time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
133.85,107.94,9652.73,3108.1,9685.26,4613.38,9728.12,6671.78,6177.7,7595.93,1546.85,7300.68,1704.04,4491.06,4851.61,5940.63,3358.8,8145.04,1119.67,4421.39,1205.46
133.9,109.339,9654.08,3109.49,9686.65,4614.77,9729.51,6673.17,6179.09,7597.32,1548.24,7302.07,1705.43,4492.45,4853,5942.02,3360.19,8146.43,1121.06,4422.8,1206.84
133.95,110.738,9655.43,3110.87,9688.05,4616.15,9730.9,6674.57,6180.48,7598.71,1549.64,7303.46,1706.82,4493.84,4854.39,5943.41,3361.58,8147.82,1122.46,4424.2,1208.23
134,112.137,9656.77,3112.25,9689.44,4617.53,9732.29,6675.97,6181.86,7600.1,1551.03,7304.85,1708.21,4495.23,4855.77,5944.8,3362.97,8149.21,1123.85,4425.61,1209.62
134.05,113.536,9658.12,3113.64,9690.84,4618.91,9733.68,6677.37,6183.25,7601.49,1552.43,7306.24,1709.6,4496.62,4857.16,5946.19,3364.36,8150.6,1125.24,4427.01,1211.01
134.1,114.936,9659.46,3115.02,9692.24,4620.3,9735.07,6678.76,6184.64,7602.88,1553.82,7307.63,1710.99,4498,4858.55,5947.58,3365.74,8151.99,1126.63,4428.42,1212.4
134.15,116.335,9660.81,3116.4,9693.63,4621.68,9736.46,6680.16,6186.03,7604.27,1555.22,7309.02,1712.37,4499.39,4859.94,5948.97,3367.13,8153.38,1128.02,4429.82,1213.79
134.2,117.734,9662.15,3117.79,9695.03,4623.06,9737.85,6681.56,6187.42,7605.66,1556.61,7310.41,1713.76,4500.78,4861.33,5950.36,3368.52,8154.77,1129.42,4431.23,1215.18
134.25,119.133,9663.49,3119.17,9696.42,4624.44,9739.23,6682.96,6188.81,7607.05,1558.01,7311.8,1715.15,4502.17,4862.72,5951.75,3369.91,8156.16,1130.81,4432.63,1216.57
134.3,120.532,9664.84,3120.55,9697.82,4625.82,9740.62,6684.35,6190.2,7608.43,1559.41,7313.2,1716.54,4503.56,4864.11,5953.14,3371.3,8157.55,1132.2,4434.04,1217.96
134.35,121.932,9666.18,3121.94,9699.21,4627.21,9742.01,6685.75,6191.59,7609.82,1560.8,7314.59,1717.93,4504.95,4865.5,5954.53,3372.69,8158.94,1133.59,4435.44,1219.34
134.4,123.331,9667.52,3123.32,9700.61,4628.59,9743.4,6687.15,6192.98,7611.21,1562.2,7315.98,1719.32,4506.34,4866.89,5955.92,3374.08,8160.33,1134.99,4436.85,1220.73
134.45,124.73,9668.86,3124.7,9702.01,4629.97,9744.79,6688.55,6194.36,7612.6,1563.59,7317.37,1720.7,4507.72,4868.27,5957.31,3375.47,8161.72,1136.38,4438.25,1222.12
134.5,126.129,9670.2,3126.09,9703.4,4631.35,9746.18,6689.94,6195.75,7613.99,1564.99,7318.76,1722.09,4509.11,4869.66,5958.7,3376.86,8163.11,1137.77,4439.66,1223.51
134.55,127.528,9671.54,3127.47,9704.8,4632.74,9747.57,6691.34,6197.14,7615.38,1566.38,7320.15,1723.48,4510.5,4871.05,5960.09,3378.24,8164.5,1139.16,4441.06,1224.9
134.6,128.928,9672.88,3128.85,9706.19,4634.12,9748.96,6692.74,6198.53,7616.77,1567.78,7321.54,1724.87,4511.89,4872.44,5961.48,3379.63,8165.88,1140.56,4442.47,1226.29
134.65,130.327,9674.21,3130.24,9707.59,4635.5,9750.35,6694.14,6199.92,7618.16,1569.17,7322.93,1726.26,4513.28,4873.83,5962.87,3381.02,8167.27,1141.95,4443.87,1227.68
134.7,131.726,9675.55,3131.62,9708.98,4636.88,9751.73,6695.53,6201.31,7619.55,1570.57,7324.32,1727.65,4514.67,4875.22,5964.26,3382.41,8168.66,1143.34,4445.28,1229.07
134.75,133.125,9676.89,3133,9710.38,4638.26,9753.12,6696.93,6202.7,7620.93,1571.97,7325.71,1729.03,4516.05,4876.61,5965.65,3383.8,8170.05,1144.73,4446.68,1230.46
134.8,134.524,9678.22,3134.39,9711.78,4639.65,9754.51,6698.33,6204.09,7622.32,1573.36,7327.1,1730.42,4517.44,4878,5967.04,3385.19,8171.44,1146.13,4448.09,1231.84
134.85,135.924,9679.56,3135.77,9713.17,4641.03,9755.9,6699.73,6205.48,7623.71,1574.76,7328.49,1731.81,4518.83,4879.39,5968.43,3386.58,8172.83,1147.52,4449.49,1233.23
134.9,137.323,9680.89,3137.15,9714.57,4642.41,9757.29,6701.12,6206.86,7625.1,1576.15,7329.88,1733.2,4520.22,4880.77,5969.81,3387.97,8174.22,1148.91,4450.9,1234.62
134.95,138.722,9682.22,3138.54,9715.96,4643.79,9758.68,6702.52,6208.25,7626.49,1577.55,7331.27,1734.59,4521.61,4882.16,5971.2,3389.36,8175.61,1150.3,4452.3,1236.01
135,140.121,9683.56,3139.92,9717.36,4645.18,9760.07,6703.92,6209.64,7627.88,1578.94,7332.66,1735.98,4523,4883.55,5972.59,3390.74,8177,1151.7,4453.71,1237.4
135.05,141.52,9684.89,3141.3,9718.75,4646.56,9761.46,6705.32,6211.03,7629.27,1580.34,7334.05,1737.36,4524.39,4884.94,5973.98,3392.13,8178.39,1153.09,4455.11,1238.79
135.1,142.919,9686.22,3142.69,9720.15,4647.94,9762.85,6706.72,6212.42,7630.66,1581.73,7335.45,1738.75,4525.77,4886.33,5975.37,3393.52,8179.78,1154.48,4456.52,1240.18
135.15,144.319,9687.55,3144.07,9721.54,4649.32,9764.23,6708.11,6213.81,7632.05,1583.13,7336.84,1740.14,4527.16,4887.72,5976.76,3394.91,8181.17,1155.87,4457.92,1241.57
135.2,145.718,9688.88,3145.45,9722.94,4650.7,9765.62,6709.51,6215.2,7633.43,1584.53,7338.23,1741.53,4528.55,4889.11,5978.15,3396.3,8182.56,1157.26,4459.33,1242.96
135.25,147.117,9690.21,3146.84,9724.34,4652.09,9767.01,6710.91,6216.59,7634.82,1585.92,7339.62,1742.92,4529.94,4890.5,5979.54,3397.69,8183.95,1158.66,4460.73,1244.34
135.3,148.516,9691.54,3148.22,9725.73,4653.47,9768.4,6712.31,6217.98,7636.21,1587.32,7341.01,1744.31,4531.33,4891.89,5980.93,3399.08,8185.34,1160.05,4462.14,1245.73
135.35,149.915,9692.87,3149.6,9727.13,4654.85,9769.79,6713.7,6219.36,7637.6,1588.71,7342.4,1745.69,4532.72,4893.27,5982.32,3400.47,8186.73,1161.44,4463.54,1247.12
135.4,151.315,9694.19,3150.99,9728.52,4656.23,9771.18,6715.1,6220.75,7638.99,1590.11,7343.79,1747.08,4534.1,4894.66,5983.71,3401.86,8188.12,1162.83,4464.95,1248.51
135.45,152.714,9695.52,3152.37,9729.92,4657.62,9772.57,6716.5,6222.14,7640.38,1591.5,7345.18,1748.47,4535.49,4896.05,5985.1,3403.24,8189.51,1164.23,4466.35,1249.9
135.5,154.113,9696.84,3153.75,9731.31,4659,9773.96,6717.9,6223.53,7641.77,1592.9,7346.57,1749.86,4536.88,4897.44,5986.49,3404.63,8190.9,1165.62,4467.76,1251.29
135.55,155.512,9698.17,3155.14,9732.71,4660.38,9775.35,6719.29,6224.92,7643.16,1594.29,7347.96,1751.25,4538.27,4898.83,5987.88,3406.02,8192.29,1167.01,4469.16,1252.68
135.6,156.911,9699.49,3156.52,9734.11,4661.76,9776.73,6720.69,6226.31,7644.55,1595.69,7349.35,1752.64,4539.66,4900.22,5989.27,3407.41,8193.68,1168.4,4470.57,1254.07
135.65,158.311,9700.82,3157.9,9735.5,4663.14,9778.12,6722.09,6227.7,7645.93,1597.09,7350.74,1754.02,4541.05,4901.61,5990.66,3408.8,8195.06,1169.8,4471.97,1255.46
135.7,159.71,9702.14,3159.29,9736.9,4664.53,9779.51,6723.49,6229.09,7647.32,1598.48,7352.13,1755.41,4542.44,4903,5992.05,3410.19,8196.45,1171.19,4473.38,1256.84
135.75,161.109,9703.46,3160.67,9738.29,4665.91,9780.9,6724.88,6230.48,7648.71,1599.88,7353.52,1756.8,4543.82,4904.39,5993.44,3411.58,8197.84,1172.58,4474.78,1258.23
135.8,162.508,9704.78,3162.05,9739.69,4667.29,9782.29,6726.28,6231.86,7650.1,1601.27,7354.91,1758.19,4545.21,4905.77,5994.83,3412.97,8199.23,1173.97,4476.19,1259.62
135.85,163.907,9706.1,3163.44,9741.08,4668.67,9783.68,6727.68,6233.25,7651.49,1602.67,7356.3,1759.58,4546.6,4907.16,5996.22,3414.36,8200.62,1175.37,4477.59,1261.01
135.9,165.307,9707.42,3164.82,9742.48,4670.06,9785.07,6729.08,6234.64,7652.88,1604.06,7357.7,1760.97,4547.99,4908.55,5997.61,3415.74,8202.01,1176.76,4479,1262.4
135.95,166.706,9708.74,3166.2,9743.88,4671.44,9786.46,6730.47,6236.03,7654.27,1605.46,7359.09,1762.36,4549.38,4909.94,5999,3417.13,8203.4,1178.15,4480.4,1263.79
136,168.105,9710.06,3167.59,9745.27,4672.82,9787.85,6731.87,6237.42,7655.66,1606.85,7360.48,1763.74,4550.77,4911.33,6000.39,3418.52,8204.79,1179.54,4481.81,1265.18
136.05,169.504,9711.38,3168.97,9746.67,4674.2,9789.23,6733.27,6238.81,7657.05,1608.25,7361.87,1765.13,4552.15,4912.72,6001.78,3419.91,8206.18,1180.94,4483.21,1266.57
136.1,170.903,9712.7,3170.35,9748.06,4675.58,9790.62,6734.67,6240.2,7658.43,1609.64,7363.26,1766.52,4553.54,4914.11,6003.17,3421.3,8207.57,1182.33,4484.62,1267.96
136.15,172.302,9714.02,3171.74,9749.46,4676.97,9792.01,6736.06,6241.59,7659.82,1611.04,7364.65,1767.91,4554.93,4915.5,6004.56,3422.69,8208.96,1183.72,4486.02,1269.34
136.2,173.702,9715.33,3173.12,9750.85,4678.35,9793.4,6737.46,6242.98,7661.21,1612.44,7366.04,1769.3,4556.32,4916.89,6005.95,3424.08,8210.35,1185.11,4487.43,1270.73
136.25,175.101,9716.65,3174.5,9752.25,4679.73,9794.79,6738.86,6244.36,7662.6,1613.83,7367.43,1770.69,4557.71,4918.27,6007.34,3425.47,8211.74,1186.5,4488.83,1272.12
136.3,176.5,9717.96,3175.89,9753.65,4681.11,9796.18,6740.26,6245.75,7663.99,1615.23,7368.82,1772.07,4559.1,4919.66,6008.73,3426.86,8213.13,1187.9,4490.24,1273.51
136.35,177.899,9719.27,3177.27,9755.04,4682.5,9797.57,6741.65,6247.14,7665.38,1616.62,7370.21,1773.46,4560.48,4921.05,6010.12,3428.24,8214.52,1189.29,4491.64,1274.9
136.4,179.298,9720.59,3178.65,9756.44,4683.88,9798.96,6743.05,6248.53,7666.77,1618.02,7371.6,1774.85,4561.87,4922.44,6011.51,3429.63,8215.91,1190.68,4493.05,1276.29
136.45,180.698,9721.9,3180.04,9757.83,4685.26,9800.35,6744.45,6249.92,7668.16,1619.41,7372.99,1776.24,4563.26,4923.83,6012.9,3431.02,8217.3,1192.07,4494.45,1277.68
136.5,182.097,9723.21,3181.42,9759.23,4686.64,9801.73,6745.85,6251.31,7669.55,1620.81,7374.38,1777.63,4564.65,4925.22,6014.29,3432.41,8218.69,1193.47,4495.86,1279.07
136.55,183.496,9724.52,3182.8,9760.62,4688.03,9803.12,6747.24,6252.7,7670.93,1622.2,7375.77,1779.02,4566.04,4926.61,6015.68,3433.8,8220.08,1194.86,4497.26,1280.46
136.6,184.895,9725.83,3184.19,9762.02,4689.41,9804.51,6748.64,6254.09,7672.32,1623.6,7377.16,1780.4,4567.43,4928,6017.07,3435.19,8221.47,1196.25,4498.67,1281.84
136.65,186.294,9727.14,3185.57,9763.41,4690.79,9805.9,6750.04,6255.48,7673.71,1625,7378.55,1781.79,4568.82,4929.39,6018.46,3436.58,8222.86,1197.64,4500.07,1283.23
136.7,187.694,9728.45,3186.95,9764.81,4692.17,9807.29,6751.44,6256.86,7675.1,1626.39,7379.95,1783.18,4570.2,4930.77,6019.85,3437.97,8224.24,1199.04,4501.48,1284.62
136.75,189.093,9729.76,3188.34,9766.21,4693.55,9808.68,6752.83,6258.25,7676.49,1627.79,7381.34,1784.57,4571.59,4932.16,6021.24,3439.36,8225.63,1200.43,4502.88,1286.01
136.8,190.492,9731.07,3189.72,9767.6,4694.94,9810.07,6754.23,6259.64,7677.88,1629.18,7382.73,1785.96,4572.98,4933.55,6022.63,3440.74,8227.02,1201.82,4504.29,1287.4
136.85,191.891,9732.38,3191.1,9769,4696.32,9811.46,6755.63,6261.03,7679.27,1630.58,7384.12,1787.35,4574.37,4934.94,6024.02,3442.13,8228.41,1203.21,4505.69,1288.79
136.9,193.29,9733.68,3192.49,9770.39,4697.7,9812.85,6757.03,6262.42,7680.66,1631.97,7385.51,1788.73,4575.76,4936.33,6025.41,3443.52,8229.8,1204.61,4507.1,1290.18
136.95,194.69,9734.99,3193.87,9771.79,4699.08,9814.23,6758.42,6263.81,7682.05,1633.37,7386.9,1790.12,4577.15,4937.72,6026.8,3444.91,8231.19,1206,4508.5,1291.57
137,196.089,9736.29,3195.25,9773.18,4700.47,9815.62,6759.82,6265.2,7683.43,1634.76,7388.29,1791.51,4578.53,4939.11,6028.19,3446.3,8232.58,1207.39,4509.91,1292.96
137.05,197.488,9737.6,3196.64,9774.58,4701.85,9817.01,6761.22,6266.59,7684.82,1636.16,7389.68,1792.9,4579.92,4940.5,6029.58,3447.69,8233.97,1208.78,4511.31,1294.34
137.1,198.887,9738.9,3198.02,9775.98,4703.23,9818.4,6762.62,6267.98,7686.21,1637.56,7391.07,1794.29,4581.31,4941.89,6030.97,3449.08,8235.36,1210.18,4512.71,1295.73
137.15,200.286,9740.2,3199.4,9777.37,4704.61,9819.79,6764.02,6269.36,7687.6,1638.95,7392.46,1795.68,4582.7,4943.27,6032.35,3450.47,8236.75,1211.57,4514.12,1297.12
137.2,201.686,9741.5,3200.79,9778.77,4705.99,9821.18,6765.41,6270.75,7688.99,1640.35,7393.85,1797.06,4584.09,4944.66,6033.74,3451.86,8238.14,1212.96,4515.52,1298.51
137.25,203.085,9742.81,3202.17,9780.16,4707.38,9822.57,6766.81,6272.14,7690.38,1641.74,7395.24,1798.45,4585.48,4946.05,6035.13,3453.24,8239.53,1214.35,4516.93,1299.9
137.3,204.484,9744.11,3203.55,9781.56,4708.76,9823.96,6768.21,6273.53,7691.77,1643.14,7396.63,1799.84,4586.87,4947.44,6036.52,3454.63,8240.92,1215.74,4518.33,1301.29
137.35,205.883,9745.41,3204.94,9782.95,4710.14,9825.35,6769.61,6274.92,7693.16,1644.53,7398.02,1801.23,4588.25,4948.83,6037.91,3456.02,8242.31,1217.14,4519.74,1302.68
137.4,207.282,9746.71,3206.32,9784.35,4711.52,9826.73,6771,6276.31,7694.55,1645.93,7399.41,1802.62,4589.64,4950.22,6039.3,3457.41,8243.7,1218.53,4521.14,1304.07
137.45,208.682,9748,3207.7,9785.75,4712.91,9828.12,6772.4,6277.7,7695.93,1647.32,7400.8,1804.01,4591.03,4951.61,6040.69,3458.8,8245.09,1219.92,4522.55,1305.46
137.5,210.081,9749.3,3209.09,9787.14,4714.29,9829.51,6773.8,6279.09,7697.32,1648.72,7402.2,1805.39,4592.42,4953,6042.08,3460.19,8246.48,1221.31,4523.95,1306.84
137.55,211.48,9750.6,3210.47,9788.54,4715.67,9830.9,6775.2,6280.48,7698.71,1650.12,7403.59,1806.78,4593.81,4954.39,6043.47,3461.58,8247.87,1222.71,4525.36,1308.23
137.6,212.879,9751.9,3211.85,9789.93,4717.05,9832.29,6776.59,6281.86,7700.1,1651.51,7404.98,1808.17,4595.2,4955.77,6044.86,3462.97,8249.26,1224.1,4526.76,1309.62
137.65,214.278,9753.19,3213.24,9791.33,4718.43,9833.68,6777.99,6283.25,7701.49,1652.91,7406.37,1809.56,4596.58,4957.16,6046.25,3464.36,8250.65,1225.49,4528.17,1311.01
137.7,215.678,9754.49,3214.62,9792.72,4719.82,9835.07,6779.39,6284.64,7702.88,1654.3,7407.76,1810.95,4597.97,4958.55,6047.64,3465.74,8252.04,1226.88,4529.57,1312.4
137.75,217.077,9755.78,3216,9794.12,4721.2,9836.46,6780.79,6286.03,7704.27,1655.7,7409.15,1812.34,4599.36,4959.94,6049.03,3467.13,8253.42,1228.28,4530.98,1313.79
137.8,218.476,9757.07,3217.39,9795.52,4722.58,9837.85,6782.18,6287.42,7705.66,1657.09,7410.54,1813.72,4600.75,4961.33,6050.42,3468.52,8254.81,1229.67,4532.38,1315.18
137.85,219.875,9758.37,3218.77,9796.91,4723.96,9839.23,6783.58,6288.81,7707.05,1658.49,7411.93,1815.11,4602.14,4962.72,6051.81,3469.91,8256.2,1231.06,4533.79,1316.57
137.9,221.274,9759.66,3220.15,9798.31,4725.35,9840.62,6784.98,6290.2,7708.43,1659.88,7413.32,1816.5,4603.53,4964.11,6053.2,3471.3,8257.59,1232.45,4535.19,1317.96
137.95,222.674,9760.95,3221.54,9799.7,4726.73,9842.01,6786.38,6291.59,7709.82,1661.28,7414.71,1817.89,4604.92,4965.5,6054.59,3472.69,8258.98,1233.85,4536.6,1319.34
138,224.073,9762.24,3222.92,9801.1,4728.11,9843.4,6787.77,6292.98,7711.21,1662.68,7416.1,1819.28,4606.3,4966.89,6055.98,3474.08,8260.37,1235.24,4538,1320.73
138.05,225.472,9763.53,3224.31,9802.49,4729.49,9844.79,6789.17,6294.36,7712.6,1664.07,7417.49,1820.67,4607.69,4968.27,6057.37,3475.47,8261.76,1236.63,4539.41,1322.12
138.1,226.871,9764.82,3225.69,9803.89,4730.87,9846.18,6790.57,6295.75,7713.99,1665.47,7418.88,1822.05,4609.08,4969.66,6058.76,3476.86,8263.15,1238.02,4540.81,1323.51
138.15,228.27,9766.11,3227.07,9805.28,4732.26,9847.57,6791.97,6297.14,7715.38,1666.86,7420.27,1823.44,4610.47,4971.05,6060.15,3478.24,8264.54,1239.42,4542.22,1324.9
138.2,229.67,9767.4,3228.46,9806.68,4733.64,9848.96,6793.36,6298.53,7716.77,1668.26,7421.66,1824.83,4611.86,4972.44,6061.54,3479.63,8265.93,1240.81,4543.62,1326.29
138.25,231.069,9768.69,3229.84,9808.08,4735.02,9850.35,6794.76,6299.92,7718.16,1669.65,7423.05,1826.22,4613.25,4973.83,6062.93,3481.02,8267.32,1242.2,4545.03,1327.68
138.3,232.468,9769.98,3231.22,9809.47,4736.4,9851.73,6796.16,6301.31,7719.55,1671.05,7424.45,1827.61,4614.63,4975.22,6064.32,3482.41,8268.71,1243.59,4546.43,1329.07
138.35,233.867,9771.27,3232.61,9810.87,4737.79,9853.12,6797.56,6302.7,7720.93,1672.44,7425.84,1829,4616.02,4976.61,6065.71,3483.8,8270.1,1244.98,4547.84,1330.46
138.4,235.266,9772.56,3233.99,9812.26,4739.17,9854.51,6798.95,6304.09,7722.32,1673.84,7427.23,1830.38,4617.41,4978,6067.1,3485.19,8271.49,1246.38,4549.24,1331.84
138.45,236.666,9773.86,3235.37,9813.66,4740.55,9855.9,6800.35,6305.48,7723.71,1675.24,7428.62,1831.77,4618.8,4979.39,6068.49,3486.58,8272.88,1247.77,4550.65,1333.23
138.5,238.065,9775.16,3236.76,9815.05,4741.93,9857.29,6801.75,6306.86,7725.1,1676.63,7430.01,1833.16,4620.19,4980.77,6069.88,3487.97,8274.27,1249.16,4552.05,1334.62
138.55,239.464,9776.45,3238.14,9816.45,4743.32,9858.68,6803.15,6308.25,7726.49,1678.03,7431.4,1834.55,4621.58,4982.16,6071.27,3489.36,8275.66,1250.55,4553.46,1336.01
138.6,240.863,9777.75,3239.52,9817.85,4744.7,9860.07,6804.54,6309.64,7727.88,1679.42,7432.79,1835.94,4622.96,4983.55,6072.66,3490.74,8277.05,1251.95,4554.86,1337.4
138.65,242.262,9779.05,3240.91,9819.24,4746.08,9861.46,6805.94,6311.03,7729.27,1680.82,7434.18,1837.33,4624.35,4984.94,6074.05,3492.13,8278.44,1253.34,4556.27,1338.79
138.7,243.662,9780.36,3242.29,9820.64,4747.46,9862.85,6807.34,6312.42,7730.66,1682.21,7435.57,1838.71,4625.74,4986.33,6075.44,3493.52,8279.83,1254.73,4557.67,1340.18
138.75,245.061,9781.66,3243.67,9822.03,4748.84,9864.23,6808.74,6313.81,7732.05,1683.61,7436.96,1840.1,4627.13,4987.72,6076.83,3494.91,8281.22,1256.12,4559.08,1341.57
138.8,246.46,9782.97,3245.06,9823.43,4750.23,9865.62,6810.13,6315.2,7733.43,1685.01,7438.35,1841.49,4628.52,4989.11,6078.22,3496.3,8282.6,1257.52,4560.48,1342.96
138.85,247.859,9784.28,3246.44,9824.82,4751.61,9867.01,6811.53,6316.59,7734.82,1686.4,7439.74,1842.88,4629.91,4990.5,6079.61,3497.69,8283.99,1258.91,4561.89,1344.34
138.9,249.258,9785.58,3247.82,9826.22,4752.99,9868.4,6812.93,6317.98,7736.21,1687.8,7441.13,1844.27,4631.3,4991.89,6081,3499.08,8285.38,1260.3,4563.29,1345.73
138.95,250.658,9786.9,3249.21,9827.62,4754.37,9869.79,6814.33,6319.36,7737.6,1689.19,7442.52,1845.66,4632.68,4993.27,6082.39,3500.47,8286.77,1261.69,4564.7,1347.12
139,252.057,9788.21,3250.59,9829.01,4755.76,9871.18,6815.73,6320.75,7738.99,1690.59,7443.91,1847.04,4634.07,4994.66,6083.78,3501.86,8288.16,1263.09,4566.1,1348.51
139.05,253.456,9789.52,3251.97,9830.41,4757.14,9872.57,6817.12,6322.14,7740.38,1691.98,7445.31,1848.43,4635.46,4996.05,6085.17,3503.24,8289.55,1264.48,4567.51,1349.9
139.1,254.855,9790.84,3253.36,9831.8,4758.52,9873.96,6818.52,6323.53,7741.77,1693.38,7446.7,1849.82,4636.85,4997.44,6086.56,3504.63,8290.94,1265.87,4568.91,1351.29
139.15,256.255,9792.15,3254.74,9833.2,4759.9,9875.35,6819.92,6324.92,7743.16,1694.77,7448.09,1851.21,4638.24,4998.83,6087.95,3506.02,8292.33,1267.26,4570.32,1352.68
139.2,257.654,9793.47,3256.12,9834.59,4761.28,9876.73,6821.32,6326.31,7744.55,1696.17,7449.48,1852.6,4639.63,5000.22,6089.34,3507.41,8293.72,1268.66,4571.72,1354.07
139.25,259.053,9794.79,3257.51,9835.99,4762.67,9878.12,6822.71,6327.7,7745.93,1697.57,7450.87,1853.99,4641.01,5001.61,6090.73,3508.8,8295.11,1270.05,4573.13,1355.46
139.3,260.452,9796.11,3258.89,9837.39,4764.05,9879.51,6824.11,6329.09,7747.32,1698.96,7452.26,1855.37,4642.4,5003,6092.12,3510.19,8296.5,1271.44,4574.53,1356.84
139.35,261.851,9797.44,3260.27,9838.78,4765.43,9880.9,6825.51,6330.48,7748.71,1700.36,7453.65,1856.76,4643.79,5004.39,6093.51,3511.58,8297.89,1272.83,4575.94,1358.23
139.4,263.251,9798.76,3261.66,9840.18,4766.81,9882.29,6826.91,6331.86,7750.1,1701.75,7455.04,1858.15,4645.18,5005.77,6094.89,3512.97,8299.28,1274.22,4577.34,1359.62
139.45,264.65,9800.09,3263.04,9841.57,4768.2,9883.68,6828.3,6333.25,7751.49,1703.15,7456.43,1859.54,4646.57,5007.16,6096.28,3514.36,8300.67,1275.62,4578.75,1361.01
139.5,266.049,9801.41,3264.42,9842.97,4769.58,9885.07,6829.7,6334.64,7752.88,1704.54,7457.82,1860.93,4647.96,5008.55,6097.67,3515.74,8302.06,1277.01,4580.15,1362.4
139.55,267.448,9802.74,3265.81,9844.36,4770.96,9886.46,6831.1,6336.03,7754.27,1705.94,7459.21,1862.32,4649.35,5009.94,6099.06,3517.13,8303.45,1278.4,4581.56,1363.79
139.6,268.847,9804.07,3267.19,9845.76,4772.34,9887.85,6832.5,6337.42,7755.66,1707.33,7460.6,1863.7,4650.73,5011.33,6100.45,3518.52,8304.84,1279.79,4582.96,1365.18
139.65,270.247,9805.41,3268.57,9847.15,4773.72,9889.23,6833.89,6338.81,7757.05,1708.73,7461.99,1865.09,4652.12,5012.72,6101.84,3519.91,8306.23,1281.19,4584.37,1366.57
139.7,271.646,9806.74,3269.96,9848.55,4775.11,9890.62,6835.29,6340.2,7758.43,1710.13,7463.38,1866.48,4653.51,5014.11,6103.23,3521.3,8307.62,1282.58,4585.77,1367.96
139.75,273.045,9808.08,3271.34,9849.95,4776.49,9892.01,6836.69,6341.59,7759.82,1711.52,7464.77,1867.87,4654.9,5015.5,6104.62,3522.69,8309.01,1283.97,4587.18,1369.34
139.8,274.444,9809.41,3272.72,9851.34,4777.87,9893.4,6838.09,6342.98,7761.21,1712.92,7466.16,1869.26,4656.29,5016.89,6106.01,3524.08,8310.4,1285.36,4588.58,1370.73
139.85,275.843,9810.75,3274.11,9852.74,4779.25,9894.79,6839.48,6344.36,7762.6,1714.31,7467.56,1870.65,4657.68,5018.27,6107.4,3525.47,8311.78,1286.76,4589.99,1372.12
139.9,277.243,9812.09,3275.49,9854.13,4780.64,9896.18,6840.88,6345.75,7763.99,1715.71,7468.95,1872.03,4659.06,5019.66,6108.79,3526.86,8313.17,1288.15,4591.39,1373.51
139.95,278.642,9813.43,3276.87,9855.53,4782.02,9897.57,6842.28,6347.14,7765.38,1717.1,7470.34,1873.42,4660.45,5021.05,6110.18,3528.24,8314.56,1289.54,4592.8,1374.9
140,280.041,9814.78,3278.26,9856.92,4783.4,9898.96,6843.68,6348.53,7766.77,1718.5,7471.73,1874.81,4661.84,5022.44,6111.57,3529.63,8315.95,1290.93,4594.2,1376.29
140.05,281.44,9816.12,3279.64,9858.32,4784.78,9900.35,6845.07,6349.92,7768.16,1719.89,7473.12,1876.2,4663.23,5023.83,6112.96,3531.02,8317.34,1292.33,4595.61,1377.68
140.1,282.839,9817.47,3281.02,9859.72,4786.17,9901.73,6846.47,6351.31,7769.55,1721.29,7474.51,1877.59,4664.62,5025.22,6114.35,3532.41,8318.73,1293.72,4597.01,1379.07
140.15,284.239,9818.82,3282.41,9861.11,4787.55,9903.12,6847.87,6352.7,7770.93,1722.69,7475.9,1878.98,4666.01,5026.61,6115.74,3533.8,8320.12,1295.11,4598.42,1380.46
140.2,285.638,9820.17,3283.79,9862.51,4788.93,9904.51,6849.27,6354.09,7772.32,1724.08,7477.29,1880.37,4667.4,5028,6117.13,3535.19,8321.51,1296.5,4599.82,1381.84
140.25,287.037,9821.52,3285.17,9863.9,4790.31,9905.9,6850.66,6355.48,7773.71,1725.48,7478.68,1881.75,4668.78,5029.39,6118.52,3536.58,8322.9,1297.9,4601.23,1383.23
140.3,288.436,9822.87,3286.56,9865.3,4791.69,9907.29,6852.06,6356.86,7775.1,1726.87,7480.07,1883.14,4670.17,5030.77,6119.91,3537.97,8324.29,1299.29,4602.63,1384.62
140.35,289.836,9824.22,3287.94,9866.69,4793.08,9908.68,6853.46,6358.25,7776.49,1728.27,7481.46,1884.53,4671.56,5032.16,6121.3,3539.36,8325.68,1300.68,4604.04,1386.01
140.4,291.235,9825.58,3289.32,9868.09,4794.46,9910.07,6854.86,6359.64,7777.88,1729.66,7482.85,1885.92,4672.95,5033.55,6122.69,3540.74,8327.07,1302.07,4605.44,1387.4
140.45,292.634,9826.94,3290.71,9869.49,4795.84,9911.46,6856.25,6361.03,7779.27,1731.06,7484.24,1887.31,4674.34,5034.94,6124.08,3542.13,8328.46,1303.47,4606.85,1388.79
140.5,294.033,9828.3,3292.09,9870.88,4797.22,9912.85,6857.65,6362.42,7780.66,1732.45,7485.63,1888.7,4675.73,5036.33,6125.47,3543.52,8329.85,1304.86,4608.25,1390.18
140.55,295.432,9829.66,3293.47,9872.28,4798.61,9914.23,6859.05,6363.81,7782.05,1733.85,7487.02,1890.08,4677.11,5037.72,6126.86,3544.91,8331.24,1306.25,4609.66,1391.57
