time,N1,N2,N3,N4,N5,N6,N7
161.55,1004.78,8140.24,2743.96,3775.32,3877.02,9571.95,2814.57
161.6,1006.17,8141.63,2745.36,3776.69,3878.41,9573.35,2815.97
161.65,1007.56,8143.03,2746.76,3778.07,3879.8,9574.74,2817.38
161.7,1008.95,8144.42,2748.16,3779.45,3881.19,9576.14,2818.78
161.75,1010.34,8145.81,2749.56,3780.83,3882.57,9577.53,2820.19
161.8,1011.72,8147.2,2750.96,3782.2,3883.96,9578.93,2821.59
161.85,1013.11,8148.59,2752.37,3783.58,3885.35,9580.33,2822.99
161.9,1014.5,8149.98,2753.77,3784.96,3886.74,9581.72,2824.4
161.95,1015.89,8151.38,2755.17,3786.33,3888.13,9583.12,2825.8
162,1017.28,8152.77,2756.57,3787.71,3889.52,9584.51,2827.21
162.05,1018.67,8154.16,2757.97,3789.09,3890.91,9585.91,2828.61
162.1,1020.06,8155.55,2759.37,3790.47,3892.3,9587.3,2830.01
162.15,1021.45,8156.94,2760.77,3791.84,3893.69,9588.7,2831.42
162.2,1022.84,8158.33,2762.17,3793.22,3895.07,9590.09,2832.82
162.25,1024.22,8159.73,2763.57,3794.6,3896.46,9591.49,2834.23
162.3,1025.61,8161.12,2764.97,3795.97,3897.85,9592.88,2835.63
162.35,1027,8162.51,2766.37,3797.35,3899.24,9594.28,2837.03
162.4,1028.39,8163.9,2767.77,3798.73,3900.63,9595.67,2838.44
162.45,1029.78,8165.29,2769.17,3800.11,3902.02,9597.07,2839.84
162.5,1031.17,8166.68,2770.57,3801.48,3903.41,9598.46,2841.25
162.55,1032.56,8168.08,2771.97,3802.86,3904.8,9599.86,2842.65
162.6,1033.95,8169.47,2773.37,3804.24,3906.19,9601.25,2844.05
162.65,1035.34,8170.86,2774.77,3805.61,3907.57,9602.65,2845.46
162.7,1036.72,8172.25,2776.18,3806.99,3908.96,9604.04,2846.86
162.75,1038.11,8173.64,2777.58,3808.37,3910.35,9605.44,2848.27
162.8,1039.5,8175.03,2778.98,3809.75,3911.74,9606.83,2849.67
162.85,1040.89,8176.43,2780.38,3811.12,3913.13,9608.23,2851.07
162.9,1042.28,8177.82,2781.78,3812.5,3914.52,9609.63,2852.48
162.95,1043.67,8179.21,2783.18,3813.88,3915.91,9611.02,2853.88
163,1045.06,8180.6,2784.58,3815.25,3917.3,9612.42,2855.29
163.05,1046.45,8181.99,2785.98,3816.63,3918.69,9613.81,2856.69
163.1,1047.84,8183.38,2787.38,3818.01,3920.07,9615.21,2858.09
163.15,1049.22,8184.78,2788.78,3819.39,3921.46,9616.6,2859.5
163.2,1050.61,8186.17,2790.18,3820.76,3922.85,9618,2860.9
163.25,1052,8187.56,2791.58,3822.14,3924.24,9619.39,2862.31
163.3,1053.39,8188.95,2792.98,3823.52,3925.63,9620.79,2863.71
163.35,1054.78,8190.34,2794.38,3824.9,3927.02,9622.18,2865.11
163.4,1056.17,8191.73,2795.78,3826.27,3928.41,9623.58,2866.52
163.45,1057.56,8193.13,2797.18,3827.65,3929.8,9624.97,2867.92
163.5,1058.95,8194.52,2798.58,3829.03,3931.19,9626.37,2869.32
163.55,1060.34,8195.91,2799.99,3830.4,3932.57,9627.76,2870.73
163.6,1061.72,8197.3,2801.39,3831.78,3933.96,9629.16,2872.13
163.65,1063.11,8198.69,2802.79,3833.16,3935.35,9630.55,2873.54
163.7,1064.5,8200.08,2804.19,3834.54,3936.74,9631.95,2874.94
163.75,1065.89,8201.48,2805.59,3835.91,3938.13,9633.34,2876.34
163.8,1067.28,8202.87,2806.99,3837.29,3939.52,9634.74,2877.75
163.85,1068.67,8204.26,2808.39,3838.67,3940.91,9636.13,2879.15
163.9,1070.06,8205.65,2809.79,3840.04,3942.3,9637.53,2880.56
163.95,1071.45,8207.04,2811.19,3841.42,3943.69,9638.93,2881.96
164,1072.84,8208.43,2812.59,3842.8,3945.07,9640.32,2883.36
164.05,1074.22,8209.83,2813.99,3844.18,3946.46,9641.72,2884.77
164.1,1075.61,8211.22,2815.39,3845.55,3947.85,9643.11,2886.17
164.15,1077,8212.61,2816.79,3846.93,3949.24,9644.51,2887.58
164.2,1078.39,8214,2818.19,3848.31,3950.63,9645.9,2888.98
164.25,1079.78,8215.39,2819.59,3849.68,3952.02,9647.3,2890.38
164.3,1081.17,8216.78,2820.99,3851.06,3953.41,9648.69,2891.79
164.35,1082.56,8218.18,2822.39,3852.44,3954.8,9650.09,2893.19
164.4,1083.95,8219.57,2823.8,3853.82,3956.19,9651.48,2894.6
164.45,1085.34,8220.96,2825.2,3855.19,3957.57,9652.88,2896
164.5,1086.72,8222.35,2826.6,3856.57,3958.96,9654.27,2897.4
164.55,1088.11,8223.74,2828,3857.95,3960.35,9655.67,2898.81
164.6,1089.5,8225.14,2829.4,3859.32,3961.74,9657.06,2900.21
164.65,1090.89,8226.53,2830.8,3860.7,3963.13,9658.46,2901.62
164.7,1092.28,8227.92,2832.2,3862.08,3964.52,9659.85,2903.02
164.75,1093.67,8229.31,2833.6,3863.46,3965.91,9661.25,2904.42
164.8,1095.06,8230.7,2835,3864.83,3967.3,9662.64,2905.83
164.85,1096.45,8232.09,2836.4,3866.21,3968.69,9664.04,2907.23
164.9,1097.84,8233.49,2837.8,3867.59,3970.07,9665.43,2908.64
164.95,1099.22,8234.88,2839.2,3868.97,3971.46,9666.83,2910.04
165,1100.61,8236.27,2840.6,3870.34,3972.85,9668.22,2911.44
165.05,1102,8237.66,2842,3871.72,3974.24,9669.62,2912.85
165.1,1103.39,8239.05,2843.4,3873.1,3975.63,9671.02,2914.25
165.15,1104.78,8240.44,2844.8,3874.47,3977.02,9672.41,2915.66
165.2,1106.17,8241.84,2846.2,3875.85,3978.41,9673.81,2917.06
165.25,1107.56,8243.23,2847.61,3877.23,3979.8,9675.2,2918.46
165.3,1108.95,8244.62,2849.01,3878.61,3981.19,9676.6,2919.87
165.35,1110.34,8246.01,2850.41,3879.98,3982.57,9677.99,2921.27
165.4,1111.72,8247.4,2851.81,3881.36,3983.96,9679.39,2922.67
165.45,1113.11,8248.79,2853.21,3882.74,3985.35,9680.78,2924.08
165.5,1114.5,8250.19,2854.61,3884.11,3986.74,9682.18,2925.48
165.55,1115.89,8251.58,2856.01,3885.49,3988.13,9683.57,2926.89
165.6,1117.28,8252.97,2857.41,3886.87,3989.52,9684.97,2928.29
165.65,1118.67,8254.36,2858.81,3888.25,3990.91,9686.36,2929.69
165.7,1120.06,8255.75,2860.21,3889.62,3992.3,9687.76,2931.1
165.75,1121.45,8257.14,2861.61,3891,3993.69,9689.15,2932.5
165.8,1122.84,8258.54,2863.01,3892.38,3995.07,9690.55,2933.91
165.85,1124.22,8259.93,2864.41,3893.76,3996.46,9691.94,2935.31
165.9,1125.61,8261.32,2865.81,3895.13,3997.85,9693.34,2936.71
165.95,1127,8262.71,2867.21,3896.51,3999.24,9694.73,2938.12
166,1128.39,8264.1,2868.61,3897.89,4000.63,9696.13,2939.52
166.05,1129.78,8265.49,2870.01,3899.26,4002.02,9697.53,2940.93
166.1,1131.17,8266.89,2871.41,3900.64,4003.41,9698.92,2942.33
166.15,1132.56,8268.28,2872.82,3902.02,4004.8,9700.32,2943.73
166.2,1133.95,8269.67,2874.22,3903.4,4006.19,9701.71,2945.14
166.25,1135.34,8271.06,2875.62,3904.77,4007.57,9703.11,2946.54
166.3,1136.72,8272.45,2877.02,3906.15,4008.96,9704.5,2947.95
166.35,1138.11,8273.84,2878.42,3907.53,4010.35,9705.9,2949.35
166.4,1139.5,8275.24,2879.82,3908.9,4011.74,9707.29,2950.75
166.45,1140.89,8276.63,2881.22,3910.28,4013.13,9708.69,2952.16
166.5,1142.28,8278.02,2882.62,3911.66,4014.52,9710.08,2953.56
166.55,1143.67,8279.41,2884.02,3913.04,4015.91,9711.48,2954.97
166.6,1145.06,8280.8,2885.42,3914.41,4017.3,9712.87,2956.37
166.65,1146.45,8282.19,2886.82,3915.79,4018.69,9714.27,2957.77
166.7,1147.84,8283.59,2888.22,3917.17,4020.07,9715.66,2959.18
166.75,1149.22,8284.98,2889.62,3918.55,4021.46,9717.06,2960.58
166.8,1150.61,8286.37,2891.02,3919.92,4022.85,9718.45,2961.98
166.85,1152,8287.76,2892.42,3921.3,4024.24,9719.85,2963.39
166.9,1153.39,8289.15,2893.82,3922.68,4025.63,9721.24,2964.79
166.95,1154.78,8290.54,2895.22,3924.05,4027.02,9722.64,2966.2
167,1156.17,8291.94,2896.63,3925.43,4028.41,9724.03,2967.6
167.05,1157.56,8293.33,2898.03,3926.81,4029.8,9725.43,2969
167.1,1158.95,8294.72,2899.43,3928.19,4031.19,9726.83,2970.41
167.15,1160.34,8296.11,2900.83,3929.56,4032.57,9728.22,2971.81
167.2,1161.72,8297.5,2902.23,3930.94,4033.96,9729.62,2973.22
167.25,1163.11,8298.89,2903.63,3932.32,4035.35,9731.01,2974.62
167.3,1164.5,8300.29,2905.03,3933.7,4036.74,9732.41,2976.02
167.35,1165.89,8301.68,2906.43,3935.07,4038.13,9733.8,2977.43
167.4,1167.28,8303.07,2907.83,3936.45,4039.52,9735.2,2978.83
167.45,1168.67,8304.46,2909.23,3937.83,4040.91,9736.59,2980.24
167.5,1170.06,8305.85,2910.63,3939.2,4042.3,9737.99,2981.64
167.55,1171.45,8307.25,2912.03,3940.58,4043.69,9739.38,2983.04
167.6,1172.84,8308.64,2913.43,3941.96,4045.07,9740.78,2984.45
167.65,1174.22,8310.03,2914.83,3943.34,4046.46,9742.17,2985.85
167.7,1175.61,8311.42,2916.23,3944.71,4047.85,9743.57,2987.26
167.75,1177,8312.81,2917.63,3946.09,4049.24,9744.96,2988.66
167.8,1178.39,8314.2,2919.03,3947.47,4050.63,9746.36,2990.06
167.85,1179.78,8315.6,2920.43,3948.85,4052.02,9747.75,2991.47
167.9,1181.17,8316.99,2921.84,3950.22,4053.41,9749.15,2992.87
167.95,1182.56,8318.38,2923.24,3951.6,4054.8,9750.54,2994.28
168,1183.95,8319.77,2924.64,3952.98,4056.19,9751.94,2995.68
168.05,1185.34,8321.16,2926.04,3954.35,4057.57,9753.34,2997.08
168.1,1186.72,8322.55,2927.44,3955.73,4058.96,9754.73,2998.49
168.15,1188.11,8323.95,2928.84,3957.11,4060.35,9756.13,2999.89
168.2,1189.5,8325.34,2930.24,3958.49,4061.74,9757.52,3001.29
168.25,1190.89,8326.73,2931.64,3959.86,4063.13,9758.92,3002.7
168.3,1192.28,8328.12,2933.04,3961.24,4064.52,9760.31,3004.1
168.35,1193.67,8329.51,2934.44,3962.62,4065.91,9761.71,3005.51
168.4,1195.06,8330.9,2935.84,3964,4067.3,9763.1,3006.91
168.45,1196.45,8332.3,2937.24,3965.37,4068.69,9764.5,3008.31
168.5,1197.84,8333.69,2938.64,3966.75,4070.07,9765.89,3009.72
168.55,1199.22,8335.08,2940.04,3968.13,4071.46,9767.29,3011.12
168.6,1200.61,8336.47,2941.44,3969.5,4072.85,9768.68,3012.53
168.65,1202,8337.86,2942.84,3970.88,4074.24,9770.08,3013.93
168.7,1203.39,8339.25,2944.24,3972.26,4075.63,9771.47,3015.33
168.75,1204.78,8340.65,2945.65,3973.64,4077.02,9772.87,3016.74
168.8,1206.17,8342.04,2947.05,3975.01,4078.41,9774.26,3018.14
168.85,1207.56,8343.43,2948.45,3976.39,4079.8,9775.66,3019.55
168.9,1208.95,8344.82,2949.85,3977.77,4081.19,9777.05,3020.95
168.95,1210.34,8346.21,2951.25,3979.15,4082.57,9778.45,3022.35
169,1211.72,8347.6,2952.65,3980.52,4083.96,9779.85,3023.76
169.05,1213.11,8349,2954.05,3981.9,4085.35,9781.24,3025.16
169.1,1214.5,8350.39,2955.45,3983.28,4086.74,9782.64,3026.57
169.15,1215.89,8351.78,2956.85,3984.65,4088.13,9784.03,3027.97
169.2,1217.28,8353.17,2958.25,3986.03,4089.52,9785.43,3029.37
169.25,1218.67,8354.56,2959.65,3987.41,4090.91,9786.82,3030.78
169.3,1220.06,8355.95,2961.05,3988.79,4092.3,9788.22,3032.18
169.35,1221.45,8357.35,2962.45,3990.16,4093.69,9789.61,3033.58
169.4,1222.84,8358.74,2963.85,3991.54,4095.07,9791.01,3034.99
169.45,1224.22,8360.13,2965.25,3992.92,4096.46,9792.4,3036.39
169.5,1225.61,8361.52,2966.65,3994.3,4097.85,9793.8,3037.8
169.55,1227,8362.91,2968.05,3995.67,4099.24,9795.19,3039.2
169.6,1228.39,8364.3,2969.45,3997.05,4100.63,9796.59,3040.6
169.65,1229.78,8365.7,2970.86,3998.43,4102.02,9797.98,3042.01
169.7,1231.17,8367.09,2972.26,3999.8,4103.41,9799.38,3043.41
169.75,1232.56,8368.48,2973.66,4001.18,4104.8,9800.77,3044.82
169.8,1233.95,8369.87,2975.06,4002.56,4106.19,9802.17,3046.22
169.85,1235.34,8371.26,2976.46,4003.94,4107.57,9803.56,3047.62
169.9,1236.72,8372.65,2977.86,4005.31,4108.96,9804.96,3049.03
169.95,1238.11,8374.05,2979.26,4006.69,4110.35,9806.36,3050.43
170,1239.5,8375.44,2980.66,4008.07,4111.74,9807.75,3051.84
170.05,1240.89,8376.83,2982.06,4009.45,4113.13,9809.15,3053.24
170.1,1242.28,8378.22,2983.46,4010.82,4114.52,9810.54,3054.64
170.15,1243.67,8379.61,2984.86,4012.2,4115.91,9811.94,3056.05
170.2,1245.06,8381,2986.26,4013.58,4117.3,9813.33,3057.45
170.25,1246.45,8382.4,2987.66,4014.96,4118.69,9814.73,3058.86
170.3,1247.84,8383.79,2989.06,4016.33,4120.07,9816.12,3060.26
170.35,1249.22,8385.18,2990.46,4017.71,4121.46,9817.52,3061.66
170.4,1250.61,8386.57,2991.86,4019.09,4122.85,9818.91,3063.07
170.45,1252,8387.96,2993.26,4020.46,4124.24,9820.31,3064.47
170.5,1253.39,8389.35,2994.66,4021.84,4125.63,9821.7,3065.87
170.55,1254.78,8390.75,2996.07,4023.22,4127.02,9823.1,3067.28
170.6,1256.17,8392.14,2997.47,4024.6,4128.41,9824.49,3068.68
170.65,1257.56,8393.53,2998.87,4025.97,4129.8,9825.89,3070.09
170.7,1258.95,8394.92,3000.27,4027.35,4131.19,9827.28,3071.49
170.75,1260.34,8396.31,3001.67,4028.73,4132.57,9828.68,3072.89
170.8,1261.72,8397.7,3003.07,4030.11,4133.96,9830.07,3074.3
170.85,1263.11,8399.1,3004.47,4031.48,4135.35,9831.47,3075.7
170.9,1264.5,8400.49,3005.87,4032.86,4136.74,9832.87,3077.11
170.95,1265.89,8401.88,3007.27,4034.24,4138.13,9834.26,3078.51
171,1267.28,8403.27,3008.67,4035.62,4139.52,9835.66,3079.91
171.05,1268.67,8404.66,3010.07,4036.99,4140.91,9837.05,3081.32
171.1,1270.06,8406.06,3011.47,4038.37,4142.3,9838.45,3082.72
171.15,1271.45,8407.45,3012.87,4039.75,4143.69,9839.84,3084.13
171.2,1272.84,8408.84,3014.27,4041.12,4145.07,9841.24,3085.53
171.25,1274.22,8410.23,3015.67,4042.5,4146.46,9842.63,3086.93
171.3,1275.61,8411.62,3017.07,4043.88,4147.85,9844.03,3088.34
171.35,1277,8413.01,3018.47,4045.26,4149.24,9845.42,3089.74
171.4,1278.39,8414.41,3019.88,4046.63,4150.63,9846.82,3091.14
171.45,1279.78,8415.8,3021.28,4048.01,4152.02,9848.21,3092.55
171.5,1281.17,8417.19,3022.68,4049.39,4153.41,9849.61,3093.95
171.55,1282.56,8418.58,3024.08,4050.77,4154.8,9851,3095.36
171.6,1283.95,8419.97,3025.48,4052.14,4156.19,9852.4,3096.76
171.65,1285.34,8421.36,3026.88,4053.52,4157.57,9853.79,3098.16
171.7,1286.72,8422.76,3028.28,4054.9,4158.96,9855.19,3099.57
171.75,1288.11,8424.15,3029.68,4056.28,4160.35,9856.58,3100.97
171.8,1289.5,8425.54,3031.08,4057.65,4161.74,9857.98,3102.38
171.85,1290.89,8426.93,3032.48,4059.03,4163.13,9859.38,3103.78
171.9,1292.28,8428.32,3033.88,4060.41,4164.52,9860.77,3105.18
171.95,1293.67,8429.71,3035.28,4061.78,4165.91,9862.17,3106.59
172,1295.06,8431.11,3036.68,4063.16,4167.3,9863.56,3107.99
172.05,1296.45,8432.5,3038.08,4064.54,4168.69,9864.96,3109.4
172.1,1297.84,8433.89,3039.48,4065.92,4170.07,9866.35,3110.8
172.15,1299.22,8435.28,3040.88,4067.29,4171.46,9867.75,3112.2
172.2,1300.61,8436.67,3042.28,4068.67,4172.85,9869.14,3113.61
172.25,1302,8438.06,3043.68,4070.05,4174.24,9870.54,3115.01
172.3,1303.39,8439.46,3045.09,4071.43,4175.63,9871.93,3116.41
172.35,1304.78,8440.85,3046.49,4072.8,4177.02,9873.33,3117.82
172.4,1306.17,8442.24,3047.89,4074.18,4178.41,9874.72,3119.22
172.45,1307.56,8443.63,3049.29,4075.56,4179.8,9876.12,3120.63
172.5,1308.95,8445.02,3050.69,4076.94,4181.19,9877.51,3122.03
172.55,1310.34,8446.41,3052.09,4078.31,4182.57,9878.91,3123.43
172.6,1311.72,8447.81,3053.49,4079.69,4183.96,9880.3,3124.84
172.65,1313.11,8449.2,3054.89,4081.07,4185.35,9881.7,3126.24
172.7,1314.5,8450.59,3056.29,4082.44,4186.74,9883.1,3127.65
172.75,1315.89,8451.98,3057.69,4083.82,4188.13,9884.49,3129.05
172.8,1317.28,8453.37,3059.09,4085.2,4189.52,9885.89,3130.45
172.85,1318.67,8454.76,3060.49,4086.58,4190.91,9887.28,3131.86
172.9,1320.06,8456.16,3061.89,4087.95,4192.3,9888.68,3133.26
172.95,1321.45,8457.55,3063.29,4089.33,4193.69,9890.07,3134.67
173,1322.84,8458.94,3064.69,4090.71,4195.07,9891.47,3136.07
173.05,1324.22,8460.33,3066.09,4092.09,4196.46,9892.86,3137.47
173.1,1325.61,8461.72,3067.49,4093.46,4197.85,9894.26,3138.88
173.15,1327,8463.11,3068.89,4094.84,4199.24,9895.65,3140.28
173.2,1328.39,8464.51,3070.3,4096.22,4200.63,9897.05,3141.68
173.25,1329.78,8465.9,3071.7,4097.6,4202.02,9898.44,3143.09
173.3,1331.17,8467.29,3073.1,4098.97,4203.41,9899.84,3144.49
173.35,1332.56,8468.68,3074.5,4100.35,4204.8,9901.23,3145.9
173.4,1333.95,8470.07,3075.9,4101.73,4206.19,9902.63,3147.3
173.45,1335.34,8471.46,3077.3,4103.11,4207.57,9904.02,3148.7
173.5,1336.72,8472.86,3078.7,4104.48,4208.96,9905.42,3150.11
173.55,1338.11,8474.25,3080.1,4105.86,4210.35,9906.81,3151.51
173.6,1339.5,8475.64,3081.5,4107.24,4211.74,9908.21,3152.92
173.65,1340.89,8477.03,3082.9,4108.62,4213.13,9909.61,3154.32
173.7,1342.28,8478.42,3084.3,4109.99,4214.52,9911,3155.72
173.75,1343.67,8479.81,3085.7,4111.37,4215.91,9912.4,3157.13
173.8,1345.06,8481.21,3087.1,4112.75,4217.3,9913.79,3158.53
173.85,1346.45,8482.6,3088.5,4114.12,4218.69,9915.19,3159.94
173.9,1347.84,8483.99,3089.9,4115.5,4220.07,9916.58,3161.34
173.95,1349.22,8485.38,3091.3,4116.88,4221.46,9917.98,3162.74
174,1350.61,8486.77,3092.7,4118.26,4222.85,9919.37,3164.15
174.05,1352,8488.16,3094.1,4119.63,4224.24,9920.77,3165.55
174.1,1353.39,8489.56,3095.51,4121.01,4225.63,9922.16,3166.95
174.15,1354.78,8490.95,3096.91,4122.39,4227.02,9923.56,3168.36
174.2,1356.17,8492.34,3098.31,4123.77,4228.41,9924.95,3169.76
174.25,1357.56,8493.73,3099.71,4125.14,4229.8,9926.35,3171.17
174.3,1358.95,8495.12,3101.11,4126.52,4231.19,9927.74,3172.57
174.35,1360.34,8496.51,3102.51,4127.9,4232.57,9929.14,3173.97
174.4,1361.72,8497.91,3103.91,4129.28,4233.96,9930.53,3175.38
174.45,1363.11,8499.3,3105.31,4130.65,4235.35,9931.93,3176.78
174.5,1364.5,8500.69,3106.71,4132.03,4236.74,9933.33,3178.19
174.55,1365.89,8502.08,3108.11,4133.41,4238.13,9934.72,3179.59
174.6,1367.28,8503.47,3109.51,4134.79,4239.52,9936.12,3180.99
174.65,1368.67,8504.86,3110.91,4136.16,4240.91,9937.51,3182.4
174.7,1370.06,8506.26,3112.31,4137.54,4242.3,9938.91,3183.8
174.75,1371.45,8507.65,3113.71,4138.92,4243.69,9940.3,3185.2
174.8,1372.84,8509.04,3115.11,4140.3,4245.07,9941.7,3186.61
174.85,1374.22,8510.43,3116.51,4141.67,4246.46,9943.09,3188.01
174.9,1375.61,8511.82,3117.91,4143.05,4247.85,9944.49,3189.42
174.95,1377,8513.21,3119.31,4144.43,4249.24,9945.88,3190.82
175,1378.39,8514.61,3120.71,4145.8,4250.63,9947.28,3192.22
175.05,1379.78,8516,3122.12,4147.18,4252.02,9948.67,3193.63
175.1,1381.17,8517.39,3123.52,4148.56,4253.41,9950.07,3195.03
175.15,1382.56,8518.78,3124.92,4149.94,4254.8,9951.46,3196.44
175.2,1383.95,8520.17,3126.32,4151.31,4256.19,9952.86,3197.84
175.25,1385.34,8521.57,3127.72,4152.69,4257.57,9954.25,3199.24
175.3,1386.72,8522.96,3129.12,4154.07,4258.96,9955.65,3200.65
175.35,1388.11,8524.35,3130.52,4155.45,4260.35,9957.05,3202.05
175.4,1389.5,8525.74,3131.92,4156.82,4261.74,9958.44,3203.46
175.45,1390.89,8527.13,3133.32,4158.2,4263.13,9959.84,3204.86
175.5,1392.28,8528.52,3134.72,4159.58,4264.52,9961.23,3206.26
175.55,1393.67,8529.92,3136.12,4160.96,4265.91,9962.63,3207.67
175.6,1395.06,8531.31,3137.52,4162.33,4267.3,9964.02,3209.07
175.65,1396.45,8532.7,3138.92,4163.71,4268.69,9965.42,3210.47
175.7,1397.84,8534.09,3140.32,4165.09,4270.07,9966.81,3211.88
175.75,1399.22,8535.48,3141.72,4166.47,4271.46,9968.21,3213.28
175.8,1400.61,8536.87,3143.12,4167.84,4272.85,9969.6,3214.69
175.85,1402,8538.27,3144.52,4169.22,4274.24,9971,3216.09
175.9,1403.39,8539.66,3145.92,4170.6,4275.63,9972.39,3217.49
175.95,1404.78,8541.05,3147.33,4171.98,4277.02,9973.79,3218.9
176,1406.17,8542.44,3148.73,4173.35,4278.41,9975.18,3220.3
176.05,1407.56,8543.83,3150.13,4174.73,4279.8,9976.58,3221.71
176.1,1408.95,8545.22,3151.53,4176.11,4281.19,9977.97,3223.11
176.15,1410.34,8546.62,3152.93,4177.49,4282.57,9979.37,3224.51
176.2,1411.72,8548.01,3154.33,4178.86,4283.96,9980.77,3225.92
176.25,1413.11,8549.4,3155.73,4180.24,4285.35,9982.16,3227.32
176.3,1414.5,8550.79,3157.13,4181.62,4286.74,9983.56,3228.72
176.35,1415.89,8552.18,3158.53,4183,4288.13,9984.95,3230.13
176.4,1417.28,8553.57,3159.93,4184.37,4289.52,9986.35,3231.53
176.45,1418.67,8554.97,3161.33,4185.75,4290.91,9987.74,3232.94
176.5,1420.06,8556.36,3162.73,4187.13,4292.3,9989.14,3234.34
176.55,1421.45,8557.75,3164.13,4188.51,4293.69,9990.53,3235.74
176.6,1422.84,8559.14,3165.53,4189.88,4295.07,9991.93,3237.15
176.65,1424.22,8560.53,3166.93,4191.26,4296.46,9993.32,3238.55
176.7,1425.61,8561.92,3168.33,4192.64,4297.85,9994.72,3239.96
176.75,1427,8563.32,3169.73,4194.01,4299.24,9996.11,3241.36
176.8,1428.39,8564.71,3171.13,4195.39,4300.63,9997.51,3242.76
176.85,1429.78,8566.1,3172.53,4196.77,4302.02,9998.9,3244.17
176.9,1431.17,8567.49,3173.94,4198.15,4303.41,0.299478,3245.57
176.95,1432.56,8568.88,3175.34,4199.52,4304.8,1.69478,3246.97
177,1433.95,8570.27,3176.74,4200.9,4306.19,3.09008,3248.38
177.05,1435.34,8571.67,3178.14,4202.28,4307.57,4.48539,3249.78
177.1,1436.72,8573.06,3179.54,4203.66,4308.96,5.88069,3251.19
177.15,1438.11,8574.45,3180.94,4205.03,4310.35,7.27599,3252.59
177.2,1439.5,8575.84,3182.34,4206.41,4311.74,8.6713,3253.99
177.25,1440.89,8577.23,3183.74,4207.79,4313.13,10.0666,3255.4
177.3,1442.28,8578.62,3185.14,4209.17,4314.52,11.4619,3256.8
177.35,1443.67,8580.02,3186.54,4210.54,4315.91,12.8572,3258.21
177.4,1445.06,8581.41,3187.94,4211.92,4317.3,14.2525,3259.61
177.45,1446.45,8582.8,3189.34,4213.3,4318.69,15.6478,3261.01
177.5,1447.84,8584.19,3190.74,4214.68,4320.07,17.0431,3262.42
177.55,1449.22,8585.58,3192.14,4216.05,4321.46,18.4384,3263.82
177.6,1450.61,8586.97,3193.54,4217.43,4322.85,19.8337,3265.23
177.65,1452,8588.37,3194.94,4218.81,4324.24,21.229,3266.63
177.7,1453.39,8589.76,3196.34,4220.19,4325.63,22.6243,3268.03
177.75,1454.78,8591.15,3197.74,4221.56,4327.02,24.0197,3269.44
177.8,1456.17,8592.54,3199.15,4222.94,4328.41,25.415,3270.84
177.85,1457.56,8593.93,3200.55,4224.32,4329.8,26.8103,3272.24
177.9,1458.95,8595.32,3201.95,4225.7,4331.19,28.2056,3273.65
177.95,1460.34,8596.72,3203.35,4227.07,4332.57,29.6009,3275.05
178,1461.72,8598.11,3204.75,4228.45,4333.96,30.9962,3276.46
178.05,1463.11,8599.5,3206.15,4229.83,4335.35,32.3915,3277.86
178.1,1464.5,8600.89,3207.55,4231.21,4336.74,33.7868,3279.26
178.15,1465.89,8602.28,3208.95,4232.58,4338.13,35.1821,3280.67
178.2,1467.28,8603.67,3210.35,4233.96,4339.52,36.5774,3282.07
178.25,1468.67,8605.07,3211.75,4235.34,4340.91,37.9727,3283.48
178.3,1470.06,8606.46,3213.15,4236.72,4342.3,39.368,3284.88
178.35,1471.45,8607.85,3214.55,4238.09,4343.69,40.7634,3286.28
178.4,1472.84,8609.24,3215.95,4239.47,4345.07,42.1587,3287.69
178.45,1474.22,8610.63,3217.35,4240.85,4346.46,43.554,3289.09
178.5,1475.61,8612.02,3218.75,4242.23,4347.85,44.9493,3290.49
178.55,1477,8613.42,3220.15,4243.6,4349.24,46.3446,3291.9
178.6,1478.39,8614.81,3221.55,4244.98,4350.63,47.7399,3293.3
178.65,1479.78,8616.2,3222.95,4246.36,4352.02,49.1352,3294.71
178.7,1481.17,8617.59,3224.35,4247.74,4353.41,50.5305,3296.11
178.75,1482.56,8618.98,3225.76,4249.11,4354.8,51.9258,3297.51
178.8,1483.95,8620.37,3227.16,4250.49,4356.19,53.3212,3298.92
178.85,1485.34,8621.77,3228.56,4251.87,4357.57,54.7165,3300.32
178.9,1486.72,8623.16,3229.96,4253.25,4358.96,56.1118,3301.73
178.95,1488.11,8624.55,3231.36,4254.62,4360.35,57.5071,3303.13
179,1489.5,8625.94,3232.76,4256,4361.74,58.9024,3304.53
179.05,1490.89,8627.33,3234.16,4257.38,4363.13,60.2977,3305.94
179.1,1492.28,8628.72,3235.56,4258.76,4364.52,61.693,3307.34
179.15,1493.67,8630.12,3236.96,4260.13,4365.91,63.0883,3308.74
179.2,1495.06,8631.51,3238.36,4261.51,4367.3,64.4837,3310.15
179.25,1496.45,8632.9,3239.76,4262.89,4368.69,65.879,3311.55
179.3,1497.84,8634.29,3241.16,4264.27,4370.07,67.2743,3312.96
179.35,1499.22,8635.68,3242.56,4265.64,4371.46,68.6696,3314.36
179.4,1500.61,8637.07,3243.96,4267.02,4372.85,70.0649,3315.76
179.45,1502,8638.47,3245.36,4268.4,4374.24,71.4602,3317.17
179.5,1503.39,8639.86,3246.76,4269.78,4375.63,72.8556,3318.57
179.55,1504.78,8641.25,3248.16,4271.15,4377.02,74.2509,3319.97
