time,N1,N2,N3,N4,N5,N6,N7,N8,N9
149.9,865.288,9852.56,8653.68,1295.47,4465.73,3569.32,4218.52,6527.01,7151.31
149.95,866.693,9853.95,8655.08,1296.86,4467.12,3570.71,4219.9,6528.4,7152.71
150,868.098,9855.33,8656.47,1298.26,4468.51,3572.1,4221.29,6529.79,7154.12
150.05,869.502,9856.72,8657.87,1299.65,4469.9,3573.49,4222.67,6531.18,7155.52
150.1,870.907,9858.11,8659.26,1301.04,4471.28,3574.88,4224.06,6532.57,7156.92
150.15,872.312,9859.5,8660.66,1302.43,4472.67,3576.26,4225.44,6533.96,7158.33
150.2,873.717,9860.89,8662.05,1303.83,4474.06,3577.65,4226.82,6535.35,7159.73
150.25,875.121,9862.28,8663.44,1305.22,4475.45,3579.04,4228.21,6536.74,7161.14
150.3,876.526,9863.67,8664.84,1306.61,4476.84,3580.43,4229.59,6538.13,7162.54
150.35,877.931,9865.06,8666.23,1308,4478.23,3581.82,4230.98,6539.53,7163.95
150.4,879.336,9866.45,8667.63,1309.4,4479.62,3583.21,4232.36,6540.92,7165.35
150.45,880.74,9867.83,8669.02,1310.79,4481.01,3584.59,4233.75,6542.31,7166.76
150.5,882.145,9869.22,8670.42,1312.18,4482.4,3585.98,4235.13,6543.7,7168.16
150.55,883.55,9870.61,8671.81,1313.57,4483.78,3587.37,4236.51,6545.09,7169.56
150.6,884.955,9872,8673.21,1314.97,4485.17,3588.76,4237.9,6546.48,7170.97
150.65,886.359,9873.39,8674.6,1316.36,4486.56,3590.15,4239.28,6547.87,7172.37
150.7,887.764,9874.78,8676,1317.75,4487.95,3591.54,4240.67,6549.26,7173.78
150.75,889.169,9876.17,8677.39,1319.14,4489.34,3592.92,4242.05,6550.65,7175.18
150.8,890.574,9877.56,8678.79,1320.54,4490.73,3594.31,4243.44,6552.04,7176.59
150.85,891.978,9878.95,8680.18,1321.93,4492.12,3595.7,4244.82,6553.43,7177.99
150.9,893.383,9880.33,8681.58,1323.32,4493.51,3597.09,4246.2,6554.82,7179.39
150.95,894.788,9881.72,8682.97,1324.71,4494.9,3598.48,4247.59,6556.21,7180.8
151,896.193,9883.11,8684.37,1326.11,4496.28,3599.87,4248.97,6557.6,7182.2
151.05,897.597,9884.5,8685.76,1327.5,4497.67,3601.25,4250.36,6558.99,7183.61
151.1,899.002,9885.89,8687.15,1328.89,4499.06,3602.64,4251.74,6560.38,7185.01
151.15,900.407,9887.28,8688.55,1330.29,4500.45,3604.03,4253.13,6561.77,7186.42
151.2,901.812,9888.67,8689.94,1331.68,4501.84,3605.42,4254.51,6563.16,7187.82
151.25,903.216,9890.06,8691.34,1333.07,4503.23,3606.81,4255.89,6564.55,7189.23
151.3,904.621,9891.45,8692.73,1334.46,4504.62,3608.2,4257.28,6565.94,7190.63
151.35,906.026,9892.83,8694.13,1335.86,4506.01,3609.58,4258.66,6567.33,7192.03
151.4,907.431,9894.22,8695.52,1337.25,4507.4,3610.97,4260.05,6568.72,7193.44
151.45,908.835,9895.61,8696.92,1338.64,4508.78,3612.36,4261.43,6570.11,7194.84
151.5,910.24,9897,8698.31,1340.03,4510.17,3613.75,4262.81,6571.5,7196.25
151.55,911.645,9898.39,8699.71,1341.43,4511.56,3615.14,4264.2,6572.89,7197.65
151.6,913.05,9899.78,8701.1,1342.82,4512.95,3616.53,4265.58,6574.28,7199.06
151.65,914.455,9901.17,8702.5,1344.21,4514.34,3617.91,4266.97,6575.67,7200.46
151.7,915.859,9902.56,8703.89,1345.6,4515.73,3619.3,4268.35,6577.06,7201.87
151.75,917.264,9903.95,8705.29,1347,4517.12,3620.69,4269.74,6578.45,7203.27
151.8,918.669,9905.33,8706.68,1348.39,4518.51,3622.08,4271.12,6579.84,7204.67
151.85,920.074,9906.72,8708.08,1349.78,4519.9,3623.47,4272.5,6581.23,7206.08
151.9,921.478,9908.11,8709.47,1351.17,4521.28,3624.85,4273.89,6582.62,7207.48
151.95,922.883,9909.5,8710.86,1352.57,4522.67,3626.24,4275.27,6584.01,7208.89
152,924.288,9910.89,8712.26,1353.96,4524.06,3627.63,4276.66,6585.4,7210.29
152.05,925.693,9912.28,8713.65,1355.35,4525.45,3629.02,4278.04,6586.79,7211.7
152.1,927.097,9913.67,8715.05,1356.74,4526.84,3630.41,4279.43,6588.18,7213.1
152.15,928.502,9915.06,8716.44,1358.14,4528.23,3631.8,4280.81,6589.57,7214.51
152.2,929.907,9916.45,8717.84,1359.53,4529.62,3633.18,4282.19,6590.96,7215.91
152.25,931.312,9917.83,8719.23,1360.92,4531.01,3634.57,4283.58,6592.35,7217.31
152.3,932.716,9919.22,8720.63,1362.31,4532.4,3635.96,4284.96,6593.74,7218.72
152.35,934.121,9920.61,8722.02,1363.71,4533.78,3637.35,4286.35,6595.13,7220.12
152.4,935.526,9922,8723.42,1365.1,4535.17,3638.74,4287.73,6596.52,7221.53
152.45,936.931,9923.39,8724.81,1366.49,4536.56,3640.13,4289.12,6597.91,7222.93
152.5,938.335,9924.78,8726.21,1367.88,4537.95,3641.51,4290.5,6599.3,7224.34
152.55,939.74,9926.17,8727.6,1369.28,4539.34,3642.9,4291.88,6600.69,7225.74
152.6,941.145,9927.56,8729,1370.67,4540.73,3644.29,4293.27,6602.08,7227.15
152.65,942.55,9928.95,8730.39,1372.06,4542.12,3645.68,4294.65,6603.47,7228.55
152.7,943.954,9930.33,8731.79,1373.45,4543.51,3647.07,4296.04,6604.86,7229.95
152.75,945.359,9931.72,8733.18,1374.85,4544.9,3648.46,4297.42,6606.25,7231.36
152.8,946.764,9933.11,8734.57,1376.24,4546.28,3649.84,4298.81,6607.64,7232.76
152.85,948.169,9934.5,8735.97,1377.63,4547.67,3651.23,4300.19,6609.03,7234.17
152.9,949.573,9935.89,8737.36,1379.02,4549.06,3652.62,4301.57,6610.42,7235.57
152.95,950.978,9937.28,8738.76,1380.42,4550.45,3654.01,4302.96,6611.81,7236.98
153,952.383,9938.67,8740.15,1381.81,4551.84,3655.4,4304.34,6613.2,7238.38
153.05,953.788,9940.06,8741.55,1383.2,4553.23,3656.79,4305.73,6614.59,7239.79
153.1,955.192,9941.45,8742.94,1384.59,4554.62,3658.17,4307.11,6615.98,7241.19
153.15,956.597,9942.83,8744.34,1385.99,4556.01,3659.56,4308.49,6617.37,7242.59
153.2,958.002,9944.22,8745.73,1387.38,4557.4,3660.95,4309.88,6618.77,7244
153.25,959.407,9945.61,8747.13,1388.77,4558.78,3662.34,4311.26,6620.16,7245.4
153.3,960.812,9947,8748.52,1390.16,4560.17,3663.73,4312.65,6621.55,7246.81
153.35,962.216,9948.39,8749.92,1391.56,4561.56,3665.12,4314.03,6622.94,7248.21
153.4,963.621,9949.78,8751.31,1392.95,4562.95,3666.5,4315.42,6624.33,7249.62
153.45,965.026,9951.17,8752.71,1394.34,4564.34,3667.89,4316.8,6625.72,7251.02
153.5,966.431,9952.56,8754.1,1395.73,4565.73,3669.28,4318.18,6627.11,7252.42
153.55,967.835,9953.95,8755.5,1397.13,4567.12,3670.67,4319.57,6628.5,7253.83
153.6,969.24,9955.33,8756.89,1398.52,4568.51,3672.06,4320.95,6629.89,7255.23
153.65,970.645,9956.72,8758.28,1399.91,4569.9,3673.45,4322.34,6631.28,7256.64
153.7,972.05,9958.11,8759.68,1401.3,4571.28,3674.83,4323.72,6632.67,7258.04
153.75,973.454,9959.5,8761.07,1402.7,4572.67,3676.22,4325.11,6634.06,7259.45
153.8,974.859,9960.89,8762.47,1404.09,4574.06,3677.61,4326.49,6635.45,7260.85
153.85,976.264,9962.28,8763.86,1405.48,4575.45,3679,4327.87,6636.84,7262.26
153.9,977.669,9963.67,8765.26,1406.87,4576.84,3680.39,4329.26,6638.23,7263.66
153.95,979.073,9965.06,8766.65,1408.27,4578.23,3681.78,4330.64,6639.62,7265.06
154,980.478,9966.45,8768.05,1409.66,4579.62,3683.16,4332.03,6641.01,7266.47
154.05,981.883,9967.83,8769.44,1411.05,4581.01,3684.55,4333.41,6642.4,7267.87
154.1,983.288,9969.22,8770.84,1412.45,4582.4,3685.94,4334.8,6643.79,7269.28
154.15,984.692,9970.61,8772.23,1413.84,4583.78,3687.33,4336.18,6645.18,7270.68
154.2,986.097,9972,8773.63,1415.23,4585.17,3688.72,4337.56,6646.57,7272.09
154.25,987.502,9973.39,8775.02,1416.62,4586.56,3690.11,4338.95,6647.96,7273.49
154.3,988.907,9974.78,8776.42,1418.02,4587.95,3691.49,4340.33,6649.35,7274.9
154.35,990.312,9976.17,8777.81,1419.41,4589.34,3692.88,4341.72,6650.74,7276.3
154.4,991.716,9977.56,8779.21,1420.8,4590.73,3694.27,4343.1,6652.13,7277.7
154.45,993.121,9978.95,8780.6,1422.19,4592.12,3695.66,4344.49,6653.52,7279.11
154.5,994.526,9980.33,8782,1423.59,4593.51,3697.05,4345.87,6654.91,7280.51
154.55,995.931,9981.72,8783.39,1424.98,4594.9,3698.44,4347.25,6656.3,7281.92
154.6,997.335,9983.11,8784.78,1426.37,4596.28,3699.82,4348.64,6657.69,7283.32
154.65,998.74,9984.5,8786.18,1427.76,4597.67,3701.21,4350.02,6659.08,7284.73
154.7,1000.14,9985.89,8787.57,1429.16,4599.06,3702.6,4351.41,6660.47,7286.13
154.75,1001.55,9987.28,8788.97,1430.55,4600.45,3703.99,4352.79,6661.86,7287.54
154.8,1002.95,9988.67,8790.36,1431.94,4601.84,3705.38,4354.18,6663.25,7288.94
154.85,1004.36,9990.06,8791.76,1433.33,4603.23,3706.77,4355.56,6664.64,7290.34
154.9,1005.76,9991.45,8793.15,1434.73,4604.62,3708.15,4356.94,6666.03,7291.75
154.95,1007.17,9992.83,8794.55,1436.12,4606.01,3709.54,4358.33,6667.42,7293.15
155,1008.57,9994.22,8795.94,1437.51,4607.4,3710.93,4359.71,6668.81,7294.56
155.05,1009.98,9995.61,8797.34,1438.9,4608.78,3712.32,4361.1,6670.2,7295.96
155.1,1011.38,9997,8798.73,1440.3,4610.17,3713.71,4362.48,6671.59,7297.37
155.15,1012.79,9998.39,8800.13,1441.69,4611.56,3715.1,4363.87,6672.98,7298.77
155.2,1014.19,9999.78,8801.52,1443.08,4612.95,3716.48,4365.25,6674.37,7300.18
155.25,1015.6,1.16822,8802.92,1444.47,4614.34,3717.87,4366.63,6675.76,7301.58
155.3,1017,2.55711,8804.31,1445.87,4615.73,3719.26,4368.02,6677.15,7302.98
155.35,1018.41,3.946,8805.71,1447.26,4617.12,3720.65,4369.4,6678.54,7304.39
155.4,1019.81,5.33489,8807.1,1448.65,4618.51,3722.04,4370.79,6679.93,7305.79
155.45,1021.22,6.72378,8808.49,1450.04,4619.9,3723.43,4372.17,6681.32,7307.2
155.5,1022.62,8.11267,8809.89,1451.44,4621.28,3724.81,4373.56,6682.71,7308.6
155.55,1024.03,9.50156,8811.28,1452.83,4622.67,3726.2,4374.94,6684.1,7310.01
155.6,1025.43,10.8904,8812.68,1454.22,4624.06,3727.59,4376.32,6685.49,7311.41
155.65,1026.84,12.2793,8814.07,1455.61,4625.45,3728.98,4377.71,6686.88,7312.82
155.7,1028.24,13.6682,8815.47,1457.01,4626.84,3730.37,4379.09,6688.27,7314.22
155.75,1029.65,15.0571,8816.86,1458.4,4628.23,3731.76,4380.48,6689.66,7315.62
155.8,1031.05,16.446,8818.26,1459.79,4629.62,3733.14,4381.86,6691.05,7317.03
155.85,1032.45,17.8349,8819.65,1461.18,4631.01,3734.53,4383.24,6692.44,7318.43
155.9,1033.86,19.2238,8821.05,1462.58,4632.4,3735.92,4384.63,6693.83,7319.84
155.95,1035.26,20.6127,8822.44,1463.97,4633.78,3737.31,4386.01,6695.22,7321.24
156,1036.67,22.0016,8823.84,1465.36,4635.17,3738.7,4387.4,6696.61,7322.65
156.05,1038.07,23.3904,8825.23,1466.75,4636.56,3740.09,4388.78,6698.01,7324.05
156.1,1039.48,24.7793,8826.63,1468.15,4637.95,3741.47,4390.17,6699.4,7325.46
156.15,1040.88,26.1682,8828.02,1469.54,4639.34,3742.86,4391.55,6700.79,7326.86
156.2,1042.29,27.5571,8829.42,1470.93,4640.73,3744.25,4392.93,6702.18,7328.26
156.25,1043.69,28.946,8830.81,1472.32,4642.12,3745.64,4394.32,6703.57,7329.67
156.3,1045.1,30.3349,8832.2,1473.72,4643.51,3747.03,4395.7,6704.96,7331.07
156.35,1046.5,31.7238,8833.6,1475.11,4644.9,3748.42,4397.09,6706.35,7332.48
156.4,1047.91,33.1127,8834.99,1476.5,4646.28,3749.8,4398.47,6707.74,7333.88
156.45,1049.31,34.5016,8836.39,1477.89,4647.67,3751.19,4399.86,6709.13,7335.29
156.5,1050.72,35.8904,8837.78,1479.29,4649.06,3752.58,4401.24,6710.52,7336.69
156.55,1052.12,37.2793,8839.18,1480.68,4650.45,3753.97,4402.62,6711.91,7338.1
156.6,1053.53,38.6682,8840.57,1482.07,4651.84,3755.36,4404.01,6713.3,7339.5
156.65,1054.93,40.0571,8841.97,1483.46,4653.23,3756.75,4405.39,6714.69,7340.9
156.7,1056.34,41.446,8843.36,1484.86,4654.62,3758.13,4406.78,6716.08,7342.31
156.75,1057.74,42.8349,8844.76,1486.25,4656.01,3759.52,4408.16,6717.47,7343.71
156.8,1059.15,44.2238,8846.15,1487.64,4657.4,3760.91,4409.55,6718.86,7345.12
156.85,1060.55,45.6127,8847.55,1489.03,4658.78,3762.3,4410.93,6720.25,7346.52
156.9,1061.95,47.0016,8848.94,1490.43,4660.17,3763.69,4412.31,6721.64,7347.93
156.95,1063.36,48.3904,8850.34,1491.82,4661.56,3765.08,4413.7,6723.03,7349.33
157,1064.76,49.7793,8851.73,1493.21,4662.95,3766.46,4415.08,6724.42,7350.74
157.05,1066.17,51.1682,8853.13,1494.6,4664.34,3767.85,4416.47,6725.81,7352.14
157.1,1067.57,52.5571,8854.52,1496,4665.73,3769.24,4417.85,6727.2,7353.54
157.15,1068.98,53.946,8855.92,1497.39,4667.12,3770.63,4419.24,6728.59,7354.95
157.2,1070.38,55.3349,8857.31,1498.78,4668.51,3772.02,4420.62,6729.98,7356.35
157.25,1071.79,56.7238,8858.7,1500.17,4669.9,3773.41,4422,6731.37,7357.76
157.3,1073.19,58.1127,8860.1,1501.57,4671.28,3774.79,4423.39,6732.76,7359.16
157.35,1074.6,59.5016,8861.49,1502.96,4672.67,3776.18,4424.77,6734.15,7360.57
157.4,1076,60.8904,8862.89,1504.35,4674.06,3777.57,4426.16,6735.54,7361.97
157.45,1077.41,62.2793,8864.28,1505.75,4675.45,3778.96,4427.54,6736.93,7363.38
157.5,1078.81,63.6682,8865.68,1507.14,4676.84,3780.35,4428.93,6738.32,7364.78
157.55,1080.22,65.0571,8867.07,1508.53,4678.23,3781.74,4430.31,6739.71,7366.19
157.6,1081.62,66.446,8868.47,1509.92,4679.62,3783.12,4431.69,6741.1,7367.59
157.65,1083.03,67.8349,8869.86,1511.32,4681.01,3784.51,4433.08,6742.49,7368.99
157.7,1084.43,69.2238,8871.26,1512.71,4682.4,3785.9,4434.46,6743.88,7370.4
157.75,1085.84,70.6127,8872.65,1514.1,4683.78,3787.29,4435.85,6745.27,7371.8
157.8,1087.24,72.0016,8874.05,1515.49,4685.17,3788.68,4437.23,6746.66,7373.21
157.85,1088.65,73.3904,8875.44,1516.89,4686.56,3790.07,4438.62,6748.05,7374.61
157.9,1090.05,74.7793,8876.84,1518.28,4687.95,3791.45,4440,6749.44,7376.02
157.95,1091.46,76.1682,8878.23,1519.67,4689.34,3792.84,4441.38,6750.83,7377.42
158,1092.86,77.5571,8879.63,1521.06,4690.73,3794.23,4442.77,6752.22,7378.83
158.05,1094.26,78.946,8881.02,1522.46,4692.12,3795.62,4444.15,6753.61,7380.23
158.1,1095.67,80.3349,8882.42,1523.85,4693.51,3797.01,4445.54,6755,7381.63
158.15,1097.07,81.7238,8883.81,1525.24,4694.9,3798.4,4446.92,6756.39,7383.04
158.2,1098.48,83.1127,8885.2,1526.63,4696.28,3799.78,4448.31,6757.78,7384.44
158.25,1099.88,84.5016,8886.6,1528.03,4697.67,3801.17,4449.69,6759.17,7385.85
158.3,1101.29,85.8904,8887.99,1529.42,4699.06,3802.56,4451.07,6760.56,7387.25
158.35,1102.69,87.2793,8889.39,1530.81,4700.45,3803.95,4452.46,6761.95,7388.66
158.4,1104.1,88.6682,8890.78,1532.2,4701.84,3805.34,4453.84,6763.34,7390.06
158.45,1105.5,90.0571,8892.18,1533.6,4703.23,3806.73,4455.23,6764.73,7391.47
158.5,1106.91,91.446,8893.57,1534.99,4704.62,3808.11,4456.61,6766.12,7392.87
158.55,1108.31,92.8349,8894.97,1536.38,4706.01,3809.5,4458,6767.51,7394.27
158.6,1109.72,94.2238,8896.36,1537.77,4707.4,3810.89,4459.38,6768.9,7395.68
158.65,1111.12,95.6127,8897.76,1539.17,4708.78,3812.28,4460.76,6770.29,7397.08
158.7,1112.53,97.0016,8899.15,1540.56,4710.17,3813.67,4462.15,6771.68,7398.49
158.75,1113.93,98.3904,8900.55,1541.95,4711.56,3815.06,4463.53,6773.07,7399.89
158.8,1115.34,99.7793,8901.94,1543.34,4712.95,3816.44,4464.92,6774.46,7401.3
158.85,1116.74,101.168,8903.34,1544.74,4714.34,3817.83,4466.3,6775.85,7402.7
158.9,1118.15,102.557,8904.73,1546.13,4715.73,3819.22,4467.69,6777.24,7404.11
158.95,1119.55,103.946,8906.13,1547.52,4717.12,3820.61,4469.07,6778.64,7405.51
159,1120.96,105.335,8907.52,1548.91,4718.51,3822,4470.45,6780.03,7406.91
159.05,1122.36,106.724,8908.92,1550.31,4719.9,3823.39,4471.84,6781.42,7408.32
159.1,1123.77,108.113,8910.31,1551.7,4721.28,3824.77,4473.22,6782.81,7409.72
159.15,1125.17,109.502,8911.7,1553.09,4722.67,3826.16,4474.61,6784.2,7411.13
159.2,1126.57,110.89,8913.1,1554.48,4724.06,3827.55,4475.99,6785.59,7412.53
159.25,1127.98,112.279,8914.49,1555.88,4725.45,3828.94,4477.38,6786.98,7413.94
159.3,1129.38,113.668,8915.89,1557.27,4726.84,3830.33,4478.76,6788.37,7415.34
159.35,1130.79,115.057,8917.28,1558.66,4728.23,3831.72,4480.14,6789.76,7416.75
159.4,1132.19,116.446,8918.68,1560.05,4729.62,3833.1,4481.53,6791.15,7418.15
159.45,1133.6,117.835,8920.07,1561.45,4731.01,3834.49,4482.91,6792.54,7419.55
159.5,1135,119.224,8921.47,1562.84,4732.4,3835.88,4484.3,6793.93,7420.96
159.55,1136.41,120.613,8922.86,1564.23,4733.78,3837.27,4485.68,6795.32,7422.36
159.6,1137.81,122.002,8924.26,1565.62,4735.17,3838.66,4487.07,6796.71,7423.77
159.65,1139.22,123.39,8925.65,1567.02,4736.56,3840.05,4488.45,6798.1,7425.17
159.7,1140.62,124.779,8927.05,1568.41,4737.95,3841.43,4489.83,6799.49,7426.58
159.75,1142.03,126.168,8928.44,1569.8,4739.34,3842.82,4491.22,6800.88,7427.98
159.8,1143.43,127.557,8929.84,1571.19,4740.73,3844.21,4492.6,6802.27,7429.39
159.85,1144.84,128.946,8931.23,1572.59,4742.12,3845.6,4493.99,6803.66,7430.79
159.9,1146.24,130.335,8932.63,1573.98,4743.51,3846.99,4495.37,6805.05,7432.2
159.95,1147.65,131.724,8934.02,1575.37,4744.9,3848.38,4496.76,6806.44,7433.6
160,1149.05,133.113,8935.42,1576.76,4746.28,3849.76,4498.14,6807.83,7435
160.05,1150.46,134.502,8936.81,1578.16,4747.67,3851.15,4499.52,6809.22,7436.41
160.1,1151.86,135.89,8938.2,1579.55,4749.06,3852.54,4500.91,6810.61,7437.81
160.15,1153.27,137.279,8939.6,1580.94,4750.45,3853.93,4502.29,6812,7439.22
160.2,1154.67,138.668,8940.99,1582.33,4751.84,3855.32,4503.68,6813.39,7440.62
160.25,1156.08,140.057,8942.39,1583.73,4753.23,3856.71,4505.06,6814.78,7442.03
160.3,1157.48,141.446,8943.78,1585.12,4754.62,3858.09,4506.45,6816.17,7443.43
160.35,1158.89,142.835,8945.18,1586.51,4756.01,3859.48,4507.83,6817.56,7444.84
160.4,1160.29,144.224,8946.57,1587.9,4757.4,3860.87,4509.21,6818.95,7446.24
160.45,1161.69,145.613,8947.97,1589.3,4758.78,3862.26,4510.6,6820.34,7447.64
160.5,1163.1,147.002,8949.36,1590.69,4760.17,3863.65,4511.98,6821.73,7449.05
160.55,1164.5,148.39,8950.76,1592.08,4761.56,3865.04,4513.37,6823.12,7450.45
160.6,1165.91,149.779,8952.15,1593.47,4762.95,3866.42,4514.75,6824.51,7451.86
160.65,1167.31,151.168,8953.55,1594.87,4764.34,3867.81,4516.14,6825.9,7453.26
160.7,1168.72,152.557,8954.94,1596.26,4765.73,3869.2,4517.52,6827.29,7454.67
160.75,1170.12,153.946,8956.34,1597.65,4767.12,3870.59,4518.9,6828.68,7456.07
160.8,1171.53,155.335,8957.73,1599.04,4768.51,3871.98,4520.29,6830.07,7457.48
160.85,1172.93,156.724,8959.13,1600.44,4769.9,3873.37,4521.67,6831.46,7458.88
160.9,1174.34,158.113,8960.52,1601.83,4771.28,3874.75,4523.06,6832.85,7460.28
160.95,1175.74,159.502,8961.92,1603.22,4772.67,3876.14,4524.44,6834.24,7461.69
161,1177.15,160.89,8963.31,1604.61,4774.06,3877.53,4525.83,6835.63,7463.09
161.05,1178.55,162.279,8964.7,1606.01,4775.45,3878.92,4527.21,6837.02,7464.5
161.1,1179.96,163.668,8966.1,1607.4,4776.84,3880.31,4528.6,6838.41,7465.9
161.15,1181.36,165.057,8967.49,1608.79,4778.23,3881.7,4529.98,6839.8,7467.31
161.2,1182.77,166.446,8968.89,1610.19,4779.62,3883.08,4531.36,6841.19,7468.71
161.25,1184.17,167.835,8970.28,1611.58,4781.01,3884.47,4532.75,6842.58,7470.12
161.3,1185.58,169.224,8971.68,1612.97,4782.4,3885.86,4534.13,6843.97,7471.52
161.35,1186.98,170.613,8973.07,1614.36,4783.78,3887.25,4535.52,6845.36,7472.93
161.4,1188.39,172.002,8974.47,1615.76,4785.17,3888.64,4536.9,6846.75,7474.33
161.45,1189.79,173.39,8975.86,1617.15,4786.56,3890.03,4538.29,6848.14,7475.73
161.5,1191.2,174.779,8977.26,1618.54,4787.95,3891.41,4539.67,6849.53,7477.14
161.55,1192.6,176.168,8978.65,1619.93,4789.34,3892.8,4541.05,6850.92,7478.54
161.6,1194.01,177.557,8980.05,1621.33,4790.73,3894.19,4542.44,6852.31,7479.95
161.65,1195.41,178.946,8981.44,1622.72,4792.12,3895.58,4543.82,6853.7,7481.35
161.7,1196.81,180.335,8982.84,1624.11,4793.51,3896.97,4545.21,6855.09,7482.76
161.75,1198.22,181.724,8984.23,1625.5,4794.9,3898.36,4546.59,6856.48,7484.16
161.8,1199.62,183.113,8985.63,1626.9,4796.28,3899.74,4547.98,6857.87,7485.57
161.85,1201.03,184.502,8987.02,1628.29,4797.67,3901.13,4549.36,6859.26,7486.97
161.9,1202.43,185.89,8988.42,1629.68,4799.06,3902.52,4550.74,6860.66,7488.37
161.95,1203.84,187.279,8989.81,1631.07,4800.45,3903.91,4552.13,6862.05,7489.78
162,1205.24,188.668,8991.2,1632.47,4801.84,3905.3,4553.51,6863.44,7491.18
162.05,1206.65,190.057,8992.6,1633.86,4803.23,3906.69,4554.9,6864.83,7492.59
162.1,1208.05,191.446,8993.99,1635.25,4804.62,3908.07,4556.28,6866.22,7493.99
162.15,1209.46,192.835,8995.39,1636.64,4806.01,3909.46,4557.67,6867.61,7495.4
162.2,1210.86,194.224,8996.78,1638.04,4807.4,3910.85,4559.05,6869,7496.8
162.25,1212.27,195.613,8998.18,1639.43,4808.78,3912.24,4560.43,6870.39,7498.21
162.3,1213.67,197.002,8999.57,1640.82,4810.17,3913.63,4561.82,6871.78,7499.61
162.35,1215.08,198.39,9000.97,1642.21,4811.56,3915.02,4563.2,6873.17,7501.01
162.4,1216.48,199.779,9002.36,1643.61,4812.95,3916.4,4564.59,6874.56,7502.42
162.45,1217.89,201.168,9003.76,1645,4814.34,3917.79,4565.97,6875.95,7503.82
162.5,1219.29,202.557,9005.15,1646.39,4815.73,3919.18,4567.36,6877.34,7505.23
162.55,1220.7,203.946,9006.55,1647.78,4817.12,3920.57,4568.74,6878.73,7506.63
162.6,1222.1,205.335,9007.94,1649.18,4818.51,3921.96,4570.12,6880.12,7508.04
162.65,1223.51,206.724,9009.34,1650.57,4819.9,3923.35,4571.51,6881.51,7509.44
162.7,1224.91,208.113,9010.73,1651.96,4821.28,3924.73,4572.89,6882.9,7510.85
162.75,1226.32,209.502,9012.13,1653.35,4822.67,3926.12,4574.28,6884.29,7512.25
162.8,1227.72,210.89,9013.52,1654.75,4824.06,3927.51,4575.66,6885.68,7513.66
162.85,1229.13,212.279,9014.92,1656.14,4825.45,3928.9,4577.05,6887.07,7515.06
162.9,1230.53,213.668,9016.31,1657.53,4826.84,3930.29,4578.43,6888.46,7516.46
162.95,1231.93,215.057,9017.7,1658.92,4828.23,3931.68,4579.81,6889.85,7517.87
163,1233.34,216.446,9019.1,1660.32,4829.62,3933.06,4581.2,6891.24,7519.27
163.05,1234.74,217.835,9020.49,1661.71,4831.01,3934.45,4582.58,6892.63,7520.68
163.1,1236.15,219.224,9021.89,1663.1,4832.4,3935.84,4583.97,6894.02,7522.08
163.15,1237.55,220.613,9023.28,1664.49,4833.78,3937.23,4585.35,6895.41,7523.49
163.2,1238.96,222.002,9024.68,1665.89,4835.17,3938.62,4586.74,6896.8,7524.89
163.25,1240.36,223.39,9026.07,1667.28,4836.56,3940.01,4588.12,6898.19,7526.3
163.3,1241.77,224.779,9027.47,1668.67,4837.95,3941.39,4589.5,6899.58,7527.7
163.35,1243.17,226.168,9028.86,1670.06,4839.34,3942.78,4590.89,6900.97,7529.1
163.4,1244.58,227.557,9030.26,1671.46,4840.73,3944.17,4592.27,6902.36,7530.51
163.45,1245.98,228.946,9031.65,1672.85,4842.12,3945.56,4593.66,6903.75,7531.91
163.5,1247.39,230.335,9033.05,1674.24,4843.51,3946.95,4595.04,6905.14,7533.32
163.55,1248.79,231.724,9034.44,1675.63,4844.9,3948.34,4596.43,6906.53,7534.72
163.6,1250.2,233.113,9035.84,1677.03,4846.28,3949.72,4597.81,6907.92,7536.13
163.65,1251.6,234.502,9037.23,1678.42,4847.67,3951.11,4599.2,6909.31,7537.53
163.7,1253.01,235.89,9038.63,1679.81,4849.06,3952.5,4600.58,6910.7,7538.94
163.75,1254.41,237.279,9040.02,1681.2,4850.45,3953.89,4601.96,6912.09,7540.34
163.8,1255.82,238.668,9041.42,1682.6,4851.84,3955.28,4603.35,6913.48,7541.75
163.85,1257.22,240.057,9042.81,1683.99,4853.23,3956.67,4604.73,6914.87,7543.15
163.9,1258.63,241.446,9044.21,1685.38,4854.62,3958.05,4606.12,6916.26,7544.55
163.95,1260.03,242.835,9045.6,1686.77,4856.01,3959.44,4607.5,6917.65,7545.96
164,1261.44,244.224,9046.99,1688.17,4857.4,3960.83,4608.89,6919.04,7547.36
164.05,1262.84,245.613,9048.39,1689.56,4858.78,3962.22,4610.27,6920.43,7548.77
164.1,1264.25,247.002,9049.78,1690.95,4860.17,3963.61,4611.65,6921.82,7550.17
164.15,1265.65,248.39,9051.18,1692.34,4861.56,3964.99,4613.04,6923.21,7551.58
164.2,1267.06,249.779,9052.57,1693.74,4862.95,3966.38,4614.42,6924.6,7552.98
164.25,1268.46,251.168,9053.97,1695.13,4864.34,3967.77,4615.81,6925.99,7554.39
164.3,1269.86,252.557,9055.36,1696.52,4865.73,3969.16,4617.19,6927.38,7555.79
164.35,1271.27,253.946,9056.76,1697.91,4867.12,3970.55,4618.58,6928.77,7557.2
164.4,1272.67,255.335,9058.15,1699.31,4868.51,3971.94,4619.96,6930.16,7558.6
