time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14
167.6,8742.23,8815.84,1969.96,3560.76,3945.52,5923.4,848.21,5988.65,6971.56,1602.04,2162.75,8046.85,5031.97,7881.44
167.65,8743.62,8817.23,1971.35,3562.15,3946.9,5924.8,849.601,5990.04,6972.95,1603.43,2164.14,8048.25,5033.36,7882.83
167.7,8745.01,8818.62,1972.74,3563.54,3948.29,5926.2,850.991,5991.43,6974.34,1604.81,2165.53,8049.64,5034.75,7884.22
167.75,8746.4,8820.01,1974.13,3564.93,3949.68,5927.6,852.381,5992.82,6975.73,1606.2,2166.93,8051.03,5036.14,7885.61
167.8,8747.79,8821.4,1975.52,3566.32,3951.07,5929,853.771,5994.21,6977.12,1607.59,2168.32,8052.42,5037.53,7887
167.85,8749.17,8822.79,1976.91,3567.71,3952.46,5930.4,855.162,5995.6,6978.52,1608.98,2169.71,8053.82,5038.93,7888.39
167.9,8750.56,8824.18,1978.29,3569.11,3953.85,5931.8,856.552,5996.99,6979.91,1610.37,2171.1,8055.21,5040.32,7889.78
167.95,8751.95,8825.56,1979.68,3570.5,3955.24,5933.2,857.942,5998.38,6981.3,1611.76,2172.49,8056.6,5041.71,7891.17
168,8753.34,8826.95,1981.07,3571.89,3956.63,5934.6,859.333,5999.77,6982.69,1613.15,2173.88,8057.99,5043.1,7892.56
168.05,8754.72,8828.34,1982.46,3573.28,3958.02,5936,860.723,6001.15,6984.08,1614.54,2175.27,8059.38,5044.49,7893.94
168.1,8756.11,8829.73,1983.85,3574.67,3959.4,5937.4,862.113,6002.54,6985.47,1615.93,2176.66,8060.78,5045.88,7895.33
168.15,8757.5,8831.12,1985.24,3576.06,3960.79,5938.8,863.504,6003.93,6986.86,1617.32,2178.05,8062.17,5047.27,7896.72
168.2,8758.89,8832.51,1986.63,3577.45,3962.18,5940.2,864.894,6005.32,6988.25,1618.71,2179.45,8063.56,5048.66,7898.11
168.25,8760.28,8833.9,1988.02,3578.84,3963.57,5941.6,866.284,6006.71,6989.64,1620.1,2180.84,8064.95,5050.05,7899.5
168.3,8761.66,8835.29,1989.41,3580.23,3964.96,5943,867.675,6008.1,6991.04,1621.49,2182.23,8066.35,5051.44,7900.89
168.35,8763.05,8836.68,1990.79,3581.63,3966.35,5944.4,869.065,6009.49,6992.43,1622.87,2183.62,8067.74,5052.83,7902.28
168.4,8764.44,8838.06,1992.18,3583.02,3967.74,5945.81,870.455,6010.88,6993.82,1624.26,2185.01,8069.13,5054.22,7903.67
168.45,8765.83,8839.45,1993.57,3584.41,3969.13,5947.21,871.846,6012.27,6995.21,1625.65,2186.4,8070.52,5055.61,7905.06
168.5,8767.22,8840.84,1994.96,3585.8,3970.52,5948.61,873.236,6013.65,6996.6,1627.04,2187.79,8071.92,5057,7906.44
168.55,8768.6,8842.23,1996.35,3587.19,3971.9,5950.01,874.626,6015.04,6997.99,1628.43,2189.18,8073.31,5058.39,7907.83
168.6,8769.99,8843.62,1997.74,3588.58,3973.29,5951.41,876.017,6016.43,6999.38,1629.82,2190.58,8074.7,5059.78,7909.22
168.65,8771.38,8845.01,1999.13,3589.97,3974.68,5952.81,877.407,6017.82,7000.77,1631.21,2191.97,8076.09,5061.17,7910.61
168.7,8772.77,8846.4,2000.52,3591.36,3976.07,5954.21,878.797,6019.21,7002.16,1632.6,2193.36,8077.49,5062.56,7912
168.75,8774.16,8847.79,2001.91,3592.75,3977.46,5955.61,880.187,6020.6,7003.56,1633.99,2194.75,8078.88,5063.95,7913.39
168.8,8775.54,8849.18,2003.29,3594.15,3978.85,5957.01,881.578,6021.99,7004.95,1635.38,2196.14,8080.27,5065.34,7914.78
168.85,8776.93,8850.56,2004.68,3595.54,3980.24,5958.41,882.968,6023.38,7006.34,1636.77,2197.53,8081.66,5066.73,7916.17
168.9,8778.32,8851.95,2006.07,3596.93,3981.63,5959.81,884.358,6024.77,7007.73,1638.16,2198.92,8083.06,5068.12,7917.56
168.95,8779.71,8853.34,2007.46,3598.32,3983.02,5961.21,885.749,6026.15,7009.12,1639.54,2200.31,8084.45,5069.51,7918.94
169,8781.09,8854.73,2008.85,3599.71,3984.4,5962.61,887.139,6027.54,7010.51,1640.93,2201.71,8085.84,5070.9,7920.33
169.05,8782.48,8856.12,2010.24,3601.1,3985.79,5964.01,888.529,6028.93,7011.9,1642.32,2203.1,8087.23,5072.29,7921.72
169.1,8783.87,8857.51,2011.63,3602.49,3987.18,5965.41,889.92,6030.32,7013.29,1643.71,2204.49,8088.63,5073.68,7923.11
169.15,8785.26,8858.9,2013.02,3603.88,3988.57,5966.81,891.31,6031.71,7014.69,1645.1,2205.88,8090.02,5075.07,7924.5
169.2,8786.65,8860.29,2014.41,3605.27,3989.96,5968.21,892.7,6033.1,7016.08,1646.49,2207.27,8091.41,5076.46,7925.89
169.25,8788.03,8861.68,2015.79,3606.67,3991.35,5969.61,894.091,6034.49,7017.47,1647.88,2208.66,8092.8,5077.85,7927.28
169.3,8789.42,8863.06,2017.18,3608.06,3992.74,5971.01,895.481,6035.88,7018.86,1649.27,2210.05,8094.2,5079.24,7928.67
169.35,8790.81,8864.45,2018.57,3609.45,3994.13,5972.41,896.871,6037.27,7020.25,1650.66,2211.44,8095.59,5080.63,7930.06
169.4,8792.2,8865.84,2019.96,3610.84,3995.52,5973.81,898.262,6038.65,7021.64,1652.05,2212.84,8096.98,5082.02,7931.44
169.45,8793.59,8867.23,2021.35,3612.23,3996.9,5975.22,899.652,6040.04,7023.03,1653.44,2214.23,8098.37,5083.41,7932.83
169.5,8794.97,8868.62,2022.74,3613.62,3998.29,5976.62,901.042,6041.43,7024.42,1654.83,2215.62,8099.76,5084.8,7934.22
169.55,8796.36,8870.01,2024.13,3615.01,3999.68,5978.02,902.432,6042.82,7025.81,1656.21,2217.01,8101.16,5086.2,7935.61
169.6,8797.75,8871.4,2025.52,3616.4,4001.07,5979.42,903.823,6044.21,7027.21,1657.6,2218.4,8102.55,5087.59,7937
169.65,8799.14,8872.79,2026.91,3617.79,4002.46,5980.82,905.213,6045.6,7028.6,1658.99,2219.79,8103.94,5088.98,7938.39
169.7,8800.52,8874.18,2028.29,3619.19,4003.85,5982.22,906.603,6046.99,7029.99,1660.38,2221.18,8105.33,5090.37,7939.78
169.75,8801.91,8875.56,2029.68,3620.58,4005.24,5983.62,907.994,6048.38,7031.38,1661.77,2222.57,8106.73,5091.76,7941.17
169.8,8803.3,8876.95,2031.07,3621.97,4006.63,5985.02,909.384,6049.77,7032.77,1663.16,2223.96,8108.12,5093.15,7942.56
169.85,8804.69,8878.34,2032.46,3623.36,4008.02,5986.42,910.774,6051.15,7034.16,1664.55,2225.36,8109.51,5094.54,7943.94
169.9,8806.08,8879.73,2033.85,3624.75,4009.4,5987.82,912.165,6052.54,7035.55,1665.94,2226.75,8110.9,5095.93,7945.33
169.95,8807.46,8881.12,2035.24,3626.14,4010.79,5989.22,913.555,6053.93,7036.94,1667.33,2228.14,8112.3,5097.32,7946.72
170,8808.85,8882.51,2036.63,3627.53,4012.18,5990.62,914.945,6055.32,7038.33,1668.72,2229.53,8113.69,5098.71,7948.11
170.05,8810.24,8883.9,2038.02,3628.92,4013.57,5992.02,916.336,6056.71,7039.73,1670.11,2230.92,8115.08,5100.1,7949.5
170.1,8811.63,8885.29,2039.41,3630.31,4014.96,5993.42,917.726,6058.1,7041.12,1671.5,2232.31,8116.47,5101.49,7950.89
170.15,8813.02,8886.68,2040.79,3631.7,4016.35,5994.82,919.116,6059.49,7042.51,1672.89,2233.7,8117.87,5102.88,7952.28
170.2,8814.4,8888.06,2042.18,3633.1,4017.74,5996.22,920.507,6060.88,7043.9,1674.27,2235.09,8119.26,5104.27,7953.67
170.25,8815.79,8889.45,2043.57,3634.49,4019.13,5997.62,921.897,6062.27,7045.29,1675.66,2236.49,8120.65,5105.66,7955.06
170.3,8817.18,8890.84,2044.96,3635.88,4020.52,5999.02,923.287,6063.65,7046.68,1677.05,2237.88,8122.04,5107.05,7956.44
170.35,8818.57,8892.23,2046.35,3637.27,4021.9,6000.42,924.677,6065.04,7048.07,1678.44,2239.27,8123.44,5108.44,7957.83
170.4,8819.96,8893.62,2047.74,3638.66,4023.29,6001.82,926.068,6066.43,7049.46,1679.83,2240.66,8124.83,5109.83,7959.22
170.45,8821.34,8895.01,2049.13,3640.05,4024.68,6003.23,927.458,6067.82,7050.86,1681.22,2242.05,8126.22,5111.22,7960.61
170.5,8822.73,8896.4,2050.52,3641.44,4026.07,6004.63,928.848,6069.21,7052.25,1682.61,2243.44,8127.61,5112.61,7962
170.55,8824.12,8897.79,2051.91,3642.83,4027.46,6006.03,930.239,6070.6,7053.64,1684,2244.83,8129.01,5114,7963.39
170.6,8825.51,8899.18,2053.29,3644.22,4028.85,6007.43,931.629,6071.99,7055.03,1685.39,2246.22,8130.4,5115.39,7964.78
170.65,8826.89,8900.56,2054.68,3645.62,4030.24,6008.83,933.019,6073.38,7056.42,1686.78,2247.62,8131.79,5116.78,7966.17
170.7,8828.28,8901.95,2056.07,3647.01,4031.63,6010.23,934.41,6074.77,7057.81,1688.17,2249.01,8133.18,5118.17,7967.56
170.75,8829.67,8903.34,2057.46,3648.4,4033.02,6011.63,935.8,6076.15,7059.2,1689.56,2250.4,8134.57,5119.56,7968.94
170.8,8831.06,8904.73,2058.85,3649.79,4034.4,6013.03,937.19,6077.54,7060.59,1690.94,2251.79,8135.97,5120.95,7970.33
170.85,8832.45,8906.12,2060.24,3651.18,4035.79,6014.43,938.581,6078.93,7061.98,1692.33,2253.18,8137.36,5122.34,7971.72
170.9,8833.83,8907.51,2061.63,3652.57,4037.18,6015.83,939.971,6080.32,7063.38,1693.72,2254.57,8138.75,5123.73,7973.11
170.95,8835.22,8908.9,2063.02,3653.96,4038.57,6017.23,941.361,6081.71,7064.77,1695.11,2255.96,8140.14,5125.12,7974.5
171,8836.61,8910.29,2064.41,3655.35,4039.96,6018.63,942.751,6083.1,7066.16,1696.5,2257.35,8141.54,5126.51,7975.89
171.05,8838,8911.68,2065.79,3656.74,4041.35,6020.03,944.142,6084.49,7067.55,1697.89,2258.75,8142.93,5127.9,7977.28
171.1,8839.39,8913.06,2067.18,3658.14,4042.74,6021.43,945.532,6085.88,7068.94,1699.28,2260.14,8144.32,5129.29,7978.67
171.15,8840.77,8914.45,2068.57,3659.53,4044.13,6022.83,946.922,6087.27,7070.33,1700.67,2261.53,8145.71,5130.68,7980.06
171.2,8842.16,8915.84,2069.96,3660.92,4045.52,6024.23,948.313,6088.65,7071.72,1702.06,2262.92,8147.11,5132.07,7981.44
171.25,8843.55,8917.23,2071.35,3662.31,4046.9,6025.63,949.703,6090.04,7073.11,1703.45,2264.31,8148.5,5133.46,7982.83
171.3,8844.94,8918.62,2072.74,3663.7,4048.29,6027.03,951.093,6091.43,7074.5,1704.84,2265.7,8149.89,5134.86,7984.22
171.35,8846.33,8920.01,2074.13,3665.09,4049.68,6028.43,952.484,6092.82,7075.9,1706.23,2267.09,8151.28,5136.25,7985.61
171.4,8847.71,8921.4,2075.52,3666.48,4051.07,6029.83,953.874,6094.21,7077.29,1707.62,2268.48,8152.68,5137.64,7987
171.45,8849.1,8922.79,2076.91,3667.87,4052.46,6031.24,955.264,6095.6,7078.68,1709,2269.87,8154.07,5139.03,7988.39
171.5,8850.49,8924.18,2078.29,3669.26,4053.85,6032.64,956.655,6096.99,7080.07,1710.39,2271.27,8155.46,5140.42,7989.78
171.55,8851.88,8925.56,2079.68,3670.66,4055.24,6034.04,958.045,6098.38,7081.46,1711.78,2272.66,8156.85,5141.81,7991.17
171.6,8853.26,8926.95,2081.07,3672.05,4056.63,6035.44,959.435,6099.77,7082.85,1713.17,2274.05,8158.25,5143.2,7992.56
171.65,8854.65,8928.34,2082.46,3673.44,4058.02,6036.84,960.826,6101.15,7084.24,1714.56,2275.44,8159.64,5144.59,7993.94
171.7,8856.04,8929.73,2083.85,3674.83,4059.4,6038.24,962.216,6102.54,7085.63,1715.95,2276.83,8161.03,5145.98,7995.33
171.75,8857.43,8931.12,2085.24,3676.22,4060.79,6039.64,963.606,6103.93,7087.02,1717.34,2278.22,8162.42,5147.37,7996.72
171.8,8858.82,8932.51,2086.63,3677.61,4062.18,6041.04,964.996,6105.32,7088.42,1718.73,2279.61,8163.82,5148.76,7998.11
171.85,8860.2,8933.9,2088.02,3679,4063.57,6042.44,966.387,6106.71,7089.81,1720.12,2281,8165.21,5150.15,7999.5
171.9,8861.59,8935.29,2089.41,3680.39,4064.96,6043.84,967.777,6108.1,7091.2,1721.51,2282.4,8166.6,5151.54,8000.89
171.95,8862.98,8936.68,2090.79,3681.78,4066.35,6045.24,969.167,6109.49,7092.59,1722.9,2283.79,8167.99,5152.93,8002.28
172,8864.37,8938.06,2092.18,3683.18,4067.74,6046.64,970.558,6110.88,7093.98,1724.29,2285.18,8169.39,5154.32,8003.67
172.05,8865.76,8939.45,2093.57,3684.57,4069.13,6048.04,971.948,6112.27,7095.37,1725.68,2286.57,8170.78,5155.71,8005.06
172.1,8867.14,8940.84,2094.96,3685.96,4070.52,6049.44,973.338,6113.65,7096.76,1727.06,2287.96,8172.17,5157.1,8006.44
172.15,8868.53,8942.23,2096.35,3687.35,4071.9,6050.84,974.729,6115.04,7098.15,1728.45,2289.35,8173.56,5158.49,8007.83
172.2,8869.92,8943.62,2097.74,3688.74,4073.29,6052.24,976.119,6116.43,7099.55,1729.84,2290.74,8174.95,5159.88,8009.22
172.25,8871.31,8945.01,2099.13,3690.13,4074.68,6053.64,977.509,6117.82,7100.94,1731.23,2292.13,8176.35,5161.27,8010.61
172.3,8872.69,8946.4,2100.52,3691.52,4076.07,6055.04,978.9,6119.21,7102.33,1732.62,2293.53,8177.74,5162.66,8012
172.35,8874.08,8947.79,2101.91,3692.91,4077.46,6056.44,980.29,6120.6,7103.72,1734.01,2294.92,8179.13,5164.05,8013.39
172.4,8875.47,8949.18,2103.29,3694.3,4078.85,6057.84,981.68,6121.99,7105.11,1735.4,2296.31,8180.52,5165.44,8014.78
172.45,8876.86,8950.56,2104.68,3695.7,4080.24,6059.25,983.07,6123.38,7106.5,1736.79,2297.7,8181.92,5166.83,8016.17
172.5,8878.25,8951.95,2106.07,3697.09,4081.63,6060.65,984.461,6124.77,7107.89,1738.18,2299.09,8183.31,5168.22,8017.56
172.55,8879.63,8953.34,2107.46,3698.48,4083.02,6062.05,985.851,6126.15,7109.28,1739.57,2300.48,8184.7,5169.61,8018.94
172.6,8881.02,8954.73,2108.85,3699.87,4084.4,6063.45,987.241,6127.54,7110.67,1740.96,2301.87,8186.09,5171,8020.33
172.65,8882.41,8956.12,2110.24,3701.26,4085.79,6064.85,988.632,6128.93,7112.07,1742.35,2303.26,8187.49,5172.39,8021.72
172.7,8883.8,8957.51,2111.63,3702.65,4087.18,6066.25,990.022,6130.32,7113.46,1743.73,2304.66,8188.88,5173.78,8023.11
172.75,8885.19,8958.9,2113.02,3704.04,4088.57,6067.65,991.412,6131.71,7114.85,1745.12,2306.05,8190.27,5175.17,8024.5
172.8,8886.57,8960.29,2114.41,3705.43,4089.96,6069.05,992.803,6133.1,7116.24,1746.51,2307.44,8191.66,5176.56,8025.89
172.85,8887.96,8961.68,2115.79,3706.82,4091.35,6070.45,994.193,6134.49,7117.63,1747.9,2308.83,8193.06,5177.95,8027.28
172.9,8889.35,8963.06,2117.18,3708.22,4092.74,6071.85,995.583,6135.88,7119.02,1749.29,2310.22,8194.45,5179.34,8028.67
172.95,8890.74,8964.45,2118.57,3709.61,4094.13,6073.25,996.974,6137.27,7120.41,1750.68,2311.61,8195.84,5180.73,8030.06
173,8892.13,8965.84,2119.96,3711,4095.52,6074.65,998.364,6138.65,7121.8,1752.07,2313,8197.23,5182.13,8031.44
173.05,8893.51,8967.23,2121.35,3712.39,4096.9,6076.05,999.754,6140.04,7123.19,1753.46,2314.39,8198.63,5183.52,8032.83
173.1,8894.9,8968.62,2122.74,3713.78,4098.29,6077.45,1001.14,6141.43,7124.59,1754.85,2315.79,8200.02,5184.91,8034.22
173.15,8896.29,8970.01,2124.13,3715.17,4099.68,6078.85,1002.53,6142.82,7125.98,1756.24,2317.18,8201.41,5186.3,8035.61
173.2,8897.68,8971.4,2125.52,3716.56,4101.07,6080.25,1003.93,6144.21,7127.37,1757.63,2318.57,8202.8,5187.69,8037
173.25,8899.06,8972.79,2126.91,3717.95,4102.46,6081.65,1005.32,6145.6,7128.76,1759.02,2319.96,8204.2,5189.08,8038.39
173.3,8900.45,8974.18,2128.29,3719.34,4103.85,6083.05,1006.71,6146.99,7130.15,1760.41,2321.35,8205.59,5190.47,8039.78
173.35,8901.84,8975.56,2129.68,3720.74,4105.24,6084.45,1008.1,6148.38,7131.54,1761.79,2322.74,8206.98,5191.86,8041.17
173.4,8903.23,8976.95,2131.07,3722.13,4106.63,6085.85,1009.49,6149.77,7132.93,1763.18,2324.13,8208.37,5193.25,8042.56
173.45,8904.62,8978.34,2132.46,3723.52,4108.02,6087.26,1010.88,6151.15,7134.32,1764.57,2325.52,8209.77,5194.64,8043.94
173.5,8906,8979.73,2133.85,3724.91,4109.4,6088.66,1012.27,6152.54,7135.71,1765.96,2326.91,8211.16,5196.03,8045.33
173.55,8907.39,8981.12,2135.24,3726.3,4110.79,6090.06,1013.66,6153.93,7137.11,1767.35,2328.31,8212.55,5197.42,8046.72
173.6,8908.78,8982.51,2136.63,3727.69,4112.18,6091.46,1015.05,6155.32,7138.5,1768.74,2329.7,8213.94,5198.81,8048.11
173.65,8910.17,8983.9,2138.02,3729.08,4113.57,6092.86,1016.44,6156.71,7139.89,1770.13,2331.09,8215.34,5200.2,8049.5
173.7,8911.56,8985.29,2139.41,3730.47,4114.96,6094.26,1017.83,6158.1,7141.28,1771.52,2332.48,8216.73,5201.59,8050.89
173.75,8912.94,8986.68,2140.79,3731.86,4116.35,6095.66,1019.22,6159.49,7142.67,1772.91,2333.87,8218.12,5202.98,8052.28
173.8,8914.33,8988.06,2142.18,3733.26,4117.74,6097.06,1020.61,6160.88,7144.06,1774.3,2335.26,8219.51,5204.37,8053.67
173.85,8915.72,8989.45,2143.57,3734.65,4119.13,6098.46,1022,6162.27,7145.45,1775.69,2336.65,8220.9,5205.76,8055.06
173.9,8917.11,8990.84,2144.96,3736.04,4120.52,6099.86,1023.39,6163.65,7146.84,1777.08,2338.04,8222.3,5207.15,8056.44
173.95,8918.5,8992.23,2146.35,3737.43,4121.9,6101.26,1024.78,6165.04,7148.23,1778.47,2339.44,8223.69,5208.54,8057.83
174,8919.88,8993.62,2147.74,3738.82,4123.29,6102.66,1026.17,6166.43,7149.63,1779.85,2340.83,8225.08,5209.93,8059.22
174.05,8921.27,8995.01,2149.13,3740.21,4124.68,6104.06,1027.56,6167.82,7151.02,1781.24,2342.22,8226.47,5211.32,8060.61
174.1,8922.66,8996.4,2150.52,3741.6,4126.07,6105.46,1028.95,6169.21,7152.41,1782.63,2343.61,8227.87,5212.71,8062
174.15,8924.05,8997.79,2151.91,3742.99,4127.46,6106.86,1030.34,6170.6,7153.8,1784.02,2345,8229.26,5214.1,8063.39
174.2,8925.44,8999.18,2153.29,3744.38,4128.85,6108.26,1031.73,6171.99,7155.19,1785.41,2346.39,8230.65,5215.49,8064.78
174.25,8926.82,9000.56,2154.68,3745.78,4130.24,6109.66,1033.12,6173.38,7156.58,1786.8,2347.78,8232.04,5216.88,8066.17
174.3,8928.21,9001.95,2156.07,3747.17,4131.63,6111.06,1034.51,6174.77,7157.97,1788.19,2349.17,8233.44,5218.27,8067.56
174.35,8929.6,9003.34,2157.46,3748.56,4133.02,6112.46,1035.9,6176.15,7159.36,1789.58,2350.57,8234.83,5219.66,8068.94
174.4,8930.99,9004.73,2158.85,3749.95,4134.4,6113.87,1037.29,6177.54,7160.76,1790.97,2351.96,8236.22,5221.05,8070.33
174.45,8932.37,9006.12,2160.24,3751.34,4135.79,6115.27,1038.68,6178.93,7162.15,1792.36,2353.35,8237.61,5222.44,8071.72
174.5,8933.76,9007.51,2161.63,3752.73,4137.18,6116.67,1040.07,6180.32,7163.54,1793.75,2354.74,8239.01,5223.83,8073.11
174.55,8935.15,9008.9,2163.02,3754.12,4138.57,6118.07,1041.46,6181.71,7164.93,1795.14,2356.13,8240.4,5225.22,8074.5
174.6,8936.54,9010.29,2164.41,3755.51,4139.96,6119.47,1042.85,6183.1,7166.32,1796.52,2357.52,8241.79,5226.61,8075.89
174.65,8937.93,9011.68,2165.79,3756.9,4141.35,6120.87,1044.24,6184.49,7167.71,1797.91,2358.91,8243.18,5228,8077.28
174.7,8939.31,9013.06,2167.18,3758.3,4142.74,6122.27,1045.63,6185.88,7169.1,1799.3,2360.3,8244.58,5229.39,8078.67
174.75,8940.7,9014.45,2168.57,3759.69,4144.13,6123.67,1047.02,6187.27,7170.49,1800.69,2361.7,8245.97,5230.79,8080.06
174.8,8942.09,9015.84,2169.96,3761.08,4145.52,6125.07,1048.41,6188.65,7171.88,1802.08,2363.09,8247.36,5232.18,8081.44
174.85,8943.48,9017.23,2171.35,3762.47,4146.9,6126.47,1049.81,6190.04,7173.28,1803.47,2364.48,8248.75,5233.57,8082.83
174.9,8944.87,9018.62,2172.74,3763.86,4148.29,6127.87,1051.2,6191.43,7174.67,1804.86,2365.87,8250.15,5234.96,8084.22
174.95,8946.25,9020.01,2174.13,3765.25,4149.68,6129.27,1052.59,6192.82,7176.06,1806.25,2367.26,8251.54,5236.35,8085.61
175,8947.64,9021.4,2175.52,3766.64,4151.07,6130.67,1053.98,6194.21,7177.45,1807.64,2368.65,8252.93,5237.74,8087
175.05,8949.03,9022.79,2176.91,3768.03,4152.46,6132.07,1055.37,6195.6,7178.84,1809.03,2370.04,8254.32,5239.13,8088.39
175.1,8950.42,9024.18,2178.29,3769.42,4153.85,6133.47,1056.76,6196.99,7180.23,1810.42,2371.43,8255.72,5240.52,8089.78
175.15,8951.81,9025.56,2179.68,3770.82,4155.24,6134.87,1058.15,6198.38,7181.62,1811.81,2372.83,8257.11,5241.91,8091.17
175.2,8953.19,9026.95,2181.07,3772.21,4156.63,6136.27,1059.54,6199.77,7183.01,1813.2,2374.22,8258.5,5243.3,8092.56
175.25,8954.58,9028.34,2182.46,3773.6,4158.02,6137.67,1060.93,6201.15,7184.4,1814.58,2375.61,8259.89,5244.69,8093.94
175.3,8955.97,9029.73,2183.85,3774.99,4159.4,6139.07,1062.32,6202.54,7185.8,1815.97,2377,8261.29,5246.08,8095.33
175.35,8957.36,9031.12,2185.24,3776.38,4160.79,6140.47,1063.71,6203.93,7187.19,1817.36,2378.39,8262.68,5247.47,8096.72
175.4,8958.74,9032.51,2186.63,3777.77,4162.18,6141.88,1065.1,6205.32,7188.58,1818.75,2379.78,8264.07,5248.86,8098.11
175.45,8960.13,9033.9,2188.02,3779.16,4163.57,6143.28,1066.49,6206.71,7189.97,1820.14,2381.17,8265.46,5250.25,8099.5
175.5,8961.52,9035.29,2189.41,3780.55,4164.96,6144.68,1067.88,6208.1,7191.36,1821.53,2382.56,8266.85,5251.64,8100.89
175.55,8962.91,9036.68,2190.79,3781.94,4166.35,6146.08,1069.27,6209.49,7192.75,1822.92,2383.96,8268.25,5253.03,8102.28
175.6,8964.3,9038.06,2192.18,3783.34,4167.74,6147.48,1070.66,6210.88,7194.14,1824.31,2385.35,8269.64,5254.42,8103.67
175.65,8965.68,9039.45,2193.57,3784.73,4169.13,6148.88,1072.05,6212.27,7195.53,1825.7,2386.74,8271.03,5255.81,8105.06
175.7,8967.07,9040.84,2194.96,3786.12,4170.52,6150.28,1073.44,6213.65,7196.92,1827.09,2388.13,8272.42,5257.2,8106.44
175.75,8968.46,9042.23,2196.35,3787.51,4171.9,6151.68,1074.83,6215.04,7198.32,1828.48,2389.52,8273.82,5258.59,8107.83
175.8,8969.85,9043.62,2197.74,3788.9,4173.29,6153.08,1076.22,6216.43,7199.71,1829.87,2390.91,8275.21,5259.98,8109.22
175.85,8971.24,9045.01,2199.13,3790.29,4174.68,6154.48,1077.61,6217.82,7201.1,1831.26,2392.3,8276.6,5261.37,8110.61
175.9,8972.62,9046.4,2200.52,3791.68,4176.07,6155.88,1079,6219.21,7202.49,1832.64,2393.69,8277.99,5262.76,8112
175.95,8974.01,9047.79,2201.91,3793.07,4177.46,6157.28,1080.39,6220.6,7203.88,1834.03,2395.09,8279.39,5264.15,8113.39
176,8975.4,9049.18,2203.29,3794.46,4178.85,6158.68,1081.78,6221.99,7205.27,1835.42,2396.48,8280.78,5265.54,8114.78
176.05,8976.79,9050.56,2204.68,3795.86,4180.24,6160.08,1083.17,6223.38,7206.66,1836.81,2397.87,8282.17,5266.93,8116.17
176.1,8978.18,9051.95,2206.07,3797.25,4181.63,6161.48,1084.56,6224.77,7208.05,1838.2,2399.26,8283.56,5268.32,8117.56
176.15,8979.56,9053.34,2207.46,3798.64,4183.02,6162.88,1085.95,6226.15,7209.44,1839.59,2400.65,8284.96,5269.71,8118.94
176.2,8980.95,9054.73,2208.85,3800.03,4184.4,6164.28,1087.34,6227.54,7210.84,1840.98,2402.04,8286.35,5271.1,8120.33
176.25,8982.34,9056.12,2210.24,3801.42,4185.79,6165.68,1088.73,6228.93,7212.23,1842.37,2403.43,8287.74,5272.49,8121.72
176.3,8983.73,9057.51,2211.63,3802.81,4187.18,6167.08,1090.12,6230.32,7213.62,1843.76,2404.82,8289.13,5273.88,8123.11
176.35,8985.11,9058.9,2213.02,3804.2,4188.57,6168.49,1091.51,6231.71,7215.01,1845.15,2406.21,8290.53,5275.27,8124.5
176.4,8986.5,9060.29,2214.41,3805.59,4189.96,6169.89,1092.9,6233.1,7216.4,1846.54,2407.61,8291.92,5276.66,8125.89
176.45,8987.89,9061.68,2215.79,3806.99,4191.35,6171.29,1094.29,6234.49,7217.79,1847.93,2409,8293.31,5278.06,8127.28
176.5,8989.28,9063.06,2217.18,3808.38,4192.74,6172.69,1095.69,6235.88,7219.18,1849.32,2410.39,8294.7,5279.45,8128.67
176.55,8990.67,9064.45,2218.57,3809.77,4194.13,6174.09,1097.08,6237.27,7220.57,1850.7,2411.78,8296.1,5280.84,8130.06
176.6,8992.05,9065.84,2219.96,3811.16,4195.52,6175.49,1098.47,6238.65,7221.96,1852.09,2413.17,8297.49,5282.23,8131.44
176.65,8993.44,9067.23,2221.35,3812.55,4196.9,6176.89,1099.86,6240.04,7223.36,1853.48,2414.56,8298.88,5283.62,8132.83
176.7,8994.83,9068.62,2222.74,3813.94,4198.29,6178.29,1101.25,6241.43,7224.75,1854.87,2415.95,8300.27,5285.01,8134.22
176.75,8996.22,9070.01,2224.13,3815.33,4199.68,6179.69,1102.64,6242.82,7226.14,1856.26,2417.34,8301.67,5286.4,8135.61
176.8,8997.61,9071.4,2225.52,3816.72,4201.07,6181.09,1104.03,6244.21,7227.53,1857.65,2418.74,8303.06,5287.79,8137
176.85,8998.99,9072.79,2226.91,3818.11,4202.46,6182.49,1105.42,6245.6,7228.92,1859.04,2420.13,8304.45,5289.18,8138.39
176.9,9000.38,9074.18,2228.29,3819.51,4203.85,6183.89,1106.81,6246.99,7230.31,1860.43,2421.52,8305.84,5290.57,8139.78
176.95,9001.77,9075.56,2229.68,3820.9,4205.24,6185.29,1108.2,6248.38,7231.7,1861.82,2422.91,8307.24,5291.96,8141.17
177,9003.16,9076.95,2231.07,3822.29,4206.63,6186.69,1109.59,6249.77,7233.09,1863.21,2424.3,8308.63,5293.35,8142.56
177.05,9004.55,9078.34,2232.46,3823.68,4208.02,6188.09,1110.98,6251.15,7234.49,1864.6,2425.69,8310.02,5294.74,8143.94
177.1,9005.93,9079.73,2233.85,3825.07,4209.4,6189.49,1112.37,6252.54,7235.88,1865.99,2427.08,8311.41,5296.13,8145.33
