time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21
136.85,4868.51,9622.53,4604.41,815.467,9312.31,4959.06,2805.6,5579.51,3251.45,5232.84,3649.49,3845.18,7639.33,9899.88,9146.73,7455.26,4373.48,8185.23,5612.77,2279.96,1158.75
136.9,4869.88,9623.92,4605.8,816.859,9313.7,4960.44,2806.99,5580.89,3252.84,5234.23,3650.88,3846.57,7640.74,9901.26,9148.15,7456.66,4374.87,8186.62,5614.15,2281.36,1160.14
136.95,4871.26,9625.32,4607.18,818.252,9315.09,4961.83,2808.39,5582.28,3254.23,5235.62,3652.27,3847.96,7642.15,9902.65,9149.56,7458.05,4376.26,8188,5615.54,2282.75,1161.54
137,4872.63,9626.72,4608.57,819.644,9316.47,4963.22,2809.78,5583.66,3255.62,5237.01,3653.67,3849.35,7643.56,9904.04,9150.97,7459.45,4377.65,8189.39,5616.93,2284.14,1162.93
137.05,4874,9628.12,4609.96,821.036,9317.86,4964.61,2811.17,5585.04,3257.01,5238.39,3655.06,3850.74,7644.97,9905.43,9152.39,7460.84,4379.03,8190.78,5618.32,2285.53,1164.32
137.1,4875.38,9629.51,4611.35,822.428,9319.25,4966,2812.56,5586.43,3258.4,5239.78,3656.45,3852.13,7646.38,9906.82,9153.8,7462.24,4380.42,8192.17,5619.71,2286.92,1165.71
137.15,4876.75,9630.91,4612.74,823.821,9320.64,4967.38,2813.95,5587.81,3259.8,5241.17,3657.84,3853.52,7647.79,9908.21,9155.22,7463.63,4381.81,8193.56,5621.1,2288.32,1167.1
137.2,4878.12,9632.31,4614.13,825.213,9322.03,4968.77,2815.35,5589.19,3261.19,5242.56,3659.23,3854.92,7649.2,9909.6,9156.63,7465.03,4383.2,8194.95,5622.49,2289.71,1168.5
137.25,4879.5,9633.7,4615.52,826.605,9323.42,4970.16,2816.74,5590.58,3262.58,5243.95,3660.62,3856.31,7650.61,9910.99,9158.05,7466.43,4384.59,8196.34,5623.88,2291.1,1169.89
137.3,4880.87,9635.1,4616.91,827.997,9324.81,4971.55,2818.13,5591.96,3263.97,5245.34,3662.02,3857.7,7652.02,9912.38,9159.46,7467.82,4385.98,8197.73,5625.27,2292.49,1171.28
137.35,4882.25,9636.5,4618.3,829.39,9326.2,4972.94,2819.52,5593.34,3265.36,5246.73,3663.41,3859.09,7653.43,9913.76,9160.88,7469.22,4387.37,8199.12,5626.65,2293.89,1172.67
137.4,4883.62,9637.9,4619.69,830.782,9327.59,4974.33,2820.92,5594.72,3266.75,5248.12,3664.8,3860.48,7654.84,9915.15,9162.29,7470.61,4388.76,8200.5,5628.04,2295.28,1174.07
137.45,4884.99,9639.29,4621.08,832.174,9328.97,4975.71,2822.31,5596.11,3268.14,5249.51,3666.19,3861.87,7656.25,9916.54,9163.71,7472.01,4390.15,8201.89,5629.43,2296.67,1175.46
137.5,4886.37,9640.69,4622.47,833.566,9330.36,4977.1,2823.7,5597.49,3269.54,5250.89,3667.58,3863.26,7657.66,9917.93,9165.12,7473.41,4391.54,8203.28,5630.82,2298.06,1176.85
137.55,4887.74,9642.09,4623.85,834.959,9331.75,4978.49,2825.09,5598.87,3270.93,5252.28,3668.97,3864.65,7659.07,9919.32,9166.53,7474.8,4392.93,8204.67,5632.21,2299.45,1178.24
137.6,4889.11,9643.48,4625.24,836.351,9333.14,4979.88,2826.48,5600.25,3272.32,5253.67,3670.37,3866.05,7660.48,9920.71,9167.95,7476.2,4394.32,8206.06,5633.6,2300.85,1179.63
137.65,4890.49,9644.88,4626.63,837.743,9334.53,4981.27,2827.88,5601.64,3273.71,5255.06,3671.76,3867.44,7661.89,9922.1,9169.36,7477.59,4395.71,8207.45,5634.99,2302.24,1181.03
137.7,4891.86,9646.28,4628.02,839.135,9335.92,4982.65,2829.27,5603.02,3275.1,5256.45,3673.15,3868.83,7663.29,9923.49,9170.78,7478.99,4397.1,8208.84,5636.38,2303.63,1182.42
137.75,4893.24,9647.68,4629.41,840.528,9337.31,4984.04,2830.66,5604.4,3276.49,5257.84,3674.54,3870.22,7664.7,9924.88,9172.19,7480.39,4398.49,8210.23,5637.77,2305.02,1183.81
137.8,4894.61,9649.07,4630.8,841.92,9338.7,4985.43,2832.05,5605.78,3277.89,5259.23,3675.93,3871.61,7666.11,9926.26,9173.61,7481.78,4399.88,8211.62,5639.15,2306.41,1185.2
137.85,4895.98,9650.47,4632.19,843.312,9340.09,4986.82,2833.44,5607.17,3279.28,5260.62,3677.32,3873,7667.52,9927.65,9175.02,7483.18,4401.26,8213,5640.54,2307.81,1186.6
137.9,4897.36,9651.87,4633.58,844.705,9341.47,4988.21,2834.84,5608.55,3280.67,5262.01,3678.71,3874.39,7668.93,9929.04,9176.44,7484.57,4402.65,8214.39,5641.93,2309.2,1187.99
137.95,4898.73,9653.27,4634.97,846.097,9342.86,4989.59,2836.23,5609.93,3282.06,5263.39,3680.11,3875.78,7670.34,9930.43,9177.85,7485.97,4404.04,8215.78,5643.32,2310.59,1189.38
138,4900.1,9654.66,4636.36,847.489,9344.25,4990.98,2837.62,5611.31,3283.45,5264.78,3681.5,3877.18,7671.75,9931.82,9179.27,7487.37,4405.43,8217.17,5644.71,2311.98,1190.77
138.05,4901.48,9656.06,4637.75,848.881,9345.64,4992.37,2839.01,5612.7,3284.84,5266.17,3682.89,3878.57,7673.16,9933.21,9180.68,7488.76,4406.82,8218.56,5646.1,2313.38,1192.16
138.1,4902.85,9657.46,4639.14,850.274,9347.03,4993.76,2840.4,5614.08,3286.24,5267.56,3684.28,3879.96,7674.57,9934.6,9182.09,7490.16,4408.21,8219.95,5647.49,2314.77,1193.56
138.15,4904.23,9658.85,4640.52,851.666,9348.42,4995.15,2841.8,5615.46,3287.63,5268.95,3685.67,3881.35,7675.98,9935.99,9183.51,7491.55,4409.6,8221.34,5648.88,2316.16,1194.95
138.2,4905.6,9660.25,4641.91,853.058,9349.81,4996.53,2843.19,5616.84,3289.02,5270.34,3687.06,3882.74,7677.39,9937.38,9184.92,7492.95,4410.99,8222.73,5650.27,2317.55,1196.34
138.25,4906.97,9661.65,4643.3,854.45,9351.2,4997.92,2844.58,5618.22,3290.41,5271.73,3688.46,3884.13,7678.8,9938.76,9186.34,7494.34,4412.38,8224.12,5651.65,2318.94,1197.73
138.3,4908.35,9663.05,4644.69,855.843,9352.59,4999.31,2845.97,5619.61,3291.8,5273.12,3689.85,3885.52,7680.21,9940.15,9187.75,7495.74,4413.77,8225.5,5653.04,2320.34,1199.13
138.35,4909.72,9664.44,4646.08,857.235,9353.97,5000.7,2847.37,5620.99,3293.19,5274.51,3691.24,3886.91,7681.62,9941.54,9189.17,7497.14,4415.16,8226.89,5654.43,2321.73,1200.52
138.4,4911.09,9665.84,4647.47,858.627,9355.36,5002.09,2848.76,5622.37,3294.59,5275.89,3692.63,3888.31,7683.03,9942.93,9190.58,7498.53,4416.55,8228.28,5655.82,2323.12,1201.91
138.45,4912.47,9667.24,4648.86,860.019,9356.75,5003.47,2850.15,5623.75,3295.98,5277.28,3694.02,3889.7,7684.44,9944.32,9192,7499.93,4417.94,8229.67,5657.21,2324.51,1203.3
138.5,4913.84,9668.63,4650.25,861.412,9358.14,5004.86,2851.54,5625.13,3297.37,5278.67,3695.41,3891.09,7685.85,9945.71,9193.41,7501.32,4419.33,8231.06,5658.6,2325.91,1204.69
138.55,4915.22,9670.03,4651.64,862.804,9359.53,5006.25,2852.93,5626.51,3298.76,5280.06,3696.81,3892.48,7687.26,9947.1,9194.83,7502.72,4420.72,8232.45,5659.99,2327.3,1206.09
138.6,4916.59,9671.43,4653.03,864.196,9360.92,5007.64,2854.33,5627.9,3300.15,5281.45,3698.2,3893.87,7688.67,9948.49,9196.24,7504.12,4422.11,8233.84,5661.38,2328.69,1207.48
138.65,4917.96,9672.83,4654.42,865.588,9362.31,5009.03,2855.72,5629.28,3301.54,5282.84,3699.59,3895.26,7690.08,9949.88,9197.65,7505.51,4423.5,8235.23,5662.77,2330.08,1208.87
138.7,4919.34,9674.22,4655.81,866.981,9363.7,5010.42,2857.11,5630.66,3302.93,5284.23,3700.98,3896.65,7691.49,9951.26,9199.07,7506.91,4424.88,8236.62,5664.15,2331.47,1210.26
138.75,4920.71,9675.62,4657.19,868.373,9365.09,5011.8,2858.5,5632.04,3304.33,5285.62,3702.37,3898.04,7692.9,9952.65,9200.48,7508.3,4426.27,8238,5665.54,2332.87,1211.66
138.8,4922.08,9677.02,4658.58,869.765,9366.47,5013.19,2859.89,5633.42,3305.72,5287.01,3703.76,3899.44,7694.31,9954.04,9201.9,7509.7,4427.66,8239.39,5666.93,2334.26,1213.05
138.85,4923.46,9678.41,4659.97,871.157,9367.86,5014.58,2861.29,5634.8,3307.11,5288.39,3705.15,3900.83,7695.72,9955.43,9203.31,7511.1,4429.05,8240.78,5668.32,2335.65,1214.44
138.9,4924.83,9679.81,4661.36,872.55,9369.25,5015.97,2862.68,5636.18,3308.5,5289.78,3706.55,3902.22,7697.13,9956.82,9204.73,7512.49,4430.44,8242.17,5669.71,2337.04,1215.83
138.95,4926.21,9681.21,4662.75,873.942,9370.64,5017.36,2864.07,5637.57,3309.89,5291.17,3707.94,3903.61,7698.54,9958.21,9206.14,7513.89,4431.83,8243.56,5671.1,2338.43,1217.22
139,4927.58,9682.61,4664.14,875.334,9372.03,5018.74,2865.46,5638.95,3311.28,5292.56,3709.33,3905,7699.95,9959.6,9207.56,7515.28,4433.22,8244.95,5672.49,2339.83,1218.62
139.05,4928.95,9684,4665.53,876.726,9373.42,5020.13,2866.86,5640.33,3312.68,5293.95,3710.72,3906.39,7701.36,9960.99,9208.97,7516.68,4434.61,8246.34,5673.88,2341.22,1220.01
139.1,4930.33,9685.4,4666.92,878.119,9374.81,5021.52,2868.25,5641.71,3314.07,5295.34,3712.11,3907.78,7702.76,9962.38,9210.39,7518.07,4436,8247.73,5675.27,2342.61,1221.4
139.15,4931.7,9686.8,4668.31,879.511,9376.2,5022.91,2869.64,5643.09,3315.46,5296.73,3713.5,3909.17,7704.17,9963.76,9211.8,7519.47,4437.39,8249.12,5676.65,2344,1222.79
139.2,4933.07,9688.19,4669.7,880.903,9377.59,5024.3,2871.03,5644.47,3316.85,5298.12,3714.9,3910.57,7705.58,9965.15,9213.21,7520.87,4438.78,8250.5,5678.04,2345.4,1224.19
139.25,4934.45,9689.59,4671.09,882.295,9378.97,5025.68,2872.42,5645.85,3318.24,5299.51,3716.29,3911.96,7706.99,9966.54,9214.63,7522.26,4440.17,8251.89,5679.43,2346.79,1225.58
139.3,4935.82,9690.99,4672.47,883.688,9380.36,5027.07,2873.82,5647.23,3319.63,5300.89,3717.68,3913.35,7708.4,9967.93,9216.04,7523.66,4441.56,8253.28,5680.82,2348.18,1226.97
139.35,4937.2,9692.39,4673.86,885.08,9381.75,5028.46,2875.21,5648.61,3321.03,5302.28,3719.07,3914.74,7709.81,9969.32,9217.46,7525.05,4442.95,8254.67,5682.21,2349.57,1228.36
139.4,4938.57,9693.78,4675.25,886.472,9383.14,5029.85,2876.6,5649.99,3322.42,5303.67,3720.46,3916.13,7711.22,9970.71,9218.87,7526.45,4444.34,8256.06,5683.6,2350.96,1229.75
139.45,4939.94,9695.18,4676.64,887.865,9384.53,5031.24,2877.99,5651.38,3323.81,5305.06,3721.85,3917.52,7712.63,9972.1,9220.29,7527.85,4445.73,8257.45,5684.99,2352.36,1231.15
139.5,4941.32,9696.58,4678.03,889.257,9385.92,5032.62,2879.38,5652.76,3325.2,5306.45,3723.25,3918.91,7714.04,9973.49,9221.7,7529.24,4447.11,8258.84,5686.38,2353.75,1232.54
139.55,4942.69,9697.97,4679.42,890.649,9387.31,5034.01,2880.78,5654.14,3326.59,5307.84,3724.64,3920.3,7715.45,9974.88,9223.12,7530.64,4448.5,8260.23,5687.77,2355.14,1233.93
139.6,4944.07,9699.37,4680.81,892.041,9388.7,5035.4,2882.17,5655.52,3327.98,5309.23,3726.03,3921.69,7716.86,9976.26,9224.53,7532.03,4449.89,8261.62,5689.15,2356.53,1235.32
139.65,4945.44,9700.77,4682.2,893.434,9390.09,5036.79,2883.56,5656.9,3329.38,5310.62,3727.42,3923.09,7718.27,9977.65,9225.95,7533.43,4451.28,8263,5690.54,2357.93,1236.72
139.7,4946.81,9702.17,4683.59,894.826,9391.47,5038.18,2884.95,5658.28,3330.77,5312.01,3728.81,3924.48,7719.68,9979.04,9227.36,7534.83,4452.67,8264.39,5691.93,2359.32,1238.11
139.75,4948.19,9703.56,4684.98,896.218,9392.86,5039.57,2886.34,5659.66,3332.16,5313.39,3730.2,3925.87,7721.09,9980.43,9228.77,7536.22,4454.06,8265.78,5693.32,2360.71,1239.5
139.8,4949.56,9704.96,4686.37,897.61,9394.25,5040.95,2887.74,5661.04,3333.55,5314.78,3731.59,3927.26,7722.5,9981.82,9230.19,7537.62,4455.45,8267.17,5694.71,2362.1,1240.89
139.85,4950.93,9706.36,4687.76,899.003,9395.64,5042.34,2889.13,5662.42,3334.94,5316.17,3732.99,3928.65,7723.91,9983.21,9231.6,7539.01,4456.84,8268.56,5696.1,2363.49,1242.28
139.9,4952.31,9707.76,4689.14,900.395,9397.03,5043.73,2890.52,5663.8,3336.33,5317.56,3734.38,3930.04,7725.32,9984.6,9233.02,7540.41,4458.23,8269.95,5697.49,2364.89,1243.68
139.95,4953.68,9709.15,4690.53,901.787,9398.42,5045.12,2891.91,5665.18,3337.73,5318.95,3735.77,3931.43,7726.73,9985.99,9234.43,7541.81,4459.62,8271.34,5698.88,2366.28,1245.07
140,4955.06,9710.55,4691.92,903.179,9399.81,5046.51,2893.31,5666.56,3339.12,5320.34,3737.16,3932.82,7728.14,9987.38,9235.85,7543.2,4461.01,8272.73,5700.27,2367.67,1246.46
140.05,4956.43,9711.95,4693.31,904.572,9401.2,5047.89,2894.7,5667.94,3340.51,5321.73,3738.55,3934.22,7729.55,9988.76,9237.26,7544.6,4462.4,8274.12,5701.65,2369.06,1247.85
140.1,4957.8,9713.34,4694.7,905.964,9402.59,5049.28,2896.09,5669.32,3341.9,5323.12,3739.94,3935.61,7730.96,9990.15,9238.68,7545.99,4463.79,8275.5,5703.04,2370.46,1249.25
140.15,4959.18,9714.74,4696.09,907.356,9403.97,5050.67,2897.48,5670.7,3343.29,5324.51,3741.34,3937,7732.37,9991.54,9240.09,7547.39,4465.18,8276.89,5704.43,2371.85,1250.64
140.2,4960.55,9716.14,4697.48,908.748,9405.36,5052.06,2898.87,5672.08,3344.68,5325.89,3742.73,3938.39,7733.78,9992.93,9241.51,7548.78,4466.57,8278.28,5705.82,2373.24,1252.03
140.25,4961.92,9717.54,4698.87,910.141,9406.75,5053.45,2900.27,5673.46,3346.07,5327.28,3744.12,3939.78,7735.19,9994.32,9242.92,7550.18,4467.96,8279.67,5707.21,2374.63,1253.42
140.3,4963.3,9718.93,4700.26,911.533,9408.14,5054.83,2901.66,5674.84,3347.47,5328.67,3745.51,3941.17,7736.6,9995.71,9244.34,7551.58,4469.35,8281.06,5708.6,2376.02,1254.81
140.35,4964.67,9720.33,4701.65,912.925,9409.53,5056.22,2903.05,5676.22,3348.86,5330.06,3746.9,3942.56,7738.01,9997.1,9245.75,7552.97,4470.73,8282.45,5709.99,2377.42,1256.21
140.4,4966.05,9721.73,4703.04,914.317,9410.92,5057.61,2904.44,5677.6,3350.25,5331.45,3748.29,3943.95,7739.42,9998.49,9247.16,7554.37,4472.12,8283.84,5711.38,2378.81,1257.6
140.45,4967.42,9723.12,4704.43,915.71,9412.31,5059,2905.83,5678.98,3351.64,5332.84,3749.69,3945.35,7740.83,9999.88,9248.58,7555.76,4473.51,8285.23,5712.77,2380.2,1258.99
140.5,4968.79,9724.52,4705.81,917.102,9413.7,5060.39,2907.23,5680.36,3353.03,5334.23,3751.08,3946.74,7742.24,1.26439,9249.99,7557.16,4474.9,8286.62,5714.15,2381.59,1260.38
140.55,4970.17,9725.92,4707.2,918.494,9415.09,5061.77,2908.62,5681.74,3354.42,5335.62,3752.47,3948.13,7743.64,2.65328,9251.41,7558.56,4476.29,8288,5715.54,2382.98,1261.78
140.6,4971.54,9727.32,4708.59,919.886,9416.47,5063.16,2910.01,5683.12,3355.82,5337,3753.86,3949.52,7745.05,4.04217,9252.82,7559.95,4477.68,8289.39,5716.93,2384.38,1263.17
140.65,4972.92,9728.71,4709.98,921.279,9417.86,5064.55,2911.4,5684.5,3357.21,5338.39,3755.25,3950.91,7746.46,5.43106,9254.24,7561.35,4479.07,8290.78,5718.32,2385.77,1264.56
140.7,4974.29,9730.11,4711.37,922.671,9419.25,5065.94,2912.8,5685.88,3358.6,5339.78,3756.64,3952.3,7747.87,6.81994,9255.65,7562.74,4480.46,8292.17,5719.71,2387.16,1265.95
140.75,4975.66,9731.51,4712.76,924.063,9420.64,5067.33,2914.19,5687.26,3359.99,5341.17,3758.03,3953.69,7749.28,8.20883,9257.07,7564.14,4481.85,8293.56,5721.1,2388.55,1267.34
140.8,4977.04,9732.9,4714.15,925.455,9422.03,5068.72,2915.58,5688.64,3361.38,5342.56,3759.43,3955.08,7750.69,9.59772,9258.48,7565.54,4483.24,8294.95,5722.49,2389.95,1268.74
140.85,4978.41,9734.3,4715.54,926.848,9423.42,5070.1,2916.97,5690.02,3362.77,5343.95,3760.82,3956.48,7752.1,10.9866,9259.9,7566.93,4484.63,8296.34,5723.88,2391.34,1270.13
140.9,4979.78,9735.7,4716.93,928.24,9424.81,5071.49,2918.36,5691.4,3364.17,5345.34,3762.21,3957.87,7753.51,12.3755,9261.31,7568.33,4486.02,8297.73,5725.27,2392.73,1271.52
140.95,4981.16,9737.1,4718.32,929.632,9426.2,5072.88,2919.76,5692.77,3365.56,5346.73,3763.6,3959.26,7754.92,13.7644,9262.72,7569.72,4487.41,8299.12,5726.65,2394.12,1272.91
141,4982.53,9738.49,4719.71,931.024,9427.59,5074.27,2921.15,5694.15,3366.95,5348.12,3764.99,3960.65,7756.33,15.1533,9264.14,7571.12,4488.8,8300.5,5728.04,2395.51,1274.31
141.05,4983.91,9739.89,4721.1,932.417,9428.97,5075.66,2922.54,5695.53,3368.34,5349.5,3766.38,3962.04,7757.74,16.5422,9265.55,7572.51,4490.19,8301.89,5729.43,2396.91,1275.7
141.1,4985.28,9741.29,4722.48,933.809,9430.36,5077.04,2923.93,5696.91,3369.73,5350.89,3767.78,3963.43,7759.15,17.9311,9266.97,7573.91,4491.58,8303.28,5730.82,2398.3,1277.09
141.15,4986.65,9742.68,4723.87,935.201,9431.75,5078.43,2925.32,5698.29,3371.12,5352.28,3769.17,3964.82,7760.56,19.3199,9268.38,7575.31,4492.96,8304.67,5732.21,2399.69,1278.48
141.2,4988.03,9744.08,4725.26,936.593,9433.14,5079.82,2926.72,5699.67,3372.52,5353.67,3770.56,3966.21,7761.97,20.7088,9269.8,7576.7,4494.35,8306.06,5733.6,2401.08,1279.87
141.25,4989.4,9745.48,4726.65,937.986,9434.53,5081.21,2928.11,5701.05,3373.91,5355.06,3771.95,3967.61,7763.38,22.0977,9271.21,7578.1,4495.74,8307.45,5734.99,2402.48,1281.27
141.3,4990.78,9746.88,4728.04,939.378,9435.92,5082.6,2929.5,5702.43,3375.3,5356.45,3773.34,3969,7764.79,23.4866,9272.63,7579.49,4497.13,8308.84,5736.38,2403.87,1282.66
141.35,4992.15,9748.27,4729.43,940.77,9437.31,5083.98,2930.89,5703.81,3376.69,5357.84,3774.73,3970.39,7766.2,24.8755,9274.04,7580.89,4498.52,8310.23,5737.77,2405.26,1284.05
141.4,4993.52,9749.67,4730.82,942.162,9438.7,5085.37,2932.29,5705.19,3378.08,5359.23,3776.13,3971.78,7767.61,26.2644,9275.46,7582.29,4499.91,8311.62,5739.15,2406.65,1285.44
141.45,4994.9,9751.07,4732.21,943.555,9440.09,5086.76,2933.68,5706.57,3379.47,5360.62,3777.52,3973.17,7769.02,27.6533,9276.87,7583.68,4501.3,8313,5740.54,2408.04,1286.83
141.5,4996.27,9752.47,4733.6,944.947,9441.47,5088.15,2935.07,5707.94,3380.87,5362,3778.91,3974.56,7770.43,29.0422,9278.28,7585.08,4502.69,8314.39,5741.93,2409.44,1288.23
141.55,4997.65,9753.86,4734.99,946.339,9442.86,5089.54,2936.46,5709.32,3382.26,5363.39,3780.3,3975.95,7771.84,30.4311,9279.7,7586.47,4504.08,8315.78,5743.32,2410.83,1289.62
141.6,4999.02,9755.26,4736.38,947.732,9444.25,5090.92,2937.85,5710.7,3383.65,5364.78,3781.69,3977.34,7773.25,31.8199,9281.11,7587.87,4505.47,8317.17,5744.71,2412.22,1291.01
141.65,5000.39,9756.66,4737.77,949.124,9445.64,5092.31,2939.25,5712.08,3385.04,5366.17,3783.08,3978.74,7774.66,33.2088,9282.53,7589.27,4506.86,8318.56,5746.1,2413.61,1292.4
141.7,5001.77,9758.05,4739.15,950.516,9447.03,5093.7,2940.64,5713.46,3386.43,5367.56,3784.47,3980.13,7776.07,34.5977,9283.94,7590.66,4508.25,8319.95,5747.49,2415,1293.8
141.75,5003.14,9759.45,4740.54,951.908,9448.42,5095.09,2942.03,5714.84,3387.82,5368.95,3785.87,3981.52,7777.48,35.9866,9285.36,7592.06,4509.64,8321.34,5748.88,2416.4,1295.19
141.8,5004.51,9760.85,4741.93,953.301,9449.81,5096.48,2943.42,5716.22,3389.21,5370.34,3787.26,3982.91,7778.89,37.3755,9286.77,7593.45,4511.03,8322.73,5750.27,2417.79,1296.58
141.85,5005.89,9762.25,4743.32,954.693,9451.2,5097.87,2944.81,5717.59,3390.61,5371.73,3788.65,3984.3,7780.3,38.7644,9288.19,7594.85,4512.42,8324.12,5751.65,2419.18,1297.97
141.9,5007.26,9763.64,4744.71,956.085,9452.59,5099.25,2946.21,5718.97,3392,5373.12,3790.04,3985.69,7781.71,40.1533,9289.6,7596.24,4513.81,8325.5,5753.04,2420.57,1299.36
141.95,5008.64,9765.04,4746.1,957.477,9453.97,5100.64,2947.6,5720.35,3393.39,5374.5,3791.43,3987.08,7783.12,41.5422,9291.02,7597.64,4515.19,8326.89,5754.43,2421.97,1300.76
142,5010.01,9766.44,4747.49,958.87,9455.36,5102.03,2948.99,5721.73,3394.78,5375.89,3792.82,3988.47,7784.53,42.9311,9292.43,7599.04,4516.58,8328.28,5755.82,2423.36,1302.15
142.05,5011.38,9767.83,4748.88,960.262,9456.75,5103.42,2950.38,5723.11,3396.17,5377.28,3794.22,3989.86,7785.93,44.3199,9293.85,7600.43,4517.97,8329.67,5757.21,2424.75,1303.54
142.1,5012.76,9769.23,4750.27,961.654,9458.14,5104.81,2951.77,5724.49,3397.56,5378.67,3795.61,3991.26,7787.34,45.7088,9295.26,7601.83,4519.36,8331.06,5758.6,2426.14,1304.93
142.15,5014.13,9770.63,4751.66,963.046,9459.53,5106.19,2953.17,5725.86,3398.96,5380.06,3797,3992.65,7788.75,47.0977,9296.67,7603.22,4520.75,8332.45,5759.99,2427.53,1306.33
142.2,5015.51,9772.03,4753.05,964.439,9460.92,5107.58,2954.56,5727.24,3400.35,5381.45,3798.39,3994.04,7790.16,48.4866,9298.09,7604.62,4522.14,8333.84,5761.38,2428.93,1307.72
142.25,5016.88,9773.42,4754.43,965.831,9462.31,5108.97,2955.95,5728.62,3401.74,5382.84,3799.78,3995.43,7791.57,49.8755,9299.5,7606.02,4523.53,8335.23,5762.77,2430.32,1309.11
142.3,5018.25,9774.82,4755.82,967.223,9463.7,5110.36,2957.34,5730,3403.13,5384.23,3801.17,3996.82,7792.98,51.2644,9300.92,7607.41,4524.92,8336.62,5764.15,2431.71,1310.5
142.35,5019.63,9776.22,4757.21,968.615,9465.09,5111.75,2958.74,5731.38,3404.52,5385.62,3802.57,3998.21,7794.39,52.6533,9302.33,7608.81,4526.31,8338,5765.54,2433.1,1311.89
142.4,5021,9777.61,4758.6,970.008,9466.47,5113.13,2960.13,5732.75,3405.91,5387,3803.96,3999.6,7795.8,54.0422,9303.75,7610.2,4527.7,8339.39,5766.93,2434.5,1313.29
142.45,5022.38,9779.01,4759.99,971.4,9467.86,5114.52,2961.52,5734.13,3407.31,5388.39,3805.35,4000.99,7797.21,55.4311,9305.16,7611.6,4529.09,8340.78,5768.32,2435.89,1314.68
142.5,5023.75,9780.41,4761.38,972.792,9469.25,5115.91,2962.91,5735.51,3408.7,5389.78,3806.74,4002.39,7798.62,56.8199,9306.58,7613,4530.48,8342.17,5769.71,2437.28,1316.07
142.55,5025.12,9781.81,4762.77,974.184,9470.64,5117.3,2964.3,5736.89,3410.09,5391.17,3808.13,4003.78,7800.03,58.2088,9307.99,7614.39,4531.87,8343.56,5771.1,2438.67,1317.46
142.6,5026.5,9783.2,4764.16,975.577,9472.03,5118.69,2965.7,5738.26,3411.48,5392.56,3809.52,4005.17,7801.44,59.5977,9309.41,7615.79,4533.26,8344.95,5772.49,2440.06,1318.86
142.65,5027.87,9784.6,4765.55,976.969,9473.42,5120.07,2967.09,5739.64,3412.87,5393.95,3810.92,4006.56,7802.85,60.9866,9310.82,7617.18,4534.65,8346.34,5773.88,2441.46,1320.25
142.7,5029.25,9786,4766.94,978.361,9474.81,5121.46,2968.48,5741.02,3414.26,5395.34,3812.31,4007.95,7804.26,62.3755,9312.24,7618.58,4536.04,8347.73,5775.27,2442.85,1321.64
142.75,5030.62,9787.39,4768.33,979.753,9476.2,5122.85,2969.87,5742.4,3415.66,5396.73,3813.7,4009.34,7805.67,63.7644,9313.65,7619.97,4537.43,8349.12,5776.65,2444.24,1323.03
142.8,5031.99,9788.79,4769.72,981.146,9477.59,5124.24,2971.26,5743.77,3417.05,5398.12,3815.09,4010.73,7807.08,65.1533,9315.06,7621.37,4538.81,8350.5,5778.04,2445.63,1324.42
142.85,5033.37,9790.19,4771.1,982.538,9478.97,5125.63,2972.66,5745.15,3418.44,5399.5,3816.48,4012.12,7808.49,66.5422,9316.48,7622.77,4540.2,8351.89,5779.43,2447.02,1325.82
142.9,5034.74,9791.59,4772.49,983.93,9480.36,5127.02,2974.05,5746.53,3419.83,5400.89,3817.87,4013.52,7809.9,67.9311,9317.89,7624.16,4541.59,8353.28,5780.82,2448.42,1327.21
142.95,5036.11,9792.98,4773.88,985.322,9481.75,5128.4,2975.44,5747.91,3421.22,5402.28,3819.26,4014.91,7811.31,69.3199,9319.31,7625.56,4542.98,8354.67,5782.21,2449.81,1328.6
143,5037.49,9794.38,4775.27,986.715,9483.14,5129.79,2976.83,5749.28,3422.61,5403.67,3820.66,4016.3,7812.72,70.7088,9320.72,7626.95,4544.37,8356.06,5783.6,2451.2,1329.99
143.05,5038.86,9795.78,4776.66,988.107,9484.53,5131.18,2978.23,5750.66,3424,5405.06,3822.05,4017.69,7814.13,72.0977,9322.14,7628.35,4545.76,8357.45,5784.99,2452.59,1331.39
143.1,5040.24,9797.18,4778.05,989.499,9485.92,5132.57,2979.62,5752.04,3425.4,5406.45,3823.44,4019.08,7815.54,73.4866,9323.55,7629.75,4547.15,8358.84,5786.38,2453.99,1332.78
143.15,5041.61,9798.57,4779.44,990.891,9487.31,5133.96,2981.01,5753.42,3426.79,5407.84,3824.83,4020.47,7816.95,74.8755,9324.97,7631.14,4548.54,8360.23,5787.77,2455.38,1334.17
143.2,5042.98,9799.97,4780.83,992.284,9488.7,5135.34,2982.4,5754.79,3428.18,5409.23,3826.22,4021.86,7818.36,76.2644,9326.38,7632.54,4549.93,8361.62,5789.15,2456.77,1335.56
143.25,5044.36,9801.37,4782.22,993.676,9490.09,5136.73,2983.79,5756.17,3429.57,5410.62,3827.61,4023.25,7819.77,77.6533,9327.8,7633.93,4551.32,8363,5790.54,2458.16,1336.95
