time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15
130.75,8535.9,6663.19,4515.6,176.536,1341.77,2145.45,6588.21,3424.09,7615.04,5713.7,8676.46,412.654,2249.76,4153.5,1632.24
130.8,8537.27,6664.58,4516.99,177.914,1343.16,2146.84,6589.6,3425.48,7616.43,5715.12,8677.85,414.054,2251.15,4154.91,1633.63
130.85,8538.65,6665.98,4518.38,179.292,1344.56,2148.23,6591,3426.87,7617.82,5716.53,8679.24,415.454,2252.54,4156.31,1635.02
130.9,8540.02,6667.37,4519.77,180.67,1345.95,2149.63,6592.39,3428.26,7619.21,5717.95,8680.63,416.854,2253.93,4157.72,1636.41
130.95,8541.4,6668.77,4521.16,182.049,1347.34,2151.02,6593.78,3429.65,7620.6,5719.36,8682.02,418.254,2255.32,4159.13,1637.8
131,8542.77,6670.16,4522.55,183.427,1348.73,2152.41,6595.18,3431.04,7621.98,5720.78,8683.41,419.654,2256.7,4160.53,1639.2
131.05,8544.14,6671.56,4523.93,184.805,1350.12,2153.8,6596.57,3432.43,7623.37,5722.19,8684.8,421.054,2258.09,4161.94,1640.59
131.1,8545.52,6672.95,4525.32,186.183,1351.51,2155.19,6597.96,3433.82,7624.76,5723.61,8686.18,422.454,2259.48,4163.34,1641.98
131.15,8546.89,6674.34,4526.71,187.561,1352.91,2156.58,6599.36,3435.22,7626.15,5725.02,8687.57,423.854,2260.87,4164.75,1643.37
131.2,8548.27,6675.74,4528.1,188.94,1354.3,2157.97,6600.75,3436.61,7627.54,5726.44,8688.96,425.254,2262.26,4166.15,1644.76
131.25,8549.64,6677.13,4529.49,190.318,1355.69,2159.37,6602.14,3438,7628.93,5727.85,8690.35,426.654,2263.65,4167.56,1646.15
131.3,8551.01,6678.53,4530.88,191.696,1357.08,2160.76,6603.54,3439.39,7630.32,5729.27,8691.74,428.054,2265.04,4168.96,1647.55
131.35,8552.39,6679.92,4532.27,193.074,1358.47,2162.15,6604.93,3440.78,7631.71,5730.68,8693.13,429.454,2266.43,4170.37,1648.94
131.4,8553.76,6681.32,4533.66,194.453,1359.87,2163.54,6606.32,3442.17,7633.09,5732.1,8694.52,430.854,2267.82,4171.77,1650.33
131.45,8555.13,6682.71,4535.05,195.831,1361.26,2164.93,6607.72,3443.56,7634.48,5733.51,8695.9,432.254,2269.2,4173.18,1651.72
131.5,8556.51,6684.11,4536.43,197.209,1362.65,2166.32,6609.11,3444.95,7635.87,5734.93,8697.29,433.654,2270.59,4174.59,1653.11
131.55,8557.88,6685.5,4537.82,198.587,1364.04,2167.71,6610.51,3446.34,7637.26,5736.34,8698.68,435.054,2271.98,4175.99,1654.5
131.6,8559.26,6686.89,4539.21,199.966,1365.43,2169.11,6611.9,3447.74,7638.65,5737.76,8700.07,436.454,2273.37,4177.4,1655.9
131.65,8560.63,6688.29,4540.6,201.344,1366.82,2170.5,6613.29,3449.13,7640.04,5739.17,8701.46,437.854,2274.76,4178.8,1657.29
131.7,8562,6689.68,4541.99,202.722,1368.22,2171.89,6614.69,3450.52,7641.43,5740.59,8702.85,439.254,2276.15,4180.21,1658.68
131.75,8563.38,6691.08,4543.38,204.1,1369.61,2173.28,6616.08,3451.91,7642.82,5742,8704.24,440.654,2277.54,4181.61,1660.07
131.8,8564.75,6692.47,4544.77,205.479,1371,2174.67,6617.47,3453.3,7644.2,5743.42,8705.62,442.054,2278.93,4183.02,1661.46
131.85,8566.13,6693.87,4546.16,206.857,1372.39,2176.06,6618.87,3454.69,7645.59,5744.83,8707.01,443.454,2280.32,4184.42,1662.85
131.9,8567.5,6695.26,4547.55,208.235,1373.78,2177.46,6620.26,3456.08,7646.98,5746.25,8708.4,444.854,2281.7,4185.83,1664.24
131.95,8568.87,6696.65,4548.93,209.614,1375.18,2178.85,6621.65,3457.47,7648.37,5747.66,8709.79,446.254,2283.09,4187.23,1665.64
132,8570.25,6698.05,4550.32,210.992,1376.57,2180.24,6623.05,3458.86,7649.76,5749.08,8711.18,447.654,2284.48,4188.64,1667.03
132.05,8571.62,6699.44,4551.71,212.37,1377.96,2181.63,6624.44,3460.26,7651.15,5750.49,8712.57,449.054,2285.87,4190.04,1668.42
132.1,8573,6700.84,4553.1,213.748,1379.35,2183.02,6625.83,3461.65,7652.54,5751.91,8713.96,450.454,2287.26,4191.45,1669.81
132.15,8574.37,6702.23,4554.49,215.127,1380.74,2184.41,6627.23,3463.04,7653.93,5753.32,8715.35,451.854,2288.65,4192.86,1671.2
132.2,8575.75,6703.63,4555.88,216.505,1382.13,2185.8,6628.62,3464.43,7655.31,5754.74,8716.73,453.254,2290.04,4194.26,1672.59
132.25,8577.12,6705.02,4557.27,217.883,1383.53,2187.2,6630.01,3465.82,7656.7,5756.15,8718.12,454.654,2291.43,4195.67,1673.99
132.3,8578.49,6706.42,4558.66,219.261,1384.92,2188.59,6631.41,3467.21,7658.09,5757.57,8719.51,456.054,2292.82,4197.07,1675.38
132.35,8579.87,6707.81,4560.05,220.64,1386.31,2189.98,6632.8,3468.6,7659.48,5758.98,8720.9,457.454,2294.2,4198.48,1676.77
132.4,8581.24,6709.2,4561.43,222.018,1387.7,2191.37,6634.19,3469.99,7660.87,5760.4,8722.29,458.854,2295.59,4199.88,1678.16
132.45,8582.62,6710.6,4562.82,223.396,1389.09,2192.76,6635.59,3471.38,7662.26,5761.81,8723.68,460.254,2296.98,4201.29,1679.55
132.5,8583.99,6711.99,4564.21,224.774,1390.48,2194.15,6636.98,3472.78,7663.65,5763.23,8725.07,461.654,2298.37,4202.69,1680.94
132.55,8585.36,6713.39,4565.6,226.153,1391.88,2195.54,6638.37,3474.17,7665.04,5764.64,8726.45,463.054,2299.76,4204.1,1682.34
132.6,8586.74,6714.78,4566.99,227.531,1393.27,2196.94,6639.77,3475.56,7666.42,5766.06,8727.84,464.454,2301.15,4205.5,1683.73
132.65,8588.11,6716.18,4568.38,228.909,1394.66,2198.33,6641.16,3476.95,7667.81,5767.47,8729.23,465.854,2302.54,4206.91,1685.12
132.7,8589.49,6717.57,4569.77,230.287,1396.05,2199.72,6642.55,3478.34,7669.2,5768.89,8730.62,467.254,2303.93,4208.32,1686.51
132.75,8590.86,6718.97,4571.16,231.666,1397.44,2201.11,6643.95,3479.73,7670.59,5770.3,8732.01,468.654,2305.32,4209.72,1687.9
132.8,8592.23,6720.36,4572.55,233.044,1398.84,2202.5,6645.34,3481.12,7671.98,5771.72,8733.4,470.054,2306.7,4211.13,1689.29
132.85,8593.61,6721.75,4573.93,234.422,1400.23,2203.89,6646.73,3482.51,7673.37,5773.13,8734.79,471.454,2308.09,4212.53,1690.69
132.9,8594.98,6723.15,4575.32,235.801,1401.62,2205.29,6648.13,3483.9,7674.76,5774.55,8736.17,472.854,2309.48,4213.94,1692.08
132.95,8596.36,6724.54,4576.71,237.179,1403.01,2206.68,6649.52,3485.3,7676.15,5775.96,8737.56,474.254,2310.87,4215.34,1693.47
133,8597.73,6725.94,4578.1,238.557,1404.4,2208.07,6650.91,3486.69,7677.53,5777.38,8738.95,475.654,2312.26,4216.75,1694.86
133.05,8599.1,6727.33,4579.49,239.935,1405.79,2209.46,6652.31,3488.08,7678.92,5778.79,8740.34,477.054,2313.65,4218.15,1696.25
133.1,8600.48,6728.73,4580.88,241.314,1407.19,2210.85,6653.7,3489.47,7680.31,5780.2,8741.73,478.454,2315.04,4219.56,1697.64
133.15,8601.85,6730.12,4582.27,242.692,1408.58,2212.24,6655.09,3490.86,7681.7,5781.62,8743.12,479.854,2316.43,4220.96,1699.03
133.2,8603.23,6731.52,4583.66,244.07,1409.97,2213.63,6656.49,3492.25,7683.09,5783.03,8744.51,481.254,2317.82,4222.37,1700.43
133.25,8604.6,6732.91,4585.05,245.449,1411.36,2215.03,6657.88,3493.64,7684.48,5784.45,8745.9,482.654,2319.2,4223.78,1701.82
133.3,8605.97,6734.3,4586.43,246.827,1412.75,2216.42,6659.27,3495.03,7685.87,5785.86,8747.28,484.054,2320.59,4225.18,1703.21
133.35,8607.35,6735.7,4587.82,248.205,1414.15,2217.81,6660.67,3496.42,7687.26,5787.28,8748.67,485.454,2321.98,4226.59,1704.6
133.4,8608.72,6737.09,4589.21,249.583,1415.54,2219.2,6662.06,3497.82,7688.64,5788.69,8750.06,486.854,2323.37,4227.99,1705.99
133.45,8610.1,6738.49,4590.6,250.962,1416.93,2220.59,6663.45,3499.21,7690.03,5790.11,8751.45,488.254,2324.76,4229.4,1707.38
133.5,8611.47,6739.88,4591.99,252.34,1418.32,2221.98,6664.85,3500.6,7691.42,5791.52,8752.84,489.654,2326.15,4230.8,1708.78
133.55,8612.84,6741.28,4593.38,253.718,1419.71,2223.37,6666.24,3501.99,7692.81,5792.94,8754.23,491.054,2327.54,4232.21,1710.17
133.6,8614.22,6742.67,4594.77,255.097,1421.1,2224.77,6667.63,3503.38,7694.2,5794.35,8755.62,492.454,2328.93,4233.61,1711.56
133.65,8615.59,6744.07,4596.16,256.475,1422.5,2226.16,6669.03,3504.77,7695.59,5795.77,8757,493.854,2330.32,4235.02,1712.95
133.7,8616.97,6745.46,4597.55,257.853,1423.89,2227.55,6670.42,3506.16,7696.98,5797.18,8758.39,495.254,2331.7,4236.42,1714.34
133.75,8618.34,6746.85,4598.93,259.231,1425.28,2228.94,6671.81,3507.55,7698.37,5798.6,8759.78,496.654,2333.09,4237.83,1715.73
133.8,8619.71,6748.25,4600.32,260.61,1426.67,2230.33,6673.21,3508.94,7699.75,5800.01,8761.17,498.054,2334.48,4239.24,1717.13
133.85,8621.09,6749.64,4601.71,261.988,1428.06,2231.72,6674.6,3510.34,7701.14,5801.43,8762.56,499.454,2335.87,4240.64,1718.52
133.9,8622.46,6751.04,4603.1,263.366,1429.46,2233.11,6675.99,3511.73,7702.53,5802.84,8763.95,500.854,2337.26,4242.05,1719.91
133.95,8623.84,6752.43,4604.49,264.745,1430.85,2234.51,6677.39,3513.12,7703.92,5804.26,8765.34,502.254,2338.65,4243.45,1721.3
134,8625.21,6753.83,4605.88,266.123,1432.24,2235.9,6678.78,3514.51,7705.31,5805.67,8766.73,503.654,2340.04,4244.86,1722.69
134.05,8626.58,6755.22,4607.27,267.501,1433.63,2237.29,6680.17,3515.9,7706.7,5807.09,8768.11,505.054,2341.43,4246.26,1724.08
134.1,8627.96,6756.62,4608.66,268.879,1435.02,2238.68,6681.57,3517.29,7708.09,5808.5,8769.5,506.454,2342.82,4247.67,1725.48
134.15,8629.33,6758.01,4610.05,270.258,1436.41,2240.07,6682.96,3518.68,7709.48,5809.92,8770.89,507.854,2344.2,4249.07,1726.87
134.2,8630.71,6759.4,4611.43,271.636,1437.81,2241.46,6684.36,3520.07,7710.86,5811.33,8772.28,509.254,2345.59,4250.48,1728.26
134.25,8632.08,6760.8,4612.82,273.014,1439.2,2242.86,6685.75,3521.46,7712.25,5812.75,8773.67,510.654,2346.98,4251.88,1729.65
134.3,8633.46,6762.19,4614.21,274.393,1440.59,2244.25,6687.14,3522.86,7713.64,5814.16,8775.06,512.054,2348.37,4253.29,1731.04
134.35,8634.83,6763.59,4615.6,275.771,1441.98,2245.64,6688.54,3524.25,7715.03,5815.58,8776.45,513.454,2349.76,4254.7,1732.43
134.4,8636.2,6764.98,4616.99,277.149,1443.37,2247.03,6689.93,3525.64,7716.42,5816.99,8777.83,514.854,2351.15,4256.1,1733.82
134.45,8637.58,6766.38,4618.38,278.528,1444.77,2248.42,6691.32,3527.03,7717.81,5818.41,8779.22,516.254,2352.54,4257.51,1735.22
134.5,8638.95,6767.77,4619.77,279.906,1446.16,2249.81,6692.72,3528.42,7719.2,5819.82,8780.61,517.654,2353.93,4258.91,1736.61
134.55,8640.33,6769.17,4621.16,281.284,1447.55,2251.2,6694.11,3529.81,7720.59,5821.24,8782,519.054,2355.32,4260.32,1738
134.6,8641.7,6770.56,4622.55,282.662,1448.94,2252.6,6695.5,3531.2,7721.97,5822.65,8783.39,520.454,2356.7,4261.72,1739.39
134.65,8643.07,6771.95,4623.93,284.041,1450.33,2253.99,6696.9,3532.59,7723.36,5824.07,8784.78,521.854,2358.09,4263.13,1740.78
134.7,8644.45,6773.35,4625.32,285.419,1451.72,2255.38,6698.29,3533.98,7724.75,5825.48,8786.17,523.254,2359.48,4264.53,1742.17
134.75,8645.82,6774.74,4626.71,286.797,1453.12,2256.77,6699.68,3535.38,7726.14,5826.9,8787.55,524.654,2360.87,4265.94,1743.57
134.8,8647.2,6776.14,4628.1,288.176,1454.51,2258.16,6701.08,3536.77,7727.53,5828.31,8788.94,526.054,2362.26,4267.34,1744.96
134.85,8648.57,6777.53,4629.49,289.554,1455.9,2259.55,6702.47,3538.16,7728.92,5829.73,8790.33,527.454,2363.65,4268.75,1746.35
134.9,8649.94,6778.93,4630.88,290.932,1457.29,2260.94,6703.86,3539.55,7730.31,5831.14,8791.72,528.854,2365.04,4270.16,1747.74
134.95,8651.32,6780.32,4632.27,292.311,1458.68,2262.34,6705.26,3540.94,7731.7,5832.56,8793.11,530.254,2366.43,4271.56,1749.13
135,8652.69,6781.72,4633.66,293.689,1460.08,2263.73,6706.65,3542.33,7733.08,5833.97,8794.5,531.654,2367.82,4272.97,1750.52
135.05,8654.07,6783.11,4635.05,295.067,1461.47,2265.12,6708.04,3543.72,7734.47,5835.39,8795.89,533.054,2369.2,4274.37,1751.92
135.1,8655.44,6784.5,4636.43,296.446,1462.86,2266.51,6709.44,3545.11,7735.86,5836.8,8797.28,534.454,2370.59,4275.78,1753.31
135.15,8656.81,6785.9,4637.82,297.824,1464.25,2267.9,6710.83,3546.5,7737.25,5838.22,8798.66,535.854,2371.98,4277.18,1754.7
135.2,8658.19,6787.29,4639.21,299.202,1465.64,2269.29,6712.22,3547.9,7738.64,5839.63,8800.05,537.254,2373.37,4278.59,1756.09
135.25,8659.56,6788.69,4640.6,300.58,1467.03,2270.69,6713.62,3549.29,7740.03,5841.05,8801.44,538.654,2374.76,4279.99,1757.48
135.3,8660.94,6790.08,4641.99,301.959,1468.43,2272.08,6715.01,3550.68,7741.42,5842.46,8802.83,540.054,2376.15,4281.4,1758.87
135.35,8662.31,6791.48,4643.38,303.337,1469.82,2273.47,6716.4,3552.07,7742.81,5843.88,8804.22,541.454,2377.54,4282.8,1760.27
135.4,8663.69,6792.87,4644.77,304.715,1471.21,2274.86,6717.8,3553.46,7744.19,5845.29,8805.61,542.854,2378.93,4284.21,1761.66
135.45,8665.06,6794.26,4646.16,306.094,1472.6,2276.25,6719.19,3554.85,7745.58,5846.71,8807,544.254,2380.32,4285.62,1763.05
135.5,8666.43,6795.66,4647.55,307.472,1473.99,2277.64,6720.58,3556.24,7746.97,5848.12,8808.38,545.654,2381.7,4287.02,1764.44
135.55,8667.81,6797.05,4648.93,308.85,1475.39,2279.03,6721.98,3557.63,7748.36,5849.54,8809.77,547.054,2383.09,4288.43,1765.83
135.6,8669.18,6798.45,4650.32,310.229,1476.78,2280.43,6723.37,3559.02,7749.75,5850.95,8811.16,548.454,2384.48,4289.83,1767.22
135.65,8670.56,6799.84,4651.71,311.607,1478.17,2281.82,6724.76,3560.42,7751.14,5852.37,8812.55,549.854,2385.87,4291.24,1768.62
135.7,8671.93,6801.24,4653.1,312.985,1479.56,2283.21,6726.16,3561.81,7752.53,5853.78,8813.94,551.254,2387.26,4292.64,1770.01
135.75,8673.3,6802.63,4654.49,314.364,1480.95,2284.6,6727.55,3563.2,7753.92,5855.2,8815.33,552.654,2388.65,4294.05,1771.4
135.8,8674.68,6804.03,4655.88,315.742,1482.34,2285.99,6728.94,3564.59,7755.3,5856.61,8816.72,554.054,2390.04,4295.45,1772.79
135.85,8676.05,6805.42,4657.27,317.12,1483.74,2287.38,6730.34,3565.98,7756.69,5858.03,8818.1,555.454,2391.43,4296.86,1774.18
135.9,8677.43,6806.81,4658.66,318.499,1485.13,2288.77,6731.73,3567.37,7758.08,5859.44,8819.49,556.854,2392.82,4298.26,1775.57
135.95,8678.8,6808.21,4660.05,319.877,1486.52,2290.17,6733.12,3568.76,7759.47,5860.86,8820.88,558.254,2394.2,4299.67,1776.96
136,8680.17,6809.6,4661.43,321.255,1487.91,2291.56,6734.52,3570.15,7760.86,5862.27,8822.27,559.654,2395.59,4301.08,1778.36
136.05,8681.55,6811,4662.82,322.634,1489.3,2292.95,6735.91,3571.54,7762.25,5863.69,8823.66,561.054,2396.98,4302.48,1779.75
136.1,8682.92,6812.39,4664.21,324.012,1490.7,2294.34,6737.3,3572.94,7763.64,5865.1,8825.05,562.454,2398.37,4303.89,1781.14
136.15,8684.3,6813.79,4665.6,325.39,1492.09,2295.73,6738.7,3574.33,7765.03,5866.52,8826.44,563.854,2399.76,4305.29,1782.53
136.2,8685.67,6815.18,4666.99,326.769,1493.48,2297.12,6740.09,3575.72,7766.41,5867.93,8827.83,565.254,2401.15,4306.7,1783.92
136.25,8687.05,6816.58,4668.38,328.147,1494.87,2298.52,6741.48,3577.11,7767.8,5869.35,8829.21,566.654,2402.54,4308.1,1785.31
136.3,8688.42,6817.97,4669.77,329.525,1496.26,2299.91,6742.88,3578.5,7769.19,5870.76,8830.6,568.054,2403.93,4309.51,1786.71
136.35,8689.79,6819.36,4671.16,330.904,1497.65,2301.3,6744.27,3579.89,7770.58,5872.18,8831.99,569.454,2405.32,4310.91,1788.1
136.4,8691.17,6820.76,4672.55,332.282,1499.05,2302.69,6745.66,3581.28,7771.97,5873.59,8833.38,570.854,2406.7,4312.32,1789.49
136.45,8692.54,6822.15,4673.93,333.66,1500.44,2304.08,6747.06,3582.67,7773.36,5875.01,8834.77,572.254,2408.09,4313.72,1790.88
136.5,8693.92,6823.55,4675.32,335.039,1501.83,2305.47,6748.45,3584.06,7774.75,5876.42,8836.16,573.654,2409.48,4315.13,1792.27
136.55,8695.29,6824.94,4676.71,336.417,1503.22,2306.86,6749.84,3585.46,7776.14,5877.84,8837.55,575.054,2410.87,4316.54,1793.66
136.6,8696.66,6826.34,4678.1,337.795,1504.61,2308.26,6751.24,3586.85,7777.52,5879.25,8838.93,576.454,2412.26,4317.94,1795.06
136.65,8698.04,6827.73,4679.49,339.174,1506.01,2309.65,6752.63,3588.24,7778.91,5880.67,8840.32,577.854,2413.65,4319.35,1796.45
136.7,8699.41,6829.13,4680.88,340.552,1507.4,2311.04,6754.02,3589.63,7780.3,5882.08,8841.71,579.254,2415.04,4320.75,1797.84
136.75,8700.79,6830.52,4682.27,341.93,1508.79,2312.43,6755.42,3591.02,7781.69,5883.5,8843.1,580.654,2416.43,4322.16,1799.23
136.8,8702.16,6831.91,4683.66,343.309,1510.18,2313.82,6756.81,3592.41,7783.08,5884.91,8844.49,582.054,2417.82,4323.56,1800.62
136.85,8703.54,6833.31,4685.05,344.687,1511.57,2315.21,6758.2,3593.8,7784.47,5886.33,8845.88,583.454,2419.2,4324.97,1802.01
136.9,8704.91,6834.7,4686.43,346.065,1512.96,2316.61,6759.6,3595.19,7785.86,5887.74,8847.27,584.854,2420.59,4326.37,1803.41
136.95,8706.28,6836.1,4687.82,347.444,1514.36,2318,6760.99,3596.58,7787.25,5889.16,8848.65,586.254,2421.98,4327.78,1804.8
137,8707.66,6837.49,4689.21,348.822,1515.75,2319.39,6762.39,3597.98,7788.63,5890.57,8850.04,587.654,2423.37,4329.18,1806.19
137.05,8709.03,6838.89,4690.6,350.2,1517.14,2320.78,6763.78,3599.37,7790.02,5891.99,8851.43,589.054,2424.76,4330.59,1807.58
137.1,8710.41,6840.28,4691.99,351.579,1518.53,2322.17,6765.17,3600.76,7791.41,5893.4,8852.82,590.454,2426.15,4332,1808.97
137.15,8711.78,6841.68,4693.38,352.957,1519.92,2323.56,6766.57,3602.15,7792.8,5894.82,8854.21,591.854,2427.54,4333.4,1810.36
137.2,8713.15,6843.07,4694.77,354.335,1521.32,2324.95,6767.96,3603.54,7794.19,5896.23,8855.6,593.254,2428.93,4334.81,1811.76
137.25,8714.53,6844.46,4696.16,355.714,1522.71,2326.35,6769.35,3604.93,7795.58,5897.65,8856.99,594.654,2430.32,4336.21,1813.15
137.3,8715.9,6845.86,4697.55,357.092,1524.1,2327.74,6770.75,3606.32,7796.97,5899.06,8858.38,596.054,2431.7,4337.62,1814.54
137.35,8717.28,6847.25,4698.93,358.47,1525.49,2329.13,6772.14,3607.71,7798.36,5900.48,8859.76,597.454,2433.09,4339.02,1815.93
137.4,8718.65,6848.65,4700.32,359.849,1526.88,2330.52,6773.53,3609.1,7799.74,5901.89,8861.15,598.854,2434.48,4340.43,1817.32
137.45,8720.03,6850.04,4701.71,361.227,1528.27,2331.91,6774.93,3610.5,7801.13,5903.31,8862.54,600.254,2435.87,4341.83,1818.71
137.5,8721.4,6851.44,4703.1,362.606,1529.67,2333.3,6776.32,3611.89,7802.52,5904.72,8863.93,601.654,2437.26,4343.24,1820.1
137.55,8722.77,6852.83,4704.49,363.984,1531.06,2334.69,6777.71,3613.28,7803.91,5906.14,8865.32,603.054,2438.65,4344.64,1821.5
137.6,8724.15,6854.23,4705.88,365.362,1532.45,2336.09,6779.11,3614.67,7805.3,5907.55,8866.71,604.454,2440.04,4346.05,1822.89
137.65,8725.52,6855.62,4707.27,366.741,1533.84,2337.48,6780.5,3616.06,7806.69,5908.97,8868.1,605.854,2441.43,4347.46,1824.28
137.7,8726.9,6857.01,4708.66,368.119,1535.23,2338.87,6781.89,3617.45,7808.08,5910.38,8869.48,607.254,2442.82,4348.86,1825.67
137.75,8728.27,6858.41,4710.05,369.497,1536.63,2340.26,6783.29,3618.84,7809.47,5911.8,8870.87,608.654,2444.2,4350.27,1827.06
137.8,8729.64,6859.8,4711.43,370.876,1538.02,2341.65,6784.68,3620.23,7810.85,5913.21,8872.26,610.054,2445.59,4351.67,1828.45
137.85,8731.02,6861.2,4712.82,372.254,1539.41,2343.04,6786.07,3621.62,7812.24,5914.63,8873.65,611.454,2446.98,4353.08,1829.85
137.9,8732.39,6862.59,4714.21,373.632,1540.8,2344.44,6787.47,3623.02,7813.63,5916.04,8875.04,612.854,2448.37,4354.48,1831.24
137.95,8733.77,6863.99,4715.6,375.011,1542.19,2345.83,6788.86,3624.41,7815.02,5917.46,8876.43,614.254,2449.76,4355.89,1832.63
138,8735.14,6865.38,4716.99,376.389,1543.58,2347.22,6790.25,3625.8,7816.41,5918.87,8877.82,615.654,2451.15,4357.29,1834.02
138.05,8736.52,6866.78,4718.38,377.768,1544.98,2348.61,6791.65,3627.19,7817.8,5920.29,8879.2,617.054,2452.54,4358.7,1835.41
138.1,8737.89,6868.17,4719.77,379.146,1546.37,2350,6793.04,3628.58,7819.19,5921.7,8880.59,618.454,2453.93,4360.1,1836.8
138.15,8739.26,6869.56,4721.16,380.524,1547.76,2351.39,6794.43,3629.97,7820.58,5923.12,8881.98,619.854,2455.32,4361.51,1838.2
138.2,8740.64,6870.96,4722.55,381.903,1549.15,2352.78,6795.83,3631.36,7821.96,5924.53,8883.37,621.254,2456.7,4362.92,1839.59
138.25,8742.01,6872.35,4723.93,383.281,1550.54,2354.18,6797.22,3632.75,7823.35,5925.95,8884.76,622.654,2458.09,4364.32,1840.98
138.3,8743.39,6873.75,4725.32,384.659,1551.94,2355.57,6798.61,3634.14,7824.74,5927.36,8886.15,624.055,2459.48,4365.73,1842.37
138.35,8744.76,6875.14,4726.71,386.038,1553.33,2356.96,6800.01,3635.54,7826.13,5928.78,8887.54,625.455,2460.87,4367.13,1843.76
138.4,8746.14,6876.54,4728.1,387.416,1554.72,2358.35,6801.4,3636.93,7827.52,5930.19,8888.93,626.855,2462.26,4368.54,1845.15
138.45,8747.51,6877.93,4729.49,388.794,1556.11,2359.74,6802.79,3638.32,7828.91,5931.61,8890.31,628.255,2463.65,4369.94,1846.55
138.5,8748.88,6879.33,4730.88,390.173,1557.5,2361.13,6804.19,3639.71,7830.3,5933.02,8891.7,629.655,2465.04,4371.35,1847.94
138.55,8750.26,6880.72,4732.27,391.551,1558.89,2362.52,6805.58,3641.1,7831.69,5934.44,8893.09,631.055,2466.43,4372.75,1849.33
138.6,8751.63,6882.11,4733.66,392.93,1560.29,2363.92,6806.97,3642.49,7833.07,5935.85,8894.48,632.455,2467.82,4374.16,1850.72
138.65,8753.01,6883.51,4735.05,394.308,1561.68,2365.31,6808.37,3643.88,7834.46,5937.27,8895.87,633.855,2469.2,4375.57,1852.11
138.7,8754.38,6884.9,4736.43,395.686,1563.07,2366.7,6809.76,3645.27,7835.85,5938.68,8897.26,635.255,2470.59,4376.97,1853.5
138.75,8755.75,6886.3,4737.82,397.065,1564.46,2368.09,6811.15,3646.66,7837.24,5940.1,8898.65,636.655,2471.98,4378.38,1854.9
138.8,8757.13,6887.69,4739.21,398.443,1565.85,2369.48,6812.55,3648.06,7838.63,5941.51,8900.03,638.055,2473.37,4379.78,1856.29
138.85,8758.5,6889.09,4740.6,399.821,1567.25,2370.87,6813.94,3649.45,7840.02,5942.93,8901.42,639.455,2474.76,4381.19,1857.68
138.9,8759.88,6890.48,4741.99,401.2,1568.64,2372.27,6815.33,3650.84,7841.41,5944.34,8902.81,640.855,2476.15,4382.59,1859.07
138.95,8761.25,6891.88,4743.38,402.578,1570.03,2373.66,6816.73,3652.23,7842.8,5945.76,8904.2,642.255,2477.54,4384,1860.46
139,8762.63,6893.27,4744.77,403.957,1571.42,2375.05,6818.12,3653.62,7844.18,5947.17,8905.59,643.655,2478.93,4385.4,1861.85
139.05,8764,6894.66,4746.16,405.335,1572.81,2376.44,6819.51,3655.01,7845.57,5948.59,8906.98,645.055,2480.32,4386.81,1863.25
139.1,8765.37,6896.06,4747.55,406.713,1574.2,2377.83,6820.91,3656.4,7846.96,5950,8908.37,646.455,2481.7,4388.21,1864.64
139.15,8766.75,6897.45,4748.93,408.092,1575.6,2379.22,6822.3,3657.79,7848.35,5951.42,8909.75,647.855,2483.09,4389.62,1866.03
139.2,8768.12,6898.85,4750.32,409.47,1576.99,2380.61,6823.69,3659.18,7849.74,5952.83,8911.14,649.255,2484.48,4391.03,1867.42
139.25,8769.5,6900.24,4751.71,410.848,1578.38,2382.01,6825.09,3660.58,7851.13,5954.25,8912.53,650.655,2485.87,4392.43,1868.81
139.3,8770.87,6901.64,4753.1,412.227,1579.77,2383.4,6826.48,3661.97,7852.52,5955.66,8913.92,652.055,2487.26,4393.84,1870.2
139.35,8772.25,6903.03,4754.49,413.605,1581.16,2384.79,6827.87,3663.36,7853.91,5957.08,8915.31,653.455,2488.65,4395.24,1871.59
139.4,8773.62,6904.43,4755.88,414.984,1582.56,2386.18,6829.27,3664.75,7855.29,5958.49,8916.7,654.855,2490.04,4396.65,1872.99
139.45,8774.99,6905.82,4757.27,416.362,1583.95,2387.57,6830.66,3666.14,7856.68,5959.91,8918.09,656.255,2491.43,4398.05,1874.38
139.5,8776.37,6907.21,4758.66,417.74,1585.34,2388.96,6832.05,3667.53,7858.07,5961.32,8919.48,657.655,2492.82,4399.46,1875.77
139.55,8777.74,6908.61,4760.05,419.119,1586.73,2390.36,6833.45,3668.92,7859.46,5962.74,8920.86,659.055,2494.2,4400.86,1877.16
139.6,8779.12,6910,4761.43,420.497,1588.12,2391.75,6834.84,3670.31,7860.85,5964.15,8922.25,660.455,2495.59,4402.27,1878.55
139.65,8780.49,6911.4,4762.82,421.876,1589.51,2393.14,6836.23,3671.7,7862.24,5965.57,8923.64,661.855,2496.98,4403.67,1879.94
139.7,8781.87,6912.79,4764.21,423.254,1590.91,2394.53,6837.63,3673.1,7863.63,5966.98,8925.03,663.255,2498.37,4405.08,1881.34
139.75,8783.24,6914.19,4765.6,424.632,1592.3,2395.92,6839.02,3674.49,7865.02,5968.4,8926.42,664.655,2499.76,4406.49,1882.73
