time,N1,N2,N3,N4,N5
155.75,2143.78,5912.49,963.181,1883.26,8388.52
155.8,2145.17,5913.89,964.573,1884.64,8389.92
155.85,2146.56,5915.28,965.964,1886.02,8391.31
155.9,2147.95,5916.67,967.355,1887.41,8392.7
155.95,2149.33,5918.06,968.746,1888.79,8394.09
156,2150.72,5919.46,970.137,1890.18,8395.48
156.05,2152.11,5920.85,971.529,1891.56,8396.88
156.1,2153.5,5922.24,972.92,1892.94,8398.27
156.15,2154.89,5923.63,974.311,1894.33,8399.66
156.2,2156.28,5925.03,975.702,1895.71,8401.05
156.25,2157.67,5926.42,977.093,1897.09,8402.45
156.3,2159.06,5927.81,978.485,1898.48,8403.84
156.35,2160.45,5929.2,979.876,1899.86,8405.23
156.4,2161.83,5930.6,981.267,1901.24,8406.62
156.45,2163.22,5931.99,982.658,1902.63,8408.02
156.5,2164.61,5933.38,984.05,1904.01,8409.41
156.55,2166,5934.77,985.441,1905.39,8410.8
156.6,2167.39,5936.17,986.832,1906.78,8412.19
156.65,2168.78,5937.56,988.223,1908.16,8413.58
156.7,2170.17,5938.95,989.614,1909.54,8414.98
156.75,2171.56,5940.34,991.006,1910.93,8416.37
156.8,2172.95,5941.74,992.397,1912.31,8417.76
156.85,2174.33,5943.13,993.788,1913.7,8419.15
156.9,2175.72,5944.52,995.179,1915.08,8420.55
156.95,2177.11,5945.91,996.57,1916.46,8421.94
157,2178.5,5947.31,997.962,1917.85,8423.33
157.05,2179.89,5948.7,999.353,1919.23,8424.72
157.1,2181.28,5950.09,1000.74,1920.61,8426.12
157.15,2182.67,5951.48,1002.14,1922,8427.51
157.2,2184.06,5952.88,1003.53,1923.38,8428.9
157.25,2185.45,5954.27,1004.92,1924.76,8430.29
157.3,2186.83,5955.66,1006.31,1926.15,8431.68
157.35,2188.22,5957.05,1007.7,1927.53,8433.08
157.4,2189.61,5958.45,1009.09,1928.91,8434.47
157.45,2191,5959.84,1010.48,1930.3,8435.86
157.5,2192.39,5961.23,1011.87,1931.68,8437.25
157.55,2193.78,5962.62,1013.26,1933.07,8438.65
157.6,2195.17,5964.02,1014.66,1934.45,8440.04
157.65,2196.56,5965.41,1016.05,1935.83,8441.43
157.7,2197.95,5966.8,1017.44,1937.22,8442.82
157.75,2199.33,5968.19,1018.83,1938.6,8444.22
157.8,2200.72,5969.59,1020.22,1939.98,8445.61
157.85,2202.11,5970.98,1021.61,1941.37,8447
157.9,2203.5,5972.37,1023,1942.75,8448.39
157.95,2204.89,5973.76,1024.39,1944.13,8449.78
158,2206.28,5975.16,1025.79,1945.52,8451.18
158.05,2207.67,5976.55,1027.18,1946.9,8452.57
158.1,2209.06,5977.94,1028.57,1948.28,8453.96
158.15,2210.45,5979.33,1029.96,1949.67,8455.35
158.2,2211.83,5980.73,1031.35,1951.05,8456.75
158.25,2213.22,5982.12,1032.74,1952.43,8458.14
158.3,2214.61,5983.51,1034.13,1953.82,8459.53
158.35,2216,5984.9,1035.52,1955.2,8460.92
158.4,2217.39,5986.3,1036.92,1956.59,8462.31
158.45,2218.78,5987.69,1038.31,1957.97,8463.71
158.5,2220.17,5989.08,1039.7,1959.35,8465.1
158.55,2221.56,5990.47,1041.09,1960.74,8466.49
158.6,2222.95,5991.87,1042.48,1962.12,8467.88
158.65,2224.33,5993.26,1043.87,1963.5,8469.28
158.7,2225.72,5994.65,1045.26,1964.89,8470.67
158.75,2227.11,5996.04,1046.65,1966.27,8472.06
158.8,2228.5,5997.44,1048.05,1967.65,8473.45
158.85,2229.89,5998.83,1049.44,1969.04,8474.85
158.9,2231.28,6000.22,1050.83,1970.42,8476.24
158.95,2232.67,6001.61,1052.22,1971.8,8477.63
159,2234.06,6003.01,1053.61,1973.19,8479.02
159.05,2235.45,6004.4,1055,1974.57,8480.41
159.1,2236.83,6005.79,1056.39,1975.96,8481.81
159.15,2238.22,6007.18,1057.78,1977.34,8483.2
159.2,2239.61,6008.58,1059.17,1978.72,8484.59
159.25,2241,6009.97,1060.57,1980.11,8485.98
159.3,2242.39,6011.36,1061.96,1981.49,8487.38
159.35,2243.78,6012.75,1063.35,1982.87,8488.77
159.4,2245.17,6014.15,1064.74,1984.26,8490.16
159.45,2246.56,6015.54,1066.13,1985.64,8491.55
159.5,2247.95,6016.93,1067.52,1987.02,8492.95
159.55,2249.33,6018.32,1068.91,1988.41,8494.34
159.6,2250.72,6019.72,1070.3,1989.79,8495.73
159.65,2252.11,6021.11,1071.7,1991.17,8497.12
159.7,2253.5,6022.5,1073.09,1992.56,8498.51
159.75,2254.89,6023.89,1074.48,1993.94,8499.91
159.8,2256.28,6025.29,1075.87,1995.33,8501.3
159.85,2257.67,6026.68,1077.26,1996.71,8502.69
159.9,2259.06,6028.07,1078.65,1998.09,8504.08
159.95,2260.45,6029.46,1080.04,1999.48,8505.48
160,2261.83,6030.86,1081.43,2000.86,8506.87
160.05,2263.22,6032.25,1082.83,2002.24,8508.26
160.1,2264.61,6033.64,1084.22,2003.63,8509.65
160.15,2266,6035.03,1085.61,2005.01,8511.04
160.2,2267.39,6036.43,1087,2006.39,8512.44
160.25,2268.78,6037.82,1088.39,2007.78,8513.83
160.3,2270.17,6039.21,1089.78,2009.16,8515.22
160.35,2271.56,6040.6,1091.17,2010.54,8516.61
160.4,2272.95,6042,1092.56,2011.93,8518.01
160.45,2274.33,6043.39,1093.95,2013.31,8519.4
160.5,2275.72,6044.78,1095.35,2014.7,8520.79
160.55,2277.11,6046.17,1096.74,2016.08,8522.18
160.6,2278.5,6047.57,1098.13,2017.46,8523.58
160.65,2279.89,6048.96,1099.52,2018.85,8524.97
160.7,2281.28,6050.35,1100.91,2020.23,8526.36
160.75,2282.67,6051.74,1102.3,2021.61,8527.75
160.8,2284.06,6053.14,1103.69,2023,8529.14
160.85,2285.45,6054.53,1105.08,2024.38,8530.54
160.9,2286.83,6055.92,1106.48,2025.76,8531.93
160.95,2288.22,6057.31,1107.87,2027.15,8533.32
161,2289.61,6058.71,1109.26,2028.53,8534.71
161.05,2291,6060.1,1110.65,2029.91,8536.11
161.1,2292.39,6061.49,1112.04,2031.3,8537.5
161.15,2293.78,6062.88,1113.43,2032.68,8538.89
161.2,2295.17,6064.28,1114.82,2034.07,8540.28
161.25,2296.56,6065.67,1116.21,2035.45,8541.68
161.3,2297.95,6067.06,1117.61,2036.83,8543.07
161.35,2299.33,6068.45,1119,2038.22,8544.46
161.4,2300.72,6069.85,1120.39,2039.6,8545.85
161.45,2302.11,6071.24,1121.78,2040.98,8547.24
161.5,2303.5,6072.63,1123.17,2042.37,8548.64
161.55,2304.89,6074.02,1124.56,2043.75,8550.03
161.6,2306.28,6075.42,1125.95,2045.13,8551.42
161.65,2307.67,6076.81,1127.34,2046.52,8552.81
161.7,2309.06,6078.2,1128.73,2047.9,8554.21
161.75,2310.45,6079.59,1130.13,2049.28,8555.6
161.8,2311.83,6080.99,1131.52,2050.67,8556.99
161.85,2313.22,6082.38,1132.91,2052.05,8558.38
161.9,2314.61,6083.77,1134.3,2053.44,8559.77
161.95,2316,6085.16,1135.69,2054.82,8561.17
162,2317.39,6086.56,1137.08,2056.2,8562.56
162.05,2318.78,6087.95,1138.47,2057.59,8563.95
162.1,2320.17,6089.34,1139.86,2058.97,8565.34
162.15,2321.56,6090.73,1141.26,2060.35,8566.74
162.2,2322.95,6092.13,1142.65,2061.74,8568.13
162.25,2324.33,6093.52,1144.04,2063.12,8569.52
162.3,2325.72,6094.91,1145.43,2064.5,8570.91
162.35,2327.11,6096.3,1146.82,2065.89,8572.31
162.4,2328.5,6097.7,1148.21,2067.27,8573.7
162.45,2329.89,6099.09,1149.6,2068.66,8575.09
162.5,2331.28,6100.48,1150.99,2070.04,8576.48
162.55,2332.67,6101.87,1152.39,2071.42,8577.87
162.6,2334.06,6103.27,1153.78,2072.81,8579.27
162.65,2335.45,6104.66,1155.17,2074.19,8580.66
162.7,2336.83,6106.05,1156.56,2075.57,8582.05
162.75,2338.22,6107.44,1157.95,2076.96,8583.44
162.8,2339.61,6108.84,1159.34,2078.34,8584.84
162.85,2341,6110.23,1160.73,2079.72,8586.23
162.9,2342.39,6111.62,1162.12,2081.11,8587.62
162.95,2343.78,6113.01,1163.51,2082.49,8589.01
163,2345.17,6114.41,1164.91,2083.87,8590.4
163.05,2346.56,6115.8,1166.3,2085.26,8591.8
163.1,2347.95,6117.19,1167.69,2086.64,8593.19
163.15,2349.33,6118.58,1169.08,2088.03,8594.58
163.2,2350.72,6119.98,1170.47,2089.41,8595.97
163.25,2352.11,6121.37,1171.86,2090.79,8597.37
163.3,2353.5,6122.76,1173.25,2092.18,8598.76
163.35,2354.89,6124.15,1174.64,2093.56,8600.15
163.4,2356.28,6125.55,1176.04,2094.94,8601.54
163.45,2357.67,6126.94,1177.43,2096.33,8602.94
163.5,2359.06,6128.33,1178.82,2097.71,8604.33
163.55,2360.45,6129.72,1180.21,2099.09,8605.72
163.6,2361.83,6131.12,1181.6,2100.48,8607.11
163.65,2363.22,6132.51,1182.99,2101.86,8608.5
163.7,2364.61,6133.9,1184.38,2103.24,8609.9
163.75,2366,6135.29,1185.77,2104.63,8611.29
163.8,2367.39,6136.69,1187.17,2106.01,8612.68
163.85,2368.78,6138.08,1188.56,2107.4,8614.07
163.9,2370.17,6139.47,1189.95,2108.78,8615.47
163.95,2371.56,6140.86,1191.34,2110.16,8616.86
164,2372.95,6142.26,1192.73,2111.55,8618.25
164.05,2374.33,6143.65,1194.12,2112.93,8619.64
164.1,2375.72,6145.04,1195.51,2114.31,8621.04
164.15,2377.11,6146.43,1196.9,2115.7,8622.43
164.2,2378.5,6147.83,1198.29,2117.08,8623.82
164.25,2379.89,6149.22,1199.69,2118.46,8625.21
164.3,2381.28,6150.61,1201.08,2119.85,8626.6
164.35,2382.67,6152,1202.47,2121.23,8628
164.4,2384.06,6153.4,1203.86,2122.62,8629.39
164.45,2385.45,6154.79,1205.25,2124,8630.78
164.5,2386.83,6156.18,1206.64,2125.38,8632.17
164.55,2388.22,6157.57,1208.03,2126.77,8633.57
164.6,2389.61,6158.97,1209.42,2128.15,8634.96
164.65,2391,6160.36,1210.82,2129.53,8636.35
164.7,2392.39,6161.75,1212.21,2130.92,8637.74
164.75,2393.78,6163.14,1213.6,2132.3,8639.13
164.8,2395.17,6164.54,1214.99,2133.68,8640.53
164.85,2396.56,6165.93,1216.38,2135.07,8641.92
164.9,2397.95,6167.32,1217.77,2136.45,8643.31
164.95,2399.33,6168.71,1219.16,2137.84,8644.7
165,2400.72,6170.11,1220.55,2139.22,8646.1
165.05,2402.11,6171.5,1221.95,2140.6,8647.49
165.1,2403.5,6172.89,1223.34,2141.99,8648.88
165.15,2404.89,6174.28,1224.73,2143.37,8650.27
165.2,2406.28,6175.68,1226.12,2144.75,8651.67
165.25,2407.67,6177.07,1227.51,2146.14,8653.06
165.3,2409.06,6178.46,1228.9,2147.52,8654.45
165.35,2410.45,6179.85,1230.29,2148.9,8655.84
165.4,2411.83,6181.25,1231.68,2150.29,8657.23
165.45,2413.22,6182.64,1233.07,2151.67,8658.63
165.5,2414.61,6184.03,1234.47,2153.05,8660.02
165.55,2416,6185.42,1235.86,2154.44,8661.41
165.6,2417.39,6186.82,1237.25,2155.82,8662.8
165.65,2418.78,6188.21,1238.64,2157.21,8664.2
165.7,2420.17,6189.6,1240.03,2158.59,8665.59
165.75,2421.56,6190.99,1241.42,2159.97,8666.98
165.8,2422.95,6192.39,1242.81,2161.36,8668.37
165.85,2424.33,6193.78,1244.2,2162.74,8669.76
165.9,2425.72,6195.17,1245.6,2164.12,8671.16
165.95,2427.11,6196.56,1246.99,2165.51,8672.55
166,2428.5,6197.96,1248.38,2166.89,8673.94
166.05,2429.89,6199.35,1249.77,2168.27,8675.33
166.1,2431.28,6200.74,1251.16,2169.66,8676.73
166.15,2432.67,6202.13,1252.55,2171.04,8678.12
166.2,2434.06,6203.53,1253.94,2172.43,8679.51
166.25,2435.45,6204.92,1255.33,2173.81,8680.9
166.3,2436.83,6206.31,1256.72,2175.19,8682.3
166.35,2438.22,6207.7,1258.12,2176.58,8683.69
166.4,2439.61,6209.1,1259.51,2177.96,8685.08
166.45,2441,6210.49,1260.9,2179.34,8686.47
166.5,2442.39,6211.88,1262.29,2180.73,8687.86
166.55,2443.78,6213.27,1263.68,2182.11,8689.26
166.6,2445.17,6214.67,1265.07,2183.49,8690.65
166.65,2446.56,6216.06,1266.46,2184.88,8692.04
166.7,2447.95,6217.45,1267.85,2186.26,8693.43
166.75,2449.33,6218.84,1269.25,2187.65,8694.83
166.8,2450.72,6220.24,1270.64,2189.03,8696.22
166.85,2452.11,6221.63,1272.03,2190.41,8697.61
166.9,2453.5,6223.02,1273.42,2191.8,8699
166.95,2454.89,6224.41,1274.81,2193.18,8700.39
167,2456.28,6225.81,1276.2,2194.56,8701.79
167.05,2457.67,6227.2,1277.59,2195.95,8703.18
167.1,2459.06,6228.59,1278.98,2197.33,8704.57
167.15,2460.45,6229.98,1280.37,2198.71,8705.96
167.2,2461.83,6231.38,1281.77,2200.1,8707.36
167.25,2463.22,6232.77,1283.16,2201.48,8708.75
167.3,2464.61,6234.16,1284.55,2202.87,8710.14
167.35,2466,6235.55,1285.94,2204.25,8711.53
167.4,2467.39,6236.95,1287.33,2205.63,8712.93
167.45,2468.78,6238.34,1288.72,2207.02,8714.32
167.5,2470.17,6239.73,1290.11,2208.4,8715.71
167.55,2471.56,6241.12,1291.5,2209.78,8717.1
167.6,2472.95,6242.52,1292.9,2211.17,8718.49
167.65,2474.33,6243.91,1294.29,2212.55,8719.89
167.7,2475.72,6245.3,1295.68,2213.93,8721.28
167.75,2477.11,6246.69,1297.07,2215.32,8722.67
167.8,2478.5,6248.09,1298.46,2216.7,8724.06
167.85,2479.89,6249.48,1299.85,2218.09,8725.46
167.9,2481.28,6250.87,1301.24,2219.47,8726.85
167.95,2482.67,6252.26,1302.63,2220.85,8728.24
168,2484.06,6253.66,1304.03,2222.24,8729.63
168.05,2485.45,6255.05,1305.42,2223.62,8731.02
168.1,2486.83,6256.44,1306.81,2225,8732.42
168.15,2488.22,6257.83,1308.2,2226.39,8733.81
168.2,2489.61,6259.23,1309.59,2227.77,8735.2
168.25,2491,6260.62,1310.98,2229.15,8736.59
168.3,2492.39,6262.01,1312.37,2230.54,8737.99
168.35,2493.78,6263.4,1313.76,2231.92,8739.38
168.4,2495.17,6264.8,1315.15,2233.31,8740.77
168.45,2496.56,6266.19,1316.55,2234.69,8742.16
168.5,2497.95,6267.58,1317.94,2236.07,8743.56
168.55,2499.33,6268.97,1319.33,2237.46,8744.95
168.6,2500.72,6270.37,1320.72,2238.84,8746.34
168.65,2502.11,6271.76,1322.11,2240.22,8747.73
168.7,2503.5,6273.15,1323.5,2241.61,8749.12
168.75,2504.89,6274.54,1324.89,2242.99,8750.52
168.8,2506.28,6275.94,1326.28,2244.37,8751.91
168.85,2507.67,6277.33,1327.68,2245.76,8753.3
168.9,2509.06,6278.72,1329.07,2247.14,8754.69
168.95,2510.45,6280.11,1330.46,2248.53,8756.09
169,2511.83,6281.51,1331.85,2249.91,8757.48
169.05,2513.22,6282.9,1333.24,2251.29,8758.87
169.1,2514.61,6284.29,1334.63,2252.68,8760.26
169.15,2516,6285.68,1336.02,2254.06,8761.65
169.2,2517.39,6287.08,1337.41,2255.44,8763.05
169.25,2518.78,6288.47,1338.8,2256.83,8764.44
169.3,2520.17,6289.86,1340.2,2258.21,8765.83
169.35,2521.56,6291.25,1341.59,2259.59,8767.22
169.4,2522.95,6292.65,1342.98,2260.98,8768.62
169.45,2524.33,6294.04,1344.37,2262.36,8770.01
169.5,2525.72,6295.43,1345.76,2263.75,8771.4
169.55,2527.11,6296.82,1347.15,2265.13,8772.79
169.6,2528.5,6298.22,1348.54,2266.51,8774.19
169.65,2529.89,6299.61,1349.93,2267.9,8775.58
169.7,2531.28,6301,1351.33,2269.28,8776.97
169.75,2532.67,6302.39,1352.72,2270.66,8778.36
169.8,2534.06,6303.79,1354.11,2272.05,8779.75
169.85,2535.45,6305.18,1355.5,2273.43,8781.15
169.9,2536.83,6306.57,1356.89,2274.81,8782.54
169.95,2538.22,6307.96,1358.28,2276.2,8783.93
170,2539.61,6309.36,1359.67,2277.58,8785.32
170.05,2541,6310.75,1361.06,2278.97,8786.72
170.1,2542.39,6312.14,1362.45,2280.35,8788.11
170.15,2543.78,6313.53,1363.85,2281.73,8789.5
170.2,2545.17,6314.93,1365.24,2283.12,8790.89
170.25,2546.56,6316.32,1366.63,2284.5,8792.28
170.3,2547.95,6317.71,1368.02,2285.88,8793.68
170.35,2549.33,6319.1,1369.41,2287.27,8795.07
170.4,2550.72,6320.5,1370.8,2288.65,8796.46
170.45,2552.11,6321.89,1372.19,2290.03,8797.85
170.5,2553.5,6323.28,1373.58,2291.42,8799.25
170.55,2554.89,6324.67,1374.98,2292.8,8800.64
170.6,2556.28,6326.07,1376.37,2294.19,8802.03
170.65,2557.67,6327.46,1377.76,2295.57,8803.42
170.7,2559.06,6328.85,1379.15,2296.95,8804.82
170.75,2560.45,6330.24,1380.54,2298.34,8806.21
170.8,2561.83,6331.64,1381.93,2299.72,8807.6
170.85,2563.22,6333.03,1383.32,2301.1,8808.99
170.9,2564.61,6334.42,1384.71,2302.49,8810.38
170.95,2566,6335.81,1386.1,2303.87,8811.78
171,2567.39,6337.21,1387.5,2305.25,8813.17
171.05,2568.78,6338.6,1388.89,2306.64,8814.56
171.1,2570.17,6339.99,1390.28,2308.02,8815.95
171.15,2571.56,6341.38,1391.67,2309.41,8817.35
171.2,2572.95,6342.78,1393.06,2310.79,8818.74
171.25,2574.33,6344.17,1394.45,2312.17,8820.13
171.3,2575.72,6345.56,1395.84,2313.56,8821.52
171.35,2577.11,6346.95,1397.23,2314.94,8822.91
171.4,2578.5,6348.35,1398.63,2316.32,8824.31
171.45,2579.89,6349.74,1400.02,2317.71,8825.7
171.5,2581.28,6351.13,1401.41,2319.09,8827.09
171.55,2582.67,6352.52,1402.8,2320.48,8828.48
171.6,2584.06,6353.92,1404.19,2321.86,8829.88
171.65,2585.45,6355.31,1405.58,2323.24,8831.27
171.7,2586.83,6356.7,1406.97,2324.63,8832.66
171.75,2588.22,6358.09,1408.36,2326.01,8834.05
171.8,2589.61,6359.49,1409.76,2327.39,8835.45
171.85,2591,6360.88,1411.15,2328.78,8836.84
171.9,2592.39,6362.27,1412.54,2330.16,8838.23
171.95,2593.78,6363.66,1413.93,2331.54,8839.62
172,2595.17,6365.06,1415.32,2332.93,8841.01
172.05,2596.56,6366.45,1416.71,2334.31,8842.41
172.1,2597.95,6367.84,1418.1,2335.7,8843.8
172.15,2599.33,6369.23,1419.49,2337.08,8845.19
172.2,2600.72,6370.63,1420.88,2338.46,8846.58
172.25,2602.11,6372.02,1422.28,2339.85,8847.98
172.3,2603.5,6373.41,1423.67,2341.23,8849.37
172.35,2604.89,6374.8,1425.06,2342.61,8850.76
172.4,2606.28,6376.2,1426.45,2344,8852.15
172.45,2607.67,6377.59,1427.84,2345.38,8853.54
172.5,2609.06,6378.98,1429.23,2346.76,8854.94
172.55,2610.45,6380.37,1430.62,2348.15,8856.33
172.6,2611.83,6381.77,1432.01,2349.53,8857.72
172.65,2613.22,6383.16,1433.41,2350.92,8859.11
172.7,2614.61,6384.55,1434.8,2352.3,8860.51
172.75,2616,6385.94,1436.19,2353.68,8861.9
172.8,2617.39,6387.34,1437.58,2355.07,8863.29
172.85,2618.78,6388.73,1438.97,2356.45,8864.68
172.9,2620.17,6390.12,1440.36,2357.83,8866.07
172.95,2621.56,6391.51,1441.75,2359.22,8867.47
173,2622.95,6392.91,1443.14,2360.6,8868.86
173.05,2624.33,6394.3,1444.53,2361.99,8870.25
173.1,2625.72,6395.69,1445.93,2363.37,8871.64
173.15,2627.11,6397.08,1447.32,2364.75,8873.04
173.2,2628.5,6398.48,1448.71,2366.14,8874.43
173.25,2629.89,6399.87,1450.1,2367.52,8875.82
173.3,2631.28,6401.26,1451.49,2368.9,8877.21
173.35,2632.67,6402.65,1452.88,2370.29,8878.61
173.4,2634.06,6404.04,1454.27,2371.67,8880
173.45,2635.45,6405.44,1455.66,2373.05,8881.39
173.5,2636.83,6406.83,1457.05,2374.44,8882.78
173.55,2638.22,6408.22,1458.45,2375.82,8884.17
173.6,2639.61,6409.61,1459.84,2377.21,8885.57
173.65,2641,6411.01,1461.23,2378.59,8886.96
173.7,2642.39,6412.4,1462.62,2379.97,8888.35
173.75,2643.78,6413.79,1464.01,2381.36,8889.74
173.8,2645.17,6415.18,1465.4,2382.74,8891.14
173.85,2646.56,6416.58,1466.79,2384.12,8892.53
173.9,2647.95,6417.97,1468.18,2385.51,8893.92
173.95,2649.33,6419.36,1469.58,2386.89,8895.31
174,2650.72,6420.75,1470.97,2388.28,8896.7
174.05,2652.11,6422.15,1472.36,2389.66,8898.1
174.1,2653.5,6423.54,1473.75,2391.04,8899.49
174.15,2654.89,6424.93,1475.14,2392.43,8900.88
174.2,2656.28,6426.32,1476.53,2393.81,8902.27
174.25,2657.67,6427.72,1477.92,2395.19,8903.67
174.3,2659.06,6429.11,1479.31,2396.58,8905.06
174.35,2660.45,6430.5,1480.7,2397.96,8906.45
174.4,2661.83,6431.89,1482.1,2399.34,8907.84
174.45,2663.22,6433.29,1483.49,2400.73,8909.24
174.5,2664.61,6434.68,1484.88,2402.11,8910.63
174.55,2666,6436.07,1486.27,2403.5,8912.02
174.6,2667.39,6437.46,1487.66,2404.88,8913.41
174.65,2668.78,6438.86,1489.05,2406.26,8914.8
174.7,2670.17,6440.25,1490.44,2407.65,8916.2
174.75,2671.56,6441.64,1491.83,2409.03,8917.59
174.8,2672.95,6443.03,1493.23,2410.41,8918.98
174.85,2674.33,6444.43,1494.62,2411.8,8920.37
174.9,2675.72,6445.82,1496.01,2413.18,8921.77
174.95,2677.11,6447.21,1497.4,2414.57,8923.16
175,2678.5,6448.6,1498.79,2415.95,8924.55
175.05,2679.89,6450,1500.18,2417.33,8925.94
175.1,2681.28,6451.39,1501.57,2418.72,8927.33
175.15,2682.67,6452.78,1502.96,2420.1,8928.73
175.2,2684.06,6454.17,1504.35,2421.48,8930.12
175.25,2685.45,6455.57,1505.75,2422.87,8931.51
175.3,2686.83,6456.96,1507.14,2424.25,8932.9
175.35,2688.22,6458.35,1508.53,2425.63,8934.3
175.4,2689.61,6459.74,1509.92,2427.02,8935.69
175.45,2691,6461.14,1511.31,2428.4,8937.08
175.5,2692.39,6462.53,1512.7,2429.79,8938.47
175.55,2693.78,6463.92,1514.09,2431.17,8939.86
175.6,2695.17,6465.31,1515.48,2432.55,8941.26
175.65,2696.56,6466.71,1516.88,2433.94,8942.65
175.7,2697.95,6468.1,1518.27,2435.32,8944.04
175.75,2699.33,6469.49,1519.66,2436.7,8945.43
175.8,2700.72,6470.88,1521.05,2438.09,8946.83
175.85,2702.11,6472.28,1522.44,2439.47,8948.22
175.9,2703.5,6473.67,1523.83,2440.86,8949.61
175.95,2704.89,6475.06,1525.22,2442.24,8951
176,2706.28,6476.45,1526.61,2443.62,8952.4
176.05,2707.67,6477.85,1528,2445.01,8953.79
176.1,2709.06,6479.24,1529.4,2446.39,8955.18
176.15,2710.45,6480.63,1530.79,2447.77,8956.57
176.2,2711.83,6482.02,1532.18,2449.16,8957.96
176.25,2713.22,6483.42,1533.57,2450.54,8959.36
176.3,2714.61,6484.81,1534.96,2451.93,8960.75
176.35,2716,6486.2,1536.35,2453.31,8962.14
176.4,2717.39,6487.59,1537.74,2454.69,8963.53
176.45,2718.78,6488.99,1539.13,2456.08,8964.93
176.5,2720.17,6490.38,1540.53,2457.46,8966.32
176.55,2721.56,6491.77,1541.92,2458.84,8967.71
176.6,2722.95,6493.16,1543.31,2460.23,8969.1
176.65,2724.33,6494.56,1544.7,2461.61,8970.49
176.7,2725.72,6495.95,1546.09,2462.99,8971.89
176.75,2727.11,6497.34,1547.48,2464.38,8973.28
176.8,2728.5,6498.73,1548.87,2465.76,8974.67
176.85,2729.89,6500.13,1550.26,2467.15,8976.06
176.9,2731.28,6501.52,1551.65,2468.53,8977.46
176.95,2732.67,6502.91,1553.05,2469.91,8978.85
177,2734.06,6504.3,1554.44,2471.3,8980.24
177.05,2735.45,6505.7,1555.83,2472.68,8981.63
177.1,2736.83,6507.09,1557.22,2474.06,8983.02
177.15,2738.22,6508.48,1558.61,2475.45,8984.42
177.2,2739.61,6509.87,1560,2476.83,8985.81
177.25,2741,6511.27,1561.39,2478.22,8987.2
177.3,2742.39,6512.66,1562.78,2479.6,8988.59
177.35,2743.78,6514.05,1564.18,2480.98,8989.99
177.4,2745.17,6515.44,1565.57,2482.37,8991.38
177.45,2746.56,6516.84,1566.96,2483.75,8992.77
177.5,2747.95,6518.23,1568.35,2485.13,8994.16
177.55,2749.33,6519.62,1569.74,2486.52,8995.56
177.6,2750.72,6521.01,1571.13,2487.9,8996.95
177.65,2752.11,6522.41,1572.52,2489.29,8998.34
177.7,2753.5,6523.8,1573.91,2490.67,8999.73
177.75,2754.89,6525.19,1575.3,2492.05,9001.12
177.8,2756.28,6526.58,1576.7,2493.44,9002.52
177.85,2757.67,6527.98,1578.09,2494.82,9003.91
177.9,2759.06,6529.37,1579.48,2496.2,9005.3
177.95,2760.45,6530.76,1580.87,2497.59,9006.69
178,2761.83,6532.15,1582.26,2498.97,9008.09
178.05,2763.22,6533.55,1583.65,2500.36,9009.48
178.1,2764.61,6534.94,1585.04,2501.74,9010.87
178.15,2766,6536.33,1586.43,2503.12,9012.26
178.2,2767.39,6537.72,1587.82,2504.51,9013.65
178.25,2768.78,6539.12,1589.22,2505.89,9015.05
178.3,2770.17,6540.51,1590.61,2507.27,9016.44
178.35,2771.56,6541.9,1592,2508.66,9017.83
178.4,2772.95,6543.29,1593.39,2510.04,9019.22
178.45,2774.33,6544.69,1594.78,2511.42,9020.62
178.5,2775.72,6546.08,1596.17,2512.81,9022.01
178.55,2777.11,6547.47,1597.56,2514.19,9023.4
178.6,2778.5,6548.86,1598.95,2515.58,9024.79
178.65,2779.89,6550.26,1600.35,2516.96,9026.18
178.7,2781.28,6551.65,1601.74,2518.34,9027.58
178.75,2782.67,6553.04,1603.13,2519.73,9028.97
178.8,2784.06,6554.43,1604.52,2521.11,9030.36
178.85,2785.45,6555.83,1605.91,2522.49,9031.75
178.9,2786.83,6557.22,1607.3,2523.88,9033.15
178.95,2788.22,6558.61,1608.69,2525.26,9034.54
179,2789.61,6560,1610.08,2526.65,9035.93
179.05,2791,6561.4,1611.47,2528.03,9037.32
179.1,2792.39,6562.79,1612.87,2529.41,9038.72
179.15,2793.78,6564.18,1614.26,2530.8,9040.11
179.2,2795.17,6565.57,1615.65,2532.18,9041.5
179.25,2796.56,6566.96,1617.04,2533.56,9042.89
179.3,2797.95,6568.36,1618.43,2534.95,9044.28
179.35,2799.33,6569.75,1619.82,2536.33,9045.68
179.4,2800.72,6571.14,1621.21,2537.72,9047.07
179.45,2802.11,6572.53,1622.6,2539.1,9048.46
179.5,2803.5,6573.93,1624,2540.48,9049.85
179.55,2804.89,6575.32,1625.39,2541.87,9051.25
179.6,2806.28,6576.71,1626.78,2543.25,9052.64
179.65,2807.67,6578.1,1628.17,2544.63,9054.03
179.7,2809.06,6579.5,1629.56,2546.02,9055.42
179.75,2810.45,6580.89,1630.95,2547.4,9056.81
179.8,2811.83,6582.28,1632.34,2548.79,9058.21
179.85,2813.22,6583.67,1633.73,2550.17,9059.6
179.9,2814.61,6585.07,1635.12,2551.55,9060.99
179.95,2816,6586.46,1636.52,2552.94,9062.38
180,2817.39,6587.85,1637.91,2554.32,9063.78
180.05,2818.78,6589.24,1639.3,2555.7,9065.17
180.1,2820.17,6590.64,1640.69,2557.09,9066.56
