time,N1,N2,N3,N4,N5
81.1,8403.5,2187.79,7232.29,8122.68,4662.78
81.15,8404.89,2189.18,7233.68,8124.07,4664.17
81.2,8406.28,2190.58,7235.07,8125.45,4665.56
81.25,8407.67,2191.97,7236.46,8126.84,4666.96
81.3,8409.06,2193.36,7237.85,8128.22,4668.35
81.35,8410.45,2194.75,7239.24,8129.61,4669.74
81.4,8411.83,2196.14,7240.63,8130.99,4671.13
81.45,8413.22,2197.54,7242.02,8132.38,4672.52
81.5,8414.61,2198.93,7243.41,8133.76,4673.92
81.55,8416,2200.32,7244.8,8135.15,4675.31
81.6,8417.39,2201.71,7246.19,8136.53,4676.7
81.65,8418.78,2203.1,7247.58,8137.92,4678.09
81.7,8420.17,2204.5,7248.97,8139.3,4679.48
81.75,8421.56,2205.89,7250.37,8140.69,4680.87
81.8,8422.95,2207.28,7251.76,8142.08,4682.27
81.85,8424.33,2208.67,7253.15,8143.46,4683.66
81.9,8425.72,2210.07,7254.54,8144.85,4685.05
81.95,8427.11,2211.46,7255.93,8146.23,4686.44
82,8428.5,2212.85,7257.32,8147.62,4687.83
82.05,8429.89,2214.24,7258.71,8149,4689.23
82.1,8431.28,2215.63,7260.1,8150.39,4690.62
82.15,8432.67,2217.03,7261.49,8151.77,4692.01
82.2,8434.06,2218.42,7262.88,8153.16,4693.4
82.25,8435.45,2219.81,7264.27,8154.54,4694.79
82.3,8436.83,2221.2,7265.66,8155.93,4696.19
82.35,8438.22,2222.6,7267.05,8157.31,4697.58
82.4,8439.61,2223.99,7268.45,8158.7,4698.97
82.45,8441,2225.38,7269.84,8160.08,4700.36
82.5,8442.39,2226.77,7271.23,8161.47,4701.75
82.55,8443.78,2228.16,7272.62,8162.85,4703.15
82.6,8445.17,2229.56,7274.01,8164.24,4704.54
82.65,8446.56,2230.95,7275.4,8165.62,4705.93
82.7,8447.95,2232.34,7276.79,8167.01,4707.32
82.75,8449.33,2233.73,7278.18,8168.39,4708.71
82.8,8450.72,2235.12,7279.57,8169.78,4710.11
82.85,8452.11,2236.52,7280.96,8171.16,4711.5
82.9,8453.5,2237.91,7282.35,8172.55,4712.89
82.95,8454.89,2239.3,7283.74,8173.93,4714.28
83,8456.28,2240.69,7285.13,8175.32,4715.67
83.05,8457.67,2242.09,7286.52,8176.7,4717.07
83.1,8459.06,2243.48,7287.92,8178.09,4718.46
83.15,8460.45,2244.87,7289.31,8179.48,4719.85
83.2,8461.83,2246.26,7290.7,8180.86,4721.24
83.25,8463.22,2247.65,7292.09,8182.25,4722.63
83.3,8464.61,2249.05,7293.48,8183.63,4724.02
83.35,8466,2250.44,7294.87,8185.02,4725.42
83.4,8467.39,2251.83,7296.26,8186.4,4726.81
83.45,8468.78,2253.22,7297.65,8187.79,4728.2
83.5,8470.17,2254.62,7299.04,8189.17,4729.59
83.55,8471.56,2256.01,7300.43,8190.56,4730.98
83.6,8472.95,2257.4,7301.82,8191.94,4732.38
83.65,8474.33,2258.79,7303.21,8193.33,4733.77
83.7,8475.72,2260.18,7304.6,8194.71,4735.16
83.75,8477.11,2261.58,7305.99,8196.1,4736.55
83.8,8478.5,2262.97,7307.39,8197.48,4737.94
83.85,8479.89,2264.36,7308.78,8198.87,4739.34
83.9,8481.28,2265.75,7310.17,8200.25,4740.73
83.95,8482.67,2267.15,7311.56,8201.64,4742.12
84,8484.06,2268.54,7312.95,8203.02,4743.51
84.05,8485.45,2269.93,7314.34,8204.41,4744.9
84.1,8486.83,2271.32,7315.73,8205.79,4746.3
84.15,8488.22,2272.71,7317.12,8207.18,4747.69
84.2,8489.61,2274.11,7318.51,8208.56,4749.08
84.25,8491,2275.5,7319.9,8209.95,4750.47
84.3,8492.39,2276.89,7321.29,8211.33,4751.86
84.35,8493.78,2278.28,7322.68,8212.72,4753.26
84.4,8495.17,2279.67,7324.07,8214.1,4754.65
84.45,8496.56,2281.07,7325.46,8215.49,4756.04
84.5,8497.95,2282.46,7326.86,8216.88,4757.43
84.55,8499.33,2283.85,7328.25,8218.26,4758.82
84.6,8500.72,2285.24,7329.64,8219.65,4760.22
84.65,8502.11,2286.64,7331.03,8221.03,4761.61
84.7,8503.5,2288.03,7332.42,8222.42,4763
84.75,8504.89,2289.42,7333.81,8223.8,4764.39
84.8,8506.28,2290.81,7335.2,8225.19,4765.78
84.85,8507.67,2292.2,7336.59,8226.57,4767.17
84.9,8509.06,2293.6,7337.98,8227.96,4768.57
84.95,8510.45,2294.99,7339.37,8229.34,4769.96
85,8511.83,2296.38,7340.76,8230.73,4771.35
85.05,8513.22,2297.77,7342.15,8232.11,4772.74
85.1,8514.61,2299.17,7343.54,8233.5,4774.13
85.15,8516,2300.56,7344.93,8234.88,4775.53
85.2,8517.39,2301.95,7346.33,8236.27,4776.92
85.25,8518.78,2303.34,7347.72,8237.65,4778.31
85.3,8520.17,2304.73,7349.11,8239.04,4779.7
85.35,8521.56,2306.13,7350.5,8240.42,4781.09
85.4,8522.95,2307.52,7351.89,8241.81,4782.49
85.45,8524.33,2308.91,7353.28,8243.19,4783.88
85.5,8525.72,2310.3,7354.67,8244.58,4785.27
85.55,8527.11,2311.69,7356.06,8245.96,4786.66
85.6,8528.5,2313.09,7357.45,8247.35,4788.05
85.65,8529.89,2314.48,7358.84,8248.73,4789.45
85.7,8531.28,2315.87,7360.23,8250.12,4790.84
85.75,8532.67,2317.26,7361.62,8251.51,4792.23
85.8,8534.06,2318.66,7363.01,8252.89,4793.62
85.85,8535.45,2320.05,7364.4,8254.28,4795.01
85.9,8536.83,2321.44,7365.8,8255.66,4796.41
85.95,8538.22,2322.83,7367.19,8257.05,4797.8
86,8539.61,2324.22,7368.58,8258.43,4799.19
86.05,8541,2325.62,7369.97,8259.82,4800.58
86.1,8542.39,2327.01,7371.36,8261.2,4801.97
86.15,8543.78,2328.4,7372.75,8262.59,4803.36
86.2,8545.17,2329.79,7374.14,8263.97,4804.76
86.25,8546.56,2331.19,7375.53,8265.36,4806.15
86.3,8547.95,2332.58,7376.92,8266.74,4807.54
86.35,8549.33,2333.97,7378.31,8268.13,4808.93
86.4,8550.72,2335.36,7379.7,8269.51,4810.32
86.45,8552.11,2336.75,7381.09,8270.9,4811.72
86.5,8553.5,2338.15,7382.48,8272.28,4813.11
86.55,8554.89,2339.54,7383.88,8273.67,4814.5
86.6,8556.28,2340.93,7385.27,8275.05,4815.89
86.65,8557.67,2342.32,7386.66,8276.44,4817.28
86.7,8559.06,2343.71,7388.05,8277.82,4818.68
86.75,8560.45,2345.11,7389.44,8279.21,4820.07
86.8,8561.83,2346.5,7390.83,8280.59,4821.46
86.85,8563.22,2347.89,7392.22,8281.98,4822.85
86.9,8564.61,2349.28,7393.61,8283.36,4824.24
86.95,8566,2350.68,7395,8284.75,4825.64
87,8567.39,2352.07,7396.39,8286.14,4827.03
87.05,8568.78,2353.46,7397.78,8287.52,4828.42
87.1,8570.17,2354.85,7399.17,8288.91,4829.81
87.15,8571.56,2356.24,7400.56,8290.29,4831.2
87.2,8572.95,2357.64,7401.95,8291.68,4832.6
87.25,8574.33,2359.03,7403.35,8293.06,4833.99
87.3,8575.72,2360.42,7404.74,8294.45,4835.38
87.35,8577.11,2361.81,7406.13,8295.83,4836.77
87.4,8578.5,2363.21,7407.52,8297.22,4838.16
87.45,8579.89,2364.6,7408.91,8298.6,4839.55
87.5,8581.28,2365.99,7410.3,8299.99,4840.95
87.55,8582.67,2367.38,7411.69,8301.37,4842.34
87.6,8584.06,2368.77,7413.08,8302.76,4843.73
87.65,8585.45,2370.17,7414.47,8304.14,4845.12
87.7,8586.83,2371.56,7415.86,8305.53,4846.51
87.75,8588.22,2372.95,7417.25,8306.91,4847.91
87.8,8589.61,2374.34,7418.64,8308.3,4849.3
87.85,8591,2375.73,7420.03,8309.68,4850.69
87.9,8592.39,2377.13,7421.42,8311.07,4852.08
87.95,8593.78,2378.52,7422.82,8312.45,4853.47
88,8595.17,2379.91,7424.21,8313.84,4854.87
88.05,8596.56,2381.3,7425.6,8315.22,4856.26
88.1,8597.95,2382.7,7426.99,8316.61,4857.65
88.15,8599.33,2384.09,7428.38,8318,4859.04
88.2,8600.72,2385.48,7429.77,8319.38,4860.43
88.25,8602.11,2386.87,7431.16,8320.77,4861.83
88.3,8603.5,2388.26,7432.55,8322.15,4863.22
88.35,8604.89,2389.66,7433.94,8323.54,4864.61
88.4,8606.28,2391.05,7435.33,8324.92,4866
88.45,8607.67,2392.44,7436.72,8326.31,4867.39
88.5,8609.06,2393.83,7438.11,8327.69,4868.79
88.55,8610.45,2395.22,7439.5,8329.08,4870.18
88.6,8611.83,2396.62,7440.89,8330.46,4871.57
88.65,8613.22,2398.01,7442.29,8331.85,4872.96
88.7,8614.61,2399.4,7443.68,8333.23,4874.35
88.75,8616,2400.79,7445.07,8334.62,4875.74
88.8,8617.39,2402.19,7446.46,8336,4877.14
88.85,8618.78,2403.58,7447.85,8337.39,4878.53
88.9,8620.17,2404.97,7449.24,8338.77,4879.92
88.95,8621.56,2406.36,7450.63,8340.16,4881.31
89,8622.95,2407.75,7452.02,8341.54,4882.7
89.05,8624.33,2409.15,7453.41,8342.93,4884.1
89.1,8625.72,2410.54,7454.8,8344.31,4885.49
89.15,8627.11,2411.93,7456.19,8345.7,4886.88
89.2,8628.5,2413.32,7457.58,8347.08,4888.27
89.25,8629.89,2414.72,7458.97,8348.47,4889.66
89.3,8631.28,2416.11,7460.36,8349.86,4891.06
89.35,8632.67,2417.5,7461.76,8351.24,4892.45
89.4,8634.06,2418.89,7463.15,8352.63,4893.84
89.45,8635.45,2420.28,7464.54,8354.01,4895.23
89.5,8636.83,2421.68,7465.93,8355.4,4896.62
89.55,8638.22,2423.07,7467.32,8356.78,4898.02
89.6,8639.61,2424.46,7468.71,8358.17,4899.41
89.65,8641,2425.85,7470.1,8359.55,4900.8
89.7,8642.39,2427.24,7471.49,8360.94,4902.19
89.75,8643.78,2428.64,7472.88,8362.32,4903.58
89.8,8645.17,2430.03,7474.27,8363.71,4904.98
89.85,8646.56,2431.42,7475.66,8365.09,4906.37
89.9,8647.95,2432.81,7477.05,8366.48,4907.76
89.95,8649.33,2434.21,7478.44,8367.86,4909.15
90,8650.72,2435.6,7479.83,8369.25,4910.54
90.05,8652.11,2436.99,7481.22,8370.63,4911.93
90.1,8653.5,2438.38,7482.62,8372.02,4913.33
90.15,8654.89,2439.77,7484.01,8373.4,4914.72
90.2,8656.28,2441.17,7485.4,8374.79,4916.11
90.25,8657.67,2442.56,7486.79,8376.17,4917.5
90.3,8659.06,2443.95,7488.18,8377.56,4918.89
90.35,8660.45,2445.34,7489.57,8378.94,4920.29
90.4,8661.83,2446.74,7490.96,8380.33,4921.68
90.45,8663.22,2448.13,7492.35,8381.72,4923.07
90.5,8664.61,2449.52,7493.74,8383.1,4924.46
90.55,8666,2450.91,7495.13,8384.49,4925.85
90.6,8667.39,2452.3,7496.52,8385.87,4927.25
90.65,8668.78,2453.7,7497.91,8387.26,4928.64
90.7,8670.17,2455.09,7499.3,8388.64,4930.03
90.75,8671.56,2456.48,7500.69,8390.03,4931.42
90.8,8672.95,2457.87,7502.09,8391.41,4932.81
90.85,8674.33,2459.26,7503.48,8392.8,4934.21
90.9,8675.72,2460.66,7504.87,8394.18,4935.6
90.95,8677.11,2462.05,7506.26,8395.57,4936.99
91,8678.5,2463.44,7507.65,8396.95,4938.38
91.05,8679.89,2464.83,7509.04,8398.34,4939.77
91.1,8681.28,2466.23,7510.43,8399.72,4941.17
91.15,8682.67,2467.62,7511.82,8401.11,4942.56
91.2,8684.06,2469.01,7513.21,8402.49,4943.95
91.25,8685.45,2470.4,7514.6,8403.88,4945.34
91.3,8686.83,2471.79,7515.99,8405.26,4946.73
91.35,8688.22,2473.19,7517.38,8406.65,4948.12
91.4,8689.61,2474.58,7518.77,8408.03,4949.52
91.45,8691,2475.97,7520.16,8409.42,4950.91
91.5,8692.39,2477.36,7521.56,8410.81,4952.3
91.55,8693.78,2478.75,7522.95,8412.19,4953.69
91.6,8695.17,2480.15,7524.34,8413.58,4955.08
91.65,8696.56,2481.54,7525.73,8414.96,4956.48
91.7,8697.95,2482.93,7527.12,8416.35,4957.87
91.75,8699.33,2484.32,7528.51,8417.73,4959.26
91.8,8700.72,2485.72,7529.9,8419.12,4960.65
91.85,8702.11,2487.11,7531.29,8420.5,4962.04
91.9,8703.5,2488.5,7532.68,8421.89,4963.44
91.95,8704.89,2489.89,7534.07,8423.27,4964.83
92,8706.28,2491.28,7535.46,8424.66,4966.22
92.05,8707.67,2492.68,7536.85,8426.04,4967.61
92.1,8709.06,2494.07,7538.24,8427.43,4969
92.15,8710.45,2495.46,7539.63,8428.81,4970.4
92.2,8711.83,2496.85,7541.03,8430.2,4971.79
92.25,8713.22,2498.25,7542.42,8431.58,4973.18
92.3,8714.61,2499.64,7543.81,8432.97,4974.57
92.35,8716,2501.03,7545.2,8434.35,4975.96
92.4,8717.39,2502.42,7546.59,8435.74,4977.36
92.45,8718.78,2503.81,7547.98,8437.12,4978.75
92.5,8720.17,2505.21,7549.37,8438.51,4980.14
92.55,8721.56,2506.6,7550.76,8439.9,4981.53
92.6,8722.95,2507.99,7552.15,8441.28,4982.92
92.65,8724.33,2509.38,7553.54,8442.67,4984.31
92.7,8725.72,2510.77,7554.93,8444.05,4985.71
92.75,8727.11,2512.17,7556.32,8445.44,4987.1
92.8,8728.5,2513.56,7557.71,8446.82,4988.49
92.85,8729.89,2514.95,7559.1,8448.21,4989.88
92.9,8731.28,2516.34,7560.5,8449.59,4991.27
92.95,8732.67,2517.74,7561.89,8450.98,4992.67
93,8734.06,2519.13,7563.28,8452.36,4994.06
93.05,8735.45,2520.52,7564.67,8453.75,4995.45
93.1,8736.83,2521.91,7566.06,8455.13,4996.84
93.15,8738.22,2523.3,7567.45,8456.52,4998.23
93.2,8739.61,2524.7,7568.84,8457.9,4999.63
93.25,8741,2526.09,7570.23,8459.29,5001.02
93.3,8742.39,2527.48,7571.62,8460.67,5002.41
93.35,8743.78,2528.87,7573.01,8462.06,5003.8
93.4,8745.17,2530.27,7574.4,8463.44,5005.19
93.45,8746.56,2531.66,7575.79,8464.83,5006.59
93.5,8747.95,2533.05,7577.18,8466.22,5007.98
93.55,8749.33,2534.44,7578.57,8467.6,5009.37
93.6,8750.72,2535.83,7579.97,8468.99,5010.76
93.65,8752.11,2537.23,7581.36,8470.37,5012.15
93.7,8753.5,2538.62,7582.75,8471.76,5013.54
93.75,8754.89,2540.01,7584.14,8473.14,5014.94
93.8,8756.28,2541.4,7585.53,8474.53,5016.33
93.85,8757.67,2542.79,7586.92,8475.91,5017.72
93.9,8759.06,2544.19,7588.31,8477.3,5019.11
93.95,8760.45,2545.58,7589.7,8478.68,5020.5
94,8761.83,2546.97,7591.09,8480.07,5021.9
94.05,8763.22,2548.36,7592.48,8481.45,5023.29
94.1,8764.61,2549.76,7593.87,8482.84,5024.68
94.15,8766,2551.15,7595.26,8484.22,5026.07
94.2,8767.39,2552.54,7596.65,8485.61,5027.46
94.25,8768.78,2553.93,7598.04,8486.99,5028.86
94.3,8770.17,2555.32,7599.43,8488.38,5030.25
94.35,8771.56,2556.72,7600.83,8489.76,5031.64
94.4,8772.95,2558.11,7602.22,8491.15,5033.03
94.45,8774.33,2559.5,7603.61,8492.53,5034.42
94.5,8775.72,2560.89,7605,8493.92,5035.82
94.55,8777.11,2562.28,7606.39,8495.31,5037.21
94.6,8778.5,2563.68,7607.78,8496.69,5038.6
94.65,8779.89,2565.07,7609.17,8498.08,5039.99
94.7,8781.28,2566.46,7610.56,8499.46,5041.38
94.75,8782.67,2567.85,7611.95,8500.85,5042.78
94.8,8784.06,2569.25,7613.34,8502.23,5044.17
94.85,8785.45,2570.64,7614.73,8503.62,5045.56
94.9,8786.83,2572.03,7616.12,8505,5046.95
94.95,8788.22,2573.42,7617.51,8506.39,5048.34
95,8789.61,2574.81,7618.9,8507.77,5049.73
95.05,8791,2576.21,7620.3,8509.16,5051.13
95.1,8792.39,2577.6,7621.69,8510.54,5052.52
95.15,8793.78,2578.99,7623.08,8511.93,5053.91
95.2,8795.17,2580.38,7624.47,8513.31,5055.3
95.25,8796.56,2581.78,7625.86,8514.7,5056.69
95.3,8797.95,2583.17,7627.25,8516.08,5058.09
95.35,8799.33,2584.56,7628.64,8517.47,5059.48
95.4,8800.72,2585.95,7630.03,8518.85,5060.87
95.45,8802.11,2587.34,7631.42,8520.24,5062.26
95.5,8803.5,2588.74,7632.81,8521.63,5063.65
95.55,8804.89,2590.13,7634.2,8523.01,5065.05
95.6,8806.28,2591.52,7635.59,8524.4,5066.44
95.65,8807.67,2592.91,7636.98,8525.78,5067.83
95.7,8809.06,2594.3,7638.37,8527.17,5069.22
95.75,8810.45,2595.7,7639.77,8528.55,5070.61
95.8,8811.83,2597.09,7641.16,8529.94,5072.01
95.85,8813.22,2598.48,7642.55,8531.32,5073.4
95.9,8814.61,2599.87,7643.94,8532.71,5074.79
95.95,8816,2601.27,7645.33,8534.09,5076.18
96,8817.39,2602.66,7646.72,8535.48,5077.57
96.05,8818.78,2604.05,7648.11,8536.86,5078.96
96.1,8820.17,2605.44,7649.5,8538.25,5080.36
96.15,8821.56,2606.83,7650.89,8539.63,5081.75
96.2,8822.95,2608.23,7652.28,8541.02,5083.14
96.25,8824.33,2609.62,7653.67,8542.4,5084.53
96.3,8825.72,2611.01,7655.06,8543.79,5085.92
96.35,8827.11,2612.4,7656.45,8545.17,5087.32
96.4,8828.5,2613.79,7657.84,8546.56,5088.71
96.45,8829.89,2615.19,7659.23,8547.95,5090.1
96.5,8831.28,2616.58,7660.63,8549.33,5091.49
96.55,8832.67,2617.97,7662.02,8550.72,5092.88
96.6,8834.06,2619.36,7663.41,8552.1,5094.28
96.65,8835.45,2620.76,7664.8,8553.49,5095.67
96.7,8836.83,2622.15,7666.19,8554.87,5097.06
96.75,8838.22,2623.54,7667.58,8556.26,5098.45
96.8,8839.61,2624.93,7668.97,8557.64,5099.84
96.85,8841,2626.32,7670.36,8559.03,5101.24
96.9,8842.39,2627.72,7671.75,8560.41,5102.63
96.95,8843.78,2629.11,7673.14,8561.8,5104.02
97,8845.17,2630.5,7674.53,8563.18,5105.41
97.05,8846.56,2631.89,7675.92,8564.57,5106.8
97.1,8847.95,2633.28,7677.31,8565.95,5108.19
97.15,8849.33,2634.68,7678.7,8567.34,5109.59
97.2,8850.72,2636.07,7680.1,8568.72,5110.98
97.25,8852.11,2637.46,7681.49,8570.11,5112.37
97.3,8853.5,2638.85,7682.88,8571.5,5113.76
97.35,8854.89,2640.25,7684.27,8572.88,5115.15
97.4,8856.28,2641.64,7685.66,8574.27,5116.55
97.45,8857.67,2643.03,7687.05,8575.65,5117.94
97.5,8859.06,2644.42,7688.44,8577.04,5119.33
97.55,8860.45,2645.81,7689.83,8578.42,5120.72
97.6,8861.83,2647.21,7691.22,8579.81,5122.11
97.65,8863.22,2648.6,7692.61,8581.19,5123.51
97.7,8864.61,2649.99,7694,8582.58,5124.9
97.75,8866,2651.38,7695.39,8583.96,5126.29
97.8,8867.39,2652.78,7696.78,8585.35,5127.68
97.85,8868.78,2654.17,7698.17,8586.73,5129.07
97.9,8870.17,2655.56,7699.57,8588.12,5130.47
97.95,8871.56,2656.95,7700.96,8589.5,5131.86
98,8872.95,2658.34,7702.35,8590.89,5133.25
98.05,8874.33,2659.74,7703.74,8592.27,5134.64
98.1,8875.72,2661.13,7705.13,8593.66,5136.03
98.15,8877.11,2662.52,7706.52,8595.04,5137.43
98.2,8878.5,2663.91,7707.91,8596.43,5138.82
98.25,8879.89,2665.3,7709.3,8597.82,5140.21
98.3,8881.28,2666.7,7710.69,8599.2,5141.6
98.35,8882.67,2668.09,7712.08,8600.59,5142.99
98.4,8884.06,2669.48,7713.47,8601.97,5144.38
98.45,8885.45,2670.87,7714.86,8603.36,5145.78
98.5,8886.83,2672.27,7716.25,8604.74,5147.17
98.55,8888.22,2673.66,7717.64,8606.13,5148.56
98.6,8889.61,2675.05,7719.03,8607.51,5149.95
98.65,8891,2676.44,7720.43,8608.9,5151.34
98.7,8892.39,2677.83,7721.82,8610.28,5152.74
98.75,8893.78,2679.23,7723.21,8611.67,5154.13
98.8,8895.17,2680.62,7724.6,8613.05,5155.52
98.85,8896.56,2682.01,7725.99,8614.44,5156.91
98.9,8897.95,2683.4,7727.38,8615.82,5158.3
98.95,8899.33,2684.79,7728.77,8617.21,5159.7
99,8900.72,2686.19,7730.16,8618.59,5161.09
99.05,8902.11,2687.58,7731.55,8619.98,5162.48
99.1,8903.5,2688.97,7732.94,8621.37,5163.87
99.15,8904.89,2690.36,7734.33,8622.75,5165.26
99.2,8906.28,2691.76,7735.72,8624.14,5166.66
99.25,8907.67,2693.15,7737.11,8625.52,5168.05
99.3,8909.06,2694.54,7738.5,8626.91,5169.44
99.35,8910.45,2695.93,7739.9,8628.29,5170.83
99.4,8911.83,2697.32,7741.29,8629.68,5172.22
99.45,8913.22,2698.72,7742.68,8631.06,5173.61
99.5,8914.61,2700.11,7744.07,8632.45,5175.01
99.55,8916,2701.5,7745.46,8633.83,5176.4
99.6,8917.39,2702.89,7746.85,8635.22,5177.79
99.65,8918.78,2704.28,7748.24,8636.6,5179.18
99.7,8920.17,2705.68,7749.63,8637.99,5180.57
99.75,8921.56,2707.07,7751.02,8639.37,5181.97
99.8,8922.95,2708.46,7752.41,8640.76,5183.36
99.85,8924.33,2709.85,7753.8,8642.14,5184.75
99.9,8925.72,2711.25,7755.19,8643.53,5186.14
99.95,8927.11,2712.64,7756.58,8644.92,5187.53
100,8928.5,2714.03,7757.97,8646.3,5188.93
100.05,8929.89,2715.42,7759.36,8647.69,5190.32
100.1,8931.28,2716.81,7760.76,8649.07,5191.71
100.15,8932.67,2718.21,7762.15,8650.46,5193.1
100.2,8934.06,2719.6,7763.54,8651.84,5194.49
100.25,8935.45,2720.99,7764.93,8653.23,5195.89
100.3,8936.83,2722.38,7766.32,8654.61,5197.28
100.35,8938.22,2723.77,7767.71,8656,5198.67
100.4,8939.61,2725.17,7769.1,8657.38,5200.06
100.45,8941,2726.56,7770.49,8658.77,5201.45
100.5,8942.39,2727.95,7771.88,8660.15,5202.84
100.55,8943.78,2729.34,7773.27,8661.54,5204.24
100.6,8945.17,2730.74,7774.66,8662.92,5205.63
100.65,8946.56,2732.13,7776.05,8664.31,5207.02
100.7,8947.95,2733.52,7777.44,8665.69,5208.41
100.75,8949.33,2734.91,7778.83,8667.08,5209.8
100.8,8950.72,2736.3,7780.23,8668.47,5211.2
100.85,8952.11,2737.7,7781.62,8669.85,5212.59
100.9,8953.5,2739.09,7783.01,8671.24,5213.98
100.95,8954.89,2740.48,7784.4,8672.62,5215.37
101,8956.28,2741.87,7785.79,8674.01,5216.76
101.05,8957.67,2743.27,7787.18,8675.39,5218.16
101.1,8959.06,2744.66,7788.57,8676.78,5219.55
101.15,8960.45,2746.05,7789.96,8678.16,5220.94
101.2,8961.83,2747.44,7791.35,8679.55,5222.33
101.25,8963.22,2748.83,7792.74,8680.93,5223.72
101.3,8964.61,2750.23,7794.13,8682.32,5225.12
101.35,8966,2751.62,7795.52,8683.7,5226.51
101.4,8967.39,2753.01,7796.91,8685.09,5227.9
101.45,8968.78,2754.4,7798.3,8686.47,5229.29
101.5,8970.17,2755.79,7799.69,8687.86,5230.68
101.55,8971.56,2757.19,7801.09,8689.24,5232.07
101.6,8972.95,2758.58,7802.48,8690.63,5233.47
101.65,8974.33,2759.97,7803.87,8692.02,5234.86
101.7,8975.72,2761.36,7805.26,8693.4,5236.25
101.75,8977.11,2762.76,7806.65,8694.79,5237.64
101.8,8978.5,2764.15,7808.04,8696.17,5239.03
101.85,8979.89,2765.54,7809.43,8697.56,5240.43
101.9,8981.28,2766.93,7810.82,8698.94,5241.82
101.95,8982.67,2768.32,7812.21,8700.33,5243.21
102,8984.06,2769.72,7813.6,8701.71,5244.6
102.05,8985.45,2771.11,7814.99,8703.1,5245.99
102.1,8986.83,2772.5,7816.38,8704.48,5247.39
102.15,8988.22,2773.89,7817.77,8705.87,5248.78
102.2,8989.61,2775.28,7819.16,8707.25,5250.17
102.25,8991,2776.68,7820.55,8708.64,5251.56
102.3,8992.39,2778.07,7821.95,8710.02,5252.95
102.35,8993.78,2779.46,7823.34,8711.41,5254.35
102.4,8995.17,2780.85,7824.73,8712.79,5255.74
102.45,8996.56,2782.25,7826.12,8714.18,5257.13
102.5,8997.95,2783.64,7827.51,8715.57,5258.52
102.55,8999.33,2785.03,7828.9,8716.95,5259.91
102.6,9000.72,2786.42,7830.29,8718.34,5261.3
102.65,9002.11,2787.81,7831.68,8719.72,5262.7
102.7,9003.5,2789.21,7833.07,8721.11,5264.09
102.75,9004.89,2790.6,7834.46,8722.49,5265.48
102.8,9006.28,2791.99,7835.85,8723.88,5266.87
102.85,9007.67,2793.38,7837.24,8725.26,5268.26
102.9,9009.06,2794.77,7838.63,8726.65,5269.66
102.95,9010.45,2796.17,7840.02,8728.03,5271.05
103,9011.83,2797.56,7841.42,8729.42,5272.44
103.05,9013.22,2798.95,7842.81,8730.8,5273.83
103.1,9014.61,2800.34,7844.2,8732.19,5275.22
103.15,9016,2801.74,7845.59,8733.57,5276.62
103.2,9017.39,2803.13,7846.98,8734.96,5278.01
103.25,9018.78,2804.52,7848.37,8736.34,5279.4
103.3,9020.17,2805.91,7849.76,8737.73,5280.79
103.35,9021.56,2807.3,7851.15,8739.12,5282.18
103.4,9022.95,2808.7,7852.54,8740.5,5283.57
103.45,9024.33,2810.09,7853.93,8741.89,5284.97
103.5,9025.72,2811.48,7855.32,8743.27,5286.36
103.55,9027.11,2812.87,7856.71,8744.66,5287.75
103.6,9028.5,2814.26,7858.1,8746.04,5289.14
103.65,9029.89,2815.66,7859.49,8747.43,5290.53
103.7,9031.28,2817.05,7860.88,8748.81,5291.93
103.75,9032.67,2818.44,7862.28,8750.2,5293.32
103.8,9034.06,2819.83,7863.67,8751.58,5294.71
103.85,9035.45,2821.23,7865.06,8752.97,5296.1
103.9,9036.83,2822.62,7866.45,8754.35,5297.49
103.95,9038.22,2824.01,7867.84,8755.74,5298.89
104,9039.61,2825.4,7869.23,8757.12,5300.28
104.05,9041,2826.79,7870.62,8758.51,5301.67
104.1,9042.39,2828.19,7872.01,8759.9,5303.06
104.15,9043.78,2829.58,7873.4,8761.28,5304.45
104.2,9045.17,2830.97,7874.79,8762.67,5305.85
104.25,9046.56,2832.36,7876.18,8764.05,5307.24
104.3,9047.95,2833.75,7877.57,8765.44,5308.63
104.35,9049.33,2835.15,7878.96,8766.82,5310.02
104.4,9050.72,2836.54,7880.35,8768.21,5311.41
104.45,9052.11,2837.93,7881.74,8769.59,5312.8
104.5,9053.5,2839.32,7883.14,8770.98,5314.2
104.55,9054.89,2840.72,7884.53,8772.36,5315.59
104.6,9056.28,2842.11,7885.92,8773.75,5316.98
104.65,9057.67,2843.5,7887.31,8775.13,5318.37
104.7,9059.06,2844.89,7888.7,8776.52,5319.76
104.75,9060.45,2846.28,7890.09,8777.9,5321.16
104.8,9061.83,2847.68,7891.48,8779.29,5322.55
104.85,9063.22,2849.07,7892.87,8780.68,5323.94
104.9,9064.61,2850.46,7894.26,8782.06,5325.33
104.95,9066,2851.85,7895.65,8783.45,5326.72
105,9067.39,2853.24,7897.04,8784.83,5328.12
105.05,9068.78,2854.64,7898.43,8786.22,5329.51
105.1,9070.17,2856.03,7899.82,8787.6,5330.9
105.15,9071.56,2857.42,7901.21,8788.99,5332.29
105.2,9072.95,2858.81,7902.61,8790.37,5333.68
105.25,9074.33,2860.21,7904,8791.76,5335.08
105.3,9075.72,2861.6,7905.39,8793.14,5336.47
105.35,9077.11,2862.99,7906.78,8794.53,5337.86
