time,N1,N2,N3,N4,N5,N6,N7,N8
68.5,2376.07,7624.68,8524.34,3455.25,8413.1,2610.84,359.93,7344.29
68.55,2377.46,7626.07,8525.73,3456.64,8414.49,2612.23,361.321,7345.68
68.6,2378.85,7627.46,8527.11,3458.04,8415.88,2613.62,362.711,7347.06
68.65,2380.24,7628.85,8528.5,3459.44,8417.27,2615,364.101,7348.45
68.7,2381.62,7630.23,8529.89,3460.84,8418.66,2616.39,365.491,7349.83
68.75,2383.01,7631.62,8531.28,3462.23,8420.05,2617.78,366.881,7351.22
68.8,2384.4,7633.01,8532.67,3463.63,8421.44,2619.17,368.272,7352.61
68.85,2385.79,7634.4,8534.06,3465.03,8422.83,2620.56,369.662,7353.99
68.9,2387.18,7635.79,8535.45,3466.42,8424.22,2621.95,371.052,7355.38
68.95,2388.57,7637.18,8536.84,3467.82,8425.61,2623.34,372.442,7356.76
69,2389.96,7638.57,8538.23,3469.22,8427,2624.73,373.832,7358.15
69.05,2391.35,7639.96,8539.61,3470.62,8428.39,2626.12,375.222,7359.54
69.1,2392.74,7641.35,8541,3472.01,8429.78,2627.5,376.613,7360.92
69.15,2394.13,7642.73,8542.39,3473.41,8431.17,2628.89,378.003,7362.31
69.2,2395.52,7644.12,8543.78,3474.81,8432.56,2630.28,379.393,7363.69
69.25,2396.9,7645.51,8545.17,3476.21,8433.95,2631.67,380.783,7365.08
69.3,2398.29,7646.9,8546.56,3477.6,8435.34,2633.06,382.173,7366.47
69.35,2399.68,7648.29,8547.95,3479,8436.73,2634.45,383.564,7367.85
69.4,2401.07,7649.68,8549.34,3480.4,8438.12,2635.84,384.954,7369.24
69.45,2402.46,7651.07,8550.73,3481.8,8439.51,2637.23,386.344,7370.62
69.5,2403.85,7652.46,8552.11,3483.19,8440.91,2638.62,387.734,7372.01
69.55,2405.24,7653.85,8553.5,3484.59,8442.3,2640,389.124,7373.39
69.6,2406.63,7655.23,8554.89,3485.99,8443.69,2641.39,390.514,7374.78
69.65,2408.02,7656.62,8556.28,3487.39,8445.08,2642.78,391.905,7376.17
69.7,2409.41,7658.01,8557.67,3488.78,8446.47,2644.17,393.295,7377.55
69.75,2410.79,7659.4,8559.06,3490.18,8447.86,2645.56,394.685,7378.94
69.8,2412.18,7660.79,8560.45,3491.58,8449.25,2646.95,396.075,7380.32
69.85,2413.57,7662.18,8561.84,3492.97,8450.64,2648.34,397.465,7381.71
69.9,2414.96,7663.57,8563.23,3494.37,8452.03,2649.73,398.856,7383.1
69.95,2416.35,7664.96,8564.61,3495.77,8453.42,2651.12,400.246,7384.48
70,2417.74,7666.35,8566,3497.17,8454.81,2652.5,401.636,7385.87
70.05,2419.13,7667.73,8567.39,3498.56,8456.2,2653.89,403.026,7387.25
70.1,2420.52,7669.12,8568.78,3499.96,8457.59,2655.28,404.416,7388.64
70.15,2421.91,7670.51,8570.17,3501.36,8458.98,2656.67,405.806,7390.03
70.2,2423.3,7671.9,8571.56,3502.76,8460.37,2658.06,407.197,7391.41
70.25,2424.68,7673.29,8572.95,3504.15,8461.76,2659.45,408.587,7392.8
70.3,2426.07,7674.68,8574.34,3505.55,8463.15,2660.84,409.977,7394.18
70.35,2427.46,7676.07,8575.73,3506.95,8464.54,2662.23,411.367,7395.57
70.4,2428.85,7677.46,8577.11,3508.35,8465.93,2663.62,412.757,7396.96
70.45,2430.24,7678.85,8578.5,3509.74,8467.32,2665,414.148,7398.34
70.5,2431.63,7680.23,8579.89,3511.14,8468.71,2666.39,415.538,7399.73
70.55,2433.02,7681.62,8581.28,3512.54,8470.1,2667.78,416.928,7401.11
70.6,2434.41,7683.01,8582.67,3513.93,8471.49,2669.17,418.318,7402.5
70.65,2435.8,7684.4,8584.06,3515.33,8472.88,2670.56,419.708,7403.89
70.7,2437.19,7685.79,8585.45,3516.73,8474.27,2671.95,421.098,7405.27
70.75,2438.58,7687.18,8586.84,3518.13,8475.66,2673.34,422.489,7406.66
70.8,2439.96,7688.57,8588.23,3519.52,8477.05,2674.73,423.879,7408.04
70.85,2441.35,7689.96,8589.61,3520.92,8478.44,2676.12,425.269,7409.43
70.9,2442.74,7691.35,8591,3522.32,8479.84,2677.5,426.659,7410.81
70.95,2444.13,7692.73,8592.39,3523.72,8481.23,2678.89,428.049,7412.2
71,2445.52,7694.12,8593.78,3525.11,8482.62,2680.28,429.44,7413.59
71.05,2446.91,7695.51,8595.17,3526.51,8484.01,2681.67,430.83,7414.97
71.1,2448.3,7696.9,8596.56,3527.91,8485.4,2683.06,432.22,7416.36
71.15,2449.69,7698.29,8597.95,3529.31,8486.79,2684.45,433.61,7417.74
71.2,2451.08,7699.68,8599.34,3530.7,8488.18,2685.84,435,7419.13
71.25,2452.47,7701.07,8600.73,3532.1,8489.57,2687.23,436.39,7420.52
71.3,2453.85,7702.46,8602.11,3533.5,8490.96,2688.62,437.781,7421.9
71.35,2455.24,7703.85,8603.5,3534.89,8492.35,2690,439.171,7423.29
71.4,2456.63,7705.23,8604.89,3536.29,8493.74,2691.39,440.561,7424.67
71.45,2458.02,7706.62,8606.28,3537.69,8495.13,2692.78,441.951,7426.06
71.5,2459.41,7708.01,8607.67,3539.09,8496.52,2694.17,443.341,7427.45
71.55,2460.8,7709.4,8609.06,3540.48,8497.91,2695.56,444.731,7428.83
71.6,2462.19,7710.79,8610.45,3541.88,8499.3,2696.95,446.122,7430.22
71.65,2463.58,7712.18,8611.84,3543.28,8500.69,2698.34,447.512,7431.6
71.7,2464.97,7713.57,8613.23,3544.68,8502.08,2699.73,448.902,7432.99
71.75,2466.36,7714.96,8614.61,3546.07,8503.47,2701.12,450.292,7434.38
71.8,2467.75,7716.35,8616,3547.47,8504.86,2702.5,451.682,7435.76
71.85,2469.13,7717.73,8617.39,3548.87,8506.25,2703.89,453.073,7437.15
71.9,2470.52,7719.12,8618.78,3550.27,8507.64,2705.28,454.463,7438.53
71.95,2471.91,7720.51,8620.17,3551.66,8509.03,2706.67,455.853,7439.92
72,2473.3,7721.9,8621.56,3553.06,8510.42,2708.06,457.243,7441.31
72.05,2474.69,7723.29,8622.95,3554.46,8511.81,2709.45,458.633,7442.69
72.1,2476.08,7724.68,8624.34,3555.85,8513.2,2710.84,460.023,7444.08
72.15,2477.47,7726.07,8625.73,3557.25,8514.59,2712.23,461.414,7445.46
72.2,2478.86,7727.46,8627.11,3558.65,8515.98,2713.62,462.804,7446.85
72.25,2480.25,7728.85,8628.5,3560.05,8517.37,2715,464.194,7448.24
72.3,2481.64,7730.23,8629.89,3561.44,8518.76,2716.39,465.584,7449.62
72.35,2483.02,7731.62,8631.28,3562.84,8520.16,2717.78,466.974,7451.01
72.4,2484.41,7733.01,8632.67,3564.24,8521.55,2719.17,468.365,7452.39
72.45,2485.8,7734.4,8634.06,3565.64,8522.94,2720.56,469.755,7453.78
72.5,2487.19,7735.79,8635.45,3567.03,8524.33,2721.95,471.145,7455.16
72.55,2488.58,7737.18,8636.84,3568.43,8525.72,2723.34,472.535,7456.55
72.6,2489.97,7738.57,8638.23,3569.83,8527.11,2724.73,473.925,7457.94
72.65,2491.36,7739.96,8639.61,3571.23,8528.5,2726.12,475.315,7459.32
72.7,2492.75,7741.35,8641,3572.62,8529.89,2727.5,476.706,7460.71
72.75,2494.14,7742.73,8642.39,3574.02,8531.28,2728.89,478.096,7462.09
72.8,2495.53,7744.12,8643.78,3575.42,8532.67,2730.28,479.486,7463.48
72.85,2496.91,7745.51,8645.17,3576.81,8534.06,2731.67,480.876,7464.87
72.9,2498.3,7746.9,8646.56,3578.21,8535.45,2733.06,482.266,7466.25
72.95,2499.69,7748.29,8647.95,3579.61,8536.84,2734.45,483.656,7467.64
73,2501.08,7749.68,8649.34,3581.01,8538.23,2735.84,485.047,7469.02
73.05,2502.47,7751.07,8650.73,3582.4,8539.62,2737.23,486.437,7470.41
73.1,2503.86,7752.46,8652.11,3583.8,8541.01,2738.62,487.827,7471.8
73.15,2505.25,7753.85,8653.5,3585.2,8542.4,2740,489.217,7473.18
73.2,2506.64,7755.23,8654.89,3586.6,8543.79,2741.39,490.607,7474.57
73.25,2508.03,7756.62,8656.28,3587.99,8545.18,2742.78,491.998,7475.95
73.3,2509.42,7758.01,8657.67,3589.39,8546.57,2744.17,493.388,7477.34
73.35,2510.81,7759.4,8659.06,3590.79,8547.96,2745.56,494.778,7478.73
73.4,2512.19,7760.79,8660.45,3592.19,8549.35,2746.95,496.168,7480.11
73.45,2513.58,7762.18,8661.84,3593.58,8550.74,2748.34,497.558,7481.5
73.5,2514.97,7763.57,8663.23,3594.98,8552.13,2749.73,498.948,7482.88
73.55,2516.36,7764.96,8664.61,3596.38,8553.52,2751.12,500.339,7484.27
73.6,2517.75,7766.35,8666,3597.77,8554.91,2752.5,501.729,7485.66
73.65,2519.14,7767.73,8667.39,3599.17,8556.3,2753.89,503.119,7487.04
73.7,2520.53,7769.12,8668.78,3600.57,8557.69,2755.28,504.509,7488.43
73.75,2521.92,7770.51,8670.17,3601.97,8559.08,2756.67,505.899,7489.81
73.8,2523.31,7771.9,8671.56,3603.36,8560.48,2758.06,507.289,7491.2
73.85,2524.7,7773.29,8672.95,3604.76,8561.87,2759.45,508.68,7492.59
73.9,2526.08,7774.68,8674.34,3606.16,8563.26,2760.84,510.07,7493.97
73.95,2527.47,7776.07,8675.73,3607.56,8564.65,2762.23,511.46,7495.36
74,2528.86,7777.46,8677.11,3608.95,8566.04,2763.62,512.85,7496.74
74.05,2530.25,7778.85,8678.5,3610.35,8567.43,2765,514.24,7498.13
74.1,2531.64,7780.23,8679.89,3611.75,8568.82,2766.39,515.631,7499.52
74.15,2533.03,7781.62,8681.28,3613.14,8570.21,2767.78,517.021,7500.9
74.2,2534.42,7783.01,8682.67,3614.54,8571.6,2769.17,518.411,7502.29
74.25,2535.81,7784.4,8684.06,3615.94,8572.99,2770.56,519.801,7503.67
74.3,2537.2,7785.79,8685.45,3617.34,8574.38,2771.95,521.191,7505.06
74.35,2538.59,7787.18,8686.84,3618.73,8575.77,2773.34,522.581,7506.44
74.4,2539.98,7788.57,8688.23,3620.13,8577.16,2774.73,523.972,7507.83
74.45,2541.36,7789.96,8689.61,3621.53,8578.55,2776.12,525.362,7509.22
74.5,2542.75,7791.35,8691,3622.93,8579.94,2777.5,526.752,7510.6
74.55,2544.14,7792.73,8692.39,3624.32,8581.33,2778.89,528.142,7511.99
74.6,2545.53,7794.12,8693.78,3625.72,8582.72,2780.28,529.532,7513.37
74.65,2546.92,7795.51,8695.17,3627.12,8584.11,2781.67,530.922,7514.76
74.7,2548.31,7796.9,8696.56,3628.52,8585.5,2783.06,532.313,7516.15
74.75,2549.7,7798.29,8697.95,3629.91,8586.89,2784.45,533.703,7517.53
74.8,2551.09,7799.68,8699.34,3631.31,8588.28,2785.84,535.093,7518.92
74.85,2552.48,7801.07,8700.73,3632.71,8589.67,2787.23,536.483,7520.3
74.9,2553.87,7802.46,8702.11,3634.1,8591.06,2788.62,537.873,7521.69
74.95,2555.25,7803.85,8703.5,3635.5,8592.45,2790,539.264,7523.08
75,2556.64,7805.23,8704.89,3636.9,8593.84,2791.39,540.654,7524.46
75.05,2558.03,7806.62,8706.28,3638.3,8595.23,2792.78,542.044,7525.85
75.1,2559.42,7808.01,8707.67,3639.69,8596.62,2794.17,543.434,7527.23
75.15,2560.81,7809.4,8709.06,3641.09,8598.01,2795.56,544.824,7528.62
75.2,2562.2,7810.79,8710.45,3642.49,8599.4,2796.95,546.214,7530.01
75.25,2563.59,7812.18,8711.84,3643.89,8600.8,2798.34,547.605,7531.39
75.3,2564.98,7813.57,8713.23,3645.28,8602.19,2799.73,548.995,7532.78
75.35,2566.37,7814.96,8714.61,3646.68,8603.58,2801.12,550.385,7534.16
75.4,2567.76,7816.35,8716,3648.08,8604.97,2802.5,551.775,7535.55
75.45,2569.14,7817.73,8717.39,3649.48,8606.36,2803.89,553.165,7536.94
75.5,2570.53,7819.12,8718.78,3650.87,8607.75,2805.28,554.555,7538.32
75.55,2571.92,7820.51,8720.17,3652.27,8609.14,2806.67,555.946,7539.71
75.6,2573.31,7821.9,8721.56,3653.67,8610.53,2808.06,557.336,7541.09
75.65,2574.7,7823.29,8722.95,3655.06,8611.92,2809.45,558.726,7542.48
75.7,2576.09,7824.68,8724.34,3656.46,8613.31,2810.84,560.116,7543.87
75.75,2577.48,7826.07,8725.73,3657.86,8614.7,2812.23,561.506,7545.25
75.8,2578.87,7827.46,8727.11,3659.26,8616.09,2813.62,562.896,7546.64
75.85,2580.26,7828.85,8728.5,3660.65,8617.48,2815,564.287,7548.02
75.9,2581.65,7830.23,8729.89,3662.05,8618.87,2816.39,565.677,7549.41
75.95,2583.04,7831.62,8731.28,3663.45,8620.26,2817.78,567.067,7550.8
76,2584.42,7833.01,8732.67,3664.85,8621.65,2819.17,568.457,7552.18
76.05,2585.81,7834.4,8734.06,3666.24,8623.04,2820.56,569.847,7553.57
76.1,2587.2,7835.79,8735.45,3667.64,8624.43,2821.95,571.237,7554.95
76.15,2588.59,7837.18,8736.84,3669.04,8625.82,2823.34,572.628,7556.34
76.2,2589.98,7838.57,8738.23,3670.43,8627.21,2824.73,574.018,7557.73
76.25,2591.37,7839.96,8739.61,3671.83,8628.6,2826.12,575.408,7559.11
76.3,2592.76,7841.35,8741,3673.23,8629.99,2827.5,576.798,7560.5
76.35,2594.15,7842.73,8742.39,3674.63,8631.38,2828.89,578.188,7561.88
76.4,2595.54,7844.12,8743.78,3676.02,8632.77,2830.28,579.579,7563.27
76.45,2596.93,7845.51,8745.17,3677.42,8634.16,2831.67,580.969,7564.66
76.5,2598.31,7846.9,8746.56,3678.82,8635.55,2833.06,582.359,7566.04
76.55,2599.7,7848.29,8747.95,3680.22,8636.94,2834.45,583.749,7567.43
76.6,2601.09,7849.68,8749.34,3681.61,8638.33,2835.84,585.139,7568.81
76.65,2602.48,7851.07,8750.73,3683.01,8639.72,2837.23,586.529,7570.2
76.7,2603.87,7852.46,8752.11,3684.41,8641.12,2838.62,587.92,7571.59
76.75,2605.26,7853.85,8753.5,3685.8,8642.51,2840,589.31,7572.97
76.8,2606.65,7855.23,8754.89,3687.2,8643.9,2841.39,590.7,7574.36
76.85,2608.04,7856.62,8756.28,3688.6,8645.29,2842.78,592.09,7575.74
76.9,2609.43,7858.01,8757.67,3690,8646.68,2844.17,593.48,7577.13
76.95,2610.82,7859.4,8759.06,3691.39,8648.07,2845.56,594.87,7578.52
77,2612.2,7860.79,8760.45,3692.79,8649.46,2846.95,596.261,7579.9
77.05,2613.59,7862.18,8761.84,3694.19,8650.85,2848.34,597.651,7581.29
77.1,2614.98,7863.57,8763.23,3695.59,8652.24,2849.73,599.041,7582.67
77.15,2616.37,7864.96,8764.61,3696.98,8653.63,2851.12,600.431,7584.06
77.2,2617.76,7866.35,8766,3698.38,8655.02,2852.5,601.821,7585.44
77.25,2619.15,7867.73,8767.39,3699.78,8656.41,2853.89,603.211,7586.83
77.3,2620.54,7869.12,8768.78,3701.18,8657.8,2855.28,604.602,7588.22
77.35,2621.93,7870.51,8770.17,3702.57,8659.19,2856.67,605.992,7589.6
77.4,2623.32,7871.9,8771.56,3703.97,8660.58,2858.06,607.382,7590.99
77.45,2624.71,7873.29,8772.95,3705.37,8661.97,2859.45,608.772,7592.37
77.5,2626.1,7874.68,8774.34,3706.76,8663.36,2860.84,610.162,7593.76
77.55,2627.48,7876.07,8775.73,3708.16,8664.75,2862.23,611.552,7595.15
77.6,2628.87,7877.46,8777.11,3709.56,8666.14,2863.62,612.943,7596.53
77.65,2630.26,7878.85,8778.5,3710.96,8667.53,2865,614.333,7597.92
77.7,2631.65,7880.23,8779.89,3712.35,8668.92,2866.39,615.723,7599.3
77.75,2633.04,7881.62,8781.28,3713.75,8670.31,2867.78,617.113,7600.69
77.8,2634.43,7883.01,8782.67,3715.15,8671.7,2869.17,618.503,7602.08
77.85,2635.82,7884.4,8784.06,3716.55,8673.09,2870.56,619.894,7603.46
77.9,2637.21,7885.79,8785.45,3717.94,8674.48,2871.95,621.284,7604.85
77.95,2638.6,7887.18,8786.84,3719.34,8675.87,2873.34,622.674,7606.23
78,2639.99,7888.57,8788.23,3720.74,8677.26,2874.73,624.064,7607.62
78.05,2641.37,7889.96,8789.61,3722.13,8678.65,2876.12,625.454,7609.01
78.1,2642.76,7891.35,8791,3723.53,8680.04,2877.5,626.844,7610.39
78.15,2644.15,7892.73,8792.39,3724.93,8681.43,2878.89,628.235,7611.78
78.2,2645.54,7894.12,8793.78,3726.33,8682.83,2880.28,629.625,7613.16
78.25,2646.93,7895.51,8795.17,3727.72,8684.22,2881.67,631.015,7614.55
78.3,2648.32,7896.9,8796.56,3729.12,8685.61,2883.06,632.405,7615.94
78.35,2649.71,7898.29,8797.95,3730.52,8687,2884.45,633.795,7617.32
78.4,2651.1,7899.68,8799.34,3731.92,8688.39,2885.84,635.185,7618.71
78.45,2652.49,7901.07,8800.73,3733.31,8689.78,2887.23,636.576,7620.09
78.5,2653.88,7902.46,8802.11,3734.71,8691.17,2888.62,637.966,7621.48
78.55,2655.26,7903.85,8803.5,3736.11,8692.56,2890,639.356,7622.87
78.6,2656.65,7905.23,8804.89,3737.5,8693.95,2891.39,640.746,7624.25
78.65,2658.04,7906.62,8806.28,3738.9,8695.34,2892.78,642.136,7625.64
78.7,2659.43,7908.01,8807.67,3740.3,8696.73,2894.17,643.526,7627.02
78.75,2660.82,7909.4,8809.06,3741.7,8698.12,2895.56,644.917,7628.41
78.8,2662.21,7910.79,8810.45,3743.09,8699.51,2896.95,646.307,7629.8
78.85,2663.6,7912.18,8811.84,3744.49,8700.9,2898.34,647.697,7631.18
78.9,2664.99,7913.57,8813.23,3745.89,8702.29,2899.73,649.087,7632.57
78.95,2666.38,7914.96,8814.61,3747.29,8703.68,2901.12,650.477,7633.95
79,2667.77,7916.35,8816,3748.68,8705.07,2902.5,651.867,7635.34
79.05,2669.16,7917.73,8817.39,3750.08,8706.46,2903.89,653.258,7636.73
79.1,2670.54,7919.12,8818.78,3751.48,8707.85,2905.28,654.648,7638.11
79.15,2671.93,7920.51,8820.17,3752.87,8709.24,2906.67,656.038,7639.5
79.2,2673.32,7921.9,8821.56,3754.27,8710.63,2908.06,657.428,7640.88
79.25,2674.71,7923.29,8822.95,3755.67,8712.02,2909.45,658.818,7642.27
79.3,2676.1,7924.68,8824.34,3757.07,8713.41,2910.84,660.208,7643.66
79.35,2677.49,7926.07,8825.73,3758.46,8714.8,2912.23,661.599,7645.04
79.4,2678.88,7927.46,8827.11,3759.86,8716.19,2913.62,662.989,7646.43
79.45,2680.27,7928.85,8828.5,3761.26,8717.58,2915,664.379,7647.81
79.5,2681.66,7930.23,8829.89,3762.66,8718.97,2916.39,665.769,7649.2
79.55,2683.05,7931.62,8831.28,3764.05,8720.36,2917.78,667.159,7650.59
79.6,2684.43,7933.01,8832.67,3765.45,8721.75,2919.17,668.549,7651.97
79.65,2685.82,7934.4,8834.06,3766.85,8723.14,2920.56,669.94,7653.36
79.7,2687.21,7935.79,8835.45,3768.25,8724.54,2921.95,671.33,7654.74
79.75,2688.6,7937.18,8836.84,3769.64,8725.93,2923.34,672.72,7656.13
79.8,2689.99,7938.57,8838.23,3771.04,8727.32,2924.73,674.11,7657.52
79.85,2691.38,7939.96,8839.61,3772.44,8728.71,2926.12,675.5,7658.9
79.9,2692.77,7941.35,8841,3773.83,8730.1,2927.5,676.89,7660.29
79.95,2694.16,7942.73,8842.39,3775.23,8731.49,2928.89,678.281,7661.67
80,2695.55,7944.12,8843.78,3776.63,8732.88,2930.28,679.671,7663.06
80.05,2696.94,7945.51,8845.17,3778.03,8734.27,2931.67,681.061,7664.45
80.1,2698.32,7946.9,8846.56,3779.42,8735.66,2933.06,682.451,7665.83
80.15,2699.71,7948.29,8847.95,3780.82,8737.05,2934.45,683.841,7667.22
80.2,2701.1,7949.68,8849.34,3782.22,8738.44,2935.84,685.231,7668.6
80.25,2702.49,7951.07,8850.73,3783.62,8739.83,2937.23,686.622,7669.99
80.3,2703.88,7952.46,8852.11,3785.01,8741.22,2938.62,688.012,7671.38
80.35,2705.27,7953.85,8853.5,3786.41,8742.61,2940,689.402,7672.76
80.4,2706.66,7955.23,8854.89,3787.81,8744,2941.39,690.792,7674.15
80.45,2708.05,7956.62,8856.28,3789.2,8745.39,2942.78,692.182,7675.53
80.5,2709.44,7958.01,8857.67,3790.6,8746.78,2944.17,693.572,7676.92
80.55,2710.83,7959.4,8859.06,3792,8748.17,2945.56,694.963,7678.31
80.6,2712.22,7960.79,8860.45,3793.4,8749.56,2946.95,696.353,7679.69
80.65,2713.6,7962.18,8861.84,3794.79,8750.95,2948.34,697.743,7681.08
80.7,2714.99,7963.57,8863.23,3796.19,8752.34,2949.73,699.133,7682.46
80.75,2716.38,7964.96,8864.61,3797.59,8753.73,2951.12,700.523,7683.85
80.8,2717.77,7966.35,8866,3798.99,8755.12,2952.5,701.913,7685.24
80.85,2719.16,7967.73,8867.39,3800.38,8756.51,2953.89,703.304,7686.62
80.9,2720.55,7969.12,8868.78,3801.78,8757.9,2955.28,704.694,7688.01
80.95,2721.94,7970.51,8870.17,3803.18,8759.29,2956.67,706.084,7689.39
81,2723.33,7971.9,8871.56,3804.57,8760.68,2958.06,707.474,7690.78
81.05,2724.72,7973.29,8872.95,3805.97,8762.07,2959.45,708.864,7692.17
81.1,2726.11,7974.68,8874.34,3807.37,8763.46,2960.84,710.254,7693.55
81.15,2727.49,7976.07,8875.73,3808.77,8764.85,2962.23,711.645,7694.94
81.2,2728.88,7977.46,8877.11,3810.16,8766.24,2963.62,713.035,7696.32
81.25,2730.27,7978.85,8878.5,3811.56,8767.64,2965,714.425,7697.71
81.3,2731.66,7980.23,8879.89,3812.96,8769.03,2966.39,715.815,7699.1
81.35,2733.05,7981.62,8881.28,3814.36,8770.42,2967.78,717.205,7700.48
81.4,2734.44,7983.01,8882.67,3815.75,8771.81,2969.17,718.595,7701.87
81.45,2735.83,7984.4,8884.06,3817.15,8773.2,2970.56,719.986,7703.25
81.5,2737.22,7985.79,8885.45,3818.55,8774.59,2971.95,721.376,7704.64
81.55,2738.61,7987.18,8886.84,3819.94,8775.98,2973.34,722.766,7706.03
81.6,2740,7988.57,8888.23,3821.34,8777.37,2974.73,724.156,7707.41
81.65,2741.38,7989.96,8889.61,3822.74,8778.76,2976.12,725.546,7708.8
81.7,2742.77,7991.35,8891,3824.14,8780.15,2977.5,726.936,7710.18
81.75,2744.16,7992.73,8892.39,3825.53,8781.54,2978.89,728.327,7711.57
81.8,2745.55,7994.12,8893.78,3826.93,8782.93,2980.28,729.717,7712.96
81.85,2746.94,7995.51,8895.17,3828.33,8784.32,2981.67,731.107,7714.34
81.9,2748.33,7996.9,8896.56,3829.73,8785.71,2983.06,732.497,7715.73
81.95,2749.72,7998.29,8897.95,3831.12,8787.1,2984.45,733.887,7717.11
82,2751.11,7999.68,8899.34,3832.52,8788.49,2985.84,735.277,7718.5
82.05,2752.5,8001.07,8900.73,3833.92,8789.88,2987.23,736.668,7719.89
82.1,2753.89,8002.46,8902.11,3835.31,8791.27,2988.62,738.058,7721.27
82.15,2755.28,8003.85,8903.5,3836.71,8792.66,2990,739.448,7722.66
82.2,2756.66,8005.23,8904.89,3838.11,8794.05,2991.39,740.838,7724.04
82.25,2758.05,8006.62,8906.28,3839.51,8795.44,2992.78,742.228,7725.43
82.3,2759.44,8008.01,8907.67,3840.9,8796.83,2994.17,743.618,7726.82
82.35,2760.83,8009.4,8909.06,3842.3,8798.22,2995.56,745.009,7728.2
82.4,2762.22,8010.79,8910.45,3843.7,8799.61,2996.95,746.399,7729.59
82.45,2763.61,8012.18,8911.84,3845.1,8801,2998.34,747.789,7730.97
82.5,2765,8013.57,8913.23,3846.49,8802.39,2999.73,749.179,7732.36
82.55,2766.39,8014.96,8914.61,3847.89,8803.78,3001.12,750.569,7733.75
82.6,2767.78,8016.35,8916,3849.29,8805.17,3002.5,751.959,7735.13
82.65,2769.17,8017.73,8917.39,3850.68,8806.56,3003.89,753.35,7736.52
82.7,2770.55,8019.12,8918.78,3852.08,8807.95,3005.28,754.74,7737.9
82.75,2771.94,8020.51,8920.17,3853.48,8809.34,3006.67,756.13,7739.29
82.8,2773.33,8021.9,8921.56,3854.88,8810.74,3008.06,757.52,7740.68
82.85,2774.72,8023.29,8922.95,3856.27,8812.13,3009.45,758.91,7742.06
82.9,2776.11,8024.68,8924.34,3857.67,8813.52,3010.84,760.3,7743.45
82.95,2777.5,8026.07,8925.73,3859.07,8814.91,3012.23,761.691,7744.83
83,2778.89,8027.46,8927.11,3860.47,8816.3,3013.62,763.081,7746.22
83.05,2780.28,8028.85,8928.5,3861.86,8817.69,3015,764.471,7747.61
83.1,2781.67,8030.23,8929.89,3863.26,8819.08,3016.39,765.861,7748.99
83.15,2783.06,8031.62,8931.28,3864.66,8820.47,3017.78,767.251,7750.38
83.2,2784.44,8033.01,8932.67,3866.05,8821.86,3019.17,768.641,7751.76
83.25,2785.83,8034.4,8934.06,3867.45,8823.25,3020.56,770.032,7753.15
83.3,2787.22,8035.79,8935.45,3868.85,8824.64,3021.95,771.422,7754.54
83.35,2788.61,8037.18,8936.84,3870.25,8826.03,3023.34,772.812,7755.92
83.4,2790,8038.57,8938.23,3871.64,8827.42,3024.73,774.202,7757.31
83.45,2791.39,8039.96,8939.61,3873.04,8828.81,3026.12,775.592,7758.69
83.5,2792.78,8041.35,8941,3874.44,8830.2,3027.5,776.982,7760.08
83.55,2794.17,8042.73,8942.39,3875.83,8831.59,3028.89,778.373,7761.47
83.6,2795.56,8044.12,8943.78,3877.23,8832.98,3030.28,779.763,7762.85
83.65,2796.95,8045.51,8945.17,3878.63,8834.37,3031.67,781.153,7764.24
83.7,2798.34,8046.9,8946.56,3880.03,8835.76,3033.06,782.543,7765.62
83.75,2799.72,8048.29,8947.95,3881.42,8837.15,3034.45,783.933,7767.01
83.8,2801.11,8049.68,8949.34,3882.82,8838.54,3035.84,785.323,7768.4
83.85,2802.5,8051.07,8950.73,3884.22,8839.93,3037.23,786.714,7769.78
83.9,2803.89,8052.46,8952.11,3885.62,8841.32,3038.62,788.104,7771.17
83.95,2805.28,8053.85,8953.5,3887.01,8842.71,3040,789.494,7772.55
84,2806.67,8055.23,8954.89,3888.41,8844.1,3041.39,790.884,7773.94
84.05,2808.06,8056.62,8956.28,3889.81,8845.49,3042.78,792.274,7775.33
84.1,2809.45,8058.01,8957.67,3891.2,8846.88,3044.17,793.664,7776.71
84.15,2810.84,8059.4,8959.06,3892.6,8848.27,3045.56,795.055,7778.1
84.2,2812.23,8060.79,8960.45,3894,8849.66,3046.95,796.445,7779.48
84.25,2813.61,8062.18,8961.84,3895.4,8851.05,3048.34,797.835,7780.87
84.3,2815,8063.57,8963.23,3896.79,8852.44,3049.73,799.225,7782.26
84.35,2816.39,8064.96,8964.61,3898.19,8853.84,3051.12,800.615,7783.64
84.4,2817.78,8066.35,8966,3899.59,8855.23,3052.5,802.005,7785.03
84.45,2819.17,8067.73,8967.39,3900.99,8856.62,3053.89,803.395,7786.41
84.5,2820.56,8069.12,8968.78,3902.38,8858.01,3055.28,804.786,7787.8
84.55,2821.95,8070.51,8970.17,3903.78,8859.4,3056.67,806.176,7789.19
84.6,2823.34,8071.9,8971.56,3905.18,8860.79,3058.06,807.566,7790.57
84.65,2824.73,8073.29,8972.95,3906.57,8862.18,3059.45,808.956,7791.96
84.7,2826.12,8074.68,8974.34,3907.97,8863.57,3060.84,810.346,7793.34
84.75,2827.5,8076.07,8975.73,3909.37,8864.96,3062.23,811.736,7794.73
84.8,2828.89,8077.46,8977.11,3910.77,8866.35,3063.62,813.127,7796.12
84.85,2830.28,8078.85,8978.5,3912.16,8867.74,3065,814.517,7797.5
