time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21
182.85,2695.13,7689.78,2549.53,8798.96,7256.75,2909.51,787.155,3325.69,1226.73,3174.58,1624.45,1813.62,5886.03,7844.32,7089.47,5483.4,2320.16,6128.8,3557.21,262.405,9141.64
182.9,2696.52,7691.18,2550.92,8800.36,7258.14,2910.9,788.546,3327.07,1228.12,3175.97,1625.84,1815.01,5887.45,7845.71,7090.85,5484.79,2321.55,6130.19,3558.6,263.797,9143.03
182.95,2697.9,7692.58,2552.3,8801.75,7259.53,2912.29,789.938,3328.45,1229.51,3177.36,1627.23,1816.41,5888.86,7847.1,7092.23,5486.19,2322.94,6131.58,3559.99,265.188,9144.42
183,2699.28,7693.98,2553.69,8803.14,7260.92,2913.68,791.329,3329.83,1230.9,3178.75,1628.62,1817.8,5890.28,7848.49,7093.61,5487.58,2324.33,6132.97,3561.38,266.58,9145.81
183.05,2700.67,7695.38,2555.08,8804.53,7262.31,2915.07,792.72,3331.21,1232.29,3180.14,1630.01,1819.19,5891.69,7849.88,7094.98,5488.98,2325.71,6134.35,3562.77,267.971,9147.2
183.1,2702.05,7696.78,2556.47,8805.92,7263.7,2916.46,794.112,3332.6,1233.69,3181.52,1631.4,1820.58,5893.11,7851.27,7096.36,5490.37,2327.1,6135.74,3564.16,269.363,9148.59
183.15,2703.43,7698.18,2557.86,8807.31,7265.09,2917.85,795.503,3333.98,1235.08,3182.91,1632.8,1821.97,5894.52,7852.65,7097.74,5491.77,2328.49,6137.13,3565.54,270.754,9149.99
183.2,2704.82,7699.58,2559.25,8808.71,7266.48,2919.24,796.895,3335.36,1236.47,3184.3,1634.19,1823.36,5895.94,7854.04,7099.12,5493.16,2329.88,6138.52,3566.93,272.146,9151.38
183.25,2706.2,7700.98,2560.64,8810.1,7267.86,2920.63,798.286,3336.74,1237.86,3185.69,1635.58,1824.75,5897.35,7855.43,7100.49,5494.56,2331.27,6139.91,3568.32,273.537,9152.77
183.3,2707.58,7702.38,2562.03,8811.49,7269.25,2922.02,799.677,3338.12,1239.25,3187.08,1636.97,1826.14,5898.77,7856.82,7101.87,5495.95,2332.66,6141.3,3569.71,274.929,9154.16
183.35,2708.97,7703.78,2563.41,8812.88,7270.64,2923.41,801.069,3339.5,1240.64,3188.47,1638.36,1827.53,5900.18,7858.21,7103.25,5497.35,2334.05,6142.69,3571.1,276.32,9155.55
183.4,2710.35,7705.18,2564.8,8814.27,7272.03,2924.8,802.46,3340.88,1242.03,3189.85,1639.75,1828.92,5901.6,7859.6,7104.63,5498.74,2335.44,6144.07,3572.49,277.712,9156.94
183.45,2711.74,7706.58,2566.19,8815.66,7273.42,2926.2,803.852,3342.26,1243.42,3191.24,1641.14,1830.31,5903.01,7860.99,7106,5500.14,2336.82,6145.46,3573.88,279.103,9158.33
183.5,2713.12,7707.98,2567.58,8817.05,7274.81,2927.59,805.243,3343.65,1244.81,3192.63,1642.53,1831.7,5904.43,7862.38,7107.38,5501.53,2338.21,6146.85,3575.27,280.495,9159.73
183.55,2714.5,7709.38,2568.97,8818.45,7276.2,2928.98,806.634,3345.03,1246.2,3194.02,1643.92,1833.09,5905.84,7863.77,7108.76,5502.93,2339.6,6148.24,3576.66,281.886,9161.12
183.6,2715.89,7710.78,2570.36,8819.84,7277.59,2930.37,808.026,3346.41,1247.59,3195.41,1645.31,1834.48,5907.26,7865.15,7110.14,5504.32,2340.99,6149.63,3578.04,283.277,9162.51
183.65,2717.27,7712.18,2571.75,8821.23,7278.98,2931.76,809.417,3347.79,1248.99,3196.8,1646.7,1835.87,5908.67,7866.54,7111.51,5505.72,2342.38,6151.02,3579.43,284.669,9163.9
183.7,2718.65,7713.58,2573.14,8822.62,7280.36,2933.15,810.808,3349.17,1250.38,3198.19,1648.1,1837.26,5910.09,7867.93,7112.89,5507.11,2343.77,6152.41,3580.82,286.06,9165.29
183.75,2720.04,7714.98,2574.52,8824.01,7281.75,2934.54,812.2,3350.55,1251.77,3199.57,1649.49,1838.65,5911.5,7869.32,7114.27,5508.51,2345.16,6153.79,3582.21,287.452,9166.68
183.8,2721.42,7716.38,2575.91,8825.4,7283.14,2935.93,813.591,3351.93,1253.16,3200.96,1650.88,1840.04,5912.92,7870.71,7115.65,5509.9,2346.55,6155.18,3583.6,288.843,9168.08
183.85,2722.8,7717.78,2577.3,8826.8,7284.53,2937.32,814.983,3353.31,1254.55,3202.35,1652.27,1841.43,5914.33,7872.1,7117.03,5511.3,2347.93,6156.57,3584.99,290.235,9169.47
183.9,2724.19,7719.18,2578.69,8828.19,7285.92,2938.71,816.374,3354.7,1255.94,3203.74,1653.66,1842.82,5915.75,7873.49,7118.4,5512.69,2349.32,6157.96,3586.38,291.626,9170.86
183.95,2725.57,7720.58,2580.08,8829.58,7287.31,2940.1,817.765,3356.08,1257.33,3205.13,1655.05,1844.21,5917.16,7874.88,7119.78,5514.09,2350.71,6159.35,3587.77,293.018,9172.25
184,2726.95,7721.97,2581.47,8830.97,7288.7,2941.49,819.157,3357.46,1258.72,3206.52,1656.44,1845.6,5918.58,7876.27,7121.16,5515.48,2352.1,6160.74,3589.16,294.409,9173.64
184.05,2728.34,7723.37,2582.86,8832.36,7290.09,2942.88,820.548,3358.84,1260.11,3207.9,1657.83,1846.99,5919.99,7877.65,7122.54,5516.87,2353.49,6162.13,3590.54,295.801,9175.03
184.1,2729.72,7724.77,2584.25,8833.75,7291.48,2944.27,821.94,3360.22,1261.5,3209.29,1659.22,1848.38,5921.41,7879.04,7123.91,5518.27,2354.88,6163.52,3591.93,297.192,9176.42
184.15,2731.11,7726.17,2585.63,8835.14,7292.86,2945.66,823.331,3361.6,1262.9,3210.68,1660.61,1849.77,5922.82,7880.43,7125.29,5519.66,2356.27,6164.9,3593.32,298.584,9177.82
184.2,2732.49,7727.57,2587.02,8836.54,7294.25,2947.05,824.722,3362.98,1264.29,3212.07,1662,1851.16,5924.24,7881.82,7126.67,5521.06,2357.66,6166.29,3594.71,299.975,9179.21
184.25,2733.87,7728.97,2588.41,8837.93,7295.64,2948.45,826.114,3364.36,1265.68,3213.46,1663.4,1852.55,5925.65,7883.21,7128.05,5522.45,2359.04,6167.68,3596.1,301.367,9180.6
184.3,2735.26,7730.37,2589.8,8839.32,7297.03,2949.84,827.505,3365.74,1267.07,3214.85,1664.79,1853.94,5927.07,7884.6,7129.42,5523.85,2360.43,6169.07,3597.49,302.758,9181.99
184.35,2736.64,7731.77,2591.19,8840.71,7298.42,2951.23,828.897,3367.13,1268.46,3216.24,1666.18,1855.33,5928.48,7885.99,7130.8,5525.24,2361.82,6170.46,3598.88,304.15,9183.38
184.4,2738.02,7733.17,2592.58,8842.1,7299.81,2952.62,830.288,3368.51,1269.85,3217.62,1667.57,1856.72,5929.9,7887.38,7132.18,5526.64,2363.21,6171.85,3600.27,305.541,9184.77
184.45,2739.41,7734.57,2593.97,8843.49,7301.2,2954.01,831.679,3369.89,1271.24,3219.01,1668.96,1858.11,5931.31,7888.77,7133.56,5528.03,2364.6,6173.24,3601.66,306.933,9186.16
184.5,2740.79,7735.97,2595.36,8844.89,7302.59,2955.4,833.071,3371.27,1272.63,3220.4,1670.35,1859.5,5932.73,7890.15,7134.93,5529.43,2365.99,6174.62,3603.04,308.324,9187.56
184.55,2742.17,7737.37,2596.74,8846.28,7303.98,2956.79,834.462,3372.65,1274.02,3221.79,1671.74,1860.89,5934.14,7891.54,7136.31,5530.82,2367.38,6176.01,3604.43,309.715,9188.95
184.6,2743.56,7738.77,2598.13,8847.67,7305.36,2958.18,835.854,3374.03,1275.41,3223.18,1673.13,1862.28,5935.56,7892.93,7137.69,5532.22,2368.77,6177.4,3605.82,311.107,9190.34
184.65,2744.94,7740.17,2599.52,8849.06,7306.75,2959.57,837.245,3375.41,1276.8,3224.57,1674.52,1863.67,5936.97,7894.32,7139.07,5533.61,2370.15,6178.79,3607.21,312.498,9191.73
184.7,2746.32,7741.57,2600.91,8850.45,7308.14,2960.96,838.636,3376.79,1278.2,3225.96,1675.91,1865.06,5938.39,7895.71,7140.44,5535.01,2371.54,6180.18,3608.6,313.89,9193.12
184.75,2747.71,7742.97,2602.3,8851.84,7309.53,2962.35,840.028,3378.18,1279.59,3227.34,1677.31,1866.45,5939.8,7897.1,7141.82,5536.4,2372.93,6181.57,3609.99,315.281,9194.51
184.8,2749.09,7744.37,2603.69,8853.24,7310.92,2963.74,841.419,3379.56,1280.98,3228.73,1678.7,1867.84,5941.22,7898.49,7143.2,5537.8,2374.32,6182.96,3611.38,316.673,9195.91
184.85,2750.48,7745.77,2605.08,8854.63,7312.31,2965.13,842.811,3380.94,1282.37,3230.12,1680.09,1869.24,5942.63,7899.88,7144.58,5539.19,2375.71,6184.35,3612.77,318.064,9197.3
184.9,2751.86,7747.17,2606.47,8856.02,7313.7,2966.52,844.202,3382.32,1283.76,3231.51,1681.48,1870.63,5944.05,7901.27,7145.95,5540.59,2377.1,6185.73,3614.16,319.456,9198.69
184.95,2753.24,7748.57,2607.85,8857.41,7315.09,2967.91,845.593,3383.7,1285.15,3232.9,1682.87,1872.02,5945.46,7902.65,7147.33,5541.98,2378.49,6187.12,3615.54,320.847,9200.08
185,2754.63,7749.97,2609.24,8858.8,7316.48,2969.3,846.985,3385.08,1286.54,3234.29,1684.26,1873.41,5946.88,7904.04,7148.71,5543.38,2379.88,6188.51,3616.93,322.239,9201.47
185.05,2756.01,7751.37,2610.63,8860.19,7317.86,2970.69,848.376,3386.46,1287.93,3235.67,1685.65,1874.8,5948.29,7905.43,7150.09,5544.77,2381.26,6189.9,3618.32,323.63,9202.86
185.1,2757.39,7752.77,2612.02,8861.58,7319.25,2972.09,849.767,3387.84,1289.32,3237.06,1687.04,1876.19,5949.71,7906.82,7151.46,5546.17,2382.65,6191.29,3619.71,325.022,9204.25
185.15,2758.78,7754.17,2613.41,8862.98,7320.64,2973.48,851.159,3389.22,1290.71,3238.45,1688.43,1877.58,5951.12,7908.21,7152.84,5547.56,2384.04,6192.68,3621.1,326.413,9205.65
185.2,2760.16,7755.57,2614.8,8864.37,7322.03,2974.87,852.55,3390.61,1292.1,3239.84,1689.82,1878.97,5952.54,7909.6,7154.22,5548.96,2385.43,6194.07,3622.49,327.805,9207.04
185.25,2761.54,7756.97,2616.19,8865.76,7323.42,2976.26,853.942,3391.99,1293.5,3241.23,1691.21,1880.36,5953.95,7910.99,7155.6,5550.35,2386.82,6195.45,3623.88,329.196,9208.43
185.3,2762.93,7758.37,2617.58,8867.15,7324.81,2977.65,855.333,3393.37,1294.89,3242.62,1692.61,1881.75,5955.37,7912.38,7156.97,5551.75,2388.21,6196.84,3625.27,330.588,9209.82
185.35,2764.31,7759.76,2618.96,8868.54,7326.2,2979.04,856.724,3394.75,1296.28,3244.01,1694,1883.14,5956.78,7913.77,7158.35,5553.14,2389.6,6198.23,3626.66,331.979,9211.21
185.4,2765.69,7761.16,2620.35,8869.93,7327.59,2980.43,858.116,3396.13,1297.67,3245.39,1695.39,1884.53,5958.2,7915.15,7159.73,5554.54,2390.99,6199.62,3628.04,333.371,9212.6
185.45,2767.08,7762.56,2621.74,8871.33,7328.98,2981.82,859.507,3397.51,1299.06,3246.78,1696.78,1885.92,5959.61,7916.54,7161.11,5555.93,2392.37,6201.01,3629.43,334.762,9214
185.5,2768.46,7763.96,2623.13,8872.72,7330.36,2983.21,860.899,3398.89,1300.45,3248.17,1698.17,1887.31,5961.03,7917.93,7162.48,5557.33,2393.76,6202.4,3630.82,336.153,9215.39
185.55,2769.85,7765.36,2624.52,8874.11,7331.75,2984.6,862.29,3400.27,1301.84,3249.56,1699.56,1888.7,5962.44,7919.32,7163.86,5558.72,2395.15,6203.79,3632.21,337.545,9216.78
185.6,2771.23,7766.76,2625.91,8875.5,7333.14,2985.99,863.681,3401.66,1303.23,3250.95,1700.95,1890.09,5963.85,7920.71,7165.24,5560.12,2396.54,6205.18,3633.6,338.936,9218.17
185.65,2772.61,7768.16,2627.3,8876.89,7334.53,2987.38,865.073,3403.04,1304.62,3252.34,1702.34,1891.48,5965.27,7922.1,7166.62,5561.51,2397.93,6206.56,3634.99,340.328,9219.56
185.7,2774,7769.56,2628.68,8878.28,7335.92,2988.77,866.464,3404.42,1306.01,3253.72,1703.73,1892.87,5966.68,7923.49,7167.99,5562.91,2399.32,6207.95,3636.38,341.719,9220.95
185.75,2775.38,7770.96,2630.07,8879.67,7337.31,2990.16,867.856,3405.8,1307.41,3255.11,1705.12,1894.26,5968.1,7924.88,7169.37,5564.3,2400.71,6209.34,3637.77,343.111,9222.34
185.8,2776.76,7772.36,2631.46,8881.07,7338.7,2991.55,869.247,3407.18,1308.8,3256.5,1706.51,1895.65,5969.51,7926.27,7170.75,5565.69,2402.1,6210.73,3639.16,344.502,9223.74
185.85,2778.15,7773.76,2632.85,8882.46,7340.09,2992.94,870.638,3408.56,1310.19,3257.89,1707.91,1897.04,5970.93,7927.65,7172.13,5567.09,2403.48,6212.12,3640.54,345.894,9225.13
185.9,2779.53,7775.16,2634.24,8883.85,7341.48,2994.34,872.03,3409.94,1311.58,3259.28,1709.3,1898.43,5972.34,7929.04,7173.51,5568.48,2404.87,6213.51,3641.93,347.285,9226.52
185.95,2780.91,7776.56,2635.63,8885.24,7342.86,2995.73,873.421,3411.32,1312.97,3260.67,1710.69,1899.82,5973.76,7930.43,7174.88,5569.88,2406.26,6214.9,3643.32,348.677,9227.91
186,2782.3,7777.96,2637.02,8886.63,7344.25,2997.12,874.813,3412.71,1314.36,3262.06,1712.08,1901.21,5975.17,7931.82,7176.26,5571.27,2407.65,6216.28,3644.71,350.068,9229.3
186.05,2783.68,7779.36,2638.41,8888.02,7345.64,2998.51,876.204,3414.09,1315.75,3263.44,1713.47,1902.6,5976.59,7933.21,7177.64,5572.67,2409.04,6217.67,3646.1,351.46,9230.69
186.1,2785.07,7780.76,2639.79,8889.42,7347.03,2999.9,877.595,3415.47,1317.14,3264.83,1714.86,1903.99,5978,7934.6,7179.02,5574.06,2410.43,6219.06,3647.49,352.851,9232.08
186.15,2786.45,7782.16,2641.18,8890.81,7348.42,3001.29,878.987,3416.85,1318.53,3266.22,1716.25,1905.38,5979.42,7935.99,7180.39,5575.46,2411.82,6220.45,3648.88,354.243,9233.48
186.2,2787.83,7783.56,2642.57,8892.2,7349.81,3002.68,880.378,3418.23,1319.92,3267.61,1717.64,1906.77,5980.83,7937.38,7181.77,5576.85,2413.2,6221.84,3650.27,355.634,9234.87
186.25,2789.22,7784.96,2643.96,8893.59,7351.2,3004.07,881.769,3419.61,1321.31,3269,1719.03,1908.16,5982.25,7938.77,7183.15,5578.25,2414.59,6223.23,3651.66,357.026,9236.26
186.3,2790.6,7786.36,2645.35,8894.98,7352.59,3005.46,883.161,3420.99,1322.71,3270.39,1720.42,1909.55,5983.66,7940.15,7184.53,5579.64,2415.98,6224.62,3653.04,358.417,9237.65
186.35,2791.98,7787.76,2646.74,8896.37,7353.98,3006.85,884.552,3422.37,1324.1,3271.77,1721.81,1910.94,5985.08,7941.54,7185.9,5581.04,2417.37,6226,3654.43,359.809,9239.04
186.4,2793.37,7789.16,2648.13,8897.77,7355.36,3008.24,885.944,3423.76,1325.49,3273.16,1723.21,1912.33,5986.49,7942.93,7187.28,5582.43,2418.76,6227.39,3655.82,361.2,9240.43
186.45,2794.75,7790.56,2649.52,8899.16,7356.75,3009.63,887.335,3425.14,1326.88,3274.55,1724.6,1913.72,5987.91,7944.32,7188.66,5583.83,2420.15,6228.78,3657.21,362.591,9241.83
186.5,2796.13,7791.96,2650.9,8900.55,7358.14,3011.02,888.726,3426.52,1328.27,3275.94,1725.99,1915.11,5989.32,7945.71,7190.04,5585.22,2421.54,6230.17,3658.6,363.983,9243.22
186.55,2797.52,7793.36,2652.29,8901.94,7359.53,3012.41,890.118,3427.9,1329.66,3277.33,1727.38,1916.5,5990.74,7947.1,7191.41,5586.62,2422.93,6231.56,3659.99,365.374,9244.61
186.6,2798.9,7794.76,2653.68,8903.33,7360.92,3013.8,891.509,3429.28,1331.05,3278.72,1728.77,1917.89,5992.15,7948.49,7192.79,5588.01,2424.31,6232.95,3661.38,366.766,9246
186.65,2800.28,7796.16,2655.07,8904.72,7362.31,3015.19,892.901,3430.66,1332.44,3280.11,1730.16,1919.28,5993.57,7949.88,7194.17,5589.41,2425.7,6234.34,3662.77,368.157,9247.39
186.7,2801.67,7797.55,2656.46,8906.11,7363.7,3016.59,894.292,3432.04,1333.83,3281.49,1731.55,1920.67,5994.98,7951.27,7195.55,5590.8,2427.09,6235.73,3664.16,369.549,9248.78
186.75,2803.05,7798.95,2657.85,8907.51,7365.09,3017.98,895.683,3433.42,1335.22,3282.88,1732.94,1922.06,5996.4,7952.65,7196.92,5592.2,2428.48,6237.11,3665.54,370.94,9250.17
186.8,2804.44,7800.35,2659.24,8908.9,7366.48,3019.37,897.075,3434.8,1336.61,3284.27,1734.33,1923.46,5997.81,7954.04,7198.3,5593.59,2429.87,6238.5,3666.93,372.332,9251.57
186.85,2805.82,7801.75,2660.63,8910.29,7367.86,3020.76,898.466,3436.19,1338.01,3285.66,1735.72,1924.85,5999.23,7955.43,7199.68,5594.99,2431.26,6239.89,3668.32,373.723,9252.96
186.9,2807.2,7803.15,2662.01,8911.68,7369.25,3022.15,899.858,3437.57,1339.4,3287.05,1737.11,1926.24,6000.64,7956.82,7201.06,5596.38,2432.65,6241.28,3669.71,375.115,9254.35
186.95,2808.59,7804.55,2663.4,8913.07,7370.64,3023.54,901.249,3438.95,1340.79,3288.44,1738.51,1927.63,6002.06,7958.21,7202.43,5597.78,2434.04,6242.67,3671.1,376.506,9255.74
187,2809.97,7805.95,2664.79,8914.46,7372.03,3024.93,902.64,3440.33,1342.18,3289.82,1739.9,1929.02,6003.47,7959.6,7203.81,5599.17,2435.42,6244.06,3672.49,377.898,9257.13
187.05,2811.35,7807.35,2666.18,8915.86,7373.42,3026.32,904.032,3441.71,1343.57,3291.21,1741.29,1930.41,6004.89,7960.99,7205.19,5600.57,2436.81,6245.45,3673.88,379.289,9258.52
187.1,2812.74,7808.75,2667.57,8917.25,7374.81,3027.71,905.423,3443.09,1344.96,3292.6,1742.68,1931.8,6006.3,7962.38,7206.57,5601.96,2438.2,6246.83,3675.27,380.681,9259.91
187.15,2814.12,7810.15,2668.96,8918.64,7376.2,3029.1,906.814,3444.47,1346.35,3293.99,1744.07,1933.19,6007.72,7963.77,7207.94,5603.36,2439.59,6248.22,3676.66,382.072,9261.31
187.2,2815.5,7811.55,2670.35,8920.03,7377.59,3030.49,908.206,3445.85,1347.74,3295.38,1745.46,1934.58,6009.13,7965.15,7209.32,5604.75,2440.98,6249.61,3678.04,383.464,9262.7
187.25,2816.89,7812.95,2671.74,8921.42,7378.98,3031.88,909.597,3447.24,1349.13,3296.77,1746.85,1935.97,6010.55,7966.54,7210.7,5606.15,2442.37,6251,3679.43,384.855,9264.09
187.3,2818.27,7814.35,2673.12,8922.81,7380.36,3033.27,910.989,3448.62,1350.52,3298.16,1748.24,1937.36,6011.96,7967.93,7212.08,5607.54,2443.76,6252.39,3680.82,386.246,9265.48
187.35,2819.65,7815.75,2674.51,8924.2,7381.75,3034.66,912.38,3450,1351.91,3299.54,1749.63,1938.75,6013.38,7969.32,7213.46,5608.94,2445.15,6253.78,3682.21,387.638,9266.87
187.4,2821.04,7817.15,2675.9,8925.6,7383.14,3036.05,913.771,3451.38,1353.31,3300.93,1751.02,1940.14,6014.79,7970.71,7214.83,5610.33,2446.53,6255.17,3683.6,389.029,9268.26
187.45,2822.42,7818.55,2677.29,8926.99,7384.53,3037.44,915.163,3452.76,1354.7,3302.32,1752.41,1941.53,6016.21,7972.1,7216.21,5611.73,2447.92,6256.56,3684.99,390.421,9269.66
187.5,2823.81,7819.95,2678.68,8928.38,7385.92,3038.84,916.554,3454.14,1356.09,3303.71,1753.81,1942.92,6017.62,7973.49,7217.59,5613.12,2449.31,6257.94,3686.38,391.812,9271.05
187.55,2825.19,7821.35,2680.07,8929.77,7387.31,3040.23,917.946,3455.52,1357.48,3305.1,1755.2,1944.31,6019.04,7974.88,7218.97,5614.51,2450.7,6259.33,3687.77,393.204,9272.44
187.6,2826.57,7822.75,2681.46,8931.16,7388.7,3041.62,919.337,3456.9,1358.87,3306.49,1756.59,1945.7,6020.45,7976.27,7220.34,5615.91,2452.09,6260.72,3689.16,394.595,9273.83
187.65,2827.96,7824.15,2682.85,8932.55,7390.09,3043.01,920.728,3458.29,1360.26,3307.88,1757.98,1947.09,6021.87,7977.65,7221.72,5617.3,2453.48,6262.11,3690.54,395.987,9275.22
187.7,2829.34,7825.55,2684.23,8933.95,7391.48,3044.4,922.12,3459.67,1361.65,3309.26,1759.37,1948.48,6023.28,7979.04,7223.1,5618.7,2454.87,6263.5,3691.93,397.378,9276.61
187.75,2830.72,7826.95,2685.62,8935.34,7392.86,3045.79,923.511,3461.05,1363.04,3310.65,1760.76,1949.87,6024.7,7980.43,7224.48,5620.09,2456.26,6264.89,3693.32,398.77,9278
187.8,2832.11,7828.35,2687.01,8936.73,7394.25,3047.18,924.903,3462.43,1364.43,3312.04,1762.15,1951.26,6026.11,7981.82,7225.85,5621.49,2457.64,6266.28,3694.71,400.161,9279.4
187.85,2833.49,7829.75,2688.4,8938.12,7395.64,3048.57,926.294,3463.81,1365.82,3313.43,1763.54,1952.65,6027.53,7983.21,7227.23,5622.88,2459.03,6267.66,3696.1,401.553,9280.79
187.9,2834.87,7831.15,2689.79,8939.51,7397.03,3049.96,927.685,3465.19,1367.22,3314.82,1764.93,1954.04,6028.94,7984.6,7228.61,5624.28,2460.42,6269.05,3697.49,402.944,9282.18
187.95,2836.26,7832.55,2691.18,8940.9,7398.42,3051.35,929.077,3466.57,1368.61,3316.21,1766.32,1955.43,6030.36,7985.99,7229.99,5625.67,2461.81,6270.44,3698.88,404.336,9283.57
188,2837.64,7833.95,2692.57,8942.3,7399.81,3052.74,930.468,3467.95,1370,3317.59,1767.71,1956.82,6031.77,7987.38,7231.36,5627.07,2463.2,6271.83,3700.27,405.727,9284.96
188.05,2839.03,7835.34,2693.95,8943.69,7401.2,3054.13,931.859,3469.34,1371.39,3318.98,1769.11,1958.21,6033.19,7988.77,7232.74,5628.46,2464.59,6273.22,3701.66,407.119,9286.35
188.1,2840.41,7836.74,2695.34,8945.08,7402.59,3055.52,933.251,3470.72,1372.78,3320.37,1770.5,1959.6,6034.6,7990.15,7234.12,5629.86,2465.98,6274.61,3703.04,408.51,9287.74
188.15,2841.79,7838.14,2696.73,8946.47,7403.98,3056.91,934.642,3472.1,1374.17,3321.76,1771.89,1960.99,6036.02,7991.54,7235.5,5631.25,2467.37,6276,3704.43,409.901,9289.14
188.2,2843.18,7839.54,2698.12,8947.86,7405.36,3058.3,936.034,3473.48,1375.56,3323.15,1773.28,1962.38,6037.43,7992.93,7236.87,5632.65,2468.75,6277.39,3705.82,411.293,9290.53
188.25,2844.56,7840.94,2699.51,8949.25,7406.75,3059.69,937.425,3474.86,1376.95,3324.54,1774.67,1963.77,6038.85,7994.32,7238.25,5634.04,2470.14,6278.77,3707.21,412.684,9291.92
188.3,2845.94,7842.34,2700.9,8950.64,7408.14,3061.08,938.816,3476.24,1378.34,3325.93,1776.06,1965.16,6040.26,7995.71,7239.63,5635.44,2471.53,6280.16,3708.6,414.076,9293.31
188.35,2847.33,7843.74,2702.29,8952.04,7409.53,3062.48,940.208,3477.62,1379.73,3327.31,1777.45,1966.55,6041.68,7997.1,7241.01,5636.83,2472.92,6281.55,3709.99,415.467,9294.7
188.4,2848.71,7845.14,2703.68,8953.43,7410.92,3063.87,941.599,3479,1381.12,3328.7,1778.84,1967.94,6043.09,7998.49,7242.39,5638.23,2474.31,6282.94,3711.38,416.859,9296.09
188.45,2850.09,7846.54,2705.06,8954.82,7412.31,3065.26,942.991,3480.39,1382.52,3330.09,1780.23,1969.33,6044.51,7999.88,7243.76,5639.62,2475.7,6284.33,3712.77,418.25,9297.49
188.5,2851.48,7847.94,2706.45,8956.21,7413.7,3066.65,944.382,3481.77,1383.91,3331.48,1781.62,1970.72,6045.92,8001.27,7245.14,5641.02,2477.09,6285.72,3714.16,419.642,9298.88
188.55,2852.86,7849.34,2707.84,8957.6,7415.09,3068.04,945.773,3483.15,1385.3,3332.87,1783.01,1972.11,6047.34,8002.65,7246.52,5642.41,2478.48,6287.11,3715.54,421.033,9300.27
188.6,2854.25,7850.74,2709.23,8958.99,7416.48,3069.43,947.165,3484.53,1386.69,3334.26,1784.41,1973.5,6048.75,8004.04,7247.9,5643.81,2479.86,6288.49,3716.93,422.425,9301.66
188.65,2855.63,7852.14,2710.62,8960.39,7417.86,3070.82,948.556,3485.91,1388.08,3335.64,1785.8,1974.89,6050.17,8005.43,7249.27,5645.2,2481.25,6289.88,3718.32,423.816,9303.05
188.7,2857.01,7853.54,2712.01,8961.78,7419.25,3072.21,949.948,3487.29,1389.47,3337.03,1787.19,1976.28,6051.58,8006.82,7250.65,5646.6,2482.64,6291.27,3719.71,425.208,9304.44
188.75,2858.4,7854.94,2713.4,8963.17,7420.64,3073.6,951.339,3488.67,1390.86,3338.42,1788.58,1977.68,6053,8008.21,7252.03,5647.99,2484.03,6292.66,3721.1,426.599,9305.83
188.8,2859.78,7856.34,2714.79,8964.56,7422.03,3074.99,952.73,3490.05,1392.25,3339.81,1789.97,1979.07,6054.41,8009.6,7253.41,5649.39,2485.42,6294.05,3722.49,427.991,9307.23
188.85,2861.16,7857.74,2716.17,8965.95,7423.42,3076.38,954.122,3491.44,1393.64,3341.2,1791.36,1980.46,6055.83,8010.99,7254.78,5650.78,2486.81,6295.44,3723.88,429.382,9308.62
188.9,2862.55,7859.14,2717.56,8967.34,7424.81,3077.77,955.513,3492.82,1395.03,3342.59,1792.75,1981.85,6057.24,8012.38,7256.16,5652.18,2488.2,6296.83,3725.27,430.773,9310.01
188.95,2863.93,7860.54,2718.95,8968.73,7426.2,3079.16,956.904,3494.2,1396.42,3343.98,1794.14,1983.24,6058.66,8013.77,7257.54,5653.57,2489.58,6298.21,3726.66,432.165,9311.4
189,2865.31,7861.94,2720.34,8970.13,7427.59,3080.55,958.296,3495.58,1397.82,3345.36,1795.53,1984.63,6060.07,8015.15,7258.92,5654.97,2490.97,6299.6,3728.04,433.556,9312.79
189.05,2866.7,7863.34,2721.73,8971.52,7428.98,3081.94,959.687,3496.96,1399.21,3346.75,1796.92,1986.02,6061.49,8016.54,7260.29,5656.36,2492.36,6300.99,3729.43,434.948,9314.18
189.1,2868.08,7864.74,2723.12,8972.91,7430.36,3083.33,961.079,3498.34,1400.6,3348.14,1798.31,1987.41,6062.9,8017.93,7261.67,5657.76,2493.75,6302.38,3730.82,436.339,9315.57
189.15,2869.46,7866.14,2724.51,8974.3,7431.75,3084.73,962.47,3499.72,1401.99,3349.53,1799.71,1988.8,6064.32,8019.32,7263.05,5659.15,2495.14,6303.77,3732.21,437.731,9316.97
189.2,2870.85,7867.54,2725.9,8975.69,7433.14,3086.12,963.861,3501.1,1403.38,3350.92,1801.1,1990.19,6065.73,8020.71,7264.43,5660.55,2496.53,6305.16,3733.6,439.122,9318.36
189.25,2872.23,7868.94,2727.28,8977.08,7434.53,3087.51,965.253,3502.49,1404.77,3352.31,1802.49,1991.58,6067.15,8022.1,7265.81,5661.94,2497.92,6306.55,3734.99,440.514,9319.75
189.3,2873.62,7870.34,2728.67,8978.48,7435.92,3088.9,966.644,3503.87,1406.16,3353.69,1803.88,1992.97,6068.56,8023.49,7267.18,5663.33,2499.31,6307.94,3736.38,441.905,9321.14
