time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17
82.1,8861.58,370.968,7173.13,7474,990.607,2424.15,4318.29,6543.85,4059.95,4641.63,5838.16,3838.72,1516.06,524.062,3279.46,9223.48,9274.15
82.15,8862.97,372.361,7174.52,7475.4,991.996,2425.54,4319.68,6545.25,4061.35,4643.03,5839.55,3840.11,1517.45,525.453,3280.85,9224.88,9275.54
82.2,8864.36,373.753,7175.91,7476.79,993.386,2426.93,4321.07,6546.64,4062.74,4644.42,5840.94,3841.49,1518.84,526.844,3282.24,9226.28,9276.93
82.25,8865.75,375.145,7177.3,7478.18,994.776,2428.32,4322.46,6548.03,4064.13,4645.82,5842.33,3842.88,1520.23,528.234,3283.63,9227.68,9278.32
82.3,8867.14,376.537,7178.69,7479.57,996.166,2429.71,4323.85,6549.42,4065.52,4647.22,5843.72,3844.27,1521.62,529.625,3285.03,9229.08,9279.71
82.35,8868.53,377.93,7180.07,7480.96,997.556,2431.09,4325.24,6550.82,4066.91,4648.61,5845.1,3845.66,1523.01,531.016,3286.42,9230.47,9281.1
82.4,8869.92,379.322,7181.46,7482.35,998.946,2432.48,4326.63,6552.21,4068.3,4650.01,5846.49,3847.05,1524.41,532.407,3287.81,9231.87,9282.49
82.45,8871.31,380.714,7182.85,7483.74,1000.34,2433.87,4328.01,6553.6,4069.69,4651.4,5847.88,3848.44,1525.8,533.797,3289.2,9233.27,9283.88
82.5,8872.7,382.106,7184.24,7485.13,1001.73,2435.26,4329.4,6554.99,4071.08,4652.8,5849.27,3849.83,1527.19,535.188,3290.59,9234.67,9285.26
82.55,8874.08,383.499,7185.63,7486.52,1003.12,2436.65,4330.79,6556.38,4072.48,4654.2,5850.66,3851.22,1528.58,536.579,3291.99,9236.07,9286.65
82.6,8875.47,384.891,7187.02,7487.91,1004.51,2438.04,4332.18,6557.78,4073.87,4655.59,5852.05,3852.61,1529.97,537.969,3293.38,9237.47,9288.04
82.65,8876.86,386.283,7188.41,7489.3,1005.9,2439.43,4333.57,6559.17,4075.26,4656.99,5853.44,3853.99,1531.36,539.36,3294.77,9238.87,9289.43
82.7,8878.25,387.675,7189.8,7490.69,1007.29,2440.82,4334.96,6560.56,4076.65,4658.38,5854.83,3855.38,1532.76,540.751,3296.16,9240.26,9290.82
82.75,8879.64,389.068,7191.19,7492.08,1008.68,2442.21,4336.35,6561.95,4078.04,4659.78,5856.22,3856.77,1534.15,542.142,3297.56,9241.66,9292.21
82.8,8881.03,390.46,7192.57,7493.47,1010.07,2443.59,4337.74,6563.35,4079.43,4661.18,5857.6,3858.16,1535.54,543.532,3298.95,9243.06,9293.6
82.85,8882.42,391.852,7193.96,7494.86,1011.46,2444.98,4339.13,6564.74,4080.82,4662.57,5858.99,3859.55,1536.93,544.923,3300.34,9244.46,9294.99
82.9,8883.81,393.244,7195.35,7496.25,1012.85,2446.37,4340.51,6566.13,4082.22,4663.97,5860.38,3860.94,1538.32,546.314,3301.73,9245.86,9296.38
82.95,8885.2,394.637,7196.74,7497.64,1014.24,2447.76,4341.9,6567.52,4083.61,4665.37,5861.77,3862.33,1539.71,547.705,3303.13,9247.26,9297.76
83,8886.58,396.029,7198.13,7499.03,1015.62,2449.15,4343.29,6568.91,4085,4666.76,5863.16,3863.72,1541.1,549.095,3304.52,9248.66,9299.15
83.05,8887.97,397.421,7199.52,7500.42,1017.01,2450.54,4344.68,6570.31,4086.39,4668.16,5864.55,3865.11,1542.5,550.486,3305.91,9250.05,9300.54
83.1,8889.36,398.813,7200.91,7501.81,1018.4,2451.93,4346.07,6571.7,4087.78,4669.55,5865.94,3866.49,1543.89,551.877,3307.3,9251.45,9301.93
83.15,8890.75,400.206,7202.3,7503.2,1019.79,2453.32,4347.46,6573.09,4089.17,4670.95,5867.33,3867.88,1545.28,553.267,3308.7,9252.85,9303.32
83.2,8892.14,401.598,7203.69,7504.59,1021.18,2454.71,4348.85,6574.48,4090.56,4672.35,5868.72,3869.27,1546.67,554.658,3310.09,9254.25,9304.71
83.25,8893.53,402.99,7205.07,7505.98,1022.57,2456.09,4350.24,6575.88,4091.95,4673.74,5870.1,3870.66,1548.06,556.049,3311.48,9255.65,9306.1
83.3,8894.92,404.382,7206.46,7507.37,1023.96,2457.48,4351.63,6577.27,4093.35,4675.14,5871.49,3872.05,1549.45,557.44,3312.87,9257.05,9307.49
83.35,8896.31,405.775,7207.85,7508.76,1025.35,2458.87,4353.01,6578.66,4094.74,4676.53,5872.88,3873.44,1550.85,558.83,3314.26,9258.44,9308.88
83.4,8897.7,407.167,7209.24,7510.15,1026.74,2460.26,4354.4,6580.05,4096.13,4677.93,5874.27,3874.83,1552.24,560.221,3315.66,9259.84,9310.26
83.45,8899.08,408.559,7210.63,7511.55,1028.13,2461.65,4355.79,6581.45,4097.52,4679.33,5875.66,3876.22,1553.63,561.612,3317.05,9261.24,9311.65
83.5,8900.47,409.951,7212.02,7512.94,1029.52,2463.04,4357.18,6582.84,4098.91,4680.72,5877.05,3877.61,1555.02,563.002,3318.44,9262.64,9313.04
83.55,8901.86,411.344,7213.41,7514.33,1030.91,2464.43,4358.57,6584.23,4100.3,4682.12,5878.44,3878.99,1556.41,564.393,3319.83,9264.04,9314.43
83.6,8903.25,412.736,7214.8,7515.72,1032.3,2465.82,4359.96,6585.62,4101.69,4683.51,5879.83,3880.38,1557.8,565.784,3321.23,9265.44,9315.82
83.65,8904.64,414.128,7216.19,7517.11,1033.69,2467.21,4361.35,6587.01,4103.09,4684.91,5881.22,3881.77,1559.2,567.175,3322.62,9266.84,9317.21
83.7,8906.03,415.52,7217.57,7518.5,1035.08,2468.59,4362.74,6588.41,4104.48,4686.31,5882.6,3883.16,1560.59,568.565,3324.01,9268.23,9318.6
83.75,8907.42,416.913,7218.96,7519.89,1036.47,2469.98,4364.13,6589.8,4105.87,4687.7,5883.99,3884.55,1561.98,569.956,3325.4,9269.63,9319.99
83.8,8908.81,418.305,7220.35,7521.28,1037.86,2471.37,4365.51,6591.19,4107.26,4689.1,5885.38,3885.94,1563.37,571.347,3326.8,9271.03,9321.38
83.85,8910.2,419.697,7221.74,7522.67,1039.25,2472.76,4366.9,6592.58,4108.65,4690.5,5886.77,3887.33,1564.76,572.738,3328.19,9272.43,9322.76
83.9,8911.58,421.089,7223.13,7524.06,1040.64,2474.15,4368.29,6593.98,4110.04,4691.89,5888.16,3888.72,1566.15,574.128,3329.58,9273.83,9324.15
83.95,8912.97,422.482,7224.52,7525.45,1042.03,2475.54,4369.68,6595.37,4111.43,4693.29,5889.55,3890.11,1567.54,575.519,3330.97,9275.23,9325.54
84,8914.36,423.874,7225.91,7526.84,1043.42,2476.93,4371.07,6596.76,4112.83,4694.68,5890.94,3891.49,1568.94,576.91,3332.37,9276.63,9326.93
84.05,8915.75,425.266,7227.3,7528.23,1044.81,2478.32,4372.46,6598.15,4114.22,4696.08,5892.33,3892.88,1570.33,578.3,3333.76,9278.02,9328.32
84.1,8917.14,426.658,7228.69,7529.62,1046.2,2479.71,4373.85,6599.54,4115.61,4697.48,5893.72,3894.27,1571.72,579.691,3335.15,9279.42,9329.71
84.15,8918.53,428.051,7230.07,7531.01,1047.59,2481.09,4375.24,6600.94,4117,4698.87,5895.1,3895.66,1573.11,581.082,3336.54,9280.82,9331.1
84.2,8919.92,429.443,7231.46,7532.4,1048.98,2482.48,4376.63,6602.33,4118.39,4700.27,5896.49,3897.05,1574.5,582.473,3337.94,9282.22,9332.49
84.25,8921.31,430.835,7232.85,7533.79,1050.37,2483.87,4378.01,6603.72,4119.78,4701.66,5897.88,3898.44,1575.89,583.863,3339.33,9283.62,9333.88
84.3,8922.7,432.227,7234.24,7535.18,1051.76,2485.26,4379.4,6605.11,4121.17,4703.06,5899.27,3899.83,1577.29,585.254,3340.72,9285.02,9335.26
84.35,8924.08,433.62,7235.63,7536.57,1053.15,2486.65,4380.79,6606.51,4122.56,4704.46,5900.66,3901.22,1578.68,586.645,3342.11,9286.42,9336.65
84.4,8925.47,435.012,7237.02,7537.96,1054.54,2488.04,4382.18,6607.9,4123.96,4705.85,5902.05,3902.61,1580.07,588.035,3343.5,9287.81,9338.04
84.45,8926.86,436.404,7238.41,7539.35,1055.93,2489.43,4383.57,6609.29,4125.35,4707.25,5903.44,3903.99,1581.46,589.426,3344.9,9289.21,9339.43
84.5,8928.25,437.796,7239.8,7540.74,1057.32,2490.82,4384.96,6610.68,4126.74,4708.64,5904.83,3905.38,1582.85,590.817,3346.29,9290.61,9340.82
84.55,8929.64,439.189,7241.19,7542.13,1058.71,2492.21,4386.35,6612.07,4128.13,4710.04,5906.22,3906.77,1584.24,592.208,3347.68,9292.01,9342.21
84.6,8931.03,440.581,7242.57,7543.52,1060.1,2493.59,4387.74,6613.47,4129.52,4711.44,5907.6,3908.16,1585.63,593.598,3349.07,9293.41,9343.6
84.65,8932.42,441.973,7243.96,7544.91,1061.49,2494.98,4389.13,6614.86,4130.91,4712.83,5908.99,3909.55,1587.03,594.989,3350.47,9294.81,9344.99
84.7,8933.81,443.365,7245.35,7546.3,1062.88,2496.37,4390.51,6616.25,4132.3,4714.23,5910.38,3910.94,1588.42,596.38,3351.86,9296.21,9346.38
84.75,8935.2,444.758,7246.74,7547.69,1064.27,2497.76,4391.9,6617.64,4133.7,4715.62,5911.77,3912.33,1589.81,597.77,3353.25,9297.6,9347.76
84.8,8936.58,446.15,7248.13,7549.09,1065.66,2499.15,4393.29,6619.04,4135.09,4717.02,5913.16,3913.72,1591.2,599.161,3354.64,9299,9349.15
84.85,8937.97,447.542,7249.52,7550.48,1067.05,2500.54,4394.68,6620.43,4136.48,4718.42,5914.55,3915.11,1592.59,600.552,3356.04,9300.4,9350.54
84.9,8939.36,448.934,7250.91,7551.87,1068.44,2501.93,4396.07,6621.82,4137.87,4719.81,5915.94,3916.49,1593.98,601.943,3357.43,9301.8,9351.93
84.95,8940.75,450.327,7252.3,7553.26,1069.83,2503.32,4397.46,6623.21,4139.26,4721.21,5917.33,3917.88,1595.38,603.333,3358.82,9303.2,9353.32
85,8942.14,451.719,7253.69,7554.65,1071.22,2504.71,4398.85,6624.61,4140.65,4722.61,5918.72,3919.27,1596.77,604.724,3360.21,9304.6,9354.71
85.05,8943.53,453.111,7255.07,7556.04,1072.61,2506.09,4400.24,6626,4142.04,4724,5920.1,3920.66,1598.16,606.115,3361.61,9305.99,9356.1
85.1,8944.92,454.503,7256.46,7557.43,1074,2507.48,4401.63,6627.39,4143.43,4725.4,5921.49,3922.05,1599.55,607.506,3363,9307.39,9357.49
85.15,8946.31,455.896,7257.85,7558.82,1075.39,2508.87,4403.01,6628.78,4144.83,4726.79,5922.88,3923.44,1600.94,608.896,3364.39,9308.79,9358.88
85.2,8947.7,457.288,7259.24,7560.21,1076.78,2510.26,4404.4,6630.17,4146.22,4728.19,5924.27,3924.83,1602.33,610.287,3365.78,9310.19,9360.26
85.25,8949.08,458.68,7260.63,7561.6,1078.17,2511.65,4405.79,6631.57,4147.61,4729.59,5925.66,3926.22,1603.73,611.678,3367.17,9311.59,9361.65
85.3,8950.47,460.072,7262.02,7562.99,1079.56,2513.04,4407.18,6632.96,4149,4730.98,5927.05,3927.61,1605.12,613.068,3368.57,9312.99,9363.04
85.35,8951.86,461.465,7263.41,7564.38,1080.95,2514.43,4408.57,6634.35,4150.39,4732.38,5928.44,3928.99,1606.51,614.459,3369.96,9314.39,9364.43
85.4,8953.25,462.857,7264.8,7565.77,1082.34,2515.82,4409.96,6635.74,4151.78,4733.77,5929.83,3930.38,1607.9,615.85,3371.35,9315.78,9365.82
85.45,8954.64,464.249,7266.19,7567.16,1083.73,2517.21,4411.35,6637.14,4153.17,4735.17,5931.22,3931.77,1609.29,617.241,3372.74,9317.18,9367.21
85.5,8956.03,465.641,7267.57,7568.55,1085.12,2518.59,4412.74,6638.53,4154.57,4736.57,5932.6,3933.16,1610.68,618.631,3374.14,9318.58,9368.6
85.55,8957.42,467.033,7268.96,7569.94,1086.51,2519.98,4414.13,6639.92,4155.96,4737.96,5933.99,3934.55,1612.07,620.022,3375.53,9319.98,9369.99
85.6,8958.81,468.426,7270.35,7571.33,1087.9,2521.37,4415.51,6641.31,4157.35,4739.36,5935.38,3935.94,1613.47,621.413,3376.92,9321.38,9371.38
85.65,8960.2,469.818,7271.74,7572.72,1089.29,2522.76,4416.9,6642.7,4158.74,4740.75,5936.77,3937.33,1614.86,622.803,3378.31,9322.78,9372.76
85.7,8961.58,471.21,7273.13,7574.11,1090.68,2524.15,4418.29,6644.1,4160.13,4742.15,5938.16,3938.72,1616.25,624.194,3379.71,9324.18,9374.15
85.75,8962.97,472.602,7274.52,7575.5,1092.07,2525.54,4419.68,6645.49,4161.52,4743.55,5939.55,3940.11,1617.64,625.585,3381.1,9325.57,9375.54
85.8,8964.36,473.995,7275.91,7576.89,1093.46,2526.93,4421.07,6646.88,4162.91,4744.94,5940.94,3941.49,1619.03,626.976,3382.49,9326.97,9376.93
85.85,8965.75,475.387,7277.3,7578.28,1094.85,2528.32,4422.46,6648.27,4164.31,4746.34,5942.33,3942.88,1620.42,628.366,3383.88,9328.37,9378.32
85.9,8967.14,476.779,7278.69,7579.67,1096.24,2529.71,4423.85,6649.67,4165.7,4747.74,5943.72,3944.27,1621.82,629.757,3385.28,9329.77,9379.71
85.95,8968.53,478.171,7280.07,7581.06,1097.63,2531.09,4425.24,6651.06,4167.09,4749.13,5945.1,3945.66,1623.21,631.148,3386.67,9331.17,9381.1
86,8969.92,479.564,7281.46,7582.45,1099.02,2532.48,4426.63,6652.45,4168.48,4750.53,5946.49,3947.05,1624.6,632.538,3388.06,9332.57,9382.49
86.05,8971.31,480.956,7282.85,7583.84,1100.41,2533.87,4428.01,6653.84,4169.87,4751.92,5947.88,3948.44,1625.99,633.929,3389.45,9333.97,9383.88
86.1,8972.7,482.348,7284.24,7585.24,1101.8,2535.26,4429.4,6655.23,4171.26,4753.32,5949.27,3949.83,1627.38,635.32,3390.84,9335.36,9385.26
86.15,8974.08,483.74,7285.63,7586.63,1103.19,2536.65,4430.79,6656.63,4172.65,4754.72,5950.66,3951.22,1628.77,636.711,3392.24,9336.76,9386.65
86.2,8975.47,485.133,7287.02,7588.02,1104.58,2538.04,4432.18,6658.02,4174.04,4756.11,5952.05,3952.61,1630.16,638.101,3393.63,9338.16,9388.04
86.25,8976.86,486.525,7288.41,7589.41,1105.97,2539.43,4433.57,6659.41,4175.44,4757.51,5953.44,3953.99,1631.56,639.492,3395.02,9339.56,9389.43
86.3,8978.25,487.917,7289.8,7590.8,1107.36,2540.82,4434.96,6660.8,4176.83,4758.9,5954.83,3955.38,1632.95,640.883,3396.41,9340.96,9390.82
86.35,8979.64,489.309,7291.19,7592.19,1108.75,2542.21,4436.35,6662.2,4178.22,4760.3,5956.22,3956.77,1634.34,642.273,3397.81,9342.36,9392.21
86.4,8981.03,490.702,7292.57,7593.58,1110.14,2543.59,4437.74,6663.59,4179.61,4761.7,5957.6,3958.16,1635.73,643.664,3399.2,9343.76,9393.6
86.45,8982.42,492.094,7293.96,7594.97,1111.53,2544.98,4439.13,6664.98,4181,4763.09,5958.99,3959.55,1637.12,645.055,3400.59,9345.15,9394.99
86.5,8983.81,493.486,7295.35,7596.36,1112.92,2546.37,4440.51,6666.37,4182.39,4764.49,5960.38,3960.94,1638.51,646.446,3401.98,9346.55,9396.38
86.55,8985.2,494.878,7296.74,7597.75,1114.31,2547.76,4441.9,6667.77,4183.78,4765.89,5961.77,3962.33,1639.91,647.836,3403.38,9347.95,9397.76
86.6,8986.58,496.271,7298.13,7599.14,1115.7,2549.15,4443.29,6669.16,4185.18,4767.28,5963.16,3963.72,1641.3,649.227,3404.77,9349.35,9399.15
86.65,8987.97,497.663,7299.52,7600.53,1117.09,2550.54,4444.68,6670.55,4186.57,4768.68,5964.55,3965.11,1642.69,650.618,3406.16,9350.75,9400.54
86.7,8989.36,499.055,7300.91,7601.92,1118.48,2551.93,4446.07,6671.94,4187.96,4770.07,5965.94,3966.49,1644.08,652.008,3407.55,9352.15,9401.93
86.75,8990.75,500.447,7302.3,7603.31,1119.87,2553.32,4447.46,6673.33,4189.35,4771.47,5967.33,3967.88,1645.47,653.399,3408.95,9353.55,9403.32
86.8,8992.14,501.84,7303.69,7604.7,1121.26,2554.71,4448.85,6674.73,4190.74,4772.87,5968.72,3969.27,1646.86,654.79,3410.34,9354.94,9404.71
86.85,8993.53,503.232,7305.07,7606.09,1122.65,2556.09,4450.24,6676.12,4192.13,4774.26,5970.1,3970.66,1648.26,656.181,3411.73,9356.34,9406.1
86.9,8994.92,504.624,7306.46,7607.48,1124.04,2557.48,4451.63,6677.51,4193.52,4775.66,5971.49,3972.05,1649.65,657.571,3413.12,9357.74,9407.49
86.95,8996.31,506.016,7307.85,7608.87,1125.43,2558.87,4453.01,6678.9,4194.91,4777.05,5972.88,3973.44,1651.04,658.962,3414.51,9359.14,9408.88
87,8997.7,507.409,7309.24,7610.26,1126.82,2560.26,4454.4,6680.3,4196.31,4778.45,5974.27,3974.83,1652.43,660.353,3415.91,9360.54,9410.26
87.05,8999.08,508.801,7310.63,7611.65,1128.21,2561.65,4455.79,6681.69,4197.7,4779.85,5975.66,3976.22,1653.82,661.743,3417.3,9361.94,9411.65
87.1,9000.47,510.193,7312.02,7613.04,1129.6,2563.04,4457.18,6683.08,4199.09,4781.24,5977.05,3977.61,1655.21,663.134,3418.69,9363.33,9413.04
87.15,9001.86,511.585,7313.41,7614.43,1130.99,2564.43,4458.57,6684.47,4200.48,4782.64,5978.44,3978.99,1656.6,664.525,3420.08,9364.73,9414.43
87.2,9003.25,512.977,7314.8,7615.82,1132.38,2565.82,4459.96,6685.86,4201.87,4784.03,5979.83,3980.38,1658,665.916,3421.48,9366.13,9415.82
87.25,9004.64,514.37,7316.19,7617.21,1133.77,2567.21,4461.35,6687.26,4203.26,4785.43,5981.22,3981.77,1659.39,667.306,3422.87,9367.53,9417.21
87.3,9006.03,515.762,7317.57,7618.6,1135.16,2568.59,4462.74,6688.65,4204.65,4786.83,5982.6,3983.16,1660.78,668.697,3424.26,9368.93,9418.6
87.35,9007.42,517.154,7318.96,7619.99,1136.55,2569.98,4464.13,6690.04,4206.05,4788.22,5983.99,3984.55,1662.17,670.088,3425.65,9370.33,9419.99
87.4,9008.81,518.546,7320.35,7621.39,1137.94,2571.37,4465.51,6691.43,4207.44,4789.62,5985.38,3985.94,1663.56,671.478,3427.05,9371.73,9421.38
87.45,9010.2,519.939,7321.74,7622.78,1139.33,2572.76,4466.9,6692.83,4208.83,4791.02,5986.77,3987.33,1664.95,672.869,3428.44,9373.12,9422.76
87.5,9011.58,521.331,7323.13,7624.17,1140.72,2574.15,4468.29,6694.22,4210.22,4792.41,5988.16,3988.72,1666.35,674.26,3429.83,9374.52,9424.15
87.55,9012.97,522.723,7324.52,7625.56,1142.11,2575.54,4469.68,6695.61,4211.61,4793.81,5989.55,3990.11,1667.74,675.651,3431.22,9375.92,9425.54
87.6,9014.36,524.115,7325.91,7626.95,1143.5,2576.93,4471.07,6697,4213,4795.2,5990.94,3991.49,1669.13,677.041,3432.62,9377.32,9426.93
87.65,9015.75,525.508,7327.3,7628.34,1144.89,2578.32,4472.46,6698.39,4214.39,4796.6,5992.33,3992.88,1670.52,678.432,3434.01,9378.72,9428.32
87.7,9017.14,526.9,7328.69,7629.73,1146.28,2579.71,4473.85,6699.79,4215.79,4798,5993.72,3994.27,1671.91,679.823,3435.4,9380.12,9429.71
87.75,9018.53,528.292,7330.07,7631.12,1147.67,2581.09,4475.24,6701.18,4217.18,4799.39,5995.1,3995.66,1673.3,681.213,3436.79,9381.52,9431.1
87.8,9019.92,529.684,7331.46,7632.51,1149.06,2582.48,4476.63,6702.57,4218.57,4800.79,5996.49,3997.05,1674.7,682.604,3438.18,9382.91,9432.49
87.85,9021.31,531.077,7332.85,7633.9,1150.45,2583.87,4478.01,6703.96,4219.96,4802.18,5997.88,3998.44,1676.09,683.995,3439.58,9384.31,9433.88
87.9,9022.7,532.469,7334.24,7635.29,1151.84,2585.26,4479.4,6705.36,4221.35,4803.58,5999.27,3999.83,1677.48,685.386,3440.97,9385.71,9435.26
87.95,9024.08,533.861,7335.63,7636.68,1153.23,2586.65,4480.79,6706.75,4222.74,4804.98,6000.66,4001.22,1678.87,686.776,3442.36,9387.11,9436.65
88,9025.47,535.253,7337.02,7638.07,1154.62,2588.04,4482.18,6708.14,4224.13,4806.37,6002.05,4002.61,1680.26,688.167,3443.75,9388.51,9438.04
88.05,9026.86,536.646,7338.41,7639.46,1156.01,2589.43,4483.57,6709.53,4225.52,4807.77,6003.44,4003.99,1681.65,689.558,3445.15,9389.91,9439.43
88.1,9028.25,538.038,7339.8,7640.85,1157.4,2590.82,4484.96,6710.93,4226.92,4809.16,6004.83,4005.38,1683.04,690.948,3446.54,9391.31,9440.82
88.15,9029.64,539.43,7341.19,7642.24,1158.79,2592.21,4486.35,6712.32,4228.31,4810.56,6006.22,4006.77,1684.44,692.339,3447.93,9392.7,9442.21
88.2,9031.03,540.822,7342.57,7643.63,1160.18,2593.59,4487.74,6713.71,4229.7,4811.96,6007.6,4008.16,1685.83,693.73,3449.32,9394.1,9443.6
88.25,9032.42,542.215,7343.96,7645.02,1161.57,2594.98,4489.13,6715.1,4231.09,4813.35,6008.99,4009.55,1687.22,695.121,3450.72,9395.5,9444.99
88.3,9033.81,543.607,7345.35,7646.41,1162.95,2596.37,4490.51,6716.49,4232.48,4814.75,6010.38,4010.94,1688.61,696.511,3452.11,9396.9,9446.38
88.35,9035.2,544.999,7346.74,7647.8,1164.34,2597.76,4491.9,6717.89,4233.87,4816.15,6011.77,4012.33,1690,697.902,3453.5,9398.3,9447.76
88.4,9036.58,546.391,7348.13,7649.19,1165.73,2599.15,4493.29,6719.28,4235.26,4817.54,6013.16,4013.72,1691.39,699.293,3454.89,9399.7,9449.15
88.45,9037.97,547.784,7349.52,7650.58,1167.12,2600.54,4494.68,6720.67,4236.66,4818.94,6014.55,4015.11,1692.79,700.683,3456.29,9401.1,9450.54
88.5,9039.36,549.176,7350.91,7651.97,1168.51,2601.93,4496.07,6722.06,4238.05,4820.33,6015.94,4016.49,1694.18,702.074,3457.68,9402.49,9451.93
88.55,9040.75,550.568,7352.3,7653.36,1169.9,2603.32,4497.46,6723.46,4239.44,4821.73,6017.33,4017.88,1695.57,703.465,3459.07,9403.89,9453.32
88.6,9042.14,551.96,7353.69,7654.75,1171.29,2604.71,4498.85,6724.85,4240.83,4823.13,6018.72,4019.27,1696.96,704.855,3460.46,9405.29,9454.71
88.65,9043.53,553.352,7355.07,7656.15,1172.68,2606.09,4500.24,6726.24,4242.22,4824.52,6020.1,4020.66,1698.35,706.246,3461.85,9406.69,9456.1
88.7,9044.92,554.745,7356.46,7657.54,1174.07,2607.48,4501.63,6727.63,4243.61,4825.92,6021.49,4022.05,1699.74,707.637,3463.25,9408.09,9457.49
88.75,9046.31,556.137,7357.85,7658.93,1175.46,2608.87,4503.01,6729.02,4245,4827.31,6022.88,4023.44,1701.13,709.028,3464.64,9409.49,9458.88
88.8,9047.7,557.529,7359.24,7660.32,1176.85,2610.26,4504.4,6730.42,4246.4,4828.71,6024.27,4024.83,1702.53,710.418,3466.03,9410.89,9460.26
88.85,9049.08,558.921,7360.63,7661.71,1178.24,2611.65,4505.79,6731.81,4247.79,4830.11,6025.66,4026.22,1703.92,711.809,3467.42,9412.28,9461.65
88.9,9050.47,560.314,7362.02,7663.1,1179.63,2613.04,4507.18,6733.2,4249.18,4831.5,6027.05,4027.61,1705.31,713.2,3468.82,9413.68,9463.04
88.95,9051.86,561.706,7363.41,7664.49,1181.02,2614.43,4508.57,6734.59,4250.57,4832.9,6028.44,4028.99,1706.7,714.59,3470.21,9415.08,9464.43
89,9053.25,563.098,7364.8,7665.88,1182.41,2615.82,4509.96,6735.99,4251.96,4834.29,6029.83,4030.38,1708.09,715.981,3471.6,9416.48,9465.82
89.05,9054.64,564.49,7366.19,7667.27,1183.8,2617.21,4511.35,6737.38,4253.35,4835.69,6031.22,4031.77,1709.48,717.372,3472.99,9417.88,9467.21
89.1,9056.03,565.883,7367.57,7668.66,1185.19,2618.59,4512.74,6738.77,4254.74,4837.09,6032.6,4033.16,1710.88,718.763,3474.39,9419.28,9468.6
89.15,9057.42,567.275,7368.96,7670.05,1186.58,2619.98,4514.13,6740.16,4256.13,4838.48,6033.99,4034.55,1712.27,720.153,3475.78,9420.68,9469.99
89.2,9058.81,568.667,7370.35,7671.44,1187.97,2621.37,4515.51,6741.55,4257.53,4839.88,6035.38,4035.94,1713.66,721.544,3477.17,9422.07,9471.38
89.25,9060.2,570.059,7371.74,7672.83,1189.36,2622.76,4516.9,6742.95,4258.92,4841.28,6036.77,4037.33,1715.05,722.935,3478.56,9423.47,9472.76
89.3,9061.58,571.452,7373.13,7674.22,1190.75,2624.15,4518.29,6744.34,4260.31,4842.67,6038.16,4038.72,1716.44,724.325,3479.96,9424.87,9474.15
89.35,9062.97,572.844,7374.52,7675.61,1192.14,2625.54,4519.68,6745.73,4261.7,4844.07,6039.55,4040.11,1717.83,725.716,3481.35,9426.27,9475.54
89.4,9064.36,574.236,7375.91,7677,1193.53,2626.93,4521.07,6747.12,4263.09,4845.46,6040.94,4041.49,1719.23,727.107,3482.74,9427.67,9476.93
89.45,9065.75,575.628,7377.3,7678.39,1194.92,2628.32,4522.46,6748.52,4264.48,4846.86,6042.33,4042.88,1720.62,728.498,3484.13,9429.07,9478.32
89.5,9067.14,577.021,7378.69,7679.78,1196.31,2629.71,4523.85,6749.91,4265.87,4848.26,6043.72,4044.27,1722.01,729.888,3485.52,9430.47,9479.71
89.55,9068.53,578.413,7380.07,7681.17,1197.7,2631.09,4525.24,6751.3,4267.27,4849.65,6045.1,4045.66,1723.4,731.279,3486.92,9431.86,9481.1
89.6,9069.92,579.805,7381.46,7682.56,1199.09,2632.48,4526.63,6752.69,4268.66,4851.05,6046.49,4047.05,1724.79,732.67,3488.31,9433.26,9482.49
89.65,9071.31,581.197,7382.85,7683.95,1200.48,2633.87,4528.01,6754.09,4270.05,4852.44,6047.88,4048.44,1726.18,734.06,3489.7,9434.66,9483.88
89.7,9072.7,582.589,7384.24,7685.34,1201.87,2635.26,4529.4,6755.48,4271.44,4853.84,6049.27,4049.83,1727.57,735.451,3491.09,9436.06,9485.26
89.75,9074.08,583.982,7385.63,7686.73,1203.26,2636.65,4530.79,6756.87,4272.83,4855.24,6050.66,4051.22,1728.97,736.842,3492.49,9437.46,9486.65
89.8,9075.47,585.374,7387.02,7688.12,1204.65,2638.04,4532.18,6758.26,4274.22,4856.63,6052.05,4052.61,1730.36,738.232,3493.88,9438.86,9488.04
89.85,9076.86,586.766,7388.41,7689.51,1206.04,2639.43,4533.57,6759.65,4275.61,4858.03,6053.44,4053.99,1731.75,739.623,3495.27,9440.26,9489.43
89.9,9078.25,588.158,7389.8,7690.91,1207.43,2640.82,4534.96,6761.05,4277.01,4859.43,6054.83,4055.38,1733.14,741.014,3496.66,9441.65,9490.82
89.95,9079.64,589.551,7391.19,7692.3,1208.82,2642.21,4536.35,6762.44,4278.4,4860.82,6056.22,4056.77,1734.53,742.405,3498.06,9443.05,9492.21
90,9081.03,590.943,7392.57,7693.69,1210.21,2643.59,4537.74,6763.83,4279.79,4862.22,6057.6,4058.16,1735.92,743.795,3499.45,9444.45,9493.6
90.05,9082.42,592.335,7393.96,7695.08,1211.6,2644.98,4539.13,6765.22,4281.18,4863.61,6058.99,4059.55,1737.32,745.186,3500.84,9445.85,9494.99
