time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18
124.6,9131.83,4857.64,9191.66,5251.05,3099.85,8539.32,949.538,3010.65,4989.87,2893.03,5718.99,7212.12,2172.29,707.639,8820.24,6587,4805.99,8348.29
124.65,9133.23,4859.01,9193.05,5252.44,3101.24,8540.71,950.928,3012.04,4991.26,2894.42,5720.38,7213.5,2173.68,709.04,8821.63,6588.39,4807.35,8349.68
124.7,9134.63,4860.39,9194.44,5253.82,3102.63,8542.1,952.319,3013.43,4992.65,2895.81,5721.78,7214.89,2175.08,710.442,8823.02,6589.78,4808.71,8351.06
124.75,9136.02,4861.76,9195.82,5255.21,3104.02,8543.49,953.71,3014.82,4994.04,2897.2,5723.17,7216.28,2176.47,711.843,8824.41,6591.16,4810.07,8352.45
124.8,9137.42,4863.14,9197.21,5256.6,3105.41,8544.88,955.1,3016.21,4995.42,2898.59,5724.56,7217.67,2177.86,713.245,8825.8,6592.55,4811.43,8353.83
124.85,9138.82,4864.51,9198.6,5257.99,3106.8,8546.27,956.491,3017.6,4996.81,2899.98,5725.96,7219.06,2179.25,714.646,8827.18,6593.94,4812.78,8355.22
124.9,9140.21,4865.89,9199.99,5259.38,3108.19,8547.66,957.882,3018.99,4998.2,2901.37,5727.35,7220.45,2180.65,716.048,8828.57,6595.33,4814.14,8356.61
124.95,9141.61,4867.26,9201.38,5260.77,3109.58,8549.05,959.272,3020.38,4999.59,2902.76,5728.74,7221.83,2182.04,717.449,8829.96,6596.72,4815.5,8357.99
125,9143,4868.64,9202.77,5262.16,3110.96,8550.44,960.663,3021.77,5000.98,2904.15,5730.14,7223.22,2183.43,718.851,8831.35,6598.1,4816.86,8359.38
125.05,9144.4,4870.01,9204.16,5263.55,3112.35,8551.83,962.054,3023.16,5002.37,2905.53,5731.53,7224.61,2184.83,720.252,8832.74,6599.49,4818.22,8360.77
125.1,9145.8,4871.39,9205.55,5264.94,3113.74,8553.22,963.444,3024.55,5003.76,2906.92,5732.92,7226,2186.22,721.654,8834.13,6600.88,4819.58,8362.15
125.15,9147.19,4872.76,9206.94,5266.33,3115.13,8554.61,964.835,3025.94,5005.15,2908.31,5734.31,7227.39,2187.61,723.056,8835.52,6602.27,4820.94,8363.54
125.2,9148.59,4874.14,9208.32,5267.72,3116.52,8556,966.226,3027.33,5006.54,2909.7,5735.71,7228.77,2189.01,724.457,8836.91,6603.66,4822.3,8364.92
125.25,9149.99,4875.51,9209.71,5269.1,3117.91,8557.39,967.616,3028.72,5007.92,2911.09,5737.1,7230.16,2190.4,725.859,8838.3,6605.05,4823.66,8366.31
125.3,9151.38,4876.89,9211.1,5270.49,3119.3,8558.78,969.007,3030.11,5009.31,2912.48,5738.49,7231.55,2191.79,727.26,8839.68,6606.43,4825.02,8367.7
125.35,9152.78,4878.26,9212.49,5271.88,3120.69,8560.17,970.398,3031.5,5010.7,2913.87,5739.89,7232.94,2193.18,728.662,8841.07,6607.82,4826.38,8369.08
125.4,9154.18,4879.64,9213.88,5273.27,3122.08,8561.56,971.788,3032.89,5012.09,2915.26,5741.28,7234.33,2194.58,730.063,8842.46,6609.21,4827.74,8370.47
125.45,9155.57,4881.01,9215.27,5274.66,3123.47,8562.95,973.179,3034.28,5013.48,2916.65,5742.67,7235.72,2195.97,731.465,8843.85,6610.6,4829.1,8371.86
125.5,9156.97,4882.39,9216.66,5276.05,3124.86,8564.34,974.57,3035.67,5014.87,2918.03,5744.06,7237.1,2197.36,732.866,8845.24,6611.99,4830.46,8373.24
125.55,9158.36,4883.76,9218.05,5277.44,3126.25,8565.73,975.96,3037.06,5016.26,2919.42,5745.46,7238.49,2198.76,734.268,8846.63,6613.38,4831.82,8374.63
125.6,9159.76,4885.14,9219.44,5278.83,3127.63,8567.12,977.351,3038.45,5017.65,2920.81,5746.85,7239.88,2200.15,735.669,8848.02,6614.76,4833.18,8376.01
125.65,9161.16,4886.51,9220.82,5280.22,3129.02,8568.51,978.742,3039.84,5019.04,2922.2,5748.24,7241.27,2201.54,737.071,8849.41,6616.15,4834.54,8377.4
125.7,9162.55,4887.89,9222.21,5281.61,3130.41,8569.9,980.132,3041.23,5020.42,2923.59,5749.64,7242.66,2202.94,738.472,8850.8,6617.54,4835.9,8378.79
125.75,9163.95,4889.26,9223.6,5282.99,3131.8,8571.29,981.523,3042.62,5021.81,2924.98,5751.03,7244.04,2204.33,739.874,8852.18,6618.93,4837.26,8380.17
125.8,9165.35,4890.63,9224.99,5284.38,3133.19,8572.68,982.914,3044.01,5023.2,2926.37,5752.42,7245.43,2205.72,741.275,8853.57,6620.32,4838.62,8381.56
125.85,9166.74,4892.01,9226.38,5285.77,3134.58,8574.07,984.304,3045.4,5024.59,2927.76,5753.81,7246.82,2207.11,742.677,8854.96,6621.7,4839.98,8382.95
125.9,9168.14,4893.38,9227.77,5287.16,3135.97,8575.46,985.695,3046.79,5025.98,2929.15,5755.21,7248.21,2208.51,744.078,8856.35,6623.09,4841.34,8384.33
125.95,9169.54,4894.76,9229.16,5288.55,3137.36,8576.85,987.086,3048.17,5027.37,2930.53,5756.6,7249.6,2209.9,745.48,8857.74,6624.48,4842.7,8385.72
126,9170.93,4896.13,9230.55,5289.94,3138.75,8578.25,988.476,3049.56,5028.76,2931.92,5757.99,7250.99,2211.29,746.881,8859.13,6625.87,4844.06,8387.1
126.05,9172.33,4897.51,9231.94,5291.33,3140.14,8579.64,989.867,3050.95,5030.15,2933.31,5759.39,7252.37,2212.69,748.283,8860.52,6627.26,4845.42,8388.49
126.1,9173.73,4898.88,9233.32,5292.72,3141.53,8581.03,991.258,3052.34,5031.54,2934.7,5760.78,7253.76,2214.08,749.685,8861.91,6628.65,4846.78,8389.88
126.15,9175.12,4900.26,9234.71,5294.11,3142.91,8582.42,992.648,3053.73,5032.92,2936.09,5762.17,7255.15,2215.47,751.086,8863.3,6630.03,4848.14,8391.26
126.2,9176.52,4901.63,9236.1,5295.5,3144.3,8583.81,994.039,3055.12,5034.31,2937.48,5763.56,7256.54,2216.86,752.488,8864.68,6631.42,4849.5,8392.65
126.25,9177.91,4903.01,9237.49,5296.88,3145.69,8585.2,995.43,3056.51,5035.7,2938.87,5764.96,7257.93,2218.26,753.889,8866.07,6632.81,4850.86,8394.03
126.3,9179.31,4904.38,9238.88,5298.27,3147.08,8586.59,996.82,3057.9,5037.09,2940.26,5766.35,7259.32,2219.65,755.291,8867.46,6634.2,4852.21,8395.42
126.35,9180.71,4905.76,9240.27,5299.66,3148.47,8587.98,998.211,3059.29,5038.48,2941.65,5767.74,7260.7,2221.04,756.692,8868.85,6635.59,4853.57,8396.81
126.4,9182.1,4907.13,9241.66,5301.05,3149.86,8589.37,999.602,3060.68,5039.87,2943.03,5769.14,7262.09,2222.44,758.094,8870.24,6636.98,4854.93,8398.19
126.45,9183.5,4908.51,9243.05,5302.44,3151.25,8590.76,1000.99,3062.07,5041.26,2944.42,5770.53,7263.48,2223.83,759.495,8871.63,6638.36,4856.29,8399.58
126.5,9184.9,4909.88,9244.44,5303.83,3152.64,8592.15,1002.38,3063.46,5042.65,2945.81,5771.92,7264.87,2225.22,760.897,8873.02,6639.75,4857.65,8400.97
126.55,9186.29,4911.26,9245.82,5305.22,3154.03,8593.54,1003.77,3064.85,5044.04,2947.2,5773.31,7266.26,2226.62,762.298,8874.41,6641.14,4859.01,8402.35
126.6,9187.69,4912.63,9247.21,5306.61,3155.42,8594.93,1005.16,3066.24,5045.42,2948.59,5774.71,7267.64,2228.01,763.7,8875.8,6642.53,4860.37,8403.74
126.65,9189.09,4914.01,9248.6,5308,3156.81,8596.32,1006.56,3067.63,5046.81,2949.98,5776.1,7269.03,2229.4,765.101,8877.18,6643.92,4861.73,8405.12
126.7,9190.48,4915.38,9249.99,5309.39,3158.2,8597.71,1007.95,3069.02,5048.2,2951.37,5777.49,7270.42,2230.79,766.503,8878.57,6645.3,4863.09,8406.51
126.75,9191.88,4916.76,9251.38,5310.77,3159.58,8599.1,1009.34,3070.41,5049.59,2952.76,5778.89,7271.81,2232.19,767.904,8879.96,6646.69,4864.45,8407.9
126.8,9193.27,4918.13,9252.77,5312.16,3160.97,8600.49,1010.73,3071.8,5050.98,2954.15,5780.28,7273.2,2233.58,769.306,8881.35,6648.08,4865.81,8409.28
126.85,9194.67,4919.51,9254.16,5313.55,3162.36,8601.88,1012.12,3073.19,5052.37,2955.53,5781.67,7274.59,2234.97,770.707,8882.74,6649.47,4867.17,8410.67
126.9,9196.07,4920.88,9255.55,5314.94,3163.75,8603.27,1013.51,3074.58,5053.76,2956.92,5783.07,7275.97,2236.37,772.109,8884.13,6650.86,4868.53,8412.06
126.95,9197.46,4922.26,9256.94,5316.33,3165.14,8604.66,1014.9,3075.97,5055.15,2958.31,5784.46,7277.36,2237.76,773.511,8885.52,6652.25,4869.89,8413.44
127,9198.86,4923.63,9258.32,5317.72,3166.53,8606.05,1016.29,3077.36,5056.54,2959.7,5785.85,7278.75,2239.15,774.912,8886.91,6653.63,4871.25,8414.83
127.05,9200.26,4925.01,9259.71,5319.11,3167.92,8607.44,1017.68,3078.75,5057.92,2961.09,5787.24,7280.14,2240.55,776.314,8888.3,6655.02,4872.61,8416.21
127.1,9201.65,4926.38,9261.1,5320.5,3169.31,8608.83,1019.07,3080.14,5059.31,2962.48,5788.64,7281.53,2241.94,777.715,8889.68,6656.41,4873.97,8417.6
127.15,9203.05,4927.76,9262.49,5321.89,3170.7,8610.22,1020.46,3081.53,5060.7,2963.87,5790.03,7282.91,2243.33,779.117,8891.07,6657.8,4875.33,8418.99
127.2,9204.45,4929.13,9263.88,5323.28,3172.09,8611.61,1021.85,3082.92,5062.09,2965.26,5791.42,7284.3,2244.72,780.518,8892.46,6659.19,4876.69,8420.37
127.25,9205.84,4930.51,9265.27,5324.66,3173.48,8613,1023.24,3084.31,5063.48,2966.65,5792.82,7285.69,2246.12,781.92,8893.85,6660.58,4878.05,8421.76
127.3,9207.24,4931.88,9266.66,5326.05,3174.86,8614.39,1024.63,3085.7,5064.87,2968.03,5794.21,7287.08,2247.51,783.321,8895.24,6661.96,4879.41,8423.15
127.35,9208.63,4933.26,9268.05,5327.44,3176.25,8615.78,1026.02,3087.09,5066.26,2969.42,5795.6,7288.47,2248.9,784.723,8896.63,6663.35,4880.77,8424.53
127.4,9210.03,4934.63,9269.44,5328.83,3177.64,8617.17,1027.42,3088.47,5067.65,2970.81,5796.99,7289.86,2250.3,786.124,8898.02,6664.74,4882.13,8425.92
127.45,9211.43,4936.01,9270.82,5330.22,3179.03,8618.56,1028.81,3089.86,5069.04,2972.2,5798.39,7291.24,2251.69,787.526,8899.41,6666.13,4883.49,8427.3
127.5,9212.82,4937.38,9272.21,5331.61,3180.42,8619.95,1030.2,3091.25,5070.42,2973.59,5799.78,7292.63,2253.08,788.927,8900.8,6667.52,4884.85,8428.69
127.55,9214.22,4938.76,9273.6,5333,3181.81,8621.34,1031.59,3092.64,5071.81,2974.98,5801.17,7294.02,2254.48,790.329,8902.18,6668.9,4886.21,8430.08
127.6,9215.62,4940.13,9274.99,5334.39,3183.2,8622.73,1032.98,3094.03,5073.2,2976.37,5802.57,7295.41,2255.87,791.73,8903.57,6670.29,4887.57,8431.46
127.65,9217.01,4941.51,9276.38,5335.78,3184.59,8624.12,1034.37,3095.42,5074.59,2977.76,5803.96,7296.8,2257.26,793.132,8904.96,6671.68,4888.93,8432.85
127.7,9218.41,4942.88,9277.77,5337.17,3185.98,8625.51,1035.76,3096.81,5075.98,2979.15,5805.35,7298.19,2258.65,794.534,8906.35,6673.07,4890.29,8434.24
127.75,9219.81,4944.26,9279.16,5338.55,3187.37,8626.9,1037.15,3098.2,5077.37,2980.53,5806.74,7299.57,2260.05,795.935,8907.74,6674.46,4891.65,8435.62
127.8,9221.2,4945.63,9280.55,5339.94,3188.76,8628.29,1038.54,3099.59,5078.76,2981.92,5808.14,7300.96,2261.44,797.337,8909.13,6675.85,4893,8437.01
127.85,9222.6,4947.01,9281.94,5341.33,3190.14,8629.68,1039.93,3100.98,5080.15,2983.31,5809.53,7302.35,2262.83,798.738,8910.52,6677.23,4894.36,8438.39
127.9,9224,4948.38,9283.32,5342.72,3191.53,8631.07,1041.32,3102.37,5081.54,2984.7,5810.92,7303.74,2264.23,800.14,8911.91,6678.62,4895.72,8439.78
127.95,9225.39,4949.76,9284.71,5344.11,3192.92,8632.46,1042.71,3103.76,5082.92,2986.09,5812.32,7305.13,2265.62,801.541,8913.3,6680.01,4897.08,8441.17
128,9226.79,4951.13,9286.1,5345.5,3194.31,8633.85,1044.1,3105.15,5084.31,2987.48,5813.71,7306.51,2267.01,802.943,8914.68,6681.4,4898.44,8442.55
128.05,9228.18,4952.51,9287.49,5346.89,3195.7,8635.24,1045.49,3106.54,5085.7,2988.87,5815.1,7307.9,2268.4,804.344,8916.07,6682.79,4899.8,8443.94
128.1,9229.58,4953.88,9288.88,5348.28,3197.09,8636.63,1046.88,3107.93,5087.09,2990.26,5816.49,7309.29,2269.8,805.746,8917.46,6684.18,4901.16,8445.32
128.15,9230.98,4955.26,9290.27,5349.67,3198.48,8638.02,1048.28,3109.32,5088.48,2991.65,5817.89,7310.68,2271.19,807.147,8918.85,6685.56,4902.52,8446.71
128.2,9232.37,4956.63,9291.66,5351.06,3199.87,8639.41,1049.67,3110.71,5089.87,2993.03,5819.28,7312.07,2272.58,808.549,8920.24,6686.95,4903.88,8448.1
128.25,9233.77,4958.01,9293.05,5352.45,3201.26,8640.8,1051.06,3112.1,5091.26,2994.42,5820.67,7313.46,2273.98,809.95,8921.63,6688.34,4905.24,8449.48
128.3,9235.17,4959.38,9294.44,5353.83,3202.65,8642.19,1052.45,3113.49,5092.65,2995.81,5822.07,7314.84,2275.37,811.352,8923.02,6689.73,4906.6,8450.87
128.35,9236.56,4960.75,9295.82,5355.22,3204.04,8643.58,1053.84,3114.88,5094.04,2997.2,5823.46,7316.23,2276.76,812.754,8924.41,6691.12,4907.96,8452.26
128.4,9237.96,4962.13,9297.21,5356.61,3205.43,8644.97,1055.23,3116.27,5095.42,2998.59,5824.85,7317.62,2278.16,814.155,8925.8,6692.5,4909.32,8453.64
128.45,9239.36,4963.5,9298.6,5358,3206.81,8646.36,1056.62,3117.66,5096.81,2999.98,5826.25,7319.01,2279.55,815.557,8927.18,6693.89,4910.68,8455.03
128.5,9240.75,4964.88,9299.99,5359.39,3208.2,8647.75,1058.01,3119.05,5098.2,3001.37,5827.64,7320.4,2280.94,816.958,8928.57,6695.28,4912.04,8456.41
128.55,9242.15,4966.25,9301.38,5360.78,3209.59,8649.14,1059.4,3120.44,5099.59,3002.76,5829.03,7321.79,2282.33,818.36,8929.96,6696.67,4913.4,8457.8
128.6,9243.55,4967.63,9302.77,5362.17,3210.98,8650.53,1060.79,3121.83,5100.98,3004.15,5830.42,7323.17,2283.73,819.761,8931.35,6698.06,4914.76,8459.19
128.65,9244.94,4969,9304.16,5363.56,3212.37,8651.92,1062.18,3123.22,5102.37,3005.53,5831.82,7324.56,2285.12,821.163,8932.74,6699.45,4916.12,8460.57
128.7,9246.34,4970.38,9305.55,5364.95,3213.76,8653.31,1063.57,3124.61,5103.76,3006.92,5833.21,7325.95,2286.51,822.564,8934.13,6700.83,4917.48,8461.96
128.75,9247.73,4971.75,9306.94,5366.34,3215.15,8654.7,1064.96,3126,5105.15,3008.31,5834.6,7327.34,2287.91,823.966,8935.52,6702.22,4918.84,8463.35
128.8,9249.13,4973.13,9308.32,5367.72,3216.54,8656.09,1066.35,3127.39,5106.54,3009.7,5836,7328.73,2289.3,825.367,8936.91,6703.61,4920.2,8464.73
128.85,9250.53,4974.5,9309.71,5369.11,3217.93,8657.48,1067.74,3128.77,5107.92,3011.09,5837.39,7330.11,2290.69,826.769,8938.3,6705,4921.56,8466.12
128.9,9251.92,4975.88,9311.1,5370.5,3219.32,8658.87,1069.14,3130.16,5109.31,3012.48,5838.78,7331.5,2292.09,828.17,8939.68,6706.39,4922.92,8467.5
128.95,9253.32,4977.25,9312.49,5371.89,3220.71,8660.26,1070.53,3131.55,5110.7,3013.87,5840.17,7332.89,2293.48,829.572,8941.07,6707.77,4924.28,8468.89
129,9254.72,4978.63,9313.88,5373.28,3222.09,8661.65,1071.92,3132.94,5112.09,3015.26,5841.57,7334.28,2294.87,830.974,8942.46,6709.16,4925.64,8470.28
129.05,9256.11,4980,9315.27,5374.67,3223.48,8663.04,1073.31,3134.33,5113.48,3016.65,5842.96,7335.67,2296.26,832.375,8943.85,6710.55,4927,8471.66
129.1,9257.51,4981.38,9316.66,5376.06,3224.87,8664.43,1074.7,3135.72,5114.87,3018.03,5844.35,7337.06,2297.66,833.777,8945.24,6711.94,4928.36,8473.05
129.15,9258.91,4982.75,9318.05,5377.45,3226.26,8665.82,1076.09,3137.11,5116.26,3019.42,5845.75,7338.44,2299.05,835.178,8946.63,6713.33,4929.72,8474.44
129.2,9260.3,4984.13,9319.44,5378.84,3227.65,8667.21,1077.48,3138.5,5117.65,3020.81,5847.14,7339.83,2300.44,836.58,8948.02,6714.72,4931.08,8475.82
129.25,9261.7,4985.5,9320.82,5380.23,3229.04,8668.6,1078.87,3139.89,5119.04,3022.2,5848.53,7341.22,2301.84,837.981,8949.41,6716.1,4932.44,8477.21
129.3,9263.09,4986.88,9322.21,5381.61,3230.43,8669.99,1080.26,3141.28,5120.42,3023.59,5849.92,7342.61,2303.23,839.383,8950.8,6717.49,4933.8,8478.59
129.35,9264.49,4988.25,9323.6,5383,3231.82,8671.38,1081.65,3142.67,5121.81,3024.98,5851.32,7344,2304.62,840.784,8952.18,6718.88,4935.16,8479.98
129.4,9265.89,4989.63,9324.99,5384.39,3233.21,8672.77,1083.04,3144.06,5123.2,3026.37,5852.71,7345.38,2306.02,842.186,8953.57,6720.27,4936.51,8481.37
129.45,9267.28,4991,9326.38,5385.78,3234.6,8674.16,1084.43,3145.45,5124.59,3027.76,5854.1,7346.77,2307.41,843.587,8954.96,6721.66,4937.87,8482.75
129.5,9268.68,4992.38,9327.77,5387.17,3235.99,8675.55,1085.82,3146.84,5125.98,3029.15,5855.5,7348.16,2308.8,844.989,8956.35,6723.05,4939.23,8484.14
129.55,9270.08,4993.75,9329.16,5388.56,3237.37,8676.94,1087.21,3148.23,5127.37,3030.53,5856.89,7349.55,2310.19,846.39,8957.74,6724.43,4940.59,8485.53
129.6,9271.47,4995.13,9330.55,5389.95,3238.76,8678.33,1088.6,3149.62,5128.76,3031.92,5858.28,7350.94,2311.59,847.792,8959.13,6725.82,4941.95,8486.91
129.65,9272.87,4996.5,9331.94,5391.34,3240.15,8679.72,1090,3151.01,5130.15,3033.31,5859.67,7352.33,2312.98,849.194,8960.52,6727.21,4943.31,8488.3
129.7,9274.27,4997.88,9333.32,5392.73,3241.54,8681.11,1091.39,3152.4,5131.54,3034.7,5861.07,7353.71,2314.37,850.595,8961.91,6728.6,4944.67,8489.68
129.75,9275.66,4999.25,9334.71,5394.12,3242.93,8682.5,1092.78,3153.79,5132.92,3036.09,5862.46,7355.1,2315.77,851.997,8963.3,6729.99,4946.03,8491.07
129.8,9277.06,5000.63,9336.1,5395.5,3244.32,8683.89,1094.17,3155.18,5134.31,3037.48,5863.85,7356.49,2317.16,853.398,8964.68,6731.37,4947.39,8492.46
129.85,9278.46,5002,9337.49,5396.89,3245.71,8685.28,1095.56,3156.57,5135.7,3038.87,5865.25,7357.88,2318.55,854.8,8966.07,6732.76,4948.75,8493.84
129.9,9279.85,5003.38,9338.88,5398.28,3247.1,8686.67,1096.95,3157.96,5137.09,3040.26,5866.64,7359.27,2319.95,856.201,8967.46,6734.15,4950.11,8495.23
129.95,9281.25,5004.75,9340.27,5399.67,3248.49,8688.06,1098.34,3159.35,5138.48,3041.65,5868.03,7360.66,2321.34,857.603,8968.85,6735.54,4951.47,8496.62
130,9282.64,5006.13,9341.66,5401.06,3249.88,8689.45,1099.73,3160.74,5139.87,3043.03,5869.43,7362.04,2322.73,859.004,8970.24,6736.93,4952.83,8498
130.05,9284.04,5007.5,9343.05,5402.45,3251.27,8690.84,1101.12,3162.13,5141.26,3044.42,5870.82,7363.43,2324.12,860.406,8971.63,6738.32,4954.19,8499.39
130.1,9285.44,5008.88,9344.44,5403.84,3252.66,8692.23,1102.51,3163.52,5142.65,3045.81,5872.21,7364.82,2325.52,861.807,8973.02,6739.7,4955.55,8500.77
130.15,9286.83,5010.25,9345.82,5405.23,3254.04,8693.62,1103.9,3164.91,5144.04,3047.2,5873.6,7366.21,2326.91,863.209,8974.41,6741.09,4956.91,8502.16
130.2,9288.23,5011.63,9347.21,5406.62,3255.43,8695.01,1105.29,3166.3,5145.42,3048.59,5875,7367.6,2328.3,864.611,8975.8,6742.48,4958.27,8503.55
130.25,9289.63,5013,9348.6,5408.01,3256.82,8696.4,1106.68,3167.68,5146.81,3049.98,5876.39,7368.98,2329.7,866.012,8977.18,6743.87,4959.63,8504.93
130.3,9291.02,5014.38,9349.99,5409.39,3258.21,8697.8,1108.07,3169.07,5148.2,3051.37,5877.78,7370.37,2331.09,867.414,8978.57,6745.26,4960.99,8506.32
130.35,9292.42,5015.75,9351.38,5410.78,3259.6,8699.19,1109.46,3170.46,5149.59,3052.76,5879.18,7371.76,2332.48,868.815,8979.96,6746.65,4962.35,8507.7
130.4,9293.82,5017.13,9352.77,5412.17,3260.99,8700.58,1110.86,3171.85,5150.98,3054.15,5880.57,7373.15,2333.88,870.217,8981.35,6748.03,4963.71,8509.09
130.45,9295.21,5018.5,9354.16,5413.56,3262.38,8701.97,1112.25,3173.24,5152.37,3055.53,5881.96,7374.54,2335.27,871.618,8982.74,6749.42,4965.07,8510.48
130.5,9296.61,5019.88,9355.55,5414.95,3263.77,8703.36,1113.64,3174.63,5153.76,3056.92,5883.35,7375.93,2336.66,873.02,8984.13,6750.81,4966.43,8511.86
130.55,9298,5021.25,9356.94,5416.34,3265.16,8704.75,1115.03,3176.02,5155.15,3058.31,5884.75,7377.31,2338.05,874.421,8985.52,6752.2,4967.79,8513.25
130.6,9299.4,5022.63,9358.32,5417.73,3266.55,8706.14,1116.42,3177.41,5156.54,3059.7,5886.14,7378.7,2339.45,875.823,8986.91,6753.59,4969.15,8514.64
130.65,9300.8,5024,9359.71,5419.12,3267.94,8707.53,1117.81,3178.8,5157.92,3061.09,5887.53,7380.09,2340.84,877.224,8988.3,6754.97,4970.51,8516.02
130.7,9302.19,5025.38,9361.1,5420.51,3269.32,8708.92,1119.2,3180.19,5159.31,3062.48,5888.93,7381.48,2342.23,878.626,8989.68,6756.36,4971.87,8517.41
130.75,9303.59,5026.75,9362.49,5421.9,3270.71,8710.31,1120.59,3181.58,5160.7,3063.87,5890.32,7382.87,2343.63,880.028,8991.07,6757.75,4973.23,8518.79
130.8,9304.99,5028.13,9363.88,5423.28,3272.1,8711.7,1121.98,3182.97,5162.09,3065.26,5891.71,7384.25,2345.02,881.429,8992.46,6759.14,4974.59,8520.18
130.85,9306.38,5029.5,9365.27,5424.67,3273.49,8713.09,1123.37,3184.36,5163.48,3066.65,5893.1,7385.64,2346.41,882.831,8993.85,6760.53,4975.95,8521.57
130.9,9307.78,5030.88,9366.66,5426.06,3274.88,8714.48,1124.76,3185.75,5164.87,3068.03,5894.5,7387.03,2347.81,884.232,8995.24,6761.92,4977.31,8522.95
130.95,9309.18,5032.25,9368.05,5427.45,3276.27,8715.87,1126.15,3187.14,5166.26,3069.42,5895.89,7388.42,2349.2,885.634,8996.63,6763.3,4978.67,8524.34
131,9310.57,5033.63,9369.44,5428.84,3277.66,8717.26,1127.54,3188.53,5167.65,3070.81,5897.28,7389.81,2350.59,887.035,8998.02,6764.69,4980.03,8525.73
131.05,9311.97,5035,9370.82,5430.23,3279.05,8718.65,1128.93,3189.92,5169.04,3072.2,5898.68,7391.2,2351.98,888.437,8999.41,6766.08,4981.39,8527.11
131.1,9313.37,5036.38,9372.21,5431.62,3280.44,8720.04,1130.32,3191.31,5170.42,3073.59,5900.07,7392.58,2353.38,889.838,9000.8,6767.47,4982.75,8528.5
131.15,9314.76,5037.75,9373.6,5433.01,3281.83,8721.43,1131.72,3192.7,5171.81,3074.98,5901.46,7393.97,2354.77,891.24,9002.18,6768.86,4984.1,8529.88
131.2,9316.16,5039.13,9374.99,5434.4,3283.22,8722.82,1133.11,3194.09,5173.2,3076.37,5902.86,7395.36,2356.16,892.642,9003.57,6770.25,4985.46,8531.27
131.25,9317.55,5040.5,9376.38,5435.79,3284.6,8724.21,1134.5,3195.48,5174.59,3077.76,5904.25,7396.75,2357.56,894.043,9004.96,6771.63,4986.82,8532.66
131.3,9318.95,5041.88,9377.77,5437.17,3285.99,8725.6,1135.89,3196.87,5175.98,3079.15,5905.64,7398.14,2358.95,895.445,9006.35,6773.02,4988.18,8534.04
131.35,9320.35,5043.25,9379.16,5438.56,3287.38,8726.99,1137.28,3198.26,5177.37,3080.53,5907.03,7399.53,2360.34,896.846,9007.74,6774.41,4989.54,8535.43
131.4,9321.74,5044.63,9380.55,5439.95,3288.77,8728.38,1138.67,3199.65,5178.76,3081.92,5908.43,7400.91,2361.74,898.248,9009.13,6775.8,4990.9,8536.82
131.45,9323.14,5046,9381.94,5441.34,3290.16,8729.77,1140.06,3201.04,5180.15,3083.31,5909.82,7402.3,2363.13,899.649,9010.52,6777.19,4992.26,8538.2
131.5,9324.54,5047.38,9383.32,5442.73,3291.55,8731.16,1141.45,3202.43,5181.54,3084.7,5911.21,7403.69,2364.52,901.051,9011.91,6778.57,4993.62,8539.59
131.55,9325.93,5048.75,9384.71,5444.12,3292.94,8732.55,1142.84,3203.82,5182.92,3086.09,5912.61,7405.08,2365.91,902.452,9013.3,6779.96,4994.98,8540.97
131.6,9327.33,5050.13,9386.1,5445.51,3294.33,8733.94,1144.23,3205.21,5184.31,3087.48,5914,7406.47,2367.31,903.854,9014.68,6781.35,4996.34,8542.36
131.65,9328.73,5051.5,9387.49,5446.9,3295.72,8735.33,1145.62,3206.59,5185.7,3088.87,5915.39,7407.85,2368.7,905.256,9016.07,6782.74,4997.7,8543.75
131.7,9330.12,5052.88,9388.88,5448.29,3297.11,8736.72,1147.01,3207.98,5187.09,3090.26,5916.78,7409.24,2370.09,906.657,9017.46,6784.13,4999.06,8545.13
131.75,9331.52,5054.25,9390.27,5449.68,3298.5,8738.11,1148.4,3209.37,5188.48,3091.65,5918.18,7410.63,2371.49,908.059,9018.85,6785.52,5000.42,8546.52
131.8,9332.92,5055.63,9391.66,5451.06,3299.89,8739.5,1149.79,3210.76,5189.87,3093.03,5919.57,7412.02,2372.88,909.46,9020.24,6786.9,5001.78,8547.91
131.85,9334.31,5057,9393.05,5452.45,3301.27,8740.89,1151.18,3212.15,5191.26,3094.42,5920.96,7413.41,2374.27,910.862,9021.63,6788.29,5003.14,8549.29
131.9,9335.71,5058.38,9394.44,5453.84,3302.66,8742.28,1152.58,3213.54,5192.65,3095.81,5922.36,7414.8,2375.67,912.263,9023.02,6789.68,5004.5,8550.68
131.95,9337.1,5059.75,9395.82,5455.23,3304.05,8743.67,1153.97,3214.93,5194.04,3097.2,5923.75,7416.18,2377.06,913.665,9024.41,6791.07,5005.86,8552.06
132,9338.5,5061.13,9397.21,5456.62,3305.44,8745.06,1155.36,3216.32,5195.42,3098.59,5925.14,7417.57,2378.45,915.066,9025.8,6792.46,5007.22,8553.45
132.05,9339.9,5062.5,9398.6,5458.01,3306.83,8746.45,1156.75,3217.71,5196.81,3099.98,5926.53,7418.96,2379.84,916.468,9027.18,6793.85,5008.58,8554.84
132.1,9341.29,5063.88,9399.99,5459.4,3308.22,8747.84,1158.14,3219.1,5198.2,3101.37,5927.93,7420.35,2381.24,917.869,9028.57,6795.23,5009.94,8556.22
