time,N1,N2,N3,N4,N5,N6,N7,N8
171.7,8572.86,3824.68,4724.34,9555.89,4592.33,8810.84,6543.95,3590.63
171.75,8574.25,3826.07,4725.72,9557.29,4593.72,8812.23,6545.35,3592.01
171.8,8575.64,3827.46,4727.11,9558.69,4595.12,8813.61,6546.74,3593.4
171.85,8577.03,3828.84,4728.5,9560.1,4596.51,8815,6548.13,3594.78
171.9,8578.42,3830.23,4729.89,9561.5,4597.9,8816.39,6549.52,3596.16
171.95,8579.81,3831.62,4731.28,9562.9,4599.29,8817.78,6550.91,3597.54
172,8581.19,3833.01,4732.67,9564.3,4600.68,8819.17,6552.3,3598.93
172.05,8582.58,3834.4,4734.06,9565.7,4602.07,8820.56,6553.69,3600.31
172.1,8583.97,3835.79,4735.45,9567.1,4603.46,8821.95,6555.08,3601.69
172.15,8585.36,3837.18,4736.84,9568.5,4604.86,8823.34,6556.47,3603.07
172.2,8586.75,3838.57,4738.22,9569.9,4606.25,8824.73,6557.86,3604.45
172.25,8588.14,3839.96,4739.61,9571.3,4607.64,8826.11,6559.25,3605.84
172.3,8589.53,3841.34,4741,9572.7,4609.03,8827.5,6560.64,3607.22
172.35,8590.92,3842.73,4742.39,9574.1,4610.42,8828.89,6562.04,3608.6
172.4,8592.31,3844.12,4743.78,9575.5,4611.81,8830.28,6563.43,3609.98
172.45,8593.7,3845.51,4745.17,9576.9,4613.21,8831.67,6564.82,3611.37
172.5,8595.09,3846.9,4746.56,9578.3,4614.6,8833.06,6566.21,3612.75
172.55,8596.48,3848.29,4747.95,9579.7,4615.99,8834.45,6567.6,3614.13
172.6,8597.87,3849.68,4749.34,9581.1,4617.38,8835.84,6568.99,3615.51
172.65,8599.26,3851.07,4750.72,9582.5,4618.77,8837.23,6570.38,3616.89
172.7,8600.65,3852.46,4752.11,9583.9,4620.16,8838.61,6571.77,3618.28
172.75,8602.04,3853.84,4753.5,9585.3,4621.56,8840,6573.16,3619.66
172.8,8603.42,3855.23,4754.89,9586.7,4622.95,8841.39,6574.55,3621.04
172.85,8604.81,3856.62,4756.28,9588.1,4624.34,8842.78,6575.94,3622.42
172.9,8606.2,3858.01,4757.67,9589.5,4625.73,8844.17,6577.33,3623.81
172.95,8607.59,3859.4,4759.06,9590.9,4627.12,8845.56,6578.73,3625.19
173,8608.98,3860.79,4760.45,9592.3,4628.51,8846.95,6580.12,3626.57
173.05,8610.37,3862.18,4761.84,9593.71,4629.91,8848.34,6581.51,3627.95
173.1,8611.76,3863.57,4763.22,9595.11,4631.3,8849.73,6582.9,3629.33
173.15,8613.15,3864.96,4764.61,9596.51,4632.69,8851.11,6584.29,3630.72
173.2,8614.54,3866.34,4766,9597.91,4634.08,8852.5,6585.68,3632.1
173.25,8615.93,3867.73,4767.39,9599.31,4635.47,8853.89,6587.07,3633.48
173.3,8617.32,3869.12,4768.78,9600.71,4636.86,8855.28,6588.46,3634.86
173.35,8618.71,3870.51,4770.17,9602.11,4638.25,8856.67,6589.85,3636.25
173.4,8620.1,3871.9,4771.56,9603.51,4639.65,8858.06,6591.24,3637.63
173.45,8621.49,3873.29,4772.95,9604.91,4641.04,8859.45,6592.63,3639.01
173.5,8622.88,3874.68,4774.34,9606.31,4642.43,8860.84,6594.02,3640.39
173.55,8624.27,3876.07,4775.72,9607.71,4643.82,8862.23,6595.41,3641.77
173.6,8625.65,3877.46,4777.11,9609.11,4645.21,8863.61,6596.81,3643.16
173.65,8627.04,3878.84,4778.5,9610.51,4646.6,8865,6598.2,3644.54
173.7,8628.43,3880.23,4779.89,9611.91,4648,8866.39,6599.59,3645.92
173.75,8629.82,3881.62,4781.28,9613.31,4649.39,8867.78,6600.98,3647.3
173.8,8631.21,3883.01,4782.67,9614.71,4650.78,8869.17,6602.37,3648.69
173.85,8632.6,3884.4,4784.06,9616.11,4652.17,8870.56,6603.76,3650.07
173.9,8633.99,3885.79,4785.45,9617.51,4653.56,8871.95,6605.15,3651.45
173.95,8635.38,3887.18,4786.84,9618.91,4654.95,8873.34,6606.54,3652.83
174,8636.77,3888.57,4788.22,9620.31,4656.35,8874.73,6607.93,3654.21
174.05,8638.16,3889.96,4789.61,9621.71,4657.74,8876.11,6609.32,3655.6
174.1,8639.55,3891.34,4791,9623.11,4659.13,8877.5,6610.71,3656.98
174.15,8640.94,3892.73,4792.39,9624.51,4660.52,8878.89,6612.1,3658.36
174.2,8642.33,3894.12,4793.78,9625.91,4661.91,8880.28,6613.5,3659.74
174.25,8643.72,3895.51,4795.17,9627.32,4663.3,8881.67,6614.89,3661.13
174.3,8645.11,3896.9,4796.56,9628.72,4664.7,8883.06,6616.28,3662.51
174.35,8646.5,3898.29,4797.95,9630.12,4666.09,8884.45,6617.67,3663.89
174.4,8647.88,3899.68,4799.34,9631.52,4667.48,8885.84,6619.06,3665.27
174.45,8649.27,3901.07,4800.72,9632.92,4668.87,8887.23,6620.45,3666.65
174.5,8650.66,3902.46,4802.11,9634.32,4670.26,8888.61,6621.84,3668.04
174.55,8652.05,3903.84,4803.5,9635.72,4671.65,8890,6623.23,3669.42
174.6,8653.44,3905.23,4804.89,9637.12,4673.04,8891.39,6624.62,3670.8
174.65,8654.83,3906.62,4806.28,9638.52,4674.44,8892.78,6626.01,3672.18
174.7,8656.22,3908.01,4807.67,9639.92,4675.83,8894.17,6627.4,3673.57
174.75,8657.61,3909.4,4809.06,9641.32,4677.22,8895.56,6628.79,3674.95
174.8,8659,3910.79,4810.45,9642.72,4678.61,8896.95,6630.19,3676.33
174.85,8660.39,3912.18,4811.84,9644.12,4680,8898.34,6631.58,3677.71
174.9,8661.78,3913.57,4813.22,9645.52,4681.39,8899.73,6632.97,3679.09
174.95,8663.17,3914.96,4814.61,9646.92,4682.79,8901.11,6634.36,3680.48
175,8664.56,3916.34,4816,9648.32,4684.18,8902.5,6635.75,3681.86
175.05,8665.95,3917.73,4817.39,9649.72,4685.57,8903.89,6637.14,3683.24
175.1,8667.34,3919.12,4818.78,9651.12,4686.96,8905.28,6638.53,3684.62
175.15,8668.73,3920.51,4820.17,9652.52,4688.35,8906.67,6639.92,3686.01
175.2,8670.11,3921.9,4821.56,9653.92,4689.74,8908.06,6641.31,3687.39
175.25,8671.5,3923.29,4822.95,9655.32,4691.14,8909.45,6642.7,3688.77
175.3,8672.89,3924.68,4824.34,9656.72,4692.53,8910.84,6644.09,3690.15
175.35,8674.28,3926.07,4825.72,9658.12,4693.92,8912.23,6645.48,3691.53
175.4,8675.67,3927.46,4827.11,9659.52,4695.31,8913.61,6646.87,3692.92
175.45,8677.06,3928.84,4828.5,9660.93,4696.7,8915,6648.27,3694.3
175.5,8678.45,3930.23,4829.89,9662.33,4698.09,8916.39,6649.66,3695.68
175.55,8679.84,3931.62,4831.28,9663.73,4699.48,8917.78,6651.05,3697.06
175.6,8681.23,3933.01,4832.67,9665.13,4700.88,8919.17,6652.44,3698.45
175.65,8682.62,3934.4,4834.06,9666.53,4702.27,8920.56,6653.83,3699.83
175.7,8684.01,3935.79,4835.45,9667.93,4703.66,8921.95,6655.22,3701.21
175.75,8685.4,3937.18,4836.84,9669.33,4705.05,8923.34,6656.61,3702.59
175.8,8686.79,3938.57,4838.22,9670.73,4706.44,8924.73,6658,3703.97
175.85,8688.18,3939.96,4839.61,9672.13,4707.83,8926.11,6659.39,3705.36
175.9,8689.57,3941.34,4841,9673.53,4709.23,8927.5,6660.78,3706.74
175.95,8690.96,3942.73,4842.39,9674.93,4710.62,8928.89,6662.17,3708.12
176,8692.35,3944.12,4843.78,9676.33,4712.01,8930.28,6663.56,3709.5
176.05,8693.73,3945.51,4845.17,9677.73,4713.4,8931.67,6664.96,3710.89
176.1,8695.12,3946.9,4846.56,9679.13,4714.79,8933.06,6666.35,3712.27
176.15,8696.51,3948.29,4847.95,9680.53,4716.18,8934.45,6667.74,3713.65
176.2,8697.9,3949.68,4849.34,9681.93,4717.58,8935.84,6669.13,3715.03
176.25,8699.29,3951.07,4850.72,9683.33,4718.97,8937.23,6670.52,3716.41
176.3,8700.68,3952.46,4852.11,9684.73,4720.36,8938.61,6671.91,3717.8
176.35,8702.07,3953.84,4853.5,9686.13,4721.75,8940,6673.3,3719.18
176.4,8703.46,3955.23,4854.89,9687.53,4723.14,8941.39,6674.69,3720.56
176.45,8704.85,3956.62,4856.28,9688.93,4724.53,8942.78,6676.08,3721.94
176.5,8706.24,3958.01,4857.67,9690.33,4725.93,8944.17,6677.47,3723.33
176.55,8707.63,3959.4,4859.06,9691.73,4727.32,8945.56,6678.86,3724.71
176.6,8709.02,3960.79,4860.45,9693.13,4728.71,8946.95,6680.25,3726.09
176.65,8710.41,3962.18,4861.84,9694.53,4730.1,8948.34,6681.64,3727.47
176.7,8711.8,3963.57,4863.22,9695.93,4731.49,8949.73,6683.04,3728.85
176.75,8713.19,3964.96,4864.61,9697.34,4732.88,8951.11,6684.43,3730.24
176.8,8714.58,3966.34,4866,9698.74,4734.27,8952.5,6685.82,3731.62
176.85,8715.96,3967.73,4867.39,9700.14,4735.67,8953.89,6687.21,3733
176.9,8717.35,3969.12,4868.78,9701.54,4737.06,8955.28,6688.6,3734.38
176.95,8718.74,3970.51,4870.17,9702.94,4738.45,8956.67,6689.99,3735.77
177,8720.13,3971.9,4871.56,9704.34,4739.84,8958.06,6691.38,3737.15
177.05,8721.52,3973.29,4872.95,9705.74,4741.23,8959.45,6692.77,3738.53
177.1,8722.91,3974.68,4874.34,9707.14,4742.62,8960.84,6694.16,3739.91
177.15,8724.3,3976.07,4875.72,9708.54,4744.02,8962.23,6695.55,3741.29
177.2,8725.69,3977.46,4877.11,9709.94,4745.41,8963.61,6696.94,3742.68
177.25,8727.08,3978.84,4878.5,9711.34,4746.8,8965,6698.33,3744.06
177.3,8728.47,3980.23,4879.89,9712.74,4748.19,8966.39,6699.73,3745.44
177.35,8729.86,3981.62,4881.28,9714.14,4749.58,8967.78,6701.12,3746.82
177.4,8731.25,3983.01,4882.67,9715.54,4750.97,8969.17,6702.51,3748.21
177.45,8732.64,3984.4,4884.06,9716.94,4752.37,8970.56,6703.9,3749.59
177.5,8734.03,3985.79,4885.45,9718.34,4753.76,8971.95,6705.29,3750.97
177.55,8735.42,3987.18,4886.84,9719.74,4755.15,8973.34,6706.68,3752.35
177.6,8736.81,3988.57,4888.22,9721.14,4756.54,8974.73,6708.07,3753.74
177.65,8738.19,3989.96,4889.61,9722.54,4757.93,8976.11,6709.46,3755.12
177.7,8739.58,3991.34,4891,9723.94,4759.32,8977.5,6710.85,3756.5
177.75,8740.97,3992.73,4892.39,9725.34,4760.71,8978.89,6712.24,3757.88
177.8,8742.36,3994.12,4893.78,9726.74,4762.11,8980.28,6713.63,3759.26
177.85,8743.75,3995.51,4895.17,9728.14,4763.5,8981.67,6715.02,3760.65
177.9,8745.14,3996.9,4896.56,9729.54,4764.89,8983.06,6716.41,3762.03
177.95,8746.53,3998.29,4897.95,9730.94,4766.28,8984.45,6717.81,3763.41
178,8747.92,3999.68,4899.34,9732.35,4767.67,8985.84,6719.2,3764.79
178.05,8749.31,4001.07,4900.72,9733.75,4769.06,8987.23,6720.59,3766.18
178.1,8750.7,4002.46,4902.11,9735.15,4770.46,8988.61,6721.98,3767.56
178.15,8752.09,4003.84,4903.5,9736.55,4771.85,8990,6723.37,3768.94
178.2,8753.48,4005.23,4904.89,9737.95,4773.24,8991.39,6724.76,3770.32
178.25,8754.87,4006.62,4906.28,9739.35,4774.63,8992.78,6726.15,3771.7
178.3,8756.26,4008.01,4907.67,9740.75,4776.02,8994.17,6727.54,3773.09
178.35,8757.65,4009.4,4909.06,9742.15,4777.41,8995.56,6728.93,3774.47
178.4,8759.04,4010.79,4910.45,9743.55,4778.81,8996.95,6730.32,3775.85
178.45,8760.42,4012.18,4911.84,9744.95,4780.2,8998.34,6731.71,3777.23
178.5,8761.81,4013.57,4913.22,9746.35,4781.59,8999.73,6733.1,3778.62
178.55,8763.2,4014.96,4914.61,9747.75,4782.98,9001.11,6734.5,3780
178.6,8764.59,4016.34,4916,9749.15,4784.37,9002.5,6735.89,3781.38
178.65,8765.98,4017.73,4917.39,9750.55,4785.76,9003.89,6737.28,3782.76
178.7,8767.37,4019.12,4918.78,9751.95,4787.15,9005.28,6738.67,3784.15
178.75,8768.76,4020.51,4920.17,9753.35,4788.55,9006.67,6740.06,3785.53
178.8,8770.15,4021.9,4921.56,9754.75,4789.94,9008.06,6741.45,3786.91
178.85,8771.54,4023.29,4922.95,9756.15,4791.33,9009.45,6742.84,3788.29
178.9,8772.93,4024.68,4924.34,9757.55,4792.72,9010.84,6744.23,3789.67
178.95,8774.32,4026.07,4925.72,9758.95,4794.11,9012.23,6745.62,3791.06
179,8775.71,4027.46,4927.11,9760.35,4795.5,9013.61,6747.01,3792.44
179.05,8777.1,4028.84,4928.5,9761.75,4796.9,9015,6748.4,3793.82
179.1,8778.49,4030.23,4929.89,9763.15,4798.29,9016.39,6749.79,3795.2
179.15,8779.88,4031.62,4931.28,9764.55,4799.68,9017.78,6751.18,3796.59
179.2,8781.27,4033.01,4932.67,9765.95,4801.07,9019.17,6752.58,3797.97
179.25,8782.65,4034.4,4934.06,9767.35,4802.46,9020.56,6753.97,3799.35
179.3,8784.04,4035.79,4935.45,9768.76,4803.85,9021.95,6755.36,3800.73
179.35,8785.43,4037.18,4936.84,9770.16,4805.25,9023.34,6756.75,3802.11
179.4,8786.82,4038.57,4938.22,9771.56,4806.64,9024.73,6758.14,3803.5
179.45,8788.21,4039.96,4939.61,9772.96,4808.03,9026.11,6759.53,3804.88
179.5,8789.6,4041.34,4941,9774.36,4809.42,9027.5,6760.92,3806.26
179.55,8790.99,4042.73,4942.39,9775.76,4810.81,9028.89,6762.31,3807.64
179.6,8792.38,4044.12,4943.78,9777.16,4812.2,9030.28,6763.7,3809.03
179.65,8793.77,4045.51,4945.17,9778.56,4813.59,9031.67,6765.09,3810.41
179.7,8795.16,4046.9,4946.56,9779.96,4814.99,9033.06,6766.48,3811.79
179.75,8796.55,4048.29,4947.95,9781.36,4816.38,9034.45,6767.87,3813.17
179.8,8797.94,4049.68,4949.34,9782.76,4817.77,9035.84,6769.27,3814.56
179.85,8799.33,4051.07,4950.72,9784.16,4819.16,9037.23,6770.66,3815.94
179.9,8800.72,4052.46,4952.11,9785.56,4820.55,9038.61,6772.05,3817.32
179.95,8802.11,4053.84,4953.5,9786.96,4821.94,9040,6773.44,3818.7
180,8803.5,4055.23,4954.89,9788.36,4823.34,9041.39,6774.83,3820.08
180.05,8804.88,4056.62,4956.28,9789.76,4824.73,9042.78,6776.22,3821.47
180.1,8806.27,4058.01,4957.67,9791.16,4826.12,9044.17,6777.61,3822.85
180.15,8807.66,4059.4,4959.06,9792.56,4827.51,9045.56,6779,3824.23
180.2,8809.05,4060.79,4960.45,9793.96,4828.9,9046.95,6780.39,3825.61
180.25,8810.44,4062.18,4961.84,9795.36,4830.29,9048.34,6781.78,3827
180.3,8811.83,4063.57,4963.22,9796.76,4831.69,9049.73,6783.17,3828.38
180.35,8813.22,4064.96,4964.61,9798.16,4833.08,9051.11,6784.56,3829.76
180.4,8814.61,4066.34,4966,9799.56,4834.47,9052.5,6785.95,3831.14
180.45,8816,4067.73,4967.39,9800.96,4835.86,9053.89,6787.35,3832.52
180.5,8817.39,4069.12,4968.78,9802.36,4837.25,9055.28,6788.74,3833.91
180.55,8818.78,4070.51,4970.17,9803.76,4838.64,9056.67,6790.13,3835.29
180.6,8820.17,4071.9,4971.56,9805.16,4840.03,9058.06,6791.52,3836.67
180.65,8821.56,4073.29,4972.95,9806.57,4841.43,9059.45,6792.91,3838.05
180.7,8822.95,4074.68,4974.34,9807.97,4842.82,9060.84,6794.3,3839.44
180.75,8824.34,4076.07,4975.72,9809.37,4844.21,9062.23,6795.69,3840.82
180.8,8825.73,4077.46,4977.11,9810.77,4845.6,9063.61,6797.08,3842.2
180.85,8827.11,4078.84,4978.5,9812.17,4846.99,9065,6798.47,3843.58
180.9,8828.5,4080.23,4979.89,9813.57,4848.38,9066.39,6799.86,3844.97
180.95,8829.89,4081.62,4981.28,9814.97,4849.78,9067.78,6801.25,3846.35
181,8831.28,4083.01,4982.67,9816.37,4851.17,9069.17,6802.64,3847.73
181.05,8832.67,4084.4,4984.06,9817.77,4852.56,9070.56,6804.04,3849.11
181.1,8834.06,4085.79,4985.45,9819.17,4853.95,9071.95,6805.43,3850.49
181.15,8835.45,4087.18,4986.84,9820.57,4855.34,9073.34,6806.82,3851.88
181.2,8836.84,4088.57,4988.22,9821.97,4856.73,9074.73,6808.21,3853.26
181.25,8838.23,4089.96,4989.61,9823.37,4858.13,9076.11,6809.6,3854.64
181.3,8839.62,4091.34,4991,9824.77,4859.52,9077.5,6810.99,3856.02
181.35,8841.01,4092.73,4992.39,9826.17,4860.91,9078.89,6812.38,3857.41
181.4,8842.4,4094.12,4993.78,9827.57,4862.3,9080.28,6813.77,3858.79
181.45,8843.79,4095.51,4995.17,9828.97,4863.69,9081.67,6815.16,3860.17
181.5,8845.18,4096.9,4996.56,9830.37,4865.08,9083.06,6816.55,3861.55
181.55,8846.57,4098.29,4997.95,9831.77,4866.47,9084.45,6817.94,3862.94
181.6,8847.96,4099.68,4999.34,9833.17,4867.87,9085.84,6819.33,3864.32
181.65,8849.34,4101.07,5000.72,9834.57,4869.26,9087.23,6820.72,3865.7
181.7,8850.73,4102.46,5002.11,9835.97,4870.65,9088.61,6822.12,3867.08
181.75,8852.12,4103.84,5003.5,9837.37,4872.04,9090,6823.51,3868.46
181.8,8853.51,4105.23,5004.89,9838.77,4873.43,9091.39,6824.9,3869.85
181.85,8854.9,4106.62,5006.28,9840.17,4874.82,9092.78,6826.29,3871.23
181.9,8856.29,4108.01,5007.67,9841.57,4876.22,9094.17,6827.68,3872.61
181.95,8857.68,4109.4,5009.06,9842.97,4877.61,9095.56,6829.07,3873.99
182,8859.07,4110.79,5010.45,9844.38,4879,9096.95,6830.46,3875.38
182.05,8860.46,4112.18,5011.84,9845.78,4880.39,9098.34,6831.85,3876.76
182.1,8861.85,4113.57,5013.22,9847.18,4881.78,9099.73,6833.24,3878.14
182.15,8863.24,4114.96,5014.61,9848.58,4883.17,9101.11,6834.63,3879.52
182.2,8864.63,4116.34,5016,9849.98,4884.57,9102.5,6836.02,3880.9
182.25,8866.02,4117.73,5017.39,9851.38,4885.96,9103.89,6837.41,3882.29
182.3,8867.41,4119.12,5018.78,9852.78,4887.35,9105.28,6838.81,3883.67
182.35,8868.8,4120.51,5020.17,9854.18,4888.74,9106.67,6840.2,3885.05
182.4,8870.19,4121.9,5021.56,9855.58,4890.13,9108.06,6841.59,3886.43
182.45,8871.57,4123.29,5022.95,9856.98,4891.52,9109.45,6842.98,3887.82
182.5,8872.96,4124.68,5024.34,9858.38,4892.91,9110.84,6844.37,3889.2
182.55,8874.35,4126.07,5025.72,9859.78,4894.31,9112.23,6845.76,3890.58
182.6,8875.74,4127.46,5027.11,9861.18,4895.7,9113.61,6847.15,3891.96
182.65,8877.13,4128.84,5028.5,9862.58,4897.09,9115,6848.54,3893.35
182.7,8878.52,4130.23,5029.89,9863.98,4898.48,9116.39,6849.93,3894.73
182.75,8879.91,4131.62,5031.28,9865.38,4899.87,9117.78,6851.32,3896.11
182.8,8881.3,4133.01,5032.67,9866.78,4901.26,9119.17,6852.71,3897.49
182.85,8882.69,4134.4,5034.06,9868.18,4902.66,9120.56,6854.1,3898.87
182.9,8884.08,4135.79,5035.45,9869.58,4904.05,9121.95,6855.49,3900.26
182.95,8885.47,4137.18,5036.84,9870.98,4905.44,9123.34,6856.89,3901.64
183,8886.86,4138.57,5038.22,9872.38,4906.83,9124.73,6858.28,3903.02
183.05,8888.25,4139.96,5039.61,9873.78,4908.22,9126.11,6859.67,3904.4
183.1,8889.64,4141.34,5041,9875.18,4909.61,9127.5,6861.06,3905.79
183.15,8891.03,4142.73,5042.39,9876.58,4911.01,9128.89,6862.45,3907.17
183.2,8892.42,4144.12,5043.78,9877.98,4912.4,9130.28,6863.84,3908.55
183.25,8893.8,4145.51,5045.17,9879.38,4913.79,9131.67,6865.23,3909.93
183.3,8895.19,4146.9,5046.56,9880.78,4915.18,9133.06,6866.62,3911.32
183.35,8896.58,4148.29,5047.95,9882.18,4916.57,9134.45,6868.01,3912.7
183.4,8897.97,4149.68,5049.34,9883.58,4917.96,9135.84,6869.4,3914.08
183.45,8899.36,4151.07,5050.72,9884.99,4919.35,9137.23,6870.79,3915.46
183.5,8900.75,4152.46,5052.11,9886.39,4920.75,9138.61,6872.18,3916.84
183.55,8902.14,4153.84,5053.5,9887.79,4922.14,9140,6873.58,3918.23
183.6,8903.53,4155.23,5054.89,9889.19,4923.53,9141.39,6874.97,3919.61
183.65,8904.92,4156.62,5056.28,9890.59,4924.92,9142.78,6876.36,3920.99
183.7,8906.31,4158.01,5057.67,9891.99,4926.31,9144.17,6877.75,3922.37
183.75,8907.7,4159.4,5059.06,9893.39,4927.7,9145.56,6879.14,3923.76
183.8,8909.09,4160.79,5060.45,9894.79,4929.1,9146.95,6880.53,3925.14
183.85,8910.48,4162.18,5061.84,9896.19,4930.49,9148.34,6881.92,3926.52
183.9,8911.87,4163.57,5063.22,9897.59,4931.88,9149.73,6883.31,3927.9
183.95,8913.26,4164.96,5064.61,9898.99,4933.27,9151.11,6884.7,3929.29
184,8914.65,4166.34,5066,9900.39,4934.66,9152.5,6886.09,3930.67
184.05,8916.03,4167.73,5067.39,9901.79,4936.05,9153.89,6887.48,3932.05
184.1,8917.42,4169.12,5068.78,9903.19,4937.45,9155.28,6888.87,3933.43
184.15,8918.81,4170.51,5070.17,9904.59,4938.84,9156.67,6890.26,3934.82
184.2,8920.2,4171.9,5071.56,9905.99,4940.23,9158.06,6891.66,3936.2
184.25,8921.59,4173.29,5072.95,9907.39,4941.62,9159.45,6893.05,3937.58
184.3,8922.98,4174.68,5074.34,9908.79,4943.01,9160.84,6894.44,3938.96
184.35,8924.37,4176.07,5075.72,9910.19,4944.4,9162.23,6895.83,3940.34
184.4,8925.76,4177.46,5077.11,9911.59,4945.79,9163.61,6897.22,3941.73
184.45,8927.15,4178.84,5078.5,9912.99,4947.19,9165,6898.61,3943.11
184.5,8928.54,4180.23,5079.89,9914.39,4948.58,9166.39,6900,3944.49
184.55,8929.93,4181.62,5081.28,9915.79,4949.97,9167.78,6901.39,3945.87
184.6,8931.32,4183.01,5082.67,9917.19,4951.36,9169.17,6902.78,3947.26
184.65,8932.71,4184.4,5084.06,9918.59,4952.75,9170.56,6904.17,3948.64
184.7,8934.1,4185.79,5085.45,9919.99,4954.14,9171.95,6905.56,3950.02
184.75,8935.49,4187.18,5086.84,9921.39,4955.54,9173.34,6906.95,3951.4
184.8,8936.88,4188.57,5088.22,9922.79,4956.93,9174.73,6908.35,3952.79
184.85,8938.26,4189.96,5089.61,9924.2,4958.32,9176.11,6909.74,3954.17
184.9,8939.65,4191.34,5091,9925.6,4959.71,9177.5,6911.13,3955.55
184.95,8941.04,4192.73,5092.39,9927,4961.1,9178.89,6912.52,3956.93
185,8942.43,4194.12,5093.78,9928.4,4962.49,9180.28,6913.91,3958.31
185.05,8943.82,4195.51,5095.17,9929.8,4963.88,9181.67,6915.3,3959.7
185.1,8945.21,4196.9,5096.56,9931.2,4965.28,9183.06,6916.69,3961.08
185.15,8946.6,4198.29,5097.95,9932.6,4966.67,9184.45,6918.08,3962.46
185.2,8947.99,4199.68,5099.34,9934,4968.06,9185.84,6919.47,3963.84
185.25,8949.38,4201.07,5100.72,9935.4,4969.45,9187.23,6920.86,3965.23
185.3,8950.77,4202.46,5102.11,9936.8,4970.84,9188.61,6922.25,3966.61
185.35,8952.16,4203.84,5103.5,9938.2,4972.23,9190,6923.64,3967.99
185.4,8953.55,4205.23,5104.89,9939.6,4973.63,9191.39,6925.03,3969.37
185.45,8954.94,4206.62,5106.28,9941,4975.02,9192.78,6926.43,3970.76
185.5,8956.33,4208.01,5107.67,9942.4,4976.41,9194.17,6927.82,3972.14
185.55,8957.72,4209.4,5109.06,9943.8,4977.8,9195.56,6929.21,3973.52
185.6,8959.11,4210.79,5110.45,9945.2,4979.19,9196.95,6930.6,3974.9
185.65,8960.49,4212.18,5111.84,9946.6,4980.58,9198.34,6931.99,3976.28
185.7,8961.88,4213.57,5113.22,9948,4981.98,9199.73,6933.38,3977.67
185.75,8963.27,4214.96,5114.61,9949.4,4983.37,9201.11,6934.77,3979.05
185.8,8964.66,4216.34,5116,9950.8,4984.76,9202.5,6936.16,3980.43
185.85,8966.05,4217.73,5117.39,9952.2,4986.15,9203.89,6937.55,3981.81
185.9,8967.44,4219.12,5118.78,9953.6,4987.54,9205.28,6938.94,3983.2
185.95,8968.83,4220.51,5120.17,9955,4988.93,9206.67,6940.33,3984.58
186,8970.22,4221.9,5121.56,9956.4,4990.32,9208.06,6941.72,3985.96
186.05,8971.61,4223.29,5122.95,9957.8,4991.72,9209.45,6943.11,3987.34
186.1,8973,4224.68,5124.34,9959.2,4993.11,9210.84,6944.51,3988.73
186.15,8974.39,4226.07,5125.72,9960.6,4994.5,9212.23,6945.9,3990.11
186.2,8975.78,4227.46,5127.11,9962,4995.89,9213.61,6947.29,3991.49
186.25,8977.17,4228.84,5128.5,9963.4,4997.28,9215,6948.68,3992.87
186.3,8978.56,4230.23,5129.89,9964.8,4998.67,9216.39,6950.07,3994.26
186.35,8979.95,4231.62,5131.28,9966.21,5000.07,9217.78,6951.46,3995.64
186.4,8981.34,4233.01,5132.67,9967.61,5001.46,9219.17,6952.85,3997.02
186.45,8982.72,4234.4,5134.06,9969.01,5002.85,9220.56,6954.24,3998.4
186.5,8984.11,4235.79,5135.45,9970.41,5004.24,9221.95,6955.63,3999.78
186.55,8985.5,4237.18,5136.84,9971.81,5005.63,9223.34,6957.02,4001.17
186.6,8986.89,4238.57,5138.22,9973.21,5007.02,9224.73,6958.41,4002.55
186.65,8988.28,4239.96,5139.61,9974.61,5008.41,9226.11,6959.8,4003.93
186.7,8989.67,4241.34,5141,9976.01,5009.81,9227.5,6961.2,4005.31
186.75,8991.06,4242.73,5142.39,9977.41,5011.2,9228.89,6962.59,4006.7
186.8,8992.45,4244.12,5143.78,9978.81,5012.59,9230.28,6963.98,4008.08
186.85,8993.84,4245.51,5145.17,9980.21,5013.98,9231.67,6965.37,4009.46
186.9,8995.23,4246.9,5146.56,9981.61,5015.37,9233.06,6966.76,4010.84
186.95,8996.62,4248.29,5147.95,9983.01,5016.76,9234.45,6968.15,4012.23
187,8998.01,4249.68,5149.34,9984.41,5018.16,9235.84,6969.54,4013.61
187.05,8999.4,4251.07,5150.72,9985.81,5019.55,9237.23,6970.93,4014.99
187.1,9000.79,4252.46,5152.11,9987.21,5020.94,9238.61,6972.32,4016.37
187.15,9002.18,4253.84,5153.5,9988.61,5022.33,9240,6973.71,4017.76
187.2,9003.57,4255.23,5154.89,9990.01,5023.72,9241.39,6975.1,4019.14
187.25,9004.95,4256.62,5156.28,9991.41,5025.11,9242.78,6976.49,4020.52
187.3,9006.34,4258.01,5157.67,9992.81,5026.51,9244.17,6977.88,4021.9
187.35,9007.73,4259.4,5159.06,9994.21,5027.9,9245.56,6979.28,4023.28
187.4,9009.12,4260.79,5160.45,9995.61,5029.29,9246.95,6980.67,4024.67
187.45,9010.51,4262.18,5161.84,9997.01,5030.68,9248.34,6982.06,4026.05
187.5,9011.9,4263.57,5163.22,9998.41,5032.07,9249.73,6983.45,4027.43
187.55,9013.29,4264.96,5164.61,9999.81,5033.46,9251.11,6984.84,4028.81
187.6,9014.68,4266.34,5166,1.21351,5034.85,9252.5,6986.23,4030.2
187.65,9016.07,4267.73,5167.39,2.61384,5036.25,9253.89,6987.62,4031.58
