time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18
48.6,8636.35,4512.9,8747.21,4804.72,2655.15,8091.1,490.508,2559.17,4545.42,2448.59,5249.81,6771.8,1702.52,174.399,8375.79,6146.58,4381.5,7932.89
48.65,8637.74,4514.29,8748.6,4806.11,2656.54,8092.49,491.899,2560.56,4546.81,2449.98,5251.2,6773.19,1703.91,175.799,8377.18,6147.97,4382.9,7934.28
48.7,8639.14,4515.69,8749.99,4807.5,2657.93,8093.88,493.29,2561.95,4548.2,2451.37,5252.59,6774.58,1705.31,177.199,8378.57,6149.36,4384.29,7935.66
48.75,8640.53,4517.08,8751.38,4808.89,2659.32,8095.27,494.681,2563.34,4549.59,2452.76,5253.98,6775.97,1706.7,178.599,8379.96,6150.75,4385.68,7937.04
48.8,8641.93,4518.48,8752.77,4810.28,2660.71,8096.66,496.072,2564.73,4550.98,2454.15,5255.37,6777.36,1708.09,179.999,8381.35,6152.14,4387.07,7938.43
48.85,8643.32,4519.87,8754.16,4811.66,2662.1,8098.05,497.463,2566.12,4552.37,2455.53,5256.76,6778.75,1709.48,181.399,8382.74,6153.52,4388.46,7939.81
48.9,8644.72,4521.27,8755.55,4813.05,2663.49,8099.44,498.854,2567.51,4553.76,2456.92,5258.16,6780.13,1710.87,182.799,8384.13,6154.91,4389.86,7941.2
48.95,8646.11,4522.66,8756.94,4814.44,2664.87,8100.82,500.245,2568.9,4555.15,2458.31,5259.55,6781.52,1712.26,184.198,8385.52,6156.3,4391.25,7942.58
49,8647.51,4524.06,8758.32,4815.83,2666.26,8102.21,501.636,2570.29,4556.54,2459.7,5260.94,6782.91,1713.65,185.598,8386.91,6157.69,4392.64,7943.96
49.05,8648.9,4525.45,8759.71,4817.22,2667.65,8103.6,503.027,2571.68,4557.92,2461.09,5262.33,6784.3,1715.05,186.998,8388.29,6159.08,4394.03,7945.35
49.1,8650.3,4526.85,8761.1,4818.61,2669.04,8104.99,504.418,2573.07,4559.31,2462.48,5263.72,6785.69,1716.44,188.398,8389.68,6160.47,4395.42,7946.73
49.15,8651.69,4528.24,8762.49,4820,2670.43,8106.38,505.809,2574.46,4560.7,2463.87,5265.11,6787.08,1717.83,189.798,8391.07,6161.85,4396.81,7948.11
49.2,8653.09,4529.64,8763.88,4821.39,2671.82,8107.77,507.2,2575.85,4562.09,2465.26,5266.5,6788.47,1719.22,191.198,8392.46,6163.24,4398.21,7949.5
49.25,8654.48,4531.03,8765.27,4822.78,2673.21,8109.16,508.591,2577.24,4563.48,2466.65,5267.9,6789.85,1720.61,192.598,8393.85,6164.63,4399.6,7950.88
49.3,8655.88,4532.43,8766.66,4824.17,2674.6,8110.55,509.982,2578.63,4564.87,2468.03,5269.29,6791.24,1722,193.998,8395.24,6166.02,4400.99,7952.26
49.35,8657.27,4533.82,8768.05,4825.56,2675.99,8111.93,511.373,2580.02,4566.26,2469.42,5270.68,6792.63,1723.4,195.397,8396.63,6167.41,4402.38,7953.65
49.4,8658.67,4535.22,8769.44,4826.95,2677.37,8113.32,512.764,2581.41,4567.65,2470.81,5272.07,6794.02,1724.79,196.797,8398.02,6168.8,4403.77,7955.03
49.45,8660.06,4536.61,8770.82,4828.34,2678.76,8114.71,514.155,2582.8,4569.04,2472.2,5273.46,6795.41,1726.18,198.197,8399.41,6170.19,4405.17,7956.42
49.5,8661.46,4538.01,8772.21,4829.72,2680.15,8116.1,515.546,2584.19,4570.42,2473.59,5274.85,6796.8,1727.57,199.597,8400.79,6171.57,4406.56,7957.8
49.55,8662.85,4539.4,8773.6,4831.11,2681.54,8117.49,516.937,2585.58,4571.81,2474.98,5276.24,6798.18,1728.96,200.997,8402.18,6172.96,4407.95,7959.18
49.6,8664.25,4540.8,8774.99,4832.5,2682.93,8118.88,518.328,2586.97,4573.2,2476.37,5277.64,6799.57,1730.35,202.397,8403.57,6174.35,4409.34,7960.57
49.65,8665.64,4542.19,8776.38,4833.89,2684.32,8120.27,519.719,2588.36,4574.59,2477.76,5279.03,6800.96,1731.75,203.797,8404.96,6175.74,4410.73,7961.95
49.7,8667.04,4543.59,8777.77,4835.28,2685.71,8121.65,521.11,2589.75,4575.98,2479.15,5280.42,6802.35,1733.14,205.197,8406.35,6177.13,4412.13,7963.33
49.75,8668.43,4544.98,8779.16,4836.67,2687.1,8123.04,522.501,2591.14,4577.37,2480.53,5281.81,6803.74,1734.53,206.596,8407.74,6178.52,4413.52,7964.72
49.8,8669.83,4546.38,8780.55,4838.06,2688.49,8124.43,523.892,2592.53,4578.76,2481.92,5283.2,6805.13,1735.92,207.996,8409.13,6179.91,4414.91,7966.1
49.85,8671.22,4547.77,8781.94,4839.45,2689.87,8125.82,525.283,2593.92,4580.15,2483.31,5284.59,6806.52,1737.31,209.396,8410.52,6181.29,4416.3,7967.49
49.9,8672.62,4549.17,8783.32,4840.84,2691.26,8127.21,526.674,2595.31,4581.54,2484.7,5285.98,6807.9,1738.7,210.796,8411.91,6182.68,4417.69,7968.87
49.95,8674.01,4550.56,8784.71,4842.23,2692.65,8128.6,528.065,2596.7,4582.92,2486.09,5287.38,6809.29,1740.09,212.196,8413.29,6184.07,4419.09,7970.25
50,8675.41,4551.96,8786.1,4843.62,2694.04,8129.99,529.456,2598.09,4584.31,2487.48,5288.77,6810.68,1741.49,213.596,8414.68,6185.46,4420.48,7971.64
50.05,8676.8,4553.35,8787.49,4845.01,2695.43,8131.38,530.847,2599.48,4585.7,2488.87,5290.16,6812.07,1742.88,214.996,8416.07,6186.85,4421.87,7973.02
50.1,8678.2,4554.75,8788.88,4846.4,2696.82,8132.76,532.238,2600.87,4587.09,2490.26,5291.55,6813.46,1744.27,216.396,8417.46,6188.24,4423.26,7974.4
50.15,8679.59,4556.14,8790.27,4847.79,2698.21,8134.15,533.629,2602.26,4588.48,2491.65,5292.94,6814.85,1745.66,217.795,8418.85,6189.62,4424.65,7975.79
50.2,8680.99,4557.54,8791.66,4849.17,2699.6,8135.54,535.019,2603.65,4589.87,2493.03,5294.33,6816.23,1747.05,219.195,8420.24,6191.01,4426.05,7977.17
50.25,8682.38,4558.93,8793.05,4850.56,2700.99,8136.93,536.41,2605.04,4591.26,2494.42,5295.73,6817.62,1748.44,220.595,8421.63,6192.4,4427.44,7978.56
50.3,8683.78,4560.33,8794.44,4851.95,2702.37,8138.32,537.801,2606.43,4592.65,2495.81,5297.12,6819.01,1749.84,221.995,8423.02,6193.79,4428.83,7979.94
50.35,8685.17,4561.72,8795.82,4853.34,2703.76,8139.71,539.192,2607.82,4594.04,2497.2,5298.51,6820.4,1751.23,223.395,8424.41,6195.18,4430.22,7981.32
50.4,8686.57,4563.12,8797.21,4854.73,2705.15,8141.1,540.583,2609.21,4595.42,2498.59,5299.9,6821.79,1752.62,224.795,8425.79,6196.57,4431.61,7982.71
50.45,8687.96,4564.51,8798.6,4856.12,2706.54,8142.49,541.974,2610.6,4596.81,2499.98,5301.29,6823.18,1754.01,226.195,8427.18,6197.96,4433,7984.09
50.5,8689.36,4565.91,8799.99,4857.51,2707.93,8143.87,543.365,2611.99,4598.2,2501.37,5302.68,6824.57,1755.4,227.595,8428.57,6199.34,4434.4,7985.47
50.55,8690.75,4567.3,8801.38,4858.9,2709.32,8145.26,544.756,2613.38,4599.59,2502.76,5304.07,6825.95,1756.79,228.994,8429.96,6200.73,4435.79,7986.86
50.6,8692.15,4568.7,8802.77,4860.29,2710.71,8146.65,546.147,2614.77,4600.98,2504.15,5305.47,6827.34,1758.18,230.394,8431.35,6202.12,4437.18,7988.24
50.65,8693.54,4570.09,8804.16,4861.68,2712.1,8148.04,547.538,2616.16,4602.37,2505.53,5306.86,6828.73,1759.58,231.794,8432.74,6203.51,4438.57,7989.63
50.7,8694.94,4571.49,8805.55,4863.07,2713.49,8149.43,548.929,2617.55,4603.76,2506.92,5308.25,6830.12,1760.97,233.194,8434.13,6204.9,4439.96,7991.01
50.75,8696.33,4572.88,8806.94,4864.46,2714.87,8150.82,550.32,2618.94,4605.15,2508.31,5309.64,6831.51,1762.36,234.594,8435.52,6206.29,4441.36,7992.39
50.8,8697.73,4574.28,8808.32,4865.85,2716.26,8152.21,551.711,2620.33,4606.54,2509.7,5311.03,6832.9,1763.75,235.994,8436.91,6207.67,4442.75,7993.78
50.85,8699.12,4575.67,8809.71,4867.23,2717.65,8153.59,553.102,2621.72,4607.92,2511.09,5312.42,6834.28,1765.14,237.394,8438.29,6209.06,4444.14,7995.16
50.9,8700.52,4577.07,8811.1,4868.62,2719.04,8154.98,554.493,2623.11,4609.31,2512.48,5313.81,6835.67,1766.53,238.794,8439.68,6210.45,4445.53,7996.54
50.95,8701.91,4578.46,8812.49,4870.01,2720.43,8156.37,555.884,2624.5,4610.7,2513.87,5315.21,6837.06,1767.93,240.194,8441.07,6211.84,4446.92,7997.93
51,8703.31,4579.86,8813.88,4871.4,2721.82,8157.76,557.275,2625.89,4612.09,2515.26,5316.6,6838.45,1769.32,241.593,8442.46,6213.23,4448.32,7999.31
51.05,8704.7,4581.25,8815.27,4872.79,2723.21,8159.15,558.666,2627.28,4613.48,2516.65,5317.99,6839.84,1770.71,242.993,8443.85,6214.62,4449.71,8000.69
51.1,8706.1,4582.65,8816.66,4874.18,2724.6,8160.54,560.057,2628.67,4614.87,2518.03,5319.38,6841.23,1772.1,244.393,8445.24,6216.01,4451.1,8002.08
51.15,8707.49,4584.04,8818.05,4875.57,2725.99,8161.93,561.448,2630.06,4616.26,2519.42,5320.77,6842.62,1773.49,245.793,8446.63,6217.39,4452.49,8003.46
51.2,8708.89,4585.44,8819.44,4876.96,2727.37,8163.32,562.839,2631.45,4617.65,2520.81,5322.16,6844,1774.88,247.193,8448.02,6218.78,4453.88,8004.85
51.25,8710.28,4586.83,8820.82,4878.35,2728.76,8164.7,564.23,2632.84,4619.04,2522.2,5323.55,6845.39,1776.27,248.593,8449.41,6220.17,4455.28,8006.23
51.3,8711.68,4588.23,8822.21,4879.74,2730.15,8166.09,565.621,2634.23,4620.42,2523.59,5324.95,6846.78,1777.67,249.993,8450.79,6221.56,4456.67,8007.61
51.35,8713.07,4589.62,8823.6,4881.13,2731.54,8167.48,567.012,2635.62,4621.81,2524.98,5326.34,6848.17,1779.06,251.393,8452.18,6222.95,4458.06,8009
51.4,8714.47,4591.02,8824.99,4882.52,2732.93,8168.87,568.403,2637.01,4623.2,2526.37,5327.73,6849.56,1780.45,252.792,8453.57,6224.34,4459.45,8010.38
51.45,8715.86,4592.41,8826.38,4883.91,2734.32,8170.26,569.794,2638.4,4624.59,2527.76,5329.12,6850.95,1781.84,254.192,8454.96,6225.72,4460.84,8011.76
51.5,8717.26,4593.81,8827.77,4885.3,2735.71,8171.65,571.185,2639.79,4625.98,2529.15,5330.51,6852.33,1783.23,255.592,8456.35,6227.11,4462.24,8013.15
51.55,8718.65,4595.2,8829.16,4886.68,2737.1,8173.04,572.576,2641.18,4627.37,2530.53,5331.9,6853.72,1784.62,256.992,8457.74,6228.5,4463.63,8014.53
51.6,8720.05,4596.6,8830.55,4888.07,2738.49,8174.42,573.967,2642.57,4628.76,2531.92,5333.3,6855.11,1786.02,258.392,8459.13,6229.89,4465.02,8015.92
51.65,8721.44,4597.99,8831.94,4889.46,2739.87,8175.81,575.358,2643.96,4630.15,2533.31,5334.69,6856.5,1787.41,259.792,8460.52,6231.28,4466.41,8017.3
51.7,8722.84,4599.39,8833.32,4890.85,2741.26,8177.2,576.749,2645.35,4631.54,2534.7,5336.08,6857.89,1788.8,261.192,8461.91,6232.67,4467.8,8018.68
51.75,8724.23,4600.78,8834.71,4892.24,2742.65,8178.59,578.14,2646.74,4632.92,2536.09,5337.47,6859.28,1790.19,262.592,8463.29,6234.06,4469.19,8020.07
51.8,8725.63,4602.18,8836.1,4893.63,2744.04,8179.98,579.531,2648.13,4634.31,2537.48,5338.86,6860.67,1791.58,263.992,8464.68,6235.44,4470.59,8021.45
51.85,8727.02,4603.57,8837.49,4895.02,2745.43,8181.37,580.922,2649.52,4635.7,2538.87,5340.25,6862.05,1792.97,265.391,8466.07,6236.83,4471.98,8022.83
51.9,8728.42,4604.97,8838.88,4896.41,2746.82,8182.76,582.313,2650.91,4637.09,2540.26,5341.64,6863.44,1794.36,266.791,8467.46,6238.22,4473.37,8024.22
51.95,8729.81,4606.36,8840.27,4897.8,2748.21,8184.15,583.704,2652.3,4638.48,2541.65,5343.04,6864.83,1795.76,268.191,8468.85,6239.61,4474.76,8025.6
52,8731.21,4607.76,8841.66,4899.19,2749.6,8185.53,585.095,2653.69,4639.87,2543.03,5344.43,6866.22,1797.15,269.591,8470.24,6241,4476.15,8026.99
52.05,8732.6,4609.15,8843.05,4900.58,2750.99,8186.92,586.486,2655.08,4641.26,2544.42,5345.82,6867.61,1798.54,270.991,8471.63,6242.39,4477.55,8028.37
52.1,8734,4610.54,8844.44,4901.97,2752.37,8188.31,587.877,2656.47,4642.65,2545.81,5347.21,6869,1799.93,272.391,8473.02,6243.77,4478.94,8029.75
52.15,8735.39,4611.94,8845.82,4903.36,2753.76,8189.7,589.268,2657.86,4644.04,2547.2,5348.6,6870.38,1801.32,273.791,8474.41,6245.16,4480.33,8031.14
52.2,8736.79,4613.33,8847.21,4904.74,2755.15,8191.09,590.659,2659.25,4645.42,2548.59,5349.99,6871.77,1802.71,275.191,8475.79,6246.55,4481.72,8032.52
52.25,8738.18,4614.73,8848.6,4906.13,2756.54,8192.48,592.05,2660.64,4646.81,2549.98,5351.38,6873.16,1804.11,276.591,8477.18,6247.94,4483.11,8033.9
52.3,8739.58,4616.12,8849.99,4907.52,2757.93,8193.87,593.441,2662.03,4648.2,2551.37,5352.78,6874.55,1805.5,277.99,8478.57,6249.33,4484.51,8035.29
52.35,8740.97,4617.52,8851.38,4908.91,2759.32,8195.26,594.832,2663.42,4649.59,2552.76,5354.17,6875.94,1806.89,279.39,8479.96,6250.72,4485.9,8036.67
52.4,8742.37,4618.91,8852.77,4910.3,2760.71,8196.64,596.223,2664.81,4650.98,2554.15,5355.56,6877.33,1808.28,280.79,8481.35,6252.11,4487.29,8038.06
52.45,8743.76,4620.31,8854.16,4911.69,2762.1,8198.03,597.614,2666.2,4652.37,2555.53,5356.95,6878.72,1809.67,282.19,8482.74,6253.49,4488.68,8039.44
52.5,8745.16,4621.7,8855.55,4913.08,2763.49,8199.42,599.005,2667.59,4653.76,2556.92,5358.34,6880.1,1811.06,283.59,8484.13,6254.88,4490.07,8040.82
52.55,8746.55,4623.1,8856.94,4914.47,2764.87,8200.81,600.396,2668.98,4655.15,2558.31,5359.73,6881.49,1812.46,284.99,8485.52,6256.27,4491.47,8042.21
52.6,8747.95,4624.49,8858.32,4915.86,2766.26,8202.2,601.787,2670.37,4656.54,2559.7,5361.12,6882.88,1813.85,286.39,8486.91,6257.66,4492.86,8043.59
52.65,8749.34,4625.89,8859.71,4917.25,2767.65,8203.59,603.178,2671.76,4657.92,2561.09,5362.52,6884.27,1815.24,287.79,8488.29,6259.05,4494.25,8044.97
52.7,8750.74,4627.28,8861.1,4918.64,2769.04,8204.98,604.569,2673.15,4659.31,2562.48,5363.91,6885.66,1816.63,289.19,8489.68,6260.44,4495.64,8046.36
52.75,8752.13,4628.68,8862.49,4920.03,2770.43,8206.36,605.96,2674.54,4660.7,2563.87,5365.3,6887.05,1818.02,290.589,8491.07,6261.82,4497.03,8047.74
52.8,8753.53,4630.07,8863.88,4921.42,2771.82,8207.75,607.351,2675.93,4662.09,2565.26,5366.69,6888.43,1819.41,291.989,8492.46,6263.21,4498.43,8049.13
52.85,8754.92,4631.47,8865.27,4922.81,2773.21,8209.14,608.742,2677.32,4663.48,2566.65,5368.08,6889.82,1820.8,293.389,8493.85,6264.6,4499.82,8050.51
52.9,8756.32,4632.86,8866.66,4924.19,2774.6,8210.53,610.133,2678.71,4664.87,2568.03,5369.47,6891.21,1822.2,294.789,8495.24,6265.99,4501.21,8051.89
52.95,8757.71,4634.26,8868.05,4925.58,2775.99,8211.92,611.524,2680.1,4666.26,2569.42,5370.87,6892.6,1823.59,296.189,8496.63,6267.38,4502.6,8053.28
53,8759.11,4635.65,8869.44,4926.97,2777.37,8213.31,612.915,2681.49,4667.65,2570.81,5372.26,6893.99,1824.98,297.589,8498.02,6268.77,4503.99,8054.66
53.05,8760.5,4637.05,8870.82,4928.36,2778.76,8214.7,614.306,2682.88,4669.04,2572.2,5373.65,6895.38,1826.37,298.989,8499.41,6270.16,4505.38,8056.04
53.1,8761.9,4638.44,8872.21,4929.75,2780.15,8216.09,615.697,2684.27,4670.42,2573.59,5375.04,6896.77,1827.76,300.389,8500.79,6271.54,4506.78,8057.43
53.15,8763.29,4639.84,8873.6,4931.14,2781.54,8217.47,617.088,2685.66,4671.81,2574.98,5376.43,6898.15,1829.15,301.789,8502.18,6272.93,4508.17,8058.81
53.2,8764.69,4641.23,8874.99,4932.53,2782.93,8218.86,618.479,2687.05,4673.2,2576.37,5377.82,6899.54,1830.55,303.188,8503.57,6274.32,4509.56,8060.2
53.25,8766.08,4642.63,8876.38,4933.92,2784.32,8220.25,619.87,2688.44,4674.59,2577.76,5379.21,6900.93,1831.94,304.588,8504.96,6275.71,4510.95,8061.58
53.3,8767.48,4644.02,8877.77,4935.31,2785.71,8221.64,621.26,2689.83,4675.98,2579.15,5380.61,6902.32,1833.33,305.988,8506.35,6277.1,4512.34,8062.96
53.35,8768.87,4645.42,8879.16,4936.7,2787.1,8223.03,622.651,2691.22,4677.37,2580.53,5382,6903.71,1834.72,307.388,8507.74,6278.49,4513.74,8064.35
53.4,8770.27,4646.81,8880.55,4938.09,2788.49,8224.42,624.042,2692.61,4678.76,2581.92,5383.39,6905.1,1836.11,308.788,8509.13,6279.87,4515.13,8065.73
53.45,8771.66,4648.21,8881.94,4939.48,2789.87,8225.81,625.433,2694,4680.15,2583.31,5384.78,6906.48,1837.5,310.188,8510.52,6281.26,4516.52,8067.11
53.5,8773.06,4649.6,8883.32,4940.87,2791.26,8227.2,626.824,2695.39,4681.54,2584.7,5386.17,6907.87,1838.89,311.588,8511.91,6282.65,4517.91,8068.5
53.55,8774.45,4651,8884.71,4942.26,2792.65,8228.58,628.215,2696.78,4682.92,2586.09,5387.56,6909.26,1840.29,312.988,8513.29,6284.04,4519.3,8069.88
53.6,8775.85,4652.39,8886.1,4943.64,2794.04,8229.97,629.606,2698.17,4684.31,2587.48,5388.95,6910.65,1841.68,314.388,8514.68,6285.43,4520.7,8071.27
53.65,8777.24,4653.79,8887.49,4945.03,2795.43,8231.36,630.997,2699.56,4685.7,2588.87,5390.35,6912.04,1843.07,315.787,8516.07,6286.82,4522.09,8072.65
53.7,8778.64,4655.18,8888.88,4946.42,2796.82,8232.75,632.388,2700.95,4687.09,2590.26,5391.74,6913.43,1844.46,317.187,8517.46,6288.21,4523.48,8074.03
53.75,8780.03,4656.58,8890.27,4947.81,2798.21,8234.14,633.779,2702.34,4688.48,2591.65,5393.13,6914.82,1845.85,318.587,8518.85,6289.59,4524.87,8075.42
53.8,8781.42,4657.97,8891.66,4949.2,2799.6,8235.53,635.17,2703.73,4689.87,2593.03,5394.52,6916.2,1847.24,319.987,8520.24,6290.98,4526.26,8076.8
53.85,8782.82,4659.37,8893.05,4950.59,2800.99,8236.92,636.561,2705.12,4691.26,2594.42,5395.91,6917.59,1848.64,321.387,8521.63,6292.37,4527.66,8078.18
53.9,8784.21,4660.76,8894.44,4951.98,2802.37,8238.3,637.952,2706.51,4692.65,2595.81,5397.3,6918.98,1850.03,322.787,8523.02,6293.76,4529.05,8079.57
53.95,8785.61,4662.16,8895.82,4953.37,2803.76,8239.69,639.343,2707.9,4694.04,2597.2,5398.69,6920.37,1851.42,324.187,8524.41,6295.15,4530.44,8080.95
54,8787,4663.55,8897.21,4954.76,2805.15,8241.08,640.734,2709.29,4695.42,2598.59,5400.09,6921.76,1852.81,325.587,8525.79,6296.54,4531.83,8082.34
54.05,8788.4,4664.95,8898.6,4956.15,2806.54,8242.47,642.125,2710.68,4696.81,2599.98,5401.48,6923.15,1854.2,326.987,8527.18,6297.93,4533.22,8083.72
54.1,8789.79,4666.34,8899.99,4957.54,2807.93,8243.86,643.516,2712.07,4698.2,2601.37,5402.87,6924.53,1855.59,328.387,8528.57,6299.31,4534.62,8085.1
54.15,8791.19,4667.74,8901.38,4958.93,2809.32,8245.25,644.907,2713.46,4699.59,2602.76,5404.26,6925.92,1856.99,329.786,8529.96,6300.7,4536.01,8086.49
54.2,8792.58,4669.13,8902.77,4960.32,2810.71,8246.64,646.298,2714.85,4700.98,2604.15,5405.65,6927.31,1858.38,331.186,8531.35,6302.09,4537.4,8087.87
54.25,8793.98,4670.52,8904.16,4961.7,2812.1,8248.03,647.689,2716.24,4702.37,2605.53,5407.04,6928.7,1859.77,332.586,8532.74,6303.48,4538.79,8089.25
54.3,8795.37,4671.92,8905.55,4963.09,2813.49,8249.41,649.08,2717.63,4703.76,2606.92,5408.44,6930.09,1861.16,333.986,8534.13,6304.87,4540.18,8090.64
54.35,8796.77,4673.31,8906.94,4964.48,2814.87,8250.8,650.471,2719.02,4705.15,2608.31,5409.83,6931.48,1862.55,335.386,8535.52,6306.26,4541.57,8092.02
54.4,8798.16,4674.71,8908.32,4965.87,2816.26,8252.19,651.862,2720.41,4706.54,2609.7,5411.22,6932.86,1863.94,336.786,8536.91,6307.64,4542.97,8093.41
54.45,8799.56,4676.1,8909.71,4967.26,2817.65,8253.58,653.253,2721.8,4707.92,2611.09,5412.61,6934.25,1865.33,338.186,8538.29,6309.03,4544.36,8094.79
54.5,8800.95,4677.5,8911.1,4968.65,2819.04,8254.97,654.644,2723.19,4709.31,2612.48,5414,6935.64,1866.73,339.586,8539.68,6310.42,4545.75,8096.17
54.55,8802.35,4678.89,8912.49,4970.04,2820.43,8256.36,656.035,2724.58,4710.7,2613.87,5415.39,6937.03,1868.12,340.986,8541.07,6311.81,4547.14,8097.56
54.6,8803.74,4680.29,8913.88,4971.43,2821.82,8257.75,657.426,2725.97,4712.09,2615.26,5416.78,6938.42,1869.51,342.385,8542.46,6313.2,4548.53,8098.94
54.65,8805.14,4681.68,8915.27,4972.82,2823.21,8259.14,658.817,2727.36,4713.48,2616.65,5418.18,6939.81,1870.9,343.785,8543.85,6314.59,4549.93,8100.32
54.7,8806.53,4683.08,8916.66,4974.21,2824.6,8260.52,660.208,2728.75,4714.87,2618.03,5419.57,6941.2,1872.29,345.185,8545.24,6315.98,4551.32,8101.71
54.75,8807.93,4684.47,8918.05,4975.6,2825.99,8261.91,661.599,2730.14,4716.26,2619.42,5420.96,6942.58,1873.68,346.585,8546.63,6317.36,4552.71,8103.09
54.8,8809.32,4685.87,8919.44,4976.99,2827.37,8263.3,662.99,2731.53,4717.65,2620.81,5422.35,6943.97,1875.08,347.985,8548.02,6318.75,4554.1,8104.48
54.85,8810.72,4687.26,8920.82,4978.38,2828.76,8264.69,664.381,2732.92,4719.04,2622.2,5423.74,6945.36,1876.47,349.385,8549.41,6320.14,4555.49,8105.86
54.9,8812.11,4688.66,8922.21,4979.77,2830.15,8266.08,665.772,2734.31,4720.42,2623.59,5425.13,6946.75,1877.86,350.785,8550.79,6321.53,4556.89,8107.24
54.95,8813.51,4690.05,8923.6,4981.15,2831.54,8267.47,667.163,2735.7,4721.81,2624.98,5426.52,6948.14,1879.25,352.185,8552.18,6322.92,4558.28,8108.63
55,8814.9,4691.45,8924.99,4982.54,2832.93,8268.86,668.554,2737.09,4723.2,2626.37,5427.92,6949.53,1880.64,353.585,8553.57,6324.31,4559.67,8110.01
55.05,8816.3,4692.84,8926.38,4983.93,2834.32,8270.24,669.945,2738.48,4724.59,2627.76,5429.31,6950.91,1882.03,354.985,8554.96,6325.69,4561.06,8111.39
55.1,8817.69,4694.24,8927.77,4985.32,2835.71,8271.63,671.336,2739.87,4725.98,2629.15,5430.7,6952.3,1883.43,356.384,8556.35,6327.08,4562.45,8112.78
55.15,8819.09,4695.63,8929.16,4986.71,2837.1,8273.02,672.727,2741.26,4727.37,2630.53,5432.09,6953.69,1884.82,357.784,8557.74,6328.47,4563.85,8114.16
55.2,8820.48,4697.03,8930.55,4988.1,2838.49,8274.41,674.118,2742.65,4728.76,2631.92,5433.48,6955.08,1886.21,359.184,8559.13,6329.86,4565.24,8115.55
55.25,8821.88,4698.42,8931.94,4989.49,2839.87,8275.8,675.509,2744.04,4730.15,2633.31,5434.87,6956.47,1887.6,360.584,8560.52,6331.25,4566.63,8116.93
55.3,8823.27,4699.82,8933.32,4990.88,2841.26,8277.19,676.9,2745.43,4731.54,2634.7,5436.27,6957.86,1888.99,361.984,8561.91,6332.64,4568.02,8118.31
55.35,8824.67,4701.21,8934.71,4992.27,2842.65,8278.58,678.291,2746.82,4732.92,2636.09,5437.66,6959.25,1890.38,363.384,8563.29,6334.03,4569.41,8119.7
55.4,8826.06,4702.61,8936.1,4993.66,2844.04,8279.97,679.682,2748.21,4734.31,2637.48,5439.05,6960.63,1891.77,364.784,8564.68,6335.41,4570.81,8121.08
55.45,8827.46,4704,8937.49,4995.05,2845.43,8281.35,681.073,2749.6,4735.7,2638.87,5440.44,6962.02,1893.17,366.184,8566.07,6336.8,4572.2,8122.46
55.5,8828.85,4705.4,8938.88,4996.44,2846.82,8282.74,682.464,2750.99,4737.09,2640.26,5441.83,6963.41,1894.56,367.584,8567.46,6338.19,4573.59,8123.85
55.55,8830.25,4706.79,8940.27,4997.83,2848.21,8284.13,683.855,2752.38,4738.48,2641.65,5443.22,6964.8,1895.95,368.984,8568.85,6339.58,4574.98,8125.23
55.6,8831.64,4708.19,8941.66,4999.21,2849.6,8285.52,685.246,2753.77,4739.87,2643.03,5444.61,6966.19,1897.34,370.383,8570.24,6340.97,4576.37,8126.62
55.65,8833.04,4709.58,8943.05,5000.6,2850.99,8286.91,686.637,2755.16,4741.26,2644.42,5446.01,6967.58,1898.73,371.783,8571.63,6342.36,4577.76,8128
55.7,8834.43,4710.98,8944.44,5001.99,2852.37,8288.3,688.028,2756.55,4742.65,2645.81,5447.4,6968.96,1900.12,373.183,8573.02,6343.74,4579.16,8129.38
55.75,8835.83,4712.37,8945.82,5003.38,2853.76,8289.69,689.419,2757.94,4744.04,2647.2,5448.79,6970.35,1901.52,374.583,8574.41,6345.13,4580.55,8130.77
55.8,8837.22,4713.77,8947.21,5004.77,2855.15,8291.08,690.81,2759.33,4745.42,2648.59,5450.18,6971.74,1902.91,375.983,8575.79,6346.52,4581.94,8132.15
55.85,8838.62,4715.16,8948.6,5006.16,2856.54,8292.46,692.201,2760.72,4746.81,2649.98,5451.57,6973.13,1904.3,377.383,8577.18,6347.91,4583.33,8133.53
55.9,8840.01,4716.56,8949.99,5007.55,2857.93,8293.85,693.592,2762.11,4748.2,2651.37,5452.96,6974.52,1905.69,378.783,8578.57,6349.3,4584.72,8134.92
55.95,8841.41,4717.95,8951.38,5008.94,2859.32,8295.24,694.982,2763.5,4749.59,2652.76,5454.35,6975.91,1907.08,380.183,8579.96,6350.69,4586.12,8136.3
56,8842.8,4719.34,8952.77,5010.33,2860.71,8296.63,696.373,2764.89,4750.98,2654.15,5455.75,6977.3,1908.47,381.583,8581.35,6352.08,4587.51,8137.69
56.05,8844.2,4720.74,8954.16,5011.72,2862.1,8298.02,697.764,2766.28,4752.37,2655.53,5457.14,6978.68,1909.86,382.983,8582.74,6353.46,4588.9,8139.07
56.1,8845.59,4722.13,8955.55,5013.11,2863.49,8299.41,699.155,2767.67,4753.76,2656.92,5458.53,6980.07,1911.26,384.383,8584.13,6354.85,4590.29,8140.45
56.15,8846.99,4723.53,8956.94,5014.5,2864.87,8300.8,700.546,2769.06,4755.15,2658.31,5459.92,6981.46,1912.65,385.782,8585.52,6356.24,4591.68,8141.84
