time,N1,N2,N3,N4,N5,N6,N7
41.6,2672.84,9846.56,4576.13,5337.5,5545.08,1370.82,4674.06
41.65,2674.23,9847.95,4577.53,5338.88,5546.46,1372.22,4675.46
41.7,2675.61,9849.34,4578.93,5340.27,5547.85,1373.62,4676.86
41.75,2677,9850.73,4580.33,5341.65,5549.24,1375.01,4678.25
41.8,2678.39,9852.13,4581.73,5343.04,5550.63,1376.41,4679.65
41.85,2679.78,9853.52,4583.13,5344.42,5552.02,1377.81,4681.05
41.9,2681.17,9854.91,4584.52,5345.81,5553.41,1379.21,4682.45
41.95,2682.56,9856.3,4585.92,5347.19,5554.8,1380.61,4683.85
42,2683.95,9857.69,4587.32,5348.58,5556.19,1382.01,4685.25
42.05,2685.34,9859.08,4588.72,5349.97,5557.58,1383.41,4686.64
42.1,2686.73,9860.47,4590.12,5351.35,5558.96,1384.81,4688.04
42.15,2688.11,9861.86,4591.52,5352.74,5560.35,1386.21,4689.44
42.2,2689.5,9863.25,4592.91,5354.12,5561.74,1387.61,4690.84
42.25,2690.89,9864.64,4594.31,5355.51,5563.13,1389.01,4692.24
42.3,2692.28,9866.04,4595.71,5356.89,5564.52,1390.41,4693.64
42.35,2693.67,9867.43,4597.11,5358.28,5565.91,1391.81,4695.03
42.4,2695.06,9868.82,4598.51,5359.66,5567.3,1393.21,4696.43
42.45,2696.45,9870.21,4599.91,5361.05,5568.69,1394.6,4697.83
42.5,2697.84,9871.6,4601.3,5362.43,5570.08,1396,4699.23
42.55,2699.23,9872.99,4602.7,5363.82,5571.46,1397.4,4700.63
42.6,2700.61,9874.38,4604.1,5365.21,5572.85,1398.8,4702.03
42.65,2702,9875.77,4605.5,5366.59,5574.24,1400.2,4703.42
42.7,2703.39,9877.16,4606.9,5367.98,5575.63,1401.6,4704.82
42.75,2704.78,9878.55,4608.3,5369.36,5577.02,1403,4706.22
42.8,2706.17,9879.95,4609.69,5370.75,5578.41,1404.4,4707.62
42.85,2707.56,9881.34,4611.09,5372.13,5579.8,1405.8,4709.02
42.9,2708.95,9882.73,4612.49,5373.52,5581.19,1407.2,4710.42
42.95,2710.34,9884.12,4613.89,5374.9,5582.58,1408.6,4711.81
43,2711.73,9885.51,4615.29,5376.29,5583.96,1410,4713.21
43.05,2713.11,9886.9,4616.69,5377.67,5585.35,1411.4,4714.61
43.1,2714.5,9888.29,4618.08,5379.06,5586.74,1412.8,4716.01
43.15,2715.89,9889.68,4619.48,5380.45,5588.13,1414.2,4717.41
43.2,2717.28,9891.07,4620.88,5381.83,5589.52,1415.59,4718.81
43.25,2718.67,9892.46,4622.28,5383.22,5590.91,1416.99,4720.2
43.3,2720.06,9893.86,4623.68,5384.6,5592.3,1418.39,4721.6
43.35,2721.45,9895.25,4625.08,5385.99,5593.69,1419.79,4723
43.4,2722.84,9896.64,4626.47,5387.37,5595.08,1421.19,4724.4
43.45,2724.23,9898.03,4627.87,5388.76,5596.46,1422.59,4725.8
43.5,2725.61,9899.42,4629.27,5390.14,5597.85,1423.99,4727.2
43.55,2727,9900.81,4630.67,5391.53,5599.24,1425.39,4728.59
43.6,2728.39,9902.2,4632.07,5392.91,5600.63,1426.79,4729.99
43.65,2729.78,9903.59,4633.47,5394.3,5602.02,1428.19,4731.39
43.7,2731.17,9904.98,4634.86,5395.69,5603.41,1429.59,4732.79
43.75,2732.56,9906.37,4636.26,5397.07,5604.8,1430.99,4734.19
43.8,2733.95,9907.77,4637.66,5398.46,5606.19,1432.39,4735.59
43.85,2735.34,9909.16,4639.06,5399.84,5607.58,1433.79,4736.98
43.9,2736.73,9910.55,4640.46,5401.23,5608.96,1435.19,4738.38
43.95,2738.11,9911.94,4641.86,5402.61,5610.35,1436.59,4739.78
44,2739.5,9913.33,4643.25,5404,5611.74,1437.98,4741.18
44.05,2740.89,9914.72,4644.65,5405.38,5613.13,1439.38,4742.58
44.1,2742.28,9916.11,4646.05,5406.77,5614.52,1440.78,4743.98
44.15,2743.67,9917.5,4647.45,5408.15,5615.91,1442.18,4745.37
44.2,2745.06,9918.89,4648.85,5409.54,5617.3,1443.58,4746.77
44.25,2746.45,9920.28,4650.25,5410.93,5618.69,1444.98,4748.17
44.3,2747.84,9921.68,4651.64,5412.31,5620.08,1446.38,4749.57
44.35,2749.23,9923.07,4653.04,5413.7,5621.46,1447.78,4750.97
44.4,2750.61,9924.46,4654.44,5415.08,5622.85,1449.18,4752.37
44.45,2752,9925.85,4655.84,5416.47,5624.24,1450.58,4753.76
44.5,2753.39,9927.24,4657.24,5417.85,5625.63,1451.98,4755.16
44.55,2754.78,9928.63,4658.64,5419.24,5627.02,1453.38,4756.56
44.6,2756.17,9930.02,4660.03,5420.62,5628.41,1454.78,4757.96
44.65,2757.56,9931.41,4661.43,5422.01,5629.8,1456.18,4759.36
44.7,2758.95,9932.8,4662.83,5423.39,5631.19,1457.58,4760.76
44.75,2760.34,9934.19,4664.23,5424.78,5632.58,1458.97,4762.15
44.8,2761.73,9935.59,4665.63,5426.17,5633.96,1460.37,4763.55
44.85,2763.11,9936.98,4667.03,5427.55,5635.35,1461.77,4764.95
44.9,2764.5,9938.37,4668.42,5428.94,5636.74,1463.17,4766.35
44.95,2765.89,9939.76,4669.82,5430.32,5638.13,1464.57,4767.75
45,2767.28,9941.15,4671.22,5431.71,5639.52,1465.97,4769.15
45.05,2768.67,9942.54,4672.62,5433.09,5640.91,1467.37,4770.54
45.1,2770.06,9943.93,4674.02,5434.48,5642.3,1468.77,4771.94
45.15,2771.45,9945.32,4675.42,5435.86,5643.69,1470.17,4773.34
45.2,2772.84,9946.71,4676.81,5437.25,5645.08,1471.57,4774.74
45.25,2774.23,9948.1,4678.21,5438.64,5646.46,1472.97,4776.14
45.3,2775.61,9949.5,4679.61,5440.02,5647.85,1474.37,4777.54
45.35,2777,9950.89,4681.01,5441.41,5649.24,1475.77,4778.93
45.4,2778.39,9952.28,4682.41,5442.79,5650.63,1477.17,4780.33
45.45,2779.78,9953.67,4683.81,5444.18,5652.02,1478.57,4781.73
45.5,2781.17,9955.06,4685.2,5445.56,5653.41,1479.96,4783.13
45.55,2782.56,9956.45,4686.6,5446.95,5654.8,1481.36,4784.53
45.6,2783.95,9957.84,4688,5448.33,5656.19,1482.76,4785.93
45.65,2785.34,9959.23,4689.4,5449.72,5657.58,1484.16,4787.32
45.7,2786.73,9960.62,4690.8,5451.1,5658.96,1485.56,4788.72
45.75,2788.11,9962.01,4692.2,5452.49,5660.35,1486.96,4790.12
45.8,2789.5,9963.41,4693.59,5453.88,5661.74,1488.36,4791.52
45.85,2790.89,9964.8,4694.99,5455.26,5663.13,1489.76,4792.92
45.9,2792.28,9966.19,4696.39,5456.65,5664.52,1491.16,4794.32
45.95,2793.67,9967.58,4697.79,5458.03,5665.91,1492.56,4795.71
46,2795.06,9968.97,4699.19,5459.42,5667.3,1493.96,4797.11
46.05,2796.45,9970.36,4700.59,5460.8,5668.69,1495.36,4798.51
46.1,2797.84,9971.75,4701.98,5462.19,5670.08,1496.76,4799.91
46.15,2799.23,9973.14,4703.38,5463.57,5671.46,1498.16,4801.31
46.2,2800.61,9974.53,4704.78,5464.96,5672.85,1499.56,4802.71
46.25,2802,9975.92,4706.18,5466.34,5674.24,1500.95,4804.1
46.3,2803.39,9977.32,4707.58,5467.73,5675.63,1502.35,4805.5
46.35,2804.78,9978.71,4708.98,5469.12,5677.02,1503.75,4806.9
46.4,2806.17,9980.1,4710.37,5470.5,5678.41,1505.15,4808.3
46.45,2807.56,9981.49,4711.77,5471.89,5679.8,1506.55,4809.7
46.5,2808.95,9982.88,4713.17,5473.27,5681.19,1507.95,4811.1
46.55,2810.34,9984.27,4714.57,5474.66,5682.58,1509.35,4812.49
46.6,2811.73,9985.66,4715.97,5476.04,5683.96,1510.75,4813.89
46.65,2813.11,9987.05,4717.37,5477.43,5685.35,1512.15,4815.29
46.7,2814.5,9988.44,4718.76,5478.81,5686.74,1513.55,4816.69
46.75,2815.89,9989.83,4720.16,5480.2,5688.13,1514.95,4818.09
46.8,2817.28,9991.23,4721.56,5481.58,5689.52,1516.35,4819.49
46.85,2818.67,9992.62,4722.96,5482.97,5690.91,1517.75,4820.88
46.9,2820.06,9994.01,4724.36,5484.36,5692.3,1519.15,4822.28
46.95,2821.45,9995.4,4725.76,5485.74,5693.69,1520.55,4823.68
47,2822.84,9996.79,4727.15,5487.13,5695.08,1521.95,4825.08
47.05,2824.23,9998.18,4728.55,5488.51,5696.46,1523.34,4826.48
47.1,2825.61,9999.57,4729.95,5489.9,5697.85,1524.74,4827.88
47.15,2827,0.962072,4731.35,5491.28,5699.24,1526.14,4829.27
47.2,2828.39,2.35306,4732.75,5492.67,5700.63,1527.54,4830.67
47.25,2829.78,3.74406,4734.15,5494.05,5702.02,1528.94,4832.07
47.3,2831.17,5.13505,4735.54,5495.44,5703.41,1530.34,4833.47
47.35,2832.56,6.52604,4736.94,5496.83,5704.8,1531.74,4834.87
47.4,2833.95,7.91703,4738.34,5498.21,5706.19,1533.14,4836.27
47.45,2835.34,9.30803,4739.74,5499.6,5707.58,1534.54,4837.66
47.5,2836.73,10.699,4741.14,5500.98,5708.96,1535.94,4839.06
47.55,2838.11,12.09,4742.54,5502.37,5710.35,1537.34,4840.46
47.6,2839.5,13.481,4743.93,5503.75,5711.74,1538.74,4841.86
47.65,2840.89,14.872,4745.33,5505.14,5713.13,1540.14,4843.26
47.7,2842.28,16.263,4746.73,5506.52,5714.52,1541.54,4844.66
47.75,2843.67,17.654,4748.13,5507.91,5715.91,1542.94,4846.05
47.8,2845.06,19.045,4749.53,5509.29,5717.3,1544.33,4847.45
47.85,2846.45,20.436,4750.93,5510.68,5718.69,1545.73,4848.85
47.9,2847.84,21.827,4752.32,5512.07,5720.08,1547.13,4850.25
47.95,2849.23,23.2179,4753.72,5513.45,5721.46,1548.53,4851.65
48,2850.61,24.6089,4755.12,5514.84,5722.85,1549.93,4853.05
48.05,2852,25.9999,4756.52,5516.22,5724.24,1551.33,4854.44
48.1,2853.39,27.3909,4757.92,5517.61,5725.63,1552.73,4855.84
48.15,2854.78,28.7819,4759.32,5518.99,5727.02,1554.13,4857.24
48.2,2856.17,30.1729,4760.71,5520.38,5728.41,1555.53,4858.64
48.25,2857.56,31.5639,4762.11,5521.76,5729.8,1556.93,4860.04
48.3,2858.95,32.9549,4763.51,5523.15,5731.19,1558.33,4861.43
48.35,2860.34,34.3459,4764.91,5524.53,5732.58,1559.73,4862.83
48.4,2861.73,35.7369,4766.31,5525.92,5733.96,1561.13,4864.23
48.45,2863.11,37.1279,4767.71,5527.31,5735.35,1562.53,4865.63
48.5,2864.5,38.5189,4769.1,5528.69,5736.74,1563.93,4867.03
48.55,2865.89,39.9098,4770.5,5530.08,5738.13,1565.33,4868.43
48.6,2867.28,41.3008,4771.9,5531.46,5739.52,1566.72,4869.82
48.65,2868.67,42.6918,4773.3,5532.85,5740.91,1568.12,4871.22
48.7,2870.06,44.0828,4774.7,5534.23,5742.3,1569.52,4872.62
48.75,2871.45,45.4738,4776.1,5535.62,5743.69,1570.92,4874.02
48.8,2872.84,46.8648,4777.49,5537,5745.08,1572.32,4875.42
48.85,2874.23,48.2558,4778.89,5538.39,5746.46,1573.72,4876.82
48.9,2875.61,49.6468,4780.29,5539.78,5747.85,1575.12,4878.21
48.95,2877,51.0378,4781.69,5541.16,5749.24,1576.52,4879.61
49,2878.39,52.4288,4783.09,5542.55,5750.63,1577.92,4881.01
49.05,2879.78,53.8198,4784.49,5543.93,5752.02,1579.32,4882.41
49.1,2881.17,55.2107,4785.88,5545.32,5753.41,1580.72,4883.81
49.15,2882.56,56.6017,4787.28,5546.7,5754.8,1582.12,4885.21
49.2,2883.95,57.9927,4788.68,5548.09,5756.19,1583.52,4886.6
49.25,2885.34,59.3837,4790.08,5549.47,5757.58,1584.92,4888
49.3,2886.73,60.7747,4791.48,5550.86,5758.96,1586.32,4889.4
49.35,2888.11,62.1657,4792.88,5552.24,5760.35,1587.72,4890.8
49.4,2889.5,63.5567,4794.27,5553.63,5761.74,1589.11,4892.2
49.45,2890.89,64.9477,4795.67,5555.02,5763.13,1590.51,4893.6
49.5,2892.28,66.3387,4797.07,5556.4,5764.52,1591.91,4894.99
49.55,2893.67,67.7297,4798.47,5557.79,5765.91,1593.31,4896.39
49.6,2895.06,69.1207,4799.87,5559.17,5767.3,1594.71,4897.79
49.65,2896.45,70.5116,4801.27,5560.56,5768.69,1596.11,4899.19
49.7,2897.84,71.9026,4802.66,5561.94,5770.08,1597.51,4900.59
49.75,2899.23,73.2936,4804.06,5563.33,5771.46,1598.91,4901.99
49.8,2900.61,74.6846,4805.46,5564.71,5772.85,1600.31,4903.38
49.85,2902,76.0756,4806.86,5566.1,5774.24,1601.71,4904.78
49.9,2903.39,77.4666,4808.26,5567.49,5775.63,1603.11,4906.18
49.95,2904.78,78.8576,4809.66,5568.87,5777.02,1604.51,4907.58
50,2906.17,80.2486,4811.05,5570.26,5778.41,1605.91,4908.98
50.05,2907.56,81.6396,4812.45,5571.64,5779.8,1607.31,4910.38
50.1,2908.95,83.0306,4813.85,5573.03,5781.19,1608.71,4911.77
50.15,2910.34,84.4215,4815.25,5574.41,5782.58,1610.1,4913.17
50.2,2911.73,85.8125,4816.65,5575.8,5783.96,1611.5,4914.57
50.25,2913.11,87.2035,4818.05,5577.18,5785.35,1612.9,4915.97
50.3,2914.5,88.5945,4819.44,5578.57,5786.74,1614.3,4917.37
50.35,2915.89,89.9855,4820.84,5579.95,5788.13,1615.7,4918.77
50.4,2917.28,91.3765,4822.24,5581.34,5789.52,1617.1,4920.16
50.45,2918.67,92.7675,4823.64,5582.73,5790.91,1618.5,4921.56
50.5,2920.06,94.1585,4825.04,5584.11,5792.3,1619.9,4922.96
50.55,2921.45,95.5495,4826.44,5585.5,5793.69,1621.3,4924.36
50.6,2922.84,96.9405,4827.83,5586.88,5795.08,1622.7,4925.76
50.65,2924.23,98.3314,4829.23,5588.27,5796.46,1624.1,4927.15
50.7,2925.61,99.7224,4830.63,5589.65,5797.85,1625.5,4928.55
50.75,2927,101.113,4832.03,5591.04,5799.24,1626.9,4929.95
50.8,2928.39,102.504,4833.43,5592.42,5800.63,1628.3,4931.35
50.85,2929.78,103.895,4834.83,5593.81,5802.02,1629.7,4932.75
50.9,2931.17,105.286,4836.22,5595.2,5803.41,1631.1,4934.15
50.95,2932.56,106.677,4837.62,5596.58,5804.8,1632.49,4935.54
51,2933.95,108.068,4839.02,5597.97,5806.19,1633.89,4936.94
51.05,2935.34,109.459,4840.42,5599.35,5807.58,1635.29,4938.34
51.1,2936.73,110.85,4841.82,5600.74,5808.96,1636.69,4939.74
51.15,2938.11,112.241,4843.22,5602.12,5810.35,1638.09,4941.14
51.2,2939.5,113.632,4844.61,5603.51,5811.74,1639.49,4942.54
51.25,2940.89,115.023,4846.01,5604.89,5813.13,1640.89,4943.93
51.3,2942.28,116.414,4847.41,5606.28,5814.52,1642.29,4945.33
51.35,2943.67,117.805,4848.81,5607.66,5815.91,1643.69,4946.73
51.4,2945.06,119.196,4850.21,5609.05,5817.3,1645.09,4948.13
51.45,2946.45,120.587,4851.61,5610.44,5818.69,1646.49,4949.53
51.5,2947.84,121.978,4853,5611.82,5820.08,1647.89,4950.93
51.55,2949.23,123.369,4854.4,5613.21,5821.46,1649.29,4952.32
51.6,2950.61,124.76,4855.8,5614.59,5822.85,1650.69,4953.72
51.65,2952,126.151,4857.2,5615.98,5824.24,1652.09,4955.12
51.7,2953.39,127.542,4858.6,5617.36,5825.63,1653.49,4956.52
51.75,2954.78,128.933,4860,5618.75,5827.02,1654.88,4957.92
51.8,2956.17,130.324,4861.39,5620.13,5828.41,1656.28,4959.32
51.85,2957.56,131.715,4862.79,5621.52,5829.8,1657.68,4960.71
51.9,2958.95,133.106,4864.19,5622.91,5831.19,1659.08,4962.11
51.95,2960.34,134.497,4865.59,5624.29,5832.58,1660.48,4963.51
52,2961.73,135.888,4866.99,5625.68,5833.96,1661.88,4964.91
52.05,2963.11,137.279,4868.39,5627.06,5835.35,1663.28,4966.31
52.1,2964.5,138.67,4869.78,5628.45,5836.74,1664.68,4967.71
52.15,2965.89,140.061,4871.18,5629.83,5838.13,1666.08,4969.1
52.2,2967.28,141.452,4872.58,5631.22,5839.52,1667.48,4970.5
52.25,2968.67,142.843,4873.98,5632.6,5840.91,1668.88,4971.9
52.3,2970.06,144.234,4875.38,5633.99,5842.3,1670.28,4973.3
52.35,2971.45,145.625,4876.78,5635.37,5843.69,1671.68,4974.7
52.4,2972.84,147.016,4878.17,5636.76,5845.08,1673.08,4976.09
52.45,2974.23,148.407,4879.57,5638.15,5846.46,1674.48,4977.49
52.5,2975.61,149.798,4880.97,5639.53,5847.85,1675.88,4978.89
52.55,2977,151.189,4882.37,5640.92,5849.24,1677.27,4980.29
52.6,2978.39,152.58,4883.77,5642.3,5850.63,1678.67,4981.69
52.65,2979.78,153.971,4885.17,5643.69,5852.02,1680.07,4983.09
52.7,2981.17,155.362,4886.56,5645.07,5853.41,1681.47,4984.48
52.75,2982.56,156.753,4887.96,5646.46,5854.8,1682.87,4985.88
52.8,2983.95,158.144,4889.36,5647.84,5856.19,1684.27,4987.28
52.85,2985.34,159.535,4890.76,5649.23,5857.58,1685.67,4988.68
52.9,2986.73,160.926,4892.16,5650.62,5858.96,1687.07,4990.08
52.95,2988.11,162.317,4893.56,5652,5860.35,1688.47,4991.48
53,2989.5,163.708,4894.95,5653.39,5861.74,1689.87,4992.87
53.05,2990.89,165.099,4896.35,5654.77,5863.13,1691.27,4994.27
53.1,2992.28,166.49,4897.75,5656.16,5864.52,1692.67,4995.67
53.15,2993.67,167.881,4899.15,5657.54,5865.91,1694.07,4997.07
53.2,2995.06,169.272,4900.55,5658.93,5867.3,1695.47,4998.47
53.25,2996.45,170.663,4901.94,5660.31,5868.69,1696.87,4999.87
53.3,2997.84,172.054,4903.34,5661.7,5870.08,1698.27,5001.26
53.35,2999.23,173.445,4904.74,5663.09,5871.46,1699.67,5002.66
53.4,3000.61,174.836,4906.14,5664.47,5872.85,1701.06,5004.06
53.45,3002,176.227,4907.54,5665.86,5874.24,1702.46,5005.46
53.5,3003.39,177.618,4908.94,5667.24,5875.63,1703.86,5006.86
53.55,3004.78,179.009,4910.33,5668.63,5877.02,1705.26,5008.25
53.6,3006.17,180.4,4911.73,5670.01,5878.41,1706.66,5009.65
53.65,3007.56,181.791,4913.13,5671.4,5879.8,1708.06,5011.05
53.7,3008.95,183.182,4914.53,5672.78,5881.19,1709.46,5012.45
53.75,3010.34,184.573,4915.93,5674.17,5882.58,1710.86,5013.85
53.8,3011.73,185.964,4917.33,5675.55,5883.96,1712.26,5015.25
53.85,3013.11,187.355,4918.72,5676.94,5885.35,1713.66,5016.64
53.9,3014.5,188.746,4920.12,5678.33,5886.74,1715.06,5018.04
53.95,3015.89,190.137,4921.52,5679.71,5888.13,1716.46,5019.44
54,3017.28,191.528,4922.92,5681.1,5889.52,1717.86,5020.84
54.05,3018.67,192.919,4924.32,5682.48,5890.91,1719.26,5022.24
54.1,3020.06,194.31,4925.72,5683.87,5892.3,1720.66,5023.64
54.15,3021.45,195.701,4927.11,5685.25,5893.69,1722.06,5025.03
54.2,3022.84,197.092,4928.51,5686.64,5895.08,1723.45,5026.43
54.25,3024.23,198.483,4929.91,5688.02,5896.46,1724.85,5027.83
54.3,3025.61,199.874,4931.31,5689.41,5897.85,1726.25,5029.23
54.35,3027,201.265,4932.71,5690.8,5899.24,1727.65,5030.63
54.4,3028.39,202.656,4934.11,5692.18,5900.63,1729.05,5032.03
54.45,3029.78,204.047,4935.5,5693.57,5902.02,1730.45,5033.42
54.5,3031.17,205.438,4936.9,5694.95,5903.41,1731.85,5034.82
54.55,3032.56,206.828,4938.3,5696.34,5904.8,1733.25,5036.22
54.6,3033.95,208.219,4939.7,5697.72,5906.19,1734.65,5037.62
54.65,3035.34,209.61,4941.1,5699.11,5907.58,1736.05,5039.02
54.7,3036.73,211.001,4942.5,5700.49,5908.96,1737.45,5040.41
54.75,3038.11,212.392,4943.89,5701.88,5910.35,1738.85,5041.81
54.8,3039.5,213.783,4945.29,5703.27,5911.74,1740.25,5043.21
54.85,3040.89,215.174,4946.69,5704.65,5913.13,1741.65,5044.61
54.9,3042.28,216.565,4948.09,5706.04,5914.52,1743.05,5046.01
54.95,3043.67,217.956,4949.49,5707.42,5915.91,1744.45,5047.41
55,3045.06,219.347,4950.89,5708.81,5917.3,1745.85,5048.8
55.05,3046.45,220.738,4952.28,5710.19,5918.69,1747.24,5050.2
55.1,3047.84,222.129,4953.68,5711.58,5920.08,1748.64,5051.6
55.15,3049.23,223.52,4955.08,5712.96,5921.46,1750.04,5053
55.2,3050.61,224.911,4956.48,5714.35,5922.85,1751.44,5054.4
55.25,3052,226.302,4957.88,5715.74,5924.24,1752.84,5055.8
55.3,3053.39,227.693,4959.28,5717.12,5925.63,1754.24,5057.19
55.35,3054.78,229.084,4960.67,5718.51,5927.02,1755.64,5058.59
55.4,3056.17,230.475,4962.07,5719.89,5928.41,1757.04,5059.99
55.45,3057.56,231.866,4963.47,5721.28,5929.8,1758.44,5061.39
55.5,3058.95,233.257,4964.87,5722.66,5931.19,1759.84,5062.79
55.55,3060.34,234.648,4966.27,5724.05,5932.58,1761.24,5064.19
55.6,3061.73,236.039,4967.67,5725.43,5933.96,1762.64,5065.58
55.65,3063.11,237.43,4969.06,5726.82,5935.35,1764.04,5066.98
55.7,3064.5,238.821,4970.46,5728.2,5936.74,1765.44,5068.38
55.75,3065.89,240.212,4971.86,5729.59,5938.13,1766.84,5069.78
55.8,3067.28,241.603,4973.26,5730.98,5939.52,1768.24,5071.18
55.85,3068.67,242.994,4974.66,5732.36,5940.91,1769.63,5072.57
55.9,3070.06,244.385,4976.06,5733.75,5942.3,1771.03,5073.97
55.95,3071.45,245.776,4977.45,5735.13,5943.69,1772.43,5075.37
56,3072.84,247.167,4978.85,5736.52,5945.08,1773.83,5076.77
56.05,3074.23,248.558,4980.25,5737.9,5946.46,1775.23,5078.17
56.1,3075.61,249.949,4981.65,5739.29,5947.85,1776.63,5079.57
56.15,3077,251.34,4983.05,5740.67,5949.24,1778.03,5080.96
56.2,3078.39,252.731,4984.45,5742.06,5950.63,1779.43,5082.36
56.25,3079.78,254.122,4985.84,5743.45,5952.02,1780.83,5083.76
56.3,3081.17,255.513,4987.24,5744.83,5953.41,1782.23,5085.16
56.35,3082.56,256.904,4988.64,5746.22,5954.8,1783.63,5086.56
56.4,3083.95,258.295,4990.04,5747.6,5956.19,1785.03,5087.96
56.45,3085.34,259.686,4991.44,5748.99,5957.58,1786.43,5089.35
56.5,3086.73,261.077,4992.84,5750.37,5958.96,1787.83,5090.75
56.55,3088.11,262.468,4994.23,5751.76,5960.35,1789.23,5092.15
56.6,3089.5,263.859,4995.63,5753.14,5961.74,1790.63,5093.55
56.65,3090.89,265.25,4997.03,5754.53,5963.13,1792.03,5094.95
56.7,3092.28,266.641,4998.43,5755.92,5964.52,1793.42,5096.35
56.75,3093.67,268.032,4999.83,5757.3,5965.91,1794.82,5097.74
56.8,3095.06,269.423,5001.23,5758.69,5967.3,1796.22,5099.14
56.85,3096.45,270.814,5002.62,5760.07,5968.69,1797.62,5100.54
56.9,3097.84,272.205,5004.02,5761.46,5970.08,1799.02,5101.94
56.95,3099.23,273.596,5005.42,5762.84,5971.46,1800.42,5103.34
57,3100.61,274.987,5006.82,5764.23,5972.85,1801.82,5104.73
57.05,3102,276.378,5008.22,5765.61,5974.24,1803.22,5106.13
57.1,3103.39,277.769,5009.62,5767,5975.63,1804.62,5107.53
57.15,3104.78,279.16,5011.01,5768.39,5977.02,1806.02,5108.93
57.2,3106.17,280.551,5012.41,5769.77,5978.41,1807.42,5110.33
57.25,3107.56,281.942,5013.81,5771.16,5979.8,1808.82,5111.73
57.3,3108.95,283.333,5015.21,5772.54,5981.19,1810.22,5113.12
57.35,3110.34,284.724,5016.61,5773.93,5982.58,1811.62,5114.52
57.4,3111.73,286.115,5018,5775.31,5983.96,1813.02,5115.92
57.45,3113.11,287.506,5019.4,5776.7,5985.35,1814.42,5117.32
57.5,3114.5,288.897,5020.8,5778.08,5986.74,1815.82,5118.72
57.55,3115.89,290.288,5022.2,5779.47,5988.13,1817.21,5120.12
57.6,3117.28,291.679,5023.6,5780.86,5989.52,1818.61,5121.51
57.65,3118.67,293.07,5025,5782.24,5990.91,1820.01,5122.91
57.7,3120.06,294.461,5026.39,5783.63,5992.3,1821.41,5124.31
57.75,3121.45,295.852,5027.79,5785.01,5993.69,1822.81,5125.71
57.8,3122.84,297.243,5029.19,5786.4,5995.08,1824.21,5127.11
57.85,3124.23,298.633,5030.59,5787.78,5996.46,1825.61,5128.5
57.9,3125.61,300.024,5031.99,5789.17,5997.85,1827.01,5129.9
57.95,3127,301.415,5033.39,5790.55,5999.24,1828.41,5131.3
58,3128.39,302.806,5034.78,5791.94,6000.63,1829.81,5132.7
58.05,3129.78,304.197,5036.18,5793.33,6002.02,1831.21,5134.1
58.1,3131.17,305.588,5037.58,5794.71,6003.41,1832.61,5135.5
58.15,3132.56,306.979,5038.98,5796.1,6004.8,1834.01,5136.89
58.2,3133.95,308.37,5040.38,5797.48,6006.19,1835.41,5138.29
58.25,3135.34,309.761,5041.78,5798.87,6007.58,1836.81,5139.69
58.3,3136.73,311.152,5043.17,5800.25,6008.96,1838.21,5141.09
58.35,3138.11,312.543,5044.57,5801.64,6010.35,1839.61,5142.49
58.4,3139.5,313.934,5045.97,5803.02,6011.74,1841,5143.89
58.45,3140.89,315.325,5047.37,5804.41,6013.13,1842.4,5145.28
58.5,3142.28,316.716,5048.77,5805.8,6014.52,1843.8,5146.68
58.55,3143.67,318.107,5050.17,5807.18,6015.91,1845.2,5148.08
58.6,3145.06,319.498,5051.56,5808.57,6017.3,1846.6,5149.48
58.65,3146.45,320.889,5052.96,5809.95,6018.69,1848,5150.88
58.7,3147.84,322.28,5054.36,5811.34,6020.08,1849.4,5152.27
58.75,3149.23,323.671,5055.76,5812.72,6021.46,1850.8,5153.67
58.8,3150.61,325.062,5057.16,5814.11,6022.85,1852.2,5155.07
58.85,3152,326.453,5058.56,5815.49,6024.24,1853.6,5156.47
58.9,3153.39,327.844,5059.95,5816.88,6025.63,1855,5157.87
58.95,3154.78,329.235,5061.35,5818.27,6027.02,1856.4,5159.27
59,3156.17,330.626,5062.75,5819.65,6028.41,1857.8,5160.66
59.05,3157.56,332.017,5064.15,5821.04,6029.8,1859.2,5162.06
59.1,3158.95,333.408,5065.55,5822.42,6031.19,1860.6,5163.46
59.15,3160.34,334.799,5066.95,5823.81,6032.58,1862,5164.86
59.2,3161.73,336.19,5068.34,5825.19,6033.96,1863.4,5166.26
59.25,3163.11,337.581,5069.74,5826.58,6035.35,1864.79,5167.66
59.3,3164.5,338.972,5071.14,5827.96,6036.74,1866.19,5169.05
59.35,3165.89,340.363,5072.54,5829.35,6038.13,1867.59,5170.45
59.4,3167.28,341.754,5073.94,5830.74,6039.52,1868.99,5171.85
59.45,3168.67,343.145,5075.34,5832.12,6040.91,1870.39,5173.25
59.5,3170.06,344.536,5076.73,5833.51,6042.3,1871.79,5174.65
59.55,3171.45,345.927,5078.13,5834.89,6043.69,1873.19,5176.04
59.6,3172.84,347.318,5079.53,5836.28,6045.08,1874.59,5177.44
59.65,3174.23,348.709,5080.93,5837.66,6046.46,1875.99,5178.84
59.7,3175.61,350.1,5082.33,5839.05,6047.85,1877.39,5180.24
59.75,3177,351.491,5083.73,5840.43,6049.24,1878.79,5181.64
59.8,3178.39,352.882,5085.12,5841.82,6050.63,1880.19,5183.04
59.85,3179.78,354.273,5086.52,5843.21,6052.02,1881.59,5184.43
