time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
130.8,1630.95,1159.03,4732.66,1229.68,6246.58,1310.07,8204.69,7759.64,9177.88,3091.94,8875.62,3288.64,6075.12,6433.55,7516.05,4940.74,9722.49,2684,5910.12,2787.4
130.85,1632.35,1160.43,4734.04,1231.08,6247.96,1311.46,8206.09,7761.03,9179.27,3093.33,8877.01,3290.03,6076.5,6434.94,7517.44,4942.13,9723.88,2685.39,5911.53,2788.79
130.9,1633.75,1161.83,4735.42,1232.47,6249.34,1312.85,8207.49,7762.42,9180.66,3094.73,8878.4,3291.42,6077.89,6436.33,7518.83,4943.52,9725.27,2686.79,5912.93,2790.18
130.95,1635.15,1163.23,4736.8,1233.87,6250.72,1314.23,8208.88,7763.81,9182.04,3096.12,8879.79,3292.81,6079.28,6437.72,7520.22,4944.91,9726.66,2688.18,5914.33,2791.57
131,1636.54,1164.64,4738.18,1235.26,6252.09,1315.62,8210.28,7765.2,9183.43,3097.52,8881.18,3294.2,6080.67,6439.11,7521.61,4946.3,9728.05,2689.57,5915.74,2792.96
131.05,1637.94,1166.04,4739.56,1236.66,6253.47,1317.01,8211.68,7766.59,9184.82,3098.91,8882.57,3295.58,6082.06,6440.5,7523,4947.69,9729.44,2690.96,5917.14,2794.34
131.1,1639.34,1167.44,4740.94,1238.05,6254.85,1318.4,8213.07,7767.97,9186.21,3100.3,8883.96,3296.97,6083.45,6441.88,7524.39,4949.08,9730.83,2692.35,5918.54,2795.73
131.15,1640.74,1168.84,4742.32,1239.45,6256.23,1319.79,8214.47,7769.36,9187.6,3101.7,8885.35,3298.36,6084.84,6443.27,7525.78,4950.47,9732.22,2693.74,5919.95,2797.12
131.2,1642.14,1170.25,4743.71,1240.84,6257.61,1321.18,8215.86,7770.75,9188.99,3103.09,8886.74,3299.75,6086.23,6444.66,7527.17,4951.86,9733.61,2695.13,5921.35,2798.51
131.25,1643.53,1171.65,4745.09,1242.23,6258.99,1322.57,8217.26,7772.14,9190.38,3104.49,8888.13,3301.14,6087.61,6446.05,7528.56,4953.24,9735,2696.52,5922.76,2799.9
131.3,1644.93,1173.05,4746.47,1243.63,6260.36,1323.96,8218.66,7773.53,9191.77,3105.88,8889.52,3302.53,6089,6447.44,7529.95,4954.63,9736.39,2697.91,5924.16,2801.29
131.35,1646.33,1174.45,4747.85,1245.02,6261.74,1325.35,8220.05,7774.92,9193.16,3107.28,8890.91,3303.92,6090.39,6448.83,7531.34,4956.02,9737.78,2699.31,5925.56,2802.68
131.4,1647.73,1175.86,4749.23,1246.42,6263.12,1326.73,8221.45,7776.31,9194.54,3108.67,8892.3,3305.3,6091.78,6450.22,7532.73,4957.41,9739.17,2700.7,5926.97,2804.07
131.45,1649.13,1177.26,4750.61,1247.81,6264.5,1328.12,8222.85,7777.7,9195.93,3110.06,8893.69,3306.69,6093.17,6451.61,7534.12,4958.8,9740.56,2702.09,5928.37,2805.46
131.5,1650.52,1178.66,4751.99,1249.21,6265.88,1329.51,8224.24,7779.09,9197.32,3111.46,8895.08,3308.08,6094.56,6453,7535.51,4960.19,9741.95,2703.48,5929.77,2806.84
131.55,1651.92,1180.06,4753.37,1250.6,6267.26,1330.9,8225.64,7780.47,9198.71,3112.85,8896.46,3309.47,6095.95,6454.38,7536.9,4961.58,9743.34,2704.87,5931.18,2808.23
131.6,1653.32,1181.46,4754.75,1252,6268.63,1332.29,8227.04,7781.86,9200.1,3114.25,8897.85,3310.86,6097.33,6455.77,7538.29,4962.97,9744.73,2706.26,5932.58,2809.62
131.65,1654.72,1182.87,4756.13,1253.39,6270.01,1333.68,8228.43,7783.25,9201.49,3115.64,8899.24,3312.25,6098.72,6457.16,7539.68,4964.36,9746.12,2707.65,5933.98,2811.01
131.7,1656.12,1184.27,4757.51,1254.78,6271.39,1335.07,8229.83,7784.64,9202.88,3117.04,8900.63,3313.64,6100.11,6458.55,7541.07,4965.74,9747.51,2709.04,5935.39,2812.4
131.75,1657.51,1185.67,4758.89,1256.18,6272.77,1336.46,8231.22,7786.03,9204.27,3118.43,8902.02,3315.02,6101.5,6459.94,7542.47,4967.13,9748.9,2710.44,5936.79,2813.79
131.8,1658.91,1187.07,4760.27,1257.57,6274.15,1337.85,8232.62,7787.42,9205.66,3119.83,8903.41,3316.41,6102.89,6461.33,7543.86,4968.52,9750.29,2711.83,5938.2,2815.18
131.85,1660.31,1188.48,4761.65,1258.97,6275.53,1339.23,8234.02,7788.81,9207.04,3121.22,8904.8,3317.8,6104.28,6462.72,7545.25,4969.91,9751.68,2713.22,5939.6,2816.57
131.9,1661.71,1189.88,4763.03,1260.36,6276.9,1340.62,8235.41,7790.2,9208.43,3122.61,8906.19,3319.19,6105.67,6464.11,7546.64,4971.3,9753.07,2714.61,5941,2817.96
131.95,1663.11,1191.28,4764.41,1261.76,6278.28,1342.01,8236.81,7791.59,9209.82,3124.01,8907.58,3320.58,6107.05,6465.5,7548.03,4972.69,9754.46,2716,5942.41,2819.34
132,1664.5,1192.68,4765.79,1263.15,6279.66,1343.4,8238.21,7792.97,9211.21,3125.4,8908.97,3321.97,6108.44,6466.88,7549.42,4974.08,9755.85,2717.39,5943.81,2820.73
132.05,1665.9,1194.09,4767.17,1264.55,6281.04,1344.79,8239.6,7794.36,9212.6,3126.8,8910.36,3323.36,6109.83,6468.27,7550.81,4975.47,9757.24,2718.78,5945.21,2822.12
132.1,1667.3,1195.49,4768.55,1265.94,6282.42,1346.18,8241,7795.75,9213.99,3128.19,8911.75,3324.74,6111.22,6469.66,7552.2,4976.86,9758.63,2720.17,5946.62,2823.51
132.15,1668.7,1196.89,4769.93,1267.34,6283.8,1347.57,8242.4,7797.14,9215.38,3129.59,8913.14,3326.13,6112.61,6471.05,7553.59,4978.24,9760.02,2721.57,5948.02,2824.9
132.2,1670.1,1198.29,4771.31,1268.73,6285.17,1348.96,8243.79,7798.53,9216.77,3130.98,8914.53,3327.52,6114,6472.44,7554.98,4979.63,9761.41,2722.96,5949.42,2826.29
132.25,1671.49,1199.7,4772.69,1270.12,6286.55,1350.35,8245.19,7799.92,9218.16,3132.37,8915.92,3328.91,6115.39,6473.83,7556.37,4981.02,9762.8,2724.35,5950.83,2827.68
132.3,1672.89,1201.1,4774.07,1271.52,6287.93,1351.73,8246.59,7801.31,9219.54,3133.77,8917.31,3330.3,6116.78,6475.22,7557.76,4982.41,9764.19,2725.74,5952.23,2829.07
132.35,1674.29,1202.5,4775.45,1272.91,6289.31,1353.12,8247.98,7802.7,9220.93,3135.16,8918.7,3331.69,6118.16,6476.61,7559.15,4983.8,9765.58,2727.13,5953.64,2830.46
132.4,1675.69,1203.9,4776.83,1274.31,6290.69,1354.51,8249.38,7804.09,9222.32,3136.56,8920.09,3333.08,6119.55,6478,7560.54,4985.19,9766.96,2728.52,5955.04,2831.84
132.45,1677.09,1205.31,4778.21,1275.7,6292.07,1355.9,8250.77,7805.47,9223.71,3137.95,8921.48,3334.46,6120.94,6479.38,7561.93,4986.58,9768.35,2729.91,5956.44,2833.23
132.5,1678.48,1206.71,4779.59,1277.1,6293.44,1357.29,8252.17,7806.86,9225.1,3139.35,8922.86,3335.85,6122.33,6480.77,7563.32,4987.97,9769.74,2731.3,5957.85,2834.62
132.55,1679.88,1208.11,4780.97,1278.49,6294.82,1358.68,8253.57,7808.25,9226.49,3140.74,8924.25,3337.24,6123.72,6482.16,7564.71,4989.36,9771.13,2732.7,5959.25,2836.01
132.6,1681.28,1209.51,4782.35,1279.89,6296.2,1360.07,8254.96,7809.64,9227.88,3142.14,8925.64,3338.63,6125.11,6483.55,7566.1,4990.74,9772.52,2734.09,5960.65,2837.4
132.65,1682.68,1210.92,4783.73,1281.28,6297.58,1361.46,8256.36,7811.03,9229.27,3143.53,8927.03,3340.02,6126.5,6484.94,7567.49,4992.13,9773.91,2735.48,5962.06,2838.79
132.7,1684.08,1212.32,4785.11,1282.67,6298.96,1362.85,8257.76,7812.42,9230.66,3144.92,8928.42,3341.41,6127.88,6486.33,7568.88,4993.52,9775.3,2736.87,5963.46,2840.18
132.75,1685.47,1213.72,4786.49,1284.07,6300.34,1364.23,8259.15,7813.81,9232.04,3146.32,8929.81,3342.8,6129.27,6487.72,7570.27,4994.91,9776.69,2738.26,5964.86,2841.57
132.8,1686.87,1215.12,4787.87,1285.46,6301.71,1365.62,8260.55,7815.2,9233.43,3147.71,8931.2,3344.18,6130.66,6489.11,7571.66,4996.3,9778.08,2739.65,5966.27,2842.96
132.85,1688.27,1216.52,4789.25,1286.86,6303.09,1367.01,8261.95,7816.59,9234.82,3149.11,8932.59,3345.57,6132.05,6490.5,7573.05,4997.69,9779.47,2741.04,5967.67,2844.34
132.9,1689.67,1217.93,4790.63,1288.25,6304.47,1368.4,8263.34,7817.97,9236.21,3150.5,8933.98,3346.96,6133.44,6491.88,7574.44,4999.08,9780.86,2742.43,5969.08,2845.73
132.95,1691.07,1219.33,4792.01,1289.65,6305.85,1369.79,8264.74,7819.36,9237.6,3151.9,8935.37,3348.35,6134.83,6493.27,7575.83,5000.47,9782.25,2743.83,5970.48,2847.12
133,1692.47,1220.73,4793.39,1291.04,6307.23,1371.18,8266.14,7820.75,9238.99,3153.29,8936.76,3349.74,6136.22,6494.66,7577.22,5001.86,9783.64,2745.22,5971.88,2848.51
133.05,1693.86,1222.13,4794.77,1292.44,6308.61,1372.57,8267.53,7822.14,9240.38,3154.69,8938.15,3351.13,6137.6,6496.05,7578.61,5003.24,9785.03,2746.61,5973.29,2849.9
133.1,1695.26,1223.54,4796.15,1293.83,6309.98,1373.96,8268.93,7823.53,9241.77,3156.08,8939.54,3352.52,6138.99,6497.44,7580,5004.63,9786.42,2748,5974.69,2851.29
133.15,1696.66,1224.94,4797.53,1295.23,6311.36,1375.35,8270.32,7824.92,9243.16,3157.47,8940.93,3353.9,6140.38,6498.83,7581.39,5006.02,9787.81,2749.39,5976.09,2852.68
133.2,1698.06,1226.34,4798.91,1296.62,6312.74,1376.73,8271.72,7826.31,9244.54,3158.87,8942.32,3355.29,6141.77,6500.22,7582.78,5007.41,9789.2,2750.78,5977.5,2854.07
133.25,1699.46,1227.74,4800.29,1298.01,6314.12,1378.12,8273.12,7827.7,9245.93,3160.26,8943.71,3356.68,6143.16,6501.61,7584.17,5008.8,9790.59,2752.17,5978.9,2855.46
133.3,1700.85,1229.15,4801.67,1299.41,6315.5,1379.51,8274.51,7829.09,9247.32,3161.66,8945.1,3358.07,6144.55,6503,7585.56,5010.19,9791.98,2753.56,5980.3,2856.84
133.35,1702.25,1230.55,4803.05,1300.8,6316.88,1380.9,8275.91,7830.47,9248.71,3163.05,8946.49,3359.46,6145.94,6504.38,7586.95,5011.58,9793.37,2754.96,5981.71,2858.23
133.4,1703.65,1231.95,4804.43,1302.2,6318.25,1382.29,8277.31,7831.86,9250.1,3164.45,8947.88,3360.85,6147.33,6505.77,7588.34,5012.97,9794.76,2756.35,5983.11,2859.62
133.45,1705.05,1233.35,4805.81,1303.59,6319.63,1383.68,8278.7,7833.25,9251.49,3165.84,8949.26,3362.24,6148.71,6507.16,7589.73,5014.36,9796.15,2757.74,5984.52,2861.01
133.5,1706.45,1234.76,4807.19,1304.99,6321.01,1385.07,8280.1,7834.64,9252.88,3167.24,8950.65,3363.62,6150.1,6508.55,7591.12,5015.74,9797.54,2759.13,5985.92,2862.4
133.55,1707.84,1236.16,4808.57,1306.38,6322.39,1386.46,8281.5,7836.03,9254.27,3168.63,8952.04,3365.01,6151.49,6509.94,7592.51,5017.13,9798.93,2760.52,5987.32,2863.79
133.6,1709.24,1237.56,4809.95,1307.78,6323.77,1387.85,8282.89,7837.42,9255.66,3170.02,8953.43,3366.4,6152.88,6511.33,7593.9,5018.52,9800.32,2761.91,5988.73,2865.18
133.65,1710.64,1238.96,4811.33,1309.17,6325.15,1389.23,8284.29,7838.81,9257.04,3171.42,8954.82,3367.79,6154.27,6512.72,7595.29,5019.91,9801.71,2763.3,5990.13,2866.57
133.7,1712.04,1240.37,4812.71,1310.57,6326.52,1390.62,8285.69,7840.2,9258.43,3172.81,8956.21,3369.18,6155.66,6514.11,7596.68,5021.3,9803.1,2764.69,5991.53,2867.96
133.75,1713.44,1241.77,4814.09,1311.96,6327.9,1392.01,8287.08,7841.59,9259.82,3174.21,8957.6,3370.57,6157.05,6515.5,7598.07,5022.69,9804.49,2766.09,5992.94,2869.34
133.8,1714.83,1243.17,4815.47,1313.35,6329.28,1393.4,8288.48,7842.97,9261.21,3175.6,8958.99,3371.95,6158.43,6516.88,7599.46,5024.08,9805.88,2767.48,5994.34,2870.73
133.85,1716.23,1244.57,4816.85,1314.75,6330.66,1394.79,8289.87,7844.36,9262.6,3177,8960.38,3373.34,6159.82,6518.27,7600.85,5025.47,9807.27,2768.87,5995.74,2872.12
133.9,1717.63,1245.98,4818.23,1316.14,6332.04,1396.18,8291.27,7845.75,9263.99,3178.39,8961.77,3374.73,6161.21,6519.66,7602.24,5026.86,9808.66,2770.26,5997.15,2873.51
133.95,1719.03,1247.38,4819.61,1317.54,6333.42,1397.57,8292.67,7847.14,9265.38,3179.78,8963.16,3376.12,6162.6,6521.05,7603.63,5028.24,9810.05,2771.65,5998.55,2874.9
134,1720.43,1248.78,4820.99,1318.93,6334.79,1398.96,8294.06,7848.53,9266.77,3181.18,8964.55,3377.51,6163.99,6522.44,7605.02,5029.63,9811.44,2773.04,5999.96,2876.29
134.05,1721.82,1250.18,4822.37,1320.33,6336.17,1400.35,8295.46,7849.92,9268.16,3182.57,8965.94,3378.9,6165.38,6523.83,7606.41,5031.02,9812.83,2774.43,6001.36,2877.68
134.1,1723.22,1251.58,4823.75,1321.72,6337.55,1401.73,8296.86,7851.31,9269.54,3183.97,8967.33,3380.29,6166.77,6525.22,7607.8,5032.41,9814.22,2775.82,6002.76,2879.07
134.15,1724.62,1252.99,4825.14,1323.12,6338.93,1403.12,8298.25,7852.7,9270.93,3185.36,8968.72,3381.67,6168.15,6526.61,7609.19,5033.8,9815.61,2777.21,6004.17,2880.46
134.2,1726.02,1254.39,4826.52,1324.51,6340.31,1404.51,8299.65,7854.09,9272.32,3186.76,8970.11,3383.06,6169.54,6528,7610.58,5035.19,9817,2778.61,6005.57,2881.84
134.25,1727.42,1255.79,4827.9,1325.9,6341.69,1405.9,8301.05,7855.47,9273.71,3188.15,8971.5,3384.45,6170.93,6529.38,7611.97,5036.58,9818.38,2780,6006.97,2883.23
134.3,1728.81,1257.19,4829.28,1327.3,6343.06,1407.29,8302.44,7856.86,9275.1,3189.55,8972.89,3385.84,6172.32,6530.77,7613.36,5037.97,9819.77,2781.39,6008.38,2884.62
134.35,1730.21,1258.6,4830.66,1328.69,6344.44,1408.68,8303.84,7858.25,9276.49,3190.94,8974.28,3387.23,6173.71,6532.16,7614.75,5039.36,9821.16,2782.78,6009.78,2886.01
134.4,1731.61,1260,4832.04,1330.09,6345.82,1410.07,8305.23,7859.64,9277.88,3192.33,8975.66,3388.62,6175.1,6533.55,7616.14,5040.74,9822.55,2784.17,6011.18,2887.4
134.45,1733.01,1261.4,4833.42,1331.48,6347.2,1411.46,8306.63,7861.03,9279.27,3193.73,8977.05,3390.01,6176.49,6534.94,7617.53,5042.13,9823.94,2785.56,6012.59,2888.79
134.5,1734.41,1262.8,4834.8,1332.88,6348.58,1412.85,8308.03,7862.42,9280.66,3195.12,8978.44,3391.39,6177.88,6536.33,7618.92,5043.52,9825.33,2786.95,6013.99,2890.18
134.55,1735.8,1264.21,4836.18,1334.27,6349.96,1414.23,8309.42,7863.81,9282.04,3196.52,8979.83,3392.78,6179.26,6537.72,7620.31,5044.91,9826.72,2788.34,6015.4,2891.57
134.6,1737.2,1265.61,4837.56,1335.67,6351.33,1415.62,8310.82,7865.2,9283.43,3197.91,8981.22,3394.17,6180.65,6539.11,7621.7,5046.3,9828.11,2789.74,6016.8,2892.96
134.65,1738.6,1267.01,4838.94,1337.06,6352.71,1417.01,8312.22,7866.59,9284.82,3199.31,8982.61,3395.56,6182.04,6540.5,7623.09,5047.69,9829.5,2791.13,6018.2,2894.34
134.7,1740,1268.41,4840.32,1338.46,6354.09,1418.4,8313.61,7867.97,9286.21,3200.7,8984,3396.95,6183.43,6541.88,7624.48,5049.08,9830.89,2792.52,6019.61,2895.73
134.75,1741.4,1269.82,4841.7,1339.85,6355.47,1419.79,8315.01,7869.36,9287.6,3202.1,8985.39,3398.34,6184.82,6543.27,7625.87,5050.47,9832.28,2793.91,6021.01,2897.12
134.8,1742.79,1271.22,4843.08,1341.24,6356.85,1421.18,8316.41,7870.75,9288.99,3203.49,8986.78,3399.73,6186.21,6544.66,7627.26,5051.86,9833.67,2795.3,6022.41,2898.51
134.85,1744.19,1272.62,4844.46,1342.64,6358.23,1422.57,8317.8,7872.14,9290.38,3204.88,8988.17,3401.11,6187.6,6546.05,7628.65,5053.24,9835.06,2796.69,6023.82,2899.9
134.9,1745.59,1274.02,4845.84,1344.03,6359.6,1423.96,8319.2,7873.53,9291.77,3206.28,8989.56,3402.5,6188.98,6547.44,7630.04,5054.63,9836.45,2798.08,6025.22,2901.29
134.95,1746.99,1275.43,4847.22,1345.43,6360.98,1425.35,8320.6,7874.92,9293.16,3207.67,8990.95,3403.89,6190.37,6548.83,7631.43,5056.02,9837.84,2799.47,6026.62,2902.68
135,1748.39,1276.83,4848.6,1346.82,6362.36,1426.73,8321.99,7876.31,9294.54,3209.07,8992.34,3405.28,6191.76,6550.22,7632.82,5057.41,9839.23,2800.87,6028.03,2904.07
135.05,1749.79,1278.23,4849.98,1348.22,6363.74,1428.12,8323.39,7877.7,9295.93,3210.46,8993.73,3406.67,6193.15,6551.61,7634.21,5058.8,9840.62,2802.26,6029.43,2905.46
135.1,1751.18,1279.63,4851.36,1349.61,6365.12,1429.51,8324.78,7879.09,9297.32,3211.86,8995.12,3408.06,6194.54,6553,7635.6,5060.19,9842.01,2803.65,6030.84,2906.84
135.15,1752.58,1281.03,4852.74,1351.01,6366.5,1430.9,8326.18,7880.47,9298.71,3213.25,8996.51,3409.45,6195.93,6554.38,7636.99,5061.58,9843.4,2805.04,6032.24,2908.23
135.2,1753.98,1282.44,4854.12,1352.4,6367.87,1432.29,8327.58,7881.86,9300.1,3214.64,8997.9,3410.83,6197.32,6555.77,7638.39,5062.97,9844.79,2806.43,6033.64,2909.62
135.25,1755.38,1283.84,4855.5,1353.8,6369.25,1433.68,8328.97,7883.25,9301.49,3216.04,8999.29,3412.22,6198.7,6557.16,7639.78,5064.36,9846.18,2807.82,6035.05,2911.01
135.3,1756.78,1285.24,4856.88,1355.19,6370.63,1435.07,8330.37,7884.64,9302.88,3217.43,9000.68,3413.61,6200.09,6558.55,7641.17,5065.74,9847.57,2809.21,6036.45,2912.4
135.35,1758.17,1286.64,4858.26,1356.58,6372.01,1436.46,8331.77,7886.03,9304.27,3218.83,9002.07,3415,6201.48,6559.94,7642.56,5067.13,9848.96,2810.6,6037.85,2913.79
135.4,1759.57,1288.05,4859.64,1357.98,6373.39,1437.85,8333.16,7887.42,9305.66,3220.22,9003.45,3416.39,6202.87,6561.33,7643.95,5068.52,9850.35,2812,6039.26,2915.18
135.45,1760.97,1289.45,4861.02,1359.37,6374.77,1439.23,8334.56,7888.81,9307.04,3221.62,9004.84,3417.78,6204.26,6562.72,7645.34,5069.91,9851.74,2813.39,6040.66,2916.57
135.5,1762.37,1290.85,4862.4,1360.77,6376.14,1440.62,8335.96,7890.2,9308.43,3223.01,9006.23,3419.17,6205.65,6564.11,7646.73,5071.3,9853.13,2814.78,6042.06,2917.96
135.55,1763.77,1292.25,4863.78,1362.16,6377.52,1442.01,8337.35,7891.59,9309.82,3224.41,9007.62,3420.55,6207.04,6565.5,7648.12,5072.69,9854.52,2816.17,6043.47,2919.34
135.6,1765.16,1293.66,4865.16,1363.56,6378.9,1443.4,8338.75,7892.97,9311.21,3225.8,9009.01,3421.94,6208.43,6566.88,7649.51,5074.08,9855.91,2817.56,6044.87,2920.73
135.65,1766.56,1295.06,4866.54,1364.95,6380.28,1444.79,8340.15,7894.36,9312.6,3227.19,9010.4,3423.33,6209.81,6568.27,7650.9,5075.47,9857.3,2818.95,6046.28,2922.12
135.7,1767.96,1296.46,4867.92,1366.35,6381.66,1446.18,8341.54,7895.75,9313.99,3228.59,9011.79,3424.72,6211.2,6569.66,7652.29,5076.86,9858.69,2820.34,6047.68,2923.51
135.75,1769.36,1297.86,4869.3,1367.74,6383.04,1447.57,8342.94,7897.14,9315.38,3229.98,9013.18,3426.11,6212.59,6571.05,7653.68,5078.24,9860.08,2821.73,6049.08,2924.9
135.8,1770.76,1299.27,4870.68,1369.14,6384.41,1448.96,8344.33,7898.53,9316.77,3231.38,9014.57,3427.5,6213.98,6572.44,7655.07,5079.63,9861.47,2823.13,6050.49,2926.29
135.85,1772.15,1300.67,4872.06,1370.53,6385.79,1450.35,8345.73,7899.92,9318.16,3232.77,9015.96,3428.89,6215.37,6573.83,7656.46,5081.02,9862.86,2824.52,6051.89,2927.68
135.9,1773.55,1302.07,4873.44,1371.92,6387.17,1451.73,8347.13,7901.31,9319.54,3234.17,9017.35,3430.27,6216.76,6575.22,7657.85,5082.41,9864.25,2825.91,6053.29,2929.07
135.95,1774.95,1303.47,4874.82,1373.32,6388.55,1453.12,8348.52,7902.7,9320.93,3235.56,9018.74,3431.66,6218.15,6576.61,7659.24,5083.8,9865.64,2827.3,6054.7,2930.46
136,1776.35,1304.88,4876.2,1374.71,6389.93,1454.51,8349.92,7904.09,9322.32,3236.96,9020.13,3433.05,6219.53,6578,7660.63,5085.19,9867.03,2828.69,6056.1,2931.84
136.05,1777.75,1306.28,4877.58,1376.11,6391.31,1455.9,8351.32,7905.47,9323.71,3238.35,9021.52,3434.44,6220.92,6579.38,7662.02,5086.58,9868.42,2830.08,6057.5,2933.23
136.1,1779.14,1307.68,4878.96,1377.5,6392.68,1457.29,8352.71,7906.86,9325.1,3239.74,9022.91,3435.83,6222.31,6580.77,7663.41,5087.97,9869.81,2831.47,6058.91,2934.62
136.15,1780.54,1309.08,4880.34,1378.9,6394.06,1458.68,8354.11,7908.25,9326.49,3241.14,9024.3,3437.22,6223.7,6582.16,7664.8,5089.36,9871.19,2832.86,6060.31,2936.01
136.2,1781.94,1310.49,4881.72,1380.29,6395.44,1460.07,8355.51,7909.64,9327.88,3242.53,9025.69,3438.6,6225.09,6583.55,7666.19,5090.74,9872.58,2834.26,6061.72,2937.4
136.25,1783.34,1311.89,4883.1,1381.69,6396.82,1461.46,8356.9,7911.03,9329.27,3243.93,9027.08,3439.99,6226.48,6584.94,7667.58,5092.13,9873.97,2835.65,6063.12,2938.79
136.3,1784.74,1313.29,4884.48,1383.08,6398.2,1462.85,8358.3,7912.42,9330.66,3245.32,9028.47,3441.38,6227.87,6586.33,7668.97,5093.52,9875.36,2837.04,6064.52,2940.18
136.35,1786.13,1314.69,4885.86,1384.47,6399.58,1464.23,8359.7,7913.81,9332.04,3246.72,9029.85,3442.77,6229.25,6587.72,7670.36,5094.91,9876.75,2838.43,6065.93,2941.57
136.4,1787.53,1316.09,4887.24,1385.87,6400.96,1465.62,8361.09,7915.2,9333.43,3248.11,9031.24,3444.16,6230.64,6589.11,7671.75,5096.3,9878.14,2839.82,6067.33,2942.96
136.45,1788.93,1317.5,4888.62,1387.26,6402.33,1467.01,8362.49,7916.59,9334.82,3249.51,9032.63,3445.55,6232.03,6590.5,7673.14,5097.69,9879.53,2841.21,6068.73,2944.34
136.5,1790.33,1318.9,4890,1388.66,6403.71,1468.4,8363.88,7917.97,9336.21,3250.9,9034.02,3446.94,6233.42,6591.88,7674.53,5099.08,9880.92,2842.6,6070.14,2945.73
136.55,1791.73,1320.3,4891.38,1390.05,6405.09,1469.79,8365.28,7919.36,9337.6,3252.29,9035.41,3448.32,6234.81,6593.27,7675.92,5100.47,9882.31,2843.99,6071.54,2947.12
136.6,1793.13,1321.7,4892.77,1391.45,6406.47,1471.18,8366.68,7920.75,9338.99,3253.69,9036.8,3449.71,6236.2,6594.66,7677.31,5101.86,9883.7,2845.39,6072.94,2948.51
136.65,1794.52,1323.11,4894.15,1392.84,6407.85,1472.57,8368.07,7922.14,9340.38,3255.08,9038.19,3451.1,6237.59,6596.05,7678.7,5103.24,9885.09,2846.78,6074.35,2949.9
136.7,1795.92,1324.51,4895.53,1394.24,6409.23,1473.96,8369.47,7923.53,9341.77,3256.48,9039.58,3452.49,6238.97,6597.44,7680.09,5104.63,9886.48,2848.17,6075.75,2951.29
136.75,1797.32,1325.91,4896.91,1395.63,6410.6,1475.35,8370.87,7924.92,9343.16,3257.87,9040.97,3453.88,6240.36,6598.83,7681.48,5106.02,9887.87,2849.56,6077.16,2952.68
136.8,1798.72,1327.31,4898.29,1397.03,6411.98,1476.73,8372.26,7926.31,9344.54,3259.27,9042.36,3455.27,6241.75,6600.22,7682.87,5107.41,9889.26,2850.95,6078.56,2954.07
136.85,1800.12,1328.72,4899.67,1398.42,6413.36,1478.12,8373.66,7927.7,9345.93,3260.66,9043.75,3456.66,6243.14,6601.61,7684.26,5108.8,9890.65,2852.34,6079.96,2955.46
136.9,1801.51,1330.12,4901.05,1399.81,6414.74,1479.51,8375.06,7929.09,9347.32,3262.06,9045.14,3458.04,6244.53,6603,7685.65,5110.19,9892.04,2853.73,6081.37,2956.84
136.95,1802.91,1331.52,4902.43,1401.21,6416.12,1480.9,8376.45,7930.47,9348.71,3263.45,9046.53,3459.43,6245.92,6604.38,7687.04,5111.58,9893.43,2855.12,6082.77,2958.23
137,1804.31,1332.92,4903.81,1402.6,6417.5,1482.29,8377.85,7931.86,9350.1,3264.84,9047.92,3460.82,6247.31,6605.77,7688.43,5112.97,9894.82,2856.52,6084.17,2959.62
137.05,1805.71,1334.33,4905.19,1404,6418.87,1483.68,8379.25,7933.25,9351.49,3266.24,9049.31,3462.21,6248.7,6607.16,7689.82,5114.36,9896.21,2857.91,6085.58,2961.01
137.1,1807.11,1335.73,4906.57,1405.39,6420.25,1485.07,8380.64,7934.64,9352.88,3267.63,9050.7,3463.6,6250.08,6608.55,7691.21,5115.74,9897.6,2859.3,6086.98,2962.4
137.15,1808.5,1337.13,4907.95,1406.79,6421.63,1486.46,8382.04,7936.03,9354.27,3269.03,9052.09,3464.99,6251.47,6609.94,7692.6,5117.13,9898.99,2860.69,6088.38,2963.79
137.2,1809.9,1338.53,4909.33,1408.18,6423.01,1487.85,8383.43,7937.42,9355.66,3270.42,9053.48,3466.38,6252.86,6611.33,7693.99,5118.52,9900.38,2862.08,6089.79,2965.18
137.25,1811.3,1339.93,4910.71,1409.58,6424.39,1489.23,8384.83,7938.81,9357.04,3271.82,9054.87,3467.76,6254.25,6612.72,7695.38,5119.91,9901.77,2863.47,6091.19,2966.57
137.3,1812.7,1341.34,4912.09,1410.97,6425.77,1490.62,8386.23,7940.2,9358.43,3273.21,9056.26,3469.15,6255.64,6614.11,7696.77,5121.3,9903.16,2864.86,6092.6,2967.96
137.35,1814.1,1342.74,4913.47,1412.37,6427.14,1492.01,8387.62,7941.59,9359.82,3274.6,9057.64,3470.54,6257.03,6615.5,7698.16,5122.69,9904.55,2866.25,6094,2969.34
137.4,1815.49,1344.14,4914.85,1413.76,6428.52,1493.4,8389.02,7942.97,9361.21,3276,9059.03,3471.93,6258.42,6616.88,7699.55,5124.08,9905.94,2867.65,6095.4,2970.73
137.45,1816.89,1345.54,4916.23,1415.15,6429.9,1494.79,8390.42,7944.36,9362.6,3277.39,9060.42,3473.32,6259.8,6618.27,7700.94,5125.47,9907.33,2869.04,6096.81,2972.12
