time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13
29.75,7639.32,1754.35,2085.54,4169.8,7487.42,1967.52,7734.76,6893.38,9598.59,3881.39,6148.37,1182.97,9859.15
29.8,7640.71,1755.74,2086.93,4171.19,7488.82,1968.91,7736.15,6894.77,9599.98,3882.79,6149.76,1184.36,9860.54
29.85,7642.11,1757.13,2088.32,4172.58,7490.22,1970.31,7737.54,6896.16,9601.37,3884.18,6151.15,1185.75,9861.92
29.9,7643.5,1758.51,2089.71,4173.97,7491.62,1971.7,7738.93,6897.55,9602.76,3885.57,6152.55,1187.14,9863.31
29.95,7644.9,1759.9,2091.1,4175.36,7493.02,1973.09,7740.32,6898.94,9604.15,3886.96,6153.94,1188.53,9864.7
30,7646.29,1761.29,2092.49,4176.76,7494.42,1974.48,7741.7,6900.33,9605.54,3888.35,6155.33,1189.92,9866.09
30.05,7647.69,1762.68,2093.88,4178.15,7495.82,1975.87,7743.09,6901.71,9606.93,3889.74,6156.72,1191.31,9867.48
30.1,7649.08,1764.07,2095.27,4179.54,7497.22,1977.26,7744.48,6903.1,9608.32,3891.13,6158.11,1192.7,9868.87
30.15,7650.47,1765.46,2096.65,4180.93,7498.62,1978.65,7745.87,6904.49,9609.71,3892.52,6159.5,1194.09,9870.26
30.2,7651.87,1766.85,2098.04,4182.32,7500.02,1980.04,7747.26,6905.88,9611.1,3893.92,6160.9,1195.48,9871.65
30.25,7653.26,1768.24,2099.43,4183.72,7501.42,1981.43,7748.65,6907.27,9612.49,3895.31,6162.29,1196.87,9873.04
30.3,7654.66,1769.63,2100.82,4185.11,7502.82,1982.82,7750.04,6908.66,9613.88,3896.7,6163.68,1198.25,9874.42
30.35,7656.05,1771.01,2102.21,4186.5,7504.22,1984.22,7751.43,6910.05,9615.26,3898.09,6165.07,1199.64,9875.81
30.4,7657.45,1772.4,2103.6,4187.89,7505.62,1985.61,7752.82,6911.44,9616.65,3899.48,6166.46,1201.03,9877.2
30.45,7658.84,1773.79,2104.99,4189.28,7507.02,1987,7754.2,6912.83,9618.04,3900.87,6167.85,1202.42,9878.59
30.5,7660.23,1775.18,2106.38,4190.67,7508.42,1988.39,7755.59,6914.21,9619.43,3902.26,6169.25,1203.81,9879.98
30.55,7661.63,1776.57,2107.77,4192.07,7509.82,1989.78,7756.98,6915.6,9620.82,3903.65,6170.64,1205.2,9881.37
30.6,7663.02,1777.96,2109.15,4193.46,7511.22,1991.17,7758.37,6916.99,9622.21,3905.04,6172.03,1206.59,9882.76
30.65,7664.42,1779.35,2110.54,4194.85,7512.62,1992.56,7759.76,6918.38,9623.6,3906.44,6173.42,1207.98,9884.15
30.7,7665.81,1780.74,2111.93,4196.24,7514.02,1993.95,7761.15,6919.77,9624.99,3907.83,6174.81,1209.37,9885.54
30.75,7667.2,1782.13,2113.32,4197.63,7515.42,1995.34,7762.54,6921.16,9626.38,3909.22,6176.2,1210.76,9886.93
30.8,7668.6,1783.51,2114.71,4199.03,7516.82,1996.73,7763.93,6922.55,9627.77,3910.61,6177.6,1212.15,9888.31
30.85,7669.99,1784.9,2116.1,4200.42,7518.22,1998.13,7765.32,6923.94,9629.16,3912,6178.99,1213.54,9889.7
30.9,7671.39,1786.29,2117.49,4201.81,7519.62,1999.52,7766.7,6925.33,9630.55,3913.39,6180.38,1214.93,9891.09
30.95,7672.78,1787.68,2118.88,4203.2,7521.03,2000.91,7768.09,6926.71,9631.94,3914.78,6181.77,1216.32,9892.48
31,7674.18,1789.07,2120.27,4204.59,7522.43,2002.3,7769.48,6928.1,9633.33,3916.17,6183.16,1217.71,9893.87
31.05,7675.57,1790.46,2121.65,4205.98,7523.83,2003.69,7770.87,6929.49,9634.72,3917.56,6184.55,1219.1,9895.26
31.1,7676.96,1791.85,2123.04,4207.38,7525.23,2005.08,7772.26,6930.88,9636.11,3918.96,6185.95,1220.49,9896.65
31.15,7678.36,1793.24,2124.43,4208.77,7526.63,2006.47,7773.65,6932.27,9637.5,3920.35,6187.34,1221.88,9898.04
31.2,7679.75,1794.63,2125.82,4210.16,7528.03,2007.86,7775.04,6933.66,9638.89,3921.74,6188.73,1223.26,9899.43
31.25,7681.15,1796.01,2127.21,4211.55,7529.43,2009.25,7776.43,6935.05,9640.28,3923.13,6190.12,1224.65,9900.81
31.3,7682.54,1797.4,2128.6,4212.94,7530.83,2010.64,7777.82,6936.44,9641.67,3924.52,6191.51,1226.04,9902.2
31.35,7683.93,1798.79,2129.99,4214.33,7532.23,2012.04,7779.2,6937.83,9643.06,3925.91,6192.9,1227.43,9903.59
31.4,7685.33,1800.18,2131.38,4215.73,7533.63,2013.43,7780.59,6939.21,9644.45,3927.3,6194.3,1228.82,9904.98
31.45,7686.72,1801.57,2132.77,4217.12,7535.03,2014.82,7781.98,6940.6,9645.84,3928.69,6195.69,1230.21,9906.37
31.5,7688.12,1802.96,2134.15,4218.51,7536.43,2016.21,7783.37,6941.99,9647.23,3930.09,6197.08,1231.6,9907.76
31.55,7689.51,1804.35,2135.54,4219.9,7537.83,2017.6,7784.76,6943.38,9648.62,3931.48,6198.47,1232.99,9909.15
31.6,7690.91,1805.74,2136.93,4221.29,7539.23,2018.99,7786.15,6944.77,9650.01,3932.87,6199.86,1234.38,9910.54
31.65,7692.3,1807.13,2138.32,4222.69,7540.63,2020.38,7787.54,6946.16,9651.4,3934.26,6201.25,1235.77,9911.93
31.7,7693.69,1808.51,2139.71,4224.08,7542.03,2021.77,7788.93,6947.55,9652.78,3935.65,6202.65,1237.16,9913.31
31.75,7695.09,1809.9,2141.1,4225.47,7543.43,2023.16,7790.32,6948.94,9654.17,3937.04,6204.04,1238.55,9914.7
31.8,7696.48,1811.29,2142.49,4226.86,7544.83,2024.55,7791.7,6950.33,9655.56,3938.43,6205.43,1239.94,9916.09
31.85,7697.88,1812.68,2143.88,4228.25,7546.23,2025.95,7793.09,6951.71,9656.95,3939.82,6206.82,1241.33,9917.48
31.9,7699.27,1814.07,2145.27,4229.64,7547.63,2027.34,7794.48,6953.1,9658.34,3941.21,6208.21,1242.72,9918.87
31.95,7700.66,1815.46,2146.65,4231.04,7549.03,2028.73,7795.87,6954.49,9659.73,3942.61,6209.6,1244.11,9920.26
32,7702.06,1816.85,2148.04,4232.43,7550.43,2030.12,7797.26,6955.88,9661.12,3944,6211,1245.5,9921.65
32.05,7703.45,1818.24,2149.43,4233.82,7551.83,2031.51,7798.65,6957.27,9662.51,3945.39,6212.39,1246.88,9923.04
32.1,7704.85,1819.63,2150.82,4235.21,7553.23,2032.9,7800.04,6958.66,9663.9,3946.78,6213.78,1248.27,9924.43
32.15,7706.24,1821.01,2152.21,4236.6,7554.63,2034.29,7801.43,6960.05,9665.29,3948.17,6215.17,1249.66,9925.81
32.2,7707.64,1822.4,2153.6,4238,7556.04,2035.68,7802.82,6961.44,9666.68,3949.56,6216.56,1251.05,9927.2
32.25,7709.03,1823.79,2154.99,4239.39,7557.44,2037.07,7804.2,6962.83,9668.07,3950.95,6217.96,1252.44,9928.59
32.3,7710.42,1825.18,2156.38,4240.78,7558.84,2038.46,7805.59,6964.21,9669.46,3952.34,6219.35,1253.83,9929.98
32.35,7711.82,1826.57,2157.77,4242.17,7560.24,2039.85,7806.98,6965.6,9670.85,3953.73,6220.74,1255.22,9931.37
32.4,7713.21,1827.96,2159.15,4243.56,7561.64,2041.25,7808.37,6966.99,9672.24,3955.13,6222.13,1256.61,9932.76
32.45,7714.61,1829.35,2160.54,4244.95,7563.04,2042.64,7809.76,6968.38,9673.63,3956.52,6223.52,1258,9934.15
32.5,7716,1830.74,2161.93,4246.35,7564.44,2044.03,7811.15,6969.77,9675.02,3957.91,6224.91,1259.39,9935.54
32.55,7717.39,1832.13,2163.32,4247.74,7565.84,2045.42,7812.54,6971.16,9676.41,3959.3,6226.31,1260.78,9936.93
32.6,7718.79,1833.51,2164.71,4249.13,7567.24,2046.81,7813.93,6972.55,9677.8,3960.69,6227.7,1262.17,9938.31
32.65,7720.18,1834.9,2166.1,4250.52,7568.64,2048.2,7815.32,6973.94,9679.19,3962.08,6229.09,1263.56,9939.7
32.7,7721.58,1836.29,2167.49,4251.91,7570.04,2049.59,7816.7,6975.33,9680.58,3963.47,6230.48,1264.95,9941.09
32.75,7722.97,1837.68,2168.88,4253.31,7571.44,2050.98,7818.09,6976.71,9681.97,3964.86,6231.87,1266.34,9942.48
32.8,7724.37,1839.07,2170.27,4254.7,7572.84,2052.37,7819.48,6978.1,9683.36,3966.26,6233.26,1267.73,9943.87
32.85,7725.76,1840.46,2171.65,4256.09,7574.24,2053.76,7820.87,6979.49,9684.75,3967.65,6234.66,1269.12,9945.26
32.9,7727.15,1841.85,2173.04,4257.48,7575.64,2055.16,7822.26,6980.88,9686.14,3969.04,6236.05,1270.51,9946.65
32.95,7728.55,1843.24,2174.43,4258.87,7577.04,2056.55,7823.65,6982.27,9687.53,3970.43,6237.44,1271.89,9948.04
33,7729.94,1844.63,2175.82,4260.26,7578.44,2057.94,7825.04,6983.66,9688.92,3971.82,6238.83,1273.28,9949.43
33.05,7731.34,1846.01,2177.21,4261.66,7579.84,2059.33,7826.43,6985.05,9690.3,3973.21,6240.22,1274.67,9950.81
33.1,7732.73,1847.4,2178.6,4263.05,7581.24,2060.72,7827.82,6986.44,9691.69,3974.6,6241.61,1276.06,9952.2
33.15,7734.13,1848.79,2179.99,4264.44,7582.64,2062.11,7829.2,6987.83,9693.08,3975.99,6243.01,1277.45,9953.59
33.2,7735.52,1850.18,2181.38,4265.83,7584.04,2063.5,7830.59,6989.21,9694.47,3977.38,6244.4,1278.84,9954.98
33.25,7736.91,1851.57,2182.77,4267.22,7585.44,2064.89,7831.98,6990.6,9695.86,3978.78,6245.79,1280.23,9956.37
33.3,7738.31,1852.96,2184.15,4268.62,7586.84,2066.28,7833.37,6991.99,9697.25,3980.17,6247.18,1281.62,9957.76
33.35,7739.7,1854.35,2185.54,4270.01,7588.24,2067.67,7834.76,6993.38,9698.64,3981.56,6248.57,1283.01,9959.15
33.4,7741.1,1855.74,2186.93,4271.4,7589.65,2069.07,7836.15,6994.77,9700.03,3982.95,6249.96,1284.4,9960.54
33.45,7742.49,1857.13,2188.32,4272.79,7591.05,2070.46,7837.54,6996.16,9701.42,3984.34,6251.36,1285.79,9961.93
33.5,7743.88,1858.51,2189.71,4274.18,7592.45,2071.85,7838.93,6997.55,9702.81,3985.73,6252.75,1287.18,9963.31
33.55,7745.28,1859.9,2191.1,4275.57,7593.85,2073.24,7840.32,6998.94,9704.2,3987.12,6254.14,1288.57,9964.7
33.6,7746.67,1861.29,2192.49,4276.97,7595.25,2074.63,7841.7,7000.33,9705.59,3988.51,6255.53,1289.96,9966.09
33.65,7748.07,1862.68,2193.88,4278.36,7596.65,2076.02,7843.09,7001.71,9706.98,3989.9,6256.92,1291.35,9967.48
33.7,7749.46,1864.07,2195.27,4279.75,7598.05,2077.41,7844.48,7003.1,9708.37,3991.3,6258.31,1292.74,9968.87
33.75,7750.86,1865.46,2196.65,4281.14,7599.45,2078.8,7845.87,7004.49,9709.76,3992.69,6259.71,1294.13,9970.26
33.8,7752.25,1866.85,2198.04,4282.53,7600.85,2080.19,7847.26,7005.88,9711.15,3994.08,6261.1,1295.52,9971.65
33.85,7753.64,1868.24,2199.43,4283.93,7602.25,2081.58,7848.65,7007.27,9712.54,3995.47,6262.49,1296.9,9973.04
33.9,7755.04,1869.63,2200.82,4285.32,7603.65,2082.98,7850.04,7008.66,9713.93,3996.86,6263.88,1298.29,9974.43
33.95,7756.43,1871.01,2202.21,4286.71,7605.05,2084.37,7851.43,7010.05,9715.32,3998.25,6265.27,1299.68,9975.81
34,7757.83,1872.4,2203.6,4288.1,7606.45,2085.76,7852.82,7011.44,9716.71,3999.64,6266.66,1301.07,9977.2
34.05,7759.22,1873.79,2204.99,4289.49,7607.85,2087.15,7854.2,7012.83,9718.1,4001.03,6268.06,1302.46,9978.59
34.1,7760.61,1875.18,2206.38,4290.88,7609.25,2088.54,7855.59,7014.21,9719.49,4002.43,6269.45,1303.85,9979.98
34.15,7762.01,1876.57,2207.77,4292.28,7610.65,2089.93,7856.98,7015.6,9720.88,4003.82,6270.84,1305.24,9981.37
34.2,7763.4,1877.96,2209.15,4293.67,7612.05,2091.32,7858.37,7016.99,9722.27,4005.21,6272.23,1306.63,9982.76
34.25,7764.8,1879.35,2210.54,4295.06,7613.45,2092.71,7859.76,7018.38,9723.66,4006.6,6273.62,1308.02,9984.15
34.3,7766.19,1880.74,2211.93,4296.45,7614.85,2094.1,7861.15,7019.77,9725.05,4007.99,6275.02,1309.41,9985.54
34.35,7767.59,1882.13,2213.32,4297.84,7616.25,2095.49,7862.54,7021.16,9726.43,4009.38,6276.41,1310.8,9986.93
34.4,7768.98,1883.51,2214.71,4299.24,7617.65,2096.89,7863.93,7022.55,9727.82,4010.77,6277.8,1312.19,9988.31
34.45,7770.37,1884.9,2216.1,4300.63,7619.05,2098.28,7865.32,7023.94,9729.21,4012.16,6279.19,1313.58,9989.7
34.5,7771.77,1886.29,2217.49,4302.02,7620.45,2099.67,7866.7,7025.33,9730.6,4013.55,6280.58,1314.97,9991.09
34.55,7773.16,1887.68,2218.88,4303.41,7621.86,2101.06,7868.09,7026.71,9731.99,4014.95,6281.97,1316.36,9992.48
34.6,7774.56,1889.07,2220.27,4304.8,7623.26,2102.45,7869.48,7028.1,9733.38,4016.34,6283.37,1317.75,9993.87
34.65,7775.95,1890.46,2221.65,4306.19,7624.66,2103.84,7870.87,7029.49,9734.77,4017.73,6284.76,1319.14,9995.26
34.7,7777.34,1891.85,2223.04,4307.59,7626.06,2105.23,7872.26,7030.88,9736.16,4019.12,6286.15,1320.53,9996.65
34.75,7778.74,1893.24,2224.43,4308.98,7627.46,2106.62,7873.65,7032.27,9737.55,4020.51,6287.54,1321.91,9998.04
34.8,7780.13,1894.63,2225.82,4310.37,7628.86,2108.01,7875.04,7033.66,9738.94,4021.9,6288.93,1323.3,9999.43
34.85,7781.53,1896.01,2227.21,4311.76,7630.26,2109.4,7876.43,7035.05,9740.33,4023.29,6290.32,1324.69,0.815113
34.9,7782.92,1897.4,2228.6,4313.15,7631.66,2110.8,7877.82,7036.44,9741.72,4024.68,6291.72,1326.08,2.20402
34.95,7784.32,1898.79,2229.99,4314.55,7633.06,2112.19,7879.2,7037.83,9743.11,4026.07,6293.11,1327.47,3.59292
35,7785.71,1900.18,2231.38,4315.94,7634.46,2113.58,7880.59,7039.21,9744.5,4027.47,6294.5,1328.86,4.98182
35.05,7787.1,1901.57,2232.77,4317.33,7635.86,2114.97,7881.98,7040.6,9745.89,4028.86,6295.89,1330.25,6.37072
35.1,7788.5,1902.96,2234.15,4318.72,7637.26,2116.36,7883.37,7041.99,9747.28,4030.25,6297.28,1331.64,7.75962
35.15,7789.89,1904.35,2235.54,4320.11,7638.66,2117.75,7884.76,7043.38,9748.67,4031.64,6298.67,1333.03,9.14853
35.2,7791.29,1905.74,2236.93,4321.5,7640.06,2119.14,7886.15,7044.77,9750.06,4033.03,6300.07,1334.42,10.5374
35.25,7792.68,1907.13,2238.32,4322.9,7641.46,2120.53,7887.54,7046.16,9751.45,4034.42,6301.46,1335.81,11.9263
35.3,7794.07,1908.51,2239.71,4324.29,7642.86,2121.92,7888.93,7047.55,9752.84,4035.81,6302.85,1337.2,13.3152
35.35,7795.47,1909.9,2241.1,4325.68,7644.26,2123.31,7890.32,7048.94,9754.23,4037.2,6304.24,1338.59,14.7041
35.4,7796.86,1911.29,2242.49,4327.07,7645.66,2124.71,7891.7,7050.33,9755.62,4038.59,6305.63,1339.98,16.093
35.45,7798.26,1912.68,2243.88,4328.46,7647.06,2126.1,7893.09,7051.71,9757.01,4039.99,6307.02,1341.37,17.4819
35.5,7799.65,1914.07,2245.27,4329.86,7648.46,2127.49,7894.48,7053.1,9758.4,4041.38,6308.42,1342.76,18.8708
35.55,7801.05,1915.46,2246.65,4331.25,7649.86,2128.88,7895.87,7054.49,9759.79,4042.77,6309.81,1344.15,20.2597
35.6,7802.44,1916.85,2248.04,4332.64,7651.26,2130.27,7897.26,7055.88,9761.18,4044.16,6311.2,1345.54,21.6486
35.65,7803.83,1918.24,2249.43,4334.03,7652.66,2131.66,7898.65,7057.27,9762.57,4045.55,6312.59,1346.92,23.0375
35.7,7805.23,1919.63,2250.82,4335.42,7654.06,2133.05,7900.04,7058.66,9763.95,4046.94,6313.98,1348.31,24.4264
35.75,7806.62,1921.01,2252.21,4336.81,7655.47,2134.44,7901.43,7060.05,9765.34,4048.33,6315.38,1349.7,25.8153
35.8,7808.02,1922.4,2253.6,4338.21,7656.87,2135.83,7902.82,7061.44,9766.73,4049.72,6316.77,1351.09,27.2043
35.85,7809.41,1923.79,2254.99,4339.6,7658.27,2137.22,7904.2,7062.83,9768.12,4051.12,6318.16,1352.48,28.5932
35.9,7810.8,1925.18,2256.38,4340.99,7659.67,2138.62,7905.59,7064.21,9769.51,4052.51,6319.55,1353.87,29.9821
35.95,7812.2,1926.57,2257.77,4342.38,7661.07,2140.01,7906.98,7065.6,9770.9,4053.9,6320.94,1355.26,31.371
36,7813.59,1927.96,2259.15,4343.77,7662.47,2141.4,7908.37,7066.99,9772.29,4055.29,6322.33,1356.65,32.7599
36.05,7814.99,1929.35,2260.54,4345.17,7663.87,2142.79,7909.76,7068.38,9773.68,4056.68,6323.73,1358.04,34.1488
36.1,7816.38,1930.74,2261.93,4346.56,7665.27,2144.18,7911.15,7069.77,9775.07,4058.07,6325.12,1359.43,35.5377
36.15,7817.78,1932.13,2263.32,4347.95,7666.67,2145.57,7912.54,7071.16,9776.46,4059.46,6326.51,1360.82,36.9266
36.2,7819.17,1933.51,2264.71,4349.34,7668.07,2146.96,7913.93,7072.55,9777.85,4060.85,6327.9,1362.21,38.3155
36.25,7820.56,1934.9,2266.1,4350.73,7669.47,2148.35,7915.32,7073.94,9779.24,4062.24,6329.29,1363.6,39.7044
36.3,7821.96,1936.29,2267.49,4352.12,7670.87,2149.74,7916.7,7075.33,9780.63,4063.64,6330.68,1364.99,41.0933
36.35,7823.35,1937.68,2268.88,4353.52,7672.27,2151.13,7918.09,7076.71,9782.02,4065.03,6332.08,1366.38,42.4822
36.4,7824.75,1939.07,2270.27,4354.91,7673.67,2152.53,7919.48,7078.1,9783.41,4066.42,6333.47,1367.77,43.8711
36.45,7826.14,1940.46,2271.65,4356.3,7675.07,2153.92,7920.87,7079.49,9784.8,4067.81,6334.86,1369.16,45.26
36.5,7827.53,1941.85,2273.04,4357.69,7676.47,2155.31,7922.26,7080.88,9786.19,4069.2,6336.25,1370.55,46.6489
36.55,7828.93,1943.24,2274.43,4359.08,7677.87,2156.7,7923.65,7082.27,9787.58,4070.59,6337.64,1371.93,48.0378
36.6,7830.32,1944.63,2275.82,4360.48,7679.27,2158.09,7925.04,7083.66,9788.97,4071.98,6339.03,1373.32,49.4267
36.65,7831.72,1946.01,2277.21,4361.87,7680.67,2159.48,7926.43,7085.05,9790.36,4073.37,6340.43,1374.71,50.8156
36.7,7833.11,1947.4,2278.6,4363.26,7682.07,2160.87,7927.82,7086.44,9791.75,4074.76,6341.82,1376.1,52.2045
36.75,7834.51,1948.79,2279.99,4364.65,7683.47,2162.26,7929.2,7087.83,9793.14,4076.16,6343.21,1377.49,53.5934
36.8,7835.9,1950.18,2281.38,4366.04,7684.87,2163.65,7930.59,7089.21,9794.53,4077.55,6344.6,1378.88,54.9823
36.85,7837.29,1951.57,2282.77,4367.43,7686.28,2165.04,7931.98,7090.6,9795.92,4078.94,6345.99,1380.27,56.3712
36.9,7838.69,1952.96,2284.15,4368.83,7687.68,2166.44,7933.37,7091.99,9797.31,4080.33,6347.38,1381.66,57.7601
36.95,7840.08,1954.35,2285.54,4370.22,7689.08,2167.83,7934.76,7093.38,9798.7,4081.72,6348.78,1383.05,59.149
37,7841.48,1955.74,2286.93,4371.61,7690.48,2169.22,7936.15,7094.77,9800.08,4083.11,6350.17,1384.44,60.5379
37.05,7842.87,1957.13,2288.32,4373,7691.88,2170.61,7937.54,7096.16,9801.47,4084.5,6351.56,1385.83,61.9268
37.1,7844.27,1958.51,2289.71,4374.39,7693.28,2172,7938.93,7097.55,9802.86,4085.89,6352.95,1387.22,63.3157
37.15,7845.66,1959.9,2291.1,4375.79,7694.68,2173.39,7940.32,7098.94,9804.25,4087.29,6354.34,1388.61,64.7046
37.2,7847.05,1961.29,2292.49,4377.18,7696.08,2174.78,7941.7,7100.33,9805.64,4088.68,6355.73,1390,66.0935
37.25,7848.45,1962.68,2293.88,4378.57,7697.48,2176.17,7943.09,7101.71,9807.03,4090.07,6357.13,1391.39,67.4824
37.3,7849.84,1964.07,2295.27,4379.96,7698.88,2177.56,7944.48,7103.1,9808.42,4091.46,6358.52,1392.78,68.8713
37.35,7851.24,1965.46,2296.65,4381.35,7700.28,2178.95,7945.87,7104.49,9809.81,4092.85,6359.91,1394.17,70.2602
37.4,7852.63,1966.85,2298.04,4382.75,7701.68,2180.35,7947.26,7105.88,9811.2,4094.24,6361.3,1395.56,71.6491
37.45,7854.02,1968.24,2299.43,4384.14,7703.08,2181.74,7948.65,7107.27,9812.59,4095.63,6362.69,1396.94,73.038
37.5,7855.42,1969.63,2300.82,4385.53,7704.48,2183.13,7950.04,7108.66,9813.98,4097.02,6364.09,1398.33,74.4269
37.55,7856.81,1971.01,2302.21,4386.92,7705.88,2184.52,7951.43,7110.05,9815.37,4098.41,6365.48,1399.72,75.8158
37.6,7858.21,1972.4,2303.6,4388.31,7707.28,2185.91,7952.82,7111.44,9816.76,4099.81,6366.87,1401.11,77.2047
37.65,7859.6,1973.79,2304.99,4389.7,7708.68,2187.3,7954.2,7112.83,9818.15,4101.2,6368.26,1402.5,78.5936
37.7,7861,1975.18,2306.38,4391.1,7710.08,2188.69,7955.59,7114.21,9819.54,4102.59,6369.65,1403.89,79.9825
37.75,7862.39,1976.57,2307.77,4392.49,7711.48,2190.08,7956.98,7115.6,9820.93,4103.98,6371.04,1405.28,81.3714
37.8,7863.78,1977.96,2309.15,4393.88,7712.88,2191.47,7958.37,7116.99,9822.32,4105.37,6372.44,1406.67,82.7603
37.85,7865.18,1979.35,2310.54,4395.27,7714.28,2192.86,7959.76,7118.38,9823.71,4106.76,6373.83,1408.06,84.1492
37.9,7866.57,1980.74,2311.93,4396.66,7715.68,2194.25,7961.15,7119.77,9825.1,4108.15,6375.22,1409.45,85.5381
37.95,7867.97,1982.13,2313.32,4398.06,7717.08,2195.65,7962.54,7121.16,9826.49,4109.54,6376.61,1410.84,86.927
38,7869.36,1983.51,2314.71,4399.45,7718.49,2197.04,7963.93,7122.55,9827.88,4110.93,6378,1412.23,88.3159
38.05,7870.75,1984.9,2316.1,4400.84,7719.89,2198.43,7965.32,7123.94,9829.27,4112.33,6379.39,1413.62,89.7048
38.1,7872.15,1986.29,2317.49,4402.23,7721.29,2199.82,7966.7,7125.33,9830.66,4113.72,6380.79,1415.01,91.0937
38.15,7873.54,1987.68,2318.88,4403.62,7722.69,2201.21,7968.09,7126.71,9832.05,4115.11,6382.18,1416.4,92.4826
38.2,7874.94,1989.07,2320.27,4405.01,7724.09,2202.6,7969.48,7128.1,9833.44,4116.5,6383.57,1417.79,93.8715
38.25,7876.33,1990.46,2321.65,4406.41,7725.49,2203.99,7970.87,7129.49,9834.83,4117.89,6384.96,1419.18,95.2604
38.3,7877.73,1991.85,2323.04,4407.8,7726.89,2205.38,7972.26,7130.88,9836.21,4119.28,6386.35,1420.57,96.6493
38.35,7879.12,1993.24,2324.43,4409.19,7728.29,2206.77,7973.65,7132.27,9837.6,4120.67,6387.74,1421.95,98.0382
38.4,7880.51,1994.63,2325.82,4410.58,7729.69,2208.16,7975.04,7133.66,9838.99,4122.06,6389.14,1423.34,99.4271
38.45,7881.91,1996.01,2327.21,4411.97,7731.09,2209.56,7976.43,7135.05,9840.38,4123.45,6390.53,1424.73,100.816
38.5,7883.3,1997.4,2328.6,4413.37,7732.49,2210.95,7977.82,7136.44,9841.77,4124.85,6391.92,1426.12,102.205
38.55,7884.7,1998.79,2329.99,4414.76,7733.89,2212.34,7979.2,7137.83,9843.16,4126.24,6393.31,1427.51,103.594
38.6,7886.09,2000.18,2331.38,4416.15,7735.29,2213.73,7980.59,7139.21,9844.55,4127.63,6394.7,1428.9,104.983
38.65,7887.48,2001.57,2332.77,4417.54,7736.69,2215.12,7981.98,7140.6,9845.94,4129.02,6396.09,1430.29,106.372
38.7,7888.88,2002.96,2334.15,4418.93,7738.09,2216.51,7983.37,7141.99,9847.33,4130.41,6397.49,1431.68,107.76
38.75,7890.27,2004.35,2335.54,4420.32,7739.49,2217.9,7984.76,7143.38,9848.72,4131.8,6398.88,1433.07,109.149
38.8,7891.67,2005.74,2336.93,4421.72,7740.89,2219.29,7986.15,7144.77,9850.11,4133.19,6400.27,1434.46,110.538
38.85,7893.06,2007.13,2338.32,4423.11,7742.29,2220.68,7987.54,7146.16,9851.5,4134.58,6401.66,1435.85,111.927
38.9,7894.46,2008.51,2339.71,4424.5,7743.69,2222.07,7988.93,7147.55,9852.89,4135.98,6403.05,1437.24,113.316
38.95,7895.85,2009.9,2341.1,4425.89,7745.09,2223.47,7990.32,7148.94,9854.28,4137.37,6404.45,1438.63,114.705
39,7897.24,2011.29,2342.49,4427.28,7746.49,2224.86,7991.7,7150.33,9855.67,4138.76,6405.84,1440.02,116.094
39.05,7898.64,2012.68,2343.88,4428.68,7747.89,2226.25,7993.09,7151.71,9857.06,4140.15,6407.23,1441.41,117.483
39.1,7900.03,2014.07,2345.27,4430.07,7749.3,2227.64,7994.48,7153.1,9858.45,4141.54,6408.62,1442.8,118.872
39.15,7901.43,2015.46,2346.65,4431.46,7750.7,2229.03,7995.87,7154.49,9859.84,4142.93,6410.01,1444.19,120.261
39.2,7902.82,2016.85,2348.04,4432.85,7752.1,2230.42,7997.26,7155.88,9861.23,4144.32,6411.4,1445.58,121.649
39.25,7904.21,2018.24,2349.43,4434.24,7753.5,2231.81,7998.65,7157.27,9862.62,4145.71,6412.8,1446.97,123.038
39.3,7905.61,2019.63,2350.82,4435.63,7754.9,2233.2,8000.04,7158.66,9864.01,4147.1,6414.19,1448.35,124.427
39.35,7907,2021.01,2352.21,4437.03,7756.3,2234.59,8001.43,7160.05,9865.4,4148.5,6415.58,1449.74,125.816
39.4,7908.4,2022.4,2353.6,4438.42,7757.7,2235.98,8002.82,7161.44,9866.79,4149.89,6416.97,1451.13,127.205
39.45,7909.79,2023.79,2354.99,4439.81,7759.1,2237.38,8004.2,7162.83,9868.18,4151.28,6418.36,1452.52,128.594
39.5,7911.19,2025.18,2356.38,4441.2,7760.5,2238.77,8005.59,7164.21,9869.57,4152.67,6419.75,1453.91,129.983
39.55,7912.58,2026.57,2357.77,4442.59,7761.9,2240.16,8006.98,7165.6,9870.96,4154.06,6421.15,1455.3,131.372
39.6,7913.97,2027.96,2359.15,4443.99,7763.3,2241.55,8008.37,7166.99,9872.35,4155.45,6422.54,1456.69,132.761
39.65,7915.37,2029.35,2360.54,4445.38,7764.7,2242.94,8009.76,7168.38,9873.73,4156.84,6423.93,1458.08,134.15
39.7,7916.76,2030.74,2361.93,4446.77,7766.1,2244.33,8011.15,7169.77,9875.12,4158.23,6425.32,1459.47,135.538
39.75,7918.16,2032.13,2363.32,4448.16,7767.5,2245.72,8012.54,7171.16,9876.51,4159.62,6426.71,1460.86,136.927
39.8,7919.55,2033.51,2364.71,4449.55,7768.9,2247.11,8013.93,7172.55,9877.9,4161.02,6428.1,1462.25,138.316
39.85,7920.94,2034.9,2366.1,4450.95,7770.3,2248.5,8015.32,7173.94,9879.29,4162.41,6429.5,1463.64,139.705
