time,N1,N2,N3,N4,N5,N6,N7,N8,N9
161.9,8076.68,6852.56,5738.97,8335.69,1465.73,560.131,1184.56,3540.01,4367.93
161.95,8078.09,6853.95,5740.36,8337.08,1467.12,561.519,1185.95,3541.4,4369.34
162,8079.5,6855.34,5741.76,8338.47,1468.51,562.907,1187.33,3542.79,4370.75
162.05,8080.91,6856.72,5743.16,8339.86,1469.9,564.295,1188.72,3544.18,4372.15
162.1,8082.31,6858.11,5744.55,8341.25,1471.29,565.683,1190.11,3545.57,4373.56
162.15,8083.72,6859.5,5745.95,8342.65,1472.67,567.07,1191.5,3546.96,4374.97
162.2,8085.13,6860.89,5747.35,8344.04,1474.06,568.458,1192.89,3548.35,4376.38
162.25,8086.54,6862.28,5748.74,8345.43,1475.45,569.846,1194.27,3549.74,4377.79
162.3,8087.94,6863.67,5750.14,8346.82,1476.84,571.234,1195.66,3551.13,4379.2
162.35,8089.35,6865.06,5751.54,8348.21,1478.23,572.622,1197.05,3552.52,4380.61
162.4,8090.76,6866.45,5752.94,8349.61,1479.62,574.01,1198.44,3553.91,4382.02
162.45,8092.17,6867.84,5754.33,8351,1481.01,575.398,1199.82,3555.3,4383.42
162.5,8093.57,6869.22,5755.73,8352.39,1482.4,576.786,1201.21,3556.69,4384.83
162.55,8094.98,6870.61,5757.13,8353.78,1483.79,578.174,1202.6,3558.08,4386.24
162.6,8096.39,6872,5758.52,8355.17,1485.17,579.562,1203.99,3559.47,4387.65
162.65,8097.8,6873.39,5759.92,8356.56,1486.56,580.95,1205.37,3560.86,4389.06
162.7,8099.2,6874.78,5761.32,8357.96,1487.95,582.338,1206.76,3562.25,4390.47
162.75,8100.61,6876.17,5762.71,8359.35,1489.34,583.726,1208.15,3563.64,4391.88
162.8,8102.02,6877.56,5764.11,8360.74,1490.73,585.114,1209.54,3565.03,4393.29
162.85,8103.43,6878.95,5765.51,8362.13,1492.12,586.502,1210.93,3566.42,4394.69
162.9,8104.83,6880.34,5766.91,8363.52,1493.51,587.89,1212.31,3567.81,4396.1
162.95,8106.24,6881.72,5768.3,8364.92,1494.9,589.278,1213.7,3569.2,4397.51
163,8107.65,6883.11,5769.7,8366.31,1496.29,590.666,1215.09,3570.59,4398.92
163.05,8109.06,6884.5,5771.1,8367.7,1497.67,592.053,1216.48,3571.98,4400.33
163.1,8110.47,6885.89,5772.49,8369.09,1499.06,593.441,1217.86,3573.36,4401.74
163.15,8111.87,6887.28,5773.89,8370.48,1500.45,594.829,1219.25,3574.75,4403.15
163.2,8113.28,6888.67,5775.29,8371.87,1501.84,596.217,1220.64,3576.14,4404.56
163.25,8114.69,6890.06,5776.69,8373.27,1503.23,597.605,1222.03,3577.53,4405.97
163.3,8116.1,6891.45,5778.08,8374.66,1504.62,598.993,1223.41,3578.92,4407.37
163.35,8117.5,6892.84,5779.48,8376.05,1506.01,600.381,1224.8,3580.31,4408.78
163.4,8118.91,6894.22,5780.88,8377.44,1507.4,601.769,1226.19,3581.7,4410.19
163.45,8120.32,6895.61,5782.27,8378.83,1508.79,603.157,1227.58,3583.09,4411.6
163.5,8121.73,6897,5783.67,8380.23,1510.17,604.545,1228.97,3584.48,4413.01
163.55,8123.13,6898.39,5785.07,8381.62,1511.56,605.933,1230.35,3585.87,4414.42
163.6,8124.54,6899.78,5786.46,8383.01,1512.95,607.321,1231.74,3587.26,4415.83
163.65,8125.95,6901.17,5787.86,8384.4,1514.34,608.709,1233.13,3588.65,4417.24
163.7,8127.36,6902.56,5789.26,8385.79,1515.73,610.097,1234.52,3590.04,4418.64
163.75,8128.76,6903.95,5790.66,8387.18,1517.12,611.485,1235.9,3591.43,4420.05
163.8,8130.17,6905.34,5792.05,8388.58,1518.51,612.873,1237.29,3592.82,4421.46
163.85,8131.58,6906.72,5793.45,8389.97,1519.9,614.261,1238.68,3594.21,4422.87
163.9,8132.99,6908.11,5794.85,8391.36,1521.29,615.649,1240.07,3595.6,4424.28
163.95,8134.39,6909.5,5796.24,8392.75,1522.67,617.036,1241.46,3596.99,4425.69
164,8135.8,6910.89,5797.64,8394.14,1524.06,618.424,1242.84,3598.38,4427.1
164.05,8137.21,6912.28,5799.04,8395.54,1525.45,619.812,1244.23,3599.77,4428.51
164.1,8138.62,6913.67,5800.43,8396.93,1526.84,621.2,1245.62,3601.16,4429.91
164.15,8140.02,6915.06,5801.83,8398.32,1528.23,622.588,1247.01,3602.55,4431.32
164.2,8141.43,6916.45,5803.23,8399.71,1529.62,623.976,1248.39,3603.94,4432.73
164.25,8142.84,6917.84,5804.63,8401.1,1531.01,625.364,1249.78,3605.33,4434.14
164.3,8144.25,6919.22,5806.02,8402.49,1532.4,626.752,1251.17,3606.72,4435.55
164.35,8145.65,6920.61,5807.42,8403.89,1533.79,628.14,1252.56,3608.11,4436.96
164.4,8147.06,6922,5808.82,8405.28,1535.17,629.528,1253.94,3609.5,4438.37
164.45,8148.47,6923.39,5810.21,8406.67,1536.56,630.916,1255.33,3610.89,4439.78
164.5,8149.88,6924.78,5811.61,8408.06,1537.95,632.304,1256.72,3612.28,4441.18
164.55,8151.29,6926.17,5813.01,8409.45,1539.34,633.692,1258.11,3613.67,4442.59
164.6,8152.69,6927.56,5814.4,8410.84,1540.73,635.08,1259.5,3615.06,4444
164.65,8154.1,6928.95,5815.8,8412.24,1542.12,636.468,1260.88,3616.45,4445.41
164.7,8155.51,6930.34,5817.2,8413.63,1543.51,637.856,1262.27,3617.84,4446.82
164.75,8156.92,6931.72,5818.6,8415.02,1544.9,639.244,1263.66,3619.23,4448.23
164.8,8158.32,6933.11,5819.99,8416.41,1546.29,640.632,1265.05,3620.62,4449.64
164.85,8159.73,6934.5,5821.39,8417.8,1547.67,642.019,1266.43,3622.01,4451.05
164.9,8161.14,6935.89,5822.79,8419.2,1549.06,643.407,1267.82,3623.39,4452.45
164.95,8162.55,6937.28,5824.18,8420.59,1550.45,644.795,1269.21,3624.78,4453.86
165,8163.95,6938.67,5825.58,8421.98,1551.84,646.183,1270.6,3626.17,4455.27
165.05,8165.36,6940.06,5826.98,8423.37,1553.23,647.571,1271.99,3627.56,4456.68
165.1,8166.77,6941.45,5828.38,8424.76,1554.62,648.959,1273.37,3628.95,4458.09
165.15,8168.18,6942.84,5829.77,8426.15,1556.01,650.347,1274.76,3630.34,4459.5
165.2,8169.58,6944.22,5831.17,8427.55,1557.4,651.735,1276.15,3631.73,4460.91
165.25,8170.99,6945.61,5832.57,8428.94,1558.79,653.123,1277.54,3633.12,4462.32
165.3,8172.4,6947,5833.96,8430.33,1560.17,654.511,1278.92,3634.51,4463.73
165.35,8173.81,6948.39,5835.36,8431.72,1561.56,655.899,1280.31,3635.9,4465.13
165.4,8175.21,6949.78,5836.76,8433.11,1562.95,657.287,1281.7,3637.29,4466.54
165.45,8176.62,6951.17,5838.15,8434.51,1564.34,658.675,1283.09,3638.68,4467.95
165.5,8178.03,6952.56,5839.55,8435.9,1565.73,660.063,1284.47,3640.07,4469.36
165.55,8179.44,6953.95,5840.95,8437.29,1567.12,661.451,1285.86,3641.46,4470.77
165.6,8180.84,6955.34,5842.35,8438.68,1568.51,662.839,1287.25,3642.85,4472.18
165.65,8182.25,6956.72,5843.74,8440.07,1569.9,664.227,1288.64,3644.24,4473.59
165.7,8183.66,6958.11,5845.14,8441.46,1571.29,665.614,1290.03,3645.63,4475
165.75,8185.07,6959.5,5846.54,8442.86,1572.67,667.002,1291.41,3647.02,4476.4
165.8,8186.47,6960.89,5847.93,8444.25,1574.06,668.39,1292.8,3648.41,4477.81
165.85,8187.88,6962.28,5849.33,8445.64,1575.45,669.778,1294.19,3649.8,4479.22
165.9,8189.29,6963.67,5850.73,8447.03,1576.84,671.166,1295.58,3651.19,4480.63
165.95,8190.7,6965.06,5852.12,8448.42,1578.23,672.554,1296.96,3652.58,4482.04
166,8192.11,6966.45,5853.52,8449.82,1579.62,673.942,1298.35,3653.97,4483.45
166.05,8193.51,6967.84,5854.92,8451.21,1581.01,675.33,1299.74,3655.36,4484.86
166.1,8194.92,6969.22,5856.32,8452.6,1582.4,676.718,1301.13,3656.75,4486.27
166.15,8196.33,6970.61,5857.71,8453.99,1583.79,678.106,1302.52,3658.14,4487.67
166.2,8197.74,6972,5859.11,8455.38,1585.17,679.494,1303.9,3659.53,4489.08
166.25,8199.14,6973.39,5860.51,8456.77,1586.56,680.882,1305.29,3660.92,4490.49
166.3,8200.55,6974.78,5861.9,8458.17,1587.95,682.27,1306.68,3662.31,4491.9
166.35,8201.96,6976.17,5863.3,8459.56,1589.34,683.658,1308.07,3663.7,4493.31
166.4,8203.37,6977.56,5864.7,8460.95,1590.73,685.046,1309.45,3665.09,4494.72
166.45,8204.77,6978.95,5866.09,8462.34,1592.12,686.434,1310.84,3666.48,4496.13
166.5,8206.18,6980.34,5867.49,8463.73,1593.51,687.822,1312.23,3667.87,4497.54
166.55,8207.59,6981.72,5868.89,8465.13,1594.9,689.209,1313.62,3669.26,4498.95
166.6,8209,6983.11,5870.29,8466.52,1596.29,690.597,1315,3670.65,4500.35
166.65,8210.4,6984.5,5871.68,8467.91,1597.67,691.985,1316.39,3672.04,4501.76
166.7,8211.81,6985.89,5873.08,8469.3,1599.06,693.373,1317.78,3673.43,4503.17
166.75,8213.22,6987.28,5874.48,8470.69,1600.45,694.761,1319.17,3674.81,4504.58
166.8,8214.63,6988.67,5875.87,8472.08,1601.84,696.149,1320.56,3676.2,4505.99
166.85,8216.03,6990.06,5877.27,8473.48,1603.23,697.537,1321.94,3677.59,4507.4
166.9,8217.44,6991.45,5878.67,8474.87,1604.62,698.925,1323.33,3678.98,4508.81
166.95,8218.85,6992.84,5880.07,8476.26,1606.01,700.313,1324.72,3680.37,4510.22
167,8220.26,6994.22,5881.46,8477.65,1607.4,701.701,1326.11,3681.76,4511.62
167.05,8221.66,6995.61,5882.86,8479.04,1608.79,703.089,1327.49,3683.15,4513.03
167.1,8223.07,6997,5884.26,8480.43,1610.17,704.477,1328.88,3684.54,4514.44
167.15,8224.48,6998.39,5885.65,8481.83,1611.56,705.865,1330.27,3685.93,4515.85
167.2,8225.89,6999.78,5887.05,8483.22,1612.95,707.253,1331.66,3687.32,4517.26
167.25,8227.3,7001.17,5888.45,8484.61,1614.34,708.641,1333.05,3688.71,4518.67
167.3,8228.7,7002.56,5889.84,8486,1615.73,710.029,1334.43,3690.1,4520.08
167.35,8230.11,7003.95,5891.24,8487.39,1617.12,711.417,1335.82,3691.49,4521.49
167.4,8231.52,7005.34,5892.64,8488.79,1618.51,712.804,1337.21,3692.88,4522.89
167.45,8232.93,7006.72,5894.04,8490.18,1619.9,714.192,1338.6,3694.27,4524.3
167.5,8234.33,7008.11,5895.43,8491.57,1621.29,715.58,1339.98,3695.66,4525.71
167.55,8235.74,7009.5,5896.83,8492.96,1622.67,716.968,1341.37,3697.05,4527.12
167.6,8237.15,7010.89,5898.23,8494.35,1624.06,718.356,1342.76,3698.44,4528.53
167.65,8238.56,7012.28,5899.62,8495.74,1625.45,719.744,1344.15,3699.83,4529.94
167.7,8239.96,7013.67,5901.02,8497.14,1626.84,721.132,1345.54,3701.22,4531.35
167.75,8241.37,7015.06,5902.42,8498.53,1628.23,722.52,1346.92,3702.61,4532.76
167.8,8242.78,7016.45,5903.81,8499.92,1629.62,723.908,1348.31,3704,4534.17
167.85,8244.19,7017.84,5905.21,8501.31,1631.01,725.296,1349.7,3705.39,4535.57
167.9,8245.59,7019.22,5906.61,8502.7,1632.4,726.684,1351.09,3706.78,4536.98
167.95,8247,7020.61,5908.01,8504.1,1633.79,728.072,1352.47,3708.17,4538.39
168,8248.41,7022,5909.4,8505.49,1635.17,729.46,1353.86,3709.56,4539.8
168.05,8249.82,7023.39,5910.8,8506.88,1636.56,730.848,1355.25,3710.95,4541.21
168.1,8251.22,7024.78,5912.2,8508.27,1637.95,732.236,1356.64,3712.34,4542.62
168.15,8252.63,7026.17,5913.59,8509.66,1639.34,733.624,1358.02,3713.73,4544.03
168.2,8254.04,7027.56,5914.99,8511.05,1640.73,735.012,1359.41,3715.12,4545.44
168.25,8255.45,7028.95,5916.39,8512.45,1642.12,736.399,1360.8,3716.51,4546.84
168.3,8256.85,7030.34,5917.79,8513.84,1643.51,737.787,1362.19,3717.9,4548.25
168.35,8258.26,7031.72,5919.18,8515.23,1644.9,739.175,1363.58,3719.29,4549.66
168.4,8259.67,7033.11,5920.58,8516.62,1646.29,740.563,1364.96,3720.68,4551.07
168.45,8261.08,7034.5,5921.98,8518.01,1647.67,741.951,1366.35,3722.07,4552.48
168.5,8262.49,7035.89,5923.37,8519.41,1649.06,743.339,1367.74,3723.46,4553.89
168.55,8263.89,7037.28,5924.77,8520.8,1650.45,744.727,1369.13,3724.84,4555.3
168.6,8265.3,7038.67,5926.17,8522.19,1651.84,746.115,1370.51,3726.23,4556.71
168.65,8266.71,7040.06,5927.56,8523.58,1653.23,747.503,1371.9,3727.62,4558.12
168.7,8268.12,7041.45,5928.96,8524.97,1654.62,748.891,1373.29,3729.01,4559.52
168.75,8269.52,7042.84,5930.36,8526.36,1656.01,750.279,1374.68,3730.4,4560.93
168.8,8270.93,7044.22,5931.76,8527.76,1657.4,751.667,1376.07,3731.79,4562.34
168.85,8272.34,7045.61,5933.15,8529.15,1658.79,753.055,1377.45,3733.18,4563.75
168.9,8273.75,7047,5934.55,8530.54,1660.17,754.443,1378.84,3734.57,4565.16
168.95,8275.15,7048.39,5935.95,8531.93,1661.56,755.831,1380.23,3735.96,4566.57
169,8276.56,7049.78,5937.34,8533.32,1662.95,757.219,1381.62,3737.35,4567.98
169.05,8277.97,7051.17,5938.74,8534.71,1664.34,758.607,1383,3738.74,4569.39
169.1,8279.38,7052.56,5940.14,8536.11,1665.73,759.994,1384.39,3740.13,4570.79
169.15,8280.78,7053.95,5941.53,8537.5,1667.12,761.382,1385.78,3741.52,4572.2
169.2,8282.19,7055.34,5942.93,8538.89,1668.51,762.77,1387.17,3742.91,4573.61
169.25,8283.6,7056.72,5944.33,8540.28,1669.9,764.158,1388.56,3744.3,4575.02
169.3,8285.01,7058.11,5945.73,8541.67,1671.29,765.546,1389.94,3745.69,4576.43
169.35,8286.41,7059.5,5947.12,8543.07,1672.67,766.934,1391.33,3747.08,4577.84
169.4,8287.82,7060.89,5948.52,8544.46,1674.06,768.322,1392.72,3748.47,4579.25
169.45,8289.23,7062.28,5949.92,8545.85,1675.45,769.71,1394.11,3749.86,4580.66
169.5,8290.64,7063.67,5951.31,8547.24,1676.84,771.098,1395.49,3751.25,4582.07
169.55,8292.04,7065.06,5952.71,8548.63,1678.23,772.486,1396.88,3752.64,4583.47
169.6,8293.45,7066.45,5954.11,8550.02,1679.62,773.874,1398.27,3754.03,4584.88
169.65,8294.86,7067.84,5955.51,8551.42,1681.01,775.262,1399.66,3755.42,4586.29
169.7,8296.27,7069.22,5956.9,8552.81,1682.4,776.65,1401.04,3756.81,4587.7
169.75,8297.68,7070.61,5958.3,8554.2,1683.79,778.038,1402.43,3758.2,4589.11
169.8,8299.08,7072,5959.7,8555.59,1685.17,779.426,1403.82,3759.59,4590.52
169.85,8300.49,7073.39,5961.09,8556.98,1686.56,780.814,1405.21,3760.98,4591.93
169.9,8301.9,7074.78,5962.49,8558.38,1687.95,782.201,1406.6,3762.37,4593.34
169.95,8303.31,7076.17,5963.89,8559.77,1689.34,783.589,1407.98,3763.76,4594.74
170,8304.71,7077.56,5965.28,8561.16,1690.73,784.977,1409.37,3765.15,4596.15
170.05,8306.12,7078.95,5966.68,8562.55,1692.12,786.365,1410.76,3766.54,4597.56
170.1,8307.53,7080.34,5968.08,8563.94,1693.51,787.753,1412.15,3767.93,4598.97
170.15,8308.94,7081.72,5969.48,8565.33,1694.9,789.141,1413.53,3769.32,4600.38
170.2,8310.34,7083.11,5970.87,8566.73,1696.29,790.529,1414.92,3770.71,4601.79
170.25,8311.75,7084.5,5972.27,8568.12,1697.67,791.917,1416.31,3772.1,4603.2
170.3,8313.16,7085.89,5973.67,8569.51,1699.06,793.305,1417.7,3773.49,4604.61
170.35,8314.57,7087.28,5975.06,8570.9,1700.45,794.693,1419.09,3774.87,4606.02
170.4,8315.97,7088.67,5976.46,8572.29,1701.84,796.081,1420.47,3776.26,4607.42
170.45,8317.38,7090.06,5977.86,8573.69,1703.23,797.469,1421.86,3777.65,4608.83
170.5,8318.79,7091.45,5979.25,8575.08,1704.62,798.857,1423.25,3779.04,4610.24
170.55,8320.2,7092.84,5980.65,8576.47,1706.01,800.245,1424.64,3780.43,4611.65
170.6,8321.6,7094.22,5982.05,8577.86,1707.4,801.633,1426.02,3781.82,4613.06
170.65,8323.01,7095.61,5983.45,8579.25,1708.79,803.021,1427.41,3783.21,4614.47
170.7,8324.42,7097,5984.84,8580.64,1710.17,804.409,1428.8,3784.6,4615.88
170.75,8325.83,7098.39,5986.24,8582.04,1711.56,805.796,1430.19,3785.99,4617.29
170.8,8327.24,7099.78,5987.64,8583.43,1712.95,807.184,1431.58,3787.38,4618.69
170.85,8328.64,7101.17,5989.03,8584.82,1714.34,808.572,1432.96,3788.77,4620.1
170.9,8330.05,7102.56,5990.43,8586.21,1715.73,809.96,1434.35,3790.16,4621.51
170.95,8331.46,7103.95,5991.83,8587.6,1717.12,811.348,1435.74,3791.55,4622.92
171,8332.87,7105.34,5993.23,8588.99,1718.51,812.736,1437.13,3792.94,4624.33
171.05,8334.27,7106.72,5994.62,8590.39,1719.9,814.124,1438.51,3794.33,4625.74
171.1,8335.68,7108.11,5996.02,8591.78,1721.29,815.512,1439.9,3795.72,4627.15
171.15,8337.09,7109.5,5997.42,8593.17,1722.67,816.9,1441.29,3797.11,4628.56
171.2,8338.5,7110.89,5998.81,8594.56,1724.06,818.288,1442.68,3798.5,4629.97
171.25,8339.9,7112.28,6000.21,8595.95,1725.45,819.676,1444.07,3799.89,4631.37
171.3,8341.31,7113.67,6001.61,8597.35,1726.84,821.064,1445.45,3801.28,4632.78
171.35,8342.72,7115.06,6003,8598.74,1728.23,822.452,1446.84,3802.67,4634.19
171.4,8344.13,7116.45,6004.4,8600.13,1729.62,823.84,1448.23,3804.06,4635.6
171.45,8345.53,7117.84,6005.8,8601.52,1731.01,825.228,1449.62,3805.45,4637.01
171.5,8346.94,7119.22,6007.2,8602.91,1732.4,826.616,1451,3806.84,4638.42
171.55,8348.35,7120.61,6008.59,8604.3,1733.79,828.003,1452.39,3808.23,4639.83
171.6,8349.76,7122,6009.99,8605.7,1735.17,829.391,1453.78,3809.62,4641.24
171.65,8351.16,7123.39,6011.39,8607.09,1736.56,830.779,1455.17,3811.01,4642.64
171.7,8352.57,7124.78,6012.78,8608.48,1737.95,832.167,1456.55,3812.4,4644.05
171.75,8353.98,7126.17,6014.18,8609.87,1739.34,833.555,1457.94,3813.79,4645.46
171.8,8355.39,7127.56,6015.58,8611.26,1740.73,834.943,1459.33,3815.18,4646.87
171.85,8356.8,7128.95,6016.98,8612.66,1742.12,836.331,1460.72,3816.57,4648.28
171.9,8358.2,7130.34,6018.37,8614.05,1743.51,837.719,1462.11,3817.96,4649.69
171.95,8359.61,7131.72,6019.77,8615.44,1744.9,839.107,1463.49,3819.35,4651.1
172,8361.02,7133.11,6021.17,8616.83,1746.29,840.495,1464.88,3820.74,4652.51
172.05,8362.43,7134.5,6022.56,8618.22,1747.67,841.883,1466.27,3822.13,4653.92
172.1,8363.83,7135.89,6023.96,8619.61,1749.06,843.271,1467.66,3823.52,4655.32
172.15,8365.24,7137.28,6025.36,8621.01,1750.45,844.659,1469.04,3824.9,4656.73
172.2,8366.65,7138.67,6026.75,8622.4,1751.84,846.047,1470.43,3826.29,4658.14
172.25,8368.06,7140.06,6028.15,8623.79,1753.23,847.435,1471.82,3827.68,4659.55
172.3,8369.46,7141.45,6029.55,8625.18,1754.62,848.823,1473.21,3829.07,4660.96
172.35,8370.87,7142.84,6030.95,8626.57,1756.01,850.21,1474.6,3830.46,4662.37
172.4,8372.28,7144.22,6032.34,8627.97,1757.4,851.598,1475.98,3831.85,4663.78
172.45,8373.69,7145.61,6033.74,8629.36,1758.79,852.986,1477.37,3833.24,4665.19
172.5,8375.09,7147,6035.14,8630.75,1760.17,854.374,1478.76,3834.63,4666.59
172.55,8376.5,7148.39,6036.53,8632.14,1761.56,855.762,1480.15,3836.02,4668
172.6,8377.91,7149.78,6037.93,8633.53,1762.95,857.15,1481.53,3837.41,4669.41
172.65,8379.32,7151.17,6039.33,8634.92,1764.34,858.538,1482.92,3838.8,4670.82
172.7,8380.72,7152.56,6040.73,8636.32,1765.73,859.926,1484.31,3840.19,4672.23
172.75,8382.13,7153.95,6042.12,8637.71,1767.12,861.314,1485.7,3841.58,4673.64
172.8,8383.54,7155.34,6043.52,8639.1,1768.51,862.702,1487.09,3842.97,4675.05
172.85,8384.95,7156.72,6044.92,8640.49,1769.9,864.09,1488.47,3844.36,4676.46
172.9,8386.36,7158.11,6046.31,8641.88,1771.29,865.478,1489.86,3845.75,4677.87
172.95,8387.76,7159.5,6047.71,8643.27,1772.67,866.866,1491.25,3847.14,4679.27
173,8389.17,7160.89,6049.11,8644.67,1774.06,868.254,1492.64,3848.53,4680.68
173.05,8390.58,7162.28,6050.5,8646.06,1775.45,869.642,1494.02,3849.92,4682.09
173.1,8391.99,7163.67,6051.9,8647.45,1776.84,871.03,1495.41,3851.31,4683.5
173.15,8393.39,7165.06,6053.3,8648.84,1778.23,872.417,1496.8,3852.7,4684.91
173.2,8394.8,7166.45,6054.7,8650.23,1779.62,873.805,1498.19,3854.09,4686.32
173.25,8396.21,7167.84,6056.09,8651.63,1781.01,875.193,1499.58,3855.48,4687.73
173.3,8397.62,7169.22,6057.49,8653.02,1782.4,876.581,1500.96,3856.87,4689.14
173.35,8399.02,7170.61,6058.89,8654.41,1783.79,877.969,1502.35,3858.26,4690.55
173.4,8400.43,7172,6060.28,8655.8,1785.17,879.357,1503.74,3859.65,4691.95
173.45,8401.84,7173.39,6061.68,8657.19,1786.56,880.745,1505.13,3861.04,4693.36
173.5,8403.25,7174.78,6063.08,8658.58,1787.95,882.133,1506.51,3862.43,4694.77
173.55,8404.65,7176.17,6064.48,8659.98,1789.34,883.521,1507.9,3863.82,4696.18
173.6,8406.06,7177.56,6065.87,8661.37,1790.73,884.909,1509.29,3865.21,4697.59
173.65,8407.47,7178.95,6067.27,8662.76,1792.12,886.297,1510.68,3866.6,4699
173.7,8408.88,7180.34,6068.67,8664.15,1793.51,887.685,1512.07,3867.99,4700.41
173.75,8410.28,7181.72,6070.06,8665.54,1794.9,889.073,1513.45,3869.38,4701.82
173.8,8411.69,7183.11,6071.46,8666.94,1796.29,890.461,1514.84,3870.77,4703.22
173.85,8413.1,7184.5,6072.86,8668.33,1797.67,891.849,1516.23,3872.16,4704.63
173.9,8414.51,7185.89,6074.25,8669.72,1799.06,893.237,1517.62,3873.55,4706.04
173.95,8415.92,7187.28,6075.65,8671.11,1800.45,894.624,1519,3874.93,4707.45
174,8417.32,7188.67,6077.05,8672.5,1801.84,896.012,1520.39,3876.32,4708.86
174.05,8418.73,7190.06,6078.45,8673.89,1803.23,897.4,1521.78,3877.71,4710.27
174.1,8420.14,7191.45,6079.84,8675.29,1804.62,898.788,1523.17,3879.1,4711.68
174.15,8421.55,7192.84,6081.24,8676.68,1806.01,900.176,1524.56,3880.49,4713.09
174.2,8422.95,7194.22,6082.64,8678.07,1807.4,901.564,1525.94,3881.88,4714.5
174.25,8424.36,7195.61,6084.03,8679.46,1808.79,902.952,1527.33,3883.27,4715.9
174.3,8425.77,7197,6085.43,8680.85,1810.17,904.34,1528.72,3884.66,4717.31
174.35,8427.18,7198.39,6086.83,8682.24,1811.56,905.728,1530.11,3886.05,4718.72
174.4,8428.58,7199.78,6088.23,8683.64,1812.95,907.116,1531.49,3887.44,4720.13
174.45,8429.99,7201.17,6089.62,8685.03,1814.34,908.504,1532.88,3888.83,4721.54
174.5,8431.4,7202.56,6091.02,8686.42,1815.73,909.892,1534.27,3890.22,4722.95
174.55,8432.81,7203.95,6092.42,8687.81,1817.12,911.28,1535.66,3891.61,4724.36
174.6,8434.21,7205.34,6093.81,8689.2,1818.51,912.668,1537.05,3893,4725.77
174.65,8435.62,7206.72,6095.21,8690.6,1819.9,914.056,1538.43,3894.39,4727.18
174.7,8437.03,7208.11,6096.61,8691.99,1821.29,915.444,1539.82,3895.78,4728.58
174.75,8438.44,7209.5,6098,8693.38,1822.67,916.831,1541.21,3897.17,4729.99
174.8,8439.85,7210.89,6099.4,8694.77,1824.06,918.219,1542.6,3898.56,4731.4
174.85,8441.25,7212.28,6100.8,8696.16,1825.45,919.607,1543.98,3899.95,4732.81
174.9,8442.66,7213.67,6102.2,8697.55,1826.84,920.995,1545.37,3901.34,4734.22
174.95,8444.07,7215.06,6103.59,8698.95,1828.23,922.383,1546.76,3902.73,4735.63
175,8445.48,7216.45,6104.99,8700.34,1829.62,923.771,1548.15,3904.12,4737.04
175.05,8446.88,7217.84,6106.39,8701.73,1831.01,925.159,1549.54,3905.51,4738.45
175.1,8448.29,7219.22,6107.78,8703.12,1832.4,926.547,1550.92,3906.9,4739.86
175.15,8449.7,7220.61,6109.18,8704.51,1833.79,927.935,1552.31,3908.29,4741.26
175.2,8451.11,7222,6110.58,8705.91,1835.17,929.323,1553.7,3909.68,4742.67
175.25,8452.51,7223.39,6111.98,8707.3,1836.56,930.711,1555.09,3911.07,4744.08
175.3,8453.92,7224.78,6113.37,8708.69,1837.95,932.099,1556.47,3912.46,4745.49
175.35,8455.33,7226.17,6114.77,8710.08,1839.34,933.487,1557.86,3913.85,4746.9
175.4,8456.74,7227.56,6116.17,8711.47,1840.73,934.875,1559.25,3915.24,4748.31
175.45,8458.14,7228.95,6117.56,8712.86,1842.12,936.263,1560.64,3916.63,4749.72
175.5,8459.55,7230.34,6118.96,8714.26,1843.51,937.651,1562.03,3918.02,4751.13
175.55,8460.96,7231.72,6120.36,8715.65,1844.9,939.038,1563.41,3919.41,4752.53
175.6,8462.37,7233.11,6121.75,8717.04,1846.29,940.426,1564.8,3920.8,4753.94
175.65,8463.77,7234.5,6123.15,8718.43,1847.67,941.814,1566.19,3922.19,4755.35
175.7,8465.18,7235.89,6124.55,8719.82,1849.06,943.202,1567.58,3923.57,4756.76
175.75,8466.59,7237.28,6125.95,8721.21,1850.45,944.59,1568.96,3924.96,4758.17
175.8,8468,7238.67,6127.34,8722.61,1851.84,945.978,1570.35,3926.35,4759.58
175.85,8469.41,7240.06,6128.74,8724,1853.23,947.366,1571.74,3927.74,4760.99
175.9,8470.81,7241.45,6130.14,8725.39,1854.62,948.754,1573.13,3929.13,4762.4
175.95,8472.22,7242.84,6131.53,8726.78,1856.01,950.142,1574.52,3930.52,4763.81
176,8473.63,7244.22,6132.93,8728.17,1857.4,951.53,1575.9,3931.91,4765.21
176.05,8475.04,7245.61,6134.33,8729.57,1858.79,952.918,1577.29,3933.3,4766.62
176.1,8476.44,7247,6135.73,8730.96,1860.17,954.306,1578.68,3934.69,4768.03
176.15,8477.85,7248.39,6137.12,8732.35,1861.56,955.694,1580.07,3936.08,4769.44
176.2,8479.26,7249.78,6138.52,8733.74,1862.95,957.082,1581.45,3937.47,4770.85
176.25,8480.67,7251.17,6139.92,8735.13,1864.34,958.47,1582.84,3938.86,4772.26
176.3,8482.07,7252.56,6141.31,8736.52,1865.73,959.857,1584.23,3940.25,4773.67
176.35,8483.48,7253.95,6142.71,8737.92,1867.12,961.245,1585.62,3941.64,4775.08
176.4,8484.89,7255.34,6144.11,8739.31,1868.51,962.633,1587.01,3943.03,4776.49
176.45,8486.3,7256.72,6145.5,8740.7,1869.9,964.021,1588.39,3944.42,4777.89
176.5,8487.7,7258.11,6146.9,8742.09,1871.29,965.409,1589.78,3945.81,4779.3
