time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17
175.9,6461.84,8028.3,4778.69,5146.36,8609.45,29.7068,1923.85,4200.54,1751.63,2427.91,3443.72,1444.27,9211.88,8147.18,938.49,6616.8,6879.71
175.95,6463.23,8029.69,4780.08,5147.76,8610.84,31.0957,1925.24,4201.93,1753.03,2429.31,3445.11,1445.66,9213.28,8148.57,939.881,6618.19,6881.1
176,6464.62,8031.08,4781.47,5149.15,8612.23,32.4845,1926.63,4203.32,1754.42,2430.71,3446.49,1447.05,9214.67,8149.96,941.272,6619.57,6882.49
176.05,6466.01,8032.47,4782.85,5150.55,8613.62,33.8734,1928.02,4204.71,1755.82,2432.11,3447.88,1448.44,9216.07,8151.34,942.663,6620.96,6883.88
176.1,6467.4,8033.86,4784.24,5151.94,8615.01,35.2623,1929.4,4206.1,1757.21,2433.51,3449.27,1449.83,9217.46,8152.73,944.053,6622.34,6885.27
176.15,6468.79,8035.25,4785.63,5153.33,8616.4,36.6512,1930.79,4207.49,1758.61,2434.91,3450.66,1451.22,9218.86,8154.12,945.444,6623.72,6886.65
176.2,6470.17,8036.64,4787.02,5154.73,8617.79,38.0401,1932.18,4208.88,1760,2436.31,3452.05,1452.61,9220.25,8155.51,946.835,6625.11,6888.04
176.25,6471.56,8038.03,4788.41,5156.12,8619.18,39.429,1933.57,4210.27,1761.4,2437.71,3453.44,1454,9221.65,8156.9,948.226,6626.49,6889.43
176.3,6472.95,8039.42,4789.8,5157.52,8620.57,40.8179,1934.96,4211.66,1762.79,2439.11,3454.83,1455.38,9223.05,8158.29,949.617,6627.88,6890.82
176.35,6474.34,8040.81,4791.19,5158.91,8621.96,42.2068,1936.35,4213.05,1764.19,2440.51,3456.22,1456.77,9224.44,8159.68,951.007,6629.26,6892.21
176.4,6475.73,8042.2,4792.58,5160.3,8623.35,43.5957,1937.74,4214.44,1765.58,2441.91,3457.61,1458.16,9225.84,8161.07,952.398,6630.64,6893.6
176.45,6477.12,8043.59,4793.97,5161.7,8624.74,44.9845,1939.13,4215.84,1766.98,2443.31,3458.99,1459.55,9227.23,8162.46,953.789,6632.03,6894.99
176.5,6478.5,8044.98,4795.35,5163.09,8626.12,46.3734,1940.52,4217.23,1768.37,2444.71,3460.38,1460.94,9228.63,8163.85,955.18,6633.41,6896.38
176.55,6479.89,8046.38,4796.74,5164.49,8627.51,47.7623,1941.9,4218.62,1769.77,2446.11,3461.77,1462.33,9230.02,8165.24,956.571,6634.8,6897.77
176.6,6481.28,8047.77,4798.13,5165.88,8628.9,49.1512,1943.29,4220.01,1771.16,2447.51,3463.16,1463.72,9231.42,8166.63,957.961,6636.18,6899.15
176.65,6482.67,8049.16,4799.52,5167.27,8630.29,50.5401,1944.68,4221.4,1772.56,2448.91,3464.55,1465.11,9232.81,8168.02,959.352,6637.56,6900.54
176.7,6484.06,8050.55,4800.91,5168.67,8631.68,51.929,1946.07,4222.79,1773.95,2450.31,3465.94,1466.5,9234.21,8169.4,960.743,6638.95,6901.93
176.75,6485.45,8051.94,4802.3,5170.06,8633.07,53.3179,1947.46,4224.18,1775.35,2451.71,3467.33,1467.88,9235.6,8170.79,962.134,6640.33,6903.32
176.8,6486.83,8053.33,4803.69,5171.46,8634.46,54.7068,1948.85,4225.57,1776.74,2453.11,3468.72,1469.27,9237,8172.18,963.525,6641.72,6904.71
176.85,6488.22,8054.72,4805.08,5172.85,8635.85,56.0957,1950.24,4226.96,1778.14,2454.51,3470.11,1470.66,9238.39,8173.57,964.915,6643.1,6906.1
176.9,6489.61,8056.11,4806.47,5174.25,8637.24,57.4845,1951.63,4228.35,1779.53,2455.91,3471.49,1472.05,9239.79,8174.96,966.306,6644.48,6907.49
176.95,6491,8057.5,4807.85,5175.64,8638.63,58.8734,1953.02,4229.74,1780.93,2457.31,3472.88,1473.44,9241.18,8176.35,967.697,6645.87,6908.88
177,6492.39,8058.89,4809.24,5177.03,8640.02,60.2623,1954.4,4231.13,1782.32,2458.71,3474.27,1474.83,9242.58,8177.74,969.088,6647.25,6910.27
177.05,6493.78,8060.28,4810.63,5178.43,8641.41,61.6512,1955.79,4232.52,1783.72,2460.11,3475.66,1476.22,9243.98,8179.13,970.479,6648.64,6911.65
177.1,6495.16,8061.67,4812.02,5179.82,8642.79,63.0401,1957.18,4233.91,1785.11,2461.51,3477.05,1477.61,9245.37,8180.52,971.869,6650.02,6913.04
177.15,6496.55,8063.06,4813.41,5181.22,8644.18,64.429,1958.57,4235.3,1786.51,2462.91,3478.44,1479,9246.77,8181.91,973.26,6651.4,6914.43
177.2,6497.94,8064.45,4814.8,5182.61,8645.57,65.8179,1959.96,4236.69,1787.9,2464.31,3479.83,1480.38,9248.16,8183.3,974.651,6652.79,6915.82
177.25,6499.33,8065.85,4816.19,5184,8646.96,67.2068,1961.35,4238.09,1789.3,2465.71,3481.22,1481.77,9249.56,8184.69,976.042,6654.17,6917.21
177.3,6500.72,8067.24,4817.58,5185.4,8648.35,68.5957,1962.74,4239.48,1790.69,2467.11,3482.61,1483.16,9250.95,8186.08,977.432,6655.56,6918.6
177.35,6502.11,8068.63,4818.97,5186.79,8649.74,69.9845,1964.13,4240.87,1792.09,2468.51,3483.99,1484.55,9252.35,8187.46,978.823,6656.94,6919.99
177.4,6503.49,8070.02,4820.35,5188.19,8651.13,71.3734,1965.52,4242.26,1793.48,2469.91,3485.38,1485.94,9253.74,8188.85,980.214,6658.32,6921.38
177.45,6504.88,8071.41,4821.74,5189.58,8652.52,72.7623,1966.9,4243.65,1794.88,2471.31,3486.77,1487.33,9255.14,8190.24,981.605,6659.71,6922.77
177.5,6506.27,8072.8,4823.13,5190.97,8653.91,74.1512,1968.29,4245.04,1796.27,2472.71,3488.16,1488.72,9256.53,8191.63,982.996,6661.09,6924.15
177.55,6507.66,8074.19,4824.52,5192.37,8655.3,75.5401,1969.68,4246.43,1797.67,2474.11,3489.55,1490.11,9257.93,8193.02,984.386,6662.48,6925.54
177.6,6509.05,8075.58,4825.91,5193.76,8656.69,76.929,1971.07,4247.82,1799.06,2475.51,3490.94,1491.5,9259.32,8194.41,985.777,6663.86,6926.93
177.65,6510.44,8076.97,4827.3,5195.16,8658.08,78.3179,1972.46,4249.21,1800.46,2476.91,3492.33,1492.88,9260.72,8195.8,987.168,6665.24,6928.32
177.7,6511.82,8078.36,4828.69,5196.55,8659.47,79.7068,1973.85,4250.6,1801.85,2478.31,3493.72,1494.27,9262.11,8197.19,988.559,6666.63,6929.71
177.75,6513.21,8079.75,4830.08,5197.95,8660.85,81.0957,1975.24,4251.99,1803.25,2479.71,3495.11,1495.66,9263.51,8198.58,989.95,6668.01,6931.1
177.8,6514.6,8081.14,4831.47,5199.34,8662.24,82.4845,1976.63,4253.38,1804.64,2481.11,3496.49,1497.05,9264.9,8199.97,991.34,6669.4,6932.49
177.85,6515.99,8082.53,4832.85,5200.73,8663.63,83.8734,1978.02,4254.77,1806.04,2482.5,3497.88,1498.44,9266.3,8201.36,992.731,6670.78,6933.88
177.9,6517.38,8083.93,4834.24,5202.13,8665.02,85.2623,1979.4,4256.16,1807.44,2483.9,3499.27,1499.83,9267.7,8202.75,994.122,6672.16,6935.27
177.95,6518.77,8085.32,4835.63,5203.52,8666.41,86.6512,1980.79,4257.55,1808.83,2485.3,3500.66,1501.22,9269.09,8204.14,995.513,6673.55,6936.65
178,6520.15,8086.71,4837.02,5204.92,8667.8,88.0401,1982.18,4258.95,1810.23,2486.7,3502.05,1502.61,9270.49,8205.52,996.904,6674.93,6938.04
178.05,6521.54,8088.1,4838.41,5206.31,8669.19,89.429,1983.57,4260.34,1811.62,2488.1,3503.44,1504,9271.88,8206.91,998.294,6676.32,6939.43
178.1,6522.93,8089.49,4839.8,5207.7,8670.58,90.8179,1984.96,4261.73,1813.02,2489.5,3504.83,1505.38,9273.28,8208.3,999.685,6677.7,6940.82
178.15,6524.32,8090.88,4841.19,5209.1,8671.97,92.2068,1986.35,4263.12,1814.41,2490.9,3506.22,1506.77,9274.67,8209.69,1001.08,6679.08,6942.21
178.2,6525.71,8092.27,4842.58,5210.49,8673.36,93.5957,1987.74,4264.51,1815.81,2492.3,3507.61,1508.16,9276.07,8211.08,1002.47,6680.47,6943.6
178.25,6527.09,8093.66,4843.97,5211.89,8674.75,94.9846,1989.13,4265.9,1817.2,2493.7,3508.99,1509.55,9277.46,8212.47,1003.86,6681.85,6944.99
178.3,6528.48,8095.05,4845.35,5213.28,8676.14,96.3734,1990.52,4267.29,1818.6,2495.1,3510.38,1510.94,9278.86,8213.86,1005.25,6683.24,6946.38
178.35,6529.87,8096.44,4846.74,5214.68,8677.53,97.7623,1991.9,4268.68,1819.99,2496.5,3511.77,1512.33,9280.25,8215.25,1006.64,6684.62,6947.77
178.4,6531.26,8097.83,4848.13,5216.07,8678.91,99.1512,1993.29,4270.07,1821.39,2497.9,3513.16,1513.72,9281.65,8216.64,1008.03,6686,6949.15
178.45,6532.65,8099.22,4849.52,5217.46,8680.3,100.54,1994.68,4271.46,1822.78,2499.3,3514.55,1515.11,9283.04,8218.03,1009.42,6687.39,6950.54
178.5,6534.04,8100.61,4850.91,5218.86,8681.69,101.929,1996.07,4272.85,1824.18,2500.7,3515.94,1516.5,9284.44,8219.42,1010.81,6688.77,6951.93
178.55,6535.42,8102,4852.3,5220.25,8683.08,103.318,1997.46,4274.24,1825.57,2502.1,3517.33,1517.88,9285.83,8220.81,1012.2,6690.16,6953.32
178.6,6536.81,8103.4,4853.69,5221.65,8684.47,104.707,1998.85,4275.63,1826.97,2503.5,3518.72,1519.27,9287.23,8222.2,1013.59,6691.54,6954.71
178.65,6538.2,8104.79,4855.08,5223.04,8685.86,106.096,2000.24,4277.02,1828.36,2504.9,3520.11,1520.66,9288.63,8223.58,1014.98,6692.92,6956.1
178.7,6539.59,8106.18,4856.47,5224.43,8687.25,107.485,2001.63,4278.41,1829.76,2506.3,3521.49,1522.05,9290.02,8224.97,1016.37,6694.31,6957.49
178.75,6540.98,8107.57,4857.85,5225.83,8688.64,108.873,2003.02,4279.81,1831.15,2507.7,3522.88,1523.44,9291.42,8226.36,1017.77,6695.69,6958.88
178.8,6542.37,8108.96,4859.24,5227.22,8690.03,110.262,2004.4,4281.2,1832.55,2509.1,3524.27,1524.83,9292.81,8227.75,1019.16,6697.08,6960.27
178.85,6543.75,8110.35,4860.63,5228.62,8691.42,111.651,2005.79,4282.59,1833.94,2510.5,3525.66,1526.22,9294.21,8229.14,1020.55,6698.46,6961.65
178.9,6545.14,8111.74,4862.02,5230.01,8692.81,113.04,2007.18,4283.98,1835.34,2511.9,3527.05,1527.61,9295.6,8230.53,1021.94,6699.84,6963.04
178.95,6546.53,8113.13,4863.41,5231.4,8694.2,114.429,2008.57,4285.37,1836.73,2513.3,3528.44,1529,9297,8231.92,1023.33,6701.23,6964.43
179,6547.92,8114.52,4864.8,5232.8,8695.59,115.818,2009.96,4286.76,1838.13,2514.7,3529.83,1530.38,9298.39,8233.31,1024.72,6702.61,6965.82
179.05,6549.31,8115.91,4866.19,5234.19,8696.97,117.207,2011.35,4288.15,1839.52,2516.1,3531.22,1531.77,9299.79,8234.7,1026.11,6704,6967.21
179.1,6550.7,8117.3,4867.58,5235.59,8698.36,118.596,2012.74,4289.54,1840.92,2517.5,3532.61,1533.16,9301.18,8236.09,1027.5,6705.38,6968.6
179.15,6552.08,8118.69,4868.97,5236.98,8699.75,119.985,2014.13,4290.93,1842.31,2518.9,3533.99,1534.55,9302.58,8237.48,1028.89,6706.76,6969.99
179.2,6553.47,8120.08,4870.35,5238.38,8701.14,121.373,2015.52,4292.32,1843.71,2520.3,3535.38,1535.94,9303.97,8238.87,1030.28,6708.15,6971.38
179.25,6554.86,8121.47,4871.74,5239.77,8702.53,122.762,2016.9,4293.71,1845.1,2521.7,3536.77,1537.33,9305.37,8240.26,1031.67,6709.53,6972.77
179.3,6556.25,8122.87,4873.13,5241.16,8703.92,124.151,2018.29,4295.1,1846.5,2523.1,3538.16,1538.72,9306.76,8241.64,1033.06,6710.92,6974.15
179.35,6557.64,8124.26,4874.52,5242.56,8705.31,125.54,2019.68,4296.49,1847.89,2524.5,3539.55,1540.11,9308.16,8243.03,1034.45,6712.3,6975.54
179.4,6559.03,8125.65,4875.91,5243.95,8706.7,126.929,2021.07,4297.88,1849.29,2525.9,3540.94,1541.5,9309.56,8244.42,1035.85,6713.68,6976.93
179.45,6560.41,8127.04,4877.3,5245.35,8708.09,128.318,2022.46,4299.27,1850.68,2527.3,3542.33,1542.88,9310.95,8245.81,1037.24,6715.07,6978.32
179.5,6561.8,8128.43,4878.69,5246.74,8709.48,129.707,2023.85,4300.67,1852.08,2528.7,3543.72,1544.27,9312.35,8247.2,1038.63,6716.45,6979.71
179.55,6563.19,8129.82,4880.08,5248.13,8710.87,131.096,2025.24,4302.06,1853.47,2530.1,3545.11,1545.66,9313.74,8248.59,1040.02,6717.84,6981.1
179.6,6564.58,8131.21,4881.47,5249.53,8712.26,132.485,2026.63,4303.45,1854.87,2531.5,3546.49,1547.05,9315.14,8249.98,1041.41,6719.22,6982.49
179.65,6565.97,8132.6,4882.85,5250.92,8713.64,133.873,2028.02,4304.84,1856.26,2532.9,3547.88,1548.44,9316.53,8251.37,1042.8,6720.6,6983.88
179.7,6567.36,8133.99,4884.24,5252.32,8715.03,135.262,2029.4,4306.23,1857.66,2534.3,3549.27,1549.83,9317.93,8252.76,1044.19,6721.99,6985.27
179.75,6568.74,8135.38,4885.63,5253.71,8716.42,136.651,2030.79,4307.62,1859.05,2535.7,3550.66,1551.22,9319.32,8254.15,1045.58,6723.37,6986.65
179.8,6570.13,8136.77,4887.02,5255.11,8717.81,138.04,2032.18,4309.01,1860.45,2537.1,3552.05,1552.61,9320.72,8255.54,1046.97,6724.76,6988.04
179.85,6571.52,8138.16,4888.41,5256.5,8719.2,139.429,2033.57,4310.4,1861.84,2538.5,3553.44,1554,9322.11,8256.93,1048.36,6726.14,6989.43
179.9,6572.91,8139.55,4889.8,5257.89,8720.59,140.818,2034.96,4311.79,1863.24,2539.9,3554.83,1555.38,9323.51,8258.32,1049.75,6727.52,6990.82
179.95,6574.3,8140.95,4891.19,5259.29,8721.98,142.207,2036.35,4313.18,1864.63,2541.3,3556.22,1556.77,9324.9,8259.7,1051.14,6728.91,6992.21
180,6575.69,8142.34,4892.58,5260.68,8723.37,143.596,2037.74,4314.57,1866.03,2542.7,3557.61,1558.16,9326.3,8261.09,1052.54,6730.29,6993.6
180.05,6577.07,8143.73,4893.97,5262.08,8724.76,144.985,2039.13,4315.96,1867.42,2544.1,3558.99,1559.55,9327.69,8262.48,1053.93,6731.68,6994.99
180.1,6578.46,8145.12,4895.35,5263.47,8726.15,146.373,2040.52,4317.35,1868.82,2545.5,3560.38,1560.94,9329.09,8263.87,1055.32,6733.06,6996.38
180.15,6579.85,8146.51,4896.74,5264.86,8727.54,147.762,2041.9,4318.74,1870.22,2546.9,3561.77,1562.33,9330.48,8265.26,1056.71,6734.44,6997.77
180.2,6581.24,8147.9,4898.13,5266.26,8728.93,149.151,2043.29,4320.13,1871.61,2548.3,3563.16,1563.72,9331.88,8266.65,1058.1,6735.83,6999.15
180.25,6582.63,8149.29,4899.52,5267.65,8730.32,150.54,2044.68,4321.52,1873.01,2549.7,3564.55,1565.11,9333.28,8268.04,1059.49,6737.21,7000.54
180.3,6584.02,8150.68,4900.91,5269.05,8731.7,151.929,2046.07,4322.92,1874.4,2551.1,3565.94,1566.5,9334.67,8269.43,1060.88,6738.6,7001.93
180.35,6585.4,8152.07,4902.3,5270.44,8733.09,153.318,2047.46,4324.31,1875.8,2552.5,3567.33,1567.88,9336.07,8270.82,1062.27,6739.98,7003.32
180.4,6586.79,8153.46,4903.69,5271.84,8734.48,154.707,2048.85,4325.7,1877.19,2553.9,3568.72,1569.27,9337.46,8272.21,1063.66,6741.36,7004.71
180.45,6588.18,8154.85,4905.08,5273.23,8735.87,156.096,2050.24,4327.09,1878.59,2555.3,3570.11,1570.66,9338.86,8273.6,1065.05,6742.75,7006.1
180.5,6589.57,8156.24,4906.47,5274.62,8737.26,157.485,2051.63,4328.48,1879.98,2556.7,3571.49,1572.05,9340.25,8274.99,1066.44,6744.13,7007.49
180.55,6590.96,8157.63,4907.85,5276.02,8738.65,158.873,2053.02,4329.87,1881.38,2558.1,3572.88,1573.44,9341.65,8276.38,1067.83,6745.52,7008.88
180.6,6592.35,8159.02,4909.24,5277.41,8740.04,160.262,2054.4,4331.26,1882.77,2559.5,3574.27,1574.83,9343.04,8277.76,1069.22,6746.9,7010.27
180.65,6593.73,8160.42,4910.63,5278.81,8741.43,161.651,2055.79,4332.65,1884.17,2560.9,3575.66,1576.22,9344.44,8279.15,1070.62,6748.28,7011.65
180.7,6595.12,8161.81,4912.02,5280.2,8742.82,163.04,2057.18,4334.04,1885.56,2562.3,3577.05,1577.61,9345.83,8280.54,1072.01,6749.67,7013.04
180.75,6596.51,8163.2,4913.41,5281.59,8744.21,164.429,2058.57,4335.43,1886.96,2563.7,3578.44,1579,9347.23,8281.93,1073.4,6751.05,7014.43
180.8,6597.9,8164.59,4914.8,5282.99,8745.6,165.818,2059.96,4336.82,1888.35,2565.1,3579.83,1580.38,9348.62,8283.32,1074.79,6752.44,7015.82
180.85,6599.29,8165.98,4916.19,5284.38,8746.99,167.207,2061.35,4338.21,1889.75,2566.5,3581.22,1581.77,9350.02,8284.71,1076.18,6753.82,7017.21
180.9,6600.68,8167.37,4917.58,5285.78,8748.38,168.596,2062.74,4339.6,1891.14,2567.9,3582.61,1583.16,9351.41,8286.1,1077.57,6755.2,7018.6
180.95,6602.06,8168.76,4918.97,5287.17,8749.76,169.985,2064.13,4340.99,1892.54,2569.3,3583.99,1584.55,9352.81,8287.49,1078.96,6756.59,7019.99
181,6603.45,8170.15,4920.35,5288.56,8751.15,171.373,2065.52,4342.38,1893.93,2570.7,3585.38,1585.94,9354.21,8288.88,1080.35,6757.97,7021.38
181.05,6604.84,8171.54,4921.74,5289.96,8752.54,172.762,2066.9,4343.78,1895.33,2572.1,3586.77,1587.33,9355.6,8290.27,1081.74,6759.36,7022.77
181.1,6606.23,8172.93,4923.13,5291.35,8753.93,174.151,2068.29,4345.17,1896.72,2573.5,3588.16,1588.72,9357,8291.66,1083.13,6760.74,7024.15
181.15,6607.62,8174.32,4924.52,5292.75,8755.32,175.54,2069.68,4346.56,1898.12,2574.9,3589.55,1590.11,9358.39,8293.05,1084.52,6762.13,7025.54
181.2,6609.01,8175.71,4925.91,5294.14,8756.71,176.929,2071.07,4347.95,1899.51,2576.3,3590.94,1591.5,9359.79,8294.44,1085.91,6763.51,7026.93
181.25,6610.39,8177.1,4927.3,5295.54,8758.1,178.318,2072.46,4349.34,1900.91,2577.7,3592.33,1592.88,9361.18,8295.82,1087.3,6764.89,7028.32
181.3,6611.78,8178.49,4928.69,5296.93,8759.49,179.707,2073.85,4350.73,1902.3,2579.1,3593.72,1594.27,9362.58,8297.21,1088.7,6766.28,7029.71
181.35,6613.17,8179.89,4930.08,5298.32,8760.88,181.096,2075.24,4352.12,1903.7,2580.5,3595.11,1595.66,9363.97,8298.6,1090.09,6767.66,7031.1
181.4,6614.56,8181.28,4931.47,5299.72,8762.27,182.485,2076.63,4353.51,1905.09,2581.9,3596.49,1597.05,9365.37,8299.99,1091.48,6769.05,7032.49
181.45,6615.95,8182.67,4932.85,5301.11,8763.66,183.873,2078.02,4354.9,1906.49,2583.3,3597.88,1598.44,9366.76,8301.38,1092.87,6770.43,7033.88
181.5,6617.34,8184.06,4934.24,5302.51,8765.05,185.262,2079.4,4356.29,1907.88,2584.7,3599.27,1599.83,9368.16,8302.77,1094.26,6771.81,7035.27
181.55,6618.72,8185.45,4935.63,5303.9,8766.44,186.651,2080.79,4357.68,1909.28,2586.1,3600.66,1601.22,9369.55,8304.16,1095.65,6773.2,7036.65
181.6,6620.11,8186.84,4937.02,5305.29,8767.82,188.04,2082.18,4359.07,1910.67,2587.5,3602.05,1602.61,9370.95,8305.55,1097.04,6774.58,7038.04
181.65,6621.5,8188.23,4938.41,5306.69,8769.21,189.429,2083.57,4360.46,1912.07,2588.9,3603.44,1604,9372.34,8306.94,1098.43,6775.97,7039.43
181.7,6622.89,8189.62,4939.8,5308.08,8770.6,190.818,2084.96,4361.85,1913.46,2590.3,3604.83,1605.38,9373.74,8308.33,1099.82,6777.35,7040.82
181.75,6624.28,8191.01,4941.19,5309.48,8771.99,192.207,2086.35,4363.24,1914.86,2591.7,3606.22,1606.77,9375.14,8309.72,1101.21,6778.73,7042.21
181.8,6625.66,8192.4,4942.58,5310.87,8773.38,193.596,2087.74,4364.63,1916.25,2593.1,3607.61,1608.16,9376.53,8311.11,1102.6,6780.12,7043.6
181.85,6627.05,8193.79,4943.97,5312.27,8774.77,194.985,2089.13,4366.03,1917.65,2594.5,3608.99,1609.55,9377.93,8312.5,1103.99,6781.5,7044.99
181.9,6628.44,8195.18,4945.35,5313.66,8776.16,196.373,2090.52,4367.42,1919.04,2595.9,3610.38,1610.94,9379.32,8313.88,1105.39,6782.89,7046.38
181.95,6629.83,8196.57,4946.74,5315.05,8777.55,197.762,2091.9,4368.81,1920.44,2597.29,3611.77,1612.33,9380.72,8315.27,1106.78,6784.27,7047.77
182,6631.22,8197.97,4948.13,5316.45,8778.94,199.151,2093.29,4370.2,1921.83,2598.69,3613.16,1613.72,9382.11,8316.66,1108.17,6785.65,7049.15
182.05,6632.61,8199.36,4949.52,5317.84,8780.33,200.54,2094.68,4371.59,1923.23,2600.09,3614.55,1615.11,9383.51,8318.05,1109.56,6787.04,7050.54
182.1,6633.99,8200.75,4950.91,5319.24,8781.72,201.929,2096.07,4372.98,1924.62,2601.49,3615.94,1616.5,9384.9,8319.44,1110.95,6788.42,7051.93
182.15,6635.38,8202.14,4952.3,5320.63,8783.11,203.318,2097.46,4374.37,1926.02,2602.89,3617.33,1617.88,9386.3,8320.83,1112.34,6789.81,7053.32
182.2,6636.77,8203.53,4953.69,5322.02,8784.49,204.707,2098.85,4375.76,1927.42,2604.29,3618.72,1619.27,9387.69,8322.22,1113.73,6791.19,7054.71
182.25,6638.16,8204.92,4955.08,5323.42,8785.88,206.096,2100.24,4377.15,1928.81,2605.69,3620.11,1620.66,9389.09,8323.61,1115.12,6792.57,7056.1
182.3,6639.55,8206.31,4956.47,5324.81,8787.27,207.485,2101.63,4378.54,1930.21,2607.09,3621.49,1622.05,9390.48,8325,1116.51,6793.96,7057.49
182.35,6640.94,8207.7,4957.85,5326.21,8788.66,208.873,2103.02,4379.93,1931.6,2608.49,3622.88,1623.44,9391.88,8326.39,1117.9,6795.34,7058.88
182.4,6642.32,8209.09,4959.24,5327.6,8790.05,210.262,2104.4,4381.32,1933,2609.89,3624.27,1624.83,9393.27,8327.78,1119.29,6796.73,7060.27
182.45,6643.71,8210.48,4960.63,5329,8791.44,211.651,2105.79,4382.71,1934.39,2611.29,3625.66,1626.22,9394.67,8329.17,1120.68,6798.11,7061.65
182.5,6645.1,8211.87,4962.02,5330.39,8792.83,213.04,2107.18,4384.1,1935.79,2612.69,3627.05,1627.61,9396.07,8330.56,1122.07,6799.49,7063.04
182.55,6646.49,8213.26,4963.41,5331.78,8794.22,214.429,2108.57,4385.49,1937.18,2614.09,3628.44,1629,9397.46,8331.94,1123.47,6800.88,7064.43
182.6,6647.88,8214.65,4964.8,5333.18,8795.61,215.818,2109.96,4386.89,1938.58,2615.49,3629.83,1630.38,9398.86,8333.33,1124.86,6802.26,7065.82
182.65,6649.27,8216.04,4966.19,5334.57,8797,217.207,2111.35,4388.28,1939.97,2616.89,3631.22,1631.77,9400.25,8334.72,1126.25,6803.65,7067.21
182.7,6650.65,8217.44,4967.58,5335.97,8798.39,218.596,2112.74,4389.67,1941.37,2618.29,3632.61,1633.16,9401.65,8336.11,1127.64,6805.03,7068.6
182.75,6652.04,8218.83,4968.97,5337.36,8799.78,219.985,2114.13,4391.06,1942.76,2619.69,3633.99,1634.55,9403.04,8337.5,1129.03,6806.41,7069.99
182.8,6653.43,8220.22,4970.35,5338.75,8801.17,221.373,2115.52,4392.45,1944.16,2621.09,3635.38,1635.94,9404.44,8338.89,1130.42,6807.8,7071.38
182.85,6654.82,8221.61,4971.74,5340.15,8802.55,222.762,2116.9,4393.84,1945.55,2622.49,3636.77,1637.33,9405.83,8340.28,1131.81,6809.18,7072.77
182.9,6656.21,8223,4973.13,5341.54,8803.94,224.151,2118.29,4395.23,1946.95,2623.89,3638.16,1638.72,9407.23,8341.67,1133.2,6810.57,7074.15
182.95,6657.6,8224.39,4974.52,5342.94,8805.33,225.54,2119.68,4396.62,1948.34,2625.29,3639.55,1640.11,9408.62,8343.06,1134.59,6811.95,7075.54
183,6658.98,8225.78,4975.91,5344.33,8806.72,226.929,2121.07,4398.01,1949.74,2626.69,3640.94,1641.5,9410.02,8344.45,1135.98,6813.33,7076.93
183.05,6660.37,8227.17,4977.3,5345.73,8808.11,228.318,2122.46,4399.4,1951.13,2628.09,3642.33,1642.88,9411.41,8345.84,1137.37,6814.72,7078.32
183.1,6661.76,8228.56,4978.69,5347.12,8809.5,229.707,2123.85,4400.79,1952.53,2629.49,3643.72,1644.27,9412.81,8347.23,1138.76,6816.1,7079.71
183.15,6663.15,8229.95,4980.08,5348.51,8810.89,231.096,2125.24,4402.18,1953.92,2630.89,3645.11,1645.66,9414.2,8348.62,1140.15,6817.49,7081.1
183.2,6664.54,8231.34,4981.47,5349.91,8812.28,232.485,2126.63,4403.57,1955.32,2632.29,3646.49,1647.05,9415.6,8350,1141.55,6818.87,7082.49
183.25,6665.93,8232.73,4982.85,5351.3,8813.67,233.873,2128.02,4404.96,1956.71,2633.69,3647.88,1648.44,9417,8351.39,1142.94,6820.25,7083.88
183.3,6667.31,8234.12,4984.24,5352.7,8815.06,235.262,2129.4,4406.35,1958.11,2635.09,3649.27,1649.83,9418.39,8352.78,1144.33,6821.64,7085.27
183.35,6668.7,8235.51,4985.63,5354.09,8816.45,236.651,2130.79,4407.75,1959.5,2636.49,3650.66,1651.22,9419.79,8354.17,1145.72,6823.02,7086.65
183.4,6670.09,8236.91,4987.02,5355.48,8817.84,238.04,2132.18,4409.14,1960.9,2637.89,3652.05,1652.61,9421.18,8355.56,1147.11,6824.41,7088.04
183.45,6671.48,8238.3,4988.41,5356.88,8819.23,239.429,2133.57,4410.53,1962.29,2639.29,3653.44,1654,9422.58,8356.95,1148.5,6825.79,7089.43
183.5,6672.87,8239.69,4989.8,5358.27,8820.61,240.818,2134.96,4411.92,1963.69,2640.69,3654.83,1655.38,9423.97,8358.34,1149.89,6827.17,7090.82
183.55,6674.26,8241.08,4991.19,5359.67,8822,242.207,2136.35,4413.31,1965.08,2642.09,3656.22,1656.77,9425.37,8359.73,1151.28,6828.56,7092.21
183.6,6675.64,8242.47,4992.58,5361.06,8823.39,243.596,2137.74,4414.7,1966.48,2643.49,3657.61,1658.16,9426.76,8361.12,1152.67,6829.94,7093.6
183.65,6677.03,8243.86,4993.97,5362.46,8824.78,244.985,2139.13,4416.09,1967.87,2644.89,3658.99,1659.55,9428.16,8362.51,1154.06,6831.33,7094.99
183.7,6678.42,8245.25,4995.35,5363.85,8826.17,246.373,2140.52,4417.48,1969.27,2646.29,3660.38,1660.94,9429.55,8363.9,1155.45,6832.71,7096.38
183.75,6679.81,8246.64,4996.74,5365.24,8827.56,247.762,2141.9,4418.87,1970.66,2647.69,3661.77,1662.33,9430.95,8365.29,1156.84,6834.09,7097.77
183.8,6681.2,8248.03,4998.13,5366.64,8828.95,249.151,2143.29,4420.26,1972.06,2649.09,3663.16,1663.72,9432.34,8366.68,1158.23,6835.48,7099.15
