time,N1,N2,N3,N4,N5,N6
72.65,4800.14,9047.93,8114.41,7657.13,4667.49,1461.61
72.7,4801.53,9049.32,8115.79,7658.52,4668.89,1463
72.75,4802.92,9050.72,8117.18,7659.91,4670.28,1464.39
72.8,4804.31,9052.11,8118.57,7661.3,4671.68,1465.77
72.85,4805.7,9053.51,8119.96,7662.69,4673.08,1467.16
72.9,4807.09,9054.9,8121.35,7664.08,4674.48,1468.55
72.95,4808.48,9056.3,8122.74,7665.47,4675.88,1469.94
73,4809.87,9057.69,8124.13,7666.86,4677.28,1471.33
73.05,4811.25,9059.08,8125.52,7668.26,4678.68,1472.72
73.1,4812.64,9060.48,8126.91,7669.65,4680.08,1474.11
73.15,4814.03,9061.87,8128.3,7671.04,4681.47,1475.5
73.2,4815.42,9063.27,8129.69,7672.43,4682.87,1476.89
73.25,4816.81,9064.66,8131.07,7673.82,4684.27,1478.27
73.3,4818.2,9066.06,8132.46,7675.21,4685.67,1479.66
73.35,4819.59,9067.45,8133.85,7676.6,4687.07,1481.05
73.4,4820.98,9068.84,8135.24,7677.99,4688.47,1482.44
73.45,4822.37,9070.24,8136.63,7679.38,4689.87,1483.83
73.5,4823.75,9071.63,8138.02,7680.77,4691.26,1485.22
73.55,4825.14,9073.03,8139.41,7682.16,4692.66,1486.61
73.6,4826.53,9074.42,8140.8,7683.55,4694.06,1488
73.65,4827.92,9075.82,8142.19,7684.94,4695.46,1489.39
73.7,4829.31,9077.21,8143.58,7686.33,4696.86,1490.77
73.75,4830.7,9078.61,8144.97,7687.72,4698.26,1492.16
73.8,4832.09,9080,8146.35,7689.12,4699.66,1493.55
73.85,4833.48,9081.39,8147.74,7690.51,4701.06,1494.94
73.9,4834.87,9082.79,8149.13,7691.9,4702.45,1496.33
73.95,4836.25,9084.18,8150.52,7693.29,4703.85,1497.72
74,4837.64,9085.58,8151.91,7694.68,4705.25,1499.11
74.05,4839.03,9086.97,8153.3,7696.07,4706.65,1500.5
74.1,4840.42,9088.37,8154.69,7697.46,4708.05,1501.89
74.15,4841.81,9089.76,8156.08,7698.85,4709.45,1503.27
74.2,4843.2,9091.15,8157.47,7700.24,4710.85,1504.66
74.25,4844.59,9092.55,8158.86,7701.63,4712.24,1506.05
74.3,4845.98,9093.94,8160.25,7703.02,4713.64,1507.44
74.35,4847.37,9095.34,8161.63,7704.41,4715.04,1508.83
74.4,4848.75,9096.73,8163.02,7705.8,4716.44,1510.22
74.45,4850.14,9098.13,8164.41,7707.19,4717.84,1511.61
74.5,4851.53,9099.52,8165.8,7708.58,4719.24,1513
74.55,4852.92,9100.92,8167.19,7709.98,4720.64,1514.39
74.6,4854.31,9102.31,8168.58,7711.37,4722.04,1515.77
74.65,4855.7,9103.7,8169.97,7712.76,4723.43,1517.16
74.7,4857.09,9105.1,8171.36,7714.15,4724.83,1518.55
74.75,4858.48,9106.49,8172.75,7715.54,4726.23,1519.94
74.8,4859.87,9107.89,8174.14,7716.93,4727.63,1521.33
74.85,4861.25,9109.28,8175.53,7718.32,4729.03,1522.72
74.9,4862.64,9110.68,8176.91,7719.71,4730.43,1524.11
74.95,4864.03,9112.07,8178.3,7721.1,4731.83,1525.5
75,4865.42,9113.47,8179.69,7722.49,4733.23,1526.89
75.05,4866.81,9114.86,8181.08,7723.88,4734.62,1528.27
75.1,4868.2,9116.25,8182.47,7725.27,4736.02,1529.66
75.15,4869.59,9117.65,8183.86,7726.66,4737.42,1531.05
75.2,4870.98,9119.04,8185.25,7728.05,4738.82,1532.44
75.25,4872.37,9120.44,8186.64,7729.44,4740.22,1533.83
75.3,4873.75,9121.83,8188.03,7730.83,4741.62,1535.22
75.35,4875.14,9123.23,8189.42,7732.23,4743.02,1536.61
75.4,4876.53,9124.62,8190.81,7733.62,4744.41,1538
75.45,4877.92,9126.01,8192.19,7735.01,4745.81,1539.39
75.5,4879.31,9127.41,8193.58,7736.4,4747.21,1540.77
75.55,4880.7,9128.8,8194.97,7737.79,4748.61,1542.16
75.6,4882.09,9130.2,8196.36,7739.18,4750.01,1543.55
75.65,4883.48,9131.59,8197.75,7740.57,4751.41,1544.94
75.7,4884.87,9132.99,8199.14,7741.96,4752.81,1546.33
75.75,4886.25,9134.38,8200.53,7743.35,4754.21,1547.72
75.8,4887.64,9135.78,8201.92,7744.74,4755.6,1549.11
75.85,4889.03,9137.17,8203.31,7746.13,4757,1550.5
75.9,4890.42,9138.56,8204.7,7747.52,4758.4,1551.89
75.95,4891.81,9139.96,8206.09,7748.91,4759.8,1553.27
76,4893.2,9141.35,8207.47,7750.3,4761.2,1554.66
76.05,4894.59,9142.75,8208.86,7751.69,4762.6,1556.05
76.1,4895.98,9144.14,8210.25,7753.09,4764,1557.44
76.15,4897.37,9145.54,8211.64,7754.48,4765.4,1558.83
76.2,4898.75,9146.93,8213.03,7755.87,4766.79,1560.22
76.25,4900.14,9148.32,8214.42,7757.26,4768.19,1561.61
76.3,4901.53,9149.72,8215.81,7758.65,4769.59,1563
76.35,4902.92,9151.11,8217.2,7760.04,4770.99,1564.39
76.4,4904.31,9152.51,8218.59,7761.43,4772.39,1565.77
76.45,4905.7,9153.9,8219.98,7762.82,4773.79,1567.16
76.5,4907.09,9155.3,8221.37,7764.21,4775.19,1568.55
76.55,4908.48,9156.69,8222.75,7765.6,4776.58,1569.94
76.6,4909.87,9158.09,8224.14,7766.99,4777.98,1571.33
76.65,4911.25,9159.48,8225.53,7768.38,4779.38,1572.72
76.7,4912.64,9160.87,8226.92,7769.77,4780.78,1574.11
76.75,4914.03,9162.27,8228.31,7771.16,4782.18,1575.5
76.8,4915.42,9163.66,8229.7,7772.55,4783.58,1576.89
76.85,4916.81,9165.06,8231.09,7773.94,4784.98,1578.27
76.9,4918.2,9166.45,8232.48,7775.34,4786.38,1579.66
76.95,4919.59,9167.85,8233.87,7776.73,4787.77,1581.05
77,4920.98,9169.24,8235.26,7778.12,4789.17,1582.44
77.05,4922.37,9170.64,8236.65,7779.51,4790.57,1583.83
77.1,4923.75,9172.03,8238.03,7780.9,4791.97,1585.22
77.15,4925.14,9173.42,8239.42,7782.29,4793.37,1586.61
77.2,4926.53,9174.82,8240.81,7783.68,4794.77,1588
77.25,4927.92,9176.21,8242.2,7785.07,4796.17,1589.39
77.3,4929.31,9177.61,8243.59,7786.46,4797.57,1590.77
77.35,4930.7,9179,8244.98,7787.85,4798.96,1592.16
77.4,4932.09,9180.4,8246.37,7789.24,4800.36,1593.55
77.45,4933.48,9181.79,8247.76,7790.63,4801.76,1594.94
77.5,4934.87,9183.18,8249.15,7792.02,4803.16,1596.33
77.55,4936.25,9184.58,8250.54,7793.41,4804.56,1597.72
77.6,4937.64,9185.97,8251.93,7794.8,4805.96,1599.11
77.65,4939.03,9187.37,8253.31,7796.2,4807.36,1600.5
77.7,4940.42,9188.76,8254.7,7797.59,4808.76,1601.89
77.75,4941.81,9190.16,8256.09,7798.98,4810.15,1603.27
77.8,4943.2,9191.55,8257.48,7800.37,4811.55,1604.66
77.85,4944.59,9192.95,8258.87,7801.76,4812.95,1606.05
77.9,4945.98,9194.34,8260.26,7803.15,4814.35,1607.44
77.95,4947.37,9195.73,8261.65,7804.54,4815.75,1608.83
78,4948.75,9197.13,8263.04,7805.93,4817.15,1610.22
78.05,4950.14,9198.52,8264.43,7807.32,4818.55,1611.61
78.1,4951.53,9199.92,8265.82,7808.71,4819.94,1613
78.15,4952.92,9201.31,8267.21,7810.1,4821.34,1614.39
78.2,4954.31,9202.71,8268.59,7811.49,4822.74,1615.77
78.25,4955.7,9204.1,8269.98,7812.88,4824.14,1617.16
78.3,4957.09,9205.5,8271.37,7814.27,4825.54,1618.55
78.35,4958.48,9206.89,8272.76,7815.66,4826.94,1619.94
78.4,4959.87,9208.28,8274.15,7817.05,4828.34,1621.33
78.45,4961.25,9209.68,8275.54,7818.45,4829.74,1622.72
78.5,4962.64,9211.07,8276.93,7819.84,4831.13,1624.11
78.55,4964.03,9212.47,8278.32,7821.23,4832.53,1625.5
78.6,4965.42,9213.86,8279.71,7822.62,4833.93,1626.89
78.65,4966.81,9215.26,8281.1,7824.01,4835.33,1628.27
78.7,4968.2,9216.65,8282.49,7825.4,4836.73,1629.66
78.75,4969.59,9218.05,8283.87,7826.79,4838.13,1631.05
78.8,4970.98,9219.44,8285.26,7828.18,4839.53,1632.44
78.85,4972.37,9220.83,8286.65,7829.57,4840.93,1633.83
78.9,4973.75,9222.23,8288.04,7830.96,4842.32,1635.22
78.95,4975.14,9223.62,8289.43,7832.35,4843.72,1636.61
79,4976.53,9225.02,8290.82,7833.74,4845.12,1638
79.05,4977.92,9226.41,8292.21,7835.13,4846.52,1639.39
79.1,4979.31,9227.81,8293.6,7836.52,4847.92,1640.77
79.15,4980.7,9229.2,8294.99,7837.91,4849.32,1642.16
79.2,4982.09,9230.59,8296.38,7839.31,4850.72,1643.55
79.25,4983.48,9231.99,8297.77,7840.7,4852.12,1644.94
79.3,4984.87,9233.38,8299.15,7842.09,4853.51,1646.33
79.35,4986.25,9234.78,8300.54,7843.48,4854.91,1647.72
79.4,4987.64,9236.17,8301.93,7844.87,4856.31,1649.11
79.45,4989.03,9237.57,8303.32,7846.26,4857.71,1650.5
79.5,4990.42,9238.96,8304.71,7847.65,4859.11,1651.89
79.55,4991.81,9240.36,8306.1,7849.04,4860.51,1653.27
79.6,4993.2,9241.75,8307.49,7850.43,4861.91,1654.66
79.65,4994.59,9243.14,8308.88,7851.82,4863.3,1656.05
79.7,4995.98,9244.54,8310.27,7853.21,4864.7,1657.44
79.75,4997.37,9245.93,8311.66,7854.6,4866.1,1658.83
79.8,4998.75,9247.33,8313.05,7855.99,4867.5,1660.22
79.85,5000.14,9248.72,8314.43,7857.38,4868.9,1661.61
79.9,5001.53,9250.12,8315.82,7858.77,4870.3,1663
79.95,5002.92,9251.51,8317.21,7860.16,4871.7,1664.39
80,5004.31,9252.91,8318.6,7861.56,4873.1,1665.77
80.05,5005.7,9254.3,8319.99,7862.95,4874.49,1667.16
80.1,5007.09,9255.69,8321.38,7864.34,4875.89,1668.55
80.15,5008.48,9257.09,8322.77,7865.73,4877.29,1669.94
80.2,5009.87,9258.48,8324.16,7867.12,4878.69,1671.33
80.25,5011.25,9259.88,8325.55,7868.51,4880.09,1672.72
80.3,5012.64,9261.27,8326.94,7869.9,4881.49,1674.11
80.35,5014.03,9262.67,8328.33,7871.29,4882.89,1675.5
80.4,5015.42,9264.06,8329.71,7872.68,4884.29,1676.89
80.45,5016.81,9265.46,8331.1,7874.07,4885.68,1678.27
80.5,5018.2,9266.85,8332.49,7875.46,4887.08,1679.66
80.55,5019.59,9268.24,8333.88,7876.85,4888.48,1681.05
80.6,5020.98,9269.64,8335.27,7878.24,4889.88,1682.44
80.65,5022.37,9271.03,8336.66,7879.63,4891.28,1683.83
80.7,5023.75,9272.43,8338.05,7881.02,4892.68,1685.22
80.75,5025.14,9273.82,8339.44,7882.42,4894.08,1686.61
80.8,5026.53,9275.22,8340.83,7883.81,4895.48,1688
80.85,5027.92,9276.61,8342.22,7885.2,4896.87,1689.39
80.9,5029.31,9278,8343.61,7886.59,4898.27,1690.77
80.95,5030.7,9279.4,8344.99,7887.98,4899.67,1692.16
81,5032.09,9280.79,8346.38,7889.37,4901.07,1693.55
81.05,5033.48,9282.19,8347.77,7890.76,4902.47,1694.94
81.1,5034.87,9283.58,8349.16,7892.15,4903.87,1696.33
81.15,5036.25,9284.98,8350.55,7893.54,4905.27,1697.72
81.2,5037.64,9286.37,8351.94,7894.93,4906.66,1699.11
81.25,5039.03,9287.77,8353.33,7896.32,4908.06,1700.5
81.3,5040.42,9289.16,8354.72,7897.71,4909.46,1701.89
81.35,5041.81,9290.55,8356.11,7899.1,4910.86,1703.27
81.4,5043.2,9291.95,8357.5,7900.49,4912.26,1704.66
81.45,5044.59,9293.34,8358.89,7901.88,4913.66,1706.05
81.5,5045.98,9294.74,8360.27,7903.27,4915.06,1707.44
81.55,5047.37,9296.13,8361.66,7904.67,4916.46,1708.83
81.6,5048.75,9297.53,8363.05,7906.06,4917.85,1710.22
81.65,5050.14,9298.92,8364.44,7907.45,4919.25,1711.61
81.7,5051.53,9300.32,8365.83,7908.84,4920.65,1713
81.75,5052.92,9301.71,8367.22,7910.23,4922.05,1714.39
81.8,5054.31,9303.1,8368.61,7911.62,4923.45,1715.77
81.85,5055.7,9304.5,8370,7913.01,4924.85,1717.16
81.9,5057.09,9305.89,8371.39,7914.4,4926.25,1718.55
81.95,5058.48,9307.29,8372.78,7915.79,4927.65,1719.94
82,5059.87,9308.68,8374.17,7917.18,4929.04,1721.33
82.05,5061.25,9310.08,8375.55,7918.57,4930.44,1722.72
82.1,5062.64,9311.47,8376.94,7919.96,4931.84,1724.11
82.15,5064.03,9312.87,8378.33,7921.35,4933.24,1725.5
82.2,5065.42,9314.26,8379.72,7922.74,4934.64,1726.89
82.25,5066.81,9315.65,8381.11,7924.13,4936.04,1728.27
82.3,5068.2,9317.05,8382.5,7925.53,4937.44,1729.66
82.35,5069.59,9318.44,8383.89,7926.92,4938.84,1731.05
82.4,5070.98,9319.84,8385.28,7928.31,4940.23,1732.44
82.45,5072.37,9321.23,8386.67,7929.7,4941.63,1733.83
82.5,5073.75,9322.63,8388.06,7931.09,4943.03,1735.22
82.55,5075.14,9324.02,8389.45,7932.48,4944.43,1736.61
82.6,5076.53,9325.42,8390.83,7933.87,4945.83,1738
82.65,5077.92,9326.81,8392.22,7935.26,4947.23,1739.39
82.7,5079.31,9328.2,8393.61,7936.65,4948.63,1740.77
82.75,5080.7,9329.6,8395,7938.04,4950.03,1742.16
82.8,5082.09,9330.99,8396.39,7939.43,4951.42,1743.55
82.85,5083.48,9332.39,8397.78,7940.82,4952.82,1744.94
82.9,5084.87,9333.78,8399.17,7942.21,4954.22,1746.33
82.95,5086.25,9335.18,8400.56,7943.6,4955.62,1747.72
83,5087.64,9336.57,8401.95,7944.99,4957.02,1749.11
83.05,5089.03,9337.96,8403.34,7946.38,4958.42,1750.5
83.1,5090.42,9339.36,8404.73,7947.78,4959.82,1751.89
83.15,5091.81,9340.75,8406.11,7949.17,4961.22,1753.27
83.2,5093.2,9342.15,8407.5,7950.56,4962.61,1754.66
83.25,5094.59,9343.54,8408.89,7951.95,4964.01,1756.05
83.3,5095.98,9344.94,8410.28,7953.34,4965.41,1757.44
83.35,5097.37,9346.33,8411.67,7954.73,4966.81,1758.83
83.4,5098.75,9347.73,8413.06,7956.12,4968.21,1760.22
83.45,5100.14,9349.12,8414.45,7957.51,4969.61,1761.61
83.5,5101.53,9350.51,8415.84,7958.9,4971.01,1763
83.55,5102.92,9351.91,8417.23,7960.29,4972.4,1764.39
83.6,5104.31,9353.3,8418.62,7961.68,4973.8,1765.77
83.65,5105.7,9354.7,8420.01,7963.07,4975.2,1767.16
83.7,5107.09,9356.09,8421.39,7964.46,4976.6,1768.55
83.75,5108.48,9357.49,8422.78,7965.85,4978,1769.94
83.8,5109.87,9358.88,8424.17,7967.24,4979.4,1771.33
83.85,5111.25,9360.28,8425.56,7968.63,4980.8,1772.72
83.9,5112.64,9361.67,8426.95,7970.03,4982.2,1774.11
83.95,5114.03,9363.06,8428.34,7971.42,4983.59,1775.5
84,5115.42,9364.46,8429.73,7972.81,4984.99,1776.89
84.05,5116.81,9365.85,8431.12,7974.2,4986.39,1778.27
84.1,5118.2,9367.25,8432.51,7975.59,4987.79,1779.66
84.15,5119.59,9368.64,8433.9,7976.98,4989.19,1781.05
84.2,5120.98,9370.04,8435.29,7978.37,4990.59,1782.44
84.25,5122.37,9371.43,8436.67,7979.76,4991.99,1783.83
84.3,5123.75,9372.83,8438.06,7981.15,4993.39,1785.22
84.35,5125.14,9374.22,8439.45,7982.54,4994.78,1786.61
84.4,5126.53,9375.61,8440.84,7983.93,4996.18,1788
84.45,5127.92,9377.01,8442.23,7985.32,4997.58,1789.39
84.5,5129.31,9378.4,8443.62,7986.71,4998.98,1790.77
84.55,5130.7,9379.8,8445.01,7988.1,5000.38,1792.16
84.6,5132.09,9381.19,8446.4,7989.49,5001.78,1793.55
84.65,5133.48,9382.59,8447.79,7990.89,5003.18,1794.94
84.7,5134.87,9383.98,8449.18,7992.28,5004.58,1796.33
84.75,5136.25,9385.38,8450.57,7993.67,5005.97,1797.72
84.8,5137.64,9386.77,8451.95,7995.06,5007.37,1799.11
84.85,5139.03,9388.16,8453.34,7996.45,5008.77,1800.5
84.9,5140.42,9389.56,8454.73,7997.84,5010.17,1801.89
84.95,5141.81,9390.95,8456.12,7999.23,5011.57,1803.27
85,5143.2,9392.35,8457.51,8000.62,5012.97,1804.66
85.05,5144.59,9393.74,8458.9,8002.01,5014.37,1806.05
85.1,5145.98,9395.14,8460.29,8003.4,5015.77,1807.44
85.15,5147.37,9396.53,8461.68,8004.79,5017.16,1808.83
85.2,5148.75,9397.93,8463.07,8006.18,5018.56,1810.22
85.25,5150.14,9399.32,8464.46,8007.57,5019.96,1811.61
85.3,5151.53,9400.71,8465.85,8008.96,5021.36,1813
85.35,5152.92,9402.11,8467.23,8010.35,5022.76,1814.39
85.4,5154.31,9403.5,8468.62,8011.74,5024.16,1815.77
85.45,5155.7,9404.9,8470.01,8013.14,5025.56,1817.16
85.5,5157.09,9406.29,8471.4,8014.53,5026.96,1818.55
85.55,5158.48,9407.69,8472.79,8015.92,5028.35,1819.94
85.6,5159.87,9409.08,8474.18,8017.31,5029.75,1821.33
85.65,5161.25,9410.48,8475.57,8018.7,5031.15,1822.72
85.7,5162.64,9411.87,8476.96,8020.09,5032.55,1824.11
85.75,5164.03,9413.26,8478.35,8021.48,5033.95,1825.5
85.8,5165.42,9414.66,8479.74,8022.87,5035.35,1826.89
85.85,5166.81,9416.05,8481.13,8024.26,5036.75,1828.27
85.9,5168.2,9417.45,8482.51,8025.65,5038.15,1829.66
85.95,5169.59,9418.84,8483.9,8027.04,5039.54,1831.05
86,5170.98,9420.24,8485.29,8028.43,5040.94,1832.44
86.05,5172.37,9421.63,8486.68,8029.82,5042.34,1833.83
86.1,5173.75,9423.03,8488.07,8031.21,5043.74,1835.22
86.15,5175.14,9424.42,8489.46,8032.6,5045.14,1836.61
86.2,5176.53,9425.81,8490.85,8033.99,5046.54,1838
86.25,5177.92,9427.21,8492.24,8035.39,5047.94,1839.39
86.3,5179.31,9428.6,8493.63,8036.78,5049.34,1840.77
86.35,5180.7,9430,8495.02,8038.17,5050.73,1842.16
86.4,5182.09,9431.39,8496.4,8039.56,5052.13,1843.55
86.45,5183.48,9432.79,8497.79,8040.95,5053.53,1844.94
86.5,5184.87,9434.18,8499.18,8042.34,5054.93,1846.33
86.55,5186.25,9435.58,8500.57,8043.73,5056.33,1847.72
86.6,5187.64,9436.97,8501.96,8045.12,5057.73,1849.11
86.65,5189.03,9438.36,8503.35,8046.51,5059.13,1850.5
86.7,5190.42,9439.76,8504.74,8047.9,5060.53,1851.89
86.75,5191.81,9441.15,8506.13,8049.29,5061.92,1853.27
86.8,5193.2,9442.55,8507.52,8050.68,5063.32,1854.66
86.85,5194.59,9443.94,8508.91,8052.07,5064.72,1856.05
86.9,5195.98,9445.34,8510.3,8053.46,5066.12,1857.44
86.95,5197.37,9446.73,8511.68,8054.85,5067.52,1858.83
87,5198.75,9448.13,8513.07,8056.25,5068.92,1860.22
87.05,5200.14,9449.52,8514.46,8057.64,5070.32,1861.61
87.1,5201.53,9450.91,8515.85,8059.03,5071.72,1863
87.15,5202.92,9452.31,8517.24,8060.42,5073.11,1864.39
87.2,5204.31,9453.7,8518.63,8061.81,5074.51,1865.77
87.25,5205.7,9455.1,8520.02,8063.2,5075.91,1867.16
87.3,5207.09,9456.49,8521.41,8064.59,5077.31,1868.55
87.35,5208.48,9457.89,8522.8,8065.98,5078.71,1869.94
87.4,5209.87,9459.28,8524.19,8067.37,5080.11,1871.33
87.45,5211.25,9460.67,8525.58,8068.76,5081.51,1872.72
87.5,5212.64,9462.07,8526.96,8070.15,5082.9,1874.11
87.55,5214.03,9463.46,8528.35,8071.54,5084.3,1875.5
87.6,5215.42,9464.86,8529.74,8072.93,5085.7,1876.89
87.65,5216.81,9466.25,8531.13,8074.32,5087.1,1878.27
87.7,5218.2,9467.65,8532.52,8075.71,5088.5,1879.66
87.75,5219.59,9469.04,8533.91,8077.1,5089.9,1881.05
87.8,5220.98,9470.44,8535.3,8078.5,5091.3,1882.44
87.85,5222.37,9471.83,8536.69,8079.89,5092.7,1883.83
87.9,5223.75,9473.22,8538.08,8081.28,5094.09,1885.22
87.95,5225.14,9474.62,8539.47,8082.67,5095.49,1886.61
88,5226.53,9476.01,8540.86,8084.06,5096.89,1888
88.05,5227.92,9477.41,8542.24,8085.45,5098.29,1889.39
88.1,5229.31,9478.8,8543.63,8086.84,5099.69,1890.77
88.15,5230.7,9480.2,8545.02,8088.23,5101.09,1892.16
88.2,5232.09,9481.59,8546.41,8089.62,5102.49,1893.55
88.25,5233.48,9482.99,8547.8,8091.01,5103.89,1894.94
88.3,5234.87,9484.38,8549.19,8092.4,5105.28,1896.33
88.35,5236.25,9485.77,8550.58,8093.79,5106.68,1897.72
88.4,5237.64,9487.17,8551.97,8095.18,5108.08,1899.11
88.45,5239.03,9488.56,8553.36,8096.57,5109.48,1900.5
88.5,5240.42,9489.96,8554.75,8097.96,5110.88,1901.89
88.55,5241.81,9491.35,8556.14,8099.35,5112.28,1903.27
88.6,5243.2,9492.75,8557.52,8100.75,5113.68,1904.66
88.65,5244.59,9494.14,8558.91,8102.14,5115.08,1906.05
88.7,5245.98,9495.54,8560.3,8103.53,5116.47,1907.44
88.75,5247.37,9496.93,8561.69,8104.92,5117.87,1908.83
88.8,5248.75,9498.32,8563.08,8106.31,5119.27,1910.22
88.85,5250.14,9499.72,8564.47,8107.7,5120.67,1911.61
88.9,5251.53,9501.11,8565.86,8109.09,5122.07,1913
88.95,5252.92,9502.51,8567.25,8110.48,5123.47,1914.39
89,5254.31,9503.9,8568.64,8111.87,5124.87,1915.77
89.05,5255.7,9505.3,8570.03,8113.26,5126.27,1917.16
89.1,5257.09,9506.69,8571.42,8114.65,5127.66,1918.55
89.15,5258.48,9508.09,8572.8,8116.04,5129.06,1919.94
89.2,5259.87,9509.48,8574.19,8117.43,5130.46,1921.33
89.25,5261.25,9510.87,8575.58,8118.82,5131.86,1922.72
89.3,5262.64,9512.27,8576.97,8120.21,5133.26,1924.11
89.35,5264.03,9513.66,8578.36,8121.6,5134.66,1925.5
89.4,5265.42,9515.06,8579.75,8123,5136.06,1926.89
89.45,5266.81,9516.45,8581.14,8124.39,5137.46,1928.27
89.5,5268.2,9517.85,8582.53,8125.78,5138.85,1929.66
89.55,5269.59,9519.24,8583.92,8127.17,5140.25,1931.05
89.6,5270.98,9520.64,8585.31,8128.56,5141.65,1932.44
89.65,5272.37,9522.03,8586.7,8129.95,5143.05,1933.83
89.7,5273.75,9523.42,8588.08,8131.34,5144.45,1935.22
89.75,5275.14,9524.82,8589.47,8132.73,5145.85,1936.61
89.8,5276.53,9526.21,8590.86,8134.12,5147.25,1938
89.85,5277.92,9527.61,8592.25,8135.51,5148.65,1939.39
89.9,5279.31,9529,8593.64,8136.9,5150.04,1940.77
89.95,5280.7,9530.4,8595.03,8138.29,5151.44,1942.16
90,5282.09,9531.79,8596.42,8139.68,5152.84,1943.55
90.05,5283.48,9533.19,8597.81,8141.07,5154.24,1944.94
90.1,5284.87,9534.58,8599.2,8142.46,5155.64,1946.33
90.15,5286.25,9535.98,8600.59,8143.86,5157.04,1947.72
90.2,5287.64,9537.37,8601.98,8145.25,5158.44,1949.11
90.25,5289.03,9538.76,8603.36,8146.64,5159.84,1950.5
90.3,5290.42,9540.16,8604.75,8148.03,5161.23,1951.89
90.35,5291.81,9541.55,8606.14,8149.42,5162.63,1953.27
90.4,5293.2,9542.95,8607.53,8150.81,5164.03,1954.66
90.45,5294.59,9544.34,8608.92,8152.2,5165.43,1956.05
90.5,5295.98,9545.74,8610.31,8153.59,5166.83,1957.44
90.55,5297.37,9547.13,8611.7,8154.98,5168.23,1958.83
90.6,5298.75,9548.53,8613.09,8156.37,5169.63,1960.22
90.65,5300.14,9549.92,8614.48,8157.76,5171.03,1961.61
90.7,5301.53,9551.31,8615.87,8159.15,5172.42,1963
90.75,5302.92,9552.71,8617.26,8160.54,5173.82,1964.39
90.8,5304.31,9554.1,8618.64,8161.93,5175.22,1965.77
90.85,5305.7,9555.5,8620.03,8163.32,5176.62,1967.16
90.9,5307.09,9556.89,8621.42,8164.71,5178.02,1968.55
90.95,5308.48,9558.29,8622.81,8166.11,5179.42,1969.94
91,5309.87,9559.68,8624.2,8167.5,5180.82,1971.33
91.05,5311.25,9561.08,8625.59,8168.89,5182.22,1972.72
91.1,5312.64,9562.47,8626.98,8170.28,5183.61,1974.11
91.15,5314.03,9563.86,8628.37,8171.67,5185.01,1975.5
91.2,5315.42,9565.26,8629.76,8173.06,5186.41,1976.89
91.25,5316.81,9566.65,8631.15,8174.45,5187.81,1978.27
91.3,5318.2,9568.05,8632.54,8175.84,5189.21,1979.66
91.35,5319.59,9569.44,8633.92,8177.23,5190.61,1981.05
91.4,5320.98,9570.84,8635.31,8178.62,5192.01,1982.44
91.45,5322.37,9572.23,8636.7,8180.01,5193.41,1983.83
91.5,5323.75,9573.63,8638.09,8181.4,5194.8,1985.22
91.55,5325.14,9575.02,8639.48,8182.79,5196.2,1986.61
91.6,5326.53,9576.41,8640.87,8184.18,5197.6,1988
91.65,5327.92,9577.81,8642.26,8185.57,5199,1989.39
91.7,5329.31,9579.2,8643.65,8186.96,5200.4,1990.77
91.75,5330.7,9580.6,8645.04,8188.36,5201.8,1992.16
91.8,5332.09,9581.99,8646.43,8189.75,5203.2,1993.55
91.85,5333.48,9583.39,8647.81,8191.14,5204.6,1994.94
91.9,5334.87,9584.78,8649.2,8192.53,5205.99,1996.33
91.95,5336.25,9586.18,8650.59,8193.92,5207.39,1997.72
92,5337.64,9587.57,8651.98,8195.31,5208.79,1999.11
92.05,5339.03,9588.96,8653.37,8196.7,5210.19,2000.5
92.1,5340.42,9590.36,8654.76,8198.09,5211.59,2001.89
92.15,5341.81,9591.75,8656.15,8199.48,5212.99,2003.27
92.2,5343.2,9593.15,8657.54,8200.87,5214.39,2004.66
92.25,5344.59,9594.54,8658.93,8202.26,5215.79,2006.05
92.3,5345.98,9595.94,8660.32,8203.65,5217.19,2007.44
92.35,5347.37,9597.33,8661.71,8205.04,5218.58,2008.83
92.4,5348.75,9598.73,8663.09,8206.43,5219.98,2010.22
92.45,5350.14,9600.12,8664.48,8207.82,5221.38,2011.61
92.5,5351.53,9601.51,8665.87,8209.21,5222.78,2013
92.55,5352.92,9602.91,8667.26,8210.61,5224.18,2014.39
92.6,5354.31,9604.3,8668.65,8212,5225.58,2015.77
92.65,5355.7,9605.7,8670.04,8213.39,5226.98,2017.16
92.7,5357.09,9607.09,8671.43,8214.78,5228.38,2018.55
92.75,5358.48,9608.49,8672.82,8216.17,5229.77,2019.94
92.8,5359.87,9609.88,8674.21,8217.56,5231.17,2021.33
92.85,5361.25,9611.28,8675.6,8218.95,5232.57,2022.72
92.9,5362.64,9612.67,8676.99,8220.34,5233.97,2024.11
92.95,5364.03,9614.06,8678.37,8221.73,5235.37,2025.5
93,5365.42,9615.46,8679.76,8223.12,5236.77,2026.89
93.05,5366.81,9616.85,8681.15,8224.51,5238.17,2028.27
93.1,5368.2,9618.25,8682.54,8225.9,5239.57,2029.66
93.15,5369.59,9619.64,8683.93,8227.29,5240.96,2031.05
93.2,5370.98,9621.04,8685.32,8228.68,5242.36,2032.44
93.25,5372.37,9622.43,8686.71,8230.07,5243.76,2033.83
93.3,5373.75,9623.83,8688.1,8231.46,5245.16,2035.22
