time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21
178,4268.22,9159.84,4081.84,313.601,8788.7,4434.59,2302.77,4917.79,2745.21,4708.46,3143.07,3335.8,7266.79,9376.26,8719.09,6977.51,3852.11,7661.59,5089.16,1777.56,656.579
178.05,4269.6,9161.23,4083.23,314.993,8790.09,4435.98,2304.16,4919.16,2746.6,4709.85,3144.47,3337.19,7268.21,9377.65,8720.45,6978.91,3853.5,7662.98,5090.54,1778.95,657.971
178.1,4270.98,9162.63,4084.62,316.385,8791.48,4437.37,2305.55,4920.54,2747.99,4711.23,3145.86,3338.58,7269.62,9379.04,8721.81,6980.3,3854.89,7664.37,5091.93,1780.34,659.362
178.15,4272.36,9164.03,4086.01,317.777,8792.86,4438.76,2306.94,4921.92,2749.38,4712.62,3147.25,3339.97,7271.03,9380.43,8723.18,6981.7,3856.28,7665.75,5093.32,1781.74,660.754
178.2,4273.74,9165.43,4087.4,319.169,8794.25,4440.15,2308.34,4923.29,2750.77,4714.01,3148.64,3341.36,7272.44,9381.82,8724.54,6983.09,3857.67,7667.14,5094.71,1783.13,662.146
178.25,4275.12,9166.83,4088.79,320.56,8795.64,4441.54,2309.73,4924.67,2752.16,4715.4,3150.03,3342.76,7273.85,9383.21,8725.91,6984.49,3859.06,7668.53,5096.1,1784.52,663.538
178.3,4276.5,9168.23,4090.18,321.952,8797.03,4442.93,2311.12,4926.04,2753.55,4716.79,3151.42,3344.15,7275.27,9384.6,8727.27,6985.88,3860.45,7669.92,5097.49,1785.91,664.93
178.35,4277.88,9169.62,4091.57,323.344,8798.42,4444.32,2312.51,4927.42,2754.94,4718.18,3152.81,3345.54,7276.68,9385.99,8728.63,6987.28,3861.84,7671.31,5098.88,1787.3,666.322
178.4,4279.26,9171.02,4092.95,324.736,8799.81,4445.71,2313.9,4928.8,2756.34,4719.57,3154.2,3346.93,7278.09,9387.38,8730,6988.67,3863.22,7672.7,5100.27,1788.69,667.713
178.45,4280.64,9172.42,4094.34,326.128,8801.2,4447.1,2315.29,4930.17,2757.73,4720.95,3155.6,3348.32,7279.5,9388.76,8731.36,6990.07,3864.61,7674.09,5101.66,1790.09,669.105
178.5,4282.02,9173.82,4095.73,327.52,8802.59,4448.49,2316.69,4931.55,2759.12,4722.34,3156.99,3349.71,7280.92,9390.15,8732.73,6991.46,3866,7675.48,5103.04,1791.48,670.497
178.55,4283.4,9175.22,4097.12,328.912,8803.98,4449.88,2318.08,4932.93,2760.51,4723.73,3158.38,3351.1,7282.33,9391.54,8734.09,6992.86,3867.39,7676.87,5104.43,1792.87,671.889
178.6,4284.78,9176.62,4098.51,330.304,8805.36,4451.27,2319.47,4934.3,2761.9,4725.12,3159.77,3352.49,7283.74,9392.93,8735.46,6994.26,3868.78,7678.25,5105.82,1794.26,673.281
178.65,4286.16,9178.02,4099.9,331.696,8806.75,4452.66,2320.86,4935.68,2763.29,4726.51,3161.16,3353.88,7285.15,9394.32,8736.82,6995.65,3870.17,7679.64,5107.21,1795.65,674.673
178.7,4287.54,9179.41,4101.29,333.087,8808.14,4454.05,2322.25,4937.06,2764.68,4727.9,3162.55,3355.27,7286.57,9395.71,8738.18,6997.05,3871.56,7681.03,5108.6,1797.05,676.065
178.75,4288.92,9180.81,4102.68,334.479,8809.53,4455.43,2323.65,4938.43,2766.07,4729.29,3163.94,3356.66,7287.98,9397.1,8739.55,6998.44,3872.95,7682.42,5109.99,1798.44,677.456
178.8,4290.3,9182.21,4104.07,335.871,8810.92,4456.82,2325.04,4939.81,2767.47,4730.68,3165.33,3358.05,7289.39,9398.49,8740.91,6999.84,3874.34,7683.81,5111.38,1799.83,678.848
178.85,4291.68,9183.61,4105.45,337.263,8812.31,4458.21,2326.43,4941.18,2768.86,4732.06,3166.73,3359.44,7290.8,9399.88,8742.28,7001.23,3875.73,7685.2,5112.77,1801.22,680.24
178.9,4293.06,9185.01,4106.84,338.655,8813.7,4459.6,2327.82,4942.56,2770.25,4733.45,3168.12,3360.83,7292.22,9401.26,8743.64,7002.63,3877.12,7686.59,5114.16,1802.61,681.632
178.95,4294.44,9186.41,4108.23,340.047,8815.09,4460.99,2329.21,4943.94,2771.64,4734.84,3169.51,3362.23,7293.63,9402.65,8745.01,7004.02,3878.5,7687.98,5115.54,1804,683.024
179,4295.83,9187.8,4109.62,341.439,8816.48,4462.38,2330.6,4945.31,2773.03,4736.23,3170.9,3363.62,7295.04,9404.04,8746.37,7005.42,3879.89,7689.36,5116.93,1805.4,684.416
179.05,4297.21,9189.2,4111.01,342.831,8817.86,4463.77,2332,4946.69,2774.42,4737.62,3172.29,3365.01,7296.45,9405.43,8747.73,7006.81,3881.28,7690.75,5118.32,1806.79,685.807
179.1,4298.59,9190.6,4112.4,344.223,8819.25,4465.16,2333.39,4948.07,2775.81,4739.01,3173.68,3366.4,7297.87,9406.82,8749.1,7008.21,3882.67,7692.14,5119.71,1808.18,687.199
179.15,4299.97,9192,4113.79,345.614,8820.64,4466.55,2334.78,4949.44,2777.2,4740.4,3175.07,3367.79,7299.28,9408.21,8750.46,7009.6,3884.06,7693.53,5121.1,1809.57,688.591
179.2,4301.35,9193.4,4115.18,347.006,8822.03,4467.94,2336.17,4950.82,2778.6,4741.78,3176.46,3369.18,7300.69,9409.6,8751.83,7011,3885.45,7694.92,5122.49,1810.96,689.983
179.25,4302.73,9194.8,4116.57,348.398,8823.42,4469.33,2337.56,4952.19,2779.99,4743.17,3177.86,3370.57,7302.1,9410.99,8753.19,7012.39,3886.84,7696.31,5123.88,1812.36,691.375
179.3,4304.11,9196.2,4117.96,349.79,8824.81,4470.72,2338.95,4953.57,2781.38,4744.56,3179.25,3371.96,7303.52,9412.38,8754.56,7013.79,3888.23,7697.7,5125.27,1813.75,692.767
179.35,4305.49,9197.59,4119.34,351.182,8826.2,4472.11,2340.35,4954.95,2782.77,4745.95,3180.64,3373.35,7304.93,9413.76,8755.92,7015.19,3889.62,7699.09,5126.66,1815.14,694.158
179.4,4306.87,9198.99,4120.73,352.574,8827.59,4473.5,2341.74,4956.32,2784.16,4747.34,3182.03,3374.74,7306.34,9415.15,8757.29,7016.58,3891.01,7700.48,5128.04,1816.53,695.55
179.45,4308.25,9200.39,4122.12,353.966,8828.98,4474.89,2343.13,4957.7,2785.55,4748.73,3183.42,3376.13,7307.75,9416.54,8758.65,7017.98,3892.39,7701.86,5129.43,1817.92,696.942
179.5,4309.63,9201.79,4123.51,355.358,8830.36,4476.28,2344.52,4959.08,2786.94,4750.12,3184.81,3377.52,7309.17,9417.93,8760.01,7019.37,3893.78,7703.25,5130.82,1819.31,698.334
179.55,4311.01,9203.19,4124.9,356.75,8831.75,4477.67,2345.91,4960.45,2788.33,4751.51,3186.2,3378.91,7310.58,9419.32,8761.38,7020.77,3895.17,7704.64,5132.21,1820.71,699.726
179.6,4312.39,9204.59,4126.29,358.141,8833.14,4479.05,2347.3,4961.83,2789.73,4752.89,3187.59,3380.3,7311.99,9420.71,8762.74,7022.16,3896.56,7706.03,5133.6,1822.1,701.118
179.65,4313.77,9205.98,4127.68,359.533,8834.53,4480.44,2348.7,4963.21,2791.12,4754.28,3188.99,3381.7,7313.4,9422.1,8764.11,7023.56,3897.95,7707.42,5134.99,1823.49,702.51
179.7,4315.15,9207.38,4129.07,360.925,8835.92,4481.83,2350.09,4964.58,2792.51,4755.67,3190.38,3383.09,7314.82,9423.49,8765.47,7024.95,3899.34,7708.81,5136.38,1824.88,703.901
179.75,4316.53,9208.78,4130.46,362.317,8837.31,4483.22,2351.48,4965.96,2793.9,4757.06,3191.77,3384.48,7316.23,9424.88,8766.84,7026.35,3900.73,7710.2,5137.77,1826.27,705.293
179.8,4317.91,9210.18,4131.84,363.709,8838.7,4484.61,2352.87,4967.33,2795.29,4758.45,3193.16,3385.87,7317.64,9426.26,8768.2,7027.74,3902.12,7711.59,5139.16,1827.67,706.685
179.85,4319.29,9211.58,4133.23,365.101,8840.09,4486,2354.26,4968.71,2796.68,4759.84,3194.55,3387.26,7319.05,9427.65,8769.57,7029.14,3903.51,7712.98,5140.54,1829.06,708.077
179.9,4320.67,9212.98,4134.62,366.493,8841.48,4487.39,2355.66,4970.09,2798.07,4761.23,3195.94,3388.65,7320.47,9429.04,8770.93,7030.53,3904.9,7714.36,5141.93,1830.45,709.469
179.95,4322.06,9214.38,4136.01,367.885,8842.86,4488.78,2357.05,4971.46,2799.46,4762.61,3197.33,3390.04,7321.88,9430.43,8772.29,7031.93,3906.29,7715.75,5143.32,1831.84,710.861
180,4323.44,9215.77,4137.4,369.277,8844.25,4490.17,2358.44,4972.84,2800.86,4764,3198.72,3391.43,7323.29,9431.82,8773.66,7033.32,3907.67,7717.14,5144.71,1833.23,712.252
180.05,4324.82,9217.17,4138.79,370.668,8845.64,4491.56,2359.83,4974.22,2802.25,4765.39,3200.12,3392.82,7324.7,9433.21,8775.02,7034.72,3909.06,7718.53,5146.1,1834.62,713.644
180.1,4326.2,9218.57,4140.18,372.06,8847.03,4492.95,2361.22,4975.59,2803.64,4766.78,3201.51,3394.21,7326.12,9434.6,8776.39,7036.12,3910.45,7719.92,5147.49,1836.02,715.036
180.15,4327.58,9219.97,4141.57,373.452,8848.42,4494.34,2362.61,4976.97,2805.03,4768.17,3202.9,3395.6,7327.53,9435.99,8777.75,7037.51,3911.84,7721.31,5148.88,1837.41,716.428
180.2,4328.96,9221.37,4142.96,374.844,8849.81,4495.73,2364.01,4978.35,2806.42,4769.56,3204.29,3396.99,7328.94,9437.38,8779.12,7038.91,3913.23,7722.7,5150.27,1838.8,717.82
180.25,4330.34,9222.77,4144.34,376.236,8851.2,4497.12,2365.4,4979.72,2807.81,4770.95,3205.68,3398.38,7330.35,9438.76,8780.48,7040.3,3914.62,7724.09,5151.66,1840.19,719.212
180.3,4331.72,9224.17,4145.73,377.628,8852.59,4498.51,2366.79,4981.1,2809.2,4772.34,3207.07,3399.77,7331.76,9440.15,8781.85,7041.7,3916.01,7725.47,5153.04,1841.58,720.604
180.35,4333.1,9225.56,4147.12,379.02,8853.98,4499.9,2368.18,4982.47,2810.59,4773.72,3208.46,3401.17,7333.18,9441.54,8783.21,7043.09,3917.4,7726.86,5154.43,1842.97,721.995
180.4,4334.48,9226.96,4148.51,380.412,8855.36,4501.29,2369.57,4983.85,2811.99,4775.11,3209.85,3402.56,7334.59,9442.93,8784.57,7044.49,3918.79,7728.25,5155.82,1844.37,723.387
180.45,4335.86,9228.36,4149.9,381.804,8856.75,4502.68,2370.96,4985.23,2813.38,4776.5,3211.24,3403.95,7336,9444.32,8785.94,7045.88,3920.18,7729.64,5157.21,1845.76,724.779
180.5,4337.24,9229.76,4151.29,383.195,8858.14,4504.06,2372.36,4986.6,2814.77,4777.89,3212.64,3405.34,7337.41,9445.71,8787.3,7047.28,3921.56,7731.03,5158.6,1847.15,726.171
180.55,4338.62,9231.16,4152.68,384.587,8859.53,4505.45,2373.75,4987.98,2816.16,4779.28,3214.03,3406.73,7338.83,9447.1,8788.67,7048.67,3922.95,7732.42,5159.99,1848.54,727.563
180.6,4340,9232.56,4154.07,385.979,8860.92,4506.84,2375.14,4989.36,2817.55,4780.67,3215.42,3408.12,7340.24,9448.49,8790.03,7050.07,3924.34,7733.81,5161.38,1849.93,728.955
180.65,4341.38,9233.95,4155.46,387.371,8862.31,4508.23,2376.53,4990.73,2818.94,4782.06,3216.81,3409.51,7341.65,9449.88,8791.4,7051.46,3925.73,7735.2,5162.77,1851.33,730.346
180.7,4342.76,9235.35,4156.85,388.763,8863.7,4509.62,2377.92,4992.11,2820.33,4783.44,3218.2,3410.9,7343.06,9451.26,8792.76,7052.86,3927.12,7736.59,5164.16,1852.72,731.738
180.75,4344.14,9236.75,4158.23,390.155,8865.09,4511.01,2379.31,4993.49,2821.72,4784.83,3219.59,3412.29,7344.48,9452.65,8794.13,7054.25,3928.51,7737.97,5165.54,1854.11,733.13
180.8,4345.52,9238.15,4159.62,391.547,8866.48,4512.4,2380.71,4994.86,2823.12,4786.22,3220.98,3413.68,7345.89,9454.04,8795.49,7055.65,3929.9,7739.36,5166.93,1855.5,734.522
180.85,4346.9,9239.55,4161.01,392.939,8867.86,4513.79,2382.1,4996.24,2824.51,4787.61,3222.37,3415.07,7347.3,9455.43,8796.86,7057.05,3931.29,7740.75,5168.32,1856.89,735.914
180.9,4348.29,9240.95,4162.4,394.331,8869.25,4515.18,2383.49,4997.61,2825.9,4789,3223.77,3416.46,7348.71,9456.82,8798.22,7058.44,3932.68,7742.14,5169.71,1858.28,737.306
180.95,4349.67,9242.35,4163.79,395.722,8870.64,4516.57,2384.88,4998.99,2827.29,4790.39,3225.16,3417.85,7350.13,9458.21,8799.58,7059.84,3934.07,7743.53,5171.1,1859.68,738.697
181,4351.05,9243.74,4165.18,397.114,8872.03,4517.96,2386.27,5000.37,2828.68,4791.78,3226.55,3419.24,7351.54,9459.6,8800.95,7061.23,3935.45,7744.92,5172.49,1861.07,740.089
181.05,4352.43,9245.14,4166.57,398.506,8873.42,4519.35,2387.67,5001.74,2830.07,4793.17,3227.94,3420.64,7352.95,9460.99,8802.31,7062.63,3936.84,7746.31,5173.88,1862.46,741.481
181.1,4353.81,9246.54,4167.96,399.898,8874.81,4520.74,2389.06,5003.12,2831.46,4794.55,3229.33,3422.03,7354.36,9462.38,8803.68,7064.02,3938.23,7747.7,5175.27,1863.85,742.873
181.15,4355.19,9247.94,4169.35,401.29,8876.2,4522.13,2390.45,5004.5,2832.85,4795.94,3230.72,3423.42,7355.78,9463.76,8805.04,7065.42,3939.62,7749.09,5176.66,1865.24,744.265
181.2,4356.57,9249.34,4170.73,402.682,8877.59,4523.52,2391.84,5005.87,2834.25,4797.33,3232.11,3424.81,7357.19,9465.15,8806.41,7066.81,3941.01,7750.47,5178.04,1866.64,745.657
181.25,4357.95,9250.74,4172.12,404.074,8878.98,4524.91,2393.23,5007.25,2835.64,4798.72,3233.5,3426.2,7358.6,9466.54,8807.77,7068.21,3942.4,7751.86,5179.43,1868.03,747.048
181.3,4359.33,9252.13,4173.51,405.466,8880.36,4526.3,2394.62,5008.63,2837.03,4800.11,3234.9,3427.59,7360.01,9467.93,8809.14,7069.6,3943.79,7753.25,5180.82,1869.42,748.44
181.35,4360.71,9253.53,4174.9,406.858,8881.75,4527.69,2396.02,5010,2838.42,4801.5,3236.29,3428.98,7361.43,9469.32,8810.5,7071,3945.18,7754.64,5182.21,1870.81,749.832
181.4,4362.09,9254.93,4176.29,408.249,8883.14,4529.07,2397.41,5011.38,2839.81,4802.89,3237.68,3430.37,7362.84,9470.71,8811.87,7072.39,3946.57,7756.03,5183.6,1872.2,751.224
181.45,4363.47,9256.33,4177.68,409.641,8884.53,4530.46,2398.8,5012.75,2841.2,4804.27,3239.07,3431.76,7364.25,9472.1,8813.23,7073.79,3947.96,7757.42,5184.99,1873.59,752.616
181.5,4364.85,9257.73,4179.07,411.033,8885.92,4531.85,2400.19,5014.13,2842.59,4805.66,3240.46,3433.15,7365.66,9473.49,8814.6,7075.18,3949.35,7758.81,5186.38,1874.99,754.008
181.55,4366.23,9259.13,4180.46,412.425,8887.31,4533.24,2401.58,5015.51,2843.98,4807.05,3241.85,3434.54,7367.08,9474.88,8815.96,7076.58,3950.73,7760.2,5187.77,1876.38,755.4
181.6,4367.61,9260.53,4181.85,413.817,8888.7,4534.63,2402.97,5016.88,2845.38,4808.44,3243.24,3435.93,7368.49,9476.27,8817.32,7077.97,3952.12,7761.58,5189.16,1877.77,756.791
181.65,4368.99,9261.92,4183.23,415.209,8890.09,4536.02,2404.37,5018.26,2846.77,4809.83,3244.63,3437.32,7369.9,9477.65,8818.69,7079.37,3953.51,7762.97,5190.54,1879.16,758.183
181.7,4370.37,9263.32,4184.62,416.601,8891.48,4537.41,2405.76,5019.64,2848.16,4811.22,3246.03,3438.71,7371.31,9479.04,8820.05,7080.77,3954.9,7764.36,5191.93,1880.55,759.575
181.75,4371.75,9264.72,4186.01,417.993,8892.86,4538.8,2407.15,5021.01,2849.55,4812.61,3247.42,3440.11,7372.73,9480.43,8821.42,7082.16,3956.29,7765.75,5193.32,1881.95,760.967
181.8,4373.13,9266.12,4187.4,419.385,8894.25,4540.19,2408.54,5022.39,2850.94,4814,3248.81,3441.5,7374.14,9481.82,8822.78,7083.56,3957.68,7767.14,5194.71,1883.34,762.359
181.85,4374.52,9267.52,4188.79,420.776,8895.64,4541.58,2409.93,5023.77,2852.33,4815.38,3250.2,3442.89,7375.55,9483.21,8824.15,7084.95,3959.07,7768.53,5196.1,1884.73,763.751
181.9,4375.9,9268.92,4190.18,422.168,8897.03,4542.97,2411.32,5025.14,2853.72,4816.77,3251.59,3444.28,7376.96,9484.6,8825.51,7086.35,3960.46,7769.92,5197.49,1886.12,765.142
181.95,4377.28,9270.31,4191.57,423.56,8898.42,4544.36,2412.72,5026.52,2855.11,4818.16,3252.98,3445.67,7378.38,9485.99,8826.88,7087.74,3961.85,7771.31,5198.88,1887.51,766.534
182,4378.66,9271.71,4192.96,424.952,8899.81,4545.75,2414.11,5027.89,2856.51,4819.55,3254.37,3447.06,7379.79,9487.38,8828.24,7089.14,3963.24,7772.7,5200.27,1888.9,767.926
182.05,4380.04,9273.11,4194.35,426.344,8901.2,4547.14,2415.5,5029.27,2857.9,4820.94,3255.76,3448.45,7381.2,9488.77,8829.61,7090.53,3964.62,7774.08,5201.66,1890.3,769.318
182.1,4381.42,9274.51,4195.74,427.736,8902.59,4548.53,2416.89,5030.65,2859.29,4822.33,3257.16,3449.84,7382.61,9490.15,8830.97,7091.93,3966.01,7775.47,5203.04,1891.69,770.71
182.15,4382.8,9275.91,4197.12,429.128,8903.98,4549.92,2418.28,5032.02,2860.68,4823.72,3258.55,3451.23,7384.03,9491.54,8832.34,7093.32,3967.4,7776.86,5204.43,1893.08,772.102
182.2,4384.18,9277.31,4198.51,430.52,8905.36,4551.31,2419.68,5033.4,2862.07,4825.1,3259.94,3452.62,7385.44,9492.93,8833.7,7094.72,3968.79,7778.25,5205.82,1894.47,773.493
182.25,4385.56,9278.71,4199.9,431.912,8906.75,4552.7,2421.07,5034.78,2863.46,4826.49,3261.33,3454.01,7386.85,9494.32,8835.07,7096.11,3970.18,7779.64,5207.21,1895.86,774.885
182.3,4386.94,9280.1,4201.29,433.303,8908.14,4554.08,2422.46,5036.15,2864.85,4827.88,3262.72,3455.4,7388.26,9495.71,8836.43,7097.51,3971.57,7781.03,5208.6,1897.26,776.277
182.35,4388.32,9281.5,4202.68,434.695,8909.53,4555.47,2423.85,5037.53,2866.24,4829.27,3264.11,3456.79,7389.68,9497.1,8837.8,7098.9,3972.96,7782.42,5209.99,1898.65,777.669
182.4,4389.7,9282.9,4204.07,436.087,8910.92,4556.86,2425.24,5038.91,2867.64,4830.66,3265.5,3458.18,7391.09,9498.49,8839.16,7100.3,3974.35,7783.81,5211.38,1900.04,779.061
182.45,4391.08,9284.3,4205.46,437.479,8912.31,4558.25,2426.63,5040.28,2869.03,4832.05,3266.89,3459.58,7392.5,9499.88,8840.52,7101.7,3975.74,7785.2,5212.77,1901.43,780.453
182.5,4392.46,9285.7,4206.85,438.871,8913.7,4559.64,2428.03,5041.66,2870.42,4833.44,3268.29,3460.97,7393.91,9501.27,8841.89,7103.09,3977.13,7786.58,5214.16,1902.82,781.844
182.55,4393.84,9287.1,4208.24,440.263,8915.09,4561.03,2429.42,5043.04,2871.81,4834.83,3269.68,3462.36,7395.33,9502.65,8843.25,7104.49,3978.52,7787.97,5215.54,1904.21,783.236
182.6,4395.22,9288.49,4209.62,441.655,8916.48,4562.42,2430.81,5044.41,2873.2,4836.21,3271.07,3463.75,7396.74,9504.04,8844.62,7105.88,3979.9,7789.36,5216.93,1905.61,784.628
182.65,4396.6,9289.89,4211.01,443.047,8917.86,4563.81,2432.2,5045.79,2874.59,4837.6,3272.46,3465.14,7398.15,9505.43,8845.98,7107.28,3981.29,7790.75,5218.32,1907,786.02
182.7,4397.98,9291.29,4212.4,444.439,8919.25,4565.2,2433.59,5047.16,2875.98,4838.99,3273.85,3466.53,7399.56,9506.82,8847.35,7108.67,3982.68,7792.14,5219.71,1908.39,787.412
182.75,4399.37,9292.69,4213.79,445.83,8920.64,4566.59,2434.98,5048.54,2877.37,4840.38,3275.24,3467.92,7400.98,9508.21,8848.71,7110.07,3984.07,7793.53,5221.1,1909.78,788.804
182.8,4400.75,9294.09,4215.18,447.222,8922.03,4567.98,2436.38,5049.92,2878.77,4841.77,3276.63,3469.31,7402.39,9509.6,8850.08,7111.46,3985.46,7794.92,5222.49,1911.17,790.196
182.85,4402.13,9295.49,4216.57,448.614,8923.42,4569.37,2437.77,5051.29,2880.16,4843.16,3278.02,3470.7,7403.8,9510.99,8851.44,7112.86,3986.85,7796.31,5223.88,1912.57,791.587
182.9,4403.51,9296.89,4217.96,450.006,8924.81,4570.76,2439.16,5052.67,2881.55,4844.55,3279.42,3472.09,7405.21,9512.38,8852.81,7114.25,3988.24,7797.69,5225.27,1913.96,792.979
182.95,4404.89,9298.28,4219.35,451.398,8926.2,4572.15,2440.55,5054.05,2882.94,4845.93,3280.81,3473.48,7406.63,9513.77,8854.17,7115.65,3989.63,7799.08,5226.66,1915.35,794.371
183,4406.27,9299.68,4220.74,452.79,8927.59,4573.54,2441.94,5055.42,2884.33,4847.32,3282.2,3474.87,7408.04,9515.15,8855.54,7117.04,3991.02,7800.47,5228.04,1916.74,795.763
183.05,4407.65,9301.08,4222.12,454.182,8928.98,4574.93,2443.33,5056.8,2885.72,4848.71,3283.59,3476.26,7409.45,9516.54,8856.9,7118.44,3992.41,7801.86,5229.43,1918.13,797.155
183.1,4409.03,9302.48,4223.51,455.574,8930.36,4576.32,2444.73,5058.18,2887.11,4850.1,3284.98,3477.65,7410.86,9517.93,8858.27,7119.83,3993.79,7803.25,5230.82,1919.52,798.547
183.15,4410.41,9303.88,4224.9,456.966,8931.75,4577.71,2446.12,5059.55,2888.5,4851.49,3286.37,3479.05,7412.28,9519.32,8859.63,7121.23,3995.18,7804.64,5232.21,1920.92,799.938
183.2,4411.79,9305.28,4226.29,458.357,8933.14,4579.09,2447.51,5060.93,2889.9,4852.88,3287.76,3480.44,7413.69,9520.71,8861,7122.63,3996.57,7806.03,5233.6,1922.31,801.33
183.25,4413.17,9306.68,4227.68,459.749,8934.53,4580.48,2448.9,5062.31,2891.29,4854.27,3289.15,3481.83,7415.1,9522.1,8862.36,7124.02,3997.96,7807.42,5234.99,1923.7,802.722
183.3,4414.55,9308.07,4229.07,461.141,8935.92,4581.87,2450.29,5063.68,2892.68,4855.66,3290.54,3483.22,7416.51,9523.49,8863.73,7125.42,3999.35,7808.81,5236.38,1925.09,804.114
183.35,4415.93,9309.47,4230.46,462.533,8937.31,4583.26,2451.69,5065.06,2894.07,4857.04,3291.94,3484.61,7417.93,9524.88,8865.09,7126.81,4000.74,7810.19,5237.77,1926.48,805.506
183.4,4417.31,9310.87,4231.85,463.925,8938.7,4584.65,2453.08,5066.43,2895.46,4858.43,3293.33,3486,7419.34,9526.27,8866.46,7128.21,4002.13,7811.58,5239.16,1927.88,806.898
183.45,4418.69,9312.27,4233.24,465.317,8940.09,4586.04,2454.47,5067.81,2896.85,4859.82,3294.72,3487.39,7420.75,9527.65,8867.82,7129.6,4003.52,7812.97,5240.54,1929.27,808.289
183.5,4420.07,9313.67,4234.63,466.709,8941.48,4587.43,2455.86,5069.19,2898.24,4861.21,3296.11,3488.78,7422.16,9529.04,8869.19,7131,4004.91,7814.36,5241.93,1930.66,809.681
183.55,4421.45,9315.07,4236.01,468.101,8942.86,4588.82,2457.25,5070.56,2899.63,4862.6,3297.5,3490.17,7423.58,9530.43,8870.55,7132.39,4006.3,7815.75,5243.32,1932.05,811.073
183.6,4422.83,9316.46,4237.4,469.493,8944.25,4590.21,2458.64,5071.94,2901.03,4863.99,3298.89,3491.56,7424.99,9531.82,8871.92,7133.79,4007.68,7817.14,5244.71,1933.44,812.465
183.65,4424.22,9317.86,4238.79,470.884,8945.64,4591.6,2460.04,5073.32,2902.42,4865.38,3300.28,3492.95,7426.4,9533.21,8873.28,7135.18,4009.07,7818.53,5246.1,1934.83,813.857
183.7,4425.6,9319.26,4240.18,472.276,8947.03,4592.99,2461.43,5074.69,2903.81,4866.76,3301.67,3494.34,7427.81,9534.6,8874.65,7136.58,4010.46,7819.92,5247.49,1936.23,815.249
183.75,4426.98,9320.66,4241.57,473.668,8948.42,4594.38,2462.82,5076.07,2905.2,4868.15,3303.07,3495.73,7429.23,9535.99,8876.01,7137.97,4011.85,7821.3,5248.88,1937.62,816.64
183.8,4428.36,9322.06,4242.96,475.06,8949.81,4595.77,2464.21,5077.45,2906.59,4869.54,3304.46,3497.12,7430.64,9537.38,8877.38,7139.37,4013.24,7822.69,5250.27,1939.01,818.032
183.85,4429.74,9323.46,4244.35,476.452,8951.2,4597.16,2465.6,5078.82,2907.98,4870.93,3305.85,3498.52,7432.05,9538.77,8878.74,7140.76,4014.63,7824.08,5251.66,1940.4,819.424
183.9,4431.12,9324.86,4245.74,477.844,8952.59,4598.55,2466.99,5080.2,2909.37,4872.32,3307.24,3499.91,7433.46,9540.15,8880.11,7142.16,4016.02,7825.47,5253.04,1941.79,820.816
183.95,4432.5,9326.25,4247.13,479.236,8953.98,4599.94,2468.39,5081.58,2910.76,4873.71,3308.63,3501.3,7434.88,9541.54,8881.47,7143.56,4017.41,7826.86,5254.43,1943.18,822.208
184,4433.88,9327.65,4248.51,480.628,8955.36,4601.33,2469.78,5082.95,2912.16,4875.1,3310.02,3502.69,7436.29,9542.93,8882.84,7144.95,4018.8,7828.25,5255.82,1944.58,823.6
184.05,4435.26,9329.05,4249.9,482.019,8956.75,4602.72,2471.17,5084.33,2913.55,4876.49,3311.41,3504.08,7437.7,9544.32,8884.2,7146.35,4020.19,7829.64,5257.21,1945.97,824.991
184.1,4436.64,9330.45,4251.29,483.411,8958.14,4604.1,2472.56,5085.7,2914.94,4877.87,3312.8,3505.47,7439.11,9545.71,8885.57,7147.74,4021.58,7831.03,5258.6,1947.36,826.383
184.15,4438.02,9331.85,4252.68,484.803,8959.53,4605.49,2473.95,5087.08,2916.33,4879.26,3314.2,3506.86,7440.52,9547.1,8886.93,7149.14,4022.96,7832.42,5259.99,1948.75,827.775
184.2,4439.4,9333.25,4254.07,486.195,8960.92,4606.88,2475.34,5088.46,2917.72,4880.65,3315.59,3508.25,7441.94,9548.49,8888.3,7150.53,4024.35,7833.8,5261.38,1950.14,829.167
184.25,4440.78,9334.64,4255.46,487.587,8962.31,4608.27,2476.74,5089.83,2919.11,4882.04,3316.98,3509.64,7443.35,9549.88,8889.66,7151.93,4025.74,7835.19,5262.77,1951.54,830.559
184.3,4442.16,9336.04,4256.85,488.979,8963.7,4609.66,2478.13,5091.21,2920.5,4883.43,3318.37,3511.03,7444.76,9551.27,8891.03,7153.32,4027.13,7836.58,5264.16,1952.93,831.951
184.35,4443.54,9337.44,4258.24,490.371,8965.09,4611.05,2479.52,5092.59,2921.89,4884.82,3319.76,3512.42,7446.17,9552.65,8892.39,7154.72,4028.52,7837.97,5265.54,1954.32,833.343
184.4,4444.92,9338.84,4259.63,491.763,8966.48,4612.44,2480.91,5093.96,2923.29,4886.21,3321.15,3513.81,7447.59,9554.04,8893.76,7156.11,4029.91,7839.36,5266.93,1955.71,834.734
184.45,4446.3,9340.24,4261.01,493.155,8967.86,4613.83,2482.3,5095.34,2924.68,4887.59,3322.54,3515.2,7449,9555.43,8895.12,7157.51,4031.3,7840.75,5268.32,1957.1,836.126
