time,N1,N2,N3,N4,N5,N6,N7,N8
66.35,3981.47,9231.62,131.281,5005.4,8.88345,4217.78,1957.9,8974.98
66.4,3982.86,9233.01,132.669,5006.8,10.2746,4219.17,1959.29,8976.36
66.45,3984.25,9234.4,134.058,5008.2,11.6657,4220.56,1960.68,8977.75
66.5,3985.64,9235.79,135.447,5009.6,13.0568,4221.95,1962.07,8979.13
66.55,3987.02,9237.18,136.836,5011,14.4479,4223.34,1963.46,8980.51
66.6,3988.41,9238.57,138.225,5012.4,15.839,4224.73,1964.86,8981.9
66.65,3989.8,9239.96,139.614,5013.8,17.2301,4226.11,1966.25,8983.28
66.7,3991.19,9241.34,141.003,5015.2,18.6212,4227.5,1967.64,8984.67
66.75,3992.58,9242.73,142.392,5016.6,20.0124,4228.89,1969.03,8986.05
66.8,3993.97,9244.12,143.781,5018,21.4035,4230.28,1970.42,8987.43
66.85,3995.36,9245.51,145.169,5019.4,22.7946,4231.67,1971.81,8988.82
66.9,3996.75,9246.9,146.558,5020.8,24.1857,4233.06,1973.2,8990.2
66.95,3998.14,9248.29,147.947,5022.19,25.5768,4234.45,1974.59,8991.59
67,3999.53,9249.68,149.336,5023.59,26.9679,4235.84,1975.98,8992.97
67.05,4000.92,9251.07,150.725,5024.99,28.359,4237.23,1977.37,8994.35
67.1,4002.31,9252.46,152.114,5026.39,29.7501,4238.61,1978.76,8995.74
67.15,4003.7,9253.84,153.503,5027.79,31.1412,4240,1980.15,8997.12
67.2,4005.08,9255.23,154.892,5029.19,32.5324,4241.39,1981.54,8998.51
67.25,4006.47,9256.62,156.281,5030.59,33.9235,4242.78,1982.93,8999.89
67.3,4007.86,9258.01,157.669,5031.99,35.3146,4244.17,1984.32,9001.27
67.35,4009.25,9259.4,159.058,5033.39,36.7057,4245.56,1985.71,9002.66
67.4,4010.64,9260.79,160.447,5034.79,38.0968,4246.95,1987.1,9004.04
67.45,4012.03,9262.18,161.836,5036.19,39.4879,4248.34,1988.49,9005.42
67.5,4013.42,9263.57,163.225,5037.59,40.879,4249.73,1989.89,9006.81
67.55,4014.81,9264.96,164.614,5038.99,42.2701,4251.11,1991.28,9008.19
67.6,4016.2,9266.34,166.003,5040.38,43.6612,4252.5,1992.67,9009.58
67.65,4017.59,9267.73,167.392,5041.78,45.0524,4253.89,1994.06,9010.96
67.7,4018.98,9269.12,168.781,5043.18,46.4435,4255.28,1995.45,9012.34
67.75,4020.37,9270.51,170.169,5044.58,47.8346,4256.67,1996.84,9013.73
67.8,4021.76,9271.9,171.558,5045.98,49.2257,4258.06,1998.23,9015.11
67.85,4023.15,9273.29,172.947,5047.38,50.6168,4259.45,1999.62,9016.5
67.9,4024.53,9274.68,174.336,5048.78,52.0079,4260.84,2001.01,9017.88
67.95,4025.92,9276.07,175.725,5050.18,53.399,4262.23,2002.4,9019.26
68,4027.31,9277.46,177.114,5051.58,54.7901,4263.61,2003.79,9020.65
68.05,4028.7,9278.84,178.503,5052.98,56.1812,4265,2005.18,9022.03
68.1,4030.09,9280.23,179.892,5054.38,57.5723,4266.39,2006.57,9023.42
68.15,4031.48,9281.62,181.281,5055.78,58.9634,4267.78,2007.96,9024.8
68.2,4032.87,9283.01,182.669,5057.17,60.3546,4269.17,2009.35,9026.18
68.25,4034.26,9284.4,184.058,5058.57,61.7457,4270.56,2010.74,9027.57
68.3,4035.65,9285.79,185.447,5059.97,63.1368,4271.95,2012.13,9028.95
68.35,4037.04,9287.18,186.836,5061.37,64.5279,4273.34,2013.53,9030.34
68.4,4038.43,9288.57,188.225,5062.77,65.919,4274.73,2014.92,9031.72
68.45,4039.82,9289.96,189.614,5064.17,67.3101,4276.11,2016.31,9033.1
68.5,4041.21,9291.34,191.003,5065.57,68.7012,4277.5,2017.7,9034.49
68.55,4042.59,9292.73,192.392,5066.97,70.0923,4278.89,2019.09,9035.87
68.6,4043.98,9294.12,193.781,5068.37,71.4834,4280.28,2020.48,9037.25
68.65,4045.37,9295.51,195.169,5069.77,72.8745,4281.67,2021.87,9038.64
68.7,4046.76,9296.9,196.558,5071.17,74.2656,4283.06,2023.26,9040.02
68.75,4048.15,9298.29,197.947,5072.57,75.6567,4284.45,2024.65,9041.41
68.8,4049.54,9299.68,199.336,5073.97,77.0478,4285.84,2026.04,9042.79
68.85,4050.93,9301.07,200.725,5075.36,78.439,4287.23,2027.43,9044.17
68.9,4052.32,9302.46,202.114,5076.76,79.8301,4288.61,2028.82,9045.56
68.95,4053.71,9303.84,203.503,5078.16,81.2212,4290,2030.21,9046.94
69,4055.1,9305.23,204.892,5079.56,82.6123,4291.39,2031.6,9048.33
69.05,4056.49,9306.62,206.281,5080.96,84.0034,4292.78,2032.99,9049.71
69.1,4057.88,9308.01,207.669,5082.36,85.3945,4294.17,2034.38,9051.09
69.15,4059.27,9309.4,209.058,5083.76,86.7856,4295.56,2035.77,9052.48
69.2,4060.65,9310.79,210.447,5085.16,88.1767,4296.95,2037.16,9053.86
69.25,4062.04,9312.18,211.836,5086.56,89.5678,4298.34,2038.56,9055.25
69.3,4063.43,9313.57,213.225,5087.96,90.9589,4299.73,2039.95,9056.63
69.35,4064.82,9314.96,214.614,5089.36,92.35,4301.11,2041.34,9058.01
69.4,4066.21,9316.34,216.003,5090.76,93.7411,4302.5,2042.73,9059.4
69.45,4067.6,9317.73,217.392,5092.16,95.1322,4303.89,2044.12,9060.78
69.5,4068.99,9319.12,218.781,5093.55,96.5233,4305.28,2045.51,9062.17
69.55,4070.38,9320.51,220.169,5094.95,97.9144,4306.67,2046.9,9063.55
69.6,4071.77,9321.9,221.558,5096.35,99.3055,4308.06,2048.29,9064.93
69.65,4073.16,9323.29,222.947,5097.75,100.697,4309.45,2049.68,9066.32
69.7,4074.55,9324.68,224.336,5099.15,102.088,4310.84,2051.07,9067.7
69.75,4075.94,9326.07,225.725,5100.55,103.479,4312.23,2052.46,9069.09
69.8,4077.33,9327.46,227.114,5101.95,104.87,4313.61,2053.85,9070.47
69.85,4078.71,9328.84,228.503,5103.35,106.261,4315,2055.24,9071.85
69.9,4080.1,9330.23,229.892,5104.75,107.652,4316.39,2056.63,9073.24
69.95,4081.49,9331.62,231.281,5106.15,109.043,4317.78,2058.02,9074.62
70,4082.88,9333.01,232.669,5107.55,110.434,4319.17,2059.41,9076
70.05,4084.27,9334.4,234.058,5108.95,111.825,4320.56,2060.8,9077.39
70.1,4085.66,9335.79,235.447,5110.34,113.217,4321.95,2062.19,9078.77
70.15,4087.05,9337.18,236.836,5111.74,114.608,4323.34,2063.59,9080.16
70.2,4088.44,9338.57,238.225,5113.14,115.999,4324.73,2064.98,9081.54
70.25,4089.83,9339.96,239.614,5114.54,117.39,4326.11,2066.37,9082.92
70.3,4091.22,9341.34,241.003,5115.94,118.781,4327.5,2067.76,9084.31
70.35,4092.61,9342.73,242.392,5117.34,120.172,4328.89,2069.15,9085.69
70.4,4094,9344.12,243.781,5118.74,121.563,4330.28,2070.54,9087.08
70.45,4095.39,9345.51,245.169,5120.14,122.954,4331.67,2071.93,9088.46
70.5,4096.78,9346.9,246.558,5121.54,124.345,4333.06,2073.32,9089.84
70.55,4098.16,9348.29,247.947,5122.94,125.737,4334.45,2074.71,9091.23
70.6,4099.55,9349.68,249.336,5124.34,127.128,4335.84,2076.1,9092.61
70.65,4100.94,9351.07,250.725,5125.74,128.519,4337.23,2077.49,9094
70.7,4102.33,9352.46,252.114,5127.13,129.91,4338.61,2078.88,9095.38
70.75,4103.72,9353.84,253.503,5128.53,131.301,4340,2080.27,9096.76
70.8,4105.11,9355.23,254.892,5129.93,132.692,4341.39,2081.66,9098.15
70.85,4106.5,9356.62,256.281,5131.33,134.083,4342.78,2083.05,9099.53
70.9,4107.89,9358.01,257.669,5132.73,135.474,4344.17,2084.44,9100.92
70.95,4109.28,9359.4,259.058,5134.13,136.865,4345.56,2085.83,9102.3
71,4110.67,9360.79,260.447,5135.53,138.256,4346.95,2087.22,9103.68
71.05,4112.06,9362.18,261.836,5136.93,139.648,4348.34,2088.62,9105.07
71.1,4113.45,9363.57,263.225,5138.33,141.039,4349.73,2090.01,9106.45
71.15,4114.84,9364.96,264.614,5139.73,142.43,4351.11,2091.4,9107.84
71.2,4116.22,9366.34,266.003,5141.13,143.821,4352.5,2092.79,9109.22
71.25,4117.61,9367.73,267.392,5142.53,145.212,4353.89,2094.18,9110.6
71.3,4119,9369.12,268.781,5143.93,146.603,4355.28,2095.57,9111.99
71.35,4120.39,9370.51,270.169,5145.32,147.994,4356.67,2096.96,9113.37
71.4,4121.78,9371.9,271.558,5146.72,149.385,4358.06,2098.35,9114.75
71.45,4123.17,9373.29,272.947,5148.12,150.776,4359.45,2099.74,9116.14
71.5,4124.56,9374.68,274.336,5149.52,152.167,4360.84,2101.13,9117.52
71.55,4125.95,9376.07,275.725,5150.92,153.559,4362.23,2102.52,9118.91
71.6,4127.34,9377.46,277.114,5152.32,154.95,4363.61,2103.91,9120.29
71.65,4128.73,9378.84,278.503,5153.72,156.341,4365,2105.3,9121.67
71.7,4130.12,9380.23,279.892,5155.12,157.732,4366.39,2106.69,9123.06
71.75,4131.51,9381.62,281.281,5156.52,159.123,4367.78,2108.08,9124.44
71.8,4132.9,9383.01,282.669,5157.92,160.514,4369.17,2109.47,9125.83
71.85,4134.28,9384.4,284.058,5159.32,161.905,4370.56,2110.86,9127.21
71.9,4135.67,9385.79,285.447,5160.72,163.296,4371.95,2112.25,9128.59
71.95,4137.06,9387.18,286.836,5162.11,164.687,4373.34,2113.65,9129.98
72,4138.45,9388.57,288.225,5163.51,166.078,4374.73,2115.04,9131.36
72.05,4139.84,9389.96,289.614,5164.91,167.47,4376.11,2116.43,9132.75
72.1,4141.23,9391.34,291.003,5166.31,168.861,4377.5,2117.82,9134.13
72.15,4142.62,9392.73,292.392,5167.71,170.252,4378.89,2119.21,9135.51
72.2,4144.01,9394.12,293.781,5169.11,171.643,4380.28,2120.6,9136.9
72.25,4145.4,9395.51,295.169,5170.51,173.034,4381.67,2121.99,9138.28
72.3,4146.79,9396.9,296.558,5171.91,174.425,4383.06,2123.38,9139.67
72.35,4148.18,9398.29,297.947,5173.31,175.816,4384.45,2124.77,9141.05
72.4,4149.57,9399.68,299.336,5174.71,177.207,4385.84,2126.16,9142.43
72.45,4150.96,9401.07,300.725,5176.11,178.598,4387.23,2127.55,9143.82
72.5,4152.34,9402.46,302.114,5177.51,179.989,4388.61,2128.94,9145.2
72.55,4153.73,9403.84,303.503,5178.9,181.381,4390,2130.33,9146.59
72.6,4155.12,9405.23,304.892,5180.3,182.772,4391.39,2131.72,9147.97
72.65,4156.51,9406.62,306.281,5181.7,184.163,4392.78,2133.11,9149.35
72.7,4157.9,9408.01,307.669,5183.1,185.554,4394.17,2134.5,9150.74
72.75,4159.29,9409.4,309.058,5184.5,186.945,4395.56,2135.89,9152.12
72.8,4160.68,9410.79,310.447,5185.9,188.336,4396.95,2137.28,9153.51
72.85,4162.07,9412.18,311.836,5187.3,189.727,4398.34,2138.68,9154.89
72.9,4163.46,9413.57,313.225,5188.7,191.118,4399.73,2140.07,9156.27
72.95,4164.85,9414.96,314.614,5190.1,192.509,4401.11,2141.46,9157.66
73,4166.24,9416.34,316.003,5191.5,193.9,4402.5,2142.85,9159.04
73.05,4167.63,9417.73,317.392,5192.9,195.292,4403.89,2144.24,9160.43
73.1,4169.02,9419.12,318.781,5194.3,196.683,4405.28,2145.63,9161.81
73.15,4170.41,9420.51,320.169,5195.7,198.074,4406.67,2147.02,9163.19
73.2,4171.79,9421.9,321.558,5197.09,199.465,4408.06,2148.41,9164.58
73.25,4173.18,9423.29,322.947,5198.49,200.856,4409.45,2149.8,9165.96
73.3,4174.57,9424.68,324.336,5199.89,202.247,4410.84,2151.19,9167.34
73.35,4175.96,9426.07,325.725,5201.29,203.638,4412.23,2152.58,9168.73
73.4,4177.35,9427.46,327.114,5202.69,205.029,4413.61,2153.97,9170.11
73.45,4178.74,9428.84,328.503,5204.09,206.42,4415,2155.36,9171.5
73.5,4180.13,9430.23,329.892,5205.49,207.811,4416.39,2156.75,9172.88
73.55,4181.52,9431.62,331.281,5206.89,209.202,4417.78,2158.14,9174.26
73.6,4182.91,9433.01,332.669,5208.29,210.594,4419.17,2159.53,9175.65
73.65,4184.3,9434.4,334.058,5209.69,211.985,4420.56,2160.92,9177.03
73.7,4185.69,9435.79,335.447,5211.09,213.376,4421.95,2162.31,9178.42
73.75,4187.08,9437.18,336.836,5212.49,214.767,4423.34,2163.71,9179.8
73.8,4188.47,9438.57,338.225,5213.88,216.158,4424.73,2165.1,9181.18
73.85,4189.85,9439.96,339.614,5215.28,217.549,4426.11,2166.49,9182.57
73.9,4191.24,9441.34,341.003,5216.68,218.94,4427.5,2167.88,9183.95
73.95,4192.63,9442.73,342.392,5218.08,220.331,4428.89,2169.27,9185.34
74,4194.02,9444.12,343.781,5219.48,221.722,4430.28,2170.66,9186.72
74.05,4195.41,9445.51,345.169,5220.88,223.113,4431.67,2172.05,9188.1
74.1,4196.8,9446.9,346.558,5222.28,224.505,4433.06,2173.44,9189.49
74.15,4198.19,9448.29,347.947,5223.68,225.896,4434.45,2174.83,9190.87
74.2,4199.58,9449.68,349.336,5225.08,227.287,4435.84,2176.22,9192.26
74.25,4200.97,9451.07,350.725,5226.48,228.678,4437.23,2177.61,9193.64
74.3,4202.36,9452.46,352.114,5227.88,230.069,4438.61,2179,9195.02
74.35,4203.75,9453.84,353.503,5229.28,231.46,4440,2180.39,9196.41
74.4,4205.14,9455.23,354.892,5230.67,232.851,4441.39,2181.78,9197.79
74.45,4206.53,9456.62,356.281,5232.07,234.242,4442.78,2183.17,9199.18
74.5,4207.91,9458.01,357.669,5233.47,235.633,4444.17,2184.56,9200.56
74.55,4209.3,9459.4,359.058,5234.87,237.024,4445.56,2185.95,9201.94
74.6,4210.69,9460.79,360.447,5236.27,238.415,4446.95,2187.34,9203.33
74.65,4212.08,9462.18,361.836,5237.67,239.807,4448.34,2188.74,9204.71
74.7,4213.47,9463.57,363.225,5239.07,241.198,4449.73,2190.13,9206.1
74.75,4214.86,9464.96,364.614,5240.47,242.589,4451.11,2191.52,9207.48
74.8,4216.25,9466.34,366.003,5241.87,243.98,4452.5,2192.91,9208.86
74.85,4217.64,9467.73,367.392,5243.27,245.371,4453.89,2194.3,9210.25
74.9,4219.03,9469.12,368.781,5244.67,246.762,4455.28,2195.69,9211.63
74.95,4220.42,9470.51,370.169,5246.07,248.153,4456.67,2197.08,9213.02
75,4221.81,9471.9,371.558,5247.46,249.544,4458.06,2198.47,9214.4
75.05,4223.2,9473.29,372.947,5248.86,250.935,4459.45,2199.86,9215.78
75.1,4224.59,9474.68,374.336,5250.26,252.326,4460.84,2201.25,9217.17
75.15,4225.97,9476.07,375.725,5251.66,253.717,4462.23,2202.64,9218.55
75.2,4227.36,9477.46,377.114,5253.06,255.109,4463.61,2204.03,9219.94
75.25,4228.75,9478.84,378.503,5254.46,256.5,4465,2205.42,9221.32
75.3,4230.14,9480.23,379.892,5255.86,257.891,4466.39,2206.81,9222.7
75.35,4231.53,9481.62,381.281,5257.26,259.282,4467.78,2208.2,9224.09
75.4,4232.92,9483.01,382.669,5258.66,260.673,4469.17,2209.59,9225.47
75.45,4234.31,9484.4,384.058,5260.06,262.064,4470.56,2210.98,9226.86
75.5,4235.7,9485.79,385.447,5261.46,263.455,4471.95,2212.37,9228.24
75.55,4237.09,9487.18,386.836,5262.86,264.846,4473.34,2213.77,9229.62
75.6,4238.48,9488.57,388.225,5264.25,266.237,4474.73,2215.16,9231.01
75.65,4239.87,9489.96,389.614,5265.65,267.628,4476.11,2216.55,9232.39
75.7,4241.26,9491.34,391.003,5267.05,269.019,4477.5,2217.94,9233.78
75.75,4242.65,9492.73,392.392,5268.45,270.411,4478.89,2219.33,9235.16
75.8,4244.04,9494.12,393.781,5269.85,271.802,4480.28,2220.72,9236.54
75.85,4245.42,9495.51,395.169,5271.25,273.193,4481.67,2222.11,9237.93
75.9,4246.81,9496.9,396.558,5272.65,274.584,4483.06,2223.5,9239.31
75.95,4248.2,9498.29,397.947,5274.05,275.975,4484.45,2224.89,9240.7
76,4249.59,9499.68,399.336,5275.45,277.366,4485.84,2226.28,9242.08
76.05,4250.98,9501.07,400.725,5276.85,278.757,4487.23,2227.67,9243.46
76.1,4252.37,9502.46,402.114,5278.25,280.148,4488.61,2229.06,9244.85
76.15,4253.76,9503.84,403.503,5279.65,281.539,4490,2230.45,9246.23
76.2,4255.15,9505.23,404.892,5281.04,282.93,4491.39,2231.84,9247.61
76.25,4256.54,9506.62,406.281,5282.44,284.321,4492.78,2233.23,9249
76.3,4257.93,9508.01,407.669,5283.84,285.713,4494.17,2234.62,9250.38
76.35,4259.32,9509.4,409.058,5285.24,287.104,4495.56,2236.01,9251.77
76.4,4260.71,9510.79,410.447,5286.64,288.495,4496.95,2237.4,9253.15
76.45,4262.1,9512.18,411.836,5288.04,289.886,4498.34,2238.8,9254.53
76.5,4263.48,9513.57,413.225,5289.44,291.277,4499.73,2240.19,9255.92
76.55,4264.87,9514.96,414.614,5290.84,292.668,4501.11,2241.58,9257.3
76.6,4266.26,9516.34,416.003,5292.24,294.059,4502.5,2242.97,9258.69
76.65,4267.65,9517.73,417.392,5293.64,295.45,4503.89,2244.36,9260.07
76.7,4269.04,9519.12,418.781,5295.04,296.841,4505.28,2245.75,9261.45
76.75,4270.43,9520.51,420.169,5296.44,298.232,4506.67,2247.14,9262.84
76.8,4271.82,9521.9,421.558,5297.83,299.623,4508.06,2248.53,9264.22
76.85,4273.21,9523.29,422.947,5299.23,301.014,4509.45,2249.92,9265.61
76.9,4274.6,9524.68,424.336,5300.63,302.406,4510.84,2251.31,9266.99
76.95,4275.99,9526.07,425.725,5302.03,303.797,4512.23,2252.7,9268.37
77,4277.38,9527.46,427.114,5303.43,305.188,4513.61,2254.09,9269.76
77.05,4278.77,9528.84,428.503,5304.83,306.579,4515,2255.48,9271.14
77.1,4280.16,9530.23,429.892,5306.23,307.97,4516.39,2256.87,9272.53
77.15,4281.54,9531.62,431.281,5307.63,309.361,4517.78,2258.26,9273.91
77.2,4282.93,9533.01,432.669,5309.03,310.752,4519.17,2259.65,9275.29
77.25,4284.32,9534.4,434.058,5310.43,312.143,4520.56,2261.04,9276.68
77.3,4285.71,9535.79,435.447,5311.83,313.534,4521.95,2262.43,9278.06
77.35,4287.1,9537.18,436.836,5313.22,314.925,4523.34,2263.83,9279.45
77.4,4288.49,9538.57,438.225,5314.62,316.316,4524.73,2265.22,9280.83
77.45,4289.88,9539.96,439.614,5316.02,317.708,4526.11,2266.61,9282.21
77.5,4291.27,9541.34,441.003,5317.42,319.099,4527.5,2268,9283.6
77.55,4292.66,9542.73,442.392,5318.82,320.49,4528.89,2269.39,9284.98
77.6,4294.05,9544.12,443.781,5320.22,321.881,4530.28,2270.78,9286.37
77.65,4295.44,9545.51,445.169,5321.62,323.272,4531.67,2272.17,9287.75
77.7,4296.83,9546.9,446.558,5323.02,324.663,4533.06,2273.56,9289.13
77.75,4298.22,9548.29,447.947,5324.42,326.054,4534.45,2274.95,9290.52
77.8,4299.6,9549.68,449.336,5325.82,327.445,4535.84,2276.34,9291.9
77.85,4300.99,9551.07,450.725,5327.22,328.836,4537.23,2277.73,9293.29
77.9,4302.38,9552.46,452.114,5328.62,330.227,4538.61,2279.12,9294.67
77.95,4303.77,9553.84,453.503,5330.01,331.618,4540,2280.51,9296.05
78,4305.16,9555.23,454.892,5331.41,333.009,4541.39,2281.9,9297.44
78.05,4306.55,9556.62,456.281,5332.81,334.401,4542.78,2283.29,9298.82
78.1,4307.94,9558.01,457.669,5334.21,335.792,4544.17,2284.68,9300.21
78.15,4309.33,9559.4,459.058,5335.61,337.183,4545.56,2286.07,9301.59
78.2,4310.72,9560.79,460.447,5337.01,338.574,4546.95,2287.46,9302.97
78.25,4312.11,9562.18,461.836,5338.41,339.965,4548.34,2288.86,9304.36
78.3,4313.5,9563.57,463.225,5339.81,341.356,4549.73,2290.25,9305.74
78.35,4314.89,9564.96,464.614,5341.21,342.747,4551.11,2291.64,9307.13
78.4,4316.28,9566.34,466.003,5342.61,344.138,4552.5,2293.03,9308.51
78.45,4317.66,9567.73,467.392,5344.01,345.529,4553.89,2294.42,9309.89
78.5,4319.05,9569.12,468.781,5345.41,346.92,4555.28,2295.81,9311.28
78.55,4320.44,9570.51,470.169,5346.8,348.311,4556.67,2297.2,9312.66
78.6,4321.83,9571.9,471.558,5348.2,349.702,4558.06,2298.59,9314.05
78.65,4323.22,9573.29,472.947,5349.6,351.094,4559.45,2299.98,9315.43
78.7,4324.61,9574.68,474.336,5351,352.485,4560.84,2301.37,9316.81
78.75,4326,9576.07,475.725,5352.4,353.876,4562.23,2302.76,9318.2
78.8,4327.39,9577.46,477.114,5353.8,355.267,4563.61,2304.15,9319.58
78.85,4328.78,9578.84,478.503,5355.2,356.658,4565,2305.54,9320.97
78.9,4330.17,9580.23,479.892,5356.6,358.049,4566.39,2306.93,9322.35
78.95,4331.56,9581.62,481.281,5358,359.44,4567.78,2308.32,9323.73
79,4332.95,9583.01,482.669,5359.4,360.831,4569.17,2309.71,9325.12
79.05,4334.34,9584.4,484.058,5360.8,362.222,4570.56,2311.1,9326.5
79.1,4335.72,9585.79,485.447,5362.2,363.613,4571.95,2312.49,9327.89
79.15,4337.11,9587.18,486.836,5363.59,365.004,4573.34,2313.89,9329.27
79.2,4338.5,9588.57,488.225,5364.99,366.395,4574.73,2315.28,9330.65
79.25,4339.89,9589.96,489.614,5366.39,367.787,4576.11,2316.67,9332.04
79.3,4341.28,9591.34,491.003,5367.79,369.178,4577.5,2318.06,9333.42
79.35,4342.67,9592.73,492.392,5369.19,370.569,4578.89,2319.45,9334.81
79.4,4344.06,9594.12,493.781,5370.59,371.96,4580.28,2320.84,9336.19
79.45,4345.45,9595.51,495.169,5371.99,373.351,4581.67,2322.23,9337.57
79.5,4346.84,9596.9,496.558,5373.39,374.742,4583.06,2323.62,9338.96
79.55,4348.23,9598.29,497.947,5374.79,376.133,4584.45,2325.01,9340.34
79.6,4349.62,9599.68,499.336,5376.19,377.524,4585.84,2326.4,9341.73
79.65,4351.01,9601.07,500.725,5377.59,378.915,4587.23,2327.79,9343.11
79.7,4352.4,9602.46,502.114,5378.98,380.306,4588.61,2329.18,9344.49
79.75,4353.79,9603.84,503.503,5380.38,381.697,4590,2330.57,9345.88
79.8,4355.17,9605.23,504.892,5381.78,383.088,4591.39,2331.96,9347.26
79.85,4356.56,9606.62,506.281,5383.18,384.479,4592.78,2333.35,9348.65
79.9,4357.95,9608.01,507.669,5384.58,385.871,4594.17,2334.74,9350.03
79.95,4359.34,9609.4,509.058,5385.98,387.262,4595.56,2336.13,9351.41
80,4360.73,9610.79,510.447,5387.38,388.653,4596.95,2337.52,9352.8
80.05,4362.12,9612.18,511.836,5388.78,390.044,4598.34,2338.91,9354.18
80.1,4363.51,9613.57,513.225,5390.18,391.435,4599.73,2340.31,9355.57
80.15,4364.9,9614.96,514.614,5391.58,392.826,4601.11,2341.7,9356.95
80.2,4366.29,9616.34,516.003,5392.98,394.217,4602.5,2343.09,9358.33
80.25,4367.68,9617.73,517.392,5394.38,395.608,4603.89,2344.48,9359.72
80.3,4369.07,9619.12,518.781,5395.77,396.999,4605.28,2345.87,9361.1
80.35,4370.46,9620.51,520.169,5397.17,398.39,4606.67,2347.26,9362.49
80.4,4371.85,9621.9,521.558,5398.57,399.781,4608.06,2348.65,9363.87
80.45,4373.23,9623.29,522.947,5399.97,401.172,4609.45,2350.04,9365.25
80.5,4374.62,9624.68,524.336,5401.37,402.563,4610.84,2351.43,9366.64
80.55,4376.01,9626.07,525.725,5402.77,403.955,4612.23,2352.82,9368.02
80.6,4377.4,9627.46,527.114,5404.17,405.346,4613.61,2354.21,9369.41
80.65,4378.79,9628.84,528.503,5405.57,406.737,4615,2355.6,9370.79
80.7,4380.18,9630.23,529.892,5406.97,408.128,4616.39,2356.99,9372.17
80.75,4381.57,9631.62,531.281,5408.37,409.519,4617.78,2358.38,9373.56
80.8,4382.96,9633.01,532.669,5409.77,410.91,4619.17,2359.77,9374.94
80.85,4384.35,9634.4,534.058,5411.16,412.301,4620.56,2361.16,9376.33
80.9,4385.74,9635.79,535.447,5412.56,413.692,4621.95,2362.55,9377.71
80.95,4387.13,9637.18,536.836,5413.96,415.083,4623.34,2363.94,9379.09
81,4388.52,9638.57,538.225,5415.36,416.474,4624.73,2365.34,9380.48
81.05,4389.91,9639.96,539.614,5416.76,417.865,4626.11,2366.73,9381.86
81.1,4391.29,9641.34,541.003,5418.16,419.256,4627.5,2368.12,9383.25
81.15,4392.68,9642.73,542.392,5419.56,420.647,4628.89,2369.51,9384.63
81.2,4394.07,9644.12,543.781,5420.96,422.039,4630.28,2370.9,9386.01
81.25,4395.46,9645.51,545.169,5422.36,423.43,4631.67,2372.29,9387.4
81.3,4396.85,9646.9,546.558,5423.76,424.821,4633.06,2373.68,9388.78
81.35,4398.24,9648.29,547.947,5425.16,426.212,4634.45,2375.07,9390.17
81.4,4399.63,9649.68,549.336,5426.56,427.603,4635.84,2376.46,9391.55
81.45,4401.02,9651.07,550.725,5427.95,428.994,4637.23,2377.85,9392.93
81.5,4402.41,9652.46,552.114,5429.35,430.385,4638.61,2379.24,9394.32
81.55,4403.8,9653.84,553.503,5430.75,431.776,4640,2380.63,9395.7
81.6,4405.19,9655.23,554.892,5432.15,433.167,4641.39,2382.02,9397.09
81.65,4406.58,9656.62,556.281,5433.55,434.558,4642.78,2383.41,9398.47
81.7,4407.97,9658.01,557.669,5434.95,435.949,4644.17,2384.8,9399.85
81.75,4409.35,9659.4,559.058,5436.35,437.34,4645.56,2386.19,9401.24
81.8,4410.74,9660.79,560.447,5437.75,438.731,4646.95,2387.58,9402.62
81.85,4412.13,9662.18,561.836,5439.15,440.123,4648.34,2388.97,9404.01
81.9,4413.52,9663.57,563.225,5440.55,441.514,4649.73,2390.37,9405.39
81.95,4414.91,9664.96,564.614,5441.95,442.905,4651.11,2391.76,9406.77
82,4416.3,9666.34,566.003,5443.34,444.296,4652.5,2393.15,9408.16
82.05,4417.69,9667.73,567.392,5444.74,445.687,4653.89,2394.54,9409.54
82.1,4419.08,9669.12,568.781,5446.14,447.078,4655.28,2395.93,9410.93
82.15,4420.47,9670.51,570.169,5447.54,448.469,4656.67,2397.32,9412.31
82.2,4421.86,9671.9,571.558,5448.94,449.86,4658.06,2398.71,9413.69
82.25,4423.25,9673.29,572.947,5450.34,451.251,4659.45,2400.1,9415.08
82.3,4424.64,9674.68,574.336,5451.74,452.642,4660.84,2401.49,9416.46
82.35,4426.03,9676.07,575.725,5453.14,454.033,4662.23,2402.88,9417.85
82.4,4427.41,9677.46,577.114,5454.54,455.424,4663.61,2404.27,9419.23
82.45,4428.8,9678.84,578.503,5455.94,456.815,4665,2405.66,9420.62
82.5,4430.19,9680.23,579.892,5457.34,458.207,4666.39,2407.05,9422
82.55,4431.58,9681.62,581.281,5458.74,459.598,4667.78,2408.44,9423.38
82.6,4432.97,9683.01,582.669,5460.13,460.989,4669.17,2409.83,9424.77
82.65,4434.36,9684.4,584.058,5461.53,462.38,4670.56,2411.22,9426.15
82.7,4435.75,9685.79,585.447,5462.93,463.771,4671.95,2412.61,9427.54
82.75,4437.14,9687.18,586.836,5464.33,465.162,4673.34,2414,9428.92
82.8,4438.53,9688.57,588.225,5465.73,466.553,4674.73,2415.39,9430.3
82.85,4439.92,9689.96,589.614,5467.13,467.944,4676.11,2416.79,9431.69
82.9,4441.31,9691.34,591.003,5468.53,469.335,4677.5,2418.18,9433.07
82.95,4442.7,9692.73,592.392,5469.93,470.726,4678.89,2419.57,9434.46
