time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19
186.25,7788.73,7615.33,3978.07,5467.79,2296.21,8660.77,8856.04,1196.84,5508.01,7309.22,9444.61,2928.66,6969.71,9215.36,3815.77,1712.02,9700.34,1325.49,5299.76
186.3,7790.12,7616.71,3979.46,5469.18,2297.59,8662.16,8857.43,1198.23,5509.4,7310.61,9446,2930.05,6971.09,9216.75,3817.15,1713.41,9701.73,1326.88,5301.18
186.35,7791.51,7618.09,3980.84,5470.57,2298.98,8663.55,8858.81,1199.62,5510.8,7312,9447.4,2931.44,6972.48,9218.13,3818.52,1714.81,9703.12,1328.27,5302.6
186.4,7792.9,7619.47,3982.23,5471.96,2300.37,8664.94,8860.2,1201.01,5512.19,7313.39,9448.79,2932.83,6973.87,9219.52,3819.9,1716.21,9704.51,1329.66,5304.03
186.45,7794.29,7620.85,3983.62,5473.35,2301.76,8666.32,8861.59,1202.41,5513.58,7314.78,9450.18,2934.22,6975.26,9220.91,3821.27,1717.61,9705.89,1331.05,5305.45
186.5,7795.68,7622.22,3985.01,5474.74,2303.15,8667.71,8862.98,1203.8,5514.97,7316.18,9451.57,2935.61,6976.65,9222.3,3822.65,1719.01,9707.28,1332.44,5306.87
186.55,7797.07,7623.6,3986.4,5476.13,2304.54,8669.1,8864.37,1205.19,5516.36,7317.57,9452.97,2937,6978.04,9223.69,3824.03,1720.4,9708.67,1333.83,5308.29
186.6,7798.45,7624.98,3987.79,5477.52,2305.93,8670.49,8865.75,1206.58,5517.76,7318.96,9454.36,2938.39,6979.43,9225.07,3825.4,1721.8,9710.06,1335.21,5309.71
186.65,7799.84,7626.36,3989.18,5478.91,2307.32,8671.88,8867.14,1207.97,5519.15,7320.35,9455.75,2939.78,6980.82,9226.46,3826.78,1723.2,9711.45,1336.6,5311.13
186.7,7801.23,7627.74,3990.57,5480.3,2308.71,8673.27,8868.53,1209.36,5520.54,7321.74,9457.14,2941.17,6982.21,9227.85,3828.16,1724.6,9712.84,1337.99,5312.56
186.75,7802.62,7629.11,3991.96,5481.69,2310.09,8674.66,8869.92,1210.75,5521.93,7323.13,9458.54,2942.57,6983.6,9229.24,3829.53,1726,9714.23,1339.38,5313.98
186.8,7804.01,7630.49,3993.34,5483.08,2311.48,8676.05,8871.31,1212.14,5523.32,7324.52,9459.93,2943.96,6984.99,9230.63,3830.91,1727.39,9715.62,1340.77,5315.4
186.85,7805.4,7631.87,3994.73,5484.47,2312.87,8677.43,8872.7,1213.53,5524.72,7325.91,9461.32,2945.35,6986.38,9232.02,3832.28,1728.79,9717.01,1342.16,5316.82
186.9,7806.79,7633.25,3996.12,5485.86,2314.26,8678.82,8874.08,1214.92,5526.11,7327.3,9462.71,2946.74,6987.77,9233.4,3833.66,1730.19,9718.39,1343.55,5318.24
186.95,7808.18,7634.63,3997.51,5487.25,2315.65,8680.21,8875.47,1216.32,5527.5,7328.69,9464.11,2948.13,6989.16,9234.79,3835.04,1731.59,9719.78,1344.94,5319.67
187,7809.56,7636,3998.9,5488.64,2317.04,8681.6,8876.86,1217.71,5528.89,7330.08,9465.5,2949.52,6990.55,9236.18,3836.41,1732.98,9721.17,1346.33,5321.09
187.05,7810.95,7637.38,4000.29,5490.03,2318.43,8682.99,8878.25,1219.1,5530.28,7331.47,9466.89,2950.91,6991.94,9237.57,3837.79,1734.38,9722.56,1347.71,5322.51
187.1,7812.34,7638.76,4001.68,5491.42,2319.82,8684.38,8879.64,1220.49,5531.68,7332.86,9468.29,2952.3,6993.33,9238.96,3839.17,1735.78,9723.95,1349.1,5323.93
187.15,7813.73,7640.14,4003.07,5492.81,2321.21,8685.77,8881.02,1221.88,5533.07,7334.25,9469.68,2953.69,6994.72,9240.34,3840.54,1737.18,9725.34,1350.49,5325.35
187.2,7815.12,7641.52,4004.46,5494.2,2322.59,8687.15,8882.41,1223.27,5534.46,7335.64,9471.07,2955.08,6996.11,9241.73,3841.92,1738.58,9726.73,1351.88,5326.77
187.25,7816.51,7642.9,4005.84,5495.59,2323.98,8688.54,8883.8,1224.66,5535.85,7337.03,9472.46,2956.48,6997.5,9243.12,3843.29,1739.97,9728.12,1353.27,5328.2
187.3,7817.9,7644.27,4007.23,5496.98,2325.37,8689.93,8885.19,1226.05,5537.24,7338.42,9473.86,2957.87,6998.89,9244.51,3844.67,1741.37,9729.51,1354.66,5329.62
187.35,7819.28,7645.65,4008.62,5498.38,2326.76,8691.32,8886.58,1227.44,5538.64,7339.81,9475.25,2959.26,7000.28,9245.9,3846.05,1742.77,9730.89,1356.05,5331.04
187.4,7820.67,7647.03,4010.01,5499.77,2328.15,8692.71,8887.97,1228.83,5540.03,7341.2,9476.64,2960.65,7001.67,9247.29,3847.42,1744.17,9732.28,1357.44,5332.46
187.45,7822.06,7648.41,4011.4,5501.16,2329.54,8694.1,8889.35,1230.22,5541.42,7342.59,9478.03,2962.04,7003.06,9248.67,3848.8,1745.57,9733.67,1358.83,5333.88
187.5,7823.45,7649.79,4012.79,5502.55,2330.93,8695.49,8890.74,1231.62,5542.81,7343.98,9479.43,2963.43,7004.45,9250.06,3850.17,1746.96,9735.06,1360.21,5335.3
187.55,7824.84,7651.16,4014.18,5503.94,2332.32,8696.88,8892.13,1233.01,5544.2,7345.37,9480.82,2964.82,7005.84,9251.45,3851.55,1748.36,9736.45,1361.6,5336.73
187.6,7826.23,7652.54,4015.57,5505.33,2333.71,8698.26,8893.52,1234.4,5545.59,7346.76,9482.21,2966.21,7007.23,9252.84,3852.93,1749.76,9737.84,1362.99,5338.15
187.65,7827.62,7653.92,4016.96,5506.72,2335.09,8699.65,8894.91,1235.79,5546.99,7348.16,9483.6,2967.6,7008.62,9254.23,3854.3,1751.16,9739.23,1364.38,5339.57
187.7,7829.01,7655.3,4018.34,5508.11,2336.48,8701.04,8896.29,1237.18,5548.38,7349.55,9485,2969,7010.01,9255.61,3855.68,1752.55,9740.62,1365.77,5340.99
187.75,7830.39,7656.68,4019.73,5509.5,2337.87,8702.43,8897.68,1238.57,5549.77,7350.94,9486.39,2970.39,7011.4,9257,3857.06,1753.95,9742.01,1367.16,5342.41
187.8,7831.78,7658.05,4021.12,5510.89,2339.26,8703.82,8899.07,1239.96,5551.16,7352.33,9487.78,2971.78,7012.78,9258.39,3858.43,1755.35,9743.39,1368.55,5343.84
187.85,7833.17,7659.43,4022.51,5512.28,2340.65,8705.21,8900.46,1241.35,5552.55,7353.72,9489.17,2973.17,7014.17,9259.78,3859.81,1756.75,9744.78,1369.94,5345.26
187.9,7834.56,7660.81,4023.9,5513.67,2342.04,8706.6,8901.85,1242.74,5553.95,7355.11,9490.57,2974.56,7015.56,9261.17,3861.18,1758.15,9746.17,1371.33,5346.68
187.95,7835.95,7662.19,4025.29,5515.06,2343.43,8707.99,8903.24,1244.13,5555.34,7356.5,9491.96,2975.95,7016.95,9262.55,3862.56,1759.54,9747.56,1372.71,5348.1
188,7837.34,7663.57,4026.68,5516.45,2344.82,8709.37,8904.62,1245.52,5556.73,7357.89,9493.35,2977.34,7018.34,9263.94,3863.94,1760.94,9748.95,1374.1,5349.52
188.05,7838.73,7664.94,4028.07,5517.84,2346.21,8710.76,8906.01,1246.92,5558.12,7359.28,9494.74,2978.73,7019.73,9265.33,3865.31,1762.34,9750.34,1375.49,5350.94
188.1,7840.12,7666.32,4029.46,5519.23,2347.59,8712.15,8907.4,1248.31,5559.51,7360.67,9496.14,2980.12,7021.12,9266.72,3866.69,1763.74,9751.73,1376.88,5352.37
188.15,7841.5,7667.7,4030.84,5520.62,2348.98,8713.54,8908.79,1249.7,5560.91,7362.06,9497.53,2981.51,7022.51,9268.11,3868.07,1765.14,9753.12,1378.27,5353.79
188.2,7842.89,7669.08,4032.23,5522.01,2350.37,8714.93,8910.18,1251.09,5562.3,7363.45,9498.92,2982.91,7023.9,9269.5,3869.44,1766.53,9754.51,1379.66,5355.21
188.25,7844.28,7670.46,4033.62,5523.4,2351.76,8716.32,8911.56,1252.48,5563.69,7364.84,9500.31,2984.3,7025.29,9270.88,3870.82,1767.93,9755.89,1381.05,5356.63
188.3,7845.67,7671.83,4035.01,5524.79,2353.15,8717.71,8912.95,1253.87,5565.08,7366.23,9501.71,2985.69,7026.68,9272.27,3872.19,1769.33,9757.28,1382.44,5358.05
188.35,7847.06,7673.21,4036.4,5526.18,2354.54,8719.09,8914.34,1255.26,5566.47,7367.62,9503.1,2987.08,7028.07,9273.66,3873.57,1770.73,9758.67,1383.83,5359.48
188.4,7848.45,7674.59,4037.79,5527.57,2355.93,8720.48,8915.73,1256.65,5567.87,7369.01,9504.49,2988.47,7029.46,9275.05,3874.95,1772.12,9760.06,1385.21,5360.9
188.45,7849.84,7675.97,4039.18,5528.96,2357.32,8721.87,8917.12,1258.04,5569.26,7370.4,9505.89,2989.86,7030.85,9276.44,3876.32,1773.52,9761.45,1386.6,5362.32
188.5,7851.23,7677.35,4040.57,5530.35,2358.71,8723.26,8918.51,1259.43,5570.65,7371.79,9507.28,2991.25,7032.24,9277.82,3877.7,1774.92,9762.84,1387.99,5363.74
188.55,7852.61,7678.73,4041.96,5531.74,2360.09,8724.65,8919.89,1260.83,5572.04,7373.18,9508.67,2992.64,7033.63,9279.21,3879.08,1776.32,9764.23,1389.38,5365.16
188.6,7854,7680.1,4043.34,5533.13,2361.48,8726.04,8921.28,1262.22,5573.43,7374.57,9510.06,2994.03,7035.02,9280.6,3880.45,1777.72,9765.62,1390.77,5366.58
188.65,7855.39,7681.48,4044.73,5534.52,2362.87,8727.43,8922.67,1263.61,5574.83,7375.96,9511.46,2995.42,7036.41,9281.99,3881.83,1779.11,9767.01,1392.16,5368.01
188.7,7856.78,7682.86,4046.12,5535.91,2364.26,8728.82,8924.06,1265,5576.22,7377.35,9512.85,2996.82,7037.8,9283.38,3883.2,1780.51,9768.39,1393.55,5369.43
188.75,7858.17,7684.24,4047.51,5537.3,2365.65,8730.2,8925.45,1266.39,5577.61,7378.74,9514.24,2998.21,7039.19,9284.77,3884.58,1781.91,9769.78,1394.94,5370.85
188.8,7859.56,7685.62,4048.9,5538.69,2367.04,8731.59,8926.83,1267.78,5579,7380.13,9515.63,2999.6,7040.58,9286.15,3885.96,1783.31,9771.17,1396.33,5372.27
188.85,7860.95,7686.99,4050.29,5540.08,2368.43,8732.98,8928.22,1269.17,5580.39,7381.53,9517.03,3000.99,7041.97,9287.54,3887.33,1784.71,9772.56,1397.71,5373.69
188.9,7862.33,7688.37,4051.68,5541.47,2369.82,8734.37,8929.61,1270.56,5581.79,7382.92,9518.42,3002.38,7043.36,9288.93,3888.71,1786.1,9773.95,1399.1,5375.12
188.95,7863.72,7689.75,4053.07,5542.86,2371.21,8735.76,8931,1271.95,5583.18,7384.31,9519.81,3003.77,7044.75,9290.32,3890.08,1787.5,9775.34,1400.49,5376.54
189,7865.11,7691.13,4054.46,5544.25,2372.59,8737.15,8932.39,1273.34,5584.57,7385.7,9521.2,3005.16,7046.14,9291.71,3891.46,1788.9,9776.73,1401.88,5377.96
189.05,7866.5,7692.51,4055.84,5545.65,2373.98,8738.54,8933.78,1274.73,5585.96,7387.09,9522.6,3006.55,7047.53,9293.09,3892.84,1790.3,9778.12,1403.27,5379.38
189.1,7867.89,7693.88,4057.23,5547.04,2375.37,8739.92,8935.16,1276.13,5587.35,7388.48,9523.99,3007.94,7048.92,9294.48,3894.21,1791.69,9779.51,1404.66,5380.8
189.15,7869.28,7695.26,4058.62,5548.43,2376.76,8741.31,8936.55,1277.52,5588.74,7389.87,9525.38,3009.33,7050.31,9295.87,3895.59,1793.09,9780.89,1406.05,5382.22
189.2,7870.67,7696.64,4060.01,5549.82,2378.15,8742.7,8937.94,1278.91,5590.14,7391.26,9526.77,3010.73,7051.7,9297.26,3896.97,1794.49,9782.28,1407.44,5383.65
189.25,7872.06,7698.02,4061.4,5551.21,2379.54,8744.09,8939.33,1280.3,5591.53,7392.65,9528.17,3012.12,7053.09,9298.65,3898.34,1795.89,9783.67,1408.83,5385.07
189.3,7873.44,7699.4,4062.79,5552.6,2380.93,8745.48,8940.72,1281.69,5592.92,7394.04,9529.56,3013.51,7054.47,9300.03,3899.72,1797.29,9785.06,1410.21,5386.49
189.35,7874.83,7700.77,4064.18,5553.99,2382.32,8746.87,8942.1,1283.08,5594.31,7395.43,9530.95,3014.9,7055.86,9301.42,3901.09,1798.68,9786.45,1411.6,5387.91
189.4,7876.22,7702.15,4065.57,5555.38,2383.71,8748.26,8943.49,1284.47,5595.7,7396.82,9532.34,3016.29,7057.25,9302.81,3902.47,1800.08,9787.84,1412.99,5389.33
189.45,7877.61,7703.53,4066.96,5556.77,2385.09,8749.65,8944.88,1285.86,5597.1,7398.21,9533.74,3017.68,7058.64,9304.2,3903.85,1801.48,9789.23,1414.38,5390.76
189.5,7879,7704.91,4068.34,5558.16,2386.48,8751.03,8946.27,1287.25,5598.49,7399.6,9535.13,3019.07,7060.03,9305.59,3905.22,1802.88,9790.62,1415.77,5392.18
189.55,7880.39,7706.29,4069.73,5559.55,2387.87,8752.42,8947.66,1288.64,5599.88,7400.99,9536.52,3020.46,7061.42,9306.98,3906.6,1804.28,9792.01,1417.16,5393.6
189.6,7881.78,7707.67,4071.12,5560.94,2389.26,8753.81,8949.04,1290.03,5601.27,7402.38,9537.91,3021.85,7062.81,9308.36,3907.98,1805.67,9793.39,1418.55,5395.02
189.65,7883.17,7709.04,4072.51,5562.33,2390.65,8755.2,8950.43,1291.43,5602.66,7403.77,9539.31,3023.25,7064.2,9309.75,3909.35,1807.07,9794.78,1419.94,5396.44
189.7,7884.55,7710.42,4073.9,5563.72,2392.04,8756.59,8951.82,1292.82,5604.06,7405.16,9540.7,3024.64,7065.59,9311.14,3910.73,1808.47,9796.17,1421.33,5397.87
189.75,7885.94,7711.8,4075.29,5565.11,2393.43,8757.98,8953.21,1294.21,5605.45,7406.55,9542.09,3026.03,7066.98,9312.53,3912.1,1809.87,9797.56,1422.71,5399.29
189.8,7887.33,7713.18,4076.68,5566.5,2394.82,8759.37,8954.6,1295.6,5606.84,7407.94,9543.49,3027.42,7068.37,9313.92,3913.48,1811.27,9798.95,1424.1,5400.71
189.85,7888.72,7714.56,4078.07,5567.89,2396.21,8760.76,8955.99,1296.99,5608.23,7409.33,9544.88,3028.81,7069.76,9315.3,3914.86,1812.66,9800.34,1425.49,5402.13
189.9,7890.11,7715.93,4079.46,5569.28,2397.59,8762.14,8957.37,1298.38,5609.62,7410.72,9546.27,3030.2,7071.15,9316.69,3916.23,1814.06,9801.73,1426.88,5403.55
189.95,7891.5,7717.31,4080.84,5570.67,2398.98,8763.53,8958.76,1299.77,5611.02,7412.11,9547.66,3031.59,7072.54,9318.08,3917.61,1815.46,9803.12,1428.27,5404.97
190,7892.89,7718.69,4082.23,5572.06,2400.37,8764.92,8960.15,1301.16,5612.41,7413.51,9549.06,3032.98,7073.93,9319.47,3918.99,1816.86,9804.51,1429.66,5406.4
190.05,7894.28,7720.07,4083.62,5573.45,2401.76,8766.31,8961.54,1302.55,5613.8,7414.9,9550.45,3034.37,7075.32,9320.86,3920.36,1818.25,9805.89,1431.05,5407.82
190.1,7895.66,7721.45,4085.01,5574.84,2403.15,8767.7,8962.93,1303.94,5615.19,7416.29,9551.84,3035.76,7076.71,9322.25,3921.74,1819.65,9807.28,1432.44,5409.24
190.15,7897.05,7722.82,4086.4,5576.23,2404.54,8769.09,8964.31,1305.34,5616.58,7417.68,9553.23,3037.16,7078.1,9323.63,3923.11,1821.05,9808.67,1433.83,5410.66
190.2,7898.44,7724.2,4087.79,5577.62,2405.93,8770.48,8965.7,1306.73,5617.98,7419.07,9554.63,3038.55,7079.49,9325.02,3924.49,1822.45,9810.06,1435.21,5412.08
190.25,7899.83,7725.58,4089.18,5579.01,2407.32,8771.86,8967.09,1308.12,5619.37,7420.46,9556.02,3039.94,7080.88,9326.41,3925.87,1823.85,9811.45,1436.6,5413.51
190.3,7901.22,7726.96,4090.57,5580.4,2408.71,8773.25,8968.48,1309.51,5620.76,7421.85,9557.41,3041.33,7082.27,9327.8,3927.24,1825.24,9812.84,1437.99,5414.93
190.35,7902.61,7728.34,4091.96,5581.79,2410.09,8774.64,8969.87,1310.9,5622.15,7423.24,9558.8,3042.72,7083.66,9329.19,3928.62,1826.64,9814.23,1439.38,5416.35
190.4,7904,7729.72,4093.34,5583.18,2411.48,8776.03,8971.26,1312.29,5623.54,7424.63,9560.2,3044.11,7085.05,9330.57,3930,1828.04,9815.62,1440.77,5417.77
190.45,7905.39,7731.09,4094.73,5584.57,2412.87,8777.42,8972.64,1313.68,5624.94,7426.02,9561.59,3045.5,7086.44,9331.96,3931.37,1829.44,9817.01,1442.16,5419.19
190.5,7906.77,7732.47,4096.12,5585.96,2414.26,8778.81,8974.03,1315.07,5626.33,7427.41,9562.98,3046.89,7087.83,9333.35,3932.75,1830.84,9818.39,1443.55,5420.61
190.55,7908.16,7733.85,4097.51,5587.35,2415.65,8780.2,8975.42,1316.46,5627.72,7428.8,9564.37,3048.28,7089.22,9334.74,3934.12,1832.23,9819.78,1444.94,5422.04
190.6,7909.55,7735.23,4098.9,5588.74,2417.04,8781.59,8976.81,1317.85,5629.11,7430.19,9565.77,3049.67,7090.61,9336.13,3935.5,1833.63,9821.17,1446.33,5423.46
190.65,7910.94,7736.61,4100.29,5590.13,2418.43,8782.97,8978.2,1319.24,5630.5,7431.58,9567.16,3051.07,7092,9337.52,3936.88,1835.03,9822.56,1447.71,5424.88
190.7,7912.33,7737.98,4101.68,5591.52,2419.82,8784.36,8979.58,1320.64,5631.9,7432.97,9568.55,3052.46,7093.39,9338.9,3938.25,1836.43,9823.95,1449.1,5426.3
190.75,7913.72,7739.36,4103.07,5592.91,2421.21,8785.75,8980.97,1322.03,5633.29,7434.36,9569.94,3053.85,7094.78,9340.29,3939.63,1837.82,9825.34,1450.49,5427.72
190.8,7915.11,7740.74,4104.46,5594.3,2422.59,8787.14,8982.36,1323.42,5634.68,7435.75,9571.34,3055.24,7096.16,9341.68,3941.01,1839.22,9826.73,1451.88,5429.15
190.85,7916.49,7742.12,4105.84,5595.69,2423.98,8788.53,8983.75,1324.81,5636.07,7437.14,9572.73,3056.63,7097.55,9343.07,3942.38,1840.62,9828.12,1453.27,5430.57
190.9,7917.88,7743.5,4107.23,5597.09,2425.37,8789.92,8985.14,1326.2,5637.46,7438.53,9574.12,3058.02,7098.94,9344.46,3943.76,1842.02,9829.51,1454.66,5431.99
190.95,7919.27,7744.87,4108.62,5598.48,2426.76,8791.31,8986.53,1327.59,5638.85,7439.92,9575.51,3059.41,7100.33,9345.84,3945.13,1843.42,9830.89,1456.05,5433.41
191,7920.66,7746.25,4110.01,5599.87,2428.15,8792.7,8987.91,1328.98,5640.25,7441.31,9576.91,3060.8,7101.72,9347.23,3946.51,1844.81,9832.28,1457.44,5434.83
191.05,7922.05,7747.63,4111.4,5601.26,2429.54,8794.08,8989.3,1330.37,5641.64,7442.7,9578.3,3062.19,7103.11,9348.62,3947.89,1846.21,9833.67,1458.83,5436.25
191.1,7923.44,7749.01,4112.79,5602.65,2430.93,8795.47,8990.69,1331.76,5643.03,7444.09,9579.69,3063.58,7104.5,9350.01,3949.26,1847.61,9835.06,1460.21,5437.68
191.15,7924.83,7750.39,4114.18,5604.04,2432.32,8796.86,8992.08,1333.15,5644.42,7445.49,9581.09,3064.98,7105.89,9351.4,3950.64,1849.01,9836.45,1461.6,5439.1
191.2,7926.22,7751.77,4115.57,5605.43,2433.71,8798.25,8993.47,1334.55,5645.81,7446.88,9582.48,3066.37,7107.28,9352.78,3952.02,1850.41,9837.84,1462.99,5440.52
191.25,7927.6,7753.14,4116.96,5606.82,2435.09,8799.64,8994.85,1335.94,5647.21,7448.27,9583.87,3067.76,7108.67,9354.17,3953.39,1851.8,9839.23,1464.38,5441.94
191.3,7928.99,7754.52,4118.34,5608.21,2436.48,8801.03,8996.24,1337.33,5648.6,7449.66,9585.26,3069.15,7110.06,9355.56,3954.77,1853.2,9840.62,1465.77,5443.36
191.35,7930.38,7755.9,4119.73,5609.6,2437.87,8802.42,8997.63,1338.72,5649.99,7451.05,9586.66,3070.54,7111.45,9356.95,3956.15,1854.6,9842.01,1467.16,5444.79
191.4,7931.77,7757.28,4121.12,5610.99,2439.26,8803.8,8999.02,1340.11,5651.38,7452.44,9588.05,3071.93,7112.84,9358.34,3957.52,1856,9843.39,1468.55,5446.21
191.45,7933.16,7758.66,4122.51,5612.38,2440.65,8805.19,9000.41,1341.5,5652.77,7453.83,9589.44,3073.32,7114.23,9359.73,3958.9,1857.4,9844.78,1469.94,5447.63
191.5,7934.55,7760.03,4123.9,5613.77,2442.04,8806.58,9001.8,1342.89,5654.17,7455.22,9590.83,3074.71,7115.62,9361.11,3960.27,1858.79,9846.17,1471.33,5449.05
191.55,7935.94,7761.41,4125.29,5615.16,2443.43,8807.97,9003.18,1344.28,5655.56,7456.61,9592.23,3076.1,7117.01,9362.5,3961.65,1860.19,9847.56,1472.71,5450.47
191.6,7937.33,7762.79,4126.68,5616.55,2444.82,8809.36,9004.57,1345.67,5656.95,7458,9593.62,3077.49,7118.4,9363.89,3963.03,1861.59,9848.95,1474.1,5451.9
191.65,7938.71,7764.17,4128.07,5617.94,2446.21,8810.75,9005.96,1347.06,5658.34,7459.39,9595.01,3078.89,7119.79,9365.28,3964.4,1862.99,9850.34,1475.49,5453.32
191.7,7940.1,7765.55,4129.46,5619.33,2447.59,8812.14,9007.35,1348.45,5659.73,7460.78,9596.4,3080.28,7121.18,9366.67,3965.78,1864.38,9851.73,1476.88,5454.74
191.75,7941.49,7766.92,4130.84,5620.72,2448.98,8813.53,9008.74,1349.85,5661.13,7462.17,9597.8,3081.67,7122.57,9368.05,3967.16,1865.78,9853.12,1478.27,5456.16
191.8,7942.88,7768.3,4132.23,5622.11,2450.37,8814.91,9010.12,1351.24,5662.52,7463.56,9599.19,3083.06,7123.96,9369.44,3968.53,1867.18,9854.51,1479.66,5457.58
191.85,7944.27,7769.68,4133.62,5623.5,2451.76,8816.3,9011.51,1352.63,5663.91,7464.95,9600.58,3084.45,7125.35,9370.83,3969.91,1868.58,9855.89,1481.05,5459
191.9,7945.66,7771.06,4135.01,5624.89,2453.15,8817.69,9012.9,1354.02,5665.3,7466.34,9601.97,3085.84,7126.74,9372.22,3971.28,1869.98,9857.28,1482.44,5460.43
191.95,7947.05,7772.44,4136.4,5626.28,2454.54,8819.08,9014.29,1355.41,5666.69,7467.73,9603.37,3087.23,7128.13,9373.61,3972.66,1871.37,9858.67,1483.83,5461.85
192,7948.44,7773.82,4137.79,5627.67,2455.93,8820.47,9015.68,1356.8,5668.09,7469.12,9604.76,3088.62,7129.52,9375,3974.04,1872.77,9860.06,1485.21,5463.27
192.05,7949.82,7775.19,4139.18,5629.06,2457.32,8821.86,9017.07,1358.19,5669.48,7470.51,9606.15,3090.01,7130.91,9376.38,3975.41,1874.17,9861.45,1486.6,5464.69
192.1,7951.21,7776.57,4140.57,5630.45,2458.71,8823.25,9018.45,1359.58,5670.87,7471.9,9607.54,3091.4,7132.3,9377.77,3976.79,1875.57,9862.84,1487.99,5466.11
192.15,7952.6,7777.95,4141.96,5631.84,2460.09,8824.64,9019.84,1360.97,5672.26,7473.29,9608.94,3092.8,7133.69,9379.16,3978.17,1876.97,9864.23,1489.38,5467.54
192.2,7953.99,7779.33,4143.34,5633.23,2461.48,8826.02,9021.23,1362.36,5673.65,7474.68,9610.33,3094.19,7135.08,9380.55,3979.54,1878.36,9865.62,1490.77,5468.96
192.25,7955.38,7780.71,4144.73,5634.62,2462.87,8827.41,9022.62,1363.75,5675.05,7476.08,9611.72,3095.58,7136.47,9381.94,3980.92,1879.76,9867.01,1492.16,5470.38
192.3,7956.77,7782.08,4146.12,5636.01,2464.26,8828.8,9024.01,1365.15,5676.44,7477.47,9613.12,3096.97,7137.85,9383.32,3982.29,1881.16,9868.39,1493.55,5471.8
192.35,7958.16,7783.46,4147.51,5637.4,2465.65,8830.19,9025.39,1366.54,5677.83,7478.86,9614.51,3098.36,7139.24,9384.71,3983.67,1882.56,9869.78,1494.94,5473.22
192.4,7959.55,7784.84,4148.9,5638.79,2467.04,8831.58,9026.78,1367.93,5679.22,7480.25,9615.9,3099.75,7140.63,9386.1,3985.05,1883.96,9871.17,1496.33,5474.64
192.45,7960.93,7786.22,4150.29,5640.18,2468.43,8832.97,9028.17,1369.32,5680.61,7481.64,9617.29,3101.14,7142.02,9387.49,3986.42,1885.35,9872.56,1497.71,5476.07
192.5,7962.32,7787.6,4151.68,5641.57,2469.82,8834.36,9029.56,1370.71,5682.01,7483.03,9618.69,3102.53,7143.41,9388.88,3987.8,1886.75,9873.95,1499.1,5477.49
192.55,7963.71,7788.98,4153.07,5642.96,2471.21,8835.75,9030.95,1372.1,5683.4,7484.42,9620.08,3103.92,7144.8,9390.27,3989.18,1888.15,9875.34,1500.49,5478.91
192.6,7965.1,7790.35,4154.46,5644.35,2472.59,8837.13,9032.34,1373.49,5684.79,7485.81,9621.47,3105.32,7146.19,9391.65,3990.55,1889.55,9876.73,1501.88,5480.33
192.65,7966.49,7791.73,4155.84,5645.74,2473.98,8838.52,9033.72,1374.88,5686.18,7487.2,9622.86,3106.71,7147.58,9393.04,3991.93,1890.94,9878.12,1503.27,5481.75
192.7,7967.88,7793.11,4157.23,5647.13,2475.37,8839.91,9035.11,1376.27,5687.57,7488.59,9624.26,3108.1,7148.97,9394.43,3993.31,1892.34,9879.51,1504.66,5483.18
192.75,7969.27,7794.49,4158.62,5648.52,2476.76,8841.3,9036.5,1377.66,5688.96,7489.98,9625.65,3109.49,7150.36,9395.82,3994.68,1893.74,9880.89,1506.05,5484.6
192.8,7970.66,7795.87,4160.01,5649.91,2478.15,8842.69,9037.89,1379.06,5690.36,7491.37,9627.04,3110.88,7151.75,9397.21,3996.06,1895.14,9882.28,1507.44,5486.02
192.85,7972.04,7797.24,4161.4,5651.3,2479.54,8844.08,9039.28,1380.45,5691.75,7492.76,9628.43,3112.27,7153.14,9398.59,3997.43,1896.54,9883.67,1508.83,5487.44
192.9,7973.43,7798.62,4162.79,5652.69,2480.93,8845.47,9040.66,1381.84,5693.14,7494.15,9629.83,3113.66,7154.53,9399.98,3998.81,1897.93,9885.06,1510.21,5488.86
192.95,7974.82,7800,4164.18,5654.08,2482.32,8846.85,9042.05,1383.23,5694.53,7495.54,9631.22,3115.05,7155.92,9401.37,4000.19,1899.33,9886.45,1511.6,5490.29
193,7976.21,7801.38,4165.57,5655.48,2483.71,8848.24,9043.44,1384.62,5695.92,7496.93,9632.61,3116.44,7157.31,9402.76,4001.56,1900.73,9887.84,1512.99,5491.71
193.05,7977.6,7802.76,4166.96,5656.87,2485.09,8849.63,9044.83,1386.01,5697.32,7498.32,9634,3117.83,7158.7,9404.15,4002.94,1902.13,9889.23,1514.38,5493.13
193.1,7978.99,7804.14,4168.34,5658.26,2486.48,8851.02,9046.22,1387.4,5698.71,7499.71,9635.4,3119.23,7160.09,9405.54,4004.32,1903.53,9890.62,1515.77,5494.55
193.15,7980.38,7805.51,4169.73,5659.65,2487.87,8852.41,9047.61,1388.79,5700.1,7501.1,9636.79,3120.62,7161.48,9406.92,4005.69,1904.92,9892.01,1517.16,5495.97
193.2,7981.76,7806.89,4171.12,5661.04,2489.26,8853.8,9048.99,1390.18,5701.49,7502.49,9638.18,3122.01,7162.87,9408.31,4007.07,1906.32,9893.39,1518.55,5497.39
193.25,7983.15,7808.27,4172.51,5662.43,2490.65,8855.19,9050.38,1391.57,5702.88,7503.88,9639.57,3123.4,7164.26,9409.7,4008.44,1907.72,9894.78,1519.94,5498.82
