time,N1,N2,N3,N4,N5,N6
153,365.421,4566.3,3675.78,3201.25,141.283,7026.88
153.05,366.809,4567.7,3677.17,3202.65,142.679,7028.27
153.1,368.198,4569.09,3678.56,3204.04,144.076,7029.66
153.15,369.587,4570.48,3679.95,3205.43,145.473,7031.05
153.2,370.976,4571.87,3681.34,3206.82,146.869,7032.44
153.25,372.365,4573.26,3682.73,3208.21,148.266,7033.83
153.3,373.754,4574.66,3684.12,3209.6,149.663,7035.22
153.35,375.143,4576.05,3685.51,3210.99,151.059,7036.61
153.4,376.532,4577.44,3686.9,3212.38,152.456,7038
153.45,377.921,4578.83,3688.29,3213.78,153.853,7039.38
153.5,379.309,4580.23,3689.68,3215.17,155.25,7040.77
153.55,380.698,4581.62,3691.07,3216.56,156.646,7042.16
153.6,382.087,4583.01,3692.46,3217.95,158.043,7043.55
153.65,383.476,4584.4,3693.85,3219.34,159.44,7044.94
153.7,384.865,4585.8,3695.24,3220.73,160.836,7046.33
153.75,386.254,4587.19,3696.62,3222.12,162.233,7047.72
153.8,387.643,4588.58,3698.01,3223.51,163.63,7049.11
153.85,389.032,4589.97,3699.4,3224.9,165.026,7050.5
153.9,390.421,4591.37,3700.79,3226.3,166.423,7051.88
153.95,391.809,4592.76,3702.18,3227.69,167.82,7053.27
154,393.198,4594.15,3703.57,3229.08,169.217,7054.66
154.05,394.587,4595.54,3704.96,3230.47,170.613,7056.05
154.1,395.976,4596.94,3706.35,3231.86,172.01,7057.44
154.15,397.365,4598.33,3707.74,3233.25,173.407,7058.83
154.2,398.754,4599.72,3709.13,3234.64,174.803,7060.22
154.25,400.143,4601.11,3710.52,3236.03,176.2,7061.61
154.3,401.532,4602.51,3711.91,3237.43,177.597,7063
154.35,402.921,4603.9,3713.3,3238.82,178.993,7064.38
154.4,404.309,4605.29,3714.69,3240.21,180.39,7065.77
154.45,405.698,4606.68,3716.08,3241.6,181.787,7067.16
154.5,407.087,4608.08,3717.47,3242.99,183.184,7068.55
154.55,408.476,4609.47,3718.86,3244.38,184.58,7069.94
154.6,409.865,4610.86,3720.25,3245.77,185.977,7071.33
154.65,411.254,4612.25,3721.63,3247.16,187.374,7072.72
154.7,412.643,4613.65,3723.02,3248.56,188.77,7074.11
154.75,414.032,4615.04,3724.41,3249.95,190.167,7075.5
154.8,415.421,4616.43,3725.8,3251.34,191.564,7076.88
154.85,416.81,4617.82,3727.19,3252.73,192.96,7078.27
154.9,418.198,4619.21,3728.58,3254.12,194.357,7079.66
154.95,419.587,4620.61,3729.97,3255.51,195.754,7081.05
155,420.976,4622,3731.36,3256.9,197.151,7082.44
155.05,422.365,4623.39,3732.75,3258.29,198.547,7083.83
155.1,423.754,4624.78,3734.14,3259.68,199.944,7085.22
155.15,425.143,4626.18,3735.53,3261.08,201.341,7086.61
155.2,426.532,4627.57,3736.92,3262.47,202.737,7088
155.25,427.921,4628.96,3738.31,3263.86,204.134,7089.38
155.3,429.31,4630.35,3739.7,3265.25,205.531,7090.77
155.35,430.698,4631.75,3741.09,3266.64,206.928,7092.16
155.4,432.087,4633.14,3742.48,3268.03,208.324,7093.55
155.45,433.476,4634.53,3743.87,3269.42,209.721,7094.94
155.5,434.865,4635.92,3745.26,3270.81,211.118,7096.33
155.55,436.254,4637.32,3746.64,3272.21,212.514,7097.72
155.6,437.643,4638.71,3748.03,3273.6,213.911,7099.11
155.65,439.032,4640.1,3749.42,3274.99,215.308,7100.5
155.7,440.421,4641.49,3750.81,3276.38,216.704,7101.88
155.75,441.81,4642.89,3752.2,3277.77,218.101,7103.27
155.8,443.198,4644.28,3753.59,3279.16,219.498,7104.66
155.85,444.587,4645.67,3754.98,3280.55,220.895,7106.05
155.9,445.976,4647.06,3756.37,3281.94,222.291,7107.44
155.95,447.365,4648.46,3757.76,3283.33,223.688,7108.83
156,448.754,4649.85,3759.15,3284.73,225.085,7110.22
156.05,450.143,4651.24,3760.54,3286.12,226.481,7111.61
156.1,451.532,4652.63,3761.93,3287.51,227.878,7113
156.15,452.921,4654.03,3763.32,3288.9,229.275,7114.38
156.2,454.31,4655.42,3764.71,3290.29,230.672,7115.77
156.25,455.698,4656.81,3766.1,3291.68,232.068,7117.16
156.3,457.087,4658.2,3767.49,3293.07,233.465,7118.55
156.35,458.476,4659.6,3768.88,3294.46,234.862,7119.94
156.4,459.865,4660.99,3770.26,3295.86,236.258,7121.33
156.45,461.254,4662.38,3771.65,3297.25,237.655,7122.72
156.5,462.643,4663.77,3773.04,3298.64,239.052,7124.11
156.55,464.032,4665.16,3774.43,3300.03,240.449,7125.5
156.6,465.421,4666.56,3775.82,3301.42,241.845,7126.88
156.65,466.81,4667.95,3777.21,3302.81,243.242,7128.27
156.7,468.198,4669.34,3778.6,3304.2,244.639,7129.66
156.75,469.587,4670.73,3779.99,3305.59,246.035,7131.05
156.8,470.976,4672.13,3781.38,3306.99,247.432,7132.44
156.85,472.365,4673.52,3782.77,3308.38,248.829,7133.83
156.9,473.754,4674.91,3784.16,3309.77,250.226,7135.22
156.95,475.143,4676.3,3785.55,3311.16,251.622,7136.61
157,476.532,4677.7,3786.94,3312.55,253.019,7138
157.05,477.921,4679.09,3788.33,3313.94,254.416,7139.38
157.1,479.31,4680.48,3789.72,3315.33,255.812,7140.77
157.15,480.698,4681.87,3791.11,3316.72,257.209,7142.16
157.2,482.087,4683.27,3792.5,3318.11,258.606,7143.55
157.25,483.476,4684.66,3793.89,3319.51,260.003,7144.94
157.3,484.865,4686.05,3795.27,3320.9,261.399,7146.33
157.35,486.254,4687.44,3796.66,3322.29,262.796,7147.72
157.4,487.643,4688.84,3798.05,3323.68,264.193,7149.11
157.45,489.032,4690.23,3799.44,3325.07,265.589,7150.5
157.5,490.421,4691.62,3800.83,3326.46,266.986,7151.88
157.55,491.81,4693.01,3802.22,3327.85,268.383,7153.27
157.6,493.198,4694.41,3803.61,3329.24,269.78,7154.66
157.65,494.587,4695.8,3805,3330.64,271.176,7156.05
157.7,495.976,4697.19,3806.39,3332.03,272.573,7157.44
157.75,497.365,4698.58,3807.78,3333.42,273.97,7158.83
157.8,498.754,4699.98,3809.17,3334.81,275.366,7160.22
157.85,500.143,4701.37,3810.56,3336.2,276.763,7161.61
157.9,501.532,4702.76,3811.95,3337.59,278.16,7163
157.95,502.921,4704.15,3813.34,3338.98,279.557,7164.38
158,504.31,4705.55,3814.73,3340.37,280.953,7165.77
158.05,505.698,4706.94,3816.12,3341.77,282.35,7167.16
158.1,507.087,4708.33,3817.51,3343.16,283.747,7168.55
158.15,508.476,4709.72,3818.9,3344.55,285.143,7169.94
158.2,509.865,4711.12,3820.28,3345.94,286.54,7171.33
158.25,511.254,4712.51,3821.67,3347.33,287.937,7172.72
158.3,512.643,4713.9,3823.06,3348.72,289.334,7174.11
158.35,514.032,4715.29,3824.45,3350.11,290.73,7175.5
158.4,515.421,4716.69,3825.84,3351.5,292.127,7176.88
158.45,516.81,4718.08,3827.23,3352.89,293.524,7178.27
158.5,518.198,4719.47,3828.62,3354.29,294.92,7179.66
158.55,519.587,4720.86,3830.01,3355.68,296.317,7181.05
158.6,520.976,4722.25,3831.4,3357.07,297.714,7182.44
158.65,522.365,4723.65,3832.79,3358.46,299.111,7183.83
158.7,523.754,4725.04,3834.18,3359.85,300.507,7185.22
158.75,525.143,4726.43,3835.57,3361.24,301.904,7186.61
158.8,526.532,4727.82,3836.96,3362.63,303.301,7188
158.85,527.921,4729.22,3838.35,3364.02,304.697,7189.38
158.9,529.31,4730.61,3839.74,3365.42,306.094,7190.77
158.95,530.698,4732,3841.13,3366.81,307.491,7192.16
159,532.087,4733.39,3842.52,3368.2,308.888,7193.55
159.05,533.476,4734.79,3843.91,3369.59,310.284,7194.94
159.1,534.865,4736.18,3845.29,3370.98,311.681,7196.33
159.15,536.254,4737.57,3846.68,3372.37,313.078,7197.72
159.2,537.643,4738.96,3848.07,3373.76,314.474,7199.11
159.25,539.032,4740.36,3849.46,3375.15,315.871,7200.5
159.3,540.421,4741.75,3850.85,3376.54,317.268,7201.88
159.35,541.81,4743.14,3852.24,3377.94,318.665,7203.27
159.4,543.198,4744.53,3853.63,3379.33,320.061,7204.66
159.45,544.587,4745.93,3855.02,3380.72,321.458,7206.05
159.5,545.976,4747.32,3856.41,3382.11,322.855,7207.44
159.55,547.365,4748.71,3857.8,3383.5,324.252,7208.83
159.6,548.754,4750.1,3859.19,3384.89,325.648,7210.22
159.65,550.143,4751.5,3860.58,3386.28,327.045,7211.61
159.7,551.532,4752.89,3861.97,3387.67,328.442,7213
159.75,552.921,4754.28,3863.36,3389.07,329.838,7214.38
159.8,554.31,4755.67,3864.75,3390.46,331.235,7215.77
159.85,555.698,4757.07,3866.14,3391.85,332.632,7217.16
159.9,557.087,4758.46,3867.53,3393.24,334.029,7218.55
159.95,558.476,4759.85,3868.91,3394.63,335.425,7219.94
160,559.865,4761.24,3870.3,3396.02,336.822,7221.33
160.05,561.254,4762.64,3871.69,3397.41,338.219,7222.72
160.1,562.643,4764.03,3873.08,3398.8,339.615,7224.11
160.15,564.032,4765.42,3874.47,3400.2,341.012,7225.5
160.2,565.421,4766.81,3875.86,3401.59,342.409,7226.88
160.25,566.81,4768.21,3877.25,3402.98,343.806,7228.27
160.3,568.198,4769.6,3878.64,3404.37,345.202,7229.66
160.35,569.587,4770.99,3880.03,3405.76,346.599,7231.05
160.4,570.976,4772.38,3881.42,3407.15,347.996,7232.44
160.45,572.365,4773.78,3882.81,3408.54,349.393,7233.83
160.5,573.754,4775.17,3884.2,3409.93,350.789,7235.22
160.55,575.143,4776.56,3885.59,3411.32,352.186,7236.61
160.6,576.532,4777.95,3886.98,3412.72,353.583,7238
160.65,577.921,4779.35,3888.37,3414.11,354.979,7239.38
160.7,579.31,4780.74,3889.76,3415.5,356.376,7240.77
160.75,580.698,4782.13,3891.15,3416.89,357.773,7242.16
160.8,582.087,4783.52,3892.54,3418.28,359.17,7243.55
160.85,583.476,4784.91,3893.92,3419.67,360.566,7244.94
160.9,584.865,4786.31,3895.31,3421.06,361.963,7246.33
160.95,586.254,4787.7,3896.7,3422.45,363.36,7247.72
161,587.643,4789.09,3898.09,3423.85,364.757,7249.11
161.05,589.032,4790.48,3899.48,3425.24,366.153,7250.5
161.1,590.421,4791.88,3900.87,3426.63,367.55,7251.88
161.15,591.81,4793.27,3902.26,3428.02,368.947,7253.27
161.2,593.198,4794.66,3903.65,3429.41,370.343,7254.66
161.25,594.587,4796.05,3905.04,3430.8,371.74,7256.05
161.3,595.976,4797.45,3906.43,3432.19,373.137,7257.44
161.35,597.365,4798.84,3907.82,3433.58,374.534,7258.83
161.4,598.754,4800.23,3909.21,3434.97,375.93,7260.22
161.45,600.143,4801.62,3910.6,3436.37,377.327,7261.61
161.5,601.532,4803.02,3911.99,3437.76,378.724,7263
161.55,602.921,4804.41,3913.38,3439.15,380.121,7264.38
161.6,604.31,4805.8,3914.77,3440.54,381.517,7265.77
161.65,605.698,4807.19,3916.16,3441.93,382.914,7267.16
161.7,607.087,4808.59,3917.54,3443.32,384.311,7268.55
161.75,608.476,4809.98,3918.93,3444.71,385.707,7269.94
161.8,609.865,4811.37,3920.32,3446.1,387.104,7271.33
161.85,611.254,4812.76,3921.71,3447.5,388.501,7272.72
161.9,612.643,4814.16,3923.1,3448.89,389.898,7274.11
161.95,614.032,4815.55,3924.49,3450.28,391.294,7275.5
162,615.421,4816.94,3925.88,3451.67,392.691,7276.88
162.05,616.81,4818.33,3927.27,3453.06,394.088,7278.27
162.1,618.198,4819.73,3928.66,3454.45,395.485,7279.66
162.15,619.587,4821.12,3930.05,3455.84,396.881,7281.05
162.2,620.976,4822.51,3931.44,3457.23,398.278,7282.44
162.25,622.365,4823.9,3932.83,3458.62,399.675,7283.83
162.3,623.754,4825.3,3934.22,3460.02,401.072,7285.22
162.35,625.143,4826.69,3935.61,3461.41,402.468,7286.61
162.4,626.532,4828.08,3937,3462.8,403.865,7288
162.45,627.921,4829.47,3938.39,3464.19,405.262,7289.38
162.5,629.31,4830.87,3939.78,3465.58,406.658,7290.77
162.55,630.698,4832.26,3941.17,3466.97,408.055,7292.16
162.6,632.087,4833.65,3942.55,3468.36,409.452,7293.55
162.65,633.476,4835.04,3943.94,3469.75,410.849,7294.94
162.7,634.865,4836.44,3945.33,3471.15,412.245,7296.33
162.75,636.254,4837.83,3946.72,3472.54,413.642,7297.72
162.8,637.643,4839.22,3948.11,3473.93,415.039,7299.11
162.85,639.032,4840.61,3949.5,3475.32,416.436,7300.5
162.9,640.421,4842.01,3950.89,3476.71,417.832,7301.88
162.95,641.81,4843.4,3952.28,3478.1,419.229,7303.27
163,643.198,4844.79,3953.67,3479.49,420.626,7304.66
163.05,644.587,4846.18,3955.06,3480.88,422.023,7306.05
163.1,645.976,4847.58,3956.45,3482.28,423.419,7307.44
163.15,647.365,4848.97,3957.84,3483.67,424.816,7308.83
163.2,648.754,4850.36,3959.23,3485.06,426.213,7310.22
163.25,650.143,4851.75,3960.62,3486.45,427.609,7311.61
163.3,651.532,4853.15,3962.01,3487.84,429.006,7313
163.35,652.921,4854.54,3963.4,3489.23,430.403,7314.38
163.4,654.31,4855.93,3964.79,3490.62,431.8,7315.77
163.45,655.698,4857.32,3966.18,3492.01,433.196,7317.16
163.5,657.087,4858.71,3967.56,3493.4,434.593,7318.55
163.55,658.476,4860.11,3968.95,3494.8,435.99,7319.94
163.6,659.865,4861.5,3970.34,3496.19,437.387,7321.33
163.65,661.254,4862.89,3971.73,3497.58,438.783,7322.72
163.7,662.643,4864.28,3973.12,3498.97,440.18,7324.11
163.75,664.032,4865.68,3974.51,3500.36,441.577,7325.5
163.8,665.421,4867.07,3975.9,3501.75,442.974,7326.88
163.85,666.81,4868.46,3977.29,3503.14,444.37,7328.27
163.9,668.198,4869.85,3978.68,3504.53,445.767,7329.66
163.95,669.587,4871.25,3980.07,3505.93,447.164,7331.05
164,670.976,4872.64,3981.46,3507.32,448.561,7332.44
164.05,672.365,4874.03,3982.85,3508.71,449.957,7333.83
164.1,673.754,4875.42,3984.24,3510.1,451.354,7335.22
164.15,675.143,4876.82,3985.63,3511.49,452.751,7336.61
164.2,676.532,4878.21,3987.02,3512.88,454.147,7338
164.25,677.921,4879.6,3988.41,3514.27,455.544,7339.38
164.3,679.31,4880.99,3989.8,3515.66,456.941,7340.77
164.35,680.698,4882.39,3991.18,3517.05,458.338,7342.16
164.4,682.087,4883.78,3992.57,3518.45,459.734,7343.55
164.45,683.476,4885.17,3993.96,3519.84,461.131,7344.94
164.5,684.865,4886.56,3995.35,3521.23,462.528,7346.33
164.55,686.254,4887.96,3996.74,3522.62,463.925,7347.72
164.6,687.643,4889.35,3998.13,3524.01,465.321,7349.11
164.65,689.032,4890.74,3999.52,3525.4,466.718,7350.5
164.7,690.421,4892.13,4000.91,3526.79,468.115,7351.88
164.75,691.81,4893.53,4002.3,3528.18,469.512,7353.27
164.8,693.198,4894.92,4003.69,3529.58,470.908,7354.66
164.85,694.587,4896.31,4005.08,3530.97,472.305,7356.05
164.9,695.976,4897.7,4006.47,3532.36,473.702,7357.44
164.95,697.365,4899.1,4007.86,3533.75,475.099,7358.83
165,698.754,4900.49,4009.25,3535.14,476.495,7360.22
165.05,700.143,4901.88,4010.64,3536.53,477.892,7361.61
165.1,701.532,4903.27,4012.03,3537.92,479.289,7363
165.15,702.921,4904.67,4013.42,3539.31,480.686,7364.38
165.2,704.31,4906.06,4014.81,3540.7,482.082,7365.77
165.25,705.698,4907.45,4016.19,3542.1,483.479,7367.16
165.3,707.087,4908.84,4017.58,3543.49,484.876,7368.55
165.35,708.476,4910.24,4018.97,3544.88,486.273,7369.94
165.4,709.865,4911.63,4020.36,3546.27,487.669,7371.33
165.45,711.254,4913.02,4021.75,3547.66,489.066,7372.72
165.5,712.643,4914.41,4023.14,3549.05,490.463,7374.11
165.55,714.032,4915.81,4024.53,3550.44,491.86,7375.5
165.6,715.421,4917.2,4025.92,3551.83,493.256,7376.88
165.65,716.81,4918.59,4027.31,3553.23,494.653,7378.27
165.7,718.198,4919.98,4028.7,3554.62,496.05,7379.66
165.75,719.587,4921.38,4030.09,3556.01,497.447,7381.05
165.8,720.976,4922.77,4031.48,3557.4,498.843,7382.44
165.85,722.365,4924.16,4032.87,3558.79,500.24,7383.83
165.9,723.754,4925.55,4034.26,3560.18,501.637,7385.22
165.95,725.143,4926.95,4035.65,3561.57,503.034,7386.61
166,726.532,4928.34,4037.04,3562.96,504.43,7388
166.05,727.921,4929.73,4038.43,3564.36,505.827,7389.38
166.1,729.31,4931.12,4039.81,3565.75,507.224,7390.77
166.15,730.698,4932.52,4041.2,3567.14,508.62,7392.16
166.2,732.087,4933.91,4042.59,3568.53,510.017,7393.55
166.25,733.476,4935.3,4043.98,3569.92,511.414,7394.94
166.3,734.865,4936.69,4045.37,3571.31,512.811,7396.33
166.35,736.254,4938.09,4046.76,3572.7,514.207,7397.72
166.4,737.643,4939.48,4048.15,3574.09,515.604,7399.11
166.45,739.032,4940.87,4049.54,3575.48,517.001,7400.5
166.5,740.421,4942.26,4050.93,3576.88,518.398,7401.88
166.55,741.81,4943.66,4052.32,3578.27,519.794,7403.27
166.6,743.198,4945.05,4053.71,3579.66,521.191,7404.66
166.65,744.587,4946.44,4055.1,3581.05,522.588,7406.05
166.7,745.976,4947.83,4056.49,3582.44,523.985,7407.44
166.75,747.365,4949.23,4057.88,3583.83,525.381,7408.83
166.8,748.754,4950.62,4059.27,3585.22,526.778,7410.22
166.85,750.143,4952.01,4060.66,3586.61,528.175,7411.61
166.9,751.532,4953.4,4062.05,3588.01,529.572,7413
166.95,752.921,4954.8,4063.44,3589.4,530.968,7414.38
167,754.31,4956.19,4064.82,3590.79,532.365,7415.77
167.05,755.698,4957.58,4066.21,3592.18,533.762,7417.16
167.1,757.087,4958.97,4067.6,3593.57,535.159,7418.55
167.15,758.476,4960.36,4068.99,3594.96,536.555,7419.94
167.2,759.865,4961.76,4070.38,3596.35,537.952,7421.33
167.25,761.254,4963.15,4071.77,3597.74,539.349,7422.72
167.3,762.643,4964.54,4073.16,3599.13,540.746,7424.11
167.35,764.032,4965.93,4074.55,3600.53,542.142,7425.5
167.4,765.421,4967.33,4075.94,3601.92,543.539,7426.88
167.45,766.81,4968.72,4077.33,3603.31,544.936,7428.27
167.5,768.198,4970.11,4078.72,3604.7,546.333,7429.66
167.55,769.587,4971.5,4080.11,3606.09,547.729,7431.05
167.6,770.976,4972.9,4081.5,3607.48,549.126,7432.44
167.65,772.365,4974.29,4082.89,3608.87,550.523,7433.83
167.7,773.754,4975.68,4084.28,3610.26,551.92,7435.22
167.75,775.143,4977.07,4085.67,3611.66,553.317,7436.61
167.8,776.532,4978.47,4087.06,3613.05,554.713,7438
167.85,777.921,4979.86,4088.44,3614.44,556.11,7439.38
167.9,779.31,4981.25,4089.83,3615.83,557.507,7440.77
167.95,780.698,4982.64,4091.22,3617.22,558.904,7442.16
168,782.087,4984.04,4092.61,3618.61,560.3,7443.55
168.05,783.476,4985.43,4094,3620,561.697,7444.94
168.1,784.865,4986.82,4095.39,3621.39,563.094,7446.33
168.15,786.254,4988.21,4096.78,3622.78,564.491,7447.72
168.2,787.643,4989.61,4098.17,3624.18,565.887,7449.11
168.25,789.032,4991,4099.56,3625.57,567.284,7450.5
168.3,790.421,4992.39,4100.95,3626.96,568.681,7451.88
168.35,791.81,4993.78,4102.34,3628.35,570.078,7453.27
168.4,793.198,4995.18,4103.73,3629.74,571.474,7454.66
168.45,794.587,4996.57,4105.12,3631.13,572.871,7456.05
168.5,795.976,4997.96,4106.51,3632.52,574.268,7457.44
168.55,797.365,4999.35,4107.9,3633.91,575.665,7458.83
168.6,798.754,5000.75,4109.29,3635.31,577.061,7460.22
168.65,800.143,5002.14,4110.68,3636.7,578.458,7461.61
168.7,801.532,5003.53,4112.07,3638.09,579.855,7463
168.75,802.921,5004.92,4113.45,3639.48,581.252,7464.38
168.8,804.31,5006.32,4114.84,3640.87,582.648,7465.77
168.85,805.698,5007.71,4116.23,3642.26,584.045,7467.16
168.9,807.087,5009.1,4117.62,3643.65,585.442,7468.55
168.95,808.476,5010.49,4119.01,3645.04,586.839,7469.94
169,809.865,5011.89,4120.4,3646.43,588.235,7471.33
169.05,811.254,5013.28,4121.79,3647.83,589.632,7472.72
169.1,812.643,5014.67,4123.18,3649.22,591.029,7474.11
169.15,814.032,5016.06,4124.57,3650.61,592.426,7475.5
169.2,815.421,5017.46,4125.96,3652,593.822,7476.88
169.25,816.81,5018.85,4127.35,3653.39,595.219,7478.27
169.3,818.198,5020.24,4128.74,3654.78,596.616,7479.66
169.35,819.587,5021.63,4130.13,3656.17,598.013,7481.05
169.4,820.976,5023.03,4131.52,3657.56,599.409,7482.44
169.45,822.365,5024.42,4132.91,3658.96,600.806,7483.83
169.5,823.754,5025.81,4134.3,3660.35,602.203,7485.22
169.55,825.143,5027.2,4135.69,3661.74,603.6,7486.61
169.6,826.532,5028.6,4137.07,3663.13,604.997,7488
169.65,827.921,5029.99,4138.46,3664.52,606.393,7489.38
169.7,829.31,5031.38,4139.85,3665.91,607.79,7490.77
169.75,830.698,5032.77,4141.24,3667.3,609.187,7492.16
169.8,832.087,5034.17,4142.63,3668.69,610.584,7493.55
169.85,833.476,5035.56,4144.02,3670.08,611.98,7494.94
169.9,834.865,5036.95,4145.41,3671.48,613.377,7496.33
169.95,836.254,5038.34,4146.8,3672.87,614.774,7497.72
170,837.643,5039.74,4148.19,3674.26,616.171,7499.11
170.05,839.032,5041.13,4149.58,3675.65,617.567,7500.5
170.1,840.421,5042.52,4150.97,3677.04,618.964,7501.88
170.15,841.81,5043.91,4152.36,3678.43,620.361,7503.27
170.2,843.198,5045.31,4153.75,3679.82,621.758,7504.66
170.25,844.587,5046.7,4155.14,3681.21,623.154,7506.05
170.3,845.976,5048.09,4156.53,3682.61,624.551,7507.44
170.35,847.365,5049.48,4157.92,3684,625.948,7508.83
170.4,848.754,5050.88,4159.31,3685.39,627.345,7510.22
170.45,850.143,5052.27,4160.7,3686.78,628.741,7511.61
170.5,851.532,5053.66,4162.08,3688.17,630.138,7513
170.55,852.921,5055.05,4163.47,3689.56,631.535,7514.38
170.6,854.31,5056.45,4164.86,3690.95,632.932,7515.77
170.65,855.698,5057.84,4166.25,3692.34,634.329,7517.16
170.7,857.087,5059.23,4167.64,3693.73,635.725,7518.55
170.75,858.476,5060.62,4169.03,3695.13,637.122,7519.94
170.8,859.865,5062.02,4170.42,3696.52,638.519,7521.33
170.85,861.254,5063.41,4171.81,3697.91,639.916,7522.72
170.9,862.643,5064.8,4173.2,3699.3,641.312,7524.11
170.95,864.032,5066.19,4174.59,3700.69,642.709,7525.5
171,865.421,5067.59,4175.98,3702.08,644.106,7526.88
171.05,866.81,5068.98,4177.37,3703.47,645.503,7528.27
171.1,868.198,5070.37,4178.76,3704.86,646.899,7529.66
171.15,869.587,5071.76,4180.15,3706.26,648.296,7531.05
171.2,870.976,5073.16,4181.54,3707.65,649.693,7532.44
171.25,872.365,5074.55,4182.93,3709.04,651.09,7533.83
171.3,873.754,5075.94,4184.32,3710.43,652.486,7535.22
171.35,875.143,5077.33,4185.7,3711.82,653.883,7536.61
171.4,876.532,5078.73,4187.09,3713.21,655.28,7538
171.45,877.921,5080.12,4188.48,3714.6,656.677,7539.38
171.5,879.31,5081.51,4189.87,3715.99,658.074,7540.77
171.55,880.698,5082.9,4191.26,3717.38,659.47,7542.16
171.6,882.087,5084.3,4192.65,3718.78,660.867,7543.55
171.65,883.476,5085.69,4194.04,3720.17,662.264,7544.94
171.7,884.865,5087.08,4195.43,3721.56,663.661,7546.33
171.75,886.254,5088.47,4196.82,3722.95,665.057,7547.72
171.8,887.643,5089.87,4198.21,3724.34,666.454,7549.11
171.85,889.032,5091.26,4199.6,3725.73,667.851,7550.5
171.9,890.421,5092.65,4200.99,3727.12,669.248,7551.88
171.95,891.81,5094.04,4202.38,3728.51,670.644,7553.27
172,893.198,5095.44,4203.77,3729.91,672.041,7554.66
172.05,894.587,5096.83,4205.16,3731.3,673.438,7556.05
172.1,895.976,5098.22,4206.55,3732.69,674.835,7557.44
172.15,897.365,5099.61,4207.94,3734.08,676.232,7558.83
172.2,898.754,5101.01,4209.33,3735.47,677.628,7560.22
172.25,900.143,5102.4,4210.71,3736.86,679.025,7561.61
172.3,901.532,5103.79,4212.1,3738.25,680.422,7563
172.35,902.921,5105.18,4213.49,3739.64,681.819,7564.38
172.4,904.31,5106.58,4214.88,3741.03,683.215,7565.77
172.45,905.698,5107.97,4216.27,3742.43,684.612,7567.16
172.5,907.087,5109.36,4217.66,3743.82,686.009,7568.55
172.55,908.476,5110.75,4219.05,3745.21,687.406,7569.94
172.6,909.865,5112.15,4220.44,3746.6,688.802,7571.33
172.65,911.254,5113.54,4221.83,3747.99,690.199,7572.72
172.7,912.643,5114.93,4223.22,3749.38,691.596,7574.11
172.75,914.032,5116.32,4224.61,3750.77,692.993,7575.5
172.8,915.421,5117.72,4226,3752.16,694.39,7576.88
172.85,916.81,5119.11,4227.39,3753.56,695.786,7578.27
172.9,918.198,5120.5,4228.78,3754.95,697.183,7579.66
172.95,919.587,5121.89,4230.17,3756.34,698.58,7581.05
173,920.976,5123.29,4231.56,3757.73,699.977,7582.44
173.05,922.365,5124.68,4232.95,3759.12,701.373,7583.83
173.1,923.754,5126.07,4234.33,3760.51,702.77,7585.22
173.15,925.143,5127.46,4235.72,3761.9,704.167,7586.61
173.2,926.532,5128.86,4237.11,3763.29,705.564,7588
173.25,927.921,5130.25,4238.5,3764.68,706.961,7589.38
173.3,929.31,5131.64,4239.89,3766.08,708.357,7590.77
173.35,930.698,5133.03,4241.28,3767.47,709.754,7592.16
173.4,932.087,5134.43,4242.67,3768.86,711.151,7593.55
173.45,933.476,5135.82,4244.06,3770.25,712.548,7594.94
173.5,934.865,5137.21,4245.45,3771.64,713.944,7596.33
173.55,936.254,5138.6,4246.84,3773.03,715.341,7597.72
173.6,937.643,5140,4248.23,3774.42,716.738,7599.11
173.65,939.032,5141.39,4249.62,3775.81,718.135,7600.5
173.7,940.421,5142.78,4251.01,3777.21,719.532,7601.88
173.75,941.81,5144.17,4252.4,3778.6,720.928,7603.27
173.8,943.198,5145.57,4253.79,3779.99,722.325,7604.66
173.85,944.587,5146.96,4255.18,3781.38,723.722,7606.05
173.9,945.976,5148.35,4256.57,3782.77,725.119,7607.44
173.95,947.365,5149.74,4257.95,3784.16,726.515,7608.83
174,948.754,5151.14,4259.34,3785.55,727.912,7610.22
174.05,950.143,5152.53,4260.73,3786.94,729.309,7611.61
174.1,951.532,5153.92,4262.12,3788.33,730.706,7613
174.15,952.921,5155.31,4263.51,3789.73,732.103,7614.38
174.2,954.31,5156.71,4264.9,3791.12,733.499,7615.77
174.25,955.698,5158.1,4266.29,3792.51,734.896,7617.16
174.3,957.087,5159.49,4267.68,3793.9,736.293,7618.55
174.35,958.476,5160.88,4269.07,3795.29,737.69,7619.94
174.4,959.865,5162.28,4270.46,3796.68,739.086,7621.33
174.45,961.254,5163.67,4271.85,3798.07,740.483,7622.72
174.5,962.643,5165.06,4273.24,3799.46,741.88,7624.11
174.55,964.032,5166.45,4274.63,3800.86,743.277,7625.5
174.6,965.421,5167.85,4276.02,3802.25,744.674,7626.88
174.65,966.81,5169.24,4277.41,3803.64,746.07,7628.27
174.7,968.198,5170.63,4278.8,3805.03,747.467,7629.66
174.75,969.587,5172.02,4280.19,3806.42,748.864,7631.05
174.8,970.976,5173.42,4281.58,3807.81,750.261,7632.44
174.85,972.365,5174.81,4282.96,3809.2,751.657,7633.83
174.9,973.754,5176.2,4284.35,3810.59,753.054,7635.22
174.95,975.143,5177.59,4285.74,3811.98,754.451,7636.61
