time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14
34.2,8401.05,8443.62,1617.25,3175.46,3573.29,5401.43,448.704,5616.43,6551.58,1234.45,1776.38,7643.47,4634.87,7509.03
34.25,8402.44,8445.01,1618.64,3176.85,3574.68,5402.83,450.095,5617.82,6552.97,1235.84,1777.77,7644.86,4636.27,7510.42
34.3,8403.82,8446.4,1620.02,3178.23,3576.07,5404.23,451.486,5619.21,6554.36,1237.23,1779.16,7646.25,4637.66,7511.81
34.35,8405.21,8447.79,1621.41,3179.62,3577.46,5405.63,452.878,5620.6,6555.76,1238.62,1780.55,7647.64,4639.05,7513.2
34.4,8406.6,8449.17,1622.8,3181.01,3578.85,5407.02,454.269,5621.99,6557.15,1240.01,1781.94,7649.03,4640.44,7514.58
34.45,8407.99,8450.56,1624.18,3182.4,3580.24,5408.42,455.66,5623.38,6558.54,1241.39,1783.33,7650.42,4641.83,7515.97
34.5,8409.37,8451.95,1625.57,3183.79,3581.63,5409.82,457.051,5624.76,6559.94,1242.78,1784.72,7651.81,4643.22,7517.36
34.55,8410.76,8453.34,1626.95,3185.18,3583.01,5411.22,458.442,5626.15,6561.33,1244.17,1786.11,7653.2,4644.61,7518.75
34.6,8412.15,8454.73,1628.34,3186.57,3584.4,5412.62,459.834,5627.54,6562.72,1245.56,1787.49,7654.59,4646,7520.14
34.65,8413.54,8456.12,1629.72,3187.96,3585.79,5414.01,461.225,5628.93,6564.12,1246.95,1788.88,7655.98,4647.39,7521.53
34.7,8414.92,8457.51,1631.11,3189.35,3587.18,5415.41,462.616,5630.32,6565.51,1248.34,1790.27,7657.37,4648.78,7522.92
34.75,8416.31,8458.9,1632.5,3190.74,3588.57,5416.81,464.007,5631.71,6566.9,1249.73,1791.66,7658.76,4650.17,7524.31
34.8,8417.7,8460.29,1633.88,3192.12,3589.96,5418.21,465.398,5633.1,6568.3,1251.11,1793.05,7660.15,4651.57,7525.7
34.85,8419.09,8461.67,1635.27,3193.51,3591.35,5419.6,466.789,5634.49,6569.69,1252.5,1794.44,7661.54,4652.96,7527.09
34.9,8420.48,8463.06,1636.65,3194.9,3592.74,5421,468.181,5635.88,6571.08,1253.89,1795.83,7662.93,4654.35,7528.47
34.95,8421.86,8464.45,1638.04,3196.29,3594.13,5422.4,469.572,5637.26,6572.48,1255.28,1797.22,7664.31,4655.74,7529.86
35,8423.25,8465.84,1639.42,3197.68,3595.51,5423.8,470.963,5638.65,6573.87,1256.67,1798.61,7665.7,4657.13,7531.25
35.05,8424.64,8467.23,1640.81,3199.07,3596.9,5425.19,472.354,5640.04,6575.26,1258.06,1799.99,7667.09,4658.52,7532.64
35.1,8426.03,8468.62,1642.2,3200.46,3598.29,5426.59,473.745,5641.43,6576.66,1259.45,1801.38,7668.48,4659.91,7534.03
35.15,8427.41,8470.01,1643.58,3201.85,3599.68,5427.99,475.137,5642.82,6578.05,1260.84,1802.77,7669.87,4661.3,7535.42
35.2,8428.8,8471.4,1644.97,3203.24,3601.07,5429.39,476.528,5644.21,6579.44,1262.22,1804.16,7671.26,4662.69,7536.81
35.25,8430.19,8472.79,1646.35,3204.63,3602.46,5430.79,477.919,5645.6,6580.83,1263.61,1805.55,7672.65,4664.08,7538.2
35.3,8431.58,8474.17,1647.74,3206.02,3603.85,5432.18,479.31,5646.99,6582.23,1265,1806.94,7674.04,4665.47,7539.59
35.35,8432.96,8475.56,1649.12,3207.4,3605.24,5433.58,480.701,5648.38,6583.62,1266.39,1808.33,7675.43,4666.86,7540.98
35.4,8434.35,8476.95,1650.51,3208.79,3606.63,5434.98,482.092,5649.76,6585.01,1267.78,1809.72,7676.82,4668.26,7542.36
35.45,8435.74,8478.34,1651.9,3210.18,3608.01,5436.38,483.484,5651.15,6586.41,1269.17,1811.11,7678.21,4669.65,7543.75
35.5,8437.13,8479.73,1653.28,3211.57,3609.4,5437.77,484.875,5652.54,6587.8,1270.56,1812.49,7679.6,4671.04,7545.14
35.55,8438.51,8481.12,1654.67,3212.96,3610.79,5439.17,486.266,5653.93,6589.19,1271.94,1813.88,7680.99,4672.43,7546.53
35.6,8439.9,8482.51,1656.05,3214.35,3612.18,5440.57,487.657,5655.32,6590.59,1273.33,1815.27,7682.38,4673.82,7547.92
35.65,8441.29,8483.9,1657.44,3215.74,3613.57,5441.97,489.048,5656.71,6591.98,1274.72,1816.66,7683.77,4675.21,7549.31
35.7,8442.68,8485.29,1658.82,3217.13,3614.96,5443.37,490.44,5658.1,6593.37,1276.11,1818.05,7685.16,4676.6,7550.7
35.75,8444.07,8486.67,1660.21,3218.52,3616.35,5444.76,491.831,5659.49,6594.77,1277.5,1819.44,7686.55,4677.99,7552.09
35.8,8445.45,8488.06,1661.6,3219.91,3617.74,5446.16,493.222,5660.88,6596.16,1278.89,1820.83,7687.94,4679.38,7553.48
35.85,8446.84,8489.45,1662.98,3221.3,3619.13,5447.56,494.613,5662.26,6597.55,1280.28,1822.22,7689.33,4680.77,7554.87
35.9,8448.23,8490.84,1664.37,3222.68,3620.51,5448.96,496.004,5663.65,6598.95,1281.67,1823.61,7690.72,4682.16,7556.25
35.95,8449.62,8492.23,1665.75,3224.07,3621.9,5450.35,497.395,5665.04,6600.34,1283.05,1824.99,7692.11,4683.56,7557.64
36,8451,8493.62,1667.14,3225.46,3623.29,5451.75,498.787,5666.43,6601.73,1284.44,1826.38,7693.5,4684.95,7559.03
36.05,8452.39,8495.01,1668.53,3226.85,3624.68,5453.15,500.178,5667.82,6603.12,1285.83,1827.77,7694.89,4686.34,7560.42
36.1,8453.78,8496.4,1669.91,3228.24,3626.07,5454.55,501.569,5669.21,6604.52,1287.22,1829.16,7696.28,4687.73,7561.81
36.15,8455.17,8497.79,1671.3,3229.63,3627.46,5455.94,502.96,5670.6,6605.91,1288.61,1830.55,7697.67,4689.12,7563.2
36.2,8456.55,8499.17,1672.68,3231.02,3628.85,5457.34,504.351,5671.99,6607.3,1290,1831.94,7699.06,4690.51,7564.59
36.25,8457.94,8500.56,1674.07,3232.41,3630.24,5458.74,505.743,5673.38,6608.7,1291.39,1833.33,7700.45,4691.9,7565.98
36.3,8459.33,8501.95,1675.45,3233.8,3631.63,5460.14,507.134,5674.76,6610.09,1292.77,1834.72,7701.83,4693.29,7567.37
36.35,8460.72,8503.34,1676.84,3235.19,3633.01,5461.54,508.525,5676.15,6611.48,1294.16,1836.11,7703.22,4694.68,7568.76
36.4,8462.1,8504.73,1678.23,3236.58,3634.4,5462.93,509.916,5677.54,6612.88,1295.55,1837.49,7704.61,4696.07,7570.14
36.45,8463.49,8506.12,1679.61,3237.96,3635.79,5464.33,511.307,5678.93,6614.27,1296.94,1838.88,7706,4697.46,7571.53
36.5,8464.88,8507.51,1681,3239.35,3637.18,5465.73,512.698,5680.32,6615.66,1298.33,1840.27,7707.39,4698.86,7572.92
36.55,8466.27,8508.9,1682.38,3240.74,3638.57,5467.13,514.09,5681.71,6617.06,1299.72,1841.66,7708.78,4700.25,7574.31
36.6,8467.66,8510.29,1683.77,3242.13,3639.96,5468.52,515.481,5683.1,6618.45,1301.11,1843.05,7710.17,4701.64,7575.7
36.65,8469.04,8511.67,1685.15,3243.52,3641.35,5469.92,516.872,5684.49,6619.84,1302.5,1844.44,7711.56,4703.03,7577.09
36.7,8470.43,8513.06,1686.54,3244.91,3642.74,5471.32,518.263,5685.88,6621.24,1303.88,1845.83,7712.95,4704.42,7578.48
36.75,8471.82,8514.45,1687.93,3246.3,3644.13,5472.72,519.654,5687.26,6622.63,1305.27,1847.22,7714.34,4705.81,7579.87
36.8,8473.21,8515.84,1689.31,3247.69,3645.51,5474.11,521.046,5688.65,6624.02,1306.66,1848.61,7715.73,4707.2,7581.26
36.85,8474.59,8517.23,1690.7,3249.08,3646.9,5475.51,522.437,5690.04,6625.41,1308.05,1849.99,7717.12,4708.59,7582.65
36.9,8475.98,8518.62,1692.08,3250.47,3648.29,5476.91,523.828,5691.43,6626.81,1309.44,1851.38,7718.51,4709.98,7584.03
36.95,8477.37,8520.01,1693.47,3251.86,3649.68,5478.31,525.219,5692.82,6628.2,1310.83,1852.77,7719.9,4711.37,7585.42
37,8478.76,8521.4,1694.85,3253.24,3651.07,5479.71,526.61,5694.21,6629.59,1312.22,1854.16,7721.29,4712.76,7586.81
37.05,8480.14,8522.79,1696.24,3254.63,3652.46,5481.1,528.001,5695.6,6630.99,1313.61,1855.55,7722.68,4714.15,7588.2
37.1,8481.53,8524.17,1697.63,3256.02,3653.85,5482.5,529.393,5696.99,6632.38,1314.99,1856.94,7724.07,4715.55,7589.59
37.15,8482.92,8525.56,1699.01,3257.41,3655.24,5483.9,530.784,5698.38,6633.77,1316.38,1858.33,7725.46,4716.94,7590.98
37.2,8484.31,8526.95,1700.4,3258.8,3656.63,5485.3,532.175,5699.76,6635.17,1317.77,1859.72,7726.85,4718.33,7592.37
37.25,8485.7,8528.34,1701.78,3260.19,3658.01,5486.69,533.566,5701.15,6636.56,1319.16,1861.11,7728.24,4719.72,7593.76
37.3,8487.08,8529.73,1703.17,3261.58,3659.4,5488.09,534.957,5702.54,6637.95,1320.55,1862.49,7729.63,4721.11,7595.15
37.35,8488.47,8531.12,1704.55,3262.97,3660.79,5489.49,536.348,5703.93,6639.35,1321.94,1863.88,7731.02,4722.5,7596.54
37.4,8489.86,8532.51,1705.94,3264.36,3662.18,5490.89,537.74,5705.32,6640.74,1323.33,1865.27,7732.41,4723.89,7597.92
37.45,8491.25,8533.9,1707.33,3265.75,3663.57,5492.29,539.131,5706.71,6642.13,1324.71,1866.66,7733.8,4725.28,7599.31
37.5,8492.63,8535.29,1708.71,3267.14,3664.96,5493.68,540.522,5708.1,6643.53,1326.1,1868.05,7735.19,4726.67,7600.7
37.55,8494.02,8536.67,1710.1,3268.52,3666.35,5495.08,541.913,5709.49,6644.92,1327.49,1869.44,7736.58,4728.06,7602.09
37.6,8495.41,8538.06,1711.48,3269.91,3667.74,5496.48,543.304,5710.88,6646.31,1328.88,1870.83,7737.97,4729.45,7603.48
37.65,8496.8,8539.45,1712.87,3271.3,3669.13,5497.88,544.696,5712.26,6647.7,1330.27,1872.22,7739.35,4730.85,7604.87
37.7,8498.18,8540.84,1714.25,3272.69,3670.51,5499.27,546.087,5713.65,6649.1,1331.66,1873.61,7740.74,4732.24,7606.26
37.75,8499.57,8542.23,1715.64,3274.08,3671.9,5500.67,547.478,5715.04,6650.49,1333.05,1874.99,7742.13,4733.63,7607.65
37.8,8500.96,8543.62,1717.03,3275.47,3673.29,5502.07,548.869,5716.43,6651.88,1334.44,1876.38,7743.52,4735.02,7609.04
37.85,8502.35,8545.01,1718.41,3276.86,3674.68,5503.47,550.26,5717.82,6653.28,1335.82,1877.77,7744.91,4736.41,7610.42
37.9,8503.73,8546.4,1719.8,3278.25,3676.07,5504.86,551.651,5719.21,6654.67,1337.21,1879.16,7746.3,4737.8,7611.81
37.95,8505.12,8547.79,1721.18,3279.64,3677.46,5506.26,553.043,5720.6,6656.06,1338.6,1880.55,7747.69,4739.19,7613.2
38,8506.51,8549.17,1722.57,3281.03,3678.85,5507.66,554.434,5721.99,6657.46,1339.99,1881.94,7749.08,4740.58,7614.59
38.05,8507.9,8550.56,1723.96,3282.42,3680.24,5509.06,555.825,5723.38,6658.85,1341.38,1883.33,7750.47,4741.97,7615.98
38.1,8509.28,8551.95,1725.34,3283.8,3681.63,5510.46,557.216,5724.76,6660.24,1342.77,1884.72,7751.86,4743.36,7617.37
38.15,8510.67,8553.34,1726.73,3285.19,3683.01,5511.85,558.607,5726.15,6661.64,1344.16,1886.11,7753.25,4744.75,7618.76
38.2,8512.06,8554.73,1728.11,3286.58,3684.4,5513.25,559.999,5727.54,6663.03,1345.54,1887.49,7754.64,4746.15,7620.15
38.25,8513.45,8556.12,1729.5,3287.97,3685.79,5514.65,561.39,5728.93,6664.42,1346.93,1888.88,7756.03,4747.54,7621.54
38.3,8514.84,8557.51,1730.88,3289.36,3687.18,5516.05,562.781,5730.32,6665.82,1348.32,1890.27,7757.42,4748.93,7622.93
38.35,8516.22,8558.9,1732.27,3290.75,3688.57,5517.44,564.172,5731.71,6667.21,1349.71,1891.66,7758.81,4750.32,7624.31
38.4,8517.61,8560.29,1733.66,3292.14,3689.96,5518.84,565.563,5733.1,6668.6,1351.1,1893.05,7760.2,4751.71,7625.7
38.45,8519,8561.67,1735.04,3293.53,3691.35,5520.24,566.954,5734.49,6669.99,1352.49,1894.44,7761.59,4753.1,7627.09
38.5,8520.39,8563.06,1736.43,3294.92,3692.74,5521.64,568.346,5735.88,6671.39,1353.88,1895.83,7762.98,4754.49,7628.48
38.55,8521.77,8564.45,1737.81,3296.31,3694.13,5523.04,569.737,5737.26,6672.78,1355.27,1897.22,7764.37,4755.88,7629.87
38.6,8523.16,8565.84,1739.2,3297.7,3695.51,5524.43,571.128,5738.65,6674.17,1356.65,1898.61,7765.76,4757.27,7631.26
38.65,8524.55,8567.23,1740.58,3299.08,3696.9,5525.83,572.519,5740.04,6675.57,1358.04,1899.99,7767.15,4758.66,7632.65
38.7,8525.94,8568.62,1741.97,3300.47,3698.29,5527.23,573.91,5741.43,6676.96,1359.43,1901.38,7768.54,4760.05,7634.04
38.75,8527.32,8570.01,1743.36,3301.86,3699.68,5528.63,575.302,5742.82,6678.35,1360.82,1902.77,7769.93,4761.44,7635.43
38.8,8528.71,8571.4,1744.74,3303.25,3701.07,5530.02,576.693,5744.21,6679.75,1362.21,1904.16,7771.32,4762.84,7636.82
38.85,8530.1,8572.79,1746.13,3304.64,3702.46,5531.42,578.084,5745.6,6681.14,1363.6,1905.55,7772.71,4764.23,7638.2
38.9,8531.49,8574.17,1747.51,3306.03,3703.85,5532.82,579.475,5746.99,6682.53,1364.99,1906.94,7774.1,4765.62,7639.59
38.95,8532.87,8575.56,1748.9,3307.42,3705.24,5534.22,580.866,5748.38,6683.93,1366.37,1908.33,7775.49,4767.01,7640.98
39,8534.26,8576.95,1750.28,3308.81,3706.63,5535.61,582.257,5749.76,6685.32,1367.76,1909.72,7776.88,4768.4,7642.37
39.05,8535.65,8578.34,1751.67,3310.2,3708.01,5537.01,583.649,5751.15,6686.71,1369.15,1911.11,7778.26,4769.79,7643.76
39.1,8537.04,8579.73,1753.06,3311.59,3709.4,5538.41,585.04,5752.54,6688.11,1370.54,1912.49,7779.65,4771.18,7645.15
39.15,8538.43,8581.12,1754.44,3312.97,3710.79,5539.81,586.431,5753.93,6689.5,1371.93,1913.88,7781.04,4772.57,7646.54
39.2,8539.81,8582.51,1755.83,3314.36,3712.18,5541.21,587.822,5755.32,6690.89,1373.32,1915.27,7782.43,4773.96,7647.93
39.25,8541.2,8583.9,1757.21,3315.75,3713.57,5542.6,589.213,5756.71,6692.28,1374.71,1916.66,7783.82,4775.35,7649.32
39.3,8542.59,8585.29,1758.6,3317.14,3714.96,5544,590.604,5758.1,6693.68,1376.1,1918.05,7785.21,4776.74,7650.71
39.35,8543.98,8586.67,1759.99,3318.53,3716.35,5545.4,591.996,5759.49,6695.07,1377.48,1919.44,7786.6,4778.14,7652.09
39.4,8545.36,8588.06,1761.37,3319.92,3717.74,5546.8,593.387,5760.88,6696.46,1378.87,1920.83,7787.99,4779.53,7653.48
39.45,8546.75,8589.45,1762.76,3321.31,3719.13,5548.19,594.778,5762.26,6697.86,1380.26,1922.22,7789.38,4780.92,7654.87
39.5,8548.14,8590.84,1764.14,3322.7,3720.51,5549.59,596.169,5763.65,6699.25,1381.65,1923.61,7790.77,4782.31,7656.26
39.55,8549.53,8592.23,1765.53,3324.09,3721.9,5550.99,597.56,5765.04,6700.64,1383.04,1924.99,7792.16,4783.7,7657.65
39.6,8550.91,8593.62,1766.91,3325.48,3723.29,5552.39,598.952,5766.43,6702.04,1384.43,1926.38,7793.55,4785.09,7659.04
39.65,8552.3,8595.01,1768.3,3326.87,3724.68,5553.79,600.343,5767.82,6703.43,1385.82,1927.77,7794.94,4786.48,7660.43
39.7,8553.69,8596.4,1769.69,3328.25,3726.07,5555.18,601.734,5769.21,6704.82,1387.2,1929.16,7796.33,4787.87,7661.82
39.75,8555.08,8597.79,1771.07,3329.64,3727.46,5556.58,603.125,5770.6,6706.22,1388.59,1930.55,7797.72,4789.26,7663.21
39.8,8556.46,8599.17,1772.46,3331.03,3728.85,5557.98,604.516,5771.99,6707.61,1389.98,1931.94,7799.11,4790.65,7664.6
39.85,8557.85,8600.56,1773.84,3332.42,3730.24,5559.38,605.907,5773.38,6709,1391.37,1933.33,7800.5,4792.04,7665.98
39.9,8559.24,8601.95,1775.23,3333.81,3731.63,5560.77,607.299,5774.76,6710.4,1392.76,1934.72,7801.89,4793.44,7667.37
39.95,8560.63,8603.34,1776.61,3335.2,3733.01,5562.17,608.69,5776.15,6711.79,1394.15,1936.11,7803.28,4794.83,7668.76
40,8562.02,8604.73,1778,3336.59,3734.4,5563.57,610.081,5777.54,6713.18,1395.54,1937.49,7804.67,4796.22,7670.15
40.05,8563.4,8606.12,1779.39,3337.98,3735.79,5564.97,611.472,5778.93,6714.57,1396.93,1938.88,7806.06,4797.61,7671.54
40.1,8564.79,8607.51,1780.77,3339.37,3737.18,5566.36,612.863,5780.32,6715.97,1398.31,1940.27,7807.45,4799,7672.93
40.15,8566.18,8608.9,1782.16,3340.76,3738.57,5567.76,614.254,5781.71,6717.36,1399.7,1941.66,7808.84,4800.39,7674.32
40.2,8567.57,8610.29,1783.54,3342.15,3739.96,5569.16,615.646,5783.1,6718.75,1401.09,1943.05,7810.23,4801.78,7675.71
40.25,8568.95,8611.67,1784.93,3343.53,3741.35,5570.56,617.037,5784.49,6720.15,1402.48,1944.44,7811.62,4803.17,7677.1
40.3,8570.34,8613.06,1786.31,3344.92,3742.74,5571.96,618.428,5785.88,6721.54,1403.87,1945.83,7813.01,4804.56,7678.49
40.35,8571.73,8614.45,1787.7,3346.31,3744.13,5573.35,619.819,5787.26,6722.93,1405.26,1947.22,7814.4,4805.95,7679.87
40.4,8573.12,8615.84,1789.09,3347.7,3745.51,5574.75,621.21,5788.65,6724.33,1406.65,1948.61,7815.79,4807.34,7681.26
40.45,8574.5,8617.23,1790.47,3349.09,3746.9,5576.15,622.602,5790.04,6725.72,1408.03,1949.99,7817.17,4808.73,7682.65
40.5,8575.89,8618.62,1791.86,3350.48,3748.29,5577.55,623.993,5791.43,6727.11,1409.42,1951.38,7818.56,4810.13,7684.04
40.55,8577.28,8620.01,1793.24,3351.87,3749.68,5578.94,625.384,5792.82,6728.51,1410.81,1952.77,7819.95,4811.52,7685.43
40.6,8578.67,8621.4,1794.63,3353.26,3751.07,5580.34,626.775,5794.21,6729.9,1412.2,1954.16,7821.34,4812.91,7686.82
40.65,8580.05,8622.79,1796.02,3354.65,3752.46,5581.74,628.166,5795.6,6731.29,1413.59,1955.55,7822.73,4814.3,7688.21
40.7,8581.44,8624.17,1797.4,3356.04,3753.85,5583.14,629.557,5796.99,6732.69,1414.98,1956.94,7824.12,4815.69,7689.6
40.75,8582.83,8625.56,1798.79,3357.43,3755.24,5584.54,630.949,5798.38,6734.08,1416.37,1958.33,7825.51,4817.08,7690.99
40.8,8584.22,8626.95,1800.17,3358.81,3756.63,5585.93,632.34,5799.76,6735.47,1417.76,1959.72,7826.9,4818.47,7692.38
40.85,8585.6,8628.34,1801.56,3360.2,3758.01,5587.33,633.731,5801.15,6736.86,1419.14,1961.11,7828.29,4819.86,7693.76
40.9,8586.99,8629.73,1802.94,3361.59,3759.4,5588.73,635.122,5802.54,6738.26,1420.53,1962.49,7829.68,4821.25,7695.15
40.95,8588.38,8631.12,1804.33,3362.98,3760.79,5590.13,636.513,5803.93,6739.65,1421.92,1963.88,7831.07,4822.64,7696.54
41,8589.77,8632.51,1805.72,3364.37,3762.18,5591.52,637.904,5805.32,6741.04,1423.31,1965.27,7832.46,4824.03,7697.93
41.05,8591.16,8633.9,1807.1,3365.76,3763.57,5592.92,639.296,5806.71,6742.44,1424.7,1966.66,7833.85,4825.43,7699.32
41.1,8592.54,8635.29,1808.49,3367.15,3764.96,5594.32,640.687,5808.1,6743.83,1426.09,1968.05,7835.24,4826.82,7700.71
41.15,8593.93,8636.67,1809.87,3368.54,3766.35,5595.72,642.078,5809.49,6745.22,1427.48,1969.44,7836.63,4828.21,7702.1
41.2,8595.32,8638.06,1811.26,3369.93,3767.74,5597.11,643.469,5810.88,6746.62,1428.86,1970.83,7838.02,4829.6,7703.49
41.25,8596.71,8639.45,1812.64,3371.32,3769.13,5598.51,644.86,5812.26,6748.01,1430.25,1972.22,7839.41,4830.99,7704.88
41.3,8598.09,8640.84,1814.03,3372.71,3770.51,5599.91,646.252,5813.65,6749.4,1431.64,1973.61,7840.8,4832.38,7706.27
41.35,8599.48,8642.23,1815.42,3374.09,3771.9,5601.31,647.643,5815.04,6750.8,1433.03,1974.99,7842.19,4833.77,7707.65
41.4,8600.87,8643.62,1816.8,3375.48,3773.29,5602.71,649.034,5816.43,6752.19,1434.42,1976.38,7843.58,4835.16,7709.04
41.45,8602.26,8645.01,1818.19,3376.87,3774.68,5604.1,650.425,5817.82,6753.58,1435.81,1977.77,7844.97,4836.55,7710.43
41.5,8603.64,8646.4,1819.57,3378.26,3776.07,5605.5,651.816,5819.21,6754.98,1437.2,1979.16,7846.36,4837.94,7711.82
41.55,8605.03,8647.79,1820.96,3379.65,3777.46,5606.9,653.207,5820.6,6756.37,1438.59,1980.55,7847.75,4839.33,7713.21
41.6,8606.42,8649.17,1822.34,3381.04,3778.85,5608.3,654.599,5821.99,6757.76,1439.97,1981.94,7849.14,4840.73,7714.6
41.65,8607.81,8650.56,1823.73,3382.43,3780.24,5609.69,655.99,5823.38,6759.15,1441.36,1983.33,7850.53,4842.12,7715.99
41.7,8609.19,8651.95,1825.12,3383.82,3781.63,5611.09,657.381,5824.76,6760.55,1442.75,1984.72,7851.92,4843.51,7717.38
41.75,8610.58,8653.34,1826.5,3385.21,3783.01,5612.49,658.772,5826.15,6761.94,1444.14,1986.11,7853.31,4844.9,7718.77
41.8,8611.97,8654.73,1827.89,3386.6,3784.4,5613.89,660.163,5827.54,6763.33,1445.53,1987.49,7854.7,4846.29,7720.16
41.85,8613.36,8656.12,1829.27,3387.98,3785.79,5615.29,661.554,5828.93,6764.73,1446.92,1988.88,7856.09,4847.68,7721.54
41.9,8614.74,8657.51,1830.66,3389.37,3787.18,5616.68,662.946,5830.32,6766.12,1448.31,1990.27,7857.47,4849.07,7722.93
41.95,8616.13,8658.9,1832.05,3390.76,3788.57,5618.08,664.337,5831.71,6767.51,1449.69,1991.66,7858.86,4850.46,7724.32
42,8617.52,8660.29,1833.43,3392.15,3789.96,5619.48,665.728,5833.1,6768.91,1451.08,1993.05,7860.25,4851.85,7725.71
42.05,8618.91,8661.67,1834.82,3393.54,3791.35,5620.88,667.119,5834.49,6770.3,1452.47,1994.44,7861.64,4853.24,7727.1
42.1,8620.3,8663.06,1836.2,3394.93,3792.74,5622.27,668.51,5835.88,6771.69,1453.86,1995.83,7863.03,4854.63,7728.49
42.15,8621.68,8664.45,1837.59,3396.32,3794.13,5623.67,669.901,5837.26,6773.09,1455.25,1997.22,7864.42,4856.02,7729.88
42.2,8623.07,8665.84,1838.97,3397.71,3795.51,5625.07,671.293,5838.65,6774.48,1456.64,1998.61,7865.81,4857.42,7731.27
42.25,8624.46,8667.23,1840.36,3399.1,3796.9,5626.47,672.684,5840.04,6775.87,1458.03,1999.99,7867.2,4858.81,7732.66
42.3,8625.85,8668.62,1841.75,3400.49,3798.29,5627.87,674.075,5841.43,6777.27,1459.42,2001.38,7868.59,4860.2,7734.05
42.35,8627.23,8670.01,1843.13,3401.88,3799.68,5629.26,675.466,5842.82,6778.66,1460.8,2002.77,7869.98,4861.59,7735.43
42.4,8628.62,8671.4,1844.52,3403.26,3801.07,5630.66,676.857,5844.21,6780.05,1462.19,2004.16,7871.37,4862.98,7736.82
42.45,8630.01,8672.79,1845.9,3404.65,3802.46,5632.06,678.249,5845.6,6781.44,1463.58,2005.55,7872.76,4864.37,7738.21
42.5,8631.4,8674.17,1847.29,3406.04,3803.85,5633.46,679.64,5846.99,6782.84,1464.97,2006.94,7874.15,4865.76,7739.6
42.55,8632.78,8675.56,1848.67,3407.43,3805.24,5634.85,681.031,5848.38,6784.23,1466.36,2008.33,7875.54,4867.15,7740.99
42.6,8634.17,8676.95,1850.06,3408.82,3806.63,5636.25,682.422,5849.76,6785.62,1467.75,2009.72,7876.93,4868.54,7742.38
42.65,8635.56,8678.34,1851.45,3410.21,3808.01,5637.65,683.813,5851.15,6787.02,1469.14,2011.11,7878.32,4869.93,7743.77
42.7,8636.95,8679.73,1852.83,3411.6,3809.4,5639.05,685.204,5852.54,6788.41,1470.52,2012.49,7879.71,4871.32,7745.16
42.75,8638.33,8681.12,1854.22,3412.99,3810.79,5640.44,686.596,5853.93,6789.8,1471.91,2013.88,7881.1,4872.72,7746.55
42.8,8639.72,8682.51,1855.6,3414.38,3812.18,5641.84,687.987,5855.32,6791.2,1473.3,2015.27,7882.49,4874.11,7747.94
42.85,8641.11,8683.9,1856.99,3415.77,3813.57,5643.24,689.378,5856.71,6792.59,1474.69,2016.66,7883.88,4875.5,7749.32
42.9,8642.5,8685.29,1858.38,3417.16,3814.96,5644.64,690.769,5858.1,6793.98,1476.08,2018.05,7885.27,4876.89,7750.71
42.95,8643.88,8686.67,1859.76,3418.54,3816.35,5646.04,692.16,5859.49,6795.38,1477.47,2019.44,7886.66,4878.28,7752.1
43,8645.27,8688.06,1861.15,3419.93,3817.74,5647.43,693.551,5860.88,6796.77,1478.86,2020.83,7888.05,4879.67,7753.49
43.05,8646.66,8689.45,1862.53,3421.32,3819.13,5648.83,694.943,5862.26,6798.16,1480.25,2022.22,7889.44,4881.06,7754.88
43.1,8648.05,8690.84,1863.92,3422.71,3820.51,5650.23,696.334,5863.65,6799.55,1481.63,2023.61,7890.83,4882.45,7756.27
43.15,8649.44,8692.23,1865.3,3424.1,3821.9,5651.63,697.725,5865.04,6800.95,1483.02,2024.99,7892.22,4883.84,7757.66
43.2,8650.82,8693.62,1866.69,3425.49,3823.29,5653.02,699.116,5866.43,6802.34,1484.41,2026.38,7893.61,4885.23,7759.05
43.25,8652.21,8695.01,1868.08,3426.88,3824.68,5654.42,700.507,5867.82,6803.73,1485.8,2027.77,7895,4886.62,7760.44
43.3,8653.6,8696.4,1869.46,3428.27,3826.07,5655.82,701.898,5869.21,6805.13,1487.19,2029.16,7896.39,4888.01,7761.83
43.35,8654.99,8697.79,1870.85,3429.66,3827.46,5657.22,703.29,5870.6,6806.52,1488.58,2030.55,7897.77,4889.41,7763.21
43.4,8656.37,8699.17,1872.23,3431.05,3828.85,5658.62,704.681,5871.99,6807.91,1489.97,2031.94,7899.16,4890.8,7764.6
43.45,8657.76,8700.56,1873.62,3432.44,3830.24,5660.01,706.072,5873.38,6809.31,1491.35,2033.33,7900.55,4892.19,7765.99
43.5,8659.15,8701.95,1875,3433.82,3831.63,5661.41,707.463,5874.76,6810.7,1492.74,2034.72,7901.94,4893.58,7767.38
43.55,8660.54,8703.34,1876.39,3435.21,3833.01,5662.81,708.854,5876.15,6812.09,1494.13,2036.11,7903.33,4894.97,7768.77
43.6,8661.92,8704.73,1877.78,3436.6,3834.4,5664.21,710.246,5877.54,6813.49,1495.52,2037.49,7904.72,4896.36,7770.16
43.65,8663.31,8706.12,1879.16,3437.99,3835.79,5665.6,711.637,5878.93,6814.88,1496.91,2038.88,7906.11,4897.75,7771.55
43.7,8664.7,8707.51,1880.55,3439.38,3837.18,5667,713.028,5880.32,6816.27,1498.3,2040.27,7907.5,4899.14,7772.94
