time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16
169.7,5897.1,9897.63,7025.8,4232.06,313.411,9312.82,5661.93,946.135,3077.8,4817,8132.67,8437.43,464.913,2808.92,6708.6,2955.54
169.75,5898.49,9899.02,7027.19,4233.45,314.789,9314.21,5663.31,947.526,3079.19,4818.39,8134.08,8438.83,466.302,2810.29,6709.99,2956.92
169.8,5899.88,9900.41,7028.58,4234.84,316.167,9315.61,5664.69,948.917,3080.58,4819.78,8135.49,8440.22,467.691,2811.67,6711.38,2958.31
169.85,5901.26,9901.8,7029.97,4236.23,317.545,9317,5666.07,950.308,3081.97,4821.17,8136.9,8441.62,469.08,2813.05,6712.77,2959.7
169.9,5902.65,9903.19,7031.36,4237.62,318.922,9318.4,5667.46,951.699,3083.36,4822.56,8138.31,8443.01,470.469,2814.42,6714.16,2961.09
169.95,5904.04,9904.57,7032.75,4239.01,320.3,9319.79,5668.84,953.091,3084.75,4823.95,8139.72,8444.4,471.857,2815.8,6715.55,2962.47
170,5905.43,9905.96,7034.14,4240.4,321.678,9321.18,5670.22,954.482,3086.14,4825.35,8141.13,8445.8,473.246,2817.18,6716.94,2963.86
170.05,5906.82,9907.35,7035.53,4241.79,323.055,9322.58,5671.6,955.873,3087.52,4826.74,8142.53,8447.19,474.635,2818.56,6718.33,2965.25
170.1,5908.21,9908.74,7036.91,4243.18,324.433,9323.97,5672.98,957.264,3088.91,4828.13,8143.94,8448.59,476.024,2819.93,6719.72,2966.64
170.15,5909.6,9910.13,7038.3,4244.57,325.811,9325.37,5674.37,958.655,3090.3,4829.52,8145.35,8449.98,477.413,2821.31,6721.11,2968.02
170.2,5910.99,9911.52,7039.69,4245.97,327.188,9326.76,5675.75,960.046,3091.69,4830.91,8146.76,8451.37,478.802,2822.69,6722.5,2969.41
170.25,5912.38,9912.91,7041.08,4247.36,328.566,9328.15,5677.13,961.437,3093.08,4832.3,8148.17,8452.77,480.191,2824.06,6723.89,2970.8
170.3,5913.76,9914.3,7042.47,4248.75,329.944,9329.55,5678.51,962.828,3094.47,4833.69,8149.58,8454.16,481.58,2825.44,6725.28,2972.19
170.35,5915.15,9915.68,7043.86,4250.14,331.322,9330.94,5679.9,964.219,3095.86,4835.08,8150.99,8455.56,482.969,2826.82,6726.66,2973.57
170.4,5916.54,9917.07,7045.25,4251.53,332.699,9332.33,5681.28,965.61,3097.25,4836.48,8152.4,8456.95,484.357,2828.2,6728.05,2974.96
170.45,5917.93,9918.46,7046.64,4252.92,334.077,9333.73,5682.66,967.001,3098.64,4837.87,8153.81,8458.34,485.746,2829.57,6729.44,2976.35
170.5,5919.32,9919.85,7048.03,4254.31,335.455,9335.12,5684.04,968.392,3100.02,4839.26,8155.22,8459.74,487.135,2830.95,6730.83,2977.74
170.55,5920.71,9921.24,7049.41,4255.7,336.832,9336.52,5685.42,969.783,3101.41,4840.65,8156.63,8461.13,488.524,2832.33,6732.22,2979.12
170.6,5922.1,9922.63,7050.8,4257.09,338.21,9337.91,5686.81,971.175,3102.8,4842.04,8158.04,8462.53,489.913,2833.7,6733.61,2980.51
170.65,5923.49,9924.02,7052.19,4258.48,339.588,9339.3,5688.19,972.566,3104.19,4843.43,8159.44,8463.92,491.302,2835.08,6735,2981.9
170.7,5924.88,9925.4,7053.58,4259.87,340.966,9340.7,5689.57,973.957,3105.58,4844.82,8160.85,8465.31,492.691,2836.46,6736.39,2983.29
170.75,5926.26,9926.79,7054.97,4261.26,342.343,9342.09,5690.95,975.348,3106.97,4846.22,8162.26,8466.71,494.08,2837.84,6737.78,2984.67
170.8,5927.65,9928.18,7056.36,4262.65,343.721,9343.49,5692.34,976.739,3108.36,4847.61,8163.67,8468.1,495.469,2839.21,6739.17,2986.06
170.85,5929.04,9929.57,7057.75,4264.04,345.099,9344.88,5693.72,978.13,3109.75,4849,8165.08,8469.5,496.857,2840.59,6740.56,2987.45
170.9,5930.43,9930.96,7059.14,4265.43,346.477,9346.27,5695.1,979.521,3111.14,4850.39,8166.49,8470.89,498.246,2841.97,6741.95,2988.84
170.95,5931.82,9932.35,7060.53,4266.82,347.854,9347.67,5696.48,980.912,3112.52,4851.78,8167.9,8472.28,499.635,2843.34,6743.34,2990.22
171,5933.21,9933.74,7061.91,4268.21,349.232,9349.06,5697.86,982.303,3113.91,4853.17,8169.31,8473.68,501.024,2844.72,6744.73,2991.61
171.05,5934.6,9935.12,7063.3,4269.6,350.61,9350.46,5699.25,983.694,3115.3,4854.56,8170.72,8475.07,502.413,2846.1,6746.12,2993
171.1,5935.99,9936.51,7064.69,4270.99,351.987,9351.85,5700.63,985.085,3116.69,4855.96,8172.13,8476.47,503.802,2847.48,6747.51,2994.39
171.15,5937.38,9937.9,7066.08,4272.39,353.365,9353.24,5702.01,986.476,3118.08,4857.35,8173.54,8477.86,505.191,2848.85,6748.9,2995.77
171.2,5938.76,9939.29,7067.47,4273.78,354.743,9354.64,5703.39,987.867,3119.47,4858.74,8174.95,8479.25,506.58,2850.23,6750.29,2997.16
171.25,5940.15,9940.68,7068.86,4275.17,356.121,9356.03,5704.77,989.258,3120.86,4860.13,8176.36,8480.65,507.969,2851.61,6751.67,2998.55
171.3,5941.54,9942.07,7070.25,4276.56,357.498,9357.43,5706.16,990.65,3122.25,4861.52,8177.76,8482.04,509.357,2852.98,6753.06,2999.94
171.35,5942.93,9943.46,7071.64,4277.95,358.876,9358.82,5707.54,992.041,3123.64,4862.91,8179.17,8483.44,510.746,2854.36,6754.45,3001.33
171.4,5944.32,9944.85,7073.03,4279.34,360.254,9360.21,5708.92,993.432,3125.02,4864.3,8180.58,8484.83,512.135,2855.74,6755.84,3002.71
171.45,5945.71,9946.23,7074.41,4280.73,361.632,9361.61,5710.3,994.823,3126.41,4865.7,8181.99,8486.23,513.524,2857.12,6757.23,3004.1
171.5,5947.1,9947.62,7075.8,4282.12,363.009,9363,5711.69,996.214,3127.8,4867.09,8183.4,8487.62,514.913,2858.49,6758.62,3005.49
171.55,5948.49,9949.01,7077.19,4283.51,364.387,9364.39,5713.07,997.605,3129.19,4868.48,8184.81,8489.01,516.302,2859.87,6760.01,3006.88
171.6,5949.88,9950.4,7078.58,4284.9,365.765,9365.79,5714.45,998.996,3130.58,4869.87,8186.22,8490.41,517.691,2861.25,6761.4,3008.26
171.65,5951.26,9951.79,7079.97,4286.29,367.142,9367.18,5715.83,1000.39,3131.97,4871.26,8187.63,8491.8,519.08,2862.62,6762.79,3009.65
171.7,5952.65,9953.18,7081.36,4287.68,368.52,9368.58,5717.21,1001.78,3133.36,4872.65,8189.04,8493.2,520.469,2864,6764.18,3011.04
171.75,5954.04,9954.57,7082.75,4289.07,369.898,9369.97,5718.6,1003.17,3134.75,4874.04,8190.45,8494.59,521.857,2865.38,6765.57,3012.43
171.8,5955.43,9955.95,7084.14,4290.46,371.276,9371.36,5719.98,1004.56,3136.14,4875.44,8191.86,8495.98,523.246,2866.76,6766.96,3013.81
171.85,5956.82,9957.34,7085.53,4291.85,372.653,9372.76,5721.36,1005.95,3137.52,4876.83,8193.27,8497.38,524.635,2868.13,6768.35,3015.2
171.9,5958.21,9958.73,7086.91,4293.24,374.031,9374.15,5722.74,1007.34,3138.91,4878.22,8194.68,8498.77,526.024,2869.51,6769.74,3016.59
171.95,5959.6,9960.12,7088.3,4294.63,375.409,9375.55,5724.12,1008.73,3140.3,4879.61,8196.08,8500.17,527.413,2870.89,6771.13,3017.98
172,5960.99,9961.51,7089.69,4296.02,376.787,9376.94,5725.51,1010.12,3141.69,4881,8197.49,8501.56,528.802,2872.26,6772.52,3019.36
172.05,5962.38,9962.9,7091.08,4297.41,378.164,9378.33,5726.89,1011.52,3143.08,4882.39,8198.9,8502.95,530.191,2873.64,6773.91,3020.75
172.1,5963.76,9964.29,7092.47,4298.8,379.542,9379.73,5728.27,1012.91,3144.47,4883.78,8200.31,8504.35,531.58,2875.02,6775.3,3022.14
172.15,5965.15,9965.68,7093.86,4300.2,380.92,9381.12,5729.65,1014.3,3145.86,4885.18,8201.72,8505.74,532.969,2876.4,6776.68,3023.53
172.2,5966.54,9967.06,7095.25,4301.59,382.298,9382.52,5731.04,1015.69,3147.25,4886.57,8203.13,8507.14,534.357,2877.77,6778.07,3024.91
172.25,5967.93,9968.45,7096.64,4302.98,383.675,9383.91,5732.42,1017.08,3148.64,4887.96,8204.54,8508.53,535.746,2879.15,6779.46,3026.3
172.3,5969.32,9969.84,7098.03,4304.37,385.053,9385.3,5733.8,1018.47,3150.02,4889.35,8205.95,8509.92,537.135,2880.53,6780.85,3027.69
172.35,5970.71,9971.23,7099.41,4305.76,386.431,9386.7,5735.18,1019.86,3151.41,4890.74,8207.36,8511.32,538.524,2881.91,6782.24,3029.08
172.4,5972.1,9972.62,7100.8,4307.15,387.809,9388.09,5736.56,1021.25,3152.8,4892.13,8208.77,8512.71,539.913,2883.28,6783.63,3030.46
172.45,5973.49,9974.01,7102.19,4308.54,389.186,9389.49,5737.95,1022.64,3154.19,4893.52,8210.18,8514.11,541.302,2884.66,6785.02,3031.85
172.5,5974.88,9975.4,7103.58,4309.93,390.564,9390.88,5739.33,1024.04,3155.58,4894.92,8211.59,8515.5,542.691,2886.04,6786.41,3033.24
172.55,5976.26,9976.78,7104.97,4311.32,391.942,9392.27,5740.71,1025.43,3156.97,4896.31,8212.99,8516.89,544.08,2887.41,6787.8,3034.63
172.6,5977.65,9978.17,7106.36,4312.71,393.32,9393.67,5742.09,1026.82,3158.36,4897.7,8214.4,8518.29,545.469,2888.79,6789.19,3036.02
172.65,5979.04,9979.56,7107.75,4314.1,394.697,9395.06,5743.48,1028.21,3159.75,4899.09,8215.81,8519.68,546.857,2890.17,6790.58,3037.4
172.7,5980.43,9980.95,7109.14,4315.49,396.075,9396.46,5744.86,1029.6,3161.14,4900.48,8217.22,8521.08,548.246,2891.55,6791.97,3038.79
172.75,5981.82,9982.34,7110.53,4316.88,397.453,9397.85,5746.24,1030.99,3162.52,4901.87,8218.63,8522.47,549.635,2892.92,6793.36,3040.18
172.8,5983.21,9983.73,7111.91,4318.27,398.831,9399.24,5747.62,1032.38,3163.91,4903.26,8220.04,8523.86,551.024,2894.3,6794.75,3041.57
172.85,5984.6,9985.12,7113.3,4319.66,400.208,9400.64,5749,1033.77,3165.3,4904.66,8221.45,8525.26,552.413,2895.68,6796.14,3042.95
172.9,5985.99,9986.5,7114.69,4321.05,401.586,9402.03,5750.39,1035.16,3166.69,4906.05,8222.86,8526.65,553.802,2897.05,6797.53,3044.34
172.95,5987.38,9987.89,7116.08,4322.44,402.964,9403.42,5751.77,1036.55,3168.08,4907.44,8224.27,8528.05,555.191,2898.43,6798.92,3045.73
173,5988.76,9989.28,7117.47,4323.83,404.342,9404.82,5753.15,1037.95,3169.47,4908.83,8225.68,8529.44,556.58,2899.81,6800.31,3047.12
173.05,5990.15,9990.67,7118.86,4325.22,405.719,9406.21,5754.53,1039.34,3170.86,4910.22,8227.09,8530.83,557.969,2901.19,6801.69,3048.5
173.1,5991.54,9992.06,7120.25,4326.62,407.097,9407.61,5755.91,1040.73,3172.25,4911.61,8228.5,8532.23,559.357,2902.56,6803.08,3049.89
173.15,5992.93,9993.45,7121.64,4328.01,408.475,9409,5757.3,1042.12,3173.64,4913,8229.91,8533.62,560.746,2903.94,6804.47,3051.28
173.2,5994.32,9994.84,7123.03,4329.4,409.853,9410.39,5758.68,1043.51,3175.02,4914.4,8231.31,8535.02,562.135,2905.32,6805.86,3052.67
173.25,5995.71,9996.23,7124.41,4330.79,411.231,9411.79,5760.06,1044.9,3176.41,4915.79,8232.72,8536.41,563.524,2906.69,6807.25,3054.05
173.3,5997.1,9997.61,7125.8,4332.18,412.608,9413.18,5761.44,1046.29,3177.8,4917.18,8234.13,8537.8,564.913,2908.07,6808.64,3055.44
173.35,5998.49,9999,7127.19,4333.57,413.986,9414.58,5762.83,1047.68,3179.19,4918.57,8235.54,8539.2,566.302,2909.45,6810.03,3056.83
173.4,5999.88,0.391386,7128.58,4334.96,415.364,9415.97,5764.21,1049.07,3180.58,4919.96,8236.95,8540.59,567.691,2910.83,6811.42,3058.22
173.45,6001.26,1.78003,7129.97,4336.35,416.742,9417.36,5765.59,1050.47,3181.97,4921.35,8238.36,8541.99,569.08,2912.2,6812.81,3059.6
173.5,6002.65,3.16868,7131.36,4337.74,418.119,9418.76,5766.97,1051.86,3183.36,4922.74,8239.77,8543.38,570.469,2913.58,6814.2,3060.99
173.55,6004.04,4.55732,7132.75,4339.13,419.497,9420.15,5768.35,1053.25,3184.75,4924.14,8241.18,8544.77,571.857,2914.96,6815.59,3062.38
173.6,6005.43,5.94597,7134.14,4340.52,420.875,9421.55,5769.74,1054.64,3186.14,4925.53,8242.59,8546.17,573.246,2916.34,6816.98,3063.77
173.65,6006.82,7.33462,7135.53,4341.91,422.253,9422.94,5771.12,1056.03,3187.52,4926.92,8244,8547.56,574.635,2917.71,6818.37,3065.15
173.7,6008.21,8.72326,7136.91,4343.3,423.63,9424.33,5772.5,1057.42,3188.91,4928.31,8245.41,8548.96,576.024,2919.09,6819.76,3066.54
173.75,6009.6,10.1119,7138.3,4344.69,425.008,9425.73,5773.88,1058.81,3190.3,4929.7,8246.82,8550.35,577.413,2920.47,6821.15,3067.93
173.8,6010.99,11.5006,7139.69,4346.08,426.386,9427.12,5775.27,1060.2,3191.69,4931.09,8248.23,8551.75,578.802,2921.84,6822.54,3069.32
173.85,6012.38,12.8892,7141.08,4347.47,427.764,9428.52,5776.65,1061.59,3193.08,4932.48,8249.63,8553.14,580.191,2923.22,6823.93,3070.71
173.9,6013.76,14.2778,7142.47,4348.86,429.142,9429.91,5778.03,1062.99,3194.47,4933.88,8251.04,8554.53,581.58,2924.6,6825.32,3072.09
173.95,6015.15,15.6665,7143.86,4350.25,430.519,9431.3,5779.41,1064.38,3195.86,4935.27,8252.45,8555.93,582.969,2925.98,6826.7,3073.48
174,6016.54,17.0551,7145.25,4351.64,431.897,9432.7,5780.79,1065.77,3197.25,4936.66,8253.86,8557.32,584.357,2927.35,6828.09,3074.87
174.05,6017.93,18.4438,7146.64,4353.04,433.275,9434.09,5782.18,1067.16,3198.64,4938.05,8255.27,8558.72,585.746,2928.73,6829.48,3076.26
174.1,6019.32,19.8324,7148.03,4354.43,434.653,9435.49,5783.56,1068.55,3200.02,4939.44,8256.68,8560.11,587.135,2930.11,6830.87,3077.64
174.15,6020.71,21.2211,7149.41,4355.82,436.031,9436.88,5784.94,1069.94,3201.41,4940.83,8258.09,8561.5,588.524,2931.48,6832.26,3079.03
174.2,6022.1,22.6097,7150.8,4357.21,437.408,9438.27,5786.32,1071.33,3202.8,4942.22,8259.5,8562.9,589.913,2932.86,6833.65,3080.42
174.25,6023.49,23.9984,7152.19,4358.6,438.786,9439.67,5787.7,1072.72,3204.19,4943.62,8260.91,8564.29,591.302,2934.24,6835.04,3081.81
174.3,6024.88,25.387,7153.58,4359.99,440.164,9441.06,5789.09,1074.11,3205.58,4945.01,8262.32,8565.69,592.691,2935.62,6836.43,3083.19
174.35,6026.26,26.7757,7154.97,4361.38,441.542,9442.45,5790.47,1075.5,3206.97,4946.4,8263.73,8567.08,594.08,2936.99,6837.82,3084.58
174.4,6027.65,28.1643,7156.36,4362.77,442.919,9443.85,5791.85,1076.9,3208.36,4947.79,8265.14,8568.47,595.469,2938.37,6839.21,3085.97
174.45,6029.04,29.5529,7157.75,4364.16,444.297,9445.24,5793.23,1078.29,3209.75,4949.18,8266.54,8569.87,596.857,2939.75,6840.6,3087.36
174.5,6030.43,30.9416,7159.14,4365.55,445.675,9446.64,5794.62,1079.68,3211.14,4950.57,8267.95,8571.26,598.246,2941.13,6841.99,3088.74
174.55,6031.82,32.3302,7160.53,4366.94,447.053,9448.03,5796,1081.07,3212.52,4951.96,8269.36,8572.66,599.635,2942.5,6843.38,3090.13
174.6,6033.21,33.7189,7161.91,4368.33,448.431,9449.42,5797.38,1082.46,3213.91,4953.36,8270.77,8574.05,601.024,2943.88,6844.77,3091.52
174.65,6034.6,35.1075,7163.3,4369.72,449.808,9450.82,5798.76,1083.85,3215.3,4954.75,8272.18,8575.44,602.413,2945.26,6846.16,3092.91
174.7,6035.99,36.4962,7164.69,4371.11,451.186,9452.21,5800.14,1085.24,3216.69,4956.14,8273.59,8576.84,603.802,2946.63,6847.55,3094.29
174.75,6037.38,37.8848,7166.08,4372.5,452.564,9453.61,5801.53,1086.63,3218.08,4957.53,8275,8578.23,605.191,2948.01,6848.94,3095.68
174.8,6038.76,39.2735,7167.47,4373.89,453.942,9455,5802.91,1088.02,3219.47,4958.92,8276.41,8579.63,606.58,2949.39,6850.33,3097.07
174.85,6040.15,40.6621,7168.86,4375.28,455.32,9456.39,5804.29,1089.42,3220.86,4960.31,8277.82,8581.02,607.969,2950.77,6851.71,3098.46
174.9,6041.54,42.0508,7170.25,4376.67,456.697,9457.79,5805.67,1090.81,3222.25,4961.7,8279.23,8582.41,609.357,2952.14,6853.1,3099.84
174.95,6042.93,43.4394,7171.64,4378.06,458.075,9459.18,5807.06,1092.2,3223.64,4963.1,8280.64,8583.81,610.746,2953.52,6854.49,3101.23
175,6044.32,44.828,7173.03,4379.46,459.453,9460.58,5808.44,1093.59,3225.02,4964.49,8282.05,8585.2,612.135,2954.9,6855.88,3102.62
175.05,6045.71,46.2167,7174.41,4380.85,460.831,9461.97,5809.82,1094.98,3226.41,4965.88,8283.46,8586.6,613.524,2956.28,6857.27,3104.01
175.1,6047.1,47.6053,7175.8,4382.24,462.209,9463.36,5811.2,1096.37,3227.8,4967.27,8284.86,8587.99,614.913,2957.65,6858.66,3105.4
175.15,6048.49,48.994,7177.19,4383.63,463.586,9464.76,5812.58,1097.76,3229.19,4968.66,8286.27,8589.38,616.302,2959.03,6860.05,3106.78
175.2,6049.88,50.3826,7178.58,4385.02,464.964,9466.15,5813.97,1099.15,3230.58,4970.05,8287.68,8590.78,617.691,2960.41,6861.44,3108.17
175.25,6051.26,51.7713,7179.97,4386.41,466.342,9467.55,5815.35,1100.54,3231.97,4971.44,8289.09,8592.17,619.08,2961.78,6862.83,3109.56
175.3,6052.65,53.1599,7181.36,4387.8,467.72,9468.94,5816.73,1101.94,3233.36,4972.84,8290.5,8593.57,620.469,2963.16,6864.22,3110.95
175.35,6054.04,54.5486,7182.75,4389.19,469.098,9470.33,5818.11,1103.33,3234.75,4974.23,8291.91,8594.96,621.857,2964.54,6865.61,3112.33
175.4,6055.43,55.9372,7184.14,4390.58,470.475,9471.73,5819.5,1104.72,3236.14,4975.62,8293.32,8596.35,623.246,2965.92,6867,3113.72
175.45,6056.82,57.3259,7185.53,4391.97,471.853,9473.12,5820.88,1106.11,3237.52,4977.01,8294.73,8597.75,624.635,2967.29,6868.39,3115.11
175.5,6058.21,58.7145,7186.91,4393.36,473.231,9474.52,5822.26,1107.5,3238.91,4978.4,8296.14,8599.14,626.024,2968.67,6869.78,3116.5
175.55,6059.6,60.1031,7188.3,4394.75,474.609,9475.91,5823.64,1108.89,3240.3,4979.79,8297.55,8600.54,627.413,2970.05,6871.17,3117.88
175.6,6060.99,61.4918,7189.69,4396.14,475.987,9477.3,5825.02,1110.28,3241.69,4981.18,8298.96,8601.93,628.802,2971.43,6872.56,3119.27
175.65,6062.38,62.8804,7191.08,4397.53,477.364,9478.7,5826.41,1111.67,3243.08,4982.58,8300.37,8603.32,630.191,2972.8,6873.95,3120.66
175.7,6063.76,64.2691,7192.47,4398.92,478.742,9480.09,5827.79,1113.06,3244.47,4983.97,8301.78,8604.72,631.58,2974.18,6875.33,3122.05
175.75,6065.15,65.6577,7193.86,4400.31,480.12,9481.48,5829.17,1114.45,3245.86,4985.36,8303.18,8606.11,632.969,2975.56,6876.72,3123.43
175.8,6066.54,67.0464,7195.25,4401.7,481.498,9482.88,5830.55,1115.85,3247.25,4986.75,8304.59,8607.51,634.357,2976.93,6878.11,3124.82
175.85,6067.93,68.435,7196.64,4403.09,482.876,9484.27,5831.94,1117.24,3248.64,4988.14,8306,8608.9,635.746,2978.31,6879.5,3126.21
175.9,6069.32,69.8237,7198.03,4404.48,484.254,9485.67,5833.32,1118.63,3250.02,4989.53,8307.41,8610.3,637.135,2979.69,6880.89,3127.6
175.95,6070.71,71.2123,7199.41,4405.88,485.631,9487.06,5834.7,1120.02,3251.41,4990.92,8308.82,8611.69,638.524,2981.07,6882.28,3128.98
176,6072.1,72.6009,7200.8,4407.27,487.009,9488.45,5836.08,1121.41,3252.8,4992.32,8310.23,8613.08,639.913,2982.44,6883.67,3130.37
176.05,6073.49,73.9896,7202.19,4408.66,488.387,9489.85,5837.46,1122.8,3254.19,4993.71,8311.64,8614.48,641.302,2983.82,6885.06,3131.76
176.1,6074.88,75.3782,7203.58,4410.05,489.765,9491.24,5838.85,1124.19,3255.58,4995.1,8313.05,8615.87,642.691,2985.2,6886.45,3133.15
176.15,6076.26,76.7669,7204.97,4411.44,491.143,9492.64,5840.23,1125.58,3256.97,4996.49,8314.46,8617.27,644.08,2986.57,6887.84,3134.53
176.2,6077.65,78.1555,7206.36,4412.83,492.52,9494.03,5841.61,1126.97,3258.36,4997.88,8315.87,8618.66,645.469,2987.95,6889.23,3135.92
176.25,6079.04,79.5442,7207.75,4414.22,493.898,9495.42,5842.99,1128.37,3259.75,4999.27,8317.28,8620.05,646.857,2989.33,6890.62,3137.31
176.3,6080.43,80.9328,7209.14,4415.61,495.276,9496.82,5844.37,1129.76,3261.14,5000.66,8318.69,8621.45,648.246,2990.71,6892.01,3138.7
176.35,6081.82,82.3215,7210.53,4417,496.654,9498.21,5845.76,1131.15,3262.52,5002.06,8320.1,8622.84,649.635,2992.08,6893.4,3140.09
176.4,6083.21,83.7101,7211.91,4418.39,498.032,9499.61,5847.14,1132.54,3263.91,5003.45,8321.5,8624.24,651.024,2993.46,6894.79,3141.47
176.45,6084.6,85.0987,7213.3,4419.78,499.41,9501,5848.52,1133.93,3265.3,5004.84,8322.91,8625.63,652.413,2994.84,6896.18,3142.86
176.5,6085.99,86.4874,7214.69,4421.17,500.787,9502.39,5849.9,1135.32,3266.69,5006.23,8324.32,8627.02,653.802,2996.22,6897.57,3144.25
176.55,6087.38,87.876,7216.08,4422.56,502.165,9503.79,5851.29,1136.71,3268.08,5007.62,8325.73,8628.42,655.191,2997.59,6898.95,3145.64
176.6,6088.76,89.2647,7217.47,4423.95,503.543,9505.18,5852.67,1138.1,3269.47,5009.01,8327.14,8629.81,656.58,2998.97,6900.34,3147.02
176.65,6090.15,90.6533,7218.86,4425.34,504.921,9506.58,5854.05,1139.49,3270.86,5010.4,8328.55,8631.21,657.969,3000.35,6901.73,3148.41
176.7,6091.54,92.042,7220.25,4426.73,506.299,9507.97,5855.43,1140.89,3272.25,5011.8,8329.96,8632.6,659.357,3001.73,6903.12,3149.8
176.75,6092.93,93.4306,7221.64,4428.12,507.677,9509.36,5856.81,1142.28,3273.64,5013.19,8331.37,8633.99,660.746,3003.1,6904.51,3151.19
176.8,6094.32,94.8193,7223.03,4429.51,509.054,9510.76,5858.2,1143.67,3275.02,5014.58,8332.78,8635.39,662.135,3004.48,6905.9,3152.57
176.85,6095.71,96.2079,7224.41,4430.9,510.432,9512.15,5859.58,1145.06,3276.41,5015.97,8334.19,8636.78,663.524,3005.86,6907.29,3153.96
176.9,6097.1,97.5965,7225.8,4432.29,511.81,9513.55,5860.96,1146.45,3277.8,5017.36,8335.6,8638.18,664.913,3007.23,6908.68,3155.35
176.95,6098.49,98.9852,7227.19,4433.69,513.188,9514.94,5862.34,1147.84,3279.19,5018.75,8337.01,8639.57,666.302,3008.61,6910.07,3156.74
177,6099.88,100.374,7228.58,4435.08,514.566,9516.33,5863.73,1149.23,3280.58,5020.14,8338.42,8640.96,667.691,3009.99,6911.46,3158.12
177.05,6101.26,101.762,7229.97,4436.47,515.944,9517.73,5865.11,1150.62,3281.97,5021.54,8339.82,8642.36,669.08,3011.37,6912.85,3159.51
177.1,6102.65,103.151,7231.36,4437.86,517.321,9519.12,5866.49,1152.01,3283.36,5022.93,8341.23,8643.75,670.469,3012.74,6914.24,3160.9
177.15,6104.04,104.54,7232.75,4439.25,518.699,9520.52,5867.87,1153.4,3284.75,5024.32,8342.64,8645.15,671.857,3014.12,6915.63,3162.29
177.2,6105.43,105.928,7234.14,4440.64,520.077,9521.91,5869.25,1154.8,3286.14,5025.71,8344.05,8646.54,673.246,3015.5,6917.02,3163.67
177.25,6106.82,107.317,7235.53,4442.03,521.455,9523.3,5870.64,1156.19,3287.52,5027.1,8345.46,8647.93,674.635,3016.88,6918.41,3165.06
177.3,6108.21,108.706,7236.91,4443.42,522.833,9524.7,5872.02,1157.58,3288.91,5028.49,8346.87,8649.33,676.024,3018.25,6919.8,3166.45
177.35,6109.6,110.094,7238.3,4444.81,524.211,9526.09,5873.4,1158.97,3290.3,5029.88,8348.28,8650.72,677.413,3019.63,6921.19,3167.84
177.4,6110.99,111.483,7239.69,4446.2,525.588,9527.49,5874.78,1160.36,3291.69,5031.28,8349.69,8652.12,678.802,3021.01,6922.58,3169.23
177.45,6112.38,112.872,7241.08,4447.59,526.966,9528.88,5876.17,1161.75,3293.08,5032.67,8351.1,8653.51,680.191,3022.38,6923.96,3170.61
177.5,6113.76,114.26,7242.47,4448.98,528.344,9530.27,5877.55,1163.14,3294.47,5034.06,8352.51,8654.91,681.58,3023.76,6925.35,3172
177.55,6115.15,115.649,7243.86,4450.37,529.722,9531.67,5878.93,1164.53,3295.86,5035.45,8353.92,8656.3,682.969,3025.14,6926.74,3173.39
177.6,6116.54,117.038,7245.25,4451.76,531.1,9533.06,5880.31,1165.92,3297.25,5036.84,8355.33,8657.69,684.357,3026.52,6928.13,3174.78
177.65,6117.93,118.426,7246.64,4453.15,532.478,9534.45,5881.69,1167.32,3298.64,5038.23,8356.74,8659.09,685.746,3027.89,6929.52,3176.16
177.7,6119.32,119.815,7248.03,4454.54,533.856,9535.85,5883.08,1168.71,3300.02,5039.62,8358.14,8660.48,687.135,3029.27,6930.91,3177.55
177.75,6120.71,121.203,7249.41,4455.93,535.233,9537.24,5884.46,1170.1,3301.41,5041.02,8359.55,8661.88,688.524,3030.65,6932.3,3178.94
177.8,6122.1,122.592,7250.8,4457.32,536.611,9538.64,5885.84,1171.49,3302.8,5042.41,8360.96,8663.27,689.913,3032.03,6933.69,3180.33
177.85,6123.49,123.981,7252.19,4458.71,537.989,9540.03,5887.22,1172.88,3304.19,5043.8,8362.37,8664.66,691.302,3033.4,6935.08,3181.71
177.9,6124.88,125.369,7253.58,4460.11,539.367,9541.42,5888.61,1174.27,3305.58,5045.19,8363.78,8666.06,692.691,3034.78,6936.47,3183.1
177.95,6126.26,126.758,7254.97,4461.5,540.745,9542.82,5889.99,1175.66,3306.97,5046.58,8365.19,8667.45,694.08,3036.16,6937.86,3184.49
178,6127.65,128.147,7256.36,4462.89,542.123,9544.21,5891.37,1177.05,3308.36,5047.97,8366.6,8668.85,695.469,3037.53,6939.25,3185.88
178.05,6129.04,129.535,7257.75,4464.28,543.501,9545.61,5892.75,1178.44,3309.75,5049.36,8368.01,8670.24,696.857,3038.91,6940.64,3187.26
178.1,6130.43,130.924,7259.14,4465.67,544.878,9547,5894.13,1179.83,3311.14,5050.76,8369.42,8671.63,698.246,3040.29,6942.03,3188.65
178.15,6131.82,132.313,7260.53,4467.06,546.256,9548.39,5895.52,1181.23,3312.52,5052.15,8370.83,8673.03,699.635,3041.67,6943.42,3190.04
178.2,6133.21,133.701,7261.91,4468.45,547.634,9549.79,5896.9,1182.62,3313.91,5053.54,8372.24,8674.42,701.024,3043.04,6944.81,3191.43
