time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17
129.85,6852.59,8401.18,5166.19,5502.12,8993.87,417.206,2311.35,4573.86,2100.66,2743.99,3831.22,1831.77,9559.47,8531.46,1310.91,7048.91,7267.21
129.9,6853.98,8402.57,5167.58,5503.51,8995.26,418.595,2312.74,4575.25,2102.05,2745.39,3832.61,1833.16,9560.86,8532.85,1312.3,7050.29,7268.6
129.95,6855.37,8403.96,5168.96,5504.91,8996.65,419.984,2314.13,4576.64,2103.45,2746.79,3833.99,1834.55,9562.26,8534.24,1313.69,7051.67,7269.99
130,6856.75,8405.35,5170.35,5506.3,8998.04,421.373,2315.52,4578.03,2104.84,2748.19,3835.38,1835.94,9563.65,8535.63,1315.08,7053.05,7271.38
130.05,6858.14,8406.74,5171.74,5507.69,8999.43,422.762,2316.9,4579.42,2106.23,2749.59,3836.77,1837.33,9565.05,8537.02,1316.47,7054.43,7272.77
130.1,6859.53,8408.13,5173.13,5509.09,9000.82,424.151,2318.29,4580.81,2107.63,2750.98,3838.16,1838.72,9566.44,8538.41,1317.86,7055.82,7274.15
130.15,6860.92,8409.52,5174.52,5510.48,9002.21,425.54,2319.68,4582.2,2109.02,2752.38,3839.55,1840.11,9567.83,8539.8,1319.25,7057.2,7275.54
130.2,6862.31,8410.92,5175.91,5511.87,9003.6,426.928,2321.07,4583.6,2110.42,2753.78,3840.94,1841.49,9569.23,8541.19,1320.65,7058.58,7276.93
130.25,6863.7,8412.31,5177.3,5513.26,9004.99,428.317,2322.46,4584.99,2111.81,2755.18,3842.33,1842.88,9570.62,8542.58,1322.04,7059.96,7278.32
130.3,6865.09,8413.7,5178.69,5514.66,9006.38,429.706,2323.85,4586.38,2113.2,2756.58,3843.72,1844.27,9572.02,8543.97,1323.43,7061.34,7279.71
130.35,6866.47,8415.09,5180.08,5516.05,9007.77,431.095,2325.24,4587.77,2114.6,2757.98,3845.11,1845.66,9573.41,8545.36,1324.82,7062.72,7281.1
130.4,6867.86,8416.48,5181.46,5517.44,9009.16,432.484,2326.63,4589.16,2115.99,2759.38,3846.49,1847.05,9574.8,8546.74,1326.21,7064.1,7282.49
130.45,6869.25,8417.87,5182.85,5518.84,9010.55,433.873,2328.02,4590.55,2117.38,2760.77,3847.88,1848.44,9576.2,8548.13,1327.6,7065.48,7283.88
130.5,6870.64,8419.26,5184.24,5520.23,9011.94,435.262,2329.4,4591.94,2118.78,2762.17,3849.27,1849.83,9577.59,8549.52,1328.99,7066.86,7285.27
130.55,6872.03,8420.65,5185.63,5521.62,9013.33,436.651,2330.79,4593.33,2120.17,2763.57,3850.66,1851.22,9578.99,8550.91,1330.39,7068.24,7286.65
130.6,6873.42,8422.05,5187.02,5523.01,9014.72,438.04,2332.18,4594.72,2121.57,2764.97,3852.05,1852.61,9580.38,8552.3,1331.78,7069.62,7288.04
130.65,6874.8,8423.44,5188.41,5524.41,9016.11,439.428,2333.57,4596.12,2122.96,2766.37,3853.44,1853.99,9581.77,8553.69,1333.17,7071,7289.43
130.7,6876.19,8424.83,5189.8,5525.8,9017.49,440.817,2334.96,4597.51,2124.35,2767.77,3854.83,1855.38,9583.17,8555.08,1334.56,7072.38,7290.82
130.75,6877.58,8426.22,5191.19,5527.19,9018.88,442.206,2336.35,4598.9,2125.75,2769.17,3856.22,1856.77,9584.56,8556.47,1335.95,7073.76,7292.21
130.8,6878.97,8427.61,5192.58,5528.59,9020.27,443.595,2337.74,4600.29,2127.14,2770.56,3857.61,1858.16,9585.96,8557.86,1337.34,7075.14,7293.6
130.85,6880.36,8429,5193.96,5529.98,9021.66,444.984,2339.13,4601.68,2128.54,2771.96,3858.99,1859.55,9587.35,8559.25,1338.73,7076.52,7294.99
130.9,6881.75,8430.39,5195.35,5531.37,9023.05,446.373,2340.52,4603.07,2129.93,2773.36,3860.38,1860.94,9588.74,8560.64,1340.12,7077.91,7296.38
130.95,6883.14,8431.78,5196.74,5532.76,9024.44,447.762,2341.9,4604.46,2131.32,2774.76,3861.77,1862.33,9590.14,8562.03,1341.52,7079.29,7297.77
131,6884.52,8433.18,5198.13,5534.16,9025.83,449.151,2343.29,4605.85,2132.72,2776.16,3863.16,1863.72,9591.53,8563.42,1342.91,7080.67,7299.15
131.05,6885.91,8434.57,5199.52,5535.55,9027.22,450.54,2344.68,4607.25,2134.11,2777.56,3864.55,1865.11,9592.93,8564.81,1344.3,7082.05,7300.54
131.1,6887.3,8435.96,5200.91,5536.94,9028.61,451.928,2346.07,4608.64,2135.5,2778.96,3865.94,1866.49,9594.32,8566.2,1345.69,7083.43,7301.93
131.15,6888.69,8437.35,5202.3,5538.33,9030,453.317,2347.46,4610.03,2136.9,2780.35,3867.33,1867.88,9595.71,8567.59,1347.08,7084.81,7303.32
131.2,6890.08,8438.74,5203.69,5539.73,9031.39,454.706,2348.85,4611.42,2138.29,2781.75,3868.72,1869.27,9597.11,8568.98,1348.47,7086.19,7304.71
131.25,6891.47,8440.13,5205.08,5541.12,9032.78,456.095,2350.24,4612.81,2139.69,2783.15,3870.11,1870.66,9598.5,8570.37,1349.86,7087.57,7306.1
131.3,6892.86,8441.52,5206.46,5542.51,9034.17,457.484,2351.63,4614.2,2141.08,2784.55,3871.49,1872.05,9599.9,8571.76,1351.26,7088.95,7307.49
131.35,6894.24,8442.91,5207.85,5543.91,9035.56,458.873,2353.02,4615.59,2142.47,2785.95,3872.88,1873.44,9601.29,8573.14,1352.65,7090.33,7308.88
131.4,6895.63,8444.31,5209.24,5545.3,9036.95,460.262,2354.4,4616.98,2143.87,2787.35,3874.27,1874.83,9602.68,8574.53,1354.04,7091.71,7310.27
131.45,6897.02,8445.7,5210.63,5546.69,9038.34,461.651,2355.79,4618.38,2145.26,2788.75,3875.66,1876.22,9604.08,8575.92,1355.43,7093.09,7311.65
131.5,6898.41,8447.09,5212.02,5548.08,9039.73,463.04,2357.18,4619.77,2146.65,2790.14,3877.05,1877.61,9605.47,8577.31,1356.82,7094.47,7313.04
131.55,6899.8,8448.48,5213.41,5549.48,9041.12,464.428,2358.57,4621.16,2148.05,2791.54,3878.44,1878.99,9606.87,8578.7,1358.21,7095.85,7314.43
131.6,6901.19,8449.87,5214.8,5550.87,9042.5,465.817,2359.96,4622.55,2149.44,2792.94,3879.83,1880.38,9608.26,8580.09,1359.6,7097.23,7315.82
131.65,6902.58,8451.26,5216.19,5552.26,9043.89,467.206,2361.35,4623.94,2150.84,2794.34,3881.22,1881.77,9609.65,8581.48,1360.99,7098.62,7317.21
131.7,6903.96,8452.65,5217.58,5553.66,9045.28,468.595,2362.74,4625.33,2152.23,2795.74,3882.61,1883.16,9611.05,8582.87,1362.39,7100,7318.6
131.75,6905.35,8454.04,5218.96,5555.05,9046.67,469.984,2364.13,4626.72,2153.62,2797.14,3883.99,1884.55,9612.44,8584.26,1363.78,7101.38,7319.99
131.8,6906.74,8455.44,5220.35,5556.44,9048.06,471.373,2365.52,4628.11,2155.02,2798.54,3885.38,1885.94,9613.84,8585.65,1365.17,7102.76,7321.38
131.85,6908.13,8456.83,5221.74,5557.83,9049.45,472.762,2366.9,4629.51,2156.41,2799.93,3886.77,1887.33,9615.23,8587.04,1366.56,7104.14,7322.77
131.9,6909.52,8458.22,5223.13,5559.23,9050.84,474.151,2368.29,4630.9,2157.8,2801.33,3888.16,1888.72,9616.62,8588.43,1367.95,7105.52,7324.15
131.95,6910.91,8459.61,5224.52,5560.62,9052.23,475.54,2369.68,4632.29,2159.2,2802.73,3889.55,1890.11,9618.02,8589.82,1369.34,7106.9,7325.54
132,6912.3,8461,5225.91,5562.01,9053.62,476.928,2371.07,4633.68,2160.59,2804.13,3890.94,1891.49,9619.41,8591.21,1370.73,7108.28,7326.93
132.05,6913.68,8462.39,5227.3,5563.41,9055.01,478.317,2372.46,4635.07,2161.99,2805.53,3892.33,1892.88,9620.81,8592.6,1372.13,7109.66,7328.32
132.1,6915.07,8463.78,5228.69,5564.8,9056.4,479.706,2373.85,4636.46,2163.38,2806.93,3893.72,1894.27,9622.2,8593.99,1373.52,7111.04,7329.71
132.15,6916.46,8465.17,5230.08,5566.19,9057.79,481.095,2375.24,4637.85,2164.77,2808.33,3895.11,1895.66,9623.59,8595.38,1374.91,7112.42,7331.1
132.2,6917.85,8466.57,5231.46,5567.58,9059.18,482.484,2376.63,4639.24,2166.17,2809.72,3896.49,1897.05,9624.99,8596.77,1376.3,7113.8,7332.49
132.25,6919.24,8467.96,5232.85,5568.98,9060.57,483.873,2378.02,4640.63,2167.56,2811.12,3897.88,1898.44,9626.38,8598.16,1377.69,7115.18,7333.88
132.3,6920.63,8469.35,5234.24,5570.37,9061.96,485.262,2379.4,4642.03,2168.96,2812.52,3899.27,1899.83,9627.78,8599.54,1379.08,7116.56,7335.27
132.35,6922.01,8470.74,5235.63,5571.76,9063.35,486.651,2380.79,4643.42,2170.35,2813.92,3900.66,1901.22,9629.17,8600.93,1380.47,7117.94,7336.65
132.4,6923.4,8472.13,5237.02,5573.16,9064.74,488.04,2382.18,4644.81,2171.74,2815.32,3902.05,1902.61,9630.56,8602.32,1381.86,7119.33,7338.04
132.45,6924.79,8473.52,5238.41,5574.55,9066.13,489.428,2383.57,4646.2,2173.14,2816.72,3903.44,1903.99,9631.96,8603.71,1383.26,7120.71,7339.43
132.5,6926.18,8474.91,5239.8,5575.94,9067.51,490.817,2384.96,4647.59,2174.53,2818.12,3904.83,1905.38,9633.35,8605.1,1384.65,7122.09,7340.82
132.55,6927.57,8476.3,5241.19,5577.33,9068.9,492.206,2386.35,4648.98,2175.92,2819.51,3906.22,1906.77,9634.75,8606.49,1386.04,7123.47,7342.21
132.6,6928.96,8477.7,5242.58,5578.73,9070.29,493.595,2387.74,4650.37,2177.32,2820.91,3907.61,1908.16,9636.14,8607.88,1387.43,7124.85,7343.6
132.65,6930.35,8479.09,5243.96,5580.12,9071.68,494.984,2389.13,4651.76,2178.71,2822.31,3908.99,1909.55,9637.53,8609.27,1388.82,7126.23,7344.99
132.7,6931.73,8480.48,5245.35,5581.51,9073.07,496.373,2390.52,4653.16,2180.11,2823.71,3910.38,1910.94,9638.93,8610.66,1390.21,7127.61,7346.38
132.75,6933.12,8481.87,5246.74,5582.91,9074.46,497.762,2391.9,4654.55,2181.5,2825.11,3911.77,1912.33,9640.32,8612.05,1391.6,7128.99,7347.77
132.8,6934.51,8483.26,5248.13,5584.3,9075.85,499.151,2393.29,4655.94,2182.89,2826.51,3913.16,1913.72,9641.72,8613.44,1393,7130.37,7349.15
132.85,6935.9,8484.65,5249.52,5585.69,9077.24,500.54,2394.68,4657.33,2184.29,2827.91,3914.55,1915.11,9643.11,8614.83,1394.39,7131.75,7350.54
132.9,6937.29,8486.04,5250.91,5587.08,9078.63,501.928,2396.07,4658.72,2185.68,2829.3,3915.94,1916.49,9644.5,8616.22,1395.78,7133.13,7351.93
132.95,6938.68,8487.43,5252.3,5588.48,9080.02,503.317,2397.46,4660.11,2187.07,2830.7,3917.33,1917.88,9645.9,8617.61,1397.17,7134.51,7353.32
133,6940.07,8488.83,5253.69,5589.87,9081.41,504.706,2398.85,4661.5,2188.47,2832.1,3918.72,1919.27,9647.29,8619,1398.56,7135.89,7354.71
133.05,6941.45,8490.22,5255.08,5591.26,9082.8,506.095,2400.24,4662.89,2189.86,2833.5,3920.11,1920.66,9648.69,8620.39,1399.95,7137.27,7356.1
133.1,6942.84,8491.61,5256.46,5592.66,9084.19,507.484,2401.63,4664.29,2191.26,2834.9,3921.49,1922.05,9650.08,8621.78,1401.34,7138.65,7357.49
133.15,6944.23,8493,5257.85,5594.05,9085.58,508.873,2403.02,4665.68,2192.65,2836.3,3922.88,1923.44,9651.47,8623.17,1402.74,7140.04,7358.88
133.2,6945.62,8494.39,5259.24,5595.44,9086.97,510.262,2404.4,4667.07,2194.04,2837.7,3924.27,1924.83,9652.87,8624.55,1404.13,7141.42,7360.27
133.25,6947.01,8495.78,5260.63,5596.83,9088.36,511.651,2405.79,4668.46,2195.44,2839.09,3925.66,1926.22,9654.26,8625.94,1405.52,7142.8,7361.65
133.3,6948.4,8497.17,5262.02,5598.23,9089.75,513.04,2407.18,4669.85,2196.83,2840.49,3927.05,1927.61,9655.66,8627.33,1406.91,7144.18,7363.04
133.35,6949.79,8498.56,5263.41,5599.62,9091.14,514.428,2408.57,4671.24,2198.23,2841.89,3928.44,1928.99,9657.05,8628.72,1408.3,7145.56,7364.43
133.4,6951.17,8499.96,5264.8,5601.01,9092.52,515.817,2409.96,4672.63,2199.62,2843.29,3929.83,1930.38,9658.44,8630.11,1409.69,7146.94,7365.82
133.45,6952.56,8501.35,5266.19,5602.41,9093.91,517.206,2411.35,4674.02,2201.01,2844.69,3931.22,1931.77,9659.84,8631.5,1411.08,7148.32,7367.21
133.5,6953.95,8502.74,5267.58,5603.8,9095.3,518.595,2412.74,4675.42,2202.41,2846.09,3932.61,1933.16,9661.23,8632.89,1412.47,7149.7,7368.6
133.55,6955.34,8504.13,5268.96,5605.19,9096.69,519.984,2414.13,4676.81,2203.8,2847.49,3933.99,1934.55,9662.63,8634.28,1413.87,7151.08,7369.99
133.6,6956.73,8505.52,5270.35,5606.58,9098.08,521.373,2415.52,4678.2,2205.19,2848.88,3935.38,1935.94,9664.02,8635.67,1415.26,7152.46,7371.38
133.65,6958.12,8506.91,5271.74,5607.98,9099.47,522.762,2416.9,4679.59,2206.59,2850.28,3936.77,1937.33,9665.41,8637.06,1416.65,7153.84,7372.77
133.7,6959.51,8508.3,5273.13,5609.37,9100.86,524.151,2418.29,4680.98,2207.98,2851.68,3938.16,1938.72,9666.81,8638.45,1418.04,7155.22,7374.15
133.75,6960.89,8509.7,5274.52,5610.76,9102.25,525.54,2419.68,4682.37,2209.38,2853.08,3939.55,1940.11,9668.2,8639.84,1419.43,7156.6,7375.54
133.8,6962.28,8511.09,5275.91,5612.15,9103.64,526.928,2421.07,4683.76,2210.77,2854.48,3940.94,1941.49,9669.6,8641.23,1420.82,7157.98,7376.93
133.85,6963.67,8512.48,5277.3,5613.55,9105.03,528.317,2422.46,4685.15,2212.16,2855.88,3942.33,1942.88,9670.99,8642.62,1422.21,7159.37,7378.32
133.9,6965.06,8513.87,5278.69,5614.94,9106.42,529.706,2423.85,4686.54,2213.56,2857.28,3943.72,1944.27,9672.38,8644.01,1423.61,7160.75,7379.71
133.95,6966.45,8515.26,5280.08,5616.33,9107.81,531.095,2425.24,4687.94,2214.95,2858.67,3945.11,1945.66,9673.78,8645.4,1425,7162.13,7381.1
134,6967.84,8516.65,5281.46,5617.73,9109.2,532.484,2426.63,4689.33,2216.34,2860.07,3946.49,1947.05,9675.17,8646.79,1426.39,7163.51,7382.49
134.05,6969.22,8518.04,5282.85,5619.12,9110.59,533.873,2428.02,4690.72,2217.74,2861.47,3947.88,1948.44,9676.57,8648.18,1427.78,7164.89,7383.88
134.1,6970.61,8519.43,5284.24,5620.51,9111.98,535.262,2429.4,4692.11,2219.13,2862.87,3949.27,1949.83,9677.96,8649.57,1429.17,7166.27,7385.27
134.15,6972,8520.83,5285.63,5621.9,9113.37,536.651,2430.79,4693.5,2220.53,2864.27,3950.66,1951.22,9679.35,8650.95,1430.56,7167.65,7386.65
134.2,6973.39,8522.22,5287.02,5623.3,9114.76,538.04,2432.18,4694.89,2221.92,2865.67,3952.05,1952.61,9680.75,8652.34,1431.95,7169.03,7388.04
134.25,6974.78,8523.61,5288.41,5624.69,9116.15,539.428,2433.57,4696.28,2223.31,2867.07,3953.44,1953.99,9682.14,8653.73,1433.34,7170.41,7389.43
134.3,6976.17,8525,5289.8,5626.08,9117.53,540.817,2434.96,4697.67,2224.71,2868.46,3954.83,1955.38,9683.54,8655.12,1434.74,7171.79,7390.82
134.35,6977.56,8526.39,5291.19,5627.48,9118.92,542.206,2436.35,4699.07,2226.1,2869.86,3956.22,1956.77,9684.93,8656.51,1436.13,7173.17,7392.21
134.4,6978.94,8527.78,5292.58,5628.87,9120.31,543.595,2437.74,4700.46,2227.5,2871.26,3957.61,1958.16,9686.32,8657.9,1437.52,7174.55,7393.6
134.45,6980.33,8529.17,5293.96,5630.26,9121.7,544.984,2439.13,4701.85,2228.89,2872.66,3958.99,1959.55,9687.72,8659.29,1438.91,7175.93,7394.99
134.5,6981.72,8530.56,5295.35,5631.65,9123.09,546.373,2440.52,4703.24,2230.28,2874.06,3960.38,1960.94,9689.11,8660.68,1440.3,7177.31,7396.38
134.55,6983.11,8531.96,5296.74,5633.05,9124.48,547.762,2441.9,4704.63,2231.68,2875.46,3961.77,1962.33,9690.51,8662.07,1441.69,7178.69,7397.77
134.6,6984.5,8533.35,5298.13,5634.44,9125.87,549.151,2443.29,4706.02,2233.07,2876.86,3963.16,1963.72,9691.9,8663.46,1443.08,7180.08,7399.15
134.65,6985.89,8534.74,5299.52,5635.83,9127.26,550.54,2444.68,4707.41,2234.46,2878.25,3964.55,1965.11,9693.29,8664.85,1444.48,7181.46,7400.54
134.7,6987.28,8536.13,5300.91,5637.23,9128.65,551.928,2446.07,4708.8,2235.86,2879.65,3965.94,1966.49,9694.69,8666.24,1445.87,7182.84,7401.93
134.75,6988.66,8537.52,5302.3,5638.62,9130.04,553.317,2447.46,4710.2,2237.25,2881.05,3967.33,1967.88,9696.08,8667.63,1447.26,7184.22,7403.32
134.8,6990.05,8538.91,5303.69,5640.01,9131.43,554.706,2448.85,4711.59,2238.65,2882.45,3968.72,1969.27,9697.48,8669.02,1448.65,7185.6,7404.71
134.85,6991.44,8540.3,5305.08,5641.4,9132.82,556.095,2450.24,4712.98,2240.04,2883.85,3970.11,1970.66,9698.87,8670.41,1450.04,7186.98,7406.1
134.9,6992.83,8541.69,5306.46,5642.8,9134.21,557.484,2451.63,4714.37,2241.43,2885.25,3971.49,1972.05,9700.26,8671.8,1451.43,7188.36,7407.49
134.95,6994.22,8543.09,5307.85,5644.19,9135.6,558.873,2453.02,4715.76,2242.83,2886.65,3972.88,1973.44,9701.66,8673.19,1452.82,7189.74,7408.88
135,6995.61,8544.48,5309.24,5645.58,9136.99,560.262,2454.4,4717.15,2244.22,2888.04,3974.27,1974.83,9703.05,8674.58,1454.21,7191.12,7410.27
135.05,6997,8545.87,5310.63,5646.98,9138.38,561.651,2455.79,4718.54,2245.61,2889.44,3975.66,1976.22,9704.45,8675.97,1455.61,7192.5,7411.65
135.1,6998.38,8547.26,5312.02,5648.37,9139.77,563.04,2457.18,4719.93,2247.01,2890.84,3977.05,1977.61,9705.84,8677.35,1457,7193.88,7413.04
135.15,6999.77,8548.65,5313.41,5649.76,9141.16,564.428,2458.57,4721.33,2248.4,2892.24,3978.44,1978.99,9707.24,8678.74,1458.39,7195.26,7414.43
135.2,7001.16,8550.04,5314.8,5651.15,9142.54,565.817,2459.96,4722.72,2249.8,2893.64,3979.83,1980.38,9708.63,8680.13,1459.78,7196.64,7415.82
135.25,7002.55,8551.43,5316.19,5652.55,9143.93,567.206,2461.35,4724.11,2251.19,2895.04,3981.22,1981.77,9710.02,8681.52,1461.17,7198.02,7417.21
135.3,7003.94,8552.82,5317.58,5653.94,9145.32,568.595,2462.74,4725.5,2252.58,2896.44,3982.61,1983.16,9711.42,8682.91,1462.56,7199.41,7418.6
135.35,7005.33,8554.22,5318.96,5655.33,9146.71,569.984,2464.13,4726.89,2253.98,2897.83,3983.99,1984.55,9712.81,8684.3,1463.95,7200.79,7419.99
135.4,7006.72,8555.61,5320.35,5656.73,9148.1,571.373,2465.52,4728.28,2255.37,2899.23,3985.38,1985.94,9714.21,8685.69,1465.35,7202.17,7421.38
135.45,7008.1,8557,5321.74,5658.12,9149.49,572.762,2466.9,4729.67,2256.77,2900.63,3986.77,1987.33,9715.6,8687.08,1466.74,7203.55,7422.77
135.5,7009.49,8558.39,5323.13,5659.51,9150.88,574.151,2468.29,4731.06,2258.16,2902.03,3988.16,1988.72,9716.99,8688.47,1468.13,7204.93,7424.15
135.55,7010.88,8559.78,5324.52,5660.9,9152.27,575.54,2469.68,4732.45,2259.55,2903.43,3989.55,1990.11,9718.39,8689.86,1469.52,7206.31,7425.54
135.6,7012.27,8561.17,5325.91,5662.3,9153.66,576.928,2471.07,4733.85,2260.95,2904.83,3990.94,1991.49,9719.78,8691.25,1470.91,7207.69,7426.93
135.65,7013.66,8562.56,5327.3,5663.69,9155.05,578.317,2472.46,4735.24,2262.34,2906.23,3992.33,1992.88,9721.18,8692.64,1472.3,7209.07,7428.32
135.7,7015.05,8563.95,5328.69,5665.08,9156.44,579.706,2473.85,4736.63,2263.73,2907.62,3993.72,1994.27,9722.57,8694.03,1473.69,7210.45,7429.71
135.75,7016.43,8565.35,5330.08,5666.48,9157.83,581.095,2475.24,4738.02,2265.13,2909.02,3995.11,1995.66,9723.96,8695.42,1475.08,7211.83,7431.1
135.8,7017.82,8566.74,5331.46,5667.87,9159.22,582.484,2476.63,4739.41,2266.52,2910.42,3996.49,1997.05,9725.36,8696.81,1476.48,7213.21,7432.49
135.85,7019.21,8568.13,5332.85,5669.26,9160.61,583.873,2478.02,4740.8,2267.92,2911.82,3997.88,1998.44,9726.75,8698.2,1477.87,7214.59,7433.88
135.9,7020.6,8569.52,5334.24,5670.65,9162,585.262,2479.4,4742.19,2269.31,2913.22,3999.27,1999.83,9728.15,8699.59,1479.26,7215.97,7435.27
135.95,7021.99,8570.91,5335.63,5672.05,9163.39,586.651,2480.79,4743.58,2270.7,2914.62,4000.66,2001.22,9729.54,8700.98,1480.65,7217.35,7436.65
136,7023.38,8572.3,5337.02,5673.44,9164.78,588.04,2482.18,4744.98,2272.1,2916.02,4002.05,2002.61,9730.93,8702.37,1482.04,7218.74,7438.04
136.05,7024.77,8573.69,5338.41,5674.83,9166.17,589.428,2483.57,4746.37,2273.49,2917.41,4003.44,2003.99,9732.33,8703.75,1483.43,7220.12,7439.43
136.1,7026.15,8575.08,5339.8,5676.23,9167.55,590.817,2484.96,4747.76,2274.88,2918.81,4004.83,2005.38,9733.72,8705.14,1484.82,7221.5,7440.82
136.15,7027.54,8576.48,5341.19,5677.62,9168.94,592.206,2486.35,4749.15,2276.28,2920.21,4006.22,2006.77,9735.12,8706.53,1486.22,7222.88,7442.21
136.2,7028.93,8577.87,5342.58,5679.01,9170.33,593.595,2487.74,4750.54,2277.67,2921.61,4007.61,2008.16,9736.51,8707.92,1487.61,7224.26,7443.6
136.25,7030.32,8579.26,5343.96,5680.4,9171.72,594.984,2489.13,4751.93,2279.07,2923.01,4008.99,2009.55,9737.9,8709.31,1489,7225.64,7444.99
136.3,7031.71,8580.65,5345.35,5681.8,9173.11,596.373,2490.52,4753.32,2280.46,2924.41,4010.38,2010.94,9739.3,8710.7,1490.39,7227.02,7446.38
136.35,7033.1,8582.04,5346.74,5683.19,9174.5,597.762,2491.9,4754.71,2281.85,2925.81,4011.77,2012.33,9740.69,8712.09,1491.78,7228.4,7447.77
136.4,7034.49,8583.43,5348.13,5684.58,9175.89,599.151,2493.29,4756.11,2283.25,2927.2,4013.16,2013.72,9742.09,8713.48,1493.17,7229.78,7449.15
136.45,7035.87,8584.82,5349.52,5685.98,9177.28,600.54,2494.68,4757.5,2284.64,2928.6,4014.55,2015.11,9743.48,8714.87,1494.56,7231.16,7450.54
136.5,7037.26,8586.21,5350.91,5687.37,9178.67,601.928,2496.07,4758.89,2286.04,2930,4015.94,2016.49,9744.87,8716.26,1495.95,7232.54,7451.93
136.55,7038.65,8587.61,5352.3,5688.76,9180.06,603.317,2497.46,4760.28,2287.43,2931.4,4017.33,2017.88,9746.27,8717.65,1497.35,7233.92,7453.32
136.6,7040.04,8589,5353.69,5690.15,9181.45,604.706,2498.85,4761.67,2288.82,2932.8,4018.72,2019.27,9747.66,8719.04,1498.74,7235.3,7454.71
136.65,7041.43,8590.39,5355.08,5691.55,9182.84,606.095,2500.24,4763.06,2290.22,2934.2,4020.11,2020.66,9749.06,8720.43,1500.13,7236.68,7456.1
136.7,7042.82,8591.78,5356.46,5692.94,9184.23,607.484,2501.63,4764.45,2291.61,2935.6,4021.49,2022.05,9750.45,8721.82,1501.52,7238.07,7457.49
136.75,7044.21,8593.17,5357.85,5694.33,9185.62,608.873,2503.02,4765.84,2293,2936.99,4022.88,2023.44,9751.84,8723.21,1502.91,7239.45,7458.88
136.8,7045.59,8594.56,5359.24,5695.73,9187.01,610.262,2504.4,4767.24,2294.4,2938.39,4024.27,2024.83,9753.24,8724.6,1504.3,7240.83,7460.27
136.85,7046.98,8595.95,5360.63,5697.12,9188.4,611.651,2505.79,4768.63,2295.79,2939.79,4025.66,2026.22,9754.63,8725.99,1505.69,7242.21,7461.65
136.9,7048.37,8597.34,5362.02,5698.51,9189.79,613.04,2507.18,4770.02,2297.19,2941.19,4027.05,2027.61,9756.03,8727.38,1507.09,7243.59,7463.04
136.95,7049.76,8598.74,5363.41,5699.9,9191.18,614.428,2508.57,4771.41,2298.58,2942.59,4028.44,2028.99,9757.42,8728.77,1508.48,7244.97,7464.43
137,7051.15,8600.13,5364.8,5701.3,9192.57,615.817,2509.96,4772.8,2299.97,2943.99,4029.83,2030.38,9758.81,8730.15,1509.87,7246.35,7465.82
137.05,7052.54,8601.52,5366.19,5702.69,9193.95,617.206,2511.35,4774.19,2301.37,2945.39,4031.22,2031.77,9760.21,8731.54,1511.26,7247.73,7467.21
137.1,7053.92,8602.91,5367.58,5704.08,9195.34,618.595,2512.74,4775.58,2302.76,2946.78,4032.61,2033.16,9761.6,8732.93,1512.65,7249.11,7468.6
137.15,7055.31,8604.3,5368.96,5705.48,9196.73,619.984,2514.13,4776.97,2304.15,2948.18,4033.99,2034.55,9763,8734.32,1514.04,7250.49,7469.99
137.2,7056.7,8605.69,5370.35,5706.87,9198.12,621.373,2515.52,4778.36,2305.55,2949.58,4035.38,2035.94,9764.39,8735.71,1515.43,7251.87,7471.38
137.25,7058.09,8607.08,5371.74,5708.26,9199.51,622.762,2516.9,4779.76,2306.94,2950.98,4036.77,2037.33,9765.78,8737.1,1516.82,7253.25,7472.77
137.3,7059.48,8608.47,5373.13,5709.65,9200.9,624.151,2518.29,4781.15,2308.34,2952.38,4038.16,2038.72,9767.18,8738.49,1518.22,7254.63,7474.15
137.35,7060.87,8609.87,5374.52,5711.05,9202.29,625.54,2519.68,4782.54,2309.73,2953.78,4039.55,2040.11,9768.57,8739.88,1519.61,7256.01,7475.54
137.4,7062.26,8611.26,5375.91,5712.44,9203.68,626.928,2521.07,4783.93,2311.12,2955.18,4040.94,2041.49,9769.97,8741.27,1521,7257.4,7476.93
137.45,7063.64,8612.65,5377.3,5713.83,9205.07,628.317,2522.46,4785.32,2312.52,2956.57,4042.33,2042.88,9771.36,8742.66,1522.39,7258.78,7478.32
137.5,7065.03,8614.04,5378.69,5715.23,9206.46,629.706,2523.85,4786.71,2313.91,2957.97,4043.72,2044.27,9772.75,8744.05,1523.78,7260.16,7479.71
137.55,7066.42,8615.43,5380.08,5716.62,9207.85,631.095,2525.24,4788.1,2315.31,2959.37,4045.11,2045.66,9774.15,8745.44,1525.17,7261.54,7481.1
137.6,7067.81,8616.82,5381.46,5718.01,9209.24,632.484,2526.63,4789.49,2316.7,2960.77,4046.49,2047.05,9775.54,8746.83,1526.56,7262.92,7482.49
137.65,7069.2,8618.21,5382.85,5719.4,9210.63,633.873,2528.02,4790.89,2318.09,2962.17,4047.88,2048.44,9776.94,8748.22,1527.95,7264.3,7483.88
137.7,7070.59,8619.6,5384.24,5720.8,9212.02,635.262,2529.4,4792.28,2319.49,2963.57,4049.27,2049.83,9778.33,8749.61,1529.35,7265.68,7485.27
137.75,7071.98,8621,5385.63,5722.19,9213.41,636.651,2530.79,4793.67,2320.88,2964.97,4050.66,2051.22,9779.72,8751,1530.74,7267.06,7486.65
