time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12
154,1142.72,1048.31,1292.04,7922.86,4905.43,293.186,7505.39,7328.67,4782.75,68.8197,3415.61,6835.33
154.05,1144.12,1049.71,1293.43,7924.26,4906.82,294.575,7506.78,7330.06,4784.14,70.2124,3417,6836.72
154.1,1145.51,1051.12,1294.81,7925.66,4908.21,295.964,7508.16,7331.46,4785.53,71.6051,3418.39,6838.11
154.15,1146.91,1052.52,1296.2,7927.06,4909.6,297.353,7509.55,7332.85,4786.92,72.9978,3419.79,6839.5
154.2,1148.3,1053.93,1297.59,7928.46,4910.99,298.741,7510.94,7334.24,4788.31,74.3904,3421.18,6840.89
154.25,1149.7,1055.33,1298.98,7929.86,4912.38,300.13,7512.33,7335.64,4789.7,75.7831,3422.57,6842.28
154.3,1151.09,1056.73,1300.37,7931.26,4913.77,301.519,7513.72,7337.03,4791.09,77.1758,3423.96,6843.66
154.35,1152.49,1058.14,1301.76,7932.66,4915.16,302.908,7515.11,7338.43,4792.48,78.5685,3425.35,6845.05
154.4,1153.88,1059.54,1303.15,7934.06,4916.55,304.297,7516.5,7339.82,4793.87,79.9611,3426.74,6846.44
154.45,1155.28,1060.95,1304.54,7935.46,4917.94,305.686,7517.89,7341.22,4795.27,81.3538,3428.13,6847.83
154.5,1156.67,1062.35,1305.93,7936.86,4919.33,307.075,7519.28,7342.61,4796.66,82.7465,3429.52,6849.22
154.55,1158.07,1063.75,1307.31,7938.26,4920.72,308.464,7520.66,7344.01,4798.05,84.1392,3430.91,6850.61
154.6,1159.47,1065.16,1308.7,7939.66,4922.11,309.853,7522.05,7345.4,4799.44,85.5319,3432.3,6852
154.65,1160.86,1066.56,1310.09,7941.06,4923.5,311.241,7523.44,7346.8,4800.83,86.9245,3433.69,6853.39
154.7,1162.26,1067.97,1311.48,7942.46,4924.9,312.63,7524.83,7348.19,4802.22,88.3172,3435.08,6854.78
154.75,1163.65,1069.37,1312.87,7943.86,4926.29,314.019,7526.22,7349.59,4803.61,89.7099,3436.47,6856.16
154.8,1165.05,1070.77,1314.26,7945.26,4927.68,315.408,7527.61,7350.98,4805,91.1026,3437.87,6857.55
154.85,1166.44,1072.18,1315.65,7946.66,4929.07,316.797,7529,7352.38,4806.39,92.4953,3439.26,6858.94
154.9,1167.84,1073.58,1317.04,7948.06,4930.46,318.186,7530.39,7353.77,4807.78,93.888,3440.65,6860.33
154.95,1169.23,1074.98,1318.43,7949.46,4931.85,319.575,7531.78,7355.17,4809.17,95.2806,3442.04,6861.72
155,1170.63,1076.39,1319.81,7950.86,4933.24,320.964,7533.16,7356.56,4810.56,96.6733,3443.43,6863.11
155.05,1172.02,1077.79,1321.2,7952.26,4934.63,322.353,7534.55,7357.96,4811.95,98.066,3444.82,6864.5
155.1,1173.42,1079.2,1322.59,7953.66,4936.02,323.741,7535.94,7359.35,4813.35,99.4587,3446.21,6865.89
155.15,1174.81,1080.6,1323.98,7955.06,4937.41,325.13,7537.33,7360.75,4814.74,100.851,3447.6,6867.28
155.2,1176.21,1082,1325.37,7956.46,4938.8,326.519,7538.72,7362.14,4816.13,102.244,3448.99,6868.66
155.25,1177.6,1083.41,1326.76,7957.86,4940.19,327.908,7540.11,7363.54,4817.52,103.637,3450.38,6870.05
155.3,1179,1084.81,1328.15,7959.26,4941.58,329.297,7541.5,7364.93,4818.91,105.029,3451.77,6871.44
155.35,1180.39,1086.22,1329.54,7960.66,4942.97,330.686,7542.89,7366.33,4820.3,106.422,3453.16,6872.83
155.4,1181.79,1087.62,1330.93,7962.06,4944.36,332.075,7544.28,7367.72,4821.69,107.815,3454.55,6874.22
155.45,1183.18,1089.02,1332.31,7963.46,4945.75,333.464,7545.66,7369.12,4823.08,109.207,3455.95,6875.61
155.5,1184.58,1090.43,1333.7,7964.86,4947.15,334.853,7547.05,7370.51,4824.47,110.6,3457.34,6877
155.55,1185.97,1091.83,1335.09,7966.26,4948.54,336.241,7548.44,7371.91,4825.86,111.993,3458.73,6878.39
155.6,1187.37,1093.23,1336.48,7967.66,4949.93,337.63,7549.83,7373.3,4827.25,113.386,3460.12,6879.78
155.65,1188.77,1094.64,1337.87,7969.06,4951.32,339.019,7551.22,7374.7,4828.64,114.778,3461.51,6881.16
155.7,1190.16,1096.04,1339.26,7970.46,4952.71,340.408,7552.61,7376.09,4830.03,116.171,3462.9,6882.55
155.75,1191.56,1097.45,1340.65,7971.86,4954.1,341.797,7554,7377.49,4831.43,117.564,3464.29,6883.94
155.8,1192.95,1098.85,1342.04,7973.26,4955.49,343.186,7555.39,7378.88,4832.82,118.956,3465.68,6885.33
155.85,1194.35,1100.25,1343.43,7974.66,4956.88,344.575,7556.78,7380.28,4834.21,120.349,3467.07,6886.72
155.9,1195.74,1101.66,1344.81,7976.06,4958.27,345.964,7558.16,7381.67,4835.6,121.742,3468.46,6888.11
155.95,1197.14,1103.06,1346.2,7977.46,4959.66,347.353,7559.55,7383.07,4836.99,123.134,3469.85,6889.5
156,1198.53,1104.47,1347.59,7978.86,4961.05,348.741,7560.94,7384.46,4838.38,124.527,3471.24,6890.89
156.05,1199.93,1105.87,1348.98,7980.26,4962.44,350.13,7562.33,7385.86,4839.77,125.92,3472.63,6892.28
156.1,1201.32,1107.27,1350.37,7981.66,4963.83,351.519,7563.72,7387.25,4841.16,127.312,3474.03,6893.66
156.15,1202.72,1108.68,1351.76,7983.06,4965.22,352.908,7565.11,7388.65,4842.55,128.705,3475.42,6895.05
156.2,1204.11,1110.08,1353.15,7984.46,4966.61,354.297,7566.5,7390.04,4843.94,130.098,3476.81,6896.44
156.25,1205.51,1111.49,1354.54,7985.85,4968.01,355.686,7567.89,7391.44,4845.33,131.49,3478.2,6897.83
156.3,1206.9,1112.89,1355.93,7987.25,4969.4,357.075,7569.28,7392.83,4846.72,132.883,3479.59,6899.22
156.35,1208.3,1114.29,1357.31,7988.65,4970.79,358.464,7570.66,7394.23,4848.11,134.276,3480.98,6900.61
156.4,1209.69,1115.7,1358.7,7990.05,4972.18,359.853,7572.05,7395.62,4849.51,135.668,3482.37,6902
156.45,1211.09,1117.1,1360.09,7991.45,4973.57,361.241,7573.44,7397.02,4850.9,137.061,3483.76,6903.39
156.5,1212.48,1118.5,1361.48,7992.85,4974.96,362.63,7574.83,7398.41,4852.29,138.454,3485.15,6904.78
156.55,1213.88,1119.91,1362.87,7994.25,4976.35,364.019,7576.22,7399.81,4853.68,139.847,3486.54,6906.16
156.6,1215.27,1121.31,1364.26,7995.65,4977.74,365.408,7577.61,7401.2,4855.07,141.239,3487.93,6907.55
156.65,1216.67,1122.72,1365.65,7997.05,4979.13,366.797,7579,7402.6,4856.46,142.632,3489.32,6908.94
156.7,1218.07,1124.12,1367.04,7998.45,4980.52,368.186,7580.39,7403.99,4857.85,144.025,3490.71,6910.33
156.75,1219.46,1125.52,1368.43,7999.85,4981.91,369.575,7581.78,7405.39,4859.24,145.417,3492.11,6911.72
156.8,1220.86,1126.93,1369.81,8001.25,4983.3,370.964,7583.16,7406.78,4860.63,146.81,3493.5,6913.11
156.85,1222.25,1128.33,1371.2,8002.65,4984.69,372.353,7584.55,7408.18,4862.02,148.203,3494.89,6914.5
156.9,1223.65,1129.74,1372.59,8004.05,4986.08,373.741,7585.94,7409.57,4863.41,149.595,3496.28,6915.89
156.95,1225.04,1131.14,1373.98,8005.45,4987.47,375.13,7587.33,7410.97,4864.8,150.988,3497.67,6917.28
157,1226.44,1132.54,1375.37,8006.85,4988.86,376.519,7588.72,7412.36,4866.19,152.381,3499.06,6918.66
157.05,1227.83,1133.95,1376.76,8008.25,4990.26,377.908,7590.11,7413.76,4867.59,153.773,3500.45,6920.05
157.1,1229.23,1135.35,1378.15,8009.65,4991.65,379.297,7591.5,7415.15,4868.98,155.166,3501.84,6921.44
157.15,1230.62,1136.76,1379.54,8011.05,4993.04,380.686,7592.89,7416.55,4870.37,156.559,3503.23,6922.83
157.2,1232.02,1138.16,1380.93,8012.45,4994.43,382.075,7594.28,7417.94,4871.76,157.951,3504.62,6924.22
157.25,1233.41,1139.56,1382.31,8013.85,4995.82,383.464,7595.66,7419.34,4873.15,159.344,3506.01,6925.61
157.3,1234.81,1140.97,1383.7,8015.25,4997.21,384.853,7597.05,7420.73,4874.54,160.737,3507.4,6927
157.35,1236.2,1142.37,1385.09,8016.65,4998.6,386.241,7598.44,7422.12,4875.93,162.13,3508.79,6928.39
157.4,1237.6,1143.77,1386.48,8018.05,4999.99,387.63,7599.83,7423.52,4877.32,163.522,3510.19,6929.78
157.45,1238.99,1145.18,1387.87,8019.45,5001.38,389.019,7601.22,7424.91,4878.71,164.915,3511.58,6931.16
157.5,1240.39,1146.58,1389.26,8020.85,5002.77,390.408,7602.61,7426.31,4880.1,166.308,3512.97,6932.55
157.55,1241.78,1147.99,1390.65,8022.25,5004.16,391.797,7604,7427.7,4881.49,167.7,3514.36,6933.94
157.6,1243.18,1149.39,1392.04,8023.65,5005.55,393.186,7605.39,7429.1,4882.88,169.093,3515.75,6935.33
157.65,1244.57,1150.79,1393.43,8025.05,5006.94,394.575,7606.78,7430.49,4884.27,170.486,3517.14,6936.72
157.7,1245.97,1152.2,1394.81,8026.45,5008.33,395.964,7608.16,7431.89,4885.67,171.878,3518.53,6938.11
157.75,1247.36,1153.6,1396.2,8027.85,5009.72,397.353,7609.55,7433.28,4887.06,173.271,3519.92,6939.5
157.8,1248.76,1155.01,1397.59,8029.25,5011.11,398.741,7610.94,7434.68,4888.45,174.664,3521.31,6940.89
157.85,1250.16,1156.41,1398.98,8030.65,5012.51,400.13,7612.33,7436.07,4889.84,176.056,3522.7,6942.28
157.9,1251.55,1157.81,1400.37,8032.05,5013.9,401.519,7613.72,7437.47,4891.23,177.449,3524.09,6943.66
157.95,1252.95,1159.22,1401.76,8033.45,5015.29,402.908,7615.11,7438.86,4892.62,178.842,3525.48,6945.05
158,1254.34,1160.62,1403.15,8034.85,5016.68,404.297,7616.5,7440.26,4894.01,180.235,3526.87,6946.44
158.05,1255.74,1162.03,1404.54,8036.25,5018.07,405.686,7617.89,7441.65,4895.4,181.627,3528.27,6947.83
158.1,1257.13,1163.43,1405.93,8037.65,5019.46,407.075,7619.28,7443.05,4896.79,183.02,3529.66,6949.22
158.15,1258.53,1164.83,1407.31,8039.05,5020.85,408.464,7620.66,7444.44,4898.18,184.413,3531.05,6950.61
158.2,1259.92,1166.24,1408.7,8040.45,5022.24,409.853,7622.05,7445.84,4899.57,185.805,3532.44,6952
158.25,1261.32,1167.64,1410.09,8041.85,5023.63,411.241,7623.44,7447.23,4900.96,187.198,3533.83,6953.39
158.3,1262.71,1169.04,1411.48,8043.25,5025.02,412.63,7624.83,7448.63,4902.35,188.591,3535.22,6954.78
158.35,1264.11,1170.45,1412.87,8044.65,5026.41,414.019,7626.22,7450.02,4903.74,189.983,3536.61,6956.16
158.4,1265.5,1171.85,1414.26,8046.05,5027.8,415.408,7627.61,7451.42,4905.14,191.376,3538,6957.55
158.45,1266.9,1173.26,1415.65,8047.45,5029.19,416.797,7629,7452.81,4906.53,192.769,3539.39,6958.94
158.5,1268.29,1174.66,1417.04,8048.85,5030.58,418.186,7630.39,7454.21,4907.92,194.161,3540.78,6960.33
158.55,1269.69,1176.06,1418.43,8050.25,5031.97,419.575,7631.78,7455.6,4909.31,195.554,3542.17,6961.72
158.6,1271.08,1177.47,1419.81,8051.65,5033.36,420.964,7633.16,7457,4910.7,196.947,3543.56,6963.11
158.65,1272.48,1178.87,1421.2,8053.05,5034.76,422.353,7634.55,7458.39,4912.09,198.34,3544.95,6964.5
158.7,1273.87,1180.28,1422.59,8054.45,5036.15,423.741,7635.94,7459.79,4913.48,199.732,3546.35,6965.89
158.75,1275.27,1181.68,1423.98,8055.85,5037.54,425.13,7637.33,7461.18,4914.87,201.125,3547.74,6967.28
158.8,1276.66,1183.08,1425.37,8057.25,5038.93,426.519,7638.72,7462.58,4916.26,202.518,3549.13,6968.66
158.85,1278.06,1184.49,1426.76,8058.65,5040.32,427.908,7640.11,7463.97,4917.65,203.91,3550.52,6970.05
158.9,1279.46,1185.89,1428.15,8060.05,5041.71,429.297,7641.5,7465.37,4919.04,205.303,3551.91,6971.44
158.95,1280.85,1187.3,1429.54,8061.45,5043.1,430.686,7642.89,7466.76,4920.43,206.696,3553.3,6972.83
159,1282.25,1188.7,1430.93,8062.85,5044.49,432.075,7644.28,7468.16,4921.82,208.088,3554.69,6974.22
159.05,1283.64,1190.1,1432.31,8064.24,5045.88,433.464,7645.66,7469.55,4923.22,209.481,3556.08,6975.61
159.1,1285.04,1191.51,1433.7,8065.64,5047.27,434.853,7647.05,7470.95,4924.61,210.874,3557.47,6977
159.15,1286.43,1192.91,1435.09,8067.04,5048.66,436.241,7648.44,7472.34,4926,212.267,3558.86,6978.39
159.2,1287.83,1194.31,1436.48,8068.44,5050.05,437.63,7649.83,7473.74,4927.39,213.659,3560.25,6979.78
159.25,1289.22,1195.72,1437.87,8069.84,5051.44,439.019,7651.22,7475.13,4928.78,215.052,3561.64,6981.16
159.3,1290.62,1197.12,1439.26,8071.24,5052.83,440.408,7652.61,7476.53,4930.17,216.445,3563.03,6982.55
159.35,1292.01,1198.53,1440.65,8072.64,5054.22,441.797,7654,7477.92,4931.56,217.837,3564.43,6983.94
159.4,1293.41,1199.93,1442.04,8074.04,5055.61,443.186,7655.39,7479.32,4932.95,219.23,3565.82,6985.33
159.45,1294.8,1201.33,1443.43,8075.44,5057.01,444.575,7656.78,7480.71,4934.34,220.623,3567.21,6986.72
159.5,1296.2,1202.74,1444.81,8076.84,5058.4,445.964,7658.16,7482.11,4935.73,222.015,3568.6,6988.11
159.55,1297.59,1204.14,1446.2,8078.24,5059.79,447.353,7659.55,7483.5,4937.12,223.408,3569.99,6989.5
159.6,1298.99,1205.55,1447.59,8079.64,5061.18,448.741,7660.94,7484.9,4938.51,224.801,3571.38,6990.89
159.65,1300.38,1206.95,1448.98,8081.04,5062.57,450.13,7662.33,7486.29,4939.9,226.194,3572.77,6992.28
159.7,1301.78,1208.35,1450.37,8082.44,5063.96,451.519,7663.72,7487.69,4941.3,227.586,3574.16,6993.66
159.75,1303.17,1209.76,1451.76,8083.84,5065.35,452.908,7665.11,7489.08,4942.69,228.979,3575.55,6995.05
159.8,1304.57,1211.16,1453.15,8085.24,5066.74,454.297,7666.5,7490.48,4944.08,230.372,3576.94,6996.44
159.85,1305.96,1212.57,1454.54,8086.64,5068.13,455.686,7667.89,7491.87,4945.47,231.764,3578.33,6997.83
159.9,1307.36,1213.97,1455.93,8088.04,5069.52,457.075,7669.28,7493.27,4946.86,233.157,3579.72,6999.22
159.95,1308.75,1215.37,1457.31,8089.44,5070.91,458.464,7670.66,7494.66,4948.25,234.55,3581.11,7000.61
160,1310.15,1216.78,1458.7,8090.84,5072.3,459.853,7672.05,7496.06,4949.64,235.942,3582.5,7002
160.05,1311.55,1218.18,1460.09,8092.24,5073.69,461.241,7673.44,7497.45,4951.03,237.335,3583.9,7003.39
160.1,1312.94,1219.58,1461.48,8093.64,5075.08,462.63,7674.83,7498.85,4952.42,238.728,3585.29,7004.78
160.15,1314.34,1220.99,1462.87,8095.04,5076.47,464.019,7676.22,7500.24,4953.81,240.121,3586.68,7006.16
160.2,1315.73,1222.39,1464.26,8096.44,5077.86,465.408,7677.61,7501.64,4955.2,241.513,3588.07,7007.55
160.25,1317.13,1223.8,1465.65,8097.84,5079.26,466.797,7679,7503.03,4956.59,242.906,3589.46,7008.94
160.3,1318.52,1225.2,1467.04,8099.24,5080.65,468.186,7680.39,7504.43,4957.98,244.299,3590.85,7010.33
160.35,1319.92,1226.6,1468.43,8100.64,5082.04,469.575,7681.78,7505.82,4959.38,245.691,3592.24,7011.72
160.4,1321.31,1228.01,1469.81,8102.04,5083.43,470.964,7683.16,7507.22,4960.77,247.084,3593.63,7013.11
160.45,1322.71,1229.41,1471.2,8103.44,5084.82,472.353,7684.55,7508.61,4962.16,248.477,3595.02,7014.5
160.5,1324.1,1230.82,1472.59,8104.84,5086.21,473.741,7685.94,7510.01,4963.55,249.869,3596.41,7015.89
160.55,1325.5,1232.22,1473.98,8106.24,5087.6,475.13,7687.33,7511.4,4964.94,251.262,3597.8,7017.28
160.6,1326.89,1233.62,1475.37,8107.64,5088.99,476.519,7688.72,7512.8,4966.33,252.655,3599.19,7018.66
160.65,1328.29,1235.03,1476.76,8109.04,5090.38,477.908,7690.11,7514.19,4967.72,254.048,3600.58,7020.05
160.7,1329.68,1236.43,1478.15,8110.44,5091.77,479.297,7691.5,7515.59,4969.11,255.44,3601.98,7021.44
160.75,1331.08,1237.84,1479.54,8111.84,5093.16,480.686,7692.89,7516.98,4970.5,256.833,3603.37,7022.83
160.8,1332.47,1239.24,1480.93,8113.24,5094.55,482.075,7694.28,7518.38,4971.89,258.226,3604.76,7024.22
160.85,1333.87,1240.64,1482.31,8114.64,5095.94,483.464,7695.66,7519.77,4973.28,259.618,3606.15,7025.61
160.9,1335.26,1242.05,1483.7,8116.04,5097.33,484.853,7697.05,7521.17,4974.67,261.011,3607.54,7027
160.95,1336.66,1243.45,1485.09,8117.44,5098.72,486.241,7698.44,7522.56,4976.06,262.404,3608.93,7028.39
161,1338.05,1244.85,1486.48,8118.84,5100.11,487.63,7699.83,7523.96,4977.46,263.796,3610.32,7029.78
161.05,1339.45,1246.26,1487.87,8120.24,5101.51,489.019,7701.22,7525.35,4978.85,265.189,3611.71,7031.16
161.1,1340.85,1247.66,1489.26,8121.64,5102.9,490.408,7702.61,7526.74,4980.24,266.582,3613.1,7032.55
161.15,1342.24,1249.07,1490.65,8123.04,5104.29,491.797,7704,7528.14,4981.63,267.975,3614.49,7033.94
161.2,1343.64,1250.47,1492.04,8124.44,5105.68,493.186,7705.39,7529.53,4983.02,269.367,3615.88,7035.33
161.25,1345.03,1251.87,1493.43,8125.84,5107.07,494.575,7706.78,7530.93,4984.41,270.76,3617.27,7036.72
161.3,1346.43,1253.28,1494.81,8127.24,5108.46,495.964,7708.16,7532.32,4985.8,272.153,3618.66,7038.11
161.35,1347.82,1254.68,1496.2,8128.64,5109.85,497.353,7709.55,7533.72,4987.19,273.545,3620.06,7039.5
161.4,1349.22,1256.09,1497.59,8130.04,5111.24,498.741,7710.94,7535.11,4988.58,274.938,3621.45,7040.89
161.45,1350.61,1257.49,1498.98,8131.44,5112.63,500.13,7712.33,7536.51,4989.97,276.331,3622.84,7042.28
161.5,1352.01,1258.89,1500.37,8132.84,5114.02,501.519,7713.72,7537.9,4991.36,277.724,3624.23,7043.66
161.55,1353.4,1260.3,1501.76,8134.24,5115.41,502.908,7715.11,7539.3,4992.75,279.116,3625.62,7045.05
161.6,1354.8,1261.7,1503.15,8135.64,5116.8,504.297,7716.5,7540.69,4994.14,280.509,3627.01,7046.44
161.65,1356.19,1263.11,1504.54,8137.04,5118.19,505.686,7717.89,7542.09,4995.54,281.902,3628.4,7047.83
161.7,1357.59,1264.51,1505.93,8138.44,5119.58,507.075,7719.28,7543.48,4996.93,283.294,3629.79,7049.22
161.75,1358.98,1265.91,1507.31,8139.84,5120.97,508.464,7720.66,7544.88,4998.32,284.687,3631.18,7050.61
161.8,1360.38,1267.32,1508.7,8141.24,5122.36,509.853,7722.05,7546.27,4999.71,286.08,3632.57,7052
161.85,1361.77,1268.72,1510.09,8142.64,5123.76,511.241,7723.44,7547.67,5001.1,287.472,3633.96,7053.39
161.9,1363.17,1270.13,1511.48,8144.04,5125.15,512.63,7724.83,7549.06,5002.49,288.865,3635.35,7054.78
161.95,1364.56,1271.53,1512.87,8145.44,5126.54,514.019,7726.22,7550.46,5003.88,290.258,3636.74,7056.16
162,1365.96,1272.93,1514.26,8146.83,5127.93,515.408,7727.61,7551.85,5005.27,291.651,3638.14,7057.55
162.05,1367.35,1274.34,1515.65,8148.23,5129.32,516.797,7729,7553.25,5006.66,293.043,3639.53,7058.94
162.1,1368.75,1275.74,1517.04,8149.63,5130.71,518.186,7730.39,7554.64,5008.05,294.436,3640.92,7060.33
162.15,1370.14,1277.14,1518.43,8151.03,5132.1,519.575,7731.78,7556.04,5009.44,295.829,3642.31,7061.72
162.2,1371.54,1278.55,1519.81,8152.43,5133.49,520.964,7733.16,7557.43,5010.83,297.221,3643.7,7063.11
162.25,1372.94,1279.95,1521.2,8153.83,5134.88,522.353,7734.55,7558.83,5012.22,298.614,3645.09,7064.5
162.3,1374.33,1281.36,1522.59,8155.23,5136.27,523.741,7735.94,7560.22,5013.62,300.007,3646.48,7065.89
162.35,1375.73,1282.76,1523.98,8156.63,5137.66,525.13,7737.33,7561.62,5015.01,301.4,3647.87,7067.28
162.4,1377.12,1284.16,1525.37,8158.03,5139.05,526.519,7738.72,7563.01,5016.4,302.792,3649.26,7068.66
162.45,1378.52,1285.57,1526.76,8159.43,5140.44,527.908,7740.11,7564.41,5017.79,304.185,3650.65,7070.05
162.5,1379.91,1286.97,1528.15,8160.83,5141.83,529.297,7741.5,7565.8,5019.18,305.578,3652.04,7071.44
162.55,1381.31,1288.38,1529.54,8162.23,5143.22,530.686,7742.89,7567.2,5020.57,306.97,3653.43,7072.83
162.6,1382.7,1289.78,1530.93,8163.63,5144.61,532.075,7744.28,7568.59,5021.96,308.363,3654.82,7074.22
162.65,1384.1,1291.18,1532.31,8165.03,5146,533.464,7745.66,7569.99,5023.35,309.756,3656.22,7075.61
162.7,1385.49,1292.59,1533.7,8166.43,5147.4,534.853,7747.05,7571.38,5024.74,311.149,3657.61,7077
162.75,1386.89,1293.99,1535.09,8167.83,5148.79,536.241,7748.44,7572.78,5026.13,312.541,3659,7078.39
162.8,1388.28,1295.4,1536.48,8169.23,5150.18,537.63,7749.83,7574.17,5027.52,313.934,3660.39,7079.78
162.85,1389.68,1296.8,1537.87,8170.63,5151.57,539.019,7751.22,7575.57,5028.91,315.327,3661.78,7081.16
162.9,1391.07,1298.2,1539.26,8172.03,5152.96,540.408,7752.61,7576.96,5030.3,316.719,3663.17,7082.55
162.95,1392.47,1299.61,1540.65,8173.43,5154.35,541.797,7754,7578.36,5031.7,318.112,3664.56,7083.94
163,1393.86,1301.01,1542.04,8174.83,5155.74,543.186,7755.39,7579.75,5033.09,319.505,3665.95,7085.33
163.05,1395.26,1302.41,1543.43,8176.23,5157.13,544.575,7756.78,7581.15,5034.48,320.898,3667.34,7086.72
163.1,1396.65,1303.82,1544.81,8177.63,5158.52,545.964,7758.16,7582.54,5035.87,322.29,3668.73,7088.11
163.15,1398.05,1305.22,1546.2,8179.03,5159.91,547.353,7759.55,7583.94,5037.26,323.683,3670.12,7089.5
163.2,1399.44,1306.63,1547.59,8180.43,5161.3,548.741,7760.94,7585.33,5038.65,325.076,3671.51,7090.89
163.25,1400.84,1308.03,1548.98,8181.83,5162.69,550.13,7762.33,7586.73,5040.04,326.468,3672.9,7092.28
163.3,1402.23,1309.43,1550.37,8183.23,5164.08,551.519,7763.72,7588.12,5041.43,327.861,3674.3,7093.66
163.35,1403.63,1310.84,1551.76,8184.63,5165.47,552.908,7765.11,7589.52,5042.82,329.254,3675.69,7095.05
163.4,1405.03,1312.24,1553.15,8186.03,5166.86,554.297,7766.5,7590.91,5044.21,330.647,3677.08,7096.44
163.45,1406.42,1313.65,1554.54,8187.43,5168.25,555.686,7767.89,7592.31,5045.6,332.039,3678.47,7097.83
163.5,1407.82,1315.05,1555.93,8188.83,5169.65,557.075,7769.28,7593.7,5046.99,333.432,3679.86,7099.22
163.55,1409.21,1316.45,1557.31,8190.23,5171.04,558.464,7770.66,7595.1,5048.38,334.825,3681.25,7100.61
163.6,1410.61,1317.86,1558.7,8191.63,5172.43,559.853,7772.05,7596.49,5049.77,336.217,3682.64,7102
163.65,1412,1319.26,1560.09,8193.03,5173.82,561.241,7773.44,7597.89,5051.17,337.61,3684.03,7103.39
163.7,1413.4,1320.67,1561.48,8194.43,5175.21,562.63,7774.83,7599.28,5052.56,339.003,3685.42,7104.78
163.75,1414.79,1322.07,1562.87,8195.83,5176.6,564.019,7776.22,7600.68,5053.95,340.396,3686.81,7106.16
163.8,1416.19,1323.47,1564.26,8197.23,5177.99,565.408,7777.61,7602.07,5055.34,341.788,3688.2,7107.55
163.85,1417.58,1324.88,1565.65,8198.63,5179.38,566.797,7779,7603.47,5056.73,343.181,3689.59,7108.94
163.9,1418.98,1326.28,1567.04,8200.03,5180.77,568.186,7780.39,7604.86,5058.12,344.574,3690.98,7110.33
163.95,1420.37,1327.69,1568.43,8201.43,5182.16,569.575,7781.78,7606.26,5059.51,345.966,3692.38,7111.72
164,1421.77,1329.09,1569.81,8202.83,5183.55,570.964,7783.16,7607.65,5060.9,347.359,3693.77,7113.11
164.05,1423.16,1330.49,1571.2,8204.23,5184.94,572.353,7784.55,7609.05,5062.29,348.752,3695.16,7114.5
164.1,1424.56,1331.9,1572.59,8205.63,5186.33,573.741,7785.94,7610.44,5063.68,350.145,3696.55,7115.89
164.15,1425.95,1333.3,1573.98,8207.03,5187.72,575.13,7787.33,7611.84,5065.07,351.537,3697.94,7117.28
164.2,1427.35,1334.7,1575.37,8208.43,5189.11,576.519,7788.72,7613.23,5066.46,352.93,3699.33,7118.66
164.25,1428.74,1336.11,1576.76,8209.83,5190.5,577.908,7790.11,7614.63,5067.85,354.323,3700.72,7120.05
164.3,1430.14,1337.51,1578.15,8211.23,5191.9,579.297,7791.5,7616.02,5069.25,355.715,3702.11,7121.44
164.35,1431.53,1338.92,1579.54,8212.63,5193.29,580.686,7792.89,7617.42,5070.64,357.108,3703.5,7122.83
164.4,1432.93,1340.32,1580.93,8214.03,5194.68,582.075,7794.28,7618.81,5072.03,358.501,3704.89,7124.22
164.45,1434.32,1341.72,1582.31,8215.43,5196.07,583.464,7795.66,7620.21,5073.42,359.894,3706.28,7125.61
164.5,1435.72,1343.13,1583.7,8216.83,5197.46,584.853,7797.05,7621.6,5074.81,361.286,3707.67,7127
164.55,1437.12,1344.53,1585.09,8218.23,5198.85,586.241,7798.44,7623,5076.2,362.679,3709.06,7128.39
164.6,1438.51,1345.94,1586.48,8219.63,5200.24,587.63,7799.83,7624.39,5077.59,364.072,3710.46,7129.78
164.65,1439.91,1347.34,1587.87,8221.03,5201.63,589.019,7801.22,7625.79,5078.98,365.464,3711.85,7131.16
164.7,1441.3,1348.74,1589.26,8222.43,5203.02,590.408,7802.61,7627.18,5080.37,366.857,3713.24,7132.55
164.75,1442.7,1350.15,1590.65,8223.83,5204.41,591.797,7804,7628.58,5081.76,368.25,3714.63,7133.94
164.8,1444.09,1351.55,1592.04,8225.23,5205.8,593.186,7805.39,7629.97,5083.15,369.643,3716.02,7135.33
164.85,1445.49,1352.96,1593.43,8226.63,5207.19,594.575,7806.78,7631.37,5084.54,371.035,3717.41,7136.72
164.9,1446.88,1354.36,1594.81,8228.03,5208.58,595.964,7808.16,7632.76,5085.93,372.428,3718.8,7138.11
164.95,1448.28,1355.76,1596.2,8229.43,5209.97,597.353,7809.55,7634.16,5087.33,373.821,3720.19,7139.5
165,1449.67,1357.17,1597.59,8230.83,5211.36,598.741,7810.94,7635.55,5088.72,375.213,3721.58,7140.89
165.05,1451.07,1358.57,1598.98,8232.23,5212.75,600.13,7812.33,7636.95,5090.11,376.606,3722.97,7142.28
165.1,1452.46,1359.98,1600.37,8233.63,5214.15,601.519,7813.72,7638.34,5091.5,377.999,3724.36,7143.66
165.15,1453.86,1361.38,1601.76,8235.03,5215.54,602.908,7815.11,7639.74,5092.89,379.392,3725.75,7145.05
165.2,1455.25,1362.78,1603.15,8236.42,5216.93,604.297,7816.5,7641.13,5094.28,380.784,3727.14,7146.44
165.25,1456.65,1364.19,1604.54,8237.82,5218.32,605.686,7817.89,7642.53,5095.67,382.177,3728.53,7147.83
