time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19
122.15,4343,4125.41,530.845,2020.35,8848.98,5214.91,5407.72,7758.71,2077.24,3871.34,6016.92,9491,3525.78,5766.77,319.118,8309.24,6253.12,7878.27,1987.38
122.2,4344.39,4126.79,532.233,2021.73,8850.37,5216.3,5409.11,7760.1,2078.63,3872.73,6018.31,9492.4,3527.17,5768.15,320.498,8310.64,6254.51,7879.66,1988.71
122.25,4345.78,4128.18,533.622,2023.12,8851.76,5217.69,5410.5,7761.49,2080.02,3874.12,6019.71,9493.79,3528.56,5769.54,321.878,8312.04,6255.9,7881.05,1990.04
122.3,4347.17,4129.56,535.011,2024.51,8853.15,5219.08,5411.89,7762.88,2081.42,3875.52,6021.1,9495.18,3529.95,5770.93,323.259,8313.44,6257.28,7882.44,1991.38
122.35,4348.56,4130.94,536.4,2025.9,8854.54,5220.47,5413.28,7764.28,2082.81,3876.91,6022.49,9496.57,3531.34,5772.32,324.639,8314.84,6258.67,7883.83,1992.71
122.4,4349.95,4132.32,537.789,2027.28,8855.93,5221.86,5414.67,7765.67,2084.2,3878.3,6023.89,9497.96,3532.73,5773.71,326.019,8316.23,6260.06,7885.21,1994.04
122.45,4351.34,4133.7,539.178,2028.67,8857.32,5223.25,5416.06,7767.06,2085.6,3879.69,6025.28,9499.35,3534.12,5775.1,327.399,8317.63,6261.45,7886.6,1995.37
122.5,4352.73,4135.08,540.567,2030.06,8858.71,5224.64,5417.45,7768.45,2086.99,3881.08,6026.67,9500.74,3535.51,5776.49,328.78,8319.03,6262.84,7887.99,1996.7
122.55,4354.12,4136.46,541.956,2031.45,8860.09,5226.03,5418.84,7769.84,2088.38,3882.47,6028.07,9502.13,3536.89,5777.88,330.16,8320.43,6264.23,7889.38,1998.03
122.6,4355.51,4137.85,543.344,2032.83,8861.48,5227.42,5420.22,7771.23,2089.77,3883.86,6029.46,9503.52,3538.28,5779.27,331.54,8321.83,6265.62,7890.77,1999.36
122.65,4356.9,4139.23,544.733,2034.22,8862.87,5228.8,5421.61,7772.62,2091.17,3885.26,6030.85,9504.91,3539.67,5780.65,332.92,8323.23,6267.01,7892.16,2000.69
122.7,4358.29,4140.61,546.122,2035.61,8864.26,5230.19,5423,7774.01,2092.56,3886.65,6032.25,9506.3,3541.06,5782.04,334.301,8324.63,6268.4,7893.55,2002.02
122.75,4359.68,4141.99,547.511,2037,8865.65,5231.58,5424.39,7775.4,2093.95,3888.04,6033.64,9507.69,3542.45,5783.43,335.681,8326.03,6269.78,7894.94,2003.35
122.8,4361.07,4143.37,548.9,2038.38,8867.04,5232.97,5425.78,7776.79,2095.35,3889.43,6035.03,9509.09,3543.84,5784.82,337.061,8327.42,6271.17,7896.33,2004.68
122.85,4362.46,4144.75,550.289,2039.77,8868.43,5234.36,5427.17,7778.18,2096.74,3890.82,6036.43,9510.48,3545.23,5786.21,338.441,8328.82,6272.56,7897.71,2006.02
122.9,4363.85,4146.13,551.678,2041.16,8869.82,5235.75,5428.56,7779.57,2098.13,3892.21,6037.82,9511.87,3546.62,5787.6,339.822,8330.22,6273.95,7899.1,2007.35
122.95,4365.24,4147.51,553.067,2042.55,8871.21,5237.14,5429.95,7780.96,2099.52,3893.6,6039.21,9513.26,3548.01,5788.99,341.202,8331.62,6275.34,7900.49,2008.68
123,4366.63,4148.9,554.455,2043.93,8872.59,5238.53,5431.34,7782.35,2100.92,3894.99,6040.61,9514.65,3549.4,5790.38,342.582,8333.02,6276.73,7901.88,2010.01
123.05,4368.02,4150.28,555.844,2045.32,8873.98,5239.92,5432.73,7783.74,2102.31,3896.39,6042,9516.04,3550.79,5791.77,343.963,8334.42,6278.12,7903.27,2011.34
123.1,4369.41,4151.66,557.233,2046.71,8875.37,5241.31,5434.12,7785.14,2103.7,3897.78,6043.39,9517.43,3552.18,5793.15,345.343,8335.82,6279.51,7904.66,2012.67
123.15,4370.8,4153.04,558.622,2048.1,8876.76,5242.7,5435.51,7786.53,2105.1,3899.17,6044.79,9518.82,3553.57,5794.54,346.723,8337.22,6280.9,7906.05,2014
123.2,4372.18,4154.42,560.011,2049.48,8878.15,5244.09,5436.89,7787.92,2106.49,3900.56,6046.18,9520.21,3554.96,5795.93,348.103,8338.61,6282.28,7907.44,2015.33
123.25,4373.57,4155.8,561.4,2050.87,8879.54,5245.48,5438.28,7789.31,2107.88,3901.95,6047.58,9521.6,3556.35,5797.32,349.484,8340.01,6283.67,7908.83,2016.66
123.3,4374.96,4157.18,562.789,2052.26,8880.93,5246.87,5439.67,7790.7,2109.27,3903.34,6048.97,9522.99,3557.74,5798.71,350.864,8341.41,6285.06,7910.21,2017.99
123.35,4376.35,4158.57,564.178,2053.65,8882.32,5248.26,5441.06,7792.09,2110.67,3904.73,6050.36,9524.38,3559.13,5800.1,352.244,8342.81,6286.45,7911.6,2019.32
123.4,4377.74,4159.95,565.567,2055.04,8883.71,5249.65,5442.45,7793.48,2112.06,3906.12,6051.76,9525.78,3560.52,5801.49,353.624,8344.21,6287.84,7912.99,2020.66
123.45,4379.13,4161.33,566.955,2056.42,8885.09,5251.04,5443.84,7794.87,2113.45,3907.52,6053.15,9527.17,3561.91,5802.88,355.005,8345.61,6289.23,7914.38,2021.99
123.5,4380.52,4162.71,568.344,2057.81,8886.48,5252.43,5445.23,7796.26,2114.85,3908.91,6054.54,9528.56,3563.3,5804.27,356.385,8347.01,6290.62,7915.77,2023.32
123.55,4381.91,4164.09,569.733,2059.2,8887.87,5253.82,5446.62,7797.65,2116.24,3910.3,6055.94,9529.95,3564.69,5805.65,357.765,8348.41,6292.01,7917.16,2024.65
123.6,4383.3,4165.47,571.122,2060.59,8889.26,5255.21,5448.01,7799.04,2117.63,3911.69,6057.33,9531.34,3566.07,5807.04,359.146,8349.8,6293.4,7918.55,2025.98
123.65,4384.69,4166.85,572.511,2061.97,8890.65,5256.6,5449.4,7800.43,2119.02,3913.08,6058.72,9532.73,3567.46,5808.43,360.526,8351.2,6294.78,7919.94,2027.31
123.7,4386.08,4168.24,573.9,2063.36,8892.04,5257.99,5450.79,7801.82,2120.42,3914.47,6060.12,9534.12,3568.85,5809.82,361.906,8352.6,6296.17,7921.33,2028.64
123.75,4387.47,4169.62,575.289,2064.75,8893.43,5259.38,5452.18,7803.21,2121.81,3915.86,6061.51,9535.51,3570.24,5811.21,363.286,8354,6297.56,7922.71,2029.97
123.8,4388.86,4171,576.678,2066.14,8894.82,5260.77,5453.56,7804.61,2123.2,3917.26,6062.9,9536.9,3571.63,5812.6,364.667,8355.4,6298.95,7924.1,2031.3
123.85,4390.25,4172.38,578.066,2067.52,8896.21,5262.16,5454.95,7806,2124.59,3918.65,6064.3,9538.29,3573.02,5813.99,366.047,8356.8,6300.34,7925.49,2032.64
123.9,4391.64,4173.76,579.455,2068.91,8897.59,5263.55,5456.34,7807.39,2125.99,3920.04,6065.69,9539.68,3574.41,5815.38,367.427,8358.2,6301.73,7926.88,2033.97
123.95,4393.03,4175.14,580.844,2070.3,8898.98,5264.94,5457.73,7808.78,2127.38,3921.43,6067.08,9541.07,3575.8,5816.77,368.807,8359.6,6303.12,7928.27,2035.3
124,4394.42,4176.52,582.233,2071.69,8900.37,5266.33,5459.12,7810.17,2128.77,3922.82,6068.48,9542.46,3577.19,5818.15,370.188,8360.99,6304.51,7929.66,2036.63
124.05,4395.81,4177.91,583.622,2073.07,8901.76,5267.72,5460.51,7811.56,2130.17,3924.21,6069.87,9543.86,3578.58,5819.54,371.568,8362.39,6305.9,7931.05,2037.96
124.1,4397.2,4179.29,585.011,2074.46,8903.15,5269.11,5461.9,7812.95,2131.56,3925.6,6071.26,9545.25,3579.97,5820.93,372.948,8363.79,6307.28,7932.44,2039.29
124.15,4398.59,4180.67,586.4,2075.85,8904.54,5270.5,5463.29,7814.34,2132.95,3926.99,6072.66,9546.64,3581.36,5822.32,374.329,8365.19,6308.67,7933.83,2040.62
124.2,4399.98,4182.05,587.789,2077.24,8905.93,5271.89,5464.68,7815.73,2134.34,3928.39,6074.05,9548.03,3582.75,5823.71,375.709,8366.59,6310.06,7935.21,2041.95
124.25,4401.37,4183.43,589.178,2078.62,8907.32,5273.27,5466.07,7817.12,2135.74,3929.78,6075.44,9549.42,3584.14,5825.1,377.089,8367.99,6311.45,7936.6,2043.28
124.3,4402.76,4184.81,590.566,2080.01,8908.71,5274.66,5467.46,7818.51,2137.13,3931.17,6076.84,9550.81,3585.53,5826.49,378.469,8369.39,6312.84,7937.99,2044.62
124.35,4404.15,4186.19,591.955,2081.4,8910.09,5276.05,5468.85,7819.9,2138.52,3932.56,6078.23,9552.2,3586.92,5827.88,379.85,8370.79,6314.23,7939.38,2045.95
124.4,4405.54,4187.57,593.344,2082.79,8911.48,5277.44,5470.23,7821.29,2139.92,3933.95,6079.63,9553.59,3588.31,5829.27,381.23,8372.18,6315.62,7940.77,2047.28
124.45,4406.93,4188.96,594.733,2084.18,8912.87,5278.83,5471.62,7822.68,2141.31,3935.34,6081.02,9554.98,3589.7,5830.65,382.61,8373.58,6317.01,7942.16,2048.61
124.5,4408.32,4190.34,596.122,2085.56,8914.26,5280.22,5473.01,7824.07,2142.7,3936.73,6082.41,9556.37,3591.09,5832.04,383.991,8374.98,6318.4,7943.55,2049.94
124.55,4409.71,4191.72,597.511,2086.95,8915.65,5281.61,5474.4,7825.47,2144.09,3938.13,6083.81,9557.76,3592.48,5833.43,385.371,8376.38,6319.78,7944.94,2051.27
124.6,4411.1,4193.1,598.9,2088.34,8917.04,5283,5475.79,7826.86,2145.49,3939.52,6085.2,9559.15,3593.86,5834.82,386.751,8377.78,6321.17,7946.33,2052.6
124.65,4412.49,4194.48,600.289,2089.73,8918.43,5284.39,5477.18,7828.25,2146.88,3940.91,6086.59,9560.55,3595.25,5836.21,388.131,8379.18,6322.56,7947.71,2053.93
124.7,4413.88,4195.86,601.677,2091.11,8919.82,5285.78,5478.57,7829.64,2148.27,3942.3,6087.99,9561.94,3596.64,5837.6,389.512,8380.58,6323.95,7949.1,2055.26
124.75,4415.27,4197.24,603.066,2092.5,8921.21,5287.17,5479.96,7831.03,2149.67,3943.69,6089.38,9563.33,3598.03,5838.99,390.892,8381.98,6325.34,7950.49,2056.6
124.8,4416.66,4198.63,604.455,2093.89,8922.59,5288.56,5481.35,7832.42,2151.06,3945.08,6090.77,9564.72,3599.42,5840.38,392.272,8383.38,6326.73,7951.88,2057.93
124.85,4418.05,4200.01,605.844,2095.28,8923.98,5289.95,5482.74,7833.81,2152.45,3946.47,6092.17,9566.11,3600.81,5841.77,393.653,8384.77,6328.12,7953.27,2059.26
124.9,4419.44,4201.39,607.233,2096.66,8925.37,5291.34,5484.13,7835.2,2153.84,3947.86,6093.56,9567.5,3602.2,5843.15,395.033,8386.17,6329.51,7954.66,2060.59
124.95,4420.82,4202.77,608.622,2098.05,8926.76,5292.73,5485.52,7836.59,2155.24,3949.26,6094.95,9568.89,3603.59,5844.54,396.413,8387.57,6330.9,7956.05,2061.92
125,4422.21,4204.15,610.011,2099.44,8928.15,5294.12,5486.9,7837.98,2156.63,3950.65,6096.35,9570.28,3604.98,5845.93,397.794,8388.97,6332.28,7957.44,2063.25
125.05,4423.6,4205.53,611.4,2100.83,8929.54,5295.51,5488.29,7839.37,2158.02,3952.04,6097.74,9571.67,3606.37,5847.32,399.174,8390.37,6333.67,7958.83,2064.58
125.1,4424.99,4206.91,612.788,2102.21,8930.93,5296.9,5489.68,7840.76,2159.42,3953.43,6099.13,9573.06,3607.76,5848.71,400.554,8391.77,6335.06,7960.21,2065.91
125.15,4426.38,4208.3,614.177,2103.6,8932.32,5298.29,5491.07,7842.15,2160.81,3954.82,6100.53,9574.45,3609.15,5850.1,401.934,8393.17,6336.45,7961.6,2067.25
125.2,4427.77,4209.68,615.566,2104.99,8933.71,5299.68,5492.46,7843.54,2162.2,3956.21,6101.92,9575.84,3610.54,5851.49,403.315,8394.57,6337.84,7962.99,2068.58
125.25,4429.16,4211.06,616.955,2106.38,8935.09,5301.07,5493.85,7844.94,2163.59,3957.6,6103.31,9577.24,3611.93,5852.88,404.695,8395.96,6339.23,7964.38,2069.91
125.3,4430.55,4212.44,618.344,2107.76,8936.48,5302.46,5495.24,7846.33,2164.99,3959,6104.71,9578.63,3613.32,5854.27,406.075,8397.36,6340.62,7965.77,2071.24
125.35,4431.94,4213.82,619.733,2109.15,8937.87,5303.85,5496.63,7847.72,2166.38,3960.39,6106.1,9580.02,3614.71,5855.65,407.456,8398.76,6342.01,7967.16,2072.57
125.4,4433.33,4215.2,621.122,2110.54,8939.26,5305.24,5498.02,7849.11,2167.77,3961.78,6107.5,9581.41,3616.1,5857.04,408.836,8400.16,6343.4,7968.55,2073.9
125.45,4434.72,4216.58,622.511,2111.93,8940.65,5306.63,5499.41,7850.5,2169.17,3963.17,6108.89,9582.8,3617.49,5858.43,410.216,8401.56,6344.78,7969.94,2075.23
125.5,4436.11,4217.97,623.9,2113.32,8942.04,5308.02,5500.8,7851.89,2170.56,3964.56,6110.28,9584.19,3618.88,5859.82,411.597,8402.96,6346.17,7971.33,2076.56
125.55,4437.5,4219.35,625.288,2114.7,8943.43,5309.41,5502.19,7853.28,2171.95,3965.95,6111.68,9585.58,3620.27,5861.21,412.977,8404.36,6347.56,7972.71,2077.9
125.6,4438.89,4220.73,626.677,2116.09,8944.82,5310.8,5503.57,7854.67,2173.34,3967.34,6113.07,9586.97,3621.65,5862.6,414.357,8405.76,6348.95,7974.1,2079.23
125.65,4440.28,4222.11,628.066,2117.48,8946.21,5312.19,5504.96,7856.06,2174.74,3968.73,6114.46,9588.36,3623.04,5863.99,415.737,8407.15,6350.34,7975.49,2080.56
125.7,4441.67,4223.49,629.455,2118.87,8947.59,5313.58,5506.35,7857.45,2176.13,3970.13,6115.86,9589.75,3624.43,5865.38,417.118,8408.55,6351.73,7976.88,2081.89
125.75,4443.06,4224.87,630.844,2120.25,8948.98,5314.97,5507.74,7858.84,2177.52,3971.52,6117.25,9591.14,3625.82,5866.77,418.498,8409.95,6353.12,7978.27,2083.22
125.8,4444.45,4226.25,632.233,2121.64,8950.37,5316.36,5509.13,7860.23,2178.92,3972.91,6118.64,9592.53,3627.21,5868.15,419.878,8411.35,6354.51,7979.66,2084.55
125.85,4445.84,4227.64,633.622,2123.03,8951.76,5317.74,5510.52,7861.62,2180.31,3974.3,6120.04,9593.92,3628.6,5869.54,421.259,8412.75,6355.9,7981.05,2085.88
125.9,4447.23,4229.02,635.011,2124.42,8953.15,5319.13,5511.91,7863.01,2181.7,3975.69,6121.43,9595.32,3629.99,5870.93,422.639,8414.15,6357.28,7982.44,2087.21
125.95,4448.62,4230.4,636.399,2125.8,8954.54,5320.52,5513.3,7864.4,2183.09,3977.08,6122.82,9596.71,3631.38,5872.32,424.019,8415.55,6358.67,7983.83,2088.55
126,4450.01,4231.78,637.788,2127.19,8955.93,5321.91,5514.69,7865.8,2184.49,3978.47,6124.22,9598.1,3632.77,5873.71,425.4,8416.95,6360.06,7985.21,2089.88
126.05,4451.4,4233.16,639.177,2128.58,8957.32,5323.3,5516.08,7867.19,2185.88,3979.87,6125.61,9599.49,3634.16,5875.1,426.78,8418.34,6361.45,7986.6,2091.21
126.1,4452.79,4234.54,640.566,2129.97,8958.71,5324.69,5517.47,7868.58,2187.27,3981.26,6127,9600.88,3635.55,5876.49,428.16,8419.74,6362.84,7987.99,2092.54
126.15,4454.18,4235.92,641.955,2131.35,8960.09,5326.08,5518.86,7869.97,2188.67,3982.65,6128.4,9602.27,3636.94,5877.88,429.541,8421.14,6364.23,7989.38,2093.87
126.2,4455.57,4237.31,643.344,2132.74,8961.48,5327.47,5520.24,7871.36,2190.06,3984.04,6129.79,9603.66,3638.33,5879.27,430.921,8422.54,6365.62,7990.77,2095.2
126.25,4456.96,4238.69,644.733,2134.13,8962.87,5328.86,5521.63,7872.75,2191.45,3985.43,6131.18,9605.05,3639.72,5880.65,432.301,8423.94,6367.01,7992.16,2096.53
126.3,4458.35,4240.07,646.122,2135.52,8964.26,5330.25,5523.02,7874.14,2192.84,3986.82,6132.58,9606.44,3641.11,5882.04,433.681,8425.34,6368.4,7993.55,2097.87
126.35,4459.74,4241.45,647.51,2136.9,8965.65,5331.64,5524.41,7875.53,2194.24,3988.21,6133.97,9607.83,3642.5,5883.43,435.062,8426.74,6369.78,7994.94,2099.2
126.4,4461.13,4242.83,648.899,2138.29,8967.04,5333.03,5525.8,7876.92,2195.63,3989.6,6135.36,9609.22,3643.89,5884.82,436.442,8428.14,6371.17,7996.33,2100.53
126.45,4462.52,4244.21,650.288,2139.68,8968.43,5334.42,5527.19,7878.31,2197.02,3991,6136.76,9610.61,3645.28,5886.21,437.822,8429.53,6372.56,7997.71,2101.86
126.5,4463.91,4245.59,651.677,2141.07,8969.82,5335.81,5528.58,7879.7,2198.42,3992.39,6138.15,9612.01,3646.67,5887.6,439.203,8430.93,6373.95,7999.1,2103.19
126.55,4465.3,4246.98,653.066,2142.46,8971.21,5337.2,5529.97,7881.09,2199.81,3993.78,6139.55,9613.4,3648.06,5888.99,440.583,8432.33,6375.34,8000.49,2104.52
126.6,4466.69,4248.36,654.455,2143.84,8972.59,5338.59,5531.36,7882.48,2201.2,3995.17,6140.94,9614.79,3649.44,5890.38,441.963,8433.73,6376.73,8001.88,2105.85
126.65,4468.08,4249.74,655.844,2145.23,8973.98,5339.98,5532.75,7883.87,2202.59,3996.56,6142.33,9616.18,3650.83,5891.77,443.344,8435.13,6378.12,8003.27,2107.19
126.7,4469.47,4251.12,657.233,2146.62,8975.37,5341.37,5534.14,7885.26,2203.99,3997.95,6143.73,9617.57,3652.22,5893.15,444.724,8436.53,6379.51,8004.66,2108.52
126.75,4470.86,4252.5,658.622,2148.01,8976.76,5342.76,5535.53,7886.66,2205.38,3999.34,6145.12,9618.96,3653.61,5894.54,446.104,8437.93,6380.9,8006.05,2109.85
126.8,4472.24,4253.88,660.01,2149.39,8978.15,5344.15,5536.91,7888.05,2206.77,4000.74,6146.51,9620.35,3655,5895.93,447.485,8439.33,6382.28,8007.44,2111.18
126.85,4473.63,4255.26,661.399,2150.78,8979.54,5345.54,5538.3,7889.44,2208.17,4002.13,6147.91,9621.74,3656.39,5897.32,448.865,8440.72,6383.67,8008.83,2112.51
126.9,4475.02,4256.65,662.788,2152.17,8980.93,5346.93,5539.69,7890.83,2209.56,4003.52,6149.3,9623.13,3657.78,5898.71,450.245,8442.12,6385.06,8010.21,2113.84
126.95,4476.41,4258.03,664.177,2153.56,8982.32,5348.32,5541.08,7892.22,2210.95,4004.91,6150.69,9624.52,3659.17,5900.1,451.626,8443.52,6386.45,8011.6,2115.17
127,4477.8,4259.41,665.566,2154.94,8983.71,5349.71,5542.47,7893.61,2212.34,4006.3,6152.09,9625.91,3660.56,5901.49,453.006,8444.92,6387.84,8012.99,2116.51
127.05,4479.19,4260.79,666.955,2156.33,8985.09,5351.1,5543.86,7895,2213.74,4007.69,6153.48,9627.3,3661.95,5902.88,454.386,8446.32,6389.23,8014.38,2117.84
127.1,4480.58,4262.17,668.344,2157.72,8986.48,5352.49,5545.25,7896.39,2215.13,4009.08,6154.87,9628.7,3663.34,5904.27,455.767,8447.72,6390.62,8015.77,2119.17
127.15,4481.97,4263.55,669.733,2159.11,8987.87,5353.88,5546.64,7897.78,2216.52,4010.47,6156.27,9630.09,3664.73,5905.65,457.147,8449.12,6392.01,8017.16,2120.5
127.2,4483.36,4264.93,671.121,2160.49,8989.26,5355.27,5548.03,7899.17,2217.91,4011.87,6157.66,9631.48,3666.12,5907.04,458.527,8450.52,6393.4,8018.55,2121.83
127.25,4484.75,4266.32,672.51,2161.88,8990.65,5356.66,5549.42,7900.56,2219.31,4013.26,6159.05,9632.87,3667.51,5908.43,459.908,8451.91,6394.78,8019.94,2123.16
127.3,4486.14,4267.7,673.899,2163.27,8992.04,5358.05,5550.81,7901.95,2220.7,4014.65,6160.45,9634.26,3668.9,5909.82,461.288,8453.31,6396.17,8021.33,2124.5
127.35,4487.53,4269.08,675.288,2164.66,8993.43,5359.44,5552.2,7903.34,2222.09,4016.04,6161.84,9635.65,3670.29,5911.21,462.668,8454.71,6397.56,8022.71,2125.83
127.4,4488.92,4270.46,676.677,2166.05,8994.82,5360.83,5553.59,7904.73,2223.49,4017.43,6163.23,9637.04,3671.68,5912.6,464.048,8456.11,6398.95,8024.1,2127.16
127.45,4490.31,4271.84,678.066,2167.43,8996.21,5362.21,5554.97,7906.13,2224.88,4018.82,6164.63,9638.43,3673.07,5913.99,465.429,8457.51,6400.34,8025.49,2128.49
127.5,4491.7,4273.22,679.455,2168.82,8997.59,5363.6,5556.36,7907.52,2226.27,4020.21,6166.02,9639.82,3674.46,5915.38,466.809,8458.91,6401.73,8026.88,2129.82
127.55,4493.09,4274.6,680.844,2170.21,8998.98,5364.99,5557.75,7908.91,2227.66,4021.61,6167.42,9641.21,3675.85,5916.77,468.189,8460.31,6403.12,8028.27,2131.15
127.6,4494.48,4275.99,682.232,2171.6,9000.37,5366.38,5559.14,7910.3,2229.06,4023,6168.81,9642.6,3677.23,5918.15,469.57,8461.71,6404.51,8029.66,2132.48
127.65,4495.87,4277.37,683.621,2172.98,9001.76,5367.77,5560.53,7911.69,2230.45,4024.39,6170.2,9643.99,3678.62,5919.54,470.95,8463.11,6405.9,8031.05,2133.82
127.7,4497.26,4278.75,685.01,2174.37,9003.15,5369.16,5561.92,7913.08,2231.84,4025.78,6171.6,9645.38,3680.01,5920.93,472.33,8464.5,6407.28,8032.44,2135.15
127.75,4498.65,4280.13,686.399,2175.76,9004.54,5370.55,5563.31,7914.47,2233.24,4027.17,6172.99,9646.78,3681.4,5922.32,473.711,8465.9,6408.67,8033.83,2136.48
127.8,4500.04,4281.51,687.788,2177.15,9005.93,5371.94,5564.7,7915.86,2234.63,4028.56,6174.38,9648.17,3682.79,5923.71,475.091,8467.3,6410.06,8035.21,2137.81
127.85,4501.43,4282.89,689.177,2178.53,9007.32,5373.33,5566.09,7917.25,2236.02,4029.95,6175.78,9649.56,3684.18,5925.1,476.471,8468.7,6411.45,8036.6,2139.15
127.9,4502.82,4284.27,690.566,2179.92,9008.71,5374.72,5567.48,7918.64,2237.41,4031.34,6177.17,9650.95,3685.57,5926.49,477.852,8470.1,6412.84,8037.99,2140.48
127.95,4504.21,4285.66,691.955,2181.31,9010.09,5376.11,5568.87,7920.03,2238.81,4032.74,6178.56,9652.34,3686.96,5927.88,479.232,8471.5,6414.23,8039.38,2141.81
128,4505.6,4287.04,693.343,2182.7,9011.48,5377.5,5570.26,7921.42,2240.2,4034.13,6179.96,9653.73,3688.35,5929.27,480.612,8472.9,6415.62,8040.77,2143.15
128.05,4506.99,4288.42,694.732,2184.08,9012.87,5378.89,5571.64,7922.81,2241.59,4035.52,6181.35,9655.12,3689.74,5930.65,481.993,8474.3,6417.01,8042.16,2144.48
128.1,4508.38,4289.8,696.121,2185.47,9014.26,5380.28,5573.03,7924.2,2242.99,4036.91,6182.74,9656.51,3691.13,5932.04,483.373,8475.69,6418.4,8043.55,2145.81
128.15,4509.77,4291.18,697.51,2186.86,9015.65,5381.67,5574.42,7925.59,2244.38,4038.3,6184.14,9657.9,3692.52,5933.43,484.753,8477.09,6419.78,8044.94,2147.15
128.2,4511.16,4292.56,698.899,2188.25,9017.04,5383.06,5575.81,7926.99,2245.77,4039.69,6185.53,9659.29,3693.91,5934.82,486.134,8478.49,6421.17,8046.33,2148.48
128.25,4512.55,4293.94,700.288,2189.63,9018.43,5384.45,5577.2,7928.38,2247.16,4041.08,6186.92,9660.68,3695.3,5936.21,487.514,8479.89,6422.56,8047.71,2149.82
128.3,4513.94,4295.33,701.677,2191.02,9019.82,5385.84,5578.59,7929.77,2248.56,4042.48,6188.32,9662.07,3696.69,5937.6,488.894,8481.29,6423.95,8049.1,2151.15
128.35,4515.33,4296.71,703.066,2192.41,9021.21,5387.23,5579.98,7931.16,2249.95,4043.87,6189.71,9663.47,3698.08,5938.99,490.275,8482.69,6425.34,8050.49,2152.49
128.4,4516.72,4298.09,704.455,2193.8,9022.59,5388.62,5581.37,7932.55,2251.34,4045.26,6191.1,9664.86,3699.47,5940.38,491.655,8484.09,6426.73,8051.88,2153.82
128.45,4518.11,4299.47,705.843,2195.19,9023.98,5390.01,5582.76,7933.94,2252.74,4046.65,6192.5,9666.25,3700.86,5941.77,493.035,8485.49,6428.12,8053.27,2155.16
128.5,4519.5,4300.85,707.232,2196.57,9025.37,5391.4,5584.15,7935.33,2254.13,4048.04,6193.89,9667.64,3702.25,5943.15,494.416,8486.88,6429.51,8054.66,2156.49
128.55,4520.89,4302.23,708.621,2197.96,9026.76,5392.79,5585.54,7936.72,2255.52,4049.43,6195.29,9669.03,3703.64,5944.54,495.796,8488.28,6430.9,8056.05,2157.83
128.6,4522.28,4303.61,710.01,2199.35,9028.15,5394.18,5586.93,7938.11,2256.91,4050.82,6196.68,9670.42,3705.02,5945.93,497.177,8489.68,6432.28,8057.44,2159.16
128.65,4523.66,4305,711.399,2200.74,9029.54,5395.57,5588.31,7939.5,2258.31,4052.21,6198.07,9671.81,3706.41,5947.32,498.557,8491.08,6433.67,8058.83,2160.5
128.7,4525.05,4306.38,712.788,2202.12,9030.93,5396.96,5589.7,7940.89,2259.7,4053.61,6199.47,9673.2,3707.8,5948.71,499.937,8492.48,6435.06,8060.21,2161.84
128.75,4526.44,4307.76,714.177,2203.51,9032.32,5398.35,5591.09,7942.28,2261.09,4055,6200.86,9674.59,3709.19,5950.1,501.318,8493.88,6436.45,8061.6,2163.17
128.8,4527.83,4309.14,715.566,2204.9,9033.71,5399.74,5592.48,7943.67,2262.49,4056.39,6202.25,9675.98,3710.58,5951.49,502.698,8495.28,6437.84,8062.99,2164.51
128.85,4529.22,4310.52,716.954,2206.29,9035.09,5401.13,5593.87,7945.06,2263.88,4057.78,6203.65,9677.37,3711.97,5952.88,504.078,8496.68,6439.23,8064.38,2165.85
128.9,4530.61,4311.9,718.343,2207.67,9036.48,5402.52,5595.26,7946.45,2265.27,4059.17,6205.04,9678.76,3713.36,5954.27,505.459,8498.07,6440.62,8065.77,2167.18
128.95,4532,4313.28,719.732,2209.06,9037.87,5403.91,5596.65,7947.85,2266.66,4060.56,6206.43,9680.15,3714.75,5955.65,506.839,8499.47,6442.01,8067.16,2168.52
129,4533.39,4314.67,721.121,2210.45,9039.26,5405.3,5598.04,7949.24,2268.06,4061.95,6207.83,9681.55,3716.14,5957.04,508.219,8500.87,6443.4,8068.55,2169.86
129.05,4534.78,4316.05,722.51,2211.84,9040.65,5406.69,5599.43,7950.63,2269.45,4063.35,6209.22,9682.94,3717.53,5958.43,509.6,8502.27,6444.78,8069.94,2171.19
129.1,4536.17,4317.43,723.899,2213.22,9042.04,5408.08,5600.82,7952.02,2270.84,4064.74,6210.61,9684.33,3718.92,5959.82,510.98,8503.67,6446.17,8071.33,2172.53
129.15,4537.56,4318.81,725.288,2214.61,9043.43,5409.46,5602.21,7953.41,2272.24,4066.13,6212.01,9685.72,3720.31,5961.21,512.36,8505.07,6447.56,8072.71,2173.87
129.2,4538.95,4320.19,726.677,2216,9044.82,5410.85,5603.6,7954.8,2273.63,4067.52,6213.4,9687.11,3721.7,5962.6,513.741,8506.47,6448.95,8074.1,2175.21
129.25,4540.34,4321.57,728.065,2217.39,9046.21,5412.24,5604.98,7956.19,2275.02,4068.91,6214.79,9688.5,3723.09,5963.99,515.121,8507.87,6450.34,8075.49,2176.55
129.3,4541.73,4322.95,729.454,2218.78,9047.59,5413.63,5606.37,7957.58,2276.41,4070.3,6216.19,9689.89,3724.48,5965.38,516.501,8509.26,6451.73,8076.88,2177.88
