time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
124.95,4704.81,4177.01,8064.3,4346.36,9556.59,4480.9,1298.37,930.474,2348.71,6209.95,2054.03,6461.33,9246.96,9604.38,667.193,8111.58,2880.38,5840.47,8918.15,5958.23
125,4706.21,4178.41,8065.71,4347.75,9557.98,4482.29,1299.76,931.863,2350.1,6211.34,2055.42,6462.72,9248.35,9605.77,668.584,8112.97,2881.77,5841.86,8919.55,5959.62
125.05,4707.6,4179.81,8067.11,4349.15,9559.38,4483.68,1301.16,933.252,2351.49,6212.73,2056.8,6464.11,9249.74,9607.16,669.975,8114.35,2883.16,5843.25,8920.95,5961.01
125.1,4709,4181.21,8068.51,4350.54,9560.77,4485.07,1302.55,934.641,2352.88,6214.13,2058.19,6465.5,9251.13,9608.55,671.366,8115.74,2884.55,5844.64,8922.35,5962.4
125.15,4710.4,4182.61,8069.92,4351.93,9562.17,4486.46,1303.94,936.029,2354.27,6215.52,2059.58,6466.89,9252.52,9609.94,672.757,8117.13,2885.94,5846.03,8923.76,5963.79
125.2,4711.79,4184.01,8071.32,4353.32,9563.56,4487.84,1305.34,937.418,2355.65,6216.91,2060.96,6468.28,9253.9,9611.33,674.148,8118.52,2887.33,5847.42,8925.16,5965.18
125.25,4713.19,4185.41,8072.73,4354.71,9564.96,4489.23,1306.73,938.807,2357.04,6218.3,2062.35,6469.67,9255.29,9612.72,675.539,8119.91,2888.72,5848.8,8926.56,5966.57
125.3,4714.58,4186.81,8074.13,4356.11,9566.35,4490.62,1308.13,940.196,2358.43,6219.7,2063.74,6471.06,9256.68,9614.11,676.929,8121.3,2890.11,5850.19,8927.96,5967.95
125.35,4715.98,4188.21,8075.53,4357.5,9567.74,4492.01,1309.52,941.585,2359.82,6221.09,2065.13,6472.44,9258.07,9615.49,678.32,8122.69,2891.5,5851.58,8929.36,5969.34
125.4,4717.37,4189.61,8076.94,4358.89,9569.14,4493.4,1310.91,942.974,2361.21,6222.48,2066.51,6473.83,9259.46,9616.88,679.711,8124.08,2892.89,5852.97,8930.76,5970.73
125.45,4718.77,4191.01,8078.34,4360.28,9570.53,4494.79,1312.31,944.363,2362.6,6223.87,2067.9,6475.22,9260.85,9618.27,681.102,8125.47,2894.28,5854.36,8932.16,5972.12
125.5,4720.17,4192.41,8079.75,4361.68,9571.93,4496.18,1313.7,945.752,2363.99,6225.26,2069.29,6476.61,9262.24,9619.66,682.493,8126.85,2895.67,5855.75,8933.56,5973.51
125.55,4721.56,4193.81,8081.15,4363.07,9573.32,4497.57,1315.1,947.141,2365.38,6226.66,2070.67,6478,9263.63,9621.05,683.884,8128.24,2897.06,5857.14,8934.96,5974.9
125.6,4722.96,4195.21,8082.55,4364.46,9574.72,4498.96,1316.49,948.529,2366.77,6228.05,2072.06,6479.39,9265.02,9622.44,685.275,8129.63,2898.45,5858.53,8936.36,5976.29
125.65,4724.35,4196.61,8083.96,4365.85,9576.11,4500.34,1317.89,949.918,2368.15,6229.44,2073.45,6480.78,9266.4,9623.83,686.666,8131.02,2899.84,5859.92,8937.77,5977.68
125.7,4725.75,4198.01,8085.36,4367.24,9577.5,4501.73,1319.28,951.307,2369.54,6230.83,2074.83,6482.17,9267.79,9625.22,688.057,8132.41,2901.23,5861.3,8939.17,5979.07
125.75,4727.15,4199.41,8086.77,4368.64,9578.9,4503.12,1320.67,952.696,2370.93,6232.22,2076.22,6483.56,9269.18,9626.61,689.447,8133.8,2902.62,5862.69,8940.57,5980.45
125.8,4728.54,4200.81,8088.17,4370.03,9580.29,4504.51,1322.07,954.085,2372.32,6233.62,2077.61,6484.94,9270.57,9627.99,690.838,8135.19,2904.01,5864.08,8941.97,5981.84
125.85,4729.94,4202.21,8089.57,4371.42,9581.69,4505.9,1323.46,955.474,2373.71,6235.01,2078.99,6486.33,9271.96,9629.38,692.229,8136.58,2905.4,5865.47,8943.37,5983.23
125.9,4731.33,4203.61,8090.98,4372.81,9583.08,4507.29,1324.86,956.863,2375.1,6236.4,2080.38,6487.72,9273.35,9630.77,693.62,8137.97,2906.79,5866.86,8944.77,5984.62
125.95,4732.73,4205.01,8092.38,4374.21,9584.48,4508.68,1326.25,958.252,2376.49,6237.79,2081.77,6489.11,9274.74,9632.16,695.011,8139.35,2908.18,5868.25,8946.17,5986.01
126,4734.12,4206.41,8093.79,4375.6,9585.87,4510.07,1327.64,959.641,2377.88,6239.18,2083.16,6490.5,9276.13,9633.55,696.402,8140.74,2909.57,5869.64,8947.57,5987.4
126.05,4735.52,4207.81,8095.19,4376.99,9587.26,4511.46,1329.04,961.029,2379.27,6240.58,2084.54,6491.89,9277.52,9634.94,697.793,8142.13,2910.96,5871.03,8948.97,5988.79
126.1,4736.92,4209.21,8096.59,4378.38,9588.66,4512.84,1330.43,962.418,2380.65,6241.97,2085.93,6493.28,9278.9,9636.33,699.184,8143.52,2912.35,5872.42,8950.37,5990.18
126.15,4738.31,4210.61,8098,4379.77,9590.05,4514.23,1331.83,963.807,2382.04,6243.36,2087.32,6494.67,9280.29,9637.72,700.574,8144.91,2913.74,5873.81,8951.78,5991.57
126.2,4739.71,4212.01,8099.4,4381.17,9591.45,4515.62,1333.22,965.196,2383.43,6244.75,2088.7,6496.06,9281.68,9639.11,701.965,8146.3,2915.13,5875.19,8953.18,5992.95
126.25,4741.1,4213.41,8100.8,4382.56,9592.84,4517.01,1334.61,966.585,2384.82,6246.15,2090.09,6497.44,9283.07,9640.49,703.356,8147.69,2916.52,5876.58,8954.58,5994.34
126.3,4742.5,4214.81,8102.21,4383.95,9594.24,4518.4,1336.01,967.974,2386.21,6247.54,2091.48,6498.83,9284.46,9641.88,704.747,8149.08,2917.91,5877.97,8955.98,5995.73
126.35,4743.89,4216.21,8103.61,4385.34,9595.63,4519.79,1337.4,969.363,2387.6,6248.93,2092.86,6500.22,9285.85,9643.27,706.138,8150.47,2919.3,5879.36,8957.38,5997.12
126.4,4745.29,4217.61,8105.02,4386.73,9597.03,4521.18,1338.8,970.752,2388.99,6250.32,2094.25,6501.61,9287.24,9644.66,707.529,8151.85,2920.69,5880.75,8958.78,5998.51
126.45,4746.69,4219.01,8106.42,4388.13,9598.42,4522.57,1340.19,972.141,2390.38,6251.71,2095.64,6503,9288.63,9646.05,708.92,8153.24,2922.08,5882.14,8960.18,5999.9
126.5,4748.08,4220.41,8107.82,4389.52,9599.81,4523.96,1341.58,973.529,2391.77,6253.11,2097.02,6504.39,9290.02,9647.44,710.311,8154.63,2923.47,5883.53,8961.58,6001.29
126.55,4749.48,4221.81,8109.23,4390.91,9601.21,4525.34,1342.98,974.918,2393.15,6254.5,2098.41,6505.78,9291.4,9648.83,711.701,8156.02,2924.86,5884.92,8962.98,6002.68
126.6,4750.87,4223.21,8110.63,4392.3,9602.6,4526.73,1344.37,976.307,2394.54,6255.89,2099.8,6507.17,9292.79,9650.22,713.092,8157.41,2926.25,5886.31,8964.39,6004.07
126.65,4752.27,4224.61,8112.04,4393.7,9604,4528.12,1345.77,977.696,2395.93,6257.28,2101.19,6508.56,9294.18,9651.61,714.483,8158.8,2927.64,5887.69,8965.79,6005.45
126.7,4753.66,4226.01,8113.44,4395.09,9605.39,4529.51,1347.16,979.085,2397.32,6258.67,2102.57,6509.94,9295.57,9652.99,715.874,8160.19,2929.03,5889.08,8967.19,6006.84
126.75,4755.06,4227.41,8114.84,4396.48,9606.79,4530.9,1348.56,980.474,2398.71,6260.07,2103.96,6511.33,9296.96,9654.38,717.265,8161.58,2930.42,5890.47,8968.59,6008.23
126.8,4756.46,4228.81,8116.25,4397.87,9608.18,4532.29,1349.95,981.863,2400.1,6261.46,2105.35,6512.72,9298.35,9655.77,718.656,8162.97,2931.82,5891.86,8969.99,6009.62
126.85,4757.85,4230.21,8117.65,4399.26,9609.57,4533.68,1351.34,983.252,2401.49,6262.85,2106.73,6514.11,9299.74,9657.16,720.047,8164.35,2933.21,5893.25,8971.39,6011.01
126.9,4759.25,4231.61,8119.06,4400.66,9610.97,4535.07,1352.74,984.641,2402.88,6264.24,2108.12,6515.5,9301.13,9658.55,721.438,8165.74,2934.6,5894.64,8972.79,6012.4
126.95,4760.64,4233.01,8120.46,4402.05,9612.36,4536.46,1354.13,986.029,2404.27,6265.63,2109.51,6516.89,9302.52,9659.94,722.828,8167.13,2935.99,5896.03,8974.19,6013.79
127,4762.04,4234.4,8121.86,4403.44,9613.76,4537.84,1355.53,987.418,2405.65,6267.03,2110.89,6518.28,9303.9,9661.33,724.219,8168.52,2937.38,5897.42,8975.59,6015.18
127.05,4763.43,4235.8,8123.27,4404.83,9615.15,4539.23,1356.92,988.807,2407.04,6268.42,2112.28,6519.67,9305.29,9662.72,725.61,8169.91,2938.77,5898.81,8976.99,6016.57
127.1,4764.83,4237.2,8124.67,4406.23,9616.55,4540.62,1358.31,990.196,2408.43,6269.81,2113.67,6521.06,9306.68,9664.11,727.001,8171.3,2940.16,5900.19,8978.4,6017.95
127.15,4766.23,4238.6,8126.08,4407.62,9617.94,4542.01,1359.71,991.585,2409.82,6271.2,2115.05,6522.44,9308.07,9665.49,728.392,8172.69,2941.55,5901.58,8979.8,6019.34
127.2,4767.62,4240,8127.48,4409.01,9619.33,4543.4,1361.1,992.974,2411.21,6272.6,2116.44,6523.83,9309.46,9666.88,729.783,8174.08,2942.94,5902.97,8981.2,6020.73
127.25,4769.02,4241.4,8128.88,4410.4,9620.73,4544.79,1362.5,994.363,2412.6,6273.99,2117.83,6525.22,9310.85,9668.27,731.174,8175.47,2944.33,5904.36,8982.6,6022.12
127.3,4770.41,4242.8,8130.29,4411.79,9622.12,4546.18,1363.89,995.752,2413.99,6275.38,2119.22,6526.61,9312.24,9669.66,732.565,8176.85,2945.72,5905.75,8984,6023.51
127.35,4771.81,4244.2,8131.69,4413.19,9623.52,4547.57,1365.28,997.141,2415.38,6276.77,2120.6,6528,9313.63,9671.05,733.956,8178.24,2947.11,5907.14,8985.4,6024.9
127.4,4773.2,4245.6,8133.1,4414.58,9624.91,4548.96,1366.68,998.529,2416.77,6278.16,2121.99,6529.39,9315.02,9672.44,735.346,8179.63,2948.5,5908.53,8986.8,6026.29
127.45,4774.6,4247,8134.5,4415.97,9626.31,4550.34,1368.07,999.918,2418.15,6279.56,2123.38,6530.78,9316.4,9673.83,736.737,8181.02,2949.89,5909.92,8988.2,6027.68
127.5,4776,4248.4,8135.9,4417.36,9627.7,4551.73,1369.47,1001.31,2419.54,6280.95,2124.76,6532.17,9317.79,9675.22,738.128,8182.41,2951.28,5911.31,8989.6,6029.07
127.55,4777.39,4249.8,8137.31,4418.76,9629.09,4553.12,1370.86,1002.7,2420.93,6282.34,2126.15,6533.56,9319.18,9676.61,739.519,8183.8,2952.67,5912.7,8991,6030.45
127.6,4778.79,4251.2,8138.71,4420.15,9630.49,4554.51,1372.26,1004.09,2422.32,6283.73,2127.54,6534.94,9320.57,9677.99,740.91,8185.19,2954.06,5914.08,8992.41,6031.84
127.65,4780.18,4252.6,8140.12,4421.54,9631.88,4555.9,1373.65,1005.47,2423.71,6285.12,2128.92,6536.33,9321.96,9679.38,742.301,8186.58,2955.45,5915.47,8993.81,6033.23
127.7,4781.58,4254,8141.52,4422.93,9633.28,4557.29,1375.04,1006.86,2425.1,6286.52,2130.31,6537.72,9323.35,9680.77,743.692,8187.97,2956.84,5916.86,8995.21,6034.62
127.75,4782.98,4255.4,8142.92,4424.32,9634.67,4558.68,1376.44,1008.25,2426.49,6287.91,2131.7,6539.11,9324.74,9682.16,745.083,8189.35,2958.23,5918.25,8996.61,6036.01
127.8,4784.37,4256.8,8144.33,4425.72,9636.07,4560.07,1377.83,1009.64,2427.88,6289.3,2133.08,6540.5,9326.13,9683.55,746.473,8190.74,2959.62,5919.64,8998.01,6037.4
127.85,4785.77,4258.2,8145.73,4427.11,9637.46,4561.46,1379.23,1011.03,2429.27,6290.69,2134.47,6541.89,9327.52,9684.94,747.864,8192.13,2961.01,5921.03,8999.41,6038.79
127.9,4787.16,4259.6,8147.14,4428.5,9638.85,4562.84,1380.62,1012.42,2430.65,6292.08,2135.86,6543.28,9328.9,9686.33,749.255,8193.52,2962.4,5922.42,9000.81,6040.18
127.95,4788.56,4261,8148.54,4429.89,9640.25,4564.23,1382.01,1013.81,2432.04,6293.48,2137.25,6544.67,9330.29,9687.72,750.646,8194.91,2963.79,5923.81,9002.21,6041.57
128,4789.95,4262.4,8149.94,4431.29,9641.64,4565.62,1383.41,1015.2,2433.43,6294.87,2138.63,6546.06,9331.68,9689.11,752.037,8196.3,2965.18,5925.2,9003.61,6042.95
128.05,4791.35,4263.8,8151.35,4432.68,9643.04,4567.01,1384.8,1016.59,2434.82,6296.26,2140.02,6547.44,9333.07,9690.49,753.428,8197.69,2966.57,5926.58,9005.02,6044.34
128.1,4792.75,4265.2,8152.75,4434.07,9644.43,4568.4,1386.2,1017.97,2436.21,6297.65,2141.41,6548.83,9334.46,9691.88,754.819,8199.08,2967.96,5927.97,9006.42,6045.73
128.15,4794.14,4266.6,8154.16,4435.46,9645.83,4569.79,1387.59,1019.36,2437.6,6299.05,2142.79,6550.22,9335.85,9693.27,756.21,8200.47,2969.35,5929.36,9007.82,6047.12
128.2,4795.54,4268,8155.56,4436.85,9647.22,4571.18,1388.99,1020.75,2438.99,6300.44,2144.18,6551.61,9337.24,9694.66,757.6,8201.85,2970.74,5930.75,9009.22,6048.51
128.25,4796.93,4269.4,8156.96,4438.25,9648.61,4572.57,1390.38,1022.14,2440.38,6301.83,2145.57,6553,9338.63,9696.05,758.991,8203.24,2972.13,5932.14,9010.62,6049.9
128.3,4798.33,4270.8,8158.37,4439.64,9650.01,4573.96,1391.77,1023.53,2441.77,6303.22,2146.95,6554.39,9340.02,9697.44,760.382,8204.63,2973.52,5933.53,9012.02,6051.29
128.35,4799.72,4272.2,8159.77,4441.03,9651.4,4575.34,1393.17,1024.92,2443.15,6304.61,2148.34,6555.78,9341.4,9698.83,761.773,8206.02,2974.91,5934.92,9013.42,6052.68
128.4,4801.12,4273.6,8161.18,4442.42,9652.8,4576.73,1394.56,1026.31,2444.54,6306.01,2149.73,6557.17,9342.79,9700.22,763.164,8207.41,2976.3,5936.31,9014.82,6054.07
128.45,4802.52,4275,8162.58,4443.82,9654.19,4578.12,1395.96,1027.7,2445.93,6307.4,2151.12,6558.56,9344.18,9701.61,764.555,8208.8,2977.69,5937.7,9016.22,6055.45
128.5,4803.91,4276.4,8163.98,4445.21,9655.59,4579.51,1397.35,1029.09,2447.32,6308.79,2152.5,6559.94,9345.57,9702.99,765.946,8210.19,2979.08,5939.09,9017.62,6056.84
128.55,4805.31,4277.8,8165.39,4446.6,9656.98,4580.9,1398.74,1030.47,2448.71,6310.18,2153.89,6561.33,9346.96,9704.38,767.337,8211.58,2980.47,5940.47,9019.03,6058.23
128.6,4806.7,4279.2,8166.79,4447.99,9658.37,4582.29,1400.14,1031.86,2450.1,6311.57,2155.28,6562.72,9348.35,9705.77,768.727,8212.97,2981.86,5941.86,9020.43,6059.62
128.65,4808.1,4280.6,8168.2,4449.38,9659.77,4583.68,1401.53,1033.25,2451.49,6312.97,2156.66,6564.11,9349.74,9707.16,770.118,8214.35,2983.25,5943.25,9021.83,6061.01
128.7,4809.49,4282,8169.6,4450.78,9661.16,4585.07,1402.93,1034.64,2452.88,6314.36,2158.05,6565.5,9351.13,9708.55,771.509,8215.74,2984.64,5944.64,9023.23,6062.4
128.75,4810.89,4283.4,8171,4452.17,9662.56,4586.46,1404.32,1036.03,2454.27,6315.75,2159.44,6566.89,9352.52,9709.94,772.9,8217.13,2986.03,5946.03,9024.63,6063.79
128.8,4812.29,4284.8,8172.41,4453.56,9663.95,4587.84,1405.71,1037.42,2455.65,6317.14,2160.82,6568.28,9353.9,9711.33,774.291,8218.52,2987.42,5947.42,9026.03,6065.18
128.85,4813.68,4286.2,8173.81,4454.95,9665.35,4589.23,1407.11,1038.81,2457.04,6318.53,2162.21,6569.67,9355.29,9712.72,775.682,8219.91,2988.81,5948.81,9027.43,6066.57
128.9,4815.08,4287.6,8175.22,4456.35,9666.74,4590.62,1408.5,1040.2,2458.43,6319.93,2163.6,6571.06,9356.68,9714.11,777.073,8221.3,2990.2,5950.2,9028.83,6067.95
128.95,4816.47,4289,8176.62,4457.74,9668.13,4592.01,1409.9,1041.59,2459.82,6321.32,2164.98,6572.44,9358.07,9715.49,778.464,8222.69,2991.59,5951.59,9030.23,6069.34
129,4817.87,4290.4,8178.02,4459.13,9669.53,4593.4,1411.29,1042.97,2461.21,6322.71,2166.37,6573.83,9359.46,9716.88,779.854,8224.08,2992.98,5952.97,9031.64,6070.73
129.05,4819.26,4291.8,8179.43,4460.52,9670.92,4594.79,1412.69,1044.36,2462.6,6324.1,2167.76,6575.22,9360.85,9718.27,781.245,8225.47,2994.37,5954.36,9033.04,6072.12
129.1,4820.66,4293.2,8180.83,4461.91,9672.32,4596.18,1414.08,1045.75,2463.99,6325.5,2169.15,6576.61,9362.24,9719.66,782.636,8226.85,2995.76,5955.75,9034.44,6073.51
129.15,4822.06,4294.6,8182.24,4463.31,9673.71,4597.57,1415.47,1047.14,2465.38,6326.89,2170.53,6578,9363.63,9721.05,784.027,8228.24,2997.15,5957.14,9035.84,6074.9
129.2,4823.45,4296,8183.64,4464.7,9675.11,4598.96,1416.87,1048.53,2466.77,6328.28,2171.92,6579.39,9365.02,9722.44,785.418,8229.63,2998.54,5958.53,9037.24,6076.29
129.25,4824.85,4297.4,8185.04,4466.09,9676.5,4600.34,1418.26,1049.92,2468.15,6329.67,2173.31,6580.78,9366.4,9723.83,786.809,8231.02,2999.93,5959.92,9038.64,6077.68
129.3,4826.24,4298.8,8186.45,4467.48,9677.89,4601.73,1419.66,1051.31,2469.54,6331.06,2174.69,6582.17,9367.79,9725.22,788.2,8232.41,3001.32,5961.31,9040.04,6079.07
129.35,4827.64,4300.2,8187.85,4468.88,9679.29,4603.12,1421.05,1052.7,2470.93,6332.46,2176.08,6583.56,9369.18,9726.61,789.591,8233.8,3002.71,5962.7,9041.44,6080.45
129.4,4829.04,4301.6,8189.26,4470.27,9680.68,4604.51,1422.44,1054.09,2472.32,6333.85,2177.47,6584.94,9370.57,9727.99,790.981,8235.19,3004.1,5964.09,9042.84,6081.84
129.45,4830.43,4303,8190.66,4471.66,9682.08,4605.9,1423.84,1055.47,2473.71,6335.24,2178.85,6586.33,9371.96,9729.38,792.372,8236.58,3005.49,5965.48,9044.24,6083.23
129.5,4831.83,4304.4,8192.06,4473.05,9683.47,4607.29,1425.23,1056.86,2475.1,6336.63,2180.24,6587.72,9373.35,9730.77,793.763,8237.97,3006.88,5966.86,9045.65,6084.62
129.55,4833.22,4305.8,8193.47,4474.44,9684.87,4608.68,1426.63,1058.25,2476.49,6338.02,2181.63,6589.11,9374.74,9732.16,795.154,8239.35,3008.27,5968.25,9047.05,6086.01
129.6,4834.62,4307.2,8194.87,4475.84,9686.26,4610.07,1428.02,1059.64,2477.88,6339.42,2183.01,6590.5,9376.13,9733.55,796.545,8240.74,3009.67,5969.64,9048.45,6087.4
129.65,4836.01,4308.6,8196.28,4477.23,9687.65,4611.46,1429.41,1061.03,2479.27,6340.81,2184.4,6591.89,9377.52,9734.94,797.936,8242.13,3011.06,5971.03,9049.85,6088.79
129.7,4837.41,4310,8197.68,4478.62,9689.05,4612.84,1430.81,1062.42,2480.65,6342.2,2185.79,6593.28,9378.9,9736.33,799.327,8243.52,3012.45,5972.42,9051.25,6090.18
129.75,4838.81,4311.4,8199.08,4480.01,9690.44,4614.23,1432.2,1063.81,2482.04,6343.59,2187.18,6594.67,9380.29,9737.72,800.718,8244.91,3013.84,5973.81,9052.65,6091.57
129.8,4840.2,4312.8,8200.49,4481.41,9691.84,4615.62,1433.6,1065.2,2483.43,6344.99,2188.56,6596.06,9381.68,9739.11,802.108,8246.3,3015.23,5975.2,9054.05,6092.95
129.85,4841.6,4314.2,8201.89,4482.8,9693.23,4617.01,1434.99,1066.59,2484.82,6346.38,2189.95,6597.44,9383.07,9740.49,803.499,8247.69,3016.62,5976.59,9055.45,6094.34
129.9,4842.99,4315.6,8203.3,4484.19,9694.62,4618.4,1436.39,1067.97,2486.21,6347.77,2191.34,6598.83,9384.46,9741.88,804.89,8249.08,3018.01,5977.98,9056.85,6095.73
129.95,4844.39,4317,8204.7,4485.58,9696.02,4619.79,1437.78,1069.36,2487.6,6349.16,2192.72,6600.22,9385.85,9743.27,806.281,8250.47,3019.4,5979.36,9058.25,6097.12
130,4845.78,4318.4,8206.1,4486.98,9697.41,4621.18,1439.17,1070.75,2488.99,6350.55,2194.11,6601.61,9387.24,9744.66,807.672,8251.85,3020.79,5980.75,9059.66,6098.51
130.05,4847.18,4319.8,8207.51,4488.37,9698.81,4622.57,1440.57,1072.14,2490.38,6351.95,2195.5,6603,9388.63,9746.05,809.063,8253.24,3022.18,5982.14,9061.06,6099.9
130.1,4848.58,4321.2,8208.91,4489.76,9700.2,4623.96,1441.96,1073.53,2491.77,6353.34,2196.88,6604.39,9390.02,9747.44,810.454,8254.63,3023.57,5983.53,9062.46,6101.29
130.15,4849.97,4322.6,8210.32,4491.15,9701.6,4625.34,1443.36,1074.92,2493.15,6354.73,2198.27,6605.78,9391.4,9748.83,811.845,8256.02,3024.96,5984.92,9063.86,6102.68
130.2,4851.37,4324,8211.72,4492.54,9702.99,4626.73,1444.75,1076.31,2494.54,6356.12,2199.66,6607.17,9392.79,9750.22,813.235,8257.41,3026.35,5986.31,9065.26,6104.07
130.25,4852.76,4325.4,8213.12,4493.94,9704.38,4628.12,1446.14,1077.7,2495.93,6357.51,2201.05,6608.56,9394.18,9751.61,814.626,8258.8,3027.74,5987.7,9066.66,6105.45
130.3,4854.16,4326.8,8214.53,4495.33,9705.78,4629.51,1447.54,1079.09,2497.32,6358.91,2202.43,6609.94,9395.57,9752.99,816.017,8260.19,3029.13,5989.09,9068.06,6106.84
130.35,4855.55,4328.2,8215.93,4496.72,9707.17,4630.9,1448.93,1080.47,2498.71,6360.3,2203.82,6611.33,9396.96,9754.38,817.408,8261.58,3030.52,5990.48,9069.46,6108.23
130.4,4856.95,4329.6,8217.34,4498.11,9708.57,4632.29,1450.33,1081.86,2500.1,6361.69,2205.21,6612.72,9398.35,9755.77,818.799,8262.97,3031.91,5991.87,9070.86,6109.62
130.45,4858.35,4331,8218.74,4499.51,9709.96,4633.68,1451.72,1083.25,2501.49,6363.08,2206.59,6614.11,9399.74,9757.16,820.19,8264.35,3033.3,5993.25,9072.27,6111.01
130.5,4859.74,4332.4,8220.14,4500.9,9711.36,4635.07,1453.11,1084.64,2502.88,6364.47,2207.98,6615.5,9401.13,9758.55,821.581,8265.74,3034.69,5994.64,9073.67,6112.4
130.55,4861.14,4333.8,8221.55,4502.29,9712.75,4636.46,1454.51,1086.03,2504.27,6365.87,2209.37,6616.89,9402.52,9759.94,822.972,8267.13,3036.08,5996.03,9075.07,6113.79
130.6,4862.53,4335.2,8222.95,4503.68,9714.14,4637.84,1455.9,1087.42,2505.65,6367.26,2210.75,6618.28,9403.9,9761.33,824.362,8268.52,3037.47,5997.42,9076.47,6115.18
130.65,4863.93,4336.6,8224.36,4505.07,9715.54,4639.23,1457.3,1088.81,2507.04,6368.65,2212.14,6619.67,9405.29,9762.72,825.753,8269.91,3038.86,5998.81,9077.87,6116.57
130.7,4865.33,4338,8225.76,4506.47,9716.93,4640.62,1458.69,1090.2,2508.43,6370.04,2213.53,6621.06,9406.68,9764.11,827.144,8271.3,3040.25,6000.2,9079.27,6117.95
130.75,4866.72,4339.4,8227.17,4507.86,9718.33,4642.01,1460.09,1091.59,2509.82,6371.44,2214.91,6622.44,9408.07,9765.49,828.535,8272.69,3041.64,6001.59,9080.67,6119.34
130.8,4868.12,4340.8,8228.57,4509.25,9719.72,4643.4,1461.48,1092.97,2511.21,6372.83,2216.3,6623.83,9409.46,9766.88,829.926,8274.08,3043.03,6002.98,9082.07,6120.73
130.85,4869.51,4342.2,8229.97,4510.64,9721.12,4644.79,1462.87,1094.36,2512.6,6374.22,2217.69,6625.22,9410.85,9768.27,831.317,8275.47,3044.42,6004.37,9083.47,6122.12
130.9,4870.91,4343.6,8231.38,4512.04,9722.51,4646.18,1464.27,1095.75,2513.99,6375.61,2219.08,6626.61,9412.24,9769.66,832.708,8276.85,3045.81,6005.75,9084.87,6123.51
130.95,4872.3,4345,8232.78,4513.43,9723.9,4647.57,1465.66,1097.14,2515.38,6377,2220.46,6628,9413.63,9771.05,834.099,8278.24,3047.2,6007.14,9086.28,6124.9
131,4873.7,4346.4,8234.19,4514.82,9725.3,4648.96,1467.06,1098.53,2516.77,6378.4,2221.85,6629.39,9415.02,9772.44,835.489,8279.63,3048.59,6008.53,9087.68,6126.29
131.05,4875.1,4347.8,8235.59,4516.21,9726.69,4650.34,1468.45,1099.92,2518.15,6379.79,2223.24,6630.78,9416.4,9773.83,836.88,8281.02,3049.98,6009.92,9089.08,6127.68
131.1,4876.49,4349.2,8236.99,4517.6,9728.09,4651.73,1469.84,1101.31,2519.54,6381.18,2224.62,6632.17,9417.79,9775.22,838.271,8282.41,3051.37,6011.31,9090.48,6129.07
131.15,4877.89,4350.6,8238.4,4519,9729.48,4653.12,1471.24,1102.7,2520.93,6382.57,2226.01,6633.56,9419.18,9776.61,839.662,8283.8,3052.76,6012.7,9091.88,6130.45
131.2,4879.28,4352,8239.8,4520.39,9730.88,4654.51,1472.63,1104.09,2522.32,6383.96,2227.4,6634.94,9420.57,9777.99,841.053,8285.19,3054.15,6014.09,9093.28,6131.84
131.25,4880.68,4353.4,8241.21,4521.78,9732.27,4655.9,1474.03,1105.47,2523.71,6385.36,2228.78,6636.33,9421.96,9779.38,842.444,8286.58,3055.54,6015.48,9094.68,6133.23
131.3,4882.07,4354.8,8242.61,4523.17,9733.66,4657.29,1475.42,1106.86,2525.1,6386.75,2230.17,6637.72,9423.35,9780.77,843.835,8287.97,3056.93,6016.87,9096.08,6134.62
131.35,4883.47,4356.2,8244.01,4524.57,9735.06,4658.68,1476.82,1108.25,2526.49,6388.14,2231.56,6639.11,9424.74,9782.16,845.226,8289.35,3058.32,6018.26,9097.48,6136.01
131.4,4884.87,4357.6,8245.42,4525.96,9736.45,4660.07,1478.21,1109.64,2527.88,6389.53,2232.95,6640.5,9426.13,9783.55,846.616,8290.74,3059.71,6019.64,9098.89,6137.4
131.45,4886.26,4359,8246.82,4527.35,9737.85,4661.46,1479.6,1111.03,2529.27,6390.93,2234.33,6641.89,9427.52,9784.94,848.007,8292.13,3061.1,6021.03,9100.29,6138.79
131.5,4887.66,4360.4,8248.23,4528.74,9739.24,4662.84,1481,1112.42,2530.65,6392.32,2235.72,6643.28,9428.9,9786.33,849.398,8293.52,3062.49,6022.42,9101.69,6140.18
131.55,4889.05,4361.8,8249.63,4530.13,9740.64,4664.23,1482.39,1113.81,2532.04,6393.71,2237.11,6644.67,9430.29,9787.72,850.789,8294.91,3063.88,6023.81,9103.09,6141.57
131.6,4890.45,4363.2,8251.03,4531.53,9742.03,4665.62,1483.79,1115.2,2533.43,6395.1,2238.49,6646.06,9431.68,9789.11,852.18,8296.3,3065.27,6025.2,9104.49,6142.95
131.65,4891.84,4364.6,8252.44,4532.92,9743.42,4667.01,1485.18,1116.59,2534.82,6396.49,2239.88,6647.44,9433.07,9790.49,853.571,8297.69,3066.66,6026.59,9105.89,6144.34
131.7,4893.24,4366,8253.84,4534.31,9744.82,4668.4,1486.57,1117.97,2536.21,6397.89,2241.27,6648.83,9434.46,9791.88,854.962,8299.08,3068.05,6027.98,9107.29,6145.73
