time,N1,N2,N3,N4,N5,N6,N7,N8,N9
78.85,4186.32,2878.95,1802.39,4374.16,7492.12,6583.64,7207.86,9569.71,483.922
78.9,4187.73,2880.34,1803.79,4375.55,7493.51,6585.03,7209.25,9571.1,485.333
78.95,4189.14,2881.73,1805.19,4376.94,7494.9,6586.42,7210.64,9572.49,486.743
79,4190.55,2883.11,1806.58,4378.33,7496.29,6587.8,7212.03,9573.88,488.153
79.05,4191.95,2884.5,1807.98,4379.72,7497.67,6589.19,7213.42,9575.27,489.564
79.1,4193.36,2885.89,1809.38,4381.11,7499.06,6590.58,7214.81,9576.66,490.974
79.15,4194.77,2887.28,1810.78,4382.51,7500.45,6591.97,7216.2,9578.05,492.384
79.2,4196.18,2888.67,1812.18,4383.9,7501.84,6593.36,7217.58,9579.44,493.795
79.25,4197.59,2890.06,1813.57,4385.29,7503.23,6594.75,7218.97,9580.83,495.205
79.3,4199,2891.45,1814.97,4386.68,7504.62,6596.14,7220.36,9582.22,496.615
79.35,4200.41,2892.84,1816.37,4388.07,7506.01,6597.53,7221.75,9583.61,498.026
79.4,4201.81,2894.23,1817.77,4389.46,7507.4,6598.91,7223.14,9585,499.436
79.45,4203.22,2895.61,1819.16,4390.85,7508.79,6600.3,7224.53,9586.39,500.846
79.5,4204.63,2897,1820.56,4392.25,7510.17,6601.69,7225.92,9587.77,502.256
79.55,4206.04,2898.39,1821.96,4393.64,7511.56,6603.08,7227.3,9589.16,503.667
79.6,4207.45,2899.78,1823.36,4395.03,7512.95,6604.47,7228.69,9590.55,505.077
79.65,4208.86,2901.17,1824.76,4396.42,7514.34,6605.86,7230.08,9591.94,506.487
79.7,4210.27,2902.56,1826.15,4397.81,7515.73,6607.25,7231.47,9593.33,507.898
79.75,4211.67,2903.95,1827.55,4399.2,7517.12,6608.63,7232.86,9594.72,509.308
79.8,4213.08,2905.34,1828.95,4400.6,7518.51,6610.02,7234.25,9596.11,510.718
79.85,4214.49,2906.73,1830.35,4401.99,7519.9,6611.41,7235.64,9597.5,512.129
79.9,4215.9,2908.11,1831.75,4403.38,7521.29,6612.8,7237.02,9598.89,513.539
79.95,4217.31,2909.5,1833.14,4404.77,7522.67,6614.19,7238.41,9600.28,514.949
80,4218.72,2910.89,1834.54,4406.16,7524.06,6615.58,7239.8,9601.67,516.36
80.05,4220.13,2912.28,1835.94,4407.55,7525.45,6616.97,7241.19,9603.06,517.77
80.1,4221.53,2913.67,1837.34,4408.94,7526.84,6618.36,7242.58,9604.45,519.18
80.15,4222.94,2915.06,1838.73,4410.34,7528.23,6619.74,7243.97,9605.84,520.591
80.2,4224.35,2916.45,1840.13,4411.73,7529.62,6621.13,7245.36,9607.23,522.001
80.25,4225.76,2917.84,1841.53,4413.12,7531.01,6622.52,7246.75,9608.62,523.411
80.3,4227.17,2919.23,1842.93,4414.51,7532.4,6623.91,7248.13,9610.01,524.822
80.35,4228.58,2920.61,1844.33,4415.9,7533.79,6625.3,7249.52,9611.4,526.232
80.4,4229.99,2922,1845.72,4417.29,7535.17,6626.69,7250.91,9612.79,527.642
80.45,4231.39,2923.39,1847.12,4418.69,7536.56,6628.08,7252.3,9614.18,529.053
80.5,4232.8,2924.78,1848.52,4420.08,7537.95,6629.46,7253.69,9615.57,530.463
80.55,4234.21,2926.17,1849.92,4421.47,7539.34,6630.85,7255.08,9616.96,531.873
80.6,4235.62,2927.56,1851.32,4422.86,7540.73,6632.24,7256.47,9618.35,533.284
80.65,4237.03,2928.95,1852.71,4424.25,7542.12,6633.63,7257.85,9619.73,534.694
80.7,4238.44,2930.34,1854.11,4425.64,7543.51,6635.02,7259.24,9621.12,536.104
80.75,4239.85,2931.73,1855.51,4427.03,7544.9,6636.41,7260.63,9622.51,537.515
80.8,4241.25,2933.11,1856.91,4428.43,7546.29,6637.8,7262.02,9623.9,538.925
80.85,4242.66,2934.5,1858.3,4429.82,7547.67,6639.19,7263.41,9625.29,540.335
80.9,4244.07,2935.89,1859.7,4431.21,7549.06,6640.57,7264.8,9626.68,541.746
80.95,4245.48,2937.28,1861.1,4432.6,7550.45,6641.96,7266.19,9628.07,543.156
81,4246.89,2938.67,1862.5,4433.99,7551.84,6643.35,7267.57,9629.46,544.566
81.05,4248.3,2940.06,1863.9,4435.38,7553.23,6644.74,7268.96,9630.85,545.977
81.1,4249.71,2941.45,1865.29,4436.78,7554.62,6646.13,7270.35,9632.24,547.387
81.15,4251.11,2942.84,1866.69,4438.17,7556.01,6647.52,7271.74,9633.63,548.797
81.2,4252.52,2944.23,1868.09,4439.56,7557.4,6648.91,7273.13,9635.02,550.207
81.25,4253.93,2945.61,1869.49,4440.95,7558.79,6650.3,7274.52,9636.41,551.618
81.3,4255.34,2947,1870.88,4442.34,7560.17,6651.68,7275.91,9637.8,553.028
81.35,4256.75,2948.39,1872.28,4443.73,7561.56,6653.07,7277.29,9639.19,554.438
81.4,4258.16,2949.78,1873.68,4445.12,7562.95,6654.46,7278.68,9640.58,555.849
81.45,4259.57,2951.17,1875.08,4446.52,7564.34,6655.85,7280.07,9641.97,557.259
81.5,4260.97,2952.56,1876.48,4447.91,7565.73,6657.24,7281.46,9643.36,558.669
81.55,4262.38,2953.95,1877.87,4449.3,7567.12,6658.63,7282.85,9644.75,560.08
81.6,4263.79,2955.34,1879.27,4450.69,7568.51,6660.02,7284.24,9646.14,561.49
81.65,4265.2,2956.73,1880.67,4452.08,7569.9,6661.4,7285.63,9647.53,562.9
81.7,4266.61,2958.11,1882.07,4453.47,7571.29,6662.79,7287.02,9648.92,564.311
81.75,4268.02,2959.5,1883.47,4454.87,7572.67,6664.18,7288.4,9650.31,565.721
81.8,4269.43,2960.89,1884.86,4456.26,7574.06,6665.57,7289.79,9651.7,567.131
81.85,4270.83,2962.28,1886.26,4457.65,7575.45,6666.96,7291.18,9653.08,568.542
81.9,4272.24,2963.67,1887.66,4459.04,7576.84,6668.35,7292.57,9654.47,569.952
81.95,4273.65,2965.06,1889.06,4460.43,7578.23,6669.74,7293.96,9655.86,571.362
82,4275.06,2966.45,1890.45,4461.82,7579.62,6671.13,7295.35,9657.25,572.773
82.05,4276.47,2967.84,1891.85,4463.21,7581.01,6672.51,7296.74,9658.64,574.183
82.1,4277.88,2969.23,1893.25,4464.61,7582.4,6673.9,7298.12,9660.03,575.593
82.15,4279.29,2970.61,1894.65,4466,7583.79,6675.29,7299.51,9661.42,577.004
82.2,4280.69,2972,1896.05,4467.39,7585.17,6676.68,7300.9,9662.81,578.414
82.25,4282.1,2973.39,1897.44,4468.78,7586.56,6678.07,7302.29,9664.2,579.824
82.3,4283.51,2974.78,1898.84,4470.17,7587.95,6679.46,7303.68,9665.59,581.235
82.35,4284.92,2976.17,1900.24,4471.56,7589.34,6680.85,7305.07,9666.98,582.645
82.4,4286.33,2977.56,1901.64,4472.96,7590.73,6682.24,7306.46,9668.37,584.056
82.45,4287.74,2978.95,1903.04,4474.35,7592.12,6683.62,7307.84,9669.76,585.466
82.5,4289.15,2980.34,1904.43,4475.74,7593.51,6685.01,7309.23,9671.15,586.876
82.55,4290.56,2981.73,1905.83,4477.13,7594.9,6686.4,7310.62,9672.54,588.287
82.6,4291.96,2983.11,1907.23,4478.52,7596.29,6687.79,7312.01,9673.93,589.697
82.65,4293.37,2984.5,1908.63,4479.91,7597.67,6689.18,7313.4,9675.32,591.107
82.7,4294.78,2985.89,1910.02,4481.3,7599.06,6690.57,7314.79,9676.71,592.518
82.75,4296.19,2987.28,1911.42,4482.7,7600.45,6691.96,7316.18,9678.1,593.928
82.8,4297.6,2988.67,1912.82,4484.09,7601.84,6693.34,7317.57,9679.49,595.338
82.85,4299.01,2990.06,1914.22,4485.48,7603.23,6694.73,7318.95,9680.88,596.749
82.9,4300.42,2991.45,1915.62,4486.87,7604.62,6696.12,7320.34,9682.27,598.159
82.95,4301.82,2992.84,1917.01,4488.26,7606.01,6697.51,7321.73,9683.66,599.569
83,4303.23,2994.23,1918.41,4489.65,7607.4,6698.9,7323.12,9685.04,600.98
83.05,4304.64,2995.61,1919.81,4491.05,7608.79,6700.29,7324.51,9686.43,602.39
83.1,4306.05,2997,1921.21,4492.44,7610.17,6701.68,7325.9,9687.82,603.8
83.15,4307.46,2998.39,1922.61,4493.83,7611.56,6703.07,7327.29,9689.21,605.211
83.2,4308.87,2999.78,1924,4495.22,7612.95,6704.45,7328.67,9690.6,606.621
83.25,4310.28,3001.17,1925.4,4496.61,7614.34,6705.84,7330.06,9691.99,608.031
83.3,4311.68,3002.56,1926.8,4498,7615.73,6707.23,7331.45,9693.38,609.442
83.35,4313.09,3003.95,1928.2,4499.39,7617.12,6708.62,7332.84,9694.77,610.852
83.4,4314.5,3005.34,1929.59,4500.79,7618.51,6710.01,7334.23,9696.16,612.262
83.45,4315.91,3006.73,1930.99,4502.18,7619.9,6711.4,7335.62,9697.55,613.673
83.5,4317.32,3008.11,1932.39,4503.57,7621.29,6712.79,7337.01,9698.94,615.083
83.55,4318.73,3009.5,1933.79,4504.96,7622.67,6714.17,7338.39,9700.33,616.493
83.6,4320.14,3010.89,1935.19,4506.35,7624.06,6715.56,7339.78,9701.72,617.904
83.65,4321.54,3012.28,1936.58,4507.74,7625.45,6716.95,7341.17,9703.11,619.314
83.7,4322.95,3013.67,1937.98,4509.14,7626.84,6718.34,7342.56,9704.5,620.724
83.75,4324.36,3015.06,1939.38,4510.53,7628.23,6719.73,7343.95,9705.89,622.135
83.8,4325.77,3016.45,1940.78,4511.92,7629.62,6721.12,7345.34,9707.28,623.545
83.85,4327.18,3017.84,1942.18,4513.31,7631.01,6722.51,7346.73,9708.67,624.955
83.9,4328.59,3019.23,1943.57,4514.7,7632.4,6723.9,7348.12,9710.06,626.366
83.95,4330,3020.61,1944.97,4516.09,7633.79,6725.28,7349.5,9711.45,627.776
84,4331.4,3022,1946.37,4517.48,7635.17,6726.67,7350.89,9712.84,629.187
84.05,4332.81,3023.39,1947.77,4518.88,7636.56,6728.06,7352.28,9714.23,630.597
84.1,4334.22,3024.78,1949.16,4520.27,7637.95,6729.45,7353.67,9715.62,632.007
84.15,4335.63,3026.17,1950.56,4521.66,7639.34,6730.84,7355.06,9717.01,633.418
84.2,4337.04,3027.56,1951.96,4523.05,7640.73,6732.23,7356.45,9718.39,634.828
84.25,4338.45,3028.95,1953.36,4524.44,7642.12,6733.62,7357.84,9719.78,636.238
84.3,4339.86,3030.34,1954.76,4525.83,7643.51,6735.01,7359.22,9721.17,637.649
84.35,4341.26,3031.73,1956.15,4527.23,7644.9,6736.39,7360.61,9722.56,639.059
84.4,4342.67,3033.11,1957.55,4528.62,7646.29,6737.78,7362,9723.95,640.469
84.45,4344.08,3034.5,1958.95,4530.01,7647.67,6739.17,7363.39,9725.34,641.88
84.5,4345.49,3035.89,1960.35,4531.4,7649.06,6740.56,7364.78,9726.73,643.29
84.55,4346.9,3037.28,1961.75,4532.79,7650.45,6741.95,7366.17,9728.12,644.7
84.6,4348.31,3038.67,1963.14,4534.18,7651.84,6743.34,7367.56,9729.51,646.111
84.65,4349.72,3040.06,1964.54,4535.57,7653.23,6744.73,7368.95,9730.9,647.521
84.7,4351.12,3041.45,1965.94,4536.97,7654.62,6746.12,7370.33,9732.29,648.931
84.75,4352.53,3042.84,1967.34,4538.36,7656.01,6747.5,7371.72,9733.68,650.342
84.8,4353.94,3044.23,1968.73,4539.75,7657.4,6748.89,7373.11,9735.07,651.752
84.85,4355.35,3045.61,1970.13,4541.14,7658.79,6750.28,7374.5,9736.46,653.163
84.9,4356.76,3047,1971.53,4542.53,7660.17,6751.67,7375.89,9737.85,654.573
84.95,4358.17,3048.39,1972.93,4543.92,7661.56,6753.06,7377.28,9739.24,655.983
85,4359.58,3049.78,1974.33,4545.32,7662.95,6754.45,7378.67,9740.63,657.394
85.05,4360.98,3051.17,1975.72,4546.71,7664.34,6755.84,7380.05,9742.02,658.804
85.1,4362.39,3052.56,1977.12,4548.1,7665.73,6757.22,7381.44,9743.41,660.214
85.15,4363.8,3053.95,1978.52,4549.49,7667.12,6758.61,7382.83,9744.8,661.625
85.2,4365.21,3055.34,1979.92,4550.88,7668.51,6760,7384.22,9746.19,663.035
85.25,4366.62,3056.73,1981.32,4552.27,7669.9,6761.39,7385.61,9747.58,664.445
85.3,4368.03,3058.11,1982.71,4553.66,7671.29,6762.78,7387,9748.97,665.856
85.35,4369.44,3059.5,1984.11,4555.06,7672.67,6764.17,7388.39,9750.35,667.266
85.4,4370.85,3060.89,1985.51,4556.45,7674.06,6765.56,7389.77,9751.74,668.676
85.45,4372.25,3062.28,1986.91,4557.84,7675.45,6766.95,7391.16,9753.13,670.087
85.5,4373.66,3063.67,1988.3,4559.23,7676.84,6768.33,7392.55,9754.52,671.497
85.55,4375.07,3065.06,1989.7,4560.62,7678.23,6769.72,7393.94,9755.91,672.908
85.6,4376.48,3066.45,1991.1,4562.01,7679.62,6771.11,7395.33,9757.3,674.318
85.65,4377.89,3067.84,1992.5,4563.41,7681.01,6772.5,7396.72,9758.69,675.728
85.7,4379.3,3069.23,1993.9,4564.8,7682.4,6773.89,7398.11,9760.08,677.139
85.75,4380.71,3070.61,1995.29,4566.19,7683.79,6775.28,7399.5,9761.47,678.549
85.8,4382.11,3072,1996.69,4567.58,7685.17,6776.67,7400.88,9762.86,679.959
85.85,4383.52,3073.39,1998.09,4568.97,7686.56,6778.06,7402.27,9764.25,681.37
85.9,4384.93,3074.78,1999.49,4570.36,7687.95,6779.44,7403.66,9765.64,682.78
85.95,4386.34,3076.17,2000.89,4571.75,7689.34,6780.83,7405.05,9767.03,684.19
86,4387.75,3077.56,2002.28,4573.15,7690.73,6782.22,7406.44,9768.42,685.601
86.05,4389.16,3078.95,2003.68,4574.54,7692.12,6783.61,7407.83,9769.81,687.011
86.1,4390.57,3080.34,2005.08,4575.93,7693.51,6785,7409.22,9771.2,688.422
86.15,4391.97,3081.73,2006.48,4577.32,7694.9,6786.39,7410.6,9772.59,689.832
86.2,4393.38,3083.11,2007.87,4578.71,7696.29,6787.78,7411.99,9773.98,691.242
86.25,4394.79,3084.5,2009.27,4580.1,7697.67,6789.16,7413.38,9775.37,692.653
86.3,4396.2,3085.89,2010.67,4581.49,7699.06,6790.55,7414.77,9776.76,694.063
86.35,4397.61,3087.28,2012.07,4582.89,7700.45,6791.94,7416.16,9778.15,695.473
86.4,4399.02,3088.67,2013.47,4584.28,7701.84,6793.33,7417.55,9779.54,696.884
86.45,4400.43,3090.06,2014.86,4585.67,7703.23,6794.72,7418.94,9780.93,698.294
86.5,4401.83,3091.45,2016.26,4587.06,7704.62,6796.11,7420.33,9782.31,699.704
86.55,4403.24,3092.84,2017.66,4588.45,7706.01,6797.5,7421.71,9783.7,701.115
86.6,4404.65,3094.23,2019.06,4589.84,7707.4,6798.89,7423.1,9785.09,702.525
86.65,4406.06,3095.61,2020.46,4591.24,7708.79,6800.27,7424.49,9786.48,703.936
86.7,4407.47,3097,2021.85,4592.63,7710.17,6801.66,7425.88,9787.87,705.346
86.75,4408.88,3098.39,2023.25,4594.02,7711.56,6803.05,7427.27,9789.26,706.756
86.8,4410.29,3099.78,2024.65,4595.41,7712.95,6804.44,7428.66,9790.65,708.167
86.85,4411.69,3101.17,2026.05,4596.8,7714.34,6805.83,7430.05,9792.04,709.577
86.9,4413.1,3102.56,2027.44,4598.19,7715.73,6807.22,7431.43,9793.43,710.987
86.95,4414.51,3103.95,2028.84,4599.58,7717.12,6808.61,7432.82,9794.82,712.398
87,4415.92,3105.34,2030.24,4600.98,7718.51,6810,7434.21,9796.21,713.808
87.05,4417.33,3106.73,2031.64,4602.37,7719.9,6811.38,7435.6,9797.6,715.219
87.1,4418.74,3108.11,2033.04,4603.76,7721.29,6812.77,7436.99,9798.99,716.629
87.15,4420.15,3109.5,2034.43,4605.15,7722.67,6814.16,7438.38,9800.38,718.039
87.2,4421.56,3110.89,2035.83,4606.54,7724.06,6815.55,7439.77,9801.77,719.45
87.25,4422.96,3112.28,2037.23,4607.93,7725.45,6816.94,7441.15,9803.16,720.86
87.3,4424.37,3113.67,2038.63,4609.33,7726.84,6818.33,7442.54,9804.55,722.27
87.35,4425.78,3115.06,2040.03,4610.72,7728.23,6819.72,7443.93,9805.94,723.681
87.4,4427.19,3116.45,2041.42,4612.11,7729.62,6821.11,7445.32,9807.33,725.091
87.45,4428.6,3117.84,2042.82,4613.5,7731.01,6822.49,7446.71,9808.72,726.501
87.5,4430.01,3119.23,2044.22,4614.89,7732.4,6823.88,7448.1,9810.11,727.912
87.55,4431.42,3120.61,2045.62,4616.28,7733.79,6825.27,7449.49,9811.5,729.322
87.6,4432.82,3122,2047.01,4617.67,7735.17,6826.66,7450.88,9812.89,730.733
87.65,4434.23,3123.39,2048.41,4619.07,7736.56,6828.05,7452.26,9814.28,732.143
87.7,4435.64,3124.78,2049.81,4620.46,7737.95,6829.44,7453.65,9815.66,733.553
87.75,4437.05,3126.17,2051.21,4621.85,7739.34,6830.83,7455.04,9817.05,734.964
87.8,4438.46,3127.56,2052.61,4623.24,7740.73,6832.21,7456.43,9818.44,736.374
87.85,4439.87,3128.95,2054,4624.63,7742.12,6833.6,7457.82,9819.83,737.784
87.9,4441.28,3130.34,2055.4,4626.02,7743.51,6834.99,7459.21,9821.22,739.195
87.95,4442.68,3131.73,2056.8,4627.42,7744.9,6836.38,7460.6,9822.61,740.605
88,4444.09,3133.11,2058.2,4628.81,7746.29,6837.77,7461.98,9824,742.016
88.05,4445.5,3134.5,2059.6,4630.2,7747.67,6839.16,7463.37,9825.39,743.426
88.1,4446.91,3135.89,2060.99,4631.59,7749.06,6840.55,7464.76,9826.78,744.836
88.15,4448.32,3137.28,2062.39,4632.98,7750.45,6841.94,7466.15,9828.17,746.247
88.2,4449.73,3138.67,2063.79,4634.37,7751.84,6843.32,7467.54,9829.56,747.657
88.25,4451.14,3140.06,2065.19,4635.76,7753.23,6844.71,7468.93,9830.95,749.068
88.3,4452.54,3141.45,2066.59,4637.16,7754.62,6846.1,7470.32,9832.34,750.478
88.35,4453.95,3142.84,2067.98,4638.55,7756.01,6847.49,7471.71,9833.73,751.888
88.4,4455.36,3144.23,2069.38,4639.94,7757.4,6848.88,7473.09,9835.12,753.299
88.45,4456.77,3145.61,2070.78,4641.33,7758.79,6850.27,7474.48,9836.51,754.709
88.5,4458.18,3147,2072.18,4642.72,7760.17,6851.66,7475.87,9837.9,756.119
88.55,4459.59,3148.39,2073.57,4644.11,7761.56,6853.05,7477.26,9839.29,757.53
88.6,4461,3149.78,2074.97,4645.51,7762.95,6854.43,7478.65,9840.68,758.94
88.65,4462.41,3151.17,2076.37,4646.9,7764.34,6855.82,7480.04,9842.07,760.351
88.7,4463.81,3152.56,2077.77,4648.29,7765.73,6857.21,7481.43,9843.46,761.761
88.75,4465.22,3153.95,2079.17,4649.68,7767.12,6858.6,7482.81,9844.85,763.171
88.8,4466.63,3155.34,2080.56,4651.07,7768.51,6859.99,7484.2,9846.24,764.582
88.85,4468.04,3156.73,2081.96,4652.46,7769.9,6861.38,7485.59,9847.62,765.992
88.9,4469.45,3158.11,2083.36,4653.85,7771.29,6862.77,7486.98,9849.01,767.402
88.95,4470.86,3159.5,2084.76,4655.25,7772.68,6864.16,7488.37,9850.4,768.813
89,4472.27,3160.89,2086.16,4656.64,7774.06,6865.54,7489.76,9851.79,770.223
89.05,4473.67,3162.28,2087.55,4658.03,7775.45,6866.93,7491.15,9853.18,771.634
89.1,4475.08,3163.67,2088.95,4659.42,7776.84,6868.32,7492.54,9854.57,773.044
89.15,4476.49,3165.06,2090.35,4660.81,7778.23,6869.71,7493.92,9855.96,774.454
89.2,4477.9,3166.45,2091.75,4662.2,7779.62,6871.1,7495.31,9857.35,775.865
89.25,4479.31,3167.84,2093.14,4663.6,7781.01,6872.49,7496.7,9858.74,777.275
89.3,4480.72,3169.23,2094.54,4664.99,7782.4,6873.88,7498.09,9860.13,778.686
89.35,4482.13,3170.61,2095.94,4666.38,7783.79,6875.27,7499.48,9861.52,780.096
89.4,4483.53,3172,2097.34,4667.77,7785.18,6876.65,7500.87,9862.91,781.506
89.45,4484.94,3173.39,2098.74,4669.16,7786.56,6878.04,7502.26,9864.3,782.917
89.5,4486.35,3174.78,2100.13,4670.55,7787.95,6879.43,7503.64,9865.69,784.327
89.55,4487.76,3176.17,2101.53,4671.94,7789.34,6880.82,7505.03,9867.08,785.738
89.6,4489.17,3177.56,2102.93,4673.34,7790.73,6882.21,7506.42,9868.47,787.148
89.65,4490.58,3178.95,2104.33,4674.73,7792.12,6883.6,7507.81,9869.86,788.558
89.7,4491.99,3180.34,2105.73,4676.12,7793.51,6884.99,7509.2,9871.25,789.969
89.75,4493.39,3181.73,2107.12,4677.51,7794.9,6886.38,7510.59,9872.64,791.379
89.8,4494.8,3183.11,2108.52,4678.9,7796.29,6887.76,7511.98,9874.03,792.789
89.85,4496.21,3184.5,2109.92,4680.29,7797.68,6889.15,7513.37,9875.42,794.2
89.9,4497.62,3185.89,2111.32,4681.69,7799.06,6890.54,7514.75,9876.81,795.61
89.95,4499.03,3187.28,2112.71,4683.08,7800.45,6891.93,7516.14,9878.2,797.021
90,4500.44,3188.67,2114.11,4684.47,7801.84,6893.32,7517.53,9879.58,798.431
90.05,4501.85,3190.06,2115.51,4685.86,7803.23,6894.71,7518.92,9880.97,799.841
90.1,4503.26,3191.45,2116.91,4687.25,7804.62,6896.1,7520.31,9882.36,801.252
90.15,4504.66,3192.84,2118.31,4688.64,7806.01,6897.48,7521.7,9883.75,802.662
90.2,4506.07,3194.23,2119.7,4690.03,7807.4,6898.87,7523.09,9885.14,804.073
90.25,4507.48,3195.61,2121.1,4691.43,7808.79,6900.26,7524.47,9886.53,805.483
90.3,4508.89,3197,2122.5,4692.82,7810.18,6901.65,7525.86,9887.92,806.893
90.35,4510.3,3198.39,2123.9,4694.21,7811.56,6903.04,7527.25,9889.31,808.304
90.4,4511.71,3199.78,2125.3,4695.6,7812.95,6904.43,7528.64,9890.7,809.714
90.45,4513.12,3201.17,2126.69,4696.99,7814.34,6905.82,7530.03,9892.09,811.125
90.5,4514.52,3202.56,2128.09,4698.38,7815.73,6907.21,7531.42,9893.48,812.535
90.55,4515.93,3203.95,2129.49,4699.77,7817.12,6908.59,7532.81,9894.87,813.945
90.6,4517.34,3205.34,2130.89,4701.17,7818.51,6909.98,7534.2,9896.26,815.356
90.65,4518.75,3206.73,2132.29,4702.56,7819.9,6911.37,7535.58,9897.65,816.766
90.7,4520.16,3208.11,2133.68,4703.95,7821.29,6912.76,7536.97,9899.04,818.177
90.75,4521.57,3209.5,2135.08,4705.34,7822.68,6914.15,7538.36,9900.43,819.587
90.8,4522.98,3210.89,2136.48,4706.73,7824.06,6915.54,7539.75,9901.82,820.997
90.85,4524.38,3212.28,2137.88,4708.12,7825.45,6916.93,7541.14,9903.21,822.408
90.9,4525.79,3213.67,2139.27,4709.52,7826.84,6918.32,7542.53,9904.6,823.818
90.95,4527.2,3215.06,2140.67,4710.91,7828.23,6919.7,7543.92,9905.99,825.229
91,4528.61,3216.45,2142.07,4712.3,7829.62,6921.09,7545.3,9907.38,826.639
91.05,4530.02,3217.84,2143.47,4713.69,7831.01,6922.48,7546.69,9908.77,828.049
91.1,4531.43,3219.23,2144.87,4715.08,7832.4,6923.87,7548.08,9910.16,829.46
91.15,4532.84,3220.61,2146.26,4716.47,7833.79,6925.26,7549.47,9911.54,830.87
91.2,4534.25,3222,2147.66,4717.86,7835.18,6926.65,7550.86,9912.93,832.281
91.25,4535.65,3223.39,2149.06,4719.26,7836.56,6928.04,7552.25,9914.32,833.691
91.3,4537.06,3224.78,2150.46,4720.65,7837.95,6929.43,7553.64,9915.71,835.101
91.35,4538.47,3226.17,2151.86,4722.04,7839.34,6930.81,7555.03,9917.1,836.512
91.4,4539.88,3227.56,2153.25,4723.43,7840.73,6932.2,7556.41,9918.49,837.922
91.45,4541.29,3228.95,2154.65,4724.82,7842.12,6933.59,7557.8,9919.88,839.333
91.5,4542.7,3230.34,2156.05,4726.21,7843.51,6934.98,7559.19,9921.27,840.743
91.55,4544.11,3231.73,2157.45,4727.61,7844.9,6936.37,7560.58,9922.66,842.153
91.6,4545.51,3233.11,2158.84,4729,7846.29,6937.76,7561.97,9924.05,843.564
91.65,4546.92,3234.5,2160.24,4730.39,7847.68,6939.15,7563.36,9925.44,844.974
91.7,4548.33,3235.89,2161.64,4731.78,7849.06,6940.54,7564.75,9926.83,846.385
91.75,4549.74,3237.28,2163.04,4733.17,7850.45,6941.92,7566.13,9928.22,847.795
91.8,4551.15,3238.67,2164.44,4734.56,7851.84,6943.31,7567.52,9929.61,849.205
91.85,4552.56,3240.06,2165.83,4735.95,7853.23,6944.7,7568.91,9931,850.616
91.9,4553.97,3241.45,2167.23,4737.35,7854.62,6946.09,7570.3,9932.39,852.026
91.95,4555.37,3242.84,2168.63,4738.74,7856.01,6947.48,7571.69,9933.78,853.437
92,4556.78,3244.23,2170.03,4740.13,7857.4,6948.87,7573.08,9935.17,854.847
92.05,4558.19,3245.61,2171.43,4741.52,7858.79,6950.26,7574.47,9936.56,856.257
92.1,4559.6,3247,2172.82,4742.91,7860.18,6951.65,7575.86,9937.95,857.668
92.15,4561.01,3248.39,2174.22,4744.3,7861.56,6953.03,7577.24,9939.34,859.078
92.2,4562.42,3249.78,2175.62,4745.7,7862.95,6954.42,7578.63,9940.73,860.489
92.25,4563.83,3251.17,2177.02,4747.09,7864.34,6955.81,7580.02,9942.12,861.899
92.3,4565.24,3252.56,2178.42,4748.48,7865.73,6957.2,7581.41,9943.5,863.309
92.35,4566.64,3253.95,2179.81,4749.87,7867.12,6958.59,7582.8,9944.89,864.72
92.4,4568.05,3255.34,2181.21,4751.26,7868.51,6959.98,7584.19,9946.28,866.13
92.45,4569.46,3256.73,2182.61,4752.65,7869.9,6961.37,7585.58,9947.67,867.541
92.5,4570.87,3258.11,2184.01,4754.04,7871.29,6962.76,7586.96,9949.06,868.951
92.55,4572.28,3259.5,2185.4,4755.44,7872.68,6964.14,7588.35,9950.45,870.362
92.6,4573.69,3260.89,2186.8,4756.83,7874.06,6965.53,7589.74,9951.84,871.772
92.65,4575.1,3262.28,2188.2,4758.22,7875.45,6966.92,7591.13,9953.23,873.182
92.7,4576.5,3263.67,2189.6,4759.61,7876.84,6968.31,7592.52,9954.62,874.593
92.75,4577.91,3265.06,2191,4761,7878.23,6969.7,7593.91,9956.01,876.003
92.8,4579.32,3266.45,2192.39,4762.39,7879.62,6971.09,7595.3,9957.4,877.414
92.85,4580.73,3267.84,2193.79,4763.79,7881.01,6972.48,7596.69,9958.79,878.824
92.9,4582.14,3269.23,2195.19,4765.18,7882.4,6973.87,7598.07,9960.18,880.234
92.95,4583.55,3270.61,2196.59,4766.57,7883.79,6975.25,7599.46,9961.57,881.645
93,4584.96,3272,2197.99,4767.96,7885.18,6976.64,7600.85,9962.96,883.055
93.05,4586.36,3273.39,2199.38,4769.35,7886.56,6978.03,7602.24,9964.35,884.466
93.1,4587.77,3274.78,2200.78,4770.74,7887.95,6979.42,7603.63,9965.74,885.876
93.15,4589.18,3276.17,2202.18,4772.13,7889.34,6980.81,7605.02,9967.13,887.286
93.2,4590.59,3277.56,2203.58,4773.53,7890.73,6982.2,7606.41,9968.52,888.697
93.25,4592,3278.95,2204.98,4774.92,7892.12,6983.59,7607.8,9969.91,890.107
93.3,4593.41,3280.34,2206.37,4776.31,7893.51,6984.97,7609.18,9971.3,891.518
93.35,4594.82,3281.73,2207.77,4777.7,7894.9,6986.36,7610.57,9972.69,892.928
93.4,4596.23,3283.11,2209.17,4779.09,7896.29,6987.75,7611.96,9974.08,894.339
93.45,4597.63,3284.5,2210.57,4780.48,7897.68,6989.14,7613.35,9975.46,895.749
