time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10
142.8,2782.56,7231.02,3831.39,7783.83,4872.3,7564.78,4571.51,1973.49,800.7,1908.38
142.85,2783.95,7232.46,3832.79,7785.22,4873.69,7566.17,4572.91,1974.88,802.09,1909.79
142.9,2785.34,7233.91,3834.18,7786.6,4875.08,7567.56,4574.31,1976.27,803.479,1911.2
142.95,2786.74,7235.36,3835.58,7787.99,4876.47,7568.95,4575.71,1977.67,804.869,1912.61
143,2788.13,7236.81,3836.98,7789.38,4877.86,7570.34,4577.11,1979.06,806.259,1914.02
143.05,2789.52,7238.26,3838.38,7790.77,4879.25,7571.74,4578.5,1980.45,807.649,1915.43
143.1,2790.92,7239.7,3839.78,7792.16,4880.64,7573.13,4579.9,1981.85,809.038,1916.84
143.15,2792.31,7241.15,3841.18,7793.55,4882.02,7574.52,4581.3,1983.24,810.428,1918.25
143.2,2793.7,7242.6,3842.58,7794.94,4883.41,7575.91,4582.7,1984.63,811.818,1919.66
143.25,2795.1,7244.05,3843.98,7796.33,4884.8,7577.3,4584.1,1986.03,813.208,1921.07
143.3,2796.49,7245.5,3845.38,7797.72,4886.19,7578.69,4585.5,1987.42,814.597,1922.48
143.35,2797.88,7246.94,3846.77,7799.1,4887.58,7580.08,4586.9,1988.81,815.987,1923.89
143.4,2799.28,7248.39,3848.17,7800.49,4888.97,7581.47,4588.3,1990.21,817.377,1925.31
143.45,2800.67,7249.84,3849.57,7801.88,4890.36,7582.86,4589.7,1991.6,818.767,1926.72
143.5,2802.06,7251.29,3850.97,7803.27,4891.75,7584.25,4591.09,1992.99,820.156,1928.13
143.55,2803.46,7252.73,3852.37,7804.66,4893.14,7585.64,4592.49,1994.39,821.546,1929.54
143.6,2804.85,7254.18,3853.77,7806.05,4894.52,7587.03,4593.89,1995.78,822.936,1930.95
143.65,2806.24,7255.63,3855.17,7807.44,4895.91,7588.42,4595.29,1997.17,824.326,1932.36
143.7,2807.64,7257.08,3856.57,7808.83,4897.3,7589.81,4596.69,1998.57,825.715,1933.77
143.75,2809.03,7258.53,3857.97,7810.22,4898.69,7591.2,4598.09,1999.96,827.105,1935.18
143.8,2810.42,7259.97,3859.37,7811.6,4900.08,7592.59,4599.49,2001.35,828.495,1936.59
143.85,2811.82,7261.42,3860.76,7812.99,4901.47,7593.98,4600.89,2002.75,829.885,1938
143.9,2813.21,7262.87,3862.16,7814.38,4902.86,7595.37,4602.29,2004.14,831.275,1939.41
143.95,2814.6,7264.32,3863.56,7815.77,4904.25,7596.76,4603.68,2005.53,832.664,1940.82
144,2815.99,7265.77,3864.96,7817.16,4905.64,7598.15,4605.08,2006.93,834.054,1942.23
144.05,2817.39,7267.21,3866.36,7818.55,4907.02,7599.54,4606.48,2008.32,835.444,1943.64
144.1,2818.78,7268.66,3867.76,7819.94,4908.41,7600.93,4607.88,2009.71,836.834,1945.05
144.15,2820.17,7270.11,3869.16,7821.33,4909.8,7602.32,4609.28,2011.11,838.223,1946.46
144.2,2821.57,7271.56,3870.56,7822.72,4911.19,7603.71,4610.68,2012.5,839.613,1947.87
144.25,2822.96,7273,3871.96,7824.1,4912.58,7605.1,4612.08,2013.89,841.003,1949.28
144.3,2824.35,7274.45,3873.35,7825.49,4913.97,7606.49,4613.48,2015.28,842.393,1950.69
144.35,2825.75,7275.9,3874.75,7826.88,4915.36,7607.88,4614.87,2016.68,843.782,1952.1
144.4,2827.14,7277.35,3876.15,7828.27,4916.75,7609.27,4616.27,2018.07,845.172,1953.51
144.45,2828.53,7278.8,3877.55,7829.66,4918.14,7610.66,4617.67,2019.46,846.562,1954.92
144.5,2829.93,7280.24,3878.95,7831.05,4919.52,7612.05,4619.07,2020.86,847.952,1956.33
144.55,2831.32,7281.69,3880.35,7832.44,4920.91,7613.44,4620.47,2022.25,849.341,1957.74
144.6,2832.71,7283.14,3881.75,7833.83,4922.3,7614.83,4621.87,2023.64,850.731,1959.15
144.65,2834.11,7284.59,3883.15,7835.22,4923.69,7616.22,4623.27,2025.04,852.121,1960.56
144.7,2835.5,7286.04,3884.55,7836.6,4925.08,7617.62,4624.67,2026.43,853.511,1961.97
144.75,2836.89,7287.48,3885.95,7837.99,4926.47,7619.01,4626.07,2027.82,854.9,1963.38
144.8,2838.29,7288.93,3887.34,7839.38,4927.86,7620.4,4627.46,2029.22,856.29,1964.79
144.85,2839.68,7290.38,3888.74,7840.77,4929.25,7621.79,4628.86,2030.61,857.68,1966.2
144.9,2841.07,7291.83,3890.14,7842.16,4930.64,7623.18,4630.26,2032,859.07,1967.61
144.95,2842.47,7293.28,3891.54,7843.55,4932.02,7624.57,4631.66,2033.4,860.46,1969.02
145,2843.86,7294.72,3892.94,7844.94,4933.41,7625.96,4633.06,2034.79,861.849,1970.43
145.05,2845.25,7296.17,3894.34,7846.33,4934.8,7627.35,4634.46,2036.18,863.239,1971.84
145.1,2846.65,7297.62,3895.74,7847.72,4936.19,7628.74,4635.86,2037.58,864.629,1973.25
145.15,2848.04,7299.07,3897.14,7849.1,4937.58,7630.13,4637.26,2038.97,866.019,1974.66
145.2,2849.43,7300.51,3898.54,7850.49,4938.97,7631.52,4638.65,2040.36,867.408,1976.07
145.25,2850.83,7301.96,3899.93,7851.88,4940.36,7632.91,4640.05,2041.76,868.798,1977.49
145.3,2852.22,7303.41,3901.33,7853.27,4941.75,7634.3,4641.45,2043.15,870.188,1978.9
145.35,2853.61,7304.86,3902.73,7854.66,4943.14,7635.69,4642.85,2044.54,871.578,1980.31
145.4,2855.01,7306.31,3904.13,7856.05,4944.52,7637.08,4644.25,2045.94,872.967,1981.72
145.45,2856.4,7307.75,3905.53,7857.44,4945.91,7638.47,4645.65,2047.33,874.357,1983.13
145.5,2857.79,7309.2,3906.93,7858.83,4947.3,7639.86,4647.05,2048.72,875.747,1984.54
145.55,2859.19,7310.65,3908.33,7860.22,4948.69,7641.25,4648.45,2050.11,877.137,1985.95
145.6,2860.58,7312.1,3909.73,7861.6,4950.08,7642.64,4649.85,2051.51,878.526,1987.36
145.65,2861.97,7313.55,3911.13,7862.99,4951.47,7644.03,4651.24,2052.9,879.916,1988.77
145.7,2863.37,7314.99,3912.53,7864.38,4952.86,7645.42,4652.64,2054.29,881.306,1990.18
145.75,2864.76,7316.44,3913.92,7865.77,4954.25,7646.81,4654.04,2055.69,882.696,1991.59
145.8,2866.15,7317.89,3915.32,7867.16,4955.64,7648.2,4655.44,2057.08,884.085,1993
145.85,2867.55,7319.34,3916.72,7868.55,4957.02,7649.59,4656.84,2058.47,885.475,1994.41
145.9,2868.94,7320.79,3918.12,7869.94,4958.41,7650.98,4658.24,2059.87,886.865,1995.82
145.95,2870.33,7322.23,3919.52,7871.33,4959.8,7652.37,4659.64,2061.26,888.255,1997.23
146,2871.73,7323.68,3920.92,7872.72,4961.19,7653.76,4661.04,2062.65,889.645,1998.64
146.05,2873.12,7325.13,3922.32,7874.1,4962.58,7655.15,4662.44,2064.05,891.034,2000.05
146.1,2874.51,7326.58,3923.72,7875.49,4963.97,7656.54,4663.83,2065.44,892.424,2001.46
146.15,2875.91,7328.02,3925.12,7876.88,4965.36,7657.93,4665.23,2066.83,893.814,2002.87
146.2,2877.3,7329.47,3926.52,7878.27,4966.75,7659.32,4666.63,2068.23,895.204,2004.28
146.25,2878.69,7330.92,3927.91,7879.66,4968.14,7660.71,4668.03,2069.62,896.593,2005.69
146.3,2880.09,7332.37,3929.31,7881.05,4969.52,7662.1,4669.43,2071.01,897.983,2007.1
146.35,2881.48,7333.82,3930.71,7882.44,4970.91,7663.5,4670.83,2072.41,899.373,2008.51
146.4,2882.87,7335.26,3932.11,7883.83,4972.3,7664.89,4672.23,2073.8,900.763,2009.92
146.45,2884.27,7336.71,3933.51,7885.22,4973.69,7666.28,4673.63,2075.19,902.152,2011.33
146.5,2885.66,7338.16,3934.91,7886.6,4975.08,7667.67,4675.02,2076.59,903.542,2012.74
146.55,2887.05,7339.61,3936.31,7887.99,4976.47,7669.06,4676.42,2077.98,904.932,2014.15
146.6,2888.45,7341.06,3937.71,7889.38,4977.86,7670.45,4677.82,2079.37,906.322,2015.56
146.65,2889.84,7342.5,3939.11,7890.77,4979.25,7671.84,4679.22,2080.77,907.711,2016.97
146.7,2891.23,7343.95,3940.5,7892.16,4980.64,7673.23,4680.62,2082.16,909.101,2018.38
146.75,2892.63,7345.4,3941.9,7893.55,4982.02,7674.62,4682.02,2083.55,910.491,2019.79
146.8,2894.02,7346.85,3943.3,7894.94,4983.41,7676.01,4683.42,2084.95,911.881,2021.2
146.85,2895.41,7348.3,3944.7,7896.33,4984.8,7677.4,4684.82,2086.34,913.27,2022.61
146.9,2896.81,7349.74,3946.1,7897.72,4986.19,7678.79,4686.22,2087.73,914.66,2024.02
146.95,2898.2,7351.19,3947.5,7899.1,4987.58,7680.18,4687.61,2089.12,916.05,2025.43
147,2899.59,7352.64,3948.9,7900.49,4988.97,7681.57,4689.01,2090.52,917.44,2026.85
147.05,2900.98,7354.09,3950.3,7901.88,4990.36,7682.96,4690.41,2091.91,918.829,2028.26
147.1,2902.38,7355.54,3951.7,7903.27,4991.75,7684.35,4691.81,2093.3,920.219,2029.67
147.15,2903.77,7356.98,3953.1,7904.66,4993.14,7685.74,4693.21,2094.7,921.609,2031.08
147.2,2905.16,7358.43,3954.49,7906.05,4994.52,7687.13,4694.61,2096.09,922.999,2032.49
147.25,2906.56,7359.88,3955.89,7907.44,4995.91,7688.52,4696.01,2097.48,924.389,2033.9
147.3,2907.95,7361.33,3957.29,7908.83,4997.3,7689.91,4697.41,2098.88,925.778,2035.31
147.35,2909.34,7362.77,3958.69,7910.22,4998.69,7691.3,4698.81,2100.27,927.168,2036.72
147.4,2910.74,7364.22,3960.09,7911.6,5000.08,7692.69,4700.2,2101.66,928.558,2038.13
147.45,2912.13,7365.67,3961.49,7912.99,5001.47,7694.08,4701.6,2103.06,929.948,2039.54
147.5,2913.52,7367.12,3962.89,7914.38,5002.86,7695.47,4703,2104.45,931.337,2040.95
147.55,2914.92,7368.57,3964.29,7915.77,5004.25,7696.86,4704.4,2105.84,932.727,2042.36
147.6,2916.31,7370.01,3965.69,7917.16,5005.64,7698.25,4705.8,2107.24,934.117,2043.77
147.65,2917.7,7371.46,3967.08,7918.55,5007.02,7699.64,4707.2,2108.63,935.507,2045.18
147.7,2919.1,7372.91,3968.48,7919.94,5008.41,7701.03,4708.6,2110.02,936.896,2046.59
147.75,2920.49,7374.36,3969.88,7921.33,5009.8,7702.42,4710,2111.42,938.286,2048
147.8,2921.88,7375.81,3971.28,7922.72,5011.19,7703.81,4711.4,2112.81,939.676,2049.41
147.85,2923.28,7377.25,3972.68,7924.1,5012.58,7705.2,4712.79,2114.2,941.066,2050.82
147.9,2924.67,7378.7,3974.08,7925.49,5013.97,7706.59,4714.19,2115.6,942.455,2052.23
147.95,2926.06,7380.15,3975.48,7926.88,5015.36,7707.98,4715.59,2116.99,943.845,2053.64
148,2927.46,7381.6,3976.88,7928.27,5016.75,7709.38,4716.99,2118.38,945.235,2055.05
148.05,2928.85,7383.05,3978.28,7929.66,5018.14,7710.77,4718.39,2119.78,946.625,2056.46
148.1,2930.24,7384.49,3979.68,7931.05,5019.52,7712.16,4719.79,2121.17,948.014,2057.87
148.15,2931.64,7385.94,3981.07,7932.44,5020.91,7713.55,4721.19,2122.56,949.404,2059.28
148.2,2933.03,7387.39,3982.47,7933.83,5022.3,7714.94,4722.59,2123.95,950.794,2060.69
148.25,2934.42,7388.84,3983.87,7935.22,5023.69,7716.33,4723.98,2125.35,952.184,2062.1
148.3,2935.82,7390.29,3985.27,7936.6,5025.08,7717.72,4725.38,2126.74,953.573,2063.51
148.35,2937.21,7391.73,3986.67,7937.99,5026.47,7719.11,4726.78,2128.13,954.963,2064.92
148.4,2938.6,7393.18,3988.07,7939.38,5027.86,7720.5,4728.18,2129.53,956.353,2066.33
148.45,2940,7394.63,3989.47,7940.77,5029.25,7721.89,4729.58,2130.92,957.743,2067.74
148.5,2941.39,7396.08,3990.87,7942.16,5030.64,7723.28,4730.98,2132.31,959.133,2069.15
148.55,2942.78,7397.53,3992.27,7943.55,5032.02,7724.67,4732.38,2133.71,960.522,2070.56
148.6,2944.18,7398.97,3993.67,7944.94,5033.41,7726.06,4733.78,2135.1,961.912,2071.97
148.65,2945.57,7400.42,3995.06,7946.33,5034.8,7727.45,4735.18,2136.49,963.302,2073.38
148.7,2946.96,7401.87,3996.46,7947.72,5036.19,7728.84,4736.57,2137.89,964.692,2074.79
148.75,2948.36,7403.32,3997.86,7949.1,5037.58,7730.23,4737.97,2139.28,966.081,2076.21
148.8,2949.75,7404.76,3999.26,7950.49,5038.97,7731.62,4739.37,2140.67,967.471,2077.62
148.85,2951.14,7406.21,4000.66,7951.88,5040.36,7733.01,4740.77,2142.07,968.861,2079.03
148.9,2952.54,7407.66,4002.06,7953.27,5041.75,7734.4,4742.17,2143.46,970.251,2080.44
148.95,2953.93,7409.11,4003.46,7954.66,5043.14,7735.79,4743.57,2144.85,971.64,2081.85
149,2955.32,7410.56,4004.86,7956.05,5044.52,7737.18,4744.97,2146.25,973.03,2083.26
149.05,2956.72,7412,4006.26,7957.44,5045.91,7738.57,4746.37,2147.64,974.42,2084.67
149.1,2958.11,7413.45,4007.65,7958.83,5047.3,7739.96,4747.77,2149.03,975.81,2086.08
149.15,2959.5,7414.9,4009.05,7960.22,5048.69,7741.35,4749.16,2150.43,977.199,2087.49
149.2,2960.9,7416.35,4010.45,7961.6,5050.08,7742.74,4750.56,2151.82,978.589,2088.9
149.25,2962.29,7417.8,4011.85,7962.99,5051.47,7744.13,4751.96,2153.21,979.979,2090.31
149.3,2963.68,7419.24,4013.25,7964.38,5052.86,7745.52,4753.36,2154.61,981.369,2091.72
149.35,2965.08,7420.69,4014.65,7965.77,5054.25,7746.91,4754.76,2156,982.758,2093.13
149.4,2966.47,7422.14,4016.05,7967.16,5055.64,7748.3,4756.16,2157.39,984.148,2094.54
149.45,2967.86,7423.59,4017.45,7968.55,5057.02,7749.69,4757.56,2158.78,985.538,2095.95
149.5,2969.26,7425.04,4018.85,7969.94,5058.41,7751.08,4758.96,2160.18,986.928,2097.36
149.55,2970.65,7426.48,4020.25,7971.33,5059.8,7752.47,4760.35,2161.57,988.317,2098.77
149.6,2972.04,7427.93,4021.64,7972.72,5061.19,7753.86,4761.75,2162.96,989.707,2100.18
149.65,2973.44,7429.38,4023.04,7974.1,5062.58,7755.26,4763.15,2164.36,991.097,2101.59
149.7,2974.83,7430.83,4024.44,7975.49,5063.97,7756.65,4764.55,2165.75,992.487,2103
149.75,2976.22,7432.28,4025.84,7976.88,5065.36,7758.04,4765.95,2167.14,993.876,2104.41
149.8,2977.62,7433.72,4027.24,7978.27,5066.75,7759.43,4767.35,2168.54,995.266,2105.82
149.85,2979.01,7435.17,4028.64,7979.66,5068.14,7760.82,4768.75,2169.93,996.656,2107.23
149.9,2980.4,7436.62,4030.04,7981.05,5069.52,7762.21,4770.15,2171.32,998.046,2108.64
149.95,2981.79,7438.07,4031.44,7982.44,5070.91,7763.6,4771.55,2172.72,999.435,2110.05
150,2983.19,7439.52,4032.84,7983.83,5072.3,7764.99,4772.94,2174.11,1000.83,2111.46
150.05,2984.58,7440.96,4034.24,7985.22,5073.69,7766.38,4774.34,2175.5,1002.22,2112.87
150.1,2985.97,7442.41,4035.63,7986.6,5075.08,7767.77,4775.74,2176.9,1003.6,2114.28
150.15,2987.37,7443.86,4037.03,7987.99,5076.47,7769.16,4777.14,2178.29,1004.99,2115.69
150.2,2988.76,7445.31,4038.43,7989.38,5077.86,7770.55,4778.54,2179.68,1006.38,2117.1
150.25,2990.15,7446.76,4039.83,7990.77,5079.25,7771.94,4779.94,2181.08,1007.77,2118.51
150.3,2991.55,7448.2,4041.23,7992.16,5080.64,7773.33,4781.34,2182.47,1009.16,2119.92
150.35,2992.94,7449.65,4042.63,7993.55,5082.02,7774.72,4782.74,2183.86,1010.55,2121.33
150.4,2994.33,7451.1,4044.03,7994.94,5083.41,7776.11,4784.14,2185.26,1011.94,2122.75
150.45,2995.73,7452.55,4045.43,7996.33,5084.8,7777.5,4785.53,2186.65,1013.33,2124.16
150.5,2997.12,7454,4046.83,7997.72,5086.19,7778.89,4786.93,2188.04,1014.72,2125.57
150.55,2998.51,7455.44,4048.23,7999.1,5087.58,7780.28,4788.33,2189.44,1016.11,2126.98
150.6,2999.91,7456.89,4049.62,8000.49,5088.97,7781.67,4789.73,2190.83,1017.5,2128.39
150.65,3001.3,7458.34,4051.02,8001.88,5090.36,7783.06,4791.13,2192.22,1018.89,2129.8
150.7,3002.69,7459.79,4052.42,8003.27,5091.75,7784.45,4792.53,2193.62,1020.28,2131.21
150.75,3004.09,7461.24,4053.82,8004.66,5093.14,7785.84,4793.93,2195.01,1021.67,2132.62
150.8,3005.48,7462.68,4055.22,8006.05,5094.52,7787.23,4795.33,2196.4,1023.06,2134.03
150.85,3006.87,7464.13,4056.62,8007.44,5095.91,7788.62,4796.73,2197.79,1024.45,2135.44
150.9,3008.27,7465.58,4058.02,8008.83,5097.3,7790.01,4798.12,2199.19,1025.84,2136.85
150.95,3009.66,7467.03,4059.42,8010.22,5098.69,7791.4,4799.52,2200.58,1027.23,2138.26
151,3011.05,7468.48,4060.82,8011.6,5100.08,7792.79,4800.92,2201.97,1028.62,2139.67
151.05,3012.45,7469.92,4062.21,8012.99,5101.47,7794.18,4802.32,2203.37,1030.01,2141.08
151.1,3013.84,7471.37,4063.61,8014.38,5102.86,7795.57,4803.72,2204.76,1031.4,2142.49
151.15,3015.23,7472.82,4065.01,8015.77,5104.25,7796.96,4805.12,2206.15,1032.79,2143.9
151.2,3016.63,7474.27,4066.41,8017.16,5105.64,7798.35,4806.52,2207.55,1034.18,2145.31
151.25,3018.02,7475.72,4067.81,8018.55,5107.02,7799.74,4807.92,2208.94,1035.57,2146.72
151.3,3019.41,7477.16,4069.21,8019.94,5108.41,7801.13,4809.32,2210.33,1036.96,2148.13
151.35,3020.81,7478.61,4070.61,8021.33,5109.8,7802.53,4810.71,2211.73,1038.35,2149.54
151.4,3022.2,7480.06,4072.01,8022.72,5111.19,7803.92,4812.11,2213.12,1039.74,2150.95
151.45,3023.59,7481.51,4073.41,8024.1,5112.58,7805.31,4813.51,2214.51,1041.13,2152.36
151.5,3024.99,7482.96,4074.81,8025.49,5113.97,7806.7,4814.91,2215.91,1042.52,2153.77
151.55,3026.38,7484.4,4076.2,8026.88,5115.36,7808.09,4816.31,2217.3,1043.91,2155.18
151.6,3027.77,7485.85,4077.6,8028.27,5116.75,7809.48,4817.71,2218.69,1045.3,2156.59
151.65,3029.17,7487.3,4079,8029.66,5118.14,7810.87,4819.11,2220.09,1046.69,2158
151.7,3030.56,7488.75,4080.4,8031.05,5119.52,7812.26,4820.51,2221.48,1048.08,2159.41
151.75,3031.95,7490.2,4081.8,8032.44,5120.91,7813.65,4821.9,2222.87,1049.47,2160.82
151.8,3033.35,7491.64,4083.2,8033.83,5122.3,7815.04,4823.3,2224.27,1050.86,2162.23
151.85,3034.74,7493.09,4084.6,8035.22,5123.69,7816.43,4824.7,2225.66,1052.25,2163.64
151.9,3036.13,7494.54,4086,8036.6,5125.08,7817.82,4826.1,2227.05,1053.64,2165.05
151.95,3037.53,7495.99,4087.4,8037.99,5126.47,7819.21,4827.5,2228.45,1055.03,2166.46
152,3038.92,7497.44,4088.8,8039.38,5127.86,7820.6,4828.9,2229.84,1056.42,2167.88
152.05,3040.31,7498.88,4090.19,8040.77,5129.25,7821.99,4830.3,2231.23,1057.81,2169.29
152.1,3041.71,7500.33,4091.59,8042.16,5130.64,7823.38,4831.7,2232.62,1059.2,2170.7
152.15,3043.1,7501.78,4092.99,8043.55,5132.02,7824.77,4833.1,2234.02,1060.58,2172.11
152.2,3044.49,7503.23,4094.39,8044.94,5133.41,7826.16,4834.49,2235.41,1061.97,2173.52
152.25,3045.89,7504.68,4095.79,8046.33,5134.8,7827.55,4835.89,2236.8,1063.36,2174.93
152.3,3047.28,7506.12,4097.19,8047.72,5136.19,7828.94,4837.29,2238.2,1064.75,2176.34
152.35,3048.67,7507.57,4098.59,8049.1,5137.58,7830.33,4838.69,2239.59,1066.14,2177.75
152.4,3050.07,7509.02,4099.99,8050.49,5138.97,7831.72,4840.09,2240.98,1067.53,2179.16
152.45,3051.46,7510.47,4101.39,8051.88,5140.36,7833.11,4841.49,2242.38,1068.92,2180.57
152.5,3052.85,7511.92,4102.79,8053.27,5141.75,7834.5,4842.89,2243.77,1070.31,2181.98
152.55,3054.24,7513.36,4104.18,8054.66,5143.14,7835.89,4844.29,2245.16,1071.7,2183.39
152.6,3055.64,7514.81,4105.58,8056.05,5144.52,7837.28,4845.69,2246.56,1073.09,2184.8
152.65,3057.03,7516.26,4106.98,8057.44,5145.91,7838.67,4847.08,2247.95,1074.48,2186.21
152.7,3058.42,7517.71,4108.38,8058.83,5147.3,7840.06,4848.48,2249.34,1075.87,2187.62
152.75,3059.82,7519.16,4109.78,8060.22,5148.69,7841.45,4849.88,2250.74,1077.26,2189.03
152.8,3061.21,7520.6,4111.18,8061.6,5150.08,7842.84,4851.28,2252.13,1078.65,2190.44
152.85,3062.6,7522.05,4112.58,8062.99,5151.47,7844.23,4852.68,2253.52,1080.04,2191.85
152.9,3064,7523.5,4113.98,8064.38,5152.86,7845.62,4854.08,2254.92,1081.43,2193.26
152.95,3065.39,7524.95,4115.38,8065.77,5154.25,7847.01,4855.48,2256.31,1082.82,2194.67
153,3066.78,7526.4,4116.78,8067.16,5155.64,7848.4,4856.88,2257.7,1084.21,2196.08
153.05,3068.18,7527.84,4118.17,8068.55,5157.02,7849.8,4858.28,2259.1,1085.6,2197.49
153.1,3069.57,7529.29,4119.57,8069.94,5158.41,7851.19,4859.67,2260.49,1086.99,2198.9
153.15,3070.96,7530.74,4120.97,8071.33,5159.8,7852.58,4861.07,2261.88,1088.38,2200.31
153.2,3072.36,7532.19,4122.37,8072.72,5161.19,7853.97,4862.47,2263.28,1089.77,2201.72
153.25,3073.75,7533.64,4123.77,8074.1,5162.58,7855.36,4863.87,2264.67,1091.16,2203.13
153.3,3075.14,7535.08,4125.17,8075.49,5163.97,7856.75,4865.27,2266.06,1092.55,2204.54
153.35,3076.54,7536.53,4126.57,8076.88,5165.36,7858.14,4866.67,2267.45,1093.94,2205.95
153.4,3077.93,7537.98,4127.97,8078.27,5166.75,7859.53,4868.07,2268.85,1095.33,2207.36
153.45,3079.32,7539.43,4129.37,8079.66,5168.14,7860.92,4869.47,2270.24,1096.72,2208.77
153.5,3080.72,7540.88,4130.76,8081.05,5169.52,7862.31,4870.87,2271.63,1098.11,2210.18
153.55,3082.11,7542.32,4132.16,8082.44,5170.91,7863.7,4872.26,2273.03,1099.5,2211.6
153.6,3083.5,7543.77,4133.56,8083.83,5172.3,7865.09,4873.66,2274.42,1100.89,2213.01
153.65,3084.9,7545.22,4134.96,8085.22,5173.69,7866.48,4875.06,2275.81,1102.28,2214.42
153.7,3086.29,7546.67,4136.36,8086.6,5175.08,7867.87,4876.46,2277.21,1103.67,2215.83
153.75,3087.68,7548.12,4137.76,8087.99,5176.47,7869.26,4877.86,2278.6,1105.06,2217.24
153.8,3089.08,7549.56,4139.16,8089.38,5177.86,7870.65,4879.26,2279.99,1106.45,2218.65
153.85,3090.47,7551.01,4140.56,8090.77,5179.25,7872.04,4880.66,2281.39,1107.84,2220.06
153.9,3091.86,7552.46,4141.96,8092.16,5180.64,7873.43,4882.06,2282.78,1109.23,2221.47
153.95,3093.26,7553.91,4143.36,8093.55,5182.02,7874.82,4883.46,2284.17,1110.62,2222.88
154,3094.65,7555.36,4144.75,8094.94,5183.41,7876.21,4884.85,2285.57,1112.01,2224.29
154.05,3096.04,7556.8,4146.15,8096.33,5184.8,7877.6,4886.25,2286.96,1113.4,2225.7
154.1,3097.44,7558.25,4147.55,8097.72,5186.19,7878.99,4887.65,2288.35,1114.79,2227.11
154.15,3098.83,7559.7,4148.95,8099.1,5187.58,7880.38,4889.05,2289.75,1116.18,2228.52
154.2,3100.22,7561.15,4150.35,8100.49,5188.97,7881.77,4890.45,2291.14,1117.56,2229.93
154.25,3101.62,7562.6,4151.75,8101.88,5190.36,7883.16,4891.85,2292.53,1118.95,2231.34
154.3,3103.01,7564.05,4153.15,8103.27,5191.75,7884.55,4893.25,2293.93,1120.34,2232.75
154.35,3104.4,7565.49,4154.55,8104.66,5193.14,7885.94,4894.65,2295.32,1121.73,2234.16
154.4,3105.8,7566.94,4155.95,8106.05,5194.52,7887.33,4896.05,2296.71,1123.12,2235.57
154.45,3107.19,7568.39,4157.35,8107.44,5195.91,7888.72,4897.44,2298.11,1124.51,2236.98
154.5,3108.58,7569.84,4158.74,8108.83,5197.3,7890.11,4898.84,2299.5,1125.9,2238.39
154.55,3109.98,7571.29,4160.14,8110.22,5198.69,7891.5,4900.24,2300.89,1127.29,2239.8
154.6,3111.37,7572.73,4161.54,8111.6,5200.08,7892.89,4901.64,2302.28,1128.68,2241.21
154.65,3112.76,7574.18,4162.94,8112.99,5201.47,7894.28,4903.04,2303.68,1130.07,2242.62
154.7,3114.16,7575.63,4164.34,8114.38,5202.86,7895.68,4904.44,2305.07,1131.46,2244.03
154.75,3115.55,7577.08,4165.74,8115.77,5204.25,7897.07,4905.84,2306.46,1132.85,2245.44
154.8,3116.94,7578.53,4167.14,8117.16,5205.64,7898.46,4907.24,2307.86,1134.24,2246.85
154.85,3118.34,7579.97,4168.54,8118.55,5207.02,7899.85,4908.64,2309.25,1135.63,2248.26
154.9,3119.73,7581.42,4169.94,8119.94,5208.41,7901.24,4910.03,2310.64,1137.02,2249.67
154.95,3121.12,7582.87,4171.34,8121.33,5209.8,7902.63,4911.43,2312.04,1138.41,2251.08
155,3122.52,7584.32,4172.73,8122.72,5211.19,7904.02,4912.83,2313.43,1139.8,2252.49
155.05,3123.91,7585.77,4174.13,8124.1,5212.58,7905.41,4914.23,2314.82,1141.19,2253.9
155.1,3125.3,7587.21,4175.53,8125.49,5213.97,7906.8,4915.63,2316.22,1142.58,2255.32
155.15,3126.69,7588.66,4176.93,8126.88,5215.36,7908.19,4917.03,2317.61,1143.97,2256.73
155.2,3128.09,7590.11,4178.33,8128.27,5216.75,7909.58,4918.43,2319,1145.36,2258.14
155.25,3129.48,7591.56,4179.73,8129.66,5218.14,7910.97,4919.83,2320.4,1146.75,2259.55
155.3,3130.87,7593.01,4181.13,8131.05,5219.52,7912.36,4921.23,2321.79,1148.14,2260.96
155.35,3132.27,7594.45,4182.53,8132.44,5220.91,7913.75,4922.62,2323.18,1149.53,2262.37
155.4,3133.66,7595.9,4183.93,8133.83,5222.3,7915.14,4924.02,2324.58,1150.92,2263.78
155.45,3135.05,7597.35,4185.33,8135.22,5223.69,7916.53,4925.42,2325.97,1152.31,2265.19
155.5,3136.45,7598.8,4186.72,8136.6,5225.08,7917.92,4926.82,2327.36,1153.7,2266.6
155.55,3137.84,7600.25,4188.12,8137.99,5226.47,7919.31,4928.22,2328.76,1155.09,2268.01
155.6,3139.23,7601.69,4189.52,8139.38,5227.86,7920.7,4929.62,2330.15,1156.48,2269.42
155.65,3140.63,7603.14,4190.92,8140.77,5229.25,7922.09,4931.02,2331.54,1157.87,2270.83
155.7,3142.02,7604.59,4192.32,8142.16,5230.64,7923.48,4932.42,2332.93,1159.26,2272.24
155.75,3143.41,7606.04,4193.72,8143.55,5232.02,7924.87,4933.81,2334.33,1160.65,2273.65
155.8,3144.81,7607.49,4195.12,8144.94,5233.41,7926.26,4935.21,2335.72,1162.04,2275.06
155.85,3146.2,7608.94,4196.52,8146.33,5234.8,7927.65,4936.61,2337.11,1163.43,2276.47
