time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15
75.35,5271.92,3486.94,1310.05,6927.7,8152.7,8954.85,3404,228.898,4408.45,2640.8,5469.33,7264.33,9044.21,1032.8,8442.18
75.4,5273.29,3488.33,1311.44,6929.08,8154.09,8956.24,3405.4,230.289,4409.84,2642.22,5470.71,7265.73,9045.59,1034.2,8443.57
75.45,5274.67,3489.73,1312.82,6930.46,8155.48,8957.64,3406.79,231.679,4411.22,2643.63,5472.1,7267.13,9046.98,1035.61,8444.96
75.5,5276.05,3491.12,1314.21,6931.84,8156.88,8959.03,3408.18,233.07,4412.61,2645.05,5473.49,7268.53,9048.37,1037.02,8446.35
75.55,5277.43,3492.52,1315.6,6933.22,8158.27,8960.42,3409.58,234.461,4414,2646.47,5474.88,7269.94,9049.76,1038.42,8447.75
75.6,5278.81,3493.91,1316.99,6934.6,8159.66,8961.81,3410.97,235.852,4415.39,2647.88,5476.27,7271.34,9051.15,1039.83,8449.14
75.65,5280.19,3495.31,1318.38,6935.98,8161.05,8963.21,3412.36,237.243,4416.78,2649.3,5477.66,7272.74,9052.54,1041.24,8450.53
75.7,5281.57,3496.7,1319.77,6937.37,8162.45,8964.6,3413.76,238.634,4418.17,2650.72,5479.05,7274.14,9053.93,1042.64,8451.92
75.75,5282.95,3498.1,1321.16,6938.75,8163.84,8965.99,3415.15,240.025,4419.56,2652.13,5480.43,7275.54,9055.32,1044.05,8453.32
75.8,5284.33,3499.49,1322.55,6940.13,8165.23,8967.38,3416.54,241.416,4420.95,2653.55,5481.82,7276.94,9056.71,1045.46,8454.71
75.85,5285.71,3500.89,1323.94,6941.51,8166.63,8968.78,3417.93,242.807,4422.33,2654.97,5483.21,7278.34,9058.09,1046.87,8456.1
75.9,5287.09,3502.29,1325.32,6942.89,8168.02,8970.17,3419.33,244.198,4423.72,2656.39,5484.6,7279.74,9059.48,1048.27,8457.49
75.95,5288.47,3503.68,1326.71,6944.27,8169.41,8971.56,3420.72,245.589,4425.11,2657.8,5485.99,7281.15,9060.87,1049.68,8458.89
76,5289.85,3505.08,1328.1,6945.66,8170.8,8972.95,3422.11,246.979,4426.5,2659.22,5487.38,7282.55,9062.26,1051.09,8460.28
76.05,5291.23,3506.47,1329.49,6947.04,8172.2,8974.35,3423.51,248.37,4427.89,2660.64,5488.76,7283.95,9063.65,1052.49,8461.67
76.1,5292.6,3507.87,1330.88,6948.42,8173.59,8975.74,3424.9,249.761,4429.28,2662.05,5490.15,7285.35,9065.04,1053.9,8463.06
76.15,5293.98,3509.26,1332.27,6949.8,8174.98,8977.13,3426.29,251.152,4430.67,2663.47,5491.54,7286.75,9066.43,1055.31,8464.46
76.2,5295.36,3510.66,1333.66,6951.18,8176.37,8978.52,3427.69,252.543,4432.05,2664.89,5492.93,7288.15,9067.82,1056.71,8465.85
76.25,5296.74,3512.05,1335.05,6952.56,8177.77,8979.92,3429.08,253.934,4433.44,2666.31,5494.32,7289.55,9069.21,1058.12,8467.24
76.3,5298.12,3513.45,1336.44,6953.95,8179.16,8981.31,3430.47,255.325,4434.83,2667.72,5495.71,7290.95,9070.59,1059.53,8468.63
76.35,5299.5,3514.84,1337.82,6955.33,8180.55,8982.7,3431.87,256.716,4436.22,2669.14,5497.1,7292.36,9071.98,1060.94,8470.03
76.4,5300.88,3516.24,1339.21,6956.71,8181.95,8984.09,3433.26,258.107,4437.61,2670.56,5498.48,7293.76,9073.37,1062.34,8471.42
76.45,5302.26,3517.63,1340.6,6958.09,8183.34,8985.49,3434.65,259.498,4439,2671.97,5499.87,7295.16,9074.76,1063.75,8472.81
76.5,5303.64,3519.03,1341.99,6959.47,8184.73,8986.88,3436.05,260.888,4440.39,2673.39,5501.26,7296.56,9076.15,1065.16,8474.2
76.55,5305.02,3520.42,1343.38,6960.85,8186.12,8988.27,3437.44,262.279,4441.77,2674.81,5502.65,7297.96,9077.54,1066.56,8475.6
76.6,5306.4,3521.82,1344.77,6962.24,8187.52,8989.66,3438.83,263.67,4443.16,2676.23,5504.04,7299.36,9078.93,1067.97,8476.99
76.65,5307.78,3523.22,1346.16,6963.62,8188.91,8991.05,3440.22,265.061,4444.55,2677.64,5505.43,7300.76,9080.32,1069.38,8478.38
76.7,5309.16,3524.61,1347.55,6965,8190.3,8992.45,3441.62,266.452,4445.94,2679.06,5506.81,7302.16,9081.71,1070.79,8479.77
76.75,5310.54,3526.01,1348.94,6966.38,8191.69,8993.84,3443.01,267.843,4447.33,2680.48,5508.2,7303.56,9083.09,1072.19,8481.17
76.8,5311.91,3527.4,1350.32,6967.76,8193.09,8995.23,3444.4,269.234,4448.72,2681.89,5509.59,7304.97,9084.48,1073.6,8482.56
76.85,5313.29,3528.8,1351.71,6969.14,8194.48,8996.62,3445.8,270.625,4450.11,2683.31,5510.98,7306.37,9085.87,1075.01,8483.95
76.9,5314.67,3530.19,1353.1,6970.52,8195.87,8998.02,3447.19,272.016,4451.49,2684.73,5512.37,7307.77,9087.26,1076.41,8485.34
76.95,5316.05,3531.59,1354.49,6971.91,8197.27,8999.41,3448.58,273.407,4452.88,2686.15,5513.76,7309.17,9088.65,1077.82,8486.74
77,5317.43,3532.98,1355.88,6973.29,8198.66,9000.8,3449.98,274.797,4454.27,2687.56,5515.15,7310.57,9090.04,1079.23,8488.13
77.05,5318.81,3534.38,1357.27,6974.67,8200.05,9002.19,3451.37,276.188,4455.66,2688.98,5516.53,7311.97,9091.43,1080.63,8489.52
77.1,5320.19,3535.77,1358.66,6976.05,8201.44,9003.59,3452.76,277.579,4457.05,2690.4,5517.92,7313.37,9092.82,1082.04,8490.91
77.15,5321.57,3537.17,1360.05,6977.43,8202.84,9004.98,3454.16,278.97,4458.44,2691.81,5519.31,7314.77,9094.21,1083.45,8492.31
77.2,5322.95,3538.56,1361.44,6978.81,8204.23,9006.37,3455.55,280.361,4459.83,2693.23,5520.7,7316.18,9095.59,1084.86,8493.7
77.25,5324.33,3539.96,1362.82,6980.2,8205.62,9007.76,3456.94,281.752,4461.21,2694.65,5522.09,7317.58,9096.98,1086.26,8495.09
77.3,5325.71,3541.36,1364.21,6981.58,8207.01,9009.16,3458.34,283.143,4462.6,2696.06,5523.48,7318.98,9098.37,1087.67,8496.48
77.35,5327.09,3542.75,1365.6,6982.96,8208.41,9010.55,3459.73,284.534,4463.99,2697.48,5524.87,7320.38,9099.76,1089.08,8497.88
77.4,5328.47,3544.15,1366.99,6984.34,8209.8,9011.94,3461.12,285.925,4465.38,2698.9,5526.25,7321.78,9101.15,1090.48,8499.27
77.45,5329.85,3545.54,1368.38,6985.72,8211.19,9013.33,3462.51,287.316,4466.77,2700.32,5527.64,7323.18,9102.54,1091.89,8500.66
77.5,5331.22,3546.94,1369.77,6987.1,8212.59,9014.73,3463.91,288.707,4468.16,2701.73,5529.03,7324.58,9103.93,1093.3,8502.05
77.55,5332.6,3548.33,1371.16,6988.49,8213.98,9016.12,3465.3,290.097,4469.55,2703.15,5530.42,7325.98,9105.32,1094.71,8503.45
77.6,5333.98,3549.73,1372.55,6989.87,8215.37,9017.51,3466.69,291.488,4470.93,2704.57,5531.81,7327.39,9106.71,1096.11,8504.84
77.65,5335.36,3551.12,1373.94,6991.25,8216.76,9018.9,3468.09,292.879,4472.32,2705.98,5533.2,7328.79,9108.09,1097.52,8506.23
77.7,5336.74,3552.52,1375.32,6992.63,8218.16,9020.3,3469.48,294.27,4473.71,2707.4,5534.58,7330.19,9109.48,1098.93,8507.62
77.75,5338.12,3553.91,1376.71,6994.01,8219.55,9021.69,3470.87,295.661,4475.1,2708.82,5535.97,7331.59,9110.87,1100.33,8509.02
77.8,5339.5,3555.31,1378.1,6995.39,8220.94,9023.08,3472.27,297.052,4476.49,2710.24,5537.36,7332.99,9112.26,1101.74,8510.41
77.85,5340.88,3556.7,1379.49,6996.77,8222.33,9024.47,3473.66,298.443,4477.88,2711.65,5538.75,7334.39,9113.65,1103.15,8511.8
77.9,5342.26,3558.1,1380.88,6998.16,8223.73,9025.87,3475.05,299.834,4479.27,2713.07,5540.14,7335.79,9115.04,1104.55,8513.19
77.95,5343.64,3559.49,1382.27,6999.54,8225.12,9027.26,3476.45,301.225,4480.65,2714.49,5541.53,7337.19,9116.43,1105.96,8514.59
78,5345.02,3560.89,1383.66,7000.92,8226.51,9028.65,3477.84,302.616,4482.04,2715.9,5542.92,7338.59,9117.82,1107.37,8515.98
78.05,5346.4,3562.29,1385.05,7002.3,8227.91,9030.04,3479.23,304.006,4483.43,2717.32,5544.3,7340,9119.21,1108.78,8517.37
78.1,5347.78,3563.68,1386.44,7003.68,8229.3,9031.43,3480.62,305.397,4484.82,2718.74,5545.69,7341.4,9120.59,1110.18,8518.76
78.15,5349.16,3565.08,1387.82,7005.06,8230.69,9032.83,3482.02,306.788,4486.21,2720.16,5547.08,7342.8,9121.98,1111.59,8520.16
78.2,5350.53,3566.47,1389.21,7006.45,8232.08,9034.22,3483.41,308.179,4487.6,2721.57,5548.47,7344.2,9123.37,1113,8521.55
78.25,5351.91,3567.87,1390.6,7007.83,8233.48,9035.61,3484.8,309.57,4488.99,2722.99,5549.86,7345.6,9124.76,1114.4,8522.94
78.3,5353.29,3569.26,1391.99,7009.21,8234.87,9037,3486.2,310.961,4490.38,2724.41,5551.25,7347,9126.15,1115.81,8524.33
78.35,5354.67,3570.66,1393.38,7010.59,8236.26,9038.4,3487.59,312.352,4491.76,2725.82,5552.64,7348.4,9127.54,1117.22,8525.73
78.4,5356.05,3572.05,1394.77,7011.97,8237.65,9039.79,3488.98,313.743,4493.15,2727.24,5554.02,7349.8,9128.93,1118.63,8527.12
78.45,5357.43,3573.45,1396.16,7013.35,8239.05,9041.18,3490.38,315.134,4494.54,2728.66,5555.41,7351.21,9130.32,1120.03,8528.51
78.5,5358.81,3574.84,1397.55,7014.74,8240.44,9042.57,3491.77,316.525,4495.93,2730.08,5556.8,7352.61,9131.71,1121.44,8529.9
78.55,5360.19,3576.24,1398.94,7016.12,8241.83,9043.97,3493.16,317.915,4497.32,2731.49,5558.19,7354.01,9133.09,1122.85,8531.3
78.6,5361.57,3577.63,1400.32,7017.5,8243.23,9045.36,3494.56,319.306,4498.71,2732.91,5559.58,7355.41,9134.48,1124.25,8532.69
78.65,5362.95,3579.03,1401.71,7018.88,8244.62,9046.75,3495.95,320.697,4500.1,2734.33,5560.97,7356.81,9135.87,1125.66,8534.08
78.7,5364.33,3580.43,1403.1,7020.26,8246.01,9048.14,3497.34,322.088,4501.48,2735.74,5562.35,7358.21,9137.26,1127.07,8535.47
78.75,5365.71,3581.82,1404.49,7021.64,8247.4,9049.54,3498.74,323.479,4502.87,2737.16,5563.74,7359.61,9138.65,1128.47,8536.87
78.8,5367.09,3583.22,1405.88,7023.03,8248.8,9050.93,3500.13,324.87,4504.26,2738.58,5565.13,7361.01,9140.04,1129.88,8538.26
78.85,5368.47,3584.61,1407.27,7024.41,8250.19,9052.32,3501.52,326.261,4505.65,2740,5566.52,7362.42,9141.43,1131.29,8539.65
78.9,5369.84,3586.01,1408.66,7025.79,8251.58,9053.71,3502.91,327.652,4507.04,2741.41,5567.91,7363.82,9142.82,1132.7,8541.05
78.95,5371.22,3587.4,1410.05,7027.17,8252.97,9055.11,3504.31,329.043,4508.43,2742.83,5569.3,7365.22,9144.21,1134.1,8542.44
79,5372.6,3588.8,1411.44,7028.55,8254.37,9056.5,3505.7,330.434,4509.82,2744.25,5570.69,7366.62,9145.59,1135.51,8543.83
79.05,5373.98,3590.19,1412.82,7029.93,8255.76,9057.89,3507.09,331.824,4511.2,2745.66,5572.07,7368.02,9146.98,1136.92,8545.22
79.1,5375.36,3591.59,1414.21,7031.32,8257.15,9059.28,3508.49,333.215,4512.59,2747.08,5573.46,7369.42,9148.37,1138.32,8546.62
79.15,5376.74,3592.98,1415.6,7032.7,8258.55,9060.68,3509.88,334.606,4513.98,2748.5,5574.85,7370.82,9149.76,1139.73,8548.01
79.2,5378.12,3594.38,1416.99,7034.08,8259.94,9062.07,3511.27,335.997,4515.37,2749.92,5576.24,7372.22,9151.15,1141.14,8549.4
79.25,5379.5,3595.77,1418.38,7035.46,8261.33,9063.46,3512.67,337.388,4516.76,2751.33,5577.63,7373.63,9152.54,1142.55,8550.79
79.3,5380.88,3597.17,1419.77,7036.84,8262.72,9064.85,3514.06,338.779,4518.15,2752.75,5579.02,7375.03,9153.93,1143.95,8552.19
79.35,5382.26,3598.56,1421.16,7038.22,8264.12,9066.25,3515.45,340.17,4519.54,2754.17,5580.4,7376.43,9155.32,1145.36,8553.58
79.4,5383.64,3599.96,1422.55,7039.6,8265.51,9067.64,3516.85,341.561,4520.92,2755.58,5581.79,7377.83,9156.71,1146.77,8554.97
79.45,5385.02,3601.36,1423.94,7040.99,8266.9,9069.03,3518.24,342.952,4522.31,2757,5583.18,7379.23,9158.09,1148.17,8556.36
79.5,5386.4,3602.75,1425.32,7042.37,8268.29,9070.42,3519.63,344.343,4523.7,2758.42,5584.57,7380.63,9159.48,1149.58,8557.76
79.55,5387.78,3604.15,1426.71,7043.75,8269.69,9071.82,3521.02,345.733,4525.09,2759.84,5585.96,7382.03,9160.87,1150.99,8559.15
79.6,5389.16,3605.54,1428.1,7045.13,8271.08,9073.21,3522.42,347.124,4526.48,2761.25,5587.35,7383.43,9162.26,1152.39,8560.54
79.65,5390.53,3606.94,1429.49,7046.51,8272.47,9074.6,3523.81,348.515,4527.87,2762.67,5588.74,7384.83,9163.65,1153.8,8561.93
79.7,5391.91,3608.33,1430.88,7047.89,8273.87,9075.99,3525.2,349.906,4529.26,2764.09,5590.12,7386.24,9165.04,1155.21,8563.33
79.75,5393.29,3609.73,1432.27,7049.28,8275.26,9077.38,3526.6,351.297,4530.64,2765.5,5591.51,7387.64,9166.43,1156.62,8564.72
79.8,5394.67,3611.12,1433.66,7050.66,8276.65,9078.78,3527.99,352.688,4532.03,2766.92,5592.9,7389.04,9167.82,1158.02,8566.11
79.85,5396.05,3612.52,1435.05,7052.04,8278.04,9080.17,3529.38,354.079,4533.42,2768.34,5594.29,7390.44,9169.21,1159.43,8567.5
79.9,5397.43,3613.91,1436.44,7053.42,8279.44,9081.56,3530.78,355.47,4534.81,2769.76,5595.68,7391.84,9170.59,1160.84,8568.9
79.95,5398.81,3615.31,1437.82,7054.8,8280.83,9082.95,3532.17,356.861,4536.2,2771.17,5597.07,7393.24,9171.98,1162.24,8570.29
80,5400.19,3616.7,1439.21,7056.18,8282.22,9084.35,3533.56,358.252,4537.59,2772.59,5598.46,7394.64,9173.37,1163.65,8571.68
80.05,5401.57,3618.1,1440.6,7057.57,8283.61,9085.74,3534.96,359.642,4538.98,2774.01,5599.84,7396.04,9174.76,1165.06,8573.07
80.1,5402.95,3619.5,1441.99,7058.95,8285.01,9087.13,3536.35,361.033,4540.36,2775.42,5601.23,7397.45,9176.15,1166.47,8574.47
80.15,5404.33,3620.89,1443.38,7060.33,8286.4,9088.52,3537.74,362.424,4541.75,2776.84,5602.62,7398.85,9177.54,1167.87,8575.86
80.2,5405.71,3622.29,1444.77,7061.71,8287.79,9089.92,3539.14,363.815,4543.14,2778.26,5604.01,7400.25,9178.93,1169.28,8577.25
80.25,5407.09,3623.68,1446.16,7063.09,8289.19,9091.31,3540.53,365.206,4544.53,2779.68,5605.4,7401.65,9180.32,1170.69,8578.64
80.3,5408.47,3625.08,1447.55,7064.47,8290.58,9092.7,3541.92,366.597,4545.92,2781.09,5606.79,7403.05,9181.71,1172.09,8580.04
80.35,5409.85,3626.47,1448.94,7065.86,8291.97,9094.09,3543.31,367.988,4547.31,2782.51,5608.17,7404.45,9183.09,1173.5,8581.43
80.4,5411.22,3627.87,1450.32,7067.24,8293.36,9095.49,3544.71,369.379,4548.7,2783.93,5609.56,7405.85,9184.48,1174.91,8582.82
80.45,5412.6,3629.26,1451.71,7068.62,8294.76,9096.88,3546.1,370.77,4550.08,2785.34,5610.95,7407.25,9185.87,1176.32,8584.21
80.5,5413.98,3630.66,1453.1,7070,8296.15,9098.27,3547.49,372.161,4551.47,2786.76,5612.34,7408.66,9187.26,1177.72,8585.61
80.55,5415.36,3632.05,1454.49,7071.38,8297.54,9099.66,3548.89,373.551,4552.86,2788.18,5613.73,7410.06,9188.65,1179.13,8587
80.6,5416.74,3633.45,1455.88,7072.76,8298.93,9101.06,3550.28,374.942,4554.25,2789.6,5615.12,7411.46,9190.04,1180.54,8588.39
80.65,5418.12,3634.84,1457.27,7074.15,8300.33,9102.45,3551.67,376.333,4555.64,2791.01,5616.51,7412.86,9191.43,1181.94,8589.78
80.7,5419.5,3636.24,1458.66,7075.53,8301.72,9103.84,3553.07,377.724,4557.03,2792.43,5617.89,7414.26,9192.82,1183.35,8591.18
80.75,5420.88,3637.63,1460.05,7076.91,8303.11,9105.23,3554.46,379.115,4558.42,2793.85,5619.28,7415.66,9194.21,1184.76,8592.57
80.8,5422.26,3639.03,1461.44,7078.29,8304.51,9106.63,3555.85,380.506,4559.8,2795.26,5620.67,7417.06,9195.59,1186.16,8593.96
80.85,5423.64,3640.43,1462.82,7079.67,8305.9,9108.02,3557.25,381.897,4561.19,2796.68,5622.06,7418.46,9196.98,1187.57,8595.35
80.9,5425.02,3641.82,1464.21,7081.05,8307.29,9109.41,3558.64,383.288,4562.58,2798.1,5623.45,7419.87,9198.37,1188.98,8596.75
80.95,5426.4,3643.22,1465.6,7082.44,8308.68,9110.8,3560.03,384.679,4563.97,2799.52,5624.84,7421.27,9199.76,1190.39,8598.14
81,5427.78,3644.61,1466.99,7083.82,8310.08,9112.2,3561.42,386.07,4565.36,2800.93,5626.22,7422.67,9201.15,1191.79,8599.53
81.05,5429.16,3646.01,1468.38,7085.2,8311.47,9113.59,3562.82,387.46,4566.75,2802.35,5627.61,7424.07,9202.54,1193.2,8600.92
81.1,5430.54,3647.4,1469.77,7086.58,8312.86,9114.98,3564.21,388.851,4568.14,2803.77,5629,7425.47,9203.93,1194.61,8602.32
81.15,5431.91,3648.8,1471.16,7087.96,8314.26,9116.37,3565.6,390.242,4569.53,2805.18,5630.39,7426.87,9205.32,1196.01,8603.71
81.2,5433.29,3650.19,1472.55,7089.34,8315.65,9117.77,3567,391.633,4570.91,2806.6,5631.78,7428.27,9206.71,1197.42,8605.1
81.25,5434.67,3651.59,1473.94,7090.73,8317.04,9119.16,3568.39,393.024,4572.3,2808.02,5633.17,7429.67,9208.09,1198.83,8606.49
81.3,5436.05,3652.98,1475.32,7092.11,8318.43,9120.55,3569.78,394.415,4573.69,2809.44,5634.56,7431.08,9209.48,1200.24,8607.89
81.35,5437.43,3654.38,1476.71,7093.49,8319.83,9121.94,3571.18,395.806,4575.08,2810.85,5635.94,7432.48,9210.87,1201.64,8609.28
81.4,5438.81,3655.77,1478.1,7094.87,8321.22,9123.33,3572.57,397.197,4576.47,2812.27,5637.33,7433.88,9212.26,1203.05,8610.67
81.45,5440.19,3657.17,1479.49,7096.25,8322.61,9124.73,3573.96,398.588,4577.86,2813.69,5638.72,7435.28,9213.65,1204.46,8612.06
81.5,5441.57,3658.57,1480.88,7097.63,8324,9126.12,3575.36,399.979,4579.25,2815.1,5640.11,7436.68,9215.04,1205.86,8613.46
81.55,5442.95,3659.96,1482.27,7099.02,8325.4,9127.51,3576.75,401.369,4580.63,2816.52,5641.5,7438.08,9216.43,1207.27,8614.85
81.6,5444.33,3661.36,1483.66,7100.4,8326.79,9128.9,3578.14,402.76,4582.02,2817.94,5642.89,7439.48,9217.82,1208.68,8616.24
81.65,5445.71,3662.75,1485.05,7101.78,8328.18,9130.3,3579.54,404.151,4583.41,2819.36,5644.28,7440.88,9219.21,1210.08,8617.63
81.7,5447.09,3664.15,1486.44,7103.16,8329.58,9131.69,3580.93,405.542,4584.8,2820.77,5645.66,7442.28,9220.59,1211.49,8619.03
81.75,5448.47,3665.54,1487.82,7104.54,8330.97,9133.08,3582.32,406.933,4586.19,2822.19,5647.05,7443.69,9221.98,1212.9,8620.42
81.8,5449.85,3666.94,1489.21,7105.92,8332.36,9134.47,3583.71,408.324,4587.58,2823.61,5648.44,7445.09,9223.37,1214.31,8621.81
81.85,5451.23,3668.33,1490.6,7107.31,8333.75,9135.87,3585.11,409.715,4588.97,2825.02,5649.83,7446.49,9224.76,1215.71,8623.2
81.9,5452.6,3669.73,1491.99,7108.69,8335.15,9137.26,3586.5,411.106,4590.35,2826.44,5651.22,7447.89,9226.15,1217.12,8624.6
81.95,5453.98,3671.12,1493.38,7110.07,8336.54,9138.65,3587.89,412.497,4591.74,2827.86,5652.61,7449.29,9227.54,1218.53,8625.99
82,5455.36,3672.52,1494.77,7111.45,8337.93,9140.04,3589.29,413.888,4593.13,2829.28,5653.99,7450.69,9228.93,1219.93,8627.38
82.05,5456.74,3673.91,1496.16,7112.83,8339.32,9141.44,3590.68,415.278,4594.52,2830.69,5655.38,7452.09,9230.32,1221.34,8628.77
82.1,5458.12,3675.31,1497.55,7114.21,8340.72,9142.83,3592.07,416.669,4595.91,2832.11,5656.77,7453.49,9231.71,1222.75,8630.17
82.15,5459.5,3676.7,1498.94,7115.59,8342.11,9144.22,3593.47,418.06,4597.3,2833.53,5658.16,7454.9,9233.09,1224.16,8631.56
82.2,5460.88,3678.1,1500.32,7116.98,8343.5,9145.61,3594.86,419.451,4598.69,2834.94,5659.55,7456.3,9234.48,1225.56,8632.95
82.25,5462.26,3679.5,1501.71,7118.36,8344.9,9147.01,3596.25,420.842,4600.07,2836.36,5660.94,7457.7,9235.87,1226.97,8634.35
82.3,5463.64,3680.89,1503.1,7119.74,8346.29,9148.4,3597.65,422.233,4601.46,2837.78,5662.33,7459.1,9237.26,1228.38,8635.74
82.35,5465.02,3682.29,1504.49,7121.12,8347.68,9149.79,3599.04,423.624,4602.85,2839.2,5663.71,7460.5,9238.65,1229.78,8637.13
82.4,5466.4,3683.68,1505.88,7122.5,8349.07,9151.18,3600.43,425.015,4604.24,2840.61,5665.1,7461.9,9240.04,1231.19,8638.52
82.45,5467.78,3685.08,1507.27,7123.88,8350.47,9152.58,3601.82,426.406,4605.63,2842.03,5666.49,7463.3,9241.43,1232.6,8639.92
82.5,5469.16,3686.47,1508.66,7125.27,8351.86,9153.97,3603.22,427.797,4607.02,2843.45,5667.88,7464.7,9242.82,1234.01,8641.31
82.55,5470.54,3687.87,1510.05,7126.65,8353.25,9155.36,3604.61,429.187,4608.41,2844.86,5669.27,7466.11,9244.21,1235.41,8642.7
82.6,5471.92,3689.26,1511.44,7128.03,8354.64,9156.75,3606,430.578,4609.79,2846.28,5670.66,7467.51,9245.59,1236.82,8644.09
82.65,5473.3,3690.66,1512.82,7129.41,8356.04,9158.15,3607.4,431.969,4611.18,2847.7,5672.04,7468.91,9246.98,1238.23,8645.49
82.7,5474.67,3692.05,1514.21,7130.79,8357.43,9159.54,3608.79,433.36,4612.57,2849.12,5673.43,7470.31,9248.37,1239.63,8646.88
82.75,5476.05,3693.45,1515.6,7132.17,8358.82,9160.93,3610.18,434.751,4613.96,2850.53,5674.82,7471.71,9249.76,1241.04,8648.27
82.8,5477.43,3694.84,1516.99,7133.56,8360.22,9162.32,3611.58,436.142,4615.35,2851.95,5676.21,7473.11,9251.15,1242.45,8649.66
82.85,5478.81,3696.24,1518.38,7134.94,8361.61,9163.72,3612.97,437.533,4616.74,2853.37,5677.6,7474.51,9252.54,1243.85,8651.06
82.9,5480.19,3697.64,1519.77,7136.32,8363,9165.11,3614.36,438.924,4618.13,2854.78,5678.99,7475.91,9253.93,1245.26,8652.45
82.95,5481.57,3699.03,1521.16,7137.7,8364.39,9166.5,3615.76,440.315,4619.51,2856.2,5680.38,7477.32,9255.32,1246.67,8653.84
83,5482.95,3700.43,1522.55,7139.08,8365.79,9167.89,3617.15,441.705,4620.9,2857.62,5681.76,7478.72,9256.71,1248.08,8655.23
83.05,5484.33,3701.82,1523.94,7140.46,8367.18,9169.29,3618.54,443.096,4622.29,2859.04,5683.15,7480.12,9258.09,1249.48,8656.63
83.1,5485.71,3703.22,1525.32,7141.85,8368.57,9170.68,3619.94,444.487,4623.68,2860.45,5684.54,7481.52,9259.48,1250.89,8658.02
83.15,5487.09,3704.61,1526.71,7143.23,8369.96,9172.07,3621.33,445.878,4625.07,2861.87,5685.93,7482.92,9260.87,1252.3,8659.41
83.2,5488.47,3706.01,1528.1,7144.61,8371.36,9173.46,3622.72,447.269,4626.46,2863.29,5687.32,7484.32,9262.26,1253.7,8660.8
83.25,5489.85,3707.4,1529.49,7145.99,8372.75,9174.86,3624.11,448.66,4627.85,2864.7,5688.71,7485.72,9263.65,1255.11,8662.2
83.3,5491.23,3708.8,1530.88,7147.37,8374.14,9176.25,3625.51,450.051,4629.23,2866.12,5690.1,7487.12,9265.04,1256.52,8663.59
83.35,5492.61,3710.19,1532.27,7148.75,8375.54,9177.64,3626.9,451.442,4630.62,2867.54,5691.48,7488.53,9266.43,1257.93,8664.98
83.4,5493.99,3711.59,1533.66,7150.14,8376.93,9179.03,3628.29,452.833,4632.01,2868.96,5692.87,7489.93,9267.82,1259.33,8666.37
83.45,5495.37,3712.98,1535.05,7151.52,8378.32,9180.42,3629.69,454.224,4633.4,2870.37,5694.26,7491.33,9269.21,1260.74,8667.77
83.5,5496.74,3714.38,1536.44,7152.9,8379.71,9181.82,3631.08,455.614,4634.79,2871.79,5695.65,7492.73,9270.59,1262.15,8669.16
83.55,5498.12,3715.78,1537.82,7154.28,8381.11,9183.21,3632.47,457.005,4636.18,2873.21,5697.04,7494.13,9271.98,1263.55,8670.55
83.6,5499.5,3717.17,1539.21,7155.66,8382.5,9184.6,3633.87,458.396,4637.57,2874.62,5698.43,7495.53,9273.37,1264.96,8671.94
83.65,5500.88,3718.57,1540.6,7157.04,8383.89,9185.99,3635.26,459.787,4638.95,2876.04,5699.81,7496.93,9274.76,1266.37,8673.34
83.7,5502.26,3719.96,1541.99,7158.43,8385.29,9187.39,3636.65,461.178,4640.34,2877.46,5701.2,7498.33,9276.15,1267.78,8674.73
83.75,5503.64,3721.36,1543.38,7159.81,8386.68,9188.78,3638.05,462.569,4641.73,2878.88,5702.59,7499.74,9277.54,1269.18,8676.12
83.8,5505.02,3722.75,1544.77,7161.19,8388.07,9190.17,3639.44,463.96,4643.12,2880.29,5703.98,7501.14,9278.93,1270.59,8677.51
83.85,5506.4,3724.15,1546.16,7162.57,8389.46,9191.56,3640.83,465.351,4644.51,2881.71,5705.37,7502.54,9280.32,1272,8678.91
83.9,5507.78,3725.54,1547.55,7163.95,8390.86,9192.96,3642.22,466.742,4645.9,2883.13,5706.76,7503.94,9281.71,1273.4,8680.3
83.95,5509.16,3726.94,1548.94,7165.33,8392.25,9194.35,3643.62,468.133,4647.29,2884.54,5708.15,7505.34,9283.09,1274.81,8681.69
84,5510.54,3728.33,1550.32,7166.72,8393.64,9195.74,3645.01,469.523,4648.68,2885.96,5709.53,7506.74,9284.48,1276.22,8683.08
84.05,5511.92,3729.73,1551.71,7168.1,8395.03,9197.13,3646.4,470.914,4650.06,2887.38,5710.92,7508.14,9285.87,1277.63,8684.48
84.1,5513.3,3731.12,1553.1,7169.48,8396.43,9198.53,3647.8,472.305,4651.45,2888.8,5712.31,7509.54,9287.26,1279.03,8685.87
84.15,5514.68,3732.52,1554.49,7170.86,8397.82,9199.92,3649.19,473.696,4652.84,2890.21,5713.7,7510.95,9288.65,1280.44,8687.26
84.2,5516.06,3733.92,1555.88,7172.24,8399.21,9201.31,3650.58,475.087,4654.23,2891.63,5715.09,7512.35,9290.04,1281.85,8688.65
84.25,5517.44,3735.31,1557.27,7173.62,8400.61,9202.7,3651.98,476.478,4655.62,2893.05,5716.48,7513.75,9291.43,1283.25,8690.05
