time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19
81.85,1564.02,1306.89,7744.27,9230.22,6062.87,2435.73,2625.85,4981.22,9314.11,1100.38,3257.18,6714.28,742.41,2980.66,7495.85,5576.93,3467.01,5092.16,9090.51
81.9,1565.41,1308.27,7745.66,9231.61,6064.26,2437.12,2627.24,4982.61,9315.5,1101.78,3258.58,6715.67,743.799,2982.04,7497.23,5578.33,3468.4,5093.55,9091.89
81.95,1566.8,1309.66,7747.05,9232.99,6065.65,2438.51,2628.63,4984,9316.89,1103.17,3259.97,6717.06,745.189,2983.43,7498.62,5579.73,3469.78,5094.94,9093.26
82,1568.19,1311.04,7748.44,9234.38,6067.04,2439.9,2630.02,4985.39,9318.29,1104.56,3261.37,6718.45,746.578,2984.82,7500,5581.13,3471.17,5096.33,9094.64
82.05,1569.58,1312.42,7749.83,9235.77,6068.43,2441.29,2631.41,4986.78,9319.68,1105.95,3262.76,6719.84,747.967,2986.21,7501.38,5582.53,3472.56,5097.72,9096.01
82.1,1570.98,1313.81,7751.22,9237.16,6069.82,2442.68,2632.8,4988.17,9321.07,1107.35,3264.15,6721.24,749.357,2987.6,7502.77,5583.93,3473.95,5099.1,9097.39
82.15,1572.37,1315.19,7752.61,9238.55,6071.21,2444.07,2634.19,4989.56,9322.47,1108.74,3265.55,6722.63,750.746,2988.99,7504.15,5585.33,3475.34,5100.49,9098.76
82.2,1573.76,1316.58,7753.99,9239.94,6072.59,2445.46,2635.58,4990.95,9323.86,1110.13,3266.94,6724.02,752.135,2990.38,7505.53,5586.73,3476.73,5101.88,9100.14
82.25,1575.15,1317.96,7755.38,9241.33,6073.98,2446.85,2636.97,4992.34,9325.26,1111.52,3268.34,6725.41,753.525,2991.77,7506.92,5588.13,3478.12,5103.27,9101.51
82.3,1576.54,1319.34,7756.77,9242.72,6075.37,2448.24,2638.36,4993.73,9326.65,1112.91,3269.73,6726.8,754.914,2993.16,7508.3,5589.53,3479.51,5104.66,9102.89
82.35,1577.93,1320.73,7758.16,9244.1,6076.76,2449.63,2639.75,4995.12,9328.04,1114.31,3271.13,6728.19,756.303,2994.54,7509.68,5590.93,3480.9,5106.05,9104.26
82.4,1579.32,1322.11,7759.55,9245.49,6078.15,2451.02,2641.14,4996.51,9329.44,1115.7,3272.52,6729.58,757.693,2995.93,7511.06,5592.33,3482.28,5107.44,9105.64
82.45,1580.71,1323.49,7760.94,9246.88,6079.54,2452.41,2642.53,4997.9,9330.83,1117.09,3273.92,6730.97,759.082,2997.32,7512.45,5593.73,3483.67,5108.83,9107.01
82.5,1582.1,1324.88,7762.33,9248.27,6080.93,2453.81,2643.92,4999.29,9332.22,1118.48,3275.31,6732.36,760.471,2998.71,7513.83,5595.13,3485.06,5110.22,9108.39
82.55,1583.49,1326.26,7763.71,9249.66,6082.32,2455.2,2645.31,5000.68,9333.62,1119.88,3276.7,6733.75,761.861,3000.1,7515.21,5596.53,3486.45,5111.6,9109.76
82.6,1584.88,1327.65,7765.1,9251.05,6083.71,2456.59,2646.7,5002.07,9335.01,1121.27,3278.1,6735.14,763.25,3001.49,7516.6,5597.93,3487.84,5112.99,9111.14
82.65,1586.27,1329.03,7766.49,9252.44,6085.09,2457.98,2648.09,5003.46,9336.41,1122.66,3279.49,6736.53,764.639,3002.88,7517.98,5599.33,3489.23,5114.38,9112.51
82.7,1587.66,1330.41,7767.88,9253.82,6086.48,2459.37,2649.48,5004.85,9337.8,1124.05,3280.89,6737.92,766.029,3004.27,7519.36,5600.73,3490.62,5115.77,9113.89
82.75,1589.06,1331.8,7769.27,9255.21,6087.87,2460.76,2650.87,5006.24,9339.19,1125.45,3282.28,6739.31,767.418,3005.66,7520.75,5602.13,3492.01,5117.16,9115.27
82.8,1590.45,1333.18,7770.66,9256.6,6089.26,2462.15,2652.26,5007.64,9340.59,1126.84,3283.68,6740.7,768.807,3007.04,7522.13,5603.53,3493.4,5118.55,9116.64
82.85,1591.84,1334.56,7772.05,9257.99,6090.65,2463.54,2653.65,5009.03,9341.98,1128.23,3285.07,6742.09,770.197,3008.43,7523.51,5604.93,3494.78,5119.94,9118.02
82.9,1593.23,1335.95,7773.44,9259.38,6092.04,2464.93,2655.04,5010.42,9343.38,1129.62,3286.47,6743.48,771.586,3009.82,7524.9,5606.33,3496.17,5121.33,9119.39
82.95,1594.62,1337.33,7774.82,9260.77,6093.43,2466.32,2656.43,5011.81,9344.77,1131.01,3287.86,6744.88,772.975,3011.21,7526.28,5607.73,3497.56,5122.72,9120.77
83,1596.01,1338.72,7776.21,9262.16,6094.82,2467.71,2657.82,5013.2,9346.16,1132.41,3289.25,6746.27,774.365,3012.6,7527.66,5609.13,3498.95,5124.1,9122.14
83.05,1597.4,1340.1,7777.6,9263.54,6096.21,2469.1,2659.21,5014.59,9347.56,1133.8,3290.65,6747.66,775.754,3013.99,7529.04,5610.53,3500.34,5125.49,9123.52
83.1,1598.79,1341.48,7778.99,9264.93,6097.59,2470.49,2660.6,5015.98,9348.95,1135.19,3292.04,6749.05,777.143,3015.38,7530.43,5611.93,3501.73,5126.88,9124.89
83.15,1600.18,1342.87,7780.38,9266.32,6098.98,2471.89,2662,5017.37,9350.34,1136.58,3293.44,6750.44,778.533,3016.77,7531.81,5613.33,3503.12,5128.27,9126.27
83.2,1601.57,1344.25,7781.77,9267.71,6100.37,2473.28,2663.39,5018.76,9351.74,1137.98,3294.83,6751.83,779.922,3018.16,7533.19,5614.73,3504.51,5129.66,9127.64
83.25,1602.96,1345.64,7783.16,9269.1,6101.76,2474.67,2664.78,5020.15,9353.13,1139.37,3296.23,6753.22,781.311,3019.54,7534.58,5616.13,3505.9,5131.05,9129.02
83.3,1604.35,1347.02,7784.55,9270.49,6103.15,2476.06,2666.17,5021.54,9354.53,1140.76,3297.62,6754.61,782.701,3020.93,7535.96,5617.53,3507.28,5132.44,9130.39
83.35,1605.75,1348.4,7785.93,9271.88,6104.54,2477.45,2667.56,5022.93,9355.92,1142.15,3299.02,6756,784.09,3022.32,7537.34,5618.93,3508.67,5133.83,9131.77
83.4,1607.14,1349.79,7787.32,9273.27,6105.93,2478.84,2668.95,5024.32,9357.31,1143.55,3300.41,6757.39,785.479,3023.71,7538.73,5620.33,3510.06,5135.22,9133.14
83.45,1608.53,1351.17,7788.71,9274.65,6107.32,2480.23,2670.34,5025.71,9358.71,1144.94,3301.8,6758.78,786.869,3025.1,7540.11,5621.73,3511.45,5136.6,9134.52
83.5,1609.92,1352.55,7790.1,9276.04,6108.71,2481.62,2671.73,5027.1,9360.1,1146.33,3303.2,6760.17,788.258,3026.49,7541.49,5623.13,3512.84,5137.99,9135.89
83.55,1611.31,1353.94,7791.49,9277.43,6110.09,2483.01,2673.12,5028.49,9361.49,1147.72,3304.59,6761.56,789.647,3027.88,7542.87,5624.53,3514.23,5139.38,9137.27
83.6,1612.7,1355.32,7792.88,9278.82,6111.48,2484.4,2674.51,5029.88,9362.89,1149.11,3305.99,6762.95,791.037,3029.27,7544.26,5625.93,3515.62,5140.77,9138.64
83.65,1614.09,1356.71,7794.27,9280.21,6112.87,2485.79,2675.9,5031.27,9364.28,1150.51,3307.38,6764.34,792.426,3030.66,7545.64,5627.32,3517.01,5142.16,9140.02
83.7,1615.48,1358.09,7795.66,9281.6,6114.26,2487.18,2677.29,5032.66,9365.68,1151.9,3308.78,6765.73,793.815,3032.04,7547.02,5628.72,3518.4,5143.55,9141.39
83.75,1616.87,1359.47,7797.04,9282.99,6115.65,2488.57,2678.68,5034.05,9367.07,1153.29,3310.17,6767.12,795.205,3033.43,7548.41,5630.12,3519.78,5144.94,9142.77
83.8,1618.26,1360.86,7798.43,9284.37,6117.04,2489.97,2680.07,5035.44,9368.46,1154.68,3311.57,6768.52,796.594,3034.82,7549.79,5631.52,3521.17,5146.33,9144.15
83.85,1619.65,1362.24,7799.82,9285.76,6118.43,2491.36,2681.46,5036.83,9369.86,1156.08,3312.96,6769.91,797.983,3036.21,7551.17,5632.92,3522.56,5147.72,9145.52
83.9,1621.04,1363.62,7801.21,9287.15,6119.82,2492.75,2682.85,5038.22,9371.25,1157.47,3314.35,6771.3,799.373,3037.6,7552.56,5634.32,3523.95,5149.1,9146.9
83.95,1622.44,1365.01,7802.6,9288.54,6121.21,2494.14,2684.24,5039.61,9372.65,1158.86,3315.75,6772.69,800.762,3038.99,7553.94,5635.72,3525.34,5150.49,9148.27
84,1623.83,1366.39,7803.99,9289.93,6122.59,2495.53,2685.63,5041.01,9374.04,1160.25,3317.14,6774.08,802.151,3040.38,7555.32,5637.12,3526.73,5151.88,9149.65
84.05,1625.22,1367.78,7805.38,9291.32,6123.98,2496.92,2687.02,5042.4,9375.43,1161.65,3318.54,6775.47,803.541,3041.77,7556.71,5638.52,3528.12,5153.27,9151.02
84.1,1626.61,1369.16,7806.77,9292.71,6125.37,2498.31,2688.41,5043.79,9376.83,1163.04,3319.93,6776.86,804.93,3043.16,7558.09,5639.92,3529.51,5154.66,9152.4
84.15,1628,1370.54,7808.15,9294.1,6126.76,2499.7,2689.8,5045.18,9378.22,1164.43,3321.33,6778.25,806.319,3044.54,7559.47,5641.32,3530.9,5156.05,9153.77
84.2,1629.39,1371.93,7809.54,9295.48,6128.15,2501.09,2691.19,5046.57,9379.61,1165.82,3322.72,6779.64,807.708,3045.93,7560.85,5642.72,3532.28,5157.44,9155.15
84.25,1630.78,1373.31,7810.93,9296.87,6129.54,2502.48,2692.58,5047.96,9381.01,1167.21,3324.12,6781.03,809.098,3047.32,7562.24,5644.12,3533.67,5158.83,9156.52
84.3,1632.17,1374.7,7812.32,9298.26,6130.93,2503.87,2693.97,5049.35,9382.4,1168.61,3325.51,6782.42,810.487,3048.71,7563.62,5645.52,3535.06,5160.22,9157.9
84.35,1633.56,1376.08,7813.71,9299.65,6132.32,2505.26,2695.36,5050.74,9383.8,1170,3326.9,6783.81,811.876,3050.1,7565,5646.92,3536.45,5161.6,9159.27
84.4,1634.95,1377.46,7815.1,9301.04,6133.71,2506.65,2696.75,5052.13,9385.19,1171.39,3328.3,6785.2,813.266,3051.49,7566.39,5648.32,3537.84,5162.99,9160.65
84.45,1636.34,1378.85,7816.49,9302.43,6135.09,2508.05,2698.14,5053.52,9386.58,1172.78,3329.69,6786.59,814.655,3052.88,7567.77,5649.72,3539.23,5164.38,9162.02
84.5,1637.73,1380.23,7817.87,9303.82,6136.48,2509.44,2699.53,5054.91,9387.98,1174.18,3331.09,6787.98,816.044,3054.27,7569.15,5651.12,3540.62,5165.77,9163.4
84.55,1639.13,1381.61,7819.26,9305.2,6137.87,2510.83,2700.92,5056.3,9389.37,1175.57,3332.48,6789.37,817.434,3055.66,7570.54,5652.52,3542.01,5167.16,9164.77
84.6,1640.52,1383,7820.65,9306.59,6139.26,2512.22,2702.31,5057.69,9390.76,1176.96,3333.88,6790.76,818.823,3057.04,7571.92,5653.92,3543.4,5168.55,9166.15
84.65,1641.91,1384.38,7822.04,9307.98,6140.65,2513.61,2703.7,5059.08,9392.16,1178.35,3335.27,6792.16,820.212,3058.43,7573.3,5655.32,3544.78,5169.94,9167.53
84.7,1643.3,1385.77,7823.43,9309.37,6142.04,2515,2705.09,5060.47,9393.55,1179.75,3336.67,6793.55,821.602,3059.82,7574.68,5656.72,3546.17,5171.33,9168.9
84.75,1644.69,1387.15,7824.82,9310.76,6143.43,2516.39,2706.48,5061.86,9394.95,1181.14,3338.06,6794.94,822.991,3061.21,7576.07,5658.12,3547.56,5172.72,9170.28
84.8,1646.08,1388.53,7826.21,9312.15,6144.82,2517.78,2707.87,5063.25,9396.34,1182.53,3339.46,6796.33,824.38,3062.6,7577.45,5659.52,3548.95,5174.1,9171.65
84.85,1647.47,1389.92,7827.6,9313.54,6146.21,2519.17,2709.26,5064.64,9397.73,1183.92,3340.85,6797.72,825.77,3063.99,7578.83,5660.92,3550.34,5175.49,9173.03
84.9,1648.86,1391.3,7828.98,9314.93,6147.59,2520.56,2710.65,5066.03,9399.13,1185.31,3342.24,6799.11,827.159,3065.38,7580.22,5662.32,3551.73,5176.88,9174.4
84.95,1650.25,1392.68,7830.37,9316.31,6148.98,2521.95,2712.04,5067.42,9400.52,1186.71,3343.64,6800.5,828.548,3066.77,7581.6,5663.72,3553.12,5178.27,9175.78
85,1651.64,1394.07,7831.76,9317.7,6150.37,2523.34,2713.43,5068.81,9401.92,1188.1,3345.03,6801.89,829.938,3068.16,7582.98,5665.12,3554.51,5179.66,9177.15
85.05,1653.03,1395.45,7833.15,9319.09,6151.76,2524.73,2714.83,5070.2,9403.31,1189.49,3346.43,6803.28,831.327,3069.54,7584.37,5666.52,3555.9,5181.05,9178.53
85.1,1654.42,1396.84,7834.54,9320.48,6153.15,2526.13,2716.22,5071.59,9404.7,1190.88,3347.82,6804.67,832.716,3070.93,7585.75,5667.92,3557.28,5182.44,9179.9
85.15,1655.82,1398.22,7835.93,9321.87,6154.54,2527.52,2717.61,5072.98,9406.1,1192.28,3349.22,6806.06,834.106,3072.32,7587.13,5669.32,3558.67,5183.83,9181.28
85.2,1657.21,1399.6,7837.32,9323.26,6155.93,2528.91,2719,5074.37,9407.49,1193.67,3350.61,6807.45,835.495,3073.71,7588.52,5670.72,3560.06,5185.22,9182.65
85.25,1658.6,1400.99,7838.71,9324.65,6157.32,2530.3,2720.39,5075.77,9408.88,1195.06,3352.01,6808.84,836.884,3075.1,7589.9,5672.12,3561.45,5186.6,9184.03
85.3,1659.99,1402.37,7840.09,9326.03,6158.71,2531.69,2721.78,5077.16,9410.28,1196.45,3353.4,6810.23,838.274,3076.49,7591.28,5673.52,3562.84,5187.99,9185.4
85.35,1661.38,1403.76,7841.48,9327.42,6160.09,2533.08,2723.17,5078.55,9411.67,1197.85,3354.79,6811.62,839.663,3077.88,7592.66,5674.92,3564.23,5189.38,9186.78
85.4,1662.77,1405.14,7842.87,9328.81,6161.48,2534.47,2724.56,5079.94,9413.07,1199.24,3356.19,6813.01,841.052,3079.27,7594.05,5676.32,3565.62,5190.77,9188.15
85.45,1664.16,1406.52,7844.26,9330.2,6162.87,2535.86,2725.95,5081.33,9414.46,1200.63,3357.58,6814.4,842.442,3080.66,7595.43,5677.72,3567.01,5192.16,9189.53
85.5,1665.55,1407.91,7845.65,9331.59,6164.26,2537.25,2727.34,5082.72,9415.85,1202.02,3358.98,6815.79,843.831,3082.04,7596.81,5679.12,3568.4,5193.55,9190.9
85.55,1666.94,1409.29,7847.04,9332.98,6165.65,2538.64,2728.73,5084.11,9417.25,1203.41,3360.37,6817.19,845.22,3083.43,7598.2,5680.52,3569.78,5194.94,9192.28
85.6,1668.33,1410.67,7848.43,9334.37,6167.04,2540.03,2730.12,5085.5,9418.64,1204.81,3361.77,6818.58,846.61,3084.82,7599.58,5681.92,3571.17,5196.33,9193.66
85.65,1669.72,1412.06,7849.82,9335.75,6168.43,2541.42,2731.51,5086.89,9420.03,1206.2,3363.16,6819.97,847.999,3086.21,7600.96,5683.31,3572.56,5197.72,9195.03
85.7,1671.11,1413.44,7851.2,9337.14,6169.82,2542.82,2732.9,5088.28,9421.43,1207.59,3364.56,6821.36,849.388,3087.6,7602.35,5684.71,3573.95,5199.1,9196.41
85.75,1672.51,1414.83,7852.59,9338.53,6171.21,2544.21,2734.29,5089.67,9422.82,1208.98,3365.95,6822.75,850.778,3088.99,7603.73,5686.11,3575.34,5200.49,9197.78
85.8,1673.9,1416.21,7853.98,9339.92,6172.59,2545.6,2735.68,5091.06,9424.22,1210.38,3367.34,6824.14,852.167,3090.38,7605.11,5687.51,3576.73,5201.88,9199.16
85.85,1675.29,1417.59,7855.37,9341.31,6173.98,2546.99,2737.07,5092.45,9425.61,1211.77,3368.74,6825.53,853.556,3091.77,7606.5,5688.91,3578.12,5203.27,9200.53
85.9,1676.68,1418.98,7856.76,9342.7,6175.37,2548.38,2738.46,5093.84,9427,1213.16,3370.13,6826.92,854.946,3093.16,7607.88,5690.31,3579.51,5204.66,9201.91
85.95,1678.07,1420.36,7858.15,9344.09,6176.76,2549.77,2739.85,5095.23,9428.4,1214.55,3371.53,6828.31,856.335,3094.54,7609.26,5691.71,3580.9,5206.05,9203.28
86,1679.46,1421.75,7859.54,9345.48,6178.15,2551.16,2741.24,5096.62,9429.79,1215.95,3372.92,6829.7,857.724,3095.93,7610.64,5693.11,3582.28,5207.44,9204.66
86.05,1680.85,1423.13,7860.92,9346.86,6179.54,2552.55,2742.63,5098.01,9431.19,1217.34,3374.32,6831.09,859.114,3097.32,7612.03,5694.51,3583.67,5208.83,9206.03
86.1,1682.24,1424.51,7862.31,9348.25,6180.93,2553.94,2744.02,5099.4,9432.58,1218.73,3375.71,6832.48,860.503,3098.71,7613.41,5695.91,3585.06,5210.22,9207.41
86.15,1683.63,1425.9,7863.7,9349.64,6182.32,2555.33,2745.41,5100.79,9433.97,1220.12,3377.11,6833.87,861.892,3100.1,7614.79,5697.31,3586.45,5211.6,9208.78
86.2,1685.02,1427.28,7865.09,9351.03,6183.71,2556.72,2746.8,5102.18,9435.37,1221.51,3378.5,6835.26,863.282,3101.49,7616.18,5698.71,3587.84,5212.99,9210.16
86.25,1686.41,1428.66,7866.48,9352.42,6185.09,2558.11,2748.19,5103.57,9436.76,1222.91,3379.89,6836.65,864.671,3102.88,7617.56,5700.11,3589.23,5214.38,9211.53
86.3,1687.8,1430.05,7867.87,9353.81,6186.48,2559.5,2749.58,5104.96,9438.15,1224.3,3381.29,6838.04,866.06,3104.27,7618.94,5701.51,3590.62,5215.77,9212.91
86.35,1689.2,1431.43,7869.26,9355.2,6187.87,2560.9,2750.97,5106.35,9439.55,1225.69,3382.68,6839.43,867.45,3105.66,7620.33,5702.91,3592.01,5217.16,9214.29
86.4,1690.59,1432.82,7870.65,9356.58,6189.26,2562.29,2752.36,5107.74,9440.94,1227.08,3384.08,6840.83,868.839,3107.04,7621.71,5704.31,3593.4,5218.55,9215.66
86.45,1691.98,1434.2,7872.03,9357.97,6190.65,2563.68,2753.75,5109.13,9442.34,1228.48,3385.47,6842.22,870.228,3108.43,7623.09,5705.71,3594.78,5219.94,9217.04
86.5,1693.37,1435.58,7873.42,9359.36,6192.04,2565.07,2755.14,5110.53,9443.73,1229.87,3386.87,6843.61,871.618,3109.82,7624.48,5707.11,3596.17,5221.33,9218.41
86.55,1694.76,1436.97,7874.81,9360.75,6193.43,2566.46,2756.53,5111.92,9445.12,1231.26,3388.26,6845,873.007,3111.21,7625.86,5708.51,3597.56,5222.72,9219.79
86.6,1696.15,1438.35,7876.2,9362.14,6194.82,2567.85,2757.92,5113.31,9446.52,1232.65,3389.66,6846.39,874.396,3112.6,7627.24,5709.91,3598.95,5224.1,9221.16
86.65,1697.54,1439.73,7877.59,9363.53,6196.21,2569.24,2759.31,5114.7,9447.91,1234.05,3391.05,6847.78,875.785,3113.99,7628.62,5711.31,3600.34,5225.49,9222.54
86.7,1698.93,1441.12,7878.98,9364.92,6197.59,2570.63,2760.7,5116.09,9449.31,1235.44,3392.44,6849.17,877.175,3115.38,7630.01,5712.71,3601.73,5226.88,9223.91
86.75,1700.32,1442.5,7880.37,9366.31,6198.98,2572.02,2762.09,5117.48,9450.7,1236.83,3393.84,6850.56,878.564,3116.77,7631.39,5714.11,3603.12,5228.27,9225.29
86.8,1701.71,1443.89,7881.76,9367.69,6200.37,2573.41,2763.48,5118.87,9452.09,1238.22,3395.23,6851.95,879.953,3118.16,7632.77,5715.51,3604.51,5229.66,9226.66
86.85,1703.1,1445.27,7883.14,9369.08,6201.76,2574.8,2764.87,5120.26,9453.49,1239.61,3396.63,6853.34,881.343,3119.54,7634.16,5716.91,3605.9,5231.05,9228.04
86.9,1704.49,1446.65,7884.53,9370.47,6203.15,2576.19,2766.27,5121.65,9454.88,1241.01,3398.02,6854.73,882.732,3120.93,7635.54,5718.31,3607.28,5232.44,9229.41
86.95,1705.89,1448.04,7885.92,9371.86,6204.54,2577.58,2767.66,5123.04,9456.27,1242.4,3399.42,6856.12,884.121,3122.32,7636.92,5719.71,3608.67,5233.83,9230.79
87,1707.28,1449.42,7887.31,9373.25,6205.93,2578.98,2769.05,5124.43,9457.67,1243.79,3400.81,6857.51,885.511,3123.71,7638.31,5721.11,3610.06,5235.22,9232.16
87.05,1708.67,1450.81,7888.7,9374.64,6207.32,2580.37,2770.44,5125.82,9459.06,1245.18,3402.21,6858.9,886.9,3125.1,7639.69,5722.51,3611.45,5236.6,9233.54
87.1,1710.06,1452.19,7890.09,9376.03,6208.71,2581.76,2771.83,5127.21,9460.46,1246.58,3403.6,6860.29,888.289,3126.49,7641.07,5723.91,3612.84,5237.99,9234.92
87.15,1711.45,1453.57,7891.48,9377.41,6210.09,2583.15,2773.22,5128.6,9461.85,1247.97,3405,6861.68,889.679,3127.88,7642.45,5725.31,3614.23,5239.38,9236.29
87.2,1712.84,1454.96,7892.87,9378.8,6211.48,2584.54,2774.61,5129.99,9463.24,1249.36,3406.39,6863.07,891.068,3129.27,7643.84,5726.71,3615.62,5240.77,9237.67
87.25,1714.23,1456.34,7894.25,9380.19,6212.87,2585.93,2776,5131.38,9464.64,1250.75,3407.78,6864.47,892.457,3130.66,7645.22,5728.11,3617.01,5242.16,9239.04
87.3,1715.62,1457.72,7895.64,9381.58,6214.26,2587.32,2777.39,5132.77,9466.03,1252.15,3409.18,6865.86,893.847,3132.04,7646.6,5729.51,3618.4,5243.55,9240.42
87.35,1717.01,1459.11,7897.03,9382.97,6215.65,2588.71,2778.78,5134.16,9467.42,1253.54,3410.57,6867.25,895.236,3133.43,7647.99,5730.91,3619.78,5244.94,9241.79
87.4,1718.4,1460.49,7898.42,9384.36,6217.04,2590.1,2780.17,5135.55,9468.82,1254.93,3411.97,6868.64,896.625,3134.82,7649.37,5732.31,3621.17,5246.33,9243.17
87.45,1719.79,1461.88,7899.81,9385.75,6218.43,2591.49,2781.56,5136.94,9470.21,1256.32,3413.36,6870.03,898.015,3136.21,7650.75,5733.71,3622.56,5247.72,9244.54
87.5,1721.18,1463.26,7901.2,9387.14,6219.82,2592.88,2782.95,5138.33,9471.61,1257.71,3414.76,6871.42,899.404,3137.6,7652.14,5735.11,3623.95,5249.1,9245.92
87.55,1722.58,1464.64,7902.59,9388.52,6221.21,2594.27,2784.34,5139.72,9473,1259.11,3416.15,6872.81,900.793,3138.99,7653.52,5736.51,3625.34,5250.49,9247.29
87.6,1723.97,1466.03,7903.98,9389.91,6222.59,2595.67,2785.73,5141.11,9474.39,1260.5,3417.55,6874.2,902.183,3140.38,7654.9,5737.91,3626.73,5251.88,9248.67
87.65,1725.36,1467.41,7905.36,9391.3,6223.98,2597.06,2787.12,5142.5,9475.79,1261.89,3418.94,6875.59,903.572,3141.77,7656.29,5739.31,3628.12,5253.27,9250.04
87.7,1726.75,1468.8,7906.75,9392.69,6225.37,2598.45,2788.51,5143.89,9477.18,1263.28,3420.33,6876.98,904.961,3143.16,7657.67,5740.71,3629.51,5254.66,9251.42
87.75,1728.14,1470.18,7908.14,9394.08,6226.76,2599.84,2789.9,5145.29,9478.58,1264.68,3421.73,6878.37,906.351,3144.54,7659.05,5742.1,3630.9,5256.05,9252.79
87.8,1729.53,1471.56,7909.53,9395.47,6228.15,2601.23,2791.29,5146.68,9479.97,1266.07,3423.12,6879.76,907.74,3145.93,7660.43,5743.5,3632.28,5257.44,9254.17
87.85,1730.92,1472.95,7910.92,9396.86,6229.54,2602.62,2792.68,5148.07,9481.36,1267.46,3424.52,6881.15,909.129,3147.32,7661.82,5744.9,3633.67,5258.83,9255.55
87.9,1732.31,1474.33,7912.31,9398.24,6230.93,2604.01,2794.07,5149.46,9482.76,1268.85,3425.91,6882.54,910.519,3148.71,7663.2,5746.3,3635.06,5260.22,9256.92
87.95,1733.7,1475.71,7913.7,9399.63,6232.32,2605.4,2795.46,5150.85,9484.15,1270.25,3427.31,6883.93,911.908,3150.1,7664.58,5747.7,3636.45,5261.6,9258.3
88,1735.09,1477.1,7915.08,9401.02,6233.71,2606.79,2796.85,5152.24,9485.54,1271.64,3428.7,6885.32,913.297,3151.49,7665.97,5749.1,3637.84,5262.99,9259.67
88.05,1736.48,1478.48,7916.47,9402.41,6235.09,2608.18,2798.24,5153.63,9486.94,1273.03,3430.1,6886.71,914.687,3152.88,7667.35,5750.5,3639.23,5264.38,9261.05
88.1,1737.87,1479.87,7917.86,9403.8,6236.48,2609.57,2799.63,5155.02,9488.33,1274.42,3431.49,6888.1,916.076,3154.27,7668.73,5751.9,3640.62,5265.77,9262.42
88.15,1739.27,1481.25,7919.25,9405.19,6237.87,2610.96,2801.02,5156.41,9489.73,1275.81,3432.88,6889.5,917.465,3155.66,7670.12,5753.3,3642.01,5267.16,9263.8
88.2,1740.66,1482.63,7920.64,9406.58,6239.26,2612.35,2802.41,5157.8,9491.12,1277.21,3434.28,6890.89,918.855,3157.04,7671.5,5754.7,3643.4,5268.55,9265.17
88.25,1742.05,1484.02,7922.03,9407.97,6240.65,2613.75,2803.8,5159.19,9492.51,1278.6,3435.67,6892.28,920.244,3158.43,7672.88,5756.1,3644.78,5269.94,9266.55
88.3,1743.44,1485.4,7923.42,9409.35,6242.04,2615.14,2805.19,5160.58,9493.91,1279.99,3437.07,6893.67,921.633,3159.82,7674.27,5757.5,3646.17,5271.33,9267.92
88.35,1744.83,1486.79,7924.81,9410.74,6243.43,2616.53,2806.58,5161.97,9495.3,1281.38,3438.46,6895.06,923.023,3161.21,7675.65,5758.9,3647.56,5272.72,9269.3
88.4,1746.22,1488.17,7926.19,9412.13,6244.82,2617.92,2807.97,5163.36,9496.7,1282.78,3439.86,6896.45,924.412,3162.6,7677.03,5760.3,3648.95,5274.1,9270.67
88.45,1747.61,1489.55,7927.58,9413.52,6246.21,2619.31,2809.36,5164.75,9498.09,1284.17,3441.25,6897.84,925.801,3163.99,7678.42,5761.7,3650.34,5275.49,9272.05
88.5,1749,1490.94,7928.97,9414.91,6247.59,2620.7,2810.75,5166.14,9499.48,1285.56,3442.65,6899.23,927.191,3165.38,7679.8,5763.1,3651.73,5276.88,9273.43
88.55,1750.39,1492.32,7930.36,9416.3,6248.98,2622.09,2812.14,5167.53,9500.88,1286.95,3444.04,6900.62,928.58,3166.77,7681.18,5764.5,3653.12,5278.27,9274.8
88.6,1751.78,1493.7,7931.75,9417.69,6250.37,2623.48,2813.53,5168.92,9502.27,1288.35,3445.44,6902.01,929.969,3168.16,7682.56,5765.9,3654.51,5279.66,9276.18
88.65,1753.17,1495.09,7933.14,9419.07,6251.76,2624.87,2814.92,5170.31,9503.66,1289.74,3446.83,6903.4,931.358,3169.54,7683.95,5767.3,3655.9,5281.05,9277.55
88.7,1754.56,1496.47,7934.53,9420.46,6253.15,2626.26,2816.32,5171.7,9505.06,1291.13,3448.22,6904.79,932.748,3170.93,7685.33,5768.7,3657.28,5282.44,9278.93
88.75,1755.96,1497.86,7935.92,9421.85,6254.54,2627.65,2817.71,5173.09,9506.45,1292.52,3449.62,6906.18,934.137,3172.32,7686.71,5770.1,3658.67,5283.83,9280.3
88.8,1757.35,1499.24,7937.3,9423.24,6255.93,2629.04,2819.1,5174.48,9507.85,1293.91,3451.01,6907.57,935.526,3173.71,7688.1,5771.5,3660.06,5285.22,9281.68
88.85,1758.74,1500.62,7938.69,9424.63,6257.32,2630.44,2820.49,5175.87,9509.24,1295.31,3452.41,6908.96,936.916,3175.1,7689.48,5772.9,3661.45,5286.6,9283.05
88.9,1760.13,1502.01,7940.08,9426.02,6258.71,2631.83,2821.88,5177.26,9510.63,1296.7,3453.8,6910.35,938.305,3176.49,7690.86,5774.3,3662.84,5287.99,9284.43
