time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13
166.35,9810.61,3882.13,4213.32,6330.22,9726.92,4111.81,9862.54,9021.16,1731.33,6027.31,8307.87,3322.63,1986.93
166.4,9812,3883.52,4214.71,6331.61,9728.32,4113.2,9863.93,9022.55,1732.71,6028.7,8309.26,3324.02,1988.32
166.45,9813.39,3884.9,4216.1,6333.01,9729.73,4114.59,9865.32,9023.94,1734.1,6030.09,8310.65,3325.41,1989.71
166.5,9814.79,3886.29,4217.49,6334.4,9731.13,4115.98,9866.7,9025.33,1735.49,6031.48,8312.05,3326.8,1991.1
166.55,9816.18,3887.68,4218.88,6335.8,9732.53,4117.37,9868.09,9026.71,1736.88,6032.87,8313.44,3328.2,1992.49
166.6,9817.57,3889.07,4220.27,6337.19,9733.93,4118.76,9869.48,9028.1,1738.27,6034.26,8314.83,3329.59,1993.87
166.65,9818.97,3890.46,4221.66,6338.58,9735.34,4120.15,9870.87,9029.49,1739.66,6035.66,8316.23,3330.98,1995.26
166.7,9820.36,3891.85,4223.04,6339.98,9736.74,4121.54,9872.26,9030.88,1741.05,6037.05,8317.62,3332.37,1996.65
166.75,9821.75,3893.24,4224.43,6341.37,9738.14,4122.93,9873.65,9032.27,1742.44,6038.44,8319.01,3333.76,1998.04
166.8,9823.15,3894.63,4225.82,6342.76,9739.55,4124.32,9875.04,9033.66,1743.83,6039.83,8320.41,3335.15,1999.43
166.85,9824.54,3896.02,4227.21,6344.16,9740.95,4125.71,9876.43,9035.05,1745.22,6041.22,8321.8,3336.54,2000.82
166.9,9825.93,3897.4,4228.6,6345.55,9742.35,4127.1,9877.82,9036.44,1746.61,6042.61,8323.19,3337.93,2002.21
166.95,9827.33,3898.79,4229.99,6346.94,9743.76,4128.49,9879.2,9037.83,1748,6044,8324.59,3339.32,2003.6
167,9828.72,3900.18,4231.38,6348.34,9745.16,4129.88,9880.59,9039.21,1749.39,6045.39,8325.98,3340.72,2004.99
167.05,9830.12,3901.57,4232.77,6349.73,9746.56,4131.27,9881.98,9040.6,1750.78,6046.78,8327.37,3342.11,2006.37
167.1,9831.51,3902.96,4234.16,6351.12,9747.96,4132.66,9883.37,9041.99,1752.16,6048.17,8328.77,3343.5,2007.76
167.15,9832.9,3904.35,4235.54,6352.52,9749.37,4134.05,9884.76,9043.38,1753.55,6049.56,8330.16,3344.89,2009.15
167.2,9834.3,3905.74,4236.93,6353.91,9750.77,4135.45,9886.15,9044.77,1754.94,6050.95,8331.55,3346.28,2010.54
167.25,9835.69,3907.13,4238.32,6355.3,9752.17,4136.84,9887.54,9046.16,1756.33,6052.34,8332.95,3347.67,2011.93
167.3,9837.08,3908.52,4239.71,6356.7,9753.58,4138.23,9888.93,9047.55,1757.72,6053.74,8334.34,3349.06,2013.32
167.35,9838.48,3909.9,4241.1,6358.09,9754.98,4139.62,9890.32,9048.94,1759.11,6055.13,8335.73,3350.45,2014.71
167.4,9839.87,3911.29,4242.49,6359.48,9756.38,4141.01,9891.7,9050.33,1760.5,6056.52,8337.13,3351.84,2016.1
167.45,9841.26,3912.68,4243.88,6360.88,9757.79,4142.4,9893.09,9051.71,1761.89,6057.91,8338.52,3353.24,2017.49
167.5,9842.66,3914.07,4245.27,6362.27,9759.19,4143.79,9894.48,9053.1,1763.28,6059.3,8339.91,3354.63,2018.87
167.55,9844.05,3915.46,4246.66,6363.66,9760.59,4145.18,9895.87,9054.49,1764.67,6060.69,8341.31,3356.02,2020.26
167.6,9845.44,3916.85,4248.04,6365.06,9761.99,4146.57,9897.26,9055.88,1766.06,6062.08,8342.7,3357.41,2021.65
167.65,9846.84,3918.24,4249.43,6366.45,9763.4,4147.96,9898.65,9057.27,1767.45,6063.47,8344.09,3358.8,2023.04
167.7,9848.23,3919.63,4250.82,6367.84,9764.8,4149.35,9900.04,9058.66,1768.84,6064.86,8345.49,3360.19,2024.43
167.75,9849.63,3921.02,4252.21,6369.24,9766.2,4150.74,9901.43,9060.05,1770.23,6066.25,8346.88,3361.58,2025.82
167.8,9851.02,3922.4,4253.6,6370.63,9767.61,4152.13,9902.82,9061.44,1771.61,6067.64,8348.27,3362.97,2027.21
167.85,9852.41,3923.79,4254.99,6372.02,9769.01,4153.52,9904.2,9062.83,1773,6069.03,8349.67,3364.36,2028.6
167.9,9853.81,3925.18,4256.38,6373.42,9770.41,4154.91,9905.59,9064.21,1774.39,6070.43,8351.06,3365.75,2029.99
167.95,9855.2,3926.57,4257.77,6374.81,9771.81,4156.3,9906.98,9065.6,1775.78,6071.82,8352.45,3367.15,2031.37
168,9856.59,3927.96,4259.16,6376.21,9773.22,4157.69,9908.37,9066.99,1777.17,6073.21,8353.85,3368.54,2032.76
168.05,9857.99,3929.35,4260.54,6377.6,9774.62,4159.08,9909.76,9068.38,1778.56,6074.6,8355.24,3369.93,2034.15
168.1,9859.38,3930.74,4261.93,6378.99,9776.02,4160.48,9911.15,9069.77,1779.95,6075.99,8356.63,3371.32,2035.54
168.15,9860.77,3932.13,4263.32,6380.39,9777.43,4161.87,9912.54,9071.16,1781.34,6077.38,8358.03,3372.71,2036.93
168.2,9862.17,3933.52,4264.71,6381.78,9778.83,4163.26,9913.93,9072.55,1782.73,6078.77,8359.42,3374.1,2038.32
168.25,9863.56,3934.9,4266.1,6383.17,9780.23,4164.65,9915.32,9073.94,1784.12,6080.16,8360.81,3375.49,2039.71
168.3,9864.95,3936.29,4267.49,6384.57,9781.64,4166.04,9916.7,9075.33,1785.51,6081.55,8362.21,3376.88,2041.1
168.35,9866.35,3937.68,4268.88,6385.96,9783.04,4167.43,9918.09,9076.71,1786.9,6082.94,8363.6,3378.27,2042.49
168.4,9867.74,3939.07,4270.27,6387.35,9784.44,4168.82,9919.48,9078.1,1788.29,6084.33,8364.99,3379.67,2043.87
168.45,9869.13,3940.46,4271.66,6388.75,9785.84,4170.21,9920.87,9079.49,1789.68,6085.72,8366.39,3381.06,2045.26
168.5,9870.53,3941.85,4273.04,6390.14,9787.25,4171.6,9922.26,9080.88,1791.06,6087.11,8367.78,3382.45,2046.65
168.55,9871.92,3943.24,4274.43,6391.53,9788.65,4172.99,9923.65,9082.27,1792.45,6088.51,8369.17,3383.84,2048.04
168.6,9873.32,3944.63,4275.82,6392.93,9790.05,4174.38,9925.04,9083.66,1793.84,6089.9,8370.57,3385.23,2049.43
168.65,9874.71,3946.02,4277.21,6394.32,9791.46,4175.77,9926.43,9085.05,1795.23,6091.29,8371.96,3386.62,2050.82
168.7,9876.1,3947.4,4278.6,6395.71,9792.86,4177.16,9927.82,9086.44,1796.62,6092.68,8373.35,3388.01,2052.21
168.75,9877.5,3948.79,4279.99,6397.11,9794.26,4178.55,9929.2,9087.83,1798.01,6094.07,8374.75,3389.4,2053.6
168.8,9878.89,3950.18,4281.38,6398.5,9795.67,4179.94,9930.59,9089.21,1799.4,6095.46,8376.14,3390.79,2054.99
168.85,9880.28,3951.57,4282.77,6399.89,9797.07,4181.33,9931.98,9090.6,1800.79,6096.85,8377.53,3392.19,2056.37
168.9,9881.68,3952.96,4284.16,6401.29,9798.47,4182.72,9933.37,9091.99,1802.18,6098.24,8378.93,3393.58,2057.76
168.95,9883.07,3954.35,4285.54,6402.68,9799.87,4184.11,9934.76,9093.38,1803.57,6099.63,8380.32,3394.97,2059.15
169,9884.46,3955.74,4286.93,6404.07,9801.28,4185.51,9936.15,9094.77,1804.96,6101.02,8381.71,3396.36,2060.54
169.05,9885.86,3957.13,4288.32,6405.47,9802.68,4186.9,9937.54,9096.16,1806.35,6102.41,8383.11,3397.75,2061.93
169.1,9887.25,3958.52,4289.71,6406.86,9804.08,4188.29,9938.93,9097.55,1807.74,6103.8,8384.5,3399.14,2063.32
169.15,9888.64,3959.9,4291.1,6408.25,9805.49,4189.68,9940.32,9098.94,1809.13,6105.19,8385.89,3400.53,2064.71
169.2,9890.04,3961.29,4292.49,6409.65,9806.89,4191.07,9941.7,9100.33,1810.51,6106.59,8387.29,3401.92,2066.1
169.25,9891.43,3962.68,4293.88,6411.04,9808.29,4192.46,9943.09,9101.71,1811.9,6107.98,8388.68,3403.31,2067.49
169.3,9892.83,3964.07,4295.27,6412.44,9809.7,4193.85,9944.48,9103.1,1813.29,6109.37,8390.07,3404.71,2068.87
169.35,9894.22,3965.46,4296.66,6413.83,9811.1,4195.24,9945.87,9104.49,1814.68,6110.76,8391.47,3406.1,2070.26
169.4,9895.61,3966.85,4298.04,6415.22,9812.5,4196.63,9947.26,9105.88,1816.07,6112.15,8392.86,3407.49,2071.65
169.45,9897.01,3968.24,4299.43,6416.62,9813.9,4198.02,9948.65,9107.27,1817.46,6113.54,8394.25,3408.88,2073.04
169.5,9898.4,3969.63,4300.82,6418.01,9815.31,4199.41,9950.04,9108.66,1818.85,6114.93,8395.65,3410.27,2074.43
169.55,9899.79,3971.02,4302.21,6419.4,9816.71,4200.8,9951.43,9110.05,1820.24,6116.32,8397.04,3411.66,2075.82
169.6,9901.19,3972.4,4303.6,6420.8,9818.11,4202.19,9952.82,9111.44,1821.63,6117.71,8398.43,3413.05,2077.21
169.65,9902.58,3973.79,4304.99,6422.19,9819.52,4203.58,9954.2,9112.83,1823.02,6119.1,8399.83,3414.44,2078.6
169.7,9903.97,3975.18,4306.38,6423.58,9820.92,4204.97,9955.59,9114.21,1824.41,6120.49,8401.22,3415.83,2079.99
169.75,9905.37,3976.57,4307.77,6424.98,9822.32,4206.36,9956.98,9115.6,1825.8,6121.88,8402.61,3417.23,2081.37
169.8,9906.76,3977.96,4309.16,6426.37,9823.73,4207.75,9958.37,9116.99,1827.19,6123.27,8404.01,3418.62,2082.76
169.85,9908.15,3979.35,4310.54,6427.76,9825.13,4209.15,9959.76,9118.38,1828.57,6124.67,8405.4,3420.01,2084.15
169.9,9909.55,3980.74,4311.93,6429.16,9826.53,4210.54,9961.15,9119.77,1829.96,6126.06,8406.79,3421.4,2085.54
169.95,9910.94,3982.13,4313.32,6430.55,9827.93,4211.93,9962.54,9121.16,1831.35,6127.45,8408.19,3422.79,2086.93
170,9912.33,3983.52,4314.71,6431.94,9829.34,4213.32,9963.93,9122.55,1832.74,6128.84,8409.58,3424.18,2088.32
170.05,9913.73,3984.9,4316.1,6433.34,9830.74,4214.71,9965.32,9123.94,1834.13,6130.23,8410.97,3425.57,2089.71
170.1,9915.12,3986.29,4317.49,6434.73,9832.14,4216.1,9966.7,9125.33,1835.52,6131.62,8412.37,3426.96,2091.1
170.15,9916.52,3987.68,4318.88,6436.12,9833.55,4217.49,9968.09,9126.71,1836.91,6133.01,8413.76,3428.35,2092.49
170.2,9917.91,3989.07,4320.27,6437.52,9834.95,4218.88,9969.48,9128.1,1838.3,6134.4,8415.15,3429.74,2093.87
170.25,9919.3,3990.46,4321.66,6438.91,9836.35,4220.27,9970.87,9129.49,1839.69,6135.79,8416.55,3431.14,2095.26
170.3,9920.7,3991.85,4323.04,6440.3,9837.76,4221.66,9972.26,9130.88,1841.08,6137.18,8417.94,3432.53,2096.65
170.35,9922.09,3993.24,4324.43,6441.7,9839.16,4223.05,9973.65,9132.27,1842.47,6138.57,8419.33,3433.92,2098.04
170.4,9923.48,3994.63,4325.82,6443.09,9840.56,4224.44,9975.04,9133.66,1843.86,6139.96,8420.73,3435.31,2099.43
170.45,9924.88,3996.02,4327.21,6444.49,9841.96,4225.83,9976.43,9135.05,1845.25,6141.35,8422.12,3436.7,2100.82
170.5,9926.27,3997.4,4328.6,6445.88,9843.37,4227.22,9977.82,9136.44,1846.64,6142.75,8423.51,3438.09,2102.21
170.55,9927.66,3998.79,4329.99,6447.27,9844.77,4228.61,9979.2,9137.83,1848.02,6144.14,8424.91,3439.48,2103.6
170.6,9929.06,4000.18,4331.38,6448.67,9846.17,4230,9980.59,9139.21,1849.41,6145.53,8426.3,3440.87,2104.99
170.65,9930.45,4001.57,4332.77,6450.06,9847.58,4231.39,9981.98,9140.6,1850.8,6146.92,8427.69,3442.26,2106.37
170.7,9931.84,4002.96,4334.16,6451.45,9848.98,4232.78,9983.37,9141.99,1852.19,6148.31,8429.09,3443.66,2107.76
170.75,9933.24,4004.35,4335.54,6452.85,9850.38,4234.18,9984.76,9143.38,1853.58,6149.7,8430.48,3445.05,2109.15
170.8,9934.63,4005.74,4336.93,6454.24,9851.79,4235.57,9986.15,9144.77,1854.97,6151.09,8431.87,3446.44,2110.54
170.85,9936.03,4007.13,4338.32,6455.63,9853.19,4236.96,9987.54,9146.16,1856.36,6152.48,8433.27,3447.83,2111.93
170.9,9937.42,4008.52,4339.71,6457.03,9854.59,4238.35,9988.93,9147.55,1857.75,6153.87,8434.66,3449.22,2113.32
170.95,9938.81,4009.9,4341.1,6458.42,9855.99,4239.74,9990.32,9148.94,1859.14,6155.26,8436.05,3450.61,2114.71
171,9940.21,4011.29,4342.49,6459.81,9857.4,4241.13,9991.7,9150.33,1860.53,6156.65,8437.45,3452,2116.1
171.05,9941.6,4012.68,4343.88,6461.21,9858.8,4242.52,9993.09,9151.71,1861.92,6158.04,8438.84,3453.39,2117.49
171.1,9942.99,4014.07,4345.27,6462.6,9860.2,4243.91,9994.48,9153.1,1863.31,6159.43,8440.23,3454.78,2118.87
171.15,9944.39,4015.46,4346.66,6463.99,9861.61,4245.3,9995.87,9154.49,1864.7,6160.83,8441.63,3456.18,2120.26
171.2,9945.78,4016.85,4348.04,6465.39,9863.01,4246.69,9997.26,9155.88,1866.09,6162.22,8443.02,3457.57,2121.65
171.25,9947.17,4018.24,4349.43,6466.78,9864.41,4248.08,9998.65,9157.27,1867.47,6163.61,8444.41,3458.96,2123.04
171.3,9948.57,4019.63,4350.82,6468.17,9865.82,4249.47,0.0383009,9158.66,1868.86,6165,8445.81,3460.35,2124.43
171.35,9949.96,4021.02,4352.21,6469.57,9867.22,4250.86,1.42719,9160.05,1870.25,6166.39,8447.2,3461.74,2125.82
171.4,9951.35,4022.4,4353.6,6470.96,9868.62,4252.25,2.81608,9161.44,1871.64,6167.78,8448.6,3463.13,2127.21
171.45,9952.75,4023.79,4354.99,6472.35,9870.02,4253.64,4.20497,9162.83,1873.03,6169.17,8449.99,3464.52,2128.6
171.5,9954.14,4025.18,4356.38,6473.75,9871.43,4255.03,5.59386,9164.21,1874.42,6170.56,8451.38,3465.91,2129.99
171.55,9955.54,4026.57,4357.77,6475.14,9872.83,4256.42,6.98275,9165.6,1875.81,6171.95,8452.78,3467.3,2131.37
171.6,9956.93,4027.96,4359.16,6476.53,9874.23,4257.81,8.37163,9166.99,1877.2,6173.34,8454.17,3468.7,2132.76
171.65,9958.32,4029.35,4360.54,6477.93,9875.64,4259.21,9.76052,9168.38,1878.59,6174.73,8455.56,3470.09,2134.15
171.7,9959.72,4030.74,4361.93,6479.32,9877.04,4260.6,11.1494,9169.77,1879.98,6176.12,8456.96,3471.48,2135.54
171.75,9961.11,4032.13,4363.32,6480.72,9878.44,4261.99,12.5383,9171.16,1881.37,6177.52,8458.35,3472.87,2136.93
171.8,9962.5,4033.52,4364.71,6482.11,9879.85,4263.38,13.9272,9172.55,1882.76,6178.91,8459.74,3474.26,2138.32
171.85,9963.9,4034.9,4366.1,6483.5,9881.25,4264.77,15.3161,9173.94,1884.15,6180.3,8461.14,3475.65,2139.71
171.9,9965.29,4036.29,4367.49,6484.9,9882.65,4266.16,16.705,9175.33,1885.54,6181.69,8462.53,3477.04,2141.1
171.95,9966.68,4037.68,4368.88,6486.29,9884.05,4267.55,18.0939,9176.71,1886.92,6183.08,8463.92,3478.43,2142.49
172,9968.08,4039.07,4370.27,6487.68,9885.46,4268.94,19.4827,9178.1,1888.31,6184.47,8465.32,3479.82,2143.87
172.05,9969.47,4040.46,4371.66,6489.08,9886.86,4270.33,20.8716,9179.49,1889.7,6185.86,8466.71,3481.22,2145.26
172.1,9970.86,4041.85,4373.04,6490.47,9888.26,4271.72,22.2605,9180.88,1891.09,6187.25,8468.1,3482.61,2146.65
172.15,9972.26,4043.24,4374.43,6491.86,9889.67,4273.11,23.6494,9182.27,1892.48,6188.64,8469.5,3484,2148.04
172.2,9973.65,4044.63,4375.82,6493.26,9891.07,4274.5,25.0383,9183.66,1893.87,6190.03,8470.89,3485.39,2149.43
172.25,9975.04,4046.02,4377.21,6494.65,9892.47,4275.89,26.4272,9185.05,1895.26,6191.42,8472.28,3486.78,2150.82
172.3,9976.44,4047.4,4378.6,6496.04,9893.88,4277.28,27.8161,9186.44,1896.65,6192.81,8473.68,3488.17,2152.21
172.35,9977.83,4048.79,4379.99,6497.44,9895.28,4278.67,29.205,9187.83,1898.04,6194.2,8475.07,3489.56,2153.6
172.4,9979.23,4050.18,4381.38,6498.83,9896.68,4280.06,30.5939,9189.21,1899.43,6195.6,8476.46,3490.95,2154.99
172.45,9980.62,4051.57,4382.77,6500.22,9898.08,4281.45,31.9827,9190.6,1900.82,6196.99,8477.86,3492.34,2156.37
172.5,9982.01,4052.96,4384.16,6501.62,9899.49,4282.84,33.3716,9191.99,1902.21,6198.38,8479.25,3493.74,2157.76
172.55,9983.41,4054.35,4385.54,6503.01,9900.89,4284.24,34.7605,9193.38,1903.6,6199.77,8480.64,3495.13,2159.15
172.6,9984.8,4055.74,4386.93,6504.4,9902.29,4285.63,36.1494,9194.77,1904.99,6201.16,8482.04,3496.52,2160.54
172.65,9986.19,4057.13,4388.32,6505.8,9903.7,4287.02,37.5383,9196.16,1906.37,6202.55,8483.43,3497.91,2161.93
172.7,9987.59,4058.52,4389.71,6507.19,9905.1,4288.41,38.9272,9197.55,1907.76,6203.94,8484.82,3499.3,2163.32
172.75,9988.98,4059.9,4391.1,6508.58,9906.5,4289.8,40.3161,9198.94,1909.15,6205.33,8486.22,3500.69,2164.71
172.8,9990.37,4061.29,4392.49,6509.98,9907.91,4291.19,41.705,9200.33,1910.54,6206.72,8487.61,3502.08,2166.1
172.85,9991.77,4062.68,4393.88,6511.37,9909.31,4292.58,43.0939,9201.71,1911.93,6208.11,8489,3503.47,2167.49
172.9,9993.16,4064.07,4395.27,6512.77,9910.71,4293.97,44.4827,9203.1,1913.32,6209.5,8490.4,3504.86,2168.87
172.95,9994.55,4065.46,4396.66,6514.16,9912.11,4295.36,45.8716,9204.49,1914.71,6210.89,8491.79,3506.26,2170.26
173,9995.95,4066.85,4398.04,6515.55,9913.52,4296.75,47.2605,9205.88,1916.1,6212.28,8493.18,3507.65,2171.65
173.05,9997.34,4068.24,4399.43,6516.95,9914.92,4298.14,48.6494,9207.27,1917.49,6213.68,8494.58,3509.04,2173.04
173.1,9998.74,4069.63,4400.82,6518.34,9916.32,4299.53,50.0383,9208.66,1918.88,6215.07,8495.97,3510.43,2174.43
173.15,0.128652,4071.02,4402.21,6519.73,9917.73,4300.92,51.4272,9210.05,1920.27,6216.46,8497.36,3511.82,2175.82
173.2,1.5222,4072.4,4403.6,6521.13,9919.13,4302.31,52.8161,9211.44,1921.66,6217.85,8498.76,3513.21,2177.21
173.25,2.91575,4073.79,4404.99,6522.52,9920.53,4303.7,54.205,9212.83,1923.05,6219.24,8500.15,3514.6,2178.6
173.3,4.3093,4075.18,4406.38,6523.91,9921.94,4305.09,55.5939,9214.21,1924.44,6220.63,8501.54,3515.99,2179.99
173.35,5.70284,4076.57,4407.77,6525.31,9923.34,4306.48,56.9827,9215.6,1925.82,6222.02,8502.94,3517.38,2181.37
173.4,7.09639,4077.96,4409.16,6526.7,9924.74,4307.87,58.3716,9216.99,1927.21,6223.41,8504.33,3518.78,2182.76
173.45,8.48994,4079.35,4410.54,6528.09,9926.14,4309.27,59.7605,9218.38,1928.6,6224.8,8505.72,3520.17,2184.15
173.5,9.88349,4080.74,4411.93,6529.49,9927.55,4310.66,61.1494,9219.77,1929.99,6226.19,8507.12,3521.56,2185.54
173.55,11.277,4082.13,4413.32,6530.88,9928.95,4312.05,62.5383,9221.16,1931.38,6227.58,8508.51,3522.95,2186.93
173.6,12.6706,4083.52,4414.71,6532.27,9930.35,4313.44,63.9272,9222.55,1932.77,6228.97,8509.9,3524.34,2188.32
173.65,14.0641,4084.9,4416.1,6533.67,9931.76,4314.83,65.3161,9223.94,1934.16,6230.36,8511.3,3525.73,2189.71
173.7,15.4577,4086.29,4417.49,6535.06,9933.16,4316.22,66.705,9225.33,1935.55,6231.76,8512.69,3527.12,2191.1
173.75,16.8512,4087.68,4418.88,6536.45,9934.56,4317.61,68.0939,9226.71,1936.94,6233.15,8514.08,3528.51,2192.49
173.8,18.2448,4089.07,4420.27,6537.85,9935.97,4319,69.4827,9228.1,1938.33,6234.54,8515.48,3529.9,2193.87
173.85,19.6383,4090.46,4421.66,6539.24,9937.37,4320.39,70.8716,9229.49,1939.72,6235.93,8516.87,3531.29,2195.26
173.9,21.0319,4091.85,4423.04,6540.63,9938.77,4321.78,72.2605,9230.88,1941.11,6237.32,8518.26,3532.69,2196.65
173.95,22.4254,4093.24,4424.43,6542.03,9940.17,4323.17,73.6494,9232.27,1942.5,6238.71,8519.66,3534.08,2198.04
174,23.819,4094.63,4425.82,6543.42,9941.58,4324.56,75.0383,9233.66,1943.89,6240.1,8521.05,3535.47,2199.43
174.05,25.2125,4096.02,4427.21,6544.82,9942.98,4325.95,76.4272,9235.05,1945.27,6241.49,8522.44,3536.86,2200.82
174.1,26.606,4097.4,4428.6,6546.21,9944.38,4327.34,77.8161,9236.44,1946.66,6242.88,8523.84,3538.25,2202.21
174.15,27.9996,4098.79,4429.99,6547.6,9945.79,4328.73,79.205,9237.83,1948.05,6244.27,8525.23,3539.64,2203.6
174.2,29.3931,4100.18,4431.38,6549,9947.19,4330.12,80.5939,9239.21,1949.44,6245.66,8526.62,3541.03,2204.99
174.25,30.7867,4101.57,4432.77,6550.39,9948.59,4331.51,81.9827,9240.6,1950.83,6247.05,8528.02,3542.42,2206.37
174.3,32.1802,4102.96,4434.16,6551.78,9950,4332.9,83.3716,9241.99,1952.22,6248.44,8529.41,3543.81,2207.76
174.35,33.5738,4104.35,4435.54,6553.18,9951.4,4334.3,84.7605,9243.38,1953.61,6249.84,8530.8,3545.21,2209.15
174.4,34.9673,4105.74,4436.93,6554.57,9952.8,4335.69,86.1494,9244.77,1955,6251.23,8532.2,3546.6,2210.54
174.45,36.3609,4107.13,4438.32,6555.96,9954.2,4337.08,87.5383,9246.16,1956.39,6252.62,8533.59,3547.99,2211.93
174.5,37.7544,4108.52,4439.71,6557.36,9955.61,4338.47,88.9272,9247.55,1957.78,6254.01,8534.98,3549.38,2213.32
174.55,39.148,4109.9,4441.1,6558.75,9957.01,4339.86,90.3161,9248.94,1959.17,6255.4,8536.38,3550.77,2214.71
174.6,40.5415,4111.29,4442.49,6560.14,9958.41,4341.25,91.705,9250.33,1960.56,6256.79,8537.77,3552.16,2216.1
174.65,41.9351,4112.68,4443.88,6561.54,9959.82,4342.64,93.0939,9251.71,1961.95,6258.18,8539.16,3553.55,2217.49
174.7,43.3286,4114.07,4445.27,6562.93,9961.22,4344.03,94.4828,9253.1,1963.34,6259.57,8540.56,3554.94,2218.87
174.75,44.7221,4115.46,4446.66,6564.32,9962.62,4345.42,95.8716,9254.49,1964.72,6260.96,8541.95,3556.33,2220.26
174.8,46.1157,4116.85,4448.04,6565.72,9964.03,4346.81,97.2605,9255.88,1966.11,6262.35,8543.34,3557.73,2221.65
174.85,47.5092,4118.24,4449.43,6567.11,9965.43,4348.2,98.6494,9257.27,1967.5,6263.74,8544.74,3559.12,2223.04
174.9,48.9028,4119.63,4450.82,6568.5,9966.83,4349.59,100.038,9258.66,1968.89,6265.13,8546.13,3560.51,2224.43
174.95,50.2963,4121.02,4452.21,6569.9,9968.23,4350.98,101.427,9260.05,1970.28,6266.52,8547.52,3561.9,2225.82
175,51.6899,4122.4,4453.6,6571.29,9969.64,4352.37,102.816,9261.44,1971.67,6267.92,8548.92,3563.29,2227.21
175.05,53.0834,4123.79,4454.99,6572.69,9971.04,4353.76,104.205,9262.83,1973.06,6269.31,8550.31,3564.68,2228.6
175.1,54.477,4125.18,4456.38,6574.08,9972.44,4355.15,105.594,9264.21,1974.45,6270.7,8551.7,3566.07,2229.99
175.15,55.8705,4126.57,4457.77,6575.47,9973.85,4356.54,106.983,9265.6,1975.84,6272.09,8553.1,3567.46,2231.37
175.2,57.2641,4127.96,4459.16,6576.87,9975.25,4357.93,108.372,9266.99,1977.23,6273.48,8554.49,3568.85,2232.76
175.25,58.6576,4129.35,4460.54,6578.26,9976.65,4359.33,109.761,9268.38,1978.62,6274.87,8555.88,3570.25,2234.15
175.3,60.0511,4130.74,4461.93,6579.65,9978.06,4360.72,111.149,9269.77,1980.01,6276.26,8557.28,3571.64,2235.54
175.35,61.4447,4132.13,4463.32,6581.05,9979.46,4362.11,112.538,9271.16,1981.4,6277.65,8558.67,3573.03,2236.93
175.4,62.8382,4133.52,4464.71,6582.44,9980.86,4363.5,113.927,9272.55,1982.79,6279.04,8560.06,3574.42,2238.32
175.45,64.2318,4134.9,4466.1,6583.83,9982.27,4364.89,115.316,9273.94,1984.17,6280.43,8561.46,3575.81,2239.71
175.5,65.6253,4136.29,4467.49,6585.23,9983.67,4366.28,116.705,9275.33,1985.56,6281.82,8562.85,3577.2,2241.1
175.55,67.0189,4137.68,4468.88,6586.62,9985.07,4367.67,118.094,9276.71,1986.95,6283.21,8564.25,3578.59,2242.49
175.6,68.4124,4139.07,4470.27,6588.01,9986.47,4369.06,119.483,9278.1,1988.34,6284.6,8565.64,3579.98,2243.87
175.65,69.806,4140.46,4471.66,6589.41,9987.88,4370.45,120.872,9279.49,1989.73,6286,8567.03,3581.37,2245.26
175.7,71.1995,4141.85,4473.04,6590.8,9989.28,4371.84,122.261,9280.88,1991.12,6287.39,8568.43,3582.77,2246.65
175.75,72.593,4143.24,4474.43,6592.19,9990.68,4373.23,123.649,9282.27,1992.51,6288.78,8569.82,3584.16,2248.04
175.8,73.9866,4144.63,4475.82,6593.59,9992.09,4374.62,125.038,9283.66,1993.9,6290.17,8571.21,3585.55,2249.43
175.85,75.3801,4146.02,4477.21,6594.98,9993.49,4376.01,126.427,9285.05,1995.29,6291.56,8572.61,3586.94,2250.82
175.9,76.7737,4147.4,4478.6,6596.37,9994.89,4377.4,127.816,9286.44,1996.68,6292.95,8574,3588.33,2252.21
175.95,78.1672,4148.79,4479.99,6597.77,9996.3,4378.79,129.205,9287.83,1998.07,6294.34,8575.39,3589.72,2253.6
176,79.5608,4150.18,4481.38,6599.16,9997.7,4380.18,130.594,9289.21,1999.46,6295.73,8576.79,3591.11,2254.99
176.05,80.9543,4151.57,4482.77,6600.55,9999.1,4381.57,131.983,9290.6,2000.85,6297.12,8578.18,3592.5,2256.37
176.1,82.3479,4152.96,4484.16,6601.95,0.504397,4382.96,133.372,9291.99,2002.24,6298.51,8579.57,3593.89,2257.76
176.15,83.7414,4154.35,4485.54,6603.34,1.90742,4384.36,134.761,9293.38,2003.62,6299.9,8580.97,3595.29,2259.15
176.2,85.1349,4155.74,4486.93,6604.74,3.31045,4385.75,136.149,9294.77,2005.01,6301.29,8582.36,3596.68,2260.54
176.25,86.5285,4157.13,4488.32,6606.13,4.71348,4387.14,137.538,9296.16,2006.4,6302.68,8583.75,3598.07,2261.93
176.3,87.922,4158.52,4489.71,6607.52,6.11651,4388.53,138.927,9297.55,2007.79,6304.08,8585.15,3599.46,2263.32
176.35,89.3156,4159.9,4491.1,6608.92,7.51953,4389.92,140.316,9298.94,2009.18,6305.47,8586.54,3600.85,2264.71
176.4,90.7091,4161.29,4492.49,6610.31,8.92256,4391.31,141.705,9300.33,2010.57,6306.86,8587.93,3602.24,2266.1
176.45,92.1027,4162.68,4493.88,6611.7,10.3256,4392.7,143.094,9301.71,2011.96,6308.25,8589.33,3603.63,2267.49
