time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18
155.9,4899.56,773.448,5061.1,1113.28,8969.04,4417.58,6786.09,8859.9,859.313,8762.48,1547.47,3088.4,7999.42,6390.72,4689.68,2463.05,663.04,4322.51
155.95,4900.95,774.841,5062.49,1114.67,8970.43,4418.97,6787.48,8861.29,860.702,8763.87,1548.86,3089.79,8000.81,6392.11,4691.07,2464.43,664.433,4323.89
156,4902.35,776.235,5063.88,1116.06,8971.82,4420.35,6788.87,8862.68,862.09,8765.26,1550.25,3091.17,8002.2,6393.51,4692.46,2465.82,665.825,4325.27
156.05,4903.74,777.628,5065.27,1117.45,8973.21,4421.74,6790.26,8864.07,863.479,8766.64,1551.64,3092.56,8003.59,6394.91,4693.85,2467.21,667.217,4326.65
156.1,4905.13,779.021,5066.66,1118.84,8974.6,4423.12,6791.65,8865.46,864.868,8768.03,1553.03,3093.95,8004.98,6396.31,4695.24,2468.6,668.61,4328.02
156.15,4906.53,780.415,5068.05,1120.23,8975.98,4424.51,6793.04,8866.86,866.257,8769.42,1554.42,3095.34,8006.37,6397.7,4696.63,2469.99,670.002,4329.4
156.2,4907.92,781.808,5069.43,1121.62,8977.37,4425.9,6794.43,8868.25,867.646,8770.81,1555.81,3096.73,8007.76,6399.1,4698.02,2471.38,671.395,4330.78
156.25,4909.31,783.202,5070.82,1123.01,8978.76,4427.28,6795.82,8869.64,869.035,8772.2,1557.2,3098.12,8009.15,6400.5,4699.4,2472.77,672.787,4332.16
156.3,4910.71,784.595,5072.21,1124.4,8980.15,4428.67,6797.21,8871.03,870.424,8773.59,1558.58,3099.51,8010.54,6401.9,4700.79,2474.16,674.18,4333.54
156.35,4912.1,785.988,5073.6,1125.78,8981.54,4430.06,6798.6,8872.42,871.813,8774.98,1559.97,3100.9,8011.93,6403.29,4702.18,2475.54,675.572,4334.91
156.4,4913.49,787.382,5074.99,1127.17,8982.93,4431.44,6799.99,8873.81,873.202,8776.37,1561.36,3102.28,8013.32,6404.69,4703.57,2476.93,676.964,4336.29
156.45,4914.89,788.775,5076.38,1128.56,8984.32,4432.83,6801.38,8875.2,874.59,8777.76,1562.75,3103.67,8014.71,6406.09,4704.96,2478.32,678.357,4337.67
156.5,4916.28,790.168,5077.77,1129.95,8985.71,4434.22,6802.77,8876.59,875.979,8779.14,1564.14,3105.06,8016.1,6407.49,4706.35,2479.71,679.749,4339.05
156.55,4917.67,791.562,5079.16,1131.34,8987.1,4435.6,6804.16,8877.98,877.368,8780.53,1565.53,3106.45,8017.49,6408.89,4707.74,2481.1,681.142,4340.43
156.6,4919.06,792.955,5080.55,1132.73,8988.48,4436.99,6805.55,8879.37,878.757,8781.92,1566.92,3107.84,8018.88,6410.28,4709.13,2482.49,682.534,4341.8
156.65,4920.46,794.349,5081.93,1134.12,8989.87,4438.38,6806.94,8880.76,880.146,8783.31,1568.31,3109.23,8020.27,6411.68,4710.52,2483.88,683.927,4343.18
156.7,4921.85,795.742,5083.32,1135.51,8991.26,4439.76,6808.33,8882.15,881.535,8784.7,1569.7,3110.62,8021.66,6413.08,4711.9,2485.27,685.319,4344.56
156.75,4923.24,797.135,5084.71,1136.9,8992.65,4441.15,6809.72,8883.54,882.924,8786.09,1571.09,3112.01,8023.05,6414.48,4713.29,2486.65,686.711,4345.94
156.8,4924.64,798.529,5086.1,1138.29,8994.04,4442.53,6811.11,8884.93,884.313,8787.48,1572.48,3113.39,8024.44,6415.87,4714.68,2488.04,688.104,4347.32
156.85,4926.03,799.922,5087.49,1139.68,8995.43,4443.92,6812.5,8886.32,885.702,8788.87,1573.87,3114.78,8025.83,6417.27,4716.07,2489.43,689.496,4348.69
156.9,4927.42,801.315,5088.88,1141.07,8996.82,4445.31,6813.89,8887.71,887.09,8790.26,1575.26,3116.17,8027.22,6418.67,4717.46,2490.82,690.889,4350.07
156.95,4928.82,802.709,5090.27,1142.46,8998.21,4446.69,6815.28,8889.1,888.479,8791.64,1576.65,3117.56,8028.6,6420.07,4718.85,2492.21,692.281,4351.45
157,4930.21,804.102,5091.66,1143.85,8999.6,4448.08,6816.67,8890.49,889.868,8793.03,1578.04,3118.95,8029.99,6421.46,4720.24,2493.6,693.673,4352.83
157.05,4931.6,805.496,5093.05,1145.24,9000.98,4449.47,6818.06,8891.88,891.257,8794.42,1579.43,3120.34,8031.38,6422.86,4721.63,2494.99,695.066,4354.2
157.1,4933,806.889,5094.43,1146.63,9002.37,4450.85,6819.45,8893.27,892.646,8795.81,1580.82,3121.73,8032.77,6424.26,4723.02,2496.38,696.458,4355.58
157.15,4934.39,808.282,5095.82,1148.02,9003.76,4452.24,6820.84,8894.66,894.035,8797.2,1582.21,3123.12,8034.16,6425.66,4724.4,2497.77,697.851,4356.96
157.2,4935.78,809.676,5097.21,1149.41,9005.15,4453.63,6822.23,8896.05,895.424,8798.59,1583.6,3124.5,8035.55,6427.06,4725.79,2499.15,699.243,4358.34
157.25,4937.18,811.069,5098.6,1150.8,9006.54,4455.01,6823.62,8897.45,896.813,8799.98,1584.99,3125.89,8036.94,6428.45,4727.18,2500.54,700.636,4359.72
157.3,4938.57,812.462,5099.99,1152.19,9007.93,4456.4,6825.01,8898.84,898.202,8801.37,1586.38,3127.28,8038.33,6429.85,4728.57,2501.93,702.028,4361.09
157.35,4939.96,813.856,5101.38,1153.58,9009.32,4457.79,6826.4,8900.23,899.59,8802.76,1587.77,3128.67,8039.72,6431.25,4729.96,2503.32,703.42,4362.47
157.4,4941.35,815.249,5102.77,1154.97,9010.71,4459.17,6827.79,8901.62,900.979,8804.14,1589.16,3130.06,8041.11,6432.65,4731.35,2504.71,704.813,4363.85
157.45,4942.75,816.643,5104.16,1156.36,9012.1,4460.56,6829.18,8903.01,902.368,8805.53,1590.55,3131.45,8042.5,6434.04,4732.74,2506.1,706.205,4365.23
157.5,4944.14,818.036,5105.55,1157.75,9013.48,4461.94,6830.57,8904.4,903.757,8806.92,1591.94,3132.84,8043.89,6435.44,4734.13,2507.49,707.598,4366.61
157.55,4945.53,819.429,5106.93,1159.14,9014.87,4463.33,6831.96,8905.79,905.146,8808.31,1593.33,3134.23,8045.28,6436.84,4735.52,2508.88,708.99,4367.98
157.6,4946.93,820.823,5108.32,1160.52,9016.26,4464.72,6833.35,8907.18,906.535,8809.7,1594.71,3135.61,8046.67,6438.24,4736.9,2510.26,710.383,4369.36
157.65,4948.32,822.216,5109.71,1161.91,9017.65,4466.1,6834.74,8908.57,907.924,8811.09,1596.1,3137,8048.06,6439.63,4738.29,2511.65,711.775,4370.74
157.7,4949.71,823.609,5111.1,1163.3,9019.04,4467.49,6836.13,8909.96,909.313,8812.48,1597.49,3138.39,8049.45,6441.03,4739.68,2513.04,713.167,4372.12
157.75,4951.11,825.003,5112.49,1164.69,9020.43,4468.88,6837.52,8911.35,910.702,8813.87,1598.88,3139.78,8050.84,6442.43,4741.07,2514.43,714.56,4373.5
157.8,4952.5,826.396,5113.88,1166.08,9021.82,4470.26,6838.91,8912.74,912.091,8815.26,1600.27,3141.17,8052.23,6443.83,4742.46,2515.82,715.952,4374.87
157.85,4953.89,827.79,5115.27,1167.47,9023.21,4471.65,6840.3,8914.13,913.479,8816.64,1601.66,3142.56,8053.62,6445.23,4743.85,2517.21,717.345,4376.25
157.9,4955.29,829.183,5116.66,1168.86,9024.6,4473.04,6841.69,8915.52,914.868,8818.03,1603.05,3143.95,8055.01,6446.62,4745.24,2518.6,718.737,4377.63
157.95,4956.68,830.576,5118.05,1170.25,9025.98,4474.42,6843.08,8916.91,916.257,8819.42,1604.44,3145.34,8056.4,6448.02,4746.63,2519.99,720.13,4379.01
158,4958.07,831.97,5119.43,1171.64,9027.37,4475.81,6844.47,8918.3,917.646,8820.81,1605.83,3146.73,8057.79,6449.42,4748.02,2521.37,721.522,4380.39
158.05,4959.47,833.363,5120.82,1173.03,9028.76,4477.2,6845.86,8919.69,919.035,8822.2,1607.22,3148.11,8059.18,6450.82,4749.4,2522.76,722.914,4381.76
158.1,4960.86,834.757,5122.21,1174.42,9030.15,4478.58,6847.25,8921.08,920.424,8823.59,1608.61,3149.5,8060.57,6452.21,4750.79,2524.15,724.307,4383.14
158.15,4962.25,836.15,5123.6,1175.81,9031.54,4479.97,6848.64,8922.47,921.813,8824.98,1610,3150.89,8061.96,6453.61,4752.18,2525.54,725.699,4384.52
158.2,4963.64,837.543,5124.99,1177.2,9032.93,4481.35,6850.03,8923.86,923.202,8826.37,1611.39,3152.28,8063.35,6455.01,4753.57,2526.93,727.092,4385.9
158.25,4965.04,838.937,5126.38,1178.59,9034.32,4482.74,6851.42,8925.25,924.591,8827.76,1612.78,3153.67,8064.74,6456.41,4754.96,2528.32,728.484,4387.28
158.3,4966.43,840.33,5127.77,1179.98,9035.71,4484.13,6852.81,8926.64,925.979,8829.14,1614.17,3155.06,8066.13,6457.81,4756.35,2529.71,729.876,4388.65
158.35,4967.82,841.723,5129.16,1181.37,9037.1,4485.51,6854.2,8928.03,927.368,8830.53,1615.56,3156.45,8067.52,6459.2,4757.74,2531.1,731.269,4390.03
158.4,4969.22,843.117,5130.55,1182.76,9038.48,4486.9,6855.59,8929.43,928.757,8831.92,1616.95,3157.84,8068.91,6460.6,4759.13,2532.48,732.661,4391.41
158.45,4970.61,844.51,5131.93,1184.15,9039.87,4488.29,6856.98,8930.82,930.146,8833.31,1618.34,3159.22,8070.3,6462,4760.52,2533.87,734.054,4392.79
158.5,4972,845.904,5133.32,1185.54,9041.26,4489.67,6858.37,8932.21,931.535,8834.7,1619.73,3160.61,8071.69,6463.4,4761.9,2535.26,735.446,4394.16
158.55,4973.4,847.297,5134.71,1186.93,9042.65,4491.06,6859.76,8933.6,932.924,8836.09,1621.12,3162,8073.07,6464.79,4763.29,2536.65,736.839,4395.54
158.6,4974.79,848.69,5136.1,1188.32,9044.04,4492.45,6861.15,8934.99,934.313,8837.48,1622.51,3163.39,8074.46,6466.19,4764.68,2538.04,738.231,4396.92
158.65,4976.18,850.084,5137.49,1189.71,9045.43,4493.83,6862.54,8936.38,935.702,8838.87,1623.9,3164.78,8075.85,6467.59,4766.07,2539.43,739.623,4398.3
158.7,4977.58,851.477,5138.88,1191.1,9046.82,4495.22,6863.93,8937.77,937.091,8840.26,1625.29,3166.17,8077.24,6468.99,4767.46,2540.82,741.016,4399.68
158.75,4978.97,852.871,5140.27,1192.49,9048.21,4496.61,6865.32,8939.16,938.479,8841.64,1626.68,3167.56,8078.63,6470.38,4768.85,2542.21,742.408,4401.05
158.8,4980.36,854.264,5141.66,1193.87,9049.6,4497.99,6866.71,8940.55,939.868,8843.03,1628.07,3168.95,8080.02,6471.78,4770.24,2543.6,743.801,4402.43
158.85,4981.75,855.657,5143.05,1195.26,9050.98,4499.38,6868.1,8941.94,941.257,8844.42,1629.46,3170.33,8081.41,6473.18,4771.63,2544.98,745.193,4403.81
158.9,4983.15,857.051,5144.43,1196.65,9052.37,4500.76,6869.49,8943.33,942.646,8845.81,1630.84,3171.72,8082.8,6474.58,4773.02,2546.37,746.586,4405.19
158.95,4984.54,858.444,5145.82,1198.04,9053.76,4502.15,6870.88,8944.72,944.035,8847.2,1632.23,3173.11,8084.19,6475.98,4774.4,2547.76,747.978,4406.57
159,4985.93,859.837,5147.21,1199.43,9055.15,4503.54,6872.27,8946.11,945.424,8848.59,1633.62,3174.5,8085.58,6477.37,4775.79,2549.15,749.37,4407.94
159.05,4987.33,861.231,5148.6,1200.82,9056.54,4504.92,6873.66,8947.5,946.813,8849.98,1635.01,3175.89,8086.97,6478.77,4777.18,2550.54,750.763,4409.32
159.1,4988.72,862.624,5149.99,1202.21,9057.93,4506.31,6875.05,8948.89,948.202,8851.37,1636.4,3177.28,8088.36,6480.17,4778.57,2551.93,752.155,4410.7
159.15,4990.11,864.018,5151.38,1203.6,9059.32,4507.7,6876.44,8950.28,949.591,8852.76,1637.79,3178.67,8089.75,6481.57,4779.96,2553.32,753.548,4412.08
159.2,4991.51,865.411,5152.77,1204.99,9060.71,4509.08,6877.83,8951.67,950.979,8854.14,1639.18,3180.06,8091.14,6482.96,4781.35,2554.71,754.94,4413.46
159.25,4992.9,866.804,5154.16,1206.38,9062.1,4510.47,6879.22,8953.06,952.368,8855.53,1640.57,3181.44,8092.53,6484.36,4782.74,2556.09,756.332,4414.83
159.3,4994.29,868.198,5155.55,1207.77,9063.48,4511.86,6880.61,8954.45,953.757,8856.92,1641.96,3182.83,8093.92,6485.76,4784.13,2557.48,757.725,4416.21
159.35,4995.69,869.591,5156.93,1209.16,9064.87,4513.24,6882,8955.84,955.146,8858.31,1643.35,3184.22,8095.31,6487.16,4785.52,2558.87,759.117,4417.59
159.4,4997.08,870.985,5158.32,1210.55,9066.26,4514.63,6883.39,8957.23,956.535,8859.7,1644.74,3185.61,8096.7,6488.56,4786.9,2560.26,760.51,4418.97
159.45,4998.47,872.378,5159.71,1211.94,9067.65,4516.02,6884.78,8958.62,957.924,8861.09,1646.13,3187,8098.09,6489.95,4788.29,2561.65,761.902,4420.35
159.5,4999.87,873.771,5161.1,1213.33,9069.04,4517.4,6886.17,8960.02,959.313,8862.48,1647.52,3188.39,8099.48,6491.35,4789.68,2563.04,763.295,4421.72
159.55,5001.26,875.165,5162.49,1214.72,9070.43,4518.79,6887.56,8961.41,960.702,8863.87,1648.91,3189.78,8100.87,6492.75,4791.07,2564.43,764.687,4423.1
159.6,5002.65,876.558,5163.88,1216.11,9071.82,4520.17,6888.95,8962.8,962.091,8865.26,1650.3,3191.17,8102.26,6494.15,4792.46,2565.82,766.079,4424.48
159.65,5004.04,877.951,5165.27,1217.5,9073.21,4521.56,6890.34,8964.19,963.479,8866.64,1651.69,3192.55,8103.65,6495.54,4793.85,2567.2,767.472,4425.86
159.7,5005.44,879.345,5166.66,1218.89,9074.6,4522.95,6891.73,8965.58,964.868,8868.03,1653.08,3193.94,8105.04,6496.94,4795.24,2568.59,768.864,4427.24
159.75,5006.83,880.738,5168.05,1220.28,9075.98,4524.33,6893.12,8966.97,966.257,8869.42,1654.47,3195.33,8106.43,6498.34,4796.63,2569.98,770.257,4428.61
159.8,5008.22,882.132,5169.43,1221.67,9077.37,4525.72,6894.51,8968.36,967.646,8870.81,1655.86,3196.72,8107.82,6499.74,4798.02,2571.37,771.649,4429.99
159.85,5009.62,883.525,5170.82,1223.06,9078.76,4527.11,6895.9,8969.75,969.035,8872.2,1657.25,3198.11,8109.21,6501.13,4799.4,2572.76,773.042,4431.37
159.9,5011.01,884.918,5172.21,1224.45,9080.15,4528.49,6897.29,8971.14,970.424,8873.59,1658.64,3199.5,8110.6,6502.53,4800.79,2574.15,774.434,4432.75
159.95,5012.4,886.312,5173.6,1225.84,9081.54,4529.88,6898.68,8972.53,971.813,8874.98,1660.03,3200.89,8111.99,6503.93,4802.18,2575.54,775.826,4434.13
160,5013.8,887.705,5174.99,1227.23,9082.93,4531.27,6900.07,8973.92,973.202,8876.37,1661.42,3202.28,8113.38,6505.33,4803.57,2576.93,777.219,4435.5
160.05,5015.19,889.099,5176.38,1228.61,9084.32,4532.65,6901.46,8975.31,974.591,8877.76,1662.81,3203.66,8114.77,6506.73,4804.96,2578.31,778.611,4436.88
160.1,5016.58,890.492,5177.77,1230,9085.71,4534.04,6902.85,8976.7,975.979,8879.14,1664.2,3205.05,8116.16,6508.12,4806.35,2579.7,780.004,4438.26
160.15,5017.98,891.885,5179.16,1231.39,9087.1,4535.43,6904.24,8978.09,977.368,8880.53,1665.59,3206.44,8117.55,6509.52,4807.74,2581.09,781.396,4439.64
160.2,5019.37,893.279,5180.55,1232.78,9088.48,4536.81,6905.63,8979.48,978.757,8881.92,1666.97,3207.83,8118.93,6510.92,4809.13,2582.48,782.788,4441.02
160.25,5020.76,894.672,5181.93,1234.17,9089.87,4538.2,6907.02,8980.87,980.146,8883.31,1668.36,3209.22,8120.32,6512.32,4810.52,2583.87,784.181,4442.39
160.3,5022.16,896.066,5183.32,1235.56,9091.26,4539.59,6908.41,8982.26,981.535,8884.7,1669.75,3210.61,8121.71,6513.71,4811.9,2585.26,785.573,4443.77
160.35,5023.55,897.459,5184.71,1236.95,9092.65,4540.97,6909.8,8983.65,982.924,8886.09,1671.14,3212,8123.1,6515.11,4813.29,2586.65,786.966,4445.15
160.4,5024.94,898.852,5186.1,1238.34,9094.04,4542.36,6911.19,8985.04,984.313,8887.48,1672.53,3213.39,8124.49,6516.51,4814.68,2588.04,788.358,4446.53
160.45,5026.33,900.246,5187.49,1239.73,9095.43,4543.74,6912.58,8986.43,985.702,8888.87,1673.92,3214.77,8125.88,6517.91,4816.07,2589.42,789.751,4447.91
160.5,5027.73,901.639,5188.88,1241.12,9096.82,4545.13,6913.97,8987.82,987.091,8890.26,1675.31,3216.16,8127.27,6519.31,4817.46,2590.81,791.143,4449.28
160.55,5029.12,903.032,5190.27,1242.51,9098.21,4546.52,6915.36,8989.21,988.479,8891.64,1676.7,3217.55,8128.66,6520.7,4818.85,2592.2,792.535,4450.66
160.6,5030.51,904.426,5191.66,1243.9,9099.6,4547.9,6916.75,8990.6,989.868,8893.03,1678.09,3218.94,8130.05,6522.1,4820.24,2593.59,793.928,4452.04
160.65,5031.91,905.819,5193.05,1245.29,9100.98,4549.29,6918.14,8992,991.257,8894.42,1679.48,3220.33,8131.44,6523.5,4821.63,2594.98,795.32,4453.42
160.7,5033.3,907.213,5194.43,1246.68,9102.37,4550.68,6919.53,8993.39,992.646,8895.81,1680.87,3221.72,8132.83,6524.9,4823.02,2596.37,796.713,4454.8
160.75,5034.69,908.606,5195.82,1248.07,9103.76,4552.06,6920.92,8994.78,994.035,8897.2,1682.26,3223.11,8134.22,6526.29,4824.4,2597.76,798.105,4456.17
160.8,5036.09,909.999,5197.21,1249.46,9105.15,4553.45,6922.31,8996.17,995.424,8898.59,1683.65,3224.5,8135.61,6527.69,4825.79,2599.15,799.497,4457.55
160.85,5037.48,911.393,5198.6,1250.85,9106.54,4554.84,6923.7,8997.56,996.813,8899.98,1685.04,3225.88,8137,6529.09,4827.18,2600.54,800.89,4458.93
160.9,5038.87,912.786,5199.99,1252.24,9107.93,4556.22,6925.09,8998.95,998.202,8901.37,1686.43,3227.27,8138.39,6530.49,4828.57,2601.92,802.282,4460.31
160.95,5040.27,914.18,5201.38,1253.63,9109.32,4557.61,6926.48,9000.34,999.591,8902.76,1687.82,3228.66,8139.78,6531.88,4829.96,2603.31,803.675,4461.69
161,5041.66,915.573,5202.77,1255.02,9110.71,4559,6927.87,9001.73,1000.98,8904.14,1689.21,3230.05,8141.17,6533.28,4831.35,2604.7,805.067,4463.06
161.05,5043.05,916.966,5204.16,1256.41,9112.1,4560.38,6929.26,9003.12,1002.37,8905.53,1690.6,3231.44,8142.56,6534.68,4832.74,2606.09,806.46,4464.44
161.1,5044.44,918.36,5205.55,1257.8,9113.48,4561.77,6930.65,9004.51,1003.76,8906.92,1691.99,3232.83,8143.95,6536.08,4834.13,2607.48,807.852,4465.82
161.15,5045.84,919.753,5206.93,1259.19,9114.87,4563.15,6932.04,9005.9,1005.15,8908.31,1693.38,3234.22,8145.34,6537.48,4835.52,2608.87,809.244,4467.2
161.2,5047.23,921.147,5208.32,1260.58,9116.26,4564.54,6933.43,9007.29,1006.53,8909.7,1694.77,3235.61,8146.73,6538.87,4836.9,2610.26,810.637,4468.58
161.25,5048.62,922.54,5209.71,1261.97,9117.65,4565.93,6934.82,9008.68,1007.92,8911.09,1696.16,3236.99,8148.12,6540.27,4838.29,2611.65,812.029,4469.95
161.3,5050.02,923.933,5211.1,1263.35,9119.04,4567.31,6936.21,9010.07,1009.31,8912.48,1697.55,3238.38,8149.51,6541.67,4839.68,2613.03,813.422,4471.33
161.35,5051.41,925.327,5212.49,1264.74,9120.43,4568.7,6937.6,9011.46,1010.7,8913.87,1698.94,3239.77,8150.9,6543.07,4841.07,2614.42,814.814,4472.71
161.4,5052.8,926.72,5213.88,1266.13,9121.82,4570.09,6938.99,9012.85,1012.09,8915.26,1700.33,3241.16,8152.29,6544.46,4842.46,2615.81,816.207,4474.09
161.45,5054.2,928.114,5215.27,1267.52,9123.21,4571.47,6940.38,9014.24,1013.48,8916.64,1701.72,3242.55,8153.68,6545.86,4843.85,2617.2,817.599,4475.47
161.5,5055.59,929.507,5216.66,1268.91,9124.6,4572.86,6941.77,9015.63,1014.87,8918.03,1703.1,3243.94,8155.07,6547.26,4845.24,2618.59,818.991,4476.84
161.55,5056.98,930.9,5218.05,1270.3,9125.98,4574.25,6943.16,9017.02,1016.26,8919.42,1704.49,3245.33,8156.46,6548.66,4846.63,2619.98,820.384,4478.22
161.6,5058.38,932.294,5219.43,1271.69,9127.37,4575.63,6944.55,9018.41,1017.65,8920.81,1705.88,3246.72,8157.85,6550.06,4848.02,2621.37,821.776,4479.6
161.65,5059.77,933.687,5220.82,1273.08,9128.76,4577.02,6945.94,9019.8,1019.03,8922.2,1707.27,3248.11,8159.24,6551.45,4849.4,2622.76,823.169,4480.98
161.7,5061.16,935.081,5222.21,1274.47,9130.15,4578.41,6947.33,9021.19,1020.42,8923.59,1708.66,3249.49,8160.63,6552.85,4850.79,2624.14,824.561,4482.36
161.75,5062.56,936.474,5223.6,1275.86,9131.54,4579.79,6948.72,9022.59,1021.81,8924.98,1710.05,3250.88,8162.02,6554.25,4852.18,2625.53,825.953,4483.73
161.8,5063.95,937.867,5224.99,1277.25,9132.93,4581.18,6950.11,9023.98,1023.2,8926.37,1711.44,3252.27,8163.41,6555.65,4853.57,2626.92,827.346,4485.11
161.85,5065.34,939.261,5226.38,1278.64,9134.32,4582.57,6951.5,9025.37,1024.59,8927.76,1712.83,3253.66,8164.79,6557.04,4854.96,2628.31,828.738,4486.49
161.9,5066.73,940.654,5227.77,1280.03,9135.71,4583.95,6952.89,9026.76,1025.98,8929.14,1714.22,3255.05,8166.18,6558.44,4856.35,2629.7,830.131,4487.87
161.95,5068.13,942.048,5229.16,1281.42,9137.1,4585.34,6954.28,9028.15,1027.37,8930.53,1715.61,3256.44,8167.57,6559.84,4857.74,2631.09,831.523,4489.25
162,5069.52,943.441,5230.55,1282.81,9138.48,4586.72,6955.67,9029.54,1028.76,8931.92,1717,3257.83,8168.96,6561.24,4859.13,2632.48,832.916,4490.62
162.05,5070.91,944.834,5231.93,1284.2,9139.87,4588.11,6957.06,9030.93,1030.15,8933.31,1718.39,3259.22,8170.35,6562.63,4860.52,2633.87,834.308,4492
162.1,5072.31,946.228,5233.32,1285.59,9141.26,4589.5,6958.45,9032.32,1031.53,8934.7,1719.78,3260.6,8171.74,6564.03,4861.9,2635.25,835.7,4493.38
162.15,5073.7,947.621,5234.71,1286.98,9142.65,4590.88,6959.84,9033.71,1032.92,8936.09,1721.17,3261.99,8173.13,6565.43,4863.29,2636.64,837.093,4494.76
162.2,5075.09,949.015,5236.1,1288.37,9144.04,4592.27,6961.23,9035.1,1034.31,8937.48,1722.56,3263.38,8174.52,6566.83,4864.68,2638.03,838.485,4496.14
162.25,5076.49,950.408,5237.49,1289.76,9145.43,4593.66,6962.62,9036.49,1035.7,8938.87,1723.95,3264.77,8175.91,6568.23,4866.07,2639.42,839.878,4497.51
162.3,5077.88,951.801,5238.88,1291.15,9146.82,4595.04,6964.01,9037.88,1037.09,8940.26,1725.34,3266.16,8177.3,6569.62,4867.46,2640.81,841.27,4498.89
162.35,5079.27,953.195,5240.27,1292.54,9148.21,4596.43,6965.4,9039.27,1038.48,8941.64,1726.73,3267.55,8178.69,6571.02,4868.85,2642.2,842.662,4500.27
162.4,5080.67,954.588,5241.66,1293.93,9149.6,4597.82,6966.79,9040.66,1039.87,8943.03,1728.12,3268.94,8180.08,6572.42,4870.24,2643.59,844.055,4501.65
162.45,5082.06,955.982,5243.05,1295.32,9150.98,4599.2,6968.18,9042.05,1041.26,8944.42,1729.51,3270.33,8181.47,6573.82,4871.63,2644.98,845.447,4503.03
162.5,5083.45,957.375,5244.43,1296.71,9152.37,4600.59,6969.57,9043.44,1042.65,8945.81,1730.9,3271.71,8182.86,6575.21,4873.02,2646.36,846.84,4504.4
162.55,5084.85,958.768,5245.82,1298.09,9153.76,4601.98,6970.96,9044.83,1044.03,8947.2,1732.29,3273.1,8184.25,6576.61,4874.4,2647.75,848.232,4505.78
162.6,5086.24,960.162,5247.21,1299.48,9155.15,4603.36,6972.35,9046.22,1045.42,8948.59,1733.68,3274.49,8185.64,6578.01,4875.79,2649.14,849.625,4507.16
162.65,5087.63,961.555,5248.6,1300.87,9156.54,4604.75,6973.74,9047.61,1046.81,8949.98,1735.07,3275.88,8187.03,6579.41,4877.18,2650.53,851.017,4508.54
162.7,5089.02,962.949,5249.99,1302.26,9157.93,4606.14,6975.13,9049,1048.2,8951.37,1736.46,3277.27,8188.42,6580.81,4878.57,2651.92,852.409,4509.92
162.75,5090.42,964.342,5251.38,1303.65,9159.32,4607.52,6976.52,9050.39,1049.59,8952.76,1737.85,3278.66,8189.81,6582.2,4879.96,2653.31,853.802,4511.29
162.8,5091.81,965.735,5252.77,1305.04,9160.71,4608.91,6977.91,9051.78,1050.98,8954.14,1739.24,3280.05,8191.2,6583.6,4881.35,2654.7,855.194,4512.67
162.85,5093.2,967.129,5254.16,1306.43,9162.1,4610.29,6979.3,9053.17,1052.37,8955.53,1740.62,3281.44,8192.59,6585,4882.74,2656.09,856.587,4514.05
162.9,5094.6,968.522,5255.55,1307.82,9163.48,4611.68,6980.69,9054.57,1053.76,8956.92,1742.01,3282.82,8193.98,6586.4,4884.13,2657.48,857.979,4515.43
162.95,5095.99,969.916,5256.93,1309.21,9164.87,4613.07,6982.08,9055.96,1055.15,8958.31,1743.4,3284.21,8195.37,6587.79,4885.52,2658.86,859.371,4516.81
163,5097.38,971.309,5258.32,1310.6,9166.26,4614.45,6983.47,9057.35,1056.53,8959.7,1744.79,3285.6,8196.76,6589.19,4886.9,2660.25,860.764,4518.18
163.05,5098.78,972.702,5259.71,1311.99,9167.65,4615.84,6984.86,9058.74,1057.92,8961.09,1746.18,3286.99,8198.15,6590.59,4888.29,2661.64,862.156,4519.56
163.1,5100.17,974.096,5261.1,1313.38,9169.04,4617.23,6986.25,9060.13,1059.31,8962.48,1747.57,3288.38,8199.54,6591.99,4889.68,2663.03,863.549,4520.94
163.15,5101.56,975.489,5262.49,1314.77,9170.43,4618.61,6987.64,9061.52,1060.7,8963.87,1748.96,3289.77,8200.93,6593.39,4891.07,2664.42,864.941,4522.32
163.2,5102.96,976.883,5263.88,1316.16,9171.82,4620,6989.03,9062.91,1062.09,8965.26,1750.35,3291.16,8202.32,6594.78,4892.46,2665.81,866.334,4523.7
163.25,5104.35,978.276,5265.27,1317.55,9173.21,4621.39,6990.42,9064.3,1063.48,8966.64,1751.74,3292.55,8203.71,6596.18,4893.85,2667.2,867.726,4525.07
163.3,5105.74,979.669,5266.66,1318.94,9174.6,4622.77,6991.81,9065.69,1064.87,8968.03,1753.13,3293.93,8205.1,6597.58,4895.24,2668.59,869.118,4526.45
163.35,5107.14,981.063,5268.05,1320.33,9175.98,4624.16,6993.2,9067.08,1066.26,8969.42,1754.52,3295.32,8206.49,6598.98,4896.63,2669.97,870.511,4527.83
163.4,5108.53,982.456,5269.43,1321.72,9177.37,4625.55,6994.59,9068.47,1067.65,8970.81,1755.91,3296.71,8207.88,6600.37,4898.02,2671.36,871.903,4529.21
163.45,5109.92,983.85,5270.82,1323.11,9178.76,4626.93,6995.98,9069.86,1069.03,8972.2,1757.3,3298.1,8209.27,6601.77,4899.4,2672.75,873.296,4530.59
163.5,5111.31,985.243,5272.21,1324.5,9180.15,4628.32,6997.37,9071.25,1070.42,8973.59,1758.69,3299.49,8210.66,6603.17,4900.79,2674.14,874.688,4531.96
