time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11
136.7,9140.09,6021.07,5075.32,7991.69,9067.64,6235.13,3037.08,3430.4,8974.37,200.218,2896.01
136.75,9141.48,6022.46,5076.71,7993.1,9069.04,6236.51,3038.47,3431.79,8975.76,201.609,2897.4
136.8,9142.87,6023.85,5078.1,7994.51,9070.43,6237.9,3039.86,3433.18,8977.16,202.999,2898.79
136.85,9144.26,6025.23,5079.49,7995.92,9071.83,6239.29,3041.25,3434.57,8978.55,204.389,2900.18
136.9,9145.64,6026.62,5080.88,7997.33,9073.23,6240.68,3042.64,3435.96,8979.95,205.78,2901.57
136.95,9147.03,6028.01,5082.26,7998.74,9074.62,6242.07,3044.03,3437.35,8981.34,207.17,2902.96
137,9148.42,6029.4,5083.65,8000.15,9076.02,6243.46,3045.42,3438.74,8982.73,208.56,2904.35
137.05,9149.81,6030.79,5085.04,8001.56,9077.42,6244.85,3046.81,3440.13,8984.13,209.951,2905.74
137.1,9151.2,6032.18,5086.43,8002.97,9078.81,6246.24,3048.2,3441.52,8985.52,211.341,2907.13
137.15,9152.59,6033.57,5087.82,8004.37,9080.21,6247.63,3049.59,3442.91,8986.92,212.731,2908.52
137.2,9153.98,6034.96,5089.21,8005.78,9081.61,6249.01,3050.98,3444.3,8988.31,214.122,2909.91
137.25,9155.37,6036.35,5090.6,8007.19,9083,6250.4,3052.37,3445.69,8989.7,215.512,2911.3
137.3,9156.76,6037.74,5091.99,8008.6,9084.4,6251.79,3053.76,3447.08,8991.1,216.902,2912.69
137.35,9158.14,6039.12,5093.38,8010.01,9085.8,6253.18,3055.15,3448.47,8992.49,218.292,2914.08
137.4,9159.53,6040.51,5094.76,8011.42,9087.19,6254.57,3056.54,3449.85,8993.89,219.683,2915.47
137.45,9160.92,6041.9,5096.15,8012.83,9088.59,6255.96,3057.93,3451.24,8995.28,221.073,2916.86
137.5,9162.31,6043.29,5097.54,8014.24,9089.99,6257.35,3059.32,3452.63,8996.67,222.463,2918.25
137.55,9163.7,6044.68,5098.93,8015.64,9091.38,6258.74,3060.71,3454.02,8998.07,223.854,2919.64
137.6,9165.09,6046.07,5100.32,8017.05,9092.78,6260.13,3062.1,3455.41,8999.46,225.244,2921.03
137.65,9166.48,6047.46,5101.71,8018.46,9094.18,6261.51,3063.49,3456.8,9000.86,226.634,2922.42
137.7,9167.87,6048.85,5103.1,8019.87,9095.57,6262.9,3064.88,3458.19,9002.25,228.025,2923.81
137.75,9169.26,6050.24,5104.49,8021.28,9096.97,6264.29,3066.27,3459.58,9003.64,229.415,2925.2
137.8,9170.64,6051.63,5105.88,8022.69,9098.37,6265.68,3067.66,3460.97,9005.04,230.805,2926.59
137.85,9172.03,6053.02,5107.26,8024.1,9099.76,6267.07,3069.05,3462.36,9006.43,232.196,2927.98
137.9,9173.42,6054.4,5108.65,8025.51,9101.16,6268.46,3070.44,3463.75,9007.83,233.586,2929.37
137.95,9174.81,6055.79,5110.04,8026.92,9102.56,6269.85,3071.83,3465.14,9009.22,234.976,2930.76
138,9176.2,6057.18,5111.43,8028.32,9103.95,6271.24,3073.21,3466.53,9010.61,236.367,2932.15
138.05,9177.59,6058.57,5112.82,8029.73,9105.35,6272.63,3074.6,3467.92,9012.01,237.757,2933.54
138.1,9178.98,6059.96,5114.21,8031.14,9106.75,6274.01,3075.99,3469.31,9013.4,239.147,2934.93
138.15,9180.37,6061.35,5115.6,8032.55,9108.14,6275.4,3077.38,3470.7,9014.8,240.538,2936.32
138.2,9181.76,6062.74,5116.99,8033.96,9109.54,6276.79,3078.77,3472.09,9016.19,241.928,2937.71
138.25,9183.14,6064.13,5118.38,8035.37,9110.93,6278.18,3080.16,3473.48,9017.58,243.318,2939.1
138.3,9184.53,6065.52,5119.76,8036.78,9112.33,6279.57,3081.55,3474.87,9018.98,244.709,2940.49
138.35,9185.92,6066.91,5121.15,8038.19,9113.73,6280.96,3082.94,3476.26,9020.37,246.099,2941.88
138.4,9187.31,6068.29,5122.54,8039.6,9115.12,6282.35,3084.33,3477.65,9021.77,247.489,2943.27
138.45,9188.7,6069.68,5123.93,8041,9116.52,6283.74,3085.72,3479.04,9023.16,248.88,2944.66
138.5,9190.09,6071.07,5125.32,8042.41,9117.92,6285.13,3087.11,3480.43,9024.56,250.27,2946.05
138.55,9191.48,6072.46,5126.71,8043.82,9119.31,6286.51,3088.5,3481.82,9025.95,251.66,2947.44
138.6,9192.87,6073.85,5128.1,8045.23,9120.71,6287.9,3089.89,3483.21,9027.34,253.051,2948.83
138.65,9194.26,6075.24,5129.49,8046.64,9122.11,6289.29,3091.28,3484.6,9028.74,254.441,2950.22
138.7,9195.64,6076.63,5130.88,8048.05,9123.5,6290.68,3092.67,3485.99,9030.13,255.831,2951.61
138.75,9197.03,6078.02,5132.26,8049.46,9124.9,6292.07,3094.06,3487.38,9031.53,257.222,2953
138.8,9198.42,6079.41,5133.65,8050.87,9126.3,6293.46,3095.45,3488.77,9032.92,258.612,2954.39
138.85,9199.81,6080.8,5135.04,8052.27,9127.69,6294.85,3096.84,3490.16,9034.31,260.002,2955.78
138.9,9201.2,6082.18,5136.43,8053.68,9129.09,6296.24,3098.23,3491.55,9035.71,261.393,2957.17
138.95,9202.59,6083.57,5137.82,8055.09,9130.49,6297.63,3099.62,3492.94,9037.1,262.783,2958.56
139,9203.98,6084.96,5139.21,8056.5,9131.88,6299.01,3101.01,3494.33,9038.5,264.173,2959.95
139.05,9205.37,6086.35,5140.6,8057.91,9133.28,6300.4,3102.4,3495.71,9039.89,265.564,2961.34
139.1,9206.76,6087.74,5141.99,8059.32,9134.68,6301.79,3103.79,3497.1,9041.28,266.954,2962.73
139.15,9208.14,6089.13,5143.38,8060.73,9136.07,6303.18,3105.18,3498.49,9042.68,268.344,2964.12
139.2,9209.53,6090.52,5144.76,8062.14,9137.47,6304.57,3106.57,3499.88,9044.07,269.735,2965.51
139.25,9210.92,6091.91,5146.15,8063.55,9138.87,6305.96,3107.96,3501.27,9045.47,271.125,2966.9
139.3,9212.31,6093.3,5147.54,8064.95,9140.26,6307.35,3109.35,3502.66,9046.86,272.515,2968.29
139.35,9213.7,6094.69,5148.93,8066.36,9141.66,6308.74,3110.74,3504.05,9048.25,273.906,2969.67
139.4,9215.09,6096.07,5150.32,8067.77,9143.06,6310.13,3112.13,3505.44,9049.65,275.296,2971.06
139.45,9216.48,6097.46,5151.71,8069.18,9144.45,6311.51,3113.52,3506.83,9051.04,276.686,2972.45
139.5,9217.87,6098.85,5153.1,8070.59,9145.85,6312.9,3114.91,3508.22,9052.44,278.077,2973.84
139.55,9219.26,6100.24,5154.49,8072,9147.25,6314.29,3116.3,3509.61,9053.83,279.467,2975.23
139.6,9220.64,6101.63,5155.88,8073.41,9148.64,6315.68,3117.69,3511,9055.22,280.857,2976.62
139.65,9222.03,6103.02,5157.26,8074.82,9150.04,6317.07,3119.08,3512.39,9056.62,282.247,2978.01
139.7,9223.42,6104.41,5158.65,8076.23,9151.44,6318.46,3120.47,3513.78,9058.01,283.638,2979.4
139.75,9224.81,6105.8,5160.04,8077.63,9152.83,6319.85,3121.86,3515.17,9059.41,285.028,2980.79
139.8,9226.2,6107.19,5161.43,8079.04,9154.23,6321.24,3123.25,3516.56,9060.8,286.418,2982.18
139.85,9227.59,6108.58,5162.82,8080.45,9155.63,6322.63,3124.64,3517.95,9062.19,287.809,2983.57
139.9,9228.98,6109.96,5164.21,8081.86,9157.02,6324.01,3126.03,3519.34,9063.59,289.199,2984.96
139.95,9230.37,6111.35,5165.6,8083.27,9158.42,6325.4,3127.42,3520.73,9064.98,290.589,2986.35
140,9231.76,6112.74,5166.99,8084.68,9159.82,6326.79,3128.81,3522.12,9066.38,291.98,2987.74
140.05,9233.14,6114.13,5168.38,8086.09,9161.21,6328.18,3130.2,3523.51,9067.77,293.37,2989.13
140.1,9234.53,6115.52,5169.76,8087.5,9162.61,6329.57,3131.59,3524.9,9069.16,294.76,2990.52
140.15,9235.92,6116.91,5171.15,8088.91,9164,6330.96,3132.98,3526.29,9070.56,296.151,2991.91
140.2,9237.31,6118.3,5172.54,8090.31,9165.4,6332.35,3134.37,3527.68,9071.95,297.541,2993.3
140.25,9238.7,6119.69,5173.93,8091.72,9166.8,6333.74,3135.76,3529.07,9073.35,298.931,2994.69
140.3,9240.09,6121.08,5175.32,8093.13,9168.19,6335.13,3137.15,3530.46,9074.74,300.322,2996.08
140.35,9241.48,6122.47,5176.71,8094.54,9169.59,6336.51,3138.54,3531.85,9076.13,301.712,2997.47
140.4,9242.87,6123.86,5178.1,8095.95,9170.99,6337.9,3139.93,3533.24,9077.53,303.102,2998.86
140.45,9244.26,6125.24,5179.49,8097.36,9172.38,6339.29,3141.32,3534.63,9078.92,304.493,3000.25
140.5,9245.64,6126.63,5180.88,8098.77,9173.78,6340.68,3142.71,3536.02,9080.32,305.883,3001.64
140.55,9247.03,6128.02,5182.26,8100.18,9175.18,6342.07,3144.1,3537.41,9081.71,307.273,3003.03
140.6,9248.42,6129.41,5183.65,8101.58,9176.57,6343.46,3145.49,3538.8,9083.1,308.664,3004.42
140.65,9249.81,6130.8,5185.04,8102.99,9177.97,6344.85,3146.88,3540.19,9084.5,310.054,3005.81
140.7,9251.2,6132.19,5186.43,8104.4,9179.37,6346.24,3148.27,3541.58,9085.89,311.444,3007.2
140.75,9252.59,6133.58,5187.82,8105.81,9180.76,6347.63,3149.66,3542.96,9087.29,312.835,3008.59
140.8,9253.98,6134.97,5189.21,8107.22,9182.16,6349.01,3151.05,3544.35,9088.68,314.225,3009.98
140.85,9255.37,6136.36,5190.6,8108.63,9183.56,6350.4,3152.44,3545.74,9090.07,315.615,3011.37
140.9,9256.76,6137.75,5191.99,8110.04,9184.95,6351.79,3153.83,3547.13,9091.47,317.006,3012.76
140.95,9258.14,6139.13,5193.38,8111.45,9186.35,6353.18,3155.22,3548.52,9092.86,318.396,3014.15
141,9259.53,6140.52,5194.76,8112.86,9187.75,6354.57,3156.61,3549.91,9094.26,319.786,3015.54
141.05,9260.92,6141.91,5196.15,8114.26,9189.14,6355.96,3157.99,3551.3,9095.65,321.177,3016.93
141.1,9262.31,6143.3,5197.54,8115.67,9190.54,6357.35,3159.38,3552.69,9097.04,322.567,3018.32
141.15,9263.7,6144.69,5198.93,8117.08,9191.94,6358.74,3160.77,3554.08,9098.44,323.957,3019.71
141.2,9265.09,6146.08,5200.32,8118.49,9193.33,6360.13,3162.16,3555.47,9099.83,325.347,3021.1
141.25,9266.48,6147.47,5201.71,8119.9,9194.73,6361.51,3163.55,3556.86,9101.23,326.738,3022.49
141.3,9267.87,6148.86,5203.1,8121.31,9196.13,6362.9,3164.94,3558.25,9102.62,328.128,3023.88
141.35,9269.26,6150.25,5204.49,8122.72,9197.52,6364.29,3166.33,3559.64,9104.01,329.518,3025.27
141.4,9270.64,6151.64,5205.88,8124.13,9198.92,6365.68,3167.72,3561.03,9105.41,330.909,3026.66
141.45,9272.03,6153.02,5207.26,8125.54,9200.32,6367.07,3169.11,3562.42,9106.8,332.299,3028.05
141.5,9273.42,6154.41,5208.65,8126.94,9201.71,6368.46,3170.5,3563.81,9108.2,333.689,3029.44
141.55,9274.81,6155.8,5210.04,8128.35,9203.11,6369.85,3171.89,3565.2,9109.59,335.08,3030.83
141.6,9276.2,6157.19,5211.43,8129.76,9204.51,6371.24,3173.28,3566.59,9110.98,336.47,3032.22
141.65,9277.59,6158.58,5212.82,8131.17,9205.9,6372.63,3174.67,3567.98,9112.38,337.86,3033.61
141.7,9278.98,6159.97,5214.21,8132.58,9207.3,6374.01,3176.06,3569.37,9113.77,339.251,3035
141.75,9280.37,6161.36,5215.6,8133.99,9208.7,6375.4,3177.45,3570.76,9115.17,340.641,3036.39
141.8,9281.76,6162.75,5216.99,8135.4,9210.09,6376.79,3178.84,3572.15,9116.56,342.031,3037.78
141.85,9283.14,6164.14,5218.38,8136.81,9211.49,6378.18,3180.23,3573.54,9117.95,343.422,3039.17
141.9,9284.53,6165.53,5219.76,8138.22,9212.89,6379.57,3181.62,3574.93,9119.35,344.812,3040.56
141.95,9285.92,6166.91,5221.15,8139.62,9214.28,6380.96,3183.01,3576.32,9120.74,346.202,3041.95
142,9287.31,6168.3,5222.54,8141.03,9215.68,6382.35,3184.4,3577.71,9122.14,347.593,3043.34
142.05,9288.7,6169.69,5223.93,8142.44,9217.08,6383.74,3185.79,3579.1,9123.53,348.983,3044.73
142.1,9290.09,6171.08,5225.32,8143.85,9218.47,6385.13,3187.18,3580.49,9124.93,350.373,3046.12
142.15,9291.48,6172.47,5226.71,8145.26,9219.87,6386.51,3188.57,3581.88,9126.32,351.764,3047.51
142.2,9292.87,6173.86,5228.1,8146.67,9221.27,6387.9,3189.96,3583.27,9127.71,353.154,3048.9
142.25,9294.26,6175.25,5229.49,8148.08,9222.66,6389.29,3191.35,3584.66,9129.11,354.544,3050.29
142.3,9295.64,6176.64,5230.88,8149.49,9224.06,6390.68,3192.74,3586.05,9130.5,355.935,3051.68
142.35,9297.03,6178.03,5232.26,8150.9,9225.45,6392.07,3194.13,3587.44,9131.9,357.325,3053.07
142.4,9298.42,6179.42,5233.65,8152.3,9226.85,6393.46,3195.52,3588.83,9133.29,358.715,3054.46
142.45,9299.81,6180.81,5235.04,8153.71,9228.25,6394.85,3196.91,3590.21,9134.68,360.106,3055.85
142.5,9301.2,6182.19,5236.43,8155.12,9229.64,6396.24,3198.3,3591.6,9136.08,361.496,3057.24
142.55,9302.59,6183.58,5237.82,8156.53,9231.04,6397.63,3199.69,3592.99,9137.47,362.886,3058.63
142.6,9303.98,6184.97,5239.21,8157.94,9232.44,6399.01,3201.08,3594.38,9138.87,364.276,3060.01
142.65,9305.37,6186.36,5240.6,8159.35,9233.83,6400.4,3202.47,3595.77,9140.26,365.667,3061.4
142.7,9306.76,6187.75,5241.99,8160.76,9235.23,6401.79,3203.86,3597.16,9141.65,367.057,3062.79
142.75,9308.14,6189.14,5243.38,8162.17,9236.63,6403.18,3205.25,3598.55,9143.05,368.447,3064.18
142.8,9309.53,6190.53,5244.76,8163.57,9238.02,6404.57,3206.64,3599.94,9144.44,369.838,3065.57
142.85,9310.92,6191.92,5246.15,8164.98,9239.42,6405.96,3208.03,3601.33,9145.84,371.228,3066.96
142.9,9312.31,6193.31,5247.54,8166.39,9240.82,6407.35,3209.42,3602.72,9147.23,372.618,3068.35
142.95,9313.7,6194.7,5248.93,8167.8,9242.21,6408.74,3210.81,3604.11,9148.62,374.009,3069.74
143,9315.09,6196.08,5250.32,8169.21,9243.61,6410.13,3212.2,3605.5,9150.02,375.399,3071.13
143.05,9316.48,6197.47,5251.71,8170.62,9245.01,6411.51,3213.59,3606.89,9151.41,376.789,3072.52
143.1,9317.87,6198.86,5253.1,8172.03,9246.4,6412.9,3214.98,3608.28,9152.81,378.18,3073.91
143.15,9319.26,6200.25,5254.49,8173.44,9247.8,6414.29,3216.37,3609.67,9154.2,379.57,3075.3
143.2,9320.64,6201.64,5255.88,8174.85,9249.2,6415.68,3217.76,3611.06,9155.59,380.96,3076.69
143.25,9322.03,6203.03,5257.26,8176.25,9250.59,6417.07,3219.15,3612.45,9156.99,382.351,3078.08
143.3,9323.42,6204.42,5258.65,8177.66,9251.99,6418.46,3220.54,3613.84,9158.38,383.741,3079.47
143.35,9324.81,6205.81,5260.04,8179.07,9253.39,6419.85,3221.93,3615.23,9159.78,385.131,3080.86
143.4,9326.2,6207.2,5261.43,8180.48,9254.78,6421.24,3223.32,3616.62,9161.17,386.522,3082.25
143.45,9327.59,6208.59,5262.82,8181.89,9256.18,6422.63,3224.71,3618.01,9162.56,387.912,3083.64
143.5,9328.98,6209.97,5264.21,8183.3,9257.58,6424.01,3226.1,3619.4,9163.96,389.302,3085.03
143.55,9330.37,6211.36,5265.6,8184.71,9258.97,6425.4,3227.49,3620.79,9165.35,390.693,3086.42
143.6,9331.76,6212.75,5266.99,8186.12,9260.37,6426.79,3228.88,3622.18,9166.75,392.083,3087.81
143.65,9333.14,6214.14,5268.38,8187.53,9261.77,6428.18,3230.27,3623.57,9168.14,393.473,3089.2
143.7,9334.53,6215.53,5269.76,8188.93,9263.16,6429.57,3231.66,3624.96,9169.53,394.863,3090.59
143.75,9335.92,6216.92,5271.15,8190.34,9264.56,6430.96,3233.05,3626.35,9170.93,396.254,3091.98
143.8,9337.31,6218.31,5272.54,8191.75,9265.96,6432.35,3234.44,3627.74,9172.32,397.644,3093.37
143.85,9338.7,6219.7,5273.93,8193.16,9267.35,6433.74,3235.83,3629.13,9173.72,399.034,3094.76
143.9,9340.09,6221.09,5275.32,8194.57,9268.75,6435.13,3237.22,3630.52,9175.11,400.425,3096.15
143.95,9341.48,6222.48,5276.71,8195.98,9270.15,6436.51,3238.61,3631.91,9176.5,401.815,3097.54
144,9342.87,6223.86,5278.1,8197.39,9271.54,6437.9,3240,3633.3,9177.9,403.205,3098.93
144.05,9344.26,6225.25,5279.49,8198.8,9272.94,6439.29,3241.38,3634.69,9179.29,404.596,3100.32
144.1,9345.64,6226.64,5280.88,8200.21,9274.34,6440.68,3242.77,3636.08,9180.69,405.986,3101.71
144.15,9347.03,6228.03,5282.26,8201.61,9275.73,6442.07,3244.16,3637.47,9182.08,407.376,3103.1
144.2,9348.42,6229.42,5283.65,8203.02,9277.13,6443.46,3245.55,3638.86,9183.47,408.767,3104.49
144.25,9349.81,6230.81,5285.04,8204.43,9278.53,6444.85,3246.94,3640.24,9184.87,410.157,3105.88
144.3,9351.2,6232.2,5286.43,8205.84,9279.92,6446.24,3248.33,3641.63,9186.26,411.547,3107.27
144.35,9352.59,6233.59,5287.82,8207.25,9281.32,6447.63,3249.72,3643.02,9187.66,412.938,3108.66
144.4,9353.98,6234.98,5289.21,8208.66,9282.72,6449.01,3251.11,3644.41,9189.05,414.328,3110.05
144.45,9355.37,6236.37,5290.6,8210.07,9284.11,6450.4,3252.5,3645.8,9190.44,415.718,3111.44
144.5,9356.76,6237.75,5291.99,8211.48,9285.51,6451.79,3253.89,3647.19,9191.84,417.109,3112.83
144.55,9358.14,6239.14,5293.38,8212.89,9286.91,6453.18,3255.28,3648.58,9193.23,418.499,3114.22
144.6,9359.53,6240.53,5294.76,8214.29,9288.3,6454.57,3256.67,3649.97,9194.63,419.889,3115.61
144.65,9360.92,6241.92,5296.15,8215.7,9289.7,6455.96,3258.06,3651.36,9196.02,421.28,3117
144.7,9362.31,6243.31,5297.54,8217.11,9291.1,6457.35,3259.45,3652.75,9197.41,422.67,3118.39
144.75,9363.7,6244.7,5298.93,8218.52,9292.49,6458.74,3260.84,3654.14,9198.81,424.06,3119.78
144.8,9365.09,6246.09,5300.32,8219.93,9293.89,6460.13,3262.23,3655.53,9200.2,425.45,3121.17
144.85,9366.48,6247.48,5301.71,8221.34,9295.28,6461.51,3263.62,3656.92,9201.6,426.841,3122.56
144.9,9367.87,6248.87,5303.1,8222.75,9296.68,6462.9,3265.01,3658.31,9202.99,428.231,3123.95
144.95,9369.26,6250.26,5304.49,8224.16,9298.08,6464.29,3266.4,3659.7,9204.38,429.621,3125.34
145,9370.64,6251.65,5305.88,8225.57,9299.47,6465.68,3267.79,3661.09,9205.78,431.012,3126.73
145.05,9372.03,6253.03,5307.26,8226.97,9300.87,6467.07,3269.18,3662.48,9207.17,432.402,3128.12
145.1,9373.42,6254.42,5308.65,8228.38,9302.27,6468.46,3270.57,3663.87,9208.57,433.792,3129.51
145.15,9374.81,6255.81,5310.04,8229.79,9303.66,6469.85,3271.96,3665.26,9209.96,435.183,3130.9
145.2,9376.2,6257.2,5311.43,8231.2,9305.06,6471.24,3273.35,3666.65,9211.35,436.573,3132.29
145.25,9377.59,6258.59,5312.82,8232.61,9306.46,6472.63,3274.74,3668.04,9212.75,437.963,3133.68
145.3,9378.98,6259.98,5314.21,8234.02,9307.85,6474.01,3276.13,3669.43,9214.14,439.354,3135.07
145.35,9380.37,6261.37,5315.6,8235.43,9309.25,6475.4,3277.52,3670.82,9215.54,440.744,3136.46
145.4,9381.76,6262.76,5316.99,8236.84,9310.65,6476.79,3278.91,3672.21,9216.93,442.134,3137.85
145.45,9383.14,6264.15,5318.38,8238.25,9312.04,6478.18,3280.3,3673.6,9218.32,443.525,3139.24
145.5,9384.53,6265.54,5319.76,8239.65,9313.44,6479.57,3281.69,3674.99,9219.72,444.915,3140.63
145.55,9385.92,6266.92,5321.15,8241.06,9314.84,6480.96,3283.08,3676.38,9221.11,446.305,3142.02
145.6,9387.31,6268.31,5322.54,8242.47,9316.23,6482.35,3284.47,3677.77,9222.51,447.696,3143.41
145.65,9388.7,6269.7,5323.93,8243.88,9317.63,6483.74,3285.86,3679.16,9223.9,449.086,3144.8
145.7,9390.09,6271.09,5325.32,8245.29,9319.03,6485.13,3287.25,3680.55,9225.29,450.476,3146.19
145.75,9391.48,6272.48,5326.71,8246.7,9320.42,6486.51,3288.64,3681.94,9226.69,451.866,3147.57
145.8,9392.87,6273.87,5328.1,8248.11,9321.82,6487.9,3290.03,3683.33,9228.08,453.257,3148.96
145.85,9394.26,6275.26,5329.49,8249.52,9323.22,6489.29,3291.42,3684.72,9229.48,454.647,3150.35
145.9,9395.64,6276.65,5330.88,8250.93,9324.61,6490.68,3292.81,3686.11,9230.87,456.037,3151.74
145.95,9397.03,6278.04,5332.26,8252.33,9326.01,6492.07,3294.2,3687.5,9232.26,457.428,3153.13
146,9398.42,6279.43,5333.65,8253.74,9327.41,6493.46,3295.59,3688.89,9233.66,458.818,3154.52
146.05,9399.81,6280.81,5335.04,8255.15,9328.8,6494.85,3296.98,3690.27,9235.05,460.208,3155.91
146.1,9401.2,6282.2,5336.43,8256.56,9330.2,6496.24,3298.37,3691.66,9236.45,461.599,3157.3
146.15,9402.59,6283.59,5337.82,8257.97,9331.6,6497.63,3299.76,3693.05,9237.84,462.989,3158.69
146.2,9403.98,6284.98,5339.21,8259.38,9332.99,6499.01,3301.15,3694.44,9239.23,464.379,3160.08
146.25,9405.37,6286.37,5340.6,8260.79,9334.39,6500.4,3302.54,3695.83,9240.63,465.77,3161.47
146.3,9406.76,6287.76,5341.99,8262.2,9335.79,6501.79,3303.93,3697.22,9242.02,467.16,3162.86
146.35,9408.14,6289.15,5343.38,8263.61,9337.18,6503.18,3305.32,3698.61,9243.42,468.55,3164.25
146.4,9409.53,6290.54,5344.76,8265.01,9338.58,6504.57,3306.71,3700,9244.81,469.941,3165.64
146.45,9410.92,6291.93,5346.15,8266.42,9339.98,6505.96,3308.1,3701.39,9246.2,471.331,3167.03
146.5,9412.31,6293.32,5347.54,8267.83,9341.37,6507.35,3309.49,3702.78,9247.6,472.721,3168.42
146.55,9413.7,6294.7,5348.93,8269.24,9342.77,6508.74,3310.88,3704.17,9248.99,474.111,3169.81
146.6,9415.09,6296.09,5350.32,8270.65,9344.17,6510.13,3312.27,3705.56,9250.39,475.502,3171.2
146.65,9416.48,6297.48,5351.71,8272.06,9345.56,6511.51,3313.66,3706.95,9251.78,476.892,3172.59
146.7,9417.87,6298.87,5353.1,8273.47,9346.96,6512.9,3315.05,3708.34,9253.18,478.282,3173.98
146.75,9419.26,6300.26,5354.49,8274.88,9348.36,6514.29,3316.44,3709.73,9254.57,479.673,3175.37
146.8,9420.64,6301.65,5355.88,8276.29,9349.75,6515.68,3317.83,3711.12,9255.96,481.063,3176.76
146.85,9422.03,6303.04,5357.26,8277.69,9351.15,6517.07,3319.22,3712.51,9257.36,482.453,3178.15
146.9,9423.42,6304.43,5358.65,8279.1,9352.55,6518.46,3320.61,3713.9,9258.75,483.844,3179.54
146.95,9424.81,6305.82,5360.04,8280.51,9353.94,6519.85,3322,3715.29,9260.15,485.234,3180.93
147,9426.2,6307.21,5361.43,8281.92,9355.34,6521.24,3323.38,3716.68,9261.54,486.624,3182.32
147.05,9427.59,6308.59,5362.82,8283.33,9356.74,6522.63,3324.77,3718.07,9262.93,488.015,3183.71
147.1,9428.98,6309.98,5364.21,8284.74,9358.13,6524.01,3326.16,3719.46,9264.33,489.405,3185.1
147.15,9430.37,6311.37,5365.6,8286.15,9359.53,6525.4,3327.55,3720.85,9265.72,490.795,3186.49
147.2,9431.76,6312.76,5366.99,8287.56,9360.93,6526.79,3328.94,3722.24,9267.12,492.186,3187.88
147.25,9433.14,6314.15,5368.38,8288.97,9362.32,6528.18,3330.33,3723.63,9268.51,493.576,3189.27
147.3,9434.53,6315.54,5369.76,8290.37,9363.72,6529.57,3331.72,3725.02,9269.9,494.966,3190.66
147.35,9435.92,6316.93,5371.15,8291.78,9365.12,6530.96,3333.11,3726.41,9271.3,496.357,3192.05
147.4,9437.31,6318.32,5372.54,8293.19,9366.51,6532.35,3334.5,3727.8,9272.69,497.747,3193.44
147.45,9438.7,6319.71,5373.93,8294.6,9367.91,6533.74,3335.89,3729.19,9274.09,499.137,3194.83
147.5,9440.09,6321.1,5375.32,8296.01,9369.31,6535.13,3337.28,3730.58,9275.48,500.527,3196.22
147.55,9441.48,6322.48,5376.71,8297.42,9370.7,6536.51,3338.67,3731.97,9276.87,501.918,3197.61
147.6,9442.87,6323.87,5378.1,8298.83,9372.1,6537.9,3340.06,3733.36,9278.27,503.308,3199
147.65,9444.26,6325.26,5379.49,8300.24,9373.5,6539.29,3341.45,3734.75,9279.66,504.698,3200.39
147.7,9445.64,6326.65,5380.88,8301.65,9374.89,6540.68,3342.84,3736.14,9281.06,506.089,3201.78
147.75,9447.03,6328.04,5382.26,8303.05,9376.29,6542.07,3344.23,3737.53,9282.45,507.479,3203.17
147.8,9448.42,6329.43,5383.65,8304.46,9377.68,6543.46,3345.62,3738.92,9283.84,508.869,3204.56
147.85,9449.81,6330.82,5385.04,8305.87,9379.08,6544.85,3347.01,3740.31,9285.24,510.26,3205.95
147.9,9451.2,6332.21,5386.43,8307.28,9380.48,6546.24,3348.4,3741.69,9286.63,511.65,3207.34
147.95,9452.59,6333.6,5387.82,8308.69,9381.87,6547.63,3349.79,3743.08,9288.03,513.04,3208.73
148,9453.98,6334.99,5389.21,8310.1,9383.27,6549.01,3351.18,3744.47,9289.42,514.431,3210.12
148.05,9455.37,6336.37,5390.6,8311.51,9384.67,6550.4,3352.57,3745.86,9290.81,515.821,3211.51
148.1,9456.76,6337.76,5391.99,8312.92,9386.06,6551.79,3353.96,3747.25,9292.21,517.211,3212.9
148.15,9458.14,6339.15,5393.38,8314.33,9387.46,6553.18,3355.35,3748.64,9293.6,518.601,3214.29
148.2,9459.53,6340.54,5394.76,8315.73,9388.86,6554.57,3356.74,3750.03,9295,519.992,3215.68
148.25,9460.92,6341.93,5396.15,8317.14,9390.25,6555.96,3358.13,3751.42,9296.39,521.382,3217.07
148.3,9462.31,6343.32,5397.54,8318.55,9391.65,6557.35,3359.52,3752.81,9297.78,522.772,3218.46
148.35,9463.7,6344.71,5398.93,8319.96,9393.05,6558.74,3360.91,3754.2,9299.18,524.163,3219.85
148.4,9465.09,6346.1,5400.32,8321.37,9394.44,6560.13,3362.3,3755.59,9300.57,525.553,3221.24
148.45,9466.48,6347.49,5401.71,8322.78,9395.84,6561.51,3363.69,3756.98,9301.97,526.943,3222.63
148.5,9467.87,6348.88,5403.1,8324.19,9397.24,6562.9,3365.08,3758.37,9303.36,528.334,3224.02
148.55,9469.26,6350.27,5404.49,8325.6,9398.63,6564.29,3366.47,3759.76,9304.75,529.724,3225.41
148.6,9470.64,6351.65,5405.88,8327.01,9400.03,6565.68,3367.86,3761.15,9306.15,531.114,3226.8
148.65,9472.03,6353.04,5407.26,8328.41,9401.43,6567.07,3369.25,3762.54,9307.54,532.505,3228.19
148.7,9473.42,6354.43,5408.65,8329.82,9402.82,6568.46,3370.64,3763.93,9308.94,533.895,3229.58
