time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11
172.9,5145.64,2015.99,1080.87,3687,4968.69,2240.68,9020.01,9427.67,4878.47,6169.54,8873.49
172.95,5147.03,2017.38,1082.26,3688.41,4970.08,2242.07,9021.4,9429.06,4879.86,6170.93,8874.88
173,5148.42,2018.77,1083.65,3689.81,4971.48,2243.46,9022.79,9430.45,4881.26,6172.32,8876.27
173.05,5149.81,2020.16,1085.04,3691.22,4972.87,2244.85,9024.18,9431.84,4882.65,6173.71,8877.66
173.1,5151.2,2021.55,1086.43,3692.62,4974.26,2246.24,9025.57,9433.23,4884.05,6175.1,8879.05
173.15,5152.59,2022.94,1087.82,3694.03,4975.66,2247.62,9026.96,9434.62,4885.44,6176.49,8880.44
173.2,5153.98,2024.33,1089.21,3695.43,4977.05,2249.01,9028.35,9436.01,4886.84,6177.89,8881.84
173.25,5155.37,2025.72,1090.6,3696.84,4978.44,2250.4,9029.74,9437.4,4888.24,6179.28,8883.23
173.3,5156.75,2027.11,1091.98,3698.24,4979.84,2251.79,9031.13,9438.79,4889.63,6180.67,8884.62
173.35,5158.14,2028.5,1093.37,3699.65,4981.23,2253.18,9032.52,9440.18,4891.03,6182.06,8886.01
173.4,5159.53,2029.89,1094.76,3701.05,4982.62,2254.57,9033.91,9441.57,4892.42,6183.45,8887.4
173.45,5160.92,2031.28,1096.15,3702.46,4984.02,2255.96,9035.3,9442.96,4893.82,6184.84,8888.79
173.5,5162.31,2032.67,1097.54,3703.86,4985.41,2257.35,9036.7,9444.35,4895.22,6186.24,8890.18
173.55,5163.7,2034.06,1098.93,3705.27,4986.8,2258.74,9038.09,9445.74,4896.61,6187.63,8891.57
173.6,5165.09,2035.45,1100.32,3706.67,4988.2,2260.12,9039.48,9447.13,4898.01,6189.02,8892.97
173.65,5166.48,2036.84,1101.71,3708.08,4989.59,2261.51,9040.87,9448.52,4899.4,6190.41,8894.36
173.7,5167.87,2038.23,1103.1,3709.48,4990.98,2262.9,9042.26,9449.91,4900.8,6191.8,8895.75
173.75,5169.25,2039.62,1104.48,3710.89,4992.38,2264.29,9043.65,9451.3,4902.19,6193.19,8897.14
173.8,5170.64,2041.01,1105.87,3712.29,4993.77,2265.68,9045.04,9452.69,4903.59,6194.59,8898.53
173.85,5172.03,2042.4,1107.26,3713.7,4995.16,2267.07,9046.43,9454.08,4904.99,6195.98,8899.92
173.9,5173.42,2043.79,1108.65,3715.1,4996.56,2268.46,9047.82,9455.47,4906.38,6197.37,8901.31
173.95,5174.81,2045.18,1110.04,3716.51,4997.95,2269.85,9049.21,9456.86,4907.78,6198.76,8902.7
174,5176.2,2046.57,1111.43,3717.91,4999.34,2271.24,9050.6,9458.25,4909.17,6200.15,8904.1
174.05,5177.59,2047.96,1112.82,3719.32,5000.74,2272.62,9051.99,9459.64,4910.57,6201.54,8905.49
174.1,5178.98,2049.35,1114.21,3720.72,5002.13,2274.01,9053.38,9461.03,4911.96,6202.94,8906.88
174.15,5180.37,2050.74,1115.6,3722.13,5003.52,2275.4,9054.77,9462.42,4913.36,6204.33,8908.27
174.2,5181.75,2052.13,1116.98,3723.53,5004.92,2276.79,9056.16,9463.81,4914.76,6205.72,8909.66
174.25,5183.14,2053.52,1118.37,3724.94,5006.31,2278.18,9057.55,9465.2,4916.15,6207.11,8911.05
174.3,5184.53,2054.91,1119.76,3726.34,5007.7,2279.57,9058.94,9466.59,4917.55,6208.5,8912.44
174.35,5185.92,2056.3,1121.15,3727.75,5009.1,2280.96,9060.33,9467.98,4918.94,6209.89,8913.83
174.4,5187.31,2057.69,1122.54,3729.15,5010.49,2282.35,9061.73,9469.37,4920.34,6211.29,8915.23
174.45,5188.7,2059.08,1123.93,3730.56,5011.88,2283.74,9063.12,9470.76,4921.73,6212.68,8916.62
174.5,5190.09,2060.47,1125.32,3731.96,5013.27,2285.12,9064.51,9472.15,4923.13,6214.07,8918.01
174.55,5191.48,2061.86,1126.71,3733.36,5014.67,2286.51,9065.9,9473.54,4924.53,6215.46,8919.4
174.6,5192.87,2063.25,1128.1,3734.77,5016.06,2287.9,9067.29,9474.93,4925.92,6216.85,8920.79
174.65,5194.25,2064.64,1129.48,3736.17,5017.45,2289.29,9068.68,9476.32,4927.32,6218.24,8922.18
174.7,5195.64,2066.03,1130.87,3737.58,5018.85,2290.68,9070.07,9477.71,4928.71,6219.64,8923.57
174.75,5197.03,2067.42,1132.26,3738.98,5020.24,2292.07,9071.46,9479.1,4930.11,6221.03,8924.96
174.8,5198.42,2068.81,1133.65,3740.39,5021.63,2293.46,9072.85,9480.49,4931.51,6222.42,8926.35
174.85,5199.81,2070.2,1135.04,3741.79,5023.03,2294.85,9074.24,9481.88,4932.9,6223.81,8927.75
174.9,5201.2,2071.59,1136.43,3743.2,5024.42,2296.24,9075.63,9483.27,4934.3,6225.2,8929.14
174.95,5202.59,2072.98,1137.82,3744.6,5025.81,2297.62,9077.02,9484.66,4935.69,6226.59,8930.53
175,5203.98,2074.37,1139.21,3746.01,5027.21,2299.01,9078.41,9486.05,4937.09,6227.99,8931.92
175.05,5205.37,2075.76,1140.6,3747.41,5028.6,2300.4,9079.8,9487.44,4938.48,6229.38,8933.31
175.1,5206.75,2077.15,1141.98,3748.82,5029.99,2301.79,9081.19,9488.83,4939.88,6230.77,8934.7
175.15,5208.14,2078.54,1143.37,3750.22,5031.39,2303.18,9082.58,9490.22,4941.28,6232.16,8936.09
175.2,5209.53,2079.93,1144.76,3751.63,5032.78,2304.57,9083.97,9491.61,4942.67,6233.55,8937.48
175.25,5210.92,2081.32,1146.15,3753.03,5034.17,2305.96,9085.36,9493,4944.07,6234.94,8938.88
175.3,5212.31,2082.71,1147.54,3754.44,5035.57,2307.35,9086.76,9494.39,4945.46,6236.34,8940.27
175.35,5213.7,2084.1,1148.93,3755.84,5036.96,2308.74,9088.15,9495.78,4946.86,6237.73,8941.66
175.4,5215.09,2085.49,1150.32,3757.25,5038.35,2310.12,9089.54,9497.17,4948.25,6239.12,8943.05
175.45,5216.48,2086.88,1151.71,3758.65,5039.75,2311.51,9090.93,9498.56,4949.65,6240.51,8944.44
175.5,5217.87,2088.27,1153.1,3760.06,5041.14,2312.9,9092.32,9499.95,4951.05,6241.9,8945.83
175.55,5219.25,2089.66,1154.48,3761.46,5042.53,2314.29,9093.71,9501.34,4952.44,6243.29,8947.22
175.6,5220.64,2091.05,1155.87,3762.87,5043.93,2315.68,9095.1,9502.73,4953.84,6244.69,8948.61
175.65,5222.03,2092.44,1157.26,3764.27,5045.32,2317.07,9096.49,9504.12,4955.23,6246.08,8950.01
175.7,5223.42,2093.83,1158.65,3765.68,5046.71,2318.46,9097.88,9505.51,4956.63,6247.47,8951.4
175.75,5224.81,2095.22,1160.04,3767.08,5048.11,2319.85,9099.27,9506.9,4958.02,6248.86,8952.79
175.8,5226.2,2096.61,1161.43,3768.49,5049.5,2321.24,9100.66,9508.29,4959.42,6250.25,8954.18
175.85,5227.59,2098,1162.82,3769.89,5050.89,2322.62,9102.05,9509.68,4960.82,6251.64,8955.57
175.9,5228.98,2099.39,1164.21,3771.3,5052.29,2324.01,9103.44,9511.07,4962.21,6253.04,8956.96
175.95,5230.37,2100.78,1165.6,3772.7,5053.68,2325.4,9104.83,9512.46,4963.61,6254.43,8958.35
176,5231.75,2102.17,1166.98,3774.11,5055.07,2326.79,9106.22,9513.85,4965,6255.82,8959.74
176.05,5233.14,2103.56,1168.37,3775.51,5056.47,2328.18,9107.61,9515.24,4966.4,6257.21,8961.14
176.1,5234.53,2104.95,1169.76,3776.92,5057.86,2329.57,9109,9516.63,4967.79,6258.6,8962.53
176.15,5235.92,2106.34,1171.15,3778.32,5059.25,2330.96,9110.39,9518.02,4969.19,6259.99,8963.92
176.2,5237.31,2107.73,1172.54,3779.73,5060.65,2332.35,9111.79,9519.41,4970.59,6261.38,8965.31
176.25,5238.7,2109.12,1173.93,3781.13,5062.04,2333.74,9113.18,9520.8,4971.98,6262.78,8966.7
176.3,5240.09,2110.51,1175.32,3782.53,5063.43,2335.12,9114.57,9522.19,4973.38,6264.17,8968.09
176.35,5241.48,2111.9,1176.71,3783.94,5064.83,2336.51,9115.96,9523.58,4974.77,6265.56,8969.48
176.4,5242.87,2113.29,1178.1,3785.34,5066.22,2337.9,9117.35,9524.97,4976.17,6266.95,8970.87
176.45,5244.25,2114.68,1179.48,3786.75,5067.61,2339.29,9118.74,9526.36,4977.57,6268.34,8972.27
176.5,5245.64,2116.07,1180.87,3788.15,5069.01,2340.68,9120.13,9527.75,4978.96,6269.73,8973.66
176.55,5247.03,2117.46,1182.26,3789.56,5070.4,2342.07,9121.52,9529.14,4980.36,6271.13,8975.05
176.6,5248.42,2118.85,1183.65,3790.96,5071.79,2343.46,9122.91,9530.53,4981.75,6272.52,8976.44
176.65,5249.81,2120.24,1185.04,3792.37,5073.19,2344.85,9124.3,9531.92,4983.15,6273.91,8977.83
176.7,5251.2,2121.63,1186.43,3793.77,5074.58,2346.24,9125.69,9533.31,4984.54,6275.3,8979.22
176.75,5252.59,2123.02,1187.82,3795.18,5075.97,2347.62,9127.08,9534.7,4985.94,6276.69,8980.61
176.8,5253.98,2124.41,1189.21,3796.58,5077.37,2349.01,9128.47,9536.09,4987.34,6278.08,8982
176.85,5255.37,2125.8,1190.6,3797.99,5078.76,2350.4,9129.86,9537.48,4988.73,6279.48,8983.39
176.9,5256.75,2127.19,1191.98,3799.39,5080.15,2351.79,9131.25,9538.87,4990.13,6280.87,8984.79
176.95,5258.14,2128.58,1193.37,3800.8,5081.55,2353.18,9132.64,9540.26,4991.52,6282.26,8986.18
177,5259.53,2129.97,1194.76,3802.2,5082.94,2354.57,9134.03,9541.65,4992.92,6283.65,8987.57
177.05,5260.92,2131.36,1196.15,3803.61,5084.33,2355.96,9135.42,9543.04,4994.31,6285.04,8988.96
177.1,5262.31,2132.75,1197.54,3805.01,5085.73,2357.35,9136.82,9544.43,4995.71,6286.43,8990.35
177.15,5263.7,2134.14,1198.93,3806.42,5087.12,2358.74,9138.21,9545.82,4997.11,6287.83,8991.74
177.2,5265.09,2135.53,1200.32,3807.82,5088.51,2360.12,9139.6,9547.21,4998.5,6289.22,8993.13
177.25,5266.48,2136.92,1201.71,3809.23,5089.91,2361.51,9140.99,9548.6,4999.9,6290.61,8994.52
177.3,5267.87,2138.31,1203.1,3810.63,5091.3,2362.9,9142.38,9549.99,5001.29,6292,8995.92
177.35,5269.25,2139.7,1204.48,3812.04,5092.69,2364.29,9143.77,9551.38,5002.69,6293.39,8997.31
177.4,5270.64,2141.09,1205.87,3813.44,5094.09,2365.68,9145.16,9552.77,5004.08,6294.78,8998.7
177.45,5272.03,2142.48,1207.26,3814.85,5095.48,2367.07,9146.55,9554.16,5005.48,6296.18,9000.09
177.5,5273.42,2143.87,1208.65,3816.25,5096.87,2368.46,9147.94,9555.55,5006.88,6297.57,9001.48
177.55,5274.81,2145.26,1210.04,3817.66,5098.27,2369.85,9149.33,9556.94,5008.27,6298.96,9002.87
177.6,5276.2,2146.65,1211.43,3819.06,5099.66,2371.24,9150.72,9558.33,5009.67,6300.35,9004.26
177.65,5277.59,2148.04,1212.82,3820.47,5101.05,2372.62,9152.11,9559.72,5011.06,6301.74,9005.65
177.7,5278.98,2149.43,1214.21,3821.87,5102.45,2374.01,9153.5,9561.11,5012.46,6303.13,9007.05
177.75,5280.37,2150.82,1215.6,3823.28,5103.84,2375.4,9154.89,9562.5,5013.85,6304.53,9008.44
177.8,5281.75,2152.21,1216.98,3824.68,5105.23,2376.79,9156.28,9563.89,5015.25,6305.92,9009.83
177.85,5283.14,2153.6,1218.37,3826.09,5106.63,2378.18,9157.67,9565.28,5016.65,6307.31,9011.22
177.9,5284.53,2154.99,1219.76,3827.49,5108.02,2379.57,9159.06,9566.67,5018.04,6308.7,9012.61
177.95,5285.92,2156.38,1221.15,3828.9,5109.41,2380.96,9160.45,9568.06,5019.44,6310.09,9014
178,5287.31,2157.77,1222.54,3830.3,5110.81,2382.35,9161.85,9569.45,5020.83,6311.48,9015.39
178.05,5288.7,2159.16,1223.93,3831.71,5112.2,2383.74,9163.24,9570.84,5022.23,6312.88,9016.78
178.1,5290.09,2160.55,1225.32,3833.11,5113.59,2385.12,9164.63,9572.23,5023.63,6314.27,9018.18
178.15,5291.48,2161.94,1226.71,3834.52,5114.99,2386.51,9166.02,9573.62,5025.02,6315.66,9019.57
178.2,5292.87,2163.33,1228.1,3835.92,5116.38,2387.9,9167.41,9575.01,5026.42,6317.05,9020.96
178.25,5294.25,2164.72,1229.48,3837.32,5117.77,2389.29,9168.8,9576.4,5027.81,6318.44,9022.35
178.3,5295.64,2166.11,1230.87,3838.73,5119.17,2390.68,9170.19,9577.79,5029.21,6319.83,9023.74
178.35,5297.03,2167.5,1232.26,3840.13,5120.56,2392.07,9171.58,9579.18,5030.6,6321.23,9025.13
178.4,5298.42,2168.89,1233.65,3841.54,5121.95,2393.46,9172.97,9580.57,5032,6322.62,9026.52
178.45,5299.81,2170.28,1235.04,3842.94,5123.35,2394.85,9174.36,9581.96,5033.4,6324.01,9027.91
178.5,5301.2,2171.67,1236.43,3844.35,5124.74,2396.24,9175.75,9583.35,5034.79,6325.4,9029.3
178.55,5302.59,2173.06,1237.82,3845.75,5126.13,2397.62,9177.14,9584.74,5036.19,6326.79,9030.7
178.6,5303.98,2174.45,1239.21,3847.16,5127.53,2399.01,9178.53,9586.13,5037.58,6328.18,9032.09
178.65,5305.37,2175.84,1240.6,3848.56,5128.92,2400.4,9179.92,9587.52,5038.98,6329.58,9033.48
178.7,5306.75,2177.23,1241.98,3849.97,5130.31,2401.79,9181.31,9588.91,5040.37,6330.97,9034.87
178.75,5308.14,2178.62,1243.37,3851.37,5131.71,2403.18,9182.7,9590.3,5041.77,6332.36,9036.26
178.8,5309.53,2180.01,1244.76,3852.78,5133.1,2404.57,9184.09,9591.69,5043.17,6333.75,9037.65
178.85,5310.92,2181.4,1246.15,3854.18,5134.49,2405.96,9185.48,9593.08,5044.56,6335.14,9039.04
178.9,5312.31,2182.79,1247.54,3855.59,5135.89,2407.35,9186.88,9594.47,5045.96,6336.53,9040.43
178.95,5313.7,2184.18,1248.93,3856.99,5137.28,2408.74,9188.27,9595.86,5047.35,6337.92,9041.83
179,5315.09,2185.57,1250.32,3858.4,5138.67,2410.12,9189.66,9597.25,5048.75,6339.32,9043.22
179.05,5316.48,2186.96,1251.71,3859.8,5140.07,2411.51,9191.05,9598.64,5050.14,6340.71,9044.61
179.1,5317.87,2188.35,1253.1,3861.21,5141.46,2412.9,9192.44,9600.03,5051.54,6342.1,9046
179.15,5319.25,2189.74,1254.48,3862.61,5142.85,2414.29,9193.83,9601.42,5052.94,6343.49,9047.39
179.2,5320.64,2191.13,1255.87,3864.02,5144.25,2415.68,9195.22,9602.81,5054.33,6344.88,9048.78
179.25,5322.03,2192.52,1257.26,3865.42,5145.64,2417.07,9196.61,9604.2,5055.73,6346.27,9050.17
179.3,5323.42,2193.91,1258.65,3866.83,5147.03,2418.46,9198,9605.59,5057.12,6347.67,9051.56
179.35,5324.81,2195.3,1260.04,3868.23,5148.43,2419.85,9199.39,9606.98,5058.52,6349.06,9052.96
179.4,5326.2,2196.69,1261.43,3869.64,5149.82,2421.24,9200.78,9608.37,5059.91,6350.45,9054.35
179.45,5327.59,2198.08,1262.82,3871.04,5151.21,2422.62,9202.17,9609.76,5061.31,6351.84,9055.74
179.5,5328.98,2199.47,1264.21,3872.45,5152.61,2424.01,9203.56,9611.15,5062.71,6353.23,9057.13
179.55,5330.37,2200.86,1265.6,3873.85,5154,2425.4,9204.95,9612.54,5064.1,6354.62,9058.52
179.6,5331.75,2202.25,1266.98,3875.26,5155.39,2426.79,9206.34,9613.93,5065.5,6356.02,9059.91
179.65,5333.14,2203.64,1268.37,3876.66,5156.79,2428.18,9207.73,9615.32,5066.89,6357.41,9061.3
179.7,5334.53,2205.03,1269.76,3878.07,5158.18,2429.57,9209.12,9616.71,5068.29,6358.8,9062.69
179.75,5335.92,2206.42,1271.15,3879.47,5159.57,2430.96,9210.51,9618.1,5069.68,6360.19,9064.09
179.8,5337.31,2207.81,1272.54,3880.88,5160.97,2432.35,9211.91,9619.49,5071.08,6361.58,9065.48
179.85,5338.7,2209.2,1273.93,3882.28,5162.36,2433.74,9213.3,9620.88,5072.48,6362.97,9066.87
179.9,5340.09,2210.59,1275.32,3883.69,5163.75,2435.12,9214.69,9622.27,5073.87,6364.37,9068.26
179.95,5341.48,2211.98,1276.71,3885.09,5165.15,2436.51,9216.08,9623.66,5075.27,6365.76,9069.65
180,5342.87,2213.37,1278.1,3886.5,5166.54,2437.9,9217.47,9625.05,5076.66,6367.15,9071.04
180.05,5344.25,2214.76,1279.48,3887.9,5167.93,2439.29,9218.86,9626.44,5078.06,6368.54,9072.43
180.1,5345.64,2216.15,1280.87,3889.31,5169.33,2440.68,9220.25,9627.83,5079.46,6369.93,9073.82
180.15,5347.03,2217.54,1282.26,3890.71,5170.72,2442.07,9221.64,9629.22,5080.85,6371.32,9075.21
180.2,5348.42,2218.93,1283.65,3892.12,5172.11,2443.46,9223.03,9630.61,5082.25,6372.72,9076.61
180.25,5349.81,2220.32,1285.04,3893.52,5173.51,2444.85,9224.42,9632,5083.64,6374.11,9078
180.3,5351.2,2221.71,1286.43,3894.93,5174.9,2446.24,9225.81,9633.39,5085.04,6375.5,9079.39
180.35,5352.59,2223.1,1287.82,3896.33,5176.29,2447.62,9227.2,9634.78,5086.43,6376.89,9080.78
180.4,5353.98,2224.49,1289.21,3897.73,5177.69,2449.01,9228.59,9636.17,5087.83,6378.28,9082.17
180.45,5355.37,2225.88,1290.6,3899.14,5179.08,2450.4,9229.98,9637.56,5089.23,6379.67,9083.56
180.5,5356.75,2227.27,1291.98,3900.54,5180.47,2451.79,9231.37,9638.95,5090.62,6381.07,9084.95
180.55,5358.14,2228.66,1293.37,3901.95,5181.87,2453.18,9232.76,9640.34,5092.02,6382.46,9086.34
180.6,5359.53,2230.05,1294.76,3903.35,5183.26,2454.57,9234.15,9641.73,5093.41,6383.85,9087.74
180.65,5360.92,2231.44,1296.15,3904.76,5184.65,2455.96,9235.54,9643.12,5094.81,6385.24,9089.13
180.7,5362.31,2232.83,1297.54,3906.16,5186.05,2457.35,9236.94,9644.51,5096.2,6386.63,9090.52
180.75,5363.7,2234.22,1298.93,3907.57,5187.44,2458.74,9238.33,9645.9,5097.6,6388.02,9091.91
180.8,5365.09,2235.61,1300.32,3908.97,5188.83,2460.12,9239.72,9647.29,5099,6389.42,9093.3
180.85,5366.48,2237,1301.71,3910.38,5190.23,2461.51,9241.11,9648.68,5100.39,6390.81,9094.69
180.9,5367.87,2238.39,1303.1,3911.78,5191.62,2462.9,9242.5,9650.07,5101.79,6392.2,9096.08
180.95,5369.25,2239.78,1304.48,3913.19,5193.01,2464.29,9243.89,9651.46,5103.18,6393.59,9097.47
181,5370.64,2241.17,1305.87,3914.59,5194.41,2465.68,9245.28,9652.85,5104.58,6394.98,9098.87
181.05,5372.03,2242.56,1307.26,3916,5195.8,2467.07,9246.67,9654.24,5105.97,6396.37,9100.26
181.1,5373.42,2243.95,1308.65,3917.4,5197.19,2468.46,9248.06,9655.63,5107.37,6397.77,9101.65
181.15,5374.81,2245.34,1310.04,3918.81,5198.59,2469.85,9249.45,9657.02,5108.77,6399.16,9103.04
181.2,5376.2,2246.73,1311.43,3920.21,5199.98,2471.24,9250.84,9658.41,5110.16,6400.55,9104.43
181.25,5377.59,2248.12,1312.82,3921.62,5201.37,2472.62,9252.23,9659.8,5111.56,6401.94,9105.82
181.3,5378.98,2249.51,1314.21,3923.02,5202.77,2474.01,9253.62,9661.19,5112.95,6403.33,9107.21
181.35,5380.37,2250.9,1315.6,3924.43,5204.16,2475.4,9255.01,9662.58,5114.35,6404.72,9108.6
181.4,5381.75,2252.29,1316.98,3925.83,5205.55,2476.79,9256.4,9663.97,5115.74,6406.11,9110
181.45,5383.14,2253.68,1318.37,3927.24,5206.95,2478.18,9257.79,9665.36,5117.14,6407.51,9111.39
181.5,5384.53,2255.07,1319.76,3928.64,5208.34,2479.57,9259.18,9666.75,5118.54,6408.9,9112.78
181.55,5385.92,2256.46,1321.15,3930.05,5209.73,2480.96,9260.57,9668.14,5119.93,6410.29,9114.17
181.6,5387.31,2257.85,1322.54,3931.45,5211.13,2482.35,9261.97,9669.53,5121.33,6411.68,9115.56
181.65,5388.7,2259.24,1323.93,3932.86,5212.52,2483.74,9263.36,9670.92,5122.72,6413.07,9116.95
181.7,5390.09,2260.63,1325.32,3934.26,5213.91,2485.12,9264.75,9672.31,5124.12,6414.46,9118.34
181.75,5391.48,2262.02,1326.71,3935.67,5215.31,2486.51,9266.14,9673.7,5125.51,6415.86,9119.73
181.8,5392.87,2263.41,1328.1,3937.07,5216.7,2487.9,9267.53,9675.09,5126.91,6417.25,9121.12
181.85,5394.25,2264.8,1329.48,3938.48,5218.09,2489.29,9268.92,9676.48,5128.31,6418.64,9122.52
181.9,5395.64,2266.19,1330.87,3939.88,5219.49,2490.68,9270.31,9677.87,5129.7,6420.03,9123.91
181.95,5397.03,2267.58,1332.26,3941.29,5220.88,2492.07,9271.7,9679.26,5131.1,6421.42,9125.3
182,5398.42,2268.97,1333.65,3942.69,5222.27,2493.46,9273.09,9680.65,5132.49,6422.81,9126.69
182.05,5399.81,2270.36,1335.04,3944.1,5223.67,2494.85,9274.48,9682.04,5133.89,6424.21,9128.08
182.1,5401.2,2271.75,1336.43,3945.5,5225.06,2496.24,9275.87,9683.43,5135.28,6425.6,9129.47
182.15,5402.59,2273.14,1337.82,3946.91,5226.45,2497.62,9277.26,9684.82,5136.68,6426.99,9130.86
182.2,5403.98,2274.53,1339.21,3948.31,5227.85,2499.01,9278.65,9686.21,5138.08,6428.38,9132.25
182.25,5405.37,2275.92,1340.6,3949.72,5229.24,2500.4,9280.04,9687.6,5139.47,6429.77,9133.65
182.3,5406.75,2277.31,1341.98,3951.12,5230.63,2501.79,9281.43,9688.99,5140.87,6431.16,9135.04
182.35,5408.14,2278.7,1343.37,3952.53,5232.03,2503.18,9282.82,9690.38,5142.26,6432.56,9136.43
182.4,5409.53,2280.09,1344.76,3953.93,5233.42,2504.57,9284.21,9691.77,5143.66,6433.95,9137.82
182.45,5410.92,2281.48,1346.15,3955.34,5234.81,2505.96,9285.6,9693.16,5145.06,6435.34,9139.21
182.5,5412.31,2282.87,1347.54,3956.74,5236.21,2507.35,9287,9694.55,5146.45,6436.73,9140.6
182.55,5413.7,2284.26,1348.93,3958.15,5237.6,2508.74,9288.39,9695.94,5147.85,6438.12,9141.99
182.6,5415.09,2285.65,1350.32,3959.55,5238.99,2510.12,9289.78,9697.33,5149.24,6439.51,9143.38
182.65,5416.48,2287.04,1351.71,3960.96,5240.39,2511.51,9291.17,9698.72,5150.64,6440.91,9144.78
182.7,5417.87,2288.43,1353.1,3962.36,5241.78,2512.9,9292.56,9700.11,5152.03,6442.3,9146.17
182.75,5419.25,2289.82,1354.48,3963.76,5243.17,2514.29,9293.95,9701.5,5153.43,6443.69,9147.56
182.8,5420.64,2291.21,1355.87,3965.17,5244.57,2515.68,9295.34,9702.89,5154.83,6445.08,9148.95
182.85,5422.03,2292.6,1357.26,3966.57,5245.96,2517.07,9296.73,9704.28,5156.22,6446.47,9150.34
182.9,5423.42,2293.99,1358.65,3967.98,5247.35,2518.46,9298.12,9705.67,5157.62,6447.86,9151.73
182.95,5424.81,2295.38,1360.04,3969.38,5248.75,2519.85,9299.51,9707.06,5159.01,6449.26,9153.12
183,5426.2,2296.77,1361.43,3970.79,5250.14,2521.24,9300.9,9708.45,5160.41,6450.65,9154.51
183.05,5427.59,2298.16,1362.82,3972.19,5251.53,2522.62,9302.29,9709.84,5161.8,6452.04,9155.91
183.1,5428.98,2299.55,1364.21,3973.6,5252.93,2524.01,9303.68,9711.23,5163.2,6453.43,9157.3
183.15,5430.37,2300.94,1365.6,3975,5254.32,2525.4,9305.07,9712.62,5164.6,6454.82,9158.69
183.2,5431.75,2302.33,1366.98,3976.41,5255.71,2526.79,9306.46,9714.01,5165.99,6456.21,9160.08
183.25,5433.14,2303.72,1368.37,3977.81,5257.11,2528.18,9307.85,9715.4,5167.39,6457.61,9161.47
183.3,5434.53,2305.11,1369.76,3979.22,5258.5,2529.57,9309.24,9716.79,5168.78,6459,9162.86
183.35,5435.92,2306.5,1371.15,3980.62,5259.89,2530.96,9310.63,9718.18,5170.18,6460.39,9164.25
183.4,5437.31,2307.89,1372.54,3982.03,5261.29,2532.35,9312.02,9719.57,5171.57,6461.78,9165.64
183.45,5438.7,2309.28,1373.93,3983.43,5262.68,2533.74,9313.42,9720.96,5172.97,6463.17,9167.03
183.5,5440.09,2310.67,1375.32,3984.84,5264.07,2535.12,9314.81,9722.35,5174.37,6464.56,9168.43
183.55,5441.48,2312.06,1376.71,3986.24,5265.47,2536.51,9316.2,9723.74,5175.76,6465.96,9169.82
183.6,5442.87,2313.45,1378.1,3987.65,5266.86,2537.9,9317.59,9725.13,5177.16,6467.35,9171.21
183.65,5444.25,2314.84,1379.48,3989.05,5268.25,2539.29,9318.98,9726.52,5178.55,6468.74,9172.6
183.7,5445.64,2316.23,1380.87,3990.46,5269.65,2540.68,9320.37,9727.91,5179.95,6470.13,9173.99
183.75,5447.03,2317.62,1382.26,3991.86,5271.04,2542.07,9321.76,9729.3,5181.34,6471.52,9175.38
183.8,5448.42,2319.01,1383.65,3993.27,5272.43,2543.46,9323.15,9730.69,5182.74,6472.91,9176.77
183.85,5449.81,2320.4,1385.04,3994.67,5273.83,2544.85,9324.54,9732.08,5184.14,6474.3,9178.16
183.9,5451.2,2321.79,1386.43,3996.08,5275.22,2546.24,9325.93,9733.47,5185.53,6475.7,9179.56
183.95,5452.59,2323.18,1387.82,3997.48,5276.61,2547.62,9327.32,9734.86,5186.93,6477.09,9180.95
184,5453.98,2324.57,1389.21,3998.89,5278.01,2549.01,9328.71,9736.25,5188.32,6478.48,9182.34
184.05,5455.37,2325.96,1390.6,4000.29,5279.4,2550.4,9330.1,9737.64,5189.72,6479.87,9183.73
184.1,5456.75,2327.35,1391.98,4001.7,5280.79,2551.79,9331.49,9739.03,5191.11,6481.26,9185.12
184.15,5458.14,2328.74,1393.37,4003.1,5282.19,2553.18,9332.88,9740.42,5192.51,6482.65,9186.51
184.2,5459.53,2330.13,1394.76,4004.51,5283.58,2554.57,9334.27,9741.81,5193.91,6484.05,9187.9
184.25,5460.92,2331.52,1396.15,4005.91,5284.97,2555.96,9335.66,9743.2,5195.3,6485.44,9189.29
184.3,5462.31,2332.9,1397.54,4007.32,5286.37,2557.35,9337.05,9744.59,5196.7,6486.83,9190.69
184.35,5463.7,2334.29,1398.93,4008.72,5287.76,2558.74,9338.45,9745.98,5198.09,6488.22,9192.08
184.4,5465.09,2335.68,1400.32,4010.13,5289.15,2560.12,9339.84,9747.37,5199.49,6489.61,9193.47
184.45,5466.48,2337.07,1401.71,4011.53,5290.55,2561.51,9341.23,9748.76,5200.88,6491,9194.86
184.5,5467.87,2338.46,1403.1,4012.94,5291.94,2562.9,9342.62,9750.15,5202.28,6492.4,9196.25
184.55,5469.25,2339.85,1404.48,4014.34,5293.33,2564.29,9344.01,9751.54,5203.68,6493.79,9197.64
184.6,5470.64,2341.24,1405.87,4015.75,5294.73,2565.68,9345.4,9752.93,5205.07,6495.18,9199.03
184.65,5472.03,2342.63,1407.26,4017.15,5296.12,2567.07,9346.79,9754.32,5206.47,6496.57,9200.42
184.7,5473.42,2344.02,1408.65,4018.56,5297.51,2568.46,9348.18,9755.71,5207.86,6497.96,9201.81
