time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15
82.35,8958.3,6951.49,4837.82,607.352,1648.34,2454.19,6877.49,3729.74,7937.55,5865.35,8999.64,663.604,2571.98,4368.5,1940.21
82.4,8959.69,6952.88,4839.21,608.716,1649.73,2455.58,6878.88,3731.13,7938.94,5866.76,9001.03,665.002,2573.37,4369.91,1941.6
82.45,8961.09,6954.27,4840.6,610.079,1651.12,2456.97,6880.28,3732.52,7940.33,5868.17,9002.41,666.4,2574.76,4371.31,1942.99
82.5,8962.48,6955.67,4841.99,611.443,1652.51,2458.36,6881.67,3733.91,7941.72,5869.59,9003.8,667.799,2576.15,4372.71,1944.38
82.55,8963.87,6957.06,4843.38,612.806,1653.9,2459.75,6883.06,3735.31,7943.11,5871,9005.19,669.197,2577.54,4374.12,1945.77
82.6,8965.27,6958.45,4844.77,614.17,1655.29,2461.14,6884.46,3736.7,7944.5,5872.41,9006.58,670.595,2578.93,4375.52,1947.16
82.65,8966.66,6959.85,4846.16,615.533,1656.68,2462.53,6885.85,3738.09,7945.89,5873.82,9007.97,671.993,2580.32,4376.92,1948.55
82.7,8968.05,6961.24,4847.55,616.897,1658.07,2463.92,6887.25,3739.48,7947.27,5875.23,9009.36,673.392,2581.7,4378.33,1949.94
82.75,8969.45,6962.63,4848.93,618.26,1659.46,2465.31,6888.64,3740.87,7948.66,5876.64,9010.75,674.79,2583.09,4379.73,1951.33
82.8,8970.84,6964.03,4850.32,619.624,1660.85,2466.7,6890.03,3742.26,7950.05,5878.06,9012.14,676.188,2584.48,4381.13,1952.72
82.85,8972.23,6965.42,4851.71,620.988,1662.25,2468.09,6891.43,3743.65,7951.44,5879.47,9013.52,677.586,2585.87,4382.54,1954.11
82.9,8973.63,6966.81,4853.1,622.351,1663.64,2469.48,6892.82,3745.05,7952.83,5880.88,9014.91,678.985,2587.26,4383.94,1955.5
82.95,8975.02,6968.21,4854.49,623.715,1665.03,2470.87,6894.21,3746.44,7954.22,5882.29,9016.3,680.383,2588.65,4385.34,1956.89
83,8976.41,6969.6,4855.88,625.079,1666.42,2472.26,6895.61,3747.83,7955.61,5883.7,9017.69,681.781,2590.04,4386.75,1958.28
83.05,8977.81,6970.99,4857.27,626.442,1667.81,2473.65,6897,3749.22,7957,5885.12,9019.08,683.179,2591.43,4388.15,1959.67
83.1,8979.2,6972.39,4858.66,627.806,1669.2,2475.04,6898.4,3750.61,7958.39,5886.53,9020.47,684.578,2592.82,4389.55,1961.06
83.15,8980.59,6973.78,4860.05,629.169,1670.59,2476.43,6899.79,3752,7959.77,5887.94,9021.86,685.976,2594.2,4390.96,1962.45
83.2,8981.99,6975.17,4861.43,630.533,1671.98,2477.82,6901.18,3753.39,7961.16,5889.35,9023.25,687.374,2595.59,4392.36,1963.84
83.25,8983.38,6976.56,4862.82,631.897,1673.37,2479.21,6902.58,3754.79,7962.55,5890.76,9024.64,688.772,2596.98,4393.76,1965.23
83.3,8984.77,6977.96,4864.21,633.26,1674.76,2480.6,6903.97,3756.18,7963.94,5892.17,9026.02,690.171,2598.37,4395.16,1966.62
83.35,8986.17,6979.35,4865.6,634.624,1676.15,2481.99,6905.37,3757.57,7965.33,5893.59,9027.41,691.569,2599.76,4396.57,1968.01
83.4,8987.56,6980.74,4866.99,635.988,1677.54,2483.38,6906.76,3758.96,7966.72,5895,9028.8,692.967,2601.15,4397.97,1969.4
83.45,8988.95,6982.14,4868.38,637.352,1678.93,2484.77,6908.15,3760.35,7968.11,5896.41,9030.19,694.366,2602.54,4399.37,1970.79
83.5,8990.35,6983.53,4869.77,638.715,1680.32,2486.16,6909.55,3761.74,7969.5,5897.82,9031.58,695.764,2603.93,4400.78,1972.18
83.55,8991.74,6984.92,4871.16,640.079,1681.71,2487.55,6910.94,3763.13,7970.89,5899.23,9032.97,697.162,2605.32,4402.18,1973.57
83.6,8993.13,6986.32,4872.55,641.443,1683.1,2488.94,6912.33,3764.53,7972.27,5900.65,9034.36,698.56,2606.7,4403.58,1974.97
83.65,8994.53,6987.71,4873.93,642.806,1684.49,2490.33,6913.73,3765.92,7973.66,5902.06,9035.75,699.959,2608.09,4404.99,1976.36
83.7,8995.92,6989.1,4875.32,644.17,1685.88,2491.72,6915.12,3767.31,7975.05,5903.47,9037.14,701.357,2609.48,4406.39,1977.75
83.75,8997.31,6990.5,4876.71,645.534,1687.27,2493.11,6916.52,3768.7,7976.44,5904.88,9038.52,702.755,2610.87,4407.79,1979.14
83.8,8998.71,6991.89,4878.1,646.898,1688.66,2494.5,6917.91,3770.09,7977.83,5906.29,9039.91,704.153,2612.26,4409.2,1980.53
83.85,9000.1,6993.28,4879.49,648.261,1690.05,2495.89,6919.3,3771.48,7979.22,5907.71,9041.3,705.552,2613.65,4410.6,1981.92
83.9,9001.49,6994.67,4880.88,649.625,1691.45,2497.28,6920.7,3772.87,7980.61,5909.12,9042.69,706.95,2615.04,4412,1983.31
83.95,9002.89,6996.07,4882.27,650.989,1692.84,2498.67,6922.09,3774.27,7982,5910.53,9044.08,708.348,2616.43,4413.41,1984.7
84,9004.28,6997.46,4883.66,652.353,1694.23,2500.06,6923.49,3775.66,7983.39,5911.94,9045.47,709.746,2617.82,4414.81,1986.09
84.05,9005.67,6998.85,4885.05,653.716,1695.62,2501.45,6924.88,3777.05,7984.77,5913.35,9046.86,711.145,2619.2,4416.21,1987.48
84.1,9007.07,7000.25,4886.43,655.08,1697.01,2502.84,6926.27,3778.44,7986.16,5914.76,9048.25,712.543,2620.59,4417.61,1988.87
84.15,9008.46,7001.64,4887.82,656.444,1698.4,2504.23,6927.67,3779.83,7987.55,5916.18,9049.64,713.941,2621.98,4419.02,1990.26
84.2,9009.85,7003.03,4889.21,657.808,1699.79,2505.62,6929.06,3781.22,7988.94,5917.59,9051.02,715.339,2623.37,4420.42,1991.65
84.25,9011.25,7004.43,4890.6,659.172,1701.18,2507.01,6930.45,3782.61,7990.33,5919,9052.41,716.738,2624.76,4421.82,1993.04
84.3,9012.64,7005.82,4891.99,660.535,1702.57,2508.4,6931.85,3784.01,7991.72,5920.41,9053.8,718.136,2626.15,4423.23,1994.43
84.35,9014.03,7007.21,4893.38,661.899,1703.96,2509.79,6933.24,3785.4,7993.11,5921.82,9055.19,719.534,2627.54,4424.63,1995.82
84.4,9015.43,7008.61,4894.77,663.263,1705.35,2511.18,6934.64,3786.79,7994.5,5923.24,9056.58,720.932,2628.93,4426.03,1997.21
84.45,9016.82,7010,4896.16,664.627,1706.74,2512.57,6936.03,3788.18,7995.89,5924.65,9057.97,722.331,2630.32,4427.44,1998.6
84.5,9018.21,7011.39,4897.55,665.991,1708.13,2513.96,6937.42,3789.57,7997.27,5926.06,9059.36,723.729,2631.7,4428.84,1999.99
84.55,9019.61,7012.79,4898.93,667.354,1709.52,2515.35,6938.82,3790.96,7998.66,5927.47,9060.75,725.127,2633.09,4430.24,2001.38
84.6,9021,7014.18,4900.32,668.718,1710.91,2516.74,6940.21,3792.35,8000.05,5928.88,9062.14,726.526,2634.48,4431.65,2002.77
84.65,9022.39,7015.57,4901.71,670.082,1712.3,2518.13,6941.61,3793.75,8001.44,5930.29,9063.52,727.924,2635.87,4433.05,2004.16
84.7,9023.79,7016.96,4903.1,671.446,1713.69,2519.52,6943,3795.14,8002.83,5931.71,9064.91,729.322,2637.26,4434.45,2005.55
84.75,9025.18,7018.36,4904.49,672.81,1715.08,2520.91,6944.39,3796.53,8004.22,5933.12,9066.3,730.72,2638.65,4435.86,2006.94
84.8,9026.57,7019.75,4905.88,674.174,1716.47,2522.3,6945.79,3797.92,8005.61,5934.53,9067.69,732.119,2640.04,4437.26,2008.33
84.85,9027.97,7021.14,4907.27,675.538,1717.86,2523.69,6947.18,3799.31,8007,5935.94,9069.08,733.517,2641.43,4438.66,2009.72
84.9,9029.36,7022.54,4908.66,676.902,1719.26,2525.08,6948.57,3800.7,8008.39,5937.35,9070.47,734.915,2642.82,4440.06,2011.11
84.95,9030.75,7023.93,4910.05,678.266,1720.65,2526.47,6949.97,3802.09,8009.77,5938.77,9071.86,736.313,2644.2,4441.47,2012.5
85,9032.15,7025.32,4911.43,679.629,1722.04,2527.86,6951.36,3803.49,8011.16,5940.18,9073.25,737.712,2645.59,4442.87,2013.89
85.05,9033.54,7026.72,4912.82,680.993,1723.43,2529.25,6952.76,3804.88,8012.55,5941.59,9074.63,739.11,2646.98,4444.27,2015.28
85.1,9034.93,7028.11,4914.21,682.357,1724.82,2530.65,6954.15,3806.27,8013.94,5943,9076.02,740.508,2648.37,4445.68,2016.67
85.15,9036.33,7029.5,4915.6,683.721,1726.21,2532.04,6955.54,3807.66,8015.33,5944.41,9077.41,741.906,2649.76,4447.08,2018.06
85.2,9037.72,7030.9,4916.99,685.085,1727.6,2533.43,6956.94,3809.05,8016.72,5945.82,9078.8,743.305,2651.15,4448.48,2019.45
85.25,9039.11,7032.29,4918.38,686.449,1728.99,2534.82,6958.33,3810.44,8018.11,5947.24,9080.19,744.703,2652.54,4449.89,2020.84
85.3,9040.51,7033.68,4919.77,687.813,1730.38,2536.21,6959.73,3811.83,8019.5,5948.65,9081.58,746.101,2653.93,4451.29,2022.23
85.35,9041.9,7035.07,4921.16,689.177,1731.77,2537.6,6961.12,3813.23,8020.89,5950.06,9082.97,747.5,2655.32,4452.69,2023.63
85.4,9043.29,7036.47,4922.55,690.541,1733.16,2538.99,6962.51,3814.62,8022.27,5951.47,9084.36,748.898,2656.7,4454.1,2025.02
85.45,9044.69,7037.86,4923.93,691.905,1734.55,2540.38,6963.91,3816.01,8023.66,5952.88,9085.75,750.296,2658.09,4455.5,2026.41
85.5,9046.08,7039.25,4925.32,693.269,1735.94,2541.77,6965.3,3817.4,8025.05,5954.3,9087.13,751.694,2659.48,4456.9,2027.8
85.55,9047.47,7040.65,4926.71,694.633,1737.33,2543.16,6966.69,3818.79,8026.44,5955.71,9088.52,753.093,2660.87,4458.31,2029.19
85.6,9048.87,7042.04,4928.1,695.997,1738.72,2544.55,6968.09,3820.18,8027.83,5957.12,9089.91,754.491,2662.26,4459.71,2030.58
85.65,9050.26,7043.43,4929.49,697.361,1740.11,2545.94,6969.48,3821.57,8029.22,5958.53,9091.3,755.889,2663.65,4461.11,2031.97
85.7,9051.65,7044.83,4930.88,698.725,1741.5,2547.33,6970.88,3822.97,8030.61,5959.94,9092.69,757.287,2665.04,4462.52,2033.36
85.75,9053.05,7046.22,4932.27,700.089,1742.89,2548.72,6972.27,3824.36,8032,5961.36,9094.08,758.686,2666.43,4463.92,2034.75
85.8,9054.44,7047.61,4933.66,701.453,1744.28,2550.11,6973.66,3825.75,8033.39,5962.77,9095.47,760.084,2667.82,4465.32,2036.14
85.85,9055.83,7049.01,4935.05,702.817,1745.67,2551.5,6975.06,3827.14,8034.77,5964.18,9096.86,761.482,2669.2,4466.72,2037.53
85.9,9057.23,7050.4,4936.43,704.181,1747.06,2552.89,6976.45,3828.53,8036.16,5965.59,9098.25,762.88,2670.59,4468.13,2038.92
85.95,9058.62,7051.79,4937.82,705.545,1748.46,2554.28,6977.85,3829.92,8037.55,5967,9099.63,764.279,2671.98,4469.53,2040.31
86,9060.01,7053.19,4939.21,706.909,1749.85,2555.67,6979.24,3831.31,8038.94,5968.41,9101.02,765.677,2673.37,4470.93,2041.7
86.05,9061.41,7054.58,4940.6,708.273,1751.24,2557.06,6980.63,3832.71,8040.33,5969.83,9102.41,767.075,2674.76,4472.34,2043.09
86.1,9062.8,7055.97,4941.99,709.637,1752.63,2558.45,6982.03,3834.1,8041.72,5971.24,9103.8,768.474,2676.15,4473.74,2044.48
86.15,9064.19,7057.36,4943.38,711.001,1754.02,2559.84,6983.42,3835.49,8043.11,5972.65,9105.19,769.872,2677.54,4475.14,2045.87
86.2,9065.59,7058.76,4944.77,712.365,1755.41,2561.23,6984.81,3836.88,8044.5,5974.06,9106.58,771.27,2678.93,4476.55,2047.26
86.25,9066.98,7060.15,4946.16,713.729,1756.8,2562.62,6986.21,3838.27,8045.89,5975.47,9107.97,772.668,2680.32,4477.95,2048.65
86.3,9068.37,7061.54,4947.55,715.093,1758.19,2564.01,6987.6,3839.66,8047.27,5976.89,9109.36,774.067,2681.7,4479.35,2050.04
86.35,9069.77,7062.94,4948.93,716.458,1759.58,2565.4,6989,3841.05,8048.66,5978.3,9110.75,775.465,2683.09,4480.76,2051.43
86.4,9071.16,7064.33,4950.32,717.822,1760.97,2566.79,6990.39,3842.45,8050.05,5979.71,9112.13,776.863,2684.48,4482.16,2052.82
86.45,9072.55,7065.72,4951.71,719.186,1762.36,2568.18,6991.78,3843.84,8051.44,5981.12,9113.52,778.261,2685.87,4483.56,2054.21
86.5,9073.95,7067.12,4953.1,720.55,1763.75,2569.57,6993.18,3845.23,8052.83,5982.53,9114.91,779.66,2687.26,4484.97,2055.6
86.55,9075.34,7068.51,4954.49,721.914,1765.14,2570.96,6994.57,3846.62,8054.22,5983.94,9116.3,781.058,2688.65,4486.37,2056.99
86.6,9076.73,7069.9,4955.88,723.278,1766.53,2572.35,6995.97,3848.01,8055.61,5985.36,9117.69,782.456,2690.04,4487.77,2058.38
86.65,9078.13,7071.3,4957.27,724.642,1767.92,2573.74,6997.36,3849.4,8057,5986.77,9119.08,783.855,2691.43,4489.18,2059.77
86.7,9079.52,7072.69,4958.66,726.006,1769.31,2575.13,6998.75,3850.79,8058.39,5988.18,9120.47,785.253,2692.82,4490.58,2061.16
86.75,9080.91,7074.08,4960.05,727.37,1770.7,2576.52,7000.15,3852.19,8059.77,5989.59,9121.86,786.651,2694.2,4491.98,2062.55
86.8,9082.31,7075.48,4961.43,728.735,1772.09,2577.91,7001.54,3853.58,8061.16,5991,9123.24,788.049,2695.59,4493.38,2063.94
86.85,9083.7,7076.87,4962.82,730.099,1773.48,2579.3,7002.93,3854.97,8062.55,5992.42,9124.63,789.448,2696.98,4494.79,2065.33
86.9,9085.09,7078.26,4964.21,731.463,1774.87,2580.69,7004.33,3856.36,8063.94,5993.83,9126.02,790.846,2698.37,4496.19,2066.72
86.95,9086.49,7079.65,4965.6,732.827,1776.27,2582.08,7005.72,3857.75,8065.33,5995.24,9127.41,792.244,2699.76,4497.59,2068.11
87,9087.88,7081.05,4966.99,734.191,1777.66,2583.47,7007.12,3859.14,8066.72,5996.65,9128.8,793.643,2701.15,4499,2069.5
87.05,9089.27,7082.44,4968.38,735.555,1779.05,2584.86,7008.51,3860.53,8068.11,5998.06,9130.19,795.041,2702.54,4500.4,2070.89
87.1,9090.67,7083.83,4969.77,736.92,1780.44,2586.25,7009.9,3861.93,8069.5,5999.48,9131.58,796.439,2703.93,4501.8,2072.29
87.15,9092.06,7085.23,4971.16,738.284,1781.83,2587.64,7011.3,3863.32,8070.89,6000.89,9132.97,797.837,2705.32,4503.21,2073.68
87.2,9093.45,7086.62,4972.55,739.648,1783.22,2589.03,7012.69,3864.71,8072.27,6002.3,9134.36,799.236,2706.7,4504.61,2075.07
87.25,9094.85,7088.01,4973.93,741.012,1784.61,2590.42,7014.09,3866.1,8073.66,6003.71,9135.74,800.634,2708.09,4506.01,2076.46
87.3,9096.24,7089.41,4975.32,742.377,1786,2591.81,7015.48,3867.49,8075.05,6005.12,9137.13,802.032,2709.48,4507.42,2077.85
87.35,9097.63,7090.8,4976.71,743.741,1787.39,2593.2,7016.87,3868.88,8076.44,6006.53,9138.52,803.43,2710.87,4508.82,2079.24
87.4,9099.03,7092.19,4978.1,745.105,1788.78,2594.59,7018.27,3870.27,8077.83,6007.95,9139.91,804.829,2712.26,4510.22,2080.63
87.45,9100.42,7093.59,4979.49,746.469,1790.17,2595.98,7019.66,3871.67,8079.22,6009.36,9141.3,806.227,2713.65,4511.63,2082.02
87.5,9101.81,7094.98,4980.88,747.833,1791.56,2597.37,7021.05,3873.06,8080.61,6010.77,9142.69,807.625,2715.04,4513.03,2083.41
87.55,9103.21,7096.37,4982.27,749.198,1792.95,2598.76,7022.45,3874.45,8082,6012.18,9144.08,809.024,2716.43,4514.43,2084.8
87.6,9104.6,7097.76,4983.66,750.562,1794.34,2600.15,7023.84,3875.84,8083.39,6013.59,9145.47,810.422,2717.82,4515.84,2086.19
87.65,9105.99,7099.16,4985.05,751.926,1795.73,2601.54,7025.24,3877.23,8084.77,6015.01,9146.86,811.82,2719.2,4517.24,2087.58
87.7,9107.39,7100.55,4986.43,753.29,1797.12,2602.93,7026.63,3878.62,8086.16,6016.42,9148.24,813.218,2720.59,4518.64,2088.97
87.75,9108.78,7101.94,4987.82,754.655,1798.51,2604.32,7028.02,3880.01,8087.55,6017.83,9149.63,814.617,2721.98,4520.04,2090.36
87.8,9110.17,7103.34,4989.21,756.019,1799.9,2605.71,7029.42,3881.41,8088.94,6019.24,9151.02,816.015,2723.37,4521.45,2091.75
87.85,9111.57,7104.73,4990.6,757.383,1801.29,2607.11,7030.81,3882.8,8090.33,6020.65,9152.41,817.413,2724.76,4522.85,2093.14
87.9,9112.96,7106.12,4991.99,758.748,1802.68,2608.5,7032.21,3884.19,8091.72,6022.07,9153.8,818.812,2726.15,4524.25,2094.53
87.95,9114.35,7107.52,4993.38,760.112,1804.08,2609.89,7033.6,3885.58,8093.11,6023.48,9155.19,820.21,2727.54,4525.66,2095.92
88,9115.74,7108.91,4994.77,761.476,1805.47,2611.28,7034.99,3886.97,8094.5,6024.89,9156.58,821.608,2728.93,4527.06,2097.31
88.05,9117.14,7110.3,4996.16,762.841,1806.86,2612.67,7036.39,3888.36,8095.89,6026.3,9157.97,823.006,2730.32,4528.46,2098.7
88.1,9118.53,7111.7,4997.55,764.205,1808.25,2614.06,7037.78,3889.75,8097.27,6027.71,9159.36,824.405,2731.7,4529.87,2100.09
88.15,9119.92,7113.09,4998.93,765.569,1809.64,2615.45,7039.17,3891.14,8098.66,6029.12,9160.74,825.803,2733.09,4531.27,2101.48
88.2,9121.32,7114.48,5000.32,766.934,1811.03,2616.84,7040.57,3892.54,8100.05,6030.54,9162.13,827.201,2734.48,4532.67,2102.87
88.25,9122.71,7115.88,5001.71,768.298,1812.42,2618.23,7041.96,3893.93,8101.44,6031.95,9163.52,828.6,2735.87,4534.08,2104.26
88.3,9124.1,7117.27,5003.1,769.662,1813.81,2619.62,7043.36,3895.32,8102.83,6033.36,9164.91,829.998,2737.26,4535.48,2105.65
88.35,9125.5,7118.66,5004.49,771.027,1815.2,2621.01,7044.75,3896.71,8104.22,6034.77,9166.3,831.396,2738.65,4536.88,2107.04
88.4,9126.89,7120.05,5005.88,772.391,1816.59,2622.4,7046.14,3898.1,8105.61,6036.18,9167.69,832.794,2740.04,4538.29,2108.43
88.45,9128.28,7121.45,5007.27,773.755,1817.98,2623.79,7047.54,3899.49,8107,6037.6,9169.08,834.193,2741.43,4539.69,2109.82
88.5,9129.68,7122.84,5008.66,775.12,1819.37,2625.18,7048.93,3900.88,8108.39,6039.01,9170.47,835.591,2742.82,4541.09,2111.21
88.55,9131.07,7124.23,5010.05,776.484,1820.76,2626.57,7050.33,3902.28,8109.77,6040.42,9171.85,836.989,2744.2,4542.5,2112.6
88.6,9132.46,7125.63,5011.43,777.848,1822.15,2627.96,7051.72,3903.67,8111.16,6041.83,9173.24,838.387,2745.59,4543.9,2113.99
88.65,9133.86,7127.02,5012.82,779.213,1823.54,2629.35,7053.11,3905.06,8112.55,6043.24,9174.63,839.786,2746.98,4545.3,2115.38
88.7,9135.25,7128.41,5014.21,780.577,1824.93,2630.74,7054.51,3906.45,8113.94,6044.66,9176.02,841.184,2748.37,4546.7,2116.77
88.75,9136.64,7129.81,5015.6,781.942,1826.32,2632.13,7055.9,3907.84,8115.33,6046.07,9177.41,842.582,2749.76,4548.11,2118.17
88.8,9138.04,7131.2,5016.99,783.306,1827.71,2633.52,7057.29,3909.23,8116.72,6047.48,9178.8,843.981,2751.15,4549.51,2119.56
88.85,9139.43,7132.59,5018.38,784.67,1829.1,2634.91,7058.69,3910.62,8118.11,6048.89,9180.19,845.379,2752.54,4550.91,2120.95
88.9,9140.82,7133.99,5019.77,786.035,1830.49,2636.3,7060.08,3912.02,8119.5,6050.3,9181.58,846.777,2753.93,4552.32,2122.34
88.95,9142.22,7135.38,5021.16,787.399,1831.88,2637.69,7061.48,3913.41,8120.89,6051.71,9182.97,848.175,2755.32,4553.72,2123.73
89,9143.61,7136.77,5022.55,788.764,1833.28,2639.08,7062.87,3914.8,8122.27,6053.13,9184.35,849.574,2756.7,4555.12,2125.12
89.05,9145,7138.17,5023.93,790.128,1834.67,2640.47,7064.26,3916.19,8123.66,6054.54,9185.74,850.972,2758.09,4556.53,2126.51
89.1,9146.4,7139.56,5025.32,791.493,1836.06,2641.86,7065.66,3917.58,8125.05,6055.95,9187.13,852.37,2759.48,4557.93,2127.9
89.15,9147.79,7140.95,5026.71,792.857,1837.45,2643.25,7067.05,3918.97,8126.44,6057.36,9188.52,853.769,2760.87,4559.33,2129.29
89.2,9149.18,7142.34,5028.1,794.222,1838.84,2644.64,7068.45,3920.36,8127.83,6058.77,9189.91,855.167,2762.26,4560.74,2130.68
89.25,9150.58,7143.74,5029.49,795.586,1840.23,2646.03,7069.84,3921.76,8129.22,6060.19,9191.3,856.565,2763.65,4562.14,2132.07
89.3,9151.97,7145.13,5030.88,796.951,1841.62,2647.42,7071.23,3923.15,8130.61,6061.6,9192.69,857.963,2765.04,4563.54,2133.46
89.35,9153.36,7146.52,5032.27,798.315,1843.01,2648.81,7072.63,3924.54,8132,6063.01,9194.08,859.362,2766.43,4564.95,2134.85
89.4,9154.76,7147.92,5033.66,799.68,1844.4,2650.2,7074.02,3925.93,8133.39,6064.42,9195.47,860.76,2767.82,4566.35,2136.24
89.45,9156.15,7149.31,5035.05,801.044,1845.79,2651.59,7075.41,3927.32,8134.77,6065.83,9196.85,862.158,2769.2,4567.75,2137.63
89.5,9157.54,7150.7,5036.43,802.409,1847.18,2652.98,7076.81,3928.71,8136.16,6067.25,9198.24,863.557,2770.59,4569.16,2139.02
89.55,9158.94,7152.1,5037.82,803.773,1848.57,2654.37,7078.2,3930.1,8137.55,6068.66,9199.63,864.955,2771.98,4570.56,2140.41
89.6,9160.33,7153.49,5039.21,805.138,1849.96,2655.76,7079.6,3931.5,8138.94,6070.07,9201.02,866.353,2773.37,4571.96,2141.8
89.65,9161.72,7154.88,5040.6,806.502,1851.35,2657.15,7080.99,3932.89,8140.33,6071.48,9202.41,867.752,2774.76,4573.37,2143.19
89.7,9163.12,7156.28,5041.99,807.867,1852.74,2658.54,7082.38,3934.28,8141.72,6072.89,9203.8,869.15,2776.15,4574.77,2144.58
89.75,9164.51,7157.67,5043.38,809.231,1854.13,2659.93,7083.78,3935.67,8143.11,6074.3,9205.19,870.548,2777.54,4576.17,2145.97
89.8,9165.9,7159.06,5044.77,810.596,1855.52,2661.32,7085.17,3937.06,8144.5,6075.72,9206.58,871.946,2778.93,4577.57,2147.36
89.85,9167.3,7160.46,5046.16,811.96,1856.91,2662.71,7086.57,3938.45,8145.89,6077.13,9207.97,873.345,2780.32,4578.98,2148.75
89.9,9168.69,7161.85,5047.55,813.325,1858.3,2664.1,7087.96,3939.84,8147.27,6078.54,9209.35,874.743,2781.7,4580.38,2150.14
89.95,9170.08,7163.24,5048.93,814.689,1859.7,2665.49,7089.35,3941.24,8148.66,6079.95,9210.74,876.141,2783.09,4581.78,2151.53
90,9171.48,7164.63,5050.32,816.054,1861.09,2666.88,7090.75,3942.63,8150.05,6081.36,9212.13,877.54,2784.48,4583.19,2152.92
90.05,9172.87,7166.03,5051.71,817.418,1862.48,2668.27,7092.14,3944.02,8151.44,6082.78,9213.52,878.938,2785.87,4584.59,2154.31
90.1,9174.26,7167.42,5053.1,818.783,1863.87,2669.66,7093.53,3945.41,8152.83,6084.19,9214.91,880.336,2787.26,4585.99,2155.7
90.15,9175.66,7168.81,5054.49,820.148,1865.26,2671.05,7094.93,3946.8,8154.22,6085.6,9216.3,881.734,2788.65,4587.4,2157.09
90.2,9177.05,7170.21,5055.88,821.512,1866.65,2672.44,7096.32,3948.19,8155.61,6087.01,9217.69,883.133,2790.04,4588.8,2158.48
90.25,9178.44,7171.6,5057.27,822.877,1868.04,2673.83,7097.72,3949.58,8157,6088.42,9219.08,884.531,2791.43,4590.2,2159.87
90.3,9179.83,7172.99,5058.66,824.241,1869.43,2675.22,7099.11,3950.98,8158.39,6089.84,9220.46,885.929,2792.82,4591.61,2161.26
90.35,9181.23,7174.39,5060.05,825.606,1870.82,2676.61,7100.5,3952.37,8159.77,6091.25,9221.85,887.328,2794.2,4593.01,2162.65
90.4,9182.62,7175.78,5061.43,826.971,1872.21,2678,7101.9,3953.76,8161.16,6092.66,9223.24,888.726,2795.59,4594.41,2164.05
90.45,9184.01,7177.17,5062.82,828.335,1873.6,2679.4,7103.29,3955.15,8162.55,6094.07,9224.63,890.124,2796.98,4595.82,2165.44
90.5,9185.41,7178.57,5064.21,829.7,1874.99,2680.79,7104.69,3956.54,8163.94,6095.48,9226.02,891.522,2798.37,4597.22,2166.83
90.55,9186.8,7179.96,5065.6,831.065,1876.38,2682.18,7106.08,3957.93,8165.33,6096.89,9227.41,892.921,2799.76,4598.62,2168.22
90.6,9188.19,7181.35,5066.99,832.429,1877.77,2683.57,7107.47,3959.32,8166.72,6098.31,9228.8,894.319,2801.15,4600.03,2169.61
90.65,9189.59,7182.75,5068.38,833.794,1879.16,2684.96,7108.87,3960.72,8168.11,6099.72,9230.19,895.717,2802.54,4601.43,2171
90.7,9190.98,7184.14,5069.77,835.158,1880.55,2686.35,7110.26,3962.11,8169.5,6101.13,9231.58,897.116,2803.93,4602.83,2172.39
90.75,9192.37,7185.53,5071.16,836.523,1881.94,2687.74,7111.65,3963.5,8170.89,6102.54,9232.96,898.514,2805.32,4604.24,2173.78
90.8,9193.77,7186.92,5072.55,837.888,1883.33,2689.13,7113.05,3964.89,8172.27,6103.95,9234.35,899.912,2806.7,4605.64,2175.17
90.85,9195.16,7188.32,5073.93,839.252,1884.72,2690.52,7114.44,3966.28,8173.66,6105.37,9235.74,901.311,2808.09,4607.04,2176.56
90.9,9196.55,7189.71,5075.32,840.617,1886.11,2691.91,7115.84,3967.67,8175.05,6106.78,9237.13,902.709,2809.48,4608.44,2177.95
90.95,9197.95,7191.1,5076.71,841.982,1887.51,2693.3,7117.23,3969.06,8176.44,6108.19,9238.52,904.107,2810.87,4609.85,2179.34
91,9199.34,7192.5,5078.1,843.347,1888.9,2694.69,7118.62,3970.46,8177.83,6109.6,9239.91,905.505,2812.26,4611.25,2180.73
91.05,9200.73,7193.89,5079.49,844.711,1890.29,2696.08,7120.02,3971.85,8179.22,6111.01,9241.3,906.904,2813.65,4612.65,2182.12
91.1,9202.13,7195.28,5080.88,846.076,1891.68,2697.47,7121.41,3973.24,8180.61,6112.43,9242.69,908.302,2815.04,4614.06,2183.51
91.15,9203.52,7196.68,5082.27,847.441,1893.07,2698.86,7122.81,3974.63,8182,6113.84,9244.08,909.7,2816.43,4615.46,2184.9
91.2,9204.91,7198.07,5083.66,848.805,1894.46,2700.25,7124.2,3976.02,8183.39,6115.25,9245.46,911.099,2817.82,4616.86,2186.29
91.25,9206.31,7199.46,5085.05,850.17,1895.85,2701.64,7125.59,3977.41,8184.77,6116.66,9246.85,912.497,2819.2,4618.27,2187.68
91.3,9207.7,7200.86,5086.43,851.535,1897.24,2703.03,7126.99,3978.8,8186.16,6118.07,9248.24,913.895,2820.59,4619.67,2189.07
91.35,9209.09,7202.25,5087.82,852.9,1898.63,2704.42,7128.38,3980.2,8187.55,6119.49,9249.63,915.294,2821.98,4621.07,2190.46
91.4,9210.49,7203.64,5089.21,854.264,1900.02,2705.81,7129.77,3981.59,8188.94,6120.9,9251.02,916.692,2823.37,4622.48,2191.85
