time,N1,N2,N3,N4,N5
138.65,6668.78,490.056,5512.49,6362.59,2961.26
138.7,6670.17,491.447,5513.88,6363.98,2962.65
138.75,6671.56,492.838,5515.27,6365.37,2964.05
138.8,6672.95,494.229,5516.66,6366.76,2965.44
138.85,6674.34,495.62,5518.05,6368.14,2966.83
138.9,6675.72,497.012,5519.44,6369.53,2968.22
138.95,6677.11,498.403,5520.82,6370.92,2969.61
139,6678.5,499.794,5522.21,6372.31,2971
139.05,6679.89,501.185,5523.6,6373.7,2972.39
139.1,6681.28,502.577,5524.99,6375.09,2973.78
139.15,6682.67,503.968,5526.38,6376.47,2975.17
139.2,6684.06,505.359,5527.77,6377.86,2976.56
139.25,6685.45,506.75,5529.16,6379.25,2977.95
139.3,6686.84,508.141,5530.55,6380.64,2979.35
139.35,6688.22,509.533,5531.94,6382.03,2980.74
139.4,6689.61,510.924,5533.33,6383.42,2982.13
139.45,6691,512.315,5534.72,6384.81,2983.52
139.5,6692.39,513.706,5536.11,6386.19,2984.91
139.55,6693.78,515.098,5537.5,6387.58,2986.3
139.6,6695.17,516.489,5538.89,6388.97,2987.69
139.65,6696.56,517.88,5540.28,6390.36,2989.08
139.7,6697.95,519.271,5541.66,6391.75,2990.47
139.75,6699.34,520.662,5543.05,6393.14,2991.86
139.8,6700.72,522.054,5544.44,6394.53,2993.25
139.85,6702.11,523.445,5545.83,6395.91,2994.64
139.9,6703.5,524.836,5547.22,6397.3,2996.04
139.95,6704.89,526.227,5548.61,6398.69,2997.43
140,6706.28,527.619,5550,6400.08,2998.82
140.05,6707.67,529.01,5551.39,6401.47,3000.21
140.1,6709.06,530.401,5552.78,6402.86,3001.6
140.15,6710.45,531.792,5554.17,6404.24,3002.99
140.2,6711.84,533.183,5555.56,6405.63,3004.38
140.25,6713.22,534.575,5556.95,6407.02,3005.77
140.3,6714.61,535.966,5558.34,6408.41,3007.16
140.35,6716,537.357,5559.73,6409.8,3008.55
140.4,6717.39,538.748,5561.12,6411.19,3009.94
140.45,6718.78,540.139,5562.5,6412.58,3011.34
140.5,6720.17,541.531,5563.89,6413.96,3012.73
140.55,6721.56,542.922,5565.28,6415.35,3014.12
140.6,6722.95,544.313,5566.67,6416.74,3015.51
140.65,6724.34,545.704,5568.06,6418.13,3016.9
140.7,6725.72,547.096,5569.45,6419.52,3018.29
140.75,6727.11,548.487,5570.84,6420.91,3019.68
140.8,6728.5,549.878,5572.23,6422.3,3021.07
140.85,6729.89,551.269,5573.62,6423.68,3022.46
140.9,6731.28,552.66,5575.01,6425.07,3023.85
140.95,6732.67,554.052,5576.4,6426.46,3025.24
141,6734.06,555.443,5577.79,6427.85,3026.64
141.05,6735.45,556.834,5579.18,6429.24,3028.03
141.1,6736.84,558.225,5580.57,6430.63,3029.42
141.15,6738.22,559.617,5581.95,6432.01,3030.81
141.2,6739.61,561.008,5583.34,6433.4,3032.2
141.25,6741,562.399,5584.73,6434.79,3033.59
141.3,6742.39,563.79,5586.12,6436.18,3034.98
141.35,6743.78,565.181,5587.51,6437.57,3036.37
141.4,6745.17,566.573,5588.9,6438.96,3037.76
141.45,6746.56,567.964,5590.29,6440.35,3039.15
141.5,6747.95,569.355,5591.68,6441.73,3040.54
141.55,6749.34,570.746,5593.07,6443.12,3041.94
141.6,6750.72,572.138,5594.46,6444.51,3043.33
141.65,6752.11,573.529,5595.85,6445.9,3044.72
141.7,6753.5,574.92,5597.24,6447.29,3046.11
141.75,6754.89,576.311,5598.63,6448.68,3047.5
141.8,6756.28,577.702,5600.02,6450.06,3048.89
141.85,6757.67,579.094,5601.41,6451.45,3050.28
141.9,6759.06,580.485,5602.79,6452.84,3051.67
141.95,6760.45,581.876,5604.18,6454.23,3053.06
142,6761.84,583.267,5605.57,6455.62,3054.45
142.05,6763.22,584.658,5606.96,6457.01,3055.84
142.1,6764.61,586.05,5608.35,6458.4,3057.23
142.15,6766,587.441,5609.74,6459.78,3058.63
142.2,6767.39,588.832,5611.13,6461.17,3060.02
142.25,6768.78,590.223,5612.52,6462.56,3061.41
142.3,6770.17,591.615,5613.91,6463.95,3062.8
142.35,6771.56,593.006,5615.3,6465.34,3064.19
142.4,6772.95,594.397,5616.69,6466.73,3065.58
142.45,6774.34,595.788,5618.08,6468.12,3066.97
142.5,6775.72,597.179,5619.47,6469.5,3068.36
142.55,6777.11,598.571,5620.86,6470.89,3069.75
142.6,6778.5,599.962,5622.24,6472.28,3071.14
142.65,6779.89,601.353,5623.63,6473.67,3072.53
142.7,6781.28,602.744,5625.02,6475.06,3073.93
142.75,6782.67,604.136,5626.41,6476.45,3075.32
142.8,6784.06,605.527,5627.8,6477.83,3076.71
142.85,6785.45,606.918,5629.19,6479.22,3078.1
142.9,6786.84,608.309,5630.58,6480.61,3079.49
142.95,6788.22,609.7,5631.97,6482,3080.88
143,6789.61,611.092,5633.36,6483.39,3082.27
143.05,6791,612.483,5634.75,6484.78,3083.66
143.1,6792.39,613.874,5636.14,6486.17,3085.05
143.15,6793.78,615.265,5637.53,6487.55,3086.44
143.2,6795.17,616.656,5638.92,6488.94,3087.83
143.25,6796.56,618.048,5640.31,6490.33,3089.23
143.3,6797.95,619.439,5641.7,6491.72,3090.62
143.35,6799.34,620.83,5643.08,6493.11,3092.01
143.4,6800.72,622.221,5644.47,6494.5,3093.4
143.45,6802.11,623.613,5645.86,6495.89,3094.79
143.5,6803.5,625.004,5647.25,6497.27,3096.18
143.55,6804.89,626.395,5648.64,6498.66,3097.57
143.6,6806.28,627.786,5650.03,6500.05,3098.96
143.65,6807.67,629.177,5651.42,6501.44,3100.35
143.7,6809.06,630.569,5652.81,6502.83,3101.74
143.75,6810.45,631.96,5654.2,6504.22,3103.13
143.8,6811.84,633.351,5655.59,6505.61,3104.52
143.85,6813.22,634.742,5656.98,6506.99,3105.92
143.9,6814.61,636.133,5658.37,6508.38,3107.31
143.95,6816,637.525,5659.76,6509.77,3108.7
144,6817.39,638.916,5661.15,6511.16,3110.09
144.05,6818.78,640.307,5662.53,6512.55,3111.48
144.1,6820.17,641.698,5663.92,6513.94,3112.87
144.15,6821.56,643.09,5665.31,6515.32,3114.26
144.2,6822.95,644.481,5666.7,6516.71,3115.65
144.25,6824.34,645.872,5668.09,6518.1,3117.04
144.3,6825.72,647.263,5669.48,6519.49,3118.43
144.35,6827.11,648.654,5670.87,6520.88,3119.82
144.4,6828.5,650.046,5672.26,6522.27,3121.22
144.45,6829.89,651.437,5673.65,6523.66,3122.61
144.5,6831.28,652.828,5675.04,6525.04,3124
144.55,6832.67,654.219,5676.43,6526.43,3125.39
144.6,6834.06,655.61,5677.82,6527.82,3126.78
144.65,6835.45,657.002,5679.21,6529.21,3128.17
144.7,6836.84,658.393,5680.6,6530.6,3129.56
144.75,6838.22,659.784,5681.99,6531.99,3130.95
144.8,6839.61,661.175,5683.37,6533.38,3132.34
144.85,6841,662.567,5684.76,6534.76,3133.73
144.9,6842.39,663.958,5686.15,6536.15,3135.12
144.95,6843.78,665.349,5687.54,6537.54,3136.52
145,6845.17,666.74,5688.93,6538.93,3137.91
145.05,6846.56,668.131,5690.32,6540.32,3139.3
145.1,6847.95,669.523,5691.71,6541.71,3140.69
145.15,6849.34,670.914,5693.1,6543.09,3142.08
145.2,6850.72,672.305,5694.49,6544.48,3143.47
145.25,6852.11,673.696,5695.88,6545.87,3144.86
145.3,6853.5,675.087,5697.27,6547.26,3146.25
145.35,6854.89,676.479,5698.66,6548.65,3147.64
145.4,6856.28,677.87,5700.05,6550.04,3149.03
145.45,6857.67,679.261,5701.44,6551.43,3150.42
145.5,6859.06,680.652,5702.82,6552.81,3151.82
145.55,6860.45,682.044,5704.21,6554.2,3153.21
145.6,6861.84,683.435,5705.6,6555.59,3154.6
145.65,6863.22,684.826,5706.99,6556.98,3155.99
145.7,6864.61,686.217,5708.38,6558.37,3157.38
145.75,6866,687.608,5709.77,6559.76,3158.77
145.8,6867.39,689,5711.16,6561.15,3160.16
145.85,6868.78,690.391,5712.55,6562.53,3161.55
145.9,6870.17,691.782,5713.94,6563.92,3162.94
145.95,6871.56,693.173,5715.33,6565.31,3164.33
146,6872.95,694.564,5716.72,6566.7,3165.72
146.05,6874.34,695.956,5718.11,6568.09,3167.11
146.1,6875.72,697.347,5719.5,6569.48,3168.51
146.15,6877.11,698.738,5720.89,6570.87,3169.9
146.2,6878.5,700.129,5722.27,6572.25,3171.29
146.25,6879.89,701.52,5723.66,6573.64,3172.68
146.3,6881.28,702.912,5725.05,6575.03,3174.07
146.35,6882.67,704.303,5726.44,6576.42,3175.46
146.4,6884.06,705.694,5727.83,6577.81,3176.85
146.45,6885.45,707.085,5729.22,6579.2,3178.24
146.5,6886.84,708.477,5730.61,6580.58,3179.63
146.55,6888.22,709.868,5732,6581.97,3181.02
146.6,6889.61,711.259,5733.39,6583.36,3182.41
146.65,6891,712.65,5734.78,6584.75,3183.81
146.7,6892.39,714.041,5736.17,6586.14,3185.2
146.75,6893.78,715.433,5737.56,6587.53,3186.59
146.8,6895.17,716.824,5738.95,6588.92,3187.98
146.85,6896.56,718.215,5740.34,6590.3,3189.37
146.9,6897.95,719.606,5741.73,6591.69,3190.76
146.95,6899.34,720.997,5743.11,6593.08,3192.15
147,6900.72,722.389,5744.5,6594.47,3193.54
147.05,6902.11,723.78,5745.89,6595.86,3194.93
147.1,6903.5,725.171,5747.28,6597.25,3196.32
147.15,6904.89,726.562,5748.67,6598.64,3197.71
147.2,6906.28,727.953,5750.06,6600.02,3199.1
147.25,6907.67,729.345,5751.45,6601.41,3200.5
147.3,6909.06,730.736,5752.84,6602.8,3201.89
147.35,6910.45,732.127,5754.23,6604.19,3203.28
147.4,6911.84,733.518,5755.62,6605.58,3204.67
147.45,6913.22,734.91,5757.01,6606.97,3206.06
147.5,6914.61,736.301,5758.4,6608.36,3207.45
147.55,6916,737.692,5759.79,6609.74,3208.84
147.6,6917.39,739.083,5761.18,6611.13,3210.23
147.65,6918.78,740.474,5762.56,6612.52,3211.62
147.7,6920.17,741.866,5763.95,6613.91,3213.01
147.75,6921.56,743.257,5765.34,6615.3,3214.4
147.8,6922.95,744.648,5766.73,6616.69,3215.8
147.85,6924.34,746.039,5768.12,6618.07,3217.19
147.9,6925.72,747.43,5769.51,6619.46,3218.58
147.95,6927.11,748.822,5770.9,6620.85,3219.97
148,6928.5,750.213,5772.29,6622.24,3221.36
148.05,6929.89,751.604,5773.68,6623.63,3222.75
148.1,6931.28,752.995,5775.07,6625.02,3224.14
148.15,6932.67,754.386,5776.46,6626.41,3225.53
148.2,6934.06,755.778,5777.85,6627.79,3226.92
148.25,6935.45,757.169,5779.24,6629.18,3228.31
148.3,6936.84,758.56,5780.63,6630.57,3229.7
148.35,6938.22,759.951,5782.01,6631.96,3231.1
148.4,6939.61,761.342,5783.4,6633.35,3232.49
148.45,6941,762.734,5784.79,6634.74,3233.88
148.5,6942.39,764.125,5786.18,6636.13,3235.27
148.55,6943.78,765.516,5787.57,6637.51,3236.66
148.6,6945.17,766.907,5788.96,6638.9,3238.05
148.65,6946.56,768.299,5790.35,6640.29,3239.44
148.7,6947.95,769.69,5791.74,6641.68,3240.83
148.75,6949.34,771.081,5793.13,6643.07,3242.22
148.8,6950.72,772.472,5794.52,6644.46,3243.61
148.85,6952.11,773.863,5795.91,6645.85,3245
148.9,6953.5,775.255,5797.3,6647.23,3246.39
148.95,6954.89,776.646,5798.69,6648.62,3247.79
149,6956.28,778.037,5800.08,6650.01,3249.18
149.05,6957.67,779.428,5801.46,6651.4,3250.57
149.1,6959.06,780.819,5802.85,6652.79,3251.96
149.15,6960.45,782.211,5804.24,6654.18,3253.35
149.2,6961.84,783.602,5805.63,6655.56,3254.74
149.25,6963.22,784.993,5807.02,6656.95,3256.13
149.3,6964.61,786.384,5808.41,6658.34,3257.52
149.35,6966,787.775,5809.8,6659.73,3258.91
149.4,6967.39,789.167,5811.19,6661.12,3260.3
149.45,6968.78,790.558,5812.58,6662.51,3261.69
149.5,6970.17,791.949,5813.97,6663.9,3263.09
149.55,6971.56,793.34,5815.36,6665.28,3264.48
149.6,6972.95,794.731,5816.75,6666.67,3265.87
149.65,6974.34,796.123,5818.14,6668.06,3267.26
149.7,6975.72,797.514,5819.53,6669.45,3268.65
149.75,6977.11,798.905,5820.92,6670.84,3270.04
149.8,6978.5,800.296,5822.3,6672.23,3271.43
149.85,6979.89,801.687,5823.69,6673.62,3272.82
149.9,6981.28,803.079,5825.08,6675,3274.21
149.95,6982.67,804.47,5826.47,6676.39,3275.6
150,6984.06,805.861,5827.86,6677.78,3276.99
150.05,6985.45,807.252,5829.25,6679.17,3278.38
150.1,6986.84,808.644,5830.64,6680.56,3279.78
150.15,6988.22,810.035,5832.03,6681.95,3281.17
150.2,6989.61,811.426,5833.42,6683.34,3282.56
150.25,6991,812.817,5834.81,6684.72,3283.95
150.3,6992.39,814.208,5836.2,6686.11,3285.34
150.35,6993.78,815.6,5837.59,6687.5,3286.73
150.4,6995.17,816.991,5838.98,6688.89,3288.12
150.45,6996.56,818.382,5840.37,6690.28,3289.51
150.5,6997.95,819.773,5841.75,6691.67,3290.9
150.55,6999.34,821.164,5843.14,6693.06,3292.29
150.6,7000.72,822.556,5844.53,6694.44,3293.68
150.65,7002.11,823.947,5845.92,6695.83,3295.08
150.7,7003.5,825.338,5847.31,6697.22,3296.47
150.75,7004.89,826.729,5848.7,6698.61,3297.86
150.8,7006.28,828.12,5850.09,6700,3299.25
150.85,7007.67,829.512,5851.48,6701.39,3300.64
150.9,7009.06,830.903,5852.87,6702.78,3302.03
150.95,7010.45,832.294,5854.26,6704.16,3303.42
151,7011.84,833.685,5855.65,6705.55,3304.81
151.05,7013.22,835.076,5857.04,6706.94,3306.2
151.1,7014.61,836.468,5858.43,6708.33,3307.59
151.15,7016,837.859,5859.82,6709.72,3308.98
151.2,7017.39,839.25,5861.2,6711.11,3310.38
151.25,7018.78,840.641,5862.59,6712.49,3311.77
151.3,7020.17,842.032,5863.98,6713.88,3313.16
151.35,7021.56,843.424,5865.37,6715.27,3314.55
151.4,7022.95,844.815,5866.76,6716.66,3315.94
151.45,7024.34,846.206,5868.15,6718.05,3317.33
151.5,7025.72,847.597,5869.54,6719.44,3318.72
151.55,7027.11,848.988,5870.93,6720.83,3320.11
151.6,7028.5,850.38,5872.32,6722.21,3321.5
151.65,7029.89,851.771,5873.71,6723.6,3322.89
151.7,7031.28,853.162,5875.1,6724.99,3324.28
151.75,7032.67,854.553,5876.49,6726.38,3325.67
151.8,7034.06,855.944,5877.88,6727.77,3327.07
151.85,7035.45,857.336,5879.27,6729.16,3328.46
151.9,7036.84,858.727,5880.65,6730.55,3329.85
151.95,7038.22,860.118,5882.04,6731.93,3331.24
152,7039.61,861.509,5883.43,6733.32,3332.63
152.05,7041,862.9,5884.82,6734.71,3334.02
152.1,7042.39,864.292,5886.21,6736.1,3335.41
152.15,7043.78,865.683,5887.6,6737.49,3336.8
152.2,7045.17,867.074,5888.99,6738.88,3338.19
152.25,7046.56,868.465,5890.38,6740.27,3339.58
152.3,7047.95,869.857,5891.77,6741.65,3340.97
152.35,7049.34,871.248,5893.16,6743.04,3342.37
152.4,7050.72,872.639,5894.55,6744.43,3343.76
152.45,7052.11,874.03,5895.94,6745.82,3345.15
152.5,7053.5,875.421,5897.33,6747.21,3346.54
152.55,7054.89,876.813,5898.72,6748.6,3347.93
152.6,7056.28,878.204,5900.1,6749.99,3349.32
152.65,7057.67,879.595,5901.49,6751.37,3350.71
152.7,7059.06,880.986,5902.88,6752.76,3352.1
152.75,7060.45,882.377,5904.27,6754.15,3353.49
152.8,7061.84,883.769,5905.66,6755.54,3354.88
152.85,7063.22,885.16,5907.05,6756.93,3356.27
152.9,7064.61,886.551,5908.44,6758.32,3357.66
152.95,7066,887.942,5909.83,6759.71,3359.06
153,7067.39,889.333,5911.22,6761.09,3360.45
153.05,7068.78,890.725,5912.61,6762.48,3361.84
153.1,7070.17,892.116,5914,6763.87,3363.23
153.15,7071.56,893.507,5915.39,6765.26,3364.62
153.2,7072.95,894.898,5916.78,6766.65,3366.01
153.25,7074.34,896.289,5918.17,6768.04,3367.4
153.3,7075.72,897.681,5919.55,6769.42,3368.79
153.35,7077.11,899.072,5920.94,6770.81,3370.18
153.4,7078.5,900.463,5922.33,6772.2,3371.57
153.45,7079.89,901.854,5923.72,6773.59,3372.96
153.5,7081.28,903.245,5925.11,6774.98,3374.36
153.55,7082.67,904.637,5926.5,6776.37,3375.75
153.6,7084.06,906.028,5927.89,6777.76,3377.14
153.65,7085.45,907.419,5929.28,6779.14,3378.53
153.7,7086.84,908.81,5930.67,6780.53,3379.92
153.75,7088.22,910.201,5932.06,6781.92,3381.31
153.8,7089.61,911.593,5933.45,6783.31,3382.7
153.85,7091,912.984,5934.84,6784.7,3384.09
153.9,7092.39,914.375,5936.23,6786.09,3385.48
153.95,7093.78,915.766,5937.62,6787.48,3386.87
154,7095.17,917.157,5939,6788.86,3388.26
154.05,7096.56,918.549,5940.39,6790.25,3389.65
154.1,7097.95,919.94,5941.78,6791.64,3391.05
154.15,7099.34,921.331,5943.17,6793.03,3392.44
154.2,7100.72,922.722,5944.56,6794.42,3393.83
154.25,7102.11,924.113,5945.95,6795.81,3395.22
154.3,7103.5,925.505,5947.34,6797.2,3396.61
154.35,7104.89,926.896,5948.73,6798.58,3398
154.4,7106.28,928.287,5950.12,6799.97,3399.39
154.45,7107.67,929.678,5951.51,6801.36,3400.78
154.5,7109.06,931.069,5952.9,6802.75,3402.17
154.55,7110.45,932.461,5954.29,6804.14,3403.56
154.6,7111.84,933.852,5955.68,6805.53,3404.95
154.65,7113.22,935.243,5957.07,6806.92,3406.35
154.7,7114.61,936.634,5958.45,6808.3,3407.74
154.75,7116,938.025,5959.84,6809.69,3409.13
154.8,7117.39,939.417,5961.23,6811.08,3410.52
154.85,7118.78,940.808,5962.62,6812.47,3411.91
154.9,7120.17,942.199,5964.01,6813.86,3413.3
154.95,7121.56,943.59,5965.4,6815.25,3414.69
155,7122.95,944.981,5966.79,6816.64,3416.08
155.05,7124.34,946.373,5968.18,6818.02,3417.47
155.1,7125.72,947.764,5969.57,6819.41,3418.86
155.15,7127.11,949.155,5970.96,6820.8,3420.25
155.2,7128.5,950.546,5972.35,6822.19,3421.64
155.25,7129.89,951.937,5973.74,6823.58,3423.04
155.3,7131.28,953.329,5975.13,6824.97,3424.43
155.35,7132.67,954.72,5976.52,6826.36,3425.82
155.4,7134.06,956.111,5977.9,6827.74,3427.21
155.45,7135.45,957.502,5979.29,6829.13,3428.6
155.5,7136.84,958.893,5980.68,6830.52,3429.99
155.55,7138.22,960.285,5982.07,6831.91,3431.38
155.6,7139.61,961.676,5983.46,6833.3,3432.77
155.65,7141,963.067,5984.85,6834.69,3434.16
155.7,7142.39,964.458,5986.24,6836.08,3435.55
155.75,7143.78,965.849,5987.63,6837.46,3436.94
155.8,7145.17,967.24,5989.02,6838.85,3438.33
155.85,7146.56,968.632,5990.41,6840.24,3439.73
155.9,7147.95,970.023,5991.8,6841.63,3441.12
155.95,7149.34,971.414,5993.19,6843.02,3442.51
156,7150.72,972.805,5994.58,6844.41,3443.9
156.05,7152.11,974.196,5995.97,6845.8,3445.29
156.1,7153.5,975.588,5997.35,6847.18,3446.68
156.15,7154.89,976.979,5998.74,6848.57,3448.07
156.2,7156.28,978.37,6000.13,6849.96,3449.46
156.25,7157.67,979.761,6001.52,6851.35,3450.85
156.3,7159.06,981.152,6002.91,6852.74,3452.24
156.35,7160.45,982.544,6004.3,6854.13,3453.63
156.4,7161.84,983.935,6005.69,6855.52,3455.03
156.45,7163.22,985.326,6007.08,6856.9,3456.42
156.5,7164.61,986.717,6008.47,6858.29,3457.81
156.55,7166,988.108,6009.86,6859.68,3459.2
156.6,7167.39,989.5,6011.25,6861.07,3460.59
156.65,7168.78,990.891,6012.64,6862.46,3461.98
156.7,7170.17,992.282,6014.03,6863.85,3463.37
156.75,7171.56,993.673,6015.42,6865.23,3464.76
156.8,7172.95,995.064,6016.8,6866.62,3466.15
156.85,7174.34,996.456,6018.19,6868.01,3467.54
156.9,7175.72,997.847,6019.58,6869.4,3468.93
156.95,7177.11,999.238,6020.97,6870.79,3470.32
157,7178.5,1000.63,6022.36,6872.18,3471.72
157.05,7179.89,1002.02,6023.75,6873.57,3473.11
157.1,7181.28,1003.41,6025.14,6874.95,3474.5
157.15,7182.67,1004.8,6026.53,6876.34,3475.89
157.2,7184.06,1006.19,6027.92,6877.73,3477.28
157.25,7185.45,1007.59,6029.31,6879.12,3478.67
157.3,7186.84,1008.98,6030.7,6880.51,3480.06
157.35,7188.22,1010.37,6032.09,6881.9,3481.45
157.4,7189.61,1011.76,6033.48,6883.29,3482.84
157.45,7191,1013.15,6034.87,6884.67,3484.23
157.5,7192.39,1014.54,6036.25,6886.06,3485.62
157.55,7193.78,1015.93,6037.64,6887.45,3487.02
157.6,7195.17,1017.32,6039.03,6888.84,3488.41
157.65,7196.56,1018.71,6040.42,6890.23,3489.8
157.7,7197.95,1020.11,6041.81,6891.62,3491.19
157.75,7199.34,1021.5,6043.2,6893.01,3492.58
157.8,7200.72,1022.89,6044.59,6894.39,3493.97
157.85,7202.11,1024.28,6045.98,6895.78,3495.36
157.9,7203.5,1025.67,6047.37,6897.17,3496.75
157.95,7204.89,1027.06,6048.76,6898.56,3498.14
158,7206.28,1028.45,6050.15,6899.95,3499.53
158.05,7207.67,1029.84,6051.54,6901.34,3500.92
158.1,7209.06,1031.24,6052.93,6902.73,3502.31
158.15,7210.45,1032.63,6054.32,6904.11,3503.71
158.2,7211.84,1034.02,6055.7,6905.5,3505.1
158.25,7213.22,1035.41,6057.09,6906.89,3506.49
158.3,7214.61,1036.8,6058.48,6908.28,3507.88
158.35,7216,1038.19,6059.87,6909.67,3509.27
158.4,7217.39,1039.58,6061.26,6911.06,3510.66
158.45,7218.78,1040.97,6062.65,6912.45,3512.05
158.5,7220.17,1042.37,6064.04,6913.83,3513.44
158.55,7221.56,1043.76,6065.43,6915.22,3514.83
158.6,7222.95,1045.15,6066.82,6916.61,3516.22
158.65,7224.34,1046.54,6068.21,6918,3517.61
158.7,7225.72,1047.93,6069.6,6919.39,3519.01
158.75,7227.11,1049.32,6070.99,6920.78,3520.4
158.8,7228.5,1050.71,6072.38,6922.17,3521.79
158.85,7229.89,1052.1,6073.76,6923.55,3523.18
158.9,7231.28,1053.49,6075.15,6924.94,3524.57
158.95,7232.67,1054.89,6076.54,6926.33,3525.96
159,7234.06,1056.28,6077.93,6927.72,3527.35
159.05,7235.45,1057.67,6079.32,6929.11,3528.74
159.1,7236.84,1059.06,6080.71,6930.5,3530.13
159.15,7238.22,1060.45,6082.1,6931.89,3531.52
159.2,7239.61,1061.84,6083.49,6933.27,3532.91
159.25,7241,1063.23,6084.88,6934.66,3534.3
159.3,7242.39,1064.62,6086.27,6936.05,3535.7
159.35,7243.78,1066.02,6087.66,6937.44,3537.09
159.4,7245.17,1067.41,6089.05,6938.83,3538.48
159.45,7246.56,1068.8,6090.44,6940.22,3539.87
159.5,7247.95,1070.19,6091.83,6941.61,3541.26
159.55,7249.34,1071.58,6093.21,6942.99,3542.65
159.6,7250.72,1072.97,6094.6,6944.38,3544.04
159.65,7252.11,1074.36,6095.99,6945.77,3545.43
159.7,7253.5,1075.75,6097.38,6947.16,3546.82
159.75,7254.89,1077.14,6098.77,6948.55,3548.21
159.8,7256.28,1078.54,6100.16,6949.94,3549.6
159.85,7257.67,1079.93,6101.55,6951.33,3550.99
159.9,7259.06,1081.32,6102.94,6952.71,3552.39
159.95,7260.45,1082.71,6104.33,6954.1,3553.78
160,7261.84,1084.1,6105.72,6955.49,3555.17
160.05,7263.22,1085.49,6107.11,6956.88,3556.56
160.1,7264.61,1086.88,6108.5,6958.27,3557.95
160.15,7266,1088.27,6109.89,6959.66,3559.34
160.2,7267.39,1089.67,6111.28,6961.05,3560.73
160.25,7268.78,1091.06,6112.66,6962.43,3562.12
160.3,7270.17,1092.45,6114.05,6963.82,3563.51
160.35,7271.56,1093.84,6115.44,6965.21,3564.9
160.4,7272.95,1095.23,6116.83,6966.6,3566.29
160.45,7274.34,1096.62,6118.22,6967.99,3567.69
160.5,7275.72,1098.01,6119.61,6969.38,3569.08
160.55,7277.11,1099.4,6121,6970.77,3570.47
160.6,7278.5,1100.8,6122.39,6972.15,3571.86
160.65,7279.89,1102.19,6123.78,6973.54,3573.25
160.7,7281.28,1103.58,6125.17,6974.93,3574.64
160.75,7282.67,1104.97,6126.56,6976.32,3576.03
160.8,7284.06,1106.36,6127.95,6977.71,3577.42
160.85,7285.45,1107.75,6129.34,6979.1,3578.81
160.9,7286.84,1109.14,6130.73,6980.49,3580.2
160.95,7288.22,1110.53,6132.11,6981.87,3581.59
161,7289.61,1111.92,6133.5,6983.26,3582.98
161.05,7291,1113.32,6134.89,6984.65,3584.38
161.1,7292.39,1114.71,6136.28,6986.04,3585.77
161.15,7293.78,1116.1,6137.67,6987.43,3587.16
161.2,7295.17,1117.49,6139.06,6988.82,3588.55
161.25,7296.56,1118.88,6140.45,6990.21,3589.94
161.3,7297.95,1120.27,6141.84,6991.59,3591.33
161.35,7299.34,1121.66,6143.23,6992.98,3592.72
161.4,7300.72,1123.05,6144.62,6994.37,3594.11
161.45,7302.11,1124.45,6146.01,6995.76,3595.5
161.5,7303.5,1125.84,6147.4,6997.15,3596.89
161.55,7304.89,1127.23,6148.79,6998.54,3598.28
161.6,7306.28,1128.62,6150.17,6999.93,3599.67
161.65,7307.67,1130.01,6151.56,7001.31,3601.07
161.7,7309.06,1131.4,6152.95,7002.7,3602.46
161.75,7310.45,1132.79,6154.34,7004.09,3603.85
161.8,7311.84,1134.18,6155.73,7005.48,3605.24
161.85,7313.22,1135.57,6157.12,7006.87,3606.63
161.9,7314.61,1136.97,6158.51,7008.26,3608.02
161.95,7316,1138.36,6159.9,7009.65,3609.41
162,7317.39,1139.75,6161.29,7011.03,3610.8
162.05,7318.78,1141.14,6162.68,7012.42,3612.19
162.1,7320.17,1142.53,6164.07,7013.81,3613.58
162.15,7321.56,1143.92,6165.46,7015.2,3614.97
162.2,7322.95,1145.31,6166.85,7016.59,3616.37
162.25,7324.34,1146.7,6168.24,7017.98,3617.76
162.3,7325.72,1148.1,6169.62,7019.37,3619.15
162.35,7327.11,1149.49,6171.01,7020.75,3620.54
162.4,7328.5,1150.88,6172.4,7022.14,3621.93
162.45,7329.89,1152.27,6173.79,7023.53,3623.32
162.5,7331.28,1153.66,6175.18,7024.92,3624.71
162.55,7332.67,1155.05,6176.57,7026.31,3626.1
162.6,7334.06,1156.44,6177.96,7027.7,3627.49
162.65,7335.45,1157.83,6179.35,7029.09,3628.88
162.7,7336.84,1159.23,6180.74,7030.47,3630.27
162.75,7338.22,1160.62,6182.13,7031.86,3631.66
162.8,7339.61,1162.01,6183.52,7033.25,3633.06
162.85,7341,1163.4,6184.91,7034.64,3634.45
162.9,7342.39,1164.79,6186.3,7036.03,3635.84
162.95,7343.78,1166.18,6187.69,7037.42,3637.23
163,7345.17,1167.57,6189.07,7038.81,3638.62
163.05,7346.56,1168.96,6190.46,7040.19,3640.01
163.1,7347.95,1170.35,6191.85,7041.58,3641.4
163.15,7349.34,1171.75,6193.24,7042.97,3642.79
163.2,7350.72,1173.14,6194.63,7044.36,3644.18
163.25,7352.11,1174.53,6196.02,7045.75,3645.57
163.3,7353.5,1175.92,6197.41,7047.14,3646.96
163.35,7354.89,1177.31,6198.8,7048.53,3648.35
163.4,7356.28,1178.7,6200.19,7049.91,3649.75
163.45,7357.67,1180.09,6201.58,7051.3,3651.14
163.5,7359.06,1181.48,6202.97,7052.69,3652.53
163.55,7360.45,1182.88,6204.36,7054.08,3653.92
