time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10
77.2,4229.72,8034.25,5225.39,9294.94,6383.41,9052.87,5967,3421.65,2296.93,3161.41
77.25,4231.12,8035.69,5226.78,9296.33,6384.8,9054.26,5968.39,3423.04,2298.32,3162.82
77.3,4232.51,8037.12,5228.18,9297.71,6386.19,9055.65,5969.79,3424.44,2299.71,3164.22
77.35,4233.9,8038.56,5229.58,9299.1,6387.58,9057.04,5971.19,3425.83,2301.1,3165.63
77.4,4235.3,8039.99,5230.97,9300.49,6388.97,9058.43,5972.58,3427.22,2302.49,3167.04
77.45,4236.69,8041.43,5232.37,9301.88,6390.36,9059.82,5973.98,3428.62,2303.89,3168.44
77.5,4238.09,8042.87,5233.77,9303.27,6391.75,9061.22,5975.37,3430.01,2305.28,3169.85
77.55,4239.48,8044.3,5235.16,9304.66,6393.13,9062.61,5976.77,3431.41,2306.67,3171.25
77.6,4240.87,8045.74,5236.56,9306.05,6394.52,9064,5978.17,3432.8,2308.06,3172.66
77.65,4242.27,8047.18,5237.95,9307.44,6395.91,9065.39,5979.56,3434.19,2309.45,3174.07
77.7,4243.66,8048.61,5239.35,9308.83,6397.3,9066.78,5980.96,3435.59,2310.84,3175.47
77.75,4245.06,8050.05,5240.75,9310.21,6398.69,9068.17,5982.36,3436.98,2312.23,3176.88
77.8,4246.45,8051.49,5242.14,9311.6,6400.08,9069.56,5983.75,3438.38,2313.62,3178.29
77.85,4247.84,8052.92,5243.54,9312.99,6401.47,9070.95,5985.15,3439.77,2315.01,3179.69
77.9,4249.24,8054.36,5244.94,9314.38,6402.86,9072.34,5986.55,3441.17,2316.4,3181.1
77.95,4250.63,8055.79,5246.33,9315.77,6404.25,9073.73,5987.94,3442.56,2317.79,3182.5
78,4252.03,8057.23,5247.73,9317.16,6405.63,9075.12,5989.34,3443.95,2319.18,3183.91
78.05,4253.42,8058.67,5249.13,9318.55,6407.02,9076.52,5990.73,3445.35,2320.57,3185.32
78.1,4254.82,8060.1,5250.52,9319.94,6408.41,9077.91,5992.13,3446.74,2321.96,3186.72
78.15,4256.21,8061.54,5251.92,9321.33,6409.8,9079.3,5993.53,3448.14,2323.35,3188.13
78.2,4257.6,8062.98,5253.32,9322.71,6411.19,9080.69,5994.92,3449.53,2324.74,3189.54
78.25,4259,8064.41,5254.71,9324.1,6412.58,9082.08,5996.32,3450.92,2326.13,3190.94
78.3,4260.39,8065.85,5256.11,9325.49,6413.97,9083.47,5997.72,3452.32,2327.52,3192.35
78.35,4261.79,8067.28,5257.5,9326.88,6415.36,9084.86,5999.11,3453.71,2328.91,3193.75
78.4,4263.18,8068.72,5258.9,9328.27,6416.75,9086.25,6000.51,3455.11,2330.3,3195.16
78.45,4264.57,8070.16,5260.3,9329.66,6418.13,9087.64,6001.91,3456.5,2331.69,3196.57
78.5,4265.97,8071.59,5261.69,9331.05,6419.52,9089.03,6003.3,3457.89,2333.08,3197.97
78.55,4267.36,8073.03,5263.09,9332.44,6420.91,9090.42,6004.7,3459.29,2334.47,3199.38
78.6,4268.76,8074.47,5264.49,9333.83,6422.3,9091.82,6006.09,3460.68,2335.86,3200.79
78.65,4270.15,8075.9,5265.88,9335.21,6423.69,9093.21,6007.49,3462.08,2337.25,3202.19
78.7,4271.54,8077.34,5267.28,9336.6,6425.08,9094.6,6008.89,3463.47,2338.64,3203.6
78.75,4272.94,8078.77,5268.68,9337.99,6426.47,9095.99,6010.28,3464.86,2340.03,3205.01
78.8,4274.33,8080.21,5270.07,9339.38,6427.86,9097.38,6011.68,3466.26,2341.42,3206.41
78.85,4275.73,8081.65,5271.47,9340.77,6429.25,9098.77,6013.08,3467.65,2342.81,3207.82
78.9,4277.12,8083.08,5272.87,9342.16,6430.63,9100.16,6014.47,3469.05,2344.2,3209.22
78.95,4278.52,8084.52,5274.26,9343.55,6432.02,9101.55,6015.87,3470.44,2345.59,3210.63
79,4279.91,8085.96,5275.66,9344.94,6433.41,9102.94,6017.26,3471.83,2346.98,3212.04
79.05,4281.3,8087.39,5277.05,9346.33,6434.8,9104.33,6018.66,3473.23,2348.37,3213.44
79.1,4282.7,8088.83,5278.45,9347.71,6436.19,9105.73,6020.06,3474.62,2349.76,3214.85
79.15,4284.09,8090.27,5279.85,9349.1,6437.58,9107.12,6021.45,3476.02,2351.15,3216.26
79.2,4285.49,8091.7,5281.24,9350.49,6438.97,9108.51,6022.85,3477.41,2352.54,3217.66
79.25,4286.88,8093.14,5282.64,9351.88,6440.36,9109.9,6024.25,3478.8,2353.93,3219.07
79.3,4288.27,8094.57,5284.04,9353.27,6441.75,9111.29,6025.64,3480.2,2355.32,3220.47
79.35,4289.67,8096.01,5285.43,9354.66,6443.13,9112.68,6027.04,3481.59,2356.71,3221.88
79.4,4291.06,8097.45,5286.83,9356.05,6444.52,9114.07,6028.44,3482.99,2358.11,3223.29
79.45,4292.46,8098.88,5288.23,9357.44,6445.91,9115.46,6029.83,3484.38,2359.5,3224.69
79.5,4293.85,8100.32,5289.62,9358.83,6447.3,9116.85,6031.23,3485.77,2360.89,3226.1
79.55,4295.24,8101.76,5291.02,9360.21,6448.69,9118.24,6032.62,3487.17,2362.28,3227.51
79.6,4296.64,8103.19,5292.42,9361.6,6450.08,9119.63,6034.02,3488.56,2363.67,3228.91
79.65,4298.03,8104.63,5293.81,9362.99,6451.47,9121.03,6035.42,3489.96,2365.06,3230.32
79.7,4299.43,8106.06,5295.21,9364.38,6452.86,9122.42,6036.81,3491.35,2366.45,3231.73
79.75,4300.82,8107.5,5296.61,9365.77,6454.25,9123.81,6038.21,3492.74,2367.84,3233.13
79.8,4302.22,8108.94,5298,9367.16,6455.63,9125.2,6039.61,3494.14,2369.23,3234.54
79.85,4303.61,8110.37,5299.4,9368.55,6457.02,9126.59,6041,3495.53,2370.62,3235.94
79.9,4305,8111.81,5300.79,9369.94,6458.41,9127.98,6042.4,3496.93,2372.01,3237.35
79.95,4306.4,8113.25,5302.19,9371.33,6459.8,9129.37,6043.79,3498.32,2373.4,3238.76
80,4307.79,8114.68,5303.59,9372.71,6461.19,9130.76,6045.19,3499.71,2374.79,3240.16
80.05,4309.19,8116.12,5304.98,9374.1,6462.58,9132.15,6046.59,3501.11,2376.18,3241.57
80.1,4310.58,8117.56,5306.38,9375.49,6463.97,9133.54,6047.98,3502.5,2377.57,3242.98
80.15,4311.97,8118.99,5307.78,9376.88,6465.36,9134.93,6049.38,3503.9,2378.96,3244.38
80.2,4313.37,8120.43,5309.17,9378.27,6466.75,9136.33,6050.78,3505.29,2380.35,3245.79
80.25,4314.76,8121.86,5310.57,9379.66,6468.13,9137.72,6052.17,3506.68,2381.74,3247.19
80.3,4316.16,8123.3,5311.97,9381.05,6469.52,9139.11,6053.57,3508.08,2383.13,3248.6
80.35,4317.55,8124.74,5313.36,9382.44,6470.91,9140.5,6054.97,3509.47,2384.52,3250.01
80.4,4318.94,8126.17,5314.76,9383.83,6472.3,9141.89,6056.36,3510.87,2385.91,3251.41
80.45,4320.34,8127.61,5316.16,9385.21,6473.69,9143.28,6057.76,3512.26,2387.3,3252.82
80.5,4321.73,8129.05,5317.55,9386.6,6475.08,9144.67,6059.15,3513.66,2388.69,3254.23
80.55,4323.13,8130.48,5318.95,9387.99,6476.47,9146.06,6060.55,3515.05,2390.08,3255.63
80.6,4324.52,8131.92,5320.34,9389.38,6477.86,9147.45,6061.95,3516.44,2391.47,3257.04
80.65,4325.92,8133.36,5321.74,9390.77,6479.25,9148.84,6063.34,3517.84,2392.86,3258.45
80.7,4327.31,8134.79,5323.14,9392.16,6480.63,9150.23,6064.74,3519.23,2394.25,3259.85
80.75,4328.7,8136.23,5324.53,9393.55,6482.02,9151.63,6066.14,3520.63,2395.64,3261.26
80.8,4330.1,8137.66,5325.93,9394.94,6483.41,9153.02,6067.53,3522.02,2397.03,3262.66
80.85,4331.49,8139.1,5327.33,9396.33,6484.8,9154.41,6068.93,3523.41,2398.42,3264.07
80.9,4332.89,8140.54,5328.72,9397.71,6486.19,9155.8,6070.32,3524.81,2399.81,3265.48
80.95,4334.28,8141.97,5330.12,9399.1,6487.58,9157.19,6071.72,3526.2,2401.2,3266.88
81,4335.67,8143.41,5331.52,9400.49,6488.97,9158.58,6073.12,3527.6,2402.59,3268.29
81.05,4337.07,8144.85,5332.91,9401.88,6490.36,9159.97,6074.51,3528.99,2403.98,3269.7
81.1,4338.46,8146.28,5334.31,9403.27,6491.75,9161.36,6075.91,3530.38,2405.37,3271.1
81.15,4339.86,8147.72,5335.71,9404.66,6493.13,9162.75,6077.31,3531.78,2406.76,3272.51
81.2,4341.25,8149.15,5337.1,9406.05,6494.52,9164.14,6078.7,3533.17,2408.15,3273.91
81.25,4342.64,8150.59,5338.5,9407.44,6495.91,9165.53,6080.1,3534.57,2409.54,3275.32
81.3,4344.04,8152.03,5339.89,9408.83,6497.3,9166.93,6081.5,3535.96,2410.93,3276.73
81.35,4345.43,8153.46,5341.29,9410.21,6498.69,9168.32,6082.89,3537.35,2412.32,3278.13
81.4,4346.83,8154.9,5342.69,9411.6,6500.08,9169.71,6084.29,3538.75,2413.72,3279.54
81.45,4348.22,8156.34,5344.08,9412.99,6501.47,9171.1,6085.68,3540.14,2415.11,3280.95
81.5,4349.62,8157.77,5345.48,9414.38,6502.86,9172.49,6087.08,3541.54,2416.5,3282.35
81.55,4351.01,8159.21,5346.88,9415.77,6504.25,9173.88,6088.48,3542.93,2417.89,3283.76
81.6,4352.4,8160.65,5348.27,9417.16,6505.63,9175.27,6089.87,3544.32,2419.28,3285.16
81.65,4353.8,8162.08,5349.67,9418.55,6507.02,9176.66,6091.27,3545.72,2420.67,3286.57
81.7,4355.19,8163.52,5351.07,9419.94,6508.41,9178.05,6092.67,3547.11,2422.06,3287.98
81.75,4356.59,8164.95,5352.46,9421.33,6509.8,9179.44,6094.06,3548.51,2423.45,3289.38
81.8,4357.98,8166.39,5353.86,9422.71,6511.19,9180.84,6095.46,3549.9,2424.84,3290.79
81.85,4359.37,8167.83,5355.26,9424.1,6512.58,9182.23,6096.86,3551.29,2426.23,3292.2
81.9,4360.77,8169.26,5356.65,9425.49,6513.97,9183.62,6098.25,3552.69,2427.62,3293.6
81.95,4362.16,8170.7,5358.05,9426.88,6515.36,9185.01,6099.65,3554.08,2429.01,3295.01
82,4363.56,8172.14,5359.44,9428.27,6516.75,9186.4,6101.04,3555.48,2430.4,3296.42
82.05,4364.95,8173.57,5360.84,9429.66,6518.13,9187.79,6102.44,3556.87,2431.79,3297.82
82.1,4366.34,8175.01,5362.24,9431.05,6519.52,9189.18,6103.84,3558.26,2433.18,3299.23
82.15,4367.74,8176.45,5363.63,9432.44,6520.91,9190.57,6105.23,3559.66,2434.57,3300.63
82.2,4369.13,8177.88,5365.03,9433.83,6522.3,9191.96,6106.63,3561.05,2435.96,3302.04
82.25,4370.53,8179.32,5366.43,9435.21,6523.69,9193.35,6108.03,3562.45,2437.35,3303.45
82.3,4371.92,8180.75,5367.82,9436.6,6525.08,9194.74,6109.42,3563.84,2438.74,3304.85
82.35,4373.32,8182.19,5369.22,9437.99,6526.47,9196.14,6110.82,3565.23,2440.13,3306.26
82.4,4374.71,8183.63,5370.62,9439.38,6527.86,9197.53,6112.21,3566.63,2441.52,3307.67
82.45,4376.1,8185.06,5372.01,9440.77,6529.25,9198.92,6113.61,3568.02,2442.91,3309.07
82.5,4377.5,8186.5,5373.41,9442.16,6530.63,9200.31,6115.01,3569.42,2444.3,3310.48
82.55,4378.89,8187.94,5374.81,9443.55,6532.02,9201.7,6116.4,3570.81,2445.69,3311.89
82.6,4380.29,8189.37,5376.2,9444.94,6533.41,9203.09,6117.8,3572.2,2447.08,3313.29
82.65,4381.68,8190.81,5377.6,9446.33,6534.8,9204.48,6119.2,3573.6,2448.47,3314.7
82.7,4383.07,8192.25,5379,9447.71,6536.19,9205.87,6120.59,3574.99,2449.86,3316.1
82.75,4384.47,8193.68,5380.39,9449.1,6537.58,9207.26,6121.99,3576.39,2451.25,3317.51
82.8,4385.86,8195.12,5381.79,9450.49,6538.97,9208.65,6123.39,3577.78,2452.64,3318.92
82.85,4387.26,8196.55,5383.18,9451.88,6540.36,9210.04,6124.78,3579.17,2454.03,3320.32
82.9,4388.65,8197.99,5384.58,9453.27,6541.75,9211.44,6126.18,3580.57,2455.42,3321.73
82.95,4390.04,8199.43,5385.98,9454.66,6543.13,9212.83,6127.57,3581.96,2456.81,3323.14
83,4391.44,8200.86,5387.37,9456.05,6544.52,9214.22,6128.97,3583.36,2458.2,3324.54
83.05,4392.83,8202.3,5388.77,9457.44,6545.91,9215.61,6130.37,3584.75,2459.59,3325.95
83.1,4394.23,8203.74,5390.17,9458.83,6547.3,9217,6131.76,3586.14,2460.98,3327.35
83.15,4395.62,8205.17,5391.56,9460.21,6548.69,9218.39,6133.16,3587.54,2462.37,3328.76
83.2,4397.02,8206.61,5392.96,9461.6,6550.08,9219.78,6134.56,3588.93,2463.76,3330.17
83.25,4398.41,8208.05,5394.36,9462.99,6551.47,9221.17,6135.95,3590.33,2465.15,3331.57
83.3,4399.8,8209.48,5395.75,9464.38,6552.86,9222.56,6137.35,3591.72,2466.54,3332.98
83.35,4401.2,8210.92,5397.15,9465.77,6554.25,9223.95,6138.75,3593.12,2467.94,3334.39
83.4,4402.59,8212.36,5398.55,9467.16,6555.63,9225.34,6140.14,3594.51,2469.33,3335.79
83.45,4403.99,8213.79,5399.94,9468.55,6557.02,9226.74,6141.54,3595.9,2470.72,3337.2
83.5,4405.38,8215.23,5401.34,9469.94,6558.41,9228.13,6142.93,3597.3,2472.11,3338.61
83.55,4406.77,8216.66,5402.73,9471.33,6559.8,9229.52,6144.33,3598.69,2473.5,3340.01
83.6,4408.17,8218.1,5404.13,9472.71,6561.19,9230.91,6145.73,3600.09,2474.89,3341.42
83.65,4409.56,8219.54,5405.53,9474.1,6562.58,9232.3,6147.12,3601.48,2476.28,3342.82
83.7,4410.96,8220.97,5406.92,9475.49,6563.97,9233.69,6148.52,3602.87,2477.67,3344.23
83.75,4412.35,8222.41,5408.32,9476.88,6565.36,9235.08,6149.92,3604.27,2479.06,3345.64
83.8,4413.74,8223.85,5409.72,9478.27,6566.75,9236.47,6151.31,3605.66,2480.45,3347.04
83.85,4415.14,8225.28,5411.11,9479.66,6568.13,9237.86,6152.71,3607.06,2481.84,3348.45
83.9,4416.53,8226.72,5412.51,9481.05,6569.52,9239.25,6154.11,3608.45,2483.23,3349.86
83.95,4417.93,8228.16,5413.91,9482.44,6570.91,9240.65,6155.5,3609.84,2484.62,3351.26
84,4419.32,8229.59,5415.3,9483.83,6572.3,9242.04,6156.9,3611.24,2486.01,3352.67
84.05,4420.72,8231.03,5416.7,9485.21,6573.69,9243.43,6158.29,3612.63,2487.4,3354.07
84.1,4422.11,8232.46,5418.1,9486.6,6575.08,9244.82,6159.69,3614.03,2488.79,3355.48
84.15,4423.5,8233.9,5419.49,9487.99,6576.47,9246.21,6161.09,3615.42,2490.18,3356.89
84.2,4424.9,8235.34,5420.89,9489.38,6577.86,9247.6,6162.48,3616.81,2491.57,3358.29
84.25,4426.29,8236.77,5422.29,9490.77,6579.25,9248.99,6163.88,3618.21,2492.96,3359.7
84.3,4427.69,8238.21,5423.68,9492.16,6580.63,9250.38,6165.28,3619.6,2494.35,3361.11
84.35,4429.08,8239.65,5425.08,9493.55,6582.02,9251.77,6166.67,3621,2495.74,3362.51
84.4,4430.47,8241.08,5426.47,9494.94,6583.41,9253.16,6168.07,3622.39,2497.13,3363.92
84.45,4431.87,8242.52,5427.87,9496.33,6584.8,9254.55,6169.46,3623.78,2498.52,3365.33
84.5,4433.26,8243.96,5429.27,9497.71,6586.19,9255.95,6170.86,3625.18,2499.91,3366.73
84.55,4434.66,8245.39,5430.66,9499.1,6587.58,9257.34,6172.26,3626.57,2501.3,3368.14
84.6,4436.05,8246.83,5432.06,9500.49,6588.97,9258.73,6173.65,3627.97,2502.69,3369.54
84.65,4437.44,8248.27,5433.46,9501.88,6590.36,9260.12,6175.05,3629.36,2504.08,3370.95
84.7,4438.84,8249.7,5434.85,9503.27,6591.75,9261.51,6176.45,3630.75,2505.47,3372.36
84.75,4440.23,8251.14,5436.25,9504.66,6593.13,9262.9,6177.84,3632.15,2506.86,3373.76
84.8,4441.63,8252.57,5437.65,9506.05,6594.52,9264.29,6179.24,3633.54,2508.25,3375.17
84.85,4443.02,8254.01,5439.04,9507.44,6595.91,9265.68,6180.64,3634.94,2509.64,3376.58
84.9,4444.42,8255.45,5440.44,9508.83,6597.3,9267.07,6182.03,3636.33,2511.03,3377.98
84.95,4445.81,8256.88,5441.84,9510.21,6598.69,9268.46,6183.43,3637.72,2512.42,3379.39
85,4447.2,8258.32,5443.23,9511.6,6600.08,9269.85,6184.82,3639.12,2513.81,3380.8
85.05,4448.6,8259.76,5444.63,9512.99,6601.47,9271.25,6186.22,3640.51,2515.2,3382.2
85.1,4449.99,8261.19,5446.02,9514.38,6602.86,9272.64,6187.62,3641.91,2516.59,3383.61
85.15,4451.39,8262.63,5447.42,9515.77,6604.25,9274.03,6189.01,3643.3,2517.98,3385.01
85.2,4452.78,8264.07,5448.82,9517.16,6605.63,9275.42,6190.41,3644.69,2519.37,3386.42
85.25,4454.17,8265.5,5450.21,9518.55,6607.02,9276.81,6191.81,3646.09,2520.76,3387.83
85.3,4455.57,8266.94,5451.61,9519.94,6608.41,9278.2,6193.2,3647.48,2522.15,3389.23
85.35,4456.96,8268.37,5453.01,9521.33,6609.8,9279.59,6194.6,3648.88,2523.55,3390.64
85.4,4458.36,8269.81,5454.4,9522.71,6611.19,9280.98,6196,3650.27,2524.94,3392.05
85.45,4459.75,8271.25,5455.8,9524.1,6612.58,9282.37,6197.39,3651.66,2526.33,3393.45
85.5,4461.14,8272.68,5457.2,9525.49,6613.97,9283.76,6198.79,3653.06,2527.72,3394.86
85.55,4462.54,8274.12,5458.59,9526.88,6615.36,9285.15,6200.18,3654.45,2529.11,3396.26
85.6,4463.93,8275.56,5459.99,9528.27,6616.75,9286.55,6201.58,3655.85,2530.5,3397.67
85.65,4465.33,8276.99,5461.39,9529.66,6618.13,9287.94,6202.98,3657.24,2531.89,3399.08
85.7,4466.72,8278.43,5462.78,9531.05,6619.52,9289.33,6204.37,3658.63,2533.28,3400.48
85.75,4468.11,8279.87,5464.18,9532.44,6620.91,9290.72,6205.77,3660.03,2534.67,3401.89
85.8,4469.51,8281.3,5465.58,9533.83,6622.3,9292.11,6207.17,3661.42,2536.06,3403.3
85.85,4470.9,8282.74,5466.97,9535.21,6623.69,9293.5,6208.56,3662.82,2537.45,3404.7
85.9,4472.3,8284.18,5468.37,9536.6,6625.08,9294.89,6209.96,3664.21,2538.84,3406.11
85.95,4473.69,8285.61,5469.76,9537.99,6626.47,9296.28,6211.36,3665.6,2540.23,3407.52
86,4475.09,8287.05,5471.16,9539.38,6627.86,9297.67,6212.75,3667,2541.62,3408.92
86.05,4476.48,8288.48,5472.56,9540.77,6629.25,9299.06,6214.15,3668.39,2543.01,3410.33
86.1,4477.87,8289.92,5473.95,9542.16,6630.63,9300.45,6215.54,3669.79,2544.4,3411.73
86.15,4479.27,8291.36,5475.35,9543.55,6632.02,9301.85,6216.94,3671.18,2545.79,3413.14
86.2,4480.66,8292.79,5476.75,9544.94,6633.41,9303.24,6218.34,3672.57,2547.18,3414.55
86.25,4482.06,8294.23,5478.14,9546.33,6634.8,9304.63,6219.73,3673.97,2548.57,3415.95
86.3,4483.45,8295.67,5479.54,9547.71,6636.19,9306.02,6221.13,3675.36,2549.96,3417.36
86.35,4484.84,8297.1,5480.94,9549.1,6637.58,9307.41,6222.53,3676.76,2551.35,3418.77
86.4,4486.24,8298.54,5482.33,9550.49,6638.97,9308.8,6223.92,3678.15,2552.74,3420.17
86.45,4487.63,8299.98,5483.73,9551.88,6640.36,9310.19,6225.32,3679.55,2554.13,3421.58
86.5,4489.03,8301.41,5485.13,9553.27,6641.75,9311.58,6226.72,3680.94,2555.52,3422.99
86.55,4490.42,8302.85,5486.52,9554.66,6643.13,9312.97,6228.11,3682.33,2556.91,3424.39
86.6,4491.81,8304.29,5487.92,9556.05,6644.52,9314.36,6229.51,3683.73,2558.3,3425.8
86.65,4493.21,8305.72,5489.32,9557.44,6645.91,9315.75,6230.9,3685.12,2559.69,3427.2
86.7,4494.6,8307.16,5490.71,9558.83,6647.3,9317.15,6232.3,3686.52,2561.08,3428.61
86.75,4496,8308.59,5492.11,9560.21,6648.69,9318.54,6233.7,3687.91,2562.47,3430.02
86.8,4497.39,8310.03,5493.5,9561.6,6650.08,9319.93,6235.09,3689.3,2563.86,3431.42
86.85,4498.79,8311.47,5494.9,9562.99,6651.47,9321.32,6236.49,3690.7,2565.25,3432.83
86.9,4500.18,8312.9,5496.3,9564.38,6652.86,9322.71,6237.89,3692.09,2566.64,3434.24
86.95,4501.57,8314.34,5497.69,9565.77,6654.25,9324.1,6239.28,3693.49,2568.03,3435.64
87,4502.97,8315.78,5499.09,9567.16,6655.63,9325.49,6240.68,3694.88,2569.42,3437.05
87.05,4504.36,8317.21,5500.49,9568.55,6657.02,9326.88,6242.07,3696.27,2570.81,3438.46
87.1,4505.76,8318.65,5501.88,9569.94,6658.41,9328.27,6243.47,3697.67,2572.2,3439.86
87.15,4507.15,8320.09,5503.28,9571.33,6659.8,9329.66,6244.87,3699.06,2573.59,3441.27
87.2,4508.54,8321.52,5504.68,9572.71,6661.19,9331.06,6246.26,3700.46,2574.98,3442.67
87.25,4509.94,8322.96,5506.07,9574.1,6662.58,9332.45,6247.66,3701.85,2576.37,3444.08
87.3,4511.33,8324.4,5507.47,9575.49,6663.97,9333.84,6249.06,3703.24,2577.76,3445.49
87.35,4512.73,8325.83,5508.87,9576.88,6665.36,9335.23,6250.45,3704.64,2579.16,3446.89
87.4,4514.12,8327.27,5510.26,9578.27,6666.75,9336.62,6251.85,3706.03,2580.55,3448.3
87.45,4515.51,8328.71,5511.66,9579.66,6668.13,9338.01,6253.25,3707.43,2581.94,3449.71
87.5,4516.91,8330.14,5513.06,9581.05,6669.52,9339.4,6254.64,3708.82,2583.33,3451.11
87.55,4518.3,8331.58,5514.45,9582.44,6670.91,9340.79,6256.04,3710.21,2584.72,3452.52
87.6,4519.7,8333.01,5515.85,9583.83,6672.3,9342.18,6257.43,3711.61,2586.11,3453.93
87.65,4521.09,8334.45,5517.24,9585.21,6673.69,9343.57,6258.83,3713,2587.5,3455.33
87.7,4522.49,8335.89,5518.64,9586.6,6675.08,9344.96,6260.23,3714.4,2588.89,3456.74
87.75,4523.88,8337.32,5520.04,9587.99,6676.47,9346.36,6261.62,3715.79,2590.28,3458.14
87.8,4525.27,8338.76,5521.43,9589.38,6677.86,9347.75,6263.02,3717.18,2591.67,3459.55
87.85,4526.67,8340.2,5522.83,9590.77,6679.25,9349.14,6264.42,3718.58,2593.06,3460.96
87.9,4528.06,8341.63,5524.23,9592.16,6680.63,9350.53,6265.81,3719.97,2594.45,3462.36
87.95,4529.46,8343.07,5525.62,9593.55,6682.02,9351.92,6267.21,3721.37,2595.84,3463.77
88,4530.85,8344.51,5527.02,9594.94,6683.41,9353.31,6268.61,3722.76,2597.23,3465.18
88.05,4532.24,8345.94,5528.42,9596.33,6684.8,9354.7,6270,3724.15,2598.62,3466.58
88.1,4533.64,8347.38,5529.81,9597.71,6686.19,9356.09,6271.4,3725.55,2600.01,3467.99
88.15,4535.03,8348.82,5531.21,9599.1,6687.58,9357.48,6272.79,3726.94,2601.4,3469.4
88.2,4536.43,8350.25,5532.61,9600.49,6688.97,9358.87,6274.19,3728.34,2602.79,3470.8
88.25,4537.82,8351.69,5534,9601.88,6690.36,9360.26,6275.59,3729.73,2604.18,3472.21
88.3,4539.21,8353.13,5535.4,9603.27,6691.75,9361.66,6276.98,3731.12,2605.57,3473.61
88.35,4540.61,8354.56,5536.8,9604.66,6693.13,9363.05,6278.38,3732.52,2606.96,3475.02
88.4,4542,8356,5538.19,9606.05,6694.52,9364.44,6279.78,3733.91,2608.35,3476.43
88.45,4543.4,8357.43,5539.59,9607.44,6695.91,9365.83,6281.17,3735.31,2609.74,3477.83
88.5,4544.79,8358.87,5540.98,9608.83,6697.3,9367.22,6282.57,3736.7,2611.13,3479.24
88.55,4546.18,8360.31,5542.38,9610.21,6698.69,9368.61,6283.97,3738.09,2612.52,3480.65
88.6,4547.58,8361.74,5543.78,9611.6,6700.08,9370,6285.36,3739.49,2613.91,3482.05
88.65,4548.97,8363.18,5545.17,9612.99,6701.47,9371.39,6286.76,3740.88,2615.3,3483.46
88.7,4550.37,8364.62,5546.57,9614.38,6702.86,9372.78,6288.15,3742.28,2616.69,3484.87
88.75,4551.76,8366.05,5547.97,9615.77,6704.25,9374.17,6289.55,3743.67,2618.08,3486.27
88.8,4553.16,8367.49,5549.36,9617.16,6705.63,9375.56,6290.95,3745.06,2619.47,3487.68
88.85,4554.55,8368.93,5550.76,9618.55,6707.02,9376.96,6292.34,3746.46,2620.86,3489.08
88.9,4555.94,8370.36,5552.16,9619.94,6708.41,9378.35,6293.74,3747.85,2622.25,3490.49
88.95,4557.34,8371.8,5553.55,9621.33,6709.8,9379.74,6295.14,3749.25,2623.64,3491.9
89,4558.73,8373.24,5554.95,9622.71,6711.19,9381.13,6296.53,3750.64,2625.03,3493.3
89.05,4560.13,8374.67,5556.35,9624.1,6712.58,9382.52,6297.93,3752.03,2626.42,3494.71
89.1,4561.52,8376.11,5557.74,9625.49,6713.97,9383.91,6299.33,3753.43,2627.81,3496.12
89.15,4562.91,8377.55,5559.14,9626.88,6715.36,9385.3,6300.72,3754.82,2629.2,3497.52
89.2,4564.31,8378.98,5560.54,9628.27,6716.75,9386.69,6302.12,3756.22,2630.59,3498.93
89.25,4565.7,8380.42,5561.93,9629.66,6718.13,9388.08,6303.51,3757.61,2631.98,3500.34
89.3,4567.1,8381.85,5563.33,9631.05,6719.52,9389.47,6304.91,3759,2633.37,3501.74
89.35,4568.49,8383.29,5564.72,9632.44,6720.91,9390.86,6306.31,3760.4,2634.76,3503.15
89.4,4569.88,8384.73,5566.12,9633.83,6722.3,9392.26,6307.7,3761.79,2636.16,3504.55
89.45,4571.28,8386.16,5567.52,9635.21,6723.69,9393.65,6309.1,3763.19,2637.55,3505.96
89.5,4572.67,8387.6,5568.91,9636.6,6725.08,9395.04,6310.5,3764.58,2638.94,3507.37
89.55,4574.07,8389.04,5570.31,9637.99,6726.47,9396.43,6311.89,3765.97,2640.33,3508.77
89.6,4575.46,8390.47,5571.71,9639.38,6727.86,9397.82,6313.29,3767.37,2641.72,3510.18
89.65,4576.86,8391.91,5573.1,9640.77,6729.25,9399.21,6314.69,3768.76,2643.11,3511.59
89.7,4578.25,8393.35,5574.5,9642.16,6730.63,9400.6,6316.08,3770.16,2644.5,3512.99
89.75,4579.64,8394.78,5575.9,9643.55,6732.02,9401.99,6317.48,3771.55,2645.89,3514.4
89.8,4581.04,8396.22,5577.29,9644.94,6733.41,9403.38,6318.87,3772.94,2647.28,3515.81
89.85,4582.43,8397.66,5578.69,9646.33,6734.8,9404.77,6320.27,3774.34,2648.67,3517.21
89.9,4583.83,8399.09,5580.09,9647.71,6736.19,9406.16,6321.67,3775.73,2650.06,3518.62
89.95,4585.22,8400.53,5581.48,9649.1,6737.58,9407.56,6323.06,3777.13,2651.45,3520.02
90,4586.61,8401.97,5582.88,9650.49,6738.97,9408.95,6324.46,3778.52,2652.84,3521.43
90.05,4588.01,8403.4,5584.28,9651.88,6740.36,9410.34,6325.86,3779.91,2654.23,3522.84
90.1,4589.4,8404.84,5585.67,9653.27,6741.75,9411.73,6327.25,3781.31,2655.62,3524.24
