time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13
141.75,4030.59,8198.79,8529.99,594.822,3833.55,8389.04,4179.2,3337.82,6033.98,300.746,2574.43,7624.81,6300.52
141.8,4031.98,8200.18,8531.38,596.212,3834.94,8390.44,4180.59,3339.21,6035.37,302.138,2575.82,7626.2,6301.91
141.85,4033.38,8201.57,8532.77,597.602,3836.34,8391.83,4181.98,3340.6,6036.76,303.53,2577.21,7627.59,6303.3
141.9,4034.77,8202.96,8534.15,598.992,3837.74,8393.22,4183.37,3341.99,6038.15,304.922,2578.6,7628.98,6304.69
141.95,4036.17,8204.35,8535.54,600.382,3839.14,8394.61,4184.76,3343.38,6039.54,306.313,2579.99,7630.37,6306.08
142,4037.56,8205.74,8536.93,601.772,3840.53,8396,4186.15,3344.77,6040.93,307.705,2581.38,7631.76,6307.47
142.05,4038.95,8207.13,8538.32,603.162,3841.93,8397.39,4187.54,3346.16,6042.32,309.097,2582.77,7633.15,6308.86
142.1,4040.35,8208.51,8539.71,604.552,3843.33,8398.78,4188.93,3347.55,6043.71,310.489,2584.16,7634.54,6310.25
142.15,4041.74,8209.9,8541.1,605.942,3844.73,8400.18,4190.31,3348.94,6045.1,311.881,2585.55,7635.93,6311.64
142.2,4043.13,8211.29,8542.49,607.331,3846.12,8401.57,4191.7,3350.32,6046.49,313.273,2586.94,7637.32,6313.03
142.25,4044.53,8212.68,8543.88,608.721,3847.52,8402.96,4193.09,3351.71,6047.88,314.665,2588.33,7638.71,6314.42
142.3,4045.92,8214.07,8545.27,610.111,3848.92,8404.35,4194.48,3353.1,6049.27,316.056,2589.72,7640.1,6315.81
142.35,4047.32,8215.46,8546.65,611.501,3850.32,8405.74,4195.87,3354.49,6050.66,317.448,2591.11,7641.49,6317.2
142.4,4048.71,8216.85,8548.04,612.891,3851.71,8407.13,4197.26,3355.88,6052.05,318.84,2592.5,7642.88,6318.59
142.45,4050.1,8218.24,8549.43,614.281,3853.11,8408.52,4198.65,3357.27,6053.44,320.232,2593.89,7644.26,6319.98
142.5,4051.5,8219.63,8550.82,615.671,3854.51,8409.92,4200.04,3358.66,6054.83,321.624,2595.28,7645.65,6321.36
142.55,4052.89,8221.01,8552.21,617.061,3855.91,8411.31,4201.43,3360.05,6056.22,323.016,2596.67,7647.04,6322.75
142.6,4054.29,8222.4,8553.6,618.451,3857.3,8412.7,4202.81,3361.44,6057.61,324.407,2598.06,7648.43,6324.14
142.65,4055.68,8223.79,8554.99,619.841,3858.7,8414.09,4204.2,3362.82,6059,325.799,2599.45,7649.82,6325.53
142.7,4057.07,8225.18,8556.38,621.231,3860.1,8415.48,4205.59,3364.21,6060.39,327.191,2600.84,7651.21,6326.92
142.75,4058.47,8226.57,8557.77,622.621,3861.5,8416.87,4206.98,3365.6,6061.78,328.583,2602.23,7652.6,6328.31
142.8,4059.86,8227.96,8559.15,624.011,3862.89,8418.27,4208.37,3366.99,6063.17,329.975,2603.62,7653.99,6329.7
142.85,4061.26,8229.35,8560.54,625.401,3864.29,8419.66,4209.76,3368.38,6064.56,331.367,2605.01,7655.38,6331.09
142.9,4062.65,8230.74,8561.93,626.791,3865.69,8421.05,4211.15,3369.77,6065.95,332.758,2606.4,7656.77,6332.48
142.95,4064.04,8232.13,8563.32,628.181,3867.09,8422.44,4212.54,3371.16,6067.34,334.15,2607.79,7658.16,6333.87
143,4065.44,8233.51,8564.71,629.571,3868.48,8423.83,4213.93,3372.55,6068.73,335.542,2609.18,7659.55,6335.26
143.05,4066.83,8234.9,8566.1,630.961,3869.88,8425.22,4215.31,3373.94,6070.12,336.934,2610.57,7660.94,6336.65
143.1,4068.22,8236.29,8567.49,632.351,3871.28,8426.61,4216.7,3375.32,6071.51,338.326,2611.96,7662.33,6338.04
143.15,4069.62,8237.68,8568.88,633.741,3872.68,8428.01,4218.09,3376.71,6072.9,339.718,2613.35,7663.72,6339.43
143.2,4071.01,8239.07,8570.27,635.131,3874.08,8429.4,4219.48,3378.1,6074.29,341.109,2614.74,7665.11,6340.82
143.25,4072.41,8240.46,8571.65,636.521,3875.47,8430.79,4220.87,3379.49,6075.68,342.501,2616.13,7666.5,6342.21
143.3,4073.8,8241.85,8573.04,637.911,3876.87,8432.18,4222.26,3380.88,6077.07,343.893,2617.52,7667.89,6343.6
143.35,4075.19,8243.24,8574.43,639.301,3878.27,8433.57,4223.65,3382.27,6078.46,345.285,2618.91,7669.27,6344.99
143.4,4076.59,8244.63,8575.82,640.69,3879.67,8434.96,4225.04,3383.66,6079.85,346.677,2620.3,7670.66,6346.38
143.45,4077.98,8246.01,8577.21,642.08,3881.06,8436.35,4226.43,3385.05,6081.24,348.069,2621.69,7672.05,6347.77
143.5,4079.38,8247.4,8578.6,643.47,3882.46,8437.75,4227.81,3386.44,6082.63,349.461,2623.08,7673.44,6349.16
143.55,4080.77,8248.79,8579.99,644.86,3883.86,8439.14,4229.2,3387.82,6084.02,350.852,2624.47,7674.83,6350.55
143.6,4082.16,8250.18,8581.38,646.25,3885.26,8440.53,4230.59,3389.21,6085.41,352.244,2625.86,7676.22,6351.94
143.65,4083.56,8251.57,8582.77,647.64,3886.65,8441.92,4231.98,3390.6,6086.8,353.636,2627.25,7677.61,6353.33
143.7,4084.95,8252.96,8584.15,649.03,3888.05,8443.31,4233.37,3391.99,6088.19,355.028,2628.64,7679,6354.71
143.75,4086.35,8254.35,8585.54,650.42,3889.45,8444.7,4234.76,3393.38,6089.58,356.42,2630.03,7680.39,6356.1
143.8,4087.74,8255.74,8586.93,651.81,3890.85,8446.09,4236.15,3394.77,6090.97,357.812,2631.42,7681.78,6357.49
143.85,4089.13,8257.13,8588.32,653.2,3892.24,8447.49,4237.54,3396.16,6092.36,359.203,2632.81,7683.17,6358.88
143.9,4090.53,8258.51,8589.71,654.59,3893.64,8448.88,4238.93,3397.55,6093.75,360.595,2634.2,7684.56,6360.27
143.95,4091.92,8259.9,8591.1,655.98,3895.04,8450.27,4240.31,3398.94,6095.14,361.987,2635.59,7685.95,6361.66
144,4093.31,8261.29,8592.49,657.37,3896.44,8451.66,4241.7,3400.32,6096.53,363.379,2636.98,7687.34,6363.05
144.05,4094.71,8262.68,8593.88,658.76,3897.83,8453.05,4243.09,3401.71,6097.92,364.771,2638.37,7688.73,6364.44
144.1,4096.1,8264.07,8595.27,660.15,3899.23,8454.44,4244.48,3403.1,6099.31,366.163,2639.76,7690.12,6365.83
144.15,4097.5,8265.46,8596.65,661.54,3900.63,8455.84,4245.87,3404.49,6100.7,367.554,2641.15,7691.51,6367.22
144.2,4098.89,8266.85,8598.04,662.93,3902.03,8457.23,4247.26,3405.88,6102.09,368.946,2642.54,7692.9,6368.61
144.25,4100.28,8268.24,8599.43,664.32,3903.42,8458.62,4248.65,3407.27,6103.48,370.338,2643.92,7694.28,6370
144.3,4101.68,8269.63,8600.82,665.71,3904.82,8460.01,4250.04,3408.66,6104.87,371.73,2645.31,7695.67,6371.39
144.35,4103.07,8271.01,8602.21,667.1,3906.22,8461.4,4251.43,3410.05,6106.26,373.122,2646.7,7697.06,6372.78
144.4,4104.47,8272.4,8603.6,668.49,3907.62,8462.79,4252.81,3411.44,6107.65,374.514,2648.09,7698.45,6374.17
144.45,4105.86,8273.79,8604.99,669.88,3909.01,8464.18,4254.2,3412.82,6109.04,375.905,2649.48,7699.84,6375.56
144.5,4107.25,8275.18,8606.38,671.27,3910.41,8465.58,4255.59,3414.21,6110.43,377.297,2650.87,7701.23,6376.95
144.55,4108.65,8276.57,8607.77,672.66,3911.81,8466.97,4256.98,3415.6,6111.82,378.689,2652.26,7702.62,6378.34
144.6,4110.04,8277.96,8609.15,674.05,3913.21,8468.36,4258.37,3416.99,6113.21,380.081,2653.65,7704.01,6379.73
144.65,4111.44,8279.35,8610.54,675.44,3914.6,8469.75,4259.76,3418.38,6114.6,381.473,2655.04,7705.4,6381.12
144.7,4112.83,8280.74,8611.93,676.83,3916,8471.14,4261.15,3419.77,6115.99,382.865,2656.43,7706.79,6382.51
144.75,4114.22,8282.13,8613.32,678.22,3917.4,8472.53,4262.54,3421.16,6117.38,384.256,2657.82,7708.18,6383.9
144.8,4115.62,8283.51,8614.71,679.609,3918.8,8473.92,4263.93,3422.55,6118.77,385.648,2659.21,7709.57,6385.29
144.85,4117.01,8284.9,8616.1,680.999,3920.19,8475.32,4265.31,3423.94,6120.16,387.04,2660.6,7710.96,6386.68
144.9,4118.4,8286.29,8617.49,682.389,3921.59,8476.71,4266.7,3425.32,6121.55,388.432,2661.99,7712.35,6388.07
144.95,4119.8,8287.68,8618.88,683.779,3922.99,8478.1,4268.09,3426.71,6122.94,389.824,2663.38,7713.74,6389.45
145,4121.19,8289.07,8620.27,685.169,3924.39,8479.49,4269.48,3428.1,6124.33,391.216,2664.77,7715.13,6390.84
145.05,4122.59,8290.46,8621.65,686.559,3925.78,8480.88,4270.87,3429.49,6125.72,392.608,2666.16,7716.52,6392.23
145.1,4123.98,8291.85,8623.04,687.949,3927.18,8482.27,4272.26,3430.88,6127.11,393.999,2667.55,7717.91,6393.62
145.15,4125.37,8293.24,8624.43,689.339,3928.58,8483.66,4273.65,3432.27,6128.5,395.391,2668.94,7719.29,6395.01
145.2,4126.77,8294.63,8625.82,690.729,3929.98,8485.06,4275.04,3433.66,6129.89,396.783,2670.33,7720.68,6396.4
145.25,4128.16,8296.01,8627.21,692.119,3931.37,8486.45,4276.43,3435.05,6131.28,398.175,2671.72,7722.07,6397.79
145.3,4129.56,8297.4,8628.6,693.509,3932.77,8487.84,4277.81,3436.44,6132.67,399.567,2673.11,7723.46,6399.18
145.35,4130.95,8298.79,8629.99,694.899,3934.17,8489.23,4279.2,3437.82,6134.06,400.959,2674.5,7724.85,6400.57
145.4,4132.34,8300.18,8631.38,696.289,3935.57,8490.62,4280.59,3439.21,6135.45,402.35,2675.89,7726.24,6401.96
145.45,4133.74,8301.57,8632.77,697.679,3936.96,8492.01,4281.98,3440.6,6136.84,403.742,2677.28,7727.63,6403.35
145.5,4135.13,8302.96,8634.15,699.069,3938.36,8493.4,4283.37,3441.99,6138.23,405.134,2678.67,7729.02,6404.74
145.55,4136.53,8304.35,8635.54,700.459,3939.76,8494.8,4284.76,3443.38,6139.62,406.526,2680.06,7730.41,6406.13
145.6,4137.92,8305.74,8636.93,701.849,3941.16,8496.19,4286.15,3444.77,6141.01,407.918,2681.45,7731.8,6407.52
145.65,4139.31,8307.13,8638.32,703.239,3942.55,8497.58,4287.54,3446.16,6142.4,409.31,2682.84,7733.19,6408.91
145.7,4140.71,8308.51,8639.71,704.629,3943.95,8498.97,4288.93,3447.55,6143.79,410.701,2684.23,7734.58,6410.3
145.75,4142.1,8309.9,8641.1,706.019,3945.35,8500.36,4290.31,3448.94,6145.18,412.093,2685.62,7735.97,6411.69
145.8,4143.49,8311.29,8642.49,707.409,3946.75,8501.75,4291.7,3450.32,6146.57,413.485,2687.01,7737.36,6413.08
145.85,4144.89,8312.68,8643.88,708.799,3948.14,8503.15,4293.09,3451.71,6147.96,414.877,2688.4,7738.75,6414.47
145.9,4146.28,8314.07,8645.27,710.189,3949.54,8504.54,4294.48,3453.1,6149.35,416.269,2689.79,7740.14,6415.86
145.95,4147.68,8315.46,8646.65,711.579,3950.94,8505.93,4295.87,3454.49,6150.74,417.661,2691.18,7741.53,6417.25
146,4149.07,8316.85,8648.04,712.969,3952.34,8507.32,4297.26,3455.88,6152.13,419.052,2692.57,7742.92,6418.64
146.05,4150.46,8318.24,8649.43,714.359,3953.73,8508.71,4298.65,3457.27,6153.52,420.444,2693.96,7744.3,6420.03
146.1,4151.86,8319.63,8650.82,715.749,3955.13,8510.1,4300.04,3458.66,6154.91,421.836,2695.35,7745.69,6421.42
146.15,4153.25,8321.01,8652.21,717.139,3956.53,8511.49,4301.43,3460.05,6156.3,423.228,2696.74,7747.08,6422.8
146.2,4154.65,8322.4,8653.6,718.529,3957.93,8512.89,4302.81,3461.44,6157.69,424.62,2698.13,7748.47,6424.19
146.25,4156.04,8323.79,8654.99,719.919,3959.33,8514.28,4304.2,3462.82,6159.08,426.012,2699.52,7749.86,6425.58
146.3,4157.43,8325.18,8656.38,721.309,3960.72,8515.67,4305.59,3464.21,6160.47,427.403,2700.91,7751.25,6426.97
146.35,4158.83,8326.57,8657.77,722.699,3962.12,8517.06,4306.98,3465.6,6161.86,428.795,2702.3,7752.64,6428.36
146.4,4160.22,8327.96,8659.15,724.089,3963.52,8518.45,4308.37,3466.99,6163.25,430.187,2703.69,7754.03,6429.75
146.45,4161.62,8329.35,8660.54,725.479,3964.92,8519.84,4309.76,3468.38,6164.64,431.579,2705.08,7755.42,6431.14
146.5,4163.01,8330.74,8661.93,726.868,3966.31,8521.23,4311.15,3469.77,6166.03,432.971,2706.47,7756.81,6432.53
146.55,4164.4,8332.13,8663.32,728.258,3967.71,8522.63,4312.54,3471.16,6167.42,434.363,2707.86,7758.2,6433.92
146.6,4165.8,8333.51,8664.71,729.648,3969.11,8524.02,4313.93,3472.55,6168.81,435.754,2709.25,7759.59,6435.31
146.65,4167.19,8334.9,8666.1,731.038,3970.51,8525.41,4315.31,3473.94,6170.2,437.146,2710.64,7760.98,6436.7
146.7,4168.59,8336.29,8667.49,732.428,3971.9,8526.8,4316.7,3475.32,6171.59,438.538,2712.03,7762.37,6438.09
146.75,4169.98,8337.68,8668.88,733.818,3973.3,8528.19,4318.09,3476.71,6172.98,439.93,2713.42,7763.76,6439.48
146.8,4171.37,8339.07,8670.27,735.208,3974.7,8529.58,4319.48,3478.1,6174.37,441.322,2714.81,7765.15,6440.87
146.85,4172.77,8340.46,8671.65,736.598,3976.1,8530.97,4320.87,3479.49,6175.76,442.714,2716.2,7766.54,6442.26
146.9,4174.16,8341.85,8673.04,737.988,3977.49,8532.37,4322.26,3480.88,6177.15,444.105,2717.59,7767.93,6443.65
146.95,4175.55,8343.24,8674.43,739.378,3978.89,8533.76,4323.65,3482.27,6178.54,445.497,2718.98,7769.31,6445.04
147,4176.95,8344.63,8675.82,740.768,3980.29,8535.15,4325.04,3483.66,6179.93,446.889,2720.37,7770.7,6446.43
147.05,4178.34,8346.01,8677.21,742.158,3981.69,8536.54,4326.43,3485.05,6181.32,448.281,2721.76,7772.09,6447.82
147.1,4179.74,8347.4,8678.6,743.548,3983.08,8537.93,4327.81,3486.44,6182.71,449.673,2723.15,7773.48,6449.21
147.15,4181.13,8348.79,8679.99,744.938,3984.48,8539.32,4329.2,3487.82,6184.1,451.065,2724.54,7774.87,6450.6
147.2,4182.52,8350.18,8681.38,746.328,3985.88,8540.72,4330.59,3489.21,6185.49,452.456,2725.93,7776.26,6451.99
147.25,4183.92,8351.57,8682.77,747.718,3987.28,8542.11,4331.98,3490.6,6186.88,453.848,2727.32,7777.65,6453.38
147.3,4185.31,8352.96,8684.15,749.108,3988.67,8543.5,4333.37,3491.99,6188.27,455.24,2728.71,7779.04,6454.77
147.35,4186.71,8354.35,8685.54,750.498,3990.07,8544.89,4334.76,3493.38,6189.66,456.632,2730.1,7780.43,6456.15
147.4,4188.1,8355.74,8686.93,751.888,3991.47,8546.28,4336.15,3494.77,6191.05,458.024,2731.49,7781.82,6457.54
147.45,4189.49,8357.13,8688.32,753.278,3992.87,8547.67,4337.54,3496.16,6192.44,459.416,2732.88,7783.21,6458.93
147.5,4190.89,8358.51,8689.71,754.668,3994.26,8549.06,4338.93,3497.55,6193.83,460.807,2734.27,7784.6,6460.32
147.55,4192.28,8359.9,8691.1,756.058,3995.66,8550.46,4340.31,3498.94,6195.22,462.199,2735.66,7785.99,6461.71
147.6,4193.68,8361.29,8692.49,757.448,3997.06,8551.85,4341.7,3500.32,6196.61,463.591,2737.05,7787.38,6463.1
147.65,4195.07,8362.68,8693.88,758.838,3998.46,8553.24,4343.09,3501.71,6198,464.983,2738.44,7788.77,6464.49
147.7,4196.46,8364.07,8695.27,760.228,3999.85,8554.63,4344.48,3503.1,6199.39,466.375,2739.83,7790.16,6465.88
147.75,4197.86,8365.46,8696.65,761.618,4001.25,8556.02,4345.87,3504.49,6200.78,467.767,2741.22,7791.55,6467.27
147.8,4199.25,8366.85,8698.04,763.008,4002.65,8557.41,4347.26,3505.88,6202.17,469.158,2742.61,7792.94,6468.66
147.85,4200.64,8368.24,8699.43,764.398,4004.05,8558.8,4348.65,3507.27,6203.56,470.55,2744,7794.32,6470.05
147.9,4202.04,8369.63,8700.82,765.788,4005.44,8560.2,4350.04,3508.66,6204.95,471.942,2745.39,7795.71,6471.44
147.95,4203.43,8371.01,8702.21,767.178,4006.84,8561.59,4351.43,3510.05,6206.34,473.334,2746.77,7797.1,6472.83
148,4204.83,8372.4,8703.6,768.568,4008.24,8562.98,4352.81,3511.44,6207.73,474.726,2748.16,7798.49,6474.22
148.05,4206.22,8373.79,8704.99,769.958,4009.64,8564.37,4354.2,3512.82,6209.12,476.118,2749.55,7799.88,6475.61
148.1,4207.61,8375.18,8706.38,771.348,4011.03,8565.76,4355.59,3514.21,6210.51,477.509,2750.94,7801.27,6477
148.15,4209.01,8376.57,8707.77,772.738,4012.43,8567.15,4356.98,3515.6,6211.9,478.901,2752.33,7802.66,6478.39
148.2,4210.4,8377.96,8709.15,774.128,4013.83,8568.54,4358.37,3516.99,6213.29,480.293,2753.72,7804.05,6479.78
148.25,4211.8,8379.35,8710.54,775.518,4015.23,8569.94,4359.76,3518.38,6214.68,481.685,2755.11,7805.44,6481.17
148.3,4213.19,8380.74,8711.93,776.908,4016.63,8571.33,4361.15,3519.77,6216.07,483.077,2756.5,7806.83,6482.56
148.35,4214.58,8382.13,8713.32,778.298,4018.02,8572.72,4362.54,3521.16,6217.46,484.469,2757.89,7808.22,6483.95
148.4,4215.98,8383.51,8714.71,779.688,4019.42,8574.11,4363.93,3522.55,6218.85,485.86,2759.28,7809.61,6485.34
148.45,4217.37,8384.9,8716.1,781.078,4020.82,8575.5,4365.31,3523.94,6220.24,487.252,2760.67,7811,6486.73
148.5,4218.77,8386.29,8717.49,782.468,4022.22,8576.89,4366.7,3525.32,6221.63,488.644,2762.06,7812.39,6488.12
148.55,4220.16,8387.68,8718.88,783.858,4023.61,8578.28,4368.09,3526.71,6223.02,490.036,2763.45,7813.78,6489.5
148.6,4221.55,8389.07,8720.27,785.248,4025.01,8579.68,4369.48,3528.1,6224.41,491.428,2764.84,7815.17,6490.89
148.65,4222.95,8390.46,8721.65,786.638,4026.41,8581.07,4370.87,3529.49,6225.8,492.82,2766.23,7816.56,6492.28
148.7,4224.34,8391.85,8723.04,788.028,4027.81,8582.46,4372.26,3530.88,6227.19,494.211,2767.62,7817.95,6493.67
148.75,4225.74,8393.24,8724.43,789.417,4029.2,8583.85,4373.65,3532.27,6228.58,495.603,2769.01,7819.33,6495.06
148.8,4227.13,8394.63,8725.82,790.807,4030.6,8585.24,4375.04,3533.66,6229.97,496.995,2770.4,7820.72,6496.45
148.85,4228.52,8396.01,8727.21,792.197,4032,8586.63,4376.43,3535.05,6231.36,498.387,2771.79,7822.11,6497.84
148.9,4229.92,8397.4,8728.6,793.587,4033.4,8588.03,4377.81,3536.44,6232.75,499.779,2773.18,7823.5,6499.23
148.95,4231.31,8398.79,8729.99,794.977,4034.79,8589.42,4379.2,3537.82,6234.14,501.171,2774.57,7824.89,6500.62
149,4232.7,8400.18,8731.38,796.367,4036.19,8590.81,4380.59,3539.21,6235.53,502.562,2775.96,7826.28,6502.01
149.05,4234.1,8401.57,8732.77,797.757,4037.59,8592.2,4381.98,3540.6,6236.92,503.954,2777.35,7827.67,6503.4
149.1,4235.49,8402.96,8734.15,799.147,4038.99,8593.59,4383.37,3541.99,6238.31,505.346,2778.74,7829.06,6504.79
149.15,4236.89,8404.35,8735.54,800.537,4040.38,8594.98,4384.76,3543.38,6239.7,506.738,2780.13,7830.45,6506.18
149.2,4238.28,8405.74,8736.93,801.927,4041.78,8596.37,4386.15,3544.77,6241.09,508.13,2781.52,7831.84,6507.57
149.25,4239.67,8407.13,8738.32,803.317,4043.18,8597.77,4387.54,3546.16,6242.48,509.522,2782.91,7833.23,6508.96
149.3,4241.07,8408.51,8739.71,804.707,4044.58,8599.16,4388.93,3547.55,6243.87,510.913,2784.3,7834.62,6510.35
149.35,4242.46,8409.9,8741.1,806.097,4045.97,8600.55,4390.31,3548.94,6245.26,512.305,2785.69,7836.01,6511.74
149.4,4243.86,8411.29,8742.49,807.487,4047.37,8601.94,4391.7,3550.32,6246.65,513.697,2787.08,7837.4,6513.13
149.45,4245.25,8412.68,8743.88,808.877,4048.77,8603.33,4393.09,3551.71,6248.04,515.089,2788.47,7838.79,6514.52
149.5,4246.64,8414.07,8745.27,810.267,4050.17,8604.72,4394.48,3553.1,6249.43,516.481,2789.86,7840.18,6515.91
149.55,4248.04,8415.46,8746.65,811.657,4051.56,8606.11,4395.87,3554.49,6250.82,517.873,2791.25,7841.57,6517.3
149.6,4249.43,8416.85,8748.04,813.047,4052.96,8607.51,4397.26,3555.88,6252.21,519.264,2792.64,7842.96,6518.69
149.65,4250.83,8418.24,8749.43,814.437,4054.36,8608.9,4398.65,3557.27,6253.6,520.656,2794.03,7844.34,6520.08
149.7,4252.22,8419.63,8750.82,815.827,4055.76,8610.29,4400.04,3558.66,6254.99,522.048,2795.42,7845.73,6521.47
149.75,4253.61,8421.01,8752.21,817.217,4057.15,8611.68,4401.43,3560.05,6256.38,523.44,2796.81,7847.12,6522.85
149.8,4255.01,8422.4,8753.6,818.607,4058.55,8613.07,4402.81,3561.44,6257.77,524.832,2798.2,7848.51,6524.24
149.85,4256.4,8423.79,8754.99,819.997,4059.95,8614.46,4404.2,3562.82,6259.16,526.224,2799.59,7849.9,6525.63
149.9,4257.79,8425.18,8756.38,821.387,4061.35,8615.85,4405.59,3564.21,6260.55,527.615,2800.98,7851.29,6527.02
149.95,4259.19,8426.57,8757.77,822.777,4062.74,8617.25,4406.98,3565.6,6261.94,529.007,2802.37,7852.68,6528.41
150,4260.58,8427.96,8759.15,824.167,4064.14,8618.64,4408.37,3566.99,6263.33,530.399,2803.76,7854.07,6529.8
150.05,4261.98,8429.35,8760.54,825.557,4065.54,8620.03,4409.76,3568.38,6264.72,531.791,2805.15,7855.46,6531.19
150.1,4263.37,8430.74,8761.93,826.947,4066.94,8621.42,4411.15,3569.77,6266.11,533.183,2806.54,7856.85,6532.58
150.15,4264.76,8432.13,8763.32,828.337,4068.34,8622.81,4412.54,3571.16,6267.5,534.574,2807.93,7858.24,6533.97
150.2,4266.16,8433.51,8764.71,829.727,4069.73,8624.2,4413.93,3572.55,6268.89,535.966,2809.32,7859.63,6535.36
150.25,4267.55,8434.9,8766.1,831.117,4071.13,8625.59,4415.31,3573.94,6270.28,537.358,2810.71,7861.02,6536.75
150.3,4268.95,8436.29,8767.49,832.507,4072.53,8626.99,4416.7,3575.32,6271.67,538.75,2812.1,7862.41,6538.14
150.35,4270.34,8437.68,8768.88,833.897,4073.93,8628.38,4418.09,3576.71,6273.06,540.142,2813.49,7863.8,6539.53
150.4,4271.73,8439.07,8770.27,835.287,4075.32,8629.77,4419.48,3578.1,6274.45,541.534,2814.88,7865.19,6540.92
150.45,4273.13,8440.46,8771.65,836.677,4076.72,8631.16,4420.87,3579.49,6275.84,542.925,2816.27,7866.58,6542.31
150.5,4274.52,8441.85,8773.04,838.067,4078.12,8632.55,4422.26,3580.88,6277.23,544.317,2817.66,7867.96,6543.7
150.55,4275.92,8443.24,8774.43,839.457,4079.52,8633.94,4423.65,3582.27,6278.62,545.709,2819.05,7869.35,6545.09
150.6,4277.31,8444.63,8775.82,840.847,4080.91,8635.34,4425.04,3583.66,6280.01,547.101,2820.44,7870.74,6546.48
150.65,4278.7,8446.01,8777.21,842.237,4082.31,8636.73,4426.43,3585.05,6281.4,548.493,2821.83,7872.13,6547.87
150.7,4280.1,8447.4,8778.6,843.627,4083.71,8638.12,4427.81,3586.44,6282.79,549.885,2823.22,7873.52,6549.26
150.75,4281.49,8448.79,8779.99,845.017,4085.11,8639.51,4429.2,3587.82,6284.18,551.276,2824.61,7874.91,6550.65
150.8,4282.89,8450.18,8781.38,846.407,4086.5,8640.9,4430.59,3589.21,6285.57,552.668,2826,7876.3,6552.04
150.85,4284.28,8451.57,8782.77,847.797,4087.9,8642.29,4431.98,3590.6,6286.96,554.06,2827.39,7877.69,6553.43
150.9,4285.67,8452.96,8784.15,849.187,4089.3,8643.68,4433.37,3591.99,6288.35,555.452,2828.78,7879.08,6554.82
150.95,4287.07,8454.35,8785.54,850.577,4090.7,8645.08,4434.76,3593.38,6289.74,556.844,2830.17,7880.47,6556.2
151,4288.46,8455.74,8786.93,851.967,4092.09,8646.47,4436.15,3594.77,6291.13,558.236,2831.56,7881.86,6557.59
151.05,4289.85,8457.13,8788.32,853.357,4093.49,8647.86,4437.54,3596.16,6292.52,559.627,2832.95,7883.25,6558.98
151.1,4291.25,8458.51,8789.71,854.747,4094.89,8649.25,4438.93,3597.55,6293.91,561.019,2834.34,7884.64,6560.37
151.15,4292.64,8459.9,8791.1,856.137,4096.29,8650.64,4440.31,3598.94,6295.3,562.411,2835.73,7886.03,6561.76
151.2,4294.04,8461.29,8792.49,857.527,4097.68,8652.03,4441.7,3600.32,6296.69,563.803,2837.12,7887.42,6563.15
151.25,4295.43,8462.68,8793.88,858.917,4099.08,8653.42,4443.09,3601.71,6298.08,565.195,2838.51,7888.81,6564.54
151.3,4296.82,8464.07,8795.27,860.307,4100.48,8654.82,4444.48,3603.1,6299.47,566.587,2839.9,7890.2,6565.93
151.35,4298.22,8465.46,8796.65,861.697,4101.88,8656.21,4445.87,3604.49,6300.86,567.978,2841.29,7891.59,6567.32
151.4,4299.61,8466.85,8798.04,863.087,4103.27,8657.6,4447.26,3605.88,6302.25,569.37,2842.68,7892.97,6568.71
151.45,4301.01,8468.24,8799.43,864.477,4104.67,8658.99,4448.65,3607.27,6303.64,570.762,2844.07,7894.36,6570.1
151.5,4302.4,8469.63,8800.82,865.867,4106.07,8660.38,4450.04,3608.66,6305.03,572.154,2845.46,7895.75,6571.49
151.55,4303.79,8471.01,8802.21,867.257,4107.47,8661.77,4451.43,3610.05,6306.42,573.546,2846.85,7897.14,6572.88
151.6,4305.19,8472.4,8803.6,868.647,4108.86,8663.16,4452.81,3611.44,6307.81,574.937,2848.24,7898.53,6574.27
151.65,4306.58,8473.79,8804.99,870.037,4110.26,8664.56,4454.2,3612.82,6309.2,576.329,2849.63,7899.92,6575.66
151.7,4307.98,8475.18,8806.38,871.427,4111.66,8665.95,4455.59,3614.21,6310.59,577.721,2851.02,7901.31,6577.05
151.75,4309.37,8476.57,8807.77,872.817,4113.06,8667.34,4456.98,3615.6,6311.98,579.113,2852.41,7902.7,6578.44
151.8,4310.76,8477.96,8809.15,874.207,4114.46,8668.73,4458.37,3616.99,6313.37,580.505,2853.8,7904.09,6579.83
151.85,4312.16,8479.35,8810.54,875.597,4115.85,8670.12,4459.76,3618.38,6314.76,581.897,2855.19,7905.48,6581.22
151.9,4313.55,8480.74,8811.93,876.987,4117.25,8671.51,4461.15,3619.77,6316.15,583.288,2856.58,7906.87,6582.61
151.95,4314.95,8482.13,8813.32,878.377,4118.65,8672.9,4462.54,3621.16,6317.54,584.68,2857.97,7908.26,6584
152,4316.34,8483.51,8814.71,879.767,4120.05,8674.3,4463.93,3622.55,6318.93,586.072,2859.36,7909.65,6585.39
152.05,4317.73,8484.9,8816.1,881.157,4121.44,8675.69,4465.31,3623.94,6320.32,587.464,2860.75,7911.04,6586.78
152.1,4319.13,8486.29,8817.49,882.547,4122.84,8677.08,4466.7,3625.32,6321.71,588.856,2862.14,7912.43,6588.17
152.15,4320.52,8487.68,8818.88,883.937,4124.24,8678.47,4468.09,3626.71,6323.1,590.248,2863.52,7913.82,6589.55
