time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11
78.85,9199.81,6078.39,5135.04,7914.52,9077.21,6294.85,3088.94,3488.26,8995.52,247.686,2947.07
78.9,9201.2,6079.78,5136.43,7915.93,9078.61,6296.24,3090.33,3489.65,8996.91,249.077,2948.46
78.95,9202.59,6081.17,5137.82,7917.34,9080,6297.63,3091.72,3491.04,8998.31,250.467,2949.85
79,9203.98,6082.56,5139.21,7918.75,9081.4,6299.01,3093.11,3492.43,8999.7,251.858,2951.24
79.05,9205.37,6083.95,5140.6,7920.15,9082.79,6300.4,3094.5,3493.82,9001.1,253.249,2952.63
79.1,9206.75,6085.34,5141.99,7921.56,9084.19,6301.79,3095.89,3495.21,9002.49,254.64,2954.02
79.15,9208.14,6086.73,5143.37,7922.97,9085.58,6303.18,3097.28,3496.6,9003.89,256.031,2955.41
79.2,9209.53,6088.12,5144.76,7924.38,9086.98,6304.57,3098.67,3497.99,9005.28,257.422,2956.8
79.25,9210.92,6089.5,5146.15,7925.78,9088.37,6305.96,3100.06,3499.38,9006.68,258.813,2958.19
79.3,9212.31,6090.89,5147.54,7927.19,9089.77,6307.35,3101.45,3500.76,9008.07,260.204,2959.58
79.35,9213.7,6092.28,5148.93,7928.6,9091.17,6308.74,3102.84,3502.15,9009.47,261.594,2960.97
79.4,9215.09,6093.67,5150.32,7930,9092.56,6310.13,3104.23,3503.54,9010.86,262.985,2962.36
79.45,9216.48,6095.06,5151.71,7931.41,9093.96,6311.51,3105.62,3504.93,9012.25,264.376,2963.75
79.5,9217.87,6096.45,5153.1,7932.82,9095.35,6312.9,3107.01,3506.32,9013.65,265.767,2965.14
79.55,9219.25,6097.84,5154.49,7934.23,9096.75,6314.29,3108.4,3507.71,9015.04,267.158,2966.54
79.6,9220.64,6099.23,5155.87,7935.63,9098.14,6315.68,3109.79,3509.1,9016.44,268.549,2967.93
79.65,9222.03,6100.62,5157.26,7937.04,9099.54,6317.07,3111.18,3510.49,9017.83,269.94,2969.32
79.7,9223.42,6102.01,5158.65,7938.45,9100.93,6318.46,3112.57,3511.88,9019.23,271.33,2970.71
79.75,9224.81,6103.4,5160.04,7939.85,9102.33,6319.85,3113.96,3513.27,9020.62,272.721,2972.1
79.8,9226.2,6104.79,5161.43,7941.26,9103.72,6321.24,3115.35,3514.65,9022.02,274.112,2973.49
79.85,9227.59,6106.18,5162.82,7942.67,9105.12,6322.63,3116.74,3516.04,9023.41,275.503,2974.88
79.9,9228.98,6107.57,5164.21,7944.08,9106.51,6324.01,3118.13,3517.43,9024.81,276.894,2976.27
79.95,9230.37,6108.96,5165.6,7945.48,9107.91,6325.4,3119.52,3518.82,9026.2,278.285,2977.66
80,9231.75,6110.35,5166.99,7946.89,9109.3,6326.79,3120.91,3520.21,9027.59,279.676,2979.05
80.05,9233.14,6111.74,5168.37,7948.3,9110.7,6328.18,3122.3,3521.6,9028.99,281.067,2980.44
80.1,9234.53,6113.12,5169.76,7949.7,9112.09,6329.57,3123.69,3522.99,9030.38,282.457,2981.83
80.15,9235.92,6114.51,5171.15,7951.11,9113.49,6330.96,3125.08,3524.38,9031.78,283.848,2983.22
80.2,9237.31,6115.9,5172.54,7952.52,9114.88,6332.35,3126.47,3525.77,9033.17,285.239,2984.61
80.25,9238.7,6117.29,5173.93,7953.93,9116.28,6333.74,3127.86,3527.16,9034.57,286.63,2986
80.3,9240.09,6118.68,5175.32,7955.33,9117.67,6335.13,3129.25,3528.54,9035.96,288.021,2987.39
80.35,9241.48,6120.07,5176.71,7956.74,9119.07,6336.51,3130.64,3529.93,9037.36,289.412,2988.78
80.4,9242.87,6121.46,5178.1,7958.15,9120.47,6337.9,3132.03,3531.32,9038.75,290.803,2990.17
80.45,9244.25,6122.85,5179.49,7959.56,9121.86,6339.29,3133.42,3532.71,9040.15,292.194,2991.56
80.5,9245.64,6124.24,5180.87,7960.96,9123.26,6340.68,3134.81,3534.1,9041.54,293.584,2992.95
80.55,9247.03,6125.63,5182.26,7962.37,9124.65,6342.07,3136.2,3535.49,9042.93,294.975,2994.34
80.6,9248.42,6127.02,5183.65,7963.78,9126.05,6343.46,3137.59,3536.88,9044.33,296.366,2995.73
80.65,9249.81,6128.41,5185.04,7965.18,9127.44,6344.85,3138.98,3538.27,9045.72,297.757,2997.12
80.7,9251.2,6129.8,5186.43,7966.59,9128.84,6346.24,3140.37,3539.66,9047.12,299.148,2998.51
80.75,9252.59,6131.19,5187.82,7968,9130.23,6347.63,3141.76,3541.05,9048.51,300.539,2999.9
80.8,9253.98,6132.58,5189.21,7969.41,9131.63,6349.01,3143.15,3542.43,9049.91,301.93,3001.29
80.85,9255.37,6133.97,5190.6,7970.81,9133.02,6350.4,3144.54,3543.82,9051.3,303.321,3002.69
80.9,9256.75,6135.36,5191.99,7972.22,9134.42,6351.79,3145.93,3545.21,9052.7,304.711,3004.08
80.95,9258.14,6136.74,5193.37,7973.63,9135.81,6353.18,3147.32,3546.6,9054.09,306.102,3005.47
81,9259.53,6138.13,5194.76,7975.03,9137.21,6354.57,3148.71,3547.99,9055.49,307.493,3006.86
81.05,9260.92,6139.52,5196.15,7976.44,9138.6,6355.96,3150.1,3549.38,9056.88,308.884,3008.25
81.1,9262.31,6140.91,5197.54,7977.85,9140,6357.35,3151.49,3550.77,9058.27,310.275,3009.64
81.15,9263.7,6142.3,5198.93,7979.26,9141.39,6358.74,3152.88,3552.16,9059.67,311.666,3011.03
81.2,9265.09,6143.69,5200.32,7980.66,9142.79,6360.13,3154.27,3553.55,9061.06,313.057,3012.42
81.25,9266.48,6145.08,5201.71,7982.07,9144.18,6361.51,3155.66,3554.94,9062.46,314.447,3013.81
81.3,9267.87,6146.47,5203.1,7983.48,9145.58,6362.9,3157.05,3556.33,9063.85,315.838,3015.2
81.35,9269.25,6147.86,5204.49,7984.88,9146.97,6364.29,3158.44,3557.71,9065.25,317.229,3016.59
81.4,9270.64,6149.25,5205.87,7986.29,9148.37,6365.68,3159.83,3559.1,9066.64,318.62,3017.98
81.45,9272.03,6150.64,5207.26,7987.7,9149.76,6367.07,3161.22,3560.49,9068.04,320.011,3019.37
81.5,9273.42,6152.03,5208.65,7989.11,9151.16,6368.46,3162.61,3561.88,9069.43,321.402,3020.76
81.55,9274.81,6153.42,5210.04,7990.51,9152.56,6369.85,3164,3563.27,9070.83,322.793,3022.15
81.6,9276.2,6154.81,5211.43,7991.92,9153.95,6371.24,3165.39,3564.66,9072.22,324.184,3023.54
81.65,9277.59,6156.2,5212.82,7993.33,9155.35,6372.63,3166.78,3566.05,9073.61,325.574,3024.93
81.7,9278.98,6157.59,5214.21,7994.73,9156.74,6374.01,3168.17,3567.44,9075.01,326.965,3026.32
81.75,9280.37,6158.98,5215.6,7996.14,9158.14,6375.4,3169.56,3568.83,9076.4,328.356,3027.71
81.8,9281.75,6160.36,5216.99,7997.55,9159.53,6376.79,3170.95,3570.22,9077.8,329.747,3029.1
81.85,9283.14,6161.75,5218.37,7998.96,9160.93,6378.18,3172.34,3571.6,9079.19,331.138,3030.49
81.9,9284.53,6163.14,5219.76,8000.36,9162.32,6379.57,3173.73,3572.99,9080.59,332.529,3031.88
81.95,9285.92,6164.53,5221.15,8001.77,9163.72,6380.96,3175.12,3574.38,9081.98,333.92,3033.27
82,9287.31,6165.92,5222.54,8003.18,9165.11,6382.35,3176.51,3575.77,9083.38,335.311,3034.66
82.05,9288.7,6167.31,5223.93,8004.59,9166.51,6383.74,3177.9,3577.16,9084.77,336.701,3036.05
82.1,9290.09,6168.7,5225.32,8005.99,9167.9,6385.13,3179.29,3578.55,9086.17,338.092,3037.44
82.15,9291.48,6170.09,5226.71,8007.4,9169.3,6386.51,3180.68,3579.94,9087.56,339.483,3038.84
82.2,9292.87,6171.48,5228.1,8008.81,9170.69,6387.9,3182.07,3581.33,9088.95,340.874,3040.23
82.25,9294.25,6172.87,5229.49,8010.21,9172.09,6389.29,3183.46,3582.72,9090.35,342.265,3041.62
82.3,9295.64,6174.26,5230.87,8011.62,9173.48,6390.68,3184.85,3584.11,9091.74,343.656,3043.01
82.35,9297.03,6175.65,5232.26,8013.03,9174.88,6392.07,3186.24,3585.49,9093.14,345.047,3044.4
82.4,9298.42,6177.04,5233.65,8014.44,9176.27,6393.46,3187.64,3586.88,9094.53,346.437,3045.79
82.45,9299.81,6178.43,5235.04,8015.84,9177.67,6394.85,3189.03,3588.27,9095.93,347.828,3047.18
82.5,9301.2,6179.82,5236.43,8017.25,9179.06,6396.24,3190.42,3589.66,9097.32,349.219,3048.57
82.55,9302.59,6181.21,5237.82,8018.66,9180.46,6397.63,3191.81,3591.05,9098.72,350.61,3049.96
82.6,9303.98,6182.6,5239.21,8020.06,9181.86,6399.01,3193.2,3592.44,9100.11,352.001,3051.35
82.65,9305.37,6183.99,5240.6,8021.47,9183.25,6400.4,3194.59,3593.83,9101.51,353.392,3052.74
82.7,9306.75,6185.37,5241.99,8022.88,9184.65,6401.79,3195.98,3595.22,9102.9,354.783,3054.13
82.75,9308.14,6186.76,5243.37,8024.29,9186.04,6403.18,3197.37,3596.61,9104.29,356.174,3055.52
82.8,9309.53,6188.15,5244.76,8025.69,9187.44,6404.57,3198.76,3598,9105.69,357.564,3056.91
82.85,9310.92,6189.54,5246.15,8027.1,9188.83,6405.96,3200.15,3599.38,9107.08,358.955,3058.3
82.9,9312.31,6190.93,5247.54,8028.51,9190.23,6407.35,3201.54,3600.77,9108.48,360.346,3059.69
82.95,9313.7,6192.32,5248.93,8029.92,9191.62,6408.74,3202.93,3602.16,9109.87,361.737,3061.08
83,9315.09,6193.71,5250.32,8031.32,9193.02,6410.13,3204.32,3603.55,9111.27,363.128,3062.47
83.05,9316.48,6195.1,5251.71,8032.73,9194.41,6411.51,3205.71,3604.94,9112.66,364.519,3063.86
83.1,9317.87,6196.49,5253.1,8034.14,9195.81,6412.9,3207.1,3606.33,9114.06,365.91,3065.25
83.15,9319.25,6197.88,5254.49,8035.54,9197.2,6414.29,3208.49,3607.72,9115.45,367.301,3066.64
83.2,9320.64,6199.27,5255.87,8036.95,9198.6,6415.68,3209.88,3609.11,9116.85,368.691,3068.03
83.25,9322.03,6200.66,5257.26,8038.36,9199.99,6417.07,3211.27,3610.5,9118.24,370.082,3069.42
83.3,9323.42,6202.05,5258.65,8039.77,9201.39,6418.46,3212.66,3611.89,9119.63,371.473,3070.81
83.35,9324.81,6203.44,5260.04,8041.17,9202.78,6419.85,3214.05,3613.27,9121.03,372.864,3072.2
83.4,9326.2,6204.83,5261.43,8042.58,9204.18,6421.24,3215.44,3614.66,9122.42,374.255,3073.59
83.45,9327.59,6206.22,5262.82,8043.99,9205.57,6422.63,3216.83,3616.05,9123.82,375.646,3074.99
83.5,9328.98,6207.61,5264.21,8045.39,9206.97,6424.01,3218.22,3617.44,9125.21,377.037,3076.38
83.55,9330.37,6208.99,5265.6,8046.8,9208.36,6425.4,3219.61,3618.83,9126.61,378.427,3077.77
83.6,9331.75,6210.38,5266.99,8048.21,9209.76,6426.79,3221,3620.22,9128,379.818,3079.16
83.65,9333.14,6211.77,5268.37,8049.62,9211.16,6428.18,3222.39,3621.61,9129.4,381.209,3080.55
83.7,9334.53,6213.16,5269.76,8051.02,9212.55,6429.57,3223.78,3623,9130.79,382.6,3081.94
83.75,9335.92,6214.55,5271.15,8052.43,9213.95,6430.96,3225.17,3624.39,9132.19,383.991,3083.33
83.8,9337.31,6215.94,5272.54,8053.84,9215.34,6432.35,3226.56,3625.78,9133.58,385.382,3084.72
83.85,9338.7,6217.33,5273.93,8055.24,9216.74,6433.74,3227.95,3627.17,9134.97,386.773,3086.11
83.9,9340.09,6218.72,5275.32,8056.65,9218.13,6435.13,3229.34,3628.55,9136.37,388.164,3087.5
83.95,9341.48,6220.11,5276.71,8058.06,9219.53,6436.51,3230.73,3629.94,9137.76,389.554,3088.89
84,9342.87,6221.5,5278.1,8059.47,9220.92,6437.9,3232.12,3631.33,9139.16,390.945,3090.28
84.05,9344.25,6222.89,5279.49,8060.87,9222.32,6439.29,3233.51,3632.72,9140.55,392.336,3091.67
84.1,9345.64,6224.28,5280.87,8062.28,9223.71,6440.68,3234.9,3634.11,9141.95,393.727,3093.06
84.15,9347.03,6225.67,5282.26,8063.69,9225.11,6442.07,3236.29,3635.5,9143.34,395.118,3094.45
84.2,9348.42,6227.06,5283.65,8065.1,9226.5,6443.46,3237.68,3636.89,9144.74,396.509,3095.84
84.25,9349.81,6228.45,5285.04,8066.5,9227.9,6444.85,3239.07,3638.28,9146.13,397.9,3097.23
84.3,9351.2,6229.84,5286.43,8067.91,9229.29,6446.24,3240.46,3639.67,9147.53,399.29,3098.62
84.35,9352.59,6231.23,5287.82,8069.32,9230.69,6447.63,3241.85,3641.06,9148.92,400.681,3100.01
84.4,9353.98,6232.61,5289.21,8070.72,9232.08,6449.01,3243.24,3642.44,9150.31,402.072,3101.4
84.45,9355.37,6234,5290.6,8072.13,9233.48,6450.4,3244.63,3643.83,9151.71,403.463,3102.79
84.5,9356.75,6235.39,5291.99,8073.54,9234.87,6451.79,3246.02,3645.22,9153.1,404.854,3104.18
84.55,9358.14,6236.78,5293.37,8074.95,9236.27,6453.18,3247.41,3646.61,9154.5,406.245,3105.57
84.6,9359.53,6238.17,5294.76,8076.35,9237.66,6454.57,3248.8,3648,9155.89,407.636,3106.96
84.65,9360.92,6239.56,5296.15,8077.76,9239.06,6455.96,3250.19,3649.39,9157.29,409.026,3108.35
84.7,9362.31,6240.95,5297.54,8079.17,9240.46,6457.35,3251.58,3650.78,9158.68,410.417,3109.74
84.75,9363.7,6242.34,5298.93,8080.57,9241.85,6458.74,3252.97,3652.17,9160.08,411.808,3111.14
84.8,9365.09,6243.73,5300.32,8081.98,9243.25,6460.13,3254.36,3653.56,9161.47,413.199,3112.53
84.85,9366.48,6245.12,5301.71,8083.39,9244.64,6461.51,3255.75,3654.95,9162.87,414.59,3113.92
84.9,9367.87,6246.51,5303.1,8084.8,9246.04,6462.9,3257.14,3656.33,9164.26,415.981,3115.31
84.95,9369.25,6247.9,5304.49,8086.2,9247.43,6464.29,3258.53,3657.72,9165.65,417.372,3116.7
85,9370.64,6249.29,5305.87,8087.61,9248.83,6465.68,3259.92,3659.11,9167.05,418.763,3118.09
85.05,9372.03,6250.68,5307.26,8089.02,9250.22,6467.07,3261.31,3660.5,9168.44,420.153,3119.48
85.1,9373.42,6252.07,5308.65,8090.43,9251.62,6468.46,3262.7,3661.89,9169.84,421.544,3120.87
85.15,9374.81,6253.46,5310.04,8091.83,9253.01,6469.85,3264.09,3663.28,9171.23,422.935,3122.26
85.2,9376.2,6254.85,5311.43,8093.24,9254.41,6471.24,3265.48,3664.67,9172.63,424.326,3123.65
85.25,9377.59,6256.23,5312.82,8094.65,9255.8,6472.63,3266.87,3666.06,9174.02,425.717,3125.04
85.3,9378.98,6257.62,5314.21,8096.05,9257.2,6474.01,3268.26,3667.45,9175.42,427.108,3126.43
85.35,9380.37,6259.01,5315.6,8097.46,9258.59,6475.4,3269.65,3668.84,9176.81,428.499,3127.82
85.4,9381.75,6260.4,5316.99,8098.87,9259.99,6476.79,3271.04,3670.22,9178.2,429.889,3129.21
85.45,9383.14,6261.79,5318.37,8100.28,9261.38,6478.18,3272.43,3671.61,9179.6,431.28,3130.6
85.5,9384.53,6263.18,5319.76,8101.68,9262.78,6479.57,3273.82,3673,9180.99,432.671,3131.99
85.55,9385.92,6264.57,5321.15,8103.09,9264.17,6480.96,3275.21,3674.39,9182.39,434.062,3133.38
85.6,9387.31,6265.96,5322.54,8104.5,9265.57,6482.35,3276.6,3675.78,9183.78,435.453,3134.77
85.65,9388.7,6267.35,5323.93,8105.9,9266.96,6483.74,3277.99,3677.17,9185.18,436.844,3136.16
85.7,9390.09,6268.74,5325.32,8107.31,9268.36,6485.13,3279.38,3678.56,9186.57,438.235,3137.55
85.75,9391.48,6270.13,5326.71,8108.72,9269.76,6486.51,3280.77,3679.95,9187.97,439.625,3138.94
85.8,9392.87,6271.52,5328.1,8110.13,9271.15,6487.9,3282.16,3681.34,9189.36,441.016,3140.33
85.85,9394.25,6272.91,5329.49,8111.53,9272.55,6489.29,3283.55,3682.73,9190.76,442.407,3141.72
85.9,9395.64,6274.3,5330.87,8112.94,9273.94,6490.68,3284.94,3684.11,9192.15,443.798,3143.11
85.95,9397.03,6275.69,5332.26,8114.35,9275.34,6492.07,3286.33,3685.5,9193.54,445.189,3144.5
86,9398.42,6277.08,5333.65,8115.76,9276.73,6493.46,3287.72,3686.89,9194.94,446.58,3145.89
86.05,9399.81,6278.47,5335.04,8117.16,9278.13,6494.85,3289.11,3688.28,9196.33,447.971,3147.29
86.1,9401.2,6279.85,5336.43,8118.57,9279.52,6496.24,3290.5,3689.67,9197.73,449.362,3148.68
86.15,9402.59,6281.24,5337.82,8119.98,9280.92,6497.63,3291.9,3691.06,9199.12,450.752,3150.07
86.2,9403.98,6282.63,5339.21,8121.38,9282.31,6499.01,3293.29,3692.45,9200.52,452.143,3151.46
86.25,9405.37,6284.02,5340.6,8122.79,9283.71,6500.4,3294.68,3693.84,9201.91,453.534,3152.85
86.3,9406.75,6285.41,5341.99,8124.2,9285.1,6501.79,3296.07,3695.23,9203.31,454.925,3154.24
86.35,9408.14,6286.8,5343.37,8125.61,9286.5,6503.18,3297.46,3696.62,9204.7,456.316,3155.63
86.4,9409.53,6288.19,5344.76,8127.01,9287.89,6504.57,3298.85,3698,9206.1,457.707,3157.02
86.45,9410.92,6289.58,5346.15,8128.42,9289.29,6505.96,3300.24,3699.39,9207.49,459.098,3158.41
86.5,9412.31,6290.97,5347.54,8129.83,9290.68,6507.35,3301.63,3700.78,9208.88,460.488,3159.8
86.55,9413.7,6292.36,5348.93,8131.23,9292.08,6508.74,3303.02,3702.17,9210.28,461.879,3161.19
86.6,9415.09,6293.75,5350.32,8132.64,9293.47,6510.13,3304.41,3703.56,9211.67,463.27,3162.58
86.65,9416.48,6295.14,5351.71,8134.05,9294.87,6511.51,3305.8,3704.95,9213.07,464.661,3163.97
86.7,9417.87,6296.53,5353.1,8135.46,9296.26,6512.9,3307.19,3706.34,9214.46,466.052,3165.36
86.75,9419.25,6297.92,5354.49,8136.86,9297.66,6514.29,3308.58,3707.73,9215.86,467.443,3166.75
86.8,9420.64,6299.31,5355.87,8138.27,9299.06,6515.68,3309.97,3709.12,9217.25,468.834,3168.14
86.85,9422.03,6300.7,5357.26,8139.68,9300.45,6517.07,3311.36,3710.51,9218.65,470.224,3169.53
86.9,9423.42,6302.09,5358.65,8141.09,9301.85,6518.46,3312.75,3711.89,9220.04,471.615,3170.92
86.95,9424.81,6303.47,5360.04,8142.49,9303.24,6519.85,3314.14,3713.28,9221.44,473.006,3172.31
87,9426.2,6304.86,5361.43,8143.9,9304.64,6521.24,3315.53,3714.67,9222.83,474.397,3173.7
87.05,9427.59,6306.25,5362.82,8145.31,9306.03,6522.63,3316.92,3716.06,9224.22,475.788,3175.09
87.1,9428.98,6307.64,5364.21,8146.71,9307.43,6524.01,3318.31,3717.45,9225.62,477.179,3176.48
87.15,9430.37,6309.03,5365.6,8148.12,9308.82,6525.4,3319.7,3718.84,9227.01,478.57,3177.87
87.2,9431.75,6310.42,5366.99,8149.53,9310.22,6526.79,3321.09,3720.23,9228.41,479.96,3179.26
87.25,9433.14,6311.81,5368.37,8150.94,9311.61,6528.18,3322.48,3721.62,9229.8,481.351,3180.65
87.3,9434.53,6313.2,5369.76,8152.34,9313.01,6529.57,3323.87,3723.01,9231.2,482.742,3182.04
87.35,9435.92,6314.59,5371.15,8153.75,9314.4,6530.96,3325.26,3724.4,9232.59,484.133,3183.43
87.4,9437.31,6315.98,5372.54,8155.16,9315.8,6532.35,3326.65,3725.79,9233.99,485.524,3184.83
87.45,9438.7,6317.37,5373.93,8156.56,9317.19,6533.74,3328.04,3727.17,9235.38,486.915,3186.22
87.5,9440.09,6318.76,5375.32,8157.97,9318.59,6535.13,3329.43,3728.56,9236.78,488.306,3187.61
87.55,9441.48,6320.15,5376.71,8159.38,9319.98,6536.51,3330.82,3729.95,9238.17,489.697,3189
87.6,9442.87,6321.54,5378.1,8160.79,9321.38,6537.9,3332.21,3731.34,9239.56,491.087,3190.39
87.65,9444.25,6322.93,5379.49,8162.19,9322.77,6539.29,3333.6,3732.73,9240.96,492.478,3191.78
87.7,9445.64,6324.32,5380.87,8163.6,9324.17,6540.68,3334.99,3734.12,9242.35,493.869,3193.17
87.75,9447.03,6325.71,5382.26,8165.01,9325.57,6542.07,3336.38,3735.51,9243.75,495.26,3194.56
87.8,9448.42,6327.09,5383.65,8166.42,9326.96,6543.46,3337.77,3736.9,9245.14,496.651,3195.95
87.85,9449.81,6328.48,5385.04,8167.82,9328.36,6544.85,3339.16,3738.29,9246.54,498.042,3197.34
87.9,9451.2,6329.87,5386.43,8169.23,9329.75,6546.24,3340.55,3739.68,9247.93,499.433,3198.73
87.95,9452.59,6331.26,5387.82,8170.64,9331.15,6547.63,3341.94,3741.06,9249.33,500.823,3200.12
88,9453.98,6332.65,5389.21,8172.04,9332.54,6549.01,3343.33,3742.45,9250.72,502.214,3201.51
88.05,9455.37,6334.04,5390.6,8173.45,9333.94,6550.4,3344.72,3743.84,9252.12,503.605,3202.9
88.1,9456.75,6335.43,5391.99,8174.86,9335.33,6551.79,3346.11,3745.23,9253.51,504.996,3204.29
88.15,9458.14,6336.82,5393.37,8176.27,9336.73,6553.18,3347.5,3746.62,9254.9,506.387,3205.68
88.2,9459.53,6338.21,5394.76,8177.67,9338.12,6554.57,3348.89,3748.01,9256.3,507.778,3207.07
88.25,9460.92,6339.6,5396.15,8179.08,9339.52,6555.96,3350.28,3749.4,9257.69,509.169,3208.46
88.3,9462.31,6340.99,5397.54,8180.49,9340.91,6557.35,3351.67,3750.79,9259.09,510.559,3209.85
88.35,9463.7,6342.38,5398.93,8181.89,9342.31,6558.74,3353.06,3752.18,9260.48,511.95,3211.24
88.4,9465.09,6343.77,5400.32,8183.3,9343.7,6560.13,3354.45,3753.57,9261.88,513.341,3212.63
88.45,9466.48,6345.16,5401.71,8184.71,9345.1,6561.51,3355.84,3754.95,9263.27,514.732,3214.02
88.5,9467.87,6346.55,5403.1,8186.12,9346.49,6562.9,3357.23,3756.34,9264.67,516.123,3215.41
88.55,9469.25,6347.94,5404.49,8187.52,9347.89,6564.29,3358.62,3757.73,9266.06,517.514,3216.8
88.6,9470.64,6349.33,5405.87,8188.93,9349.28,6565.68,3360.01,3759.12,9267.46,518.905,3218.19
88.65,9472.03,6350.71,5407.26,8190.34,9350.68,6567.07,3361.4,3760.51,9268.85,520.295,3219.58
88.7,9473.42,6352.1,5408.65,8191.75,9352.07,6568.46,3362.79,3761.9,9270.24,521.686,3220.98
88.75,9474.81,6353.49,5410.04,8193.15,9353.47,6569.85,3364.18,3763.29,9271.64,523.077,3222.37
88.8,9476.2,6354.88,5411.43,8194.56,9354.87,6571.24,3365.57,3764.68,9273.03,524.468,3223.76
88.85,9477.59,6356.27,5412.82,8195.97,9356.26,6572.63,3366.96,3766.07,9274.43,525.859,3225.15
88.9,9478.98,6357.66,5414.21,8197.37,9357.66,6574.01,3368.35,3767.46,9275.82,527.25,3226.54
88.95,9480.37,6359.05,5415.6,8198.78,9359.05,6575.4,3369.74,3768.84,9277.22,528.641,3227.93
89,9481.75,6360.44,5416.99,8200.19,9360.45,6576.79,3371.13,3770.23,9278.61,530.031,3229.32
89.05,9483.14,6361.83,5418.37,8201.6,9361.84,6578.18,3372.52,3771.62,9280.01,531.422,3230.71
89.1,9484.53,6363.22,5419.76,8203,9363.24,6579.57,3373.91,3773.01,9281.4,532.813,3232.1
89.15,9485.92,6364.61,5421.15,8204.41,9364.63,6580.96,3375.3,3774.4,9282.79,534.204,3233.49
89.2,9487.31,6366,5422.54,8205.82,9366.03,6582.35,3376.69,3775.79,9284.19,535.595,3234.88
89.25,9488.7,6367.39,5423.93,8207.23,9367.42,6583.74,3378.08,3777.18,9285.58,536.986,3236.27
89.3,9490.09,6368.78,5425.32,8208.63,9368.82,6585.13,3379.47,3778.57,9286.98,538.377,3237.66
89.35,9491.48,6370.17,5426.71,8210.04,9370.21,6586.51,3380.86,3779.96,9288.37,539.767,3239.05
89.4,9492.87,6371.56,5428.1,8211.45,9371.61,6587.9,3382.25,3781.35,9289.77,541.158,3240.44
89.45,9494.25,6372.95,5429.49,8212.85,9373,6589.29,3383.64,3782.73,9291.16,542.549,3241.83
89.5,9495.64,6374.33,5430.87,8214.26,9374.4,6590.68,3385.03,3784.12,9292.56,543.94,3243.22
89.55,9497.03,6375.72,5432.26,8215.67,9375.79,6592.07,3386.42,3785.51,9293.95,545.331,3244.61
89.6,9498.42,6377.11,5433.65,8217.08,9377.19,6593.46,3387.81,3786.9,9295.35,546.722,3246
89.65,9499.81,6378.5,5435.04,8218.48,9378.58,6594.85,3389.2,3788.29,9296.74,548.113,3247.39
89.7,9501.2,6379.89,5436.43,8219.89,9379.98,6596.24,3390.59,3789.68,9298.13,549.503,3248.78
89.75,9502.59,6381.28,5437.82,8221.3,9381.38,6597.63,3391.98,3791.07,9299.53,550.894,3250.17
89.8,9503.98,6382.67,5439.21,8222.7,9382.77,6599.01,3393.37,3792.46,9300.92,552.285,3251.56
89.85,9505.37,6384.06,5440.6,8224.11,9384.17,6600.4,3394.76,3793.85,9302.32,553.676,3252.95
89.9,9506.75,6385.45,5441.99,8225.52,9385.56,6601.79,3396.15,3795.24,9303.71,555.067,3254.34
89.95,9508.14,6386.84,5443.37,8226.93,9386.96,6603.18,3397.54,3796.62,9305.11,556.458,3255.73
90,9509.53,6388.23,5444.76,8228.33,9388.35,6604.57,3398.93,3798.01,9306.5,557.849,3257.12
90.05,9510.92,6389.62,5446.15,8229.74,9389.75,6605.96,3400.33,3799.4,9307.9,559.239,3258.52
90.1,9512.31,6391.01,5447.54,8231.15,9391.14,6607.35,3401.72,3800.79,9309.29,560.63,3259.91
90.15,9513.7,6392.4,5448.93,8232.56,9392.54,6608.74,3403.11,3802.18,9310.69,562.021,3261.3
90.2,9515.09,6393.79,5450.32,8233.96,9393.93,6610.13,3404.5,3803.57,9312.08,563.412,3262.69
90.25,9516.48,6395.18,5451.71,8235.37,9395.33,6611.51,3405.89,3804.96,9313.47,564.803,3264.08
90.3,9517.87,6396.57,5453.1,8236.78,9396.72,6612.9,3407.28,3806.35,9314.87,566.194,3265.47
90.35,9519.25,6397.95,5454.49,8238.18,9398.12,6614.29,3408.67,3807.74,9316.26,567.585,3266.86
90.4,9520.64,6399.34,5455.87,8239.59,9399.51,6615.68,3410.06,3809.13,9317.66,568.975,3268.25
90.45,9522.03,6400.73,5457.26,8241,9400.91,6617.07,3411.45,3810.51,9319.05,570.366,3269.64
90.5,9523.42,6402.12,5458.65,8242.41,9402.3,6618.46,3412.84,3811.9,9320.45,571.757,3271.03
90.55,9524.81,6403.51,5460.04,8243.81,9403.7,6619.85,3414.23,3813.29,9321.84,573.148,3272.42
90.6,9526.2,6404.9,5461.43,8245.22,9405.09,6621.24,3415.62,3814.68,9323.24,574.539,3273.81
90.65,9527.59,6406.29,5462.82,8246.63,9406.49,6622.63,3417.01,3816.07,9324.63,575.93,3275.2
90.7,9528.98,6407.68,5464.21,8248.04,9407.89,6624.01,3418.4,3817.46,9326.03,577.321,3276.59
90.75,9530.37,6409.07,5465.6,8249.44,9409.28,6625.4,3419.79,3818.85,9327.42,578.711,3277.98
90.8,9531.75,6410.46,5466.99,8250.85,9410.68,6626.79,3421.18,3820.24,9328.81,580.102,3279.37
90.85,9533.14,6411.85,5468.37,8252.26,9412.07,6628.18,3422.57,3821.63,9330.21,581.493,3280.76
