time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15
145.45,5497.88,3820.44,1590.6,7166.74,8466.81,9266.64,3714.24,523.231,4686,3142.29,5746.05,7642.77,9324.76,1456.74,8754.78
145.5,5499.26,3821.83,1591.99,7168.13,8468.2,9268.04,3715.64,524.621,4687.39,3143.71,5747.44,7644.17,9326.15,1458.15,8756.17
145.55,5500.65,3823.23,1593.38,7169.51,8469.59,9269.43,3717.03,526.012,4688.78,3145.13,5748.83,7645.57,9327.54,1459.56,8757.57
145.6,5502.03,3824.63,1594.77,7170.9,8470.99,9270.83,3718.42,527.403,4690.16,3146.55,5750.22,7646.98,9328.93,1460.97,8758.96
145.65,5503.41,3826.02,1596.16,7172.28,8472.38,9272.22,3719.82,528.793,4691.55,3147.97,5751.61,7648.38,9330.32,1462.38,8760.36
145.7,5504.8,3827.42,1597.55,7173.66,8473.78,9273.61,3721.21,530.184,4692.94,3149.39,5752.99,7649.78,9331.71,1463.79,8761.75
145.75,5506.18,3828.82,1598.94,7175.05,8475.17,9275.01,3722.6,531.574,4694.33,3150.81,5754.38,7651.19,9333.09,1465.2,8763.14
145.8,5507.56,3830.21,1600.32,7176.43,8476.56,9276.4,3723.99,532.965,4695.72,3152.23,5755.77,7652.59,9334.48,1466.61,8764.54
145.85,5508.95,3831.61,1601.71,7177.82,8477.96,9277.8,3725.39,534.356,4697.11,3153.65,5757.16,7653.99,9335.87,1468.02,8765.93
145.9,5510.33,3833.01,1603.1,7179.2,8479.35,9279.19,3726.78,535.746,4698.49,3155.07,5758.55,7655.39,9337.26,1469.43,8767.33
145.95,5511.71,3834.4,1604.49,7180.59,8480.75,9280.58,3728.17,537.137,4699.88,3156.49,5759.94,7656.8,9338.65,1470.84,8768.72
146,5513.1,3835.8,1605.88,7181.97,8482.14,9281.98,3729.56,538.527,4701.27,3157.91,5761.32,7658.2,9340.04,1472.25,8770.11
146.05,5514.48,3837.2,1607.27,7183.36,8483.54,9283.37,3730.96,539.918,4702.66,3159.33,5762.71,7659.6,9341.43,1473.66,8771.51
146.1,5515.86,3838.6,1608.66,7184.74,8484.93,9284.76,3732.35,541.309,4704.05,3160.75,5764.1,7661.01,9342.82,1475.07,8772.9
146.15,5517.25,3839.99,1610.05,7186.13,8486.32,9286.16,3733.74,542.699,4705.44,3162.18,5765.49,7662.41,9344.21,1476.48,8774.3
146.2,5518.63,3841.39,1611.44,7187.51,8487.72,9287.55,3735.14,544.09,4706.82,3163.6,5766.88,7663.81,9345.59,1477.89,8775.69
146.25,5520.01,3842.79,1612.82,7188.9,8489.11,9288.95,3736.53,545.48,4708.21,3165.02,5768.27,7665.22,9346.98,1479.29,8777.08
146.3,5521.4,3844.18,1614.21,7190.28,8490.51,9290.34,3737.92,546.871,4709.6,3166.44,5769.65,7666.62,9348.37,1480.7,8778.48
146.35,5522.78,3845.58,1615.6,7191.67,8491.9,9291.73,3739.31,548.262,4710.99,3167.86,5771.04,7668.02,9349.76,1482.11,8779.87
146.4,5524.16,3846.98,1616.99,7193.05,8493.29,9293.13,3740.71,549.652,4712.38,3169.28,5772.43,7669.43,9351.15,1483.52,8781.27
146.45,5525.55,3848.37,1618.38,7194.44,8494.69,9294.52,3742.1,551.043,4713.77,3170.7,5773.82,7670.83,9352.54,1484.93,8782.66
146.5,5526.93,3849.77,1619.77,7195.82,8496.08,9295.91,3743.49,552.433,4715.16,3172.12,5775.21,7672.23,9353.93,1486.34,8784.05
146.55,5528.31,3851.17,1621.16,7197.21,8497.48,9297.31,3744.88,553.824,4716.54,3173.54,5776.59,7673.63,9355.32,1487.75,8785.45
146.6,5529.7,3852.56,1622.55,7198.59,8498.87,9298.7,3746.28,555.214,4717.93,3174.96,5777.98,7675.04,9356.71,1489.16,8786.84
146.65,5531.08,3853.96,1623.94,7199.97,8500.26,9300.1,3747.67,556.605,4719.32,3176.38,5779.37,7676.44,9358.09,1490.57,8788.23
146.7,5532.46,3855.36,1625.32,7201.36,8501.66,9301.49,3749.06,557.996,4720.71,3177.8,5780.76,7677.84,9359.48,1491.98,8789.63
146.75,5533.85,3856.75,1626.71,7202.74,8503.05,9302.88,3750.45,559.386,4722.1,3179.22,5782.15,7679.25,9360.87,1493.39,8791.02
146.8,5535.23,3858.15,1628.1,7204.13,8504.45,9304.28,3751.85,560.777,4723.49,3180.64,5783.54,7680.65,9362.26,1494.8,8792.42
146.85,5536.61,3859.55,1629.49,7205.51,8505.84,9305.67,3753.24,562.167,4724.87,3182.06,5784.92,7682.05,9363.65,1496.21,8793.81
146.9,5538,3860.94,1630.88,7206.9,8507.24,9307.07,3754.63,563.558,4726.26,3183.48,5786.31,7683.46,9365.04,1497.62,8795.2
146.95,5539.38,3862.34,1632.27,7208.28,8508.63,9308.46,3756.03,564.949,4727.65,3184.9,5787.7,7684.86,9366.43,1499.03,8796.6
147,5540.76,3863.74,1633.66,7209.67,8510.02,9309.85,3757.42,566.339,4729.04,3186.32,5789.09,7686.26,9367.82,1500.44,8797.99
147.05,5542.15,3865.13,1635.05,7211.05,8511.42,9311.25,3758.81,567.73,4730.43,3187.74,5790.48,7687.66,9369.21,1501.85,8799.39
147.1,5543.53,3866.53,1636.44,7212.44,8512.81,9312.64,3760.2,569.12,4731.82,3189.16,5791.87,7689.07,9370.59,1503.26,8800.78
147.15,5544.91,3867.93,1637.82,7213.82,8514.21,9314.03,3761.6,570.511,4733.2,3190.58,5793.25,7690.47,9371.98,1504.67,8802.17
147.2,5546.3,3869.32,1639.21,7215.21,8515.6,9315.43,3762.99,571.902,4734.59,3192,5794.64,7691.87,9373.37,1506.07,8803.57
147.25,5547.68,3870.72,1640.6,7216.59,8516.99,9316.82,3764.38,573.292,4735.98,3193.42,5796.03,7693.28,9374.76,1507.48,8804.96
147.3,5549.06,3872.12,1641.99,7217.98,8518.39,9318.22,3765.77,574.683,4737.37,3194.84,5797.42,7694.68,9376.15,1508.89,8806.36
147.35,5550.45,3873.51,1643.38,7219.36,8519.78,9319.61,3767.17,576.073,4738.76,3196.26,5798.81,7696.08,9377.54,1510.3,8807.75
147.4,5551.83,3874.91,1644.77,7220.75,8521.18,9321,3768.56,577.464,4740.15,3197.69,5800.2,7697.49,9378.93,1511.71,8809.14
147.45,5553.21,3876.31,1646.16,7222.13,8522.57,9322.4,3769.95,578.855,4741.53,3199.11,5801.58,7698.89,9380.32,1513.12,8810.54
147.5,5554.6,3877.7,1647.55,7223.52,8523.97,9323.79,3771.35,580.245,4742.92,3200.53,5802.97,7700.29,9381.71,1514.53,8811.93
147.55,5555.98,3879.1,1648.94,7224.9,8525.36,9325.19,3772.74,581.636,4744.31,3201.95,5804.36,7701.69,9383.09,1515.94,8813.33
147.6,5557.36,3880.5,1650.32,7226.29,8526.75,9326.58,3774.13,583.026,4745.7,3203.37,5805.75,7703.1,9384.48,1517.35,8814.72
147.65,5558.75,3881.89,1651.71,7227.67,8528.15,9327.97,3775.52,584.417,4747.09,3204.79,5807.14,7704.5,9385.87,1518.76,8816.11
147.7,5560.13,3883.29,1653.1,7229.05,8529.54,9329.37,3776.92,585.808,4748.48,3206.21,5808.52,7705.9,9387.26,1520.17,8817.51
147.75,5561.51,3884.69,1654.49,7230.44,8530.94,9330.76,3778.31,587.198,4749.86,3207.63,5809.91,7707.31,9388.65,1521.58,8818.9
147.8,5562.9,3886.08,1655.88,7231.82,8532.33,9332.15,3779.7,588.589,4751.25,3209.05,5811.3,7708.71,9390.04,1522.99,8820.29
147.85,5564.28,3887.48,1657.27,7233.21,8533.72,9333.55,3781.09,589.979,4752.64,3210.47,5812.69,7710.11,9391.43,1524.4,8821.69
147.9,5565.66,3888.88,1658.66,7234.59,8535.12,9334.94,3782.49,591.37,4754.03,3211.89,5814.08,7711.52,9392.82,1525.81,8823.08
147.95,5567.05,3890.27,1660.05,7235.98,8536.51,9336.34,3783.88,592.761,4755.42,3213.31,5815.47,7712.92,9394.21,1527.22,8824.48
148,5568.43,3891.67,1661.44,7237.36,8537.91,9337.73,3785.27,594.151,4756.81,3214.73,5816.85,7714.32,9395.59,1528.63,8825.87
148.05,5569.82,3893.07,1662.82,7238.75,8539.3,9339.12,3786.66,595.542,4758.19,3216.15,5818.24,7715.73,9396.98,1530.04,8827.26
148.1,5571.2,3894.47,1664.21,7240.13,8540.69,9340.52,3788.06,596.932,4759.58,3217.57,5819.63,7717.13,9398.37,1531.45,8828.66
148.15,5572.58,3895.86,1665.6,7241.52,8542.09,9341.91,3789.45,598.323,4760.97,3218.99,5821.02,7718.53,9399.76,1532.86,8830.05
148.2,5573.97,3897.26,1666.99,7242.9,8543.48,9343.3,3790.84,599.714,4762.36,3220.41,5822.41,7719.93,9401.15,1534.26,8831.45
148.25,5575.35,3898.66,1668.38,7244.29,8544.88,9344.7,3792.24,601.104,4763.75,3221.83,5823.8,7721.34,9402.54,1535.67,8832.84
148.3,5576.73,3900.05,1669.77,7245.67,8546.27,9346.09,3793.63,602.495,4765.14,3223.25,5825.18,7722.74,9403.93,1537.08,8834.23
148.35,5578.12,3901.45,1671.16,7247.06,8547.67,9347.49,3795.02,603.885,4766.52,3224.67,5826.57,7724.14,9405.32,1538.49,8835.63
148.4,5579.5,3902.85,1672.55,7248.44,8549.06,9348.88,3796.41,605.276,4767.91,3226.09,5827.96,7725.55,9406.71,1539.9,8837.02
148.45,5580.88,3904.24,1673.94,7249.83,8550.45,9350.27,3797.81,606.667,4769.3,3227.51,5829.35,7726.95,9408.09,1541.31,8838.42
148.5,5582.27,3905.64,1675.32,7251.21,8551.85,9351.67,3799.2,608.057,4770.69,3228.93,5830.74,7728.35,9409.48,1542.72,8839.81
148.55,5583.65,3907.04,1676.71,7252.6,8553.24,9353.06,3800.59,609.448,4772.08,3230.35,5832.12,7729.76,9410.87,1544.13,8841.2
148.6,5585.03,3908.43,1678.1,7253.98,8554.64,9354.46,3801.98,610.838,4773.47,3231.77,5833.51,7731.16,9412.26,1545.54,8842.6
148.65,5586.42,3909.83,1679.49,7255.37,8556.03,9355.85,3803.38,612.229,4774.85,3233.2,5834.9,7732.56,9413.65,1546.95,8843.99
148.7,5587.8,3911.23,1680.88,7256.75,8557.42,9357.24,3804.77,613.62,4776.24,3234.62,5836.29,7733.96,9415.04,1548.36,8845.39
148.75,5589.18,3912.62,1682.27,7258.13,8558.82,9358.64,3806.16,615.01,4777.63,3236.04,5837.68,7735.37,9416.43,1549.77,8846.78
148.8,5590.57,3914.02,1683.66,7259.52,8560.21,9360.03,3807.56,616.401,4779.02,3237.46,5839.07,7736.77,9417.82,1551.18,8848.17
148.85,5591.95,3915.42,1685.05,7260.9,8561.61,9361.42,3808.95,617.791,4780.41,3238.88,5840.45,7738.17,9419.21,1552.59,8849.57
148.9,5593.33,3916.81,1686.44,7262.29,8563,9362.82,3810.34,619.182,4781.8,3240.3,5841.84,7739.58,9420.59,1554,8850.96
148.95,5594.72,3918.21,1687.82,7263.67,8564.4,9364.21,3811.73,620.573,4783.19,3241.72,5843.23,7740.98,9421.98,1555.41,8852.36
149,5596.1,3919.61,1689.21,7265.06,8565.79,9365.61,3813.13,621.963,4784.57,3243.14,5844.62,7742.38,9423.37,1556.82,8853.75
149.05,5597.48,3921,1690.6,7266.44,8567.18,9367,3814.52,623.354,4785.96,3244.56,5846.01,7743.79,9424.76,1558.23,8855.14
149.1,5598.87,3922.4,1691.99,7267.83,8568.58,9368.39,3815.91,624.744,4787.35,3245.98,5847.4,7745.19,9426.15,1559.64,8856.54
149.15,5600.25,3923.8,1693.38,7269.21,8569.97,9369.79,3817.3,626.135,4788.74,3247.4,5848.78,7746.59,9427.54,1561.05,8857.93
149.2,5601.63,3925.19,1694.77,7270.6,8571.37,9371.18,3818.7,627.526,4790.13,3248.82,5850.17,7748,9428.93,1562.45,8859.33
149.25,5603.02,3926.59,1696.16,7271.98,8572.76,9372.57,3820.09,628.916,4791.52,3250.24,5851.56,7749.4,9430.32,1563.86,8860.72
149.3,5604.4,3927.99,1697.55,7273.37,8574.15,9373.97,3821.48,630.307,4792.9,3251.66,5852.95,7750.8,9431.71,1565.27,8862.11
149.35,5605.78,3929.38,1698.94,7274.75,8575.55,9375.36,3822.87,631.697,4794.29,3253.08,5854.34,7752.2,9433.09,1566.68,8863.51
149.4,5607.17,3930.78,1700.32,7276.14,8576.94,9376.76,3824.27,633.088,4795.68,3254.5,5855.73,7753.61,9434.48,1568.09,8864.9
149.45,5608.55,3932.18,1701.71,7277.52,8578.34,9378.15,3825.66,634.479,4797.07,3255.92,5857.11,7755.01,9435.87,1569.5,8866.29
149.5,5609.93,3933.57,1703.1,7278.91,8579.73,9379.54,3827.05,635.869,4798.46,3257.34,5858.5,7756.41,9437.26,1570.91,8867.69
149.55,5611.32,3934.97,1704.49,7280.29,8581.12,9380.94,3828.45,637.26,4799.85,3258.76,5859.89,7757.82,9438.65,1572.32,8869.08
149.6,5612.7,3936.37,1705.88,7281.68,8582.52,9382.33,3829.84,638.65,4801.23,3260.18,5861.28,7759.22,9440.04,1573.73,8870.48
149.65,5614.08,3937.76,1707.27,7283.06,8583.91,9383.73,3831.23,640.041,4802.62,3261.6,5862.67,7760.62,9441.43,1575.14,8871.87
149.7,5615.47,3939.16,1708.66,7284.45,8585.31,9385.12,3832.62,641.431,4804.01,3263.02,5864.05,7762.03,9442.82,1576.55,8873.26
149.75,5616.85,3940.56,1710.05,7285.83,8586.7,9386.51,3834.02,642.822,4805.4,3264.44,5865.44,7763.43,9444.21,1577.96,8874.66
149.8,5618.23,3941.95,1711.44,7287.22,8588.1,9387.91,3835.41,644.213,4806.79,3265.86,5866.83,7764.83,9445.59,1579.37,8876.05
149.85,5619.62,3943.35,1712.82,7288.6,8589.49,9389.3,3836.8,645.603,4808.18,3267.29,5868.22,7766.24,9446.98,1580.78,8877.45
149.9,5621,3944.75,1714.21,7289.98,8590.88,9390.69,3838.19,646.994,4809.56,3268.71,5869.61,7767.64,9448.37,1582.19,8878.84
149.95,5622.38,3946.14,1715.6,7291.37,8592.28,9392.09,3839.59,648.384,4810.95,3270.13,5871,7769.04,9449.76,1583.6,8880.23
150,5623.77,3947.54,1716.99,7292.75,8593.67,9393.48,3840.98,649.775,4812.34,3271.55,5872.38,7770.44,9451.15,1585.01,8881.63
150.05,5625.15,3948.94,1718.38,7294.14,8595.07,9394.88,3842.37,651.166,4813.73,3272.97,5873.77,7771.85,9452.54,1586.42,8883.02
150.1,5626.53,3950.34,1719.77,7295.52,8596.46,9396.27,3843.77,652.556,4815.12,3274.39,5875.16,7773.25,9453.93,1587.83,8884.42
150.15,5627.92,3951.73,1721.16,7296.91,8597.85,9397.66,3845.16,653.947,4816.51,3275.81,5876.55,7774.65,9455.32,1589.24,8885.81
150.2,5629.3,3953.13,1722.55,7298.29,8599.25,9399.06,3846.55,655.337,4817.89,3277.23,5877.94,7776.06,9456.71,1590.65,8887.2
150.25,5630.68,3954.53,1723.94,7299.68,8600.64,9400.45,3847.94,656.728,4819.28,3278.65,5879.33,7777.46,9458.09,1592.05,8888.6
150.3,5632.07,3955.92,1725.32,7301.06,8602.04,9401.85,3849.34,658.119,4820.67,3280.07,5880.71,7778.86,9459.48,1593.46,8889.99
150.35,5633.45,3957.32,1726.71,7302.45,8603.43,9403.24,3850.73,659.509,4822.06,3281.49,5882.1,7780.27,9460.87,1594.87,8891.39
150.4,5634.83,3958.72,1728.1,7303.83,8604.83,9404.63,3852.12,660.9,4823.45,3282.91,5883.49,7781.67,9462.26,1596.28,8892.78
150.45,5636.22,3960.11,1729.49,7305.22,8606.22,9406.03,3853.51,662.29,4824.84,3284.33,5884.88,7783.07,9463.65,1597.69,8894.17
150.5,5637.6,3961.51,1730.88,7306.6,8607.61,9407.42,3854.91,663.681,4826.22,3285.75,5886.27,7784.47,9465.04,1599.1,8895.57
150.55,5638.98,3962.91,1732.27,7307.99,8609.01,9408.81,3856.3,665.072,4827.61,3287.17,5887.65,7785.88,9466.43,1600.51,8896.96
150.6,5640.37,3964.3,1733.66,7309.37,8610.4,9410.21,3857.69,666.462,4829,3288.59,5889.04,7787.28,9467.82,1601.92,8898.36
150.65,5641.75,3965.7,1735.05,7310.76,8611.8,9411.6,3859.08,667.853,4830.39,3290.01,5890.43,7788.68,9469.21,1603.33,8899.75
150.7,5643.14,3967.1,1736.44,7312.14,8613.19,9413,3860.48,669.243,4831.78,3291.43,5891.82,7790.09,9470.59,1604.74,8901.14
150.75,5644.52,3968.49,1737.82,7313.53,8614.58,9414.39,3861.87,670.634,4833.17,3292.85,5893.21,7791.49,9471.98,1606.15,8902.54
150.8,5645.9,3969.89,1739.21,7314.91,8615.98,9415.78,3863.26,672.025,4834.55,3294.27,5894.6,7792.89,9473.37,1607.56,8903.93
150.85,5647.29,3971.29,1740.6,7316.3,8617.37,9417.18,3864.66,673.415,4835.94,3295.69,5895.98,7794.3,9474.76,1608.97,8905.32
150.9,5648.67,3972.68,1741.99,7317.68,8618.77,9418.57,3866.05,674.806,4837.33,3297.11,5897.37,7795.7,9476.15,1610.38,8906.72
150.95,5650.05,3974.08,1743.38,7319.06,8620.16,9419.97,3867.44,676.196,4838.72,3298.53,5898.76,7797.1,9477.54,1611.79,8908.11
151,5651.44,3975.48,1744.77,7320.45,8621.55,9421.36,3868.83,677.587,4840.11,3299.95,5900.15,7798.51,9478.93,1613.2,8909.51
151.05,5652.82,3976.87,1746.16,7321.83,8622.95,9422.75,3870.23,678.978,4841.5,3301.38,5901.54,7799.91,9480.32,1614.61,8910.9
151.1,5654.2,3978.27,1747.55,7323.22,8624.34,9424.15,3871.62,680.368,4842.88,3302.8,5902.93,7801.31,9481.71,1616.02,8912.29
151.15,5655.59,3979.67,1748.94,7324.6,8625.74,9425.54,3873.01,681.759,4844.27,3304.22,5904.31,7802.71,9483.09,1617.43,8913.69
151.2,5656.97,3981.06,1750.32,7325.99,8627.13,9426.93,3874.4,683.149,4845.66,3305.64,5905.7,7804.12,9484.48,1618.84,8915.08
151.25,5658.35,3982.46,1751.71,7327.37,8628.53,9428.33,3875.8,684.54,4847.05,3307.06,5907.09,7805.52,9485.87,1620.24,8916.48
151.3,5659.74,3983.86,1753.1,7328.76,8629.92,9429.72,3877.19,685.931,4848.44,3308.48,5908.48,7806.92,9487.26,1621.65,8917.87
151.35,5661.12,3985.25,1754.49,7330.14,8631.31,9431.12,3878.58,687.321,4849.83,3309.9,5909.87,7808.33,9488.65,1623.06,8919.26
151.4,5662.5,3986.65,1755.88,7331.53,8632.71,9432.51,3879.98,688.712,4851.21,3311.32,5911.26,7809.73,9490.04,1624.47,8920.66
151.45,5663.89,3988.05,1757.27,7332.91,8634.1,9433.9,3881.37,690.102,4852.6,3312.74,5912.64,7811.13,9491.43,1625.88,8922.05
151.5,5665.27,3989.44,1758.66,7334.3,8635.5,9435.3,3882.76,691.493,4853.99,3314.16,5914.03,7812.54,9492.82,1627.29,8923.45
151.55,5666.65,3990.84,1760.05,7335.68,8636.89,9436.69,3884.15,692.883,4855.38,3315.58,5915.42,7813.94,9494.21,1628.7,8924.84
151.6,5668.04,3992.24,1761.44,7337.07,8638.28,9438.08,3885.55,694.274,4856.77,3317,5916.81,7815.34,9495.59,1630.11,8926.23
151.65,5669.42,3993.63,1762.82,7338.45,8639.68,9439.48,3886.94,695.665,4858.16,3318.42,5918.2,7816.75,9496.98,1631.52,8927.63
151.7,5670.8,3995.03,1764.21,7339.84,8641.07,9440.87,3888.33,697.055,4859.55,3319.84,5919.58,7818.15,9498.37,1632.93,8929.02
151.75,5672.19,3996.43,1765.6,7341.22,8642.47,9442.27,3889.72,698.446,4860.93,3321.26,5920.97,7819.55,9499.76,1634.34,8930.42
151.8,5673.57,3997.83,1766.99,7342.61,8643.86,9443.66,3891.12,699.836,4862.32,3322.68,5922.36,7820.95,9501.15,1635.75,8931.81
151.85,5674.95,3999.22,1768.38,7343.99,8645.26,9445.05,3892.51,701.227,4863.71,3324.1,5923.75,7822.36,9502.54,1637.16,8933.2
151.9,5676.34,4000.62,1769.77,7345.38,8646.65,9446.45,3893.9,702.618,4865.1,3325.52,5925.14,7823.76,9503.93,1638.57,8934.6
151.95,5677.72,4002.02,1771.16,7346.76,8648.04,9447.84,3895.29,704.008,4866.49,3326.94,5926.53,7825.16,9505.32,1639.98,8935.99
152,5679.1,4003.41,1772.55,7348.15,8649.44,9449.24,3896.69,705.399,4867.88,3328.36,5927.91,7826.57,9506.71,1641.39,8937.39
152.05,5680.49,4004.81,1773.94,7349.53,8650.83,9450.63,3898.08,706.789,4869.26,3329.78,5929.3,7827.97,9508.09,1642.8,8938.78
152.1,5681.87,4006.21,1775.32,7350.91,8652.23,9452.02,3899.47,708.18,4870.65,3331.2,5930.69,7829.37,9509.48,1644.21,8940.17
152.15,5683.25,4007.6,1776.71,7352.3,8653.62,9453.42,3900.87,709.571,4872.04,3332.63,5932.08,7830.78,9510.87,1645.62,8941.57
152.2,5684.64,4009,1778.1,7353.68,8655.01,9454.81,3902.26,710.961,4873.43,3334.05,5933.47,7832.18,9512.26,1647.03,8942.96
152.25,5686.02,4010.4,1779.49,7355.07,8656.41,9456.2,3903.65,712.352,4874.82,3335.47,5934.86,7833.58,9513.65,1648.44,8944.36
152.3,5687.4,4011.79,1780.88,7356.45,8657.8,9457.6,3905.04,713.742,4876.21,3336.89,5936.24,7834.98,9515.04,1649.84,8945.75
152.35,5688.79,4013.19,1782.27,7357.84,8659.2,9458.99,3906.44,715.133,4877.59,3338.31,5937.63,7836.39,9516.43,1651.25,8947.14
152.4,5690.17,4014.59,1783.66,7359.22,8660.59,9460.39,3907.83,716.524,4878.98,3339.73,5939.02,7837.79,9517.82,1652.66,8948.54
152.45,5691.55,4015.98,1785.05,7360.61,8661.98,9461.78,3909.22,717.914,4880.37,3341.15,5940.41,7839.19,9519.21,1654.07,8949.93
152.5,5692.94,4017.38,1786.44,7361.99,8663.38,9463.17,3910.61,719.305,4881.76,3342.57,5941.8,7840.6,9520.59,1655.48,8951.33
152.55,5694.32,4018.78,1787.82,7363.38,8664.77,9464.57,3912.01,720.695,4883.15,3343.99,5943.19,7842,9521.98,1656.89,8952.72
152.6,5695.71,4020.17,1789.21,7364.76,8666.17,9465.96,3913.4,722.086,4884.54,3345.41,5944.57,7843.4,9523.37,1658.3,8954.11
152.65,5697.09,4021.57,1790.6,7366.15,8667.56,9467.36,3914.79,723.477,4885.92,3346.83,5945.96,7844.81,9524.76,1659.71,8955.51
152.7,5698.47,4022.97,1791.99,7367.53,8668.96,9468.75,3916.18,724.867,4887.31,3348.25,5947.35,7846.21,9526.15,1661.12,8956.9
152.75,5699.86,4024.36,1793.38,7368.92,8670.35,9470.14,3917.58,726.258,4888.7,3349.67,5948.74,7847.61,9527.54,1662.53,8958.29
152.8,5701.24,4025.76,1794.77,7370.3,8671.74,9471.54,3918.97,727.648,4890.09,3351.09,5950.13,7849.02,9528.93,1663.94,8959.69
152.85,5702.62,4027.16,1796.16,7371.69,8673.14,9472.93,3920.36,729.039,4891.48,3352.51,5951.51,7850.42,9530.32,1665.35,8961.08
152.9,5704.01,4028.55,1797.55,7373.07,8674.53,9474.32,3921.76,730.43,4892.87,3353.93,5952.9,7851.82,9531.71,1666.76,8962.48
152.95,5705.39,4029.95,1798.94,7374.46,8675.93,9475.72,3923.15,731.82,4894.25,3355.35,5954.29,7853.22,9533.09,1668.17,8963.87
153,5706.77,4031.35,1800.32,7375.84,8677.32,9477.11,3924.54,733.211,4895.64,3356.77,5955.68,7854.63,9534.48,1669.58,8965.26
153.05,5708.16,4032.74,1801.71,7377.23,8678.71,9478.51,3925.93,734.601,4897.03,3358.19,5957.07,7856.03,9535.87,1670.99,8966.66
153.1,5709.54,4034.14,1803.1,7378.61,8680.11,9479.9,3927.33,735.992,4898.42,3359.61,5958.46,7857.43,9537.26,1672.4,8968.05
153.15,5710.92,4035.54,1804.49,7380,8681.5,9481.29,3928.72,737.382,4899.81,3361.03,5959.84,7858.84,9538.65,1673.81,8969.45
153.2,5712.31,4036.93,1805.88,7381.38,8682.9,9482.69,3930.11,738.773,4901.2,3362.45,5961.23,7860.24,9540.04,1675.22,8970.84
153.25,5713.69,4038.33,1807.27,7382.77,8684.29,9484.08,3931.5,740.164,4902.58,3363.87,5962.62,7861.64,9541.43,1676.63,8972.23
153.3,5715.07,4039.73,1808.66,7384.15,8685.69,9485.48,3932.9,741.554,4903.97,3365.3,5964.01,7863.05,9542.82,1678.04,8973.63
153.35,5716.46,4041.12,1810.05,7385.53,8687.08,9486.87,3934.29,742.945,4905.36,3366.72,5965.4,7864.45,9544.21,1679.45,8975.02
153.4,5717.84,4042.52,1811.44,7386.92,8688.47,9488.26,3935.68,744.335,4906.75,3368.14,5966.79,7865.85,9545.59,1680.85,8976.42
153.45,5719.22,4043.92,1812.82,7388.3,8689.87,9489.66,3937.08,745.726,4908.14,3369.56,5968.17,7867.26,9546.98,1682.26,8977.81
153.5,5720.61,4045.32,1814.21,7389.69,8691.26,9491.05,3938.47,747.117,4909.53,3370.98,5969.56,7868.66,9548.37,1683.67,8979.2
153.55,5721.99,4046.71,1815.6,7391.07,8692.66,9492.44,3939.86,748.507,4910.91,3372.4,5970.95,7870.06,9549.76,1685.08,8980.6
153.6,5723.37,4048.11,1816.99,7392.46,8694.05,9493.84,3941.25,749.898,4912.3,3373.82,5972.34,7871.46,9551.15,1686.49,8981.99
153.65,5724.76,4049.51,1818.38,7393.84,8695.44,9495.23,3942.65,751.288,4913.69,3375.24,5973.73,7872.87,9552.54,1687.9,8983.39
153.7,5726.14,4050.9,1819.77,7395.23,8696.84,9496.63,3944.04,752.679,4915.08,3376.66,5975.11,7874.27,9553.93,1689.31,8984.78
153.75,5727.52,4052.3,1821.16,7396.61,8698.23,9498.02,3945.43,754.07,4916.47,3378.08,5976.5,7875.67,9555.32,1690.72,8986.17
153.8,5728.91,4053.7,1822.55,7398,8699.63,9499.41,3946.82,755.46,4917.86,3379.5,5977.89,7877.08,9556.71,1692.13,8987.57
153.85,5730.29,4055.09,1823.94,7399.38,8701.02,9500.81,3948.22,756.851,4919.24,3380.92,5979.28,7878.48,9558.09,1693.54,8988.96
153.9,5731.67,4056.49,1825.32,7400.77,8702.42,9502.2,3949.61,758.241,4920.63,3382.34,5980.67,7879.88,9559.48,1694.95,8990.36
153.95,5733.06,4057.89,1826.71,7402.15,8703.81,9503.6,3951,759.632,4922.02,3383.76,5982.06,7881.29,9560.87,1696.36,8991.75
154,5734.44,4059.28,1828.1,7403.54,8705.2,9504.99,3952.39,761.023,4923.41,3385.18,5983.44,7882.69,9562.26,1697.77,8993.14
154.05,5735.82,4060.68,1829.49,7404.92,8706.6,9506.38,3953.79,762.413,4924.8,3386.6,5984.83,7884.09,9563.65,1699.18,8994.54
154.1,5737.21,4062.08,1830.88,7406.31,8707.99,9507.78,3955.18,763.804,4926.19,3388.02,5986.22,7885.5,9565.04,1700.59,8995.93
154.15,5738.59,4063.47,1832.27,7407.69,8709.39,9509.17,3956.57,765.194,4927.57,3389.44,5987.61,7886.9,9566.43,1702,8997.33
154.2,5739.97,4064.87,1833.66,7409.08,8710.78,9510.56,3957.97,766.585,4928.96,3390.86,5989,7888.3,9567.82,1703.41,8998.72
154.25,5741.36,4066.27,1835.05,7410.46,8712.17,9511.96,3959.36,767.975,4930.35,3392.28,5990.39,7889.7,9569.21,1704.82,9000.11
154.3,5742.74,4067.66,1836.44,7411.85,8713.57,9513.35,3960.75,769.366,4931.74,3393.7,5991.77,7891.11,9570.59,1706.23,9001.51
154.35,5744.13,4069.06,1837.82,7413.23,8714.96,9514.75,3962.14,770.757,4933.13,3395.12,5993.16,7892.51,9571.98,1707.64,9002.9
