time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16
159.25,606.818,4608.27,1735.52,8905.16,5013.94,3962.37,454.245,5607.77,7787.52,9472.17,2512.48,3084.86,5174.63,7641.24,1367.05,7717.41
159.3,608.207,4609.66,1736.91,8906.55,5015.34,3963.76,455.668,5609.16,7788.91,9473.56,2513.88,3086.25,5176.02,7642.63,1368.45,7718.8
159.35,609.596,4611.05,1738.3,8907.94,5016.74,3965.15,457.091,5610.55,7790.3,9474.95,2515.29,3087.64,5177.41,7644.01,1369.84,7720.18
159.4,610.985,4612.44,1739.69,8909.33,5018.14,3966.55,458.513,5611.95,7791.69,9476.34,2516.69,3089.03,5178.8,7645.4,1371.23,7721.57
159.45,612.374,4613.83,1741.08,8910.73,5019.54,3967.94,459.936,5613.34,7793.08,9477.74,2518.1,3090.43,5180.19,7646.79,1372.63,7722.96
159.5,613.763,4615.21,1742.47,8912.12,5020.94,3969.33,461.359,5614.73,7794.47,9479.13,2519.5,3091.82,5181.58,7648.18,1374.02,7724.34
159.55,615.152,4616.6,1743.86,8913.51,5022.34,3970.72,462.782,5616.12,7795.86,9480.52,2520.91,3093.21,5182.97,7649.57,1375.42,7725.73
159.6,616.54,4617.99,1745.25,8914.9,5023.74,3972.11,464.205,5617.51,7797.25,9481.91,2522.31,3094.6,5184.36,7650.96,1376.81,7727.12
159.65,617.929,4619.38,1746.64,8916.29,5025.15,3973.5,465.628,5618.91,7798.63,9483.3,2523.71,3095.99,5185.75,7652.34,1378.2,7728.51
159.7,619.318,4620.77,1748.02,8917.68,5026.55,3974.89,467.051,5620.3,7800.02,9484.7,2525.12,3097.38,5187.13,7653.73,1379.6,7729.89
159.75,620.707,4622.16,1749.41,8919.07,5027.95,3976.28,468.473,5621.69,7801.41,9486.09,2526.52,3098.77,5188.52,7655.12,1380.99,7731.28
159.8,622.096,4623.55,1750.8,8920.47,5029.35,3977.67,469.896,5623.08,7802.8,9487.48,2527.93,3100.16,5189.91,7656.51,1382.39,7732.67
159.85,623.485,4624.94,1752.19,8921.86,5030.75,3979.06,471.319,5624.47,7804.19,9488.87,2529.33,3101.55,5191.3,7657.9,1383.78,7734.05
159.9,624.874,4626.33,1753.58,8923.25,5032.15,3980.45,472.742,5625.87,7805.58,9490.27,2530.74,3102.94,5192.69,7659.28,1385.17,7735.44
159.95,626.263,4627.71,1754.97,8924.64,5033.55,3981.84,474.165,5627.26,7806.97,9491.66,2532.14,3104.33,5194.08,7660.67,1386.57,7736.83
160,627.652,4629.1,1756.36,8926.03,5034.95,3983.23,475.588,5628.65,7808.36,9493.05,2533.55,3105.72,5195.47,7662.06,1387.96,7738.22
160.05,629.04,4630.49,1757.75,8927.42,5036.35,3984.62,477.011,5630.04,7809.75,9494.44,2534.95,3107.11,5196.86,7663.45,1389.36,7739.6
160.1,630.429,4631.88,1759.14,8928.81,5037.76,3986.01,478.433,5631.43,7811.13,9495.84,2536.36,3108.5,5198.25,7664.84,1390.75,7740.99
160.15,631.818,4633.27,1760.52,8930.2,5039.16,3987.4,479.856,5632.83,7812.52,9497.23,2537.76,3109.89,5199.63,7666.23,1392.14,7742.38
160.2,633.207,4634.66,1761.91,8931.6,5040.56,3988.79,481.279,5634.22,7813.91,9498.62,2539.17,3111.28,5201.02,7667.61,1393.54,7743.77
160.25,634.596,4636.05,1763.3,8932.99,5041.96,3990.18,482.702,5635.61,7815.3,9500.01,2540.57,3112.67,5202.41,7669,1394.93,7745.15
160.3,635.985,4637.44,1764.69,8934.38,5043.36,3991.57,484.125,5637,7816.69,9501.41,2541.98,3114.07,5203.8,7670.39,1396.33,7746.54
160.35,637.374,4638.83,1766.08,8935.77,5044.76,3992.96,485.548,5638.39,7818.08,9502.8,2543.38,3115.46,5205.19,7671.78,1397.72,7747.93
160.4,638.763,4640.21,1767.47,8937.16,5046.16,3994.35,486.971,5639.79,7819.47,9504.19,2544.79,3116.85,5206.58,7673.17,1399.11,7749.31
160.45,640.152,4641.6,1768.86,8938.55,5047.56,3995.75,488.393,5641.18,7820.86,9505.58,2546.19,3118.24,5207.97,7674.56,1400.51,7750.7
160.5,641.54,4642.99,1770.25,8939.94,5048.96,3997.14,489.816,5642.57,7822.25,9506.97,2547.6,3119.63,5209.36,7675.94,1401.9,7752.09
160.55,642.929,4644.38,1771.64,8941.33,5050.37,3998.53,491.239,5643.96,7823.63,9508.37,2549,3121.02,5210.75,7677.33,1403.29,7753.48
160.6,644.318,4645.77,1773.02,8942.73,5051.77,3999.92,492.662,5645.35,7825.02,9509.76,2550.41,3122.41,5212.13,7678.72,1404.69,7754.86
160.65,645.707,4647.16,1774.41,8944.12,5053.17,4001.31,494.085,5646.75,7826.41,9511.15,2551.81,3123.8,5213.52,7680.11,1406.08,7756.25
160.7,647.096,4648.55,1775.8,8945.51,5054.57,4002.7,495.508,5648.14,7827.8,9512.54,2553.22,3125.19,5214.91,7681.5,1407.48,7757.64
160.75,648.485,4649.94,1777.19,8946.9,5055.97,4004.09,496.931,5649.53,7829.19,9513.94,2554.62,3126.58,5216.3,7682.88,1408.87,7759.02
160.8,649.874,4651.33,1778.58,8948.29,5057.37,4005.48,498.353,5650.92,7830.58,9515.33,2556.03,3127.97,5217.69,7684.27,1410.26,7760.41
160.85,651.263,4652.71,1779.97,8949.68,5058.77,4006.87,499.776,5652.31,7831.97,9516.72,2557.43,3129.36,5219.08,7685.66,1411.66,7761.8
160.9,652.652,4654.1,1781.36,8951.07,5060.17,4008.26,501.199,5653.71,7833.36,9518.11,2558.84,3130.75,5220.47,7687.05,1413.05,7763.19
160.95,654.04,4655.49,1782.75,8952.46,5061.57,4009.65,502.622,5655.1,7834.75,9519.51,2560.24,3132.14,5221.86,7688.44,1414.45,7764.57
161,655.429,4656.88,1784.14,8953.86,5062.98,4011.04,504.045,5656.49,7836.13,9520.9,2561.64,3133.53,5223.25,7689.83,1415.84,7765.96
161.05,656.818,4658.27,1785.52,8955.25,5064.38,4012.43,505.468,5657.88,7837.52,9522.29,2563.05,3134.92,5224.63,7691.21,1417.23,7767.35
161.1,658.207,4659.66,1786.91,8956.64,5065.78,4013.82,506.891,5659.27,7838.91,9523.68,2564.45,3136.31,5226.02,7692.6,1418.63,7768.74
161.15,659.596,4661.05,1788.3,8958.03,5067.18,4015.21,508.314,5660.67,7840.3,9525.08,2565.86,3137.71,5227.41,7693.99,1420.02,7770.12
161.2,660.985,4662.44,1789.69,8959.42,5068.58,4016.6,509.736,5662.06,7841.69,9526.47,2567.26,3139.1,5228.8,7695.38,1421.42,7771.51
161.25,662.374,4663.83,1791.08,8960.81,5069.98,4017.99,511.159,5663.45,7843.08,9527.86,2568.67,3140.49,5230.19,7696.77,1422.81,7772.9
161.3,663.763,4665.21,1792.47,8962.2,5071.38,4019.38,512.582,5664.84,7844.47,9529.25,2570.07,3141.88,5231.58,7698.15,1424.2,7774.28
161.35,665.152,4666.6,1793.86,8963.6,5072.78,4020.77,514.005,5666.23,7845.86,9530.64,2571.48,3143.27,5232.97,7699.54,1425.6,7775.67
161.4,666.54,4667.99,1795.25,8964.99,5074.18,4022.16,515.428,5667.63,7847.25,9532.04,2572.88,3144.66,5234.36,7700.93,1426.99,7777.06
161.45,667.929,4669.38,1796.64,8966.38,5075.59,4023.55,516.851,5669.02,7848.63,9533.43,2574.29,3146.05,5235.75,7702.32,1428.39,7778.45
161.5,669.318,4670.77,1798.02,8967.77,5076.99,4024.95,518.274,5670.41,7850.02,9534.82,2575.69,3147.44,5237.13,7703.71,1429.78,7779.83
161.55,670.707,4672.16,1799.41,8969.16,5078.39,4026.34,519.697,5671.8,7851.41,9536.21,2577.1,3148.83,5238.52,7705.1,1431.17,7781.22
161.6,672.096,4673.55,1800.8,8970.55,5079.79,4027.73,521.119,5673.19,7852.8,9537.61,2578.5,3150.22,5239.91,7706.48,1432.57,7782.61
161.65,673.485,4674.94,1802.19,8971.94,5081.19,4029.12,522.542,5674.59,7854.19,9539,2579.91,3151.61,5241.3,7707.87,1433.96,7783.99
161.7,674.874,4676.33,1803.58,8973.33,5082.59,4030.51,523.965,5675.98,7855.58,9540.39,2581.31,3153,5242.69,7709.26,1435.36,7785.38
161.75,676.263,4677.71,1804.97,8974.73,5083.99,4031.9,525.388,5677.37,7856.97,9541.78,2582.72,3154.39,5244.08,7710.65,1436.75,7786.77
161.8,677.652,4679.1,1806.36,8976.12,5085.39,4033.29,526.811,5678.76,7858.36,9543.18,2584.12,3155.78,5245.47,7712.04,1438.14,7788.16
161.85,679.04,4680.49,1807.75,8977.51,5086.79,4034.68,528.234,5680.15,7859.75,9544.57,2585.53,3157.17,5246.86,7713.43,1439.54,7789.54
161.9,680.429,4681.88,1809.14,8978.9,5088.2,4036.07,529.657,5681.55,7861.13,9545.96,2586.93,3158.56,5248.25,7714.81,1440.93,7790.93
161.95,681.818,4683.27,1810.52,8980.29,5089.6,4037.46,531.08,5682.94,7862.52,9547.35,2588.34,3159.95,5249.63,7716.2,1442.33,7792.32
162,683.207,4684.66,1811.91,8981.68,5091,4038.85,532.502,5684.33,7863.91,9548.75,2589.74,3161.35,5251.02,7717.59,1443.72,7793.7
162.05,684.596,4686.05,1813.3,8983.07,5092.4,4040.24,533.925,5685.72,7865.3,9550.14,2591.15,3162.74,5252.41,7718.98,1445.11,7795.09
162.1,685.985,4687.44,1814.69,8984.46,5093.8,4041.63,535.348,5687.12,7866.69,9551.53,2592.55,3164.13,5253.8,7720.37,1446.51,7796.48
162.15,687.374,4688.83,1816.08,8985.86,5095.2,4043.02,536.771,5688.51,7868.08,9552.92,2593.96,3165.52,5255.19,7721.75,1447.9,7797.87
162.2,688.763,4690.21,1817.47,8987.25,5096.6,4044.41,538.194,5689.9,7869.47,9554.31,2595.36,3166.91,5256.58,7723.14,1449.29,7799.25
162.25,690.152,4691.6,1818.86,8988.64,5098,4045.8,539.617,5691.29,7870.86,9555.71,2596.77,3168.3,5257.97,7724.53,1450.69,7800.64
162.3,691.54,4692.99,1820.25,8990.03,5099.4,4047.19,541.04,5692.68,7872.25,9557.1,2598.17,3169.69,5259.36,7725.92,1452.08,7802.03
162.35,692.929,4694.38,1821.64,8991.42,5100.81,4048.58,542.463,5694.08,7873.63,9558.49,2599.58,3171.08,5260.75,7727.31,1453.48,7803.42
162.4,694.318,4695.77,1823.02,8992.81,5102.21,4049.97,543.886,5695.47,7875.02,9559.88,2600.98,3172.47,5262.13,7728.7,1454.87,7804.8
162.45,695.707,4697.16,1824.41,8994.2,5103.61,4051.36,545.308,5696.86,7876.41,9561.28,2602.39,3173.86,5263.52,7730.08,1456.26,7806.19
162.5,697.096,4698.55,1825.8,8995.59,5105.01,4052.76,546.731,5698.25,7877.8,9562.67,2603.79,3175.25,5264.91,7731.47,1457.66,7807.58
162.55,698.485,4699.94,1827.19,8996.99,5106.41,4054.15,548.154,5699.64,7879.19,9564.06,2605.19,3176.64,5266.3,7732.86,1459.05,7808.96
162.6,699.874,4701.33,1828.58,8998.38,5107.81,4055.54,549.577,5701.04,7880.58,9565.45,2606.6,3178.03,5267.69,7734.25,1460.45,7810.35
162.65,701.263,4702.71,1829.97,8999.77,5109.21,4056.93,551,5702.43,7881.97,9566.85,2608,3179.42,5269.08,7735.64,1461.84,7811.74
162.7,702.652,4704.1,1831.36,9001.16,5110.61,4058.32,552.423,5703.82,7883.36,9568.24,2609.41,3180.81,5270.47,7737.03,1463.23,7813.13
162.75,704.04,4705.49,1832.75,9002.55,5112.01,4059.71,553.846,5705.21,7884.75,9569.63,2610.81,3182.2,5271.86,7738.41,1464.63,7814.51
162.8,705.429,4706.88,1834.14,9003.94,5113.42,4061.1,555.269,5706.6,7886.13,9571.02,2612.22,3183.6,5273.25,7739.8,1466.02,7815.9
162.85,706.818,4708.27,1835.52,9005.33,5114.82,4062.49,556.692,5708,7887.52,9572.41,2613.62,3184.99,5274.63,7741.19,1467.42,7817.29
162.9,708.207,4709.66,1836.91,9006.73,5116.22,4063.88,558.114,5709.39,7888.91,9573.81,2615.03,3186.38,5276.02,7742.58,1468.81,7818.67
162.95,709.596,4711.05,1838.3,9008.12,5117.62,4065.27,559.537,5710.78,7890.3,9575.2,2616.43,3187.77,5277.41,7743.97,1470.2,7820.06
163,710.985,4712.44,1839.69,9009.51,5119.02,4066.66,560.96,5712.17,7891.69,9576.59,2617.84,3189.16,5278.8,7745.35,1471.6,7821.45
163.05,712.374,4713.83,1841.08,9010.9,5120.42,4068.05,562.383,5713.56,7893.08,9577.98,2619.24,3190.55,5280.19,7746.74,1472.99,7822.84
163.1,713.763,4715.21,1842.47,9012.29,5121.82,4069.44,563.806,5714.96,7894.47,9579.38,2620.65,3191.94,5281.58,7748.13,1474.39,7824.22
163.15,715.152,4716.6,1843.86,9013.68,5123.22,4070.83,565.229,5716.35,7895.86,9580.77,2622.05,3193.33,5282.97,7749.52,1475.78,7825.61
163.2,716.54,4717.99,1845.25,9015.07,5124.63,4072.22,566.652,5717.74,7897.25,9582.16,2623.46,3194.72,5284.36,7750.91,1477.17,7827
163.25,717.929,4719.38,1846.64,9016.46,5126.03,4073.61,568.075,5719.13,7898.63,9583.55,2624.86,3196.11,5285.75,7752.3,1478.57,7828.38
163.3,719.318,4720.77,1848.02,9017.86,5127.43,4075,569.498,5720.52,7900.02,9584.95,2626.27,3197.5,5287.13,7753.68,1479.96,7829.77
163.35,720.707,4722.16,1849.41,9019.25,5128.83,4076.39,570.921,5721.92,7901.41,9586.34,2627.67,3198.89,5288.52,7755.07,1481.36,7831.16
163.4,722.096,4723.55,1850.8,9020.64,5130.23,4077.78,572.343,5723.31,7902.8,9587.73,2629.08,3200.28,5289.91,7756.46,1482.75,7832.55
163.45,723.485,4724.94,1852.19,9022.03,5131.63,4079.17,573.766,5724.7,7904.19,9589.12,2630.48,3201.67,5291.3,7757.85,1484.14,7833.93
163.5,724.874,4726.33,1853.58,9023.42,5133.03,4080.56,575.189,5726.09,7905.58,9590.52,2631.89,3203.06,5292.69,7759.24,1485.54,7835.32
163.55,726.263,4727.71,1854.97,9024.81,5134.43,4081.96,576.612,5727.48,7906.97,9591.91,2633.29,3204.45,5294.08,7760.63,1486.93,7836.71
163.6,727.652,4729.1,1856.36,9026.2,5135.83,4083.35,578.035,5728.88,7908.36,9593.3,2634.7,3205.84,5295.47,7762.01,1488.33,7838.1
163.65,729.04,4730.49,1857.75,9027.59,5137.24,4084.74,579.458,5730.27,7909.75,9594.69,2636.1,3207.24,5296.86,7763.4,1489.72,7839.48
163.7,730.429,4731.88,1859.14,9028.99,5138.64,4086.13,580.881,5731.66,7911.13,9596.08,2637.51,3208.63,5298.25,7764.79,1491.11,7840.87
163.75,731.818,4733.27,1860.52,9030.38,5140.04,4087.52,582.304,5733.05,7912.52,9597.48,2638.91,3210.02,5299.63,7766.18,1492.51,7842.26
163.8,733.207,4734.66,1861.91,9031.77,5141.44,4088.91,583.727,5734.44,7913.91,9598.87,2640.32,3211.41,5301.02,7767.57,1493.9,7843.64
163.85,734.596,4736.05,1863.3,9033.16,5142.84,4090.3,585.15,5735.84,7915.3,9600.26,2641.72,3212.8,5302.41,7768.95,1495.29,7845.03
163.9,735.985,4737.44,1864.69,9034.55,5144.24,4091.69,586.572,5737.23,7916.69,9601.65,2643.13,3214.19,5303.8,7770.34,1496.69,7846.42
163.95,737.374,4738.83,1866.08,9035.94,5145.64,4093.08,587.995,5738.62,7918.08,9603.05,2644.53,3215.58,5305.19,7771.73,1498.08,7847.81
164,738.763,4740.21,1867.47,9037.33,5147.04,4094.47,589.418,5740.01,7919.47,9604.44,2645.93,3216.97,5306.58,7773.12,1499.48,7849.19
164.05,740.152,4741.6,1868.86,9038.72,5148.44,4095.86,590.841,5741.4,7920.86,9605.83,2647.34,3218.36,5307.97,7774.51,1500.87,7850.58
164.1,741.54,4742.99,1870.25,9040.12,5149.85,4097.25,592.264,5742.8,7922.25,9607.22,2648.74,3219.75,5309.36,7775.9,1502.26,7851.97
164.15,742.929,4744.38,1871.64,9041.51,5151.25,4098.64,593.687,5744.19,7923.63,9608.62,2650.15,3221.14,5310.75,7777.28,1503.66,7853.35
164.2,744.318,4745.77,1873.02,9042.9,5152.65,4100.03,595.11,5745.58,7925.02,9610.01,2651.55,3222.53,5312.13,7778.67,1505.05,7854.74
164.25,745.707,4747.16,1874.41,9044.29,5154.05,4101.42,596.533,5746.97,7926.41,9611.4,2652.96,3223.92,5313.52,7780.06,1506.45,7856.13
164.3,747.096,4748.55,1875.8,9045.68,5155.45,4102.81,597.956,5748.36,7927.8,9612.79,2654.36,3225.31,5314.91,7781.45,1507.84,7857.52
164.35,748.485,4749.94,1877.19,9047.07,5156.85,4104.2,599.379,5749.76,7929.19,9614.19,2655.77,3226.7,5316.3,7782.84,1509.23,7858.9
164.4,749.874,4751.33,1878.58,9048.46,5158.25,4105.59,600.802,5751.15,7930.58,9615.58,2657.17,3228.09,5317.69,7784.23,1510.63,7860.29
164.45,751.263,4752.71,1879.97,9049.85,5159.65,4106.98,602.225,5752.54,7931.97,9616.97,2658.58,3229.49,5319.08,7785.61,1512.02,7861.68
164.5,752.652,4754.1,1881.36,9051.25,5161.05,4108.37,603.647,5753.93,7933.36,9618.36,2659.98,3230.88,5320.47,7787,1513.42,7863.06
164.55,754.04,4755.49,1882.75,9052.64,5162.46,4109.77,605.07,5755.32,7934.75,9619.75,2661.39,3232.27,5321.86,7788.39,1514.81,7864.45
164.6,755.429,4756.88,1884.14,9054.03,5163.86,4111.16,606.493,5756.72,7936.13,9621.15,2662.79,3233.66,5323.25,7789.78,1516.2,7865.84
164.65,756.818,4758.27,1885.52,9055.42,5165.26,4112.55,607.916,5758.11,7937.52,9622.54,2664.2,3235.05,5324.63,7791.17,1517.6,7867.23
164.7,758.207,4759.66,1886.91,9056.81,5166.66,4113.94,609.339,5759.5,7938.91,9623.93,2665.6,3236.44,5326.02,7792.55,1518.99,7868.61
164.75,759.596,4761.05,1888.3,9058.2,5168.06,4115.33,610.762,5760.89,7940.3,9625.32,2667.01,3237.83,5327.41,7793.94,1520.39,7870
164.8,760.985,4762.44,1889.69,9059.59,5169.46,4116.72,612.185,5762.28,7941.69,9626.72,2668.41,3239.22,5328.8,7795.33,1521.78,7871.39
164.85,762.374,4763.83,1891.08,9060.99,5170.86,4118.11,613.608,5763.68,7943.08,9628.11,2669.82,3240.61,5330.19,7796.72,1523.17,7872.77
164.9,763.763,4765.21,1892.47,9062.38,5172.26,4119.5,615.031,5765.07,7944.47,9629.5,2671.22,3242,5331.58,7798.11,1524.57,7874.16
164.95,765.152,4766.6,1893.86,9063.77,5173.66,4120.89,616.454,5766.46,7945.86,9630.89,2672.63,3243.39,5332.97,7799.5,1525.96,7875.55
165,766.54,4767.99,1895.25,9065.16,5175.07,4122.28,617.877,5767.85,7947.25,9632.29,2674.03,3244.78,5334.36,7800.88,1527.36,7876.94
165.05,767.929,4769.38,1896.64,9066.55,5176.47,4123.67,619.3,5769.24,7948.63,9633.68,2675.44,3246.17,5335.75,7802.27,1528.75,7878.32
165.1,769.318,4770.77,1898.02,9067.94,5177.87,4125.06,620.722,5770.64,7950.02,9635.07,2676.84,3247.56,5337.13,7803.66,1530.14,7879.71
165.15,770.707,4772.16,1899.41,9069.33,5179.27,4126.45,622.145,5772.03,7951.41,9636.46,2678.25,3248.95,5338.52,7805.05,1531.54,7881.1
165.2,772.096,4773.55,1900.8,9070.72,5180.67,4127.84,623.568,5773.42,7952.8,9637.85,2679.65,3250.34,5339.91,7806.44,1532.93,7882.49
165.25,773.485,4774.94,1902.19,9072.12,5182.07,4129.23,624.991,5774.81,7954.19,9639.25,2681.06,3251.73,5341.3,7807.83,1534.32,7883.87
165.3,774.874,4776.33,1903.58,9073.51,5183.47,4130.62,626.414,5776.2,7955.58,9640.64,2682.46,3253.13,5342.69,7809.21,1535.72,7885.26
165.35,776.263,4777.71,1904.97,9074.9,5184.87,4132.01,627.837,5777.6,7956.97,9642.03,2683.87,3254.52,5344.08,7810.6,1537.11,7886.65
165.4,777.652,4779.1,1906.36,9076.29,5186.28,4133.4,629.26,5778.99,7958.36,9643.42,2685.27,3255.91,5345.47,7811.99,1538.51,7888.03
165.45,779.04,4780.49,1907.75,9077.68,5187.68,4134.79,630.683,5780.38,7959.75,9644.82,2686.68,3257.3,5346.86,7813.38,1539.9,7889.42
165.5,780.429,4781.88,1909.14,9079.07,5189.08,4136.18,632.106,5781.77,7961.13,9646.21,2688.08,3258.69,5348.25,7814.77,1541.29,7890.81
165.55,781.818,4783.27,1910.52,9080.46,5190.48,4137.57,633.529,5783.17,7962.52,9647.6,2689.49,3260.08,5349.63,7816.15,1542.69,7892.2
165.6,783.207,4784.66,1911.91,9081.85,5191.88,4138.97,634.952,5784.56,7963.91,9648.99,2690.89,3261.47,5351.02,7817.54,1544.08,7893.58
165.65,784.596,4786.05,1913.3,9083.25,5193.28,4140.36,636.375,5785.95,7965.3,9650.39,2692.29,3262.86,5352.41,7818.93,1545.48,7894.97
165.7,785.985,4787.44,1914.69,9084.64,5194.68,4141.75,637.798,5787.34,7966.69,9651.78,2693.7,3264.25,5353.8,7820.32,1546.87,7896.36
165.75,787.374,4788.83,1916.08,9086.03,5196.08,4143.14,639.221,5788.73,7968.08,9653.17,2695.1,3265.64,5355.19,7821.71,1548.26,7897.74
165.8,788.763,4790.21,1917.47,9087.42,5197.48,4144.53,640.643,5790.13,7969.47,9654.56,2696.51,3267.03,5356.58,7823.1,1549.66,7899.13
165.85,790.152,4791.6,1918.86,9088.81,5198.89,4145.92,642.066,5791.52,7970.86,9655.96,2697.91,3268.42,5357.97,7824.48,1551.05,7900.52
165.9,791.54,4792.99,1920.25,9090.2,5200.29,4147.31,643.489,5792.91,7972.25,9657.35,2699.32,3269.81,5359.36,7825.87,1552.45,7901.91
165.95,792.929,4794.38,1921.64,9091.59,5201.69,4148.7,644.912,5794.3,7973.63,9658.74,2700.72,3271.2,5360.75,7827.26,1553.84,7903.29
166,794.318,4795.77,1923.02,9092.98,5203.09,4150.09,646.335,5795.69,7975.02,9660.13,2702.13,3272.59,5362.13,7828.65,1555.23,7904.68
166.05,795.707,4797.16,1924.41,9094.38,5204.49,4151.48,647.758,5797.09,7976.41,9661.52,2703.53,3273.98,5363.52,7830.04,1556.63,7906.07
166.1,797.096,4798.55,1925.8,9095.77,5205.89,4152.87,649.181,5798.48,7977.8,9662.92,2704.94,3275.38,5364.91,7831.43,1558.02,7907.45
166.15,798.485,4799.94,1927.19,9097.16,5207.29,4154.26,650.604,5799.87,7979.19,9664.31,2706.34,3276.77,5366.3,7832.81,1559.42,7908.84
166.2,799.874,4801.33,1928.58,9098.55,5208.69,4155.65,652.027,5801.26,7980.58,9665.7,2707.75,3278.16,5367.69,7834.2,1560.81,7910.23
166.25,801.263,4802.71,1929.97,9099.94,5210.09,4157.04,653.45,5802.65,7981.97,9667.09,2709.15,3279.55,5369.08,7835.59,1562.2,7911.62
166.3,802.652,4804.1,1931.36,9101.33,5211.5,4158.43,654.873,5804.05,7983.36,9668.49,2710.56,3280.94,5370.47,7836.98,1563.6,7913
166.35,804.04,4805.49,1932.75,9102.72,5212.9,4159.82,656.296,5805.44,7984.75,9669.88,2711.96,3282.33,5371.86,7838.37,1564.99,7914.39
166.4,805.429,4806.88,1934.14,9104.12,5214.3,4161.21,657.719,5806.83,7986.13,9671.27,2713.37,3283.72,5373.25,7839.75,1566.38,7915.78
166.45,806.818,4808.27,1935.52,9105.51,5215.7,4162.6,659.142,5808.22,7987.52,9672.66,2714.77,3285.11,5374.63,7841.14,1567.78,7917.16
166.5,808.207,4809.66,1936.91,9106.9,5217.1,4163.99,660.565,5809.61,7988.91,9674.06,2716.18,3286.5,5376.02,7842.53,1569.17,7918.55
166.55,809.596,4811.05,1938.3,9108.29,5218.5,4165.38,661.988,5811.01,7990.3,9675.45,2717.58,3287.89,5377.41,7843.92,1570.57,7919.94
166.6,810.985,4812.44,1939.69,9109.68,5219.9,4166.78,663.41,5812.4,7991.69,9676.84,2718.99,3289.28,5378.8,7845.31,1571.96,7921.33
166.65,812.374,4813.83,1941.08,9111.07,5221.3,4168.17,664.833,5813.79,7993.08,9678.23,2720.39,3290.67,5380.19,7846.7,1573.35,7922.71
166.7,813.763,4815.21,1942.47,9112.46,5222.71,4169.56,666.256,5815.18,7994.47,9679.63,2721.8,3292.06,5381.58,7848.08,1574.75,7924.1
166.75,815.152,4816.6,1943.86,9113.85,5224.11,4170.95,667.679,5816.57,7995.86,9681.02,2723.2,3293.45,5382.97,7849.47,1576.14,7925.49
166.8,816.54,4817.99,1945.25,9115.25,5225.51,4172.34,669.102,5817.97,7997.25,9682.41,2724.61,3294.84,5384.36,7850.86,1577.54,7926.87
166.85,817.929,4819.38,1946.64,9116.64,5226.91,4173.73,670.525,5819.36,7998.63,9683.8,2726.01,3296.23,5385.75,7852.25,1578.93,7928.26
166.9,819.318,4820.77,1948.02,9118.03,5228.31,4175.12,671.948,5820.75,8000.02,9685.19,2727.42,3297.63,5387.13,7853.64,1580.32,7929.65
166.95,820.707,4822.16,1949.41,9119.42,5229.71,4176.51,673.371,5822.14,8001.41,9686.59,2728.82,3299.02,5388.52,7855.03,1581.72,7931.04
167,822.096,4823.55,1950.8,9120.81,5231.11,4177.9,674.794,5823.53,8002.8,9687.98,2730.23,3300.41,5389.91,7856.41,1583.11,7932.42
167.05,823.485,4824.94,1952.19,9122.2,5232.51,4179.29,676.217,5824.93,8004.19,9689.37,2731.63,3301.8,5391.3,7857.8,1584.51,7933.81
167.1,824.874,4826.33,1953.58,9123.59,5233.91,4180.68,677.64,5826.32,8005.58,9690.76,2733.04,3303.19,5392.69,7859.19,1585.9,7935.2
167.15,826.263,4827.71,1954.97,9124.98,5235.32,4182.07,679.063,5827.71,8006.97,9692.16,2734.44,3304.58,5394.08,7860.58,1587.29,7936.58
167.2,827.652,4829.1,1956.36,9126.38,5236.72,4183.46,680.486,5829.1,8008.36,9693.55,2735.85,3305.97,5395.47,7861.97,1588.69,7937.97
167.25,829.04,4830.49,1957.75,9127.77,5238.12,4184.85,681.909,5830.49,8009.75,9694.94,2737.25,3307.36,5396.86,7863.36,1590.08,7939.36
167.3,830.429,4831.88,1959.14,9129.16,5239.52,4186.24,683.332,5831.89,8011.13,9696.33,2738.65,3308.75,5398.25,7864.74,1591.48,7940.75
167.35,831.818,4833.27,1960.52,9130.55,5240.92,4187.63,684.755,5833.28,8012.52,9697.73,2740.06,3310.14,5399.63,7866.13,1592.87,7942.13
167.4,833.207,4834.66,1961.91,9131.94,5242.32,4189.02,686.178,5834.67,8013.91,9699.12,2741.46,3311.53,5401.02,7867.52,1594.26,7943.52
167.45,834.596,4836.05,1963.3,9133.33,5243.72,4190.41,687.601,5836.06,8015.3,9700.51,2742.87,3312.92,5402.41,7868.91,1595.66,7944.91
167.5,835.985,4837.44,1964.69,9134.72,5245.12,4191.8,689.024,5837.45,8016.69,9701.9,2744.27,3314.31,5403.8,7870.3,1597.05,7946.29
167.55,837.374,4838.83,1966.08,9136.11,5246.52,4193.19,690.447,5838.85,8018.08,9703.29,2745.68,3315.7,5405.19,7871.68,1598.44,7947.68
167.6,838.763,4840.21,1967.47,9137.51,5247.93,4194.59,691.869,5840.24,8019.47,9704.69,2747.08,3317.09,5406.58,7873.07,1599.84,7949.07
167.65,840.152,4841.6,1968.86,9138.9,5249.33,4195.98,693.292,5841.63,8020.86,9706.08,2748.49,3318.48,5407.97,7874.46,1601.23,7950.46
167.7,841.54,4842.99,1970.25,9140.29,5250.73,4197.37,694.715,5843.02,8022.25,9707.47,2749.89,3319.88,5409.36,7875.85,1602.63,7951.84
