time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
87.95,2049.05,1544.22,5290.06,1672.01,6828.02,1786.46,8634,8236.03,9654.27,3535.02,9352.52,3766.64,6552.49,6909.94,7982.39,5417.13,192.219,3148.85,6290.52,3263.79
88,2050.45,1545.62,5291.44,1673.4,6829.39,1787.84,8635.4,8237.42,9655.66,3536.41,9353.91,3768.03,6553.88,6911.33,7983.78,5418.52,193.609,3150.24,6291.93,3265.18
88.05,2051.84,1547.02,5292.81,1674.8,6830.75,1789.23,8636.79,8238.81,9657.04,3537.81,9355.3,3769.41,6555.27,6912.72,7985.17,5419.91,194.999,3151.63,6293.33,3266.57
88.1,2053.24,1548.43,5294.18,1676.19,6832.12,1790.62,8638.19,8240.2,9658.43,3539.2,9356.69,3770.8,6556.66,6914.11,7986.56,5421.3,196.389,3153.02,6294.73,3267.95
88.15,2054.64,1549.83,5295.55,1677.58,6833.48,1792.01,8639.58,8241.59,9659.82,3540.59,9358.08,3772.19,6558.05,6915.5,7987.95,5422.69,197.779,3154.41,6296.13,3269.34
88.2,2056.03,1551.23,5296.93,1678.98,6834.85,1793.4,8640.98,8242.97,9661.21,3541.99,9359.46,3773.58,6559.44,6916.88,7989.34,5424.08,199.169,3155.8,6297.53,3270.73
88.25,2057.43,1552.63,5298.3,1680.37,6836.21,1794.79,8642.37,8244.36,9662.6,3543.38,9360.85,3774.97,6560.83,6918.27,7990.73,5425.47,200.559,3157.19,6298.94,3272.12
88.3,2058.83,1554.03,5299.67,1681.76,6837.58,1796.18,8643.77,8245.75,9663.99,3544.77,9362.24,3776.36,6562.22,6919.66,7992.12,5426.85,201.949,3158.58,6300.34,3273.51
88.35,2060.22,1555.43,5301.04,1683.16,6838.94,1797.57,8645.16,8247.14,9665.38,3546.17,9363.63,3777.75,6563.61,6921.05,7993.51,5428.24,203.339,3159.97,6301.74,3274.9
88.4,2061.62,1556.83,5302.42,1684.55,6840.31,1798.96,8646.56,8248.53,9666.77,3547.56,9365.02,3779.14,6564.99,6922.44,7994.9,5429.63,204.729,3161.36,6303.14,3276.29
88.45,2063.02,1558.23,5303.79,1685.94,6841.67,1800.34,8647.95,8249.92,9668.16,3548.95,9366.4,3780.52,6566.38,6923.83,7996.29,5431.02,206.119,3162.75,6304.55,3277.68
88.5,2064.41,1559.64,5305.16,1687.34,6843.04,1801.73,8649.35,8251.31,9669.54,3550.34,9367.79,3781.91,6567.77,6925.22,7997.68,5432.41,207.509,3164.14,6305.95,3279.07
88.55,2065.81,1561.04,5306.54,1688.73,6844.4,1803.12,8650.74,8252.7,9670.93,3551.74,9369.18,3783.3,6569.16,6926.61,7999.07,5433.8,208.899,3165.53,6307.35,3280.45
88.6,2067.21,1562.44,5307.91,1690.12,6845.77,1804.51,8652.14,8254.09,9672.32,3553.13,9370.57,3784.69,6570.55,6928,8000.46,5435.19,210.289,3166.92,6308.75,3281.84
88.65,2068.61,1563.84,5309.28,1691.52,6847.13,1805.9,8653.53,8255.47,9673.71,3554.52,9371.96,3786.08,6571.94,6929.38,8001.85,5436.58,211.679,3168.31,6310.15,3283.23
88.7,2070,1565.24,5310.65,1692.91,6848.49,1807.29,8654.93,8256.86,9675.1,3555.92,9373.35,3787.47,6573.33,6930.77,8003.25,5437.97,213.069,3169.7,6311.56,3284.62
88.75,2071.4,1566.64,5312.03,1694.3,6849.86,1808.68,8656.32,8258.25,9676.49,3557.31,9374.73,3788.86,6574.72,6932.16,8004.64,5439.35,214.459,3171.09,6312.96,3286.01
88.8,2072.8,1568.04,5313.4,1695.7,6851.22,1810.07,8657.72,8259.64,9677.88,3558.7,9376.12,3790.25,6576.11,6933.55,8006.03,5440.74,215.849,3172.48,6314.36,3287.4
88.85,2074.19,1569.45,5314.77,1697.09,6852.59,1811.46,8659.11,8261.03,9679.27,3560.1,9377.51,3791.63,6577.49,6934.94,8007.42,5442.13,217.238,3173.87,6315.76,3288.79
88.9,2075.59,1570.85,5316.14,1698.48,6853.95,1812.84,8660.51,8262.42,9680.66,3561.49,9378.9,3793.02,6578.88,6936.33,8008.81,5443.52,218.628,3175.26,6317.17,3290.18
88.95,2076.99,1572.25,5317.52,1699.88,6855.32,1814.23,8661.91,8263.81,9682.04,3562.88,9380.29,3794.41,6580.27,6937.72,8010.2,5444.91,220.018,3176.65,6318.57,3291.57
89,2078.38,1573.65,5318.89,1701.27,6856.68,1815.62,8663.3,8265.2,9683.43,3564.28,9381.67,3795.8,6581.66,6939.11,8011.59,5446.3,221.408,3178.04,6319.97,3292.95
89.05,2079.78,1575.05,5320.26,1702.66,6858.05,1817.01,8664.7,8266.59,9684.82,3565.67,9383.06,3797.19,6583.05,6940.5,8012.98,5447.69,222.798,3179.43,6321.37,3294.34
89.1,2081.18,1576.45,5321.64,1704.06,6859.41,1818.4,8666.09,8267.97,9686.21,3567.06,9384.45,3798.58,6584.44,6941.88,8014.37,5449.08,224.188,3180.82,6322.77,3295.73
89.15,2082.57,1577.85,5323.01,1705.45,6860.78,1819.79,8667.49,8269.36,9687.6,3568.45,9385.84,3799.97,6585.83,6943.27,8015.76,5450.47,225.578,3182.21,6324.18,3297.12
89.2,2083.97,1579.25,5324.38,1706.84,6862.14,1821.18,8668.88,8270.75,9688.99,3569.85,9387.23,3801.36,6587.22,6944.66,8017.15,5451.85,226.968,3183.6,6325.58,3298.51
89.25,2085.37,1580.66,5325.75,1708.23,6863.51,1822.57,8670.28,8272.14,9690.38,3571.24,9388.61,3802.74,6588.6,6946.05,8018.54,5453.24,228.358,3184.99,6326.98,3299.9
89.3,2086.76,1582.06,5327.13,1709.63,6864.87,1823.96,8671.67,8273.53,9691.77,3572.63,9390,3804.13,6589.99,6947.44,8019.93,5454.63,229.748,3186.38,6328.38,3301.29
89.35,2088.16,1583.46,5328.5,1711.02,6866.24,1825.34,8673.07,8274.92,9693.16,3574.03,9391.39,3805.52,6591.38,6948.83,8021.32,5456.02,231.138,3187.77,6329.78,3302.68
89.4,2089.56,1584.86,5329.87,1712.41,6867.6,1826.73,8674.46,8276.31,9694.54,3575.42,9392.78,3806.91,6592.77,6950.22,8022.71,5457.41,232.528,3189.16,6331.19,3304.07
89.45,2090.95,1586.26,5331.24,1713.81,6868.97,1828.12,8675.86,8277.7,9695.93,3576.81,9394.17,3808.3,6594.16,6951.61,8024.1,5458.8,233.918,3190.55,6332.59,3305.45
89.5,2092.35,1587.66,5332.62,1715.2,6870.33,1829.51,8677.25,8279.09,9697.32,3578.21,9395.56,3809.69,6595.55,6953,8025.49,5460.19,235.308,3191.94,6333.99,3306.84
89.55,2093.75,1589.06,5333.99,1716.59,6871.7,1830.9,8678.65,8280.47,9698.71,3579.6,9396.94,3811.08,6596.94,6954.38,8026.88,5461.58,236.698,3193.33,6335.39,3308.23
89.6,2095.14,1590.47,5335.36,1717.99,6873.06,1832.29,8680.04,8281.86,9700.1,3580.99,9398.33,3812.47,6598.33,6955.77,8028.28,5462.97,238.088,3194.72,6336.8,3309.62
89.65,2096.54,1591.87,5336.74,1719.38,6874.43,1833.68,8681.44,8283.25,9701.49,3582.39,9399.72,3813.85,6599.72,6957.16,8029.67,5464.35,239.478,3196.11,6338.2,3311.01
89.7,2097.94,1593.27,5338.11,1720.77,6875.79,1835.07,8682.83,8284.64,9702.88,3583.78,9401.11,3815.24,6601.1,6958.55,8031.06,5465.74,240.868,3197.5,6339.6,3312.4
89.75,2099.33,1594.67,5339.48,1722.17,6877.16,1836.46,8684.23,8286.03,9704.27,3585.17,9402.5,3816.63,6602.49,6959.94,8032.45,5467.13,242.258,3198.89,6341,3313.79
89.8,2100.73,1596.07,5340.85,1723.56,6878.52,1837.84,8685.62,8287.42,9705.66,3586.57,9403.88,3818.02,6603.88,6961.33,8033.84,5468.52,243.648,3200.28,6342.4,3315.18
89.85,2102.13,1597.47,5342.23,1724.95,6879.89,1839.23,8687.02,8288.81,9707.04,3587.96,9405.27,3819.41,6605.27,6962.72,8035.23,5469.91,245.038,3201.67,6343.81,3316.57
89.9,2103.52,1598.87,5343.6,1726.35,6881.25,1840.62,8688.41,8290.2,9708.43,3589.35,9406.66,3820.8,6606.66,6964.11,8036.62,5471.3,246.428,3203.06,6345.21,3317.95
89.95,2104.92,1600.27,5344.97,1727.74,6882.62,1842.01,8689.81,8291.59,9709.82,3590.74,9408.05,3822.19,6608.05,6965.5,8038.01,5472.69,247.818,3204.45,6346.61,3319.34
90,2106.32,1601.68,5346.35,1729.13,6883.98,1843.4,8691.2,8292.97,9711.21,3592.14,9409.44,3823.58,6609.44,6966.88,8039.4,5474.08,249.208,3205.84,6348.01,3320.73
90.05,2107.71,1603.08,5347.72,1730.53,6885.35,1844.79,8692.6,8294.36,9712.6,3593.53,9410.82,3824.96,6610.83,6968.27,8040.79,5475.47,250.598,3207.23,6349.41,3322.12
90.1,2109.11,1604.48,5349.09,1731.92,6886.71,1846.18,8693.99,8295.75,9713.99,3594.92,9412.21,3826.35,6612.22,6969.66,8042.18,5476.85,251.988,3208.62,6350.82,3323.51
90.15,2110.51,1605.88,5350.46,1733.31,6888.07,1847.57,8695.39,8297.14,9715.38,3596.32,9413.6,3827.74,6613.6,6971.05,8043.57,5478.24,253.378,3210.01,6352.22,3324.9
90.2,2111.9,1607.28,5351.84,1734.71,6889.44,1848.96,8696.78,8298.53,9716.77,3597.71,9414.99,3829.13,6614.99,6972.44,8044.96,5479.63,254.768,3211.4,6353.62,3326.29
90.25,2113.3,1608.68,5353.21,1736.1,6890.8,1850.34,8698.18,8299.92,9718.16,3599.1,9416.38,3830.52,6616.38,6973.83,8046.35,5481.02,256.158,3212.79,6355.02,3327.68
90.3,2114.7,1610.08,5354.58,1737.49,6892.17,1851.73,8699.57,8301.31,9719.54,3600.5,9417.77,3831.91,6617.77,6975.22,8047.74,5482.41,257.548,3214.18,6356.43,3329.07
90.35,2116.09,1611.49,5355.95,1738.89,6893.53,1853.12,8700.97,8302.7,9720.93,3601.89,9419.15,3833.3,6619.16,6976.61,8049.13,5483.8,258.938,3215.57,6357.83,3330.45
90.4,2117.49,1612.89,5357.33,1740.28,6894.9,1854.51,8702.36,8304.09,9722.32,3603.28,9420.54,3834.69,6620.55,6978,8050.52,5485.19,260.328,3216.96,6359.23,3331.84
90.45,2118.89,1614.29,5358.7,1741.67,6896.26,1855.9,8703.76,8305.47,9723.71,3604.68,9421.93,3836.07,6621.94,6979.38,8051.91,5486.58,261.718,3218.35,6360.63,3333.23
90.5,2120.28,1615.69,5360.07,1743.07,6897.63,1857.29,8705.15,8306.86,9725.1,3606.07,9423.32,3837.46,6623.33,6980.77,8053.31,5487.97,263.108,3219.74,6362.03,3334.62
90.55,2121.68,1617.09,5361.45,1744.46,6898.99,1858.68,8706.55,8308.25,9726.49,3607.46,9424.71,3838.85,6624.71,6982.16,8054.7,5489.35,264.498,3221.13,6363.44,3336.01
90.6,2123.08,1618.49,5362.82,1745.85,6900.36,1860.07,8707.94,8309.64,9727.88,3608.85,9426.09,3840.24,6626.1,6983.55,8056.09,5490.74,265.888,3222.52,6364.84,3337.4
90.65,2124.47,1619.89,5364.19,1747.24,6901.72,1861.46,8709.34,8311.03,9729.27,3610.25,9427.48,3841.63,6627.49,6984.94,8057.48,5492.13,267.278,3223.91,6366.24,3338.79
90.7,2125.87,1621.3,5365.56,1748.64,6903.09,1862.84,8710.73,8312.42,9730.66,3611.64,9428.87,3843.02,6628.88,6986.33,8058.87,5493.52,268.668,3225.3,6367.64,3340.18
90.75,2127.27,1622.7,5366.94,1750.03,6904.45,1864.23,8712.13,8313.81,9732.04,3613.03,9430.26,3844.41,6630.27,6987.72,8060.26,5494.91,270.058,3226.68,6369.05,3341.57
90.8,2128.67,1624.1,5368.31,1751.42,6905.82,1865.62,8713.52,8315.2,9733.43,3614.43,9431.65,3845.8,6631.66,6989.11,8061.65,5496.3,271.448,3228.07,6370.45,3342.95
90.85,2130.06,1625.5,5369.68,1752.82,6907.18,1867.01,8714.92,8316.59,9734.82,3615.82,9433.04,3847.18,6633.05,6990.5,8063.04,5497.69,272.838,3229.46,6371.85,3344.34
90.9,2131.46,1626.9,5371.06,1754.21,6908.55,1868.4,8716.31,8317.97,9736.21,3617.21,9434.42,3848.57,6634.44,6991.88,8064.43,5499.08,274.228,3230.85,6373.25,3345.73
90.95,2132.86,1628.3,5372.43,1755.6,6909.91,1869.79,8717.71,8319.36,9737.6,3618.61,9435.81,3849.96,6635.83,6993.27,8065.82,5500.47,275.618,3232.24,6374.65,3347.12
91,2134.25,1629.7,5373.8,1757,6911.28,1871.18,8719.1,8320.75,9738.99,3620,9437.2,3851.35,6637.21,6994.66,8067.21,5501.85,277.008,3233.63,6376.06,3348.51
91.05,2135.65,1631.1,5375.17,1758.39,6912.64,1872.57,8720.5,8322.14,9740.38,3621.39,9438.59,3852.74,6638.6,6996.05,8068.6,5503.24,278.398,3235.02,6377.46,3349.9
91.1,2137.05,1632.51,5376.55,1759.78,6914.01,1873.96,8721.89,8323.53,9741.77,3622.79,9439.98,3854.13,6639.99,6997.44,8069.99,5504.63,279.788,3236.41,6378.86,3351.29
91.15,2138.44,1633.91,5377.92,1761.18,6915.37,1875.34,8723.29,8324.92,9743.16,3624.18,9441.36,3855.52,6641.38,6998.83,8071.38,5506.02,281.178,3237.8,6380.26,3352.68
91.2,2139.84,1635.31,5379.29,1762.57,6916.74,1876.73,8724.69,8326.31,9744.54,3625.57,9442.75,3856.91,6642.77,7000.22,8072.77,5507.41,282.568,3239.19,6381.66,3354.07
91.25,2141.24,1636.71,5380.67,1763.96,6918.1,1878.12,8726.08,8327.7,9745.93,3626.97,9444.14,3858.3,6644.16,7001.61,8074.16,5508.8,283.958,3240.58,6383.07,3355.45
91.3,2142.63,1638.11,5382.04,1765.36,6919.47,1879.51,8727.48,8329.09,9747.32,3628.36,9445.53,3859.68,6645.55,7003,8075.55,5510.19,285.348,3241.97,6384.47,3356.84
91.35,2144.03,1639.51,5383.41,1766.75,6920.83,1880.9,8728.87,8330.47,9748.71,3629.75,9446.92,3861.07,6646.94,7004.38,8076.95,5511.58,286.738,3243.36,6385.87,3358.23
91.4,2145.43,1640.91,5384.78,1768.14,6922.2,1882.29,8730.27,8331.86,9750.1,3631.14,9448.3,3862.46,6648.33,7005.77,8078.34,5512.97,288.128,3244.75,6387.27,3359.62
91.45,2146.82,1642.32,5386.16,1769.54,6923.56,1883.68,8731.66,8333.25,9751.49,3632.54,9449.69,3863.85,6649.71,7007.16,8079.73,5514.35,289.518,3246.14,6388.68,3361.01
91.5,2148.22,1643.72,5387.53,1770.93,6924.93,1885.07,8733.06,8334.64,9752.88,3633.93,9451.08,3865.24,6651.1,7008.55,8081.12,5515.74,290.908,3247.53,6390.08,3362.4
91.55,2149.62,1645.12,5388.9,1772.32,6926.3,1886.46,8734.45,8336.03,9754.27,3635.32,9452.47,3866.63,6652.49,7009.94,8082.51,5517.13,292.298,3248.92,6391.48,3363.79
91.6,2151.01,1646.52,5390.27,1773.72,6927.66,1887.84,8735.85,8337.42,9755.66,3636.72,9453.86,3868.02,6653.88,7011.33,8083.9,5518.52,293.688,3250.31,6392.88,3365.18
91.65,2152.41,1647.92,5391.65,1775.11,6929.03,1889.23,8737.24,8338.81,9757.04,3638.11,9455.25,3869.41,6655.27,7012.72,8085.29,5519.91,295.078,3251.7,6394.28,3366.57
91.7,2153.81,1649.32,5393.02,1776.5,6930.39,1890.62,8738.64,8340.2,9758.43,3639.5,9456.63,3870.79,6656.66,7014.11,8086.68,5521.3,296.468,3253.09,6395.69,3367.95
91.75,2155.2,1650.72,5394.39,1777.9,6931.76,1892.01,8740.03,8341.59,9759.82,3640.9,9458.02,3872.18,6658.05,7015.5,8088.07,5522.69,297.858,3254.48,6397.09,3369.34
91.8,2156.6,1652.12,5395.77,1779.29,6933.12,1893.4,8741.43,8342.97,9761.21,3642.29,9459.41,3873.57,6659.44,7016.88,8089.46,5524.08,299.248,3255.87,6398.49,3370.73
91.85,2158,1653.53,5397.14,1780.68,6934.49,1894.79,8742.82,8344.36,9762.6,3643.68,9460.8,3874.96,6660.82,7018.27,8090.85,5525.47,300.638,3257.26,6399.89,3372.12
91.9,2159.39,1654.93,5398.51,1782.08,6935.85,1896.18,8744.22,8345.75,9763.99,3645.08,9462.19,3876.35,6662.21,7019.66,8092.24,5526.85,302.028,3258.65,6401.29,3373.51
91.95,2160.79,1656.33,5399.88,1783.47,6937.22,1897.57,8745.61,8347.14,9765.38,3646.47,9463.57,3877.74,6663.6,7021.05,8093.63,5528.24,303.417,3260.04,6402.7,3374.9
92,2162.19,1657.73,5401.26,1784.86,6938.58,1898.96,8747.01,8348.53,9766.77,3647.86,9464.96,3879.13,6664.99,7022.44,8095.02,5529.63,304.807,3261.43,6404.1,3376.29
92.05,2163.58,1659.13,5402.63,1786.25,6939.95,1900.34,8748.4,8349.92,9768.16,3649.26,9466.35,3880.52,6666.38,7023.83,8096.41,5531.02,306.197,3262.82,6405.5,3377.68
92.1,2164.98,1660.53,5404,1787.65,6941.31,1901.73,8749.8,8351.31,9769.54,3650.65,9467.74,3881.9,6667.77,7025.22,8097.8,5532.41,307.587,3264.21,6406.9,3379.07
92.15,2166.38,1661.93,5405.38,1789.04,6942.68,1903.12,8751.19,8352.7,9770.93,3652.04,9469.13,3883.29,6669.16,7026.61,8099.19,5533.8,308.977,3265.6,6408.31,3380.45
92.2,2167.77,1663.34,5406.75,1790.43,6944.04,1904.51,8752.59,8354.09,9772.32,3653.43,9470.52,3884.68,6670.55,7028,8100.58,5535.19,310.367,3266.99,6409.71,3381.84
92.25,2169.17,1664.74,5408.12,1791.83,6945.41,1905.9,8753.98,8355.47,9773.71,3654.83,9471.9,3886.07,6671.94,7029.38,8101.98,5536.58,311.757,3268.38,6411.11,3383.23
92.3,2170.57,1666.14,5409.49,1793.22,6946.77,1907.29,8755.38,8356.86,9775.1,3656.22,9473.29,3887.46,6673.32,7030.77,8103.37,5537.97,313.147,3269.77,6412.51,3384.62
92.35,2171.96,1667.54,5410.87,1794.61,6948.14,1908.68,8756.77,8358.25,9776.49,3657.61,9474.68,3888.85,6674.71,7032.16,8104.76,5539.35,314.537,3271.16,6413.91,3386.01
92.4,2173.36,1668.94,5412.24,1796.01,6949.5,1910.07,8758.17,8359.64,9777.88,3659.01,9476.07,3890.24,6676.1,7033.55,8106.15,5540.74,315.927,3272.55,6415.32,3387.4
92.45,2174.76,1670.34,5413.61,1797.4,6950.87,1911.46,8759.56,8361.03,9779.27,3660.4,9477.46,3891.63,6677.49,7034.94,8107.54,5542.13,317.317,3273.94,6416.72,3388.79
92.5,2176.15,1671.74,5414.99,1798.79,6952.23,1912.84,8760.96,8362.42,9780.66,3661.79,9478.84,3893.01,6678.88,7036.33,8108.93,5543.52,318.707,3275.33,6418.12,3390.18
92.55,2177.55,1673.15,5416.36,1800.19,6953.6,1914.23,8762.35,8363.81,9782.04,3663.19,9480.23,3894.4,6680.27,7037.72,8110.32,5544.91,320.097,3276.72,6419.52,3391.57
92.6,2178.95,1674.55,5417.73,1801.58,6954.96,1915.62,8763.75,8365.2,9783.43,3664.58,9481.62,3895.79,6681.66,7039.11,8111.71,5546.3,321.487,3278.11,6420.93,3392.95
92.65,2180.35,1675.95,5419.1,1802.97,6956.33,1917.01,8765.14,8366.59,9784.82,3665.97,9483.01,3897.18,6683.05,7040.5,8113.1,5547.69,322.877,3279.5,6422.33,3394.34
92.7,2181.74,1677.35,5420.48,1804.37,6957.69,1918.4,8766.54,8367.97,9786.21,3667.37,9484.4,3898.57,6684.44,7041.88,8114.49,5549.08,324.267,3280.89,6423.73,3395.73
92.75,2183.14,1678.75,5421.85,1805.76,6959.06,1919.79,8767.93,8369.36,9787.6,3668.76,9485.78,3899.96,6685.82,7043.27,8115.88,5550.47,325.657,3282.28,6425.13,3397.12
92.8,2184.54,1680.15,5423.22,1807.15,6960.42,1921.18,8769.33,8370.75,9788.99,3670.15,9487.17,3901.35,6687.21,7044.66,8117.27,5551.85,327.047,3283.67,6426.53,3398.51
92.85,2185.93,1681.55,5424.6,1808.55,6961.79,1922.57,8770.72,8372.14,9790.38,3671.54,9488.56,3902.74,6688.6,7046.05,8118.66,5553.24,328.437,3285.06,6427.94,3399.9
92.9,2187.33,1682.95,5425.97,1809.94,6963.15,1923.96,8772.12,8373.53,9791.77,3672.94,9489.95,3904.12,6689.99,7047.44,8120.05,5554.63,329.827,3286.45,6429.34,3401.29
92.95,2188.73,1684.36,5427.34,1811.33,6964.52,1925.34,8773.51,8374.92,9793.16,3674.33,9491.34,3905.51,6691.38,7048.83,8121.44,5556.02,331.217,3287.84,6430.74,3402.68
93,2190.12,1685.76,5428.72,1812.73,6965.88,1926.73,8774.91,8376.31,9794.54,3675.72,9492.73,3906.9,6692.77,7050.22,8122.83,5557.41,332.607,3289.23,6432.14,3404.07
93.05,2191.52,1687.16,5430.09,1814.12,6967.25,1928.12,8776.3,8377.7,9795.93,3677.12,9494.11,3908.29,6694.16,7051.61,8124.22,5558.8,333.997,3290.62,6433.54,3405.45
93.1,2192.92,1688.56,5431.46,1815.51,6968.62,1929.51,8777.7,8379.09,9797.32,3678.51,9495.5,3909.68,6695.55,7053,8125.61,5560.19,335.387,3292.01,6434.95,3406.84
93.15,2194.31,1689.96,5432.83,1816.91,6969.98,1930.9,8779.09,8380.47,9798.71,3679.9,9496.89,3911.07,6696.94,7054.38,8127.01,5561.58,336.777,3293.4,6436.35,3408.23
93.2,2195.71,1691.36,5434.21,1818.3,6971.35,1932.29,8780.49,8381.86,9800.1,3681.3,9498.28,3912.46,6698.32,7055.77,8128.4,5562.97,338.167,3294.79,6437.75,3409.62
93.25,2197.11,1692.76,5435.58,1819.69,6972.71,1933.68,8781.89,8383.25,9801.49,3682.69,9499.67,3913.85,6699.71,7057.16,8129.79,5564.35,339.557,3296.18,6439.15,3411.01
93.3,2198.5,1694.17,5436.95,1821.09,6974.08,1935.07,8783.28,8384.64,9802.88,3684.08,9501.05,3915.23,6701.1,7058.55,8131.18,5565.74,340.947,3297.57,6440.56,3412.4
93.35,2199.9,1695.57,5438.33,1822.48,6975.44,1936.46,8784.68,8386.03,9804.27,3685.48,9502.44,3916.62,6702.49,7059.94,8132.57,5567.13,342.337,3298.96,6441.96,3413.79
93.4,2201.3,1696.97,5439.7,1823.87,6976.81,1937.84,8786.07,8387.42,9805.66,3686.87,9503.83,3918.01,6703.88,7061.33,8133.96,5568.52,343.727,3300.35,6443.36,3415.18
93.45,2202.69,1698.37,5441.07,1825.27,6978.17,1939.23,8787.47,8388.81,9807.04,3688.26,9505.22,3919.4,6705.27,7062.72,8135.35,5569.91,345.117,3301.74,6444.76,3416.57
93.5,2204.09,1699.77,5442.44,1826.66,6979.54,1940.62,8788.86,8390.2,9808.43,3689.66,9506.61,3920.79,6706.66,7064.11,8136.74,5571.3,346.507,3303.13,6446.16,3417.95
93.55,2205.49,1701.17,5443.82,1828.05,6980.9,1942.01,8790.26,8391.59,9809.82,3691.05,9508,3922.18,6708.05,7065.5,8138.13,5572.69,347.897,3304.52,6447.57,3419.34
93.6,2206.88,1702.57,5445.19,1829.44,6982.27,1943.4,8791.65,8392.97,9811.21,3692.44,9509.38,3923.57,6709.43,7066.88,8139.52,5574.08,349.287,3305.91,6448.97,3420.73
93.65,2208.28,1703.98,5446.56,1830.84,6983.63,1944.79,8793.05,8394.36,9812.6,3693.83,9510.77,3924.96,6710.82,7068.27,8140.91,5575.47,350.677,3307.3,6450.37,3422.12
93.7,2209.68,1705.38,5447.94,1832.23,6985,1946.18,8794.44,8395.75,9813.99,3695.23,9512.16,3926.34,6712.21,7069.66,8142.3,5576.85,352.067,3308.69,6451.77,3423.51
93.75,2211.07,1706.78,5449.31,1833.62,6986.36,1947.57,8795.84,8397.14,9815.38,3696.62,9513.55,3927.73,6713.6,7071.05,8143.69,5578.24,353.457,3310.08,6453.18,3424.9
93.8,2212.47,1708.18,5450.68,1835.02,6987.73,1948.96,8797.23,8398.53,9816.77,3698.01,9514.94,3929.12,6714.99,7072.44,8145.08,5579.63,354.847,3311.47,6454.58,3426.29
93.85,2213.87,1709.58,5452.05,1836.41,6989.1,1950.34,8798.63,8399.92,9818.16,3699.41,9516.32,3930.51,6716.38,7073.83,8146.47,5581.02,356.237,3312.86,6455.98,3427.68
93.9,2215.26,1710.98,5453.43,1837.8,6990.46,1951.73,8800.02,8401.31,9819.54,3700.8,9517.71,3931.9,6717.77,7075.22,8147.86,5582.41,357.627,3314.25,6457.38,3429.07
93.95,2216.66,1712.38,5454.8,1839.2,6991.83,1953.12,8801.42,8402.7,9820.93,3702.19,9519.1,3933.29,6719.16,7076.61,8149.25,5583.8,359.017,3315.64,6458.78,3430.45
94,2218.06,1713.79,5456.17,1840.59,6993.19,1954.51,8802.81,8404.09,9822.32,3703.59,9520.49,3934.68,6720.55,7078,8150.64,5585.19,360.407,3317.03,6460.19,3431.84
94.05,2219.45,1715.19,5457.55,1841.98,6994.56,1955.9,8804.21,8405.47,9823.71,3704.98,9521.88,3936.07,6721.93,7079.38,8152.04,5586.58,361.797,3318.42,6461.59,3433.23
94.1,2220.85,1716.59,5458.92,1843.38,6995.92,1957.29,8805.6,8406.86,9825.1,3706.37,9523.27,3937.45,6723.32,7080.77,8153.43,5587.97,363.187,3319.81,6462.99,3434.62
94.15,2222.25,1717.99,5460.29,1844.77,6997.29,1958.68,8807,8408.25,9826.49,3707.77,9524.65,3938.84,6724.71,7082.16,8154.82,5589.35,364.577,3321.2,6464.39,3436.01
94.2,2223.64,1719.39,5461.67,1846.16,6998.65,1960.07,8808.39,8409.64,9827.88,3709.16,9526.04,3940.23,6726.1,7083.55,8156.21,5590.74,365.967,3322.59,6465.8,3437.4
94.25,2225.04,1720.79,5463.04,1847.56,7000.02,1961.46,8809.79,8411.03,9829.27,3710.55,9527.43,3941.62,6727.49,7084.94,8157.6,5592.13,367.357,3323.98,6467.2,3438.79
94.3,2226.44,1722.19,5464.41,1848.95,7001.38,1962.84,8811.18,8412.42,9830.66,3711.95,9528.82,3943.01,6728.88,7086.33,8158.99,5593.52,368.747,3325.37,6468.6,3440.18
94.35,2227.84,1723.59,5465.78,1850.34,7002.75,1964.23,8812.58,8413.81,9832.04,3713.34,9530.21,3944.4,6730.27,7087.72,8160.38,5594.91,370.137,3326.76,6470,3441.57
94.4,2229.23,1725,5467.16,1851.74,7004.11,1965.62,8813.97,8415.2,9833.43,3714.73,9531.59,3945.79,6731.66,7089.11,8161.77,5596.3,371.527,3328.15,6471.4,3442.95
94.45,2230.63,1726.4,5468.53,1853.13,7005.48,1967.01,8815.37,8416.59,9834.82,3716.12,9532.98,3947.18,6733.05,7090.5,8163.16,5597.69,372.917,3329.54,6472.81,3444.34
94.5,2232.03,1727.8,5469.9,1854.52,7006.85,1968.4,8816.76,8417.97,9836.21,3717.52,9534.37,3948.56,6734.43,7091.88,8164.55,5599.08,374.307,3330.93,6474.21,3445.73
94.55,2233.42,1729.2,5471.28,1855.92,7008.21,1969.79,8818.16,8419.36,9837.6,3718.91,9535.76,3949.95,6735.82,7093.27,8165.94,5600.47,375.697,3332.32,6475.61,3447.12
94.6,2234.82,1730.6,5472.65,1857.31,7009.58,1971.18,8819.55,8420.75,9838.99,3720.3,9537.15,3951.34,6737.21,7094.66,8167.33,5601.85,377.087,3333.71,6477.01,3448.51
94.65,2236.22,1732,5474.02,1858.7,7010.94,1972.57,8820.95,8422.14,9840.38,3721.7,9538.53,3952.73,6738.6,7096.05,8168.72,5603.24,378.477,3335.1,6478.41,3449.9
