time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12
25.15,821.245,608.435,1046.2,7538.58,4624.02,47.3515,7259.55,7015.13,4505,9787.86,3137.82,6589.5
25.2,822.637,609.836,1047.59,7539.98,4625.41,48.7404,7260.94,7016.52,4506.4,9789.25,3139.21,6590.89
25.25,824.03,611.236,1048.98,7541.38,4626.8,50.1293,7262.33,7017.91,4507.79,9790.64,3140.6,6592.27
25.3,825.423,612.637,1050.37,7542.77,4628.19,51.5181,7263.72,7019.3,4509.18,9792.03,3141.99,6593.66
25.35,826.815,614.037,1051.76,7544.17,4629.58,52.907,7265.11,7020.7,4510.57,9793.42,3143.38,6595.05
25.4,828.208,615.438,1053.15,7545.57,4630.98,54.2959,7266.5,7022.09,4511.96,9794.81,3144.78,6596.44
25.45,829.601,616.838,1054.54,7546.96,4632.37,55.6848,7267.89,7023.48,4513.35,9796.2,3146.17,6597.83
25.5,830.993,618.239,1055.92,7548.36,4633.76,57.0737,7269.27,7024.87,4514.74,9797.59,3147.56,6599.22
25.55,832.386,619.639,1057.31,7549.76,4635.15,58.4626,7270.66,7026.26,4516.14,9798.98,3148.95,6600.61
25.6,833.779,621.04,1058.7,7551.16,4636.54,59.8515,7272.05,7027.66,4517.53,9800.37,3150.34,6602
25.65,835.172,622.441,1060.09,7552.55,4637.94,61.2404,7273.44,7029.05,4518.92,9801.76,3151.73,6603.39
25.7,836.564,623.841,1061.48,7553.95,4639.33,62.6293,7274.83,7030.44,4520.31,9803.15,3153.12,6604.77
25.75,837.957,625.242,1062.87,7555.35,4640.72,64.0181,7276.22,7031.83,4521.7,9804.54,3154.52,6606.16
25.8,839.35,626.642,1064.26,7556.74,4642.11,65.407,7277.61,7033.22,4523.09,9805.93,3155.91,6607.55
25.85,840.742,628.043,1065.65,7558.14,4643.5,66.7959,7279,7034.62,4524.48,9807.32,3157.3,6608.94
25.9,842.135,629.443,1067.04,7559.54,4644.9,68.1848,7280.39,7036.01,4525.88,9808.71,3158.69,6610.33
25.95,843.528,630.844,1068.42,7560.93,4646.29,69.5737,7281.77,7037.4,4527.27,9810.1,3160.08,6611.72
26,844.921,632.244,1069.81,7562.33,4647.68,70.9626,7283.16,7038.79,4528.66,9811.49,3161.47,6613.11
26.05,846.313,633.645,1071.2,7563.73,4649.07,72.3515,7284.55,7040.19,4530.05,9812.88,3162.86,6614.5
26.1,847.706,635.045,1072.59,7565.12,4650.46,73.7404,7285.94,7041.58,4531.44,9814.27,3164.26,6615.89
26.15,849.099,636.446,1073.98,7566.52,4651.86,75.1293,7287.33,7042.97,4532.83,9815.66,3165.65,6617.27
26.2,850.491,637.846,1075.37,7567.92,4653.25,76.5181,7288.72,7044.36,4534.22,9817.05,3167.04,6618.66
26.25,851.884,639.247,1076.76,7569.32,4654.64,77.907,7290.11,7045.75,4535.62,9818.44,3168.43,6620.05
26.3,853.277,640.647,1078.15,7570.71,4656.03,79.2959,7291.5,7047.15,4537.01,9819.83,3169.82,6621.44
26.35,854.67,642.048,1079.54,7572.11,4657.42,80.6848,7292.89,7048.54,4538.4,9821.22,3171.21,6622.83
26.4,856.062,643.449,1080.92,7573.51,4658.82,82.0737,7294.27,7049.93,4539.79,9822.61,3172.6,6624.22
26.45,857.455,644.849,1082.31,7574.9,4660.21,83.4626,7295.66,7051.32,4541.18,9824,3174,6625.61
26.5,858.848,646.25,1083.7,7576.3,4661.6,84.8515,7297.05,7052.71,4542.57,9825.39,3175.39,6627
26.55,860.24,647.65,1085.09,7577.7,4662.99,86.2404,7298.44,7054.11,4543.96,9826.78,3176.78,6628.39
26.6,861.633,649.051,1086.48,7579.09,4664.38,87.6293,7299.83,7055.5,4545.35,9828.17,3178.17,6629.77
26.65,863.026,650.451,1087.87,7580.49,4665.78,89.0181,7301.22,7056.89,4546.75,9829.56,3179.56,6631.16
26.7,864.419,651.852,1089.26,7581.89,4667.17,90.407,7302.61,7058.28,4548.14,9830.95,3180.95,6632.55
26.75,865.811,653.252,1090.65,7583.29,4668.56,91.7959,7304,7059.68,4549.53,9832.34,3182.34,6633.94
26.8,867.204,654.653,1092.04,7584.68,4669.95,93.1848,7305.39,7061.07,4550.92,9833.73,3183.74,6635.33
26.85,868.597,656.053,1093.42,7586.08,4671.34,94.5737,7306.77,7062.46,4552.31,9835.12,3185.13,6636.72
26.9,869.989,657.454,1094.81,7587.48,4672.74,95.9626,7308.16,7063.85,4553.7,9836.51,3186.52,6638.11
26.95,871.382,658.854,1096.2,7588.87,4674.13,97.3515,7309.55,7065.24,4555.09,9837.9,3187.91,6639.5
27,872.775,660.255,1097.59,7590.27,4675.52,98.7404,7310.94,7066.64,4556.49,9839.29,3189.3,6640.89
27.05,874.167,661.656,1098.98,7591.67,4676.91,100.129,7312.33,7068.03,4557.88,9840.68,3190.69,6642.27
27.1,875.56,663.056,1100.37,7593.06,4678.3,101.518,7313.72,7069.42,4559.27,9842.07,3192.08,6643.66
27.15,876.953,664.457,1101.76,7594.46,4679.7,102.907,7315.11,7070.81,4560.66,9843.46,3193.48,6645.05
27.2,878.346,665.857,1103.15,7595.86,4681.09,104.296,7316.5,7072.21,4562.05,9844.85,3194.87,6646.44
27.25,879.738,667.258,1104.54,7597.26,4682.48,105.685,7317.89,7073.6,4563.44,9846.24,3196.26,6647.83
27.3,881.131,668.658,1105.92,7598.65,4683.87,107.074,7319.27,7074.99,4564.83,9847.63,3197.65,6649.22
27.35,882.524,670.059,1107.31,7600.05,4685.26,108.463,7320.66,7076.38,4566.23,9849.02,3199.04,6650.61
27.4,883.916,671.459,1108.7,7601.45,4686.66,109.851,7322.05,7077.77,4567.62,9850.41,3200.43,6652
27.45,885.309,672.86,1110.09,7602.84,4688.05,111.24,7323.44,7079.17,4569.01,9851.8,3201.82,6653.39
27.5,886.702,674.26,1111.48,7604.24,4689.44,112.629,7324.83,7080.56,4570.4,9853.19,3203.22,6654.77
27.55,888.095,675.661,1112.87,7605.64,4690.83,114.018,7326.22,7081.95,4571.79,9854.58,3204.61,6656.16
27.6,889.487,677.062,1114.26,7607.03,4692.22,115.407,7327.61,7083.34,4573.18,9855.97,3206,6657.55
27.65,890.88,678.462,1115.65,7608.43,4693.62,116.796,7329,7084.73,4574.57,9857.36,3207.39,6658.94
27.7,892.273,679.863,1117.04,7609.83,4695.01,118.185,7330.39,7086.13,4575.97,9858.75,3208.78,6660.33
27.75,893.665,681.263,1118.42,7611.22,4696.4,119.574,7331.77,7087.52,4577.36,9860.14,3210.17,6661.72
27.8,895.058,682.664,1119.81,7612.62,4697.79,120.963,7333.16,7088.91,4578.75,9861.53,3211.56,6663.11
27.85,896.451,684.064,1121.2,7614.02,4699.18,122.351,7334.55,7090.3,4580.14,9862.92,3212.95,6664.5
27.9,897.844,685.465,1122.59,7615.42,4700.58,123.74,7335.94,7091.7,4581.53,9864.31,3214.35,6665.89
27.95,899.236,686.865,1123.98,7616.81,4701.97,125.129,7337.33,7093.09,4582.92,9865.7,3215.74,6667.27
28,900.629,688.266,1125.37,7618.21,4703.36,126.518,7338.72,7094.48,4584.31,9867.09,3217.13,6668.66
28.05,902.022,689.666,1126.76,7619.61,4704.75,127.907,7340.11,7095.87,4585.71,9868.48,3218.52,6670.05
28.1,903.414,691.067,1128.15,7621,4706.14,129.296,7341.5,7097.26,4587.1,9869.87,3219.91,6671.44
28.15,904.807,692.468,1129.54,7622.4,4707.54,130.685,7342.89,7098.66,4588.49,9871.26,3221.3,6672.83
28.2,906.2,693.868,1130.92,7623.8,4708.93,132.074,7344.27,7100.05,4589.88,9872.65,3222.69,6674.22
28.25,907.593,695.269,1132.31,7625.19,4710.32,133.463,7345.66,7101.44,4591.27,9874.04,3224.09,6675.61
28.3,908.985,696.669,1133.7,7626.59,4711.71,134.851,7347.05,7102.83,4592.66,9875.43,3225.48,6677
28.35,910.378,698.07,1135.09,7627.99,4713.1,136.24,7348.44,7104.22,4594.05,9876.82,3226.87,6678.39
28.4,911.771,699.47,1136.48,7629.39,4714.5,137.629,7349.83,7105.62,4595.45,9878.21,3228.26,6679.77
28.45,913.164,700.871,1137.87,7630.78,4715.89,139.018,7351.22,7107.01,4596.84,9879.6,3229.65,6681.16
28.5,914.556,702.271,1139.26,7632.18,4717.28,140.407,7352.61,7108.4,4598.23,9880.99,3231.04,6682.55
28.55,915.949,703.672,1140.65,7633.58,4718.67,141.796,7354,7109.79,4599.62,9882.38,3232.43,6683.94
28.6,917.342,705.072,1142.04,7634.97,4720.06,143.185,7355.39,7111.19,4601.01,9883.77,3233.83,6685.33
28.65,918.734,706.473,1143.42,7636.37,4721.46,144.574,7356.77,7112.58,4602.4,9885.16,3235.22,6686.72
28.7,920.127,707.874,1144.81,7637.77,4722.85,145.963,7358.16,7113.97,4603.79,9886.55,3236.61,6688.11
28.75,921.52,709.274,1146.2,7639.16,4724.24,147.351,7359.55,7115.36,4605.18,9887.94,3238,6689.5
28.8,922.913,710.675,1147.59,7640.56,4725.63,148.74,7360.94,7116.75,4606.58,9889.33,3239.39,6690.89
28.85,924.305,712.075,1148.98,7641.96,4727.02,150.129,7362.33,7118.15,4607.97,9890.72,3240.78,6692.27
28.9,925.698,713.476,1150.37,7643.36,4728.42,151.518,7363.72,7119.54,4609.36,9892.11,3242.17,6693.66
28.95,927.091,714.876,1151.76,7644.75,4729.81,152.907,7365.11,7120.93,4610.75,9893.5,3243.57,6695.05
29,928.483,716.277,1153.15,7646.15,4731.2,154.296,7366.5,7122.32,4612.14,9894.89,3244.96,6696.44
29.05,929.876,717.677,1154.54,7647.55,4732.59,155.685,7367.89,7123.72,4613.53,9896.28,3246.35,6697.83
29.1,931.269,719.078,1155.92,7648.94,4733.98,157.074,7369.27,7125.11,4614.92,9897.67,3247.74,6699.22
29.15,932.662,720.478,1157.31,7650.34,4735.38,158.463,7370.66,7126.5,4616.32,9899.06,3249.13,6700.61
29.2,934.054,721.879,1158.7,7651.74,4736.77,159.851,7372.05,7127.89,4617.71,9900.45,3250.52,6702
29.25,935.447,723.28,1160.09,7653.13,4738.16,161.24,7373.44,7129.28,4619.1,9901.84,3251.91,6703.39
29.3,936.84,724.68,1161.48,7654.53,4739.55,162.629,7374.83,7130.68,4620.49,9903.23,3253.31,6704.77
29.35,938.232,726.081,1162.87,7655.93,4740.94,164.018,7376.22,7132.07,4621.88,9904.62,3254.7,6706.16
29.4,939.625,727.481,1164.26,7657.33,4742.34,165.407,7377.61,7133.46,4623.27,9906.01,3256.09,6707.55
29.45,941.018,728.882,1165.65,7658.72,4743.73,166.796,7379,7134.85,4624.66,9907.4,3257.48,6708.94
29.5,942.411,730.282,1167.04,7660.12,4745.12,168.185,7380.39,7136.24,4626.06,9908.79,3258.87,6710.33
29.55,943.803,731.683,1168.42,7661.52,4746.51,169.574,7381.77,7137.64,4627.45,9910.18,3260.26,6711.72
29.6,945.196,733.083,1169.81,7662.91,4747.91,170.963,7383.16,7139.03,4628.84,9911.57,3261.65,6713.11
29.65,946.589,734.484,1171.2,7664.31,4749.3,172.351,7384.55,7140.42,4630.23,9912.96,3263.05,6714.5
29.7,947.982,735.885,1172.59,7665.71,4750.69,173.74,7385.94,7141.81,4631.62,9914.35,3264.44,6715.89
29.75,949.374,737.285,1173.98,7667.1,4752.08,175.129,7387.33,7143.21,4633.01,9915.74,3265.83,6717.27
29.8,950.767,738.686,1175.37,7668.5,4753.47,176.518,7388.72,7144.6,4634.4,9917.13,3267.22,6718.66
29.85,952.16,740.086,1176.76,7669.9,4754.87,177.907,7390.11,7145.99,4635.8,9918.52,3268.61,6720.05
29.9,953.552,741.487,1178.15,7671.3,4756.26,179.296,7391.5,7147.38,4637.19,9919.91,3270,6721.44
29.95,954.945,742.887,1179.54,7672.69,4757.65,180.685,7392.89,7148.77,4638.58,9921.3,3271.39,6722.83
30,956.338,744.288,1180.92,7674.09,4759.04,182.074,7394.27,7150.17,4639.97,9922.69,3272.79,6724.22
30.05,957.731,745.688,1182.31,7675.49,4760.43,183.463,7395.66,7151.56,4641.36,9924.07,3274.18,6725.61
30.1,959.123,747.089,1183.7,7676.88,4761.83,184.851,7397.05,7152.95,4642.75,9925.46,3275.57,6727
30.15,960.516,748.49,1185.09,7678.28,4763.22,186.24,7398.44,7154.34,4644.14,9926.85,3276.96,6728.39
30.2,961.909,749.89,1186.48,7679.68,4764.61,187.629,7399.83,7155.74,4645.54,9928.24,3278.35,6729.77
30.25,963.301,751.291,1187.87,7681.07,4766,189.018,7401.22,7157.13,4646.93,9929.63,3279.74,6731.16
30.3,964.694,752.691,1189.26,7682.47,4767.39,190.407,7402.61,7158.52,4648.32,9931.02,3281.13,6732.55
30.35,966.087,754.092,1190.65,7683.87,4768.79,191.796,7404,7159.91,4649.71,9932.41,3282.53,6733.94
30.4,967.48,755.492,1192.04,7685.27,4770.18,193.185,7405.39,7161.3,4651.1,9933.8,3283.92,6735.33
30.45,968.872,756.893,1193.42,7686.66,4771.57,194.574,7406.77,7162.7,4652.49,9935.19,3285.31,6736.72
30.5,970.265,758.293,1194.81,7688.06,4772.96,195.963,7408.16,7164.09,4653.88,9936.58,3286.7,6738.11
30.55,971.658,759.694,1196.2,7689.46,4774.35,197.351,7409.55,7165.48,4655.28,9937.97,3288.09,6739.5
30.6,973.051,761.095,1197.59,7690.85,4775.75,198.74,7410.94,7166.87,4656.67,9939.36,3289.48,6740.89
30.65,974.443,762.495,1198.98,7692.25,4777.14,200.129,7412.33,7168.26,4658.06,9940.75,3290.87,6742.27
30.7,975.836,763.896,1200.37,7693.65,4778.53,201.518,7413.72,7169.66,4659.45,9942.14,3292.27,6743.66
30.75,977.229,765.296,1201.76,7695.04,4779.92,202.907,7415.11,7171.05,4660.84,9943.53,3293.66,6745.05
30.8,978.621,766.697,1203.15,7696.44,4781.31,204.296,7416.5,7172.44,4662.23,9944.92,3295.05,6746.44
30.85,980.014,768.097,1204.54,7697.84,4782.71,205.685,7417.89,7173.83,4663.62,9946.31,3296.44,6747.83
30.9,981.407,769.498,1205.92,7699.23,4784.1,207.074,7419.27,7175.23,4665.01,9947.7,3297.83,6749.22
30.95,982.8,770.898,1207.31,7700.63,4785.49,208.463,7420.66,7176.62,4666.41,9949.09,3299.22,6750.61
31,984.192,772.299,1208.7,7702.03,4786.88,209.851,7422.05,7178.01,4667.8,9950.48,3300.61,6752
31.05,985.585,773.7,1210.09,7703.43,4788.27,211.24,7423.44,7179.4,4669.19,9951.87,3302,6753.39
31.1,986.978,775.1,1211.48,7704.82,4789.67,212.629,7424.83,7180.79,4670.58,9953.26,3303.4,6754.77
31.15,988.371,776.501,1212.87,7706.22,4791.06,214.018,7426.22,7182.19,4671.97,9954.65,3304.79,6756.16
31.2,989.763,777.901,1214.26,7707.62,4792.45,215.407,7427.61,7183.58,4673.36,9956.04,3306.18,6757.55
31.25,991.156,779.302,1215.65,7709.01,4793.84,216.796,7429,7184.97,4674.75,9957.43,3307.57,6758.94
31.3,992.549,780.702,1217.04,7710.41,4795.23,218.185,7430.39,7186.36,4676.15,9958.82,3308.96,6760.33
31.35,993.941,782.103,1218.42,7711.81,4796.63,219.574,7431.77,7187.76,4677.54,9960.21,3310.35,6761.72
31.4,995.334,783.503,1219.81,7713.2,4798.02,220.963,7433.16,7189.15,4678.93,9961.6,3311.74,6763.11
31.45,996.727,784.904,1221.2,7714.6,4799.41,222.351,7434.55,7190.54,4680.32,9962.99,3313.14,6764.5
31.5,998.12,786.305,1222.59,7716,4800.8,223.74,7435.94,7191.93,4681.71,9964.38,3314.53,6765.89
31.55,999.512,787.705,1223.98,7717.4,4802.19,225.129,7437.33,7193.32,4683.1,9965.77,3315.92,6767.27
31.6,1000.91,789.106,1225.37,7718.79,4803.59,226.518,7438.72,7194.72,4684.49,9967.16,3317.31,6768.66
31.65,1002.3,790.506,1226.76,7720.19,4804.98,227.907,7440.11,7196.11,4685.89,9968.55,3318.7,6770.05
31.7,1003.69,791.907,1228.15,7721.59,4806.37,229.296,7441.5,7197.5,4687.28,9969.94,3320.09,6771.44
31.75,1005.08,793.307,1229.54,7722.98,4807.76,230.685,7442.89,7198.89,4688.67,9971.33,3321.48,6772.83
31.8,1006.48,794.708,1230.92,7724.38,4809.15,232.074,7444.27,7200.28,4690.06,9972.72,3322.88,6774.22
31.85,1007.87,796.109,1232.31,7725.78,4810.55,233.463,7445.66,7201.68,4691.45,9974.11,3324.27,6775.61
31.9,1009.26,797.509,1233.7,7727.17,4811.94,234.851,7447.05,7203.07,4692.84,9975.5,3325.66,6777
31.95,1010.65,798.91,1235.09,7728.57,4813.33,236.24,7448.44,7204.46,4694.23,9976.89,3327.05,6778.39
32,1012.05,800.31,1236.48,7729.97,4814.72,237.629,7449.83,7205.85,4695.63,9978.28,3328.44,6779.77
32.05,1013.44,801.711,1237.87,7731.37,4816.11,239.018,7451.22,7207.25,4697.02,9979.67,3329.83,6781.16
32.1,1014.83,803.111,1239.26,7732.76,4817.51,240.407,7452.61,7208.64,4698.41,9981.06,3331.22,6782.55
32.15,1016.23,804.512,1240.65,7734.16,4818.9,241.796,7454,7210.03,4699.8,9982.45,3332.62,6783.94
32.2,1017.62,805.913,1242.04,7735.56,4820.29,243.185,7455.39,7211.42,4701.19,9983.84,3334.01,6785.33
32.25,1019.01,807.313,1243.42,7736.95,4821.68,244.574,7456.77,7212.81,4702.58,9985.23,3335.4,6786.72
32.3,1020.4,808.714,1244.81,7738.35,4823.07,245.963,7458.16,7214.21,4703.97,9986.62,3336.79,6788.11
32.35,1021.8,810.114,1246.2,7739.75,4824.47,247.351,7459.55,7215.6,4705.37,9988.01,3338.18,6789.5
32.4,1023.19,811.515,1247.59,7741.14,4825.86,248.74,7460.94,7216.99,4706.76,9989.4,3339.57,6790.89
32.45,1024.58,812.915,1248.98,7742.54,4827.25,250.129,7462.33,7218.38,4708.15,9990.79,3340.96,6792.27
32.5,1025.97,814.316,1250.37,7743.94,4828.64,251.518,7463.72,7219.78,4709.54,9992.18,3342.36,6793.66
32.55,1027.37,815.716,1251.76,7745.34,4830.03,252.907,7465.11,7221.17,4710.93,9993.57,3343.75,6795.05
32.6,1028.76,817.117,1253.15,7746.73,4831.43,254.296,7466.5,7222.56,4712.32,9994.96,3345.14,6796.44
32.65,1030.15,818.518,1254.54,7748.13,4832.82,255.685,7467.89,7223.95,4713.71,9996.35,3346.53,6797.83
32.7,1031.55,819.918,1255.92,7749.53,4834.21,257.074,7469.27,7225.34,4715.1,9997.74,3347.92,6799.22
32.75,1032.94,821.319,1257.31,7750.92,4835.6,258.463,7470.66,7226.74,4716.5,9999.13,3349.31,6800.61
32.8,1034.33,822.719,1258.7,7752.32,4836.99,259.851,7472.05,7228.13,4717.89,0.521829,3350.7,6802
32.85,1035.72,824.12,1260.09,7753.72,4838.39,261.24,7473.44,7229.52,4719.28,1.91178,3352.1,6803.39
32.9,1037.12,825.52,1261.48,7755.11,4839.78,262.629,7474.83,7230.91,4720.67,3.30173,3353.49,6804.77
32.95,1038.51,826.921,1262.87,7756.51,4841.17,264.018,7476.22,7232.3,4722.06,4.69167,3354.88,6806.16
33,1039.9,828.322,1264.26,7757.91,4842.56,265.407,7477.61,7233.7,4723.45,6.08162,3356.27,6807.55
33.05,1041.29,829.722,1265.65,7759.31,4843.95,266.796,7479,7235.09,4724.84,7.47157,3357.66,6808.94
33.1,1042.69,831.123,1267.04,7760.7,4845.35,268.185,7480.39,7236.48,4726.24,8.86152,3359.05,6810.33
33.15,1044.08,832.523,1268.42,7762.1,4846.74,269.574,7481.77,7237.87,4727.63,10.2515,3360.44,6811.72
33.2,1045.47,833.924,1269.81,7763.5,4848.13,270.963,7483.16,7239.27,4729.02,11.6414,3361.84,6813.11
33.25,1046.87,835.324,1271.2,7764.89,4849.52,272.351,7484.55,7240.66,4730.41,13.0314,3363.23,6814.5
33.3,1048.26,836.725,1272.59,7766.29,4850.91,273.74,7485.94,7242.05,4731.8,14.4213,3364.62,6815.89
33.35,1049.65,838.126,1273.98,7767.69,4852.31,275.129,7487.33,7243.44,4733.19,15.8113,3366.01,6817.27
33.4,1051.04,839.526,1275.37,7769.08,4853.7,276.518,7488.72,7244.83,4734.58,17.2012,3367.4,6818.66
33.45,1052.44,840.927,1276.76,7770.48,4855.09,277.907,7490.11,7246.23,4735.98,18.5912,3368.79,6820.05
33.5,1053.83,842.327,1278.15,7771.88,4856.48,279.296,7491.5,7247.62,4737.37,19.9811,3370.18,6821.44
33.55,1055.22,843.728,1279.54,7773.28,4857.87,280.685,7492.89,7249.01,4738.76,21.3711,3371.57,6822.83
33.6,1056.61,845.128,1280.92,7774.67,4859.27,282.074,7494.27,7250.4,4740.15,22.761,3372.97,6824.22
33.65,1058.01,846.529,1282.31,7776.07,4860.66,283.463,7495.66,7251.8,4741.54,24.151,3374.36,6825.61
33.7,1059.4,847.93,1283.7,7777.47,4862.05,284.851,7497.05,7253.19,4742.93,25.5409,3375.75,6827
33.75,1060.79,849.33,1285.09,7778.86,4863.44,286.24,7498.44,7254.58,4744.32,26.9309,3377.14,6828.39
33.8,1062.19,850.731,1286.48,7780.26,4864.83,287.629,7499.83,7255.97,4745.72,28.3208,3378.53,6829.77
33.85,1063.58,852.131,1287.87,7781.66,4866.23,289.018,7501.22,7257.36,4747.11,29.7108,3379.92,6831.16
33.9,1064.97,853.532,1289.26,7783.05,4867.62,290.407,7502.61,7258.76,4748.5,31.1007,3381.31,6832.55
33.95,1066.36,854.932,1290.65,7784.45,4869.01,291.796,7504,7260.15,4749.89,32.4907,3382.71,6833.94
34,1067.76,856.333,1292.04,7785.85,4870.4,293.185,7505.39,7261.54,4751.28,33.8806,3384.1,6835.33
34.05,1069.15,857.734,1293.42,7787.25,4871.79,294.574,7506.77,7262.93,4752.67,35.2706,3385.49,6836.72
34.1,1070.54,859.134,1294.81,7788.64,4873.19,295.963,7508.16,7264.33,4754.06,36.6605,3386.88,6838.11
34.15,1071.93,860.535,1296.2,7790.04,4874.58,297.351,7509.55,7265.72,4755.46,38.0505,3388.27,6839.5
34.2,1073.33,861.935,1297.59,7791.44,4875.97,298.74,7510.94,7267.11,4756.85,39.4404,3389.66,6840.89
34.25,1074.72,863.336,1298.98,7792.83,4877.36,300.129,7512.33,7268.5,4758.24,40.8304,3391.05,6842.27
34.3,1076.11,864.736,1300.37,7794.23,4878.75,301.518,7513.72,7269.89,4759.63,42.2204,3392.45,6843.66
34.35,1077.51,866.137,1301.76,7795.63,4880.15,302.907,7515.11,7271.29,4761.02,43.6103,3393.84,6845.05
34.4,1078.9,867.538,1303.15,7797.02,4881.54,304.296,7516.5,7272.68,4762.41,45.0003,3395.23,6846.44
34.45,1080.29,868.938,1304.54,7798.42,4882.93,305.685,7517.89,7274.07,4763.8,46.3902,3396.62,6847.83
34.5,1081.68,870.339,1305.92,7799.82,4884.32,307.074,7519.27,7275.46,4765.19,47.7802,3398.01,6849.22
34.55,1083.08,871.739,1307.31,7801.22,4885.71,308.463,7520.66,7276.85,4766.59,49.1701,3399.4,6850.61
34.6,1084.47,873.14,1308.7,7802.61,4887.11,309.851,7522.05,7278.25,4767.98,50.5601,3400.79,6852
34.65,1085.86,874.54,1310.09,7804.01,4888.5,311.24,7523.44,7279.64,4769.37,51.95,3402.19,6853.39
34.7,1087.25,875.941,1311.48,7805.41,4889.89,312.629,7524.83,7281.03,4770.76,53.34,3403.58,6854.77
34.75,1088.65,877.342,1312.87,7806.8,4891.28,314.018,7526.22,7282.42,4772.15,54.7299,3404.97,6856.16
34.8,1090.04,878.742,1314.26,7808.2,4892.67,315.407,7527.61,7283.82,4773.54,56.1199,3406.36,6857.55
34.85,1091.43,880.143,1315.65,7809.6,4894.07,316.796,7529,7285.21,4774.93,57.5099,3407.75,6858.94
34.9,1092.83,881.543,1317.04,7810.99,4895.46,318.185,7530.39,7286.6,4776.33,58.8998,3409.14,6860.33
34.95,1094.22,882.944,1318.42,7812.39,4896.85,319.574,7531.77,7287.99,4777.72,60.2898,3410.53,6861.72
35,1095.61,884.344,1319.81,7813.79,4898.24,320.963,7533.16,7289.38,4779.11,61.6797,3411.93,6863.11
35.05,1097,885.745,1321.2,7815.19,4899.63,322.351,7534.55,7290.78,4780.5,63.0697,3413.32,6864.5
35.1,1098.4,887.146,1322.59,7816.58,4901.03,323.74,7535.94,7292.17,4781.89,64.4596,3414.71,6865.89
35.15,1099.79,888.546,1323.98,7817.98,4902.42,325.129,7537.33,7293.56,4783.28,65.8496,3416.1,6867.27
35.2,1101.18,889.947,1325.37,7819.38,4903.81,326.518,7538.72,7294.95,4784.67,67.2396,3417.49,6868.66
35.25,1102.57,891.347,1326.76,7820.77,4905.2,327.907,7540.11,7296.35,4786.07,68.6295,3418.88,6870.05
35.3,1103.97,892.748,1328.15,7822.17,4906.59,329.296,7541.5,7297.74,4787.46,70.0195,3420.27,6871.44
35.35,1105.36,894.149,1329.54,7823.57,4907.99,330.685,7542.89,7299.13,4788.85,71.4094,3421.67,6872.83
35.4,1106.75,895.549,1330.92,7824.96,4909.38,332.074,7544.27,7300.52,4790.24,72.7994,3423.06,6874.22
35.45,1108.15,896.95,1332.31,7826.36,4910.77,333.463,7545.66,7301.91,4791.63,74.1893,3424.45,6875.61
35.5,1109.54,898.35,1333.7,7827.76,4912.16,334.851,7547.05,7303.31,4793.02,75.5793,3425.84,6877
35.55,1110.93,899.751,1335.09,7829.16,4913.55,336.24,7548.44,7304.7,4794.41,76.9693,3427.23,6878.39
35.6,1112.32,901.151,1336.48,7830.55,4914.95,337.629,7549.83,7306.09,4795.81,78.3592,3428.62,6879.77
35.65,1113.72,902.552,1337.87,7831.95,4916.34,339.018,7551.22,7307.48,4797.2,79.7492,3430.01,6881.16
35.7,1115.11,903.953,1339.26,7833.35,4917.73,340.407,7552.61,7308.88,4798.59,81.1391,3431.41,6882.55
35.75,1116.5,905.353,1340.65,7834.74,4919.12,341.796,7554,7310.27,4799.98,82.5291,3432.8,6883.94
35.8,1117.9,906.754,1342.04,7836.14,4920.51,343.185,7555.39,7311.66,4801.37,83.919,3434.19,6885.33
35.85,1119.29,908.154,1343.42,7837.54,4921.91,344.574,7556.77,7313.05,4802.76,85.309,3435.58,6886.72
35.9,1120.68,909.555,1344.81,7838.93,4923.3,345.963,7558.16,7314.44,4804.15,86.699,3436.97,6888.11
35.95,1122.07,910.955,1346.2,7840.33,4924.69,347.351,7559.55,7315.84,4805.55,88.0889,3438.36,6889.5
36,1123.47,912.356,1347.59,7841.73,4926.08,348.74,7560.94,7317.23,4806.94,89.4789,3439.75,6890.89
36.05,1124.86,913.757,1348.98,7843.13,4927.47,350.129,7562.33,7318.62,4808.33,90.8688,3441.14,6892.27
36.1,1126.25,915.157,1350.37,7844.52,4928.87,351.518,7563.72,7320.01,4809.72,92.2588,3442.54,6893.66
36.15,1127.64,916.558,1351.76,7845.92,4930.26,352.907,7565.11,7321.41,4811.11,93.6488,3443.93,6895.05
36.2,1129.04,917.958,1353.15,7847.32,4931.65,354.296,7566.5,7322.8,4812.5,95.0387,3445.32,6896.44
36.25,1130.43,919.359,1354.54,7848.71,4933.04,355.685,7567.89,7324.19,4813.89,96.4287,3446.71,6897.83
36.3,1131.82,920.76,1355.92,7850.11,4934.43,357.074,7569.27,7325.58,4815.28,97.8187,3448.1,6899.22
36.35,1133.22,922.16,1357.31,7851.51,4935.83,358.463,7570.66,7326.97,4816.68,99.2086,3449.49,6900.61
36.4,1134.61,923.561,1358.7,7852.9,4937.22,359.851,7572.05,7328.37,4818.07,100.599,3450.88,6902
36.45,1136,924.961,1360.09,7854.3,4938.61,361.24,7573.44,7329.76,4819.46,101.989,3452.28,6903.39
36.5,1137.39,926.362,1361.48,7855.7,4940,362.629,7574.83,7331.15,4820.85,103.378,3453.67,6904.77
