time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12
173.65,6602.22,6365.87,6837.87,3306.67,405.741,5839.02,3051.22,2797.77,288.86,5577.28,8921.64,2381.16
173.7,6603.61,6367.27,6839.26,3308.06,407.133,5840.41,3052.61,2799.16,290.251,5578.67,8923.03,2382.55
173.75,6605,6368.67,6840.65,3309.46,408.525,5841.8,3054,2800.55,291.643,5580.05,8924.42,2383.94
173.8,6606.39,6370.07,6842.04,3310.86,409.918,5843.18,3055.39,2801.94,293.034,5581.44,8925.81,2385.33
173.85,6607.79,6371.47,6843.42,3312.25,411.31,5844.57,3056.77,2803.34,294.426,5582.83,8927.2,2386.72
173.9,6609.18,6372.87,6844.81,3313.65,412.702,5845.96,3058.16,2804.73,295.818,5584.22,8928.6,2388.11
173.95,6610.57,6374.27,6846.2,3315.04,414.095,5847.35,3059.55,2806.12,297.209,5585.61,8929.99,2389.5
174,6611.96,6375.67,6847.59,3316.44,415.487,5848.74,3060.94,2807.51,298.601,5587,8931.38,2390.88
174.05,6613.35,6377.07,6848.98,3317.84,416.879,5850.13,3062.33,2808.9,299.992,5588.39,8932.77,2392.27
174.1,6614.75,6378.47,6850.37,3319.23,418.271,5851.52,3063.72,2810.29,301.384,5589.78,8934.16,2393.66
174.15,6616.14,6379.87,6851.76,3320.63,419.664,5852.91,3065.11,2811.69,302.775,5591.17,8935.55,2395.05
174.2,6617.53,6381.27,6853.15,3322.03,421.056,5854.3,3066.5,2813.08,304.167,5592.56,8936.95,2396.44
174.25,6618.92,6382.67,6854.54,3323.42,422.448,5855.68,3067.89,2814.47,305.558,5593.95,8938.34,2397.83
174.3,6620.31,6384.07,6855.92,3324.82,423.841,5857.07,3069.27,2815.86,306.95,5595.34,8939.73,2399.22
174.35,6621.71,6385.47,6857.31,3326.22,425.233,5858.46,3070.66,2817.25,308.341,5596.73,8941.12,2400.61
174.4,6623.1,6386.87,6858.7,3327.61,426.625,5859.85,3072.05,2818.64,309.733,5598.12,8942.51,2402
174.45,6624.49,6388.27,6860.09,3329.01,428.018,5861.24,3073.44,2820.03,311.124,5599.51,8943.9,2403.38
174.5,6625.88,6389.67,6861.48,3330.4,429.41,5862.63,3074.83,2821.43,312.516,5600.9,8945.29,2404.77
174.55,6627.27,6391.07,6862.87,3331.8,430.802,5864.02,3076.22,2822.82,313.907,5602.28,8946.69,2406.16
174.6,6628.67,6392.47,6864.26,3333.2,432.195,5865.41,3077.61,2824.21,315.299,5603.67,8948.08,2407.55
174.65,6630.06,6393.87,6865.65,3334.59,433.587,5866.8,3079,2825.6,316.691,5605.06,8949.47,2408.94
174.7,6631.45,6395.27,6867.04,3335.99,434.979,5868.18,3080.39,2826.99,318.082,5606.45,8950.86,2410.33
174.75,6632.84,6396.67,6868.42,3337.39,436.372,5869.57,3081.77,2828.38,319.474,5607.84,8952.25,2411.72
174.8,6634.24,6398.07,6869.81,3338.78,437.764,5870.96,3083.16,2829.78,320.865,5609.23,8953.64,2413.11
174.85,6635.63,6399.47,6871.2,3340.18,439.156,5872.35,3084.55,2831.17,322.257,5610.62,8955.04,2414.5
174.9,6637.02,6400.87,6872.59,3341.58,440.548,5873.74,3085.94,2832.56,323.648,5612.01,8956.43,2415.88
174.95,6638.41,6402.27,6873.98,3342.97,441.941,5875.13,3087.33,2833.95,325.04,5613.4,8957.82,2417.27
175,6639.8,6403.67,6875.37,3344.37,443.333,5876.52,3088.72,2835.34,326.431,5614.79,8959.21,2418.66
175.05,6641.2,6405.07,6876.76,3345.77,444.725,5877.91,3090.11,2836.73,327.823,5616.18,8960.6,2420.05
175.1,6642.59,6406.47,6878.15,3347.16,446.118,5879.3,3091.5,2838.13,329.214,5617.57,8961.99,2421.44
175.15,6643.98,6407.87,6879.54,3348.56,447.51,5880.68,3092.89,2839.52,330.606,5618.96,8963.39,2422.83
175.2,6645.37,6409.27,6880.92,3349.95,448.902,5882.07,3094.27,2840.91,331.997,5620.35,8964.78,2424.22
175.25,6646.76,6410.67,6882.31,3351.35,450.295,5883.46,3095.66,2842.3,333.389,5621.74,8966.17,2425.61
175.3,6648.16,6412.07,6883.7,3352.75,451.687,5884.85,3097.05,2843.69,334.781,5623.12,8967.56,2427
175.35,6649.55,6413.47,6885.09,3354.14,453.079,5886.24,3098.44,2845.08,336.172,5624.51,8968.95,2428.38
175.4,6650.94,6414.87,6886.48,3355.54,454.472,5887.63,3099.83,2846.47,337.564,5625.9,8970.34,2429.77
175.45,6652.33,6416.27,6887.87,3356.94,455.864,5889.02,3101.22,2847.87,338.955,5627.29,8971.73,2431.16
175.5,6653.73,6417.67,6889.26,3358.33,457.256,5890.41,3102.61,2849.26,340.347,5628.68,8973.13,2432.55
175.55,6655.12,6419.07,6890.65,3359.73,458.649,5891.8,3104,2850.65,341.738,5630.07,8974.52,2433.94
175.6,6656.51,6420.47,6892.04,3361.13,460.041,5893.18,3105.39,2852.04,343.13,5631.46,8975.91,2435.33
175.65,6657.9,6421.87,6893.42,3362.52,461.433,5894.57,3106.77,2853.43,344.521,5632.85,8977.3,2436.72
175.7,6659.29,6423.27,6894.81,3363.92,462.825,5895.96,3108.16,2854.82,345.913,5634.24,8978.69,2438.11
175.75,6660.69,6424.67,6896.2,3365.31,464.218,5897.35,3109.55,2856.22,347.304,5635.63,8980.08,2439.5
175.8,6662.08,6426.07,6897.59,3366.71,465.61,5898.74,3110.94,2857.61,348.696,5637.02,8981.48,2440.88
175.85,6663.47,6427.47,6898.98,3368.11,467.002,5900.13,3112.33,2859,350.087,5638.41,8982.87,2442.27
175.9,6664.86,6428.87,6900.37,3369.5,468.395,5901.52,3113.72,2860.39,351.479,5639.8,8984.26,2443.66
175.95,6666.25,6430.27,6901.76,3370.9,469.787,5902.91,3115.11,2861.78,352.87,5641.19,8985.65,2445.05
176,6667.65,6431.67,6903.15,3372.3,471.179,5904.3,3116.5,2863.17,354.262,5642.58,8987.04,2446.44
176.05,6669.04,6433.07,6904.54,3373.69,472.572,5905.68,3117.89,2864.57,355.654,5643.96,8988.43,2447.83
176.1,6670.43,6434.47,6905.92,3375.09,473.964,5907.07,3119.27,2865.96,357.045,5645.35,8989.82,2449.22
176.15,6671.82,6435.86,6907.31,3376.49,475.356,5908.46,3120.66,2867.35,358.437,5646.74,8991.22,2450.61
176.2,6673.22,6437.26,6908.7,3377.88,476.749,5909.85,3122.05,2868.74,359.828,5648.13,8992.61,2452
176.25,6674.61,6438.66,6910.09,3379.28,478.141,5911.24,3123.44,2870.13,361.22,5649.52,8994,2453.38
176.3,6676,6440.06,6911.48,3380.67,479.533,5912.63,3124.83,2871.52,362.611,5650.91,8995.39,2454.77
176.35,6677.39,6441.46,6912.87,3382.07,480.926,5914.02,3126.22,2872.92,364.003,5652.3,8996.78,2456.16
176.4,6678.78,6442.86,6914.26,3383.47,482.318,5915.41,3127.61,2874.31,365.394,5653.69,8998.17,2457.55
176.45,6680.18,6444.26,6915.65,3384.86,483.71,5916.8,3129,2875.7,366.786,5655.08,8999.57,2458.94
176.5,6681.57,6445.66,6917.04,3386.26,485.102,5918.18,3130.39,2877.09,368.177,5656.47,9000.96,2460.33
176.55,6682.96,6447.06,6918.42,3387.66,486.495,5919.57,3131.77,2878.48,369.569,5657.86,9002.35,2461.72
176.6,6684.35,6448.46,6919.81,3389.05,487.887,5920.96,3133.16,2879.87,370.96,5659.25,9003.74,2463.11
176.65,6685.74,6449.86,6921.2,3390.45,489.279,5922.35,3134.55,2881.26,372.352,5660.64,9005.13,2464.5
176.7,6687.14,6451.26,6922.59,3391.85,490.672,5923.74,3135.94,2882.66,373.743,5662.03,9006.52,2465.88
176.75,6688.53,6452.66,6923.98,3393.24,492.064,5925.13,3137.33,2884.05,375.135,5663.42,9007.92,2467.27
176.8,6689.92,6454.06,6925.37,3394.64,493.456,5926.52,3138.72,2885.44,376.527,5664.81,9009.31,2468.66
176.85,6691.31,6455.46,6926.76,3396.03,494.849,5927.91,3140.11,2886.83,377.918,5666.19,9010.7,2470.05
176.9,6692.71,6456.86,6928.15,3397.43,496.241,5929.3,3141.5,2888.22,379.31,5667.58,9012.09,2471.44
176.95,6694.1,6458.26,6929.54,3398.83,497.633,5930.68,3142.89,2889.61,380.701,5668.97,9013.48,2472.83
177,6695.49,6459.66,6930.92,3400.22,499.026,5932.07,3144.27,2891.01,382.093,5670.36,9014.87,2474.22
177.05,6696.88,6461.06,6932.31,3401.62,500.418,5933.46,3145.66,2892.4,383.484,5671.75,9016.26,2475.61
177.1,6698.27,6462.46,6933.7,3403.02,501.81,5934.85,3147.05,2893.79,384.876,5673.14,9017.66,2477
177.15,6699.67,6463.86,6935.09,3404.41,503.202,5936.24,3148.44,2895.18,386.267,5674.53,9019.05,2478.38
177.2,6701.06,6465.26,6936.48,3405.81,504.595,5937.63,3149.83,2896.57,387.659,5675.92,9020.44,2479.77
177.25,6702.45,6466.66,6937.87,3407.21,505.987,5939.02,3151.22,2897.96,389.05,5677.31,9021.83,2481.16
177.3,6703.84,6468.06,6939.26,3408.6,507.379,5940.41,3152.61,2899.36,390.442,5678.7,9023.22,2482.55
177.35,6705.23,6469.46,6940.65,3410,508.772,5941.8,3154,2900.75,391.833,5680.09,9024.61,2483.94
177.4,6706.63,6470.86,6942.04,3411.4,510.164,5943.18,3155.39,2902.14,393.225,5681.48,9026.01,2485.33
177.45,6708.02,6472.26,6943.42,3412.79,511.556,5944.57,3156.77,2903.53,394.616,5682.87,9027.4,2486.72
177.5,6709.41,6473.66,6944.81,3414.19,512.949,5945.96,3158.16,2904.92,396.008,5684.26,9028.79,2488.11
177.55,6710.8,6475.06,6946.2,3415.58,514.341,5947.35,3159.55,2906.31,397.4,5685.65,9030.18,2489.5
177.6,6712.2,6476.46,6947.59,3416.98,515.733,5948.74,3160.94,2907.7,398.791,5687.04,9031.57,2490.88
177.65,6713.59,6477.86,6948.98,3418.38,517.126,5950.13,3162.33,2909.1,400.183,5688.42,9032.96,2492.27
177.7,6714.98,6479.26,6950.37,3419.77,518.518,5951.52,3163.72,2910.49,401.574,5689.81,9034.35,2493.66
177.75,6716.37,6480.66,6951.76,3421.17,519.91,5952.91,3165.11,2911.88,402.966,5691.2,9035.75,2495.05
177.8,6717.76,6482.06,6953.15,3422.57,521.302,5954.3,3166.5,2913.27,404.357,5692.59,9037.14,2496.44
177.85,6719.16,6483.46,6954.54,3423.96,522.695,5955.68,3167.89,2914.66,405.749,5693.98,9038.53,2497.83
177.9,6720.55,6484.86,6955.92,3425.36,524.087,5957.07,3169.27,2916.05,407.14,5695.37,9039.92,2499.22
177.95,6721.94,6486.26,6957.31,3426.76,525.479,5958.46,3170.66,2917.45,408.532,5696.76,9041.31,2500.61
178,6723.33,6487.66,6958.7,3428.15,526.872,5959.85,3172.05,2918.84,409.923,5698.15,9042.7,2502
178.05,6724.72,6489.06,6960.09,3429.55,528.264,5961.24,3173.44,2920.23,411.315,5699.54,9044.1,2503.38
178.1,6726.12,6490.46,6961.48,3430.94,529.656,5962.63,3174.83,2921.62,412.706,5700.93,9045.49,2504.77
178.15,6727.51,6491.86,6962.87,3432.34,531.049,5964.02,3176.22,2923.01,414.098,5702.32,9046.88,2506.16
178.2,6728.9,6493.26,6964.26,3433.74,532.441,5965.41,3177.61,2924.4,415.489,5703.71,9048.27,2507.55
178.25,6730.29,6494.66,6965.65,3435.13,533.833,5966.8,3179,2925.8,416.881,5705.1,9049.66,2508.94
178.3,6731.69,6496.06,6967.04,3436.53,535.225,5968.18,3180.39,2927.19,418.273,5706.49,9051.05,2510.33
178.35,6733.08,6497.46,6968.42,3437.93,536.618,5969.57,3181.77,2928.58,419.664,5707.88,9052.44,2511.72
178.4,6734.47,6498.86,6969.81,3439.32,538.01,5970.96,3183.16,2929.97,421.056,5709.26,9053.84,2513.11
178.45,6735.86,6500.26,6971.2,3440.72,539.402,5972.35,3184.55,2931.36,422.447,5710.65,9055.23,2514.5
178.5,6737.25,6501.66,6972.59,3442.12,540.795,5973.74,3185.94,2932.75,423.839,5712.04,9056.62,2515.88
178.55,6738.65,6503.06,6973.98,3443.51,542.187,5975.13,3187.33,2934.15,425.23,5713.43,9058.01,2517.27
178.6,6740.04,6504.46,6975.37,3444.91,543.579,5976.52,3188.72,2935.54,426.622,5714.82,9059.4,2518.66
178.65,6741.43,6505.86,6976.76,3446.31,544.972,5977.91,3190.11,2936.93,428.013,5716.21,9060.79,2520.05
178.7,6742.82,6507.26,6978.15,3447.7,546.364,5979.3,3191.5,2938.32,429.405,5717.6,9062.19,2521.44
178.75,6744.21,6508.66,6979.54,3449.1,547.756,5980.68,3192.89,2939.71,430.796,5718.99,9063.58,2522.83
178.8,6745.61,6510.06,6980.92,3450.49,549.149,5982.07,3194.27,2941.1,432.188,5720.38,9064.97,2524.22
178.85,6747,6511.46,6982.31,3451.89,550.541,5983.46,3195.66,2942.49,433.579,5721.77,9066.36,2525.61
178.9,6748.39,6512.86,6983.7,3453.29,551.933,5984.85,3197.05,2943.89,434.971,5723.16,9067.75,2527
178.95,6749.78,6514.26,6985.09,3454.68,553.325,5986.24,3198.44,2945.28,436.362,5724.55,9069.14,2528.38
179,6751.18,6515.66,6986.48,3456.08,554.718,5987.63,3199.83,2946.67,437.754,5725.94,9070.53,2529.77
179.05,6752.57,6517.06,6987.87,3457.48,556.11,5989.02,3201.22,2948.06,439.145,5727.33,9071.93,2531.16
179.1,6753.96,6518.46,6989.26,3458.87,557.502,5990.41,3202.61,2949.45,440.537,5728.72,9073.32,2532.55
179.15,6755.35,6519.86,6990.65,3460.27,558.895,5991.8,3204,2950.84,441.929,5730.11,9074.71,2533.94
179.2,6756.74,6521.26,6992.04,3461.67,560.287,5993.18,3205.39,2952.24,443.32,5731.49,9076.1,2535.33
179.25,6758.14,6522.66,6993.42,3463.06,561.679,5994.57,3206.77,2953.63,444.712,5732.88,9077.49,2536.72
179.3,6759.53,6524.06,6994.81,3464.46,563.072,5995.96,3208.16,2955.02,446.103,5734.27,9078.88,2538.11
179.35,6760.92,6525.46,6996.2,3465.85,564.464,5997.35,3209.55,2956.41,447.495,5735.66,9080.28,2539.5
179.4,6762.31,6526.86,6997.59,3467.25,565.856,5998.74,3210.94,2957.8,448.886,5737.05,9081.67,2540.88
179.45,6763.71,6528.26,6998.98,3468.65,567.248,6000.13,3212.33,2959.19,450.278,5738.44,9083.06,2542.27
179.5,6765.1,6529.66,7000.37,3470.04,568.641,6001.52,3213.72,2960.59,451.669,5739.83,9084.45,2543.66
179.55,6766.49,6531.06,7001.76,3471.44,570.033,6002.91,3215.11,2961.98,453.061,5741.22,9085.84,2545.05
179.6,6767.88,6532.46,7003.15,3472.84,571.425,6004.3,3216.5,2963.37,454.452,5742.61,9087.23,2546.44
179.65,6769.27,6533.86,7004.54,3474.23,572.818,6005.68,3217.89,2964.76,455.844,5744,9088.62,2547.83
179.7,6770.67,6535.25,7005.92,3475.63,574.21,6007.07,3219.27,2966.15,457.235,5745.39,9090.02,2549.22
179.75,6772.06,6536.65,7007.31,3477.03,575.602,6008.46,3220.66,2967.54,458.627,5746.78,9091.41,2550.61
179.8,6773.45,6538.05,7008.7,3478.42,576.995,6009.85,3222.05,2968.94,460.018,5748.17,9092.8,2552
179.85,6774.84,6539.45,7010.09,3479.82,578.387,6011.24,3223.44,2970.33,461.41,5749.56,9094.19,2553.38
179.9,6776.23,6540.85,7011.48,3481.22,579.779,6012.63,3224.83,2971.72,462.802,5750.95,9095.58,2554.77
179.95,6777.63,6542.25,7012.87,3482.61,581.172,6014.02,3226.22,2973.11,464.193,5752.34,9096.97,2556.16
180,6779.02,6543.65,7014.26,3484.01,582.564,6015.41,3227.61,2974.5,465.585,5753.72,9098.37,2557.55
180.05,6780.41,6545.05,7015.65,3485.4,583.956,6016.8,3229,2975.89,466.976,5755.11,9099.76,2558.94
180.1,6781.8,6546.45,7017.04,3486.8,585.348,6018.18,3230.39,2977.28,468.368,5756.5,9101.15,2560.33
180.15,6783.2,6547.85,7018.42,3488.2,586.741,6019.57,3231.77,2978.68,469.759,5757.89,9102.54,2561.72
180.2,6784.59,6549.25,7019.81,3489.59,588.133,6020.96,3233.16,2980.07,471.151,5759.28,9103.93,2563.11
180.25,6785.98,6550.65,7021.2,3490.99,589.525,6022.35,3234.55,2981.46,472.542,5760.67,9105.32,2564.5
180.3,6787.37,6552.05,7022.59,3492.39,590.918,6023.74,3235.94,2982.85,473.934,5762.06,9106.71,2565.88
180.35,6788.76,6553.45,7023.98,3493.78,592.31,6025.13,3237.33,2984.24,475.325,5763.45,9108.11,2567.27
180.4,6790.16,6554.85,7025.37,3495.18,593.702,6026.52,3238.72,2985.63,476.717,5764.84,9109.5,2568.66
180.45,6791.55,6556.25,7026.76,3496.58,595.095,6027.91,3240.11,2987.03,478.108,5766.23,9110.89,2570.05
180.5,6792.94,6557.65,7028.15,3497.97,596.487,6029.3,3241.5,2988.42,479.5,5767.62,9112.28,2571.44
180.55,6794.33,6559.05,7029.54,3499.37,597.879,6030.68,3242.89,2989.81,480.891,5769.01,9113.67,2572.83
180.6,6795.72,6560.45,7030.92,3500.76,599.271,6032.07,3244.27,2991.2,482.283,5770.4,9115.06,2574.22
180.65,6797.12,6561.85,7032.31,3502.16,600.664,6033.46,3245.66,2992.59,483.674,5771.79,9116.46,2575.61
180.7,6798.51,6563.25,7033.7,3503.56,602.056,6034.85,3247.05,2993.98,485.066,5773.18,9117.85,2577
180.75,6799.9,6564.65,7035.09,3504.95,603.448,6036.24,3248.44,2995.38,486.458,5774.57,9119.24,2578.38
180.8,6801.29,6566.05,7036.48,3506.35,604.841,6037.63,3249.83,2996.77,487.849,5775.95,9120.63,2579.77
180.85,6802.69,6567.45,7037.87,3507.75,606.233,6039.02,3251.22,2998.16,489.241,5777.34,9122.02,2581.16
180.9,6804.08,6568.85,7039.26,3509.14,607.625,6040.41,3252.61,2999.55,490.632,5778.73,9123.41,2582.55
180.95,6805.47,6570.25,7040.65,3510.54,609.018,6041.8,3254,3000.94,492.024,5780.12,9124.81,2583.94
181,6806.86,6571.65,7042.04,3511.94,610.41,6043.18,3255.39,3002.33,493.415,5781.51,9126.2,2585.33
181.05,6808.25,6573.05,7043.42,3513.33,611.802,6044.57,3256.77,3003.73,494.807,5782.9,9127.59,2586.72
181.1,6809.65,6574.45,7044.81,3514.73,613.194,6045.96,3258.16,3005.12,496.198,5784.29,9128.98,2588.11
181.15,6811.04,6575.85,7046.2,3516.13,614.587,6047.35,3259.55,3006.51,497.59,5785.68,9130.37,2589.5
181.2,6812.43,6577.25,7047.59,3517.52,615.979,6048.74,3260.94,3007.9,498.981,5787.07,9131.76,2590.88
181.25,6813.82,6578.65,7048.98,3518.92,617.371,6050.13,3262.33,3009.29,500.373,5788.46,9133.15,2592.27
181.3,6815.21,6580.05,7050.37,3520.31,618.764,6051.52,3263.72,3010.68,501.764,5789.85,9134.55,2593.66
181.35,6816.61,6581.45,7051.76,3521.71,620.156,6052.91,3265.11,3012.08,503.156,5791.24,9135.94,2595.05
181.4,6818,6582.85,7053.15,3523.11,621.548,6054.3,3266.5,3013.47,504.547,5792.63,9137.33,2596.44
181.45,6819.39,6584.25,7054.54,3524.5,622.941,6055.68,3267.89,3014.86,505.939,5794.02,9138.72,2597.83
181.5,6820.78,6585.65,7055.92,3525.9,624.333,6057.07,3269.27,3016.25,507.33,5795.41,9140.11,2599.22
181.55,6822.18,6587.05,7057.31,3527.3,625.725,6058.46,3270.66,3017.64,508.722,5796.8,9141.5,2600.61
181.6,6823.57,6588.45,7058.7,3528.69,627.117,6059.85,3272.05,3019.03,510.114,5798.18,9142.9,2602
181.65,6824.96,6589.85,7060.09,3530.09,628.51,6061.24,3273.44,3020.42,511.505,5799.57,9144.29,2603.38
181.7,6826.35,6591.25,7061.48,3531.49,629.902,6062.63,3274.83,3021.82,512.897,5800.96,9145.68,2604.77
181.75,6827.74,6592.65,7062.87,3532.88,631.294,6064.02,3276.22,3023.21,514.288,5802.35,9147.07,2606.16
181.8,6829.14,6594.05,7064.26,3534.28,632.687,6065.41,3277.61,3024.6,515.68,5803.74,9148.46,2607.55
181.85,6830.53,6595.45,7065.65,3535.67,634.079,6066.8,3279,3025.99,517.071,5805.13,9149.85,2608.94
181.9,6831.92,6596.85,7067.04,3537.07,635.471,6068.18,3280.39,3027.38,518.463,5806.52,9151.24,2610.33
181.95,6833.31,6598.25,7068.42,3538.47,636.864,6069.57,3281.77,3028.77,519.854,5807.91,9152.64,2611.72
182,6834.71,6599.65,7069.81,3539.86,638.256,6070.96,3283.16,3030.17,521.246,5809.3,9154.03,2613.11
182.05,6836.1,6601.05,7071.2,3541.26,639.648,6072.35,3284.55,3031.56,522.637,5810.69,9155.42,2614.5
182.1,6837.49,6602.45,7072.59,3542.66,641.04,6073.74,3285.94,3032.95,524.029,5812.08,9156.81,2615.88
182.15,6838.88,6603.85,7073.98,3544.05,642.433,6075.13,3287.33,3034.34,525.42,5813.47,9158.2,2617.27
182.2,6840.27,6605.25,7075.37,3545.45,643.825,6076.52,3288.72,3035.73,526.812,5814.86,9159.59,2618.66
182.25,6841.67,6606.65,7076.76,3546.85,645.217,6077.91,3290.11,3037.12,528.203,5816.25,9160.99,2620.05
182.3,6843.06,6608.05,7078.15,3548.24,646.61,6079.3,3291.5,3038.52,529.595,5817.64,9162.38,2621.44
182.35,6844.45,6609.45,7079.54,3549.64,648.002,6080.68,3292.89,3039.91,530.986,5819.03,9163.77,2622.83
182.4,6845.84,6610.85,7080.92,3551.04,649.394,6082.07,3294.27,3041.3,532.378,5820.41,9165.16,2624.22
182.45,6847.23,6612.25,7082.31,3552.43,650.787,6083.46,3295.66,3042.69,533.77,5821.8,9166.55,2625.61
182.5,6848.63,6613.65,7083.7,3553.83,652.179,6084.85,3297.05,3044.08,535.161,5823.19,9167.94,2627
182.55,6850.02,6615.05,7085.09,3555.22,653.571,6086.24,3298.44,3045.47,536.553,5824.58,9169.33,2628.38
182.6,6851.41,6616.45,7086.48,3556.62,654.963,6087.63,3299.83,3046.87,537.944,5825.97,9170.73,2629.77
182.65,6852.8,6617.85,7087.87,3558.02,656.356,6089.02,3301.22,3048.26,539.336,5827.36,9172.12,2631.16
182.7,6854.2,6619.25,7089.26,3559.41,657.748,6090.41,3302.61,3049.65,540.727,5828.75,9173.51,2632.55
182.75,6855.59,6620.65,7090.65,3560.81,659.14,6091.8,3304,3051.04,542.119,5830.14,9174.9,2633.94
182.8,6856.98,6622.05,7092.04,3562.21,660.533,6093.18,3305.39,3052.43,543.51,5831.53,9176.29,2635.33
182.85,6858.37,6623.45,7093.42,3563.6,661.925,6094.57,3306.77,3053.82,544.902,5832.92,9177.68,2636.72
182.9,6859.76,6624.85,7094.81,3565,663.317,6095.96,3308.16,3055.22,546.293,5834.31,9179.08,2638.11
182.95,6861.16,6626.25,7096.2,3566.4,664.709,6097.35,3309.55,3056.61,547.685,5835.7,9180.47,2639.5
183,6862.55,6627.65,7097.59,3567.79,666.102,6098.74,3310.94,3058,549.076,5837.09,9181.86,2640.88
183.05,6863.94,6629.05,7098.98,3569.19,667.494,6100.13,3312.33,3059.39,550.468,5838.48,9183.25,2642.27
183.1,6865.33,6630.45,7100.37,3570.59,668.886,6101.52,3313.72,3060.78,551.859,5839.87,9184.64,2643.66
183.15,6866.72,6631.85,7101.76,3571.98,670.279,6102.91,3315.11,3062.17,553.251,5841.26,9186.03,2645.05
183.2,6868.12,6633.25,7103.15,3573.38,671.671,6104.3,3316.5,3063.56,554.642,5842.64,9187.42,2646.44
183.25,6869.51,6634.65,7104.54,3574.77,673.063,6105.68,3317.89,3064.96,556.034,5844.03,9188.82,2647.83
183.3,6870.9,6636.05,7105.92,3576.17,674.456,6107.07,3319.27,3066.35,557.425,5845.42,9190.21,2649.22
183.35,6872.29,6637.45,7107.31,3577.57,675.848,6108.46,3320.66,3067.74,558.817,5846.81,9191.6,2650.61
183.4,6873.69,6638.85,7108.7,3578.96,677.24,6109.85,3322.05,3069.13,560.209,5848.2,9192.99,2652
183.45,6875.08,6640.25,7110.09,3580.36,678.632,6111.24,3323.44,3070.52,561.6,5849.59,9194.38,2653.38
183.5,6876.47,6641.65,7111.48,3581.76,680.025,6112.63,3324.83,3071.91,562.992,5850.98,9195.77,2654.77
183.55,6877.86,6643.05,7112.87,3583.15,681.417,6114.02,3326.22,3073.31,564.383,5852.37,9197.17,2656.16
183.6,6879.25,6644.45,7114.26,3584.55,682.809,6115.41,3327.61,3074.7,565.775,5853.76,9198.56,2657.55
183.65,6880.65,6645.85,7115.65,3585.95,684.202,6116.8,3329,3076.09,567.166,5855.15,9199.95,2658.94
183.7,6882.04,6647.24,7117.04,3587.34,685.594,6118.18,3330.39,3077.48,568.558,5856.54,9201.34,2660.33
183.75,6883.43,6648.64,7118.42,3588.74,686.986,6119.57,3331.77,3078.87,569.949,5857.93,9202.73,2661.72
183.8,6884.82,6650.04,7119.81,3590.13,688.379,6120.96,3333.16,3080.26,571.341,5859.32,9204.12,2663.11
183.85,6886.22,6651.44,7121.2,3591.53,689.771,6122.35,3334.55,3081.66,572.732,5860.71,9205.51,2664.5
183.9,6887.61,6652.84,7122.59,3592.93,691.163,6123.74,3335.94,3083.05,574.124,5862.1,9206.91,2665.88
183.95,6889,6654.24,7123.98,3594.32,692.555,6125.13,3337.33,3084.44,575.515,5863.49,9208.3,2667.27
184,6890.39,6655.64,7125.37,3595.72,693.948,6126.52,3338.72,3085.83,576.907,5864.87,9209.69,2668.66
184.05,6891.78,6657.04,7126.76,3597.12,695.34,6127.91,3340.11,3087.22,578.298,5866.26,9211.08,2670.05
184.1,6893.18,6658.44,7128.15,3598.51,696.732,6129.3,3341.5,3088.61,579.69,5867.65,9212.47,2671.44
184.15,6894.57,6659.84,7129.54,3599.91,698.125,6130.68,3342.89,3090.01,581.081,5869.04,9213.86,2672.83
184.2,6895.96,6661.24,7130.92,3601.31,699.517,6132.07,3344.27,3091.4,582.473,5870.43,9215.26,2674.22
184.25,6897.35,6662.64,7132.31,3602.7,700.909,6133.46,3345.66,3092.79,583.864,5871.82,9216.65,2675.61
184.3,6898.74,6664.04,7133.7,3604.1,702.301,6134.85,3347.05,3094.18,585.256,5873.21,9218.04,2677
184.35,6900.14,6665.44,7135.09,3605.5,703.694,6136.24,3348.44,3095.57,586.648,5874.6,9219.43,2678.38
184.4,6901.53,6666.84,7136.48,3606.89,705.086,6137.63,3349.83,3096.96,588.039,5875.99,9220.82,2679.77
184.45,6902.92,6668.24,7137.87,3608.29,706.478,6139.02,3351.22,3098.36,589.431,5877.38,9222.21,2681.16
184.5,6904.31,6669.64,7139.26,3609.68,707.871,6140.41,3352.61,3099.75,590.822,5878.77,9223.6,2682.55
184.55,6905.71,6671.04,7140.65,3611.08,709.263,6141.8,3354,3101.14,592.214,5880.16,9225,2683.94
184.6,6907.1,6672.44,7142.04,3612.48,710.655,6143.18,3355.39,3102.53,593.605,5881.55,9226.39,2685.33
184.65,6908.49,6673.84,7143.42,3613.87,712.048,6144.57,3356.77,3103.92,594.997,5882.94,9227.78,2686.72
184.7,6909.88,6675.24,7144.81,3615.27,713.44,6145.96,3358.16,3105.31,596.388,5884.33,9229.17,2688.11
184.75,6911.27,6676.64,7146.2,3616.67,714.832,6147.35,3359.55,3106.7,597.78,5885.72,9230.56,2689.5
184.8,6912.67,6678.04,7147.59,3618.06,716.224,6148.74,3360.94,3108.1,599.171,5887.1,9231.95,2690.88
184.85,6914.06,6679.44,7148.98,3619.46,717.617,6150.13,3362.33,3109.49,600.563,5888.49,9233.35,2692.27
184.9,6915.45,6680.84,7150.37,3620.86,719.009,6151.52,3363.72,3110.88,601.954,5889.88,9234.74,2693.66
