time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11
49.75,58.1431,6932.01,5993.37,8657.41,9897.99,7153.18,3938.15,4343.56,9814.45,1091.31,3793.73
49.8,59.532,6933.4,5994.76,8658.82,9899.38,7154.57,3939.54,4344.95,9815.85,1092.7,3795.12
49.85,60.9209,6934.79,5996.15,8660.22,9900.77,7155.96,3940.93,4346.34,9817.24,1094.09,3796.51
49.9,62.3098,6936.18,5997.54,8661.63,9902.17,7157.35,3942.32,4347.73,9818.64,1095.48,3797.91
49.95,63.6987,6937.57,5998.93,8663.03,9903.56,7158.74,3943.71,4349.12,9820.03,1096.87,3799.3
50,65.0876,6938.96,6000.32,8664.44,9904.96,7160.12,3945.1,4350.51,9821.43,1098.26,3800.69
50.05,66.4764,6940.35,6001.71,8665.84,9906.35,7161.51,3946.5,4351.9,9822.82,1099.65,3802.08
50.1,67.8653,6941.74,6003.1,8667.25,9907.74,7162.9,3947.89,4353.29,9824.22,1101.05,3803.47
50.15,69.2542,6943.13,6004.49,8668.65,9909.14,7164.29,3949.28,4354.68,9825.61,1102.44,3804.86
50.2,70.6431,6944.52,6005.87,8670.06,9910.53,7165.68,3950.67,4356.07,9827.01,1103.83,3806.25
50.25,72.032,6945.91,6007.26,8671.47,9911.93,7167.07,3952.06,4357.46,9828.4,1105.22,3807.64
50.3,73.4209,6947.3,6008.65,8672.87,9913.32,7168.46,3953.45,4358.85,9829.8,1106.61,3809.03
50.35,74.8098,6948.69,6010.04,8674.28,9914.71,7169.85,3954.84,4360.23,9831.19,1108,3810.42
50.4,76.1987,6950.08,6011.43,8675.68,9916.11,7171.24,3956.23,4361.62,9832.59,1109.39,3811.81
50.45,77.5876,6951.47,6012.82,8677.09,9917.5,7172.62,3957.62,4363.01,9833.98,1110.79,3813.21
50.5,78.9764,6952.86,6014.21,8678.49,9918.9,7174.01,3959.01,4364.4,9835.38,1112.18,3814.6
50.55,80.3653,6954.25,6015.6,8679.9,9920.29,7175.4,3960.4,4365.79,9836.77,1113.57,3815.99
50.6,81.7542,6955.64,6016.99,8681.31,9921.68,7176.79,3961.79,4367.18,9838.17,1114.96,3817.38
50.65,83.1431,6957.03,6018.37,8682.71,9923.08,7178.18,3963.18,4368.57,9839.57,1116.35,3818.77
50.7,84.532,6958.42,6019.76,8684.12,9924.47,7179.57,3964.57,4369.96,9840.96,1117.74,3820.16
50.75,85.9209,6959.81,6021.15,8685.52,9925.87,7180.96,3965.96,4371.35,9842.36,1119.13,3821.55
50.8,87.3098,6961.2,6022.54,8686.93,9927.26,7182.35,3967.35,4372.74,9843.75,1120.52,3822.94
50.85,88.6987,6962.59,6023.93,8688.33,9928.65,7183.74,3968.74,4374.13,9845.15,1121.92,3824.33
50.9,90.0876,6963.98,6025.32,8689.74,9930.05,7185.12,3970.13,4375.52,9846.54,1123.31,3825.72
50.95,91.4764,6965.37,6026.71,8691.15,9931.44,7186.51,3971.52,4376.91,9847.94,1124.7,3827.12
51,92.8653,6966.76,6028.1,8692.55,9932.83,7187.9,3972.91,4378.3,9849.33,1126.09,3828.51
51.05,94.2542,6968.15,6029.49,8693.96,9934.23,7189.29,3974.3,4379.69,9850.73,1127.48,3829.9
51.1,95.6431,6969.54,6030.87,8695.36,9935.62,7190.68,3975.69,4381.08,9852.12,1128.87,3831.29
51.15,97.032,6970.93,6032.26,8696.77,9937.02,7192.07,3977.08,4382.47,9853.52,1130.26,3832.68
51.2,98.4209,6972.32,6033.65,8698.17,9938.41,7193.46,3978.47,4383.86,9854.91,1131.66,3834.07
51.25,99.8098,6973.71,6035.04,8699.58,9939.8,7194.85,3979.86,4385.25,9856.31,1133.05,3835.46
51.3,101.199,6975.1,6036.43,8700.99,9941.2,7196.24,3981.26,4386.64,9857.7,1134.44,3836.85
51.35,102.588,6976.49,6037.82,8702.39,9942.59,7197.62,3982.65,4388.03,9859.1,1135.83,3838.24
51.4,103.976,6977.88,6039.21,8703.8,9943.99,7199.01,3984.04,4389.42,9860.49,1137.22,3839.63
51.45,105.365,6979.26,6040.6,8705.2,9945.38,7200.4,3985.43,4390.81,9861.89,1138.61,3841.02
51.5,106.754,6980.65,6041.99,8706.61,9946.77,7201.79,3986.82,4392.2,9863.29,1140,3842.42
51.55,108.143,6982.04,6043.37,8708.01,9948.17,7203.18,3988.21,4393.59,9864.68,1141.4,3843.81
51.6,109.532,6983.43,6044.76,8709.42,9949.56,7204.57,3989.6,4394.98,9866.08,1142.79,3845.2
51.65,110.921,6984.82,6046.15,8710.83,9950.96,7205.96,3990.99,4396.37,9867.47,1144.18,3846.59
51.7,112.31,6986.21,6047.54,8712.23,9952.35,7207.35,3992.38,4397.76,9868.87,1145.57,3847.98
51.75,113.699,6987.6,6048.93,8713.64,9953.74,7208.74,3993.77,4399.15,9870.26,1146.96,3849.37
51.8,115.088,6988.99,6050.32,8715.04,9955.14,7210.12,3995.16,4400.54,9871.66,1148.35,3850.76
51.85,116.476,6990.38,6051.71,8716.45,9956.53,7211.51,3996.55,4401.92,9873.05,1149.74,3852.15
51.9,117.865,6991.77,6053.1,8717.85,9957.93,7212.9,3997.94,4403.31,9874.45,1151.13,3853.54
51.95,119.254,6993.16,6054.49,8719.26,9959.32,7214.29,3999.33,4404.7,9875.84,1152.53,3854.93
52,120.643,6994.55,6055.87,8720.66,9960.71,7215.68,4000.72,4406.09,9877.24,1153.92,3856.32
52.05,122.032,6995.94,6057.26,8722.07,9962.11,7217.07,4002.11,4407.48,9878.63,1155.31,3857.72
52.1,123.421,6997.33,6058.65,8723.48,9963.5,7218.46,4003.5,4408.87,9880.03,1156.7,3859.11
52.15,124.81,6998.72,6060.04,8724.88,9964.9,7219.85,4004.89,4410.26,9881.42,1158.09,3860.5
52.2,126.199,7000.11,6061.43,8726.29,9966.29,7221.24,4006.28,4411.65,9882.82,1159.48,3861.89
52.25,127.588,7001.5,6062.82,8727.69,9967.68,7222.62,4007.67,4413.04,9884.21,1160.87,3863.28
52.3,128.976,7002.89,6064.21,8729.1,9969.08,7224.01,4009.06,4414.43,9885.61,1162.27,3864.67
52.35,130.365,7004.28,6065.6,8730.5,9970.47,7225.4,4010.45,4415.82,9887,1163.66,3866.06
52.4,131.754,7005.67,6066.99,8731.91,9971.87,7226.79,4011.84,4417.21,9888.4,1165.05,3867.45
52.45,133.143,7007.06,6068.37,8733.32,9973.26,7228.18,4013.23,4418.6,9889.8,1166.44,3868.84
52.5,134.532,7008.45,6069.76,8734.72,9974.65,7229.57,4014.63,4419.99,9891.19,1167.83,3870.23
52.55,135.921,7009.84,6071.15,8736.13,9976.05,7230.96,4016.02,4421.38,9892.59,1169.22,3871.62
52.6,137.31,7011.23,6072.54,8737.53,9977.44,7232.35,4017.41,4422.77,9893.98,1170.61,3873.02
52.65,138.699,7012.62,6073.93,8738.94,9978.84,7233.74,4018.8,4424.16,9895.38,1172.01,3874.41
52.7,140.088,7014.01,6075.32,8740.34,9980.23,7235.12,4020.19,4425.55,9896.77,1173.4,3875.8
52.75,141.476,7015.4,6076.71,8741.75,9981.62,7236.51,4021.58,4426.94,9898.17,1174.79,3877.19
52.8,142.865,7016.79,6078.1,8743.16,9983.02,7237.9,4022.97,4428.33,9899.56,1176.18,3878.58
52.85,144.254,7018.18,6079.49,8744.56,9984.41,7239.29,4024.36,4429.72,9900.96,1177.57,3879.97
52.9,145.643,7019.57,6080.87,8745.97,9985.81,7240.68,4025.75,4431.11,9902.35,1178.96,3881.36
52.95,147.032,7020.96,6082.26,8747.37,9987.2,7242.07,4027.14,4432.5,9903.75,1180.35,3882.75
53,148.421,7022.35,6083.65,8748.78,9988.59,7243.46,4028.53,4433.89,9905.14,1181.74,3884.14
53.05,149.81,7023.74,6085.04,8750.18,9989.99,7244.85,4029.92,4435.28,9906.54,1183.14,3885.53
53.1,151.199,7025.13,6086.43,8751.59,9991.38,7246.24,4031.31,4436.67,9907.93,1184.53,3886.93
53.15,152.588,7026.52,6087.82,8753,9992.78,7247.62,4032.7,4438.06,9909.33,1185.92,3888.32
53.2,153.976,7027.91,6089.21,8754.4,9994.17,7249.01,4034.09,4439.45,9910.72,1187.31,3889.71
53.25,155.365,7029.3,6090.6,8755.81,9995.56,7250.4,4035.48,4440.84,9912.12,1188.7,3891.1
53.3,156.754,7030.69,6091.99,8757.21,9996.96,7251.79,4036.87,4442.23,9913.52,1190.09,3892.49
53.35,158.143,7032.08,6093.37,8758.62,9998.35,7253.18,4038.26,4443.62,9914.91,1191.48,3893.88
53.4,159.532,7033.47,6094.76,8760.02,9999.75,7254.57,4039.65,4445,9916.31,1192.88,3895.27
53.45,160.921,7034.86,6096.15,8761.43,1.14008,7255.96,4041.04,4446.39,9917.7,1194.27,3896.66
53.5,162.31,7036.25,6097.54,8762.84,2.53407,7257.35,4042.43,4447.78,9919.1,1195.66,3898.05
53.55,163.699,7037.64,6098.93,8764.24,3.92805,7258.74,4043.82,4449.17,9920.49,1197.05,3899.44
53.6,165.088,7039.03,6100.32,8765.65,5.32204,7260.12,4045.21,4450.56,9921.89,1198.44,3900.83
53.65,166.476,7040.42,6101.71,8767.05,6.71603,7261.51,4046.6,4451.95,9923.28,1199.83,3902.23
53.7,167.865,7041.81,6103.1,8768.46,8.11001,7262.9,4047.99,4453.34,9924.68,1201.22,3903.62
53.75,169.254,7043.19,6104.49,8769.86,9.504,7264.29,4049.39,4454.73,9926.07,1202.62,3905.01
53.8,170.643,7044.58,6105.87,8771.27,10.898,7265.68,4050.78,4456.12,9927.47,1204.01,3906.4
53.85,172.032,7045.97,6107.26,8772.68,12.292,7267.07,4052.17,4457.51,9928.86,1205.4,3907.79
53.9,173.421,7047.36,6108.65,8774.08,13.686,7268.46,4053.56,4458.9,9930.26,1206.79,3909.18
53.95,174.81,7048.75,6110.04,8775.49,15.08,7269.85,4054.95,4460.29,9931.65,1208.18,3910.57
54,176.199,7050.14,6111.43,8776.89,16.4739,7271.24,4056.34,4461.68,9933.05,1209.57,3911.96
54.05,177.588,7051.53,6112.82,8778.3,17.8679,7272.62,4057.73,4463.07,9934.44,1210.96,3913.35
54.1,178.976,7052.92,6114.21,8779.7,19.2619,7274.01,4059.12,4464.46,9935.84,1212.36,3914.74
54.15,180.365,7054.31,6115.6,8781.11,20.6559,7275.4,4060.51,4465.85,9937.23,1213.75,3916.13
54.2,181.754,7055.7,6116.99,8782.52,22.0499,7276.79,4061.9,4467.24,9938.63,1215.14,3917.53
54.25,183.143,7057.09,6118.37,8783.92,23.4439,7278.18,4063.29,4468.63,9940.03,1216.53,3918.92
54.3,184.532,7058.48,6119.76,8785.33,24.8379,7279.57,4064.68,4470.02,9941.42,1217.92,3920.31
54.35,185.921,7059.87,6121.15,8786.73,26.2319,7280.96,4066.07,4471.41,9942.82,1219.31,3921.7
54.4,187.31,7061.26,6122.54,8788.14,27.6259,7282.35,4067.46,4472.8,9944.21,1220.7,3923.09
54.45,188.699,7062.65,6123.93,8789.54,29.0198,7283.74,4068.85,4474.19,9945.61,1222.09,3924.48
54.5,190.088,7064.04,6125.32,8790.95,30.4138,7285.12,4070.24,4475.58,9947,1223.49,3925.87
54.55,191.476,7065.43,6126.71,8792.35,31.8078,7286.51,4071.63,4476.97,9948.4,1224.88,3927.26
54.6,192.865,7066.82,6128.1,8793.76,33.2018,7287.9,4073.02,4478.36,9949.79,1226.27,3928.65
54.65,194.254,7068.21,6129.49,8795.17,34.5958,7289.29,4074.41,4479.75,9951.19,1227.66,3930.04
54.7,195.643,7069.6,6130.87,8796.57,35.9898,7290.68,4075.8,4481.14,9952.58,1229.05,3931.43
54.75,197.032,7070.99,6132.26,8797.98,37.3838,7292.07,4077.19,4482.53,9953.98,1230.44,3932.83
54.8,198.421,7072.38,6133.65,8799.38,38.7778,7293.46,4078.58,4483.92,9955.37,1231.83,3934.22
54.85,199.81,7073.77,6135.04,8800.79,40.1718,7294.85,4079.97,4485.3,9956.77,1233.23,3935.61
54.9,201.199,7075.16,6136.43,8802.19,41.5658,7296.24,4081.36,4486.69,9958.16,1234.62,3937
54.95,202.588,7076.55,6137.82,8803.6,42.9598,7297.62,4082.76,4488.08,9959.56,1236.01,3938.39
55,203.976,7077.94,6139.21,8805.01,44.3538,7299.01,4084.15,4489.47,9960.95,1237.4,3939.78
55.05,205.365,7079.33,6140.6,8806.41,45.7477,7300.4,4085.54,4490.86,9962.35,1238.79,3941.17
55.1,206.754,7080.72,6141.99,8807.82,47.1417,7301.79,4086.93,4492.25,9963.75,1240.18,3942.56
55.15,208.143,7082.11,6143.37,8809.22,48.5357,7303.18,4088.32,4493.64,9965.14,1241.57,3943.95
55.2,209.532,7083.5,6144.76,8810.63,49.9297,7304.57,4089.71,4495.03,9966.54,1242.97,3945.34
55.25,210.921,7084.89,6146.15,8812.03,51.3237,7305.96,4091.1,4496.42,9967.93,1244.36,3946.73
55.3,212.31,7086.28,6147.54,8813.44,52.7177,7307.35,4092.49,4497.81,9969.33,1245.75,3948.13
55.35,213.699,7087.67,6148.93,8814.85,54.1117,7308.74,4093.88,4499.2,9970.72,1247.14,3949.52
55.4,215.088,7089.06,6150.32,8816.25,55.5057,7310.12,4095.27,4500.59,9972.12,1248.53,3950.91
55.45,216.476,7090.45,6151.71,8817.66,56.8997,7311.51,4096.66,4501.98,9973.51,1249.92,3952.3
55.5,217.865,7091.84,6153.1,8819.06,58.2937,7312.9,4098.05,4503.37,9974.91,1251.31,3953.69
55.55,219.254,7093.23,6154.49,8820.47,59.6877,7314.29,4099.44,4504.76,9976.3,1252.7,3955.08
55.6,220.643,7094.62,6155.87,8821.87,61.0817,7315.68,4100.83,4506.15,9977.7,1254.1,3956.47
55.65,222.032,7096.01,6157.26,8823.28,62.4757,7317.07,4102.22,4507.54,9979.09,1255.49,3957.86
55.7,223.421,7097.4,6158.65,8824.69,63.8697,7318.46,4103.61,4508.93,9980.49,1256.88,3959.25
55.75,224.81,7098.79,6160.04,8826.09,65.2637,7319.85,4105,4510.32,9981.88,1258.27,3960.64
55.8,226.199,7100.18,6161.43,8827.5,66.6577,7321.24,4106.39,4511.71,9983.28,1259.66,3962.04
55.85,227.588,7101.57,6162.82,8828.9,68.0516,7322.62,4107.78,4513.1,9984.67,1261.05,3963.43
55.9,228.976,7102.96,6164.21,8830.31,69.4456,7324.01,4109.17,4514.49,9986.07,1262.44,3964.82
55.95,230.365,7104.35,6165.6,8831.71,70.8396,7325.4,4110.56,4515.88,9987.46,1263.84,3966.21
56,231.754,7105.74,6166.99,8833.12,72.2336,7326.79,4111.95,4517.27,9988.86,1265.23,3967.6
56.05,233.143,7107.12,6168.37,8834.53,73.6276,7328.18,4113.34,4518.66,9990.26,1266.62,3968.99
56.1,234.532,7108.51,6169.76,8835.93,75.0216,7329.57,4114.73,4520.05,9991.65,1268.01,3970.38
56.15,235.921,7109.9,6171.15,8837.34,76.4156,7330.96,4116.12,4521.44,9993.05,1269.4,3971.77
56.2,237.31,7111.29,6172.54,8838.74,77.8096,7332.35,4117.52,4522.83,9994.44,1270.79,3973.16
56.25,238.699,7112.68,6173.93,8840.15,79.2036,7333.74,4118.91,4524.22,9995.84,1272.18,3974.55
56.3,240.088,7114.07,6175.32,8841.55,80.5976,7335.12,4120.3,4525.61,9997.23,1273.58,3975.94
56.35,241.476,7115.46,6176.71,8842.96,81.9916,7336.51,4121.69,4526.99,9998.63,1274.97,3977.34
56.4,242.865,7116.85,6178.1,8844.37,83.3856,7337.9,4123.08,4528.38,0.0222652,1276.36,3978.73
56.45,244.254,7118.24,6179.49,8845.77,84.7796,7339.29,4124.47,4529.77,1.41754,1277.75,3980.12
56.5,245.643,7119.63,6180.87,8847.18,86.1736,7340.68,4125.86,4531.16,2.81281,1279.14,3981.51
56.55,247.032,7121.02,6182.26,8848.58,87.5676,7342.07,4127.25,4532.55,4.20808,1280.53,3982.9
56.6,248.421,7122.41,6183.65,8849.99,88.9616,7343.46,4128.64,4533.94,5.60335,1281.92,3984.29
56.65,249.81,7123.8,6185.04,8851.39,90.3556,7344.85,4130.03,4535.33,6.99862,1283.31,3985.68
56.7,251.199,7125.19,6186.43,8852.8,91.7496,7346.24,4131.42,4536.72,8.39389,1284.71,3987.07
56.75,252.588,7126.58,6187.82,8854.21,93.1436,7347.62,4132.81,4538.11,9.78916,1286.1,3988.46
56.8,253.976,7127.97,6189.21,8855.61,94.5376,7349.01,4134.2,4539.5,11.1844,1287.49,3989.85
56.85,255.365,7129.36,6190.6,8857.02,95.9316,7350.4,4135.59,4540.89,12.5797,1288.88,3991.24
56.9,256.754,7130.75,6191.99,8858.42,97.3256,7351.79,4136.98,4542.28,13.975,1290.27,3992.64
56.95,258.143,7132.14,6193.37,8859.83,98.7196,7353.18,4138.37,4543.67,15.3702,1291.66,3994.03
57,259.532,7133.53,6194.76,8861.23,100.114,7354.57,4139.76,4545.06,16.7655,1293.05,3995.42
57.05,260.921,7134.92,6196.15,8862.64,101.508,7355.96,4141.15,4546.45,18.1608,1294.45,3996.81
57.1,262.31,7136.31,6197.54,8864.05,102.902,7357.35,4142.54,4547.84,19.5561,1295.84,3998.2
57.15,263.699,7137.7,6198.93,8865.45,104.296,7358.74,4143.93,4549.23,20.9513,1297.23,3999.59
57.2,265.088,7139.09,6200.32,8866.86,105.69,7360.12,4145.32,4550.62,22.3466,1298.62,4000.98
57.25,266.476,7140.48,6201.71,8868.26,107.084,7361.51,4146.71,4552.01,23.7419,1300.01,4002.37
57.3,267.865,7141.87,6203.1,8869.67,108.478,7362.9,4148.1,4553.4,25.1371,1301.4,4003.76
57.35,269.254,7143.26,6204.49,8871.07,109.872,7364.29,4149.49,4554.79,26.5324,1302.79,4005.15
57.4,270.643,7144.65,6205.87,8872.48,111.266,7365.68,4150.88,4556.18,27.9277,1304.19,4006.54
57.45,272.032,7146.04,6207.26,8873.89,112.66,7367.07,4152.28,4557.57,29.3229,1305.58,4007.94
57.5,273.421,7147.43,6208.65,8875.29,114.054,7368.46,4153.67,4558.96,30.7182,1306.97,4009.33
57.55,274.81,7148.82,6210.04,8876.7,115.448,7369.85,4155.06,4560.35,32.1135,1308.36,4010.72
57.6,276.199,7150.21,6211.43,8878.1,116.842,7371.24,4156.45,4561.74,33.5087,1309.75,4012.11
57.65,277.588,7151.6,6212.82,8879.51,118.236,7372.62,4157.84,4563.13,34.904,1311.14,4013.5
57.7,278.976,7152.99,6214.21,8880.91,119.63,7374.01,4159.23,4564.52,36.2993,1312.53,4014.89
57.75,280.365,7154.38,6215.6,8882.32,121.024,7375.4,4160.62,4565.91,37.6945,1313.92,4016.28
57.8,281.754,7155.77,6216.99,8883.73,122.418,7376.79,4162.01,4567.29,39.0898,1315.32,4017.67
57.85,283.143,7157.16,6218.37,8885.13,123.812,7378.18,4163.4,4568.68,40.4851,1316.71,4019.06
57.9,284.532,7158.55,6219.76,8886.54,125.206,7379.57,4164.79,4570.07,41.8804,1318.1,4020.45
57.95,285.921,7159.94,6221.15,8887.94,126.6,7380.96,4166.18,4571.46,43.2756,1319.49,4021.84
58,287.31,7161.33,6222.54,8889.35,127.994,7382.35,4167.57,4572.85,44.6709,1320.88,4023.24
58.05,288.699,7162.72,6223.93,8890.75,129.388,7383.74,4168.96,4574.24,46.0662,1322.27,4024.63
58.1,290.088,7164.11,6225.32,8892.16,130.782,7385.12,4170.35,4575.63,47.4614,1323.66,4026.02
58.15,291.476,7165.5,6226.71,8893.57,132.176,7386.51,4171.74,4577.02,48.8567,1325.06,4027.41
58.2,292.865,7166.89,6228.1,8894.97,133.57,7387.9,4173.13,4578.41,50.252,1326.45,4028.8
58.25,294.254,7168.28,6229.49,8896.38,134.964,7389.29,4174.52,4579.8,51.6472,1327.84,4030.19
58.3,295.643,7169.66,6230.87,8897.78,136.358,7390.68,4175.91,4581.19,53.0425,1329.23,4031.58
58.35,297.032,7171.05,6232.26,8899.19,137.752,7392.07,4177.3,4582.58,54.4378,1330.62,4032.97
58.4,298.421,7172.44,6233.65,8900.59,139.146,7393.46,4178.69,4583.97,55.833,1332.01,4034.36
58.45,299.81,7173.83,6235.04,8902,140.54,7394.85,4180.08,4585.36,57.2283,1333.4,4035.75
58.5,301.199,7175.22,6236.43,8903.41,141.934,7396.24,4181.47,4586.75,58.6236,1334.8,4037.14
58.55,302.588,7176.61,6237.82,8904.81,143.328,7397.62,4182.86,4588.14,60.0188,1336.19,4038.54
58.6,303.976,7178,6239.21,8906.22,144.722,7399.01,4184.25,4589.53,61.4141,1337.58,4039.93
58.65,305.365,7179.39,6240.6,8907.62,146.116,7400.4,4185.65,4590.92,62.8093,1338.97,4041.32
58.7,306.754,7180.78,6241.99,8909.03,147.51,7401.79,4187.04,4592.31,64.2046,1340.36,4042.71
58.75,308.143,7182.17,6243.37,8910.43,148.904,7403.18,4188.43,4593.7,65.5999,1341.75,4044.1
58.8,309.532,7183.56,6244.76,8911.84,150.298,7404.57,4189.82,4595.09,66.9951,1343.14,4045.49
58.85,310.921,7184.95,6246.15,8913.25,151.692,7405.96,4191.21,4596.48,68.3904,1344.53,4046.88
58.9,312.31,7186.34,6247.54,8914.65,153.086,7407.35,4192.6,4597.87,69.7857,1345.93,4048.27
58.95,313.699,7187.73,6248.93,8916.06,154.48,7408.74,4193.99,4599.26,71.1809,1347.32,4049.66
59,315.088,7189.12,6250.32,8917.46,155.874,7410.12,4195.38,4600.65,72.5762,1348.71,4051.05
59.05,316.476,7190.51,6251.71,8918.87,157.268,7411.51,4196.77,4602.04,73.9715,1350.1,4052.44
59.1,317.865,7191.9,6253.1,8920.27,158.662,7412.9,4198.16,4603.43,75.3667,1351.49,4053.84
59.15,319.254,7193.29,6254.49,8921.68,160.056,7414.29,4199.55,4604.82,76.762,1352.88,4055.23
59.2,320.643,7194.68,6255.87,8923.09,161.45,7415.68,4200.94,4606.21,78.1573,1354.27,4056.62
59.25,322.032,7196.07,6257.26,8924.49,162.844,7417.07,4202.33,4607.6,79.5525,1355.67,4058.01
59.3,323.421,7197.46,6258.65,8925.9,164.238,7418.46,4203.72,4608.98,80.9478,1357.06,4059.4
59.35,324.81,7198.85,6260.04,8927.3,165.632,7419.85,4205.11,4610.37,82.3431,1358.45,4060.79
59.4,326.199,7200.24,6261.43,8928.71,167.026,7421.24,4206.5,4611.76,83.7383,1359.84,4062.18
59.45,327.588,7201.63,6262.82,8930.11,168.42,7422.62,4207.89,4613.15,85.1336,1361.23,4063.57
59.5,328.976,7203.02,6264.21,8931.52,169.814,7424.01,4209.28,4614.54,86.5288,1362.62,4064.96
59.55,330.365,7204.41,6265.6,8932.93,171.208,7425.4,4210.67,4615.93,87.9241,1364.01,4066.35
59.6,331.754,7205.8,6266.99,8934.33,172.602,7426.79,4212.06,4617.32,89.3194,1365.41,4067.74
59.65,333.143,7207.19,6268.37,8935.74,173.996,7428.18,4213.45,4618.71,90.7146,1366.8,4069.14
59.7,334.532,7208.58,6269.76,8937.14,175.39,7429.57,4214.84,4620.1,92.1099,1368.19,4070.53
59.75,335.921,7209.97,6271.15,8938.55,176.784,7430.96,4216.23,4621.49,93.5052,1369.58,4071.92
59.8,337.31,7211.36,6272.54,8939.95,178.178,7432.35,4217.62,4622.88,94.9004,1370.97,4073.31
59.85,338.699,7212.75,6273.93,8941.36,179.572,7433.74,4219.01,4624.27,96.2957,1372.36,4074.7
59.9,340.088,7214.14,6275.32,8942.77,180.966,7435.12,4220.41,4625.66,97.6909,1373.75,4076.09
59.95,341.476,7215.53,6276.71,8944.17,182.36,7436.51,4221.8,4627.05,99.0862,1375.14,4077.48
60,342.865,7216.92,6278.1,8945.58,183.754,7437.9,4223.19,4628.44,100.481,1376.54,4078.87
60.05,344.254,7218.31,6279.49,8946.98,185.148,7439.29,4224.58,4629.83,101.877,1377.93,4080.26
60.1,345.643,7219.7,6280.87,8948.39,186.542,7440.68,4225.97,4631.22,103.272,1379.32,4081.65
60.15,347.032,7221.09,6282.26,8949.79,187.936,7442.07,4227.36,4632.61,104.667,1380.71,4083.05
60.2,348.421,7222.48,6283.65,8951.2,189.33,7443.46,4228.75,4634,106.063,1382.1,4084.44
60.25,349.81,7223.87,6285.04,8952.61,190.724,7444.85,4230.14,4635.39,107.458,1383.49,4085.83
60.3,351.199,7225.26,6286.43,8954.01,192.118,7446.24,4231.53,4636.78,108.853,1384.88,4087.22
60.35,352.588,7226.65,6287.82,8955.42,193.512,7447.62,4232.92,4638.17,110.248,1386.28,4088.61
60.4,353.976,7228.04,6289.21,8956.82,194.906,7449.01,4234.31,4639.56,111.644,1387.67,4090
60.45,355.365,7229.43,6290.6,8958.23,196.3,7450.4,4235.7,4640.95,113.039,1389.06,4091.39
60.5,356.754,7230.81,6291.99,8959.63,197.694,7451.79,4237.09,4642.34,114.434,1390.45,4092.78
60.55,358.143,7232.2,6293.37,8961.04,199.088,7453.18,4238.48,4643.73,115.829,1391.84,4094.17
60.6,359.532,7233.59,6294.76,8962.45,200.482,7454.57,4239.87,4645.12,117.225,1393.23,4095.56
60.65,360.921,7234.98,6296.15,8963.85,201.876,7455.96,4241.26,4646.51,118.62,1394.62,4096.95
60.7,362.31,7236.37,6297.54,8965.26,203.27,7457.35,4242.65,4647.9,120.015,1396.02,4098.35
60.75,363.699,7237.76,6298.93,8966.66,204.664,7458.74,4244.04,4649.28,121.41,1397.41,4099.74
60.8,365.088,7239.15,6300.32,8968.07,206.058,7460.12,4245.43,4650.67,122.806,1398.8,4101.13
60.85,366.476,7240.54,6301.71,8969.47,207.452,7461.51,4246.82,4652.06,124.201,1400.19,4102.52
60.9,367.865,7241.93,6303.1,8970.88,208.846,7462.9,4248.21,4653.45,125.596,1401.58,4103.91
60.95,369.254,7243.32,6304.49,8972.29,210.24,7464.29,4249.6,4654.84,126.991,1402.97,4105.3
61,370.643,7244.71,6305.87,8973.69,211.634,7465.68,4250.99,4656.23,128.387,1404.36,4106.69
61.05,372.032,7246.1,6307.26,8975.1,213.028,7467.07,4252.38,4657.62,129.782,1405.75,4108.08
61.1,373.421,7247.49,6308.65,8976.5,214.422,7468.46,4253.77,4659.01,131.177,1407.15,4109.47
61.15,374.81,7248.88,6310.04,8977.91,215.816,7469.85,4255.17,4660.4,132.572,1408.54,4110.86
61.2,376.199,7250.27,6311.43,8979.31,217.21,7471.24,4256.56,4661.79,133.968,1409.93,4112.25
61.25,377.588,7251.66,6312.82,8980.72,218.604,7472.62,4257.95,4663.18,135.363,1411.32,4113.65
61.3,378.976,7253.05,6314.21,8982.13,219.998,7474.01,4259.34,4664.57,136.758,1412.71,4115.04
61.35,380.365,7254.44,6315.6,8983.53,221.392,7475.4,4260.73,4665.96,138.153,1414.1,4116.43
61.4,381.754,7255.83,6316.99,8984.94,222.786,7476.79,4262.12,4667.35,139.549,1415.49,4117.82
61.45,383.143,7257.22,6318.37,8986.34,224.18,7478.18,4263.51,4668.74,140.944,1416.89,4119.21
61.5,384.532,7258.61,6319.76,8987.75,225.574,7479.57,4264.9,4670.13,142.339,1418.28,4120.6
61.55,385.921,7260,6321.15,8989.15,226.968,7480.96,4266.29,4671.52,143.735,1419.67,4121.99
61.6,387.31,7261.39,6322.54,8990.56,228.362,7482.35,4267.68,4672.91,145.13,1421.06,4123.38
61.65,388.699,7262.78,6323.93,8991.97,229.756,7483.74,4269.07,4674.3,146.525,1422.45,4124.77
61.7,390.088,7264.17,6325.32,8993.37,231.15,7485.12,4270.46,4675.69,147.92,1423.84,4126.16
61.75,391.476,7265.56,6326.71,8994.78,232.544,7486.51,4271.85,4677.08,149.316,1425.23,4127.55
61.8,392.865,7266.95,6328.1,8996.18,233.938,7487.9,4273.24,4678.47,150.711,1426.62,4128.95
61.85,394.254,7268.34,6329.49,8997.59,235.332,7489.29,4274.63,4679.86,152.106,1428.02,4130.34
