time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17
122.85,8326.42,9857.38,6638.41,6953.77,461.995,1889.43,3783.57,6030.26,3546.34,4160.45,5303.44,3303.99,1003.87,9999.11,2766.58,8586.53,8739.43
122.9,8327.81,9858.77,6639.8,6955.16,463.384,1890.82,3784.96,6031.65,3547.73,4161.85,5304.83,3305.38,1005.26,0.498895,2767.97,8587.9,8740.82
122.95,8329.2,9860.16,6641.19,6956.55,464.774,1892.21,3786.35,6033.04,3549.12,4163.24,5306.22,3306.77,1006.65,1.88881,2769.37,8589.28,8742.21
123,8330.59,9861.56,6642.58,6957.94,466.164,1893.59,3787.74,6034.43,3550.52,4164.64,5307.6,3308.16,1008.05,3.27873,2770.76,8590.65,8743.6
123.05,8331.98,9862.95,6643.96,6959.34,467.553,1894.98,3789.13,6035.83,3551.91,4166.04,5308.99,3309.55,1009.44,4.66865,2772.15,8592.03,8744.99
123.1,8333.37,9864.34,6645.35,6960.73,468.943,1896.37,3790.51,6037.22,3553.3,4167.43,5310.38,3310.94,1010.83,6.05857,2773.54,8593.4,8746.38
123.15,8334.76,9865.73,6646.74,6962.12,470.333,1897.76,3791.9,6038.61,3554.69,4168.83,5311.77,3312.33,1012.22,7.44849,2774.93,8594.78,8747.76
123.2,8336.15,9867.12,6648.13,6963.51,471.722,1899.15,3793.29,6040,3556.09,4170.23,5313.16,3313.72,1013.62,8.83841,2776.33,8596.15,8749.15
123.25,8337.53,9868.51,6649.52,6964.9,473.112,1900.54,3794.68,6041.39,3557.48,4171.63,5314.55,3315.11,1015.01,10.2283,2777.72,8597.53,8750.54
123.3,8338.92,9869.91,6650.91,6966.29,474.502,1901.93,3796.07,6042.78,3558.87,4173.02,5315.94,3316.49,1016.4,11.6182,2779.11,8598.9,8751.93
123.35,8340.31,9871.3,6652.3,6967.69,475.891,1903.32,3797.46,6044.18,3560.27,4174.42,5317.33,3317.88,1017.8,13.0082,2780.5,8600.28,8753.32
123.4,8341.7,9872.69,6653.69,6969.08,477.281,1904.71,3798.85,6045.57,3561.66,4175.82,5318.72,3319.27,1019.19,14.3981,2781.89,8601.65,8754.71
123.45,8343.09,9874.08,6655.08,6970.47,478.671,1906.09,3800.24,6046.96,3563.05,4177.22,5320.1,3320.66,1020.58,15.788,2783.28,8603.03,8756.1
123.5,8344.48,9875.47,6656.46,6971.86,480.06,1907.48,3801.63,6048.35,3564.44,4178.61,5321.49,3322.05,1021.97,17.1779,2784.68,8604.4,8757.49
123.55,8345.87,9876.87,6657.85,6973.25,481.45,1908.87,3803.01,6049.74,3565.84,4180.01,5322.88,3323.44,1023.37,18.5678,2786.07,8605.78,8758.88
123.6,8347.26,9878.26,6659.24,6974.64,482.84,1910.26,3804.4,6051.13,3567.23,4181.41,5324.27,3324.83,1024.76,19.9578,2787.46,8607.16,8760.26
123.65,8348.64,9879.65,6660.63,6976.04,484.229,1911.65,3805.79,6052.53,3568.62,4182.81,5325.66,3326.22,1026.15,21.3477,2788.85,8608.53,8761.65
123.7,8350.03,9881.04,6662.02,6977.43,485.619,1913.04,3807.18,6053.92,3570.01,4184.2,5327.05,3327.61,1027.55,22.7376,2790.24,8609.91,8763.04
123.75,8351.42,9882.43,6663.41,6978.82,487.009,1914.43,3808.57,6055.31,3571.41,4185.6,5328.44,3328.99,1028.94,24.1275,2791.64,8611.28,8764.43
123.8,8352.81,9883.82,6664.8,6980.21,488.398,1915.82,3809.96,6056.7,3572.8,4187,5329.83,3330.38,1030.33,25.5174,2793.03,8612.66,8765.82
123.85,8354.2,9885.22,6666.19,6981.6,489.788,1917.21,3811.35,6058.09,3574.19,4188.4,5331.22,3331.77,1031.72,26.9073,2794.42,8614.03,8767.21
123.9,8355.59,9886.61,6667.58,6982.99,491.178,1918.59,3812.74,6059.48,3575.58,4189.79,5332.6,3333.16,1033.12,28.2973,2795.81,8615.41,8768.6
123.95,8356.98,9888,6668.96,6984.39,492.567,1919.98,3814.13,6060.88,3576.98,4191.19,5333.99,3334.55,1034.51,29.6872,2797.2,8616.78,8769.99
124,8358.37,9889.39,6670.35,6985.78,493.957,1921.37,3815.51,6062.27,3578.37,4192.59,5335.38,3335.94,1035.9,31.0771,2798.59,8618.16,8771.38
124.05,8359.75,9890.78,6671.74,6987.17,495.347,1922.76,3816.9,6063.66,3579.76,4193.99,5336.77,3337.33,1037.3,32.467,2799.99,8619.53,8772.76
124.1,8361.14,9892.17,6673.13,6988.56,496.736,1924.15,3818.29,6065.05,3581.15,4195.38,5338.16,3338.72,1038.69,33.8569,2801.38,8620.91,8774.15
124.15,8362.53,9893.57,6674.52,6989.95,498.126,1925.54,3819.68,6066.44,3582.55,4196.78,5339.55,3340.11,1040.08,35.2469,2802.77,8622.28,8775.54
124.2,8363.92,9894.96,6675.91,6991.34,499.516,1926.93,3821.07,6067.83,3583.94,4198.18,5340.94,3341.49,1041.47,36.6368,2804.16,8623.66,8776.93
124.25,8365.31,9896.35,6677.3,6992.74,500.905,1928.32,3822.46,6069.23,3585.33,4199.57,5342.33,3342.88,1042.87,38.0267,2805.55,8625.03,8778.32
124.3,8366.7,9897.74,6678.69,6994.13,502.295,1929.71,3823.85,6070.62,3586.73,4200.97,5343.72,3344.27,1044.26,39.4166,2806.95,8626.41,8779.71
124.35,8368.09,9899.13,6680.08,6995.52,503.685,1931.09,3825.24,6072.01,3588.12,4202.37,5345.1,3345.66,1045.65,40.8065,2808.34,8627.78,8781.1
124.4,8369.47,9900.52,6681.46,6996.91,505.074,1932.48,3826.63,6073.4,3589.51,4203.77,5346.49,3347.05,1047.05,42.1964,2809.73,8629.16,8782.49
124.45,8370.86,9901.92,6682.85,6998.3,506.464,1933.87,3828.01,6074.79,3590.9,4205.16,5347.88,3348.44,1048.44,43.5863,2811.12,8630.53,8783.88
124.5,8372.25,9903.31,6684.24,6999.69,507.854,1935.26,3829.4,6076.18,3592.3,4206.56,5349.27,3349.83,1049.83,44.9763,2812.51,8631.91,8785.26
124.55,8373.64,9904.7,6685.63,7001.09,509.243,1936.65,3830.79,6077.58,3593.69,4207.96,5350.66,3351.22,1051.22,46.3662,2813.9,8633.28,8786.65
124.6,8375.03,9906.09,6687.02,7002.48,510.633,1938.04,3832.18,6078.97,3595.08,4209.36,5352.05,3352.61,1052.62,47.7561,2815.3,8634.66,8788.04
124.65,8376.42,9907.48,6688.41,7003.87,512.023,1939.43,3833.57,6080.36,3596.47,4210.75,5353.44,3353.99,1054.01,49.146,2816.69,8636.03,8789.43
124.7,8377.81,9908.88,6689.8,7005.26,513.412,1940.82,3834.96,6081.75,3597.87,4212.15,5354.83,3355.38,1055.4,50.5359,2818.08,8637.41,8790.82
124.75,8379.2,9910.27,6691.19,7006.65,514.802,1942.21,3836.35,6083.14,3599.26,4213.55,5356.22,3356.77,1056.8,51.9258,2819.47,8638.78,8792.21
124.8,8380.58,9911.66,6692.58,7008.04,516.192,1943.59,3837.74,6084.54,3600.65,4214.95,5357.6,3358.16,1058.19,53.3158,2820.86,8640.16,8793.6
124.85,8381.97,9913.05,6693.96,7009.44,517.581,1944.98,3839.13,6085.93,3602.04,4216.34,5358.99,3359.55,1059.58,54.7057,2822.26,8641.53,8794.99
124.9,8383.36,9914.44,6695.35,7010.83,518.971,1946.37,3840.51,6087.32,3603.44,4217.74,5360.38,3360.94,1060.97,56.0956,2823.65,8642.91,8796.38
124.95,8384.75,9915.83,6696.74,7012.22,520.361,1947.76,3841.9,6088.71,3604.83,4219.14,5361.77,3362.33,1062.37,57.4855,2825.04,8644.28,8797.76
125,8386.14,9917.23,6698.13,7013.61,521.75,1949.15,3843.29,6090.1,3606.22,4220.54,5363.16,3363.72,1063.76,58.8754,2826.43,8645.66,8799.15
125.05,8387.53,9918.62,6699.52,7015,523.14,1950.54,3844.68,6091.49,3607.61,4221.93,5364.55,3365.11,1065.15,60.2653,2827.82,8647.03,8800.54
125.1,8388.92,9920.01,6700.91,7016.39,524.53,1951.93,3846.07,6092.89,3609.01,4223.33,5365.94,3366.49,1066.55,61.6552,2829.21,8648.41,8801.93
125.15,8390.31,9921.4,6702.3,7017.79,525.919,1953.32,3847.46,6094.28,3610.4,4224.73,5367.33,3367.88,1067.94,63.0452,2830.61,8649.78,8803.32
125.2,8391.69,9922.79,6703.69,7019.18,527.309,1954.71,3848.85,6095.67,3611.79,4226.13,5368.72,3369.27,1069.33,64.4351,2832,8651.16,8804.71
125.25,8393.08,9924.18,6705.08,7020.57,528.699,1956.09,3850.24,6097.06,3613.19,4227.52,5370.1,3370.66,1070.72,65.825,2833.39,8652.54,8806.1
125.3,8394.47,9925.58,6706.46,7021.96,530.088,1957.48,3851.63,6098.45,3614.58,4228.92,5371.49,3372.05,1072.12,67.2149,2834.78,8653.91,8807.49
125.35,8395.86,9926.97,6707.85,7023.35,531.478,1958.87,3853.01,6099.84,3615.97,4230.32,5372.88,3373.44,1073.51,68.6048,2836.17,8655.29,8808.88
125.4,8397.25,9928.36,6709.24,7024.74,532.868,1960.26,3854.4,6101.24,3617.36,4231.71,5374.27,3374.83,1074.9,69.9947,2837.57,8656.66,8810.26
125.45,8398.64,9929.75,6710.63,7026.14,534.257,1961.65,3855.79,6102.63,3618.76,4233.11,5375.66,3376.22,1076.3,71.3846,2838.96,8658.04,8811.65
125.5,8400.03,9931.14,6712.02,7027.53,535.647,1963.04,3857.18,6104.02,3620.15,4234.51,5377.05,3377.61,1077.69,72.7746,2840.35,8659.41,8813.04
125.55,8401.42,9932.53,6713.41,7028.92,537.037,1964.43,3858.57,6105.41,3621.54,4235.91,5378.44,3378.99,1079.08,74.1645,2841.74,8660.79,8814.43
125.6,8402.8,9933.93,6714.8,7030.31,538.426,1965.82,3859.96,6106.8,3622.93,4237.3,5379.83,3380.38,1080.47,75.5544,2843.13,8662.16,8815.82
125.65,8404.19,9935.32,6716.19,7031.7,539.816,1967.21,3861.35,6108.19,3624.33,4238.7,5381.22,3381.77,1081.87,76.9443,2844.52,8663.54,8817.21
125.7,8405.58,9936.71,6717.58,7033.09,541.206,1968.59,3862.74,6109.59,3625.72,4240.1,5382.6,3383.16,1083.26,78.3342,2845.92,8664.91,8818.6
125.75,8406.97,9938.1,6718.96,7034.49,542.595,1969.98,3864.13,6110.98,3627.11,4241.5,5383.99,3384.55,1084.65,79.7241,2847.31,8666.29,8819.99
125.8,8408.36,9939.49,6720.35,7035.88,543.985,1971.37,3865.51,6112.37,3628.5,4242.89,5385.38,3385.94,1086.05,81.114,2848.7,8667.66,8821.38
125.85,8409.75,9940.88,6721.74,7037.27,545.374,1972.76,3866.9,6113.76,3629.9,4244.29,5386.77,3387.33,1087.44,82.504,2850.09,8669.04,8822.76
125.9,8411.14,9942.28,6723.13,7038.66,546.764,1974.15,3868.29,6115.15,3631.29,4245.69,5388.16,3388.72,1088.83,83.8939,2851.48,8670.41,8824.15
125.95,8412.53,9943.67,6724.52,7040.05,548.154,1975.54,3869.68,6116.54,3632.68,4247.09,5389.55,3390.11,1090.22,85.2838,2852.88,8671.79,8825.54
126,8413.91,9945.06,6725.91,7041.44,549.543,1976.93,3871.07,6117.94,3634.07,4248.48,5390.94,3391.49,1091.62,86.6737,2854.27,8673.16,8826.93
126.05,8415.3,9946.45,6727.3,7042.84,550.933,1978.32,3872.46,6119.33,3635.47,4249.88,5392.33,3392.88,1093.01,88.0636,2855.66,8674.54,8828.32
126.1,8416.69,9947.84,6728.69,7044.23,552.323,1979.71,3873.85,6120.72,3636.86,4251.28,5393.72,3394.27,1094.4,89.4535,2857.05,8675.91,8829.71
126.15,8418.08,9949.24,6730.08,7045.62,553.712,1981.09,3875.24,6122.11,3638.25,4252.68,5395.1,3395.66,1095.8,90.8434,2858.44,8677.29,8831.1
126.2,8419.47,9950.63,6731.46,7047.01,555.102,1982.48,3876.63,6123.5,3639.65,4254.07,5396.49,3397.05,1097.19,92.2333,2859.83,8678.66,8832.49
126.25,8420.86,9952.02,6732.85,7048.4,556.492,1983.87,3878.01,6124.89,3641.04,4255.47,5397.88,3398.44,1098.58,93.6232,2861.23,8680.04,8833.88
126.3,8422.25,9953.41,6734.24,7049.79,557.881,1985.26,3879.4,6126.29,3642.43,4256.87,5399.27,3399.83,1099.97,95.0132,2862.62,8681.41,8835.26
126.35,8423.64,9954.8,6735.63,7051.19,559.271,1986.65,3880.79,6127.68,3643.82,4258.27,5400.66,3401.22,1101.37,96.4031,2864.01,8682.79,8836.65
126.4,8425.02,9956.19,6737.02,7052.58,560.661,1988.04,3882.18,6129.07,3645.22,4259.66,5402.05,3402.61,1102.76,97.793,2865.4,8684.16,8838.04
126.45,8426.41,9957.59,6738.41,7053.97,562.05,1989.43,3883.57,6130.46,3646.61,4261.06,5403.44,3403.99,1104.15,99.1829,2866.79,8685.54,8839.43
126.5,8427.8,9958.98,6739.8,7055.36,563.44,1990.82,3884.96,6131.85,3648,4262.46,5404.83,3405.38,1105.55,100.573,2868.19,8686.92,8840.82
126.55,8429.19,9960.37,6741.19,7056.75,564.83,1992.21,3886.35,6133.24,3649.39,4263.86,5406.22,3406.77,1106.94,101.963,2869.58,8688.29,8842.21
126.6,8430.58,9961.76,6742.58,7058.14,566.219,1993.59,3887.74,6134.64,3650.79,4265.25,5407.6,3408.16,1108.33,103.353,2870.97,8689.67,8843.6
126.65,8431.97,9963.15,6743.96,7059.54,567.609,1994.98,3889.13,6136.03,3652.18,4266.65,5408.99,3409.55,1109.72,104.743,2872.36,8691.04,8844.99
126.7,8433.36,9964.54,6745.35,7060.93,568.999,1996.37,3890.51,6137.42,3653.57,4268.05,5410.38,3410.94,1111.12,106.132,2873.75,8692.42,8846.38
126.75,8434.74,9965.94,6746.74,7062.32,570.388,1997.76,3891.9,6138.81,3654.96,4269.44,5411.77,3412.33,1112.51,107.522,2875.14,8693.79,8847.76
126.8,8436.13,9967.33,6748.13,7063.71,571.778,1999.15,3893.29,6140.2,3656.36,4270.84,5413.16,3413.72,1113.9,108.912,2876.54,8695.17,8849.15
126.85,8437.52,9968.72,6749.52,7065.1,573.168,2000.54,3894.68,6141.6,3657.75,4272.24,5414.55,3415.11,1115.3,110.302,2877.93,8696.54,8850.54
126.9,8438.91,9970.11,6750.91,7066.49,574.557,2001.93,3896.07,6142.99,3659.14,4273.64,5415.94,3416.49,1116.69,111.692,2879.32,8697.92,8851.93
126.95,8440.3,9971.5,6752.3,7067.89,575.947,2003.32,3897.46,6144.38,3660.54,4275.03,5417.33,3417.88,1118.08,113.082,2880.71,8699.29,8853.32
127,8441.69,9972.89,6753.69,7069.28,577.337,2004.71,3898.85,6145.77,3661.93,4276.43,5418.72,3419.27,1119.47,114.472,2882.1,8700.67,8854.71
127.05,8443.08,9974.29,6755.08,7070.67,578.726,2006.09,3900.24,6147.16,3663.32,4277.83,5420.1,3420.66,1120.87,115.862,2883.5,8702.04,8856.1
127.1,8444.47,9975.68,6756.46,7072.06,580.116,2007.48,3901.63,6148.55,3664.71,4279.23,5421.49,3422.05,1122.26,117.252,2884.89,8703.42,8857.49
127.15,8445.85,9977.07,6757.85,7073.45,581.506,2008.87,3903.01,6149.95,3666.11,4280.62,5422.88,3423.44,1123.65,118.642,2886.28,8704.79,8858.88
127.2,8447.24,9978.46,6759.24,7074.84,582.895,2010.26,3904.4,6151.34,3667.5,4282.02,5424.27,3424.83,1125.05,120.032,2887.67,8706.17,8860.26
127.25,8448.63,9979.85,6760.63,7076.24,584.285,2011.65,3905.79,6152.73,3668.89,4283.42,5425.66,3426.22,1126.44,121.421,2889.06,8707.54,8861.65
127.3,8450.02,9981.24,6762.02,7077.63,585.675,2013.04,3907.18,6154.12,3670.28,4284.82,5427.05,3427.61,1127.83,122.811,2890.45,8708.92,8863.04
127.35,8451.41,9982.64,6763.41,7079.02,587.064,2014.43,3908.57,6155.51,3671.68,4286.21,5428.44,3428.99,1129.22,124.201,2891.85,8710.29,8864.43
127.4,8452.8,9984.03,6764.8,7080.41,588.454,2015.82,3909.96,6156.9,3673.07,4287.61,5429.83,3430.38,1130.62,125.591,2893.24,8711.67,8865.82
127.45,8454.19,9985.42,6766.19,7081.8,589.844,2017.21,3911.35,6158.3,3674.46,4289.01,5431.22,3431.77,1132.01,126.981,2894.63,8713.04,8867.21
127.5,8455.58,9986.81,6767.58,7083.19,591.233,2018.59,3912.74,6159.69,3675.85,4290.41,5432.6,3433.16,1133.4,128.371,2896.02,8714.42,8868.6
127.55,8456.96,9988.2,6768.96,7084.59,592.623,2019.98,3914.13,6161.08,3677.25,4291.8,5433.99,3434.55,1134.8,129.761,2897.41,8715.79,8869.99
127.6,8458.35,9989.6,6770.35,7085.98,594.013,2021.37,3915.51,6162.47,3678.64,4293.2,5435.38,3435.94,1136.19,131.151,2898.81,8717.17,8871.38
127.65,8459.74,9990.99,6771.74,7087.37,595.402,2022.76,3916.9,6163.86,3680.03,4294.6,5436.77,3437.33,1137.58,132.541,2900.2,8718.55,8872.76
127.7,8461.13,9992.38,6773.13,7088.76,596.792,2024.15,3918.29,6165.25,3681.42,4296,5438.16,3438.72,1138.97,133.931,2901.59,8719.92,8874.15
127.75,8462.52,9993.77,6774.52,7090.15,598.182,2025.54,3919.68,6166.65,3682.82,4297.39,5439.55,3440.11,1140.37,135.321,2902.98,8721.3,8875.54
127.8,8463.91,9995.16,6775.91,7091.54,599.571,2026.93,3921.07,6168.04,3684.21,4298.79,5440.94,3441.49,1141.76,136.71,2904.37,8722.67,8876.93
127.85,8465.3,9996.55,6777.3,7092.94,600.961,2028.32,3922.46,6169.43,3685.6,4300.19,5442.33,3442.88,1143.15,138.1,2905.76,8724.05,8878.32
127.9,8466.69,9997.95,6778.69,7094.33,602.351,2029.71,3923.85,6170.82,3687,4301.59,5443.72,3444.27,1144.55,139.49,2907.16,8725.42,8879.71
127.95,8468.07,9999.34,6780.08,7095.72,603.74,2031.09,3925.24,6172.21,3688.39,4302.98,5445.1,3445.66,1145.94,140.88,2908.55,8726.8,8881.1
128,8469.46,0.728997,6781.46,7097.11,605.13,2032.48,3926.63,6173.6,3689.78,4304.38,5446.49,3447.05,1147.33,142.27,2909.94,8728.17,8882.49
128.05,8470.85,2.12072,6782.85,7098.5,606.52,2033.87,3928.01,6175,3691.17,4305.78,5447.88,3448.44,1148.72,143.66,2911.33,8729.55,8883.88
128.1,8472.24,3.51244,6784.24,7099.89,607.909,2035.26,3929.4,6176.39,3692.57,4307.17,5449.27,3449.83,1150.12,145.05,2912.72,8730.92,8885.26
128.15,8473.63,4.90417,6785.63,7101.29,609.299,2036.65,3930.79,6177.78,3693.96,4308.57,5450.66,3451.22,1151.51,146.44,2914.12,8732.3,8886.65
128.2,8475.02,6.29589,6787.02,7102.68,610.689,2038.04,3932.18,6179.17,3695.35,4309.97,5452.05,3452.61,1152.9,147.83,2915.51,8733.67,8888.04
128.25,8476.41,7.68761,6788.41,7104.07,612.078,2039.43,3933.57,6180.56,3696.74,4311.37,5453.44,3453.99,1154.3,149.22,2916.9,8735.05,8889.43
128.3,8477.8,9.07934,6789.8,7105.46,613.468,2040.82,3934.96,6181.95,3698.14,4312.76,5454.83,3455.38,1155.69,150.61,2918.29,8736.42,8890.82
128.35,8479.18,10.4711,6791.19,7106.85,614.858,2042.21,3936.35,6183.35,3699.53,4314.16,5456.22,3456.77,1157.08,151.999,2919.68,8737.8,8892.21
128.4,8480.57,11.8628,6792.58,7108.24,616.247,2043.59,3937.74,6184.74,3700.92,4315.56,5457.6,3458.16,1158.47,153.389,2921.07,8739.17,8893.6
128.45,8481.96,13.2545,6793.96,7109.64,617.637,2044.98,3939.13,6186.13,3702.31,4316.96,5458.99,3459.55,1159.87,154.779,2922.47,8740.55,8894.99
128.5,8483.35,14.6462,6795.35,7111.03,619.027,2046.37,3940.51,6187.52,3703.71,4318.35,5460.38,3460.94,1161.26,156.169,2923.86,8741.92,8896.38
128.55,8484.74,16.0379,6796.74,7112.42,620.416,2047.76,3941.9,6188.91,3705.1,4319.75,5461.77,3462.33,1162.65,157.559,2925.25,8743.3,8897.76
128.6,8486.13,17.4297,6798.13,7113.81,621.806,2049.15,3943.29,6190.3,3706.49,4321.15,5463.16,3463.72,1164.05,158.949,2926.64,8744.68,8899.15
128.65,8487.52,18.8214,6799.52,7115.2,623.196,2050.54,3944.68,6191.7,3707.89,4322.55,5464.55,3465.11,1165.44,160.339,2928.03,8746.05,8900.54
128.7,8488.9,20.2131,6800.91,7116.59,624.585,2051.93,3946.07,6193.09,3709.28,4323.94,5465.94,3466.49,1166.83,161.729,2929.43,8747.43,8901.93
128.75,8490.29,21.6048,6802.3,7117.99,625.975,2053.32,3947.46,6194.48,3710.67,4325.34,5467.33,3467.88,1168.22,163.119,2930.82,8748.8,8903.32
128.8,8491.68,22.9966,6803.69,7119.38,627.364,2054.71,3948.85,6195.87,3712.06,4326.74,5468.72,3469.27,1169.62,164.509,2932.21,8750.18,8904.71
128.85,8493.07,24.3883,6805.08,7120.77,628.754,2056.09,3950.24,6197.26,3713.46,4328.14,5470.1,3470.66,1171.01,165.899,2933.6,8751.55,8906.1
128.9,8494.46,25.78,6806.46,7122.16,630.144,2057.48,3951.63,6198.66,3714.85,4329.53,5471.49,3472.05,1172.4,167.288,2934.99,8752.93,8907.49
128.95,8495.85,27.1717,6807.85,7123.55,631.533,2058.87,3953.01,6200.05,3716.24,4330.93,5472.88,3473.44,1173.8,168.678,2936.38,8754.3,8908.88
129,8497.24,28.5634,6809.24,7124.94,632.923,2060.26,3954.4,6201.44,3717.63,4332.33,5474.27,3474.83,1175.19,170.068,2937.78,8755.68,8910.26
129.05,8498.63,29.9552,6810.63,7126.34,634.313,2061.65,3955.79,6202.83,3719.03,4333.73,5475.66,3476.22,1176.58,171.458,2939.17,8757.05,8911.65
129.1,8500.01,31.3469,6812.02,7127.73,635.702,2063.04,3957.18,6204.22,3720.42,4335.12,5477.05,3477.61,1177.97,172.848,2940.56,8758.43,8913.04
129.15,8501.4,32.7386,6813.41,7129.12,637.092,2064.43,3958.57,6205.61,3721.81,4336.52,5478.44,3478.99,1179.37,174.238,2941.95,8759.8,8914.43
129.2,8502.79,34.1303,6814.8,7130.51,638.482,2065.82,3959.96,6207.01,3723.2,4337.92,5479.83,3480.38,1180.76,175.628,2943.34,8761.18,8915.82
129.25,8504.18,35.5221,6816.19,7131.9,639.871,2067.21,3961.35,6208.4,3724.6,4339.32,5481.22,3481.77,1182.15,177.018,2944.74,8762.55,8917.21
129.3,8505.57,36.9138,6817.58,7133.29,641.261,2068.59,3962.74,6209.79,3725.99,4340.71,5482.6,3483.16,1183.55,178.408,2946.13,8763.93,8918.6
129.35,8506.96,38.3055,6818.96,7134.69,642.651,2069.98,3964.13,6211.18,3727.38,4342.11,5483.99,3484.55,1184.94,179.798,2947.52,8765.3,8919.99
129.4,8508.35,39.6972,6820.35,7136.08,644.04,2071.37,3965.51,6212.57,3728.77,4343.51,5485.38,3485.94,1186.33,181.187,2948.91,8766.68,8921.38
129.45,8509.74,41.0889,6821.74,7137.47,645.43,2072.76,3966.9,6213.96,3730.17,4344.9,5486.77,3487.33,1187.72,182.577,2950.3,8768.06,8922.76
129.5,8511.12,42.4807,6823.13,7138.86,646.82,2074.15,3968.29,6215.36,3731.56,4346.3,5488.16,3488.72,1189.12,183.967,2951.69,8769.43,8924.15
129.55,8512.51,43.8724,6824.52,7140.25,648.209,2075.54,3969.68,6216.75,3732.95,4347.7,5489.55,3490.11,1190.51,185.357,2953.09,8770.81,8925.54
129.6,8513.9,45.2641,6825.91,7141.64,649.599,2076.93,3971.07,6218.14,3734.35,4349.1,5490.94,3491.49,1191.9,186.747,2954.48,8772.18,8926.93
129.65,8515.29,46.6558,6827.3,7143.04,650.989,2078.32,3972.46,6219.53,3735.74,4350.49,5492.33,3492.88,1193.3,188.137,2955.87,8773.56,8928.32
129.7,8516.68,48.0475,6828.69,7144.43,652.378,2079.71,3973.85,6220.92,3737.13,4351.89,5493.72,3494.27,1194.69,189.527,2957.26,8774.93,8929.71
129.75,8518.07,49.4393,6830.08,7145.82,653.768,2081.09,3975.24,6222.31,3738.52,4353.29,5495.1,3495.66,1196.08,190.917,2958.65,8776.31,8931.1
129.8,8519.46,50.831,6831.46,7147.21,655.158,2082.48,3976.63,6223.71,3739.92,4354.69,5496.49,3497.05,1197.47,192.307,2960.05,8777.68,8932.49
129.85,8520.85,52.2227,6832.85,7148.6,656.547,2083.87,3978.01,6225.1,3741.31,4356.08,5497.88,3498.44,1198.87,193.697,2961.44,8779.06,8933.88
129.9,8522.23,53.6144,6834.24,7149.99,657.937,2085.26,3979.4,6226.49,3742.7,4357.48,5499.27,3499.83,1200.26,195.086,2962.83,8780.43,8935.26
129.95,8523.62,55.0061,6835.63,7151.39,659.327,2086.65,3980.79,6227.88,3744.09,4358.88,5500.66,3501.22,1201.65,196.476,2964.22,8781.81,8936.65
130,8525.01,56.3979,6837.02,7152.78,660.716,2088.04,3982.18,6229.27,3745.49,4360.28,5502.05,3502.61,1203.05,197.866,2965.61,8783.18,8938.04
130.05,8526.4,57.7896,6838.41,7154.17,662.106,2089.43,3983.57,6230.66,3746.88,4361.67,5503.44,3503.99,1204.44,199.256,2967,8784.56,8939.43
130.1,8527.79,59.1813,6839.8,7155.56,663.496,2090.82,3984.96,6232.06,3748.27,4363.07,5504.83,3505.38,1205.83,200.646,2968.4,8785.93,8940.82
130.15,8529.18,60.573,6841.19,7156.95,664.885,2092.21,3986.35,6233.45,3749.66,4364.47,5506.22,3506.77,1207.22,202.036,2969.79,8787.31,8942.21
130.2,8530.57,61.9647,6842.58,7158.34,666.275,2093.59,3987.74,6234.84,3751.06,4365.87,5507.6,3508.16,1208.62,203.426,2971.18,8788.68,8943.6
130.25,8531.96,63.3565,6843.96,7159.74,667.665,2094.98,3989.13,6236.23,3752.45,4367.26,5508.99,3509.55,1210.01,204.816,2972.57,8790.06,8944.99
130.3,8533.34,64.7482,6845.35,7161.13,669.054,2096.37,3990.51,6237.62,3753.84,4368.66,5510.38,3510.94,1211.4,206.206,2973.96,8791.44,8946.38
130.35,8534.73,66.1399,6846.74,7162.52,670.444,2097.76,3991.9,6239.01,3755.24,4370.06,5511.77,3512.33,1212.8,207.596,2975.36,8792.81,8947.76
130.4,8536.12,67.5316,6848.13,7163.91,671.834,2099.15,3993.29,6240.41,3756.63,4371.46,5513.16,3513.72,1214.19,208.986,2976.75,8794.19,8949.15
130.45,8537.51,68.9233,6849.52,7165.3,673.223,2100.54,3994.68,6241.8,3758.02,4372.85,5514.55,3515.11,1215.58,210.375,2978.14,8795.56,8950.54
130.5,8538.9,70.3151,6850.91,7166.7,674.613,2101.93,3996.07,6243.19,3759.41,4374.25,5515.94,3516.49,1216.97,211.765,2979.53,8796.94,8951.93
130.55,8540.29,71.7068,6852.3,7168.09,676.003,2103.32,3997.46,6244.58,3760.81,4375.65,5517.33,3517.88,1218.37,213.155,2980.92,8798.31,8953.32
130.6,8541.68,73.0985,6853.69,7169.48,677.392,2104.71,3998.85,6245.97,3762.2,4377.05,5518.72,3519.27,1219.76,214.545,2982.31,8799.69,8954.71
130.65,8543.06,74.4902,6855.08,7170.87,678.782,2106.09,4000.24,6247.36,3763.59,4378.44,5520.1,3520.66,1221.15,215.935,2983.71,8801.06,8956.1
130.7,8544.45,75.8819,6856.46,7172.26,680.172,2107.48,4001.63,6248.76,3764.98,4379.84,5521.49,3522.05,1222.55,217.325,2985.1,8802.44,8957.49
130.75,8545.84,77.2737,6857.85,7173.65,681.561,2108.87,4003.01,6250.15,3766.38,4381.24,5522.88,3523.44,1223.94,218.715,2986.49,8803.81,8958.88
130.8,8547.23,78.6654,6859.24,7175.05,682.951,2110.26,4004.4,6251.54,3767.77,4382.64,5524.27,3524.83,1225.33,220.105,2987.88,8805.19,8960.26
