time,N1,N2,N3,N4,N5
79.5,6692.39,495.026,5530.25,6394.67,2968.44
79.55,6693.78,496.418,5531.64,6396.05,2969.83
79.6,6695.17,497.81,5533.03,6397.44,2971.22
79.65,6696.56,499.201,5534.42,6398.83,2972.61
79.7,6697.95,500.593,5535.81,6400.21,2974
79.75,6699.34,501.985,5537.2,6401.6,2975.39
79.8,6700.72,503.377,5538.59,6402.99,2976.79
79.85,6702.11,504.768,5539.98,6404.37,2978.18
79.9,6703.5,506.16,5541.37,6405.76,2979.57
79.95,6704.89,507.552,5542.76,6407.15,2980.96
80,6706.28,508.944,5544.15,6408.53,2982.35
80.05,6707.67,510.335,5545.54,6409.92,2983.74
80.1,6709.06,511.727,5546.93,6411.31,2985.13
80.15,6710.45,513.119,5548.32,6412.7,2986.53
80.2,6711.84,514.511,5549.71,6414.08,2987.92
80.25,6713.22,515.902,5551.1,6415.47,2989.31
80.3,6714.61,517.294,5552.49,6416.86,2990.7
80.35,6716,518.686,5553.88,6418.24,2992.09
80.4,6717.39,520.078,5555.27,6419.63,2993.48
80.45,6718.78,521.469,5556.66,6421.02,2994.87
80.5,6720.17,522.861,5558.05,6422.4,2996.27
80.55,6721.56,524.253,5559.44,6423.79,2997.66
80.6,6722.95,525.644,5560.83,6425.18,2999.05
80.65,6724.34,527.036,5562.22,6426.56,3000.44
80.7,6725.72,528.428,5563.61,6427.95,3001.83
80.75,6727.11,529.82,5565,6429.34,3003.22
80.8,6728.5,531.211,5566.39,6430.73,3004.61
80.85,6729.89,532.603,5567.78,6432.11,3006.01
80.9,6731.28,533.995,5569.17,6433.5,3007.4
80.95,6732.67,535.387,5570.56,6434.89,3008.79
81,6734.06,536.778,5571.95,6436.27,3010.18
81.05,6735.45,538.17,5573.34,6437.66,3011.57
81.1,6736.84,539.562,5574.73,6439.05,3012.96
81.15,6738.22,540.954,5576.12,6440.43,3014.35
81.2,6739.61,542.345,5577.51,6441.82,3015.75
81.25,6741,543.737,5578.9,6443.21,3017.14
81.3,6742.39,545.129,5580.29,6444.59,3018.53
81.35,6743.78,546.521,5581.68,6445.98,3019.92
81.4,6745.17,547.912,5583.07,6447.37,3021.31
81.45,6746.56,549.304,5584.46,6448.75,3022.7
81.5,6747.95,550.696,5585.85,6450.14,3024.1
81.55,6749.34,552.088,5587.24,6451.53,3025.49
81.6,6750.72,553.479,5588.63,6452.92,3026.88
81.65,6752.11,554.871,5590.02,6454.3,3028.27
81.7,6753.5,556.263,5591.41,6455.69,3029.66
81.75,6754.89,557.655,5592.8,6457.08,3031.05
81.8,6756.28,559.046,5594.19,6458.46,3032.44
81.85,6757.67,560.438,5595.58,6459.85,3033.84
81.9,6759.06,561.83,5596.97,6461.24,3035.23
81.95,6760.45,563.222,5598.36,6462.62,3036.62
82,6761.84,564.613,5599.75,6464.01,3038.01
82.05,6763.22,566.005,5601.14,6465.4,3039.4
82.1,6764.61,567.397,5602.53,6466.78,3040.79
82.15,6766,568.789,5603.92,6468.17,3042.18
82.2,6767.39,570.18,5605.31,6469.56,3043.58
82.25,6768.78,571.572,5606.7,6470.94,3044.97
82.3,6770.17,572.964,5608.09,6472.33,3046.36
82.35,6771.56,574.355,5609.48,6473.72,3047.75
82.4,6772.95,575.747,5610.87,6475.11,3049.14
82.45,6774.34,577.139,5612.26,6476.49,3050.53
82.5,6775.72,578.531,5613.65,6477.88,3051.92
82.55,6777.11,579.922,5615.04,6479.27,3053.32
82.6,6778.5,581.314,5616.43,6480.65,3054.71
82.65,6779.89,582.706,5617.82,6482.04,3056.1
82.7,6781.28,584.098,5619.21,6483.43,3057.49
82.75,6782.67,585.489,5620.6,6484.81,3058.88
82.8,6784.06,586.881,5621.99,6486.2,3060.27
82.85,6785.45,588.273,5623.38,6487.59,3061.66
82.9,6786.84,589.665,5624.77,6488.97,3063.06
82.95,6788.22,591.056,5626.16,6490.36,3064.45
83,6789.61,592.448,5627.55,6491.75,3065.84
83.05,6791,593.84,5628.94,6493.13,3067.23
83.1,6792.39,595.232,5630.33,6494.52,3068.62
83.15,6793.78,596.623,5631.72,6495.91,3070.01
83.2,6795.17,598.015,5633.11,6497.3,3071.4
83.25,6796.56,599.407,5634.5,6498.68,3072.8
83.3,6797.95,600.799,5635.89,6500.07,3074.19
83.35,6799.34,602.19,5637.28,6501.46,3075.58
83.4,6800.72,603.582,5638.67,6502.84,3076.97
83.45,6802.11,604.974,5640.06,6504.23,3078.36
83.5,6803.5,606.366,5641.45,6505.62,3079.75
83.55,6804.89,607.757,5642.84,6507,3081.14
83.6,6806.28,609.149,5644.23,6508.39,3082.54
83.65,6807.67,610.541,5645.62,6509.78,3083.93
83.7,6809.06,611.932,5647.01,6511.16,3085.32
83.75,6810.45,613.324,5648.4,6512.55,3086.71
83.8,6811.84,614.716,5649.79,6513.94,3088.1
83.85,6813.22,616.108,5651.18,6515.33,3089.49
83.9,6814.61,617.499,5652.57,6516.71,3090.89
83.95,6816,618.891,5653.96,6518.1,3092.28
84,6817.39,620.283,5655.35,6519.49,3093.67
84.05,6818.78,621.675,5656.74,6520.87,3095.06
84.1,6820.17,623.066,5658.13,6522.26,3096.45
84.15,6821.56,624.458,5659.52,6523.65,3097.84
84.2,6822.95,625.85,5660.91,6525.03,3099.23
84.25,6824.34,627.242,5662.3,6526.42,3100.63
84.3,6825.72,628.633,5663.69,6527.81,3102.02
84.35,6827.11,630.025,5665.09,6529.19,3103.41
84.4,6828.5,631.417,5666.48,6530.58,3104.8
84.45,6829.89,632.809,5667.87,6531.97,3106.19
84.5,6831.28,634.2,5669.26,6533.35,3107.58
84.55,6832.67,635.592,5670.65,6534.74,3108.97
84.6,6834.06,636.984,5672.04,6536.13,3110.37
84.65,6835.45,638.376,5673.43,6537.52,3111.76
84.7,6836.84,639.767,5674.82,6538.9,3113.15
84.75,6838.22,641.159,5676.21,6540.29,3114.54
84.8,6839.61,642.551,5677.6,6541.68,3115.93
84.85,6841,643.942,5678.99,6543.06,3117.32
84.9,6842.39,645.334,5680.38,6544.45,3118.71
84.95,6843.78,646.726,5681.77,6545.84,3120.11
85,6845.17,648.118,5683.16,6547.22,3121.5
85.05,6846.56,649.509,5684.55,6548.61,3122.89
85.1,6847.95,650.901,5685.94,6550,3124.28
85.15,6849.34,652.293,5687.33,6551.38,3125.67
85.2,6850.72,653.685,5688.72,6552.77,3127.06
85.25,6852.11,655.076,5690.11,6554.16,3128.45
85.3,6853.5,656.468,5691.5,6555.55,3129.85
85.35,6854.89,657.86,5692.89,6556.93,3131.24
85.4,6856.28,659.252,5694.28,6558.32,3132.63
85.45,6857.67,660.643,5695.67,6559.71,3134.02
85.5,6859.06,662.035,5697.06,6561.09,3135.41
85.55,6860.45,663.427,5698.45,6562.48,3136.8
85.6,6861.84,664.819,5699.84,6563.87,3138.19
85.65,6863.22,666.21,5701.23,6565.25,3139.59
85.7,6864.61,667.602,5702.62,6566.64,3140.98
85.75,6866,668.994,5704.01,6568.03,3142.37
85.8,6867.39,670.385,5705.4,6569.41,3143.76
85.85,6868.78,671.777,5706.79,6570.8,3145.15
85.9,6870.17,673.169,5708.18,6572.19,3146.54
85.95,6871.56,674.561,5709.57,6573.57,3147.93
86,6872.95,675.952,5710.96,6574.96,3149.33
86.05,6874.34,677.344,5712.35,6576.35,3150.72
86.1,6875.72,678.736,5713.74,6577.74,3152.11
86.15,6877.11,680.128,5715.13,6579.12,3153.5
86.2,6878.5,681.519,5716.52,6580.51,3154.89
86.25,6879.89,682.911,5717.91,6581.9,3156.28
86.3,6881.28,684.303,5719.3,6583.28,3157.67
86.35,6882.67,685.695,5720.69,6584.67,3159.07
86.4,6884.06,687.086,5722.08,6586.06,3160.46
86.45,6885.45,688.478,5723.47,6587.44,3161.85
86.5,6886.84,689.87,5724.86,6588.83,3163.24
86.55,6888.22,691.262,5726.25,6590.22,3164.63
86.6,6889.61,692.653,5727.64,6591.6,3166.02
86.65,6891,694.045,5729.03,6592.99,3167.41
86.7,6892.39,695.437,5730.42,6594.38,3168.81
86.75,6893.78,696.828,5731.81,6595.77,3170.2
86.8,6895.17,698.22,5733.2,6597.15,3171.59
86.85,6896.56,699.612,5734.59,6598.54,3172.98
86.9,6897.95,701.004,5735.98,6599.93,3174.37
86.95,6899.34,702.395,5737.37,6601.31,3175.76
87,6900.72,703.787,5738.76,6602.7,3177.16
87.05,6902.11,705.179,5740.15,6604.09,3178.55
87.1,6903.5,706.571,5741.54,6605.47,3179.94
87.15,6904.89,707.962,5742.93,6606.86,3181.33
87.2,6906.28,709.354,5744.32,6608.25,3182.72
87.25,6907.67,710.746,5745.71,6609.63,3184.11
87.3,6909.06,712.138,5747.1,6611.02,3185.5
87.35,6910.45,713.529,5748.49,6612.41,3186.9
87.4,6911.84,714.921,5749.88,6613.8,3188.29
87.45,6913.22,716.313,5751.27,6615.18,3189.68
87.5,6914.61,717.704,5752.66,6616.57,3191.07
87.55,6916,719.096,5754.05,6617.96,3192.46
87.6,6917.39,720.488,5755.44,6619.34,3193.85
87.65,6918.78,721.88,5756.83,6620.73,3195.24
87.7,6920.17,723.271,5758.22,6622.12,3196.64
87.75,6921.56,724.663,5759.61,6623.5,3198.03
87.8,6922.95,726.055,5761,6624.89,3199.42
87.85,6924.34,727.447,5762.39,6626.28,3200.81
87.9,6925.72,728.838,5763.78,6627.66,3202.2
87.95,6927.11,730.23,5765.17,6629.05,3203.59
88,6928.5,731.622,5766.56,6630.44,3204.98
88.05,6929.89,733.014,5767.95,6631.83,3206.38
88.1,6931.28,734.405,5769.34,6633.21,3207.77
88.15,6932.67,735.797,5770.73,6634.6,3209.16
88.2,6934.06,737.189,5772.12,6635.99,3210.55
88.25,6935.45,738.58,5773.51,6637.37,3211.94
88.3,6936.84,739.972,5774.9,6638.76,3213.33
88.35,6938.22,741.364,5776.29,6640.15,3214.72
88.4,6939.61,742.756,5777.68,6641.53,3216.12
88.45,6941,744.147,5779.07,6642.92,3217.51
88.5,6942.39,745.539,5780.46,6644.31,3218.9
88.55,6943.78,746.931,5781.85,6645.69,3220.29
88.6,6945.17,748.323,5783.24,6647.08,3221.68
88.65,6946.56,749.714,5784.63,6648.47,3223.07
88.7,6947.95,751.106,5786.02,6649.86,3224.46
88.75,6949.34,752.498,5787.41,6651.24,3225.86
88.8,6950.72,753.89,5788.8,6652.63,3227.25
88.85,6952.11,755.281,5790.19,6654.02,3228.64
88.9,6953.5,756.673,5791.58,6655.4,3230.03
88.95,6954.89,758.065,5792.97,6656.79,3231.42
89,6956.28,759.456,5794.36,6658.18,3232.81
89.05,6957.67,760.848,5795.75,6659.56,3234.2
89.1,6959.06,762.24,5797.14,6660.95,3235.6
89.15,6960.45,763.632,5798.53,6662.34,3236.99
89.2,6961.84,765.023,5799.92,6663.72,3238.38
89.25,6963.22,766.415,5801.31,6665.11,3239.77
89.3,6964.61,767.807,5802.7,6666.5,3241.16
89.35,6966,769.199,5804.09,6667.88,3242.55
89.4,6967.39,770.59,5805.48,6669.27,3243.94
89.45,6968.78,771.982,5806.87,6670.66,3245.34
89.5,6970.17,773.374,5808.26,6672.05,3246.73
89.55,6971.56,774.766,5809.65,6673.43,3248.12
89.6,6972.95,776.157,5811.04,6674.82,3249.51
89.65,6974.34,777.549,5812.43,6676.21,3250.9
89.7,6975.72,778.941,5813.82,6677.59,3252.29
89.75,6977.11,780.332,5815.21,6678.98,3253.68
89.8,6978.5,781.724,5816.6,6680.37,3255.08
89.85,6979.89,783.116,5817.99,6681.75,3256.47
89.9,6981.28,784.508,5819.38,6683.14,3257.86
89.95,6982.67,785.899,5820.77,6684.53,3259.25
90,6984.06,787.291,5822.16,6685.91,3260.64
90.05,6985.45,788.683,5823.55,6687.3,3262.03
90.1,6986.84,790.075,5824.94,6688.69,3263.42
90.15,6988.22,791.466,5826.33,6690.08,3264.82
90.2,6989.61,792.858,5827.72,6691.46,3266.21
90.25,6991,794.25,5829.11,6692.85,3267.6
90.3,6992.39,795.641,5830.5,6694.24,3268.99
90.35,6993.78,797.033,5831.89,6695.62,3270.38
90.4,6995.17,798.425,5833.28,6697.01,3271.77
90.45,6996.56,799.817,5834.67,6698.4,3273.17
90.5,6997.95,801.208,5836.06,6699.78,3274.56
90.55,6999.34,802.6,5837.45,6701.17,3275.95
90.6,7000.72,803.992,5838.84,6702.56,3277.34
90.65,7002.11,805.384,5840.23,6703.95,3278.73
90.7,7003.5,806.775,5841.62,6705.33,3280.12
90.75,7004.89,808.167,5843.01,6706.72,3281.51
90.8,7006.28,809.559,5844.4,6708.11,3282.91
90.85,7007.67,810.95,5845.79,6709.49,3284.3
90.9,7009.06,812.342,5847.18,6710.88,3285.69
90.95,7010.45,813.734,5848.57,6712.27,3287.08
91,7011.84,815.126,5849.96,6713.65,3288.47
91.05,7013.22,816.517,5851.35,6715.04,3289.86
91.1,7014.61,817.909,5852.74,6716.43,3291.25
91.15,7016,819.301,5854.13,6717.81,3292.65
91.2,7017.39,820.693,5855.52,6719.2,3294.04
91.25,7018.78,822.084,5856.91,6720.59,3295.43
91.3,7020.17,823.476,5858.3,6721.98,3296.82
91.35,7021.56,824.868,5859.69,6723.36,3298.21
91.4,7022.95,826.26,5861.09,6724.75,3299.6
91.45,7024.34,827.651,5862.48,6726.14,3300.99
91.5,7025.72,829.043,5863.87,6727.52,3302.39
91.55,7027.11,830.435,5865.26,6728.91,3303.78
91.6,7028.5,831.826,5866.65,6730.3,3305.17
91.65,7029.89,833.218,5868.04,6731.68,3306.56
91.7,7031.28,834.61,5869.43,6733.07,3307.95
91.75,7032.67,836.002,5870.82,6734.46,3309.34
91.8,7034.06,837.393,5872.21,6735.84,3310.73
91.85,7035.45,838.785,5873.6,6737.23,3312.13
91.9,7036.84,840.177,5874.99,6738.62,3313.52
91.95,7038.22,841.569,5876.38,6740.01,3314.91
92,7039.61,842.96,5877.77,6741.39,3316.3
92.05,7041,844.352,5879.16,6742.78,3317.69
92.1,7042.39,845.744,5880.55,6744.17,3319.08
92.15,7043.78,847.135,5881.94,6745.55,3320.47
92.2,7045.17,848.527,5883.33,6746.94,3321.87
92.25,7046.56,849.919,5884.72,6748.33,3323.26
92.3,7047.95,851.311,5886.11,6749.71,3324.65
92.35,7049.34,852.702,5887.5,6751.1,3326.04
92.4,7050.72,854.094,5888.89,6752.49,3327.43
92.45,7052.11,855.486,5890.28,6753.87,3328.82
92.5,7053.5,856.878,5891.67,6755.26,3330.21
92.55,7054.89,858.269,5893.06,6756.65,3331.61
92.6,7056.28,859.661,5894.45,6758.04,3333
92.65,7057.67,861.053,5895.84,6759.42,3334.39
92.7,7059.06,862.444,5897.23,6760.81,3335.78
92.75,7060.45,863.836,5898.62,6762.2,3337.17
92.8,7061.84,865.228,5900.01,6763.58,3338.56
92.85,7063.22,866.62,5901.4,6764.97,3339.95
92.9,7064.61,868.011,5902.79,6766.36,3341.35
92.95,7066,869.403,5904.18,6767.74,3342.74
93,7067.39,870.795,5905.57,6769.13,3344.13
93.05,7068.78,872.186,5906.96,6770.52,3345.52
93.1,7070.17,873.578,5908.35,6771.9,3346.91
93.15,7071.56,874.97,5909.74,6773.29,3348.3
93.2,7072.95,876.362,5911.13,6774.68,3349.69
93.25,7074.34,877.753,5912.52,6776.07,3351.09
93.3,7075.72,879.145,5913.91,6777.45,3352.48
93.35,7077.11,880.537,5915.3,6778.84,3353.87
93.4,7078.5,881.929,5916.69,6780.23,3355.26
93.45,7079.89,883.32,5918.08,6781.61,3356.65
93.5,7081.28,884.712,5919.47,6783,3358.04
93.55,7082.67,886.104,5920.86,6784.39,3359.43
93.6,7084.06,887.495,5922.25,6785.77,3360.83
93.65,7085.45,888.887,5923.64,6787.16,3362.22
93.7,7086.84,890.279,5925.03,6788.55,3363.61
93.75,7088.22,891.671,5926.42,6789.94,3365
93.8,7089.61,893.062,5927.81,6791.32,3366.39
93.85,7091,894.454,5929.2,6792.71,3367.78
93.9,7092.39,895.846,5930.59,6794.1,3369.17
93.95,7093.78,897.238,5931.98,6795.48,3370.57
94,7095.17,898.629,5933.37,6796.87,3371.96
94.05,7096.56,900.021,5934.76,6798.26,3373.35
94.1,7097.95,901.413,5936.15,6799.64,3374.74
94.15,7099.34,902.804,5937.54,6801.03,3376.13
94.2,7100.72,904.196,5938.93,6802.42,3377.52
94.25,7102.11,905.588,5940.32,6803.8,3378.91
94.3,7103.5,906.98,5941.71,6805.19,3380.31
94.35,7104.89,908.371,5943.1,6806.58,3381.7
94.4,7106.28,909.763,5944.49,6807.97,3383.09
94.45,7107.67,911.155,5945.88,6809.35,3384.48
94.5,7109.06,912.547,5947.27,6810.74,3385.87
94.55,7110.45,913.938,5948.66,6812.13,3387.26
94.6,7111.84,915.33,5950.05,6813.51,3388.65
94.65,7113.22,916.722,5951.44,6814.9,3390.05
94.7,7114.61,918.113,5952.83,6816.29,3391.44
94.75,7116,919.505,5954.22,6817.67,3392.83
94.8,7117.39,920.897,5955.61,6819.06,3394.22
94.85,7118.78,922.289,5957,6820.45,3395.61
94.9,7120.17,923.68,5958.39,6821.83,3397
94.95,7121.56,925.072,5959.78,6823.22,3398.39
95,7122.95,926.464,5961.17,6824.61,3399.79
95.05,7124.34,927.855,5962.56,6826,3401.18
95.1,7125.72,929.247,5963.95,6827.38,3402.57
95.15,7127.11,930.639,5965.34,6828.77,3403.96
95.2,7128.5,932.031,5966.73,6830.16,3405.35
95.25,7129.89,933.422,5968.12,6831.54,3406.74
95.3,7131.28,934.814,5969.51,6832.93,3408.13
95.35,7132.67,936.206,5970.9,6834.32,3409.53
95.4,7134.06,937.598,5972.29,6835.7,3410.92
95.45,7135.45,938.989,5973.68,6837.09,3412.31
95.5,7136.84,940.381,5975.07,6838.48,3413.7
95.55,7138.22,941.773,5976.46,6839.87,3415.09
95.6,7139.61,943.164,5977.85,6841.25,3416.48
95.65,7141,944.556,5979.24,6842.64,3417.87
95.7,7142.39,945.948,5980.63,6844.03,3419.27
95.75,7143.78,947.34,5982.02,6845.41,3420.66
95.8,7145.17,948.731,5983.41,6846.8,3422.05
95.85,7146.56,950.123,5984.8,6848.19,3423.44
95.9,7147.95,951.515,5986.19,6849.57,3424.83
95.95,7149.34,952.906,5987.58,6850.96,3426.22
96,7150.72,954.298,5988.97,6852.35,3427.61
96.05,7152.11,955.69,5990.36,6853.73,3429.01
96.1,7153.5,957.082,5991.75,6855.12,3430.4
96.15,7154.89,958.473,5993.14,6856.51,3431.79
96.2,7156.28,959.865,5994.53,6857.9,3433.18
96.25,7157.67,961.257,5995.92,6859.28,3434.57
96.3,7159.06,962.649,5997.31,6860.67,3435.96
96.35,7160.45,964.04,5998.7,6862.06,3437.35
96.4,7161.84,965.432,6000.09,6863.44,3438.75
96.45,7163.22,966.824,6001.48,6864.83,3440.14
96.5,7164.61,968.215,6002.87,6866.22,3441.53
96.55,7166,969.607,6004.26,6867.6,3442.92
96.6,7167.39,970.999,6005.65,6868.99,3444.31
96.65,7168.78,972.391,6007.04,6870.38,3445.7
96.7,7170.17,973.782,6008.43,6871.77,3447.09
96.75,7171.56,975.174,6009.82,6873.15,3448.49
96.8,7172.95,976.566,6011.21,6874.54,3449.88
96.85,7174.34,977.957,6012.6,6875.93,3451.27
96.9,7175.72,979.349,6013.99,6877.31,3452.66
96.95,7177.11,980.741,6015.38,6878.7,3454.05
97,7178.5,982.133,6016.77,6880.09,3455.44
97.05,7179.89,983.524,6018.16,6881.47,3456.84
97.1,7181.28,984.916,6019.55,6882.86,3458.23
97.15,7182.67,986.308,6020.94,6884.25,3459.62
97.2,7184.06,987.699,6022.33,6885.63,3461.01
97.25,7185.45,989.091,6023.72,6887.02,3462.4
97.3,7186.84,990.483,6025.11,6888.41,3463.79
97.35,7188.22,991.875,6026.5,6889.8,3465.18
97.4,7189.61,993.266,6027.89,6891.18,3466.58
97.45,7191,994.658,6029.28,6892.57,3467.97
97.5,7192.39,996.05,6030.67,6893.96,3469.36
97.55,7193.78,997.442,6032.06,6895.34,3470.75
97.6,7195.17,998.833,6033.45,6896.73,3472.14
97.65,7196.56,1000.22,6034.84,6898.12,3473.53
97.7,7197.95,1001.62,6036.23,6899.5,3474.92
97.75,7199.34,1003.01,6037.62,6900.89,3476.32
97.8,7200.72,1004.4,6039.01,6902.28,3477.71
97.85,7202.11,1005.79,6040.4,6903.67,3479.1
97.9,7203.5,1007.18,6041.79,6905.05,3480.49
97.95,7204.89,1008.58,6043.18,6906.44,3481.88
98,7206.28,1009.97,6044.57,6907.83,3483.27
98.05,7207.67,1011.36,6045.96,6909.21,3484.66
98.1,7209.06,1012.75,6047.35,6910.6,3486.06
98.15,7210.45,1014.14,6048.74,6911.99,3487.45
98.2,7211.84,1015.53,6050.13,6913.37,3488.84
98.25,7213.22,1016.93,6051.52,6914.76,3490.23
98.3,7214.61,1018.32,6052.91,6916.15,3491.62
98.35,7216,1019.71,6054.3,6917.53,3493.01
98.4,7217.39,1021.1,6055.69,6918.92,3494.4
98.45,7218.78,1022.49,6057.08,6920.31,3495.8
98.5,7220.17,1023.88,6058.47,6921.7,3497.19
98.55,7221.56,1025.28,6059.86,6923.08,3498.58
98.6,7222.95,1026.67,6061.25,6924.47,3499.97
98.65,7224.34,1028.06,6062.64,6925.86,3501.36
98.7,7225.72,1029.45,6064.03,6927.24,3502.75
98.75,7227.11,1030.84,6065.42,6928.63,3504.14
98.8,7228.5,1032.23,6066.81,6930.02,3505.54
98.85,7229.89,1033.63,6068.2,6931.4,3506.93
98.9,7231.28,1035.02,6069.59,6932.79,3508.32
98.95,7232.67,1036.41,6070.98,6934.18,3509.71
99,7234.06,1037.8,6072.37,6935.57,3511.1
99.05,7235.45,1039.19,6073.76,6936.95,3512.49
99.1,7236.84,1040.58,6075.15,6938.34,3513.88
99.15,7238.22,1041.98,6076.54,6939.73,3515.28
99.2,7239.61,1043.37,6077.93,6941.11,3516.67
99.25,7241,1044.76,6079.32,6942.5,3518.06
99.3,7242.39,1046.15,6080.71,6943.89,3519.45
99.35,7243.78,1047.54,6082.1,6945.27,3520.84
99.4,7245.17,1048.94,6083.49,6946.66,3522.23
99.45,7246.56,1050.33,6084.88,6948.05,3523.62
99.5,7247.95,1051.72,6086.27,6949.44,3525.02
99.55,7249.34,1053.11,6087.66,6950.82,3526.41
99.6,7250.72,1054.5,6089.05,6952.21,3527.8
99.65,7252.11,1055.89,6090.44,6953.6,3529.19
99.7,7253.5,1057.29,6091.83,6954.98,3530.58
99.75,7254.89,1058.68,6093.22,6956.37,3531.97
99.8,7256.28,1060.07,6094.61,6957.76,3533.36
99.85,7257.67,1061.46,6096,6959.14,3534.76
99.9,7259.06,1062.85,6097.39,6960.53,3536.15
99.95,7260.45,1064.24,6098.78,6961.92,3537.54
100,7261.84,1065.64,6100.17,6963.31,3538.93
100.05,7263.22,1067.03,6101.56,6964.69,3540.32
100.1,7264.61,1068.42,6102.95,6966.08,3541.71
100.15,7266,1069.81,6104.34,6967.47,3543.1
100.2,7267.39,1071.2,6105.73,6968.85,3544.5
100.25,7268.78,1072.59,6107.12,6970.24,3545.89
100.3,7270.17,1073.99,6108.51,6971.63,3547.28
100.35,7271.56,1075.38,6109.9,6973.01,3548.67
100.4,7272.95,1076.77,6111.29,6974.4,3550.06
100.45,7274.34,1078.16,6112.68,6975.79,3551.45
100.5,7275.72,1079.55,6114.07,6977.17,3552.84
100.55,7277.11,1080.94,6115.46,6978.56,3554.24
100.6,7278.5,1082.34,6116.85,6979.95,3555.63
100.65,7279.89,1083.73,6118.24,6981.34,3557.02
100.7,7281.28,1085.12,6119.63,6982.72,3558.41
100.75,7282.67,1086.51,6121.03,6984.11,3559.8
100.8,7284.06,1087.9,6122.42,6985.5,3561.19
100.85,7285.45,1089.29,6123.81,6986.88,3562.58
100.9,7286.84,1090.69,6125.2,6988.27,3563.98
100.95,7288.22,1092.08,6126.59,6989.66,3565.37
101,7289.61,1093.47,6127.98,6991.04,3566.76
101.05,7291,1094.86,6129.37,6992.43,3568.15
101.1,7292.39,1096.25,6130.76,6993.82,3569.54
101.15,7293.78,1097.65,6132.15,6995.21,3570.93
101.2,7295.17,1099.04,6133.54,6996.59,3572.32
101.25,7296.56,1100.43,6134.93,6997.98,3573.72
101.3,7297.95,1101.82,6136.32,6999.37,3575.11
101.35,7299.34,1103.21,6137.71,7000.75,3576.5
101.4,7300.72,1104.6,6139.1,7002.14,3577.89
101.45,7302.11,1106,6140.49,7003.53,3579.28
101.5,7303.5,1107.39,6141.88,7004.91,3580.67
101.55,7304.89,1108.78,6143.27,7006.3,3582.06
101.6,7306.28,1110.17,6144.66,7007.69,3583.46
101.65,7307.67,1111.56,6146.05,7009.08,3584.85
101.7,7309.06,1112.95,6147.44,7010.46,3586.24
101.75,7310.45,1114.35,6148.83,7011.85,3587.63
101.8,7311.84,1115.74,6150.22,7013.24,3589.02
101.85,7313.22,1117.13,6151.61,7014.62,3590.41
101.9,7314.61,1118.52,6153,7016.01,3591.8
101.95,7316,1119.91,6154.39,7017.4,3593.2
102,7317.39,1121.3,6155.78,7018.78,3594.59
102.05,7318.78,1122.7,6157.17,7020.17,3595.98
102.1,7320.17,1124.09,6158.56,7021.56,3597.37
102.15,7321.56,1125.48,6159.95,7022.95,3598.76
102.2,7322.95,1126.87,6161.34,7024.33,3600.15
102.25,7324.34,1128.26,6162.73,7025.72,3601.54
102.3,7325.72,1129.65,6164.12,7027.11,3602.94
102.35,7327.11,1131.05,6165.51,7028.49,3604.33
102.4,7328.5,1132.44,6166.9,7029.88,3605.72
102.45,7329.89,1133.83,6168.29,7031.27,3607.11
102.5,7331.28,1135.22,6169.68,7032.65,3608.5
102.55,7332.67,1136.61,6171.07,7034.04,3609.89
102.6,7334.06,1138,6172.46,7035.43,3611.28
102.65,7335.45,1139.4,6173.85,7036.82,3612.68
102.7,7336.84,1140.79,6175.24,7038.2,3614.07
102.75,7338.22,1142.18,6176.63,7039.59,3615.46
102.8,7339.61,1143.57,6178.02,7040.98,3616.85
102.85,7341,1144.96,6179.41,7042.36,3618.24
102.9,7342.39,1146.36,6180.8,7043.75,3619.63
102.95,7343.78,1147.75,6182.19,7045.14,3621.02
103,7345.17,1149.14,6183.58,7046.52,3622.42
103.05,7346.56,1150.53,6184.97,7047.91,3623.81
103.1,7347.95,1151.92,6186.36,7049.3,3625.2
103.15,7349.34,1153.31,6187.75,7050.68,3626.59
103.2,7350.72,1154.71,6189.14,7052.07,3627.98
103.25,7352.11,1156.1,6190.53,7053.46,3629.37
103.3,7353.5,1157.49,6191.92,7054.85,3630.76
103.35,7354.89,1158.88,6193.31,7056.23,3632.16
103.4,7356.28,1160.27,6194.7,7057.62,3633.55
103.45,7357.67,1161.66,6196.09,7059.01,3634.94
103.5,7359.06,1163.06,6197.48,7060.39,3636.33
103.55,7360.45,1164.45,6198.87,7061.78,3637.72
103.6,7361.84,1165.84,6200.26,7063.17,3639.11
103.65,7363.22,1167.23,6201.65,7064.55,3640.5
103.7,7364.61,1168.62,6203.04,7065.94,3641.9
103.75,7366,1170.01,6204.43,7067.33,3643.29
103.8,7367.39,1171.41,6205.82,7068.72,3644.68
103.85,7368.78,1172.8,6207.21,7070.1,3646.07
103.9,7370.17,1174.19,6208.6,7071.49,3647.46
103.95,7371.56,1175.58,6209.99,7072.88,3648.85
104,7372.95,1176.97,6211.38,7074.26,3650.24
104.05,7374.34,1178.36,6212.77,7075.65,3651.64
104.1,7375.72,1179.76,6214.16,7077.04,3653.03
104.15,7377.11,1181.15,6215.55,7078.42,3654.42
104.2,7378.5,1182.54,6216.94,7079.81,3655.81
104.25,7379.89,1183.93,6218.33,7081.2,3657.2
104.3,7381.28,1185.32,6219.72,7082.59,3658.59
104.35,7382.67,1186.71,6221.11,7083.97,3659.98
104.4,7384.06,1188.11,6222.5,7085.36,3661.37
