time,N1,N2,N3,N4,N5,N6,N7,N8
124,2252.09,7499.68,8399.34,3382.6,8295.38,2485.84,242.53,7204.88
124.05,2253.48,7501.07,8400.73,3383.99,8296.77,2487.23,243.92,7206.27
124.1,2254.87,7502.46,8402.11,3385.39,8298.16,2488.62,245.309,7207.66
124.15,2256.26,7503.85,8403.5,3386.78,8299.55,2490,246.699,7209.05
124.2,2257.65,7505.23,8404.89,3388.18,8300.94,2491.39,248.089,7210.43
124.25,2259.04,7506.62,8406.28,3389.57,8302.33,2492.78,249.479,7211.82
124.3,2260.42,7508.01,8407.67,3390.97,8303.72,2494.17,250.868,7213.21
124.35,2261.81,7509.4,8409.06,3392.36,8305.11,2495.56,252.258,7214.6
124.4,2263.2,7510.79,8410.45,3393.76,8306.5,2496.95,253.648,7215.99
124.45,2264.59,7512.18,8411.84,3395.15,8307.89,2498.34,255.037,7217.37
124.5,2265.98,7513.57,8413.23,3396.55,8309.28,2499.73,256.427,7218.76
124.55,2267.37,7514.96,8414.61,3397.94,8310.67,2501.12,257.817,7220.15
124.6,2268.76,7516.35,8416,3399.34,8312.05,2502.5,259.207,7221.54
124.65,2270.15,7517.73,8417.39,3400.73,8313.44,2503.89,260.596,7222.92
124.7,2271.54,7519.12,8418.78,3402.13,8314.83,2505.28,261.986,7224.31
124.75,2272.93,7520.51,8420.17,3403.52,8316.22,2506.67,263.376,7225.7
124.8,2274.32,7521.9,8421.56,3404.92,8317.61,2508.06,264.766,7227.09
124.85,2275.71,7523.29,8422.95,3406.31,8319,2509.45,266.155,7228.48
124.9,2277.1,7524.68,8424.34,3407.71,8320.39,2510.84,267.545,7229.86
124.95,2278.49,7526.07,8425.73,3409.1,8321.78,2512.23,268.935,7231.25
125,2279.88,7527.46,8427.11,3410.5,8323.17,2513.62,270.325,7232.64
125.05,2281.27,7528.85,8428.5,3411.89,8324.56,2515,271.714,7234.03
125.1,2282.66,7530.23,8429.89,3413.29,8325.95,2516.39,273.104,7235.41
125.15,2284.04,7531.62,8431.28,3414.68,8327.34,2517.78,274.494,7236.8
125.2,2285.43,7533.01,8432.67,3416.08,8328.73,2519.17,275.883,7238.19
125.25,2286.82,7534.4,8434.06,3417.47,8330.12,2520.56,277.273,7239.58
125.3,2288.21,7535.79,8435.45,3418.87,8331.51,2521.95,278.663,7240.96
125.35,2289.6,7537.18,8436.84,3420.26,8332.9,2523.34,280.053,7242.35
125.4,2290.99,7538.57,8438.23,3421.66,8334.29,2524.73,281.442,7243.74
125.45,2292.38,7539.96,8439.61,3423.06,8335.68,2526.12,282.832,7245.13
125.5,2293.77,7541.35,8441,3424.45,8337.07,2527.5,284.222,7246.52
125.55,2295.16,7542.73,8442.39,3425.85,8338.45,2528.89,285.612,7247.9
125.6,2296.55,7544.12,8443.78,3427.24,8339.84,2530.28,287.001,7249.29
125.65,2297.94,7545.51,8445.17,3428.64,8341.23,2531.67,288.391,7250.68
125.7,2299.33,7546.9,8446.56,3430.03,8342.62,2533.06,289.781,7252.07
125.75,2300.72,7548.29,8447.95,3431.43,8344.01,2534.45,291.171,7253.45
125.8,2302.11,7549.68,8449.34,3432.82,8345.4,2535.84,292.56,7254.84
125.85,2303.5,7551.07,8450.73,3434.22,8346.79,2537.23,293.95,7256.23
125.9,2304.89,7552.46,8452.11,3435.61,8348.18,2538.62,295.34,7257.62
125.95,2306.28,7553.85,8453.5,3437.01,8349.57,2540,296.729,7259.01
126,2307.66,7555.23,8454.89,3438.4,8350.96,2541.39,298.119,7260.39
126.05,2309.05,7556.62,8456.28,3439.8,8352.35,2542.78,299.509,7261.78
126.1,2310.44,7558.01,8457.67,3441.19,8353.74,2544.17,300.899,7263.17
126.15,2311.83,7559.4,8459.06,3442.59,8355.13,2545.56,302.288,7264.56
126.2,2313.22,7560.79,8460.45,3443.98,8356.52,2546.95,303.678,7265.94
126.25,2314.61,7562.18,8461.84,3445.38,8357.91,2548.34,305.068,7267.33
126.3,2316,7563.57,8463.23,3446.77,8359.3,2549.73,306.458,7268.72
126.35,2317.39,7564.96,8464.61,3448.17,8360.69,2551.12,307.847,7270.11
126.4,2318.78,7566.35,8466,3449.56,8362.08,2552.5,309.237,7271.49
126.45,2320.17,7567.73,8467.39,3450.96,8363.46,2553.89,310.627,7272.88
126.5,2321.56,7569.12,8468.78,3452.35,8364.85,2555.28,312.016,7274.27
126.55,2322.95,7570.51,8470.17,3453.75,8366.24,2556.67,313.406,7275.66
126.6,2324.34,7571.9,8471.56,3455.14,8367.63,2558.06,314.796,7277.05
126.65,2325.73,7573.29,8472.95,3456.54,8369.02,2559.45,316.186,7278.43
126.7,2327.12,7574.68,8474.34,3457.93,8370.41,2560.84,317.575,7279.82
126.75,2328.51,7576.07,8475.73,3459.33,8371.8,2562.23,318.965,7281.21
126.8,2329.9,7577.46,8477.11,3460.72,8373.19,2563.62,320.355,7282.6
126.85,2331.28,7578.85,8478.5,3462.12,8374.58,2565,321.745,7283.98
126.9,2332.67,7580.23,8479.89,3463.51,8375.97,2566.39,323.134,7285.37
126.95,2334.06,7581.62,8481.28,3464.91,8377.36,2567.78,324.524,7286.76
127,2335.45,7583.01,8482.67,3466.3,8378.75,2569.17,325.914,7288.15
127.05,2336.84,7584.4,8484.06,3467.7,8380.14,2570.56,327.303,7289.54
127.1,2338.23,7585.79,8485.45,3469.09,8381.53,2571.95,328.693,7290.92
127.15,2339.62,7587.18,8486.84,3470.49,8382.92,2573.34,330.083,7292.31
127.2,2341.01,7588.57,8488.23,3471.88,8384.31,2574.73,331.473,7293.7
127.25,2342.4,7589.96,8489.61,3473.28,8385.7,2576.12,332.862,7295.09
127.3,2343.79,7591.35,8491,3474.68,8387.09,2577.5,334.252,7296.47
127.35,2345.18,7592.73,8492.39,3476.07,8388.48,2578.89,335.642,7297.86
127.4,2346.57,7594.12,8493.78,3477.47,8389.86,2580.28,337.032,7299.25
127.45,2347.96,7595.51,8495.17,3478.86,8391.25,2581.67,338.421,7300.64
127.5,2349.35,7596.9,8496.56,3480.26,8392.64,2583.06,339.811,7302.03
127.55,2350.74,7598.29,8497.95,3481.65,8394.03,2584.45,341.201,7303.41
127.6,2352.13,7599.68,8499.34,3483.05,8395.42,2585.84,342.591,7304.8
127.65,2353.52,7601.07,8500.73,3484.44,8396.81,2587.23,343.98,7306.19
127.7,2354.9,7602.46,8502.11,3485.84,8398.2,2588.62,345.37,7307.58
127.75,2356.29,7603.85,8503.5,3487.23,8399.59,2590,346.76,7308.96
127.8,2357.68,7605.23,8504.89,3488.63,8400.98,2591.39,348.149,7310.35
127.85,2359.07,7606.62,8506.28,3490.02,8402.37,2592.78,349.539,7311.74
127.9,2360.46,7608.01,8507.67,3491.42,8403.76,2594.17,350.929,7313.13
127.95,2361.85,7609.4,8509.06,3492.81,8405.15,2595.56,352.319,7314.51
128,2363.24,7610.79,8510.45,3494.21,8406.54,2596.95,353.708,7315.9
128.05,2364.63,7612.18,8511.84,3495.6,8407.93,2598.34,355.098,7317.29
128.1,2366.02,7613.57,8513.23,3497,8409.32,2599.73,356.488,7318.68
128.15,2367.41,7614.96,8514.61,3498.39,8410.71,2601.12,357.878,7320.07
128.2,2368.8,7616.35,8516,3499.79,8412.1,2602.5,359.267,7321.45
128.25,2370.19,7617.73,8517.39,3501.18,8413.49,2603.89,360.657,7322.84
128.3,2371.58,7619.12,8518.78,3502.58,8414.87,2605.28,362.047,7324.23
128.35,2372.97,7620.51,8520.17,3503.97,8416.26,2606.67,363.436,7325.62
128.4,2374.36,7621.9,8521.56,3505.37,8417.65,2608.06,364.826,7327
128.45,2375.75,7623.29,8522.95,3506.76,8419.04,2609.45,366.216,7328.39
128.5,2377.14,7624.68,8524.34,3508.16,8420.43,2610.84,367.606,7329.78
128.55,2378.52,7626.07,8525.73,3509.55,8421.82,2612.23,368.995,7331.17
128.6,2379.91,7627.46,8527.11,3510.95,8423.21,2613.62,370.385,7332.56
128.65,2381.3,7628.85,8528.5,3512.34,8424.6,2615,371.775,7333.94
128.7,2382.69,7630.23,8529.89,3513.74,8425.99,2616.39,373.165,7335.33
128.75,2384.08,7631.62,8531.28,3515.13,8427.38,2617.78,374.554,7336.72
128.8,2385.47,7633.01,8532.67,3516.53,8428.77,2619.17,375.944,7338.11
128.85,2386.86,7634.4,8534.06,3517.92,8430.16,2620.56,377.334,7339.49
128.9,2388.25,7635.79,8535.45,3519.32,8431.55,2621.95,378.723,7340.88
128.95,2389.64,7637.18,8536.84,3520.71,8432.94,2623.34,380.113,7342.27
129,2391.03,7638.57,8538.23,3522.11,8434.33,2624.73,381.503,7343.66
129.05,2392.42,7639.96,8539.61,3523.5,8435.72,2626.12,382.893,7345.05
129.1,2393.81,7641.35,8541,3524.9,8437.11,2627.5,384.282,7346.43
129.15,2395.2,7642.73,8542.39,3526.29,8438.5,2628.89,385.672,7347.82
129.2,2396.59,7644.12,8543.78,3527.69,8439.89,2630.28,387.062,7349.21
129.25,2397.98,7645.51,8545.17,3529.09,8441.27,2631.67,388.452,7350.6
129.3,2399.37,7646.9,8546.56,3530.48,8442.66,2633.06,389.841,7351.98
129.35,2400.76,7648.29,8547.95,3531.88,8444.05,2634.45,391.231,7353.37
129.4,2402.14,7649.68,8549.34,3533.27,8445.44,2635.84,392.621,7354.76
129.45,2403.53,7651.07,8550.73,3534.67,8446.83,2637.23,394.01,7356.15
129.5,2404.92,7652.46,8552.11,3536.06,8448.22,2638.62,395.4,7357.53
129.55,2406.31,7653.85,8553.5,3537.46,8449.61,2640,396.79,7358.92
129.6,2407.7,7655.23,8554.89,3538.85,8451,2641.39,398.18,7360.31
129.65,2409.09,7656.62,8556.28,3540.25,8452.39,2642.78,399.569,7361.7
129.7,2410.48,7658.01,8557.67,3541.64,8453.78,2644.17,400.959,7363.09
129.75,2411.87,7659.4,8559.06,3543.04,8455.17,2645.56,402.349,7364.47
129.8,2413.26,7660.79,8560.45,3544.43,8456.56,2646.95,403.738,7365.86
129.85,2414.65,7662.18,8561.84,3545.83,8457.95,2648.34,405.128,7367.25
129.9,2416.04,7663.57,8563.23,3547.22,8459.34,2649.73,406.518,7368.64
129.95,2417.43,7664.96,8564.61,3548.62,8460.73,2651.12,407.908,7370.02
130,2418.82,7666.35,8566,3550.01,8462.12,2652.5,409.297,7371.41
130.05,2420.21,7667.73,8567.39,3551.41,8463.51,2653.89,410.687,7372.8
130.1,2421.6,7669.12,8568.78,3552.8,8464.9,2655.28,412.077,7374.19
130.15,2422.99,7670.51,8570.17,3554.2,8466.28,2656.67,413.467,7375.58
130.2,2424.38,7671.9,8571.56,3555.59,8467.67,2658.06,414.856,7376.96
130.25,2425.77,7673.29,8572.95,3556.99,8469.06,2659.45,416.246,7378.35
130.3,2427.15,7674.68,8574.34,3558.38,8470.45,2660.84,417.636,7379.74
130.35,2428.54,7676.07,8575.73,3559.78,8471.84,2662.23,419.025,7381.13
130.4,2429.93,7677.46,8577.11,3561.17,8473.23,2663.62,420.415,7382.51
130.45,2431.32,7678.85,8578.5,3562.57,8474.62,2665,421.805,7383.9
130.5,2432.71,7680.23,8579.89,3563.96,8476.01,2666.39,423.195,7385.29
130.55,2434.1,7681.62,8581.28,3565.36,8477.4,2667.78,424.584,7386.68
130.6,2435.49,7683.01,8582.67,3566.75,8478.79,2669.17,425.974,7388.07
130.65,2436.88,7684.4,8584.06,3568.15,8480.18,2670.56,427.364,7389.45
130.7,2438.27,7685.79,8585.45,3569.54,8481.57,2671.95,428.754,7390.84
130.75,2439.66,7687.18,8586.84,3570.94,8482.96,2673.34,430.143,7392.23
130.8,2441.05,7688.57,8588.23,3572.33,8484.35,2674.73,431.533,7393.62
130.85,2442.44,7689.96,8589.61,3573.73,8485.74,2676.12,432.923,7395
130.9,2443.83,7691.35,8591,3575.12,8487.13,2677.5,434.312,7396.39
130.95,2445.22,7692.73,8592.39,3576.52,8488.52,2678.89,435.702,7397.78
131,2446.61,7694.12,8593.78,3577.91,8489.91,2680.28,437.092,7399.17
131.05,2448,7695.51,8595.17,3579.31,8491.29,2681.67,438.482,7400.56
131.1,2449.39,7696.9,8596.56,3580.7,8492.68,2683.06,439.871,7401.94
131.15,2450.77,7698.29,8597.95,3582.1,8494.07,2684.45,441.261,7403.33
131.2,2452.16,7699.68,8599.34,3583.49,8495.46,2685.84,442.651,7404.72
131.25,2453.55,7701.07,8600.73,3584.89,8496.85,2687.23,444.041,7406.11
131.3,2454.94,7702.46,8602.11,3586.28,8498.24,2688.62,445.43,7407.49
131.35,2456.33,7703.85,8603.5,3587.68,8499.63,2690,446.82,7408.88
131.4,2457.72,7705.23,8604.89,3589.07,8501.02,2691.39,448.21,7410.27
131.45,2459.11,7706.62,8606.28,3590.47,8502.41,2692.78,449.599,7411.66
131.5,2460.5,7708.01,8607.67,3591.87,8503.8,2694.17,450.989,7413.05
131.55,2461.89,7709.4,8609.06,3593.26,8505.19,2695.56,452.379,7414.43
131.6,2463.28,7710.79,8610.45,3594.66,8506.58,2696.95,453.769,7415.82
131.65,2464.67,7712.18,8611.84,3596.05,8507.97,2698.34,455.158,7417.21
131.7,2466.06,7713.57,8613.23,3597.45,8509.36,2699.73,456.548,7418.6
131.75,2467.45,7714.96,8614.61,3598.84,8510.75,2701.12,457.938,7419.98
131.8,2468.84,7716.35,8616,3600.24,8512.14,2702.5,459.327,7421.37
131.85,2470.23,7717.73,8617.39,3601.63,8513.53,2703.89,460.717,7422.76
131.9,2471.62,7719.12,8618.78,3603.03,8514.92,2705.28,462.107,7424.15
131.95,2473.01,7720.51,8620.17,3604.42,8516.31,2706.67,463.497,7425.53
132,2474.39,7721.9,8621.56,3605.82,8517.69,2708.06,464.886,7426.92
132.05,2475.78,7723.29,8622.95,3607.21,8519.08,2709.45,466.276,7428.31
132.1,2477.17,7724.68,8624.34,3608.61,8520.47,2710.84,467.666,7429.7
132.15,2478.56,7726.07,8625.73,3610,8521.86,2712.23,469.056,7431.09
132.2,2479.95,7727.46,8627.11,3611.4,8523.25,2713.62,470.445,7432.47
132.25,2481.34,7728.85,8628.5,3612.79,8524.64,2715,471.835,7433.86
132.3,2482.73,7730.23,8629.89,3614.19,8526.03,2716.39,473.225,7435.25
132.35,2484.12,7731.62,8631.28,3615.58,8527.42,2717.78,474.614,7436.64
132.4,2485.51,7733.01,8632.67,3616.98,8528.81,2719.17,476.004,7438.02
132.45,2486.9,7734.4,8634.06,3618.37,8530.2,2720.56,477.394,7439.41
132.5,2488.29,7735.79,8635.45,3619.77,8531.59,2721.95,478.784,7440.8
132.55,2489.68,7737.18,8636.84,3621.16,8532.98,2723.34,480.173,7442.19
132.6,2491.07,7738.57,8638.23,3622.56,8534.37,2724.73,481.563,7443.58
132.65,2492.46,7739.96,8639.61,3623.95,8535.76,2726.12,482.953,7444.96
132.7,2493.85,7741.35,8641,3625.35,8537.15,2727.5,484.342,7446.35
132.75,2495.24,7742.73,8642.39,3626.74,8538.54,2728.89,485.732,7447.74
132.8,2496.63,7744.12,8643.78,3628.14,8539.93,2730.28,487.122,7449.13
132.85,2498.02,7745.51,8645.17,3629.53,8541.32,2731.67,488.512,7450.51
132.9,2499.4,7746.9,8646.56,3630.93,8542.7,2733.06,489.901,7451.9
132.95,2500.79,7748.29,8647.95,3632.32,8544.09,2734.45,491.291,7453.29
133,2502.18,7749.68,8649.34,3633.72,8545.48,2735.84,492.681,7454.68
133.05,2503.57,7751.07,8650.73,3635.11,8546.87,2737.23,494.071,7456.07
133.1,2504.96,7752.46,8652.11,3636.51,8548.26,2738.62,495.46,7457.45
133.15,2506.35,7753.85,8653.5,3637.9,8549.65,2740,496.85,7458.84
133.2,2507.74,7755.23,8654.89,3639.3,8551.04,2741.39,498.24,7460.23
133.25,2509.13,7756.62,8656.28,3640.69,8552.43,2742.78,499.629,7461.62
133.3,2510.52,7758.01,8657.67,3642.09,8553.82,2744.17,501.019,7463
133.35,2511.91,7759.4,8659.06,3643.48,8555.21,2745.56,502.409,7464.39
133.4,2513.3,7760.79,8660.45,3644.88,8556.6,2746.95,503.799,7465.78
133.45,2514.69,7762.18,8661.84,3646.27,8557.99,2748.34,505.188,7467.17
133.5,2516.08,7763.57,8663.23,3647.67,8559.38,2749.73,506.578,7468.56
133.55,2517.47,7764.96,8664.61,3649.06,8560.77,2751.12,507.968,7469.94
133.6,2518.86,7766.35,8666,3650.46,8562.16,2752.5,509.357,7471.33
133.65,2520.25,7767.73,8667.39,3651.85,8563.55,2753.89,510.747,7472.72
133.7,2521.64,7769.12,8668.78,3653.25,8564.94,2755.28,512.137,7474.11
133.75,2523.03,7770.51,8670.17,3654.64,8566.33,2756.67,513.527,7475.49
133.8,2524.41,7771.9,8671.56,3656.04,8567.71,2758.06,514.916,7476.88
133.85,2525.8,7773.29,8672.95,3657.43,8569.1,2759.45,516.306,7478.27
133.9,2527.19,7774.68,8674.34,3658.83,8570.49,2760.84,517.696,7479.66
133.95,2528.58,7776.07,8675.73,3660.22,8571.88,2762.23,519.085,7481.05
134,2529.97,7777.46,8677.11,3661.62,8573.27,2763.62,520.475,7482.43
134.05,2531.36,7778.85,8678.5,3663.02,8574.66,2765,521.865,7483.82
134.1,2532.75,7780.23,8679.89,3664.41,8576.05,2766.39,523.255,7485.21
134.15,2534.14,7781.62,8681.28,3665.81,8577.44,2767.78,524.644,7486.6
134.2,2535.53,7783.01,8682.67,3667.2,8578.83,2769.17,526.034,7487.98
134.25,2536.92,7784.4,8684.06,3668.6,8580.22,2770.56,527.424,7489.37
134.3,2538.31,7785.79,8685.45,3669.99,8581.61,2771.95,528.814,7490.76
134.35,2539.7,7787.18,8686.84,3671.39,8583,2773.34,530.203,7492.15
134.4,2541.09,7788.57,8688.23,3672.78,8584.39,2774.73,531.593,7493.54
134.45,2542.48,7789.96,8689.61,3674.18,8585.78,2776.12,532.983,7494.92
134.5,2543.87,7791.35,8691,3675.57,8587.17,2777.5,534.372,7496.31
134.55,2545.26,7792.73,8692.39,3676.97,8588.56,2778.89,535.762,7497.7
134.6,2546.65,7794.12,8693.78,3678.36,8589.95,2780.28,537.152,7499.09
134.65,2548.03,7795.51,8695.17,3679.76,8591.34,2781.67,538.542,7500.47
134.7,2549.42,7796.9,8696.56,3681.15,8592.72,2783.06,539.931,7501.86
134.75,2550.81,7798.29,8697.95,3682.55,8594.11,2784.45,541.321,7503.25
134.8,2552.2,7799.68,8699.34,3683.94,8595.5,2785.84,542.711,7504.64
134.85,2553.59,7801.07,8700.73,3685.34,8596.89,2787.23,544.1,7506.03
134.9,2554.98,7802.46,8702.11,3686.73,8598.28,2788.62,545.49,7507.41
134.95,2556.37,7803.85,8703.5,3688.13,8599.67,2790,546.88,7508.8
135,2557.76,7805.23,8704.89,3689.52,8601.06,2791.39,548.27,7510.19
135.05,2559.15,7806.62,8706.28,3690.92,8602.45,2792.78,549.659,7511.58
135.1,2560.54,7808.01,8707.67,3692.31,8603.84,2794.17,551.049,7512.96
135.15,2561.93,7809.4,8709.06,3693.71,8605.23,2795.56,552.439,7514.35
135.2,2563.32,7810.79,8710.45,3695.1,8606.62,2796.95,553.828,7515.74
135.25,2564.71,7812.18,8711.84,3696.5,8608.01,2798.34,555.218,7517.13
135.3,2566.1,7813.57,8713.23,3697.89,8609.4,2799.73,556.608,7518.52
135.35,2567.49,7814.96,8714.61,3699.29,8610.79,2801.12,557.998,7519.9
135.4,2568.88,7816.35,8716,3700.68,8612.18,2802.5,559.387,7521.29
135.45,2570.27,7817.73,8717.39,3702.08,8613.57,2803.89,560.777,7522.68
135.5,2571.66,7819.12,8718.78,3703.47,8614.96,2805.28,562.167,7524.07
135.55,2573.04,7820.51,8720.17,3704.87,8616.35,2806.67,563.557,7525.45
135.6,2574.43,7821.9,8721.56,3706.26,8617.73,2808.06,564.946,7526.84
135.65,2575.82,7823.29,8722.95,3707.66,8619.12,2809.45,566.336,7528.23
135.7,2577.21,7824.68,8724.34,3709.05,8620.51,2810.84,567.726,7529.62
135.75,2578.6,7826.07,8725.73,3710.45,8621.9,2812.23,569.115,7531.01
135.8,2579.99,7827.46,8727.11,3711.84,8623.29,2813.62,570.505,7532.39
135.85,2581.38,7828.85,8728.5,3713.24,8624.68,2815,571.895,7533.78
135.9,2582.77,7830.23,8729.89,3714.63,8626.07,2816.39,573.285,7535.17
135.95,2584.16,7831.62,8731.28,3716.03,8627.46,2817.78,574.674,7536.56
136,2585.55,7833.01,8732.67,3717.42,8628.85,2819.17,576.064,7537.94
136.05,2586.94,7834.4,8734.06,3718.82,8630.24,2820.56,577.454,7539.33
136.1,2588.33,7835.79,8735.45,3720.21,8631.63,2821.95,578.843,7540.72
136.15,2589.72,7837.18,8736.84,3721.61,8633.02,2823.34,580.233,7542.11
136.2,2591.11,7838.57,8738.23,3723,8634.41,2824.73,581.623,7543.5
136.25,2592.5,7839.96,8739.61,3724.4,8635.8,2826.12,583.013,7544.88
136.3,2593.89,7841.35,8741,3725.79,8637.19,2827.5,584.402,7546.27
136.35,2595.28,7842.73,8742.39,3727.19,8638.58,2828.89,585.792,7547.66
136.4,2596.67,7844.12,8743.78,3728.58,8639.97,2830.28,587.182,7549.05
136.45,2598.05,7845.51,8745.17,3729.98,8641.35,2831.67,588.571,7550.43
136.5,2599.44,7846.9,8746.56,3731.37,8642.74,2833.06,589.961,7551.82
136.55,2600.83,7848.29,8747.95,3732.77,8644.13,2834.45,591.351,7553.21
136.6,2602.22,7849.68,8749.34,3734.16,8645.52,2835.84,592.741,7554.6
136.65,2603.61,7851.07,8750.73,3735.56,8646.91,2837.23,594.13,7555.99
136.7,2605,7852.46,8752.11,3736.95,8648.3,2838.62,595.52,7557.37
136.75,2606.39,7853.85,8753.5,3738.35,8649.69,2840,596.91,7558.76
136.8,2607.78,7855.23,8754.89,3739.74,8651.08,2841.39,598.299,7560.15
136.85,2609.17,7856.62,8756.28,3741.14,8652.47,2842.78,599.689,7561.54
136.9,2610.56,7858.01,8757.67,3742.53,8653.86,2844.17,601.079,7562.92
136.95,2611.95,7859.4,8759.06,3743.93,8655.25,2845.56,602.469,7564.31
137,2613.34,7860.79,8760.45,3745.32,8656.64,2846.95,603.858,7565.7
137.05,2614.73,7862.18,8761.84,3746.72,8658.03,2848.34,605.248,7567.09
137.1,2616.12,7863.57,8763.23,3748.11,8659.42,2849.73,606.638,7568.48
137.15,2617.51,7864.96,8764.61,3749.51,8660.81,2851.12,608.027,7569.86
137.2,2618.9,7866.35,8766,3750.91,8662.2,2852.5,609.417,7571.25
137.25,2620.29,7867.73,8767.39,3752.3,8663.59,2853.89,610.807,7572.64
137.3,2621.68,7869.12,8768.78,3753.7,8664.98,2855.28,612.197,7574.03
137.35,2623.07,7870.51,8770.17,3755.09,8666.36,2856.67,613.586,7575.41
137.4,2624.45,7871.9,8771.56,3756.49,8667.75,2858.06,614.976,7576.8
137.45,2625.84,7873.29,8772.95,3757.88,8669.14,2859.45,616.366,7578.19
137.5,2627.23,7874.68,8774.34,3759.28,8670.53,2860.84,617.755,7579.58
137.55,2628.62,7876.07,8775.73,3760.67,8671.92,2862.23,619.145,7580.97
137.6,2630.01,7877.46,8777.11,3762.07,8673.31,2863.62,620.535,7582.35
137.65,2631.4,7878.85,8778.5,3763.46,8674.7,2865,621.925,7583.74
137.7,2632.79,7880.23,8779.89,3764.86,8676.09,2866.39,623.314,7585.13
137.75,2634.18,7881.62,8781.28,3766.25,8677.48,2867.78,624.704,7586.52
137.8,2635.57,7883.01,8782.67,3767.65,8678.87,2869.17,626.094,7587.9
137.85,2636.96,7884.4,8784.06,3769.04,8680.26,2870.56,627.483,7589.29
137.9,2638.35,7885.79,8785.45,3770.44,8681.65,2871.95,628.873,7590.68
137.95,2639.74,7887.18,8786.84,3771.83,8683.04,2873.34,630.263,7592.07
138,2641.13,7888.57,8788.23,3773.23,8684.43,2874.73,631.653,7593.46
138.05,2642.52,7889.96,8789.61,3774.62,8685.82,2876.12,633.042,7594.84
138.1,2643.91,7891.35,8791,3776.02,8687.21,2877.5,634.432,7596.23
138.15,2645.3,7892.73,8792.39,3777.41,8688.6,2878.89,635.822,7597.62
138.2,2646.69,7894.12,8793.78,3778.81,8689.99,2880.28,637.211,7599.01
138.25,2648.08,7895.51,8795.17,3780.2,8691.37,2881.67,638.601,7600.39
138.3,2649.46,7896.9,8796.56,3781.6,8692.76,2883.06,639.991,7601.78
138.35,2650.85,7898.29,8797.95,3782.99,8694.15,2884.45,641.381,7603.17
138.4,2652.24,7899.68,8799.34,3784.39,8695.54,2885.84,642.77,7604.56
138.45,2653.63,7901.07,8800.73,3785.78,8696.93,2887.23,644.16,7605.95
138.5,2655.02,7902.46,8802.11,3787.18,8698.32,2888.62,645.55,7607.33
138.55,2656.41,7903.85,8803.5,3788.57,8699.71,2890,646.939,7608.72
138.6,2657.8,7905.23,8804.89,3789.97,8701.1,2891.39,648.329,7610.11
138.65,2659.19,7906.62,8806.28,3791.36,8702.49,2892.78,649.719,7611.5
138.7,2660.58,7908.01,8807.67,3792.76,8703.88,2894.17,651.109,7612.88
138.75,2661.97,7909.4,8809.06,3794.15,8705.27,2895.56,652.498,7614.27
138.8,2663.36,7910.79,8810.45,3795.55,8706.66,2896.95,653.888,7615.66
138.85,2664.75,7912.18,8811.84,3796.94,8708.05,2898.34,655.278,7617.05
138.9,2666.14,7913.57,8813.23,3798.34,8709.44,2899.73,656.667,7618.44
138.95,2667.53,7914.96,8814.61,3799.73,8710.83,2901.12,658.057,7619.82
139,2668.92,7916.35,8816,3801.13,8712.22,2902.5,659.447,7621.21
139.05,2670.31,7917.73,8817.39,3802.52,8713.61,2903.89,660.837,7622.6
139.1,2671.7,7919.12,8818.78,3803.92,8714.99,2905.28,662.226,7623.99
139.15,2673.09,7920.51,8820.17,3805.31,8716.38,2906.67,663.616,7625.37
139.2,2674.47,7921.9,8821.56,3806.71,8717.77,2908.06,665.006,7626.76
139.25,2675.86,7923.29,8822.95,3808.1,8719.16,2909.45,666.395,7628.15
139.3,2677.25,7924.68,8824.34,3809.5,8720.55,2910.84,667.785,7629.54
139.35,2678.64,7926.07,8825.73,3810.89,8721.94,2912.23,669.175,7630.93
139.4,2680.03,7927.46,8827.11,3812.29,8723.33,2913.62,670.565,7632.31
139.45,2681.42,7928.85,8828.5,3813.68,8724.72,2915,671.954,7633.7
139.5,2682.81,7930.23,8829.89,3815.08,8726.11,2916.39,673.344,7635.09
139.55,2684.2,7931.62,8831.28,3816.47,8727.5,2917.78,674.734,7636.48
139.6,2685.59,7933.01,8832.67,3817.87,8728.89,2919.17,676.123,7637.87
139.65,2686.98,7934.4,8834.06,3819.26,8730.28,2920.56,677.513,7639.25
139.7,2688.37,7935.79,8835.45,3820.66,8731.67,2921.95,678.903,7640.64
139.75,2689.76,7937.18,8836.84,3822.05,8733.06,2923.34,680.293,7642.03
139.8,2691.15,7938.57,8838.23,3823.45,8734.45,2924.73,681.682,7643.42
139.85,2692.54,7939.96,8839.61,3824.84,8735.84,2926.12,683.072,7644.8
139.9,2693.93,7941.35,8841,3826.24,8737.23,2927.5,684.462,7646.19
139.95,2695.32,7942.73,8842.39,3827.63,8738.62,2928.89,685.851,7647.58
140,2696.71,7944.12,8843.78,3829.03,8740,2930.28,687.241,7648.97
140.05,2698.1,7945.51,8845.17,3830.42,8741.39,2931.67,688.631,7650.36
140.1,2699.49,7946.9,8846.56,3831.82,8742.78,2933.06,690.021,7651.74
140.15,2700.87,7948.29,8847.95,3833.21,8744.17,2934.45,691.41,7653.13
140.2,2702.26,7949.68,8849.34,3834.61,8745.56,2935.84,692.8,7654.52
140.25,2703.65,7951.07,8850.73,3836,8746.95,2937.23,694.19,7655.91
140.3,2705.04,7952.46,8852.11,3837.4,8748.34,2938.62,695.579,7657.29
140.35,2706.43,7953.85,8853.5,3838.79,8749.73,2940,696.969,7658.68
