time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13
134.25,2187.51,6323.79,6654.99,8729.3,2014.11,6528.35,2304.2,1462.83,4164.85,8441.63,708.287,5751.63,4428.23
134.3,2188.9,6325.18,6656.38,8730.69,2015.51,6529.74,2305.59,1464.21,4166.24,8443.02,709.678,5753.02,4429.62
134.35,2190.3,6326.57,6657.77,8732.08,2016.91,6531.13,2306.98,1465.6,4167.63,8444.41,711.069,5754.41,4431
134.4,2191.69,6327.96,6659.15,8733.47,2018.3,6532.53,2308.37,1466.99,4169.02,8445.8,712.46,5755.8,4432.39
134.45,2193.09,6329.35,6660.54,8734.86,2019.7,6533.92,2309.76,1468.38,4170.41,8447.19,713.851,5757.19,4433.78
134.5,2194.48,6330.74,6661.93,8736.25,2021.1,6535.31,2311.15,1469.77,4171.8,8448.58,715.242,5758.58,4435.17
134.55,2195.87,6332.13,6663.32,8737.64,2022.5,6536.7,2312.54,1471.16,4173.19,8449.98,716.633,5759.97,4436.56
134.6,2197.27,6333.51,6664.71,8739.04,2023.9,6538.09,2313.93,1472.55,4174.58,8451.37,718.024,5761.36,4437.95
134.65,2198.66,6334.9,6666.1,8740.43,2025.3,6539.48,2315.32,1473.94,4175.97,8452.76,719.415,5762.75,4439.34
134.7,2200.06,6336.29,6667.49,8741.82,2026.7,6540.87,2316.7,1475.33,4177.36,8454.15,720.806,5764.13,4440.73
134.75,2201.45,6337.68,6668.88,8743.21,2028.1,6542.26,2318.09,1476.71,4178.75,8455.54,722.197,5765.52,4442.12
134.8,2202.85,6339.07,6670.27,8744.6,2029.5,6543.65,2319.48,1478.1,4180.14,8456.93,723.588,5766.91,4443.51
134.85,2204.24,6340.46,6671.65,8745.99,2030.9,6545.05,2320.87,1479.49,4181.53,8458.32,724.979,5768.3,4444.9
134.9,2205.64,6341.85,6673.04,8747.38,2032.3,6546.44,2322.26,1480.88,4182.92,8459.72,726.369,5769.69,4446.29
134.95,2207.03,6343.24,6674.43,8748.77,2033.7,6547.83,2323.65,1482.27,4184.31,8461.11,727.76,5771.08,4447.67
135,2208.42,6344.63,6675.82,8750.16,2035.1,6549.22,2325.04,1483.66,4185.7,8462.5,729.151,5772.47,4449.06
135.05,2209.82,6346.01,6677.21,8751.56,2036.5,6550.61,2326.43,1485.05,4187.09,8463.89,730.542,5773.86,4450.45
135.1,2211.21,6347.4,6678.6,8752.95,2037.89,6552,2327.82,1486.44,4188.48,8465.28,731.933,5775.25,4451.84
135.15,2212.61,6348.79,6679.99,8754.34,2039.29,6553.39,2329.2,1487.83,4189.87,8466.67,733.324,5776.64,4453.23
135.2,2214,6350.18,6681.38,8755.73,2040.69,6554.78,2330.59,1489.21,4191.26,8468.06,734.715,5778.02,4454.62
135.25,2215.4,6351.57,6682.77,8757.12,2042.09,6556.18,2331.98,1490.6,4192.65,8469.46,736.106,5779.41,4456.01
135.3,2216.79,6352.96,6684.15,8758.51,2043.49,6557.57,2333.37,1491.99,4194.04,8470.85,737.497,5780.8,4457.4
135.35,2218.19,6354.35,6685.54,8759.9,2044.89,6558.96,2334.76,1493.38,4195.43,8472.24,738.888,5782.19,4458.79
135.4,2219.58,6355.74,6686.93,8761.29,2046.29,6560.35,2336.15,1494.77,4196.82,8473.63,740.279,5783.58,4460.18
135.45,2220.98,6357.13,6688.32,8762.68,2047.69,6561.74,2337.54,1496.16,4198.21,8475.02,741.67,5784.97,4461.57
135.5,2222.37,6358.51,6689.71,8764.08,2049.09,6563.13,2338.93,1497.55,4199.6,8476.41,743.061,5786.36,4462.95
135.55,2223.76,6359.9,6691.1,8765.47,2050.49,6564.52,2340.32,1498.94,4200.99,8477.8,744.452,5787.75,4464.34
135.6,2225.16,6361.29,6692.49,8766.86,2051.89,6565.91,2341.7,1500.33,4202.38,8479.19,745.843,5789.14,4465.73
135.65,2226.55,6362.68,6693.88,8768.25,2053.29,6567.3,2343.09,1501.71,4203.77,8480.59,747.234,5790.52,4467.12
135.7,2227.95,6364.07,6695.27,8769.64,2054.69,6568.7,2344.48,1503.1,4205.16,8481.98,748.625,5791.91,4468.51
135.75,2229.34,6365.46,6696.65,8771.03,2056.08,6570.09,2345.87,1504.49,4206.55,8483.37,750.016,5793.3,4469.9
135.8,2230.74,6366.85,6698.04,8772.42,2057.48,6571.48,2347.26,1505.88,4207.94,8484.76,751.407,5794.69,4471.29
135.85,2232.13,6368.24,6699.43,8773.81,2058.88,6572.87,2348.65,1507.27,4209.33,8486.15,752.798,5796.08,4472.68
135.9,2233.53,6369.63,6700.82,8775.2,2060.28,6574.26,2350.04,1508.66,4210.72,8487.54,754.189,5797.47,4474.07
135.95,2234.92,6371.01,6702.21,8776.59,2061.68,6575.65,2351.43,1510.05,4212.11,8488.93,755.58,5798.86,4475.46
136,2236.31,6372.4,6703.6,8777.99,2063.08,6577.04,2352.82,1511.44,4213.5,8490.33,756.971,5800.25,4476.85
136.05,2237.71,6373.79,6704.99,8779.38,2064.48,6578.43,2354.2,1512.83,4214.88,8491.72,758.362,5801.64,4478.23
136.1,2239.1,6375.18,6706.38,8780.77,2065.88,6579.83,2355.59,1514.21,4216.27,8493.11,759.753,5803.03,4479.62
136.15,2240.5,6376.57,6707.77,8782.16,2067.28,6581.22,2356.98,1515.6,4217.66,8494.5,761.143,5804.41,4481.01
136.2,2241.89,6377.96,6709.15,8783.55,2068.68,6582.61,2358.37,1516.99,4219.05,8495.89,762.534,5805.8,4482.4
136.25,2243.29,6379.35,6710.54,8784.94,2070.08,6584,2359.76,1518.38,4220.44,8497.28,763.925,5807.19,4483.79
136.3,2244.68,6380.74,6711.93,8786.33,2071.48,6585.39,2361.15,1519.77,4221.83,8498.67,765.316,5808.58,4485.18
136.35,2246.08,6382.13,6713.32,8787.72,2072.88,6586.78,2362.54,1521.16,4223.22,8500.07,766.707,5809.97,4486.57
136.4,2247.47,6383.51,6714.71,8789.11,2074.28,6588.17,2363.93,1522.55,4224.61,8501.46,768.098,5811.36,4487.96
136.45,2248.86,6384.9,6716.1,8790.51,2075.67,6589.56,2365.32,1523.94,4226,8502.85,769.489,5812.75,4489.35
136.5,2250.26,6386.29,6717.49,8791.9,2077.07,6590.95,2366.7,1525.33,4227.39,8504.24,770.88,5814.14,4490.74
136.55,2251.65,6387.68,6718.88,8793.29,2078.47,6592.35,2368.09,1526.71,4228.78,8505.63,772.271,5815.53,4492.13
136.6,2253.05,6389.07,6720.27,8794.68,2079.87,6593.74,2369.48,1528.1,4230.17,8507.02,773.662,5816.91,4493.51
136.65,2254.44,6390.46,6721.65,8796.07,2081.27,6595.13,2370.87,1529.49,4231.56,8508.41,775.053,5818.3,4494.9
136.7,2255.84,6391.85,6723.04,8797.46,2082.67,6596.52,2372.26,1530.88,4232.95,8509.8,776.444,5819.69,4496.29
136.75,2257.23,6393.24,6724.43,8798.85,2084.07,6597.91,2373.65,1532.27,4234.34,8511.2,777.835,5821.08,4497.68
136.8,2258.63,6394.63,6725.82,8800.24,2085.47,6599.3,2375.04,1533.66,4235.73,8512.59,779.226,5822.47,4499.07
136.85,2260.02,6396.01,6727.21,8801.63,2086.87,6600.69,2376.43,1535.05,4237.12,8513.98,780.617,5823.86,4500.46
136.9,2261.41,6397.4,6728.6,8803.02,2088.27,6602.08,2377.82,1536.44,4238.51,8515.37,782.008,5825.25,4501.85
136.95,2262.81,6398.79,6729.99,8804.42,2089.67,6603.48,2379.2,1537.83,4239.9,8516.76,783.399,5826.64,4503.24
137,2264.2,6400.18,6731.38,8805.81,2091.07,6604.87,2380.59,1539.21,4241.29,8518.15,784.79,5828.03,4504.63
137.05,2265.6,6401.57,6732.77,8807.2,2092.47,6606.26,2381.98,1540.6,4242.68,8519.54,786.181,5829.42,4506.02
137.1,2266.99,6402.96,6734.15,8808.59,2093.86,6607.65,2383.37,1541.99,4244.07,8520.94,787.572,5830.8,4507.41
137.15,2268.39,6404.35,6735.54,8809.98,2095.26,6609.04,2384.76,1543.38,4245.46,8522.33,788.963,5832.19,4508.79
137.2,2269.78,6405.74,6736.93,8811.37,2096.66,6610.43,2386.15,1544.77,4246.85,8523.72,790.354,5833.58,4510.18
137.25,2271.18,6407.13,6738.32,8812.76,2098.06,6611.82,2387.54,1546.16,4248.24,8525.11,791.745,5834.97,4511.57
137.3,2272.57,6408.51,6739.71,8814.15,2099.46,6613.21,2388.93,1547.55,4249.63,8526.5,793.136,5836.36,4512.96
137.35,2273.96,6409.9,6741.1,8815.54,2100.86,6614.61,2390.32,1548.94,4251.02,8527.89,794.527,5837.75,4514.35
137.4,2275.36,6411.29,6742.49,8816.94,2102.26,6616,2391.7,1550.33,4252.41,8529.28,795.918,5839.14,4515.74
137.45,2276.75,6412.68,6743.88,8818.33,2103.66,6617.39,2393.09,1551.71,4253.8,8530.68,797.309,5840.53,4517.13
137.5,2278.15,6414.07,6745.27,8819.72,2105.06,6618.78,2394.48,1553.1,4255.19,8532.07,798.7,5841.92,4518.52
137.55,2279.54,6415.46,6746.65,8821.11,2106.46,6620.17,2395.87,1554.49,4256.58,8533.46,800.091,5843.3,4519.91
137.6,2280.94,6416.85,6748.04,8822.5,2107.86,6621.56,2397.26,1555.88,4257.97,8534.85,801.481,5844.69,4521.3
137.65,2282.33,6418.24,6749.43,8823.89,2109.26,6622.95,2398.65,1557.27,4259.36,8536.24,802.872,5846.08,4522.69
137.7,2283.73,6419.63,6750.82,8825.28,2110.66,6624.34,2400.04,1558.66,4260.75,8537.63,804.263,5847.47,4524.07
137.75,2285.12,6421.01,6752.21,8826.67,2112.06,6625.73,2401.43,1560.05,4262.14,8539.02,805.654,5848.86,4525.46
137.8,2286.51,6422.4,6753.6,8828.06,2113.45,6627.13,2402.82,1561.44,4263.53,8540.41,807.045,5850.25,4526.85
137.85,2287.91,6423.79,6754.99,8829.46,2114.85,6628.52,2404.2,1562.83,4264.92,8541.81,808.436,5851.64,4528.24
137.9,2289.3,6425.18,6756.38,8830.85,2116.25,6629.91,2405.59,1564.21,4266.31,8543.2,809.827,5853.03,4529.63
137.95,2290.7,6426.57,6757.77,8832.24,2117.65,6631.3,2406.98,1565.6,4267.7,8544.59,811.218,5854.42,4531.02
138,2292.09,6427.96,6759.15,8833.63,2119.05,6632.69,2408.37,1566.99,4269.09,8545.98,812.609,5855.81,4532.41
138.05,2293.49,6429.35,6760.54,8835.02,2120.45,6634.08,2409.76,1568.38,4270.48,8547.37,814,5857.19,4533.8
138.1,2294.88,6430.74,6761.93,8836.41,2121.85,6635.47,2411.15,1569.77,4271.87,8548.76,815.391,5858.58,4535.19
138.15,2296.28,6432.13,6763.32,8837.8,2123.25,6636.86,2412.54,1571.16,4273.26,8550.15,816.782,5859.97,4536.58
138.2,2297.67,6433.51,6764.71,8839.19,2124.65,6638.26,2413.93,1572.55,4274.65,8551.55,818.173,5861.36,4537.97
138.25,2299.06,6434.9,6766.1,8840.58,2126.05,6639.65,2415.32,1573.94,4276.03,8552.94,819.564,5862.75,4539.36
138.3,2300.46,6436.29,6767.49,8841.98,2127.45,6641.04,2416.7,1575.33,4277.42,8554.33,820.955,5864.14,4540.74
138.35,2301.85,6437.68,6768.88,8843.37,2128.85,6642.43,2418.09,1576.71,4278.81,8555.72,822.346,5865.53,4542.13
138.4,2303.25,6439.07,6770.27,8844.76,2130.25,6643.82,2419.48,1578.1,4280.2,8557.11,823.737,5866.92,4543.52
138.45,2304.64,6440.46,6771.65,8846.15,2131.65,6645.21,2420.87,1579.49,4281.59,8558.5,825.128,5868.31,4544.91
138.5,2306.04,6441.85,6773.04,8847.54,2133.04,6646.6,2422.26,1580.88,4282.98,8559.89,826.519,5869.69,4546.3
138.55,2307.43,6443.24,6774.43,8848.93,2134.44,6647.99,2423.65,1582.27,4284.37,8561.29,827.91,5871.08,4547.69
138.6,2308.83,6444.63,6775.82,8850.32,2135.84,6649.38,2425.04,1583.66,4285.76,8562.68,829.301,5872.47,4549.08
138.65,2310.22,6446.01,6777.21,8851.71,2137.24,6650.78,2426.43,1585.05,4287.15,8564.07,830.692,5873.86,4550.47
138.7,2311.62,6447.4,6778.6,8853.1,2138.64,6652.17,2427.82,1586.44,4288.54,8565.46,832.083,5875.25,4551.86
138.75,2313.01,6448.79,6779.99,8854.49,2140.04,6653.56,2429.2,1587.83,4289.93,8566.85,833.474,5876.64,4553.25
138.8,2314.4,6450.18,6781.38,8855.89,2141.44,6654.95,2430.59,1589.21,4291.32,8568.24,834.865,5878.03,4554.64
138.85,2315.8,6451.57,6782.77,8857.28,2142.84,6656.34,2431.98,1590.6,4292.71,8569.63,836.256,5879.42,4556.02
138.9,2317.19,6452.96,6784.15,8858.67,2144.24,6657.73,2433.37,1591.99,4294.1,8571.02,837.647,5880.81,4557.41
138.95,2318.59,6454.35,6785.54,8860.06,2145.64,6659.12,2434.76,1593.38,4295.49,8572.42,839.038,5882.2,4558.8
139,2319.98,6455.74,6786.93,8861.45,2147.04,6660.51,2436.15,1594.77,4296.88,8573.81,840.429,5883.58,4560.19
139.05,2321.38,6457.13,6788.32,8862.84,2148.44,6661.91,2437.54,1596.16,4298.27,8575.2,841.82,5884.97,4561.58
139.1,2322.77,6458.51,6789.71,8864.23,2149.84,6663.3,2438.93,1597.55,4299.66,8576.59,843.211,5886.36,4562.97
139.15,2324.17,6459.9,6791.1,8865.62,2151.23,6664.69,2440.32,1598.94,4301.05,8577.98,844.602,5887.75,4564.36
139.2,2325.56,6461.29,6792.49,8867.01,2152.63,6666.08,2441.7,1600.33,4302.44,8579.37,845.993,5889.14,4565.75
139.25,2326.95,6462.68,6793.88,8868.41,2154.03,6667.47,2443.09,1601.71,4303.83,8580.76,847.384,5890.53,4567.14
139.3,2328.35,6464.07,6795.27,8869.8,2155.43,6668.86,2444.48,1603.1,4305.22,8582.16,848.775,5891.92,4568.53
139.35,2329.74,6465.46,6796.65,8871.19,2156.83,6670.25,2445.87,1604.49,4306.61,8583.55,850.166,5893.31,4569.92
139.4,2331.14,6466.85,6798.04,8872.58,2158.23,6671.64,2447.26,1605.88,4308,8584.94,851.556,5894.7,4571.3
139.45,2332.53,6468.24,6799.43,8873.97,2159.63,6673.03,2448.65,1607.27,4309.39,8586.33,852.947,5896.08,4572.69
139.5,2333.93,6469.63,6800.82,8875.36,2161.03,6674.43,2450.04,1608.66,4310.78,8587.72,854.338,5897.47,4574.08
139.55,2335.32,6471.01,6802.21,8876.75,2162.43,6675.82,2451.43,1610.05,4312.17,8589.11,855.729,5898.86,4575.47
139.6,2336.72,6472.4,6803.6,8878.14,2163.83,6677.21,2452.82,1611.44,4313.56,8590.5,857.12,5900.25,4576.86
139.65,2338.11,6473.79,6804.99,8879.53,2165.23,6678.6,2454.2,1612.83,4314.95,8591.89,858.511,5901.64,4578.25
139.7,2339.5,6475.18,6806.38,8880.93,2166.63,6679.99,2455.59,1614.21,4316.34,8593.29,859.902,5903.03,4579.64
139.75,2340.9,6476.57,6807.77,8882.32,2168.03,6681.38,2456.98,1615.6,4317.73,8594.68,861.293,5904.42,4581.03
139.8,2342.29,6477.96,6809.15,8883.71,2169.43,6682.77,2458.37,1616.99,4319.12,8596.07,862.684,5905.81,4582.42
139.85,2343.69,6479.35,6810.54,8885.1,2170.82,6684.16,2459.76,1618.38,4320.51,8597.46,864.075,5907.2,4583.81
139.9,2345.08,6480.74,6811.93,8886.49,2172.22,6685.56,2461.15,1619.77,4321.9,8598.85,865.466,5908.59,4585.2
139.95,2346.48,6482.13,6813.32,8887.88,2173.62,6686.95,2462.54,1621.16,4323.29,8600.24,866.857,5909.97,4586.58
140,2347.87,6483.51,6814.71,8889.27,2175.02,6688.34,2463.93,1622.55,4324.68,8601.63,868.248,5911.36,4587.97
140.05,2349.27,6484.9,6816.1,8890.66,2176.42,6689.73,2465.32,1623.94,4326.07,8603.03,869.639,5912.75,4589.36
140.1,2350.66,6486.29,6817.49,8892.05,2177.82,6691.12,2466.7,1625.33,4327.46,8604.42,871.03,5914.14,4590.75
140.15,2352.05,6487.68,6818.88,8893.45,2179.22,6692.51,2468.09,1626.71,4328.85,8605.81,872.421,5915.53,4592.14
140.2,2353.45,6489.07,6820.27,8894.84,2180.62,6693.9,2469.48,1628.1,4330.24,8607.2,873.812,5916.92,4593.53
140.25,2354.84,6490.46,6821.65,8896.23,2182.02,6695.29,2470.87,1629.49,4331.63,8608.59,875.203,5918.31,4594.92
140.3,2356.24,6491.85,6823.04,8897.62,2183.42,6696.69,2472.26,1630.88,4333.02,8609.98,876.594,5919.7,4596.31
140.35,2357.63,6493.24,6824.43,8899.01,2184.82,6698.08,2473.65,1632.27,4334.41,8611.37,877.985,5921.09,4597.7
140.4,2359.03,6494.63,6825.82,8900.4,2186.22,6699.47,2475.04,1633.66,4335.8,8612.77,879.376,5922.47,4599.09
140.45,2360.42,6496.01,6827.21,8901.79,2187.62,6700.86,2476.43,1635.05,4337.19,8614.16,880.767,5923.86,4600.48
140.5,2361.82,6497.4,6828.6,8903.18,2189.02,6702.25,2477.82,1636.44,4338.57,8615.55,882.158,5925.25,4601.86
140.55,2363.21,6498.79,6829.99,8904.57,2190.41,6703.64,2479.2,1637.83,4339.96,8616.94,883.549,5926.64,4603.25
140.6,2364.6,6500.18,6831.38,8905.96,2191.81,6705.03,2480.59,1639.21,4341.35,8618.33,884.94,5928.03,4604.64
140.65,2366,6501.57,6832.77,8907.36,2193.21,6706.42,2481.98,1640.6,4342.74,8619.72,886.331,5929.42,4606.03
140.7,2367.39,6502.96,6834.15,8908.75,2194.61,6707.81,2483.37,1641.99,4344.13,8621.11,887.722,5930.81,4607.42
140.75,2368.79,6504.35,6835.54,8910.14,2196.01,6709.21,2484.76,1643.38,4345.52,8622.5,889.113,5932.2,4608.81
140.8,2370.18,6505.74,6836.93,8911.53,2197.41,6710.6,2486.15,1644.77,4346.91,8623.9,890.504,5933.59,4610.2
140.85,2371.58,6507.13,6838.32,8912.92,2198.81,6711.99,2487.54,1646.16,4348.3,8625.29,891.895,5934.97,4611.59
140.9,2372.97,6508.51,6839.71,8914.31,2200.21,6713.38,2488.93,1647.55,4349.69,8626.68,893.286,5936.36,4612.98
140.95,2374.37,6509.9,6841.1,8915.7,2201.61,6714.77,2490.32,1648.94,4351.08,8628.07,894.677,5937.75,4614.37
141,2375.76,6511.29,6842.49,8917.09,2203.01,6716.16,2491.7,1650.33,4352.47,8629.46,896.068,5939.14,4615.76
141.05,2377.15,6512.68,6843.88,8918.48,2204.41,6717.55,2493.09,1651.71,4353.86,8630.85,897.459,5940.53,4617.14
141.1,2378.55,6514.07,6845.27,8919.88,2205.81,6718.94,2494.48,1653.1,4355.25,8632.24,898.85,5941.92,4618.53
141.15,2379.94,6515.46,6846.65,8921.27,2207.21,6720.34,2495.87,1654.49,4356.64,8633.64,900.241,5943.31,4619.92
141.2,2381.34,6516.85,6848.04,8922.66,2208.61,6721.73,2497.26,1655.88,4358.03,8635.03,901.632,5944.7,4621.31
141.25,2382.73,6518.24,6849.43,8924.05,2210,6723.12,2498.65,1657.27,4359.42,8636.42,903.023,5946.09,4622.7
141.3,2384.13,6519.63,6850.82,8925.44,2211.4,6724.51,2500.04,1658.66,4360.81,8637.81,904.414,5947.48,4624.09
141.35,2385.52,6521.01,6852.21,8926.83,2212.8,6725.9,2501.43,1660.05,4362.2,8639.2,905.805,5948.86,4625.48
141.4,2386.92,6522.4,6853.6,8928.22,2214.2,6727.29,2502.82,1661.44,4363.59,8640.59,907.196,5950.25,4626.87
141.45,2388.31,6523.79,6854.99,8929.61,2215.6,6728.68,2504.2,1662.83,4364.98,8641.98,908.587,5951.64,4628.26
141.5,2389.7,6525.18,6856.38,8931,2217,6730.07,2505.59,1664.21,4366.37,8643.38,909.978,5953.03,4629.65
141.55,2391.1,6526.57,6857.77,8932.4,2218.4,6731.46,2506.98,1665.6,4367.76,8644.77,911.369,5954.42,4631.04
141.6,2392.49,6527.96,6859.15,8933.79,2219.8,6732.86,2508.37,1666.99,4369.15,8646.16,912.76,5955.81,4632.42
141.65,2393.89,6529.35,6860.54,8935.18,2221.2,6734.25,2509.76,1668.38,4370.54,8647.55,914.151,5957.2,4633.81
141.7,2395.28,6530.74,6861.93,8936.57,2222.6,6735.64,2511.15,1669.77,4371.93,8648.94,915.542,5958.59,4635.2
141.75,2396.68,6532.13,6863.32,8937.96,2224,6737.03,2512.54,1671.16,4373.32,8650.33,916.933,5959.98,4636.59
141.8,2398.07,6533.51,6864.71,8939.35,2225.4,6738.42,2513.93,1672.55,4374.71,8651.72,918.324,5961.36,4637.98
141.85,2399.47,6534.9,6866.1,8940.74,2226.8,6739.81,2515.32,1673.94,4376.1,8653.11,919.714,5962.75,4639.37
141.9,2400.86,6536.29,6867.49,8942.13,2228.2,6741.2,2516.7,1675.33,4377.49,8654.51,921.105,5964.14,4640.76
141.95,2402.25,6537.68,6868.88,8943.52,2229.59,6742.59,2518.09,1676.71,4378.88,8655.9,922.496,5965.53,4642.15
142,2403.65,6539.07,6870.27,8944.92,2230.99,6743.99,2519.48,1678.1,4380.27,8657.29,923.887,5966.92,4643.54
142.05,2405.04,6540.46,6871.65,8946.31,2232.39,6745.38,2520.87,1679.49,4381.66,8658.68,925.278,5968.31,4644.93
142.1,2406.44,6541.85,6873.04,8947.7,2233.79,6746.77,2522.26,1680.88,4383.05,8660.07,926.669,5969.7,4646.32
142.15,2407.83,6543.24,6874.43,8949.09,2235.19,6748.16,2523.65,1682.27,4384.44,8661.46,928.06,5971.09,4647.7
142.2,2409.23,6544.63,6875.82,8950.48,2236.59,6749.55,2525.04,1683.66,4385.83,8662.85,929.451,5972.48,4649.09
142.25,2410.62,6546.01,6877.21,8951.87,2237.99,6750.94,2526.43,1685.05,4387.22,8664.25,930.842,5973.87,4650.48
142.3,2412.02,6547.4,6878.6,8953.26,2239.39,6752.33,2527.82,1686.44,4388.61,8665.64,932.233,5975.25,4651.87
142.35,2413.41,6548.79,6879.99,8954.65,2240.79,6753.72,2529.2,1687.83,4390,8667.03,933.624,5976.64,4653.26
142.4,2414.8,6550.18,6881.38,8956.04,2242.19,6755.11,2530.59,1689.21,4391.39,8668.42,935.015,5978.03,4654.65
142.45,2416.2,6551.57,6882.77,8957.44,2243.59,6756.51,2531.98,1690.6,4392.78,8669.81,936.406,5979.42,4656.04
142.5,2417.59,6552.96,6884.15,8958.83,2244.99,6757.9,2533.37,1691.99,4394.17,8671.2,937.797,5980.81,4657.43
142.55,2418.99,6554.35,6885.54,8960.22,2246.39,6759.29,2534.76,1693.38,4395.56,8672.59,939.188,5982.2,4658.82
142.6,2420.38,6555.74,6886.93,8961.61,2247.79,6760.68,2536.15,1694.77,4396.95,8673.98,940.579,5983.59,4660.21
142.65,2421.78,6557.13,6888.32,8963,2249.18,6762.07,2537.54,1696.16,4398.34,8675.38,941.97,5984.98,4661.6
142.7,2423.17,6558.51,6889.71,8964.39,2250.58,6763.46,2538.93,1697.55,4399.72,8676.77,943.361,5986.37,4662.98
142.75,2424.57,6559.9,6891.1,8965.78,2251.98,6764.85,2540.32,1698.94,4401.11,8678.16,944.752,5987.75,4664.37
142.8,2425.96,6561.29,6892.49,8967.17,2253.38,6766.24,2541.7,1700.33,4402.5,8679.55,946.143,5989.14,4665.76
142.85,2427.35,6562.68,6893.88,8968.56,2254.78,6767.64,2543.09,1701.71,4403.89,8680.94,947.534,5990.53,4667.15
142.9,2428.75,6564.07,6895.27,8969.96,2256.18,6769.03,2544.48,1703.1,4405.28,8682.33,948.925,5991.92,4668.54
142.95,2430.14,6565.46,6896.65,8971.35,2257.58,6770.42,2545.87,1704.49,4406.67,8683.72,950.316,5993.31,4669.93
143,2431.54,6566.85,6898.04,8972.74,2258.98,6771.81,2547.26,1705.88,4408.06,8685.12,951.707,5994.7,4671.32
143.05,2432.93,6568.24,6899.43,8974.13,2260.38,6773.2,2548.65,1707.27,4409.45,8686.51,953.098,5996.09,4672.71
143.1,2434.33,6569.63,6900.82,8975.52,2261.78,6774.59,2550.04,1708.66,4410.84,8687.9,954.489,5997.48,4674.1
143.15,2435.72,6571.01,6902.21,8976.91,2263.18,6775.98,2551.43,1710.05,4412.23,8689.29,955.88,5998.87,4675.49
143.2,2437.12,6572.4,6903.6,8978.3,2264.58,6777.37,2552.82,1711.44,4413.62,8690.68,957.271,6000.25,4676.88
143.25,2438.51,6573.79,6904.99,8979.69,2265.98,6778.76,2554.2,1712.83,4415.01,8692.07,958.662,6001.64,4678.26
143.3,2439.91,6575.18,6906.38,8981.08,2267.38,6780.16,2555.59,1714.21,4416.4,8693.46,960.053,6003.03,4679.65
143.35,2441.3,6576.57,6907.77,8982.47,2268.78,6781.55,2556.98,1715.6,4417.79,8694.86,961.444,6004.42,4681.04
143.4,2442.69,6577.96,6909.15,8983.87,2270.17,6782.94,2558.37,1716.99,4419.18,8696.25,962.835,6005.81,4682.43
143.45,2444.09,6579.35,6910.54,8985.26,2271.57,6784.33,2559.76,1718.38,4420.57,8697.64,964.226,6007.2,4683.82
143.5,2445.48,6580.74,6911.93,8986.65,2272.97,6785.72,2561.15,1719.77,4421.96,8699.03,965.617,6008.59,4685.21
143.55,2446.88,6582.13,6913.32,8988.04,2274.37,6787.11,2562.54,1721.16,4423.35,8700.42,967.008,6009.98,4686.6
143.6,2448.27,6583.51,6914.71,8989.43,2275.77,6788.5,2563.93,1722.55,4424.74,8701.81,968.399,6011.37,4687.99
143.65,2449.67,6584.9,6916.1,8990.82,2277.17,6789.89,2565.32,1723.94,4426.13,8703.2,969.79,6012.76,4689.38
143.7,2451.06,6586.29,6917.49,8992.21,2278.57,6791.29,2566.7,1725.33,4427.52,8704.59,971.181,6014.14,4690.77
143.75,2452.46,6587.68,6918.88,8993.6,2279.97,6792.68,2568.09,1726.71,4428.91,8705.99,972.572,6015.53,4692.16
143.8,2453.85,6589.07,6920.27,8994.99,2281.37,6794.07,2569.48,1728.1,4430.3,8707.38,973.963,6016.92,4693.54
143.85,2455.24,6590.46,6921.65,8996.39,2282.77,6795.46,2570.87,1729.49,4431.69,8708.77,975.354,6018.31,4694.93
143.9,2456.64,6591.85,6923.04,8997.78,2284.17,6796.85,2572.26,1730.88,4433.08,8710.16,976.745,6019.7,4696.32
143.95,2458.03,6593.24,6924.43,8999.17,2285.57,6798.24,2573.65,1732.27,4434.47,8711.55,978.136,6021.09,4697.71
144,2459.43,6594.63,6925.82,9000.56,2286.97,6799.63,2575.04,1733.66,4435.86,8712.94,979.527,6022.48,4699.1
144.05,2460.82,6596.01,6927.21,9001.95,2288.37,6801.02,2576.43,1735.05,4437.25,8714.33,980.918,6023.87,4700.49
144.1,2462.22,6597.4,6928.6,9003.34,2289.76,6802.41,2577.82,1736.44,4438.64,8715.73,982.309,6025.26,4701.88
144.15,2463.61,6598.79,6929.99,9004.73,2291.16,6803.81,2579.2,1737.83,4440.03,8717.12,983.7,6026.64,4703.27
144.2,2465.01,6600.18,6931.38,9006.12,2292.56,6805.2,2580.59,1739.21,4441.42,8718.51,985.091,6028.03,4704.66
144.25,2466.4,6601.57,6932.77,9007.51,2293.96,6806.59,2581.98,1740.6,4442.81,8719.9,986.482,6029.42,4706.05
144.3,2467.79,6602.96,6934.15,9008.91,2295.36,6807.98,2583.37,1741.99,4444.2,8721.29,987.873,6030.81,4707.44
144.35,2469.19,6604.35,6935.54,9010.3,2296.76,6809.37,2584.76,1743.38,4445.59,8722.68,989.264,6032.2,4708.82
144.4,2470.58,6605.74,6936.93,9011.69,2298.16,6810.76,2586.15,1744.77,4446.98,8724.07,990.655,6033.59,4710.21
144.45,2471.98,6607.13,6938.32,9013.08,2299.56,6812.15,2587.54,1746.16,4448.37,8725.46,992.046,6034.98,4711.6
144.5,2473.37,6608.51,6939.71,9014.47,2300.96,6813.54,2588.93,1747.55,4449.76,8726.86,993.437,6036.37,4712.99
