time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16
180.15,9520.71,3522.16,649.414,7833.56,4012.07,2890.31,9419.38,4540.68,6701.41,8407.19,1533.55,2013.55,4088.52,6555.34,308.353,6612.67
180.2,9522.1,3523.55,650.803,7834.95,4013.48,2891.7,9420.75,4542.07,6702.8,8408.58,1534.95,2014.94,4089.91,6556.72,309.745,6614.06
180.25,9523.49,3524.94,652.191,7836.34,4014.88,2893.1,9422.12,4543.46,6704.19,8409.98,1536.36,2016.33,4091.3,6558.11,311.138,6615.44
180.3,9524.87,3526.33,653.58,7837.73,4016.28,2894.49,9423.49,4544.85,6705.58,8411.37,1537.76,2017.73,4092.69,6559.5,312.53,6616.83
180.35,9526.26,3527.71,654.969,7839.12,4017.68,2895.88,9424.86,4546.25,6706.97,8412.76,1539.17,2019.12,4094.08,6560.89,313.922,6618.21
180.4,9527.65,3529.1,656.358,7840.51,4019.09,2897.27,9426.23,4547.64,6708.36,8414.15,1540.58,2020.51,4095.47,6562.28,315.315,6619.59
180.45,9529.04,3530.49,657.747,7841.91,4020.49,2898.66,9427.59,4549.03,6709.75,8415.54,1541.98,2021.9,4096.86,6563.67,316.707,6620.98
180.5,9530.43,3531.88,659.136,7843.3,4021.89,2900.05,9428.96,4550.42,6711.13,8416.94,1543.39,2023.29,4098.25,6565.06,318.099,6622.36
180.55,9531.82,3533.27,660.525,7844.69,4023.29,2901.45,9430.33,4551.81,6712.52,8418.33,1544.8,2024.69,4099.63,6566.45,319.492,6623.75
180.6,9533.21,3534.66,661.914,7846.08,4024.7,2902.84,9431.7,4553.2,6713.91,8419.72,1546.2,2026.08,4101.02,6567.84,320.884,6625.13
180.65,9534.6,3536.05,663.303,7847.47,4026.1,2904.23,9433.07,4554.6,6715.3,8421.11,1547.61,2027.47,4102.41,6569.23,322.277,6626.52
180.7,9535.99,3537.44,664.691,7848.86,4027.5,2905.62,9434.44,4555.99,6716.69,8422.5,1549.02,2028.86,4103.8,6570.62,323.669,6627.9
180.75,9537.37,3538.83,666.08,7850.25,4028.9,2907.01,9435.81,4557.38,6718.08,8423.9,1550.42,2030.25,4105.19,6572.01,325.061,6629.29
180.8,9538.76,3540.21,667.469,7851.64,4030.31,2908.4,9437.18,4558.77,6719.47,8425.29,1551.83,2031.64,4106.58,6573.4,326.454,6630.67
180.85,9540.15,3541.6,668.858,7853.03,4031.71,2909.8,9438.55,4560.16,6720.86,8426.68,1553.23,2033.04,4107.97,6574.79,327.846,6632.06
180.9,9541.54,3542.99,670.247,7854.42,4033.11,2911.19,9439.92,4561.55,6722.25,8428.07,1554.64,2034.43,4109.36,6576.18,329.238,6633.44
180.95,9542.93,3544.38,671.636,7855.82,4034.51,2912.58,9441.28,4562.95,6723.63,8429.46,1556.05,2035.82,4110.75,6577.57,330.631,6634.83
181,9544.32,3545.77,673.025,7857.21,4035.92,2913.97,9442.65,4564.34,6725.02,8430.86,1557.45,2037.21,4112.13,6578.96,332.023,6636.21
181.05,9545.71,3547.16,674.414,7858.6,4037.32,2915.36,9444.02,4565.73,6726.41,8432.25,1558.86,2038.6,4113.52,6580.35,333.415,6637.6
181.1,9547.1,3548.55,675.803,7859.99,4038.72,2916.75,9445.39,4567.12,6727.8,8433.64,1560.27,2039.99,4114.91,6581.74,334.808,6638.98
181.15,9548.49,3549.94,677.191,7861.38,4040.12,2918.15,9446.76,4568.51,6729.19,8435.03,1561.67,2041.39,4116.3,6583.13,336.2,6640.37
181.2,9549.87,3551.33,678.58,7862.77,4041.53,2919.54,9448.13,4569.9,6730.58,8436.42,1563.08,2042.78,4117.69,6584.52,337.593,6641.75
181.25,9551.26,3552.71,679.969,7864.16,4042.93,2920.93,9449.5,4571.3,6731.97,8437.82,1564.49,2044.17,4119.08,6585.91,338.985,6643.14
181.3,9552.65,3554.1,681.358,7865.55,4044.33,2922.32,9450.87,4572.69,6733.36,8439.21,1565.89,2045.56,4120.47,6587.3,340.377,6644.52
181.35,9554.04,3555.49,682.747,7866.94,4045.73,2923.71,9452.24,4574.08,6734.75,8440.6,1567.3,2046.95,4121.86,6588.69,341.77,6645.9
181.4,9555.43,3556.88,684.136,7868.33,4047.14,2925.1,9453.61,4575.47,6736.13,8441.99,1568.7,2048.35,4123.25,6590.08,343.162,6647.29
181.45,9556.82,3558.27,685.525,7869.73,4048.54,2926.5,9454.98,4576.86,6737.52,8443.38,1570.11,2049.74,4124.63,6591.47,344.554,6648.67
181.5,9558.21,3559.66,686.914,7871.12,4049.94,2927.89,9456.35,4578.25,6738.91,8444.78,1571.52,2051.13,4126.02,6592.86,345.947,6650.06
181.55,9559.6,3561.05,688.303,7872.51,4051.34,2929.28,9457.71,4579.65,6740.3,8446.17,1572.92,2052.52,4127.41,6594.24,347.339,6651.44
181.6,9560.99,3562.44,689.691,7873.9,4052.75,2930.67,9459.08,4581.04,6741.69,8447.56,1574.33,2053.91,4128.8,6595.63,348.731,6652.83
181.65,9562.37,3563.83,691.08,7875.29,4054.15,2932.06,9460.45,4582.43,6743.08,8448.95,1575.74,2055.3,4130.19,6597.02,350.124,6654.21
181.7,9563.76,3565.21,692.469,7876.68,4055.55,2933.46,9461.82,4583.82,6744.47,8450.35,1577.14,2056.7,4131.58,6598.41,351.516,6655.6
181.75,9565.15,3566.6,693.858,7878.07,4056.95,2934.85,9463.19,4585.21,6745.86,8451.74,1578.55,2058.09,4132.97,6599.8,352.909,6656.98
181.8,9566.54,3567.99,695.247,7879.46,4058.36,2936.24,9464.56,4586.6,6747.25,8453.13,1579.96,2059.48,4134.36,6601.19,354.301,6658.37
181.85,9567.93,3569.38,696.636,7880.85,4059.76,2937.63,9465.93,4588,6748.63,8454.52,1581.36,2060.87,4135.75,6602.58,355.693,6659.75
181.9,9569.32,3570.77,698.025,7882.25,4061.16,2939.02,9467.3,4589.39,6750.02,8455.91,1582.77,2062.26,4137.13,6603.97,357.086,6661.14
181.95,9570.71,3572.16,699.414,7883.64,4062.56,2940.41,9468.67,4590.78,6751.41,8457.31,1584.17,2063.66,4138.52,6605.36,358.478,6662.52
182,9572.1,3573.55,700.803,7885.03,4063.96,2941.81,9470.04,4592.17,6752.8,8458.7,1585.58,2065.05,4139.91,6606.75,359.87,6663.91
182.05,9573.49,3574.94,702.191,7886.42,4065.37,2943.2,9471.41,4593.56,6754.19,8460.09,1586.99,2066.44,4141.3,6608.14,361.263,6665.29
182.1,9574.87,3576.33,703.58,7887.81,4066.77,2944.59,9472.77,4594.95,6755.58,8461.48,1588.39,2067.83,4142.69,6609.53,362.655,6666.68
182.15,9576.26,3577.71,704.969,7889.2,4068.17,2945.98,9474.14,4596.35,6756.97,8462.87,1589.8,2069.22,4144.08,6610.92,364.047,6668.06
182.2,9577.65,3579.1,706.358,7890.59,4069.57,2947.37,9475.51,4597.74,6758.36,8464.27,1591.21,2070.61,4145.47,6612.31,365.44,6669.45
182.25,9579.04,3580.49,707.747,7891.98,4070.98,2948.76,9476.88,4599.13,6759.75,8465.66,1592.61,2072.01,4146.86,6613.7,366.832,6670.83
182.3,9580.43,3581.88,709.136,7893.37,4072.38,2950.16,9478.25,4600.52,6761.13,8467.05,1594.02,2073.4,4148.25,6615.09,368.224,6672.21
182.35,9581.82,3583.27,710.525,7894.76,4073.78,2951.55,9479.62,4601.91,6762.52,8468.44,1595.43,2074.79,4149.63,6616.48,369.617,6673.6
182.4,9583.21,3584.66,711.914,7896.16,4075.18,2952.94,9480.99,4603.3,6763.91,8469.83,1596.83,2076.18,4151.02,6617.87,371.009,6674.98
182.45,9584.6,3586.05,713.303,7897.55,4076.59,2954.33,9482.36,4604.7,6765.3,8471.23,1598.24,2077.57,4152.41,6619.26,372.402,6676.37
182.5,9585.99,3587.44,714.691,7898.94,4077.99,2955.72,9483.73,4606.09,6766.69,8472.62,1599.64,2078.97,4153.8,6620.65,373.794,6677.75
182.55,9587.37,3588.83,716.08,7900.33,4079.39,2957.11,9485.1,4607.48,6768.08,8474.01,1601.05,2080.36,4155.19,6622.04,375.186,6679.14
182.6,9588.76,3590.21,717.469,7901.72,4080.79,2958.51,9486.47,4608.87,6769.47,8475.4,1602.46,2081.75,4156.58,6623.43,376.579,6680.52
182.65,9590.15,3591.6,718.858,7903.11,4082.2,2959.9,9487.84,4610.26,6770.86,8476.79,1603.86,2083.14,4157.97,6624.82,377.971,6681.91
182.7,9591.54,3592.99,720.247,7904.5,4083.6,2961.29,9489.21,4611.65,6772.25,8478.19,1605.27,2084.53,4159.36,6626.21,379.363,6683.29
182.75,9592.93,3594.38,721.636,7905.89,4085,2962.68,9490.57,4613.05,6773.63,8479.58,1606.68,2085.92,4160.75,6627.6,380.756,6684.68
182.8,9594.32,3595.77,723.025,7907.28,4086.4,2964.07,9491.94,4614.44,6775.02,8480.97,1608.08,2087.32,4162.13,6628.99,382.148,6686.06
182.85,9595.71,3597.16,724.414,7908.67,4087.81,2965.46,9493.31,4615.83,6776.41,8482.36,1609.49,2088.71,4163.52,6630.38,383.54,6687.45
182.9,9597.1,3598.55,725.803,7910.07,4089.21,2966.86,9494.68,4617.22,6777.8,8483.75,1610.9,2090.1,4164.91,6631.76,384.933,6688.83
182.95,9598.49,3599.94,727.191,7911.46,4090.61,2968.25,9496.05,4618.61,6779.19,8485.15,1612.3,2091.49,4166.3,6633.15,386.325,6690.22
183,9599.87,3601.33,728.58,7912.85,4092.01,2969.64,9497.42,4620,6780.58,8486.54,1613.71,2092.88,4167.69,6634.54,387.717,6691.6
183.05,9601.26,3602.71,729.969,7914.24,4093.42,2971.03,9498.79,4621.4,6781.97,8487.93,1615.11,2094.28,4169.08,6635.93,389.11,6692.99
183.1,9602.65,3604.1,731.358,7915.63,4094.82,2972.42,9500.16,4622.79,6783.36,8489.32,1616.52,2095.67,4170.47,6637.32,390.502,6694.37
183.15,9604.04,3605.49,732.747,7917.02,4096.22,2973.81,9501.53,4624.18,6784.75,8490.71,1617.93,2097.06,4171.86,6638.71,391.894,6695.76
183.2,9605.43,3606.88,734.136,7918.41,4097.62,2975.21,9502.9,4625.57,6786.13,8492.11,1619.33,2098.45,4173.25,6640.1,393.287,6697.14
183.25,9606.82,3608.27,735.525,7919.8,4099.03,2976.6,9504.27,4626.96,6787.52,8493.5,1620.74,2099.84,4174.63,6641.49,394.679,6698.52
183.3,9608.21,3609.66,736.914,7921.19,4100.43,2977.99,9505.64,4628.35,6788.91,8494.89,1622.15,2101.23,4176.02,6642.88,396.072,6699.91
183.35,9609.6,3611.05,738.303,7922.58,4101.83,2979.38,9507.01,4629.75,6790.3,8496.28,1623.55,2102.63,4177.41,6644.27,397.464,6701.29
183.4,9610.99,3612.44,739.691,7923.98,4103.23,2980.77,9508.37,4631.14,6791.69,8497.67,1624.96,2104.02,4178.8,6645.66,398.856,6702.68
183.45,9612.37,3613.83,741.08,7925.37,4104.64,2982.16,9509.74,4632.53,6793.08,8499.07,1626.37,2105.41,4180.19,6647.05,400.249,6704.06
183.5,9613.76,3615.21,742.469,7926.76,4106.04,2983.56,9511.11,4633.92,6794.47,8500.46,1627.77,2106.8,4181.58,6648.44,401.641,6705.45
183.55,9615.15,3616.6,743.858,7928.15,4107.44,2984.95,9512.48,4635.31,6795.86,8501.85,1629.18,2108.19,4182.97,6649.83,403.033,6706.83
183.6,9616.54,3617.99,745.247,7929.54,4108.84,2986.34,9513.85,4636.7,6797.25,8503.24,1630.58,2109.59,4184.36,6651.22,404.426,6708.22
183.65,9617.93,3619.38,746.636,7930.93,4110.24,2987.73,9515.22,4638.1,6798.63,8504.63,1631.99,2110.98,4185.75,6652.61,405.818,6709.6
183.7,9619.32,3620.77,748.025,7932.32,4111.65,2989.12,9516.59,4639.49,6800.02,8506.03,1633.4,2112.37,4187.13,6654,407.21,6710.99
183.75,9620.71,3622.16,749.414,7933.71,4113.05,2990.51,9517.96,4640.88,6801.41,8507.42,1634.8,2113.76,4188.52,6655.39,408.603,6712.37
183.8,9622.1,3623.55,750.803,7935.1,4114.45,2991.91,9519.33,4642.27,6802.8,8508.81,1636.21,2115.15,4189.91,6656.78,409.995,6713.76
183.85,9623.49,3624.94,752.191,7936.49,4115.85,2993.3,9520.7,4643.66,6804.19,8510.2,1637.62,2116.54,4191.3,6658.17,411.387,6715.14
183.9,9624.87,3626.33,753.58,7937.89,4117.26,2994.69,9522.07,4645.05,6805.58,8511.59,1639.02,2117.94,4192.69,6659.56,412.78,6716.53
183.95,9626.26,3627.71,754.969,7939.28,4118.66,2996.08,9523.44,4646.45,6806.97,8512.99,1640.43,2119.33,4194.08,6660.95,414.172,6717.91
184,9627.65,3629.1,756.358,7940.67,4120.06,2997.47,9524.81,4647.84,6808.36,8514.38,1641.84,2120.72,4195.47,6662.34,415.564,6719.3
184.05,9629.04,3630.49,757.747,7942.06,4121.46,2998.86,9526.17,4649.23,6809.75,8515.77,1643.24,2122.11,4196.86,6663.73,416.957,6720.68
184.1,9630.43,3631.88,759.136,7943.45,4122.87,3000.26,9527.54,4650.62,6811.13,8517.16,1644.65,2123.5,4198.25,6665.12,418.349,6722.07
184.15,9631.82,3633.27,760.525,7944.84,4124.27,3001.65,9528.91,4652.01,6812.52,8518.55,1646.06,2124.9,4199.63,6666.51,419.742,6723.45
184.2,9633.21,3634.66,761.914,7946.23,4125.67,3003.04,9530.28,4653.4,6813.91,8519.95,1647.46,2126.29,4201.02,6667.9,421.134,6724.83
184.25,9634.6,3636.05,763.303,7947.62,4127.07,3004.43,9531.65,4654.8,6815.3,8521.34,1648.87,2127.68,4202.41,6669.29,422.526,6726.22
184.3,9635.99,3637.44,764.691,7949.01,4128.48,3005.82,9533.02,4656.19,6816.69,8522.73,1650.27,2129.07,4203.8,6670.67,423.919,6727.6
184.35,9637.37,3638.83,766.08,7950.4,4129.88,3007.21,9534.39,4657.58,6818.08,8524.12,1651.68,2130.46,4205.19,6672.06,425.311,6728.99
184.4,9638.76,3640.21,767.469,7951.8,4131.28,3008.61,9535.76,4658.97,6819.47,8525.51,1653.09,2131.85,4206.58,6673.45,426.703,6730.37
184.45,9640.15,3641.6,768.858,7953.19,4132.68,3010,9537.13,4660.36,6820.86,8526.91,1654.49,2133.25,4207.97,6674.84,428.096,6731.76
184.5,9641.54,3642.99,770.247,7954.58,4134.09,3011.39,9538.5,4661.75,6822.25,8528.3,1655.9,2134.64,4209.36,6676.23,429.488,6733.14
184.55,9642.93,3644.38,771.636,7955.97,4135.49,3012.78,9539.87,4663.15,6823.63,8529.69,1657.31,2136.03,4210.75,6677.62,430.88,6734.53
184.6,9644.32,3645.77,773.025,7957.36,4136.89,3014.17,9541.24,4664.54,6825.02,8531.08,1658.71,2137.42,4212.13,6679.01,432.273,6735.91
184.65,9645.71,3647.16,774.414,7958.75,4138.29,3015.57,9542.61,4665.93,6826.41,8532.47,1660.12,2138.81,4213.52,6680.4,433.665,6737.3
184.7,9647.1,3648.55,775.803,7960.14,4139.7,3016.96,9543.98,4667.32,6827.8,8533.87,1661.53,2140.21,4214.91,6681.79,435.057,6738.68
184.75,9648.49,3649.94,777.191,7961.53,4141.1,3018.35,9545.35,4668.71,6829.19,8535.26,1662.93,2141.6,4216.3,6683.18,436.45,6740.07
184.8,9649.87,3651.33,778.58,7962.92,4142.5,3019.74,9546.71,4670.1,6830.58,8536.65,1664.34,2142.99,4217.69,6684.57,437.842,6741.45
184.85,9651.26,3652.71,779.969,7964.31,4143.9,3021.13,9548.08,4671.5,6831.97,8538.04,1665.74,2144.38,4219.08,6685.96,439.234,6742.84
184.9,9652.65,3654.1,781.358,7965.71,4145.31,3022.52,9549.45,4672.89,6833.36,8539.43,1667.15,2145.77,4220.47,6687.35,440.627,6744.22
184.95,9654.04,3655.49,782.747,7967.1,4146.71,3023.92,9550.82,4674.28,6834.75,8540.83,1668.56,2147.16,4221.86,6688.74,442.019,6745.61
185,9655.43,3656.88,784.136,7968.49,4148.11,3025.31,9552.19,4675.67,6836.13,8542.22,1669.96,2148.56,4223.25,6690.13,443.411,6746.99
185.05,9656.82,3658.27,785.525,7969.88,4149.51,3026.7,9553.56,4677.06,6837.52,8543.61,1671.37,2149.95,4224.63,6691.52,444.804,6748.37
185.1,9658.21,3659.66,786.914,7971.27,4150.92,3028.09,9554.93,4678.45,6838.91,8545,1672.78,2151.34,4226.02,6692.91,446.196,6749.76
185.15,9659.6,3661.05,788.303,7972.66,4152.32,3029.48,9556.3,4679.84,6840.3,8546.39,1674.18,2152.73,4227.41,6694.3,447.588,6751.14
185.2,9660.99,3662.44,789.691,7974.05,4153.72,3030.87,9557.67,4681.24,6841.69,8547.79,1675.59,2154.12,4228.8,6695.69,448.981,6752.53
185.25,9662.37,3663.83,791.08,7975.44,4155.12,3032.27,9559.04,4682.63,6843.08,8549.18,1677,2155.52,4230.19,6697.08,450.373,6753.91
185.3,9663.76,3665.21,792.469,7976.83,4156.52,3033.66,9560.41,4684.02,6844.47,8550.57,1678.4,2156.91,4231.58,6698.47,451.765,6755.3
185.35,9665.15,3666.6,793.858,7978.22,4157.93,3035.05,9561.78,4685.41,6845.86,8551.96,1679.81,2158.3,4232.97,6699.86,453.158,6756.68
185.4,9666.54,3667.99,795.247,7979.62,4159.33,3036.44,9563.15,4686.8,6847.25,8553.35,1681.21,2159.69,4234.36,6701.25,454.55,6758.07
185.45,9667.93,3669.38,796.636,7981.01,4160.73,3037.83,9564.52,4688.19,6848.63,8554.75,1682.62,2161.08,4235.75,6702.64,455.942,6759.45
185.5,9669.32,3670.77,798.025,7982.4,4162.13,3039.22,9565.89,4689.59,6850.02,8556.14,1684.03,2162.47,4237.13,6704.03,457.335,6760.84
185.55,9670.71,3672.16,799.414,7983.79,4163.54,3040.62,9567.25,4690.98,6851.41,8557.53,1685.43,2163.87,4238.52,6705.42,458.727,6762.22
185.6,9672.1,3673.55,800.803,7985.18,4164.94,3042.01,9568.62,4692.37,6852.8,8558.92,1686.84,2165.26,4239.91,6706.81,460.119,6763.61
185.65,9673.49,3674.94,802.191,7986.57,4166.34,3043.4,9569.99,4693.76,6854.19,8560.31,1688.25,2166.65,4241.3,6708.2,461.512,6764.99
185.7,9674.87,3676.33,803.58,7987.96,4167.74,3044.79,9571.36,4695.15,6855.58,8561.71,1689.65,2168.04,4242.69,6709.59,462.904,6766.38
185.75,9676.26,3677.71,804.969,7989.35,4169.15,3046.18,9572.73,4696.54,6856.97,8563.1,1691.06,2169.43,4244.08,6710.97,464.297,6767.76
185.8,9677.65,3679.1,806.358,7990.74,4170.55,3047.57,9574.1,4697.94,6858.36,8564.49,1692.47,2170.83,4245.47,6712.36,465.689,6769.15
185.85,9679.04,3680.49,807.747,7992.13,4171.95,3048.97,9575.47,4699.33,6859.75,8565.88,1693.87,2172.22,4246.86,6713.75,467.081,6770.53
185.9,9680.43,3681.88,809.136,7993.53,4173.35,3050.36,9576.84,4700.72,6861.13,8567.27,1695.28,2173.61,4248.25,6715.14,468.474,6771.91
185.95,9681.82,3683.27,810.525,7994.92,4174.76,3051.75,9578.21,4702.11,6862.52,8568.67,1696.68,2175,4249.63,6716.53,469.866,6773.3
186,9683.21,3684.66,811.914,7996.31,4176.16,3053.14,9579.58,4703.5,6863.91,8570.06,1698.09,2176.39,4251.02,6717.92,471.258,6774.68
186.05,9684.6,3686.05,813.303,7997.7,4177.56,3054.53,9580.95,4704.89,6865.3,8571.45,1699.5,2177.78,4252.41,6719.31,472.651,6776.07
186.1,9685.99,3687.44,814.691,7999.09,4178.96,3055.92,9582.32,4706.29,6866.69,8572.84,1700.9,2179.18,4253.8,6720.7,474.043,6777.45
186.15,9687.37,3688.83,816.08,8000.48,4180.37,3057.32,9583.69,4707.68,6868.08,8574.23,1702.31,2180.57,4255.19,6722.09,475.435,6778.84
186.2,9688.76,3690.21,817.469,8001.87,4181.77,3058.71,9585.06,4709.07,6869.47,8575.63,1703.72,2181.96,4256.58,6723.48,476.828,6780.22
186.25,9690.15,3691.6,818.858,8003.26,4183.17,3060.1,9586.43,4710.46,6870.86,8577.02,1705.12,2183.35,4257.97,6724.87,478.22,6781.61
186.3,9691.54,3692.99,820.247,8004.65,4184.57,3061.49,9587.8,4711.85,6872.25,8578.41,1706.53,2184.74,4259.36,6726.26,479.612,6782.99
186.35,9692.93,3694.38,821.636,8006.04,4185.98,3062.88,9589.17,4713.24,6873.63,8579.8,1707.94,2186.14,4260.75,6727.65,481.005,6784.38
186.4,9694.32,3695.77,823.025,8007.44,4187.38,3064.27,9590.54,4714.64,6875.02,8581.19,1709.34,2187.53,4262.13,6729.04,482.397,6785.76
186.45,9695.71,3697.16,824.414,8008.83,4188.78,3065.67,9591.9,4716.03,6876.41,8582.59,1710.75,2188.92,4263.52,6730.43,483.789,6787.15
186.5,9697.1,3698.55,825.803,8010.22,4190.18,3067.06,9593.27,4717.42,6877.8,8583.98,1712.16,2190.31,4264.91,6731.82,485.182,6788.53
186.55,9698.49,3699.94,827.191,8011.61,4191.59,3068.45,9594.64,4718.81,6879.19,8585.37,1713.56,2191.7,4266.3,6733.21,486.574,6789.92
186.6,9699.87,3701.33,828.58,8013,4192.99,3069.84,9596.01,4720.2,6880.58,8586.76,1714.97,2193.09,4267.69,6734.6,487.966,6791.3
186.65,9701.26,3702.71,829.969,8014.39,4194.39,3071.23,9597.38,4721.59,6881.97,8588.15,1716.37,2194.49,4269.08,6735.99,489.359,6792.69
186.7,9702.65,3704.1,831.358,8015.78,4195.79,3072.63,9598.75,4722.99,6883.36,8589.55,1717.78,2195.88,4270.47,6737.38,490.751,6794.07
186.75,9704.04,3705.49,832.747,8017.17,4197.19,3074.02,9600.12,4724.38,6884.75,8590.94,1719.19,2197.27,4271.86,6738.77,492.143,6795.45
186.8,9705.43,3706.88,834.136,8018.56,4198.6,3075.41,9601.49,4725.77,6886.13,8592.33,1720.59,2198.66,4273.25,6740.16,493.536,6796.84
186.85,9706.82,3708.27,835.525,8019.95,4200,3076.8,9602.86,4727.16,6887.52,8593.72,1722,2200.05,4274.63,6741.55,494.928,6798.22
186.9,9708.21,3709.66,836.914,8021.35,4201.4,3078.19,9604.23,4728.55,6888.91,8595.11,1723.41,2201.45,4276.02,6742.94,496.32,6799.61
186.95,9709.6,3711.05,838.303,8022.74,4202.8,3079.58,9605.6,4729.94,6890.3,8596.51,1724.81,2202.84,4277.41,6744.33,497.713,6800.99
187,9710.99,3712.44,839.691,8024.13,4204.21,3080.98,9606.97,4731.34,6891.69,8597.9,1726.22,2204.23,4278.8,6745.72,499.105,6802.38
187.05,9712.37,3713.83,841.08,8025.52,4205.61,3082.37,9608.34,4732.73,6893.08,8599.29,1727.63,2205.62,4280.19,6747.11,500.497,6803.76
187.1,9713.76,3715.21,842.469,8026.91,4207.01,3083.76,9609.71,4734.12,6894.47,8600.68,1729.03,2207.01,4281.58,6748.5,501.89,6805.15
187.15,9715.15,3716.6,843.858,8028.3,4208.41,3085.15,9611.08,4735.51,6895.86,8602.07,1730.44,2208.4,4282.97,6749.89,503.282,6806.53
187.2,9716.54,3717.99,845.247,8029.69,4209.82,3086.54,9612.45,4736.9,6897.25,8603.47,1731.84,2209.8,4284.36,6751.27,504.674,6807.92
187.25,9717.93,3719.38,846.636,8031.08,4211.22,3087.93,9613.82,4738.29,6898.63,8604.86,1733.25,2211.19,4285.75,6752.66,506.067,6809.3
187.3,9719.32,3720.77,848.025,8032.47,4212.62,3089.33,9615.19,4739.69,6900.02,8606.25,1734.66,2212.58,4287.13,6754.05,507.459,6810.69
187.35,9720.71,3722.16,849.414,8033.86,4214.02,3090.72,9616.55,4741.08,6901.41,8607.64,1736.06,2213.97,4288.52,6755.44,508.851,6812.07
187.4,9722.1,3723.55,850.803,8035.26,4215.43,3092.11,9617.92,4742.47,6902.8,8609.03,1737.47,2215.36,4289.91,6756.83,510.244,6813.46
187.45,9723.49,3724.94,852.191,8036.65,4216.83,3093.5,9619.29,4743.86,6904.19,8610.43,1738.88,2216.76,4291.3,6758.22,511.636,6814.84
187.5,9724.87,3726.33,853.58,8038.04,4218.23,3094.89,9620.66,4745.25,6905.58,8611.82,1740.28,2218.15,4292.69,6759.61,513.028,6816.23
187.55,9726.26,3727.71,854.969,8039.43,4219.63,3096.28,9622.03,4746.64,6906.97,8613.21,1741.69,2219.54,4294.08,6761,514.421,6817.61
187.6,9727.65,3729.1,856.358,8040.82,4221.04,3097.68,9623.4,4748.04,6908.36,8614.6,1743.1,2220.93,4295.47,6762.39,515.813,6818.99
187.65,9729.04,3730.49,857.747,8042.21,4222.44,3099.07,9624.77,4749.43,6909.75,8615.99,1744.5,2222.32,4296.86,6763.78,517.205,6820.38
187.7,9730.43,3731.88,859.136,8043.6,4223.84,3100.46,9626.14,4750.82,6911.13,8617.39,1745.91,2223.71,4298.25,6765.17,518.598,6821.76
187.75,9731.82,3733.27,860.525,8044.99,4225.24,3101.85,9627.51,4752.21,6912.52,8618.78,1747.32,2225.11,4299.63,6766.56,519.99,6823.15
187.8,9733.21,3734.66,861.914,8046.38,4226.65,3103.24,9628.88,4753.6,6913.91,8620.17,1748.72,2226.5,4301.02,6767.95,521.382,6824.53
187.85,9734.6,3736.05,863.303,8047.77,4228.05,3104.63,9630.25,4754.99,6915.3,8621.56,1750.13,2227.89,4302.41,6769.34,522.775,6825.92
187.9,9735.99,3737.44,864.691,8049.17,4229.45,3106.03,9631.62,4756.39,6916.69,8622.95,1751.53,2229.28,4303.8,6770.73,524.167,6827.3
187.95,9737.37,3738.83,866.08,8050.56,4230.85,3107.42,9632.99,4757.78,6918.08,8624.35,1752.94,2230.67,4305.19,6772.12,525.559,6828.69
188,9738.76,3740.21,867.469,8051.95,4232.25,3108.81,9634.36,4759.17,6919.47,8625.74,1754.35,2232.07,4306.58,6773.51,526.952,6830.07
188.05,9740.15,3741.6,868.858,8053.34,4233.66,3110.2,9635.73,4760.56,6920.86,8627.13,1755.75,2233.46,4307.97,6774.9,528.344,6831.46
188.1,9741.54,3742.99,870.247,8054.73,4235.06,3111.59,9637.1,4761.95,6922.25,8628.52,1757.16,2234.85,4309.36,6776.29,529.736,6832.84
188.15,9742.93,3744.38,871.636,8056.12,4236.46,3112.98,9638.47,4763.34,6923.63,8629.91,1758.57,2236.24,4310.75,6777.68,531.129,6834.23
188.2,9744.32,3745.77,873.025,8057.51,4237.86,3114.38,9639.84,4764.74,6925.02,8631.31,1759.97,2237.63,4312.13,6779.07,532.521,6835.61
188.25,9745.71,3747.16,874.414,8058.9,4239.27,3115.77,9641.21,4766.13,6926.41,8632.7,1761.38,2239.02,4313.52,6780.46,533.913,6837
188.3,9747.1,3748.55,875.803,8060.29,4240.67,3117.16,9642.58,4767.52,6927.8,8634.09,1762.79,2240.42,4314.91,6781.85,535.306,6838.38
188.35,9748.49,3749.94,877.191,8061.68,4242.07,3118.55,9643.95,4768.91,6929.19,8635.48,1764.19,2241.81,4316.3,6783.24,536.698,6839.76
188.4,9749.87,3751.33,878.58,8063.08,4243.47,3119.94,9645.32,4770.3,6930.58,8636.88,1765.6,2243.2,4317.69,6784.63,538.09,6841.15
188.45,9751.26,3752.71,879.969,8064.47,4244.88,3121.34,9646.68,4771.69,6931.97,8638.27,1767,2244.59,4319.08,6786.02,539.483,6842.53
188.5,9752.65,3754.1,881.358,8065.86,4246.28,3122.73,9648.05,4773.09,6933.36,8639.66,1768.41,2245.98,4320.47,6787.41,540.875,6843.92
188.55,9754.04,3755.49,882.747,8067.25,4247.68,3124.12,9649.42,4774.48,6934.75,8641.05,1769.82,2247.38,4321.86,6788.8,542.267,6845.3
188.6,9755.43,3756.88,884.136,8068.64,4249.08,3125.51,9650.79,4775.87,6936.13,8642.44,1771.22,2248.77,4323.25,6790.19,543.66,6846.69
