time,N1,N2,N3,N4,N5,N6,N7
151.05,9046.45,6197.39,850.667,1762.67,1918.69,7654.7,937.503
151.1,9047.84,6198.78,852.066,1764.05,1920.07,7656.09,938.905
151.15,9049.22,6200.17,853.466,1765.43,1921.46,7657.49,940.307
151.2,9050.61,6201.56,854.866,1766.82,1922.85,7658.89,941.708
151.25,9052,6202.96,856.266,1768.2,1924.24,7660.28,943.11
151.3,9053.39,6204.35,857.665,1769.58,1925.63,7661.68,944.512
151.35,9054.78,6205.74,859.065,1770.96,1927.02,7663.08,945.914
151.4,9056.17,6207.13,860.465,1772.34,1928.41,7664.47,947.316
151.45,9057.56,6208.52,861.864,1773.72,1929.8,7665.87,948.718
151.5,9058.95,6209.91,863.264,1775.1,1931.19,7667.27,950.12
151.55,9060.34,6211.3,864.664,1776.49,1932.57,7668.66,951.522
151.6,9061.72,6212.7,866.063,1777.87,1933.96,7670.06,952.924
151.65,9063.11,6214.09,867.463,1779.25,1935.35,7671.46,954.325
151.7,9064.5,6215.48,868.863,1780.63,1936.74,7672.85,955.727
151.75,9065.89,6216.87,870.262,1782.01,1938.13,7674.25,957.129
151.8,9067.28,6218.26,871.662,1783.39,1939.52,7675.65,958.531
151.85,9068.67,6219.65,873.062,1784.77,1940.91,7677.04,959.933
151.9,9070.06,6221.04,874.461,1786.16,1942.3,7678.44,961.335
151.95,9071.45,6222.44,875.861,1787.54,1943.69,7679.84,962.737
152,9072.84,6223.83,877.261,1788.92,1945.07,7681.23,964.139
152.05,9074.22,6225.22,878.66,1790.3,1946.46,7682.63,965.54
152.1,9075.61,6226.61,880.06,1791.68,1947.85,7684.03,966.942
152.15,9077,6228,881.46,1793.06,1949.24,7685.42,968.344
152.2,9078.39,6229.39,882.859,1794.44,1950.63,7686.82,969.746
152.25,9079.78,6230.78,884.259,1795.83,1952.02,7688.22,971.148
152.3,9081.17,6232.18,885.659,1797.21,1953.41,7689.61,972.55
152.35,9082.56,6233.57,887.058,1798.59,1954.8,7691.01,973.952
152.4,9083.95,6234.96,888.458,1799.97,1956.19,7692.41,975.354
152.45,9085.34,6236.35,889.858,1801.35,1957.57,7693.8,976.755
152.5,9086.72,6237.74,891.257,1802.73,1958.96,7695.2,978.157
152.55,9088.11,6239.13,892.657,1804.11,1960.35,7696.6,979.559
152.6,9089.5,6240.52,894.057,1805.5,1961.74,7698,980.961
152.65,9090.89,6241.92,895.456,1806.88,1963.13,7699.39,982.363
152.7,9092.28,6243.31,896.856,1808.26,1964.52,7700.79,983.765
152.75,9093.67,6244.7,898.256,1809.64,1965.91,7702.19,985.167
152.8,9095.06,6246.09,899.655,1811.02,1967.3,7703.58,986.569
152.85,9096.45,6247.48,901.055,1812.4,1968.69,7704.98,987.97
152.9,9097.84,6248.87,902.455,1813.78,1970.07,7706.38,989.372
152.95,9099.22,6250.26,903.854,1815.17,1971.46,7707.77,990.774
153,9100.61,6251.66,905.254,1816.55,1972.85,7709.17,992.176
153.05,9102,6253.05,906.654,1817.93,1974.24,7710.57,993.578
153.1,9103.39,6254.44,908.053,1819.31,1975.63,7711.96,994.98
153.15,9104.78,6255.83,909.453,1820.69,1977.02,7713.36,996.382
153.2,9106.17,6257.22,910.853,1822.07,1978.41,7714.76,997.783
153.25,9107.56,6258.61,912.252,1823.46,1979.8,7716.15,999.185
153.3,9108.95,6260,913.652,1824.84,1981.19,7717.55,1000.59
153.35,9110.34,6261.4,915.052,1826.22,1982.57,7718.95,1001.99
153.4,9111.72,6262.79,916.451,1827.6,1983.96,7720.34,1003.39
153.45,9113.11,6264.18,917.851,1828.98,1985.35,7721.74,1004.79
153.5,9114.5,6265.57,919.251,1830.36,1986.74,7723.14,1006.19
153.55,9115.89,6266.96,920.65,1831.74,1988.13,7724.53,1007.6
153.6,9117.28,6268.35,922.05,1833.13,1989.52,7725.93,1009
153.65,9118.67,6269.74,923.45,1834.51,1990.91,7727.33,1010.4
153.7,9120.06,6271.14,924.849,1835.89,1992.3,7728.72,1011.8
153.75,9121.45,6272.53,926.249,1837.27,1993.69,7730.12,1013.2
153.8,9122.84,6273.92,927.649,1838.65,1995.07,7731.52,1014.61
153.85,9124.22,6275.31,929.048,1840.03,1996.46,7732.91,1016.01
153.9,9125.61,6276.7,930.448,1841.41,1997.85,7734.31,1017.41
153.95,9127,6278.09,931.848,1842.8,1999.24,7735.71,1018.81
154,9128.39,6279.48,933.247,1844.18,2000.63,7737.1,1020.21
154.05,9129.78,6280.88,934.647,1845.56,2002.02,7738.5,1021.62
154.1,9131.17,6282.27,936.047,1846.94,2003.41,7739.9,1023.02
154.15,9132.56,6283.66,937.446,1848.32,2004.8,7741.29,1024.42
154.2,9133.95,6285.05,938.846,1849.7,2006.19,7742.69,1025.82
154.25,9135.34,6286.44,940.245,1851.08,2007.57,7744.09,1027.22
154.3,9136.72,6287.83,941.645,1852.47,2008.96,7745.48,1028.62
154.35,9138.11,6289.22,943.045,1853.85,2010.35,7746.88,1030.03
154.4,9139.5,6290.62,944.444,1855.23,2011.74,7748.28,1031.43
154.45,9140.89,6292.01,945.844,1856.61,2013.13,7749.68,1032.83
154.5,9142.28,6293.4,947.244,1857.99,2014.52,7751.07,1034.23
154.55,9143.67,6294.79,948.643,1859.37,2015.91,7752.47,1035.63
154.6,9145.06,6296.18,950.043,1860.75,2017.3,7753.87,1037.04
154.65,9146.45,6297.57,951.443,1862.14,2018.69,7755.26,1038.44
154.7,9147.84,6298.96,952.842,1863.52,2020.07,7756.66,1039.84
154.75,9149.22,6300.36,954.242,1864.9,2021.46,7758.06,1041.24
154.8,9150.61,6301.75,955.642,1866.28,2022.85,7759.45,1042.64
154.85,9152,6303.14,957.041,1867.66,2024.24,7760.85,1044.04
154.9,9153.39,6304.53,958.441,1869.04,2025.63,7762.25,1045.45
154.95,9154.78,6305.92,959.841,1870.43,2027.02,7763.64,1046.85
155,9156.17,6307.31,961.24,1871.81,2028.41,7765.04,1048.25
155.05,9157.56,6308.7,962.64,1873.19,2029.8,7766.44,1049.65
155.1,9158.95,6310.1,964.04,1874.57,2031.19,7767.83,1051.05
155.15,9160.34,6311.49,965.439,1875.95,2032.57,7769.23,1052.46
155.2,9161.72,6312.88,966.839,1877.33,2033.96,7770.63,1053.86
155.25,9163.11,6314.27,968.239,1878.71,2035.35,7772.02,1055.26
155.3,9164.5,6315.66,969.638,1880.1,2036.74,7773.42,1056.66
155.35,9165.89,6317.05,971.038,1881.48,2038.13,7774.82,1058.06
155.4,9167.28,6318.44,972.438,1882.86,2039.52,7776.21,1059.47
155.45,9168.67,6319.84,973.837,1884.24,2040.91,7777.61,1060.87
155.5,9170.06,6321.23,975.237,1885.62,2042.3,7779.01,1062.27
155.55,9171.45,6322.62,976.637,1887,2043.69,7780.4,1063.67
155.6,9172.84,6324.01,978.036,1888.38,2045.07,7781.8,1065.07
155.65,9174.22,6325.4,979.436,1889.77,2046.46,7783.2,1066.47
155.7,9175.61,6326.79,980.836,1891.15,2047.85,7784.59,1067.88
155.75,9177,6328.18,982.235,1892.53,2049.24,7785.99,1069.28
155.8,9178.39,6329.58,983.635,1893.91,2050.63,7787.39,1070.68
155.85,9179.78,6330.97,985.035,1895.29,2052.02,7788.78,1072.08
155.9,9181.17,6332.36,986.434,1896.67,2053.41,7790.18,1073.48
155.95,9182.56,6333.75,987.834,1898.05,2054.8,7791.58,1074.89
156,9183.95,6335.14,989.234,1899.44,2056.19,7792.97,1076.29
156.05,9185.34,6336.53,990.633,1900.82,2057.57,7794.37,1077.69
156.1,9186.72,6337.92,992.033,1902.2,2058.96,7795.77,1079.09
156.15,9188.11,6339.32,993.433,1903.58,2060.35,7797.17,1080.49
156.2,9189.5,6340.71,994.832,1904.96,2061.74,7798.56,1081.89
156.25,9190.89,6342.1,996.232,1906.34,2063.13,7799.96,1083.3
156.3,9192.28,6343.49,997.632,1907.73,2064.52,7801.36,1084.7
156.35,9193.67,6344.88,999.031,1909.11,2065.91,7802.75,1086.1
156.4,9195.06,6346.27,1000.43,1910.49,2067.3,7804.15,1087.5
156.45,9196.45,6347.66,1001.83,1911.87,2068.69,7805.55,1088.9
156.5,9197.84,6349.06,1003.23,1913.25,2070.07,7806.94,1090.31
156.55,9199.22,6350.45,1004.63,1914.63,2071.46,7808.34,1091.71
156.6,9200.61,6351.84,1006.03,1916.01,2072.85,7809.74,1093.11
156.65,9202,6353.23,1007.43,1917.4,2074.24,7811.13,1094.51
156.7,9203.39,6354.62,1008.83,1918.78,2075.63,7812.53,1095.91
156.75,9204.78,6356.01,1010.23,1920.16,2077.02,7813.93,1097.32
156.8,9206.17,6357.4,1011.63,1921.54,2078.41,7815.32,1098.72
156.85,9207.56,6358.8,1013.03,1922.92,2079.8,7816.72,1100.12
156.9,9208.95,6360.19,1014.43,1924.3,2081.19,7818.12,1101.52
156.95,9210.34,6361.58,1015.83,1925.68,2082.57,7819.51,1102.92
157,9211.72,6362.97,1017.23,1927.07,2083.96,7820.91,1104.32
157.05,9213.11,6364.36,1018.63,1928.45,2085.35,7822.31,1105.73
157.1,9214.5,6365.75,1020.03,1929.83,2086.74,7823.7,1107.13
157.15,9215.89,6367.14,1021.43,1931.21,2088.13,7825.1,1108.53
157.2,9217.28,6368.54,1022.83,1932.59,2089.52,7826.5,1109.93
157.25,9218.67,6369.93,1024.22,1933.97,2090.91,7827.89,1111.33
157.3,9220.06,6371.32,1025.62,1935.36,2092.3,7829.29,1112.74
157.35,9221.45,6372.71,1027.02,1936.74,2093.69,7830.69,1114.14
157.4,9222.84,6374.1,1028.42,1938.12,2095.07,7832.08,1115.54
157.45,9224.22,6375.49,1029.82,1939.5,2096.46,7833.48,1116.94
157.5,9225.61,6376.88,1031.22,1940.88,2097.85,7834.88,1118.34
157.55,9227,6378.28,1032.62,1942.26,2099.24,7836.27,1119.74
157.6,9228.39,6379.67,1034.02,1943.64,2100.63,7837.67,1121.15
157.65,9229.78,6381.06,1035.42,1945.03,2102.02,7839.07,1122.55
157.7,9231.17,6382.45,1036.82,1946.41,2103.41,7840.47,1123.95
157.75,9232.56,6383.84,1038.22,1947.79,2104.8,7841.86,1125.35
157.8,9233.95,6385.23,1039.62,1949.17,2106.19,7843.26,1126.75
157.85,9235.34,6386.62,1041.02,1950.55,2107.57,7844.66,1128.16
157.9,9236.72,6388.02,1042.42,1951.93,2108.96,7846.05,1129.56
157.95,9238.11,6389.41,1043.82,1953.31,2110.35,7847.45,1130.96
158,9239.5,6390.8,1045.22,1954.7,2111.74,7848.85,1132.36
158.05,9240.89,6392.19,1046.62,1956.08,2113.13,7850.24,1133.76
158.1,9242.28,6393.58,1048.02,1957.46,2114.52,7851.64,1135.16
158.15,9243.67,6394.97,1049.42,1958.84,2115.91,7853.04,1136.57
158.2,9245.06,6396.36,1050.82,1960.22,2117.3,7854.43,1137.97
158.25,9246.45,6397.76,1052.22,1961.6,2118.69,7855.83,1139.37
158.3,9247.84,6399.15,1053.62,1962.99,2120.07,7857.23,1140.77
158.35,9249.22,6400.54,1055.02,1964.37,2121.46,7858.62,1142.17
158.4,9250.61,6401.93,1056.42,1965.75,2122.85,7860.02,1143.58
158.45,9252,6403.32,1057.82,1967.13,2124.24,7861.42,1144.98
158.5,9253.39,6404.71,1059.22,1968.51,2125.63,7862.81,1146.38
158.55,9254.78,6406.1,1060.62,1969.89,2127.02,7864.21,1147.78
158.6,9256.17,6407.49,1062.02,1971.27,2128.41,7865.61,1149.18
158.65,9257.56,6408.89,1063.42,1972.66,2129.8,7867,1150.58
158.7,9258.95,6410.28,1064.81,1974.04,2131.19,7868.4,1151.99
158.75,9260.34,6411.67,1066.21,1975.42,2132.57,7869.8,1153.39
158.8,9261.72,6413.06,1067.61,1976.8,2133.96,7871.19,1154.79
158.85,9263.11,6414.45,1069.01,1978.18,2135.35,7872.59,1156.19
158.9,9264.5,6415.84,1070.41,1979.56,2136.74,7873.99,1157.59
158.95,9265.89,6417.23,1071.81,1980.95,2138.13,7875.38,1159
159,9267.28,6418.63,1073.21,1982.33,2139.52,7876.78,1160.4
159.05,9268.67,6420.02,1074.61,1983.71,2140.91,7878.18,1161.8
159.1,9270.06,6421.41,1076.01,1985.09,2142.3,7879.58,1163.2
159.15,9271.45,6422.8,1077.41,1986.47,2143.69,7880.97,1164.6
159.2,9272.84,6424.19,1078.81,1987.85,2145.07,7882.37,1166
159.25,9274.22,6425.58,1080.21,1989.23,2146.46,7883.77,1167.41
159.3,9275.61,6426.97,1081.61,1990.62,2147.85,7885.16,1168.81
159.35,9277,6428.37,1083.01,1992,2149.24,7886.56,1170.21
159.4,9278.39,6429.76,1084.41,1993.38,2150.63,7887.96,1171.61
159.45,9279.78,6431.15,1085.81,1994.76,2152.02,7889.35,1173.01
159.5,9281.17,6432.54,1087.21,1996.14,2153.41,7890.75,1174.42
159.55,9282.56,6433.93,1088.61,1997.52,2154.8,7892.15,1175.82
159.6,9283.95,6435.32,1090.01,1998.91,2156.19,7893.54,1177.22
159.65,9285.34,6436.71,1091.41,2000.29,2157.57,7894.94,1178.62
159.7,9286.72,6438.11,1092.81,2001.67,2158.96,7896.34,1180.02
159.75,9288.11,6439.5,1094.21,2003.05,2160.35,7897.73,1181.42
159.8,9289.5,6440.89,1095.61,2004.43,2161.74,7899.13,1182.83
159.85,9290.89,6442.28,1097.01,2005.81,2163.13,7900.53,1184.23
159.9,9292.28,6443.67,1098.41,2007.19,2164.52,7901.92,1185.63
159.95,9293.67,6445.06,1099.81,2008.58,2165.91,7903.32,1187.03
160,9295.06,6446.45,1101.21,2009.96,2167.3,7904.72,1188.43
160.05,9296.45,6447.85,1102.61,2011.34,2168.69,7906.11,1189.84
160.1,9297.84,6449.24,1104,2012.72,2170.07,7907.51,1191.24
160.15,9299.22,6450.63,1105.4,2014.1,2171.46,7908.91,1192.64
160.2,9300.61,6452.02,1106.8,2015.48,2172.85,7910.3,1194.04
160.25,9302,6453.41,1108.2,2016.86,2174.24,7911.7,1195.44
160.3,9303.39,6454.8,1109.6,2018.25,2175.63,7913.1,1196.84
160.35,9304.78,6456.19,1111,2019.63,2177.02,7914.49,1198.25
160.4,9306.17,6457.59,1112.4,2021.01,2178.41,7915.89,1199.65
160.45,9307.56,6458.98,1113.8,2022.39,2179.8,7917.29,1201.05
160.5,9308.95,6460.37,1115.2,2023.77,2181.19,7918.69,1202.45
160.55,9310.34,6461.76,1116.6,2025.15,2182.57,7920.08,1203.85
160.6,9311.72,6463.15,1118,2026.54,2183.96,7921.48,1205.26
160.65,9313.11,6464.54,1119.4,2027.92,2185.35,7922.88,1206.66
160.7,9314.5,6465.93,1120.8,2029.3,2186.74,7924.27,1208.06
160.75,9315.89,6467.33,1122.2,2030.68,2188.13,7925.67,1209.46
160.8,9317.28,6468.72,1123.6,2032.06,2189.52,7927.07,1210.86
160.85,9318.67,6470.11,1125,2033.44,2190.91,7928.46,1212.26
160.9,9320.06,6471.5,1126.4,2034.82,2192.3,7929.86,1213.67
160.95,9321.45,6472.89,1127.8,2036.21,2193.69,7931.26,1215.07
161,9322.84,6474.28,1129.2,2037.59,2195.07,7932.65,1216.47
161.05,9324.22,6475.67,1130.6,2038.97,2196.46,7934.05,1217.87
161.1,9325.61,6477.07,1132,2040.35,2197.85,7935.45,1219.27
161.15,9327,6478.46,1133.4,2041.73,2199.24,7936.84,1220.68
161.2,9328.39,6479.85,1134.8,2043.11,2200.63,7938.24,1222.08
161.25,9329.78,6481.24,1136.2,2044.5,2202.02,7939.64,1223.48
161.3,9331.17,6482.63,1137.6,2045.88,2203.41,7941.03,1224.88
161.35,9332.56,6484.02,1139,2047.26,2204.8,7942.43,1226.28
161.4,9333.95,6485.41,1140.4,2048.64,2206.19,7943.83,1227.68
161.45,9335.34,6486.81,1141.8,2050.02,2207.57,7945.22,1229.09
161.5,9336.72,6488.2,1143.19,2051.4,2208.96,7946.62,1230.49
161.55,9338.11,6489.59,1144.59,2052.79,2210.35,7948.02,1231.89
161.6,9339.5,6490.98,1145.99,2054.17,2211.74,7949.41,1233.29
161.65,9340.89,6492.37,1147.39,2055.55,2213.13,7950.81,1234.69
161.7,9342.28,6493.76,1148.79,2056.93,2214.52,7952.21,1236.1
161.75,9343.67,6495.15,1150.19,2058.31,2215.91,7953.61,1237.5
161.8,9345.06,6496.55,1151.59,2059.69,2217.3,7955,1238.9
161.85,9346.45,6497.94,1152.99,2061.07,2218.69,7956.4,1240.3
161.9,9347.84,6499.33,1154.39,2062.46,2220.07,7957.8,1241.7
161.95,9349.22,6500.72,1155.79,2063.84,2221.46,7959.19,1243.1
162,9350.61,6502.11,1157.19,2065.22,2222.85,7960.59,1244.51
162.05,9352,6503.5,1158.59,2066.6,2224.24,7961.99,1245.91
162.1,9353.39,6504.89,1159.99,2067.98,2225.63,7963.38,1247.31
162.15,9354.78,6506.29,1161.39,2069.36,2227.02,7964.78,1248.71
162.2,9356.17,6507.68,1162.79,2070.75,2228.41,7966.18,1250.11
162.25,9357.56,6509.07,1164.19,2072.13,2229.8,7967.57,1251.52
162.3,9358.95,6510.46,1165.59,2073.51,2231.19,7968.97,1252.92
162.35,9360.34,6511.85,1166.99,2074.89,2232.57,7970.37,1254.32
162.4,9361.72,6513.24,1168.39,2076.27,2233.96,7971.76,1255.72
162.45,9363.11,6514.63,1169.79,2077.65,2235.35,7973.16,1257.12
162.5,9364.5,6516.03,1171.19,2079.03,2236.74,7974.56,1258.52
162.55,9365.89,6517.42,1172.59,2080.42,2238.13,7975.95,1259.93
162.6,9367.28,6518.81,1173.99,2081.8,2239.52,7977.35,1261.33
162.65,9368.67,6520.2,1175.39,2083.18,2240.91,7978.75,1262.73
162.7,9370.06,6521.59,1176.79,2084.56,2242.3,7980.14,1264.13
162.75,9371.45,6522.98,1178.19,2085.94,2243.69,7981.54,1265.53
162.8,9372.84,6524.37,1179.59,2087.32,2245.07,7982.94,1266.94
162.85,9374.22,6525.77,1180.99,2088.71,2246.46,7984.33,1268.34
162.9,9375.61,6527.16,1182.38,2090.09,2247.85,7985.73,1269.74
162.95,9377,6528.55,1183.78,2091.47,2249.24,7987.13,1271.14
163,9378.39,6529.94,1185.18,2092.85,2250.63,7988.53,1272.54
163.05,9379.78,6531.33,1186.58,2094.23,2252.02,7989.92,1273.94
163.1,9381.17,6532.72,1187.98,2095.61,2253.41,7991.32,1275.35
163.15,9382.56,6534.11,1189.38,2097,2254.8,7992.72,1276.75
163.2,9383.95,6535.51,1190.78,2098.38,2256.19,7994.11,1278.15
163.25,9385.34,6536.9,1192.18,2099.76,2257.57,7995.51,1279.55
163.3,9386.72,6538.29,1193.58,2101.14,2258.96,7996.91,1280.95
163.35,9388.11,6539.68,1194.98,2102.52,2260.35,7998.3,1282.36
163.4,9389.5,6541.07,1196.38,2103.9,2261.74,7999.7,1283.76
163.45,9390.89,6542.46,1197.78,2105.28,2263.13,8001.1,1285.16
163.5,9392.28,6543.85,1199.18,2106.67,2264.52,8002.49,1286.56
163.55,9393.67,6545.25,1200.58,2108.05,2265.91,8003.89,1287.96
163.6,9395.06,6546.64,1201.98,2109.43,2267.3,8005.29,1289.36
163.65,9396.45,6548.03,1203.38,2110.81,2268.69,8006.68,1290.77
163.7,9397.84,6549.42,1204.78,2112.19,2270.07,8008.08,1292.17
163.75,9399.22,6550.81,1206.18,2113.57,2271.46,8009.48,1293.57
163.8,9400.61,6552.2,1207.58,2114.96,2272.85,8010.87,1294.97
163.85,9402,6553.59,1208.98,2116.34,2274.24,8012.27,1296.37
163.9,9403.39,6554.99,1210.38,2117.72,2275.63,8013.67,1297.77
163.95,9404.78,6556.38,1211.78,2119.1,2277.02,8015.06,1299.18
164,9406.17,6557.77,1213.18,2120.48,2278.41,8016.46,1300.58
164.05,9407.56,6559.16,1214.58,2121.86,2279.8,8017.86,1301.98
164.1,9408.95,6560.55,1215.98,2123.24,2281.19,8019.26,1303.38
164.15,9410.34,6561.94,1217.38,2124.63,2282.57,8020.65,1304.78
164.2,9411.72,6563.33,1218.78,2126.01,2283.96,8022.05,1306.19
164.25,9413.11,6564.73,1220.17,2127.39,2285.35,8023.45,1307.59
164.3,9414.5,6566.12,1221.57,2128.77,2286.74,8024.84,1308.99
164.35,9415.89,6567.51,1222.97,2130.15,2288.13,8026.24,1310.39
164.4,9417.28,6568.9,1224.37,2131.53,2289.52,8027.64,1311.79
164.45,9418.67,6570.29,1225.77,2132.92,2290.91,8029.03,1313.19
164.5,9420.06,6571.68,1227.17,2134.3,2292.3,8030.43,1314.6
164.55,9421.45,6573.07,1228.57,2135.68,2293.69,8031.83,1316
164.6,9422.84,6574.47,1229.97,2137.06,2295.07,8033.22,1317.4
164.65,9424.22,6575.86,1231.37,2138.44,2296.46,8034.62,1318.8
164.7,9425.61,6577.25,1232.77,2139.82,2297.85,8036.02,1320.2
164.75,9427,6578.64,1234.17,2141.21,2299.24,8037.41,1321.61
164.8,9428.39,6580.03,1235.57,2142.59,2300.63,8038.81,1323.01
164.85,9429.78,6581.42,1236.97,2143.97,2302.02,8040.21,1324.41
164.9,9431.17,6582.81,1238.37,2145.35,2303.41,8041.6,1325.81
164.95,9432.56,6584.21,1239.77,2146.73,2304.8,8043,1327.21
165,9433.95,6585.6,1241.17,2148.11,2306.19,8044.4,1328.61
165.05,9435.34,6586.99,1242.57,2149.5,2307.57,8045.79,1330.02
165.1,9436.72,6588.38,1243.97,2150.88,2308.96,8047.19,1331.42
165.15,9438.11,6589.77,1245.37,2152.26,2310.35,8048.59,1332.82
165.2,9439.5,6591.16,1246.77,2153.64,2311.74,8049.99,1334.22
165.25,9440.89,6592.55,1248.17,2155.02,2313.13,8051.38,1335.62
165.3,9442.28,6593.95,1249.57,2156.4,2314.52,8052.78,1337.02
165.35,9443.67,6595.34,1250.97,2157.78,2315.91,8054.18,1338.43
165.4,9445.06,6596.73,1252.37,2159.17,2317.3,8055.57,1339.83
165.45,9446.45,6598.12,1253.77,2160.55,2318.69,8056.97,1341.23
165.5,9447.84,6599.51,1255.17,2161.93,2320.07,8058.37,1342.63
165.55,9449.22,6600.9,1256.57,2163.31,2321.46,8059.76,1344.03
165.6,9450.61,6602.29,1257.96,2164.69,2322.85,8061.16,1345.44
165.65,9452,6603.69,1259.36,2166.07,2324.24,8062.56,1346.84
165.7,9453.39,6605.08,1260.76,2167.46,2325.63,8063.95,1348.24
165.75,9454.78,6606.47,1262.16,2168.84,2327.02,8065.35,1349.64
165.8,9456.17,6607.86,1263.56,2170.22,2328.41,8066.75,1351.04
165.85,9457.56,6609.25,1264.96,2171.6,2329.8,8068.14,1352.44
165.9,9458.95,6610.64,1266.36,2172.98,2331.19,8069.54,1353.85
165.95,9460.34,6612.03,1267.76,2174.36,2332.57,8070.94,1355.25
166,9461.72,6613.43,1269.16,2175.75,2333.96,8072.33,1356.65
166.05,9463.11,6614.82,1270.56,2177.13,2335.35,8073.73,1358.05
166.1,9464.5,6616.21,1271.96,2178.51,2336.74,8075.13,1359.45
166.15,9465.89,6617.6,1273.36,2179.89,2338.13,8076.52,1360.86
166.2,9467.28,6618.99,1274.76,2181.27,2339.52,8077.92,1362.26
166.25,9468.67,6620.38,1276.16,2182.65,2340.91,8079.32,1363.66
166.3,9470.06,6621.77,1277.56,2184.03,2342.3,8080.72,1365.06
166.35,9471.45,6623.16,1278.96,2185.42,2343.69,8082.11,1366.46
166.4,9472.84,6624.56,1280.36,2186.8,2345.07,8083.51,1367.86
166.45,9474.22,6625.95,1281.76,2188.18,2346.46,8084.91,1369.27
166.5,9475.61,6627.34,1283.16,2189.56,2347.85,8086.3,1370.67
166.55,9477,6628.73,1284.56,2190.94,2349.24,8087.7,1372.07
166.6,9478.39,6630.12,1285.96,2192.32,2350.63,8089.1,1373.47
166.65,9479.78,6631.51,1287.36,2193.71,2352.02,8090.49,1374.87
166.7,9481.17,6632.9,1288.76,2195.09,2353.41,8091.89,1376.27
166.75,9482.56,6634.3,1290.16,2196.47,2354.8,8093.29,1377.68
166.8,9483.95,6635.69,1291.56,2197.85,2356.19,8094.68,1379.08
166.85,9485.34,6637.08,1292.96,2199.23,2357.57,8096.08,1380.48
166.9,9486.72,6638.47,1294.36,2200.61,2358.96,8097.48,1381.88
166.95,9488.11,6639.86,1295.75,2202,2360.35,8098.87,1383.28
167,9489.5,6641.25,1297.15,2203.38,2361.74,8100.27,1384.69
167.05,9490.89,6642.64,1298.55,2204.76,2363.13,8101.67,1386.09
167.1,9492.28,6644.04,1299.95,2206.14,2364.52,8103.06,1387.49
167.15,9493.67,6645.43,1301.35,2207.52,2365.91,8104.46,1388.89
167.2,9495.06,6646.82,1302.75,2208.9,2367.3,8105.86,1390.29
167.25,9496.45,6648.21,1304.15,2210.29,2368.69,8107.25,1391.69
167.3,9497.84,6649.6,1305.55,2211.67,2370.07,8108.65,1393.1
167.35,9499.22,6650.99,1306.95,2213.05,2371.46,8110.05,1394.5
167.4,9500.61,6652.38,1308.35,2214.43,2372.85,8111.45,1395.9
167.45,9502,6653.78,1309.75,2215.81,2374.24,8112.84,1397.3
167.5,9503.39,6655.17,1311.15,2217.19,2375.63,8114.24,1398.7
167.55,9504.78,6656.56,1312.55,2218.58,2377.02,8115.64,1400.1
167.6,9506.17,6657.95,1313.95,2219.96,2378.41,8117.03,1401.51
167.65,9507.56,6659.34,1315.35,2221.34,2379.8,8118.43,1402.91
167.7,9508.95,6660.73,1316.75,2222.72,2381.19,8119.83,1404.31
167.75,9510.34,6662.12,1318.15,2224.1,2382.57,8121.22,1405.71
167.8,9511.72,6663.52,1319.55,2225.48,2383.96,8122.62,1407.11
167.85,9513.11,6664.91,1320.95,2226.86,2385.35,8124.02,1408.52
167.9,9514.5,6666.3,1322.35,2228.25,2386.74,8125.41,1409.92
167.95,9515.89,6667.69,1323.75,2229.63,2388.13,8126.81,1411.32
168,9517.28,6669.08,1325.15,2231.01,2389.52,8128.21,1412.72
168.05,9518.67,6670.47,1326.55,2232.39,2390.91,8129.6,1414.12
168.1,9520.06,6671.86,1327.95,2233.77,2392.3,8131,1415.52
168.15,9521.45,6673.26,1329.35,2235.15,2393.69,8132.4,1416.93
168.2,9522.84,6674.65,1330.75,2236.54,2395.07,8133.79,1418.33
168.25,9524.22,6676.04,1332.15,2237.92,2396.46,8135.19,1419.73
168.3,9525.61,6677.43,1333.54,2239.3,2397.85,8136.59,1421.13
168.35,9527,6678.82,1334.94,2240.68,2399.24,8137.99,1422.53
168.4,9528.39,6680.21,1336.34,2242.06,2400.63,8139.38,1423.93
168.45,9529.78,6681.6,1337.74,2243.44,2402.02,8140.78,1425.34
168.5,9531.17,6683,1339.14,2244.83,2403.41,8142.18,1426.74
168.55,9532.56,6684.39,1340.54,2246.21,2404.8,8143.57,1428.14
168.6,9533.95,6685.78,1341.94,2247.59,2406.19,8144.97,1429.54
168.65,9535.34,6687.17,1343.34,2248.97,2407.57,8146.37,1430.94
168.7,9536.72,6688.56,1344.74,2250.35,2408.96,8147.76,1432.35
168.75,9538.11,6689.95,1346.14,2251.73,2410.35,8149.16,1433.75
168.8,9539.5,6691.34,1347.54,2253.12,2411.74,8150.56,1435.15
168.85,9540.89,6692.74,1348.94,2254.5,2413.13,8151.95,1436.55
168.9,9542.28,6694.13,1350.34,2255.88,2414.52,8153.35,1437.95
168.95,9543.67,6695.52,1351.74,2257.26,2415.91,8154.75,1439.35
169,9545.06,6696.91,1353.14,2258.64,2417.3,8156.14,1440.76
169.05,9546.45,6698.3,1354.54,2260.02,2418.69,8157.54,1442.16
169.1,9547.84,6699.69,1355.94,2261.41,2420.07,8158.94,1443.56
169.15,9549.22,6701.08,1357.34,2262.79,2421.46,8160.33,1444.96
169.2,9550.61,6702.48,1358.74,2264.17,2422.85,8161.73,1446.36
169.25,9552,6703.87,1360.14,2265.55,2424.24,8163.13,1447.76
