time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19
148.05,8398.73,8327.4,4583.62,6049.35,2901.76,9272.65,9466.1,1787.26,6097.33,7908.73,29.5209,3518.76,7569.15,9831.14,4551.27,2261.2,305.894,1931.05,5694.57
148.1,8400.12,8328.77,4585.01,6050.75,2903.15,9274.04,9467.49,1788.65,6098.72,7910.12,30.9122,3520.15,7570.54,9832.53,4552.67,2262.6,307.283,1932.44,5695.99
148.15,8401.51,8330.13,4586.4,6052.14,2904.54,9275.42,9468.88,1790.04,6100.11,7911.51,32.3035,3521.54,7571.93,9833.92,4554.06,2264,308.672,1933.83,5697.41
148.2,8402.9,8331.5,4587.79,6053.54,2905.93,9276.81,9470.27,1791.43,6101.5,7912.9,33.6948,3522.93,7573.32,9835.3,4555.45,2265.39,310.061,1935.21,5698.83
148.25,8404.29,8332.86,4589.18,6054.93,2907.32,9278.2,9471.66,1792.82,6102.89,7914.29,35.0861,3524.32,7574.71,9836.69,4556.85,2266.79,311.45,1936.6,5700.24
148.3,8405.67,8334.22,4590.57,6056.33,2908.7,9279.59,9473.04,1794.22,6104.29,7915.68,36.4774,3525.71,7576.1,9838.08,4558.24,2268.19,312.839,1937.99,5701.66
148.35,8407.06,8335.59,4591.96,6057.72,2910.09,9280.97,9474.43,1795.61,6105.68,7917.07,37.8687,3527.1,7577.49,9839.46,4559.63,2269.58,314.228,1939.38,5703.08
148.4,8408.45,8336.95,4593.34,6059.12,2911.48,9282.36,9475.82,1797,6107.07,7918.46,39.26,3528.5,7578.88,9840.85,4561.03,2270.98,315.617,1940.77,5704.5
148.45,8409.84,8338.31,4594.73,6060.51,2912.87,9283.75,9477.21,1798.39,6108.46,7919.85,40.6513,3529.89,7580.27,9842.24,4562.42,2272.38,317.005,1942.16,5705.92
148.5,8411.23,8339.68,4596.12,6061.91,2914.26,9285.13,9478.6,1799.78,6109.85,7921.23,42.0426,3531.28,7581.66,9843.62,4563.81,2273.77,318.394,1943.55,5707.34
148.55,8412.61,8341.04,4597.51,6063.3,2915.65,9286.52,9479.99,1801.17,6111.24,7922.62,43.4339,3532.67,7583.05,9845.01,4565.21,2275.17,319.783,1944.94,5708.75
148.6,8414,8342.4,4598.9,6064.69,2917.04,9287.91,9481.37,1802.56,6112.63,7924.01,44.8252,3534.06,7584.44,9846.4,4566.6,2276.57,321.172,1946.33,5710.17
148.65,8415.39,8343.77,4600.29,6066.09,2918.43,9289.3,9482.76,1803.95,6114.02,7925.4,46.2165,3535.45,7585.83,9847.78,4567.99,2277.96,322.561,1947.71,5711.59
148.7,8416.78,8345.13,4601.68,6067.48,2919.82,9290.68,9484.15,1805.35,6115.41,7926.79,47.6078,3536.84,7587.22,9849.17,4569.39,2279.36,323.95,1949.1,5713.01
148.75,8418.17,8346.49,4603.07,6068.88,2921.2,9292.07,9485.54,1806.74,6116.8,7928.18,48.9991,3538.23,7588.61,9850.56,4570.78,2280.76,325.339,1950.49,5714.43
148.8,8419.56,8347.86,4604.46,6070.27,2922.59,9293.46,9486.93,1808.13,6118.19,7929.57,50.3904,3539.63,7590,9851.94,4572.18,2282.15,326.728,1951.88,5715.85
148.85,8420.94,8349.22,4605.84,6071.67,2923.98,9294.84,9488.32,1809.52,6119.58,7930.96,51.7817,3541.02,7591.39,9853.33,4573.57,2283.55,328.117,1953.27,5717.26
148.9,8422.33,8350.58,4607.23,6073.06,2925.37,9296.23,9489.7,1810.91,6120.97,7932.35,53.173,3542.41,7592.78,9854.72,4574.96,2284.95,329.505,1954.66,5718.68
148.95,8423.72,8351.95,4608.62,6074.46,2926.76,9297.62,9491.09,1812.3,6122.36,7933.74,54.5643,3543.8,7594.17,9856.1,4576.36,2286.34,330.894,1956.05,5720.1
149,8425.11,8353.31,4610.01,6075.85,2928.15,9299.01,9492.48,1813.69,6123.75,7935.13,55.9556,3545.19,7595.56,9857.49,4577.75,2287.74,332.283,1957.44,5721.52
149.05,8426.5,8354.68,4611.4,6077.25,2929.54,9300.39,9493.87,1815.09,6125.14,7936.51,57.347,3546.58,7596.95,9858.88,4579.14,2289.14,333.672,1958.83,5722.94
149.1,8427.88,8356.04,4612.79,6078.64,2930.93,9301.78,9495.26,1816.48,6126.54,7937.9,58.7383,3547.97,7598.34,9860.26,4580.54,2290.53,335.061,1960.21,5724.36
149.15,8429.27,8357.4,4614.18,6080.03,2932.32,9303.17,9496.65,1817.87,6127.93,7939.29,60.1296,3549.37,7599.73,9861.65,4581.93,2291.93,336.45,1961.6,5725.77
149.2,8430.66,8358.77,4615.57,6081.43,2933.7,9304.55,9498.03,1819.26,6129.32,7940.68,61.5209,3550.76,7601.12,9863.04,4583.32,2293.33,337.839,1962.99,5727.19
149.25,8432.05,8360.13,4616.96,6082.82,2935.09,9305.94,9499.42,1820.65,6130.71,7942.07,62.9122,3552.15,7602.51,9864.42,4584.72,2294.72,339.228,1964.38,5728.61
149.3,8433.44,8361.49,4618.34,6084.22,2936.48,9307.33,9500.81,1822.04,6132.1,7943.46,64.3035,3553.54,7603.9,9865.81,4586.11,2296.12,340.617,1965.77,5730.03
149.35,8434.83,8362.86,4619.73,6085.61,2937.87,9308.72,9502.2,1823.43,6133.49,7944.85,65.6948,3554.93,7605.29,9867.19,4587.5,2297.51,342.005,1967.16,5731.45
149.4,8436.21,8364.22,4621.12,6087.01,2939.26,9310.1,9503.59,1824.82,6134.88,7946.24,67.0861,3556.32,7606.68,9868.58,4588.9,2298.91,343.394,1968.55,5732.87
149.45,8437.6,8365.58,4622.51,6088.4,2940.65,9311.49,9504.98,1826.22,6136.27,7947.63,68.4774,3557.71,7608.07,9869.97,4590.29,2300.31,344.783,1969.94,5734.28
149.5,8438.99,8366.95,4623.9,6089.8,2942.04,9312.88,9506.36,1827.61,6137.66,7949.02,69.8687,3559.1,7609.46,9871.35,4591.68,2301.7,346.172,1971.33,5735.7
149.55,8440.38,8368.31,4625.29,6091.19,2943.43,9314.26,9507.75,1829,6139.05,7950.41,71.26,3560.5,7610.85,9872.74,4593.08,2303.1,347.561,1972.71,5737.12
149.6,8441.77,8369.68,4626.68,6092.58,2944.82,9315.65,9509.14,1830.39,6140.44,7951.8,72.6513,3561.89,7612.24,9874.13,4594.47,2304.5,348.95,1974.1,5738.54
149.65,8443.15,8371.04,4628.07,6093.98,2946.2,9317.04,9510.53,1831.78,6141.83,7953.18,74.0426,3563.28,7613.63,9875.51,4595.86,2305.89,350.339,1975.49,5739.96
149.7,8444.54,8372.4,4629.46,6095.37,2947.59,9318.43,9511.92,1833.17,6143.22,7954.57,75.4339,3564.67,7615.02,9876.9,4597.26,2307.29,351.728,1976.88,5741.38
149.75,8445.93,8373.77,4630.84,6096.77,2948.98,9319.81,9513.31,1834.56,6144.61,7955.96,76.8252,3566.06,7616.41,9878.29,4598.65,2308.69,353.117,1978.27,5742.79
149.8,8447.32,8375.13,4632.23,6098.16,2950.37,9321.2,9514.69,1835.95,6146,7957.35,78.2165,3567.45,7617.8,9879.67,4600.04,2310.08,354.505,1979.66,5744.21
149.85,8448.71,8376.49,4633.62,6099.56,2951.76,9322.59,9516.08,1837.35,6147.4,7958.74,79.6078,3568.84,7619.19,9881.06,4601.44,2311.48,355.894,1981.05,5745.63
149.9,8450.1,8377.86,4635.01,6100.95,2953.15,9323.98,9517.47,1838.74,6148.79,7960.13,80.9992,3570.24,7620.58,9882.45,4602.83,2312.88,357.283,1982.44,5747.05
149.95,8451.48,8379.22,4636.4,6102.35,2954.54,9325.36,9518.86,1840.13,6150.18,7961.52,82.3905,3571.63,7621.97,9883.83,4604.23,2314.27,358.672,1983.83,5748.47
150,8452.87,8380.59,4637.79,6103.74,2955.93,9326.75,9520.25,1841.52,6151.57,7962.91,83.7818,3573.02,7623.36,9885.22,4605.62,2315.67,360.061,1985.21,5749.89
150.05,8454.26,8381.95,4639.18,6105.14,2957.32,9328.14,9521.64,1842.91,6152.96,7964.3,85.1731,3574.41,7624.75,9886.61,4607.01,2317.07,361.45,1986.6,5751.3
150.1,8455.65,8383.31,4640.57,6106.53,2958.7,9329.52,9523.02,1844.3,6154.35,7965.69,86.5644,3575.8,7626.14,9887.99,4608.41,2318.46,362.839,1987.99,5752.72
150.15,8457.04,8384.68,4641.96,6107.92,2960.09,9330.91,9524.41,1845.69,6155.74,7967.08,87.9557,3577.19,7627.53,9889.38,4609.8,2319.86,364.228,1989.38,5754.14
150.2,8458.42,8386.04,4643.34,6109.32,2961.48,9332.3,9525.8,1847.09,6157.13,7968.47,89.347,3578.58,7628.92,9890.77,4611.19,2321.26,365.617,1990.77,5755.56
150.25,8459.81,8387.4,4644.73,6110.71,2962.87,9333.69,9527.19,1848.48,6158.52,7969.85,90.7383,3579.97,7630.31,9892.15,4612.59,2322.65,367.005,1992.16,5756.98
150.3,8461.2,8388.77,4646.12,6112.11,2964.26,9335.07,9528.58,1849.87,6159.91,7971.24,92.1296,3581.37,7631.7,9893.54,4613.98,2324.05,368.394,1993.55,5758.4
150.35,8462.59,8390.13,4647.51,6113.5,2965.65,9336.46,9529.97,1851.26,6161.3,7972.63,93.5209,3582.76,7633.09,9894.93,4615.37,2325.45,369.783,1994.94,5759.81
150.4,8463.98,8391.5,4648.9,6114.9,2967.04,9337.85,9531.35,1852.65,6162.69,7974.02,94.9122,3584.15,7634.48,9896.31,4616.77,2326.84,371.172,1996.33,5761.23
150.45,8465.37,8392.86,4650.29,6116.29,2968.43,9339.23,9532.74,1854.04,6164.08,7975.41,96.3036,3585.54,7635.87,9897.7,4618.16,2328.24,372.561,1997.71,5762.65
150.5,8466.75,8394.22,4651.68,6117.69,2969.82,9340.62,9534.13,1855.43,6165.47,7976.8,97.6949,3586.93,7637.26,9899.09,4619.55,2329.64,373.95,1999.1,5764.07
150.55,8468.14,8395.59,4653.07,6119.08,2971.2,9342.01,9535.52,1856.82,6166.86,7978.19,99.0862,3588.32,7638.65,9900.47,4620.95,2331.03,375.339,2000.49,5765.49
150.6,8469.53,8396.95,4654.46,6120.48,2972.59,9343.4,9536.91,1858.22,6168.26,7979.58,100.477,3589.71,7640.04,9901.86,4622.34,2332.43,376.728,2001.88,5766.91
150.65,8470.92,8398.32,4655.84,6121.87,2973.98,9344.78,9538.3,1859.61,6169.65,7980.97,101.869,3591.11,7641.43,9903.25,4623.73,2333.83,378.117,2003.27,5768.32
150.7,8472.31,8399.68,4657.23,6123.26,2975.37,9346.17,9539.68,1861,6171.04,7982.36,103.26,3592.5,7642.82,9904.63,4625.13,2335.22,379.505,2004.66,5769.74
150.75,8473.69,8401.04,4658.62,6124.66,2976.76,9347.56,9541.07,1862.39,6172.43,7983.75,104.651,3593.89,7644.21,9906.02,4626.52,2336.62,380.894,2006.05,5771.16
150.8,8475.08,8402.41,4660.01,6126.05,2978.15,9348.94,9542.46,1863.78,6173.82,7985.14,106.043,3595.28,7645.6,9907.41,4627.91,2338.02,382.283,2007.44,5772.58
150.85,8476.47,8403.77,4661.4,6127.45,2979.54,9350.33,9543.85,1865.17,6175.21,7986.52,107.434,3596.67,7646.99,9908.79,4629.31,2339.41,383.672,2008.83,5774
150.9,8477.86,8405.13,4662.79,6128.84,2980.93,9351.72,9545.24,1866.56,6176.6,7987.91,108.825,3598.06,7648.38,9910.18,4630.7,2340.81,385.061,2010.21,5775.42
150.95,8479.25,8406.5,4664.18,6130.24,2982.32,9353.11,9546.63,1867.95,6177.99,7989.3,110.217,3599.45,7649.77,9911.56,4632.09,2342.21,386.45,2011.6,5776.83
151,8480.64,8407.86,4665.57,6131.63,2983.7,9354.49,9548.01,1869.35,6179.38,7990.69,111.608,3600.84,7651.16,9912.95,4633.49,2343.6,387.839,2012.99,5778.25
151.05,8482.02,8409.23,4666.96,6133.03,2985.09,9355.88,9549.4,1870.74,6180.77,7992.08,112.999,3602.24,7652.55,9914.34,4634.88,2345,389.228,2014.38,5779.67
151.1,8483.41,8410.59,4668.34,6134.42,2986.48,9357.27,9550.79,1872.13,6182.16,7993.47,114.391,3603.63,7653.94,9915.72,4636.27,2346.4,390.617,2015.77,5781.09
151.15,8484.8,8411.95,4669.73,6135.81,2987.87,9358.66,9552.18,1873.52,6183.55,7994.86,115.782,3605.02,7655.33,9917.11,4637.67,2347.79,392.005,2017.16,5782.51
151.2,8486.19,8413.32,4671.12,6137.21,2989.26,9360.04,9553.57,1874.91,6184.94,7996.25,117.173,3606.41,7656.72,9918.5,4639.06,2349.19,393.394,2018.55,5783.93
151.25,8487.58,8414.68,4672.51,6138.6,2990.65,9361.43,9554.96,1876.3,6186.33,7997.64,118.565,3607.8,7658.11,9919.88,4640.46,2350.59,394.783,2019.94,5785.34
151.3,8488.96,8416.05,4673.9,6140,2992.04,9362.82,9556.34,1877.69,6187.72,7999.03,119.956,3609.19,7659.5,9921.27,4641.85,2351.98,396.172,2021.33,5786.76
151.35,8490.35,8417.41,4675.29,6141.39,2993.43,9364.2,9557.73,1879.09,6189.12,8000.42,121.347,3610.58,7660.89,9922.66,4643.24,2353.38,397.561,2022.71,5788.18
151.4,8491.74,8418.77,4676.68,6142.79,2994.82,9365.59,9559.12,1880.48,6190.51,8001.81,122.738,3611.97,7662.28,9924.04,4644.64,2354.78,398.95,2024.1,5789.6
151.45,8493.13,8420.14,4678.07,6144.18,2996.2,9366.98,9560.51,1881.87,6191.9,8003.19,124.13,3613.37,7663.67,9925.43,4646.03,2356.17,400.339,2025.49,5791.02
151.5,8494.52,8421.5,4679.46,6145.58,2997.59,9368.37,9561.9,1883.26,6193.29,8004.58,125.521,3614.76,7665.06,9926.82,4647.42,2357.57,401.728,2026.88,5792.44
151.55,8495.91,8422.87,4680.84,6146.97,2998.98,9369.75,9563.29,1884.65,6194.68,8005.97,126.912,3616.15,7666.45,9928.2,4648.82,2358.96,403.117,2028.27,5793.85
151.6,8497.29,8424.23,4682.23,6148.37,3000.37,9371.14,9564.67,1886.04,6196.07,8007.36,128.304,3617.54,7667.84,9929.59,4650.21,2360.36,404.505,2029.66,5795.27
151.65,8498.68,8425.59,4683.62,6149.76,3001.76,9372.53,9566.06,1887.43,6197.46,8008.75,129.695,3618.93,7669.23,9930.98,4651.6,2361.76,405.894,2031.05,5796.69
151.7,8500.07,8426.96,4685.01,6151.15,3003.15,9373.91,9567.45,1888.82,6198.85,8010.14,131.086,3620.32,7670.62,9932.36,4653,2363.15,407.283,2032.44,5798.11
151.75,8501.46,8428.32,4686.4,6152.55,3004.54,9375.3,9568.84,1890.22,6200.24,8011.53,132.478,3621.71,7672.01,9933.75,4654.39,2364.55,408.672,2033.83,5799.53
151.8,8502.85,8429.69,4687.79,6153.94,3005.93,9376.69,9570.23,1891.61,6201.63,8012.92,133.869,3623.11,7673.4,9935.14,4655.78,2365.95,410.061,2035.21,5800.95
151.85,8504.23,8431.05,4689.18,6155.34,3007.32,9378.08,9571.62,1893,6203.02,8014.31,135.26,3624.5,7674.79,9936.52,4657.18,2367.34,411.45,2036.6,5802.36
151.9,8505.62,8432.41,4690.57,6156.73,3008.7,9379.46,9573,1894.39,6204.41,8015.7,136.652,3625.89,7676.18,9937.91,4658.57,2368.74,412.839,2037.99,5803.78
151.95,8507.01,8433.78,4691.96,6158.13,3010.09,9380.85,9574.39,1895.78,6205.8,8017.09,138.043,3627.28,7677.57,9939.3,4659.96,2370.14,414.228,2039.38,5805.2
152,8508.4,8435.14,4693.34,6159.52,3011.48,9382.24,9575.78,1897.17,6207.19,8018.47,139.434,3628.67,7678.96,9940.68,4661.36,2371.53,415.617,2040.77,5806.62
152.05,8509.79,8436.51,4694.73,6160.92,3012.87,9383.63,9577.17,1898.56,6208.58,8019.86,140.826,3630.06,7680.35,9942.07,4662.75,2372.93,417.005,2042.16,5808.04
152.1,8511.18,8437.87,4696.12,6162.31,3014.26,9385.01,9578.56,1899.95,6209.98,8021.25,142.217,3631.45,7681.74,9943.46,4664.14,2374.33,418.394,2043.55,5809.46
152.15,8512.56,8439.23,4697.51,6163.7,3015.65,9386.4,9579.95,1901.35,6211.37,8022.64,143.608,3632.84,7683.13,9944.84,4665.54,2375.72,419.783,2044.94,5810.87
152.2,8513.95,8440.6,4698.9,6165.1,3017.04,9387.79,9581.33,1902.74,6212.76,8024.03,145,3634.24,7684.52,9946.23,4666.93,2377.12,421.172,2046.33,5812.29
152.25,8515.34,8441.96,4700.29,6166.49,3018.43,9389.17,9582.72,1904.13,6214.15,8025.42,146.391,3635.63,7685.91,9947.62,4668.32,2378.52,422.561,2047.71,5813.71
152.3,8516.73,8443.33,4701.68,6167.89,3019.82,9390.56,9584.11,1905.52,6215.54,8026.81,147.782,3637.02,7687.3,9949,4669.72,2379.91,423.95,2049.1,5815.13
152.35,8518.12,8444.69,4703.07,6169.28,3021.2,9391.95,9585.5,1906.91,6216.93,8028.2,149.173,3638.41,7688.69,9950.39,4671.11,2381.31,425.339,2050.49,5816.55
152.4,8519.5,8446.05,4704.46,6170.68,3022.59,9393.34,9586.89,1908.3,6218.32,8029.59,150.565,3639.8,7690.08,9951.78,4672.5,2382.71,426.728,2051.88,5817.97
152.45,8520.89,8447.42,4705.84,6172.07,3023.98,9394.72,9588.28,1909.69,6219.71,8030.98,151.956,3641.19,7691.47,9953.16,4673.9,2384.1,428.117,2053.27,5819.38
152.5,8522.28,8448.78,4707.23,6173.47,3025.37,9396.11,9589.66,1911.09,6221.1,8032.37,153.347,3642.58,7692.86,9954.55,4675.29,2385.5,429.505,2054.66,5820.8
152.55,8523.67,8450.15,4708.62,6174.86,3026.76,9397.5,9591.05,1912.48,6222.49,8033.76,154.739,3643.98,7694.25,9955.93,4676.68,2386.9,430.894,2056.05,5822.22
152.6,8525.06,8451.51,4710.01,6176.26,3028.15,9398.88,9592.44,1913.87,6223.88,8035.14,156.13,3645.37,7695.64,9957.32,4678.08,2388.29,432.283,2057.44,5823.64
152.65,8526.44,8452.87,4711.4,6177.65,3029.54,9400.27,9593.83,1915.26,6225.27,8036.53,157.521,3646.76,7697.03,9958.71,4679.47,2389.69,433.672,2058.83,5825.06
152.7,8527.83,8454.24,4712.79,6179.04,3030.93,9401.66,9595.22,1916.65,6226.66,8037.92,158.913,3648.15,7698.42,9960.09,4680.87,2391.09,435.061,2060.21,5826.48
152.75,8529.22,8455.6,4714.18,6180.44,3032.32,9403.05,9596.61,1918.04,6228.05,8039.31,160.304,3649.54,7699.81,9961.48,4682.26,2392.48,436.45,2061.6,5827.89
152.8,8530.61,8456.97,4715.57,6181.83,3033.7,9404.43,9597.99,1919.43,6229.44,8040.7,161.695,3650.93,7701.2,9962.87,4683.65,2393.88,437.839,2062.99,5829.31
152.85,8532,8458.33,4716.96,6183.23,3035.09,9405.82,9599.38,1920.82,6230.84,8042.09,163.087,3652.32,7702.59,9964.25,4685.05,2395.28,439.228,2064.38,5830.73
152.9,8533.39,8459.7,4718.34,6184.62,3036.48,9407.21,9600.77,1922.22,6232.23,8043.48,164.478,3653.71,7703.98,9965.64,4686.44,2396.67,440.617,2065.77,5832.15
152.95,8534.77,8461.06,4719.73,6186.02,3037.87,9408.6,9602.16,1923.61,6233.62,8044.87,165.869,3655.11,7705.37,9967.03,4687.83,2398.07,442.005,2067.16,5833.57
153,8536.16,8462.42,4721.12,6187.41,3039.26,9409.98,9603.55,1925,6235.01,8046.26,167.261,3656.5,7706.76,9968.41,4689.23,2399.47,443.394,2068.55,5834.99
153.05,8537.55,8463.79,4722.51,6188.81,3040.65,9411.37,9604.94,1926.39,6236.4,8047.65,168.652,3657.89,7708.15,9969.8,4690.62,2400.86,444.783,2069.94,5836.4
153.1,8538.94,8465.15,4723.9,6190.2,3042.04,9412.76,9606.32,1927.78,6237.79,8049.04,170.043,3659.28,7709.54,9971.19,4692.01,2402.26,446.172,2071.33,5837.82
153.15,8540.33,8466.52,4725.29,6191.59,3043.43,9414.14,9607.71,1929.17,6239.18,8050.43,171.435,3660.67,7710.93,9972.57,4693.41,2403.66,447.561,2072.71,5839.24
153.2,8541.71,8467.88,4726.68,6192.99,3044.82,9415.53,9609.1,1930.56,6240.57,8051.81,172.826,3662.06,7712.32,9973.96,4694.8,2405.05,448.95,2074.1,5840.66
153.25,8543.1,8469.24,4728.07,6194.38,3046.2,9416.92,9610.49,1931.95,6241.96,8053.2,174.217,3663.45,7713.71,9975.35,4696.19,2406.45,450.339,2075.49,5842.08
153.3,8544.49,8470.61,4729.46,6195.78,3047.59,9418.31,9611.88,1933.35,6243.35,8054.59,175.609,3664.85,7715.1,9976.73,4697.59,2407.85,451.728,2076.88,5843.5
153.35,8545.88,8471.97,4730.84,6197.17,3048.98,9419.69,9613.27,1934.74,6244.74,8055.98,177,3666.24,7716.49,9978.12,4698.98,2409.24,453.117,2078.27,5844.91
153.4,8547.27,8473.34,4732.23,6198.57,3050.37,9421.08,9614.65,1936.13,6246.13,8057.37,178.391,3667.63,7717.88,9979.51,4700.37,2410.64,454.505,2079.66,5846.33
153.45,8548.66,8474.7,4733.62,6199.96,3051.76,9422.47,9616.04,1937.52,6247.52,8058.76,179.782,3669.02,7719.27,9980.89,4701.77,2412.04,455.894,2081.05,5847.75
153.5,8550.04,8476.07,4735.01,6201.36,3053.15,9423.85,9617.43,1938.91,6248.91,8060.15,181.174,3670.41,7720.66,9982.28,4703.16,2413.43,457.283,2082.44,5849.17
153.55,8551.43,8477.43,4736.4,6202.75,3054.54,9425.24,9618.82,1940.3,6250.3,8061.54,182.565,3671.8,7722.05,9983.67,4704.55,2414.83,458.672,2083.83,5850.59
153.6,8552.82,8478.79,4737.79,6204.14,3055.93,9426.63,9620.21,1941.69,6251.7,8062.93,183.956,3673.19,7723.44,9985.05,4705.95,2416.23,460.061,2085.21,5852.01
153.65,8554.21,8480.16,4739.18,6205.54,3057.32,9428.02,9621.6,1943.09,6253.09,8064.32,185.348,3674.58,7724.83,9986.44,4707.34,2417.62,461.45,2086.6,5853.42
153.7,8555.6,8481.52,4740.57,6206.93,3058.7,9429.4,9622.98,1944.48,6254.48,8065.71,186.739,3675.98,7726.22,9987.83,4708.73,2419.02,462.839,2087.99,5854.84
153.75,8556.98,8482.89,4741.96,6208.33,3060.09,9430.79,9624.37,1945.87,6255.87,8067.1,188.13,3677.37,7727.6,9989.21,4710.13,2420.42,464.228,2089.38,5856.26
153.8,8558.37,8484.25,4743.34,6209.72,3061.48,9432.18,9625.76,1947.26,6257.26,8068.48,189.522,3678.76,7728.99,9990.6,4711.52,2421.81,465.617,2090.77,5857.68
153.85,8559.76,8485.62,4744.73,6211.12,3062.87,9433.56,9627.15,1948.65,6258.65,8069.87,190.913,3680.15,7730.38,9991.99,4712.91,2423.21,467.005,2092.16,5859.1
153.9,8561.15,8486.98,4746.12,6212.51,3064.26,9434.95,9628.54,1950.04,6260.04,8071.26,192.304,3681.54,7731.77,9993.37,4714.31,2424.61,468.394,2093.55,5860.52
153.95,8562.54,8488.34,4747.51,6213.91,3065.65,9436.34,9629.93,1951.43,6261.43,8072.65,193.696,3682.93,7733.16,9994.76,4715.7,2426,469.783,2094.94,5861.93
154,8563.93,8489.71,4748.9,6215.3,3067.04,9437.73,9631.31,1952.82,6262.82,8074.04,195.087,3684.32,7734.55,9996.15,4717.09,2427.4,471.172,2096.33,5863.35
154.05,8565.31,8491.07,4750.29,6216.69,3068.43,9439.11,9632.7,1954.22,6264.21,8075.43,196.478,3685.71,7735.94,9997.53,4718.49,2428.79,472.561,2097.71,5864.77
154.1,8566.7,8492.44,4751.68,6218.09,3069.82,9440.5,9634.09,1955.61,6265.6,8076.82,197.87,3687.11,7737.33,9998.92,4719.88,2430.19,473.95,2099.1,5866.19
154.15,8568.09,8493.8,4753.07,6219.48,3071.2,9441.89,9635.48,1957,6266.99,8078.21,199.261,3688.5,7738.72,0.305447,4721.27,2431.59,475.339,2100.49,5867.61
154.2,8569.48,8495.17,4754.46,6220.88,3072.59,9443.28,9636.87,1958.39,6268.38,8079.6,200.652,3689.89,7740.11,1.69203,4722.67,2432.98,476.728,2101.88,5869.03
154.25,8570.87,8496.53,4755.84,6222.27,3073.98,9444.66,9638.26,1959.78,6269.77,8080.99,202.044,3691.28,7741.5,3.07861,4724.06,2434.38,478.117,2103.27,5870.44
154.3,8572.25,8497.89,4757.23,6223.67,3075.37,9446.05,9639.64,1961.17,6271.16,8082.38,203.435,3692.67,7742.89,4.46519,4725.45,2435.78,479.505,2104.66,5871.86
154.35,8573.64,8499.26,4758.62,6225.06,3076.76,9447.44,9641.03,1962.56,6272.56,8083.77,204.826,3694.06,7744.28,5.85177,4726.85,2437.17,480.894,2106.05,5873.28
154.4,8575.03,8500.62,4760.01,6226.46,3078.15,9448.82,9642.42,1963.95,6273.95,8085.15,206.218,3695.45,7745.67,7.23836,4728.24,2438.57,482.283,2107.44,5874.7
154.45,8576.42,8501.99,4761.4,6227.85,3079.54,9450.21,9643.81,1965.35,6275.34,8086.54,207.609,3696.85,7747.06,8.62494,4729.63,2439.97,483.672,2108.83,5876.12
154.5,8577.81,8503.35,4762.79,6229.25,3080.93,9451.6,9645.2,1966.74,6276.73,8087.93,209,3698.24,7748.45,10.0115,4731.03,2441.36,485.061,2110.21,5877.54
154.55,8579.2,8504.72,4764.18,6230.64,3082.32,9452.99,9646.59,1968.13,6278.12,8089.32,210.392,3699.63,7749.84,11.3981,4732.42,2442.76,486.45,2111.6,5878.95
154.6,8580.58,8506.08,4765.57,6232.03,3083.7,9454.37,9647.97,1969.52,6279.51,8090.71,211.783,3701.02,7751.23,12.7847,4733.82,2444.16,487.839,2112.99,5880.37
154.65,8581.97,8507.45,4766.96,6233.43,3085.09,9455.76,9649.36,1970.91,6280.9,8092.1,213.174,3702.41,7752.62,14.1713,4735.21,2445.55,489.228,2114.38,5881.79
154.7,8583.36,8508.81,4768.34,6234.82,3086.48,9457.15,9650.75,1972.3,6282.29,8093.49,214.566,3703.8,7754.01,15.5579,4736.6,2446.95,490.617,2115.77,5883.21
154.75,8584.75,8510.17,4769.73,6236.22,3087.87,9458.53,9652.14,1973.69,6283.68,8094.88,215.957,3705.19,7755.4,16.9444,4738,2448.35,492.005,2117.16,5884.63
154.8,8586.14,8511.54,4771.12,6237.61,3089.26,9459.92,9653.53,1975.09,6285.07,8096.27,217.348,3706.58,7756.79,18.331,4739.39,2449.74,493.394,2118.55,5886.05
154.85,8587.52,8512.9,4772.51,6239.01,3090.65,9461.31,9654.92,1976.48,6286.46,8097.66,218.74,3707.98,7758.18,19.7176,4740.78,2451.14,494.783,2119.94,5887.46
154.9,8588.91,8514.27,4773.9,6240.4,3092.04,9462.7,9656.3,1977.87,6287.85,8099.05,220.131,3709.37,7759.57,21.1042,4742.18,2452.54,496.172,2121.33,5888.88
154.95,8590.3,8515.63,4775.29,6241.8,3093.43,9464.08,9657.69,1979.26,6289.24,8100.44,221.522,3710.76,7760.96,22.4908,4743.57,2453.93,497.561,2122.71,5890.3
155,8591.69,8517,4776.68,6243.19,3094.82,9465.47,9659.08,1980.65,6290.63,8101.82,222.914,3712.15,7762.35,23.8774,4744.96,2455.33,498.95,2124.1,5891.72
155.05,8593.08,8518.36,4778.07,6244.58,3096.2,9466.86,9660.47,1982.04,6292.02,8103.21,224.305,3713.54,7763.74,25.2639,4746.36,2456.73,500.339,2125.49,5893.14
155.1,8594.47,8519.72,4779.46,6245.98,3097.59,9468.25,9661.86,1983.43,6293.42,8104.6,225.696,3714.93,7765.13,26.6505,4747.75,2458.12,501.728,2126.88,5894.56
155.15,8595.85,8521.09,4780.84,6247.37,3098.98,9469.63,9663.25,1984.82,6294.81,8105.99,227.088,3716.32,7766.52,28.0371,4749.14,2459.52,503.117,2128.27,5895.97
