time,N1,N2,N3,N4,N5,N6
61,2809.87,7092.49,6124.77,5676.14,2736.89,9471.33
61.05,2811.26,7093.89,6126.16,5677.53,2738.29,9472.72
61.1,2812.64,7095.28,6127.55,5678.92,2739.69,9474.11
61.15,2814.03,7096.68,6128.93,5680.31,2741.09,9475.5
61.2,2815.42,7098.07,6130.32,5681.7,2742.49,9476.89
61.25,2816.81,7099.47,6131.71,5683.09,2743.89,9478.27
61.3,2818.2,7100.86,6133.1,5684.48,2745.29,9479.66
61.35,2819.59,7102.26,6134.49,5685.87,2746.69,9481.05
61.4,2820.98,7103.66,6135.88,5687.26,2748.09,9482.44
61.45,2822.37,7105.05,6137.27,5688.66,2749.49,9483.83
61.5,2823.76,7106.45,6138.66,5690.05,2750.89,9485.22
61.55,2825.14,7107.84,6140.05,5691.44,2752.28,9486.61
61.6,2826.53,7109.24,6141.43,5692.83,2753.68,9488
61.65,2827.92,7110.63,6142.82,5694.22,2755.08,9489.39
61.7,2829.31,7112.03,6144.21,5695.61,2756.48,9490.77
61.75,2830.7,7113.42,6145.6,5697,2757.88,9492.16
61.8,2832.09,7114.82,6146.99,5698.39,2759.28,9493.55
61.85,2833.48,7116.21,6148.38,5699.78,2760.68,9494.94
61.9,2834.87,7117.61,6149.77,5701.17,2762.08,9496.33
61.95,2836.26,7119.01,6151.16,5702.56,2763.48,9497.72
62,2837.64,7120.4,6152.55,5703.95,2764.88,9499.11
62.05,2839.03,7121.8,6153.94,5705.34,2766.28,9500.5
62.1,2840.42,7123.19,6155.32,5706.73,2767.68,9501.89
62.15,2841.81,7124.59,6156.71,5708.12,2769.08,9503.27
62.2,2843.2,7125.98,6158.1,5709.51,2770.48,9504.66
62.25,2844.59,7127.38,6159.49,5710.9,2771.88,9506.05
62.3,2845.98,7128.77,6160.88,5712.29,2773.28,9507.44
62.35,2847.37,7130.17,6162.27,5713.68,2774.68,9508.83
62.4,2848.76,7131.57,6163.66,5715.07,2776.08,9510.22
62.45,2850.14,7132.96,6165.05,5716.46,2777.48,9511.61
62.5,2851.53,7134.36,6166.44,5717.85,2778.88,9513
62.55,2852.92,7135.75,6167.82,5719.24,2780.28,9514.39
62.6,2854.31,7137.15,6169.21,5720.63,2781.68,9515.77
62.65,2855.7,7138.54,6170.6,5722.02,2783.08,9517.16
62.7,2857.09,7139.94,6171.99,5723.41,2784.48,9518.55
62.75,2858.48,7141.33,6173.38,5724.8,2785.88,9519.94
62.8,2859.87,7142.73,6174.77,5726.19,2787.28,9521.33
62.85,2861.26,7144.12,6176.16,5727.58,2788.68,9522.72
62.9,2862.64,7145.52,6177.55,5728.98,2790.08,9524.11
62.95,2864.03,7146.92,6178.94,5730.37,2791.48,9525.5
63,2865.42,7148.31,6180.32,5731.76,2792.88,9526.89
63.05,2866.81,7149.71,6181.71,5733.15,2794.28,9528.27
63.1,2868.2,7151.1,6183.1,5734.54,2795.68,9529.66
63.15,2869.59,7152.5,6184.49,5735.93,2797.08,9531.05
63.2,2870.98,7153.89,6185.88,5737.32,2798.48,9532.44
63.25,2872.37,7155.29,6187.27,5738.71,2799.88,9533.83
63.3,2873.76,7156.68,6188.66,5740.1,2801.28,9535.22
63.35,2875.14,7158.08,6190.05,5741.49,2802.68,9536.61
63.4,2876.53,7159.47,6191.44,5742.88,2804.08,9538
63.45,2877.92,7160.87,6192.82,5744.27,2805.48,9539.39
63.5,2879.31,7162.27,6194.21,5745.66,2806.88,9540.77
63.55,2880.7,7163.66,6195.6,5747.05,2808.28,9542.16
63.6,2882.09,7165.06,6196.99,5748.44,2809.68,9543.55
63.65,2883.48,7166.45,6198.38,5749.83,2811.08,9544.94
63.7,2884.87,7167.85,6199.77,5751.22,2812.48,9546.33
63.75,2886.26,7169.24,6201.16,5752.61,2813.88,9547.72
63.8,2887.64,7170.64,6202.55,5754,2815.28,9549.11
63.85,2889.03,7172.03,6203.94,5755.39,2816.68,9550.5
63.9,2890.42,7173.43,6205.32,5756.78,2818.08,9551.89
63.95,2891.81,7174.83,6206.71,5758.17,2819.48,9553.27
64,2893.2,7176.22,6208.1,5759.56,2820.87,9554.66
64.05,2894.59,7177.62,6209.49,5760.95,2822.27,9556.05
64.1,2895.98,7179.01,6210.88,5762.34,2823.67,9557.44
64.15,2897.37,7180.41,6212.27,5763.73,2825.07,9558.83
64.2,2898.76,7181.8,6213.66,5765.12,2826.47,9560.22
64.25,2900.14,7183.2,6215.05,5766.51,2827.87,9561.61
64.3,2901.53,7184.59,6216.44,5767.9,2829.27,9563
64.35,2902.92,7185.99,6217.82,5769.3,2830.67,9564.39
64.4,2904.31,7187.38,6219.21,5770.69,2832.07,9565.77
64.45,2905.7,7188.78,6220.6,5772.08,2833.47,9567.16
64.5,2907.09,7190.18,6221.99,5773.47,2834.87,9568.55
64.55,2908.48,7191.57,6223.38,5774.86,2836.27,9569.94
64.6,2909.87,7192.97,6224.77,5776.25,2837.67,9571.33
64.65,2911.26,7194.36,6226.16,5777.64,2839.07,9572.72
64.7,2912.64,7195.76,6227.55,5779.03,2840.47,9574.11
64.75,2914.03,7197.15,6228.94,5780.42,2841.87,9575.5
64.8,2915.42,7198.55,6230.32,5781.81,2843.27,9576.89
64.85,2916.81,7199.94,6231.71,5783.2,2844.67,9578.27
64.9,2918.2,7201.34,6233.1,5784.59,2846.07,9579.66
64.95,2919.59,7202.73,6234.49,5785.98,2847.47,9581.05
65,2920.98,7204.13,6235.88,5787.37,2848.87,9582.44
65.05,2922.37,7205.53,6237.27,5788.76,2850.27,9583.83
65.1,2923.76,7206.92,6238.66,5790.15,2851.67,9585.22
65.15,2925.14,7208.32,6240.05,5791.54,2853.07,9586.61
65.2,2926.53,7209.71,6241.44,5792.93,2854.47,9588
65.25,2927.92,7211.11,6242.83,5794.32,2855.87,9589.39
65.3,2929.31,7212.5,6244.21,5795.71,2857.27,9590.77
65.35,2930.7,7213.9,6245.6,5797.1,2858.67,9592.16
65.4,2932.09,7215.29,6246.99,5798.49,2860.07,9593.55
65.45,2933.48,7216.69,6248.38,5799.88,2861.47,9594.94
65.5,2934.87,7218.09,6249.77,5801.27,2862.87,9596.33
65.55,2936.26,7219.48,6251.16,5802.66,2864.27,9597.72
65.6,2937.64,7220.88,6252.55,5804.05,2865.67,9599.11
65.65,2939.03,7222.27,6253.94,5805.44,2867.07,9600.5
65.7,2940.42,7223.67,6255.33,5806.83,2868.47,9601.89
65.75,2941.81,7225.06,6256.71,5808.22,2869.87,9603.27
65.8,2943.2,7226.46,6258.1,5809.62,2871.27,9604.66
65.85,2944.59,7227.85,6259.49,5811.01,2872.67,9606.05
65.9,2945.98,7229.25,6260.88,5812.4,2874.07,9607.44
65.95,2947.37,7230.64,6262.27,5813.79,2875.47,9608.83
66,2948.76,7232.04,6263.66,5815.18,2876.87,9610.22
66.05,2950.14,7233.44,6265.05,5816.57,2878.27,9611.61
66.1,2951.53,7234.83,6266.44,5817.96,2879.67,9613
66.15,2952.92,7236.23,6267.83,5819.35,2881.07,9614.39
66.2,2954.31,7237.62,6269.21,5820.74,2882.47,9615.77
66.25,2955.7,7239.02,6270.6,5822.13,2883.87,9617.16
66.3,2957.09,7240.41,6271.99,5823.52,2885.27,9618.55
66.35,2958.48,7241.81,6273.38,5824.91,2886.67,9619.94
66.4,2959.87,7243.2,6274.77,5826.3,2888.07,9621.33
66.45,2961.26,7244.6,6276.16,5827.69,2889.47,9622.72
66.5,2962.64,7246,6277.55,5829.08,2890.87,9624.11
66.55,2964.03,7247.39,6278.94,5830.47,2892.26,9625.5
66.6,2965.42,7248.79,6280.33,5831.86,2893.66,9626.89
66.65,2966.81,7250.18,6281.71,5833.25,2895.06,9628.27
66.7,2968.2,7251.58,6283.1,5834.64,2896.46,9629.66
66.75,2969.59,7252.97,6284.49,5836.03,2897.86,9631.05
66.8,2970.98,7254.37,6285.88,5837.42,2899.26,9632.44
66.85,2972.37,7255.76,6287.27,5838.81,2900.66,9633.83
66.9,2973.76,7257.16,6288.66,5840.2,2902.06,9635.22
66.95,2975.14,7258.55,6290.05,5841.59,2903.46,9636.61
67,2976.53,7259.95,6291.44,5842.98,2904.86,9638
67.05,2977.92,7261.35,6292.83,5844.37,2906.26,9639.39
67.1,2979.31,7262.74,6294.21,5845.76,2907.66,9640.77
67.15,2980.7,7264.14,6295.6,5847.15,2909.06,9642.16
67.2,2982.09,7265.53,6296.99,5848.54,2910.46,9643.55
67.25,2983.48,7266.93,6298.38,5849.94,2911.86,9644.94
67.3,2984.87,7268.32,6299.77,5851.33,2913.26,9646.33
67.35,2986.26,7269.72,6301.16,5852.72,2914.66,9647.72
67.4,2987.64,7271.11,6302.55,5854.11,2916.06,9649.11
67.45,2989.03,7272.51,6303.94,5855.5,2917.46,9650.5
67.5,2990.42,7273.91,6305.33,5856.89,2918.86,9651.89
67.55,2991.81,7275.3,6306.71,5858.28,2920.26,9653.27
67.6,2993.2,7276.7,6308.1,5859.67,2921.66,9654.66
67.65,2994.59,7278.09,6309.49,5861.06,2923.06,9656.05
67.7,2995.98,7279.49,6310.88,5862.45,2924.46,9657.44
67.75,2997.37,7280.88,6312.27,5863.84,2925.86,9658.83
67.8,2998.76,7282.28,6313.66,5865.23,2927.26,9660.22
67.85,3000.14,7283.67,6315.05,5866.62,2928.66,9661.61
67.9,3001.53,7285.07,6316.44,5868.01,2930.06,9663
67.95,3002.92,7286.46,6317.83,5869.4,2931.46,9664.39
68,3004.31,7287.86,6319.21,5870.79,2932.86,9665.77
68.05,3005.7,7289.26,6320.6,5872.18,2934.26,9667.16
68.1,3007.09,7290.65,6321.99,5873.57,2935.66,9668.55
68.15,3008.48,7292.05,6323.38,5874.96,2937.06,9669.94
68.2,3009.87,7293.44,6324.77,5876.35,2938.46,9671.33
68.25,3011.26,7294.84,6326.16,5877.74,2939.86,9672.72
68.3,3012.64,7296.23,6327.55,5879.13,2941.26,9674.11
68.35,3014.03,7297.63,6328.94,5880.52,2942.66,9675.5
68.4,3015.42,7299.02,6330.33,5881.91,2944.06,9676.89
68.45,3016.81,7300.42,6331.71,5883.3,2945.46,9678.27
68.5,3018.2,7301.82,6333.1,5884.69,2946.86,9679.66
68.55,3019.59,7303.21,6334.49,5886.08,2948.26,9681.05
68.6,3020.98,7304.61,6335.88,5887.47,2949.66,9682.44
68.65,3022.37,7306,6337.27,5888.86,2951.06,9683.83
68.7,3023.76,7307.4,6338.66,5890.26,2952.46,9685.22
68.75,3025.14,7308.79,6340.05,5891.65,2953.86,9686.61
68.8,3026.53,7310.19,6341.44,5893.04,2955.26,9688
68.85,3027.92,7311.58,6342.83,5894.43,2956.66,9689.39
68.9,3029.31,7312.98,6344.22,5895.82,2958.06,9690.77
68.95,3030.7,7314.37,6345.6,5897.21,2959.46,9692.16
69,3032.09,7315.77,6346.99,5898.6,2960.86,9693.55
69.05,3033.48,7317.17,6348.38,5899.99,2962.26,9694.94
69.1,3034.87,7318.56,6349.77,5901.38,2963.66,9696.33
69.15,3036.26,7319.96,6351.16,5902.77,2965.06,9697.72
69.2,3037.64,7321.35,6352.55,5904.16,2966.46,9699.11
69.25,3039.03,7322.75,6353.94,5905.55,2967.85,9700.5
69.3,3040.42,7324.14,6355.33,5906.94,2969.25,9701.89
69.35,3041.81,7325.54,6356.72,5908.33,2970.65,9703.27
69.4,3043.2,7326.93,6358.1,5909.72,2972.05,9704.66
69.45,3044.59,7328.33,6359.49,5911.11,2973.45,9706.05
69.5,3045.98,7329.73,6360.88,5912.5,2974.85,9707.44
69.55,3047.37,7331.12,6362.27,5913.89,2976.25,9708.83
69.6,3048.76,7332.52,6363.66,5915.28,2977.65,9710.22
69.65,3050.14,7333.91,6365.05,5916.67,2979.05,9711.61
69.7,3051.53,7335.31,6366.44,5918.06,2980.45,9713
69.75,3052.92,7336.7,6367.83,5919.45,2981.85,9714.39
69.8,3054.31,7338.1,6369.22,5920.84,2983.25,9715.77
69.85,3055.7,7339.49,6370.6,5922.23,2984.65,9717.16
69.9,3057.09,7340.89,6371.99,5923.62,2986.05,9718.55
69.95,3058.48,7342.29,6373.38,5925.01,2987.45,9719.94
70,3059.87,7343.68,6374.77,5926.4,2988.85,9721.33
70.05,3061.26,7345.08,6376.16,5927.79,2990.25,9722.72
70.1,3062.64,7346.47,6377.55,5929.18,2991.65,9724.11
70.15,3064.03,7347.87,6378.94,5930.57,2993.05,9725.5
70.2,3065.42,7349.26,6380.33,5931.97,2994.45,9726.89
70.25,3066.81,7350.66,6381.72,5933.36,2995.85,9728.27
70.3,3068.2,7352.05,6383.1,5934.75,2997.25,9729.66
70.35,3069.59,7353.45,6384.49,5936.14,2998.65,9731.05
70.4,3070.98,7354.84,6385.88,5937.53,3000.05,9732.44
70.45,3072.37,7356.24,6387.27,5938.92,3001.45,9733.83
70.5,3073.76,7357.64,6388.66,5940.31,3002.85,9735.22
70.55,3075.14,7359.03,6390.05,5941.7,3004.25,9736.61
70.6,3076.53,7360.43,6391.44,5943.09,3005.65,9738
70.65,3077.92,7361.82,6392.83,5944.48,3007.05,9739.39
70.7,3079.31,7363.22,6394.22,5945.87,3008.45,9740.77
70.75,3080.7,7364.61,6395.6,5947.26,3009.85,9742.16
70.8,3082.09,7366.01,6396.99,5948.65,3011.25,9743.55
70.85,3083.48,7367.4,6398.38,5950.04,3012.65,9744.94
70.9,3084.87,7368.8,6399.77,5951.43,3014.05,9746.33
70.95,3086.26,7370.2,6401.16,5952.82,3015.45,9747.72
71,3087.64,7371.59,6402.55,5954.21,3016.85,9749.11
71.05,3089.03,7372.99,6403.94,5955.6,3018.25,9750.5
71.1,3090.42,7374.38,6405.33,5956.99,3019.65,9751.89
71.15,3091.81,7375.78,6406.72,5958.38,3021.05,9753.27
71.2,3093.2,7377.17,6408.1,5959.77,3022.45,9754.66
71.25,3094.59,7378.57,6409.49,5961.16,3023.85,9756.05
71.3,3095.98,7379.96,6410.88,5962.55,3025.25,9757.44
71.35,3097.37,7381.36,6412.27,5963.94,3026.65,9758.83
71.4,3098.76,7382.75,6413.66,5965.33,3028.05,9760.22
71.45,3100.14,7384.15,6415.05,5966.72,3029.45,9761.61
71.5,3101.53,7385.55,6416.44,5968.11,3030.85,9763
71.55,3102.92,7386.94,6417.83,5969.5,3032.25,9764.39
71.6,3104.31,7388.34,6419.22,5970.89,3033.65,9765.77
71.65,3105.7,7389.73,6420.6,5972.29,3035.05,9767.16
71.7,3107.09,7391.13,6421.99,5973.68,3036.45,9768.55
71.75,3108.48,7392.52,6423.38,5975.07,3037.85,9769.94
71.8,3109.87,7393.92,6424.77,5976.46,3039.25,9771.33
71.85,3111.26,7395.31,6426.16,5977.85,3040.65,9772.72
71.9,3112.64,7396.71,6427.55,5979.24,3042.05,9774.11
71.95,3114.03,7398.11,6428.94,5980.63,3043.45,9775.5
72,3115.42,7399.5,6430.33,5982.02,3044.85,9776.89
72.05,3116.81,7400.9,6431.72,5983.41,3046.25,9778.27
72.1,3118.2,7402.29,6433.1,5984.8,3047.64,9779.66
72.15,3119.59,7403.69,6434.49,5986.19,3049.04,9781.05
72.2,3120.98,7405.08,6435.88,5987.58,3050.44,9782.44
72.25,3122.37,7406.48,6437.27,5988.97,3051.84,9783.83
72.3,3123.76,7407.87,6438.66,5990.36,3053.24,9785.22
72.35,3125.14,7409.27,6440.05,5991.75,3054.64,9786.61
72.4,3126.53,7410.67,6441.44,5993.14,3056.04,9788
72.45,3127.92,7412.06,6442.83,5994.53,3057.44,9789.39
72.5,3129.31,7413.46,6444.22,5995.92,3058.84,9790.77
72.55,3130.7,7414.85,6445.6,5997.31,3060.24,9792.16
72.6,3132.09,7416.25,6446.99,5998.7,3061.64,9793.55
72.65,3133.48,7417.64,6448.38,6000.09,3063.04,9794.94
72.7,3134.87,7419.04,6449.77,6001.48,3064.44,9796.33
72.75,3136.26,7420.43,6451.16,6002.87,3065.84,9797.72
72.8,3137.64,7421.83,6452.55,6004.26,3067.24,9799.11
72.85,3139.03,7423.22,6453.94,6005.65,3068.64,9800.5
72.9,3140.42,7424.62,6455.33,6007.04,3070.04,9801.89
72.95,3141.81,7426.02,6456.72,6008.43,3071.44,9803.27
73,3143.2,7427.41,6458.11,6009.82,3072.84,9804.66
73.05,3144.59,7428.81,6459.49,6011.21,3074.24,9806.05
73.1,3145.98,7430.2,6460.88,6012.6,3075.64,9807.44
73.15,3147.37,7431.6,6462.27,6014,3077.04,9808.83
73.2,3148.76,7432.99,6463.66,6015.39,3078.44,9810.22
73.25,3150.14,7434.39,6465.05,6016.78,3079.84,9811.61
73.3,3151.53,7435.78,6466.44,6018.17,3081.24,9813
73.35,3152.92,7437.18,6467.83,6019.56,3082.64,9814.39
73.4,3154.31,7438.58,6469.22,6020.95,3084.04,9815.77
73.45,3155.7,7439.97,6470.61,6022.34,3085.44,9817.16
73.5,3157.09,7441.37,6471.99,6023.73,3086.84,9818.55
73.55,3158.48,7442.76,6473.38,6025.12,3088.24,9819.94
73.6,3159.87,7444.16,6474.77,6026.51,3089.64,9821.33
73.65,3161.26,7445.55,6476.16,6027.9,3091.04,9822.72
73.7,3162.64,7446.95,6477.55,6029.29,3092.44,9824.11
73.75,3164.03,7448.34,6478.94,6030.68,3093.84,9825.5
73.8,3165.42,7449.74,6480.33,6032.07,3095.24,9826.89
73.85,3166.81,7451.14,6481.72,6033.46,3096.64,9828.27
73.9,3168.2,7452.53,6483.11,6034.85,3098.04,9829.66
73.95,3169.59,7453.93,6484.49,6036.24,3099.44,9831.05
74,3170.98,7455.32,6485.88,6037.63,3100.84,9832.44
74.05,3172.37,7456.72,6487.27,6039.02,3102.24,9833.83
74.1,3173.76,7458.11,6488.66,6040.41,3103.64,9835.22
74.15,3175.14,7459.51,6490.05,6041.8,3105.04,9836.61
74.2,3176.53,7460.9,6491.44,6043.19,3106.44,9838
74.25,3177.92,7462.3,6492.83,6044.58,3107.84,9839.39
74.3,3179.31,7463.7,6494.22,6045.97,3109.24,9840.77
74.35,3180.7,7465.09,6495.61,6047.36,3110.64,9842.16
74.4,3182.09,7466.49,6496.99,6048.75,3112.04,9843.55
74.45,3183.48,7467.88,6498.38,6050.14,3113.44,9844.94
74.5,3184.87,7469.28,6499.77,6051.53,3114.84,9846.33
74.55,3186.26,7470.67,6501.16,6052.92,3116.24,9847.72
74.6,3187.64,7472.07,6502.55,6054.31,3117.64,9849.11
74.65,3189.03,7473.46,6503.94,6055.71,3119.04,9850.5
74.7,3190.42,7474.86,6505.33,6057.1,3120.44,9851.89
74.75,3191.81,7476.25,6506.72,6058.49,3121.84,9853.27
74.8,3193.2,7477.65,6508.11,6059.88,3123.24,9854.66
74.85,3194.59,7479.05,6509.49,6061.27,3124.64,9856.05
74.9,3195.98,7480.44,6510.88,6062.66,3126.04,9857.44
74.95,3197.37,7481.84,6512.27,6064.05,3127.44,9858.83
75,3198.76,7483.23,6513.66,6065.44,3128.84,9860.22
75.05,3200.14,7484.63,6515.05,6066.83,3130.24,9861.61
75.1,3201.53,7486.02,6516.44,6068.22,3131.64,9863
75.15,3202.92,7487.42,6517.83,6069.61,3133.04,9864.39
75.2,3204.31,7488.81,6519.22,6071,3134.43,9865.77
75.25,3205.7,7490.21,6520.61,6072.39,3135.83,9867.16
75.3,3207.09,7491.61,6521.99,6073.78,3137.23,9868.55
75.35,3208.48,7493,6523.38,6075.17,3138.63,9869.94
75.4,3209.87,7494.4,6524.77,6076.56,3140.03,9871.33
75.45,3211.26,7495.79,6526.16,6077.95,3141.43,9872.72
75.5,3212.64,7497.19,6527.55,6079.34,3142.83,9874.11
75.55,3214.03,7498.58,6528.94,6080.73,3144.23,9875.5
75.6,3215.42,7499.98,6530.33,6082.12,3145.63,9876.89
75.65,3216.81,7501.37,6531.72,6083.51,3147.03,9878.27
75.7,3218.2,7502.77,6533.11,6084.9,3148.43,9879.66
75.75,3219.59,7504.17,6534.49,6086.29,3149.83,9881.05
75.8,3220.98,7505.56,6535.88,6087.68,3151.23,9882.44
75.85,3222.37,7506.96,6537.27,6089.07,3152.63,9883.83
75.9,3223.76,7508.35,6538.66,6090.46,3154.03,9885.22
75.95,3225.14,7509.75,6540.05,6091.85,3155.43,9886.61
76,3226.53,7511.14,6541.44,6093.24,3156.83,9888
76.05,3227.92,7512.54,6542.83,6094.63,3158.23,9889.39
76.1,3229.31,7513.93,6544.22,6096.02,3159.63,9890.77
76.15,3230.7,7515.33,6545.61,6097.42,3161.03,9892.16
76.2,3232.09,7516.73,6546.99,6098.81,3162.43,9893.55
76.25,3233.48,7518.12,6548.38,6100.2,3163.83,9894.94
76.3,3234.87,7519.52,6549.77,6101.59,3165.23,9896.33
76.35,3236.26,7520.91,6551.16,6102.98,3166.63,9897.72
76.4,3237.64,7522.31,6552.55,6104.37,3168.03,9899.11
76.45,3239.03,7523.7,6553.94,6105.76,3169.43,9900.5
76.5,3240.42,7525.1,6555.33,6107.15,3170.83,9901.89
76.55,3241.81,7526.49,6556.72,6108.54,3172.23,9903.27
76.6,3243.2,7527.89,6558.11,6109.93,3173.63,9904.66
76.65,3244.59,7529.28,6559.49,6111.32,3175.03,9906.05
76.7,3245.98,7530.68,6560.88,6112.71,3176.43,9907.44
76.75,3247.37,7532.08,6562.27,6114.1,3177.83,9908.83
76.8,3248.76,7533.47,6563.66,6115.49,3179.23,9910.22
76.85,3250.14,7534.87,6565.05,6116.88,3180.63,9911.61
76.9,3251.53,7536.26,6566.44,6118.27,3182.03,9913
76.95,3252.92,7537.66,6567.83,6119.66,3183.43,9914.39
77,3254.31,7539.05,6569.22,6121.05,3184.83,9915.77
77.05,3255.7,7540.45,6570.61,6122.44,3186.23,9917.16
77.1,3257.09,7541.84,6571.99,6123.83,3187.63,9918.55
77.15,3258.48,7543.24,6573.38,6125.22,3189.03,9919.94
77.2,3259.87,7544.64,6574.77,6126.61,3190.43,9921.33
77.25,3261.26,7546.03,6576.16,6128,3191.83,9922.72
77.3,3262.64,7547.43,6577.55,6129.39,3193.23,9924.11
77.35,3264.03,7548.82,6578.94,6130.78,3194.63,9925.5
77.4,3265.42,7550.22,6580.33,6132.17,3196.03,9926.89
77.45,3266.81,7551.61,6581.72,6133.56,3197.43,9928.27
77.5,3268.2,7553.01,6583.11,6134.95,3198.83,9929.66
77.55,3269.59,7554.4,6584.49,6136.34,3200.23,9931.05
77.6,3270.98,7555.8,6585.88,6137.73,3201.63,9932.44
77.65,3272.37,7557.2,6587.27,6139.13,3203.03,9933.83
77.7,3273.76,7558.59,6588.66,6140.52,3204.43,9935.22
77.75,3275.14,7559.99,6590.05,6141.91,3205.83,9936.61
77.8,3276.53,7561.38,6591.44,6143.3,3207.23,9938
77.85,3277.92,7562.78,6592.83,6144.69,3208.63,9939.39
77.9,3279.31,7564.17,6594.22,6146.08,3210.03,9940.77
77.95,3280.7,7565.57,6595.61,6147.47,3211.43,9942.16
78,3282.09,7566.96,6596.99,6148.86,3212.83,9943.55
78.05,3283.48,7568.36,6598.38,6150.25,3214.23,9944.94
78.1,3284.87,7569.76,6599.77,6151.64,3215.63,9946.33
78.15,3286.26,7571.15,6601.16,6153.03,3217.03,9947.72
78.2,3287.64,7572.55,6602.55,6154.42,3218.43,9949.11
78.25,3289.03,7573.94,6603.94,6155.81,3219.83,9950.5
78.3,3290.42,7575.34,6605.33,6157.2,3221.23,9951.89
78.35,3291.81,7576.73,6606.72,6158.59,3222.63,9953.27
78.4,3293.2,7578.13,6608.11,6159.98,3224.03,9954.66
78.45,3294.59,7579.52,6609.49,6161.37,3225.43,9956.05
78.5,3295.98,7580.92,6610.88,6162.76,3226.82,9957.44
78.55,3297.37,7582.32,6612.27,6164.15,3228.22,9958.83
78.6,3298.76,7583.71,6613.66,6165.54,3229.62,9960.22
78.65,3300.14,7585.11,6615.05,6166.93,3231.02,9961.61
78.7,3301.53,7586.5,6616.44,6168.32,3232.42,9963
78.75,3302.92,7587.9,6617.83,6169.71,3233.82,9964.39
78.8,3304.31,7589.29,6619.22,6171.1,3235.22,9965.77
78.85,3305.7,7590.69,6620.61,6172.49,3236.62,9967.16
78.9,3307.09,7592.08,6622,6173.88,3238.02,9968.55
78.95,3308.48,7593.48,6623.38,6175.27,3239.42,9969.94
79,3309.87,7594.88,6624.77,6176.66,3240.82,9971.33
79.05,3311.26,7596.27,6626.16,6178.05,3242.22,9972.72
79.1,3312.64,7597.67,6627.55,6179.44,3243.62,9974.11
79.15,3314.03,7599.06,6628.94,6180.83,3245.02,9975.5
79.2,3315.42,7600.46,6630.33,6182.23,3246.42,9976.89
79.25,3316.81,7601.85,6631.72,6183.62,3247.82,9978.27
79.3,3318.2,7603.25,6633.11,6185.01,3249.22,9979.66
79.35,3319.59,7604.64,6634.5,6186.4,3250.62,9981.05
79.4,3320.98,7606.04,6635.88,6187.79,3252.02,9982.44
79.45,3322.37,7607.44,6637.27,6189.18,3253.42,9983.83
79.5,3323.76,7608.83,6638.66,6190.57,3254.82,9985.22
79.55,3325.14,7610.23,6640.05,6191.96,3256.22,9986.61
79.6,3326.53,7611.62,6641.44,6193.35,3257.62,9988
79.65,3327.92,7613.02,6642.83,6194.74,3259.02,9989.39
79.7,3329.31,7614.41,6644.22,6196.13,3260.42,9990.77
79.75,3330.7,7615.81,6645.61,6197.52,3261.82,9992.16
79.8,3332.09,7617.2,6647,6198.91,3263.22,9993.55
79.85,3333.48,7618.6,6648.38,6200.3,3264.62,9994.94
79.9,3334.87,7620,6649.77,6201.69,3266.02,9996.33
79.95,3336.26,7621.39,6651.16,6203.08,3267.42,9997.72
80,3337.64,7622.79,6652.55,6204.47,3268.82,9999.11
80.05,3339.03,7624.18,6653.94,6205.86,3270.22,0.496976
80.1,3340.42,7625.58,6655.33,6207.25,3271.62,1.88586
80.15,3341.81,7626.97,6656.72,6208.64,3273.02,3.27475
80.2,3343.2,7628.37,6658.11,6210.03,3274.42,4.66364
80.25,3344.59,7629.76,6659.5,6211.42,3275.82,6.05253
80.3,3345.98,7631.16,6660.88,6212.81,3277.22,7.44142
80.35,3347.37,7632.56,6662.27,6214.2,3278.62,8.83031
80.4,3348.76,7633.95,6663.66,6215.59,3280.02,10.2192
80.45,3350.14,7635.35,6665.05,6216.98,3281.42,11.6081
80.5,3351.53,7636.74,6666.44,6218.37,3282.82,12.997
80.55,3352.92,7638.14,6667.83,6219.76,3284.22,14.3859
80.6,3354.31,7639.53,6669.22,6221.15,3285.62,15.7748
80.65,3355.7,7640.93,6670.61,6222.54,3287.02,17.1636
80.7,3357.09,7642.32,6672,6223.94,3288.42,18.5525
80.75,3358.48,7643.72,6673.38,6225.33,3289.82,19.9414
80.8,3359.87,7645.12,6674.77,6226.72,3291.22,21.3303
80.85,3361.26,7646.51,6676.16,6228.11,3292.62,22.7192
80.9,3362.64,7647.91,6677.55,6229.5,3294.02,24.1081
80.95,3364.03,7649.3,6678.94,6230.89,3295.42,25.497
81,3365.42,7650.7,6680.33,6232.28,3296.82,26.8859
81.05,3366.81,7652.09,6681.72,6233.67,3298.22,28.2748
81.1,3368.2,7653.49,6683.11,6235.06,3299.62,29.6636
81.15,3369.59,7654.88,6684.5,6236.45,3301.02,31.0525
81.2,3370.98,7656.28,6685.88,6237.84,3302.42,32.4414
81.25,3372.37,7657.68,6687.27,6239.23,3303.82,33.8303
81.3,3373.76,7659.07,6688.66,6240.62,3305.22,35.2192
81.35,3375.14,7660.47,6690.05,6242.01,3306.62,36.6081
81.4,3376.53,7661.86,6691.44,6243.4,3308.02,37.997
81.45,3377.92,7663.26,6692.83,6244.79,3309.42,39.3859
81.5,3379.31,7664.65,6694.22,6246.18,3310.82,40.7748
81.55,3380.7,7666.05,6695.61,6247.57,3312.22,42.1636
81.6,3382.09,7667.44,6697,6248.96,3313.62,43.5525
81.65,3383.48,7668.84,6698.38,6250.35,3315.02,44.9414
