time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10
176,2066.09,6771.14,3158.16,7039.38,4127.88,6828.74,3897.54,1256.57,61.2927,1128.02
176.05,2067.48,6772.5,3159.56,7040.77,4129.27,6830.13,3898.94,1257.96,62.6822,1129.39
176.1,2068.88,6773.86,3160.96,7042.16,4130.66,6831.52,3900.34,1259.35,64.0717,1130.77
176.15,2070.27,6775.22,3162.36,7043.55,4132.05,6832.91,3901.74,1260.75,65.4613,1132.14
176.2,2071.66,6776.58,3163.76,7044.94,4133.44,6834.3,3903.14,1262.14,66.8508,1133.51
176.25,2073.06,6777.94,3165.16,7046.33,4134.83,6835.69,3904.54,1263.53,68.2403,1134.88
176.3,2074.45,6779.3,3166.56,7047.72,4136.22,6837.08,3905.94,1264.92,69.6298,1136.26
176.35,2075.84,6780.66,3167.96,7049.1,4137.61,6838.47,3907.34,1266.32,71.0194,1137.63
176.4,2077.23,6782.02,3169.36,7050.49,4139,6839.86,3908.74,1267.71,72.4089,1139
176.45,2078.63,6783.38,3170.76,7051.88,4140.39,6841.25,3910.14,1269.1,73.7984,1140.38
176.5,2080.02,6784.74,3172.16,7053.27,4141.77,6842.64,3911.54,1270.5,75.1879,1141.75
176.55,2081.41,6786.1,3173.56,7054.66,4143.16,6844.03,3912.94,1271.89,76.5775,1143.12
176.6,2082.81,6787.46,3174.96,7056.05,4144.55,6845.42,3914.34,1273.28,77.967,1144.5
176.65,2084.2,6788.82,3176.36,7057.44,4145.94,6846.81,3915.74,1274.67,79.3565,1145.87
176.7,2085.59,6790.18,3177.76,7058.83,4147.33,6848.2,3917.14,1276.07,80.7461,1147.24
176.75,2086.99,6791.54,3179.16,7060.22,4148.72,6849.59,3918.54,1277.46,82.1356,1148.61
176.8,2088.38,6792.9,3180.56,7061.6,4150.11,6850.98,3919.94,1278.85,83.5251,1149.99
176.85,2089.77,6794.26,3181.96,7062.99,4151.5,6852.37,3921.34,1280.25,84.9146,1151.36
176.9,2091.16,6795.62,3183.36,7064.38,4152.89,6853.76,3922.74,1281.64,86.3042,1152.73
176.95,2092.56,6796.98,3184.76,7065.77,4154.28,6855.15,3924.14,1283.03,87.6937,1154.11
177,2093.95,6798.34,3186.16,7067.16,4155.66,6856.54,3925.54,1284.42,89.0832,1155.48
177.05,2095.34,6799.7,3187.56,7068.55,4157.05,6857.93,3926.94,1285.82,90.4727,1156.85
177.1,2096.74,6801.06,3188.96,7069.94,4158.44,6859.32,3928.34,1287.21,91.8623,1158.22
177.15,2098.13,6802.42,3190.36,7071.33,4159.83,6860.71,3929.74,1288.6,93.2518,1159.6
177.2,2099.52,6803.78,3191.76,7072.72,4161.22,6862.1,3931.14,1290,94.6413,1160.97
177.25,2100.91,6805.14,3193.16,7074.1,4162.61,6863.49,3932.54,1291.39,96.0308,1162.34
177.3,2102.31,6806.5,3194.56,7075.49,4164,6864.88,3933.94,1292.78,97.4204,1163.72
177.35,2103.7,6807.86,3195.96,7076.88,4165.39,6866.27,3935.34,1294.17,98.8099,1165.09
177.4,2105.09,6809.22,3197.36,7078.27,4166.78,6867.66,3936.74,1295.57,100.199,1166.46
177.45,2106.49,6810.58,3198.76,7079.66,4168.17,6869.05,3938.14,1296.96,101.589,1167.84
177.5,2107.88,6811.94,3200.16,7081.05,4169.55,6870.44,3939.54,1298.35,102.978,1169.21
177.55,2109.27,6813.3,3201.56,7082.44,4170.94,6871.83,3940.94,1299.75,104.368,1170.58
177.6,2110.66,6814.66,3202.96,7083.83,4172.33,6873.22,3942.34,1301.14,105.758,1171.95
177.65,2112.06,6816.02,3204.36,7085.22,4173.72,6874.61,3943.74,1302.53,107.147,1173.33
177.7,2113.45,6817.38,3205.77,7086.6,4175.11,6876,3945.14,1303.92,108.537,1174.7
177.75,2114.84,6818.74,3207.17,7087.99,4176.5,6877.39,3946.54,1305.32,109.926,1176.07
177.8,2116.24,6820.1,3208.57,7089.38,4177.89,6878.78,3947.94,1306.71,111.316,1177.45
177.85,2117.63,6821.46,3209.97,7090.77,4179.28,6880.17,3949.34,1308.1,112.705,1178.82
177.9,2119.02,6822.82,3211.37,7092.16,4180.67,6881.56,3950.74,1309.49,114.095,1180.19
177.95,2120.41,6824.18,3212.77,7093.55,4182.06,6882.95,3952.14,1310.89,115.484,1181.57
178,2121.81,6825.55,3214.17,7094.94,4183.44,6884.34,3953.54,1312.28,116.874,1182.94
178.05,2123.2,6826.91,3215.57,7096.33,4184.83,6885.73,3954.94,1313.67,118.263,1184.31
178.1,2124.59,6828.27,3216.97,7097.72,4186.22,6887.12,3956.34,1315.07,119.653,1185.68
178.15,2125.99,6829.63,3218.37,7099.1,4187.61,6888.51,3957.74,1316.46,121.042,1187.06
178.2,2127.38,6830.99,3219.77,7100.49,4189,6889.9,3959.14,1317.85,122.432,1188.43
178.25,2128.77,6832.35,3221.17,7101.88,4190.39,6891.29,3960.54,1319.24,123.821,1189.8
178.3,2130.16,6833.71,3222.57,7103.27,4191.78,6892.68,3961.94,1320.64,125.211,1191.18
178.35,2131.56,6835.07,3223.97,7104.66,4193.17,6894.07,3963.34,1322.03,126.6,1192.55
178.4,2132.95,6836.43,3225.37,7106.05,4194.56,6895.46,3964.74,1323.42,127.99,1193.92
178.45,2134.34,6837.79,3226.77,7107.44,4195.95,6896.85,3966.14,1324.82,129.379,1195.29
178.5,2135.74,6839.15,3228.17,7108.83,4197.33,6898.24,3967.54,1326.21,130.769,1196.67
178.55,2137.13,6840.51,3229.57,7110.22,4198.72,6899.63,3968.94,1327.6,132.159,1198.04
178.6,2138.52,6841.87,3230.97,7111.6,4200.11,6901.02,3970.34,1328.99,133.548,1199.41
178.65,2139.92,6843.23,3232.37,7112.99,4201.5,6902.41,3971.74,1330.39,134.938,1200.79
178.7,2141.31,6844.59,3233.77,7114.38,4202.89,6903.8,3973.14,1331.78,136.327,1202.16
178.75,2142.7,6845.95,3235.17,7115.77,4204.28,6905.19,3974.54,1333.17,137.717,1203.53
178.8,2144.09,6847.31,3236.57,7117.16,4205.67,6906.58,3975.94,1334.57,139.106,1204.91
178.85,2145.49,6848.67,3237.97,7118.55,4207.06,6907.97,3977.34,1335.96,140.496,1206.28
178.9,2146.88,6850.03,3239.37,7119.94,4208.45,6909.36,3978.74,1337.35,141.885,1207.65
178.95,2148.27,6851.39,3240.77,7121.33,4209.84,6910.75,3980.14,1338.74,143.275,1209.02
179,2149.67,6852.75,3242.17,7122.72,4211.22,6912.14,3981.54,1340.14,144.664,1210.4
179.05,2151.06,6854.11,3243.57,7124.1,4212.61,6913.53,3982.94,1341.53,146.054,1211.77
179.1,2152.45,6855.48,3244.97,7125.49,4214,6914.92,3984.34,1342.92,147.443,1213.14
179.15,2153.84,6856.84,3246.37,7126.88,4215.39,6916.31,3985.74,1344.32,148.833,1214.52
179.2,2155.24,6858.2,3247.77,7128.27,4216.78,6917.7,3987.14,1345.71,150.222,1215.89
179.25,2156.63,6859.56,3249.17,7129.66,4218.17,6919.09,3988.55,1347.1,151.612,1217.26
179.3,2158.02,6860.92,3250.57,7131.05,4219.56,6920.48,3989.95,1348.49,153.001,1218.64
179.35,2159.42,6862.28,3251.97,7132.44,4220.95,6921.87,3991.35,1349.89,154.391,1220.01
179.4,2160.81,6863.64,3253.37,7133.83,4222.34,6923.26,3992.75,1351.28,155.78,1221.38
179.45,2162.2,6865,3254.77,7135.22,4223.73,6924.65,3994.15,1352.67,157.17,1222.76
179.5,2163.59,6866.36,3256.17,7136.6,4225.11,6926.04,3995.55,1354.07,158.559,1224.13
179.55,2164.99,6867.72,3257.57,7137.99,4226.5,6927.43,3996.95,1355.46,159.949,1225.5
179.6,2166.38,6869.08,3258.97,7139.38,4227.89,6928.82,3998.35,1356.85,161.339,1226.87
179.65,2167.77,6870.44,3260.37,7140.77,4229.28,6930.21,3999.75,1358.24,162.728,1228.25
179.7,2169.17,6871.8,3261.77,7142.16,4230.67,6931.6,4001.15,1359.64,164.118,1229.62
179.75,2170.56,6873.16,3263.17,7143.55,4232.06,6932.99,4002.55,1361.03,165.507,1230.99
179.8,2171.95,6874.52,3264.57,7144.94,4233.45,6934.38,4003.95,1362.42,166.897,1232.37
179.85,2173.34,6875.89,3265.97,7146.33,4234.84,6935.77,4005.35,1363.82,168.286,1233.74
179.9,2174.74,6877.25,3267.37,7147.72,4236.23,6937.16,4006.75,1365.21,169.676,1235.11
179.95,2176.13,6878.61,3268.77,7149.1,4237.62,6938.55,4008.15,1366.6,171.065,1236.49
180,2177.52,6879.97,3270.17,7150.49,4239,6939.94,4009.55,1367.99,172.455,1237.86
180.05,2178.92,6881.33,3271.58,7151.88,4240.39,6941.33,4010.95,1369.39,173.844,1239.23
180.1,2180.31,6882.69,3272.98,7153.27,4241.78,6942.72,4012.35,1370.78,175.234,1240.6
180.15,2181.7,6884.05,3274.38,7154.66,4243.17,6944.11,4013.75,1372.17,176.623,1241.98
180.2,2183.09,6885.41,3275.78,7156.05,4244.56,6945.5,4015.15,1373.56,178.013,1243.35
180.25,2184.49,6886.77,3277.18,7157.44,4245.95,6946.89,4016.55,1374.96,179.402,1244.72
180.3,2185.88,6888.13,3278.58,7158.83,4247.34,6948.28,4017.95,1376.35,180.792,1246.1
180.35,2187.27,6889.49,3279.98,7160.22,4248.73,6949.67,4019.35,1377.74,182.181,1247.47
180.4,2188.67,6890.85,3281.38,7161.6,4250.12,6951.06,4020.75,1379.14,183.571,1248.84
180.45,2190.06,6892.22,3282.78,7162.99,4251.51,6952.45,4022.15,1380.53,184.96,1250.22
180.5,2191.45,6893.58,3284.18,7164.38,4252.89,6953.84,4023.55,1381.92,186.35,1251.59
180.55,2192.85,6894.94,3285.58,7165.77,4254.28,6955.23,4024.95,1383.31,187.74,1252.96
180.6,2194.24,6896.3,3286.98,7167.16,4255.67,6956.62,4026.35,1384.71,189.129,1254.34
180.65,2195.63,6897.66,3288.38,7168.55,4257.06,6958.01,4027.75,1386.1,190.519,1255.71
180.7,2197.02,6899.02,3289.78,7169.94,4258.45,6959.4,4029.15,1387.49,191.908,1257.08
180.75,2198.42,6900.38,3291.18,7171.33,4259.84,6960.79,4030.55,1388.89,193.298,1258.45
180.8,2199.81,6901.74,3292.58,7172.72,4261.23,6962.18,4031.95,1390.28,194.687,1259.83
180.85,2201.2,6903.1,3293.98,7174.1,4262.62,6963.57,4033.35,1391.67,196.077,1261.2
180.9,2202.6,6904.46,3295.38,7175.49,4264.01,6964.96,4034.75,1393.06,197.466,1262.57
180.95,2203.99,6905.82,3296.78,7176.88,4265.4,6966.35,4036.15,1394.46,198.856,1263.95
181,2205.38,6907.19,3298.18,7178.27,4266.78,6967.74,4037.55,1395.85,200.245,1265.32
181.05,2206.77,6908.55,3299.58,7179.66,4268.17,6969.13,4038.95,1397.24,201.635,1266.69
181.1,2208.17,6909.91,3300.98,7181.05,4269.56,6970.52,4040.35,1398.64,203.024,1268.07
181.15,2209.56,6911.27,3302.38,7182.44,4270.95,6971.91,4041.75,1400.03,204.414,1269.44
181.2,2210.95,6912.63,3303.78,7183.83,4272.34,6973.3,4043.15,1401.42,205.803,1270.81
181.25,2212.35,6913.99,3305.18,7185.22,4273.73,6974.69,4044.55,1402.81,207.193,1272.19
181.3,2213.74,6915.35,3306.58,7186.6,4275.12,6976.08,4045.95,1404.21,208.582,1273.56
181.35,2215.13,6916.71,3307.98,7187.99,4276.51,6977.47,4047.35,1405.6,209.972,1274.93
181.4,2216.52,6918.07,3309.38,7189.38,4277.9,6978.86,4048.75,1406.99,211.361,1276.31
181.45,2217.92,6919.44,3310.78,7190.77,4279.29,6980.25,4050.15,1408.39,212.751,1277.68
181.5,2219.31,6920.8,3312.18,7192.16,4280.67,6981.64,4051.55,1409.78,214.14,1279.05
181.55,2220.7,6922.16,3313.58,7193.55,4282.06,6983.03,4052.95,1411.17,215.53,1280.42
181.6,2222.1,6923.52,3314.98,7194.94,4283.45,6984.42,4054.35,1412.56,216.92,1281.8
181.65,2223.49,6924.88,3316.38,7196.33,4284.84,6985.81,4055.75,1413.96,218.309,1283.17
181.7,2224.88,6926.24,3317.78,7197.72,4286.23,6987.2,4057.15,1415.35,219.699,1284.54
181.75,2226.27,6927.6,3319.18,7199.1,4287.62,6988.59,4058.55,1416.74,221.088,1285.92
181.8,2227.67,6928.96,3320.58,7200.49,4289.01,6989.98,4059.95,1418.14,222.478,1287.29
181.85,2229.06,6930.32,3321.98,7201.88,4290.4,6991.37,4061.35,1419.53,223.867,1288.66
181.9,2230.45,6931.69,3323.38,7203.27,4291.79,6992.76,4062.75,1420.92,225.257,1290.04
181.95,2231.85,6933.05,3324.78,7204.66,4293.18,6994.15,4064.15,1422.31,226.646,1291.41
182,2233.24,6934.41,3326.18,7206.05,4294.56,6995.54,4065.55,1423.71,228.036,1292.78
182.05,2234.63,6935.77,3327.58,7207.44,4295.95,6996.93,4066.95,1425.1,229.425,1294.16
182.1,2236.02,6937.13,3328.98,7208.83,4297.34,6998.32,4068.35,1426.49,230.815,1295.53
182.15,2237.42,6938.49,3330.38,7210.22,4298.73,6999.71,4069.75,1427.89,232.204,1296.9
182.2,2238.81,6939.85,3331.78,7211.6,4300.12,7001.1,4071.15,1429.28,233.594,1298.28
182.25,2240.2,6941.21,3333.19,7212.99,4301.51,7002.49,4072.55,1430.67,234.983,1299.65
182.3,2241.6,6942.58,3334.59,7214.38,4302.9,7003.88,4073.95,1432.06,236.373,1301.02
182.35,2242.99,6943.94,3335.99,7215.77,4304.29,7005.27,4075.35,1433.46,237.762,1302.39
182.4,2244.38,6945.3,3337.39,7217.16,4305.68,7006.66,4076.75,1434.85,239.152,1303.77
182.45,2245.77,6946.66,3338.79,7218.55,4307.07,7008.05,4078.15,1436.24,240.541,1305.14
182.5,2247.17,6948.02,3340.19,7219.94,4308.45,7009.44,4079.55,1437.63,241.931,1306.51
182.55,2248.56,6949.38,3341.59,7221.33,4309.84,7010.83,4080.95,1439.03,243.32,1307.89
182.6,2249.95,6950.74,3342.99,7222.72,4311.23,7012.22,4082.35,1440.42,244.71,1309.26
182.65,2251.35,6952.1,3344.39,7224.1,4312.62,7013.61,4083.75,1441.81,246.099,1310.63
182.7,2252.74,6953.47,3345.79,7225.49,4314.01,7015,4085.15,1443.21,247.489,1312.01
182.75,2254.13,6954.83,3347.19,7226.88,4315.4,7016.39,4086.55,1444.6,248.879,1313.38
182.8,2255.53,6956.19,3348.59,7228.27,4316.79,7017.78,4087.95,1445.99,250.268,1314.75
182.85,2256.92,6957.55,3349.99,7229.66,4318.18,7019.17,4089.35,1447.38,251.658,1316.13
182.9,2258.31,6958.91,3351.39,7231.05,4319.57,7020.56,4090.75,1448.78,253.047,1317.5
182.95,2259.7,6960.27,3352.79,7232.44,4320.96,7021.95,4092.15,1450.17,254.437,1318.87
183,2261.1,6961.63,3354.19,7233.83,4322.34,7023.34,4093.55,1451.56,255.826,1320.25
183.05,2262.49,6963,3355.59,7235.22,4323.73,7024.73,4094.95,1452.96,257.216,1321.62
183.1,2263.88,6964.36,3356.99,7236.6,4325.12,7026.12,4096.35,1454.35,258.605,1322.99
183.15,2265.28,6965.72,3358.39,7237.99,4326.51,7027.51,4097.75,1455.74,259.995,1324.37
183.2,2266.67,6967.08,3359.79,7239.38,4327.9,7028.9,4099.15,1457.13,261.384,1325.74
183.25,2268.06,6968.44,3361.19,7240.77,4329.29,7030.29,4100.55,1458.53,262.774,1327.11
183.3,2269.45,6969.8,3362.59,7242.16,4330.68,7031.68,4101.95,1459.92,264.163,1328.48
183.35,2270.85,6971.16,3363.99,7243.55,4332.07,7033.07,4103.35,1461.31,265.553,1329.86
183.4,2272.24,6972.53,3365.39,7244.94,4333.46,7034.46,4104.75,1462.71,266.942,1331.23
183.45,2273.63,6973.89,3366.79,7246.33,4334.85,7035.85,4106.15,1464.1,268.332,1332.6
183.5,2275.03,6975.25,3368.19,7247.72,4336.24,7037.24,4107.55,1465.49,269.721,1333.98
183.55,2276.42,6976.61,3369.59,7249.1,4337.62,7038.63,4108.95,1466.88,271.111,1335.35
183.6,2277.81,6977.97,3370.99,7250.49,4339.01,7040.02,4110.36,1468.28,272.5,1336.72
183.65,2279.2,6979.33,3372.39,7251.88,4340.4,7041.41,4111.76,1469.67,273.89,1338.1
183.7,2280.6,6980.69,3373.79,7253.27,4341.79,7042.8,4113.16,1471.06,275.279,1339.47
183.75,2281.99,6982.06,3375.19,7254.66,4343.18,7044.19,4114.56,1472.46,276.669,1340.84
183.8,2283.38,6983.42,3376.59,7256.05,4344.57,7045.58,4115.96,1473.85,278.058,1342.22
183.85,2284.78,6984.78,3377.99,7257.44,4345.96,7046.97,4117.36,1475.24,279.448,1343.59
183.9,2286.17,6986.14,3379.39,7258.83,4347.35,7048.36,4118.76,1476.63,280.838,1344.96
183.95,2287.56,6987.5,3380.79,7260.22,4348.74,7049.75,4120.16,1478.03,282.227,1346.34
184,2288.95,6988.86,3382.19,7261.6,4350.13,7051.14,4121.56,1479.42,283.617,1347.71
184.05,2290.35,6990.23,3383.59,7262.99,4351.51,7052.53,4122.96,1480.81,285.006,1349.08
184.1,2291.74,6991.59,3384.99,7264.38,4352.9,7053.92,4124.36,1482.21,286.396,1350.46
184.15,2293.13,6992.95,3386.39,7265.77,4354.29,7055.31,4125.76,1483.6,287.785,1351.83
184.2,2294.53,6994.31,3387.79,7267.16,4355.68,7056.7,4127.16,1484.99,289.175,1353.2
184.25,2295.92,6995.67,3389.19,7268.55,4357.07,7058.09,4128.56,1486.38,290.564,1354.58
184.3,2297.31,6997.03,3390.59,7269.94,4358.46,7059.48,4129.96,1487.78,291.954,1355.95
184.35,2298.7,6998.4,3391.99,7271.33,4359.85,7060.87,4131.36,1489.17,293.343,1357.32
184.4,2300.1,6999.76,3393.4,7272.72,4361.24,7062.26,4132.76,1490.56,294.733,1358.69
184.45,2301.49,7001.12,3394.8,7274.1,4362.63,7063.65,4134.16,1491.95,296.122,1360.07
184.5,2302.88,7002.48,3396.2,7275.49,4364.02,7065.04,4135.56,1493.35,297.512,1361.44
184.55,2304.28,7003.84,3397.6,7276.88,4365.4,7066.43,4136.96,1494.74,298.901,1362.81
184.6,2305.67,7005.2,3399,7278.27,4366.79,7067.82,4138.36,1496.13,300.291,1364.19
184.65,2307.06,7006.57,3400.4,7279.66,4368.18,7069.21,4139.76,1497.53,301.68,1365.56
184.7,2308.45,7007.93,3401.8,7281.05,4369.57,7070.6,4141.16,1498.92,303.07,1366.93
184.75,2309.85,7009.29,3403.2,7282.44,4370.96,7071.99,4142.56,1500.31,304.459,1368.31
184.8,2311.24,7010.65,3404.6,7283.83,4372.35,7073.38,4143.96,1501.7,305.849,1369.68
184.85,2312.63,7012.01,3406,7285.22,4373.74,7074.77,4145.36,1503.1,307.238,1371.05
184.9,2314.03,7013.37,3407.4,7286.6,4375.13,7076.16,4146.76,1504.49,308.628,1372.43
184.95,2315.42,7014.74,3408.8,7287.99,4376.52,7077.55,4148.16,1505.88,310.017,1373.8
185,2316.81,7016.1,3410.2,7289.38,4377.91,7078.94,4149.56,1507.28,311.407,1375.17
185.05,2318.21,7017.46,3411.6,7290.77,4379.29,7080.33,4150.96,1508.67,312.797,1376.55
185.1,2319.6,7018.82,3413,7292.16,4380.68,7081.72,4152.36,1510.06,314.186,1377.92
185.15,2320.99,7020.18,3414.4,7293.55,4382.07,7083.11,4153.76,1511.45,315.576,1379.29
185.2,2322.38,7021.55,3415.8,7294.94,4383.46,7084.5,4155.16,1512.85,316.965,1380.67
185.25,2323.78,7022.91,3417.2,7296.33,4384.85,7085.89,4156.56,1514.24,318.355,1382.04
185.3,2325.17,7024.27,3418.6,7297.72,4386.24,7087.28,4157.96,1515.63,319.744,1383.41
185.35,2326.56,7025.63,3420,7299.1,4387.63,7088.67,4159.36,1517.03,321.134,1384.79
185.4,2327.96,7026.99,3421.4,7300.49,4389.02,7090.06,4160.76,1518.42,322.523,1386.16
185.45,2329.35,7028.35,3422.8,7301.88,4390.41,7091.45,4162.16,1519.81,323.913,1387.53
185.5,2330.74,7029.72,3424.2,7303.27,4391.8,7092.84,4163.56,1521.2,325.302,1388.91
185.55,2332.13,7031.08,3425.6,7304.66,4393.18,7094.23,4164.96,1522.6,326.692,1390.28
185.6,2333.53,7032.44,3427,7306.05,4394.57,7095.62,4166.36,1523.99,328.081,1391.65
185.65,2334.92,7033.8,3428.4,7307.44,4395.96,7097.01,4167.76,1525.38,329.471,1393.03
185.7,2336.31,7035.16,3429.8,7308.83,4397.35,7098.4,4169.16,1526.78,330.86,1394.4
185.75,2337.71,7036.53,3431.2,7310.22,4398.74,7099.79,4170.56,1528.17,332.25,1395.77
185.8,2339.1,7037.89,3432.6,7311.6,4400.13,7101.18,4171.96,1529.56,333.639,1397.15
185.85,2340.49,7039.25,3434,7312.99,4401.52,7102.57,4173.36,1530.95,335.029,1398.52
185.9,2341.88,7040.61,3435.4,7314.38,4402.91,7103.96,4174.76,1532.35,336.418,1399.89
185.95,2343.28,7041.97,3436.8,7315.77,4404.3,7105.35,4176.16,1533.74,337.808,1401.27
186,2344.67,7043.34,3438.2,7317.16,4405.69,7106.74,4177.56,1535.13,339.197,1402.64
186.05,2346.06,7044.7,3439.6,7318.55,4407.08,7108.13,4178.96,1536.53,340.587,1404.01
186.1,2347.46,7046.06,3441,7319.94,4408.46,7109.52,4180.36,1537.92,341.976,1405.39
186.15,2348.85,7047.42,3442.4,7321.33,4409.85,7110.91,4181.76,1539.31,343.366,1406.76
186.2,2350.24,7048.78,3443.8,7322.72,4411.24,7112.3,4183.16,1540.7,344.756,1408.13
186.25,2351.63,7050.15,3445.2,7324.1,4412.63,7113.69,4184.56,1542.1,346.145,1409.51
186.3,2353.03,7051.51,3446.6,7325.49,4414.02,7115.08,4185.96,1543.49,347.535,1410.88
186.35,2354.42,7052.87,3448,7326.88,4415.41,7116.47,4187.36,1544.88,348.924,1412.25
186.4,2355.81,7054.23,3449.4,7328.27,4416.8,7117.86,4188.76,1546.27,350.314,1413.63
186.45,2357.21,7055.59,3450.81,7329.66,4418.19,7119.25,4190.16,1547.67,351.703,1415
186.5,2358.6,7056.96,3452.21,7331.05,4419.58,7120.64,4191.56,1549.06,353.093,1416.37
186.55,2359.99,7058.32,3453.61,7332.44,4420.97,7122.03,4192.96,1550.45,354.482,1417.74
186.6,2361.38,7059.68,3455.01,7333.83,4422.35,7123.42,4194.36,1551.85,355.872,1419.12
186.65,2362.78,7061.04,3456.41,7335.22,4423.74,7124.81,4195.76,1553.24,357.261,1420.49
186.7,2364.17,7062.4,3457.81,7336.6,4425.13,7126.2,4197.16,1554.63,358.651,1421.86
186.75,2365.56,7063.77,3459.21,7337.99,4426.52,7127.59,4198.56,1556.02,360.04,1423.24
186.8,2366.96,7065.13,3460.61,7339.38,4427.91,7128.98,4199.96,1557.42,361.43,1424.61
186.85,2368.35,7066.49,3462.01,7340.77,4429.3,7130.37,4201.36,1558.81,362.819,1425.98
186.9,2369.74,7067.85,3463.41,7342.16,4430.69,7131.76,4202.76,1560.2,364.209,1427.36
186.95,2371.13,7069.22,3464.81,7343.55,4432.08,7133.15,4204.16,1561.6,365.598,1428.73
187,2372.53,7070.58,3466.21,7344.94,4433.47,7134.54,4205.56,1562.99,366.988,1430.1
187.05,2373.92,7071.94,3467.61,7346.33,4434.86,7135.93,4206.96,1564.38,368.377,1431.48
187.1,2375.31,7073.3,3469.01,7347.72,4436.24,7137.32,4208.36,1565.77,369.767,1432.85
187.15,2376.71,7074.66,3470.41,7349.1,4437.63,7138.71,4209.76,1567.17,371.156,1434.22
187.2,2378.1,7076.03,3471.81,7350.49,4439.02,7140.1,4211.16,1568.56,372.546,1435.6
187.25,2379.49,7077.39,3473.21,7351.88,4440.41,7141.49,4212.56,1569.95,373.935,1436.97
187.3,2380.88,7078.75,3474.61,7353.27,4441.8,7142.88,4213.96,1571.35,375.325,1438.34
187.35,2382.28,7080.11,3476.01,7354.66,4443.19,7144.27,4215.36,1572.74,376.714,1439.72
187.4,2383.67,7081.47,3477.41,7356.05,4444.58,7145.66,4216.76,1574.13,378.104,1441.09
187.45,2385.06,7082.84,3478.81,7357.44,4445.97,7147.05,4218.17,1575.52,379.493,1442.46
187.5,2386.46,7084.2,3480.21,7358.83,4447.36,7148.44,4219.57,1576.92,380.883,1443.84
187.55,2387.85,7085.56,3481.61,7360.22,4448.75,7149.83,4220.97,1578.31,382.273,1445.21
187.6,2389.24,7086.92,3483.01,7361.6,4450.14,7151.22,4222.37,1579.7,383.662,1446.58
187.65,2390.64,7088.29,3484.41,7362.99,4451.52,7152.61,4223.77,1581.1,385.052,1447.96
187.7,2392.03,7089.65,3485.81,7364.38,4452.91,7154,4225.17,1582.49,386.441,1449.33
187.75,2393.42,7091.01,3487.21,7365.77,4454.3,7155.39,4226.57,1583.88,387.831,1450.7
187.8,2394.81,7092.37,3488.61,7367.16,4455.69,7156.78,4227.97,1585.27,389.22,1452.08
187.85,2396.21,7093.74,3490.01,7368.55,4457.08,7158.17,4229.37,1586.67,390.61,1453.45
187.9,2397.6,7095.1,3491.41,7369.94,4458.47,7159.56,4230.77,1588.06,391.999,1454.82
187.95,2398.99,7096.46,3492.81,7371.33,4459.86,7160.95,4232.17,1589.45,393.389,1456.2
188,2400.39,7097.82,3494.21,7372.72,4461.25,7162.34,4233.57,1590.85,394.778,1457.57
188.05,2401.78,7099.18,3495.61,7374.1,4462.64,7163.73,4234.97,1592.24,396.168,1458.94
188.1,2403.17,7100.55,3497.01,7375.49,4464.03,7165.12,4236.37,1593.63,397.557,1460.32
188.15,2404.56,7101.91,3498.41,7376.88,4465.41,7166.51,4237.77,1595.02,398.947,1461.69
188.2,2405.96,7103.27,3499.81,7378.27,4466.8,7167.9,4239.17,1596.42,400.336,1463.06
188.25,2407.35,7104.63,3501.21,7379.66,4468.19,7169.29,4240.57,1597.81,401.726,1464.44
188.3,2408.74,7106,3502.61,7381.05,4469.58,7170.68,4241.97,1599.2,403.115,1465.81
188.35,2410.14,7107.36,3504.01,7382.44,4470.97,7172.07,4243.37,1600.59,404.505,1467.18
188.4,2411.53,7108.72,3505.41,7383.83,4472.36,7173.46,4244.77,1601.99,405.894,1468.56
188.45,2412.92,7110.08,3506.82,7385.22,4473.75,7174.85,4246.17,1603.38,407.284,1469.93
188.5,2414.31,7111.45,3508.22,7386.6,4475.14,7176.24,4247.57,1604.77,408.673,1471.3
188.55,2415.71,7112.81,3509.62,7387.99,4476.53,7177.63,4248.97,1606.17,410.063,1472.68
188.6,2417.1,7114.17,3511.02,7389.38,4477.92,7179.02,4250.37,1607.56,411.452,1474.05
188.65,2418.49,7115.53,3512.42,7390.77,4479.3,7180.41,4251.77,1608.95,412.842,1475.42
188.7,2419.89,7116.9,3513.82,7392.16,4480.69,7181.8,4253.17,1610.34,414.231,1476.8
188.75,2421.28,7118.26,3515.22,7393.55,4482.08,7183.19,4254.57,1611.74,415.621,1478.17
188.8,2422.67,7119.62,3516.62,7394.94,4483.47,7184.58,4255.97,1613.13,417.01,1479.54
188.85,2424.06,7120.98,3518.02,7396.33,4484.86,7185.97,4257.37,1614.52,418.4,1480.92
188.9,2425.46,7122.35,3519.42,7397.72,4486.25,7187.36,4258.77,1615.92,419.79,1482.29
188.95,2426.85,7123.71,3520.82,7399.1,4487.64,7188.75,4260.17,1617.31,421.179,1483.67
189,2428.24,7125.07,3522.22,7400.49,4489.03,7190.14,4261.57,1618.7,422.569,1485.04
189.05,2429.64,7126.43,3523.62,7401.88,4490.42,7191.53,4262.97,1620.09,423.958,1486.41
189.1,2431.03,7127.8,3525.02,7403.27,4491.81,7192.92,4264.37,1621.49,425.348,1487.79
189.15,2432.42,7129.16,3526.42,7404.66,4493.2,7194.31,4265.77,1622.88,426.737,1489.16
