time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21
48.6,4132.02,8779.2,3816.61,2.8624,8527.59,4187.6,1994.01,4779.62,2444,4448.08,2842.26,3040.01,6705.96,9115.15,8177.27,6613.42,3583.3,7400.5,4828.04,1468,346.531
48.65,4133.41,8780.59,3818,4.25522,8528.97,4188.99,1995.41,4781.02,2445.39,4449.47,2843.65,3041.4,6707.36,9116.54,8178.68,6614.81,3584.69,7401.89,4829.43,1469.39,347.924
48.7,4134.81,8781.99,3819.39,5.64804,8530.36,4190.38,1996.8,4782.41,2446.78,4450.86,2845.04,3042.79,6708.77,9117.93,8180.09,6616.21,3586.08,7403.28,4830.82,1470.78,349.316
48.75,4136.2,8783.38,3820.78,7.04085,8531.75,4191.76,1998.19,4783.81,2448.18,4452.25,2846.44,3044.18,6710.18,9119.32,8181.5,6617.61,3587.47,7404.67,4832.21,1472.18,350.709
48.8,4137.6,8784.78,3822.17,8.43367,8533.14,4193.15,1999.58,4785.2,2449.57,4453.64,2847.83,3045.57,6711.58,9120.71,8182.91,6619,3588.86,7406.06,4833.6,1473.57,352.102
48.85,4138.99,8786.17,3823.55,9.82649,8534.53,4194.54,2000.98,4786.59,2450.96,4455.03,2849.22,3046.97,6712.99,9122.1,8184.32,6620.4,3590.25,7407.45,4834.99,1474.96,353.494
48.9,4140.38,8787.57,3824.94,11.2193,8535.92,4195.92,2002.37,4787.99,2452.35,4456.42,2850.61,3048.36,6714.39,9123.49,8185.73,6621.8,3591.64,7408.84,4836.38,1476.35,354.887
48.95,4141.78,8788.97,3826.33,12.6121,8537.31,4197.31,2003.76,4789.38,2453.74,4457.8,2852,3049.75,6715.8,9124.87,8187.14,6623.19,3593.03,7410.23,4837.77,1477.75,356.28
49,4143.17,8790.36,3827.72,14.0049,8538.7,4198.69,2005.15,4790.78,2455.14,4459.19,2853.4,3051.14,6717.21,9126.26,8188.55,6624.59,3594.42,7411.62,4839.15,1479.14,357.672
49.05,4144.57,8791.76,3829.11,15.3978,8540.09,4200.08,2006.55,4792.17,2456.53,4460.58,2854.79,3052.53,6718.61,9127.65,8189.96,6625.99,3595.81,7413,4840.54,1480.53,359.065
49.1,4145.96,8793.15,3830.5,16.7906,8541.47,4201.47,2007.94,4793.57,2457.92,4461.97,2856.18,3053.93,6720.02,9129.04,8191.38,6627.38,3597.2,7414.39,4841.93,1481.92,360.457
49.15,4147.35,8794.55,3831.89,18.1834,8542.86,4202.85,2009.33,4794.96,2459.31,4463.36,2857.57,3055.32,6721.43,9130.43,8192.79,6628.78,3598.59,7415.78,4843.32,1483.32,361.85
49.2,4148.75,8795.94,3833.28,19.5762,8544.25,4204.24,2010.72,4796.35,2460.7,4464.75,2858.96,3056.71,6722.83,9131.82,8194.2,6630.18,3599.98,7417.17,4844.71,1484.71,363.243
49.25,4150.14,8797.34,3834.67,20.969,8545.64,4205.62,2012.12,4797.75,2462.1,4466.14,2860.36,3058.1,6724.24,9133.21,8195.61,6631.57,3601.37,7418.56,4846.1,1486.1,364.635
49.3,4151.54,8798.74,3836.06,22.3618,8547.03,4207.01,2013.51,4799.14,2463.49,4467.53,2861.75,3059.49,6725.65,9134.6,8197.02,6632.97,3602.76,7419.95,4847.49,1487.49,366.028
49.35,4152.93,8800.13,3837.45,23.7546,8548.42,4208.4,2014.9,4800.54,2464.88,4468.92,2863.14,3060.88,6727.05,9135.99,8198.43,6634.37,3604.15,7421.34,4848.88,1488.89,367.421
49.4,4154.32,8801.53,3838.84,25.1475,8549.81,4209.78,2016.3,4801.93,2466.27,4470.3,2864.53,3062.28,6728.46,9137.37,8199.84,6635.76,3605.54,7422.73,4850.27,1490.28,368.813
49.45,4155.72,8802.92,3840.23,26.5403,8551.2,4211.17,2017.69,4803.33,2467.66,4471.69,2865.92,3063.67,6729.87,9138.76,8201.25,6637.16,3606.93,7424.12,4851.65,1491.67,370.206
49.5,4157.11,8804.32,3841.62,27.9331,8552.59,4212.56,2019.08,4804.72,2469.06,4473.08,2867.32,3065.06,6731.27,9140.15,8202.66,6638.56,3608.32,7425.5,4853.04,1493.06,371.599
49.55,4158.51,8805.71,3843.01,29.3259,8553.97,4213.94,2020.47,4806.11,2470.45,4474.47,2868.71,3066.45,6732.68,9141.54,8204.07,6639.95,3609.71,7426.89,4854.43,1494.46,372.991
49.6,4159.9,8807.11,3844.4,30.7187,8555.36,4215.33,2021.87,4807.51,2471.84,4475.86,2870.1,3067.84,6734.08,9142.93,8205.48,6641.35,3611.1,7428.28,4855.82,1495.85,374.384
49.65,4161.29,8808.51,3845.79,32.1115,8556.75,4216.71,2023.26,4808.9,2473.23,4477.25,2871.49,3069.24,6735.49,9144.32,8206.89,6642.75,3612.49,7429.67,4857.21,1497.24,375.777
49.7,4162.69,8809.9,3847.17,33.5043,8558.14,4218.1,2024.65,4810.3,2474.62,4478.64,2872.88,3070.63,6736.9,9145.71,8208.31,6644.14,3613.88,7431.06,4858.6,1498.63,377.169
49.75,4164.08,8811.3,3848.56,34.8972,8559.53,4219.49,2026.04,4811.69,2476.02,4480.03,2874.28,3072.02,6738.3,9147.1,8209.72,6645.54,3615.27,7432.45,4859.99,1500.03,378.562
49.8,4165.48,8812.69,3849.95,36.29,8560.92,4220.87,2027.44,4813.09,2477.41,4481.42,2875.67,3073.41,6739.71,9148.49,8211.13,6646.94,3616.66,7433.84,4861.38,1501.42,379.954
49.85,4166.87,8814.09,3851.34,37.6828,8562.31,4222.26,2028.83,4814.48,2478.8,4482.8,2877.06,3074.8,6741.12,9149.87,8212.54,6648.33,3618.04,7435.23,4862.77,1502.81,381.347
49.9,4168.26,8815.48,3852.73,39.0756,8563.7,4223.65,2030.22,4815.87,2480.19,4484.19,2878.45,3076.19,6742.52,9151.26,8213.95,6649.73,3619.43,7436.62,4864.15,1504.21,382.74
49.95,4169.66,8816.88,3854.12,40.4684,8565.09,4225.03,2031.61,4817.27,2481.58,4485.58,2879.84,3077.59,6743.93,9152.65,8215.36,6651.13,3620.82,7438,4865.54,1505.6,384.132
50,4171.05,8818.28,3855.51,41.8612,8566.47,4226.42,2033.01,4818.66,2482.98,4486.97,2881.24,3078.98,6745.34,9154.04,8216.77,6652.52,3622.21,7439.39,4866.93,1506.99,385.525
50.05,4172.45,8819.67,3856.9,43.254,8567.86,4227.8,2034.4,4820.06,2484.37,4488.36,2882.63,3080.37,6746.74,9155.43,8218.18,6653.92,3623.6,7440.78,4868.32,1508.38,386.918
50.1,4173.84,8821.07,3858.29,44.6469,8569.25,4229.19,2035.79,4821.45,2485.76,4489.75,2884.02,3081.76,6748.15,9156.82,8219.59,6655.32,3624.99,7442.17,4869.71,1509.78,388.31
50.15,4175.23,8822.46,3859.68,46.0397,8570.64,4230.58,2037.18,4822.85,2487.15,4491.14,2885.41,3083.15,6749.56,9158.21,8221,6656.71,3626.38,7443.56,4871.1,1511.17,389.703
50.2,4176.63,8823.86,3861.07,47.4325,8572.03,4231.96,2038.58,4824.24,2488.54,4492.53,2886.8,3084.55,6750.96,9159.6,8222.41,6658.11,3627.77,7444.95,4872.49,1512.56,391.096
50.25,4178.02,8825.25,3862.46,48.8253,8573.42,4233.35,2039.97,4825.63,2489.94,4493.92,2888.2,3085.94,6752.37,9160.99,8223.82,6659.51,3629.16,7446.34,4873.88,1513.95,392.488
50.3,4179.42,8826.65,3863.85,50.2181,8574.81,4234.73,2041.36,4827.03,2491.33,4495.3,2889.59,3087.33,6753.77,9162.37,8225.24,6660.9,3630.55,7447.73,4875.27,1515.35,393.881
50.35,4180.81,8828.05,3865.24,51.6109,8576.2,4236.12,2042.75,4828.42,2492.72,4496.69,2890.98,3088.72,6755.18,9163.76,8226.65,6662.3,3631.94,7449.12,4876.65,1516.74,395.274
50.4,4182.2,8829.44,3866.63,53.0037,8577.59,4237.51,2044.15,4829.82,2494.11,4498.08,2892.37,3090.11,6756.59,9165.15,8228.06,6663.7,3633.33,7450.5,4878.04,1518.13,396.666
50.45,4183.6,8830.84,3868.02,54.3965,8578.97,4238.89,2045.54,4831.21,2495.5,4499.47,2893.76,3091.5,6757.99,9166.54,8229.47,6665.09,3634.72,7451.89,4879.43,1519.52,398.059
50.5,4184.99,8832.23,3869.41,55.7893,8580.36,4240.28,2046.93,4832.61,2496.9,4500.86,2895.16,3092.9,6759.4,9167.93,8230.88,6666.49,3636.11,7453.28,4880.82,1520.92,399.451
50.55,4186.39,8833.63,3870.79,57.1822,8581.75,4241.67,2048.32,4834,2498.29,4502.25,2896.55,3094.29,6760.81,9169.32,8232.29,6667.89,3637.5,7454.67,4882.21,1522.31,400.844
50.6,4187.78,8835.02,3872.18,58.575,8583.14,4243.05,2049.72,4835.39,2499.68,4503.64,2897.94,3095.68,6762.21,9170.71,8233.7,6669.28,3638.89,7456.06,4883.6,1523.7,402.237
50.65,4189.17,8836.42,3873.57,59.9678,8584.53,4244.44,2051.11,4836.79,2501.07,4505.03,2899.33,3097.07,6763.62,9172.1,8235.11,6670.68,3640.28,7457.45,4884.99,1525.09,403.629
50.7,4190.57,8837.82,3874.96,61.3606,8585.92,4245.82,2052.5,4838.18,2502.46,4506.42,2900.72,3098.46,6765.03,9173.49,8236.52,6672.08,3641.67,7458.84,4886.38,1526.49,405.022
50.75,4191.96,8839.21,3876.35,62.7534,8587.31,4247.21,2053.89,4839.58,2503.86,4507.8,2902.12,3099.86,6766.43,9174.87,8237.93,6673.47,3643.06,7460.23,4887.77,1527.88,406.415
50.8,4193.36,8840.61,3877.74,64.1462,8588.7,4248.6,2055.29,4840.97,2505.25,4509.19,2903.51,3101.25,6767.84,9176.26,8239.34,6674.87,3644.45,7461.62,4889.15,1529.27,407.807
50.85,4194.75,8842,3879.13,65.539,8590.09,4249.98,2056.68,4842.37,2506.64,4510.58,2904.9,3102.64,6769.25,9177.65,8240.75,6676.26,3645.84,7463,4890.54,1530.66,409.2
50.9,4196.14,8843.4,3880.52,66.9318,8591.47,4251.37,2058.07,4843.76,2508.03,4511.97,2906.29,3104.03,6770.65,9179.04,8242.17,6677.66,3647.23,7464.39,4891.93,1532.06,410.593
50.95,4197.54,8844.79,3881.91,68.3246,8592.86,4252.76,2059.46,4845.15,2509.42,4513.36,2907.68,3105.42,6772.06,9180.43,8243.58,6679.06,3648.62,7465.78,4893.32,1533.45,411.985
51,4198.93,8846.19,3883.3,69.7174,8594.25,4254.14,2060.86,4846.55,2510.82,4514.75,2909.08,3106.81,6773.47,9181.82,8244.99,6680.45,3650.01,7467.17,4894.71,1534.84,413.378
51.05,4200.33,8847.59,3884.69,71.1103,8595.64,4255.53,2062.25,4847.94,2512.21,4516.14,2910.47,3108.21,6774.87,9183.21,8246.4,6681.85,3651.4,7468.56,4896.1,1536.24,414.77
51.1,4201.72,8848.98,3886.08,72.5031,8597.03,4256.91,2063.64,4849.34,2513.6,4517.53,2911.86,3109.6,6776.28,9184.6,8247.81,6683.25,3652.79,7469.95,4897.49,1537.63,416.163
51.15,4203.11,8850.38,3887.47,73.8959,8598.42,4258.3,2065.04,4850.73,2514.99,4518.92,2913.25,3110.99,6777.68,9185.99,8249.22,6684.64,3654.18,7471.34,4898.88,1539.02,417.556
51.2,4204.51,8851.77,3888.86,75.2887,8599.81,4259.69,2066.43,4852.13,2516.39,4520.3,2914.64,3112.38,6779.09,9187.37,8250.63,6686.04,3655.57,7472.73,4900.27,1540.41,418.948
51.25,4205.9,8853.17,3890.25,76.6815,8601.2,4261.07,2067.82,4853.52,2517.78,4521.69,2916.04,3113.77,6780.5,9188.76,8252.04,6687.44,3656.96,7474.12,4901.65,1541.81,420.341
51.3,4207.3,8854.56,3891.64,78.0743,8602.59,4262.46,2069.21,4854.91,2519.17,4523.08,2917.43,3115.17,6781.9,9190.15,8253.45,6688.83,3658.35,7475.5,4903.04,1543.2,421.734
51.35,4208.69,8855.96,3893.03,79.4671,8603.97,4263.85,2070.61,4856.31,2520.56,4524.47,2918.82,3116.56,6783.31,9191.54,8254.86,6690.23,3659.74,7476.89,4904.43,1544.59,423.126
51.4,4210.08,8857.36,3894.41,80.8599,8605.36,4265.23,2072,4857.7,2521.95,4525.86,2920.21,3117.95,6784.72,9192.93,8256.27,6691.63,3661.13,7478.28,4905.82,1545.98,424.519
51.45,4211.48,8858.75,3895.8,82.2527,8606.75,4266.62,2073.39,4859.1,2523.35,4527.25,2921.6,3119.34,6786.12,9194.32,8257.68,6693.02,3662.52,7479.67,4907.21,1547.38,425.912
51.5,4212.87,8860.15,3897.19,83.6455,8608.14,4268,2074.78,4860.49,2524.74,4528.64,2923,3120.73,6787.53,9195.71,8259.1,6694.42,3663.91,7481.06,4908.6,1548.77,427.304
51.55,4214.27,8861.54,3898.58,85.0383,8609.53,4269.39,2076.18,4861.89,2526.13,4530.03,2924.39,3122.12,6788.94,9197.1,8260.51,6695.82,3665.3,7482.45,4909.99,1550.16,428.697
51.6,4215.66,8862.94,3899.97,86.4311,8610.92,4270.78,2077.57,4863.28,2527.52,4531.42,2925.78,3123.52,6790.34,9198.49,8261.92,6697.21,3666.69,7483.84,4911.38,1551.55,430.09
51.65,4217.05,8864.33,3901.36,87.824,8612.31,4272.16,2078.96,4864.67,2528.91,4532.8,2927.17,3124.91,6791.75,9199.87,8263.33,6698.61,3668.08,7485.23,4912.77,1552.95,431.482
51.7,4218.45,8865.73,3902.75,89.2168,8613.7,4273.55,2080.35,4866.07,2530.31,4534.19,2928.56,3126.3,6793.16,9201.26,8264.74,6700.01,3669.47,7486.62,4914.15,1554.34,432.875
51.75,4219.84,8867.13,3904.14,90.6096,8615.09,4274.93,2081.75,4867.46,2531.7,4535.58,2929.96,3127.69,6794.56,9202.65,8266.15,6701.4,3670.86,7488,4915.54,1555.73,434.267
51.8,4221.24,8868.52,3905.53,92.0024,8616.47,4276.32,2083.14,4868.86,2533.09,4536.97,2931.35,3129.08,6795.97,9204.04,8267.56,6702.8,3672.25,7489.39,4916.93,1557.12,435.66
51.85,4222.63,8869.92,3906.92,93.3952,8617.86,4277.71,2084.53,4870.25,2534.48,4538.36,2932.74,3130.48,6797.38,9205.43,8268.97,6704.2,3673.64,7490.78,4918.32,1558.52,437.053
51.9,4224.02,8871.31,3908.31,94.788,8619.25,4279.09,2085.92,4871.65,2535.87,4539.75,2934.13,3131.87,6798.78,9206.82,8270.38,6705.59,3675.03,7492.17,4919.71,1559.91,438.445
51.95,4225.42,8872.71,3909.7,96.1808,8620.64,4280.48,2087.32,4873.04,2537.27,4541.14,2935.52,3133.26,6800.19,9208.21,8271.79,6706.99,3676.42,7493.56,4921.1,1561.3,439.838
52,4226.81,8874.1,3911.09,97.5736,8622.03,4281.87,2088.71,4874.43,2538.66,4542.53,2936.92,3134.65,6801.59,9209.6,8273.2,6708.39,3677.81,7494.95,4922.49,1562.69,441.231
52.05,4228.21,8875.5,3912.48,98.9664,8623.42,4283.25,2090.1,4875.83,2540.05,4543.92,2938.31,3136.04,6803,9210.99,8274.62,6709.78,3679.2,7496.34,4923.88,1564.09,442.623
52.1,4229.6,8876.9,3913.87,100.359,8624.81,4284.64,2091.49,4877.22,2541.44,4545.3,2939.7,3137.43,6804.41,9212.37,8276.03,6711.18,3680.59,7497.73,4925.27,1565.48,444.016
52.15,4230.99,8878.29,3915.26,101.752,8626.2,4286.02,2092.89,4878.62,2542.83,4546.69,2941.09,3138.83,6805.81,9213.76,8277.44,6712.58,3681.98,7499.12,4926.65,1566.87,445.409
52.2,4232.39,8879.69,3916.65,103.145,8627.59,4287.41,2094.28,4880.01,2544.23,4548.08,2942.48,3140.22,6807.22,9215.15,8278.85,6713.97,3683.36,7500.5,4928.04,1568.27,446.801
52.25,4233.78,8881.08,3918.03,104.538,8628.97,4288.8,2095.67,4881.41,2545.62,4549.47,2943.88,3141.61,6808.63,9216.54,8280.26,6715.37,3684.75,7501.89,4929.43,1569.66,448.194
52.3,4235.18,8882.48,3919.42,105.93,8630.36,4290.18,2097.06,4882.8,2547.01,4550.86,2945.27,3143,6810.03,9217.93,8281.67,6716.77,3686.14,7503.28,4930.82,1571.05,449.586
52.35,4236.57,8883.87,3920.81,107.323,8631.75,4291.57,2098.46,4884.19,2548.4,4552.25,2946.66,3144.39,6811.44,9219.32,8283.08,6718.16,3687.53,7504.67,4932.21,1572.44,450.979
52.4,4237.96,8885.27,3922.2,108.716,8633.14,4292.96,2099.85,4885.59,2549.79,4553.64,2948.05,3145.78,6812.85,9220.71,8284.49,6719.56,3688.92,7506.06,4933.6,1573.84,452.372
52.45,4239.36,8886.67,3923.59,110.109,8634.53,4294.34,2101.24,4886.98,2551.19,4555.03,2949.44,3147.18,6814.25,9222.1,8285.9,6720.96,3690.31,7507.45,4934.99,1575.23,453.764
52.5,4240.75,8888.06,3924.98,111.502,8635.92,4295.73,2102.63,4888.38,2552.58,4556.42,2950.84,3148.57,6815.66,9223.49,8287.31,6722.35,3691.7,7508.84,4936.38,1576.62,455.157
52.55,4242.15,8889.46,3926.37,112.894,8637.31,4297.11,2104.03,4889.77,2553.97,4557.8,2952.23,3149.96,6817.07,9224.87,8288.72,6723.75,3693.09,7510.23,4937.77,1578.01,456.55
52.6,4243.54,8890.85,3927.76,114.287,8638.7,4298.5,2105.42,4891.17,2555.36,4559.19,2953.62,3151.35,6818.47,9226.26,8290.13,6725.15,3694.48,7511.62,4939.15,1579.41,457.942
52.65,4244.93,8892.25,3929.15,115.68,8640.09,4299.89,2106.81,4892.56,2556.75,4560.58,2955.01,3152.74,6819.88,9227.65,8291.55,6726.54,3695.87,7513,4940.54,1580.8,459.335
52.7,4246.33,8893.64,3930.54,117.073,8641.47,4301.27,2108.2,4893.95,2558.15,4561.97,2956.4,3154.14,6821.29,9229.04,8292.96,6727.94,3697.26,7514.39,4941.93,1582.19,460.728
52.75,4247.72,8895.04,3931.93,118.466,8642.86,4302.66,2109.6,4895.35,2559.54,4563.36,2957.8,3155.53,6822.69,9230.43,8294.37,6729.34,3698.65,7515.78,4943.32,1583.58,462.12
52.8,4249.12,8896.44,3933.32,119.858,8644.25,4304.05,2110.99,4896.74,2560.93,4564.75,2959.19,3156.92,6824.1,9231.82,8295.78,6730.73,3700.04,7517.17,4944.71,1584.98,463.513
52.85,4250.51,8897.83,3934.71,121.251,8645.64,4305.43,2112.38,4898.14,2562.32,4566.14,2960.58,3158.31,6825.5,9233.21,8297.19,6732.13,3701.43,7518.56,4946.1,1586.37,464.905
52.9,4251.9,8899.23,3936.1,122.644,8647.03,4306.82,2113.77,4899.53,2563.71,4567.53,2961.97,3159.7,6826.91,9234.6,8298.6,6733.53,3702.82,7519.95,4947.49,1587.76,466.298
52.95,4253.3,8900.62,3937.49,124.037,8648.42,4308.2,2115.17,4900.93,2565.11,4568.92,2963.36,3161.09,6828.32,9235.99,8300.01,6734.92,3704.21,7521.34,4948.88,1589.15,467.691
53,4254.69,8902.02,3938.88,125.43,8649.81,4309.59,2116.56,4902.32,2566.5,4570.3,2964.76,3162.49,6829.72,9237.37,8301.42,6736.32,3705.6,7522.73,4950.27,1590.55,469.083
53.05,4256.09,8903.41,3940.27,126.822,8651.2,4310.98,2117.95,4903.71,2567.89,4571.69,2966.15,3163.88,6831.13,9238.76,8302.83,6737.72,3706.99,7524.12,4951.65,1591.94,470.476
53.1,4257.48,8904.81,3941.65,128.215,8652.59,4312.36,2119.35,4905.11,2569.28,4573.08,2967.54,3165.27,6832.54,9240.15,8304.24,6739.11,3708.38,7525.5,4953.04,1593.33,471.869
53.15,4258.87,8906.21,3943.04,129.608,8653.97,4313.75,2120.74,4906.5,2570.67,4574.47,2968.93,3166.66,6833.94,9241.54,8305.65,6740.51,3709.77,7526.89,4954.43,1594.72,473.261
53.2,4260.27,8907.6,3944.43,131.001,8655.36,4315.14,2122.13,4907.9,2572.07,4575.86,2970.32,3168.05,6835.35,9242.93,8307.06,6741.91,3711.16,7528.28,4955.82,1596.12,474.654
53.25,4261.66,8909,3945.82,132.394,8656.75,4316.52,2123.52,4909.29,2573.46,4577.25,2971.72,3169.45,6836.76,9244.32,8308.48,6743.3,3712.55,7529.67,4957.21,1597.51,476.047
53.3,4263.05,8910.39,3947.21,133.786,8658.14,4317.91,2124.92,4910.69,2574.85,4578.64,2973.11,3170.84,6838.16,9245.71,8309.89,6744.7,3713.94,7531.06,4958.6,1598.9,477.439
53.35,4264.45,8911.79,3948.6,135.179,8659.53,4319.29,2126.31,4912.08,2576.24,4580.03,2974.5,3172.23,6839.57,9247.1,8311.3,6746.09,3715.33,7532.45,4959.99,1600.3,478.832
53.4,4265.84,8913.18,3949.99,136.572,8660.92,4320.68,2127.7,4913.47,2577.63,4581.42,2975.89,3173.62,6840.98,9248.49,8312.71,6747.49,3716.72,7533.84,4961.38,1601.69,480.225
53.45,4267.24,8914.58,3951.38,137.965,8662.31,4322.07,2129.09,4914.87,2579.03,4582.8,2977.28,3175.01,6842.38,9249.87,8314.12,6748.89,3718.11,7535.23,4962.77,1603.08,481.617
53.5,4268.63,8915.98,3952.77,139.358,8663.7,4323.45,2130.49,4916.26,2580.42,4584.19,2978.68,3176.4,6843.79,9251.26,8315.53,6750.28,3719.5,7536.62,4964.15,1604.47,483.01
53.55,4270.02,8917.37,3954.16,140.751,8665.09,4324.84,2131.88,4917.66,2581.81,4585.58,2980.07,3177.8,6845.2,9252.65,8316.94,6751.68,3720.89,7538,4965.54,1605.87,484.402
53.6,4271.42,8918.77,3955.55,142.143,8666.47,4326.23,2133.27,4919.05,2583.2,4586.97,2981.46,3179.19,6846.6,9254.04,8318.35,6753.08,3722.28,7539.39,4966.93,1607.26,485.795
53.65,4272.81,8920.16,3956.94,143.536,8667.86,4327.61,2134.66,4920.45,2584.59,4588.36,2982.85,3180.58,6848.01,9255.43,8319.76,6754.47,3723.67,7540.78,4968.32,1608.65,487.188
53.7,4274.21,8921.56,3958.33,144.929,8669.25,4329,2136.06,4921.84,2585.99,4589.75,2984.24,3181.97,6849.41,9256.82,8321.17,6755.87,3725.06,7542.17,4969.71,1610.04,488.58
53.75,4275.6,8922.95,3959.72,146.322,8670.64,4330.38,2137.45,4923.23,2587.38,4591.14,2985.64,3183.36,6850.82,9258.21,8322.58,6757.27,3726.45,7543.56,4971.1,1611.44,489.973
53.8,4276.99,8924.35,3961.11,147.715,8672.03,4331.77,2138.84,4924.63,2588.77,4592.53,2987.03,3184.76,6852.23,9259.6,8324,6758.66,3727.84,7544.95,4972.49,1612.83,491.366
53.85,4278.39,8925.75,3962.5,149.107,8673.42,4333.16,2140.23,4926.02,2590.16,4593.92,2988.42,3186.15,6853.63,9260.99,8325.41,6760.06,3729.23,7546.34,4973.88,1614.22,492.758
53.9,4279.78,8927.14,3963.89,150.5,8674.81,4334.54,2141.63,4927.42,2591.55,4595.3,2989.81,3187.54,6855.04,9262.37,8326.82,6761.46,3730.62,7547.73,4975.27,1615.61,494.151
53.95,4281.18,8928.54,3965.27,151.893,8676.2,4335.93,2143.02,4928.81,2592.95,4596.69,2991.2,3188.93,6856.45,9263.76,8328.23,6762.85,3732.01,7549.12,4976.65,1617.01,495.544
54,4282.57,8929.93,3966.66,153.286,8677.59,4337.31,2144.41,4930.21,2594.34,4598.08,2992.59,3190.32,6857.85,9265.15,8329.64,6764.25,3733.4,7550.5,4978.04,1618.4,496.936
54.05,4283.96,8931.33,3968.05,154.679,8678.97,4338.7,2145.8,4931.6,2595.73,4599.47,2993.99,3191.71,6859.26,9266.54,8331.05,6765.65,3734.79,7551.89,4979.43,1619.79,498.329
54.1,4285.36,8932.72,3969.44,156.071,8680.36,4340.09,2147.2,4932.99,2597.12,4600.86,2995.38,3193.11,6860.67,9267.93,8332.46,6767.04,3736.18,7553.28,4980.82,1621.18,499.721
54.15,4286.75,8934.12,3970.83,157.464,8681.75,4341.47,2148.59,4934.39,2598.51,4602.25,2996.77,3194.5,6862.07,9269.32,8333.87,6768.44,3737.57,7554.67,4982.21,1622.58,501.114
54.2,4288.15,8935.52,3972.22,158.857,8683.14,4342.86,2149.98,4935.78,2599.91,4603.64,2998.16,3195.89,6863.48,9270.71,8335.28,6769.84,3738.96,7556.06,4983.6,1623.97,502.507
54.25,4289.54,8936.91,3973.61,160.25,8684.53,4344.25,2151.37,4937.18,2601.3,4605.03,2999.55,3197.28,6864.89,9272.1,8336.69,6771.23,3740.35,7557.45,4984.99,1625.36,503.899
54.3,4290.93,8938.31,3975,161.642,8685.92,4345.63,2152.77,4938.57,2602.69,4606.42,3000.95,3198.67,6866.29,9273.49,8338.1,6772.63,3741.74,7558.84,4986.38,1626.75,505.292
54.35,4292.33,8939.7,3976.39,163.035,8687.31,4347.02,2154.16,4939.96,2604.08,4607.8,3002.34,3200.07,6867.7,9274.87,8339.51,6774.03,3743.13,7560.23,4987.77,1628.15,506.685
54.4,4293.72,8941.1,3977.78,164.428,8688.7,4348.4,2155.55,4941.36,2605.47,4609.19,3003.73,3201.46,6869.11,9276.26,8340.93,6775.42,3744.52,7561.62,4989.15,1629.54,508.077
54.45,4295.12,8942.49,3979.17,165.821,8690.09,4349.79,2156.94,4942.75,2606.87,4610.58,3005.12,3202.85,6870.51,9277.65,8342.34,6776.82,3745.91,7563,4990.54,1630.93,509.47
54.5,4296.51,8943.89,3980.56,167.214,8691.47,4351.18,2158.34,4944.15,2608.26,4611.97,3006.51,3204.24,6871.92,9279.04,8343.75,6778.22,3747.3,7564.39,4991.93,1632.32,510.863
54.55,4297.9,8945.29,3981.95,168.606,8692.86,4352.56,2159.73,4945.54,2609.65,4613.36,3007.91,3205.63,6873.32,9280.43,8345.16,6779.61,3748.68,7565.78,4993.32,1633.72,512.255
54.6,4299.3,8946.68,3983.34,169.999,8694.25,4353.95,2161.12,4946.94,2611.04,4614.75,3009.3,3207.02,6874.73,9281.82,8346.57,6781.01,3750.07,7567.17,4994.71,1635.11,513.648
54.65,4300.69,8948.08,3984.73,171.392,8695.64,4355.34,2162.51,4948.33,2612.43,4616.14,3010.69,3208.42,6876.14,9283.21,8347.98,6782.41,3751.46,7568.56,4996.1,1636.5,515.04
54.7,4302.09,8949.47,3986.12,172.785,8697.03,4356.72,2163.91,4949.72,2613.83,4617.53,3012.08,3209.81,6877.54,9284.6,8349.39,6783.8,3752.85,7569.95,4997.49,1637.9,516.433
54.75,4303.48,8950.87,3987.51,174.178,8698.42,4358.11,2165.3,4951.12,2615.22,4618.92,3013.47,3211.2,6878.95,9285.99,8350.8,6785.2,3754.24,7571.34,4998.88,1639.29,517.826
54.8,4304.87,8952.26,3988.89,175.57,8699.81,4359.49,2166.69,4952.51,2616.61,4620.3,3014.87,3212.59,6880.36,9287.37,8352.21,6786.6,3755.63,7572.73,5000.27,1640.68,519.218
54.85,4306.27,8953.66,3990.28,176.963,8701.2,4360.88,2168.08,4953.91,2618,4621.69,3016.26,3213.98,6881.76,9288.76,8353.62,6787.99,3757.02,7574.12,5001.65,1642.07,520.611
54.9,4307.66,8955.06,3991.67,178.356,8702.59,4362.27,2169.48,4955.3,2619.39,4623.08,3017.65,3215.38,6883.17,9290.15,8355.03,6789.39,3758.41,7575.5,5003.04,1643.47,522.004
54.95,4309.06,8956.45,3993.06,179.749,8703.97,4363.65,2170.87,4956.7,2620.79,4624.47,3019.04,3216.77,6884.58,9291.54,8356.45,6790.79,3759.8,7576.89,5004.43,1644.86,523.396
55,4310.45,8957.85,3994.45,181.142,8705.36,4365.04,2172.26,4958.09,2622.18,4625.86,3020.43,3218.16,6885.98,9292.93,8357.86,6792.18,3761.19,7578.28,5005.82,1646.25,524.789
55.05,4311.84,8959.24,3995.84,182.534,8706.75,4366.43,2173.66,4959.48,2623.57,4627.25,3021.83,3219.55,6887.39,9294.32,8359.27,6793.58,3762.58,7579.67,5007.21,1647.64,526.182
