time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12
33.35,9409.48,9245.66,9607.31,6153.19,3202.65,8608.46,5820.66,5599.96,3080.73,8358.92,1713.58,5150.61
33.4,9410.87,9247.07,9608.7,6154.59,3204.04,8609.85,5822.05,5601.35,3082.12,8360.31,1714.98,5152
33.45,9412.26,9248.47,9610.09,6155.98,3205.43,8611.24,5823.44,5602.75,3083.51,8361.7,1716.37,5153.39
33.5,9413.66,9249.87,9611.48,6157.38,3206.82,8612.63,5824.83,5604.14,3084.91,8363.09,1717.76,5154.77
33.55,9415.05,9251.27,9612.87,6158.78,3208.21,8614.02,5826.22,5605.53,3086.3,8364.48,1719.15,5156.16
33.6,9416.45,9252.67,9614.26,6160.18,3209.6,8615.41,5827.61,5606.93,3087.69,8365.87,1720.54,5157.55
33.65,9417.84,9254.08,9615.65,6161.58,3210.99,8616.8,5829,5608.32,3089.08,8367.26,1721.93,5158.94
33.7,9419.23,9255.48,9617.04,6162.97,3212.39,8618.19,5830.39,5609.71,3090.47,8368.66,1723.32,5160.33
33.75,9420.63,9256.88,9618.42,6164.37,3213.78,8619.57,5831.78,5611.11,3091.86,8370.05,1724.71,5161.72
33.8,9422.02,9258.28,9619.81,6165.77,3215.17,8620.96,5833.16,5612.5,3093.25,8371.44,1726.1,5163.11
33.85,9423.41,9259.68,9621.2,6167.17,3216.56,8622.35,5834.55,5613.89,3094.64,8372.83,1727.5,5164.5
33.9,9424.81,9261.09,9622.59,6168.57,3217.95,8623.74,5835.94,5615.29,3096.03,8374.22,1728.89,5165.89
33.95,9426.2,9262.49,9623.98,6169.97,3219.34,8625.13,5837.33,5616.68,3097.43,8375.61,1730.28,5167.27
34,9427.6,9263.89,9625.37,6171.36,3220.73,8626.52,5838.72,5618.07,3098.82,8377,1731.67,5168.66
34.05,9428.99,9265.29,9626.76,6172.76,3222.13,8627.91,5840.11,5619.47,3100.21,8378.39,1733.06,5170.05
34.1,9430.38,9266.69,9628.15,6174.16,3223.52,8629.3,5841.5,5620.86,3101.6,8379.78,1734.45,5171.44
34.15,9431.78,9268.1,9629.54,6175.56,3224.91,8630.69,5842.89,5622.25,3102.99,8381.18,1735.84,5172.83
34.2,9433.17,9269.5,9630.92,6176.96,3226.3,8632.07,5844.28,5623.65,3104.38,8382.57,1737.23,5174.22
34.25,9434.57,9270.9,9632.31,6178.35,3227.69,8633.46,5845.66,5625.04,3105.77,8383.96,1738.62,5175.61
34.3,9435.96,9272.3,9633.7,6179.75,3229.08,8634.85,5847.05,5626.43,3107.16,8385.35,1740.02,5177
34.35,9437.35,9273.7,9635.09,6181.15,3230.47,8636.24,5848.44,5627.83,3108.55,8386.74,1741.41,5178.39
34.4,9438.75,9275.11,9636.48,6182.55,3231.87,8637.63,5849.83,5629.22,3109.95,8388.13,1742.8,5179.77
34.45,9440.14,9276.51,9637.87,6183.95,3233.26,8639.02,5851.22,5630.61,3111.34,8389.52,1744.19,5181.16
34.5,9441.53,9277.91,9639.26,6185.35,3234.65,8640.41,5852.61,5632.01,3112.73,8390.91,1745.58,5182.55
34.55,9442.93,9279.31,9640.65,6186.74,3236.04,8641.8,5854,5633.4,3114.12,8392.3,1746.97,5183.94
34.6,9444.32,9280.71,9642.04,6188.14,3237.43,8643.19,5855.39,5634.79,3115.51,8393.7,1748.36,5185.33
34.65,9445.72,9282.12,9643.42,6189.54,3238.82,8644.57,5856.78,5636.19,3116.9,8395.09,1749.75,5186.72
34.7,9447.11,9283.52,9644.81,6190.94,3240.21,8645.96,5858.16,5637.58,3118.29,8396.48,1751.14,5188.11
34.75,9448.5,9284.92,9646.2,6192.34,3241.61,8647.35,5859.55,5638.97,3119.68,8397.87,1752.54,5189.5
34.8,9449.9,9286.32,9647.59,6193.73,3243,8648.74,5860.94,5640.37,3121.08,8399.26,1753.93,5190.89
34.85,9451.29,9287.72,9648.98,6195.13,3244.39,8650.13,5862.33,5641.76,3122.47,8400.65,1755.32,5192.27
34.9,9452.69,9289.12,9650.37,6196.53,3245.78,8651.52,5863.72,5643.15,3123.86,8402.04,1756.71,5193.66
34.95,9454.08,9290.53,9651.76,6197.93,3247.17,8652.91,5865.11,5644.55,3125.25,8403.43,1758.1,5195.05
35,9455.47,9291.93,9653.15,6199.33,3248.56,8654.3,5866.5,5645.94,3126.64,8404.82,1759.49,5196.44
35.05,9456.87,9293.33,9654.54,6200.73,3249.95,8655.69,5867.89,5647.33,3128.03,8406.22,1760.88,5197.83
35.1,9458.26,9294.73,9655.92,6202.12,3251.35,8657.07,5869.28,5648.73,3129.42,8407.61,1762.27,5199.22
35.15,9459.66,9296.13,9657.31,6203.52,3252.74,8658.46,5870.66,5650.12,3130.81,8409,1763.66,5200.61
35.2,9461.05,9297.54,9658.7,6204.92,3254.13,8659.85,5872.05,5651.51,3132.2,8410.39,1765.06,5202
35.25,9462.44,9298.94,9660.09,6206.32,3255.52,8661.24,5873.44,5652.91,3133.6,8411.78,1766.45,5203.39
35.3,9463.84,9300.34,9661.48,6207.72,3256.91,8662.63,5874.83,5654.3,3134.99,8413.17,1767.84,5204.77
35.35,9465.23,9301.74,9662.87,6209.11,3258.3,8664.02,5876.22,5655.69,3136.38,8414.56,1769.23,5206.16
35.4,9466.62,9303.14,9664.26,6210.51,3259.69,8665.41,5877.61,5657.09,3137.77,8415.95,1770.62,5207.55
35.45,9468.02,9304.55,9665.65,6211.91,3261.09,8666.8,5879,5658.48,3139.16,8417.34,1772.01,5208.94
35.5,9469.41,9305.95,9667.04,6213.31,3262.48,8668.19,5880.39,5659.87,3140.55,8418.74,1773.4,5210.33
35.55,9470.81,9307.35,9668.42,6214.71,3263.87,8669.57,5881.78,5661.27,3141.94,8420.13,1774.79,5211.72
35.6,9472.2,9308.75,9669.81,6216.1,3265.26,8670.96,5883.16,5662.66,3143.33,8421.52,1776.18,5213.11
35.65,9473.59,9310.15,9671.2,6217.5,3266.65,8672.35,5884.55,5664.05,3144.72,8422.91,1777.58,5214.5
35.7,9474.99,9311.56,9672.59,6218.9,3268.04,8673.74,5885.94,5665.45,3146.12,8424.3,1778.97,5215.89
35.75,9476.38,9312.96,9673.98,6220.3,3269.43,8675.13,5887.33,5666.84,3147.51,8425.69,1780.36,5217.27
35.8,9477.78,9314.36,9675.37,6221.7,3270.83,8676.52,5888.72,5668.23,3148.9,8427.08,1781.75,5218.66
35.85,9479.17,9315.76,9676.76,6223.1,3272.22,8677.91,5890.11,5669.63,3150.29,8428.47,1783.14,5220.05
35.9,9480.56,9317.16,9678.15,6224.49,3273.61,8679.3,5891.5,5671.02,3151.68,8429.86,1784.53,5221.44
35.95,9481.96,9318.57,9679.54,6225.89,3275,8680.69,5892.89,5672.41,3153.07,8431.26,1785.92,5222.83
36,9483.35,9319.97,9680.92,6227.29,3276.39,8682.07,5894.28,5673.81,3154.46,8432.65,1787.31,5224.22
36.05,9484.75,9321.37,9682.31,6228.69,3277.78,8683.46,5895.66,5675.2,3155.85,8434.04,1788.7,5225.61
36.1,9486.14,9322.77,9683.7,6230.09,3279.17,8684.85,5897.05,5676.59,3157.24,8435.43,1790.1,5227
36.15,9487.53,9324.17,9685.09,6231.48,3280.57,8686.24,5898.44,5677.99,3158.64,8436.82,1791.49,5228.39
36.2,9488.93,9325.58,9686.48,6232.88,3281.96,8687.63,5899.83,5679.38,3160.03,8438.21,1792.88,5229.77
36.25,9490.32,9326.98,9687.87,6234.28,3283.35,8689.02,5901.22,5680.77,3161.42,8439.6,1794.27,5231.16
36.3,9491.71,9328.38,9689.26,6235.68,3284.74,8690.41,5902.61,5682.17,3162.81,8440.99,1795.66,5232.55
36.35,9493.11,9329.78,9690.65,6237.08,3286.13,8691.8,5904,5683.56,3164.2,8442.38,1797.05,5233.94
36.4,9494.5,9331.18,9692.04,6238.48,3287.52,8693.19,5905.39,5684.95,3165.59,8443.77,1798.44,5235.33
36.45,9495.9,9332.59,9693.42,6239.87,3288.91,8694.57,5906.78,5686.35,3166.98,8445.17,1799.83,5236.72
36.5,9497.29,9333.99,9694.81,6241.27,3290.31,8695.96,5908.16,5687.74,3168.37,8446.56,1801.22,5238.11
36.55,9498.68,9335.39,9696.2,6242.67,3291.7,8697.35,5909.55,5689.13,3169.76,8447.95,1802.62,5239.5
36.6,9500.08,9336.79,9697.59,6244.07,3293.09,8698.74,5910.94,5690.53,3171.16,8449.34,1804.01,5240.89
36.65,9501.47,9338.19,9698.98,6245.47,3294.48,8700.13,5912.33,5691.92,3172.55,8450.73,1805.4,5242.27
36.7,9502.87,9339.6,9700.37,6246.86,3295.87,8701.52,5913.72,5693.31,3173.94,8452.12,1806.79,5243.66
36.75,9504.26,9341,9701.76,6248.26,3297.26,8702.91,5915.11,5694.71,3175.33,8453.51,1808.18,5245.05
36.8,9505.65,9342.4,9703.15,6249.66,3298.65,8704.3,5916.5,5696.1,3176.72,8454.9,1809.57,5246.44
36.85,9507.05,9343.8,9704.54,6251.06,3300.05,8705.69,5917.89,5697.49,3178.11,8456.29,1810.96,5247.83
36.9,9508.44,9345.2,9705.92,6252.46,3301.44,8707.07,5919.28,5698.89,3179.5,8457.69,1812.35,5249.22
36.95,9509.84,9346.6,9707.31,6253.86,3302.83,8708.46,5920.66,5700.28,3180.89,8459.08,1813.75,5250.61
37,9511.23,9348.01,9708.7,6255.25,3304.22,8709.85,5922.05,5701.67,3182.28,8460.47,1815.14,5252
37.05,9512.62,9349.41,9710.09,6256.65,3305.61,8711.24,5923.44,5703.07,3183.68,8461.86,1816.53,5253.39
37.1,9514.02,9350.81,9711.48,6258.05,3307,8712.63,5924.83,5704.46,3185.07,8463.25,1817.92,5254.77
37.15,9515.41,9352.21,9712.87,6259.45,3308.39,8714.02,5926.22,5705.85,3186.46,8464.64,1819.31,5256.16
37.2,9516.8,9353.61,9714.26,6260.85,3309.79,8715.41,5927.61,5707.25,3187.85,8466.03,1820.7,5257.55
37.25,9518.2,9355.02,9715.65,6262.24,3311.18,8716.8,5929,5708.64,3189.24,8467.42,1822.09,5258.94
37.3,9519.59,9356.42,9717.04,6263.64,3312.57,8718.19,5930.39,5710.03,3190.63,8468.81,1823.48,5260.33
37.35,9520.99,9357.82,9718.42,6265.04,3313.96,8719.57,5931.78,5711.43,3192.02,8470.21,1824.87,5261.72
37.4,9522.38,9359.22,9719.81,6266.44,3315.35,8720.96,5933.16,5712.82,3193.41,8471.6,1826.27,5263.11
37.45,9523.77,9360.62,9721.2,6267.84,3316.74,8722.35,5934.55,5714.21,3194.8,8472.99,1827.66,5264.5
37.5,9525.17,9362.03,9722.59,6269.24,3318.13,8723.74,5935.94,5715.61,3196.2,8474.38,1829.05,5265.89
37.55,9526.56,9363.43,9723.98,6270.63,3319.53,8725.13,5937.33,5717,3197.59,8475.77,1830.44,5267.27
37.6,9527.96,9364.83,9725.37,6272.03,3320.92,8726.52,5938.72,5718.39,3198.98,8477.16,1831.83,5268.66
37.65,9529.35,9366.23,9726.76,6273.43,3322.31,8727.91,5940.11,5719.79,3200.37,8478.55,1833.22,5270.05
37.7,9530.74,9367.63,9728.15,6274.83,3323.7,8729.3,5941.5,5721.18,3201.76,8479.94,1834.61,5271.44
37.75,9532.14,9369.04,9729.54,6276.23,3325.09,8730.69,5942.89,5722.57,3203.15,8481.33,1836,5272.83
37.8,9533.53,9370.44,9730.92,6277.62,3326.48,8732.07,5944.28,5723.97,3204.54,8482.73,1837.39,5274.22
37.85,9534.93,9371.84,9732.31,6279.02,3327.87,8733.46,5945.66,5725.36,3205.93,8484.12,1838.79,5275.61
37.9,9536.32,9373.24,9733.7,6280.42,3329.27,8734.85,5947.05,5726.75,3207.32,8485.51,1840.18,5277
37.95,9537.71,9374.64,9735.09,6281.82,3330.66,8736.24,5948.44,5728.15,3208.72,8486.9,1841.57,5278.39
38,9539.11,9376.05,9736.48,6283.22,3332.05,8737.63,5949.83,5729.54,3210.11,8488.29,1842.96,5279.77
38.05,9540.5,9377.45,9737.87,6284.62,3333.44,8739.02,5951.22,5730.93,3211.5,8489.68,1844.35,5281.16
38.1,9541.89,9378.85,9739.26,6286.01,3334.83,8740.41,5952.61,5732.33,3212.89,8491.07,1845.74,5282.55
38.15,9543.29,9380.25,9740.65,6287.41,3336.22,8741.8,5954,5733.72,3214.28,8492.46,1847.13,5283.94
38.2,9544.68,9381.65,9742.04,6288.81,3337.61,8743.19,5955.39,5735.11,3215.67,8493.85,1848.52,5285.33
38.25,9546.08,9383.06,9743.42,6290.21,3339.01,8744.57,5956.78,5736.51,3217.06,8495.25,1849.91,5286.72
38.3,9547.47,9384.46,9744.81,6291.61,3340.4,8745.96,5958.16,5737.9,3218.45,8496.64,1851.31,5288.11
38.35,9548.86,9385.86,9746.2,6293,3341.79,8747.35,5959.55,5739.29,3219.84,8498.03,1852.7,5289.5
38.4,9550.26,9387.26,9747.59,6294.4,3343.18,8748.74,5960.94,5740.69,3221.24,8499.42,1854.09,5290.89
38.45,9551.65,9388.66,9748.98,6295.8,3344.57,8750.13,5962.33,5742.08,3222.63,8500.81,1855.48,5292.27
38.5,9553.05,9390.07,9750.37,6297.2,3345.96,8751.52,5963.72,5743.47,3224.02,8502.2,1856.87,5293.66
38.55,9554.44,9391.47,9751.76,6298.6,3347.35,8752.91,5965.11,5744.87,3225.41,8503.59,1858.26,5295.05
38.6,9555.83,9392.87,9753.15,6300,3348.75,8754.3,5966.5,5746.26,3226.8,8504.98,1859.65,5296.44
38.65,9557.23,9394.27,9754.54,6301.39,3350.14,8755.69,5967.89,5747.65,3228.19,8506.37,1861.04,5297.83
38.7,9558.62,9395.67,9755.92,6302.79,3351.53,8757.07,5969.28,5749.05,3229.58,8507.77,1862.43,5299.22
38.75,9560.02,9397.08,9757.31,6304.19,3352.92,8758.46,5970.66,5750.44,3230.97,8509.16,1863.83,5300.61
38.8,9561.41,9398.48,9758.7,6305.59,3354.31,8759.85,5972.05,5751.83,3232.36,8510.55,1865.22,5302
38.85,9562.8,9399.88,9760.09,6306.99,3355.7,8761.24,5973.44,5753.23,3233.76,8511.94,1866.61,5303.39
38.9,9564.2,9401.28,9761.48,6308.39,3357.09,8762.63,5974.83,5754.62,3235.15,8513.33,1868,5304.77
38.95,9565.59,9402.68,9762.87,6309.78,3358.49,8764.02,5976.22,5756.01,3236.54,8514.72,1869.39,5306.16
39,9566.98,9404.09,9764.26,6311.18,3359.88,8765.41,5977.61,5757.41,3237.93,8516.11,1870.78,5307.55
39.05,9568.38,9405.49,9765.65,6312.58,3361.27,8766.8,5979,5758.8,3239.32,8517.5,1872.17,5308.94
39.1,9569.77,9406.89,9767.04,6313.98,3362.66,8768.19,5980.39,5760.19,3240.71,8518.89,1873.56,5310.33
39.15,9571.17,9408.29,9768.42,6315.38,3364.05,8769.57,5981.78,5761.59,3242.1,8520.29,1874.95,5311.72
39.2,9572.56,9409.69,9769.81,6316.77,3365.44,8770.96,5983.16,5762.98,3243.49,8521.68,1876.35,5313.11
39.25,9573.95,9411.1,9771.2,6318.17,3366.83,8772.35,5984.55,5764.37,3244.88,8523.07,1877.74,5314.5
39.3,9575.35,9412.5,9772.59,6319.57,3368.23,8773.74,5985.94,5765.77,3246.28,8524.46,1879.13,5315.89
39.35,9576.74,9413.9,9773.98,6320.97,3369.62,8775.13,5987.33,5767.16,3247.67,8525.85,1880.52,5317.27
39.4,9578.14,9415.3,9775.37,6322.37,3371.01,8776.52,5988.72,5768.55,3249.06,8527.24,1881.91,5318.66
39.45,9579.53,9416.7,9776.76,6323.77,3372.4,8777.91,5990.11,5769.95,3250.45,8528.63,1883.3,5320.05
39.5,9580.92,9418.11,9778.15,6325.16,3373.79,8779.3,5991.5,5771.34,3251.84,8530.02,1884.69,5321.44
39.55,9582.32,9419.51,9779.54,6326.56,3375.18,8780.69,5992.89,5772.73,3253.23,8531.41,1886.08,5322.83
39.6,9583.71,9420.91,9780.92,6327.96,3376.57,8782.07,5994.28,5774.13,3254.62,8532.81,1887.47,5324.22
39.65,9585.11,9422.31,9782.31,6329.36,3377.97,8783.46,5995.66,5775.52,3256.01,8534.2,1888.87,5325.61
39.7,9586.5,9423.71,9783.7,6330.76,3379.36,8784.85,5997.05,5776.91,3257.4,8535.59,1890.26,5327
39.75,9587.89,9425.12,9785.09,6332.15,3380.75,8786.24,5998.44,5778.31,3258.8,8536.98,1891.65,5328.39
39.8,9589.29,9426.52,9786.48,6333.55,3382.14,8787.63,5999.83,5779.7,3260.19,8538.37,1893.04,5329.77
39.85,9590.68,9427.92,9787.87,6334.95,3383.53,8789.02,6001.22,5781.09,3261.58,8539.76,1894.43,5331.16
39.9,9592.07,9429.32,9789.26,6336.35,3384.92,8790.41,6002.61,5782.49,3262.97,8541.15,1895.82,5332.55
39.95,9593.47,9430.72,9790.65,6337.75,3386.31,8791.8,6004,5783.88,3264.36,8542.54,1897.21,5333.94
40,9594.86,9432.12,9792.04,6339.15,3387.71,8793.19,6005.39,5785.27,3265.75,8543.93,1898.6,5335.33
40.05,9596.26,9433.53,9793.42,6340.54,3389.1,8794.57,6006.78,5786.67,3267.14,8545.33,1899.99,5336.72
40.1,9597.65,9434.93,9794.81,6341.94,3390.49,8795.96,6008.16,5788.06,3268.53,8546.72,1901.39,5338.11
40.15,9599.04,9436.33,9796.2,6343.34,3391.88,8797.35,6009.55,5789.45,3269.92,8548.11,1902.78,5339.5
40.2,9600.44,9437.73,9797.59,6344.74,3393.27,8798.74,6010.94,5790.85,3271.32,8549.5,1904.17,5340.89
40.25,9601.83,9439.13,9798.98,6346.14,3394.66,8800.13,6012.33,5792.24,3272.71,8550.89,1905.56,5342.27
40.3,9603.23,9440.54,9800.37,6347.53,3396.05,8801.52,6013.72,5793.63,3274.1,8552.28,1906.95,5343.66
40.35,9604.62,9441.94,9801.76,6348.93,3397.45,8802.91,6015.11,5795.03,3275.49,8553.67,1908.34,5345.05
40.4,9606.01,9443.34,9803.15,6350.33,3398.84,8804.3,6016.5,5796.42,3276.88,8555.06,1909.73,5346.44
40.45,9607.41,9444.74,9804.54,6351.73,3400.23,8805.69,6017.89,5797.81,3278.27,8556.45,1911.12,5347.83
40.5,9608.8,9446.14,9805.92,6353.13,3401.62,8807.07,6019.28,5799.21,3279.66,8557.85,1912.51,5349.22
40.55,9610.2,9447.55,9807.31,6354.53,3403.01,8808.46,6020.66,5800.6,3281.05,8559.24,1913.91,5350.61
40.6,9611.59,9448.95,9808.7,6355.92,3404.4,8809.85,6022.05,5801.99,3282.45,8560.63,1915.3,5352
40.65,9612.98,9450.35,9810.09,6357.32,3405.79,8811.24,6023.44,5803.39,3283.84,8562.02,1916.69,5353.39
40.7,9614.38,9451.75,9811.48,6358.72,3407.19,8812.63,6024.83,5804.78,3285.23,8563.41,1918.08,5354.77
40.75,9615.77,9453.15,9812.87,6360.12,3408.58,8814.02,6026.22,5806.17,3286.62,8564.8,1919.47,5356.16
40.8,9617.16,9454.56,9814.26,6361.52,3409.97,8815.41,6027.61,5807.57,3288.01,8566.19,1920.86,5357.55
40.85,9618.56,9455.96,9815.65,6362.91,3411.36,8816.8,6029,5808.96,3289.4,8567.58,1922.25,5358.94
40.9,9619.95,9457.36,9817.04,6364.31,3412.75,8818.19,6030.39,5810.35,3290.79,8568.97,1923.64,5360.33
40.95,9621.35,9458.76,9818.42,6365.71,3414.14,8819.57,6031.78,5811.75,3292.18,8570.37,1925.03,5361.72
41,9622.74,9460.16,9819.81,6367.11,3415.53,8820.96,6033.16,5813.14,3293.57,8571.76,1926.43,5363.11
41.05,9624.13,9461.57,9821.2,6368.51,3416.93,8822.35,6034.55,5814.53,3294.97,8573.15,1927.82,5364.5
41.1,9625.53,9462.97,9822.59,6369.91,3418.32,8823.74,6035.94,5815.93,3296.36,8574.54,1929.21,5365.89
41.15,9626.92,9464.37,9823.98,6371.3,3419.71,8825.13,6037.33,5817.32,3297.75,8575.93,1930.6,5367.27
41.2,9628.32,9465.77,9825.37,6372.7,3421.1,8826.52,6038.72,5818.71,3299.14,8577.32,1931.99,5368.66
41.25,9629.71,9467.17,9826.76,6374.1,3422.49,8827.91,6040.11,5820.11,3300.53,8578.71,1933.38,5370.05
41.3,9631.1,9468.58,9828.15,6375.5,3423.88,8829.3,6041.5,5821.5,3301.92,8580.1,1934.77,5371.44
41.35,9632.5,9469.98,9829.54,6376.9,3425.27,8830.69,6042.89,5822.89,3303.31,8581.49,1936.16,5372.83
41.4,9633.89,9471.38,9830.92,6378.29,3426.67,8832.07,6044.28,5824.29,3304.7,8582.89,1937.55,5374.22
41.45,9635.29,9472.78,9832.31,6379.69,3428.06,8833.46,6045.66,5825.68,3306.09,8584.28,1938.95,5375.61
41.5,9636.68,9474.18,9833.7,6381.09,3429.45,8834.85,6047.05,5827.07,3307.49,8585.67,1940.34,5377
41.55,9638.07,9475.59,9835.09,6382.49,3430.84,8836.24,6048.44,5828.47,3308.88,8587.06,1941.73,5378.39
41.6,9639.47,9476.99,9836.48,6383.89,3432.23,8837.63,6049.83,5829.86,3310.27,8588.45,1943.12,5379.77
41.65,9640.86,9478.39,9837.87,6385.29,3433.62,8839.02,6051.22,5831.25,3311.66,8589.84,1944.51,5381.16
41.7,9642.26,9479.79,9839.26,6386.68,3435.01,8840.41,6052.61,5832.65,3313.05,8591.23,1945.9,5382.55
41.75,9643.65,9481.19,9840.65,6388.08,3436.41,8841.8,6054,5834.04,3314.44,8592.62,1947.29,5383.94
41.8,9645.04,9482.6,9842.04,6389.48,3437.8,8843.19,6055.39,5835.43,3315.83,8594.01,1948.68,5385.33
41.85,9646.44,9484,9843.42,6390.88,3439.19,8844.57,6056.78,5836.83,3317.22,8595.41,1950.07,5386.72
41.9,9647.83,9485.4,9844.81,6392.28,3440.58,8845.96,6058.16,5838.22,3318.61,8596.8,1951.47,5388.11
41.95,9649.22,9486.8,9846.2,6393.67,3441.97,8847.35,6059.55,5839.61,3320.01,8598.19,1952.86,5389.5
42,9650.62,9488.2,9847.59,6395.07,3443.36,8848.74,6060.94,5841.01,3321.4,8599.58,1954.25,5390.89
42.05,9652.01,9489.61,9848.98,6396.47,3444.75,8850.13,6062.33,5842.4,3322.79,8600.97,1955.64,5392.27
42.1,9653.41,9491.01,9850.37,6397.87,3446.15,8851.52,6063.72,5843.79,3324.18,8602.36,1957.03,5393.66
42.15,9654.8,9492.41,9851.76,6399.27,3447.54,8852.91,6065.11,5845.19,3325.57,8603.75,1958.42,5395.05
42.2,9656.19,9493.81,9853.15,6400.67,3448.93,8854.3,6066.5,5846.58,3326.96,8605.14,1959.81,5396.44
42.25,9657.59,9495.21,9854.54,6402.06,3450.32,8855.69,6067.89,5847.97,3328.35,8606.53,1961.2,5397.83
42.3,9658.98,9496.62,9855.92,6403.46,3451.71,8857.07,6069.28,5849.37,3329.74,8607.93,1962.59,5399.22
42.35,9660.38,9498.02,9857.31,6404.86,3453.1,8858.46,6070.66,5850.76,3331.13,8609.32,1963.99,5400.61
42.4,9661.77,9499.42,9858.7,6406.26,3454.49,8859.85,6072.05,5852.15,3332.53,8610.71,1965.38,5402
42.45,9663.16,9500.82,9860.09,6407.66,3455.89,8861.24,6073.44,5853.55,3333.92,8612.1,1966.77,5403.39
42.5,9664.56,9502.22,9861.48,6409.06,3457.28,8862.63,6074.83,5854.94,3335.31,8613.49,1968.16,5404.77
42.55,9665.95,9503.63,9862.87,6410.45,3458.67,8864.02,6076.22,5856.33,3336.7,8614.88,1969.55,5406.16
42.6,9667.35,9505.03,9864.26,6411.85,3460.06,8865.41,6077.61,5857.73,3338.09,8616.27,1970.94,5407.55
42.65,9668.74,9506.43,9865.65,6413.25,3461.45,8866.8,6079,5859.12,3339.48,8617.66,1972.33,5408.94
42.7,9670.13,9507.83,9867.04,6414.65,3462.84,8868.19,6080.39,5860.51,3340.87,8619.05,1973.72,5410.33
42.75,9671.53,9509.23,9868.42,6416.05,3464.23,8869.57,6081.78,5861.91,3342.26,8620.45,1975.12,5411.72
42.8,9672.92,9510.64,9869.81,6417.44,3465.63,8870.96,6083.16,5863.3,3343.65,8621.84,1976.51,5413.11
42.85,9674.31,9512.04,9871.2,6418.84,3467.02,8872.35,6084.55,5864.69,3345.05,8623.23,1977.9,5414.5
42.9,9675.71,9513.44,9872.59,6420.24,3468.41,8873.74,6085.94,5866.09,3346.44,8624.62,1979.29,5415.89
42.95,9677.1,9514.84,9873.98,6421.64,3469.8,8875.13,6087.33,5867.48,3347.83,8626.01,1980.68,5417.27
43,9678.5,9516.24,9875.37,6423.04,3471.19,8876.52,6088.72,5868.87,3349.22,8627.4,1982.07,5418.66
43.05,9679.89,9517.65,9876.76,6424.44,3472.58,8877.91,6090.11,5870.27,3350.61,8628.79,1983.46,5420.05
43.1,9681.28,9519.05,9878.15,6425.83,3473.97,8879.3,6091.5,5871.66,3352,8630.18,1984.85,5421.44
43.15,9682.68,9520.45,9879.54,6427.23,3475.37,8880.69,6092.89,5873.05,3353.39,8631.57,1986.24,5422.83
43.2,9684.07,9521.85,9880.92,6428.63,3476.76,8882.07,6094.28,5874.45,3354.78,8632.97,1987.64,5424.22
43.25,9685.47,9523.25,9882.31,6430.03,3478.15,8883.46,6095.66,5875.84,3356.17,8634.36,1989.03,5425.61
43.3,9686.86,9524.66,9883.7,6431.43,3479.54,8884.85,6097.05,5877.23,3357.57,8635.75,1990.42,5427
43.35,9688.25,9526.06,9885.09,6432.82,3480.93,8886.24,6098.44,5878.63,3358.96,8637.14,1991.81,5428.39
43.4,9689.65,9527.46,9886.48,6434.22,3482.32,8887.63,6099.83,5880.02,3360.35,8638.53,1993.2,5429.77
43.45,9691.04,9528.86,9887.87,6435.62,3483.71,8889.02,6101.22,5881.41,3361.74,8639.92,1994.59,5431.16
43.5,9692.44,9530.26,9889.26,6437.02,3485.11,8890.41,6102.61,5882.81,3363.13,8641.31,1995.98,5432.55
43.55,9693.83,9531.67,9890.65,6438.42,3486.5,8891.8,6104,5884.2,3364.52,8642.7,1997.37,5433.94
43.6,9695.22,9533.07,9892.04,6439.82,3487.89,8893.19,6105.39,5885.59,3365.91,8644.09,1998.76,5435.33
43.65,9696.62,9534.47,9893.42,6441.21,3489.28,8894.57,6106.78,5886.99,3367.3,8645.49,2000.16,5436.72
43.7,9698.01,9535.87,9894.81,6442.61,3490.67,8895.96,6108.16,5888.38,3368.69,8646.88,2001.55,5438.11
43.75,9699.41,9537.27,9896.2,6444.01,3492.06,8897.35,6109.55,5889.77,3370.09,8648.27,2002.94,5439.5
43.8,9700.8,9538.68,9897.59,6445.41,3493.45,8898.74,6110.94,5891.17,3371.48,8649.66,2004.33,5440.89
43.85,9702.19,9540.08,9898.98,6446.81,3494.85,8900.13,6112.33,5892.56,3372.87,8651.05,2005.72,5442.27
43.9,9703.59,9541.48,9900.37,6448.2,3496.24,8901.52,6113.72,5893.95,3374.26,8652.44,2007.11,5443.66
43.95,9704.98,9542.88,9901.76,6449.6,3497.63,8902.91,6115.11,5895.35,3375.65,8653.83,2008.5,5445.05
44,9706.37,9544.28,9903.15,6451,3499.02,8904.3,6116.5,5896.74,3377.04,8655.22,2009.89,5446.44
44.05,9707.77,9545.69,9904.54,6452.4,3500.41,8905.69,6117.89,5898.13,3378.43,8656.62,2011.28,5447.83
44.1,9709.16,9547.09,9905.93,6453.8,3501.8,8907.07,6119.28,5899.53,3379.82,8658.01,2012.68,5449.22
44.15,9710.56,9548.49,9907.31,6455.2,3503.19,8908.46,6120.66,5900.92,3381.21,8659.4,2014.07,5450.61
44.2,9711.95,9549.89,9908.7,6456.59,3504.58,8909.85,6122.05,5902.31,3382.61,8660.79,2015.46,5452
44.25,9713.34,9551.29,9910.09,6457.99,3505.98,8911.24,6123.44,5903.71,3384,8662.18,2016.85,5453.39
