time,N1,N2,N3,N4,N5,N6
82.35,6736.25,955.318,48.7815,9582.12,6549.94,3397.72
82.4,6737.64,956.712,50.1708,9583.51,6551.34,3399.11
82.45,6739.03,958.105,51.5601,9584.91,6552.74,3400.5
82.5,6740.42,959.498,52.9493,9586.3,6554.14,3401.88
82.55,6741.81,960.892,54.3386,9587.69,6555.53,3403.27
82.6,6743.2,962.285,55.7279,9589.08,6556.93,3404.66
82.65,6744.59,963.678,57.1172,9590.47,6558.33,3406.05
82.7,6745.98,965.071,58.5065,9591.86,6559.73,3407.44
82.75,6747.37,966.465,59.8958,9593.25,6561.12,3408.83
82.8,6748.75,967.858,61.285,9594.64,6562.52,3410.22
82.85,6750.14,969.251,62.6743,9596.03,6563.92,3411.61
82.9,6751.53,970.645,64.0636,9597.42,6565.32,3413
82.95,6752.92,972.038,65.4529,9598.82,6566.72,3414.38
83,6754.31,973.431,66.8422,9600.21,6568.11,3415.77
83.05,6755.7,974.824,68.2315,9601.6,6569.51,3417.16
83.1,6757.09,976.218,69.6207,9602.99,6570.91,3418.55
83.15,6758.48,977.611,71.01,9604.38,6572.31,3419.94
83.2,6759.87,979.004,72.3993,9605.77,6573.7,3421.33
83.25,6761.25,980.398,73.7886,9607.16,6575.1,3422.72
83.3,6762.64,981.791,75.1779,9608.55,6576.5,3424.11
83.35,6764.03,983.184,76.5672,9609.94,6577.9,3425.5
83.4,6765.42,984.578,77.9564,9611.33,6579.29,3426.88
83.45,6766.81,985.971,79.3457,9612.72,6580.69,3428.27
83.5,6768.2,987.364,80.735,9614.12,6582.09,3429.66
83.55,6769.59,988.757,82.1243,9615.51,6583.49,3431.05
83.6,6770.98,990.151,83.5136,9616.9,6584.88,3432.44
83.65,6772.37,991.544,84.9029,9618.29,6586.28,3433.83
83.7,6773.75,992.937,86.2921,9619.68,6587.68,3435.22
83.75,6775.14,994.331,87.6814,9621.07,6589.08,3436.61
83.8,6776.53,995.724,89.0707,9622.46,6590.47,3438
83.85,6777.92,997.117,90.46,9623.85,6591.87,3439.38
83.9,6779.31,998.51,91.8493,9625.24,6593.27,3440.77
83.95,6780.7,999.904,93.2386,9626.63,6594.67,3442.16
84,6782.09,1001.3,94.6278,9628.03,6596.06,3443.55
84.05,6783.48,1002.69,96.0171,9629.42,6597.46,3444.94
84.1,6784.87,1004.08,97.4064,9630.81,6598.86,3446.33
84.15,6786.25,1005.48,98.7957,9632.2,6600.26,3447.72
84.2,6787.64,1006.87,100.185,9633.59,6601.65,3449.11
84.25,6789.03,1008.26,101.574,9634.98,6603.05,3450.5
84.3,6790.42,1009.66,102.964,9636.37,6604.45,3451.88
84.35,6791.81,1011.05,104.353,9637.76,6605.85,3453.27
84.4,6793.2,1012.44,105.742,9639.15,6607.25,3454.66
84.45,6794.59,1013.84,107.131,9640.54,6608.64,3456.05
84.5,6795.98,1015.23,108.521,9641.93,6610.04,3457.44
84.55,6797.37,1016.62,109.91,9643.33,6611.44,3458.83
84.6,6798.75,1018.02,111.299,9644.72,6612.84,3460.22
84.65,6800.14,1019.41,112.689,9646.11,6614.23,3461.61
84.7,6801.53,1020.8,114.078,9647.5,6615.63,3463
84.75,6802.92,1022.2,115.467,9648.89,6617.03,3464.38
84.8,6804.31,1023.59,116.856,9650.28,6618.43,3465.77
84.85,6805.7,1024.98,118.246,9651.67,6619.82,3467.16
84.9,6807.09,1026.38,119.635,9653.06,6621.22,3468.55
84.95,6808.48,1027.77,121.024,9654.45,6622.62,3469.94
85,6809.87,1029.16,122.413,9655.84,6624.02,3471.33
85.05,6811.25,1030.56,123.803,9657.24,6625.41,3472.72
85.1,6812.64,1031.95,125.192,9658.63,6626.81,3474.11
85.15,6814.03,1033.34,126.581,9660.02,6628.21,3475.5
85.2,6815.42,1034.74,127.971,9661.41,6629.61,3476.88
85.25,6816.81,1036.13,129.36,9662.8,6631,3478.27
85.3,6818.2,1037.52,130.749,9664.19,6632.4,3479.66
85.35,6819.59,1038.92,132.138,9665.58,6633.8,3481.05
85.4,6820.98,1040.31,133.528,9666.97,6635.2,3482.44
85.45,6822.37,1041.7,134.917,9668.36,6636.59,3483.83
85.5,6823.75,1043.1,136.306,9669.75,6637.99,3485.22
85.55,6825.14,1044.49,137.696,9671.14,6639.39,3486.61
85.6,6826.53,1045.88,139.085,9672.54,6640.79,3488
85.65,6827.92,1047.28,140.474,9673.93,6642.18,3489.38
85.7,6829.31,1048.67,141.863,9675.32,6643.58,3490.77
85.75,6830.7,1050.06,143.253,9676.71,6644.98,3492.16
85.8,6832.09,1051.46,144.642,9678.1,6646.38,3493.55
85.85,6833.48,1052.85,146.031,9679.49,6647.77,3494.94
85.9,6834.87,1054.24,147.421,9680.88,6649.17,3496.33
85.95,6836.25,1055.64,148.81,9682.27,6650.57,3497.72
86,6837.64,1057.03,150.199,9683.66,6651.97,3499.11
86.05,6839.03,1058.42,151.588,9685.05,6653.37,3500.5
86.1,6840.42,1059.82,152.978,9686.45,6654.76,3501.88
86.15,6841.81,1061.21,154.367,9687.84,6656.16,3503.27
86.2,6843.2,1062.6,155.756,9689.23,6657.56,3504.66
86.25,6844.59,1064,157.146,9690.62,6658.96,3506.05
86.3,6845.98,1065.39,158.535,9692.01,6660.35,3507.44
86.35,6847.37,1066.78,159.924,9693.4,6661.75,3508.83
86.4,6848.75,1068.18,161.313,9694.79,6663.15,3510.22
86.45,6850.14,1069.57,162.703,9696.18,6664.55,3511.61
86.5,6851.53,1070.96,164.092,9697.57,6665.94,3513
86.55,6852.92,1072.36,165.481,9698.96,6667.34,3514.38
86.6,6854.31,1073.75,166.87,9700.35,6668.74,3515.77
86.65,6855.7,1075.14,168.26,9701.75,6670.14,3517.16
86.7,6857.09,1076.54,169.649,9703.14,6671.53,3518.55
86.75,6858.48,1077.93,171.038,9704.53,6672.93,3519.94
86.8,6859.87,1079.32,172.428,9705.92,6674.33,3521.33
86.85,6861.25,1080.72,173.817,9707.31,6675.73,3522.72
86.9,6862.64,1082.11,175.206,9708.7,6677.12,3524.11
86.95,6864.03,1083.5,176.595,9710.09,6678.52,3525.5
87,6865.42,1084.89,177.985,9711.48,6679.92,3526.88
87.05,6866.81,1086.29,179.374,9712.87,6681.32,3528.27
87.1,6868.2,1087.68,180.763,9714.26,6682.71,3529.66
87.15,6869.59,1089.07,182.153,9715.66,6684.11,3531.05
87.2,6870.98,1090.47,183.542,9717.05,6685.51,3532.44
87.25,6872.37,1091.86,184.931,9718.44,6686.91,3533.83
87.3,6873.75,1093.25,186.32,9719.83,6688.31,3535.22
87.35,6875.14,1094.65,187.71,9721.22,6689.7,3536.61
87.4,6876.53,1096.04,189.099,9722.61,6691.1,3538
87.45,6877.92,1097.43,190.488,9724,6692.5,3539.38
87.5,6879.31,1098.83,191.878,9725.39,6693.9,3540.77
87.55,6880.7,1100.22,193.267,9726.78,6695.29,3542.16
87.6,6882.09,1101.61,194.656,9728.17,6696.69,3543.55
87.65,6883.48,1103.01,196.045,9729.56,6698.09,3544.94
87.7,6884.87,1104.4,197.435,9730.96,6699.49,3546.33
87.75,6886.25,1105.79,198.824,9732.35,6700.88,3547.72
87.8,6887.64,1107.19,200.213,9733.74,6702.28,3549.11
87.85,6889.03,1108.58,201.603,9735.13,6703.68,3550.5
87.9,6890.42,1109.97,202.992,9736.52,6705.08,3551.88
87.95,6891.81,1111.37,204.381,9737.91,6706.47,3553.27
88,6893.2,1112.76,205.77,9739.3,6707.87,3554.66
88.05,6894.59,1114.15,207.16,9740.69,6709.27,3556.05
88.1,6895.98,1115.55,208.549,9742.08,6710.67,3557.44
88.15,6897.37,1116.94,209.938,9743.47,6712.06,3558.83
88.2,6898.75,1118.33,211.327,9744.87,6713.46,3560.22
88.25,6900.14,1119.73,212.717,9746.26,6714.86,3561.61
88.3,6901.53,1121.12,214.106,9747.65,6716.26,3563
88.35,6902.92,1122.51,215.495,9749.04,6717.65,3564.38
88.4,6904.31,1123.91,216.885,9750.43,6719.05,3565.77
88.45,6905.7,1125.3,218.274,9751.82,6720.45,3567.16
88.5,6907.09,1126.69,219.663,9753.21,6721.85,3568.55
88.55,6908.48,1128.09,221.052,9754.6,6723.25,3569.94
88.6,6909.87,1129.48,222.442,9755.99,6724.64,3571.33
88.65,6911.25,1130.87,223.831,9757.38,6726.04,3572.72
88.7,6912.64,1132.27,225.22,9758.77,6727.44,3574.11
88.75,6914.03,1133.66,226.61,9760.17,6728.84,3575.5
88.8,6915.42,1135.05,227.999,9761.56,6730.23,3576.88
88.85,6916.81,1136.45,229.388,9762.95,6731.63,3578.27
88.9,6918.2,1137.84,230.777,9764.34,6733.03,3579.66
88.95,6919.59,1139.23,232.167,9765.73,6734.43,3581.05
89,6920.98,1140.63,233.556,9767.12,6735.82,3582.44
89.05,6922.37,1142.02,234.945,9768.51,6737.22,3583.83
89.1,6923.75,1143.41,236.334,9769.9,6738.62,3585.22
89.15,6925.14,1144.81,237.724,9771.29,6740.02,3586.61
89.2,6926.53,1146.2,239.113,9772.68,6741.41,3588
89.25,6927.92,1147.59,240.502,9774.08,6742.81,3589.38
89.3,6929.31,1148.99,241.892,9775.47,6744.21,3590.77
89.35,6930.7,1150.38,243.281,9776.86,6745.61,3592.16
89.4,6932.09,1151.77,244.67,9778.25,6747,3593.55
89.45,6933.48,1153.17,246.059,9779.64,6748.4,3594.94
89.5,6934.87,1154.56,247.449,9781.03,6749.8,3596.33
89.55,6936.25,1155.95,248.838,9782.42,6751.2,3597.72
89.6,6937.64,1157.35,250.227,9783.81,6752.59,3599.11
89.65,6939.03,1158.74,251.617,9785.2,6753.99,3600.5
89.7,6940.42,1160.13,253.006,9786.59,6755.39,3601.88
89.75,6941.81,1161.53,254.395,9787.98,6756.79,3603.27
89.8,6943.2,1162.92,255.784,9789.38,6758.19,3604.66
89.85,6944.59,1164.31,257.174,9790.77,6759.58,3606.05
89.9,6945.98,1165.71,258.563,9792.16,6760.98,3607.44
89.95,6947.37,1167.1,259.952,9793.55,6762.38,3608.83
90,6948.75,1168.49,261.342,9794.94,6763.78,3610.22
90.05,6950.14,1169.89,262.731,9796.33,6765.17,3611.61
90.1,6951.53,1171.28,264.12,9797.72,6766.57,3613
90.15,6952.92,1172.67,265.509,9799.11,6767.97,3614.38
90.2,6954.31,1174.07,266.899,9800.5,6769.37,3615.77
90.25,6955.7,1175.46,268.288,9801.89,6770.76,3617.16
90.3,6957.09,1176.85,269.677,9803.29,6772.16,3618.55
90.35,6958.48,1178.25,271.066,9804.68,6773.56,3619.94
90.4,6959.87,1179.64,272.456,9806.07,6774.96,3621.33
90.45,6961.25,1181.03,273.845,9807.46,6776.35,3622.72
90.5,6962.64,1182.43,275.234,9808.85,6777.75,3624.11
90.55,6964.03,1183.82,276.624,9810.24,6779.15,3625.5
90.6,6965.42,1185.21,278.013,9811.63,6780.55,3626.88
90.65,6966.81,1186.61,279.402,9813.02,6781.94,3628.27
90.7,6968.2,1188,280.791,9814.41,6783.34,3629.66
90.75,6969.59,1189.39,282.181,9815.8,6784.74,3631.05
90.8,6970.98,1190.79,283.57,9817.19,6786.14,3632.44
90.85,6972.37,1192.18,284.959,9818.59,6787.53,3633.83
90.9,6973.75,1193.57,286.349,9819.98,6788.93,3635.22
90.95,6975.14,1194.97,287.738,9821.37,6790.33,3636.61
91,6976.53,1196.36,289.127,9822.76,6791.73,3638
91.05,6977.92,1197.75,290.516,9824.15,6793.13,3639.38
91.1,6979.31,1199.15,291.906,9825.54,6794.52,3640.77
91.15,6980.7,1200.54,293.295,9826.93,6795.92,3642.16
91.2,6982.09,1201.93,294.684,9828.32,6797.32,3643.55
91.25,6983.48,1203.33,296.073,9829.71,6798.72,3644.94
91.3,6984.87,1204.72,297.463,9831.1,6800.11,3646.33
91.35,6986.25,1206.11,298.852,9832.49,6801.51,3647.72
91.4,6987.64,1207.51,300.241,9833.89,6802.91,3649.11
91.45,6989.03,1208.9,301.631,9835.28,6804.31,3650.5
91.5,6990.42,1210.29,303.02,9836.67,6805.7,3651.88
91.55,6991.81,1211.69,304.409,9838.06,6807.1,3653.27
91.6,6993.2,1213.08,305.798,9839.45,6808.5,3654.66
91.65,6994.59,1214.47,307.188,9840.84,6809.9,3656.05
91.7,6995.98,1215.87,308.577,9842.23,6811.29,3657.44
91.75,6997.37,1217.26,309.966,9843.62,6812.69,3658.83
91.8,6998.75,1218.65,311.356,9845.01,6814.09,3660.22
91.85,7000.14,1220.05,312.745,9846.4,6815.49,3661.61
91.9,7001.53,1221.44,314.134,9847.8,6816.88,3663
91.95,7002.92,1222.83,315.523,9849.19,6818.28,3664.38
92,7004.31,1224.23,316.913,9850.58,6819.68,3665.77
92.05,7005.7,1225.62,318.302,9851.97,6821.08,3667.16
92.1,7007.09,1227.01,319.691,9853.36,6822.47,3668.55
92.15,7008.48,1228.41,321.08,9854.75,6823.87,3669.94
92.2,7009.87,1229.8,322.47,9856.14,6825.27,3671.33
92.25,7011.25,1231.19,323.859,9857.53,6826.67,3672.72
92.3,7012.64,1232.59,325.248,9858.92,6828.07,3674.11
92.35,7014.03,1233.98,326.638,9860.31,6829.46,3675.5
92.4,7015.42,1235.37,328.027,9861.7,6830.86,3676.88
92.45,7016.81,1236.77,329.416,9863.1,6832.26,3678.27
92.5,7018.2,1238.16,330.805,9864.49,6833.66,3679.66
92.55,7019.59,1239.55,332.195,9865.88,6835.05,3681.05
92.6,7020.98,1240.95,333.584,9867.27,6836.45,3682.44
92.65,7022.37,1242.34,334.973,9868.66,6837.85,3683.83
92.7,7023.75,1243.73,336.363,9870.05,6839.25,3685.22
92.75,7025.14,1245.13,337.752,9871.44,6840.64,3686.61
92.8,7026.53,1246.52,339.141,9872.83,6842.04,3688
92.85,7027.92,1247.91,340.53,9874.22,6843.44,3689.38
92.9,7029.31,1249.31,341.92,9875.61,6844.84,3690.77
92.95,7030.7,1250.7,343.309,9877.01,6846.23,3692.16
93,7032.09,1252.09,344.698,9878.4,6847.63,3693.55
93.05,7033.48,1253.49,346.087,9879.79,6849.03,3694.94
93.1,7034.87,1254.88,347.477,9881.18,6850.43,3696.33
93.15,7036.25,1256.27,348.866,9882.57,6851.82,3697.72
93.2,7037.64,1257.67,350.255,9883.96,6853.22,3699.11
93.25,7039.03,1259.06,351.645,9885.35,6854.62,3700.5
93.3,7040.42,1260.45,353.034,9886.74,6856.02,3701.88
93.35,7041.81,1261.85,354.423,9888.13,6857.42,3703.27
93.4,7043.2,1263.24,355.812,9889.52,6858.81,3704.66
93.45,7044.59,1264.63,357.202,9890.91,6860.21,3706.05
93.5,7045.98,1266.03,358.591,9892.31,6861.61,3707.44
93.55,7047.37,1267.42,359.98,9893.7,6863.01,3708.83
93.6,7048.75,1268.81,361.369,9895.09,6864.4,3710.22
93.65,7050.14,1270.21,362.759,9896.48,6865.8,3711.61
93.7,7051.53,1271.6,364.148,9897.87,6867.2,3713
93.75,7052.92,1272.99,365.537,9899.26,6868.6,3714.38
93.8,7054.31,1274.39,366.927,9900.65,6869.99,3715.77
93.85,7055.7,1275.78,368.316,9902.04,6871.39,3717.16
93.9,7057.09,1277.17,369.705,9903.43,6872.79,3718.55
93.95,7058.48,1278.57,371.094,9904.82,6874.19,3719.94
94,7059.87,1279.96,372.484,9906.22,6875.58,3721.33
94.05,7061.25,1281.35,373.873,9907.61,6876.98,3722.72
94.1,7062.64,1282.75,375.262,9909,6878.38,3724.11
94.15,7064.03,1284.14,376.652,9910.39,6879.78,3725.5
94.2,7065.42,1285.53,378.041,9911.78,6881.17,3726.88
94.25,7066.81,1286.93,379.43,9913.17,6882.57,3728.27
94.3,7068.2,1288.32,380.819,9914.56,6883.97,3729.66
94.35,7069.59,1289.71,382.209,9915.95,6885.37,3731.05
94.4,7070.98,1291.11,383.598,9917.34,6886.77,3732.44
94.45,7072.37,1292.5,384.987,9918.73,6888.16,3733.83
94.5,7073.75,1293.89,386.376,9920.12,6889.56,3735.22
94.55,7075.14,1295.29,387.766,9921.52,6890.96,3736.61
94.6,7076.53,1296.68,389.155,9922.91,6892.36,3738
94.65,7077.92,1298.07,390.544,9924.3,6893.75,3739.38
94.7,7079.31,1299.47,391.934,9925.69,6895.15,3740.77
94.75,7080.7,1300.86,393.323,9927.08,6896.55,3742.16
94.8,7082.09,1302.25,394.712,9928.47,6897.95,3743.55
94.85,7083.48,1303.65,396.101,9929.86,6899.34,3744.94
94.9,7084.87,1305.04,397.491,9931.25,6900.74,3746.33
94.95,7086.25,1306.43,398.88,9932.64,6902.14,3747.72
95,7087.64,1307.83,400.269,9934.03,6903.54,3749.11
95.05,7089.03,1309.22,401.658,9935.42,6904.93,3750.5
95.1,7090.42,1310.61,403.048,9936.82,6906.33,3751.88
95.15,7091.81,1312.01,404.437,9938.21,6907.73,3753.27
95.2,7093.2,1313.4,405.826,9939.6,6909.13,3754.66
95.25,7094.59,1314.79,407.216,9940.99,6910.52,3756.05
95.3,7095.98,1316.19,408.605,9942.38,6911.92,3757.44
95.35,7097.37,1317.58,409.994,9943.77,6913.32,3758.83
95.4,7098.75,1318.97,411.383,9945.16,6914.72,3760.22
95.45,7100.14,1320.37,412.773,9946.55,6916.12,3761.61
95.5,7101.53,1321.76,414.162,9947.94,6917.51,3763
95.55,7102.92,1323.15,415.551,9949.33,6918.91,3764.38
95.6,7104.31,1324.55,416.941,9950.73,6920.31,3765.77
95.65,7105.7,1325.94,418.33,9952.12,6921.71,3767.16
95.7,7107.09,1327.33,419.719,9953.51,6923.1,3768.55
95.75,7108.48,1328.73,421.108,9954.9,6924.5,3769.94
95.8,7109.87,1330.12,422.498,9956.29,6925.9,3771.33
95.85,7111.25,1331.51,423.887,9957.68,6927.3,3772.72
95.9,7112.64,1332.91,425.276,9959.07,6928.69,3774.11
95.95,7114.03,1334.3,426.665,9960.46,6930.09,3775.5
96,7115.42,1335.69,428.055,9961.85,6931.49,3776.88
96.05,7116.81,1337.09,429.444,9963.24,6932.89,3778.27
96.1,7118.2,1338.48,430.833,9964.63,6934.28,3779.66
96.15,7119.59,1339.87,432.223,9966.03,6935.68,3781.05
96.2,7120.98,1341.27,433.612,9967.42,6937.08,3782.44
96.25,7122.37,1342.66,435.001,9968.81,6938.48,3783.83
96.3,7123.75,1344.05,436.39,9970.2,6939.88,3785.22
96.35,7125.14,1345.45,437.78,9971.59,6941.27,3786.61
96.4,7126.53,1346.84,439.169,9972.98,6942.67,3788
96.45,7127.92,1348.23,440.558,9974.37,6944.07,3789.38
96.5,7129.31,1349.63,441.947,9975.76,6945.47,3790.77
96.55,7130.7,1351.02,443.337,9977.15,6946.86,3792.16
96.6,7132.09,1352.41,444.726,9978.54,6948.26,3793.55
96.65,7133.48,1353.81,446.115,9979.94,6949.66,3794.94
96.7,7134.87,1355.2,447.505,9981.33,6951.06,3796.33
96.75,7136.25,1356.59,448.894,9982.72,6952.45,3797.72
96.8,7137.64,1357.99,450.283,9984.11,6953.85,3799.11
96.85,7139.03,1359.38,451.672,9985.5,6955.25,3800.5
96.9,7140.42,1360.77,453.062,9986.89,6956.65,3801.88
96.95,7141.81,1362.17,454.451,9988.28,6958.04,3803.27
97,7143.2,1363.56,455.84,9989.67,6959.44,3804.66
97.05,7144.59,1364.95,457.229,9991.06,6960.84,3806.05
97.1,7145.98,1366.35,458.619,9992.45,6962.24,3807.44
97.15,7147.37,1367.74,460.008,9993.84,6963.63,3808.83
97.2,7148.75,1369.13,461.397,9995.24,6965.03,3810.22
97.25,7150.14,1370.53,462.787,9996.63,6966.43,3811.61
97.3,7151.53,1371.92,464.176,9998.02,6967.83,3813
97.35,7152.92,1373.31,465.565,9999.41,6969.23,3814.38
97.4,7154.31,1374.71,466.954,0.799165,6970.62,3815.77
97.45,7155.7,1376.1,468.344,2.19011,6972.02,3817.16
97.5,7157.09,1377.49,469.733,3.58105,6973.42,3818.55
97.55,7158.48,1378.89,471.122,4.97199,6974.82,3819.94
97.6,7159.87,1380.28,472.511,6.36293,6976.21,3821.33
97.65,7161.25,1381.67,473.901,7.75387,6977.61,3822.72
97.7,7162.64,1383.07,475.29,9.14481,6979.01,3824.11
97.75,7164.03,1384.46,476.679,10.5357,6980.41,3825.5
97.8,7165.42,1385.85,478.069,11.9267,6981.8,3826.88
97.85,7166.81,1387.25,479.458,13.3176,6983.2,3828.27
97.9,7168.2,1388.64,480.847,14.7086,6984.6,3829.66
97.95,7169.59,1390.03,482.236,16.0995,6986,3831.05
98,7170.98,1391.43,483.626,17.4904,6987.39,3832.44
98.05,7172.37,1392.82,485.015,18.8814,6988.79,3833.83
98.1,7173.75,1394.21,486.404,20.2723,6990.19,3835.22
98.15,7175.14,1395.61,487.793,21.6633,6991.59,3836.61
98.2,7176.53,1397,489.183,23.0542,6992.99,3838
98.25,7177.92,1398.39,490.572,24.4451,6994.38,3839.38
98.3,7179.31,1399.79,491.961,25.8361,6995.78,3840.77
98.35,7180.7,1401.18,493.351,27.227,6997.18,3842.16
98.4,7182.09,1402.57,494.74,28.618,6998.58,3843.55
98.45,7183.48,1403.97,496.129,30.0089,6999.97,3844.94
98.5,7184.87,1405.36,497.518,31.3998,7001.37,3846.33
98.55,7186.25,1406.75,498.908,32.7908,7002.77,3847.72
98.6,7187.64,1408.15,500.297,34.1817,7004.17,3849.11
98.65,7189.03,1409.54,501.686,35.5727,7005.56,3850.5
98.7,7190.42,1410.93,503.075,36.9636,7006.96,3851.88
98.75,7191.81,1412.33,504.465,38.3545,7008.36,3853.27
98.8,7193.2,1413.72,505.854,39.7455,7009.76,3854.66
98.85,7194.59,1415.11,507.243,41.1364,7011.15,3856.05
98.9,7195.98,1416.51,508.633,42.5274,7012.55,3857.44
98.95,7197.37,1417.9,510.022,43.9183,7013.95,3858.83
99,7198.75,1419.29,511.411,45.3092,7015.35,3860.22
99.05,7200.14,1420.69,512.8,46.7002,7016.74,3861.61
99.1,7201.53,1422.08,514.19,48.0911,7018.14,3863
99.15,7202.92,1423.47,515.579,49.4821,7019.54,3864.38
99.2,7204.31,1424.87,516.968,50.873,7020.94,3865.77
99.25,7205.7,1426.26,518.357,52.2639,7022.34,3867.16
99.3,7207.09,1427.65,519.747,53.6549,7023.73,3868.55
99.35,7208.48,1429.05,521.136,55.0458,7025.13,3869.94
99.4,7209.87,1430.44,522.525,56.4367,7026.53,3871.33
99.45,7211.25,1431.83,523.915,57.8277,7027.93,3872.72
99.5,7212.64,1433.23,525.304,59.2186,7029.32,3874.11
99.55,7214.03,1434.62,526.693,60.6096,7030.72,3875.5
99.6,7215.42,1436.01,528.082,62.0005,7032.12,3876.88
99.65,7216.81,1437.41,529.472,63.3914,7033.52,3878.27
99.7,7218.2,1438.8,530.861,64.7824,7034.91,3879.66
99.75,7219.59,1440.19,532.25,66.1733,7036.31,3881.05
99.8,7220.98,1441.59,533.639,67.5642,7037.71,3882.44
99.85,7222.37,1442.98,535.029,68.9552,7039.11,3883.83
99.9,7223.75,1444.37,536.418,70.3461,7040.5,3885.22
99.95,7225.14,1445.77,537.807,71.7371,7041.9,3886.61
100,7226.53,1447.16,539.197,73.128,7043.3,3888
100.05,7227.92,1448.55,540.586,74.5189,7044.7,3889.38
100.1,7229.31,1449.95,541.975,75.9099,7046.1,3890.77
100.15,7230.7,1451.34,543.364,77.3008,7047.49,3892.16
100.2,7232.09,1452.73,544.754,78.6917,7048.89,3893.55
100.25,7233.48,1454.13,546.143,80.0827,7050.29,3894.94
100.3,7234.87,1455.52,547.532,81.4736,7051.69,3896.33
100.35,7236.25,1456.91,548.921,82.8646,7053.08,3897.72
100.4,7237.64,1458.31,550.311,84.2555,7054.48,3899.11
100.45,7239.03,1459.7,551.7,85.6464,7055.88,3900.5
100.5,7240.42,1461.09,553.089,87.0374,7057.28,3901.88
100.55,7241.81,1462.49,554.479,88.4283,7058.67,3903.27
100.6,7243.2,1463.88,555.868,89.8192,7060.07,3904.66
100.65,7244.59,1465.27,557.257,91.2102,7061.47,3906.05
100.7,7245.98,1466.67,558.646,92.6011,7062.87,3907.44
100.75,7247.37,1468.06,560.036,93.9921,7064.26,3908.83
100.8,7248.75,1469.45,561.425,95.383,7065.66,3910.22
100.85,7250.14,1470.85,562.814,96.7739,7067.06,3911.61
100.9,7251.53,1472.24,564.203,98.1649,7068.46,3913
100.95,7252.92,1473.63,565.593,99.5558,7069.86,3914.38
101,7254.31,1475.03,566.982,100.947,7071.25,3915.77
101.05,7255.7,1476.42,568.371,102.338,7072.65,3917.16
101.1,7257.09,1477.81,569.761,103.729,7074.05,3918.55
101.15,7258.48,1479.21,571.15,105.12,7075.45,3919.94
101.2,7259.87,1480.6,572.539,106.51,7076.84,3921.33
101.25,7261.25,1481.99,573.928,107.901,7078.24,3922.72
101.3,7262.64,1483.39,575.318,109.292,7079.64,3924.11
101.35,7264.03,1484.78,576.707,110.683,7081.04,3925.5
101.4,7265.42,1486.17,578.096,112.074,7082.43,3926.88
101.45,7266.81,1487.57,579.485,113.465,7083.83,3928.27
101.5,7268.2,1488.96,580.875,114.856,7085.23,3929.66
101.55,7269.59,1490.35,582.264,116.247,7086.63,3931.05
101.6,7270.98,1491.75,583.653,117.638,7088.02,3932.44
101.65,7272.37,1493.14,585.043,119.029,7089.42,3933.83
101.7,7273.75,1494.53,586.432,120.42,7090.82,3935.22
101.75,7275.14,1495.93,587.821,121.811,7092.22,3936.61
101.8,7276.53,1497.32,589.21,123.202,7093.62,3938
101.85,7277.92,1498.71,590.6,124.593,7095.01,3939.38
101.9,7279.31,1500.11,591.989,125.984,7096.41,3940.77
101.95,7280.7,1501.5,593.378,127.375,7097.81,3942.16
102,7282.09,1502.89,594.767,128.765,7099.21,3943.55
102.05,7283.48,1504.29,596.157,130.156,7100.6,3944.94
102.1,7284.87,1505.68,597.546,131.547,7102,3946.33
102.15,7286.25,1507.07,598.935,132.938,7103.4,3947.72
102.2,7287.64,1508.47,600.325,134.329,7104.8,3949.11
102.25,7289.03,1509.86,601.714,135.72,7106.19,3950.5
102.3,7290.42,1511.25,603.103,137.111,7107.59,3951.88
102.35,7291.81,1512.65,604.492,138.502,7108.99,3953.27
102.4,7293.2,1514.04,605.882,139.893,7110.39,3954.66
102.45,7294.59,1515.43,607.271,141.284,7111.78,3956.05
102.5,7295.98,1516.83,608.66,142.675,7113.18,3957.44
102.55,7297.37,1518.22,610.049,144.066,7114.58,3958.83
102.6,7298.75,1519.62,611.439,145.457,7115.98,3960.22
102.65,7300.14,1521.01,612.828,146.848,7117.38,3961.61
102.7,7301.53,1522.4,614.217,148.239,7118.77,3963
102.75,7302.92,1523.8,615.606,149.629,7120.17,3964.38
102.8,7304.31,1525.19,616.996,151.02,7121.57,3965.77
102.85,7305.7,1526.58,618.385,152.411,7122.97,3967.16
102.9,7307.09,1527.98,619.774,153.802,7124.36,3968.55
102.95,7308.48,1529.37,621.164,155.193,7125.76,3969.94
103,7309.87,1530.76,622.553,156.584,7127.16,3971.33
103.05,7311.25,1532.16,623.942,157.975,7128.56,3972.72
103.1,7312.64,1533.55,625.331,159.366,7129.95,3974.11
103.15,7314.03,1534.94,626.721,160.757,7131.35,3975.5
103.2,7315.42,1536.34,628.11,162.148,7132.75,3976.88
103.25,7316.81,1537.73,629.499,163.539,7134.15,3978.27
103.3,7318.2,1539.12,630.888,164.93,7135.54,3979.66
103.35,7319.59,1540.52,632.278,166.321,7136.94,3981.05
103.4,7320.98,1541.91,633.667,167.712,7138.34,3982.44
103.45,7322.37,1543.3,635.056,169.103,7139.74,3983.83
103.5,7323.75,1544.7,636.446,170.494,7141.14,3985.22
103.55,7325.14,1546.09,637.835,171.884,7142.53,3986.61
103.6,7326.53,1547.48,639.224,173.275,7143.93,3988
103.65,7327.92,1548.88,640.613,174.666,7145.33,3989.38
103.7,7329.31,1550.27,642.003,176.057,7146.73,3990.77
