time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14
158.85,3532.52,3572.79,6759.4,8303.49,8702.46,500.831,5569.46,745.598,1665.02,6364.17,6905.55,2771.22,9756.78,2637.58
158.9,3533.9,3574.17,6760.79,8304.88,8703.85,502.228,5570.85,746.987,1666.41,6365.56,6906.94,2772.6,9758.17,2638.97
158.95,3535.29,3575.56,6762.17,8306.27,8705.24,503.625,5572.24,748.376,1667.8,6366.95,6908.33,2773.99,9759.57,2640.36
159,3536.68,3576.95,6763.56,8307.66,8706.63,505.022,5573.63,749.764,1669.2,6368.34,6909.72,2775.38,9760.96,2641.75
159.05,3538.07,3578.34,6764.94,8309.05,8708.01,506.419,5575.02,751.153,1670.59,6369.73,6911.11,2776.77,9762.35,2643.13
159.1,3539.46,3579.73,6766.33,8310.44,8709.4,507.816,5576.42,752.542,1671.98,6371.12,6912.49,2778.16,9763.74,2644.52
159.15,3540.85,3581.12,6767.71,8311.83,8710.79,509.214,5577.81,753.931,1673.38,6372.5,6913.88,2779.55,9765.13,2645.91
159.2,3542.24,3582.51,6769.09,8313.22,8712.18,510.611,5579.2,755.32,1674.77,6373.89,6915.27,2780.94,9766.52,2647.3
159.25,3543.63,3583.9,6770.48,8314.61,8713.57,512.008,5580.59,756.709,1676.17,6375.28,6916.66,2782.33,9767.91,2648.69
159.3,3545.01,3585.29,6771.86,8316,8714.96,513.405,5581.98,758.098,1677.56,6376.67,6918.05,2783.72,9769.3,2650.08
159.35,3546.4,3586.67,6773.25,8317.39,8716.35,514.802,5583.37,759.487,1678.95,6378.06,6919.44,2785.1,9770.69,2651.47
159.4,3547.79,3588.06,6774.63,8318.78,8717.74,516.199,5584.76,760.876,1680.35,6379.45,6920.83,2786.49,9772.08,2652.86
159.45,3549.18,3589.45,6776.02,8320.17,8719.13,517.596,5586.16,762.264,1681.74,6380.84,6922.22,2787.88,9773.48,2654.25
159.5,3550.57,3590.84,6777.4,8321.55,8720.51,518.993,5587.55,763.653,1683.13,6382.23,6923.61,2789.27,9774.87,2655.64
159.55,3551.96,3592.23,6778.79,8322.94,8721.9,520.39,5588.94,765.042,1684.53,6383.61,6924.99,2790.66,9776.26,2657.03
159.6,3553.35,3593.62,6780.17,8324.33,8723.29,521.787,5590.33,766.431,1685.92,6385,6926.38,2792.05,9777.65,2658.42
159.65,3554.74,3595.01,6781.56,8325.72,8724.68,523.184,5591.72,767.82,1687.31,6386.39,6927.77,2793.44,9779.04,2659.8
159.7,3556.13,3596.4,6782.94,8327.11,8726.07,524.581,5593.11,769.209,1688.71,6387.78,6929.16,2794.83,9780.43,2661.19
159.75,3557.51,3597.79,6784.33,8328.5,8727.46,525.978,5594.5,770.598,1690.1,6389.17,6930.55,2796.22,9781.82,2662.58
159.8,3558.9,3599.17,6785.71,8329.89,8728.85,527.375,5595.9,771.987,1691.5,6390.56,6931.94,2797.61,9783.21,2663.97
159.85,3560.29,3600.56,6787.09,8331.28,8730.24,528.772,5597.29,773.376,1692.89,6391.95,6933.33,2798.99,9784.6,2665.36
159.9,3561.68,3601.95,6788.48,8332.67,8731.63,530.169,5598.68,774.764,1694.28,6393.34,6934.72,2800.38,9785.99,2666.75
159.95,3563.07,3603.34,6789.86,8334.06,8733.01,531.566,5600.07,776.153,1695.68,6394.72,6936.11,2801.77,9787.39,2668.14
160,3564.46,3604.73,6791.25,8335.45,8734.4,532.963,5601.46,777.542,1697.07,6396.11,6937.49,2803.16,9788.78,2669.53
160.05,3565.85,3606.12,6792.63,8336.84,8735.79,534.36,5602.85,778.931,1698.46,6397.5,6938.88,2804.55,9790.17,2670.92
160.1,3567.24,3607.51,6794.02,8338.23,8737.18,535.757,5604.24,780.32,1699.86,6398.89,6940.27,2805.94,9791.56,2672.31
160.15,3568.62,3608.9,6795.4,8339.62,8738.57,537.154,5605.63,781.709,1701.25,6400.28,6941.66,2807.33,9792.95,2673.7
160.2,3570.01,3610.29,6796.79,8341.01,8739.96,538.552,5607.03,783.098,1702.64,6401.67,6943.05,2808.72,9794.34,2675.09
160.25,3571.4,3611.67,6798.17,8342.39,8741.35,539.949,5608.42,784.487,1704.04,6403.06,6944.44,2810.11,9795.73,2676.48
160.3,3572.79,3613.06,6799.56,8343.78,8742.74,541.346,5609.81,785.876,1705.43,6404.45,6945.83,2811.5,9797.12,2677.86
160.35,3574.18,3614.45,6800.94,8345.17,8744.13,542.743,5611.2,787.264,1706.83,6405.84,6947.22,2812.88,9798.51,2679.25
160.4,3575.57,3615.84,6802.33,8346.56,8745.51,544.14,5612.59,788.653,1708.22,6407.22,6948.61,2814.27,9799.91,2680.64
160.45,3576.96,3617.23,6803.71,8347.95,8746.9,545.537,5613.98,790.042,1709.61,6408.61,6949.99,2815.66,9801.3,2682.03
160.5,3578.35,3618.62,6805.09,8349.34,8748.29,546.934,5615.37,791.431,1711.01,6410,6951.38,2817.05,9802.69,2683.42
160.55,3579.73,3620.01,6806.48,8350.73,8749.68,548.331,5616.77,792.82,1712.4,6411.39,6952.77,2818.44,9804.08,2684.81
160.6,3581.12,3621.4,6807.86,8352.12,8751.07,549.728,5618.16,794.209,1713.79,6412.78,6954.16,2819.83,9805.47,2686.2
160.65,3582.51,3622.79,6809.25,8353.51,8752.46,551.125,5619.55,795.598,1715.19,6414.17,6955.55,2821.22,9806.86,2687.59
160.7,3583.9,3624.17,6810.63,8354.9,8753.85,552.522,5620.94,796.987,1716.58,6415.56,6956.94,2822.61,9808.25,2688.98
160.75,3585.29,3625.56,6812.02,8356.29,8755.24,553.919,5622.33,798.376,1717.97,6416.95,6958.33,2824,9809.64,2690.37
160.8,3586.68,3626.95,6813.4,8357.68,8756.63,555.316,5623.72,799.764,1719.37,6418.33,6959.72,2825.38,9811.03,2691.76
160.85,3588.07,3628.34,6814.79,8359.07,8758.01,556.713,5625.11,801.153,1720.76,6419.72,6961.11,2826.77,9812.42,2693.15
160.9,3589.46,3629.73,6816.17,8360.46,8759.4,558.11,5626.51,802.542,1722.15,6421.11,6962.49,2828.16,9813.82,2694.54
160.95,3590.84,3631.12,6817.56,8361.85,8760.79,559.507,5627.9,803.931,1723.55,6422.5,6963.88,2829.55,9815.21,2695.92
161,3592.23,3632.51,6818.94,8363.23,8762.18,560.904,5629.29,805.32,1724.94,6423.89,6965.27,2830.94,9816.6,2697.31
161.05,3593.62,3633.9,6820.33,8364.62,8763.57,562.301,5630.68,806.709,1726.34,6425.28,6966.66,2832.33,9817.99,2698.7
161.1,3595.01,3635.29,6821.71,8366.01,8764.96,563.698,5632.07,808.098,1727.73,6426.67,6968.05,2833.72,9819.38,2700.09
161.15,3596.4,3636.67,6823.09,8367.4,8766.35,565.096,5633.46,809.487,1729.12,6428.06,6969.44,2835.11,9820.77,2701.48
161.2,3597.79,3638.06,6824.48,8368.79,8767.74,566.493,5634.85,810.876,1730.52,6429.44,6970.83,2836.5,9822.16,2702.87
161.25,3599.18,3639.45,6825.86,8370.18,8769.13,567.89,5636.25,812.264,1731.91,6430.83,6972.22,2837.89,9823.55,2704.26
161.3,3600.57,3640.84,6827.25,8371.57,8770.51,569.287,5637.64,813.653,1733.3,6432.22,6973.61,2839.27,9824.94,2705.65
161.35,3601.96,3642.23,6828.63,8372.96,8771.9,570.684,5639.03,815.042,1734.7,6433.61,6974.99,2840.66,9826.33,2707.04
161.4,3603.34,3643.62,6830.02,8374.35,8773.29,572.081,5640.42,816.431,1736.09,6435,6976.38,2842.05,9827.73,2708.43
161.45,3604.73,3645.01,6831.4,8375.74,8774.68,573.478,5641.81,817.82,1737.48,6436.39,6977.77,2843.44,9829.12,2709.82
161.5,3606.12,3646.4,6832.79,8377.13,8776.07,574.875,5643.2,819.209,1738.88,6437.78,6979.16,2844.83,9830.51,2711.21
161.55,3607.51,3647.79,6834.17,8378.52,8777.46,576.272,5644.59,820.598,1740.27,6439.17,6980.55,2846.22,9831.9,2712.6
161.6,3608.9,3649.17,6835.56,8379.91,8778.85,577.669,5645.99,821.987,1741.67,6440.55,6981.94,2847.61,9833.29,2713.98
161.65,3610.29,3650.56,6836.94,8381.3,8780.24,579.066,5647.38,823.376,1743.06,6441.94,6983.33,2849,9834.68,2715.37
161.7,3611.68,3651.95,6838.33,8382.69,8781.63,580.463,5648.77,824.764,1744.45,6443.33,6984.72,2850.39,9836.07,2716.76
161.75,3613.07,3653.34,6839.71,8384.07,8783.01,581.86,5650.16,826.153,1745.85,6444.72,6986.11,2851.78,9837.46,2718.15
161.8,3614.45,3654.73,6841.1,8385.46,8784.4,583.257,5651.55,827.542,1747.24,6446.11,6987.49,2853.16,9838.85,2719.54
161.85,3615.84,3656.12,6842.48,8386.85,8785.79,584.654,5652.94,828.931,1748.63,6447.5,6988.88,2854.55,9840.25,2720.93
161.9,3617.23,3657.51,6843.86,8388.24,8787.18,586.051,5654.33,830.32,1750.03,6448.89,6990.27,2855.94,9841.64,2722.32
161.95,3618.62,3658.9,6845.25,8389.63,8788.57,587.448,5655.72,831.709,1751.42,6450.28,6991.66,2857.33,9843.03,2723.71
162,3620.01,3660.29,6846.63,8391.02,8789.96,588.845,5657.12,833.098,1752.81,6451.67,6993.05,2858.72,9844.42,2725.1
162.05,3621.4,3661.67,6848.02,8392.41,8791.35,590.243,5658.51,834.487,1754.21,6453.05,6994.44,2860.11,9845.81,2726.49
162.1,3622.79,3663.06,6849.4,8393.8,8792.74,591.64,5659.9,835.876,1755.6,6454.44,6995.83,2861.5,9847.2,2727.88
162.15,3624.18,3664.45,6850.79,8395.19,8794.13,593.037,5661.29,837.264,1756.99,6455.83,6997.22,2862.89,9848.59,2729.27
162.2,3625.56,3665.84,6852.17,8396.58,8795.51,594.434,5662.68,838.653,1758.39,6457.22,6998.61,2864.28,9849.98,2730.65
162.25,3626.95,3667.23,6853.56,8397.97,8796.9,595.831,5664.07,840.042,1759.78,6458.61,6999.99,2865.66,9851.37,2732.04
162.3,3628.34,3668.62,6854.94,8399.36,8798.29,597.228,5665.46,841.431,1761.18,6460,7001.38,2867.05,9852.76,2733.43
162.35,3629.73,3670.01,6856.33,8400.75,8799.68,598.625,5666.86,842.82,1762.57,6461.39,7002.77,2868.44,9854.16,2734.82
162.4,3631.12,3671.4,6857.71,8402.14,8801.07,600.022,5668.25,844.209,1763.96,6462.78,7004.16,2869.83,9855.55,2736.21
162.45,3632.51,3672.79,6859.1,8403.53,8802.46,601.419,5669.64,845.598,1765.36,6464.16,7005.55,2871.22,9856.94,2737.6
162.5,3633.9,3674.17,6860.48,8404.91,8803.85,602.816,5671.03,846.987,1766.75,6465.55,7006.94,2872.61,9858.33,2738.99
162.55,3635.29,3675.56,6861.86,8406.3,8805.24,604.213,5672.42,848.376,1768.14,6466.94,7008.33,2874,9859.72,2740.38
162.6,3636.67,3676.95,6863.25,8407.69,8806.63,605.61,5673.81,849.764,1769.54,6468.33,7009.72,2875.39,9861.11,2741.77
162.65,3638.06,3678.34,6864.63,8409.08,8808.01,607.007,5675.2,851.153,1770.93,6469.72,7011.11,2876.78,9862.5,2743.16
162.7,3639.45,3679.73,6866.02,8410.47,8809.4,608.404,5676.6,852.542,1772.32,6471.11,7012.49,2878.17,9863.89,2744.55
162.75,3640.84,3681.12,6867.4,8411.86,8810.79,609.801,5677.99,853.931,1773.72,6472.5,7013.88,2879.55,9865.28,2745.94
162.8,3642.23,3682.51,6868.79,8413.25,8812.18,611.198,5679.38,855.32,1775.11,6473.89,7015.27,2880.94,9866.67,2747.33
162.85,3643.62,3683.9,6870.17,8414.64,8813.57,612.595,5680.77,856.709,1776.51,6475.27,7016.66,2882.33,9868.07,2748.71
162.9,3645.01,3685.29,6871.56,8416.03,8814.96,613.993,5682.16,858.098,1777.9,6476.66,7018.05,2883.72,9869.46,2750.1
162.95,3646.4,3686.67,6872.94,8417.42,8816.35,615.39,5683.55,859.487,1779.29,6478.05,7019.44,2885.11,9870.85,2751.49
163,3647.78,3688.06,6874.33,8418.81,8817.74,616.787,5684.94,860.876,1780.69,6479.44,7020.83,2886.5,9872.24,2752.88
163.05,3649.17,3689.45,6875.71,8420.2,8819.13,618.184,5686.34,862.264,1782.08,6480.83,7022.22,2887.89,9873.63,2754.27
163.1,3650.56,3690.84,6877.1,8421.59,8820.51,619.581,5687.73,863.653,1783.47,6482.22,7023.61,2889.28,9875.02,2755.66
163.15,3651.95,3692.23,6878.48,8422.98,8821.9,620.978,5689.12,865.042,1784.87,6483.61,7024.99,2890.67,9876.41,2757.05
163.2,3653.34,3693.62,6879.86,8424.37,8823.29,622.375,5690.51,866.431,1786.26,6485,7026.38,2892.06,9877.8,2758.44
163.25,3654.73,3695.01,6881.25,8425.75,8824.68,623.772,5691.9,867.82,1787.65,6486.38,7027.77,2893.44,9879.19,2759.83
163.3,3656.12,3696.4,6882.63,8427.14,8826.07,625.169,5693.29,869.209,1789.05,6487.77,7029.16,2894.83,9880.58,2761.22
163.35,3657.51,3697.79,6884.02,8428.53,8827.46,626.566,5694.68,870.598,1790.44,6489.16,7030.55,2896.22,9881.98,2762.61
163.4,3658.9,3699.17,6885.4,8429.92,8828.85,627.963,5696.08,871.987,1791.83,6490.55,7031.94,2897.61,9883.37,2764
163.45,3660.28,3700.56,6886.79,8431.31,8830.24,629.36,5697.47,873.376,1793.23,6491.94,7033.33,2899,9884.76,2765.39
163.5,3661.67,3701.95,6888.17,8432.7,8831.63,630.757,5698.86,874.764,1794.62,6493.33,7034.72,2900.39,9886.15,2766.77
163.55,3663.06,3703.34,6889.56,8434.09,8833.01,632.154,5700.25,876.153,1796.02,6494.72,7036.11,2901.78,9887.54,2768.16
163.6,3664.45,3704.73,6890.94,8435.48,8834.4,633.551,5701.64,877.542,1797.41,6496.11,7037.49,2903.17,9888.93,2769.55
163.65,3665.84,3706.12,6892.33,8436.87,8835.79,634.948,5703.03,878.931,1798.8,6497.5,7038.88,2904.56,9890.32,2770.94
163.7,3667.23,3707.51,6893.71,8438.26,8837.18,636.346,5704.42,880.32,1800.2,6498.88,7040.27,2905.95,9891.71,2772.33
163.75,3668.62,3708.9,6895.1,8439.65,8838.57,637.743,5705.81,881.709,1801.59,6500.27,7041.66,2907.33,9893.1,2773.72
163.8,3670.01,3710.29,6896.48,8441.04,8839.96,639.14,5707.21,883.098,1802.98,6501.66,7043.05,2908.72,9894.5,2775.11
163.85,3671.39,3711.67,6897.86,8442.43,8841.35,640.537,5708.6,884.487,1804.38,6503.05,7044.44,2910.11,9895.89,2776.5
163.9,3672.78,3713.06,6899.25,8443.82,8842.74,641.934,5709.99,885.876,1805.77,6504.44,7045.83,2911.5,9897.28,2777.89
163.95,3674.17,3714.45,6900.63,8445.21,8844.13,643.331,5711.38,887.264,1807.16,6505.83,7047.22,2912.89,9898.67,2779.28
164,3675.56,3715.84,6902.02,8446.59,8845.51,644.728,5712.77,888.653,1808.56,6507.22,7048.61,2914.28,9900.06,2780.67
164.05,3676.95,3717.23,6903.4,8447.98,8846.9,646.125,5714.16,890.042,1809.95,6508.61,7049.99,2915.67,9901.45,2782.06
164.1,3678.34,3718.62,6904.79,8449.37,8848.29,647.522,5715.55,891.431,1811.35,6509.99,7051.38,2917.06,9902.84,2783.44
164.15,3679.73,3720.01,6906.17,8450.76,8849.68,648.919,5716.95,892.82,1812.74,6511.38,7052.77,2918.45,9904.23,2784.83
164.2,3681.12,3721.4,6907.56,8452.15,8851.07,650.316,5718.34,894.209,1814.13,6512.77,7054.16,2919.84,9905.62,2786.22
164.25,3682.5,3722.79,6908.94,8453.54,8852.46,651.713,5719.73,895.598,1815.53,6514.16,7055.55,2921.22,9907.01,2787.61
164.3,3683.89,3724.17,6910.33,8454.93,8853.85,653.11,5721.12,896.987,1816.92,6515.55,7056.94,2922.61,9908.41,2789
164.35,3685.28,3725.56,6911.71,8456.32,8855.24,654.507,5722.51,898.376,1818.31,6516.94,7058.33,2924,9909.8,2790.39
164.4,3686.67,3726.95,6913.1,8457.71,8856.63,655.904,5723.9,899.764,1819.71,6518.33,7059.72,2925.39,9911.19,2791.78
164.45,3688.06,3728.34,6914.48,8459.1,8858.01,657.302,5725.29,901.153,1821.1,6519.72,7061.11,2926.78,9912.58,2793.17
164.5,3689.45,3729.73,6915.87,8460.49,8859.4,658.699,5726.69,902.542,1822.49,6521.1,7062.49,2928.17,9913.97,2794.56
164.55,3690.84,3731.12,6917.25,8461.88,8860.79,660.096,5728.08,903.931,1823.89,6522.49,7063.88,2929.56,9915.36,2795.95
164.6,3692.23,3732.51,6918.63,8463.27,8862.18,661.493,5729.47,905.32,1825.28,6523.88,7065.27,2930.95,9916.75,2797.34
164.65,3693.61,3733.9,6920.02,8464.66,8863.57,662.89,5730.86,906.709,1826.67,6525.27,7066.66,2932.34,9918.14,2798.73
164.7,3695,3735.29,6921.4,8466.05,8864.96,664.287,5732.25,908.098,1828.07,6526.66,7068.05,2933.72,9919.53,2800.12
164.75,3696.39,3736.67,6922.79,8467.43,8866.35,665.684,5733.64,909.487,1829.46,6528.05,7069.44,2935.11,9920.92,2801.5
164.8,3697.78,3738.06,6924.17,8468.82,8867.74,667.081,5735.03,910.876,1830.86,6529.44,7070.83,2936.5,9922.32,2802.89
164.85,3699.17,3739.45,6925.56,8470.21,8869.13,668.478,5736.43,912.264,1832.25,6530.83,7072.22,2937.89,9923.71,2804.28
164.9,3700.56,3740.84,6926.94,8471.6,8870.51,669.875,5737.82,913.653,1833.64,6532.21,7073.61,2939.28,9925.1,2805.67
164.95,3701.95,3742.23,6928.33,8472.99,8871.9,671.272,5739.21,915.042,1835.04,6533.6,7074.99,2940.67,9926.49,2807.06
165,3703.34,3743.62,6929.71,8474.38,8873.29,672.669,5740.6,916.431,1836.43,6534.99,7076.38,2942.06,9927.88,2808.45
165.05,3704.72,3745.01,6931.1,8475.77,8874.68,674.066,5741.99,917.82,1837.82,6536.38,7077.77,2943.45,9929.27,2809.84
165.1,3706.11,3746.4,6932.48,8477.16,8876.07,675.463,5743.38,919.209,1839.22,6537.77,7079.16,2944.84,9930.66,2811.23
165.15,3707.5,3747.79,6933.87,8478.55,8877.46,676.86,5744.77,920.598,1840.61,6539.16,7080.55,2946.23,9932.05,2812.62
165.2,3708.89,3749.17,6935.25,8479.94,8878.85,678.258,5746.17,921.987,1842,6540.55,7081.94,2947.61,9933.44,2814.01
165.25,3710.28,3750.56,6936.64,8481.33,8880.24,679.655,5747.56,923.376,1843.4,6541.94,7083.33,2949,9934.83,2815.4
165.3,3711.67,3751.95,6938.02,8482.72,8881.63,681.052,5748.95,924.764,1844.79,6543.33,7084.72,2950.39,9936.23,2816.79
165.35,3713.06,3753.34,6939.4,8484.11,8883.01,682.449,5750.34,926.153,1846.19,6544.71,7086.11,2951.78,9937.62,2818.17
165.4,3714.45,3754.73,6940.79,8485.5,8884.4,683.846,5751.73,927.542,1847.58,6546.1,7087.49,2953.17,9939.01,2819.56
165.45,3715.83,3756.12,6942.17,8486.89,8885.79,685.243,5753.12,928.931,1848.97,6547.49,7088.88,2954.56,9940.4,2820.95
165.5,3717.22,3757.51,6943.56,8488.27,8887.18,686.64,5754.51,930.32,1850.37,6548.88,7090.27,2955.95,9941.79,2822.34
165.55,3718.61,3758.9,6944.94,8489.66,8888.57,688.037,5755.9,931.709,1851.76,6550.27,7091.66,2957.34,9943.18,2823.73
165.6,3720,3760.29,6946.33,8491.05,8889.96,689.434,5757.3,933.098,1853.15,6551.66,7093.05,2958.73,9944.57,2825.12
165.65,3721.39,3761.67,6947.71,8492.44,8891.35,690.831,5758.69,934.487,1854.55,6553.05,7094.44,2960.12,9945.96,2826.51
165.7,3722.78,3763.06,6949.1,8493.83,8892.74,692.228,5760.08,935.876,1855.94,6554.44,7095.83,2961.5,9947.35,2827.9
165.75,3724.17,3764.45,6950.48,8495.22,8894.13,693.625,5761.47,937.264,1857.33,6555.82,7097.22,2962.89,9948.75,2829.29
165.8,3725.56,3765.84,6951.87,8496.61,8895.51,695.022,5762.86,938.653,1858.73,6557.21,7098.61,2964.28,9950.14,2830.68
165.85,3726.94,3767.23,6953.25,8498,8896.9,696.419,5764.25,940.042,1860.12,6558.6,7099.99,2965.67,9951.53,2832.07
165.9,3728.33,3768.62,6954.64,8499.39,8898.29,697.817,5765.64,941.431,1861.51,6559.99,7101.38,2967.06,9952.92,2833.46
165.95,3729.72,3770.01,6956.02,8500.78,8899.68,699.214,5767.04,942.82,1862.91,6561.38,7102.77,2968.45,9954.31,2834.85
166,3731.11,3771.4,6957.4,8502.17,8901.07,700.611,5768.43,944.209,1864.3,6562.77,7104.16,2969.84,9955.7,2836.23
166.05,3732.5,3772.79,6958.79,8503.56,8902.46,702.008,5769.82,945.598,1865.7,6564.16,7105.55,2971.23,9957.09,2837.62
166.1,3733.89,3774.17,6960.17,8504.95,8903.85,703.405,5771.21,946.987,1867.09,6565.55,7106.94,2972.62,9958.48,2839.01
166.15,3735.28,3775.56,6961.56,8506.34,8905.24,704.802,5772.6,948.376,1868.48,6566.93,7108.33,2974.01,9959.87,2840.4
166.2,3736.67,3776.95,6962.94,8507.73,8906.63,706.199,5773.99,949.764,1869.88,6568.32,7109.72,2975.39,9961.26,2841.79
166.25,3738.05,3778.34,6964.33,8509.11,8908.01,707.596,5775.38,951.153,1871.27,6569.71,7111.11,2976.78,9962.66,2843.18
166.3,3739.44,3779.73,6965.71,8510.5,8909.4,708.993,5776.78,952.542,1872.66,6571.1,7112.49,2978.17,9964.05,2844.57
166.35,3740.83,3781.12,6967.1,8511.89,8910.79,710.39,5778.17,953.931,1874.06,6572.49,7113.88,2979.56,9965.44,2845.96
166.4,3742.22,3782.51,6968.48,8513.28,8912.18,711.787,5779.56,955.32,1875.45,6573.88,7115.27,2980.95,9966.83,2847.35
166.45,3743.61,3783.9,6969.87,8514.67,8913.57,713.184,5780.95,956.709,1876.84,6575.27,7116.66,2982.34,9968.22,2848.74
166.5,3745,3785.29,6971.25,8516.06,8914.96,714.581,5782.34,958.098,1878.24,6576.66,7118.05,2983.73,9969.61,2850.13
166.55,3746.39,3786.67,6972.64,8517.45,8916.35,715.978,5783.73,959.487,1879.63,6578.04,7119.44,2985.12,9971,2851.52
166.6,3747.78,3788.06,6974.02,8518.84,8917.74,717.376,5785.12,960.876,1881.02,6579.43,7120.83,2986.51,9972.39,2852.9
166.65,3749.16,3789.45,6975.41,8520.23,8919.13,718.773,5786.52,962.264,1882.42,6580.82,7122.22,2987.9,9973.78,2854.29
166.7,3750.55,3790.84,6976.79,8521.62,8920.51,720.17,5787.91,963.653,1883.81,6582.21,7123.61,2989.28,9975.17,2855.68
166.75,3751.94,3792.23,6978.17,8523.01,8921.9,721.567,5789.3,965.042,1885.21,6583.6,7124.99,2990.67,9976.57,2857.07
166.8,3753.33,3793.62,6979.56,8524.4,8923.29,722.964,5790.69,966.431,1886.6,6584.99,7126.38,2992.06,9977.96,2858.46
166.85,3754.72,3795.01,6980.94,8525.79,8924.68,724.361,5792.08,967.82,1887.99,6586.38,7127.77,2993.45,9979.35,2859.85
166.9,3756.11,3796.4,6982.33,8527.18,8926.07,725.758,5793.47,969.209,1889.39,6587.77,7129.16,2994.84,9980.74,2861.24
166.95,3757.5,3797.79,6983.71,8528.57,8927.46,727.155,5794.86,970.598,1890.78,6589.15,7130.55,2996.23,9982.13,2862.63
167,3758.89,3799.17,6985.1,8529.95,8928.85,728.552,5796.25,971.987,1892.17,6590.54,7131.94,2997.62,9983.52,2864.02
167.05,3760.27,3800.56,6986.48,8531.34,8930.24,729.949,5797.65,973.376,1893.57,6591.93,7133.33,2999.01,9984.91,2865.41
167.1,3761.66,3801.95,6987.87,8532.73,8931.63,731.346,5799.04,974.764,1894.96,6593.32,7134.72,3000.4,9986.3,2866.8
167.15,3763.05,3803.34,6989.25,8534.12,8933.01,732.743,5800.43,976.153,1896.35,6594.71,7136.11,3001.79,9987.69,2868.19
167.2,3764.44,3804.73,6990.64,8535.51,8934.4,734.14,5801.82,977.542,1897.75,6596.1,7137.49,3003.17,9989.09,2869.57
167.25,3765.83,3806.12,6992.02,8536.9,8935.79,735.538,5803.21,978.931,1899.14,6597.49,7138.88,3004.56,9990.48,2870.96
167.3,3767.22,3807.51,6993.41,8538.29,8937.18,736.935,5804.6,980.32,1900.54,6598.88,7140.27,3005.95,9991.87,2872.35
167.35,3768.61,3808.9,6994.79,8539.68,8938.57,738.332,5805.99,981.709,1901.93,6600.27,7141.66,3007.34,9993.26,2873.74
167.4,3770,3810.29,6996.18,8541.07,8939.96,739.729,5807.39,983.098,1903.32,6601.65,7143.05,3008.73,9994.65,2875.13
167.45,3771.38,3811.67,6997.56,8542.46,8941.35,741.126,5808.78,984.487,1904.72,6603.04,7144.44,3010.12,9996.04,2876.52
167.5,3772.77,3813.06,6998.94,8543.85,8942.74,742.523,5810.17,985.876,1906.11,6604.43,7145.83,3011.51,9997.43,2877.91
167.55,3774.16,3814.45,7000.33,8545.24,8944.13,743.92,5811.56,987.264,1907.5,6605.82,7147.22,3012.9,9998.82,2879.3
167.6,3775.55,3815.84,7001.71,8546.63,8945.51,745.317,5812.95,988.653,1908.9,6607.21,7148.61,3014.29,0.213248,2880.69
167.65,3776.94,3817.23,7003.1,8548.02,8946.9,746.714,5814.34,990.042,1910.29,6608.6,7149.99,3015.68,1.60427,2882.08
167.7,3778.33,3818.62,7004.48,8549.4,8948.29,748.111,5815.73,991.431,1911.68,6609.99,7151.38,3017.06,2.9953,2883.47
167.75,3779.72,3820.01,7005.87,8550.79,8949.68,749.508,5817.13,992.82,1913.08,6611.38,7152.77,3018.45,4.38633,2884.86
167.8,3781.11,3821.4,7007.25,8552.18,8951.07,750.905,5818.52,994.209,1914.47,6612.76,7154.16,3019.84,5.77735,2886.25
167.85,3782.49,3822.79,7008.64,8553.57,8952.46,752.302,5819.91,995.598,1915.86,6614.15,7155.55,3021.23,7.16838,2887.63
167.9,3783.88,3824.17,7010.02,8554.96,8953.85,753.7,5821.3,996.987,1917.26,6615.54,7156.94,3022.62,8.5594,2889.02
167.95,3785.27,3825.56,7011.41,8556.35,8955.24,755.097,5822.69,998.376,1918.65,6616.93,7158.33,3024.01,9.95043,2890.41
168,3786.66,3826.95,7012.79,8557.74,8956.63,756.494,5824.08,999.764,1920.05,6618.32,7159.72,3025.4,11.3415,2891.8
168.05,3788.05,3828.34,7014.18,8559.13,8958.01,757.891,5825.47,1001.15,1921.44,6619.71,7161.11,3026.79,12.7325,2893.19
168.1,3789.44,3829.73,7015.56,8560.52,8959.4,759.288,5826.87,1002.54,1922.83,6621.1,7162.49,3028.18,14.1235,2894.58
168.15,3790.83,3831.12,7016.95,8561.91,8960.79,760.685,5828.26,1003.93,1924.23,6622.49,7163.88,3029.57,15.5145,2895.97
168.2,3792.22,3832.51,7018.33,8563.3,8962.18,762.082,5829.65,1005.32,1925.62,6623.87,7165.27,3030.95,16.9056,2897.36
168.25,3793.6,3833.9,7019.71,8564.69,8963.57,763.479,5831.04,1006.71,1927.01,6625.26,7166.66,3032.34,18.2966,2898.75
168.3,3794.99,3835.29,7021.1,8566.08,8964.96,764.876,5832.43,1008.1,1928.41,6626.65,7168.05,3033.73,19.6876,2900.14
168.35,3796.38,3836.67,7022.48,8567.47,8966.35,766.273,5833.82,1009.49,1929.8,6628.04,7169.44,3035.12,21.0786,2901.53
168.4,3797.77,3838.06,7023.87,8568.86,8967.74,767.67,5835.21,1010.88,1931.19,6629.43,7170.83,3036.51,22.4697,2902.92
168.45,3799.16,3839.45,7025.25,8570.24,8969.13,769.067,5836.6,1012.26,1932.59,6630.82,7172.22,3037.9,23.8607,2904.3
168.5,3800.55,3840.84,7026.64,8571.63,8970.51,770.465,5838,1013.65,1933.98,6632.21,7173.61,3039.29,25.2517,2905.69
