time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18
151.5,3138.87,9014.38,3272.21,9327.98,7180.15,2618.52,5006.92,7079.44,9070.42,6973.59,9766.11,1298.25,6218.52,4657.81,2900.79,672.98,8894.15,2481.69
151.55,3140.26,9015.78,3273.6,9329.37,7181.54,2619.91,5008.31,7080.83,9071.81,6974.98,9767.5,1299.64,6219.91,4659.21,2902.18,674.368,8895.54,2483.08
151.6,3141.66,9017.17,3274.99,9330.76,7182.93,2621.29,5009.7,7082.22,9073.2,6976.37,9768.89,1301.03,6221.3,4660.61,2903.57,675.757,8896.93,2484.46
151.65,3143.05,9018.56,3276.38,9332.15,7184.32,2622.68,5011.09,7083.61,9074.59,6977.76,9770.28,1302.42,6222.69,4662.01,2904.96,677.146,8898.33,2485.84
151.7,3144.45,9019.96,3277.77,9333.54,7185.71,2624.07,5012.48,7085,9075.98,6979.14,9771.67,1303.81,6224.08,4663.41,2906.35,678.534,8899.72,2487.22
151.75,3145.84,9021.35,3279.16,9334.93,7187.1,2625.46,5013.87,7086.39,9077.37,6980.53,9773.06,1305.2,6225.48,4664.8,2907.74,679.923,8901.11,2488.6
151.8,3147.23,9022.75,3280.55,9336.32,7188.48,2626.84,5015.26,7087.78,9078.76,6981.92,9774.46,1306.59,6226.87,4666.2,2909.13,681.311,8902.5,2489.99
151.85,3148.63,9024.14,3281.94,9337.71,7189.87,2628.23,5016.65,7089.17,9080.15,6983.31,9775.85,1307.97,6228.26,4667.6,2910.52,682.7,8903.89,2491.37
151.9,3150.02,9025.54,3283.32,9339.1,7191.26,2629.62,5018.04,7090.56,9081.54,6984.7,9777.24,1309.36,6229.65,4669,2911.91,684.089,8905.29,2492.75
151.95,3151.42,9026.93,3284.71,9340.49,7192.65,2631.01,5019.43,7091.95,9082.92,6986.09,9778.63,1310.75,6231.04,4670.4,2913.29,685.477,8906.68,2494.13
152,3152.81,9028.33,3286.1,9341.88,7194.04,2632.4,5020.83,7093.34,9084.31,6987.48,9780.02,1312.14,6232.43,4671.8,2914.68,686.866,8908.07,2495.51
152.05,3154.21,9029.72,3287.49,9343.27,7195.43,2633.78,5022.22,7094.73,9085.7,6988.87,9781.41,1313.53,6233.82,4673.2,2916.07,688.254,8909.46,2496.9
152.1,3155.6,9031.11,3288.88,9344.66,7196.82,2635.17,5023.61,7096.12,9087.09,6990.26,9782.8,1314.92,6235.21,4674.6,2917.46,689.643,8910.85,2498.28
152.15,3156.99,9032.51,3290.27,9346.05,7198.21,2636.56,5025,7097.51,9088.48,6991.64,9784.19,1316.31,6236.6,4676,2918.85,691.032,8912.25,2499.66
152.2,3158.39,9033.9,3291.66,9347.43,7199.6,2637.95,5026.39,7098.9,9089.87,6993.03,9785.58,1317.69,6237.99,4677.4,2920.24,692.42,8913.64,2501.04
152.25,3159.78,9035.3,3293.05,9348.82,7200.98,2639.34,5027.78,7100.29,9091.26,6994.42,9786.97,1319.08,6239.38,4678.79,2921.63,693.809,8915.03,2502.42
152.3,3161.18,9036.69,3294.44,9350.21,7202.37,2640.72,5029.17,7101.68,9092.65,6995.81,9788.36,1320.47,6240.77,4680.19,2923.02,695.197,8916.42,2503.81
152.35,3162.57,9038.09,3295.82,9351.6,7203.76,2642.11,5030.56,7103.07,9094.04,6997.2,9789.75,1321.86,6242.17,4681.59,2924.41,696.586,8917.82,2505.19
152.4,3163.97,9039.48,3297.21,9352.99,7205.15,2643.5,5031.95,7104.46,9095.42,6998.59,9791.14,1323.25,6243.56,4682.99,2925.79,697.974,8919.21,2506.57
152.45,3165.36,9040.88,3298.6,9354.38,7206.54,2644.89,5033.35,7105.85,9096.81,6999.98,9792.53,1324.64,6244.95,4684.39,2927.18,699.363,8920.6,2507.95
152.5,3166.75,9042.27,3299.99,9355.77,7207.93,2646.27,5034.74,7107.24,9098.2,7001.37,9793.93,1326.03,6246.34,4685.79,2928.57,700.752,8921.99,2509.33
152.55,3168.15,9043.67,3301.38,9357.16,7209.32,2647.66,5036.13,7108.63,9099.59,7002.76,9795.32,1327.42,6247.73,4687.19,2929.96,702.14,8923.38,2510.71
152.6,3169.54,9045.06,3302.77,9358.55,7210.71,2649.05,5037.52,7110.02,9100.98,7004.14,9796.71,1328.8,6249.12,4688.59,2931.35,703.529,8924.78,2512.1
152.65,3170.94,9046.45,3304.16,9359.94,7212.1,2650.44,5038.91,7111.41,9102.37,7005.53,9798.1,1330.19,6250.51,4689.99,2932.74,704.917,8926.17,2513.48
152.7,3172.33,9047.85,3305.55,9361.33,7213.48,2651.83,5040.3,7112.8,9103.76,7006.92,9799.49,1331.58,6251.9,4691.39,2934.13,706.306,8927.56,2514.86
152.75,3173.72,9049.24,3306.94,9362.72,7214.87,2653.21,5041.69,7114.19,9105.15,7008.31,9800.88,1332.97,6253.29,4692.78,2935.52,707.695,8928.95,2516.24
152.8,3175.12,9050.64,3308.32,9364.11,7216.26,2654.6,5043.08,7115.58,9106.54,7009.7,9802.27,1334.36,6254.68,4694.18,2936.91,709.083,8930.34,2517.62
152.85,3176.51,9052.03,3309.71,9365.5,7217.65,2655.99,5044.47,7116.97,9107.92,7011.09,9803.66,1335.75,6256.07,4695.58,2938.29,710.472,8931.74,2519.01
152.9,3177.91,9053.43,3311.1,9366.89,7219.04,2657.38,5045.87,7118.36,9109.31,7012.48,9805.05,1337.14,6257.46,4696.98,2939.68,711.86,8933.13,2520.39
152.95,3179.3,9054.82,3312.49,9368.28,7220.43,2658.77,5047.26,7119.75,9110.7,7013.87,9806.44,1338.52,6258.86,4698.38,2941.07,713.249,8934.52,2521.77
153,3180.7,9056.22,3313.88,9369.66,7221.82,2660.15,5048.65,7121.14,9112.09,7015.26,9807.83,1339.91,6260.25,4699.78,2942.46,714.638,8935.91,2523.15
153.05,3182.09,9057.61,3315.27,9371.05,7223.21,2661.54,5050.04,7122.53,9113.48,7016.64,9809.22,1341.3,6261.64,4701.18,2943.85,716.026,8937.31,2524.53
153.1,3183.48,9059,3316.66,9372.44,7224.6,2662.93,5051.43,7123.93,9114.87,7018.03,9810.61,1342.69,6263.03,4702.58,2945.24,717.415,8938.7,2525.92
153.15,3184.88,9060.4,3318.05,9373.83,7225.98,2664.32,5052.82,7125.32,9116.26,7019.42,9812,1344.08,6264.42,4703.98,2946.63,718.803,8940.09,2527.3
153.2,3186.27,9061.79,3319.44,9375.22,7227.37,2665.7,5054.21,7126.71,9117.65,7020.81,9813.4,1345.47,6265.81,4705.38,2948.02,720.192,8941.48,2528.68
153.25,3187.67,9063.19,3320.82,9376.61,7228.76,2667.09,5055.6,7128.1,9119.04,7022.2,9814.79,1346.86,6267.2,4706.77,2949.41,721.581,8942.87,2530.06
153.3,3189.06,9064.58,3322.21,9378,7230.15,2668.48,5056.99,7129.49,9120.42,7023.59,9816.18,1348.24,6268.59,4708.17,2950.79,722.969,8944.27,2531.44
153.35,3190.46,9065.98,3323.6,9379.39,7231.54,2669.87,5058.39,7130.88,9121.81,7024.98,9817.57,1349.63,6269.98,4709.57,2952.18,724.358,8945.66,2532.83
153.4,3191.85,9067.37,3324.99,9380.78,7232.93,2671.26,5059.78,7132.27,9123.2,7026.37,9818.96,1351.02,6271.37,4710.97,2953.57,725.746,8947.05,2534.21
153.45,3193.24,9068.77,3326.38,9382.17,7234.32,2672.64,5061.17,7133.66,9124.59,7027.76,9820.35,1352.41,6272.76,4712.37,2954.96,727.135,8948.44,2535.59
153.5,3194.64,9070.16,3327.77,9383.56,7235.71,2674.03,5062.56,7135.05,9125.98,7029.14,9821.74,1353.8,6274.15,4713.77,2956.35,728.524,8949.83,2536.97
153.55,3196.03,9071.56,3329.16,9384.95,7237.1,2675.42,5063.95,7136.44,9127.37,7030.53,9823.13,1355.19,6275.54,4715.17,2957.74,729.912,8951.23,2538.35
153.6,3197.43,9072.95,3330.55,9386.34,7238.48,2676.81,5065.34,7137.83,9128.76,7031.92,9824.52,1356.58,6276.94,4716.57,2959.13,731.301,8952.62,2539.74
153.65,3198.82,9074.34,3331.94,9387.73,7239.87,2678.2,5066.73,7139.22,9130.15,7033.31,9825.91,1357.96,6278.33,4717.97,2960.52,732.689,8954.01,2541.12
153.7,3200.22,9075.74,3333.32,9389.12,7241.26,2679.58,5068.12,7140.61,9131.54,7034.7,9827.3,1359.35,6279.72,4719.37,2961.91,734.078,8955.4,2542.5
153.75,3201.61,9077.13,3334.71,9390.51,7242.65,2680.97,5069.51,7142,9132.92,7036.09,9828.69,1360.74,6281.11,4720.76,2963.29,735.467,8956.79,2543.88
153.8,3203,9078.53,3336.1,9391.9,7244.04,2682.36,5070.91,7143.39,9134.31,7037.48,9830.08,1362.13,6282.5,4722.16,2964.68,736.855,8958.19,2545.26
153.85,3204.4,9079.92,3337.49,9393.28,7245.43,2683.75,5072.3,7144.78,9135.7,7038.87,9831.48,1363.52,6283.89,4723.56,2966.07,738.244,8959.58,2546.65
153.9,3205.79,9081.32,3338.88,9394.67,7246.82,2685.14,5073.69,7146.17,9137.09,7040.26,9832.87,1364.91,6285.28,4724.96,2967.46,739.632,8960.97,2548.03
153.95,3207.19,9082.71,3340.27,9396.06,7248.21,2686.52,5075.08,7147.56,9138.48,7041.64,9834.26,1366.3,6286.67,4726.36,2968.85,741.021,8962.36,2549.41
154,3208.58,9084.11,3341.66,9397.45,7249.6,2687.91,5076.47,7148.95,9139.87,7043.03,9835.65,1367.68,6288.06,4727.76,2970.24,742.41,8963.76,2550.79
154.05,3209.97,9085.5,3343.05,9398.84,7250.98,2689.3,5077.86,7150.34,9141.26,7044.42,9837.04,1369.07,6289.45,4729.16,2971.63,743.798,8965.15,2552.17
154.1,3211.37,9086.89,3344.44,9400.23,7252.37,2690.69,5079.25,7151.73,9142.65,7045.81,9838.43,1370.46,6290.84,4730.56,2973.02,745.187,8966.54,2553.56
154.15,3212.76,9088.29,3345.82,9401.62,7253.76,2692.07,5080.64,7153.12,9144.04,7047.2,9839.82,1371.85,6292.23,4731.96,2974.41,746.575,8967.93,2554.94
154.2,3214.16,9089.68,3347.21,9403.01,7255.15,2693.46,5082.03,7154.51,9145.42,7048.59,9841.21,1373.24,6293.63,4733.36,2975.79,747.964,8969.32,2556.32
154.25,3215.55,9091.08,3348.6,9404.4,7256.54,2694.85,5083.43,7155.9,9146.81,7049.98,9842.6,1374.63,6295.02,4734.76,2977.18,749.353,8970.72,2557.7
154.3,3216.95,9092.47,3349.99,9405.79,7257.93,2696.24,5084.82,7157.29,9148.2,7051.37,9843.99,1376.02,6296.41,4736.15,2978.57,750.741,8972.11,2559.08
154.35,3218.34,9093.87,3351.38,9407.18,7259.32,2697.63,5086.21,7158.68,9149.59,7052.76,9845.38,1377.4,6297.8,4737.55,2979.96,752.13,8973.5,2560.46
154.4,3219.73,9095.26,3352.77,9408.57,7260.71,2699.01,5087.6,7160.07,9150.98,7054.14,9846.77,1378.79,6299.19,4738.95,2981.35,753.518,8974.89,2561.85
154.45,3221.13,9096.66,3354.16,9409.96,7262.1,2700.4,5088.99,7161.46,9152.37,7055.53,9848.16,1380.18,6300.58,4740.35,2982.74,754.907,8976.28,2563.23
154.5,3222.52,9098.05,3355.55,9411.35,7263.48,2701.79,5090.38,7162.85,9153.76,7056.92,9849.55,1381.57,6301.97,4741.75,2984.13,756.295,8977.68,2564.61
154.55,3223.92,9099.45,3356.94,9412.74,7264.87,2703.18,5091.77,7164.24,9155.15,7058.31,9850.95,1382.96,6303.36,4743.15,2985.52,757.684,8979.07,2565.99
154.6,3225.31,9100.84,3358.32,9414.13,7266.26,2704.57,5093.16,7165.63,9156.54,7059.7,9852.34,1384.35,6304.75,4744.55,2986.91,759.073,8980.46,2567.37
154.65,3226.71,9102.23,3359.71,9415.51,7267.65,2705.95,5094.55,7167.02,9157.92,7061.09,9853.73,1385.74,6306.14,4745.95,2988.29,760.461,8981.85,2568.76
154.7,3228.1,9103.63,3361.1,9416.9,7269.04,2707.34,5095.95,7168.41,9159.31,7062.48,9855.12,1387.12,6307.53,4747.35,2989.68,761.85,8983.24,2570.14
154.75,3229.49,9105.02,3362.49,9418.29,7270.43,2708.73,5097.34,7169.8,9160.7,7063.87,9856.51,1388.51,6308.92,4748.75,2991.07,763.238,8984.64,2571.52
154.8,3230.89,9106.42,3363.88,9419.68,7271.82,2710.12,5098.73,7171.19,9162.09,7065.26,9857.9,1389.9,6310.31,4750.14,2992.46,764.627,8986.03,2572.9
154.85,3232.28,9107.81,3365.27,9421.07,7273.21,2711.5,5100.12,7172.58,9163.48,7066.64,9859.29,1391.29,6311.71,4751.54,2993.85,766.016,8987.42,2574.28
154.9,3233.68,9109.21,3366.66,9422.46,7274.6,2712.89,5101.51,7173.97,9164.87,7068.03,9860.68,1392.68,6313.1,4752.94,2995.24,767.404,8988.81,2575.67
154.95,3235.07,9110.6,3368.05,9423.85,7275.98,2714.28,5102.9,7175.36,9166.26,7069.42,9862.07,1394.07,6314.49,4754.34,2996.63,768.793,8990.21,2577.05
155,3236.47,9112,3369.44,9425.24,7277.37,2715.67,5104.29,7176.75,9167.65,7070.81,9863.46,1395.46,6315.88,4755.74,2998.02,770.181,8991.6,2578.43
155.05,3237.86,9113.39,3370.82,9426.63,7278.76,2717.06,5105.68,7178.14,9169.04,7072.2,9864.85,1396.84,6317.27,4757.14,2999.41,771.57,8992.99,2579.81
155.1,3239.25,9114.78,3372.21,9428.02,7280.15,2718.44,5107.07,7179.53,9170.42,7073.59,9866.24,1398.23,6318.66,4758.54,3000.79,772.959,8994.38,2581.19
155.15,3240.65,9116.18,3373.6,9429.41,7281.54,2719.83,5108.47,7180.92,9171.81,7074.98,9867.63,1399.62,6320.05,4759.94,3002.18,774.347,8995.77,2582.58
155.2,3242.04,9117.57,3374.99,9430.8,7282.93,2721.22,5109.86,7182.31,9173.2,7076.37,9869.02,1401.01,6321.44,4761.34,3003.57,775.736,8997.17,2583.96
155.25,3243.44,9118.97,3376.38,9432.19,7284.32,2722.61,5111.25,7183.7,9174.59,7077.76,9870.42,1402.4,6322.83,4762.74,3004.96,777.124,8998.56,2585.34
155.3,3244.83,9120.36,3377.77,9433.58,7285.71,2724,5112.64,7185.09,9175.98,7079.14,9871.81,1403.79,6324.22,4764.13,3006.35,778.513,8999.95,2586.72
155.35,3246.22,9121.76,3379.16,9434.97,7287.1,2725.38,5114.03,7186.48,9177.37,7080.53,9873.2,1405.18,6325.61,4765.53,3007.74,779.902,9001.34,2588.1
155.4,3247.62,9123.15,3380.55,9436.36,7288.48,2726.77,5115.42,7187.87,9178.76,7081.92,9874.59,1406.56,6327,4766.93,3009.13,781.29,9002.73,2589.49
155.45,3249.01,9124.55,3381.94,9437.75,7289.87,2728.16,5116.81,7189.26,9180.15,7083.31,9875.98,1407.95,6328.4,4768.33,3010.52,782.679,9004.13,2590.87
155.5,3250.41,9125.94,3383.32,9439.13,7291.26,2729.55,5118.2,7190.65,9181.54,7084.7,9877.37,1409.34,6329.79,4769.73,3011.91,784.067,9005.52,2592.25
155.55,3251.8,9127.34,3384.71,9440.52,7292.65,2730.94,5119.59,7192.04,9182.92,7086.09,9878.76,1410.73,6331.18,4771.13,3013.29,785.456,9006.91,2593.63
155.6,3253.2,9128.73,3386.1,9441.91,7294.04,2732.32,5120.99,7193.43,9184.31,7087.48,9880.15,1412.12,6332.57,4772.53,3014.68,786.845,9008.3,2595.01
155.65,3254.59,9130.12,3387.49,9443.3,7295.43,2733.71,5122.38,7194.82,9185.7,7088.87,9881.54,1413.51,6333.96,4773.93,3016.07,788.233,9009.7,2596.4
155.7,3255.98,9131.52,3388.88,9444.69,7296.82,2735.1,5123.77,7196.21,9187.09,7090.26,9882.93,1414.9,6335.35,4775.33,3017.46,789.622,9011.09,2597.78
155.75,3257.38,9132.91,3390.27,9446.08,7298.21,2736.49,5125.16,7197.6,9188.48,7091.64,9884.32,1416.28,6336.74,4776.73,3018.85,791.01,9012.48,2599.16
155.8,3258.77,9134.31,3391.66,9447.47,7299.6,2737.87,5126.55,7198.99,9189.87,7093.03,9885.71,1417.67,6338.13,4778.12,3020.24,792.399,9013.87,2600.54
155.85,3260.17,9135.7,3393.05,9448.86,7300.98,2739.26,5127.94,7200.38,9191.26,7094.42,9887.1,1419.06,6339.52,4779.52,3021.63,793.788,9015.26,2601.92
155.9,3261.56,9137.1,3394.44,9450.25,7302.37,2740.65,5129.33,7201.77,9192.65,7095.81,9888.5,1420.45,6340.91,4780.92,3023.02,795.176,9016.66,2603.31
155.95,3262.96,9138.49,3395.82,9451.64,7303.76,2742.04,5130.72,7203.17,9194.04,7097.2,9889.89,1421.84,6342.3,4782.32,3024.41,796.565,9018.05,2604.69
156,3264.35,9139.89,3397.21,9453.03,7305.15,2743.43,5132.11,7204.56,9195.42,7098.59,9891.28,1423.23,6343.69,4783.72,3025.79,797.953,9019.44,2606.07
156.05,3265.74,9141.28,3398.6,9454.42,7306.54,2744.81,5133.51,7205.95,9196.81,7099.98,9892.67,1424.62,6345.09,4785.12,3027.18,799.342,9020.83,2607.45
156.1,3267.14,9142.67,3399.99,9455.81,7307.93,2746.2,5134.9,7207.34,9198.2,7101.37,9894.06,1426,6346.48,4786.52,3028.57,800.731,9022.22,2608.83
156.15,3268.53,9144.07,3401.38,9457.2,7309.32,2747.59,5136.29,7208.73,9199.59,7102.76,9895.45,1427.39,6347.87,4787.92,3029.96,802.119,9023.62,2610.22
156.2,3269.93,9145.46,3402.77,9458.59,7310.71,2748.98,5137.68,7210.12,9200.98,7104.14,9896.84,1428.78,6349.26,4789.32,3031.35,803.508,9025.01,2611.6
156.25,3271.32,9146.86,3404.16,9459.98,7312.1,2750.37,5139.07,7211.51,9202.37,7105.53,9898.23,1430.17,6350.65,4790.72,3032.74,804.896,9026.4,2612.98
156.3,3272.72,9148.25,3405.55,9461.36,7313.48,2751.75,5140.46,7212.9,9203.76,7106.92,9899.62,1431.56,6352.04,4792.12,3034.13,806.285,9027.79,2614.36
156.35,3274.11,9149.65,3406.94,9462.75,7314.87,2753.14,5141.85,7214.29,9205.15,7108.31,9901.01,1432.95,6353.43,4793.51,3035.52,807.673,9029.18,2615.74
156.4,3275.5,9151.04,3408.32,9464.14,7316.26,2754.53,5143.24,7215.68,9206.54,7109.7,9902.4,1434.34,6354.82,4794.91,3036.91,809.062,9030.58,2617.13
156.45,3276.9,9152.44,3409.71,9465.53,7317.65,2755.92,5144.63,7217.07,9207.92,7111.09,9903.79,1435.72,6356.21,4796.31,3038.29,810.451,9031.97,2618.51
156.5,3278.29,9153.83,3411.1,9466.92,7319.04,2757.3,5146.03,7218.46,9209.31,7112.48,9905.18,1437.11,6357.6,4797.71,3039.68,811.839,9033.36,2619.89
156.55,3279.69,9155.23,3412.49,9468.31,7320.43,2758.69,5147.42,7219.85,9210.7,7113.87,9906.57,1438.5,6358.99,4799.11,3041.07,813.228,9034.75,2621.27
156.6,3281.08,9156.62,3413.88,9469.7,7321.82,2760.08,5148.81,7221.24,9212.09,7115.26,9907.97,1439.89,6360.38,4800.51,3042.46,814.616,9036.15,2622.65
156.65,3282.47,9158.01,3415.27,9471.09,7323.21,2761.47,5150.2,7222.63,9213.48,7116.65,9909.36,1441.28,6361.78,4801.91,3043.85,816.005,9037.54,2624.04
156.7,3283.87,9159.41,3416.66,9472.48,7324.6,2762.86,5151.59,7224.02,9214.87,7118.03,9910.75,1442.67,6363.17,4803.31,3045.24,817.394,9038.93,2625.42
156.75,3285.26,9160.8,3418.05,9473.87,7325.98,2764.24,5152.98,7225.41,9216.26,7119.42,9912.14,1444.06,6364.56,4804.71,3046.63,818.782,9040.32,2626.8
156.8,3286.66,9162.2,3419.44,9475.26,7327.37,2765.63,5154.37,7226.8,9217.65,7120.81,9913.53,1445.44,6365.95,4806.11,3048.02,820.171,9041.71,2628.18
156.85,3288.05,9163.59,3420.82,9476.65,7328.76,2767.02,5155.76,7228.19,9219.04,7122.2,9914.92,1446.83,6367.34,4807.5,3049.41,821.559,9043.11,2629.56
156.9,3289.45,9164.99,3422.21,9478.04,7330.15,2768.41,5157.15,7229.58,9220.42,7123.59,9916.31,1448.22,6368.73,4808.9,3050.79,822.948,9044.5,2630.94
156.95,3290.84,9166.38,3423.6,9479.43,7331.54,2769.8,5158.55,7230.97,9221.81,7124.98,9917.7,1449.61,6370.12,4810.3,3052.18,824.337,9045.89,2632.33
157,3292.23,9167.78,3424.99,9480.82,7332.93,2771.18,5159.94,7232.36,9223.2,7126.37,9919.09,1451,6371.51,4811.7,3053.57,825.725,9047.28,2633.71
157.05,3293.63,9169.17,3426.38,9482.21,7334.32,2772.57,5161.33,7233.75,9224.59,7127.76,9920.48,1452.39,6372.9,4813.1,3054.96,827.114,9048.67,2635.09
157.1,3295.02,9170.57,3427.77,9483.59,7335.71,2773.96,5162.72,7235.14,9225.98,7129.15,9921.87,1453.78,6374.29,4814.5,3056.35,828.502,9050.07,2636.47
157.15,3296.42,9171.96,3429.16,9484.98,7337.1,2775.35,5164.11,7236.53,9227.37,7130.53,9923.26,1455.16,6375.68,4815.9,3057.74,829.891,9051.46,2637.85
157.2,3297.81,9173.35,3430.55,9486.37,7338.48,2776.74,5165.5,7237.92,9228.76,7131.92,9924.65,1456.55,6377.07,4817.3,3059.13,831.28,9052.85,2639.24
157.25,3299.21,9174.75,3431.94,9487.76,7339.87,2778.12,5166.89,7239.31,9230.15,7133.31,9926.05,1457.94,6378.46,4818.7,3060.52,832.668,9054.24,2640.62
157.3,3300.6,9176.14,3433.32,9489.15,7341.26,2779.51,5168.28,7240.7,9231.54,7134.7,9927.44,1459.33,6379.86,4820.1,3061.91,834.057,9055.64,2642
157.35,3301.99,9177.54,3434.71,9490.54,7342.65,2780.9,5169.67,7242.09,9232.92,7136.09,9928.83,1460.72,6381.25,4821.49,3063.29,835.445,9057.03,2643.38
157.4,3303.39,9178.93,3436.1,9491.93,7344.04,2782.29,5171.07,7243.48,9234.31,7137.48,9930.22,1462.11,6382.64,4822.89,3064.68,836.834,9058.42,2644.76
157.45,3304.78,9180.33,3437.49,9493.32,7345.43,2783.67,5172.46,7244.87,9235.7,7138.87,9931.61,1463.5,6384.03,4824.29,3066.07,838.223,9059.81,2646.15
157.5,3306.18,9181.72,3438.88,9494.71,7346.82,2785.06,5173.85,7246.26,9237.09,7140.26,9933,1464.88,6385.42,4825.69,3067.46,839.611,9061.2,2647.53
157.55,3307.57,9183.12,3440.27,9496.1,7348.21,2786.45,5175.24,7247.65,9238.48,7141.65,9934.39,1466.27,6386.81,4827.09,3068.85,841,9062.6,2648.91
157.6,3308.97,9184.51,3441.66,9497.49,7349.6,2787.84,5176.63,7249.04,9239.87,7143.03,9935.78,1467.66,6388.2,4828.49,3070.24,842.388,9063.99,2650.29
157.65,3310.36,9185.9,3443.05,9498.88,7350.98,2789.23,5178.02,7250.43,9241.26,7144.42,9937.17,1469.05,6389.59,4829.89,3071.63,843.777,9065.38,2651.67
157.7,3311.75,9187.3,3444.44,9500.27,7352.37,2790.61,5179.41,7251.82,9242.65,7145.81,9938.56,1470.44,6390.98,4831.29,3073.02,845.165,9066.77,2653.06
157.75,3313.15,9188.69,3445.82,9501.66,7353.76,2792,5180.8,7253.21,9244.04,7147.2,9939.95,1471.83,6392.37,4832.69,3074.41,846.554,9068.16,2654.44
157.8,3314.54,9190.09,3447.21,9503.05,7355.15,2793.39,5182.19,7254.6,9245.42,7148.59,9941.34,1473.22,6393.76,4834.09,3075.79,847.943,9069.56,2655.82
157.85,3315.94,9191.48,3448.6,9504.44,7356.54,2794.78,5183.59,7255.99,9246.81,7149.98,9942.73,1474.6,6395.15,4835.49,3077.18,849.331,9070.95,2657.2
157.9,3317.33,9192.88,3449.99,9505.83,7357.93,2796.17,5184.98,7257.38,9248.2,7151.37,9944.12,1475.99,6396.55,4836.88,3078.57,850.72,9072.34,2658.58
157.95,3318.72,9194.27,3451.38,9507.21,7359.32,2797.55,5186.37,7258.77,9249.59,7152.76,9945.52,1477.38,6397.94,4838.28,3079.96,852.108,9073.73,2659.97
158,3320.12,9195.67,3452.77,9508.6,7360.71,2798.94,5187.76,7260.16,9250.98,7154.15,9946.91,1478.77,6399.33,4839.68,3081.35,853.497,9075.12,2661.35
158.05,3321.51,9197.06,3454.16,9509.99,7362.1,2800.33,5189.15,7261.55,9252.37,7155.53,9948.3,1480.16,6400.72,4841.08,3082.74,854.886,9076.52,2662.73
158.1,3322.91,9198.46,3455.55,9511.38,7363.48,2801.72,5190.54,7262.94,9253.76,7156.92,9949.69,1481.55,6402.11,4842.48,3084.13,856.274,9077.91,2664.11
158.15,3324.3,9199.85,3456.94,9512.77,7364.87,2803.11,5191.93,7264.33,9255.15,7158.31,9951.08,1482.94,6403.5,4843.88,3085.52,857.663,9079.3,2665.49
158.2,3325.7,9201.24,3458.32,9514.16,7366.26,2804.49,5193.32,7265.72,9256.54,7159.7,9952.47,1484.32,6404.89,4845.28,3086.91,859.051,9080.69,2666.88
158.25,3327.09,9202.64,3459.71,9515.55,7367.65,2805.88,5194.71,7267.11,9257.92,7161.09,9953.86,1485.71,6406.28,4846.68,3088.29,860.44,9082.09,2668.26
158.3,3328.48,9204.03,3461.1,9516.94,7369.04,2807.27,5196.11,7268.5,9259.31,7162.48,9955.25,1487.1,6407.67,4848.08,3089.68,861.829,9083.48,2669.64
158.35,3329.88,9205.43,3462.49,9518.33,7370.43,2808.66,5197.5,7269.89,9260.7,7163.87,9956.64,1488.49,6409.06,4849.48,3091.07,863.217,9084.87,2671.02
158.4,3331.27,9206.82,3463.88,9519.72,7371.82,2810.04,5198.89,7271.28,9262.09,7165.26,9958.03,1489.88,6410.45,4850.87,3092.46,864.606,9086.26,2672.4
158.45,3332.67,9208.22,3465.27,9521.11,7373.21,2811.43,5200.28,7272.67,9263.48,7166.65,9959.42,1491.27,6411.84,4852.27,3093.85,865.994,9087.65,2673.79
158.5,3334.06,9209.61,3466.66,9522.5,7374.6,2812.82,5201.67,7274.06,9264.87,7168.03,9960.81,1492.66,6413.24,4853.67,3095.24,867.383,9089.05,2675.17
158.55,3335.46,9211.01,3468.05,9523.89,7375.98,2814.21,5203.06,7275.45,9266.26,7169.42,9962.2,1494.04,6414.63,4855.07,3096.63,868.772,9090.44,2676.55
158.6,3336.85,9212.4,3469.44,9525.28,7377.37,2815.6,5204.45,7276.84,9267.65,7170.81,9963.6,1495.43,6416.02,4856.47,3098.02,870.16,9091.83,2677.93
158.65,3338.24,9213.8,3470.82,9526.67,7378.76,2816.98,5205.84,7278.23,9269.04,7172.2,9964.99,1496.82,6417.41,4857.87,3099.41,871.549,9093.22,2679.31
158.7,3339.64,9215.19,3472.21,9528.06,7380.15,2818.37,5207.23,7279.62,9270.42,7173.59,9966.38,1498.21,6418.8,4859.27,3100.79,872.937,9094.61,2680.7
158.75,3341.03,9216.58,3473.6,9529.44,7381.54,2819.76,5208.63,7281.01,9271.81,7174.98,9967.77,1499.6,6420.19,4860.67,3102.18,874.326,9096.01,2682.08
158.8,3342.43,9217.98,3474.99,9530.83,7382.93,2821.15,5210.02,7282.41,9273.2,7176.37,9969.16,1500.99,6421.58,4862.07,3103.57,875.715,9097.4,2683.46
158.85,3343.82,9219.37,3476.38,9532.22,7384.32,2822.54,5211.41,7283.8,9274.59,7177.76,9970.55,1502.38,6422.97,4863.47,3104.96,877.103,9098.79,2684.84
158.9,3345.22,9220.77,3477.77,9533.61,7385.71,2823.92,5212.8,7285.19,9275.98,7179.15,9971.94,1503.76,6424.36,4864.86,3106.35,878.492,9100.18,2686.22
158.95,3346.61,9222.16,3479.16,9535,7387.1,2825.31,5214.19,7286.58,9277.37,7180.53,9973.33,1505.15,6425.75,4866.26,3107.74,879.88,9101.57,2687.61
