time,N1,N2,N3,N4,N5,N6,N7,N8,N9
78.5,7290.2,6202.56,5032.22,7661.55,815.73,9916.44,550.783,2882.51,3575.98
78.55,7291.61,6203.95,5033.62,7662.95,817.118,9917.83,552.169,2883.9,3577.38
78.6,7293.01,6205.34,5035.01,7664.34,818.507,9919.22,553.555,2885.29,3578.79
78.65,7294.42,6206.72,5036.41,7665.73,819.896,9920.61,554.94,2886.68,3580.19
78.7,7295.82,6208.11,5037.8,7667.12,821.285,9922,556.326,2888.07,3581.6
78.75,7297.23,6209.5,5039.2,7668.52,822.674,9923.38,557.712,2889.46,3583.01
78.8,7298.64,6210.89,5040.6,7669.91,824.063,9924.77,559.098,2890.85,3584.41
78.85,7300.04,6212.28,5041.99,7671.3,825.452,9926.16,560.483,2892.24,3585.82
78.9,7301.45,6213.67,5043.39,7672.69,826.841,9927.55,561.869,2893.63,3587.22
78.95,7302.85,6215.06,5044.78,7674.08,828.23,9928.94,563.255,2895.02,3588.63
79,7304.26,6216.45,5046.18,7675.48,829.619,9930.32,564.641,2896.41,3590.04
79.05,7305.66,6217.84,5047.57,7676.87,831.007,9931.71,566.026,2897.8,3591.44
79.1,7307.07,6219.22,5048.97,7678.26,832.396,9933.1,567.412,2899.19,3592.85
79.15,7308.48,6220.61,5050.36,7679.65,833.785,9934.49,568.798,2900.58,3594.25
79.2,7309.88,6222,5051.76,7681.05,835.174,9935.88,570.184,2901.97,3595.66
79.25,7311.29,6223.39,5053.16,7682.44,836.563,9937.27,571.569,2903.36,3597.07
79.3,7312.69,6224.78,5054.55,7683.83,837.952,9938.65,572.955,2904.75,3598.47
79.35,7314.1,6226.17,5055.95,7685.22,839.341,9940.04,574.341,2906.14,3599.88
79.4,7315.51,6227.56,5057.34,7686.62,840.73,9941.43,575.727,2907.53,3601.28
79.45,7316.91,6228.95,5058.74,7688.01,842.119,9942.82,577.112,2908.92,3602.69
79.5,7318.32,6230.34,5060.13,7689.4,843.507,9944.21,578.498,2910.31,3604.1
79.55,7319.72,6231.72,5061.53,7690.79,844.896,9945.59,579.884,2911.7,3605.5
79.6,7321.13,6233.11,5062.92,7692.18,846.285,9946.98,581.27,2913.09,3606.91
79.65,7322.53,6234.5,5064.32,7693.58,847.674,9948.37,582.655,2914.48,3608.32
79.7,7323.94,6235.89,5065.72,7694.97,849.063,9949.76,584.041,2915.87,3609.72
79.75,7325.35,6237.28,5067.11,7696.36,850.452,9951.15,585.427,2917.26,3611.13
79.8,7326.75,6238.67,5068.51,7697.75,851.841,9952.54,586.812,2918.65,3612.53
79.85,7328.16,6240.06,5069.9,7699.15,853.23,9953.92,588.198,2920.04,3613.94
79.9,7329.56,6241.45,5071.3,7700.54,854.619,9955.31,589.584,2921.43,3615.35
79.95,7330.97,6242.84,5072.69,7701.93,856.007,9956.7,590.97,2922.82,3616.75
80,7332.38,6244.22,5074.09,7703.32,857.396,9958.09,592.355,2924.21,3618.16
80.05,7333.78,6245.61,5075.48,7704.71,858.785,9959.48,593.741,2925.6,3619.56
80.1,7335.19,6247,5076.88,7706.11,860.174,9960.86,595.127,2926.99,3620.97
80.15,7336.59,6248.39,5078.28,7707.5,861.563,9962.25,596.513,2928.38,3622.38
80.2,7338,6249.78,5079.67,7708.89,862.952,9963.64,597.898,2929.77,3623.78
80.25,7339.4,6251.17,5081.07,7710.28,864.341,9965.03,599.284,2931.16,3625.19
80.3,7340.81,6252.56,5082.46,7711.68,865.73,9966.42,600.67,2932.55,3626.59
80.35,7342.22,6253.95,5083.86,7713.07,867.119,9967.81,602.056,2933.94,3628
80.4,7343.62,6255.34,5085.25,7714.46,868.507,9969.19,603.441,2935.33,3629.41
80.45,7345.03,6256.72,5086.65,7715.85,869.896,9970.58,604.827,2936.72,3630.81
80.5,7346.43,6258.11,5088.04,7717.24,871.285,9971.97,606.213,2938.11,3632.22
80.55,7347.84,6259.5,5089.44,7718.64,872.674,9973.36,607.599,2939.5,3633.62
80.6,7349.24,6260.89,5090.84,7720.03,874.063,9974.75,608.984,2940.89,3635.03
80.65,7350.65,6262.28,5092.23,7721.42,875.452,9976.13,610.37,2942.28,3636.44
80.7,7352.06,6263.67,5093.63,7722.81,876.841,9977.52,611.756,2943.67,3637.84
80.75,7353.46,6265.06,5095.02,7724.21,878.23,9978.91,613.142,2945.06,3639.25
80.8,7354.87,6266.45,5096.42,7725.6,879.619,9980.3,614.527,2946.45,3640.65
80.85,7356.27,6267.84,5097.81,7726.99,881.007,9981.69,615.913,2947.84,3642.06
80.9,7357.68,6269.22,5099.21,7728.38,882.396,9983.08,617.299,2949.23,3643.47
80.95,7359.09,6270.61,5100.61,7729.78,883.785,9984.46,618.685,2950.62,3644.87
81,7360.49,6272,5102,7731.17,885.174,9985.85,620.071,2952.01,3646.28
81.05,7361.9,6273.39,5103.4,7732.56,886.563,9987.24,621.456,2953.4,3647.68
81.1,7363.3,6274.78,5104.79,7733.95,887.952,9988.63,622.842,2954.79,3649.09
81.15,7364.71,6276.17,5106.19,7735.34,889.341,9990.02,624.228,2956.18,3650.5
81.2,7366.11,6277.56,5107.58,7736.74,890.73,9991.4,625.614,2957.57,3651.9
81.25,7367.52,6278.95,5108.98,7738.13,892.119,9992.79,626.999,2958.96,3653.31
81.3,7368.93,6280.34,5110.37,7739.52,893.507,9994.18,628.385,2960.35,3654.71
81.35,7370.33,6281.72,5111.77,7740.91,894.896,9995.57,629.771,2961.74,3656.12
81.4,7371.74,6283.11,5113.17,7742.31,896.285,9996.96,631.157,2963.13,3657.53
81.45,7373.14,6284.5,5114.56,7743.7,897.674,9998.35,632.542,2964.52,3658.93
81.5,7374.55,6285.89,5115.96,7745.09,899.063,9999.73,633.928,2965.91,3660.34
81.55,7375.96,6287.28,5117.35,7746.48,900.452,1.12211,635.314,2967.3,3661.75
81.6,7377.36,6288.67,5118.75,7747.87,901.841,2.5103,636.7,2968.69,3663.15
81.65,7378.77,6290.06,5120.14,7749.27,903.23,3.89848,638.085,2970.08,3664.56
81.7,7380.17,6291.45,5121.54,7750.66,904.619,5.28667,639.471,2971.47,3665.96
81.75,7381.58,6292.84,5122.93,7752.05,906.007,6.67485,640.857,2972.86,3667.37
81.8,7382.98,6294.22,5124.33,7753.44,907.396,8.06304,642.243,2974.25,3668.78
81.85,7384.39,6295.61,5125.73,7754.84,908.785,9.45122,643.628,2975.64,3670.18
81.9,7385.8,6297,5127.12,7756.23,910.174,10.8394,645.014,2977.03,3671.59
81.95,7387.2,6298.39,5128.52,7757.62,911.563,12.2276,646.4,2978.42,3672.99
82,7388.61,6299.78,5129.91,7759.01,912.952,13.6158,647.786,2979.81,3674.4
82.05,7390.01,6301.17,5131.31,7760.41,914.341,15.004,649.171,2981.2,3675.81
82.1,7391.42,6302.56,5132.7,7761.8,915.73,16.3921,650.557,2982.59,3677.21
82.15,7392.83,6303.95,5134.1,7763.19,917.119,17.7803,651.943,2983.98,3678.62
82.2,7394.23,6305.34,5135.49,7764.58,918.507,19.1685,653.329,2985.37,3680.02
82.25,7395.64,6306.72,5136.89,7765.97,919.896,20.5567,654.714,2986.76,3681.43
82.3,7397.04,6308.11,5138.29,7767.37,921.285,21.9449,656.1,2988.15,3682.84
82.35,7398.45,6309.5,5139.68,7768.76,922.674,23.3331,657.486,2989.54,3684.24
82.4,7399.85,6310.89,5141.08,7770.15,924.063,24.7213,658.872,2990.93,3685.65
82.45,7401.26,6312.28,5142.47,7771.54,925.452,26.1094,660.258,2992.32,3687.05
82.5,7402.67,6313.67,5143.87,7772.94,926.841,27.4976,661.643,2993.71,3688.46
82.55,7404.07,6315.06,5145.26,7774.33,928.23,28.8858,663.029,2995.1,3689.87
82.6,7405.48,6316.45,5146.66,7775.72,929.619,30.274,664.415,2996.49,3691.27
82.65,7406.88,6317.84,5148.05,7777.11,931.007,31.6622,665.801,2997.88,3692.68
82.7,7408.29,6319.22,5149.45,7778.5,932.396,33.0504,667.186,2999.27,3694.08
82.75,7409.69,6320.61,5150.85,7779.9,933.785,34.4385,668.572,3000.66,3695.49
82.8,7411.1,6322,5152.24,7781.29,935.174,35.8267,669.958,3002.05,3696.9
82.85,7412.51,6323.39,5153.64,7782.68,936.563,37.2149,671.344,3003.44,3698.3
82.9,7413.91,6324.78,5155.03,7784.07,937.952,38.6031,672.729,3004.83,3699.71
82.95,7415.32,6326.17,5156.43,7785.47,939.341,39.9913,674.115,3006.22,3701.11
83,7416.72,6327.56,5157.82,7786.86,940.73,41.3795,675.501,3007.61,3702.52
83.05,7418.13,6328.95,5159.22,7788.25,942.119,42.7676,676.887,3009,3703.93
83.1,7419.54,6330.34,5160.61,7789.64,943.507,44.1558,678.272,3010.39,3705.33
83.15,7420.94,6331.72,5162.01,7791.03,944.896,45.544,679.658,3011.78,3706.74
83.2,7422.35,6333.11,5163.41,7792.43,946.285,46.9322,681.044,3013.17,3708.15
83.25,7423.75,6334.5,5164.8,7793.82,947.674,48.3204,682.43,3014.56,3709.55
83.3,7425.16,6335.89,5166.2,7795.21,949.063,49.7086,683.816,3015.95,3710.96
83.35,7426.56,6337.28,5167.59,7796.6,950.452,51.0967,685.201,3017.34,3712.36
83.4,7427.97,6338.67,5168.99,7798,951.841,52.4849,686.587,3018.73,3713.77
83.45,7429.38,6340.06,5170.38,7799.39,953.23,53.8731,687.973,3020.12,3715.18
83.5,7430.78,6341.45,5171.78,7800.78,954.619,55.2613,689.359,3021.51,3716.58
83.55,7432.19,6342.84,5173.18,7802.17,956.007,56.6495,690.744,3022.9,3717.99
83.6,7433.59,6344.22,5174.57,7803.57,957.396,58.0377,692.13,3024.29,3719.39
83.65,7435,6345.61,5175.97,7804.96,958.785,59.4259,693.516,3025.68,3720.8
83.7,7436.41,6347,5177.36,7806.35,960.174,60.814,694.902,3027.07,3722.21
83.75,7437.81,6348.39,5178.76,7807.74,961.563,62.2022,696.287,3028.46,3723.61
83.8,7439.22,6349.78,5180.15,7809.13,962.952,63.5904,697.673,3029.85,3725.02
83.85,7440.62,6351.17,5181.55,7810.53,964.341,64.9786,699.059,3031.24,3726.42
83.9,7442.03,6352.56,5182.94,7811.92,965.73,66.3668,700.445,3032.63,3727.83
83.95,7443.43,6353.95,5184.34,7813.31,967.119,67.755,701.831,3034.02,3729.24
84,7444.84,6355.34,5185.74,7814.7,968.507,69.1431,703.216,3035.41,3730.64
84.05,7446.25,6356.72,5187.13,7816.1,969.896,70.5313,704.602,3036.8,3732.05
84.1,7447.65,6358.11,5188.53,7817.49,971.285,71.9195,705.988,3038.19,3733.45
84.15,7449.06,6359.5,5189.92,7818.88,972.674,73.3077,707.374,3039.58,3734.86
84.2,7450.46,6360.89,5191.32,7820.27,974.063,74.6959,708.759,3040.97,3736.27
84.25,7451.87,6362.28,5192.71,7821.66,975.452,76.0841,710.145,3042.36,3737.67
84.3,7453.28,6363.67,5194.11,7823.06,976.841,77.4722,711.531,3043.75,3739.08
84.35,7454.68,6365.06,5195.5,7824.45,978.23,78.8604,712.917,3045.14,3740.48
84.4,7456.09,6366.45,5196.9,7825.84,979.619,80.2486,714.302,3046.53,3741.89
84.45,7457.49,6367.84,5198.3,7827.23,981.007,81.6368,715.688,3047.92,3743.3
84.5,7458.9,6369.22,5199.69,7828.63,982.396,83.025,717.074,3049.31,3744.7
84.55,7460.3,6370.61,5201.09,7830.02,983.785,84.4132,718.46,3050.7,3746.11
84.6,7461.71,6372,5202.48,7831.41,985.174,85.8013,719.846,3052.09,3747.52
84.65,7463.12,6373.39,5203.88,7832.8,986.563,87.1895,721.231,3053.48,3748.92
84.7,7464.52,6374.78,5205.27,7834.19,987.952,88.5777,722.617,3054.87,3750.33
84.75,7465.93,6376.17,5206.67,7835.59,989.341,89.9659,724.003,3056.26,3751.73
84.8,7467.33,6377.56,5208.06,7836.98,990.73,91.3541,725.389,3057.65,3753.14
84.85,7468.74,6378.95,5209.46,7838.37,992.119,92.7423,726.774,3059.04,3754.55
84.9,7470.15,6380.34,5210.86,7839.76,993.507,94.1304,728.16,3060.43,3755.95
84.95,7471.55,6381.72,5212.25,7841.16,994.896,95.5186,729.546,3061.82,3757.36
85,7472.96,6383.11,5213.65,7842.55,996.285,96.9068,730.932,3063.21,3758.76
85.05,7474.36,6384.5,5215.04,7843.94,997.674,98.295,732.318,3064.6,3760.17
85.1,7475.77,6385.89,5216.44,7845.33,999.063,99.6832,733.703,3065.99,3761.58
85.15,7477.17,6387.28,5217.83,7846.73,1000.45,101.071,735.089,3067.38,3762.98
85.2,7478.58,6388.67,5219.23,7848.12,1001.84,102.46,736.475,3068.77,3764.39
85.25,7479.99,6390.06,5220.63,7849.51,1003.23,103.848,737.861,3070.16,3765.79
85.3,7481.39,6391.45,5222.02,7850.9,1004.62,105.236,739.246,3071.55,3767.2
85.35,7482.8,6392.84,5223.42,7852.29,1006.01,106.624,740.632,3072.94,3768.61
85.4,7484.2,6394.22,5224.81,7853.69,1007.4,108.012,742.018,3074.33,3770.01
85.45,7485.61,6395.61,5226.21,7855.08,1008.79,109.4,743.404,3075.72,3771.42
85.5,7487.02,6397,5227.6,7856.47,1010.17,110.789,744.79,3077.11,3772.82
85.55,7488.42,6398.39,5229,7857.86,1011.56,112.177,746.175,3078.5,3774.23
85.6,7489.83,6399.78,5230.39,7859.26,1012.95,113.565,747.561,3079.89,3775.64
85.65,7491.23,6401.17,5231.79,7860.65,1014.34,114.953,748.947,3081.28,3777.04
85.7,7492.64,6402.56,5233.19,7862.04,1015.73,116.341,750.333,3082.67,3778.45
85.75,7494.04,6403.95,5234.58,7863.43,1017.12,117.73,751.719,3084.06,3779.86
85.8,7495.45,6405.34,5235.98,7864.82,1018.51,119.118,753.104,3085.45,3781.26
85.85,7496.86,6406.72,5237.37,7866.22,1019.9,120.506,754.49,3086.84,3782.67
85.9,7498.26,6408.11,5238.77,7867.61,1021.29,121.894,755.876,3088.23,3784.07
85.95,7499.67,6409.5,5240.16,7869,1022.67,123.282,757.262,3089.62,3785.48
86,7501.07,6410.89,5241.56,7870.39,1024.06,124.67,758.647,3091.01,3786.89
86.05,7502.48,6412.28,5242.95,7871.79,1025.45,126.059,760.033,3092.4,3788.29
86.1,7503.89,6413.67,5244.35,7873.18,1026.84,127.447,761.419,3093.79,3789.7
86.15,7505.29,6415.06,5245.75,7874.57,1028.23,128.835,762.805,3095.18,3791.1
86.2,7506.7,6416.45,5247.14,7875.96,1029.62,130.223,764.191,3096.57,3792.51
86.25,7508.1,6417.84,5248.54,7877.36,1031.01,131.611,765.576,3097.96,3793.92
86.3,7509.51,6419.22,5249.93,7878.75,1032.4,133,766.962,3099.35,3795.32
86.35,7510.91,6420.61,5251.33,7880.14,1033.79,134.388,768.348,3100.74,3796.73
86.4,7512.32,6422,5252.72,7881.53,1035.17,135.776,769.734,3102.13,3798.13
86.45,7513.73,6423.39,5254.12,7882.92,1036.56,137.164,771.119,3103.52,3799.54
86.5,7515.13,6424.78,5255.51,7884.32,1037.95,138.552,772.505,3104.91,3800.95
86.55,7516.54,6426.17,5256.91,7885.71,1039.34,139.94,773.891,3106.3,3802.35
86.6,7517.94,6427.56,5258.31,7887.1,1040.73,141.329,775.277,3107.69,3803.76
86.65,7519.35,6428.95,5259.7,7888.49,1042.12,142.717,776.663,3109.08,3805.16
86.7,7520.76,6430.34,5261.1,7889.89,1043.51,144.105,778.048,3110.47,3806.57
86.75,7522.16,6431.72,5262.49,7891.28,1044.9,145.493,779.434,3111.86,3807.98
86.8,7523.57,6433.11,5263.89,7892.67,1046.29,146.881,780.82,3113.25,3809.38
86.85,7524.97,6434.5,5265.28,7894.06,1047.67,148.27,782.206,3114.64,3810.79
86.9,7526.38,6435.89,5266.68,7895.45,1049.06,149.658,783.592,3116.03,3812.2
86.95,7527.78,6437.28,5268.08,7896.85,1050.45,151.046,784.977,3117.42,3813.6
87,7529.19,6438.67,5269.47,7898.24,1051.84,152.434,786.363,3118.81,3815.01
87.05,7530.6,6440.06,5270.87,7899.63,1053.23,153.822,787.749,3120.2,3816.41
87.1,7532,6441.45,5272.26,7901.02,1054.62,155.21,789.135,3121.59,3817.82
87.15,7533.41,6442.84,5273.66,7902.42,1056.01,156.599,790.521,3122.98,3819.23
87.2,7534.81,6444.22,5275.05,7903.81,1057.4,157.987,791.906,3124.37,3820.63
87.25,7536.22,6445.61,5276.45,7905.2,1058.79,159.375,793.292,3125.76,3822.04
87.3,7537.63,6447,5277.84,7906.59,1060.17,160.763,794.678,3127.15,3823.44
87.35,7539.03,6448.39,5279.24,7907.98,1061.56,162.151,796.064,3128.54,3824.85
87.4,7540.44,6449.78,5280.64,7909.38,1062.95,163.54,797.449,3129.93,3826.26
87.45,7541.84,6451.17,5282.03,7910.77,1064.34,164.928,798.835,3131.32,3827.66
87.5,7543.25,6452.56,5283.43,7912.16,1065.73,166.316,800.221,3132.71,3829.07
87.55,7544.65,6453.95,5284.82,7913.55,1067.12,167.704,801.607,3134.1,3830.47
87.6,7546.06,6455.34,5286.22,7914.95,1068.51,169.092,802.993,3135.49,3831.88
87.65,7547.47,6456.72,5287.61,7916.34,1069.9,170.48,804.378,3136.88,3833.29
87.7,7548.87,6458.11,5289.01,7917.73,1071.29,171.869,805.764,3138.27,3834.69
87.75,7550.28,6459.5,5290.4,7919.12,1072.67,173.257,807.15,3139.66,3836.1
87.8,7551.68,6460.89,5291.8,7920.52,1074.06,174.645,808.536,3141.05,3837.5
87.85,7553.09,6462.28,5293.2,7921.91,1075.45,176.033,809.922,3142.44,3838.91
87.9,7554.5,6463.67,5294.59,7923.3,1076.84,177.421,811.307,3143.83,3840.32
87.95,7555.9,6465.06,5295.99,7924.69,1078.23,178.81,812.693,3145.22,3841.72
88,7557.31,6466.45,5297.38,7926.08,1079.62,180.198,814.079,3146.61,3843.13
88.05,7558.71,6467.84,5298.78,7927.48,1081.01,181.586,815.465,3148,3844.54
88.1,7560.12,6469.22,5300.17,7928.87,1082.4,182.974,816.851,3149.39,3845.94
88.15,7561.53,6470.61,5301.57,7930.26,1083.79,184.362,818.236,3150.78,3847.35
88.2,7562.93,6472,5302.97,7931.65,1085.17,185.75,819.622,3152.17,3848.75
88.25,7564.34,6473.39,5304.36,7933.05,1086.56,187.139,821.008,3153.56,3850.16
88.3,7565.74,6474.78,5305.76,7934.44,1087.95,188.527,822.394,3154.95,3851.57
88.35,7567.15,6476.17,5307.15,7935.83,1089.34,189.915,823.78,3156.34,3852.97
88.4,7568.55,6477.56,5308.55,7937.22,1090.73,191.303,825.165,3157.73,3854.38
88.45,7569.96,6478.95,5309.94,7938.61,1092.12,192.691,826.551,3159.12,3855.78
88.5,7571.37,6480.34,5311.34,7940.01,1093.51,194.08,827.937,3160.51,3857.19
88.55,7572.77,6481.72,5312.73,7941.4,1094.9,195.468,829.323,3161.9,3858.6
88.6,7574.18,6483.11,5314.13,7942.79,1096.29,196.856,830.709,3163.29,3860
88.65,7575.58,6484.5,5315.53,7944.18,1097.67,198.244,832.094,3164.68,3861.41
88.7,7576.99,6485.89,5316.92,7945.58,1099.06,199.632,833.48,3166.07,3862.81
88.75,7578.4,6487.28,5318.32,7946.97,1100.45,201.02,834.866,3167.46,3864.22
88.8,7579.8,6488.67,5319.71,7948.36,1101.84,202.409,836.252,3168.85,3865.63
88.85,7581.21,6490.06,5321.11,7949.75,1103.23,203.797,837.638,3170.24,3867.03
88.9,7582.61,6491.45,5322.5,7951.14,1104.62,205.185,839.023,3171.63,3868.44
88.95,7584.02,6492.84,5323.9,7952.54,1106.01,206.573,840.409,3173.02,3869.85
89,7585.42,6494.22,5325.29,7953.93,1107.4,207.961,841.795,3174.41,3871.25
89.05,7586.83,6495.61,5326.69,7955.32,1108.79,209.35,843.181,3175.8,3872.66
89.1,7588.24,6497,5328.09,7956.71,1110.17,210.738,844.567,3177.19,3874.06
89.15,7589.64,6498.39,5329.48,7958.11,1111.56,212.126,845.952,3178.58,3875.47
89.2,7591.05,6499.78,5330.88,7959.5,1112.95,213.514,847.338,3179.97,3876.88
89.25,7592.45,6501.17,5332.27,7960.89,1114.34,214.902,848.724,3181.36,3878.28
89.3,7593.86,6502.56,5333.67,7962.28,1115.73,216.29,850.11,3182.75,3879.69
89.35,7595.27,6503.95,5335.06,7963.67,1117.12,217.679,851.496,3184.14,3881.09
89.4,7596.67,6505.34,5336.46,7965.07,1118.51,219.067,852.881,3185.53,3882.5
89.45,7598.08,6506.72,5337.86,7966.46,1119.9,220.455,854.267,3186.92,3883.91
89.5,7599.48,6508.11,5339.25,7967.85,1121.29,221.843,855.653,3188.31,3885.31
89.55,7600.89,6509.5,5340.65,7969.24,1122.67,223.231,857.039,3189.7,3886.72
89.6,7602.29,6510.89,5342.04,7970.64,1124.06,224.619,858.425,3191.09,3888.12
89.65,7603.7,6512.28,5343.44,7972.03,1125.45,226.008,859.81,3192.48,3889.53
89.7,7605.11,6513.67,5344.83,7973.42,1126.84,227.396,861.196,3193.87,3890.94
89.75,7606.51,6515.06,5346.23,7974.81,1128.23,228.784,862.582,3195.26,3892.34
89.8,7607.92,6516.45,5347.62,7976.21,1129.62,230.172,863.968,3196.65,3893.75
89.85,7609.32,6517.84,5349.02,7977.6,1131.01,231.56,865.354,3198.04,3895.16
89.9,7610.73,6519.22,5350.42,7978.99,1132.4,232.949,866.739,3199.43,3896.56
89.95,7612.14,6520.61,5351.81,7980.38,1133.79,234.337,868.125,3200.82,3897.97
90,7613.54,6522,5353.21,7981.77,1135.17,235.725,869.511,3202.21,3899.37
90.05,7614.95,6523.39,5354.6,7983.17,1136.56,237.113,870.897,3203.6,3900.78
90.1,7616.35,6524.78,5356,7984.56,1137.95,238.501,872.283,3204.99,3902.19
90.15,7617.76,6526.17,5357.39,7985.95,1139.34,239.889,873.669,3206.38,3903.59
90.2,7619.16,6527.56,5358.79,7987.34,1140.73,241.278,875.054,3207.77,3905
90.25,7620.57,6528.95,5360.18,7988.74,1142.12,242.666,876.44,3209.16,3906.4
90.3,7621.98,6530.34,5361.58,7990.13,1143.51,244.054,877.826,3210.55,3907.81
90.35,7623.38,6531.72,5362.98,7991.52,1144.9,245.442,879.212,3211.94,3909.22
90.4,7624.79,6533.11,5364.37,7992.91,1146.29,246.83,880.598,3213.33,3910.62
90.45,7626.19,6534.5,5365.77,7994.3,1147.67,248.219,881.983,3214.72,3912.03
90.5,7627.6,6535.89,5367.16,7995.7,1149.06,249.607,883.369,3216.11,3913.43
90.55,7629.01,6537.28,5368.56,7997.09,1150.45,250.995,884.755,3217.5,3914.84
90.6,7630.41,6538.67,5369.95,7998.48,1151.84,252.383,886.141,3218.89,3916.25
90.65,7631.82,6540.06,5371.35,7999.87,1153.23,253.771,887.527,3220.28,3917.65
90.7,7633.22,6541.45,5372.75,8001.27,1154.62,255.159,888.912,3221.67,3919.06
90.75,7634.63,6542.84,5374.14,8002.66,1156.01,256.548,890.298,3223.06,3920.47
90.8,7636.04,6544.22,5375.54,8004.05,1157.4,257.936,891.684,3224.45,3921.87
90.85,7637.44,6545.61,5376.93,8005.44,1158.79,259.324,893.07,3225.84,3923.28
90.9,7638.85,6547,5378.33,8006.83,1160.17,260.712,894.456,3227.23,3924.68
90.95,7640.25,6548.39,5379.72,8008.23,1161.56,262.1,895.841,3228.62,3926.09
91,7641.66,6549.78,5381.12,8009.62,1162.95,263.489,897.227,3230.01,3927.5
91.05,7643.06,6551.17,5382.51,8011.01,1164.34,264.877,898.613,3231.4,3928.9
91.1,7644.47,6552.56,5383.91,8012.4,1165.73,266.265,899.999,3232.79,3930.31
91.15,7645.88,6553.95,5385.31,8013.8,1167.12,267.653,901.385,3234.18,3931.71
91.2,7647.28,6555.34,5386.7,8015.19,1168.51,269.041,902.771,3235.57,3933.12
91.25,7648.69,6556.72,5388.1,8016.58,1169.9,270.429,904.156,3236.96,3934.53
91.3,7650.09,6558.11,5389.49,8017.97,1171.29,271.818,905.542,3238.35,3935.93
91.35,7651.5,6559.5,5390.89,8019.37,1172.67,273.206,906.928,3239.74,3937.34
91.4,7652.91,6560.89,5392.28,8020.76,1174.06,274.594,908.314,3241.13,3938.75
91.45,7654.31,6562.28,5393.68,8022.15,1175.45,275.982,909.7,3242.52,3940.15
91.5,7655.72,6563.67,5395.08,8023.54,1176.84,277.37,911.085,3243.91,3941.56
91.55,7657.12,6565.06,5396.47,8024.93,1178.23,278.758,912.471,3245.3,3942.96
91.6,7658.53,6566.45,5397.87,8026.33,1179.62,280.147,913.857,3246.69,3944.37
91.65,7659.93,6567.84,5399.26,8027.72,1181.01,281.535,915.243,3248.08,3945.78
91.7,7661.34,6569.22,5400.66,8029.11,1182.4,282.923,916.629,3249.47,3947.18
91.75,7662.75,6570.61,5402.05,8030.5,1183.79,284.311,918.015,3250.86,3948.59
91.8,7664.15,6572,5403.45,8031.9,1185.17,285.699,919.4,3252.25,3949.99
91.85,7665.56,6573.39,5404.84,8033.29,1186.56,287.088,920.786,3253.64,3951.4
91.9,7666.96,6574.78,5406.24,8034.68,1187.95,288.476,922.172,3255.03,3952.81
91.95,7668.37,6576.17,5407.64,8036.07,1189.34,289.864,923.558,3256.42,3954.21
92,7669.78,6577.56,5409.03,8037.46,1190.73,291.252,924.944,3257.81,3955.62
92.05,7671.18,6578.95,5410.43,8038.86,1192.12,292.64,926.329,3259.2,3957.02
92.1,7672.59,6580.34,5411.82,8040.25,1193.51,294.028,927.715,3260.59,3958.43
92.15,7673.99,6581.72,5413.22,8041.64,1194.9,295.417,929.101,3261.98,3959.84
92.2,7675.4,6583.11,5414.61,8043.03,1196.29,296.805,930.487,3263.37,3961.24
92.25,7676.81,6584.5,5416.01,8044.43,1197.67,298.193,931.873,3264.76,3962.65
92.3,7678.21,6585.89,5417.4,8045.82,1199.06,299.581,933.259,3266.15,3964.06
92.35,7679.62,6587.28,5418.8,8047.21,1200.45,300.969,934.644,3267.54,3965.46
92.4,7681.02,6588.67,5420.2,8048.6,1201.84,302.358,936.03,3268.93,3966.87
92.45,7682.43,6590.06,5421.59,8049.99,1203.23,303.746,937.416,3270.32,3968.27
92.5,7683.83,6591.45,5422.99,8051.39,1204.62,305.134,938.802,3271.71,3969.68
92.55,7685.24,6592.84,5424.38,8052.78,1206.01,306.522,940.188,3273.1,3971.09
92.6,7686.65,6594.22,5425.78,8054.17,1207.4,307.91,941.573,3274.49,3972.49
92.65,7688.05,6595.61,5427.17,8055.56,1208.79,309.298,942.959,3275.88,3973.9
92.7,7689.46,6597,5428.57,8056.96,1210.17,310.687,944.345,3277.27,3975.3
92.75,7690.86,6598.39,5429.97,8058.35,1211.56,312.075,945.731,3278.66,3976.71
92.8,7692.27,6599.78,5431.36,8059.74,1212.95,313.463,947.117,3280.05,3978.12
92.85,7693.68,6601.17,5432.76,8061.13,1214.34,314.851,948.503,3281.44,3979.52
92.9,7695.08,6602.56,5434.15,8062.52,1215.73,316.239,949.888,3282.83,3980.93
92.95,7696.49,6603.95,5435.55,8063.92,1217.12,317.627,951.274,3284.22,3982.34
93,7697.89,6605.34,5436.94,8065.31,1218.51,319.016,952.66,3285.61,3983.74
93.05,7699.3,6606.72,5438.34,8066.7,1219.9,320.404,954.046,3287,3985.15
93.1,7700.71,6608.11,5439.73,8068.09,1221.29,321.792,955.432,3288.39,3986.55
93.15,7702.11,6609.5,5441.13,8069.49,1222.67,323.18,956.818,3289.78,3987.96
93.2,7703.52,6610.89,5442.53,8070.88,1224.06,324.568,958.203,3291.17,3989.37
93.25,7704.92,6612.28,5443.92,8072.27,1225.45,325.957,959.589,3292.56,3990.77
93.3,7706.33,6613.67,5445.32,8073.66,1226.84,327.345,960.975,3293.95,3992.18
93.35,7707.73,6615.06,5446.71,8075.06,1228.23,328.733,962.361,3295.34,3993.58
93.4,7709.14,6616.45,5448.11,8076.45,1229.62,330.121,963.747,3296.73,3994.99
